gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS1D03G0243000	Chr1D	95418668	95420102	+	95419385	Chr1D	95556441	95557875	+	95557158	1.0	0.998
gene:TraesCS1D03G0243100	Chr1D	95437285	95443309	+	95440297	Chr1D	95575060	95581084	+	95578072	1.0	1.0
gene:TraesCS1D03G0244100	Chr1D	96130936	96140811	+	96135873	Chr1D	96267818	96277696	+	96272757	1.0	1.0
gene:TraesCS1D03G0244200	Chr1D	96141053	96145363	-	96143208	Chr1D	96277938	96282244	-	96280091	1.0	1.0
gene:TraesCS1D03G0244400	Chr1D	96153242	96154450	+	96153846	Chr1D	96290128	96291336	+	96290732	1.0	0.998
gene:TraesCS1D03G0244600	Chr1D	96281236	96283032	+	96282134	Chr1D	96418101	96419897	+	96418999	1.0	1.0
gene:TraesCS1D03G0244700	Chr1D	96284311	96286996	-	96285653	Chr1D	96421176	96423861	-	96422518	1.0	1.0
gene:TraesCS1D03G0244800	Chr1D	96293632	96294646	+	96294139	Chr1D	96430512	96431526	+	96431019	1.0	1.0
gene:TraesCS1D03G0244900	Chr1D	96294557	96301317	-	96297937	Chr1D	96431437	96438197	-	96434817	1.0	1.0
gene:TraesCS1D03G0245000	Chr1D	96304971	96311681	-	96308326	Chr1D	96441851	96448561	-	96445206	1.0	1.0
gene:TraesCS1D03G0245300	Chr1D	97001333	97001758	+	97001545	Chr1D	97135533	97135958	+	97135745	1.0	1.0
gene:TraesCS1D03G0245700	Chr1D	97240931	97246002	-	97243466	Chr1D	97373901	97378963	-	97376432	1.0	1.0
gene:TraesCS1D03G0246500	Chr1D	98731571	98740629	+	98736100	Chr1D	98894067	98903125	+	98898596	1.0	0.999
gene:TraesCS1D03G0247400	Chr1D	98969023	98971136	+	98970079	Chr1D	99131554	99133667	+	99132610	1.0	1.0
gene:TraesCS1D03G0247800	Chr1D	99040034	99045775	+	99042904	Chr1D	99202053	99207794	+	99204923	1.0	1.0
gene:TraesCS1D03G0247900	Chr1D	99111583	99113456	+	99112519	Chr1D	99273027	99274900	+	99273963	1.0	1.0
gene:TraesCS1D03G0248100	Chr1D	99209906	99212724	-	99211315	Chr1D	99371345	99374163	-	99372754	1.0	0.998
gene:TraesCS1D03G0248700	Chr1D	99574281	99574719	+	99574500	Chr1D	99735716	99736154	+	99735935	1.0	1.0
gene:TraesCS1D03G0248800	Chr1D	99872040	99875573	-	99873806	Chr1D	100033471	100037004	-	100035237	1.0	1.0
gene:TraesCS1D03G0249000	Chr1D	100076579	100078199	+	100077389	Chr1D	100237170	100238790	+	100237980	1.0	1.0
gene:TraesCS1D03G0249100	Chr1D	100086357	100091736	+	100089046	Chr1D	100246950	100252353	+	100249651	1.0	1.0
gene:TraesCS1D03G0249200	Chr1D	100091794	100094538	+	100093166	Chr1D	100252411	100255155	+	100253783	1.0	1.0
gene:TraesCS1D03G0249300	Chr1D	100298937	100304077	-	100301507	Chr1D	100457905	100463045	-	100460475	1.0	0.999
gene:TraesCS1D03G0249800	Chr1D	100383287	100385968	+	100384627	Chr1D	100542245	100544926	+	100543585	1.0	1.0
gene:TraesCS1D03G0250000	Chr1D	100480501	100483509	+	100482005	Chr1D	100639470	100642478	+	100640974	1.0	0.999
gene:TraesCS1D03G0250200	Chr1D	100697332	100700706	+	100699019	Chr1D	100855635	100859009	+	100857322	1.0	0.999
gene:TraesCS1D03G0250400	Chr1D	100702502	100707655	-	100705078	Chr1D	100860805	100865958	-	100863381	1.0	1.0
gene:TraesCS1D03G0250500	Chr1D	100713801	100714082	-	100713941	Chr1D	100872265	100872546	-	100872405	1.0	1.0
gene:TraesCS1D03G0250800	Chr1D	101085699	101086629	+	101086164	Chr1D	101237206	101238136	+	101237671	1.0	1.0
gene:TraesCS1D03G0250900	Chr1D	101090496	101093905	-	101092200	Chr1D	101242003	101245434	-	101243718	1.0	0.999
gene:TraesCS1D03G0251000	Chr1D	101094014	101098184	+	101096099	Chr1D	101245535	101249702	+	101247618	1.0	1.0
gene:TraesCS1D03G0251100	Chr1D	101098216	101100360	-	101099288	Chr1D	101249734	101251878	-	101250806	1.0	1.0
gene:TraesCS1D03G0251200	Chr1D	101322621	101327749	-	101325185	Chr1D	101472971	101478116	-	101475543	1.0	1.0
gene:TraesCS1D03G0251300	Chr1D	101996460	102007109	+	102001784	Chr1D	102145439	102156088	+	102150763	1.0	0.999
gene:TraesCS1D03G0251400	Chr1D	102011291	102015641	+	102013466	Chr1D	102159950	102164300	+	102162125	1.0	1.0
gene:TraesCS1D03G0251500	Chr1D	102016565	102020588	-	102018576	Chr1D	102165224	102169246	-	102167235	1.0	1.0
gene:TraesCS1D03G0251700	Chr1D	102572373	102580013	-	102576193	Chr1D	102718523	102726163	-	102722343	1.0	1.0
gene:TraesCS1D03G0251900	Chr1D	102712379	102713652	-	102713015	Chr1D	102857784	102859057	-	102858420	1.0	1.0
gene:TraesCS1D03G0252200	Chr1D	102832234	102837139	+	102834686	Chr1D	102976998	102981903	+	102979450	1.0	1.0
gene:TraesCS1D03G0252300	Chr1D	102852480	102861980	+	102857230	Chr1D	102997244	103006744	+	103001994	1.0	1.0
gene:TraesCS1D03G0252800	Chr1D	102995391	103001240	-	102998315	Chr1D	103138753	103144602	-	103141677	1.0	1.0
gene:TraesCS1D03G0252900	Chr1D	103283880	103288948	+	103286414	Chr1D	103424891	103430033	+	103427462	1.0	1.0
gene:TraesCS1D03G0253100	Chr1D	103477896	103482802	-	103480349	Chr1D	103618784	103623690	-	103621237	1.0	1.0
gene:TraesCS1D03G0253200	Chr1D	103485661	103491475	-	103488568	Chr1D	103626549	103632387	-	103629468	1.0	1.0
gene:TraesCS1D03G0253400	Chr1D	103618942	103631818	+	103625380	Chr1D	103758399	103771276	+	103764837	1.0	1.0
gene:TraesCS1D03G0254400	Chr1D	103814609	103821989	-	103818299	Chr1D	103954783	103962163	-	103958473	1.0	1.0
gene:TraesCS1D03G0254500	Chr1D	103824534	103826816	+	103825675	Chr1D	103964708	103966990	+	103965849	1.0	1.0
gene:TraesCS1D03G0254800	Chr1D	103980390	103986738	+	103983564	Chr1D	104119757	104126105	+	104122931	1.0	1.0
gene:TraesCS1D03G0254900	Chr1D	103988386	104003044	-	103995715	Chr1D	104127491	104142009	-	104134750	1.0	1.0
gene:TraesCS1D03G0255100	Chr1D	104060278	104062900	+	104061589	Chr1D	104198191	104200813	+	104199502	1.0	1.0
gene:TraesCS1D03G0255200	Chr1D	104068186	104069134	+	104068660	Chr1D	104206099	104207047	+	104206573	1.0	1.0
gene:TraesCS1D03G0255300	Chr1D	104254115	104257471	+	104255793	Chr1D	104392058	104395414	+	104393736	1.0	1.0
gene:TraesCS1D03G0255400	Chr1D	104257970	104260562	-	104259266	Chr1D	104395913	104398505	-	104397209	1.0	0.999
gene:TraesCS1D03G0255600	Chr1D	104264909	104266820	+	104265864	Chr1D	104402852	104404763	+	104403807	1.0	0.999
gene:TraesCS1D03G0255900	Chr1D	104302494	104306697	-	104304595	Chr1D	104440437	104444640	-	104442538	1.0	1.0
gene:TraesCS1D03G0256000	Chr1D	104442422	104442784	+	104442603	Chr1D	104577962	104578324	+	104578143	1.0	1.0
gene:TraesCS1D03G0256100	Chr1D	104445590	104456975	-	104451282	Chr1D	104581133	104592518	-	104586825	1.0	1.0
gene:TraesCS1D03G0256200	Chr1D	104738355	104743130	-	104740742	Chr1D	104873972	104878749	-	104876360	1.0	0.998
gene:TraesCS1D03G0256700	Chr1D	105090513	105103530	+	105097021	Chr1D	105226003	105239023	+	105232513	1.0	0.999
gene:TraesCS1D03G0257000	Chr1D	105669944	105673282	+	105671613	Chr1D	105805060	105808398	+	105806729	1.0	0.998
gene:TraesCS1D03G0257100	Chr1D	105675619	105681221	-	105678420	Chr1D	105810734	105816336	-	105813535	1.0	0.999
gene:TraesCS1D03G0257200	Chr1D	105682271	105689056	-	105685663	Chr1D	105817386	105824395	-	105820890	1.0	1.0
gene:TraesCS1D03G0257300	Chr1D	105927730	105931716	-	105929723	Chr1D	106061404	106065390	-	106063397	1.0	1.0
gene:TraesCS1D03G0258100	Chr1D	106500213	106503970	+	106502091	Chr1D	106626124	106629881	+	106628002	1.0	1.0
gene:TraesCS1D03G0258400	Chr1D	106558134	106562745	+	106560439	Chr1D	106683633	106688244	+	106685938	1.0	1.0
gene:TraesCS1D03G0258500	Chr1D	106624608	106625075	+	106624841	Chr1D	106749761	106750228	+	106749994	1.0	1.0
gene:TraesCS1D03G0258800	Chr1D	106633269	106636957	-	106635113	Chr1D	106758422	106762110	-	106760266	1.0	0.999
gene:TraesCS1D03G0258900	Chr1D	106641440	106644228	-	106642834	Chr1D	106766593	106769381	-	106767987	1.0	1.0
gene:TraesCS1D03G0259000	Chr1D	106654879	106656040	+	106655459	Chr1D	106780033	106781194	+	106780613	1.0	1.0
gene:TraesCS1D03G0259300	Chr1D	107235790	107236020	+	107235905	Chr1D	107365949	107366179	+	107366064	1.0	1.0
gene:TraesCS1D03G0259400	Chr1D	107240953	107241697	+	107241325	Chr1D	107371050	107371794	+	107371422	1.0	1.0
gene:TraesCS1D03G0260600	Chr1D	107588151	107588402	-	107588276	Chr1D	107718191	107718442	-	107718316	1.0	1.0
gene:TraesCS1D03G0261000	Chr1D	107684557	107685413	+	107684985	Chr1D	107814062	107814918	+	107814490	1.0	1.0
gene:TraesCS1D03G0261100	Chr1D	107708164	107719942	-	107714053	Chr1D	107837669	107849460	-	107843564	1.0	1.0
gene:TraesCS1D03G0262900	Chr1D	109086467	109087021	-	109086744	Chr1D	109210575	109211129	-	109210852	1.0	1.0
gene:TraesCS1D03G0263500	Chr1D	109363198	109366512	+	109364855	Chr1D	109487414	109490728	+	109489071	1.0	1.0
gene:TraesCS1D03G0263600	Chr1D	109366831	109372935	-	109369883	Chr1D	109491047	109497151	-	109494099	1.0	1.0
gene:TraesCS1D03G0263800	Chr1D	109450164	109452714	-	109451439	Chr1D	109574186	109576736	-	109575461	1.0	1.0
gene:TraesCS1D03G0263900	Chr1D	109499689	109503234	-	109501461	Chr1D	109628664	109632209	-	109630436	1.0	1.0
gene:TraesCS1D03G0264000	Chr1D	109962560	109970014	+	109966287	Chr1D	110091568	110099017	+	110095292	1.0	0.999
gene:TraesCS1D03G0264300	Chr1D	109972712	109974096	+	109973404	Chr1D	110101715	110103099	+	110102407	1.0	1.0
gene:TraesCS1D03G0264500	Chr1D	110080590	110084716	+	110082653	Chr1D	110209245	110213371	+	110211308	1.0	1.0
gene:TraesCS1D03G0264600	Chr1D	110086033	110087386	+	110086709	Chr1D	110214688	110216041	+	110215364	1.0	1.0
gene:TraesCS1D03G0264700	Chr1D	110296665	110301361	+	110299013	Chr1D	110424847	110429543	+	110427195	1.0	1.0
gene:TraesCS1D03G0264900	Chr1D	110319640	110322395	-	110321017	Chr1D	110447822	110450577	-	110449199	1.0	1.0
gene:TraesCS1D03G0265000	Chr1D	110340940	110345034	-	110342987	Chr1D	110469045	110473139	-	110471092	1.0	0.999
gene:TraesCS1D03G0265400	Chr1D	110624847	110626056	+	110625451	Chr1D	110750892	110752101	+	110751496	1.0	1.0
gene:TraesCS1D03G0266000	Chr1D	110722581	110723243	+	110722912	Chr1D	110848151	110848813	+	110848482	1.0	1.0
gene:TraesCS1D03G0265800	Chr1D	110720318	110736116	-	110728217	Chr1D	110845888	110861686	-	110853787	1.0	1.0
gene:TraesCS1D03G0266200	Chr1D	111215849	111225893	+	111220871	Chr1D	111361030	111371091	+	111366060	1.0	1.0
gene:TraesCS1D03G0266300	Chr1D	111226462	111227078	+	111226770	Chr1D	111371660	111372276	+	111371968	1.0	1.0
gene:TraesCS1D03G0266700	Chr1D	111372272	111378337	-	111375304	Chr1D	111516580	111522222	-	111519401	1.0	1.0
gene:TraesCS1D03G0266900	Chr1D	111793272	111793511	-	111793391	Chr1D	111933083	111933322	-	111933202	1.0	1.0
gene:TraesCS1D03G0267800	Chr1D	111942343	111949801	-	111946072	Chr1D	112080591	112088049	-	112084320	1.0	1.0
gene:TraesCS1D03G0267900	Chr1D	112564639	112565512	+	112565075	Chr1D	112707648	112708521	+	112708084	1.0	1.0
gene:TraesCS1D03G0268200	Chr1D	112581728	112585762	+	112583745	Chr1D	112724716	112728746	+	112726731	1.0	0.997
gene:TraesCS1D03G0268300	Chr1D	112586456	112588386	-	112587421	Chr1D	112729440	112731370	-	112730405	1.0	1.0
gene:TraesCS1D03G0268400	Chr1D	112687106	112688293	-	112687699	Chr1D	112830109	112831294	-	112830701	0.998	0.998
gene:TraesCS1D03G0268800	Chr1D	112923349	112926661	-	112925005	Chr1D	113065217	113068529	-	113066873	1.0	1.0
gene:TraesCS1D03G0269300	Chr1D	113042962	113049106	-	113046034	Chr1D	113184513	113190657	-	113187585	1.0	1.0
gene:TraesCS1D03G0269400	Chr1D	113069455	113072803	+	113071129	Chr1D	113210969	113214326	+	113212647	1.0	1.0
gene:TraesCS1D03G0269500	Chr1D	113072753	113076182	-	113074467	Chr1D	113214276	113217705	-	113215990	1.0	1.0
gene:TraesCS1D03G0270300	Chr1D	113107817	113109764	-	113108790	Chr1D	113249341	113251288	-	113250314	1.0	1.0
gene:TraesCS1D03G0270500	Chr1D	113151698	113153761	-	113152729	Chr1D	113295985	113298048	-	113297016	1.0	1.0
gene:TraesCS1D03G0270700	Chr1D	113433328	113435402	+	113434365	Chr1D	113577626	113579700	+	113578663	1.0	1.0
gene:TraesCS1D03G0270800	Chr1D	113435954	113440044	+	113437999	Chr1D	113580252	113584342	+	113582297	1.0	1.0
gene:TraesCS1D03G0270900	Chr1D	113594721	113598590	+	113596655	Chr1D	113738833	113742707	+	113740770	1.0	1.0
gene:TraesCS1D03G0271000	Chr1D	113602875	113617894	-	113610384	Chr1D	113746992	113762017	-	113754504	1.0	1.0
gene:TraesCS1D03G0271100	Chr1D	113664945	113665632	+	113665288	Chr1D	113809070	113809757	+	113809413	1.0	1.0
gene:TraesCS1D03G0271500	Chr1D	113701474	113704714	+	113703094	Chr1D	113845600	113848840	+	113847220	1.0	0.999
gene:TraesCS1D03G0271600	Chr1D	113757970	113760860	+	113759415	Chr1D	113901889	113904779	+	113903334	1.0	1.0
gene:TraesCS1D03G0271700	Chr1D	113830105	113833974	+	113832039	Chr1D	113974021	113977890	+	113975955	1.0	1.0
gene:TraesCS1D03G0272300	Chr1D	114001685	114002716	-	114002200	Chr1D	114140923	114141954	-	114141438	1.0	0.999
gene:TraesCS1D03G0272400	Chr1D	114003016	114003789	+	114003402	Chr1D	114142254	114143027	+	114142640	1.0	1.0
gene:TraesCS1D03G0272900	Chr1D	114097406	114101067	-	114099236	Chr1D	114236647	114240308	-	114238477	1.0	0.999
gene:TraesCS1D03G0273200	Chr1D	114127011	114131002	-	114129006	Chr1D	114265055	114269046	-	114267050	1.0	1.0
gene:TraesCS1D03G0273300	Chr1D	114180598	114184789	+	114182693	Chr1D	114318412	114322603	+	114320507	1.0	1.0
gene:TraesCS1D03G0273900	Chr1D	114604189	114606422	-	114605305	Chr1D	114740453	114742686	-	114741569	1.0	1.0
gene:TraesCS1D03G0274400	Chr1D	114637880	114643124	-	114640502	Chr1D	114774145	114779389	-	114776767	1.0	1.0
gene:TraesCS1D03G0274500	Chr1D	114694916	114697040	-	114695978	Chr1D	114831185	114833309	-	114832247	1.0	1.0
gene:TraesCS1D03G0275000	Chr1D	114817556	114825614	+	114821585	Chr1D	114953859	114961923	+	114957891	1.0	1.0
gene:TraesCS1D03G0275200	Chr1D	114930434	114933328	+	114931881	Chr1D	115066794	115069688	+	115068241	1.0	0.997
gene:TraesCS1D03G0275300	Chr1D	115045991	115047019	-	115046505	Chr1D	115182097	115183125	-	115182611	1.0	0.998
gene:TraesCS1D03G0275500	Chr1D	115062363	115075210	-	115068786	Chr1D	115198471	115210987	-	115204729	1.0	1.0
gene:TraesCS1D03G0275800	Chr1D	115177785	115189512	-	115183648	Chr1D	115312737	115324463	-	115318600	1.0	1.0
gene:TraesCS1D03G0276000	Chr1D	115307181	115310463	-	115308822	Chr1D	115434379	115437661	-	115436020	1.0	1.0
gene:TraesCS1D03G0276200	Chr1D	115443392	115447059	+	115445225	Chr1D	115570520	115574249	+	115572384	1.0	1.0
gene:TraesCS1D03G0276600	Chr1D	115548704	115553687	+	115551195	Chr1D	115675912	115680895	+	115678403	1.0	1.0
gene:TraesCS1D03G0276700	Chr1D	115554979	115560427	-	115557703	Chr1D	115682187	115687636	-	115684911	1.0	1.0
gene:TraesCS1D03G0276900	Chr1D	115719790	115720825	+	115720307	Chr1D	115847012	115848047	+	115847529	1.0	1.0
gene:TraesCS1D03G0277100	Chr1D	115853031	115856332	+	115854681	Chr1D	115979774	115983075	+	115981424	1.0	1.0
gene:TraesCS1D03G0277200	Chr1D	115856673	115857869	-	115857271	Chr1D	115983416	115984612	-	115984014	1.0	1.0
gene:TraesCS1D03G0277400	Chr1D	116654896	116656667	+	116655781	Chr1D	116801691	116803462	+	116802576	1.0	1.0
gene:TraesCS1D03G0277500	Chr1D	116669633	116682356	+	116675994	Chr1D	116816428	116828818	+	116822623	1.0	1.0
gene:TraesCS1D03G0278100	Chr1D	116927044	116928466	+	116927755	Chr1D	117073634	117075056	+	117074345	1.0	1.0
gene:TraesCS1D03G0278400	Chr1D	116949741	116956146	-	116952943	Chr1D	117096336	117102745	-	117099540	1.0	0.999
gene:TraesCS1D03G0278700	Chr1D	116982347	116983418	-	116982882	Chr1D	117128944	117130015	-	117129479	1.0	1.0
gene:TraesCS1D03G0278800	Chr1D	116983379	116985995	-	116984687	Chr1D	117129976	117132592	-	117131284	1.0	1.0
gene:TraesCS1D03G0279000	Chr1D	117067267	117068375	-	117067821	Chr1D	117213884	117214992	-	117214438	1.0	1.0
gene:TraesCS1D03G0279200	Chr1D	117077945	117082067	-	117080006	Chr1D	117224562	117228684	-	117226623	1.0	1.0
gene:TraesCS1D03G0279800	Chr1D	117093795	117095063	+	117094429	Chr1D	117240412	117241680	+	117241046	1.0	1.0
gene:TraesCS1D03G0280000	Chr1D	117138064	117138792	-	117138428	Chr1D	117284400	117285128	-	117284764	1.0	1.0
gene:TraesCS1D03G0280100	Chr1D	117156423	117157286	-	117156854	Chr1D	117302760	117303623	-	117303191	1.0	1.0
gene:TraesCS1D03G0280200	Chr1D	117156800	117157149	+	117156974	Chr1D	117303137	117303486	+	117303311	1.0	1.0
gene:TraesCS1D03G0280900	Chr1D	117225782	117229933	+	117227857	Chr1D	117372116	117376267	+	117374191	1.0	0.997
gene:TraesCS1D03G0281000	Chr1D	117233733	117234228	+	117233980	Chr1D	117380068	117380563	+	117380315	1.0	1.0
gene:TraesCS1D03G0281600	Chr1D	117384909	117385256	-	117385082	Chr1D	117530552	117530899	-	117530725	1.0	1.0
gene:TraesCS1D03G0281900	Chr1D	117425456	117431583	-	117428519	Chr1D	117571111	117577238	-	117574174	1.0	1.0
gene:TraesCS1D03G0282000	Chr1D	117435803	117437607	-	117436705	Chr1D	117581461	117583265	-	117582363	1.0	1.0
gene:TraesCS1D03G0282100	Chr1D	117462014	117463549	-	117462781	Chr1D	117607671	117609206	-	117608438	1.0	1.0
gene:TraesCS1D03G0282300	Chr1D	117714066	117715115	-	117714590	Chr1D	117859192	117860241	-	117859716	1.0	1.0
gene:TraesCS1D03G0282400	Chr1D	117715908	117717758	+	117716833	Chr1D	117861034	117862884	+	117861959	1.0	1.0
gene:TraesCS1D03G0283300	Chr1D	118432026	118436002	+	118434014	Chr1D	118572675	118576651	+	118574663	1.0	1.0
gene:TraesCS1D03G0283400	Chr1D	118632665	118633541	-	118633103	Chr1D	118771986	118772862	-	118772424	1.0	1.0
gene:TraesCS1D03G0283500	Chr1D	118636381	118639640	-	118638010	Chr1D	118775702	118778961	-	118777331	1.0	1.0
gene:TraesCS1D03G0283700	Chr1D	118641321	118643699	-	118642510	Chr1D	118780307	118782685	-	118781496	1.0	1.0
gene:TraesCS1D03G0283800	Chr1D	119066475	119069036	-	119067755	Chr1D	119204305	119206866	-	119205585	1.0	1.0
gene:TraesCS1D03G0283900	Chr1D	119511573	119515280	+	119513426	Chr1D	119649492	119653199	+	119651345	1.0	1.0
gene:TraesCS1D03G0284200	Chr1D	119605218	119607438	+	119606328	Chr1D	119743143	119745363	+	119744253	1.0	1.0
gene:TraesCS1D03G0284800	Chr1D	119833074	119835329	+	119834201	Chr1D	119971036	119973291	+	119972163	1.0	1.0
gene:TraesCS1D03G0284900	Chr1D	120002909	120003462	+	120003185	Chr1D	120140853	120141406	+	120141129	1.0	1.0
gene:TraesCS1D03G0285000	Chr1D	120468846	120470942	-	120469894	Chr1D	120606145	120608241	-	120607193	1.0	1.0
gene:TraesCS1D03G0285500	Chr1D	121576399	121578459	+	121577429	Chr1D	121698797	121700857	+	121699827	1.0	1.0
gene:TraesCS1D03G0285600	Chr1D	121868993	121870184	+	121869588	Chr1D	121991471	121992662	+	121992066	1.0	1.0
gene:TraesCS1D03G0285900	Chr1D	121949531	121953434	-	121951482	Chr1D	122072015	122075918	-	122073966	1.0	1.0
gene:TraesCS1D03G0286000	Chr1D	121991704	121992877	-	121992290	Chr1D	122114194	122115367	-	122114780	1.0	1.0
gene:TraesCS1D03G0286200	Chr1D	122072759	122074408	-	122073583	Chr1D	122195275	122196924	-	122196099	1.0	1.0
gene:TraesCS1D03G0286700	Chr1D	122367782	122375447	-	122371614	Chr1D	122489639	122497304	-	122493471	1.0	0.998
gene:TraesCS1D03G0286800	Chr1D	122464574	122467015	-	122465794	Chr1D	122586444	122588885	-	122587664	1.0	1.0
gene:TraesCS1D03G0286900	Chr1D	123071980	123087091	+	123079535	Chr1D	123189927	123205037	+	123197482	1.0	1.0
gene:TraesCS1D03G0287100	Chr1D	123101671	123103329	-	123102500	Chr1D	123219618	123221276	-	123220447	1.0	1.0
gene:TraesCS1D03G0287300	Chr1D	123589617	123594926	+	123592271	Chr1D	123707014	123712323	+	123709668	1.0	1.0
gene:TraesCS1D03G0287900	Chr1D	124187327	124194783	+	124191055	Chr1D	124301094	124308112	+	124304603	1.0	1.0
gene:TraesCS1D03G0288000	Chr1D	124288280	124290083	+	124289181	Chr1D	124401324	124403127	+	124402225	1.0	1.0
gene:TraesCS1D03G0288100	Chr1D	124290991	124294210	-	124292600	Chr1D	124404035	124407254	-	124405644	1.0	1.0
gene:TraesCS1D03G0288200	Chr1D	124360286	124361047	+	124360666	Chr1D	124473060	124473821	+	124473440	1.0	1.0
gene:TraesCS1D03G0288300	Chr1D	124447370	124454719	-	124451044	Chr1D	124560135	124567472	-	124563803	1.0	1.0
gene:TraesCS1D03G0288400	Chr1D	124454854	124457909	-	124456381	Chr1D	124567607	124570662	-	124569134	1.0	1.0
gene:TraesCS1D03G0288500	Chr1D	124668629	124675732	+	124672180	Chr1D	124780722	124787825	+	124784273	1.0	1.0
gene:TraesCS1D03G0289200	Chr1D	125585089	125592543	+	125588816	Chr1D	125682848	125690302	+	125686575	1.0	1.0
gene:TraesCS1D03G0289300	Chr1D	125592939	125595386	+	125594162	Chr1D	125690698	125693145	+	125691921	1.0	1.0
gene:TraesCS1D03G0289400	Chr1D	125815328	125821148	+	125818238	Chr1D	125908506	125914326	+	125911416	1.0	1.0
gene:TraesCS1D03G0290200	Chr1D	125946772	125947356	-	125947064	Chr1D	126039339	126039923	-	126039631	1.0	1.0
gene:TraesCS1D03G0290300	Chr1D	126149610	126162652	-	126156131	Chr1D	126240191	126252968	-	126246579	1.0	1.0
gene:TraesCS1D03G0291200	Chr1D	126743408	126745033	-	126744220	Chr1D	126831218	126832843	-	126832030	1.0	1.0
gene:TraesCS1D03G0291400	Chr1D	126745353	126748118	-	126746735	Chr1D	126833163	126835928	-	126834545	1.0	1.0
gene:TraesCS1D03G0291600	Chr1D	127292680	127323889	+	127308284	Chr1D	127379658	127410855	+	127395256	1.0	1.0
gene:TraesCS1D03G0292200	Chr1D	127538402	127542524	+	127540463	Chr1D	127624685	127628807	+	127626746	1.0	1.0
gene:TraesCS1D03G0292800	Chr1D	127880013	127882294	-	127881153	Chr1D	127966354	127968635	-	127967494	1.0	1.0
gene:TraesCS1D03G0293000	Chr1D	128044597	128057383	-	128050990	Chr1D	128130709	128143503	-	128137106	1.0	0.998
gene:TraesCS1D03G0293600	Chr1D	128796110	128797819	+	128796964	Chr1D	128878642	128880351	+	128879496	1.0	1.0
gene:TraesCS1D03G0293700	Chr1D	128802196	128805111	+	128803653	Chr1D	128884734	128887651	+	128886192	1.0	0.998
gene:TraesCS1D03G0294000	Chr1D	128837562	128841426	-	128839494	Chr1D	128920109	128923973	-	128922041	1.0	0.999
gene:TraesCS1D03G0294300	Chr1D	129443644	129446652	+	129445148	Chr1D	129524238	129527246	+	129525742	1.0	1.0
gene:TraesCS1D03G0294500	Chr1D	129643078	129647601	-	129645339	Chr1D	129723594	129728117	-	129725855	1.0	1.0
gene:TraesCS1D03G0294700	Chr1D	129942645	129943236	+	129942940	Chr1D	130020496	130021087	+	130020791	1.0	1.0
gene:TraesCS1D03G0295400	Chr1D	130192852	130203611	-	130198231	Chr1D	130259295	130269800	-	130264547	1.0	1.0
gene:TraesCS1D03G0295500	Chr1D	130492322	130503497	+	130497909	Chr1D	130558621	130569796	+	130564208	1.0	1.0
gene:TraesCS1D03G0296000	Chr1D	130922129	130930260	-	130926194	Chr1D	130996494	131004625	-	131000559	1.0	1.0
gene:TraesCS1D03G0296200	Chr1D	131493834	131522511	+	131508172	Chr1D	131566642	131595423	+	131581032	1.0	0.999
gene:TraesCS1D03G0296800	Chr1D	131662360	131665963	+	131664161	Chr1D	131735326	131738929	+	131737127	1.0	1.0
gene:TraesCS1D03G0297100	Chr1D	133280660	133291115	+	133285887	Chr1D	133348517	133358972	+	133353744	1.0	1.0
gene:TraesCS1D03G0297200	Chr1D	133608276	133615233	+	133611754	Chr1D	133673808	133680580	+	133677194	1.0	1.0
gene:TraesCS1D03G0297500	Chr1D	134143174	134148640	+	134145907	Chr1D	134205932	134211395	+	134208663	1.0	1.0
gene:TraesCS1D03G0297700	Chr1D	134285239	134290026	+	134287632	Chr1D	134347403	134352190	+	134349796	1.0	1.0
gene:TraesCS1D03G0297900	Chr1D	134409978	134410625	-	134410301	Chr1D	134472164	134472811	-	134472487	1.0	1.0
gene:TraesCS1D03G0298400	Chr1D	135201366	135208932	+	135205149	Chr1D	135256489	135264077	+	135260283	1.0	0.998
gene:TraesCS1D03G0298700	Chr1D	135846186	135853790	-	135849988	Chr1D	135942279	135949882	-	135946080	1.0	0.999
gene:TraesCS1D03G0298800	Chr1D	136550251	136556256	+	136553253	Chr1D	136646346	136652351	+	136649348	1.0	1.0
gene:TraesCS1D03G0298900	Chr1D	136931283	136942336	+	136936809	Chr1D	137027401	137038454	+	137032927	1.0	1.0
gene:TraesCS1D03G0299200	Chr1D	137661163	137665552	+	137663357	Chr1D	137752568	137756957	+	137754762	1.0	1.0
gene:TraesCS1D03G0299300	Chr1D	137667876	137669798	+	137668837	Chr1D	137759281	137761203	+	137760242	1.0	1.0
gene:TraesCS1D03G0299600	Chr1D	138370096	138370641	+	138370368	Chr1D	138465517	138466062	+	138465789	1.0	1.0
gene:TraesCS1D03G0300000	Chr1D	138700651	138701688	+	138701169	Chr1D	138794021	138795058	+	138794539	1.0	1.0
gene:TraesCS1D03G0300400	Chr1D	139922518	139924867	-	139923692	Chr1D	140007530	140009879	-	140008704	1.0	1.0
gene:TraesCS1D03G0300500	Chr1D	140036835	140047038	+	140041936	Chr1D	140121774	140131649	+	140126711	1.0	1.0
