gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS7D03G0178300	Chr7D	47346274	47351212	-	47348743	Chr7D	54936874	54941807	-	54939340	1.0	1.0
gene:TraesCS7D03G0178500	Chr7D	47373822	47376702	-	47375262	Chr7D	54964409	54967289	-	54965849	1.0	1.0
gene:TraesCS7D03G0178700	Chr7D	47394677	47395956	-	47395316	Chr7D	54985264	54986543	-	54985903	1.0	1.0
gene:TraesCS7D03G0179000	Chr7D	47551264	47555690	+	47553477	Chr7D	55141539	55145965	+	55143752	1.0	1.0
gene:TraesCS7D03G0179800	Chr7D	47966987	47970122	+	47968554	Chr7D	55557630	55560765	+	55559197	1.0	1.0
gene:TraesCS7D03G0179900	Chr7D	47983105	47986342	-	47984723	Chr7D	55573752	55576988	-	55575370	1.0	1.0
gene:TraesCS7D03G0180100	Chr7D	48054487	48055679	+	48055083	Chr7D	55645142	55646334	+	55645738	1.0	1.0
gene:TraesCS7D03G0180300	Chr7D	48115101	48116689	-	48115895	Chr7D	55705760	55707348	-	55706554	1.0	1.0
gene:TraesCS7D03G0180600	Chr7D	48214199	48215217	-	48214708	Chr7D	55790952	55791970	-	55791461	1.0	1.0
gene:TraesCS7D03G0180700	Chr7D	48255314	48256555	-	48255934	Chr7D	55832067	55833308	-	55832687	1.0	1.0
gene:TraesCS7D03G0180900	Chr7D	48341160	48344910	-	48343035	Chr7D	55917921	55921671	-	55919796	1.0	1.0
gene:TraesCS7D03G0181000	Chr7D	48349420	48353391	-	48351405	Chr7D	55926181	55930152	-	55928166	1.0	1.0
gene:TraesCS7D03G0181100	Chr7D	48361263	48366176	+	48363719	Chr7D	55938026	55942939	+	55940482	1.0	0.999
gene:TraesCS7D03G0181500	Chr7D	48380721	48385998	-	48383359	Chr7D	55957484	55962761	-	55960122	1.0	1.0
gene:TraesCS7D03G0181600	Chr7D	48395271	48398620	-	48396945	Chr7D	55972035	55975384	-	55973709	1.0	1.0
gene:TraesCS7D03G0182000	Chr7D	48446346	48448018	-	48447182	Chr7D	56023111	56024783	-	56023947	1.0	0.999
gene:TraesCS7D03G0182300	Chr7D	48480086	48481231	-	48480658	Chr7D	56056836	56057981	-	56057408	1.0	1.0
gene:TraesCS7D03G0182400	Chr7D	48484599	48486169	-	48485384	Chr7D	56061349	56062919	-	56062134	1.0	1.0
gene:TraesCS7D03G0182600	Chr7D	48505297	48506156	-	48505726	Chr7D	56082028	56082887	-	56082457	1.0	1.0
gene:TraesCS7D03G0182800	Chr7D	48518317	48523108	+	48520712	Chr7D	56095052	56099843	+	56097447	1.0	0.999
gene:TraesCS7D03G0183500	Chr7D	48939300	48940838	-	48940069	Chr7D	56509123	56510661	-	56509892	1.0	1.0
gene:TraesCS7D03G0183600	Chr7D	48949435	48961863	-	48955649	Chr7D	56519257	56531688	-	56525472	1.0	0.999
gene:TraesCS7D03G0183700	Chr7D	48985497	48987657	-	48986577	Chr7D	56565134	56567294	-	56566214	1.0	1.0
gene:TraesCS7D03G0183800	Chr7D	48991274	48993579	+	48992426	Chr7D	56570917	56573222	+	56572069	1.0	1.0
gene:TraesCS7D03G0183900	Chr7D	48994913	48997153	+	48996033	Chr7D	56574556	56576796	+	56575676	1.0	1.0
gene:TraesCS7D03G0184100	Chr7D	49018401	49020314	+	49019357	Chr7D	56598039	56599952	+	56598995	1.0	1.0
gene:TraesCS7D03G0184300	Chr7D	49052540	49053240	+	49052890	Chr7D	56632182	56632882	+	56632532	1.0	1.0
gene:TraesCS7D03G0184400	Chr7D	49144599	49146176	+	49145387	Chr7D	56724260	56725837	+	56725048	1.0	1.0
gene:TraesCS7D03G0184600	Chr7D	49185039	49186769	+	49185904	Chr7D	56764715	56766445	+	56765580	1.0	1.0
gene:TraesCS7D03G0184900	Chr7D	49343414	49344057	-	49343735	Chr7D	56957698	56958341	-	56958019	1.0	1.0
gene:TraesCS7D03G0185400	Chr7D	49659205	49659652	+	49659428	Chr7D	57272476	57272923	+	57272699	1.0	1.0
gene:TraesCS7D03G0185500	Chr7D	49697651	49698398	+	49698024	Chr7D	57310922	57311669	+	57311295	1.0	1.0
gene:TraesCS7D03G0185700	Chr7D	49741123	49741568	+	49741345	Chr7D	57353328	57353773	+	57353550	1.0	1.0
gene:TraesCS7D03G0185800	Chr7D	49787785	49788532	+	49788158	Chr7D	57399959	57400706	+	57400332	1.0	1.0
gene:TraesCS7D03G0186600	Chr7D	49929592	49930740	+	49930166	Chr7D	57541784	57542932	+	57542358	1.0	1.0
gene:TraesCS7D03G0187100	Chr7D	50059232	50066185	+	50062708	Chr7D	57668973	57675925	+	57672449	1.0	0.999
gene:TraesCS7D03G0187200	Chr7D	50067054	50074121	+	50070587	Chr7D	57676817	57683884	+	57680350	1.0	1.0
gene:TraesCS7D03G0187500	Chr7D	50399184	50400516	-	50399850	Chr7D	58006401	58007733	-	58007067	1.0	1.0
gene:TraesCS7D03G0187900	Chr7D	50781756	50782061	+	50781908	Chr7D	58374184	58374489	+	58374336	1.0	0.986
gene:TraesCS7D03G0188000	Chr7D	50782140	50782961	+	50782550	Chr7D	58374568	58375389	+	58374978	1.0	0.993
gene:TraesCS7D03G0188200	Chr7D	50800150	50802446	-	50801298	Chr7D	58392878	58395174	-	58394026	1.0	1.0
gene:TraesCS7D03G0188600	Chr7D	50827288	50828096	-	50827692	Chr7D	58419112	58419920	-	58419516	1.0	1.0
gene:TraesCS7D03G0188700	Chr7D	50865012	50865836	-	50865424	Chr7D	58456870	58457694	-	58457282	1.0	1.0
gene:TraesCS7D03G0188900	Chr7D	50974952	50976349	+	50975650	Chr7D	58566945	58568342	+	58567643	1.0	1.0
gene:TraesCS7D03G0189100	Chr7D	51227038	51229905	+	51228471	Chr7D	58818076	58820943	+	58819509	1.0	1.0
gene:TraesCS7D03G0189200	Chr7D	51231036	51231764	+	51231400	Chr7D	58822074	58822802	+	58822438	1.0	1.0
gene:TraesCS7D03G0189300	Chr7D	51353155	51355366	+	51354260	Chr7D	59063676	59065887	+	59064781	1.0	1.0
gene:TraesCS7D03G0189500	Chr7D	51400233	51402061	-	51401147	Chr7D	59108072	59109900	-	59108986	1.0	1.0
gene:TraesCS7D03G0189800	Chr7D	51425027	51427732	-	51426379	Chr7D	59133005	59135710	-	59134357	1.0	1.0
gene:TraesCS7D03G0190000	Chr7D	51471771	51475091	-	51473431	Chr7D	59179753	59183073	-	59181413	1.0	0.999
gene:TraesCS7D03G0190100	Chr7D	51482125	51488073	-	51485099	Chr7D	59190098	59196050	-	59193074	1.0	1.0
gene:TraesCS7D03G0190400	Chr7D	51683626	51684597	+	51684111	Chr7D	59391653	59392624	+	59392138	1.0	1.0
gene:TraesCS7D03G0190500	Chr7D	51745959	51746270	+	51746114	Chr7D	59453898	59454209	+	59454053	1.0	1.0
gene:TraesCS7D03G0190700	Chr7D	51751287	51752379	-	51751833	Chr7D	59459227	59460319	-	59459773	1.0	1.0
gene:TraesCS7D03G0191600	Chr7D	52035732	52037330	-	52036531	Chr7D	59738287	59739885	-	59739086	1.0	1.0
gene:TraesCS7D03G0192000	Chr7D	52258217	52258648	+	52258432	Chr7D	59943947	59944378	+	59944162	1.0	0.997
gene:TraesCS7D03G0192200	Chr7D	52320623	52324414	-	52322518	Chr7D	60013548	60017339	-	60015443	1.0	1.0
gene:TraesCS7D03G0192300	Chr7D	52325862	52335531	+	52330696	Chr7D	60018789	60028458	+	60023623	1.0	1.0
gene:TraesCS7D03G0192500	Chr7D	52836879	52837253	-	52837066	Chr7D	60533805	60534179	-	60533992	1.0	0.997
gene:TraesCS7D03G0192800	Chr7D	53026930	53031767	+	53029348	Chr7D	60723390	60728308	+	60725849	1.0	1.0
gene:TraesCS7D03G0193100	Chr7D	53041448	53045495	+	53043471	Chr7D	60737991	60742031	+	60740011	0.995	0.995
gene:TraesCS7D03G0193500	Chr7D	53112222	53115923	-	53114072	Chr7D	60808764	60812465	-	60810614	1.0	1.0
gene:TraesCS7D03G0193600	Chr7D	53118280	53123270	-	53120775	Chr7D	60814821	60819811	-	60817316	1.0	1.0
gene:TraesCS7D03G0194000	Chr7D	53279903	53284483	-	53282193	Chr7D	60976338	60980917	-	60978627	1.0	1.0
gene:TraesCS7D03G0194500	Chr7D	53330950	53331940	-	53331445	Chr7D	61025950	61026940	-	61026445	1.0	1.0
gene:TraesCS7D03G0194700	Chr7D	53373889	53376834	+	53375361	Chr7D	61068925	61071870	+	61070397	1.0	1.0
gene:TraesCS7D03G0194900	Chr7D	53545463	53547716	-	53546589	Chr7D	61240548	61242811	-	61241679	1.0	1.0
gene:TraesCS7D03G0195000	Chr7D	53591170	53594466	+	53592818	Chr7D	61286266	61289562	+	61287914	1.0	1.0
gene:TraesCS7D03G0195100	Chr7D	53627604	53629773	+	53628688	Chr7D	61322689	61324858	+	61323773	1.0	1.0
gene:TraesCS7D03G0195800	Chr7D	53823418	53826713	+	53825065	Chr7D	61518521	61521814	+	61520167	1.0	1.0
gene:TraesCS7D03G0196100	Chr7D	53883690	53885989	+	53884839	Chr7D	61578791	61581090	+	61579940	1.0	1.0
gene:TraesCS7D03G0196300	Chr7D	53922445	53924762	-	53923603	Chr7D	61617167	61619484	-	61618325	1.0	1.0
gene:TraesCS7D03G0196600	Chr7D	53942769	53945304	-	53944036	Chr7D	61637505	61640040	-	61638772	1.0	1.0
gene:TraesCS7D03G0197300	Chr7D	54101956	54114471	+	54108213	Chr7D	61796696	61809213	+	61802954	1.0	1.0
gene:TraesCS7D03G0197700	Chr7D	54281475	54283991	+	54282733	Chr7D	62006310	62008826	+	62007568	1.0	1.0
gene:TraesCS7D03G0198300	Chr7D	54382918	54385579	+	54384248	Chr7D	62107279	62109940	+	62108609	1.0	1.0
gene:TraesCS7D03G0198400	Chr7D	54407794	54410262	+	54409028	Chr7D	62132254	62134722	+	62133488	1.0	1.0
gene:TraesCS7D03G0198500	Chr7D	54415864	54418500	+	54417182	Chr7D	62140325	62142961	+	62141643	1.0	0.999
gene:TraesCS7D03G0198700	Chr7D	54422962	54425774	-	54424368	Chr7D	62147423	62150236	-	62148829	1.0	1.0
gene:TraesCS7D03G0198800	Chr7D	54426907	54430262	-	54428584	Chr7D	62151369	62154476	-	62152922	1.0	1.0
gene:TraesCS7D03G0198900	Chr7D	54435964	54439386	-	54437675	Chr7D	62159789	62163211	-	62161500	1.0	1.0
gene:TraesCS7D03G0199600	Chr7D	54842297	54845084	+	54843690	Chr7D	62566267	62569054	+	62567660	1.0	1.0
gene:TraesCS7D03G0199700	Chr7D	54845951	54849972	+	54847961	Chr7D	62569921	62573942	+	62571931	1.0	1.0
gene:TraesCS7D03G0199900	Chr7D	54850553	54852166	-	54851359	Chr7D	62574523	62576136	-	62575329	1.0	1.0
gene:TraesCS7D03G0200100	Chr7D	54856919	54857390	-	54857154	Chr7D	62580673	62581144	-	62580908	1.0	1.0
gene:TraesCS7D03G0200200	Chr7D	54922709	54928020	-	54925364	Chr7D	62646460	62651771	-	62649115	1.0	1.0
gene:TraesCS7D03G0200400	Chr7D	54992435	54993846	+	54993140	Chr7D	62716193	62717604	+	62716898	1.0	1.0
gene:TraesCS7D03G0200500	Chr7D	54995701	54998349	-	54997025	Chr7D	62719459	62722107	-	62720783	1.0	1.0
gene:TraesCS7D03G0200600	Chr7D	55006629	55009241	-	55007935	Chr7D	62730386	62732998	-	62731692	1.0	1.0
gene:TraesCS7D03G0200700	Chr7D	55013540	55016242	-	55014891	Chr7D	62737298	62740000	-	62738649	1.0	1.0
gene:TraesCS7D03G0201200	Chr7D	55064034	55066659	-	55065346	Chr7D	62787837	62790462	-	62789149	1.0	1.0
gene:TraesCS7D03G0201400	Chr7D	55077130	55079785	-	55078457	Chr7D	62800940	62803595	-	62802267	1.0	1.0
gene:TraesCS7D03G0201500	Chr7D	55083604	55086504	-	55085054	Chr7D	62807414	62810314	-	62808864	1.0	0.999
gene:TraesCS7D03G0201600	Chr7D	55088350	55090881	-	55089615	Chr7D	62812160	62814691	-	62813425	1.0	1.0
gene:TraesCS7D03G0201900	Chr7D	55105556	55106449	+	55106002	Chr7D	62829366	62830259	+	62829812	1.0	0.998
gene:TraesCS7D03G0202000	Chr7D	55110787	55111669	+	55111228	Chr7D	62834756	62835638	+	62835197	1.0	0.998
gene:TraesCS7D03G0202100	Chr7D	55134553	55135483	+	55135018	Chr7D	62858524	62859454	+	62858989	1.0	1.0
gene:TraesCS7D03G0202200	Chr7D	55140961	55141842	+	55141401	Chr7D	62864930	62865811	+	62865370	1.0	0.998
gene:TraesCS7D03G0202300	Chr7D	55150737	55151238	+	55150987	Chr7D	62881569	62882070	+	62881819	1.0	1.0
gene:TraesCS7D03G0202400	Chr7D	55153574	55154370	+	55153972	Chr7D	62884412	62885208	+	62884810	1.0	0.998
gene:TraesCS7D03G0202500	Chr7D	55182088	55182933	+	55182510	Chr7D	62912944	62913789	+	62913366	1.0	1.0
gene:TraesCS7D03G0202700	Chr7D	55209677	55210744	+	55210210	Chr7D	62940347	62941414	+	62940880	1.0	1.0
gene:TraesCS7D03G0202800	Chr7D	55213780	55214548	+	55214164	Chr7D	62944450	62945218	+	62944834	1.0	1.0
gene:TraesCS7D03G0202900	Chr7D	55215346	55217044	-	55216195	Chr7D	62946016	62947690	-	62946853	0.985	0.985
gene:TraesCS7D03G0203100	Chr7D	55275063	55276105	+	55275584	Chr7D	63005729	63006771	+	63006250	1.0	1.0
gene:TraesCS7D03G0203200	Chr7D	55278941	55280849	+	55279895	Chr7D	63009606	63011514	+	63010560	1.0	1.0
gene:TraesCS7D03G0203300	Chr7D	55283416	55284288	+	55283852	Chr7D	63014081	63014953	+	63014517	1.0	1.0
gene:TraesCS7D03G0203400	Chr7D	55286099	55287244	+	55286671	Chr7D	63016764	63017909	+	63017336	1.0	1.0
gene:TraesCS7D03G0203600	Chr7D	55349329	55349626	+	55349477	Chr7D	63079963	63080260	+	63080111	1.0	0.996
gene:TraesCS7D03G0203700	Chr7D	55354394	55359102	+	55356748	Chr7D	63085036	63089741	+	63087388	1.0	1.0
gene:TraesCS7D03G0203800	Chr7D	55364847	55366372	-	55365609	Chr7D	63095486	63097011	-	63096248	1.0	1.0
gene:TraesCS7D03G0204000	Chr7D	55381251	55383082	+	55382166	Chr7D	63111893	63113724	+	63112808	1.0	1.0
gene:TraesCS7D03G0204100	Chr7D	55534925	55539790	+	55537357	Chr7D	63264850	63269715	+	63267282	1.0	0.999
gene:TraesCS7D03G0204200	Chr7D	55555747	55561819	+	55558783	Chr7D	63285043	63291115	+	63288079	1.0	1.0
gene:TraesCS7D03G0204300	Chr7D	55564220	55567479	+	55565849	Chr7D	63293516	63296775	+	63295145	1.0	1.0
gene:TraesCS7D03G0205100	Chr7D	55747471	55769369	-	55758420	Chr7D	63476887	63498785	-	63487836	1.0	1.0
gene:TraesCS7D03G0205500	Chr7D	55782981	55783814	-	55783397	Chr7D	63512398	63513231	-	63512814	1.0	1.0
gene:TraesCS7D03G0205700	Chr7D	55801189	55802856	+	55802022	Chr7D	63530626	63532293	+	63531459	1.0	1.0
gene:TraesCS7D03G0206100	Chr7D	55812412	55814774	+	55813593	Chr7D	63541853	63544215	+	63543034	1.0	1.0
gene:TraesCS7D03G0206200	Chr7D	55824368	55826034	+	55825201	Chr7D	63553813	63555479	+	63554646	1.0	1.0
gene:TraesCS7D03G0206600	Chr7D	55873266	55875377	+	55874321	Chr7D	63602655	63604766	+	63603710	1.0	1.0
gene:TraesCS7D03G0206700	Chr7D	55876358	55876767	+	55876562	Chr7D	63605747	63606156	+	63605951	1.0	1.0
gene:TraesCS7D03G0206900	Chr7D	55885453	55885836	-	55885644	Chr7D	63614842	63615225	-	63615033	1.0	1.0
gene:TraesCS7D03G0206800	Chr7D	55884873	55886474	+	55885673	Chr7D	63614262	63615863	+	63615062	1.0	1.0
gene:TraesCS7D03G0207000	Chr7D	55901851	55903401	+	55902626	Chr7D	63644943	63646493	+	63645718	1.0	1.0
gene:TraesCS7D03G0207200	Chr7D	55919363	55919746	-	55919554	Chr7D	63662457	63662840	-	63662648	1.0	1.0
gene:TraesCS7D03G0207100	Chr7D	55918752	55920361	+	55919556	Chr7D	63661846	63663477	+	63662661	1.0	0.973
gene:TraesCS7D03G0207300	Chr7D	55930066	55931881	+	55930973	Chr7D	63673187	63675002	+	63674094	1.0	1.0
gene:TraesCS7D03G0207400	Chr7D	55934625	55936357	-	55935491	Chr7D	63677746	63679478	-	63678612	1.0	1.0
gene:TraesCS7D03G0207600	Chr7D	55936717	55939597	-	55938157	Chr7D	63679838	63682718	-	63681278	1.0	0.999
gene:TraesCS7D03G0207700	Chr7D	56001525	56003960	-	56002742	Chr7D	63744624	63747059	-	63745841	1.0	1.0
gene:TraesCS7D03G0208300	Chr7D	56220998	56224951	-	56222974	Chr7D	63963150	63967108	-	63965129	1.0	1.0
gene:TraesCS7D03G0208600	Chr7D	56317924	56318905	+	56318414	Chr7D	64059430	64060411	+	64059920	1.0	1.0
gene:TraesCS7D03G0208700	Chr7D	56320468	56323686	-	56322077	Chr7D	64061973	64065191	-	64063582	1.0	1.0
gene:TraesCS7D03G0208800	Chr7D	56396201	56399483	-	56397842	Chr7D	64134739	64138021	-	64136380	1.0	1.0
gene:TraesCS7D03G0208900	Chr7D	56483844	56488635	-	56486239	Chr7D	64222035	64226828	-	64224431	1.0	1.0
gene:TraesCS7D03G0209400	Chr7D	56550970	56552227	-	56551598	Chr7D	64288769	64290026	-	64289397	1.0	0.999
gene:TraesCS7D03G0209700	Chr7D	56567402	56570389	+	56568895	Chr7D	64300174	64303184	+	64301679	0.998	0.981
gene:TraesCS7D03G0209800	Chr7D	56573660	56574829	+	56574244	Chr7D	64296834	64298001	+	64297417	0.998	0.99
gene:TraesCS7D03G0209900	Chr7D	56576305	56577002	+	56576653	Chr7D	64308263	64308960	+	64308611	1.0	0.998
gene:TraesCS7D03G0210000	Chr7D	56633378	56636692	-	56635035	Chr7D	64364577	64367891	-	64366234	1.0	1.0
gene:TraesCS7D03G0210400	Chr7D	56781783	56782861	+	56782322	Chr7D	64512303	64513381	+	64512842	1.0	1.0
gene:TraesCS7D03G0210600	Chr7D	56810039	56814120	+	56812079	Chr7D	64540572	64544653	+	64542612	1.0	1.0
gene:TraesCS7D03G0210700	Chr7D	56827252	56831227	+	56829239	Chr7D	64557785	64561760	+	64559772	1.0	1.0
gene:TraesCS7D03G0210800	Chr7D	56933298	56938334	+	56935816	Chr7D	64663849	64668886	+	64666367	1.0	0.999
gene:TraesCS7D03G0210900	Chr7D	56946325	56950935	+	56948630	Chr7D	64676877	64681487	+	64679182	1.0	1.0
gene:TraesCS7D03G0211000	Chr7D	56950961	56955649	-	56953305	Chr7D	64681513	64686201	-	64683857	1.0	1.0
gene:TraesCS7D03G0211100	Chr7D	56956518	56958809	-	56957663	Chr7D	64687071	64689362	-	64688216	1.0	1.0
gene:TraesCS7D03G0211400	Chr7D	56970518	56973997	-	56972257	Chr7D	64701073	64704553	-	64702813	1.0	0.999
gene:TraesCS7D03G0211500	Chr7D	56975205	56979569	-	56977387	Chr7D	64705761	64709960	-	64707860	1.0	0.999
gene:TraesCS7D03G0211600	Chr7D	56982569	56983222	+	56982895	Chr7D	64712936	64713589	+	64713262	1.0	0.993
gene:TraesCS7D03G0211700	Chr7D	56987387	56989603	+	56988495	Chr7D	64717748	64719997	+	64718872	0.997	0.991
gene:TraesCS7D03G0211800	Chr7D	57044391	57046302	+	57045346	Chr7D	64764618	64766529	+	64765573	1.0	0.998
gene:TraesCS7D03G0211900	Chr7D	57086556	57087221	+	57086888	Chr7D	64806692	64807357	+	64807024	1.0	0.996
gene:TraesCS7D03G0212900	Chr7D	57338445	57340987	+	57339716	Chr7D	65057828	65060370	+	65059099	1.0	0.998
gene:TraesCS7D03G0213100	Chr7D	57605005	57608883	-	57606944	Chr7D	65317337	65321193	-	65319265	1.0	0.996
gene:TraesCS7D03G0213200	Chr7D	57620429	57624348	-	57622388	Chr7D	65332749	65336668	-	65334708	1.0	0.998
gene:TraesCS7D03G0213300	Chr7D	57786093	57786742	+	57786417	Chr7D	65498298	65498947	+	65498622	1.0	0.998
gene:TraesCS7D03G0213400	Chr7D	57786920	57787360	+	57787140	Chr7D	65499125	65499565	+	65499345	1.0	1.0
gene:TraesCS7D03G0213600	Chr7D	57947513	57949354	+	57948433	Chr7D	65659151	65660992	+	65660071	1.0	0.999
gene:TraesCS7D03G0213900	Chr7D	58058258	58060721	+	58059489	Chr7D	65771156	65773619	+	65772387	1.0	0.999
gene:TraesCS7D03G0214000	Chr7D	58139927	58142407	+	58141167	Chr7D	65831248	65833728	+	65832488	1.0	1.0
gene:TraesCS7D03G0214600	Chr7D	58495541	58501126	+	58498333	Chr7D	66204064	66209650	+	66206857	1.0	0.999
gene:TraesCS7D03G0214800	Chr7D	58555801	58563012	-	58559406	Chr7D	66439194	66446405	-	66442799	1.0	0.999
gene:TraesCS7D03G0215000	Chr7D	58568633	58570297	+	58569465	Chr7D	66452028	66453692	+	66452860	1.0	1.0
gene:TraesCS7D03G0215100	Chr7D	58596809	58598263	+	58597536	Chr7D	66480720	66482174	+	66481447	1.0	0.999
gene:TraesCS7D03G0215200	Chr7D	58600554	58601704	+	58601129	Chr7D	66484464	66485617	+	66485040	1.0	1.0
gene:TraesCS7D03G0215300	Chr7D	58602569	58604764	-	58603666	Chr7D	66486485	66488680	-	66487582	1.0	1.0
gene:TraesCS7D03G0215400	Chr7D	58612185	58613834	+	58613009	Chr7D	66496102	66497751	+	66496926	1.0	0.999
gene:TraesCS7D03G0215800	Chr7D	58703287	58707136	-	58705211	Chr7D	66579506	66583355	-	66581430	1.0	0.999
gene:TraesCS7D03G0215900	Chr7D	58712240	58715389	+	58713814	Chr7D	66588477	66591625	+	66590051	1.0	0.999
gene:TraesCS7D03G0216100	Chr7D	59150173	59151619	-	59150896	Chr7D	67021019	67022465	-	67021742	1.0	0.998
gene:TraesCS7D03G0216800	Chr7D	59737745	59739842	-	59738793	Chr7D	67682930	67685027	-	67683978	1.0	0.991
gene:TraesCS7D03G0217000	Chr7D	59758163	59759955	+	59759059	Chr7D	67703258	67705044	+	67704151	0.996	0.994
gene:TraesCS7D03G0218000	Chr7D	59991535	59994109	-	59992822	Chr7D	67992049	67994625	-	67993337	1.0	0.996
gene:TraesCS7D03G0218200	Chr7D	60208488	60211619	+	60210053	Chr7D	68226784	68229835	+	68228309	0.996	0.987
gene:TraesCS7D03G0218400	Chr7D	60214133	60219711	+	60216922	Chr7D	68231925	68237591	+	68234758	0.995	0.939
gene:TraesCS7D03G0218500	Chr7D	60220497	60222173	-	60221335	Chr7D	68238405	68240078	-	68239241	0.998	0.957
gene:TraesCS7D03G0218600	Chr7D	60223238	60224732	-	60223985	Chr7D	68241143	68242738	-	68241940	1.0	0.993
gene:TraesCS7D03G0218700	Chr7D	60227947	60231685	+	60229816	Chr7D	68246154	68249888	+	68248021	1.0	0.993
gene:TraesCS7D03G0219200	Chr7D	60347819	60348346	+	60348082	Chr7D	68361809	68362336	+	68362072	1.0	0.991
gene:TraesCS7D03G0219500	Chr7D	60351097	60352881	+	60351989	Chr7D	68365056	68366840	+	68365948	1.0	1.0
gene:TraesCS7D03G0219600	Chr7D	60359517	60364636	+	60362076	Chr7D	68371807	68376925	+	68374366	1.0	0.996
gene:TraesCS7D03G0219700	Chr7D	60368966	60371619	+	60370292	Chr7D	68380056	68382705	+	68381380	1.0	0.993
gene:TraesCS7D03G0219800	Chr7D	60464127	60467161	+	60465644	Chr7D	68497382	68500417	+	68498899	0.997	0.989
gene:TraesCS7D03G0220300	Chr7D	60503202	60511958	+	60507580	Chr7D	68560121	68568848	+	68564484	0.999	0.993
gene:TraesCS7D03G0221000	Chr7D	60550749	60552335	-	60551542	Chr7D	68585319	68586875	-	68586097	0.981	0.967
gene:TraesCS7D03G0221200	Chr7D	60554798	60556082	+	60555440	Chr7D	68589338	68590622	+	68589980	1.0	1.0
gene:TraesCS7D03G0221300	Chr7D	60566981	60568546	-	60567763	Chr7D	68601530	68603095	-	68602312	1.0	1.0
gene:TraesCS7D03G0221700	Chr7D	60579665	60584805	+	60582235	Chr7D	68614261	68619401	+	68616831	1.0	0.999
gene:TraesCS7D03G0221800	Chr7D	60587778	60588389	-	60588083	Chr7D	68622374	68622985	-	68622679	1.0	1.0
gene:TraesCS7D03G0221900	Chr7D	60592346	60593409	+	60592877	Chr7D	68626962	68628025	+	68627493	1.0	1.0
gene:TraesCS7D03G0222000	Chr7D	60593506	60596272	-	60594889	Chr7D	68628122	68630888	-	68629505	1.0	1.0
gene:TraesCS7D03G0222100	Chr7D	60601089	60601772	-	60601430	Chr7D	68635705	68636388	-	68636046	1.0	1.0
gene:TraesCS7D03G0222300	Chr7D	60610045	60611017	-	60610531	Chr7D	68644663	68645635	-	68645149	1.0	1.0
gene:TraesCS7D03G0222500	Chr7D	60629402	60633444	-	60631423	Chr7D	68664025	68668067	-	68666046	1.0	1.0
gene:TraesCS7D03G0222600	Chr7D	60649069	60649838	-	60649453	Chr7D	68683696	68684465	-	68684080	1.0	1.0
gene:TraesCS7D03G0223100	Chr7D	60664908	60665930	-	60665419	Chr7D	68699772	68700753	-	68700262	0.958	0.939
gene:TraesCS7D03G0223300	Chr7D	60716189	60716617	-	60716403	Chr7D	68750990	68751418	-	68751204	1.0	1.0
gene:TraesCS7D03G0224100	Chr7D	60813976	60817115	-	60815545	Chr7D	68848825	68851964	-	68850394	1.0	1.0
gene:TraesCS7D03G0224200	Chr7D	60817578	60820510	+	60819044	Chr7D	68852427	68855359	+	68853893	1.0	1.0
gene:TraesCS7D03G0224300	Chr7D	60821983	60824052	-	60823017	Chr7D	68856832	68858901	-	68857866	1.0	1.0
gene:TraesCS7D03G0224400	Chr7D	60828338	60830067	+	60829202	Chr7D	68863187	68864916	+	68864051	1.0	1.0
gene:TraesCS7D03G0224500	Chr7D	60833122	60834741	-	60833931	Chr7D	68870918	68872537	-	68871727	1.0	0.996
gene:TraesCS7D03G0224700	Chr7D	60889726	60892159	-	60890942	Chr7D	68948858	68951289	-	68950073	1.0	0.994
gene:TraesCS7D03G0225100	Chr7D	61147693	61150720	+	61149206	Chr7D	69201482	69204621	+	69203051	1.0	0.93
gene:TraesCS7D03G0225200	Chr7D	61200248	61203559	+	61201903	Chr7D	69243849	69247190	+	69245519	1.0	0.995
gene:TraesCS7D03G0226200	Chr7D	61462750	61469481	-	61466115	Chr7D	69544788	69551602	-	69548195	0.999	0.99
gene:TraesCS7D03G0226600	Chr7D	61603858	61604698	-	61604278	Chr7D	69683714	69684554	-	69684134	1.0	0.986
gene:TraesCS7D03G0227300	Chr7D	61635278	61639485	-	61637381	Chr7D	69713244	69717451	-	69715347	1.0	1.0
gene:TraesCS7D03G0227700	Chr7D	61668646	61670326	-	61669486	Chr7D	69746653	69748333	-	69747493	1.0	1.0
gene:TraesCS7D03G0228000	Chr7D	61750704	61754031	-	61752367	Chr7D	69827388	69830715	-	69829051	1.0	1.0
gene:TraesCS7D03G0228100	Chr7D	61776510	61808922	-	61792716	Chr7D	69852280	69884092	-	69868186	1.0	1.0
gene:TraesCS7D03G0228200	Chr7D	61810150	61819799	+	61814974	Chr7D	69885320	69894827	+	69890073	1.0	1.0
gene:TraesCS7D03G0228400	Chr7D	61877437	61878870	-	61878153	Chr7D	69951086	69952519	-	69951802	1.0	1.0
gene:TraesCS7D03G0228900	Chr7D	62009901	62011994	+	62010947	Chr7D	70082718	70084811	+	70083764	1.0	1.0
