gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS5D03G0175400	Chr5D	70801061	70804143	-	70802602	Chr5D	74088650	74091735	-	74090192	1.0	1.0
gene:TraesCS5D03G0175600	Chr5D	71714149	71722975	-	71718562	Chr5D	75442504	75451330	-	75446917	1.0	1.0
gene:TraesCS5D03G0175800	Chr5D	72046772	72052144	-	72049458	Chr5D	75774032	75779404	-	75776718	1.0	1.0
gene:TraesCS5D03G0175900	Chr5D	72054532	72060134	-	72057333	Chr5D	75781792	75787395	-	75784593	1.0	0.998
gene:TraesCS5D03G0176000	Chr5D	72060154	72065427	-	72062790	Chr5D	75787415	75792688	-	75790051	1.0	1.0
gene:TraesCS5D03G0176100	Chr5D	72072482	72075274	-	72073878	Chr5D	75799749	75802541	-	75801145	1.0	1.0
gene:TraesCS5D03G0176300	Chr5D	72359215	72361846	+	72360530	Chr5D	76086504	76089135	+	76087819	1.0	1.0
gene:TraesCS5D03G0176400	Chr5D	72364852	72372613	+	72368732	Chr5D	76092141	76099903	+	76096022	1.0	0.999
gene:TraesCS5D03G0176700	Chr5D	72380011	72381438	+	72380724	Chr5D	76107302	76108729	+	76108015	1.0	1.0
gene:TraesCS5D03G0176800	Chr5D	72518647	72520212	+	72519429	Chr5D	76246214	76247779	+	76246996	1.0	1.0
gene:TraesCS5D03G0177100	Chr5D	72556386	72558011	+	72557198	Chr5D	76283957	76285582	+	76284769	1.0	1.0
gene:TraesCS5D03G0177300	Chr5D	72646595	72648545	+	72647570	Chr5D	76374185	76376135	+	76375160	1.0	1.0
gene:TraesCS5D03G0177500	Chr5D	72655103	72659471	-	72657287	Chr5D	76382693	76387061	-	76384877	1.0	1.0
gene:TraesCS5D03G0177700	Chr5D	72701733	72702802	-	72702267	Chr5D	76429126	76430195	-	76429660	1.0	1.0
gene:TraesCS5D03G0177800	Chr5D	72743818	72745496	+	72744657	Chr5D	76471215	76472893	+	76472054	1.0	1.0
gene:TraesCS5D03G0177900	Chr5D	72767587	72768870	+	72768228	Chr5D	76494984	76496267	+	76495625	1.0	1.0
gene:TraesCS5D03G0178100	Chr5D	72770496	72774791	-	72772643	Chr5D	76497893	76502188	-	76500040	1.0	1.0
gene:TraesCS5D03G0178500	Chr5D	73022456	73023709	+	73023082	Chr5D	76748861	76750114	+	76749487	1.0	1.0
gene:TraesCS5D03G0178900	Chr5D	73050133	73052674	+	73051403	Chr5D	76776549	76779090	+	76777819	1.0	1.0
gene:TraesCS5D03G0179000	Chr5D	73052201	73052383	-	73052292	Chr5D	76778617	76778799	-	76778708	1.0	1.0
gene:TraesCS5D03G0179100	Chr5D	73052955	73058150	-	73055552	Chr5D	76779371	76784566	-	76781968	1.0	1.0
gene:TraesCS5D03G0179200	Chr5D	73060391	73064053	-	73062222	Chr5D	76786807	76790469	-	76788638	1.0	1.0
gene:TraesCS5D03G0179300	Chr5D	73543363	73548230	+	73545796	Chr5D	77267998	77272865	+	77270431	1.0	1.0
gene:TraesCS5D03G0179500	Chr5D	73549021	73549302	-	73549161	Chr5D	77273656	77273937	-	77273796	1.0	1.0
gene:TraesCS5D03G0179900	Chr5D	73649748	73650783	+	73650265	Chr5D	77373192	77374227	+	77373709	1.0	1.0
gene:TraesCS5D03G0180100	Chr5D	73653682	73659468	-	73656575	Chr5D	77377126	77382912	-	77380019	1.0	1.0
gene:TraesCS5D03G0180300	Chr5D	73895115	73914355	-	73904735	Chr5D	77618554	77637794	-	77628174	1.0	1.0
gene:TraesCS5D03G0180400	Chr5D	73942023	73947448	+	73944735	Chr5D	77664945	77670370	+	77667657	1.0	1.0
gene:TraesCS5D03G0180500	Chr5D	73947750	73949401	+	73948575	Chr5D	77670672	77672326	+	77671499	1.0	0.998
gene:TraesCS5D03G0180600	Chr5D	74233255	74235851	-	74234553	Chr5D	77955481	77958077	-	77956779	1.0	1.0
gene:TraesCS5D03G0180900	Chr5D	74290859	74292753	+	74291806	Chr5D	78012695	78014589	+	78013642	1.0	1.0
gene:TraesCS5D03G0181600	Chr5D	74564082	74566184	+	74565133	Chr5D	78285530	78287632	+	78286581	1.0	1.0
gene:TraesCS5D03G0181700	Chr5D	74570638	74573234	+	74571936	Chr5D	78291932	78294528	+	78293230	1.0	1.0
gene:TraesCS5D03G0181800	Chr5D	74604194	74610290	+	74607242	Chr5D	78325494	78331590	+	78328542	1.0	1.0
gene:TraesCS5D03G0182000	Chr5D	74612455	74612718	-	74612586	Chr5D	78333755	78334018	-	78333886	1.0	1.0
gene:TraesCS5D03G0182600	Chr5D	74877289	74879226	+	74878257	Chr5D	78598314	78600283	+	78599298	1.0	1.0
gene:TraesCS5D03G0182700	Chr5D	74902614	74907428	-	74905021	Chr5D	78623671	78628485	-	78626078	1.0	0.999
gene:TraesCS5D03G0182900	Chr5D	75274315	75275405	-	75274860	Chr5D	78995818	78996908	-	78996363	1.0	1.0
gene:TraesCS5D03G0183000	Chr5D	75411359	75411775	+	75411567	Chr5D	79132957	79133373	+	79133165	1.0	1.0
gene:TraesCS5D03G0183100	Chr5D	75417979	75420213	-	75419096	Chr5D	79139611	79141845	-	79140728	1.0	1.0
gene:TraesCS5D03G0183200	Chr5D	75491889	75493190	-	75492539	Chr5D	79213612	79214913	-	79214262	1.0	1.0
gene:TraesCS5D03G0183300	Chr5D	75496029	75506936	+	75501482	Chr5D	79217404	79228311	+	79222857	1.0	1.0
gene:TraesCS5D03G0183600	Chr5D	75557558	75557923	-	75557740	Chr5D	79278943	79279308	-	79279125	1.0	1.0
gene:TraesCS5D03G0184500	Chr5D	76048776	76049234	-	76049005	Chr5D	79769065	79769523	-	79769294	1.0	1.0
gene:TraesCS5D03G0184600	Chr5D	76055081	76057059	+	76056070	Chr5D	79775370	79777348	+	79776359	1.0	1.0
gene:TraesCS5D03G0184700	Chr5D	76132347	76133450	-	76132898	Chr5D	79852628	79853731	-	79853179	1.0	1.0
gene:TraesCS5D03G0184800	Chr5D	76135288	76139617	+	76137452	Chr5D	79855569	79859898	+	79857733	1.0	1.0
gene:TraesCS5D03G0184900	Chr5D	76236300	76241478	-	76238889	Chr5D	79955600	79960778	-	79958189	1.0	1.0
gene:TraesCS5D03G0185000	Chr5D	76337896	76342382	-	76340139	Chr5D	80056744	80061230	-	80058987	1.0	1.0
gene:TraesCS5D03G0185200	Chr5D	76348991	76357173	-	76353082	Chr5D	80067837	80076017	-	80071927	1.0	1.0
gene:TraesCS5D03G0185400	Chr5D	76822868	76824711	-	76823789	Chr5D	80536039	80537882	-	80536960	1.0	1.0
gene:TraesCS5D03G0185900	Chr5D	77147832	77185627	-	77166729	Chr5D	80857640	80895439	-	80876539	1.0	1.0
gene:TraesCS5D03G0186100	Chr5D	77185966	77190777	-	77188371	Chr5D	80895778	80900589	-	80898183	1.0	1.0
gene:TraesCS5D03G0186200	Chr5D	77208729	77213512	-	77211120	Chr5D	80918540	80923323	-	80920931	1.0	1.0
gene:TraesCS5D03G0186300	Chr5D	77339086	77339457	-	77339271	Chr5D	81049004	81049375	-	81049189	1.0	1.0
gene:TraesCS5D03G0186400	Chr5D	77713437	77717463	+	77715450	Chr5D	81431740	81435766	+	81433753	1.0	1.0
gene:TraesCS5D03G0186600	Chr5D	77718675	77722233	+	77720454	Chr5D	81436978	81440536	+	81438757	1.0	1.0
gene:TraesCS5D03G0186800	Chr5D	77722956	77725131	+	77724043	Chr5D	81441259	81443436	+	81442347	1.0	1.0
gene:TraesCS5D03G0186900	Chr5D	77868151	77873079	+	77870615	Chr5D	81586476	81591404	+	81588940	1.0	1.0
gene:TraesCS5D03G0187000	Chr5D	78015525	78015752	+	78015638	Chr5D	81733520	81733747	+	81733633	1.0	1.0
gene:TraesCS5D03G0187300	Chr5D	78140918	78143704	+	78142311	Chr5D	81858309	81861095	+	81859702	1.0	1.0
gene:TraesCS5D03G0187400	Chr5D	78181461	78186051	+	78183756	Chr5D	81898850	81903440	+	81901145	1.0	1.0
gene:TraesCS5D03G0187500	Chr5D	78250651	78254634	-	78252642	Chr5D	81967998	81971981	-	81969989	1.0	1.0
gene:TraesCS5D03G0187600	Chr5D	78261416	78264349	+	78262882	Chr5D	81978496	81981429	+	81979962	1.0	1.0
gene:TraesCS5D03G0187900	Chr5D	78438397	78452437	+	78445417	Chr5D	82154939	82168979	+	82161959	1.0	1.0
gene:TraesCS5D03G0188300	Chr5D	78725278	78726488	-	78725883	Chr5D	82440840	82442050	-	82441445	1.0	1.0
gene:TraesCS5D03G0188400	Chr5D	78918619	78923437	+	78921028	Chr5D	82634175	82639000	+	82636587	1.0	1.0
gene:TraesCS5D03G0188500	Chr5D	78927261	78928895	+	78928078	Chr5D	82642824	82644458	+	82643641	1.0	1.0
gene:TraesCS5D03G0188600	Chr5D	79226614	79228529	+	79227571	Chr5D	82941774	82943689	+	82942731	1.0	1.0
gene:TraesCS5D03G0189600	Chr5D	79858666	79859849	+	79859257	Chr5D	83651972	83653155	+	83652563	1.0	1.0
gene:TraesCS5D03G0190200	Chr5D	79983184	79983540	+	79983362	Chr5D	83776472	83776828	+	83776650	1.0	1.0
gene:TraesCS5D03G0190400	Chr5D	80011790	80012108	+	80011949	Chr5D	83805078	83805396	+	83805237	1.0	1.0
gene:TraesCS5D03G0190500	Chr5D	80013286	80013985	+	80013635	Chr5D	83806574	83807273	+	83806923	1.0	1.0
gene:TraesCS5D03G0191100	Chr5D	80134118	80134336	-	80134227	Chr5D	83926886	83927104	-	83926995	1.0	1.0
gene:TraesCS5D03G0191200	Chr5D	80134815	80135474	-	80135144	Chr5D	83927583	83928242	-	83927912	1.0	1.0
gene:TraesCS5D03G0191400	Chr5D	80135536	80136321	-	80135928	Chr5D	83928304	83929089	-	83928696	1.0	1.0
gene:TraesCS5D03G0191500	Chr5D	80148133	80150443	-	80149288	Chr5D	83940901	83943211	-	83942056	1.0	0.998
gene:TraesCS5D03G0191700	Chr5D	80162205	80162714	-	80162459	Chr5D	83954973	83955482	-	83955227	1.0	1.0
gene:TraesCS5D03G0191900	Chr5D	80220140	80220436	-	80220288	Chr5D	84012975	84013271	-	84013123	1.0	1.0
gene:TraesCS5D03G0192200	Chr5D	80234694	80235239	-	80234966	Chr5D	84027529	84028074	-	84027801	1.0	0.998
gene:TraesCS5D03G0192700	Chr5D	80316622	80317094	+	80316858	Chr5D	84109177	84109649	+	84109413	1.0	1.0
gene:TraesCS5D03G0193000	Chr5D	80410130	80414653	-	80412391	Chr5D	84202356	84206879	-	84204617	1.0	0.999
gene:TraesCS5D03G0193100	Chr5D	80414791	80416778	+	80415784	Chr5D	84207017	84209004	+	84208010	1.0	1.0
gene:TraesCS5D03G0193200	Chr5D	80475104	80475580	+	80475342	Chr5D	84279654	84280130	+	84279892	1.0	1.0
gene:TraesCS5D03G0193300	Chr5D	80485138	80487896	+	80486517	Chr5D	84289690	84292448	+	84291069	1.0	1.0
gene:TraesCS5D03G0193500	Chr5D	80550939	80553180	+	80552059	Chr5D	84355524	84357765	+	84356644	1.0	1.0
gene:TraesCS5D03G0193600	Chr5D	80813216	80818444	-	80815830	Chr5D	84616290	84621518	-	84618904	1.0	1.0
gene:TraesCS5D03G0193700	Chr5D	80820108	80824059	-	80822083	Chr5D	84623182	84627133	-	84625157	1.0	1.0
gene:TraesCS5D03G0194100	Chr5D	80943241	80943733	+	80943487	Chr5D	84745969	84746461	+	84746215	1.0	1.0
gene:TraesCS5D03G0194400	Chr5D	81260927	81263384	-	81262155	Chr5D	85062069	85064526	-	85063297	1.0	1.0
gene:TraesCS5D03G0194600	Chr5D	81454244	81456557	-	81455400	Chr5D	85254042	85256355	-	85255198	1.0	1.0
gene:TraesCS5D03G0194900	Chr5D	81844184	81846727	+	81845455	Chr5D	85642769	85645312	+	85644040	1.0	1.0
gene:TraesCS5D03G0195000	Chr5D	81846754	81848731	-	81847742	Chr5D	85645339	85647316	-	85646327	1.0	1.0
gene:TraesCS5D03G0195300	Chr5D	81897044	81898871	-	81897957	Chr5D	85695633	85697460	-	85696546	1.0	0.999
gene:TraesCS5D03G0195400	Chr5D	82188410	82190197	-	82189303	Chr5D	85986407	85988194	-	85987300	1.0	1.0
gene:TraesCS5D03G0195500	Chr5D	82289582	82296104	+	82292843	Chr5D	86084106	86090628	+	86087367	1.0	1.0
gene:TraesCS5D03G0195600	Chr5D	82297045	82299625	+	82298335	Chr5D	86091569	86094149	+	86092859	1.0	1.0
gene:TraesCS5D03G0195700	Chr5D	82301286	82306107	-	82303696	Chr5D	86095810	86100631	-	86098220	1.0	1.0
gene:TraesCS5D03G0196000	Chr5D	82427855	82434416	-	82431135	Chr5D	86219573	86226134	-	86222853	1.0	1.0
gene:TraesCS5D03G0196400	Chr5D	83052747	83061195	+	83056971	Chr5D	86841380	86849828	+	86845604	1.0	1.0
gene:TraesCS5D03G0197300	Chr5D	84280971	84281309	+	84281140	Chr5D	88064520	88064858	+	88064689	1.0	1.0
gene:TraesCS5D03G0197400	Chr5D	84288377	84288697	+	84288537	Chr5D	88071926	88072246	+	88072086	1.0	1.0
gene:TraesCS5D03G0197600	Chr5D	84322727	84323275	-	84323001	Chr5D	88106377	88106925	-	88106651	1.0	1.0
gene:TraesCS5D03G0197800	Chr5D	84417876	84424894	-	84421385	Chr5D	88201535	88208553	-	88205044	1.0	1.0
gene:TraesCS5D03G0198500	Chr5D	84481501	84481692	-	84481596	Chr5D	88265250	88265441	-	88265345	1.0	1.0
gene:TraesCS5D03G0198700	Chr5D	84509069	84509647	+	84509358	Chr5D	88292815	88293393	+	88293104	1.0	1.0
gene:TraesCS5D03G0198800	Chr5D	84778701	84780072	+	84779386	Chr5D	88562049	88563420	+	88562734	1.0	1.0
gene:TraesCS5D03G0199100	Chr5D	84963881	84968350	+	84966115	Chr5D	88747264	88751733	+	88749498	1.0	1.0
gene:TraesCS5D03G0199300	Chr5D	84973397	84974467	+	84973932	Chr5D	88756780	88757850	+	88757315	1.0	1.0
gene:TraesCS5D03G0199400	Chr5D	84987003	84988602	+	84987802	Chr5D	88770386	88771985	+	88771185	1.0	1.0
gene:TraesCS5D03G0199700	Chr5D	84997346	85002202	-	84999774	Chr5D	88780729	88785586	-	88783157	1.0	1.0
gene:TraesCS5D03G0200100	Chr5D	85671904	85695106	+	85683505	Chr5D	89452462	89475161	+	89463811	1.0	1.0
gene:TraesCS5D03G0200500	Chr5D	86848626	86851989	-	86850307	Chr5D	90624793	90628156	-	90626474	1.0	1.0
gene:TraesCS5D03G0201700	Chr5D	87257329	87260546	+	87258937	Chr5D	91033981	91037198	+	91035589	1.0	1.0
gene:TraesCS5D03G0201800	Chr5D	87260819	87262380	-	87261599	Chr5D	91037471	91039032	-	91038251	1.0	1.0
gene:TraesCS5D03G0202100	Chr5D	87270689	87281530	-	87276109	Chr5D	91047359	91058200	-	91052779	1.0	1.0
gene:TraesCS5D03G0202200	Chr5D	87514759	87516282	-	87515520	Chr5D	91290230	91291753	-	91290991	1.0	1.0
gene:TraesCS5D03G0202500	Chr5D	87620124	87620324	+	87620224	Chr5D	91395604	91395804	+	91395704	1.0	1.0
gene:TraesCS5D03G0203100	Chr5D	87891826	87895377	-	87893601	Chr5D	91662641	91666192	-	91664416	1.0	1.0
gene:TraesCS5D03G0203300	Chr5D	88228884	88229885	+	88229384	Chr5D	91997413	91998414	+	91997913	1.0	1.0
gene:TraesCS5D03G0204900	Chr5D	88448781	88451835	+	88450308	Chr5D	92215971	92219025	+	92217498	1.0	1.0
gene:TraesCS5D03G0205000	Chr5D	88543291	88545827	-	88544559	Chr5D	92310488	92313024	-	92311756	1.0	1.0
gene:TraesCS5D03G0205100	Chr5D	88549811	88551646	+	88550728	Chr5D	92317008	92318843	+	92317925	1.0	1.0
gene:TraesCS5D03G0205200	Chr5D	88554457	88556643	+	88555550	Chr5D	92321654	92323840	+	92322747	1.0	1.0
gene:TraesCS5D03G0205800	Chr5D	88604883	88605839	+	88605361	Chr5D	92372080	92373036	+	92372558	1.0	1.0
gene:TraesCS5D03G0205900	Chr5D	88607845	88610181	-	88609013	Chr5D	92375042	92377378	-	92376210	1.0	1.0
gene:TraesCS5D03G0206200	Chr5D	88959179	88963131	-	88961155	Chr5D	92725619	92729581	-	92727600	1.0	0.993
gene:TraesCS5D03G0206400	Chr5D	89128866	89133124	+	89130995	Chr5D	92895327	92899585	+	92897456	1.0	0.998
gene:TraesCS5D03G0207000	Chr5D	89462917	89465846	+	89464381	Chr5D	93228472	93231401	+	93229936	1.0	1.0
gene:TraesCS5D03G0207300	Chr5D	90077796	90081376	-	90079586	Chr5D	93841937	93845517	-	93843727	1.0	1.0
gene:TraesCS5D03G0207600	Chr5D	90344502	90347511	-	90346006	Chr5D	94107228	94110237	-	94108732	1.0	1.0
gene:TraesCS5D03G0207900	Chr5D	90372951	90375436	-	90374193	Chr5D	94135514	94137999	-	94136756	1.0	1.0
gene:TraesCS5D03G0208000	Chr5D	90392182	90397581	-	90394881	Chr5D	94154750	94160149	-	94157449	1.0	1.0
gene:TraesCS5D03G0208100	Chr5D	90763474	90764691	-	90764082	Chr5D	94525518	94526735	-	94526126	1.0	1.0
gene:TraesCS5D03G0208300	Chr5D	91012016	91013834	-	91012925	Chr5D	94772880	94774698	-	94773789	1.0	1.0
gene:TraesCS5D03G0208400	Chr5D	91428870	91430416	-	91429643	Chr5D	95196289	95197835	-	95197062	1.0	1.0
gene:TraesCS5D03G0208500	Chr5D	91442591	91444671	-	91443631	Chr5D	95210010	95212090	-	95211050	1.0	1.0
gene:TraesCS5D03G0208600	Chr5D	91492802	91495498	-	91494150	Chr5D	95260004	95262700	-	95261352	1.0	1.0
gene:TraesCS5D03G0208700	Chr5D	91640156	91641836	+	91640996	Chr5D	95406232	95407912	+	95407072	1.0	1.0
gene:TraesCS5D03G0208900	Chr5D	91700059	91701306	+	91700682	Chr5D	95463310	95464557	+	95463933	1.0	1.0
gene:TraesCS5D03G0209000	Chr5D	91704062	91704796	+	91704429	Chr5D	95467310	95468044	+	95467677	1.0	1.0
gene:TraesCS5D03G0209500	Chr5D	91711534	91716856	-	91714195	Chr5D	95474782	95480104	-	95477443	1.0	1.0
gene:TraesCS5D03G0210100	Chr5D	91742581	91743162	-	91742871	Chr5D	95505825	95506406	-	95506115	1.0	1.0
gene:TraesCS5D03G0210300	Chr5D	91951836	91953164	+	91952500	Chr5D	95713996	95715324	+	95714660	1.0	1.0
gene:TraesCS5D03G0210400	Chr5D	91958806	91959416	-	91959111	Chr5D	95720967	95721577	-	95721272	1.0	1.0
gene:TraesCS5D03G0210600	Chr5D	92193768	92202370	+	92198069	Chr5D	95955616	95964219	+	95959917	1.0	1.0
gene:TraesCS5D03G0210800	Chr5D	92223997	92258200	-	92241098	Chr5D	95985853	96020070	-	96002961	1.0	0.999
gene:TraesCS5D03G0210900	Chr5D	92373727	92375626	+	92374676	Chr5D	96135603	96137502	+	96136552	1.0	1.0
gene:TraesCS5D03G0211000	Chr5D	92377753	92378387	+	92378070	Chr5D	96139629	96140263	+	96139946	1.0	0.995
gene:TraesCS5D03G0211200	Chr5D	92533133	92538870	+	92536001	Chr5D	96294571	96300079	+	96297325	1.0	1.0
gene:TraesCS5D03G0211300	Chr5D	92543902	92545262	+	92544582	Chr5D	96304879	96306239	+	96305559	1.0	0.999
gene:TraesCS5D03G0211400	Chr5D	92547118	92548650	+	92547884	Chr5D	96308095	96309733	+	96308914	1.0	1.0
gene:TraesCS5D03G0211800	Chr5D	93141401	93146304	+	93143852	Chr5D	96871406	96876309	+	96873857	1.0	1.0
gene:TraesCS5D03G0211900	Chr5D	93146569	93151083	-	93148826	Chr5D	96876574	96881088	-	96878831	1.0	1.0
gene:TraesCS5D03G0212100	Chr5D	93875056	93883327	+	93879191	Chr5D	97603503	97611774	+	97607638	1.0	1.0
gene:TraesCS5D03G0212200	Chr5D	93938262	93939839	-	93939050	Chr5D	97666188	97667765	-	97666976	1.0	1.0
gene:TraesCS5D03G0212500	Chr5D	94101990	94105579	-	94103784	Chr5D	97830044	97833633	-	97831838	1.0	1.0
gene:TraesCS5D03G0212600	Chr5D	94128044	94138238	-	94133141	Chr5D	97856200	97866411	-	97861305	1.0	1.0
gene:TraesCS5D03G0213400	Chr5D	94140933	94148152	+	94144542	Chr5D	97869105	97876324	+	97872714	1.0	1.0
gene:TraesCS5D03G0213500	Chr5D	94413370	94419206	+	94416288	Chr5D	98140417	98146253	+	98143335	1.0	1.0
gene:TraesCS5D03G0213700	Chr5D	94573206	94576372	+	94574789	Chr5D	98300293	98303459	+	98301876	1.0	0.999
gene:TraesCS5D03G0213800	Chr5D	95118274	95122112	+	95120193	Chr5D	98844356	98848194	+	98846275	1.0	1.0
gene:TraesCS5D03G0214400	Chr5D	95341445	95344293	+	95342869	Chr5D	99064001	99066849	+	99065425	1.0	1.0
gene:TraesCS5D03G0214600	Chr5D	95358537	95362574	-	95360555	Chr5D	99081094	99085131	-	99083112	1.0	1.0
gene:TraesCS5D03G0214700	Chr5D	95377003	95389100	-	95383051	Chr5D	99099562	99111660	-	99105611	1.0	1.0
gene:TraesCS5D03G0214800	Chr5D	95390996	95393913	-	95392454	Chr5D	99113554	99116471	-	99115012	1.0	1.0
gene:TraesCS5D03G0215200	Chr5D	95922928	95940965	+	95931946	Chr5D	99643060	99661102	+	99652081	1.0	1.0
gene:TraesCS5D03G0215300	Chr5D	95943426	95944448	-	95943937	Chr5D	99663563	99664585	-	99664074	1.0	1.0
gene:TraesCS5D03G0215500	Chr5D	96062941	96074006	-	96068473	Chr5D	99783255	99794320	-	99788787	1.0	1.0
gene:TraesCS5D03G0215600	Chr5D	96309921	96311936	-	96310928	Chr5D	100029276	100031291	-	100030283	1.0	1.0
gene:TraesCS5D03G0215700	Chr5D	96397400	96398316	-	96397858	Chr5D	100116773	100117689	-	100117231	1.0	1.0
gene:TraesCS5D03G0215800	Chr5D	97023298	97025931	-	97024614	Chr5D	100742195	100744828	-	100743511	1.0	1.0
gene:TraesCS5D03G0215900	Chr5D	97094189	97098545	+	97096367	Chr5D	100812896	100817252	+	100815074	1.0	0.999
gene:TraesCS5D03G0216100	Chr5D	97107330	97110668	-	97108999	Chr5D	100826037	100829375	-	100827706	1.0	1.0
gene:TraesCS5D03G0216200	Chr5D	97113654	97117000	-	97115327	Chr5D	100832361	100835707	-	100834034	1.0	1.0
gene:TraesCS5D03G0217100	Chr5D	97318632	97331299	-	97324965	Chr5D	101033168	101045836	-	101039502	1.0	1.0
gene:TraesCS5D03G0217200	Chr5D	97331684	97335990	+	97333837	Chr5D	101046221	101050527	+	101048374	1.0	1.0
gene:TraesCS5D03G0217500	Chr5D	97386890	97390694	+	97388792	Chr5D	101101406	101105210	+	101103308	1.0	1.0
gene:TraesCS5D03G0217600	Chr5D	97427836	97432496	+	97430166	Chr5D	101142130	101146790	+	101144460	1.0	1.0
gene:TraesCS5D03G0217900	Chr5D	97632008	97635109	+	97633558	Chr5D	101346361	101349453	+	101347907	1.0	0.998
gene:TraesCS5D03G0218000	Chr5D	97637471	97642924	-	97640197	Chr5D	101351815	101357267	-	101354541	1.0	1.0
gene:TraesCS5D03G0218100	Chr5D	97642838	97644652	+	97643745	Chr5D	101357181	101358994	+	101358087	1.0	1.0
gene:TraesCS5D03G0218200	Chr5D	97902674	97908451	+	97905562	Chr5D	101623707	101629484	+	101626595	1.0	0.999
gene:TraesCS5D03G0218300	Chr5D	97908811	97912613	+	97910712	Chr5D	101629844	101633646	+	101631745	1.0	1.0
gene:TraesCS5D03G0218600	Chr5D	98309495	98312113	+	98310804	Chr5D	102029290	102031908	+	102030599	1.0	1.0
gene:TraesCS5D03G0218700	Chr5D	98340769	98343697	+	98342233	Chr5D	102060571	102063499	+	102062035	1.0	0.999
gene:TraesCS5D03G0218800	Chr5D	98362041	98380593	+	98371317	Chr5D	102082714	102101038	+	102091876	1.0	1.0
gene:TraesCS5D03G0219100	Chr5D	98736822	98746372	+	98741597	Chr5D	102455088	102464646	+	102459867	1.0	1.0
gene:TraesCS5D03G0219400	Chr5D	98748067	98748996	-	98748531	Chr5D	102466341	102467270	-	102466805	1.0	1.0
gene:TraesCS5D03G0220100	Chr5D	98828383	98828889	-	98828636	Chr5D	102546385	102546891	-	102546638	1.0	1.0
gene:TraesCS5D03G0220300	Chr5D	99335121	99337827	+	99336474	Chr5D	103052796	103055502	+	103054149	1.0	1.0
gene:TraesCS5D03G0220700	Chr5D	99494104	99494334	-	99494219	Chr5D	103211767	103211997	-	103211882	1.0	1.0
gene:TraesCS5D03G0220800	Chr5D	99989032	99994979	+	99992005	Chr5D	103704998	103710939	+	103707968	1.0	1.0
gene:TraesCS5D03G0220900	Chr5D	100105566	100108040	-	100106803	Chr5D	103821523	103823997	-	103822760	1.0	1.0
gene:TraesCS5D03G0221300	Chr5D	100198243	100199509	-	100198876	Chr5D	103913916	103915182	-	103914549	1.0	1.0
gene:TraesCS5D03G0221400	Chr5D	100614302	100621250	-	100617776	Chr5D	104328265	104335215	-	104331740	1.0	1.0
gene:TraesCS5D03G0221500	Chr5D	100993809	101001764	+	100997786	Chr5D	104707417	104715372	+	104711394	1.0	1.0
gene:TraesCS5D03G0221700	Chr5D	101055990	101056605	+	101056297	Chr5D	104769597	104770212	+	104769904	1.0	1.0
gene:TraesCS5D03G0221800	Chr5D	101486830	101488814	-	101487822	Chr5D	105196713	105198697	-	105197705	1.0	1.0
gene:TraesCS5D03G0221900	Chr5D	101514541	101518638	-	101516589	Chr5D	105224412	105228516	-	105226464	1.0	1.0
gene:TraesCS5D03G0222000	Chr5D	101521765	101525227	-	101523496	Chr5D	105231643	105235105	-	105233374	1.0	1.0
gene:TraesCS5D03G0222100	Chr5D	101757356	101763571	+	101760463	Chr5D	105467322	105473545	+	105470433	1.0	1.0
gene:TraesCS5D03G0222300	Chr5D	101766945	101767549	-	101767247	Chr5D	105476923	105477527	-	105477225	1.0	1.0
gene:TraesCS5D03G0222800	Chr5D	101817884	101821299	-	101819591	Chr5D	105527876	105531291	-	105529583	1.0	1.0
gene:TraesCS5D03G0223200	Chr5D	102088807	102094481	-	102091644	Chr5D	105798813	105804487	-	105801650	1.0	1.0
gene:TraesCS5D03G0223300	Chr5D	102332664	102333616	+	102333140	Chr5D	106040589	106041541	+	106041065	1.0	1.0
gene:TraesCS5D03G0223400	Chr5D	102334216	102336366	-	102335291	Chr5D	106042141	106044291	-	106043216	1.0	1.0
gene:TraesCS5D03G0223500	Chr5D	102341296	102345926	-	102343611	Chr5D	106049220	106053850	-	106051535	1.0	1.0
gene:TraesCS5D03G0223700	Chr5D	102387919	102390201	-	102389060	Chr5D	106095843	106098125	-	106096984	1.0	1.0
gene:TraesCS5D03G0223800	Chr5D	102573621	102578206	+	102575913	Chr5D	106281603	106286188	+	106283895	1.0	1.0
gene:TraesCS5D03G0223900	Chr5D	103235895	103238003	-	103236949	Chr5D	106942462	106944570	-	106943516	1.0	1.0
gene:TraesCS5D03G0224000	Chr5D	103273757	103277541	-	103275649	Chr5D	106980329	106984113	-	106982221	1.0	1.0
gene:TraesCS5D03G0224100	Chr5D	103662793	103666239	+	103664516	Chr5D	107363611	107367057	+	107365334	1.0	0.999
gene:TraesCS5D03G0224400	Chr5D	103692447	103695611	+	103694029	Chr5D	107393265	107396429	+	107394847	1.0	1.0
gene:TraesCS5D03G0224700	Chr5D	103703742	103704440	-	103704091	Chr5D	107404560	107405258	-	107404909	1.0	1.0
gene:TraesCS5D03G0225000	Chr5D	104038877	104039771	-	104039324	Chr5D	107739254	107740148	-	107739701	1.0	0.998
