gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS4B03G0255900	Chr4B	129325145	129330797	-	129327971	Chr4B	129355353	129361005	-	129358179	1.0	1.0
gene:TraesCS4B03G0256100	Chr4B	129331035	129338861	+	129334948	Chr4B	129361243	129369076	+	129365159	1.0	1.0
gene:TraesCS4B03G0256200	Chr4B	129508889	129510663	-	129509776	Chr4B	129538745	129540519	-	129539632	1.0	0.998
gene:TraesCS4B03G0256300	Chr4B	129598946	129603194	-	129601070	Chr4B	129628802	129633050	-	129630926	1.0	1.0
gene:TraesCS4B03G0256600	Chr4B	129729187	129734012	-	129731599	Chr4B	129788777	129793611	-	129791194	1.0	0.996
gene:TraesCS4B03G0257100	Chr4B	130468927	130475719	+	130472323	Chr4B	130521352	130528153	+	130524752	1.0	1.0
gene:TraesCS4B03G0257400	Chr4B	130685507	130686684	-	130686095	Chr4B	130737482	130738659	-	130738070	1.0	1.0
gene:TraesCS4B03G0257600	Chr4B	130718699	130719492	-	130719095	Chr4B	130768805	130769598	-	130769201	1.0	1.0
gene:TraesCS4B03G0257700	Chr4B	130719516	130722404	-	130720960	Chr4B	130769622	130772510	-	130771066	1.0	1.0
gene:TraesCS4B03G0258100	Chr4B	131019153	131021062	-	131020107	Chr4B	131065132	131067041	-	131066086	1.0	1.0
gene:TraesCS4B03G0258300	Chr4B	131023430	131024854	-	131024142	Chr4B	131069409	131070833	-	131070121	1.0	1.0
gene:TraesCS4B03G0258400	Chr4B	131054034	131057633	-	131055833	Chr4B	131099539	131103138	-	131101338	1.0	1.0
gene:TraesCS4B03G0258600	Chr4B	131254474	131255660	-	131255067	Chr4B	131299938	131301124	-	131300531	1.0	1.0
gene:TraesCS4B03G0258900	Chr4B	131522984	131536568	+	131529776	Chr4B	131568249	131581803	+	131575026	0.99	0.99
gene:TraesCS4B03G0259100	Chr4B	131537425	131539182	-	131538303	Chr4B	131582660	131584417	-	131583538	1.0	1.0
gene:TraesCS4B03G0259200	Chr4B	131539573	131540482	-	131540027	Chr4B	131584808	131585717	-	131585262	1.0	1.0
gene:TraesCS4B03G0259300	Chr4B	131542260	131542664	-	131542462	Chr4B	131587495	131587899	-	131587697	1.0	1.0
gene:TraesCS4B03G0259500	Chr4B	131545356	131546366	-	131545861	Chr4B	131590591	131591601	-	131591096	1.0	1.0
gene:TraesCS4B03G0259600	Chr4B	131548549	131549502	-	131549025	Chr4B	131593784	131594737	-	131594260	1.0	1.0
gene:TraesCS4B03G0259700	Chr4B	131552013	131552603	-	131552308	Chr4B	131597248	131597838	-	131597543	1.0	1.0
gene:TraesCS4B03G0259800	Chr4B	131554593	131554991	-	131554792	Chr4B	131599828	131600226	-	131600027	1.0	1.0
gene:TraesCS4B03G0260000	Chr4B	131680944	131683076	-	131682010	Chr4B	131726008	131728140	-	131727074	1.0	0.999
gene:TraesCS4B03G0260700	Chr4B	132503104	132504890	+	132503997	Chr4B	132545243	132547029	+	132546136	1.0	1.0
gene:TraesCS4B03G0261000	Chr4B	133199105	133207671	+	133203388	Chr4B	133241393	133249959	+	133245676	1.0	1.0
gene:TraesCS4B03G0261400	Chr4B	133596218	133600636	+	133598427	Chr4B	133638445	133642863	+	133640654	1.0	1.0
gene:TraesCS4B03G0261500	Chr4B	133598329	133598694	-	133598511	Chr4B	133640556	133640921	-	133640738	1.0	1.0
gene:TraesCS4B03G0261600	Chr4B	133601543	133606325	-	133603934	Chr4B	133643770	133648553	-	133646161	1.0	1.0
gene:TraesCS4B03G0261800	Chr4B	134187739	134189445	-	134188592	Chr4B	134163367	134165073	-	134164220	1.0	1.0
gene:TraesCS4B03G0261900	Chr4B	134254777	134256278	-	134255527	Chr4B	134230401	134231902	-	134231151	1.0	1.0
gene:TraesCS4B03G0262700	Chr4B	134793102	134793980	-	134793541	Chr4B	134766600	134767478	-	134767039	1.0	1.0
gene:TraesCS4B03G0262800	Chr4B	134794454	134801207	-	134797830	Chr4B	134767952	134774706	-	134771329	1.0	1.0
gene:TraesCS4B03G0263100	Chr4B	135134572	135140517	+	135137544	Chr4B	135107507	135113453	+	135110480	1.0	1.0
gene:TraesCS4B03G0263300	Chr4B	135141937	135143394	-	135142665	Chr4B	135114873	135116330	-	135115601	1.0	1.0
gene:TraesCS4B03G0263400	Chr4B	135251745	135253481	-	135252613	Chr4B	135224686	135226422	-	135225554	1.0	1.0
gene:TraesCS4B03G0263500	Chr4B	135378656	135380670	-	135379663	Chr4B	135351671	135353685	-	135352678	1.0	1.0
gene:TraesCS4B03G0263600	Chr4B	135405496	135407010	+	135406253	Chr4B	135378518	135380032	+	135379275	1.0	1.0
gene:TraesCS4B03G0263800	Chr4B	135416717	135418341	+	135417529	Chr4B	135389742	135391368	+	135390555	1.0	0.997
gene:TraesCS4B03G0263900	Chr4B	135419252	135425692	-	135422472	Chr4B	135392292	135401272	-	135396782	1.0	0.998
gene:TraesCS4B03G0264000	Chr4B	135932202	135935832	+	135934017	Chr4B	135902471	135906102	+	135904286	1.0	0.996
gene:TraesCS4B03G0264100	Chr4B	135937274	135943348	-	135940311	Chr4B	135907544	135913636	-	135910590	1.0	0.998
gene:TraesCS4B03G0264400	Chr4B	136670949	136675986	+	136673467	Chr4B	136580341	136585377	+	136582859	0.999	0.997
gene:TraesCS4B03G0264500	Chr4B	136932541	136935569	+	136934055	Chr4B	136833395	136836423	+	136834909	1.0	0.999
gene:TraesCS4B03G0264700	Chr4B	137127367	137128116	+	137127741	Chr4B	137032991	137033740	+	137033365	1.0	1.0
gene:TraesCS4B03G0265100	Chr4B	137450990	137454068	-	137452529	Chr4B	137363093	137366169	-	137364631	0.999	0.996
gene:TraesCS4B03G0265500	Chr4B	137665572	137666027	+	137665799	Chr4B	137612170	137612625	+	137612397	1.0	1.0
gene:TraesCS4B03G0265400	Chr4B	137665455	137671484	-	137668469	Chr4B	137612053	137618082	-	137615067	1.0	0.998
gene:TraesCS4B03G0265600	Chr4B	137887739	137889153	+	137888446	Chr4B	137921516	137922938	+	137922227	1.0	0.991
gene:TraesCS4B03G0265700	Chr4B	137897265	137900435	-	137898850	Chr4B	137931035	137934207	-	137932621	0.998	0.993
gene:TraesCS4B03G0265800	Chr4B	138065493	138065876	-	138065684	Chr4B	138114424	138114807	-	138114615	1.0	1.0
gene:TraesCS4B03G0266600	Chr4B	138165403	138168325	+	138166864	Chr4B	138211952	138214908	+	138213430	1.0	0.998
gene:TraesCS4B03G0266900	Chr4B	138207755	138213038	+	138210396	Chr4B	138266554	138271838	+	138269196	1.0	0.991
gene:TraesCS4B03G0267400	Chr4B	138283956	138285711	+	138284833	Chr4B	138369392	138371147	+	138370269	1.0	1.0
gene:TraesCS4B03G0267900	Chr4B	138882142	138884979	+	138883560	Chr4B	138966325	138969162	+	138967743	1.0	1.0
gene:TraesCS4B03G0268000	Chr4B	138884420	138888851	-	138886635	Chr4B	138968603	138973034	-	138970818	1.0	1.0
gene:TraesCS4B03G0268300	Chr4B	139126157	139129698	-	139127927	Chr4B	139210136	139213673	-	139211904	1.0	0.998
gene:TraesCS4B03G0269000	Chr4B	139593144	139598077	+	139595610	Chr4B	139675236	139680179	+	139677707	1.0	0.999
gene:TraesCS4B03G0269100	Chr4B	139598948	139600010	+	139599479	Chr4B	139681050	139682112	+	139681581	1.0	0.999
gene:TraesCS4B03G0269400	Chr4B	139735260	139739421	+	139737340	Chr4B	139799410	139803570	+	139801490	1.0	0.999
gene:TraesCS4B03G0269500	Chr4B	139740861	139746388	-	139743624	Chr4B	139805010	139810537	-	139807773	1.0	0.999
gene:TraesCS4B03G0269800	Chr4B	140765330	140766652	+	140765991	Chr4B	140854161	140855482	+	140854821	0.999	0.997
gene:TraesCS4B03G0270100	Chr4B	140803690	140805176	-	140804433	Chr4B	140891898	140893384	-	140892641	1.0	0.996
gene:TraesCS4B03G0270500	Chr4B	141351342	141353104	+	141352223	Chr4B	141451584	141453349	+	141452466	1.0	0.996
gene:TraesCS4B03G0270800	Chr4B	141375456	141381718	-	141378587	Chr4B	141468416	141474688	-	141471552	1.0	0.998
gene:TraesCS4B03G0271100	Chr4B	141690713	141693460	-	141692086	Chr4B	141793426	141796170	-	141794798	0.997	0.994
gene:TraesCS4B03G0271300	Chr4B	142096352	142098014	+	142097183	Chr4B	142183800	142185465	+	142184632	1.0	0.994
gene:TraesCS4B03G0271800	Chr4B	142181132	142182739	+	142181935	Chr4B	142254954	142256561	+	142255757	1.0	0.994
gene:TraesCS4B03G0272000	Chr4B	142209082	142210296	+	142209689	Chr4B	142283181	142284395	+	142283788	1.0	0.998
gene:TraesCS4B03G0272200	Chr4B	142212789	142213860	-	142213324	Chr4B	142286883	142287954	-	142287418	1.0	0.999
gene:TraesCS4B03G0272700	Chr4B	142627450	142628269	+	142627859	Chr4B	142559555	142560204	+	142559879	0.986	0.982
gene:TraesCS4B03G0272800	Chr4B	142661543	142664962	-	142663252	Chr4B	142634031	142637474	-	142635752	1.0	0.997
gene:TraesCS4B03G0272900	Chr4B	142685460	142687771	-	142686615	Chr4B	142657985	142660296	-	142659140	1.0	0.999
gene:TraesCS4B03G0273200	Chr4B	142707446	142709612	-	142708529	Chr4B	142679979	142682145	-	142681062	1.0	0.998
gene:TraesCS4B03G0273400	Chr4B	142740462	142742451	-	142741456	Chr4B	142712974	142714963	-	142713968	1.0	1.0
gene:TraesCS4B03G0273500	Chr4B	142855335	142856902	+	142856118	Chr4B	142827859	142829426	+	142828642	1.0	0.997
gene:TraesCS4B03G0273700	Chr4B	142865592	142868124	+	142866858	Chr4B	142838119	142840651	+	142839385	1.0	0.999
gene:TraesCS4B03G0273800	Chr4B	142871390	142881051	+	142876220	Chr4B	142843917	142853581	+	142848749	1.0	1.0
gene:TraesCS4B03G0273900	Chr4B	142881074	142882031	+	142881552	Chr4B	142853604	142854561	+	142854082	1.0	1.0
gene:TraesCS4B03G0274400	Chr4B	143318259	143318885	-	143318572	Chr4B	143290306	143290932	-	143290619	1.0	1.0
gene:TraesCS4B03G0274500	Chr4B	143537018	143547462	-	143542240	Chr4B	143509153	143519601	-	143514377	1.0	0.999
gene:TraesCS4B03G0274800	Chr4B	143698758	143704208	-	143701483	Chr4B	143670909	143676359	-	143673634	1.0	1.0
gene:TraesCS4B03G0275100	Chr4B	143801285	143810985	+	143806135	Chr4B	143773448	143782919	+	143778183	1.0	1.0
gene:TraesCS4B03G0275600	Chr4B	143988704	143991258	+	143989981	Chr4B	143960102	143962656	+	143961379	1.0	1.0
gene:TraesCS4B03G0277400	Chr4B	144178328	144178570	+	144178449	Chr4B	144148794	144149036	+	144148915	1.0	1.0
gene:TraesCS4B03G0277600	Chr4B	144523646	144524980	-	144524313	Chr4B	144493648	144494982	-	144494315	1.0	0.997
gene:TraesCS4B03G0277800	Chr4B	144535711	144548343	-	144542027	Chr4B	144505720	144518357	-	144512038	1.0	1.0
gene:TraesCS4B03G0278400	Chr4B	145139282	145152960	-	145146121	Chr4B	145108684	145122387	-	145115535	1.0	1.0
gene:TraesCS4B03G0278500	Chr4B	145522085	145524050	+	145523067	Chr4B	145491545	145493510	+	145492527	1.0	1.0
gene:TraesCS4B03G0278600	Chr4B	145608309	145613888	+	145611098	Chr4B	145576904	145582483	+	145579693	1.0	1.0
gene:TraesCS4B03G0278700	Chr4B	145631408	145631773	+	145631590	Chr4B	145600018	145600383	+	145600200	1.0	1.0
gene:TraesCS4B03G0279100	Chr4B	145764234	145764782	+	145764508	Chr4B	145732058	145732606	+	145732332	1.0	1.0
gene:TraesCS4B03G0279300	Chr4B	145787385	145789160	+	145788272	Chr4B	145755273	145757048	+	145756160	1.0	1.0
gene:TraesCS4B03G0279600	Chr4B	146003269	146007701	+	146005485	Chr4B	145971205	145975637	+	145973421	1.0	1.0
gene:TraesCS4B03G0279800	Chr4B	146018012	146022604	-	146020308	Chr4B	145985648	145990240	-	145987944	1.0	1.0
gene:TraesCS4B03G0279900	Chr4B	146392103	146396710	+	146394406	Chr4B	146359394	146364001	+	146361697	1.0	1.0
gene:TraesCS4B03G0280000	Chr4B	146398545	146401421	-	146399983	Chr4B	146365836	146368712	-	146367274	1.0	1.0
gene:TraesCS4B03G0280100	Chr4B	146976476	146979659	+	146978067	Chr4B	146941397	146944580	+	146942988	1.0	1.0
gene:TraesCS4B03G0281500	Chr4B	147768498	147773976	-	147771237	Chr4B	147729344	147734822	-	147732083	1.0	0.999
gene:TraesCS4B03G0281800	Chr4B	147835167	147836668	+	147835917	Chr4B	147795923	147797424	+	147796673	1.0	0.998
gene:TraesCS4B03G0281900	Chr4B	147837123	147838714	+	147837918	Chr4B	147797879	147799470	+	147798674	1.0	1.0
gene:TraesCS4B03G0282100	Chr4B	147839994	147846239	+	147843116	Chr4B	147800750	147806860	+	147803805	1.0	1.0
gene:TraesCS4B03G0282700	Chr4B	148458745	148459848	+	148459296	Chr4B	148418732	148419835	+	148419283	1.0	1.0
gene:TraesCS4B03G0282800	Chr4B	148462193	148464810	-	148463501	Chr4B	148422180	148424797	-	148423488	1.0	1.0
gene:TraesCS4B03G0282900	Chr4B	148616367	148618687	-	148617527	Chr4B	148576352	148578672	-	148577512	1.0	1.0
gene:TraesCS4B03G0283000	Chr4B	148620419	148621529	+	148620974	Chr4B	148580404	148581514	+	148580959	1.0	1.0
gene:TraesCS4B03G0283300	Chr4B	148888780	148892428	-	148890604	Chr4B	148848751	148852399	-	148850575	1.0	1.0
gene:TraesCS4B03G0283400	Chr4B	148926438	148934004	-	148930221	Chr4B	148886057	148893625	-	148889841	1.0	0.999
gene:TraesCS4B03G0283800	Chr4B	149558655	149562561	+	149560608	Chr4B	149517763	149521669	+	149519716	1.0	1.0
gene:TraesCS4B03G0284000	Chr4B	149572065	149581284	+	149576674	Chr4B	149531173	149540239	+	149535706	1.0	1.0
gene:TraesCS4B03G0284300	Chr4B	149584335	149585000	-	149584667	Chr4B	149543586	149544251	-	149543918	1.0	1.0
gene:TraesCS4B03G0284400	Chr4B	149586426	149589923	-	149588174	Chr4B	149545677	149549174	-	149547425	1.0	1.0
gene:TraesCS4B03G0284600	Chr4B	149648122	149650502	-	149649312	Chr4B	149605409	149607789	-	149606599	1.0	0.999
gene:TraesCS4B03G0284700	Chr4B	149777497	149780867	-	149779182	Chr4B	149734727	149738097	-	149736412	1.0	1.0
gene:TraesCS4B03G0285100	Chr4B	150153015	150153749	-	150153382	Chr4B	150109927	150110661	-	150110294	1.0	1.0
gene:TraesCS4B03G0285500	Chr4B	150411702	150414790	-	150413246	Chr4B	150368654	150371742	-	150370198	1.0	1.0
gene:TraesCS4B03G0285800	Chr4B	150466243	150468736	+	150467489	Chr4B	150423206	150425699	+	150424452	1.0	1.0
gene:TraesCS4B03G0285900	Chr4B	150469600	150470013	-	150469806	Chr4B	150426563	150426976	-	150426769	1.0	1.0
gene:TraesCS4B03G0286000	Chr4B	150479053	150483786	-	150481419	Chr4B	150436020	150440753	-	150438386	1.0	1.0
gene:TraesCS4B03G0286200	Chr4B	150792083	150803168	-	150797625	Chr4B	150756926	150768013	-	150762469	1.0	1.0
gene:TraesCS4B03G0286800	Chr4B	152012112	152015198	+	152013655	Chr4B	151972932	151976018	+	151974475	1.0	1.0
gene:TraesCS4B03G0287000	Chr4B	152081967	152086710	-	152084338	Chr4B	152042759	152047502	-	152045130	1.0	1.0
gene:TraesCS4B03G0287500	Chr4B	152138657	152143305	-	152140981	Chr4B	152098921	152103569	-	152101245	1.0	1.0
gene:TraesCS4B03G0287600	Chr4B	152794838	152797032	+	152795935	Chr4B	152752322	152754516	+	152753419	1.0	1.0
gene:TraesCS4B03G0287700	Chr4B	152801462	152806057	-	152803759	Chr4B	152758946	152763541	-	152761243	1.0	1.0
gene:TraesCS4B03G0287800	Chr4B	152807805	152812651	-	152810228	Chr4B	152765289	152770135	-	152767712	1.0	1.0
gene:TraesCS4B03G0288000	Chr4B	153012997	153016855	-	153014926	Chr4B	152970539	152974397	-	152972468	1.0	1.0
gene:TraesCS4B03G0288300	Chr4B	153814180	153816274	+	153815227	Chr4B	153766465	153768559	+	153767512	1.0	0.999
gene:TraesCS4B03G0288400	Chr4B	153816665	153819658	-	153818161	Chr4B	153768950	153771943	-	153770446	1.0	0.999
gene:TraesCS4B03G0290200	Chr4B	155146902	155147237	-	155147069	Chr4B	155094135	155094470	-	155094302	1.0	1.0
gene:TraesCS4B03G0290400	Chr4B	155152087	155157174	-	155154630	Chr4B	155099324	155104411	-	155101867	1.0	1.0
gene:TraesCS4B03G0291200	Chr4B	157170110	157174841	-	157172475	Chr4B	157098450	157103181	-	157100815	1.0	0.999
gene:TraesCS4B03G0291800	Chr4B	158151809	158152237	+	158152023	Chr4B	158075842	158076270	+	158076056	1.0	1.0
gene:TraesCS4B03G0292000	Chr4B	158425030	158429636	+	158427333	Chr4B	158347985	158352591	+	158350288	1.0	1.0
gene:TraesCS4B03G0292100	Chr4B	158430834	158433704	-	158432269	Chr4B	158353789	158356659	-	158355224	1.0	1.0
gene:TraesCS4B03G0292400	Chr4B	159113739	159114769	+	159114254	Chr4B	159028935	159029965	+	159029450	1.0	1.0
gene:TraesCS4B03G0292700	Chr4B	159576364	159583513	-	159579938	Chr4B	159490753	159497902	-	159494327	1.0	0.999
gene:TraesCS4B03G0293800	Chr4B	161315604	161320982	-	161318293	Chr4B	161226265	161231643	-	161228954	1.0	1.0
gene:TraesCS4B03G0294200	Chr4B	162373221	162375533	+	162374377	Chr4B	162898487	162900799	+	162899643	1.0	1.0
gene:TraesCS4B03G0294600	Chr4B	162626564	162632371	+	162629467	Chr4B	163149154	163154961	+	163152057	1.0	1.0
gene:TraesCS4B03G0294700	Chr4B	162649988	162660867	-	162655427	Chr4B	163171773	163182652	-	163177212	1.0	1.0
gene:TraesCS4B03G0295800	Chr4B	164569273	164575665	-	164572469	Chr4B	165084112	165090504	-	165087308	1.0	1.0
gene:TraesCS4B03G0296100	Chr4B	164639689	164646019	-	164642854	Chr4B	165154524	165160858	-	165157691	1.0	0.999
gene:TraesCS4B03G0297000	Chr4B	167234642	167239140	-	167236891	Chr4B	167743331	167747829	-	167745580	1.0	1.0
gene:TraesCS4B03G0297500	Chr4B	168303383	168304339	+	168303861	Chr4B	168803962	168804918	+	168804440	1.0	1.0
gene:TraesCS4B03G0298000	Chr4B	168674237	168681808	-	168678022	Chr4B	169173832	169181406	-	169177619	1.0	1.0
gene:TraesCS4B03G0298300	Chr4B	168688840	168691212	-	168690026	Chr4B	169188193	169190565	-	169189379	1.0	1.0
gene:TraesCS4B03G0299000	Chr4B	169351173	169351547	-	169351360	Chr4B	169838124	169838498	-	169838311	1.0	1.0
gene:TraesCS4B03G0299100	Chr4B	169379817	169384957	-	169382387	Chr4B	169866758	169871898	-	169869328	1.0	1.0
gene:TraesCS4B03G0299600	Chr4B	169935949	169938116	-	169937032	Chr4B	170422178	170424345	-	170423261	1.0	1.0
gene:TraesCS4B03G0300200	Chr4B	170078139	170083855	-	170080997	Chr4B	170564323	170570043	-	170567183	1.0	0.999
gene:TraesCS4B03G0300300	Chr4B	170137749	170144890	-	170141319	Chr4B	170620287	170627428	-	170623857	1.0	1.0
gene:TraesCS4B03G0300900	Chr4B	170717138	170721718	+	170719428	Chr4B	171199959	171204539	+	171202249	1.0	1.0
gene:TraesCS4B03G0301000	Chr4B	170722942	170730216	-	170726579	Chr4B	171205763	171213037	-	171209400	1.0	1.0
gene:TraesCS4B03G0301100	Chr4B	170737466	170739778	+	170738622	Chr4B	171220299	171222611	+	171221455	1.0	1.0
gene:TraesCS4B03G0301300	Chr4B	170753422	170755479	-	170754450	Chr4B	171236255	171238312	-	171237283	1.0	1.0
gene:TraesCS4B03G0301700	Chr4B	170766348	170767808	+	170767078	Chr4B	171249188	171250648	+	171249918	1.0	1.0
gene:TraesCS4B03G0302000	Chr4B	170961024	170962239	+	170961631	Chr4B	171443570	171444784	+	171444177	0.999	0.999
gene:TraesCS4B03G0302100	Chr4B	171286017	171287157	+	171286587	Chr4B	171768331	171769471	+	171768901	1.0	0.999
gene:TraesCS4B03G0302200	Chr4B	171294217	171313032	+	171303624	Chr4B	171776532	171795336	+	171785934	1.0	1.0
gene:TraesCS4B03G0302300	Chr4B	171313646	171314011	-	171313828	Chr4B	171795950	171796315	-	171796132	1.0	1.0
gene:TraesCS4B03G0302400	Chr4B	171316540	171323360	-	171319950	Chr4B	171798844	171805258	-	171802051	1.0	1.0
gene:TraesCS4B03G0302600	Chr4B	171512207	171521500	+	171516853	Chr4B	171987904	171997197	+	171992550	1.0	1.0
gene:TraesCS4B03G0302700	Chr4B	171530804	171563984	+	171547394	Chr4B	172006501	172039362	+	172022931	1.0	0.999
gene:TraesCS4B03G0303200	Chr4B	171935831	171937557	+	171936694	Chr4B	172411246	172412972	+	172412109	1.0	1.0
gene:TraesCS4B03G0303800	Chr4B	171947887	171948357	-	171948122	Chr4B	172423302	172423772	-	172423537	1.0	1.0
gene:TraesCS4B03G0303900	Chr4B	172074483	172079269	-	172076876	Chr4B	172549946	172554732	-	172552339	1.0	1.0
gene:TraesCS4B03G0304000	Chr4B	172352022	172353274	+	172352648	Chr4B	172827710	172828962	+	172828336	1.0	1.0
gene:TraesCS4B03G0304100	Chr4B	172361039	172363386	-	172362212	Chr4B	172836727	172839074	-	172837900	1.0	1.0
gene:TraesCS4B03G0304200	Chr4B	172947807	172957093	+	172952450	Chr4B	173420449	173429752	+	173425100	1.0	0.999
gene:TraesCS4B03G0304700	Chr4B	172962443	172963528	+	172962985	Chr4B	173435102	173436187	+	173435644	1.0	1.0
gene:TraesCS4B03G0304800	Chr4B	173109975	173111465	+	173110720	Chr4B	173582634	173584124	+	173583379	1.0	1.0
gene:TraesCS4B03G0305000	Chr4B	173156851	173157611	+	173157231	Chr4B	173628848	173629608	+	173629228	1.0	1.0
gene:TraesCS4B03G0305100	Chr4B	173158798	173161134	-	173159966	Chr4B	173630795	173633131	-	173631963	1.0	1.0
gene:TraesCS4B03G0305300	Chr4B	173284961	173285668	-	173285314	Chr4B	173755940	173756647	-	173756293	1.0	1.0
gene:TraesCS4B03G0305400	Chr4B	173285931	173294321	+	173290126	Chr4B	173756910	173765300	+	173761105	1.0	1.0
gene:TraesCS4B03G0305800	Chr4B	173300573	173302152	+	173301362	Chr4B	173771259	173772838	+	173772048	1.0	0.999
gene:TraesCS4B03G0306100	Chr4B	174287884	174290784	+	174289334	Chr4B	174745395	174748295	+	174746845	1.0	1.0
gene:TraesCS4B03G0306300	Chr4B	174386051	174386699	+	174386375	Chr4B	174843560	174844208	+	174843884	1.0	1.0
gene:TraesCS4B03G0306400	Chr4B	174387021	174389920	-	174388470	Chr4B	174844530	174847429	-	174845979	1.0	1.0
gene:TraesCS4B03G0306500	Chr4B	174450044	174452666	-	174451355	Chr4B	174907647	174910269	-	174908958	1.0	1.0
gene:TraesCS4B03G0307200	Chr4B	174483560	174483790	+	174483675	Chr4B	174944346	174944576	+	174944461	1.0	1.0
gene:TraesCS4B03G0307400	Chr4B	174684739	174694314	+	174689526	Chr4B	176087890	176097463	+	176092676	1.0	1.0
gene:TraesCS4B03G0307500	Chr4B	174700151	174701363	-	174700757	Chr4B	176103281	176104493	-	176103887	1.0	1.0
gene:TraesCS4B03G0307700	Chr4B	174852758	174856693	+	174854725	Chr4B	176255897	176259831	+	176257864	1.0	1.0
gene:TraesCS4B03G0308000	Chr4B	174880787	174886862	+	174883824	Chr4B	176283505	176289580	+	176286542	1.0	1.0
gene:TraesCS4B03G0308100	Chr4B	174887677	174888000	+	174887838	Chr4B	176290395	176290718	+	176290556	1.0	1.0
gene:TraesCS4B03G0308200	Chr4B	174888121	174892666	+	174890393	Chr4B	176290839	176295384	+	176293111	1.0	1.0
gene:TraesCS4B03G0308300	Chr4B	174894278	174896171	+	174895224	Chr4B	176296996	176298889	+	176297942	1.0	1.0
gene:TraesCS4B03G0308400	Chr4B	174895694	174900696	-	174898195	Chr4B	176298412	176303414	-	176300913	1.0	1.0
gene:TraesCS4B03G0308700	Chr4B	175321656	175326055	+	175323855	Chr4B	176723023	176727422	+	176725222	1.0	1.0
gene:TraesCS4B03G0308800	Chr4B	175356961	175362506	+	175359733	Chr4B	176758341	176763886	+	176761113	1.0	1.0
gene:TraesCS4B03G0308900	Chr4B	175363068	175365752	+	175364410	Chr4B	176764448	176767132	+	176765790	1.0	1.0
gene:TraesCS4B03G0309100	Chr4B	175666249	175671547	+	175668898	Chr4B	177067963	177073254	+	177070608	1.0	1.0
gene:TraesCS4B03G0309200	Chr4B	175672226	175672985	+	175672605	Chr4B	177073933	177074692	+	177074312	1.0	1.0
gene:TraesCS4B03G0309500	Chr4B	175726623	175728542	+	175727582	Chr4B	177127035	177128954	+	177127994	1.0	1.0
gene:TraesCS4B03G0309400	Chr4B	175725956	175731913	-	175728934	Chr4B	177126368	177132325	-	177129346	1.0	0.999
gene:TraesCS4B03G0309600	Chr4B	175733342	175736547	-	175734944	Chr4B	177133754	177136959	-	177135356	1.0	0.999
gene:TraesCS4B03G0309700	Chr4B	175737523	175741091	-	175739307	Chr4B	177137935	177141503	-	177139719	1.0	1.0
gene:TraesCS4B03G0309800	Chr4B	175746099	175746722	+	175746410	Chr4B	177146511	177147134	+	177146822	1.0	1.0
gene:TraesCS4B03G0310200	Chr4B	175849275	175851235	+	175850255	Chr4B	177249569	177251529	+	177250549	1.0	1.0
gene:TraesCS4B03G0310300	Chr4B	175851927	175854933	-	175853430	Chr4B	177252221	177255227	-	177253724	1.0	1.0
gene:TraesCS4B03G0310400	Chr4B	175856216	175859619	+	175857917	Chr4B	177256510	177259913	+	177258211	1.0	1.0
gene:TraesCS4B03G0310600	Chr4B	175868937	175872474	-	175870705	Chr4B	177269222	177272759	-	177270990	1.0	1.0
gene:TraesCS4B03G0310800	Chr4B	176063411	176065429	-	176064420	Chr4B	177463698	177465716	-	177464707	1.0	0.997
gene:TraesCS4B03G0310900	Chr4B	176077161	176077601	-	176077381	Chr4B	177477436	177477876	-	177477656	1.0	1.0
gene:TraesCS4B03G0311300	Chr4B	176114450	176119478	+	176116964	Chr4B	177521726	177526754	+	177524240	1.0	1.0
gene:TraesCS4B03G0311800	Chr4B	176376979	176380589	+	176378784	Chr4B	177783502	177787113	+	177785307	1.0	1.0
gene:TraesCS4B03G0311900	Chr4B	176391545	176393044	-	176392294	Chr4B	177797299	177798798	-	177798048	1.0	1.0
gene:TraesCS4B03G0312000	Chr4B	176514861	176516546	+	176515703	Chr4B	177920257	177921942	+	177921099	1.0	1.0
gene:TraesCS4B03G0312100	Chr4B	176517500	176520443	-	176518971	Chr4B	177922896	177925839	-	177924367	1.0	1.0
gene:TraesCS4B03G0312200	Chr4B	176638792	176644809	-	176641800	Chr4B	178044275	178050292	-	178047283	1.0	1.0
gene:TraesCS4B03G0312800	Chr4B	176693064	176705826	-	176699445	Chr4B	178098555	178111319	-	178104937	1.0	1.0
gene:TraesCS4B03G0313000	Chr4B	176729277	176731106	-	176730191	Chr4B	178134738	178136567	-	178135652	1.0	0.998
gene:TraesCS4B03G0313300	Chr4B	177052420	177054964	+	177053692	Chr4B	178456905	178459449	+	178458177	1.0	1.0
gene:TraesCS4B03G0313600	Chr4B	177305826	177307800	+	177306813	Chr4B	178710321	178712295	+	178711308	1.0	1.0
gene:TraesCS4B03G0313800	Chr4B	178028811	178032041	-	178030426	Chr4B	179439595	179442825	-	179441210	1.0	1.0
gene:TraesCS4B03G0314100	Chr4B	178249149	178258254	-	178253701	Chr4B	179659932	179669047	-	179664489	1.0	1.0
