gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS3A03G0164600	Chr3A	47101229	47107401	-	47104315	Chr3A	47516633	47522805	-	47519719	1.0	1.0
gene:TraesCS3A03G0164700	Chr3A	47117214	47120787	-	47119000	Chr3A	47532651	47536224	-	47534437	1.0	1.0
gene:TraesCS3A03G0164800	Chr3A	47217433	47221493	+	47219463	Chr3A	47633430	47637490	+	47635460	1.0	1.0
gene:TraesCS3A03G0164900	Chr3A	47221698	47224313	+	47223005	Chr3A	47637695	47640310	+	47639002	1.0	1.0
gene:TraesCS3A03G0165100	Chr3A	47232053	47232487	+	47232270	Chr3A	47648050	47648484	+	47648267	1.0	1.0
gene:TraesCS3A03G0165200	Chr3A	47255010	47257054	+	47256032	Chr3A	47670792	47672836	+	47671814	1.0	1.0
gene:TraesCS3A03G0165300	Chr3A	47258123	47261019	-	47259571	Chr3A	47673905	47676801	-	47675353	1.0	1.0
gene:TraesCS3A03G0165500	Chr3A	47373395	47378022	+	47375708	Chr3A	47788684	47793311	+	47790997	1.0	1.0
gene:TraesCS3A03G0165600	Chr3A	47380616	47384092	+	47382354	Chr3A	47795905	47799381	+	47797643	1.0	1.0
gene:TraesCS3A03G0165700	Chr3A	47424140	47427620	+	47425880	Chr3A	47839427	47842907	+	47841167	1.0	1.0
gene:TraesCS3A03G0165800	Chr3A	47433999	47434409	+	47434204	Chr3A	47849291	47849701	+	47849496	1.0	1.0
gene:TraesCS3A03G0166000	Chr3A	47435255	47436026	-	47435640	Chr3A	47850547	47851318	-	47850932	1.0	1.0
gene:TraesCS3A03G0166100	Chr3A	47450871	47451658	+	47451264	Chr3A	47866169	47866956	+	47866562	1.0	1.0
gene:TraesCS3A03G0166300	Chr3A	47453120	47454079	+	47453599	Chr3A	47868418	47869377	+	47868897	1.0	1.0
gene:TraesCS3A03G0166400	Chr3A	47470037	47471089	+	47470563	Chr3A	47885336	47886388	+	47885862	1.0	1.0
gene:TraesCS3A03G0166500	Chr3A	47631964	47635465	+	47633714	Chr3A	48047278	48050779	+	48049028	1.0	1.0
gene:TraesCS3A03G0166600	Chr3A	47645945	47656719	+	47651332	Chr3A	48061268	48072042	+	48066655	1.0	1.0
gene:TraesCS3A03G0166800	Chr3A	47662003	47666330	+	47664166	Chr3A	48077326	48081656	+	48079491	1.0	1.0
gene:TraesCS3A03G0166900	Chr3A	47668458	47669342	-	47668900	Chr3A	48083784	48084668	-	48084226	1.0	1.0
gene:TraesCS3A03G0167300	Chr3A	47875561	47880480	+	47878020	Chr3A	48282637	48287556	+	48285096	1.0	1.0
gene:TraesCS3A03G0167400	Chr3A	47908012	47913527	+	47910769	Chr3A	48315087	48320602	+	48317844	1.0	1.0
gene:TraesCS3A03G0168300	Chr3A	48203888	48207527	+	48205707	Chr3A	48651241	48654880	+	48653060	1.0	1.0
gene:TraesCS3A03G0168400	Chr3A	48207803	48216680	-	48212241	Chr3A	48655156	48664081	-	48659618	1.0	0.999
gene:TraesCS3A03G0168600	Chr3A	48228832	48233138	+	48230985	Chr3A	48676251	48680557	+	48678404	1.0	1.0
gene:TraesCS3A03G0169300	Chr3A	49038032	49038693	-	49038362	Chr3A	49478178	49478839	-	49478508	1.0	1.0
gene:TraesCS3A03G0170100	Chr3A	49846517	49850860	+	49848688	Chr3A	50297892	50302235	+	50300063	1.0	1.0
gene:TraesCS3A03G0170300	Chr3A	49872400	49874748	-	49873574	Chr3A	50323776	50326124	-	50324950	1.0	1.0
gene:TraesCS3A03G0171400	Chr3A	50337472	50339837	+	50338654	Chr3A	50788219	50790584	+	50789401	1.0	1.0
gene:TraesCS3A03G0171500	Chr3A	50344532	50348558	-	50346545	Chr3A	50794932	50798958	-	50796945	1.0	1.0
gene:TraesCS3A03G0171900	Chr3A	50727202	50730093	-	50728647	Chr3A	51176343	51179234	-	51177788	1.0	1.0
gene:TraesCS3A03G0172000	Chr3A	50744129	50746589	-	50745359	Chr3A	51193293	51195753	-	51194523	1.0	1.0
gene:TraesCS3A03G0172100	Chr3A	50797583	50797831	+	50797707	Chr3A	51246764	51247012	+	51246888	1.0	1.0
gene:TraesCS3A03G0172200	Chr3A	50907173	50908978	-	50908075	Chr3A	51356358	51358163	-	51357260	1.0	1.0
gene:TraesCS3A03G0172500	Chr3A	50999239	51001345	-	51000292	Chr3A	51448729	51450835	-	51449782	1.0	1.0
gene:TraesCS3A03G0172600	Chr3A	51080373	51080767	+	51080570	Chr3A	51529886	51530280	+	51530083	1.0	1.0
gene:TraesCS3A03G0172700	Chr3A	51086325	51088347	-	51087336	Chr3A	51535838	51537860	-	51536849	1.0	1.0
gene:TraesCS3A03G0172800	Chr3A	51107082	51111961	-	51109521	Chr3A	51556613	51561492	-	51559052	1.0	1.0
gene:TraesCS3A03G0172900	Chr3A	51178365	51181555	+	51179960	Chr3A	51627919	51631109	+	51629514	1.0	1.0
gene:TraesCS3A03G0173000	Chr3A	51248173	51251797	+	51249985	Chr3A	51697750	51701374	+	51699562	1.0	1.0
gene:TraesCS3A03G0173100	Chr3A	51249721	51256076	-	51252898	Chr3A	51699298	51705653	-	51702475	1.0	1.0
gene:TraesCS3A03G0173200	Chr3A	51256356	51261420	-	51258888	Chr3A	51705933	51710997	-	51708465	1.0	1.0
gene:TraesCS3A03G0173900	Chr3A	51295853	51297275	+	51296564	Chr3A	51745244	51746666	+	51745955	1.0	1.0
gene:TraesCS3A03G0174000	Chr3A	51311715	51321811	-	51316763	Chr3A	51761126	51771225	-	51766175	1.0	1.0
gene:TraesCS3A03G0174500	Chr3A	51638547	51650315	+	51644431	Chr3A	52087263	52099031	+	52093147	1.0	1.0
gene:TraesCS3A03G0174600	Chr3A	51739108	51741571	+	51740339	Chr3A	52187839	52190302	+	52189070	1.0	1.0
gene:TraesCS3A03G0174700	Chr3A	51758766	51761123	+	51759944	Chr3A	52207487	52209844	+	52208665	1.0	1.0
gene:TraesCS3A03G0174900	Chr3A	51765621	51766541	-	51766081	Chr3A	52214342	52215262	-	52214802	1.0	1.0
gene:TraesCS3A03G0175600	Chr3A	52051899	52052187	+	52052043	Chr3A	52500376	52500664	+	52500520	1.0	1.0
gene:TraesCS3A03G0175900	Chr3A	52105150	52108426	-	52106788	Chr3A	52553638	52556906	-	52555272	1.0	1.0
gene:TraesCS3A03G0176000	Chr3A	52123033	52130495	-	52126764	Chr3A	52571541	52578991	-	52575266	1.0	1.0
gene:TraesCS3A03G0176200	Chr3A	52164863	52165274	-	52165068	Chr3A	52613353	52613764	-	52613558	1.0	1.0
gene:TraesCS3A03G0177700	Chr3A	52269987	52270377	+	52270182	Chr3A	52718471	52718861	+	52718666	1.0	1.0
gene:TraesCS3A03G0178000	Chr3A	52271314	52272066	+	52271690	Chr3A	52719798	52720550	+	52720174	1.0	1.0
gene:TraesCS3A03G0178800	Chr3A	52300324	52303116	-	52301720	Chr3A	52748802	52751594	-	52750198	1.0	1.0
gene:TraesCS3A03G0179200	Chr3A	52558065	52559045	-	52558555	Chr3A	53006228	53007208	-	53006718	1.0	1.0
gene:TraesCS3A03G0179800	Chr3A	52697510	52701937	-	52699723	Chr3A	53145464	53149891	-	53147677	1.0	1.0
gene:TraesCS3A03G0179900	Chr3A	52725714	52726539	-	52726126	Chr3A	53173668	53174493	-	53174080	1.0	1.0
gene:TraesCS3A03G0180000	Chr3A	52768750	52771126	-	52769938	Chr3A	53216813	53219189	-	53218001	1.0	1.0
gene:TraesCS3A03G0180100	Chr3A	52796659	52797164	-	52796911	Chr3A	53244717	53245222	-	53244969	1.0	1.0
gene:TraesCS3A03G0180300	Chr3A	52807462	52809664	+	52808563	Chr3A	53255330	53257532	+	53256431	1.0	1.0
gene:TraesCS3A03G0180500	Chr3A	52897828	52903939	-	52900883	Chr3A	53345438	53351549	-	53348493	1.0	0.998
gene:TraesCS3A03G0180600	Chr3A	52904428	52905031	-	52904729	Chr3A	53352038	53352641	-	53352339	1.0	1.0
gene:TraesCS3A03G0180700	Chr3A	52905599	52908739	-	52907169	Chr3A	53353209	53356346	-	53354777	0.996	0.996
gene:TraesCS3A03G0180800	Chr3A	52937527	52942244	+	52939885	Chr3A	53385129	53389840	+	53387484	1.0	0.998
gene:TraesCS3A03G0181000	Chr3A	53028318	53033855	+	53031086	Chr3A	53475554	53481392	+	53478473	1.0	1.0
gene:TraesCS3A03G0181200	Chr3A	53074149	53079987	+	53077068	Chr3A	53521696	53527537	+	53524616	1.0	0.999
gene:TraesCS3A03G0181900	Chr3A	53334595	53338202	+	53336398	Chr3A	53829161	53832768	+	53830964	1.0	0.994
gene:TraesCS3A03G0182200	Chr3A	53481085	53486287	-	53483686	Chr3A	53974625	53979827	-	53977226	1.0	1.0
gene:TraesCS3A03G0182300	Chr3A	53501962	53503729	+	53502845	Chr3A	53995502	53997269	+	53996385	1.0	1.0
gene:TraesCS3A03G0182500	Chr3A	53507593	53509786	-	53508689	Chr3A	54001137	54003330	-	54002233	1.0	1.0
gene:TraesCS3A03G0182600	Chr3A	53513611	53515357	+	53514484	Chr3A	54007155	54008901	+	54008028	1.0	1.0
gene:TraesCS3A03G0182700	Chr3A	53515779	53520366	-	53518072	Chr3A	54009310	54013897	-	54011603	1.0	1.0
gene:TraesCS3A03G0183300	Chr3A	53554352	53555031	-	53554691	Chr3A	54047877	54048556	-	54048216	1.0	1.0
gene:TraesCS3A03G0183400	Chr3A	53590796	53591978	-	53591387	Chr3A	54084337	54085519	-	54084928	1.0	1.0
gene:TraesCS3A03G0183700	Chr3A	53620924	53622989	-	53621956	Chr3A	54114467	54116532	-	54115499	1.0	0.999
gene:TraesCS3A03G0183800	Chr3A	53629784	53632368	-	53631076	Chr3A	54123327	54125911	-	54124619	1.0	1.0
gene:TraesCS3A03G0183900	Chr3A	53639746	53642294	-	53641020	Chr3A	54133289	54135837	-	54134563	1.0	0.999
gene:TraesCS3A03G0184100	Chr3A	53711390	53713437	-	53712413	Chr3A	54204951	54206998	-	54205974	1.0	1.0
gene:TraesCS3A03G0184200	Chr3A	53850135	53852647	-	53851391	Chr3A	54342865	54345377	-	54344121	1.0	1.0
gene:TraesCS3A03G0184500	Chr3A	53855642	53858010	+	53856826	Chr3A	54348532	54350900	+	54349716	1.0	1.0
gene:TraesCS3A03G0184600	Chr3A	53862922	53863482	+	53863202	Chr3A	54355818	54356378	+	54356098	1.0	1.0
gene:TraesCS3A03G0184800	Chr3A	53864888	53865106	+	53864997	Chr3A	54357784	54358002	+	54357893	1.0	1.0
gene:TraesCS3A03G0184900	Chr3A	53865367	53869578	-	53867472	Chr3A	54358263	54362474	-	54360368	1.0	1.0
gene:TraesCS3A03G0185000	Chr3A	54034712	54037603	+	54036157	Chr3A	54527593	54530484	+	54529038	1.0	1.0
gene:TraesCS3A03G0185400	Chr3A	54119432	54121088	-	54120260	Chr3A	54612137	54613793	-	54612965	1.0	1.0
gene:TraesCS3A03G0185600	Chr3A	54125374	54129208	-	54127291	Chr3A	54618079	54621913	-	54619996	1.0	0.999
gene:TraesCS3A03G0185900	Chr3A	54529706	54530903	-	54530304	Chr3A	55020205	55021402	-	55020803	1.0	1.0
gene:TraesCS3A03G0186600	Chr3A	54581392	54582602	-	54581997	Chr3A	55071883	55073093	-	55072488	1.0	1.0
gene:TraesCS3A03G0186800	Chr3A	54622389	54623336	-	54622862	Chr3A	55112924	55113871	-	55113397	1.0	1.0
gene:TraesCS3A03G0187500	Chr3A	54762199	54766400	-	54764299	Chr3A	55252862	55257063	-	55254962	1.0	1.0
gene:TraesCS3A03G0187700	Chr3A	54948296	54951510	+	54949903	Chr3A	55438341	55441555	+	55439948	1.0	1.0
gene:TraesCS3A03G0187800	Chr3A	54950984	54953005	-	54951994	Chr3A	55441029	55443050	-	55442039	1.0	1.0
gene:TraesCS3A03G0187900	Chr3A	54954594	54956724	-	54955659	Chr3A	55444432	55446562	-	55445497	1.0	1.0
gene:TraesCS3A03G0188000	Chr3A	54959524	54962352	-	54960938	Chr3A	55449362	55452190	-	55450776	1.0	1.0
gene:TraesCS3A03G0188100	Chr3A	55097423	55099455	+	55098439	Chr3A	55585963	55587995	+	55586979	1.0	0.999
gene:TraesCS3A03G0188400	Chr3A	55167686	55168980	-	55168333	Chr3A	55656230	55657524	-	55656877	1.0	1.0
gene:TraesCS3A03G0188500	Chr3A	55171321	55172356	-	55171838	Chr3A	55659865	55660900	-	55660382	1.0	1.0
gene:TraesCS3A03G0188600	Chr3A	55176395	55178857	-	55177626	Chr3A	55664939	55667401	-	55666170	1.0	1.0
gene:TraesCS3A03G0189000	Chr3A	55231758	55237293	-	55234525	Chr3A	55719913	55725448	-	55722680	1.0	0.999
gene:TraesCS3A03G0189400	Chr3A	55324120	55329094	+	55326607	Chr3A	55811479	55816453	+	55813966	1.0	1.0
gene:TraesCS3A03G0189600	Chr3A	55328580	55332808	-	55330694	Chr3A	55815939	55820167	-	55818053	1.0	1.0
gene:TraesCS3A03G0189800	Chr3A	55338364	55342372	-	55340368	Chr3A	55825307	55829315	-	55827311	1.0	1.0
gene:TraesCS3A03G0190200	Chr3A	55378764	55380648	-	55379706	Chr3A	55865514	55867398	-	55866456	1.0	1.0
gene:TraesCS3A03G0190400	Chr3A	55516568	55548928	+	55532748	Chr3A	56002997	56034764	+	56018880	1.0	1.0
gene:TraesCS3A03G0191500	Chr3A	55776806	55777642	+	55777224	Chr3A	56259276	56260112	+	56259694	1.0	1.0
gene:TraesCS3A03G0191600	Chr3A	55794863	55798394	-	55796628	Chr3A	56277389	56280920	-	56279154	1.0	1.0
gene:TraesCS3A03G0191900	Chr3A	55851155	55855331	-	55853243	Chr3A	56333157	56337333	-	56335245	1.0	1.0
gene:TraesCS3A03G0192000	Chr3A	56127254	56129308	-	56128281	Chr3A	56598295	56600349	-	56599322	1.0	1.0
gene:TraesCS3A03G0192200	Chr3A	56137336	56140588	+	56138962	Chr3A	56608376	56611628	+	56610002	1.0	1.0
gene:TraesCS3A03G0192400	Chr3A	56144159	56144995	-	56144577	Chr3A	56615199	56616035	-	56615617	1.0	1.0
gene:TraesCS3A03G0192500	Chr3A	56158930	56161839	+	56160384	Chr3A	56629546	56632455	+	56631000	1.0	1.0
gene:TraesCS3A03G0192600	Chr3A	56164438	56165185	+	56164811	Chr3A	56635054	56635801	+	56635427	1.0	1.0
gene:TraesCS3A03G0192700	Chr3A	56262378	56262710	+	56262544	Chr3A	56731858	56732190	+	56732024	1.0	1.0
gene:TraesCS3A03G0192800	Chr3A	56554235	56561261	+	56557748	Chr3A	57023562	57030588	+	57027075	1.0	1.0
gene:TraesCS3A03G0192900	Chr3A	56562034	56566150	-	56564092	Chr3A	57031361	57035477	-	57033419	1.0	1.0
gene:TraesCS3A03G0193000	Chr3A	56636295	56639356	-	56637825	Chr3A	57104886	57107947	-	57106416	1.0	1.0
gene:TraesCS3A03G0193100	Chr3A	56640326	56646860	-	56643593	Chr3A	57108917	57115451	-	57112184	1.0	1.0
gene:TraesCS3A03G0193200	Chr3A	56647079	56650804	-	56648941	Chr3A	57115670	57119395	-	57117532	1.0	0.999
gene:TraesCS3A03G0193400	Chr3A	56809706	56810352	-	56810029	Chr3A	57277359	57278005	-	57277682	1.0	0.998
gene:TraesCS3A03G0193500	Chr3A	56810625	56811994	-	56811309	Chr3A	57278278	57279647	-	57278962	1.0	1.0
gene:TraesCS3A03G0193700	Chr3A	56816065	56818677	+	56817371	Chr3A	57283592	57286204	+	57284898	1.0	1.0
gene:TraesCS3A03G0193800	Chr3A	56818399	56822068	-	56820233	Chr3A	57285926	57289595	-	57287760	1.0	1.0
gene:TraesCS3A03G0193900	Chr3A	56829394	56830170	+	56829782	Chr3A	57296920	57297696	+	57297308	1.0	1.0
gene:TraesCS3A03G0194100	Chr3A	57005345	57006601	+	57005973	Chr3A	57472916	57474172	+	57473544	1.0	1.0
gene:TraesCS3A03G0194200	Chr3A	57081581	57089667	+	57085624	Chr3A	57549131	57557217	+	57553174	1.0	1.0
gene:TraesCS3A03G0194300	Chr3A	57147161	57147865	+	57147513	Chr3A	57614717	57615421	+	57615069	1.0	1.0
gene:TraesCS3A03G0194700	Chr3A	57173747	57175663	+	57174705	Chr3A	57641276	57643192	+	57642234	1.0	1.0
gene:TraesCS3A03G0194800	Chr3A	57175873	57177002	+	57176437	Chr3A	57643402	57644531	+	57643966	1.0	1.0
gene:TraesCS3A03G0195200	Chr3A	57187065	57187268	+	57187166	Chr3A	57654594	57654797	+	57654695	1.0	1.0
gene:TraesCS3A03G0195300	Chr3A	57189785	57189988	+	57189886	Chr3A	57657314	57657517	+	57657415	1.0	1.0
gene:TraesCS3A03G0195400	Chr3A	57260554	57260757	+	57260655	Chr3A	57728141	57728344	+	57728242	1.0	1.0
gene:TraesCS3A03G0195500	Chr3A	57263423	57263626	+	57263524	Chr3A	57731010	57731213	+	57731111	1.0	1.0
gene:TraesCS3A03G0195600	Chr3A	57268322	57268525	+	57268423	Chr3A	57735909	57736112	+	57736010	1.0	1.0
gene:TraesCS3A03G0195700	Chr3A	57356869	57357072	+	57356970	Chr3A	57824476	57824679	+	57824577	1.0	1.0
gene:TraesCS3A03G0196000	Chr3A	57420797	57421252	-	57421024	Chr3A	57888426	57888881	-	57888653	1.0	1.0
gene:TraesCS3A03G0196100	Chr3A	57424812	57434875	-	57429843	Chr3A	57892441	57902504	-	57897472	1.0	1.0
gene:TraesCS3A03G0196200	Chr3A	57498251	57506714	+	57502482	Chr3A	57965701	57974164	+	57969932	1.0	0.999
gene:TraesCS3A03G0196400	Chr3A	57561129	57561807	+	57561468	Chr3A	58028640	58029318	+	58028979	1.0	1.0
gene:TraesCS3A03G0196500	Chr3A	57565393	57571371	+	57568382	Chr3A	58032903	58038881	+	58035892	1.0	1.0
gene:TraesCS3A03G0196900	Chr3A	57601913	57607176	+	57604544	Chr3A	58061981	58067242	+	58064611	1.0	1.0
gene:TraesCS3A03G0197100	Chr3A	57626006	57626935	-	57626470	Chr3A	58086770	58087699	-	58087234	1.0	1.0
gene:TraesCS3A03G0197300	Chr3A	57636623	57637547	-	57637085	Chr3A	58097389	58098313	-	58097851	1.0	0.998
gene:TraesCS3A03G0197500	Chr3A	57654029	57656733	-	57655381	Chr3A	58114808	58117524	-	58116166	1.0	1.0
gene:TraesCS3A03G0197600	Chr3A	57671023	57675032	+	57673027	Chr3A	58131798	58135807	+	58133802	1.0	0.999
gene:TraesCS3A03G0197900	Chr3A	57688056	57696267	+	57692161	Chr3A	58148832	58157043	+	58152937	1.0	1.0
gene:TraesCS3A03G0198000	Chr3A	57784292	57788204	+	57786248	Chr3A	58245081	58248993	+	58247037	1.0	1.0
gene:TraesCS3A03G0198600	Chr3A	57887446	57888823	+	57888134	Chr3A	58348260	58349637	+	58348948	1.0	0.998
gene:TraesCS3A03G0199000	Chr3A	57920080	57922816	+	57921448	Chr3A	58380911	58383647	+	58382279	1.0	1.0
gene:TraesCS3A03G0199200	Chr3A	57964513	57966990	+	57965751	Chr3A	58425348	58427825	+	58426586	1.0	1.0
gene:TraesCS3A03G0200000	Chr3A	58014042	58017362	-	58015702	Chr3A	58474893	58478213	-	58476553	1.0	0.999
gene:TraesCS3A03G0200200	Chr3A	58105240	58107119	-	58106179	Chr3A	58565817	58567696	-	58566756	1.0	1.0
gene:TraesCS3A03G0200300	Chr3A	58118513	58120326	-	58119419	Chr3A	58579101	58580914	-	58580007	1.0	1.0
gene:TraesCS3A03G0200600	Chr3A	58177014	58180205	+	58178609	Chr3A	58643293	58646449	+	58644871	0.98	0.975
gene:TraesCS3A03G0201000	Chr3A	58206577	58212070	+	58209323	Chr3A	58658702	58664132	+	58661417	0.983	0.979
gene:TraesCS3A03G0201100	Chr3A	58215351	58215650	+	58215500	Chr3A	58667381	58667680	+	58667530	1.0	1.0
gene:TraesCS3A03G0201600	Chr3A	58258102	58262169	-	58260135	Chr3A	58709658	58713724	-	58711691	1.0	0.998
gene:TraesCS3A03G0201700	Chr3A	58262375	58265122	+	58263748	Chr3A	58713944	58716689	+	58715316	1.0	0.981
gene:TraesCS3A03G0201800	Chr3A	58266932	58273405	+	58270168	Chr3A	58718592	58725042	+	58721817	0.992	0.989
gene:TraesCS3A03G0201900	Chr3A	58275258	58285203	+	58280230	Chr3A	58726914	58736900	+	58731907	1.0	0.996
gene:TraesCS3A03G0202000	Chr3A	58289234	58294183	-	58291708	Chr3A	58740943	58745752	-	58743347	1.0	0.995
gene:TraesCS3A03G0202200	Chr3A	58296337	58298615	-	58297476	Chr3A	58747907	58750195	-	58749051	0.999	0.99
gene:TraesCS3A03G0202400	Chr3A	58300675	58304303	-	58302489	Chr3A	58751744	58755400	-	58753572	0.997	0.982
gene:TraesCS3A03G0202500	Chr3A	58305559	58308381	+	58306970	Chr3A	58756654	58759476	+	58758065	1.0	0.999
gene:TraesCS3A03G0202700	Chr3A	58345337	58349958	-	58347647	Chr3A	58774004	58778652	-	58776328	1.0	0.993
gene:TraesCS3A03G0202900	Chr3A	58359991	58361996	-	58360993	Chr3A	58788760	58790765	-	58789762	1.0	0.998
gene:TraesCS3A03G0204500	Chr3A	58859592	58860349	+	58859970	Chr3A	59281557	59282314	+	59281935	1.0	0.996
gene:TraesCS3A03G0204900	Chr3A	59073720	59077892	-	59075806	Chr3A	59489513	59493686	-	59491599	1.0	0.999
gene:TraesCS3A03G0205100	Chr3A	59224553	59227664	-	59226108	Chr3A	59642698	59645809	-	59644253	1.0	0.998
gene:TraesCS3A03G0205600	Chr3A	59314749	59319312	+	59317030	Chr3A	59709318	59713886	+	59711602	1.0	0.999
gene:TraesCS3A03G0205700	Chr3A	59809064	59820690	+	59814877	Chr3A	60190499	60202119	+	60196309	1.0	0.998
gene:TraesCS3A03G0206000	Chr3A	59890788	59904688	+	59897738	Chr3A	60263564	60277461	+	60270512	1.0	0.998
gene:TraesCS3A03G0206100	Chr3A	59913120	59915018	+	59914069	Chr3A	60286602	60288501	+	60287551	1.0	0.998
gene:TraesCS3A03G0206500	Chr3A	60186823	60189201	+	60188012	Chr3A	60568638	60570966	+	60569802	1.0	0.997
gene:TraesCS3A03G0206600	Chr3A	60203138	60204486	-	60203812	Chr3A	60591791	60593140	-	60592465	1.0	0.998
gene:TraesCS3A03G0206800	Chr3A	60334505	60335715	-	60335110	Chr3A	60738080	60739290	-	60738685	1.0	0.995
gene:TraesCS3A03G0206900	Chr3A	60385260	60386505	-	60385882	Chr3A	60802937	60804143	-	60803540	0.965	0.961
gene:TraesCS3A03G0207000	Chr3A	60408396	60409407	-	60408901	Chr3A	60825877	60826903	-	60826390	1.0	0.977
gene:TraesCS3A03G0207500	Chr3A	60572964	60574475	+	60573719	Chr3A	60994792	60996303	+	60995547	1.0	0.997
gene:TraesCS3A03G0207800	Chr3A	60580008	60580586	+	60580297	Chr3A	61001698	61002276	+	61001987	1.0	1.0
gene:TraesCS3A03G0207900	Chr3A	60583679	60584437	+	60584058	Chr3A	61005363	61006121	+	61005742	1.0	0.996
gene:TraesCS3A03G0208500	Chr3A	60622103	60622826	+	60622464	Chr3A	61057234	61057957	+	61057595	1.0	0.993
gene:TraesCS3A03G0208600	Chr3A	60630580	60631320	+	60630950	Chr3A	61065575	61066315	+	61065945	1.0	0.997
gene:TraesCS3A03G0208800	Chr3A	60676176	60677363	+	60676769	Chr3A	61095249	61096436	+	61095842	1.0	1.0
gene:TraesCS3A03G0209000	Chr3A	60811846	60812082	-	60811964	Chr3A	61232100	61232336	-	61232218	1.0	1.0
gene:TraesCS3A03G0209100	Chr3A	60818963	60820811	-	60819887	Chr3A	61239218	61241066	-	61240142	1.0	1.0
gene:TraesCS3A03G0209200	Chr3A	60824611	60829969	-	60827290	Chr3A	61244862	61250220	-	61247541	1.0	0.997
gene:TraesCS3A03G0209300	Chr3A	60849286	60850930	+	60850108	Chr3A	61269567	61271211	+	61270389	1.0	1.0
gene:TraesCS3A03G0209500	Chr3A	60879241	60881889	-	60880565	Chr3A	61299257	61301905	-	61300581	1.0	1.0
gene:TraesCS3A03G0209600	Chr3A	60882424	60883465	+	60882944	Chr3A	61302440	61303481	+	61302960	1.0	1.0
gene:TraesCS3A03G0209700	Chr3A	60884397	60889547	-	60886972	Chr3A	61304413	61309563	-	61306988	1.0	0.999
gene:TraesCS3A03G0209900	Chr3A	61001724	61003497	+	61002610	Chr3A	61420895	61422668	+	61421781	1.0	1.0
gene:TraesCS3A03G0210000	Chr3A	61020044	61023886	-	61021965	Chr3A	61439215	61443057	-	61441136	1.0	1.0
gene:TraesCS3A03G0210100	Chr3A	61054296	61058190	-	61056243	Chr3A	61473471	61477365	-	61475418	1.0	0.999
gene:TraesCS3A03G0210200	Chr3A	61072086	61075991	-	61074038	Chr3A	61491269	61495174	-	61493221	1.0	1.0
gene:TraesCS3A03G0210800	Chr3A	61230851	61231315	+	61231083	Chr3A	61698177	61698641	+	61698409	1.0	0.995
gene:TraesCS3A03G0211300	Chr3A	61255545	61260578	+	61258061	Chr3A	61714438	61719470	+	61716954	1.0	0.997
gene:TraesCS3A03G0211600	Chr3A	61599783	61604989	+	61602386	Chr3A	62078463	62083685	+	62081074	1.0	0.996
gene:TraesCS3A03G0212000	Chr3A	61696740	61701786	-	61699263	Chr3A	62169281	62174587	-	62171934	0.979	0.977
gene:TraesCS3A03G0212100	Chr3A	61702772	61705476	-	61704124	Chr3A	62175534	62178223	-	62176878	0.99	0.989
gene:TraesCS3A03G0212300	Chr3A	61725360	61729822	+	61727591	Chr3A	62204528	62208990	+	62206759	1.0	0.997
gene:TraesCS3A03G0212400	Chr3A	61731339	61734623	+	61732981	Chr3A	62210505	62213813	+	62212159	1.0	0.983
gene:TraesCS3A03G0212600	Chr3A	61822189	61822707	-	61822448	Chr3A	62282619	62283136	-	62282877	0.998	0.996
gene:TraesCS3A03G0212700	Chr3A	61830106	61833846	-	61831976	Chr3A	62290653	62294393	-	62292523	1.0	0.995
gene:TraesCS3A03G0213000	Chr3A	61860873	61863694	+	61862283	Chr3A	62312753	62315573	+	62314163	1.0	0.996
gene:TraesCS3A03G0213100	Chr3A	61864874	61867169	+	61866021	Chr3A	62316652	62318947	+	62317799	1.0	0.999
gene:TraesCS3A03G0213900	Chr3A	62813527	62820647	+	62817087	Chr3A	63257856	63264976	+	63261416	1.0	1.0
gene:TraesCS3A03G0214000	Chr3A	62825699	62826873	-	62826286	Chr3A	63270033	63271207	-	63270620	1.0	1.0
gene:TraesCS3A03G0214100	Chr3A	62836684	62839908	-	62838296	Chr3A	63280992	63284216	-	63282604	1.0	1.0
gene:TraesCS3A03G0215100	Chr3A	63451147	63454666	+	63452906	Chr3A	63886979	63890498	+	63888738	1.0	0.999
gene:TraesCS3A03G0215300	Chr3A	63457539	63461641	+	63459590	Chr3A	63893372	63897474	+	63895423	1.0	0.999
gene:TraesCS3A03G0215600	Chr3A	63462061	63465338	-	63463699	Chr3A	63897894	63901171	-	63899532	1.0	1.0
gene:TraesCS3A03G0215700	Chr3A	63515754	63516664	+	63516209	Chr3A	63950950	63951860	+	63951405	1.0	1.0
gene:TraesCS3A03G0215800	Chr3A	63560655	63561390	-	63561022	Chr3A	63995241	63995976	-	63995608	1.0	0.993
gene:TraesCS3A03G0215900	Chr3A	63562295	63564422	-	63563358	Chr3A	63996876	63999003	-	63997939	1.0	1.0
gene:TraesCS3A03G0216000	Chr3A	63565663	63568718	-	63567190	Chr3A	64000244	64003299	-	64001771	1.0	1.0
gene:TraesCS3A03G0216100	Chr3A	63574181	63576964	-	63575572	Chr3A	64008312	64011095	-	64009703	1.0	1.0
