gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS6A03G0253100	Chr6A	79979276	79982188	-	79980732	Chr6A	85772626	85775534	-	85774080	0.999	0.997
gene:TraesCS6A03G0253400	Chr6A	80068442	80071094	-	80069768	Chr6A	85855369	85858020	-	85856694	0.999	0.996
gene:TraesCS6A03G0253900	Chr6A	80129711	80132044	+	80130877	Chr6A	85907527	85909859	+	85908693	0.999	0.998
gene:TraesCS6A03G0254300	Chr6A	80480900	80483914	+	80482407	Chr6A	86255745	86258770	+	86257257	1.0	0.993
gene:TraesCS6A03G0254400	Chr6A	80499552	80502791	+	80501171	Chr6A	86277589	86280828	+	86279208	1.0	0.995
gene:TraesCS6A03G0254500	Chr6A	80503643	80506952	-	80505297	Chr6A	86281678	86284989	-	86283333	1.0	0.999
gene:TraesCS6A03G0255200	Chr6A	80745503	80749545	+	80747524	Chr6A	86503708	86507750	+	86505729	1.0	0.996
gene:TraesCS6A03G0255300	Chr6A	80750692	80754044	-	80752368	Chr6A	86508935	86511502	-	86510218	1.0	0.998
gene:TraesCS6A03G0255400	Chr6A	80755248	80761305	-	80758276	Chr6A	86512723	86518781	-	86515752	1.0	0.998
gene:TraesCS6A03G0255500	Chr6A	80853998	80855695	+	80854846	Chr6A	86620614	86622311	+	86621462	1.0	0.99
gene:TraesCS6A03G0256200	Chr6A	81439059	81439439	+	81439249	Chr6A	87227522	87227902	+	87227712	1.0	0.997
gene:TraesCS6A03G0256300	Chr6A	81526455	81527278	+	81526866	Chr6A	87308653	87309477	+	87309065	1.0	0.998
gene:TraesCS6A03G0256500	Chr6A	81942904	81943844	+	81943374	Chr6A	87721947	87722887	+	87722417	1.0	0.998
gene:TraesCS6A03G0256600	Chr6A	81979851	81980216	+	81980033	Chr6A	87749701	87750066	+	87749883	1.0	0.996
gene:TraesCS6A03G0256800	Chr6A	82042837	82044999	+	82043918	Chr6A	87843683	87845845	+	87844764	1.0	0.997
gene:TraesCS6A03G0257200	Chr6A	82080654	82081333	-	82080993	Chr6A	87873009	87873689	-	87873349	1.0	0.988
gene:TraesCS6A03G0257900	Chr6A	82151546	82151746	+	82151646	Chr6A	87930363	87930563	+	87930463	1.0	0.985
gene:TraesCS6A03G0258000	Chr6A	82213223	82218862	+	82216042	Chr6A	87991746	87997386	+	87994566	1.0	0.997
gene:TraesCS6A03G0258300	Chr6A	82222208	82226274	+	82224241	Chr6A	88000952	88005030	+	88002991	1.0	0.993
gene:TraesCS6A03G0259200	Chr6A	82296692	82307659	-	82302175	Chr6A	88005609	88018331	-	88011970	0.999	0.992
gene:TraesCS6A03G0259800	Chr6A	82622844	82625004	+	82623924	Chr6A	88357284	88359444	+	88358364	1.0	0.999
gene:TraesCS6A03G0260100	Chr6A	82653289	82654814	-	82654051	Chr6A	88387682	88389207	-	88388444	1.0	0.999
gene:TraesCS6A03G0260200	Chr6A	82762002	82763557	-	82762779	Chr6A	88486359	88487913	-	88487136	0.999	0.996
gene:TraesCS6A03G0260400	Chr6A	82779093	82779401	-	82779247	Chr6A	88503443	88503751	-	88503597	1.0	0.993
gene:TraesCS6A03G0260600	Chr6A	82892916	82905513	-	82899214	Chr6A	88627966	88640605	-	88634285	0.999	0.998
gene:TraesCS6A03G0260900	Chr6A	82998923	83003168	-	83001045	Chr6A	88729834	88734078	-	88731956	1.0	0.983
gene:TraesCS6A03G0262100	Chr6A	83459304	83463097	-	83461200	Chr6A	89221384	89225180	-	89223282	1.0	0.993
gene:TraesCS6A03G0262200	Chr6A	83588771	83591766	-	83590268	Chr6A	89375424	89378417	-	89376920	0.998	0.997
gene:TraesCS6A03G0262300	Chr6A	83629989	83635286	+	83632637	Chr6A	89445439	89450722	+	89448080	1.0	0.995
gene:TraesCS6A03G0262400	Chr6A	83637348	83640110	-	83638729	Chr6A	89452782	89455544	-	89454163	0.995	0.989
gene:TraesCS6A03G0262500	Chr6A	83641354	83650912	-	83646133	Chr6A	89456785	89466330	-	89461557	1.0	0.996
gene:TraesCS6A03G0262600	Chr6A	83748189	83750261	+	83749225	Chr6A	89559717	89561788	+	89560752	1.0	0.993
gene:TraesCS6A03G0262900	Chr6A	83751305	83752162	-	83751733	Chr6A	89562832	89563689	-	89563260	1.0	0.996
gene:TraesCS6A03G0263200	Chr6A	83819368	83823169	+	83821268	Chr6A	89622888	89626467	+	89624677	1.0	0.997
gene:TraesCS6A03G0263300	Chr6A	83827641	83830229	-	83828935	Chr6A	89630937	89632575	-	89631756	1.0	0.998
gene:TraesCS6A03G0263500	Chr6A	84050947	84053460	-	84052203	Chr6A	89832737	89835254	-	89833995	1.0	0.993
gene:TraesCS6A03G0263600	Chr6A	84057959	84064261	-	84061110	Chr6A	89839750	89846095	-	89842922	1.0	1.0
gene:TraesCS6A03G0263900	Chr6A	84124833	84131478	+	84128155	Chr6A	89897598	89905404	+	89901501	1.0	0.994
gene:TraesCS6A03G0264000	Chr6A	84132013	84136563	-	84134288	Chr6A	89905940	89910491	-	89908215	1.0	0.997
gene:TraesCS6A03G0264300	Chr6A	84199272	84199733	-	84199502	Chr6A	89983339	89983800	-	89983569	1.0	0.95
gene:TraesCS6A03G0265000	Chr6A	84787358	84791175	-	84789266	Chr6A	90566473	90570280	-	90568376	1.0	0.998
gene:TraesCS6A03G0265300	Chr6A	85029721	85044549	+	85037135	Chr6A	90789600	90804335	+	90796967	1.0	0.999
gene:TraesCS6A03G0265400	Chr6A	85045434	85049698	-	85047566	Chr6A	90805220	90809484	-	90807352	1.0	0.999
gene:TraesCS6A03G0265700	Chr6A	85887653	85896647	+	85892150	Chr6A	91683308	91692301	+	91687804	1.0	0.998
gene:TraesCS6A03G0265900	Chr6A	85921384	85921936	-	85921660	Chr6A	91725688	91726240	-	91725964	1.0	0.986
gene:TraesCS6A03G0266900	Chr6A	86185308	86193233	+	86189270	Chr6A	91997744	92006071	+	92001907	0.992	0.99
gene:TraesCS6A03G0267000	Chr6A	86191309	86195219	-	86193264	Chr6A	92004149	92008060	-	92006104	0.998	0.992
gene:TraesCS6A03G0267100	Chr6A	86200575	86201898	-	86201236	Chr6A	92011233	92012556	-	92011894	1.0	0.995
gene:TraesCS6A03G0267300	Chr6A	86277149	86292909	+	86285029	Chr6A	92104211	92114738	+	92109474	0.975	0.975
gene:TraesCS6A03G0267500	Chr6A	86296463	86298013	+	86297238	Chr6A	92118293	92119843	+	92119068	1.0	0.998
gene:TraesCS6A03G0267600	Chr6A	86366307	86369438	+	86367872	Chr6A	92174478	92177584	+	92176031	0.991	0.988
gene:TraesCS6A03G0267800	Chr6A	86531011	86533117	+	86532064	Chr6A	92322222	92324327	+	92323274	1.0	0.995
gene:TraesCS6A03G0268000	Chr6A	86578197	86580788	+	86579492	Chr6A	92379418	92382006	+	92380712	1.0	0.999
gene:TraesCS6A03G0268100	Chr6A	86581502	86584444	-	86582973	Chr6A	92382720	92385664	-	92384192	1.0	0.996
gene:TraesCS6A03G0268200	Chr6A	86969972	86976262	+	86973117	Chr6A	92762618	92768908	+	92765763	1.0	0.995
gene:TraesCS6A03G0268500	Chr6A	86993171	86994629	-	86993900	Chr6A	92785759	92787217	-	92786488	1.0	0.998
gene:TraesCS6A03G0268600	Chr6A	86998623	87002546	-	87000584	Chr6A	92791198	92795121	-	92793159	1.0	1.0
gene:TraesCS6A03G0268900	Chr6A	87324515	87325240	+	87324877	Chr6A	93114427	93115152	+	93114789	1.0	1.0
gene:TraesCS6A03G0269200	Chr6A	87328749	87330989	-	87329869	Chr6A	93118662	93120902	-	93119782	1.0	1.0
gene:TraesCS6A03G0269300	Chr6A	87331289	87331759	-	87331524	Chr6A	93121202	93121672	-	93121437	1.0	1.0
gene:TraesCS6A03G0269800	Chr6A	87363188	87363674	+	87363431	Chr6A	93153095	93153581	+	93153338	1.0	1.0
gene:TraesCS6A03G0270000	Chr6A	87371736	87372551	+	87372143	Chr6A	93161646	93162461	+	93162053	1.0	0.998
gene:TraesCS6A03G0270100	Chr6A	87620908	87624901	+	87622904	Chr6A	93409510	93413503	+	93411506	1.0	1.0
gene:TraesCS6A03G0270400	Chr6A	87834918	87838415	+	87836666	Chr6A	93631737	93635234	+	93633485	1.0	1.0
gene:TraesCS6A03G0270500	Chr6A	87841789	87846708	-	87844248	Chr6A	93638584	93643503	-	93641043	1.0	1.0
gene:TraesCS6A03G0271000	Chr6A	87935108	87938241	+	87936674	Chr6A	93731961	93735094	+	93733527	1.0	0.999
gene:TraesCS6A03G0271100	Chr6A	87939766	87940353	-	87940059	Chr6A	93736619	93737206	-	93736912	1.0	1.0
gene:TraesCS6A03G0272000	Chr6A	88050796	88051332	-	88051064	Chr6A	93847568	93848104	-	93847836	1.0	1.0
gene:TraesCS6A03G0272300	Chr6A	88176839	88178319	+	88177579	Chr6A	93973671	93975151	+	93974411	1.0	1.0
gene:TraesCS6A03G0272800	Chr6A	88321773	88322223	-	88321998	Chr6A	94118613	94119063	-	94118838	1.0	1.0
gene:TraesCS6A03G0273400	Chr6A	88486548	88487476	+	88487012	Chr6A	94277387	94278315	+	94277851	1.0	1.0
gene:TraesCS6A03G0273500	Chr6A	88500258	88500644	-	88500451	Chr6A	94290819	94291205	-	94291012	1.0	1.0
gene:TraesCS6A03G0273600	Chr6A	88504833	88506089	-	88505461	Chr6A	94295394	94296650	-	94296022	1.0	1.0
gene:TraesCS6A03G0273700	Chr6A	88660671	88666490	+	88663580	Chr6A	94449506	94455331	+	94452418	1.0	0.997
gene:TraesCS6A03G0273800	Chr6A	88666864	88671271	+	88669067	Chr6A	94455705	94460112	+	94457908	1.0	1.0
gene:TraesCS6A03G0274000	Chr6A	88679060	88679929	-	88679494	Chr6A	94467902	94468771	-	94468336	1.0	1.0
gene:TraesCS6A03G0274300	Chr6A	89024976	89029591	+	89027283	Chr6A	94827223	94831838	+	94829530	1.0	1.0
gene:TraesCS6A03G0274700	Chr6A	89305865	89310271	-	89308068	Chr6A	95107254	95111475	-	95109364	1.0	1.0
gene:TraesCS6A03G0275100	Chr6A	89393896	89395805	-	89394850	Chr6A	95194757	95196666	-	95195711	1.0	0.998
gene:TraesCS6A03G0275700	Chr6A	90147750	90155226	+	90151488	Chr6A	95942901	95950176	+	95946538	1.0	0.997
gene:TraesCS6A03G0275800	Chr6A	90196990	90201788	+	90199389	Chr6A	95991967	95996765	+	95994366	1.0	1.0
gene:TraesCS6A03G0275900	Chr6A	90201966	90203737	-	90202851	Chr6A	95996943	95998714	-	95997828	1.0	1.0
gene:TraesCS6A03G0276200	Chr6A	90216304	90217194	-	90216749	Chr6A	96011280	96012170	-	96011725	1.0	0.998
gene:TraesCS6A03G0276400	Chr6A	90400801	90401804	-	90401302	Chr6A	96195814	96196817	-	96196315	1.0	1.0
gene:TraesCS6A03G0276500	Chr6A	90548069	90548516	-	90548292	Chr6A	96352706	96353153	-	96352929	1.0	1.0
gene:TraesCS6A03G0276600	Chr6A	90551123	90555669	+	90553396	Chr6A	96355760	96360306	+	96358033	1.0	1.0
gene:TraesCS6A03G0276700	Chr6A	90556678	90557145	-	90556911	Chr6A	96361315	96361782	-	96361548	1.0	1.0
gene:TraesCS6A03G0276800	Chr6A	90649414	90657383	+	90653398	Chr6A	96454055	96462054	+	96458054	1.0	1.0
gene:TraesCS6A03G0276900	Chr6A	90802298	90802765	+	90802531	Chr6A	96606225	96606692	+	96606458	1.0	1.0
gene:TraesCS6A03G0277200	Chr6A	90820622	90820906	+	90820764	Chr6A	96624304	96624588	+	96624446	1.0	1.0
gene:TraesCS6A03G0277800	Chr6A	90959371	90966387	+	90962879	Chr6A	96757574	96764583	+	96761078	1.0	1.0
gene:TraesCS6A03G0278200	Chr6A	90990233	90992550	+	90991391	Chr6A	96788424	96790741	+	96789582	1.0	0.999
gene:TraesCS6A03G0278400	Chr6A	91490343	91498569	+	91494456	Chr6A	97288164	97296390	+	97292277	1.0	1.0
gene:TraesCS6A03G0278500	Chr6A	91655372	91666140	+	91660756	Chr6A	97451449	97462218	+	97456833	1.0	1.0
gene:TraesCS6A03G0278700	Chr6A	91738015	91741952	+	91739983	Chr6A	97534086	97538023	+	97536054	1.0	1.0
gene:TraesCS6A03G0278800	Chr6A	91745528	91749809	-	91747668	Chr6A	97541599	97545880	-	97543739	1.0	0.999
gene:TraesCS6A03G0279000	Chr6A	92181342	92184183	+	92182762	Chr6A	97976063	97978904	+	97977483	1.0	1.0
gene:TraesCS6A03G0279100	Chr6A	92188683	92190227	+	92189455	Chr6A	97983404	97984948	+	97984176	1.0	1.0
gene:TraesCS6A03G0279300	Chr6A	92472886	92477741	+	92475313	Chr6A	98267191	98272046	+	98269618	1.0	1.0
gene:TraesCS6A03G0279400	Chr6A	92478013	92479903	+	92478958	Chr6A	98272318	98274208	+	98273263	1.0	1.0
gene:TraesCS6A03G0279500	Chr6A	92592806	92593243	-	92593024	Chr6A	98387127	98387564	-	98387345	1.0	1.0
gene:TraesCS6A03G0279600	Chr6A	92633696	92634133	-	92633914	Chr6A	98427851	98428288	-	98428069	1.0	1.0
gene:TraesCS6A03G0279700	Chr6A	92776129	92779787	+	92777958	Chr6A	98570295	98573953	+	98572124	1.0	1.0
gene:TraesCS6A03G0279800	Chr6A	92848952	92851857	+	92850404	Chr6A	98643235	98646140	+	98644687	1.0	1.0
gene:TraesCS6A03G0279900	Chr6A	92854525	92857878	+	92856201	Chr6A	98648808	98652161	+	98650484	1.0	1.0
gene:TraesCS6A03G0280000	Chr6A	92915205	92918621	+	92916913	Chr6A	98708806	98712222	+	98710514	1.0	1.0
gene:TraesCS6A03G0280200	Chr6A	92979357	92981865	+	92980611	Chr6A	98772992	98775500	+	98774246	1.0	0.997
gene:TraesCS6A03G0280700	Chr6A	93100848	93102337	+	93101592	Chr6A	98893939	98895428	+	98894683	1.0	1.0
gene:TraesCS6A03G0282400	Chr6A	94218553	94221288	-	94219920	Chr6A	99999276	100002011	-	100000643	1.0	1.0
gene:TraesCS6A03G0282700	Chr6A	94265178	94266419	-	94265798	Chr6A	100045905	100047146	-	100046525	1.0	1.0
gene:TraesCS6A03G0282800	Chr6A	94298193	94305542	+	94301867	Chr6A	100078942	100086298	+	100082620	1.0	1.0
gene:TraesCS6A03G0282900	Chr6A	94347467	94349259	+	94348363	Chr6A	100128252	100130044	+	100129148	1.0	1.0
gene:TraesCS6A03G0283000	Chr6A	94351244	94353947	-	94352595	Chr6A	100132029	100134732	-	100133380	1.0	1.0
gene:TraesCS6A03G0283500	Chr6A	94784287	94787388	+	94785837	Chr6A	100586032	100589133	+	100587582	1.0	1.0
gene:TraesCS6A03G0283600	Chr6A	94789529	94803476	-	94796502	Chr6A	100591279	100605226	-	100598252	1.0	1.0
gene:TraesCS6A03G0283700	Chr6A	94803830	94807925	-	94805877	Chr6A	100605580	100609675	-	100607627	1.0	1.0
gene:TraesCS6A03G0283900	Chr6A	94819866	94828171	-	94824018	Chr6A	100621616	100629921	-	100625768	1.0	1.0
gene:TraesCS6A03G0284100	Chr6A	94845499	94846200	+	94845849	Chr6A	100646938	100647639	+	100647288	1.0	1.0
gene:TraesCS6A03G0284200	Chr6A	94861622	94862509	+	94862065	Chr6A	100662512	100663399	+	100662955	1.0	1.0
gene:TraesCS6A03G0284300	Chr6A	94897268	94899207	+	94898237	Chr6A	100696936	100698876	+	100697906	1.0	0.999
gene:TraesCS6A03G0284400	Chr6A	94975108	94976096	+	94975602	Chr6A	100772846	100773834	+	100773340	1.0	1.0
gene:TraesCS6A03G0284900	Chr6A	95490433	95491591	+	95491012	Chr6A	101290355	101291513	+	101290934	1.0	1.0
gene:TraesCS6A03G0285100	Chr6A	95766317	95767059	-	95766688	Chr6A	101562244	101562986	-	101562615	1.0	1.0
gene:TraesCS6A03G0285500	Chr6A	96116011	96117043	+	96116527	Chr6A	101910612	101911644	+	101911128	1.0	1.0
gene:TraesCS6A03G0285600	Chr6A	96178478	96182778	+	96180628	Chr6A	101973072	101977375	+	101975223	1.0	1.0
gene:TraesCS6A03G0286000	Chr6A	96335464	96336895	+	96336179	Chr6A	102129835	102131266	+	102130550	1.0	1.0
gene:TraesCS6A03G0286600	Chr6A	96538064	96540118	-	96539091	Chr6A	102333223	102335277	-	102334250	1.0	0.999
gene:TraesCS6A03G0286800	Chr6A	96670841	96674290	+	96672565	Chr6A	102466008	102469457	+	102467732	1.0	1.0
gene:TraesCS6A03G0286900	Chr6A	96703870	96708509	+	96706189	Chr6A	102499333	102503972	+	102501652	1.0	1.0
gene:TraesCS6A03G0287100	Chr6A	96716961	96722282	+	96719621	Chr6A	102512233	102517554	+	102514893	1.0	1.0
gene:TraesCS6A03G0287200	Chr6A	96724557	96728002	-	96726279	Chr6A	102519477	102522924	-	102521200	1.0	0.999
gene:TraesCS6A03G0287600	Chr6A	96796574	96804058	-	96800316	Chr6A	102591525	102599009	-	102595267	1.0	1.0
gene:TraesCS6A03G0288100	Chr6A	96839703	96847362	+	96843532	Chr6A	102634171	102641834	+	102638002	1.0	0.997
gene:TraesCS6A03G0288200	Chr6A	96973380	96974689	+	96974034	Chr6A	102767027	102768336	+	102767681	1.0	1.0
gene:TraesCS6A03G0288300	Chr6A	97101648	97115558	-	97108603	Chr6A	102895435	102909345	-	102902390	1.0	1.0
gene:TraesCS6A03G0288400	Chr6A	97130707	97135705	+	97133206	Chr6A	102924494	102929492	+	102926993	1.0	0.999
gene:TraesCS6A03G0288500	Chr6A	97136178	97144520	+	97140349	Chr6A	102929965	102938313	+	102934139	1.0	0.999
gene:TraesCS6A03G0288900	Chr6A	97256465	97261394	+	97258929	Chr6A	103050953	103055874	+	103053413	1.0	1.0
gene:TraesCS6A03G0289100	Chr6A	97279179	97279835	-	97279507	Chr6A	103073661	103074317	-	103073989	1.0	1.0
gene:TraesCS6A03G0289400	Chr6A	98691280	98692711	-	98691995	Chr6A	104467175	104468606	-	104467890	1.0	1.0
gene:TraesCS6A03G0289900	Chr6A	99324776	99327622	-	99326199	Chr6A	105099791	105102637	-	105101214	1.0	1.0
gene:TraesCS6A03G0290100	Chr6A	99335289	99341465	+	99338377	Chr6A	105110304	105116480	+	105113392	1.0	1.0
gene:TraesCS6A03G0290200	Chr6A	99346183	99347755	-	99346969	Chr6A	105121196	105122768	-	105121982	1.0	1.0
gene:TraesCS6A03G0290600	Chr6A	99482262	99487049	-	99484655	Chr6A	105256265	105261051	-	105258658	1.0	1.0
gene:TraesCS6A03G0290700	Chr6A	99488639	99495637	-	99492138	Chr6A	105262277	105269275	-	105265776	1.0	1.0
gene:TraesCS6A03G0290900	Chr6A	99666322	99667239	+	99666780	Chr6A	105438941	105439858	+	105439399	1.0	1.0
gene:TraesCS6A03G0291100	Chr6A	99707331	99708705	+	99708018	Chr6A	105479952	105481326	+	105480639	1.0	1.0
gene:TraesCS6A03G0291300	Chr6A	99877388	99882645	-	99880016	Chr6A	105650440	105655697	-	105653068	1.0	1.0
gene:TraesCS6A03G0291900	Chr6A	100287605	100288914	-	100288259	Chr6A	106060508	106061817	-	106061162	1.0	0.998
gene:TraesCS6A03G0293000	Chr6A	100689042	100696716	-	100692879	Chr6A	106457536	106465210	-	106461373	1.0	1.0
gene:TraesCS6A03G0293100	Chr6A	100696954	100718026	-	100707490	Chr6A	106465448	106480659	-	106473053	0.956	0.955
gene:TraesCS6A03G0293300	Chr6A	100875054	100877615	-	100876334	Chr6A	106643172	106645734	-	106644453	1.0	1.0
gene:TraesCS6A03G0293600	Chr6A	100923369	100927540	+	100925454	Chr6A	106691487	106695658	+	106693572	1.0	0.999
gene:TraesCS6A03G0293800	Chr6A	100928897	100933238	+	100931067	Chr6A	106697015	106701356	+	106699185	1.0	1.0
gene:TraesCS6A03G0293900	Chr6A	100935060	100937863	-	100936461	Chr6A	106703178	106705982	-	106704580	1.0	0.999
gene:TraesCS6A03G0294000	Chr6A	100948943	100952417	-	100950680	Chr6A	106717063	106720537	-	106718800	0.999	0.995
gene:TraesCS6A03G0294300	Chr6A	101073708	101099893	-	101086800	Chr6A	106840991	106867178	-	106854084	1.0	1.0
gene:TraesCS6A03G0294500	Chr6A	101126317	101129511	-	101127914	Chr6A	106893400	106896594	-	106894997	1.0	1.0
gene:TraesCS6A03G0294700	Chr6A	101133876	101136098	-	101134987	Chr6A	106900958	106903180	-	106902069	1.0	1.0
gene:TraesCS6A03G0294800	Chr6A	101140080	101143601	-	101141840	Chr6A	106906912	106910433	-	106908672	1.0	0.999
gene:TraesCS6A03G0295200	Chr6A	101193719	101197059	-	101195389	Chr6A	106960316	106963656	-	106961986	1.0	1.0
gene:TraesCS6A03G0295300	Chr6A	101199621	101203446	-	101201533	Chr6A	106966220	106970045	-	106968132	1.0	0.999
gene:TraesCS6A03G0295400	Chr6A	101207424	101210940	-	101209182	Chr6A	106974009	106977525	-	106975767	1.0	0.999
gene:TraesCS6A03G0295500	Chr6A	101488985	101489275	-	101489130	Chr6A	107255186	107255476	-	107255331	1.0	1.0
gene:TraesCS6A03G0295800	Chr6A	101691634	101694405	-	101693019	Chr6A	107457946	107460718	-	107459332	1.0	0.999
gene:TraesCS6A03G0296000	Chr6A	101764359	101767532	-	101765945	Chr6A	107530700	107533873	-	107532286	1.0	1.0
gene:TraesCS6A03G0296500	Chr6A	101793205	101796637	-	101794921	Chr6A	107559577	107563009	-	107561293	1.0	1.0
gene:TraesCS6A03G0296700	Chr6A	101858363	101861896	-	101860129	Chr6A	107623406	107626939	-	107625172	1.0	1.0
gene:TraesCS6A03G0296900	Chr6A	101917626	101920980	-	101919303	Chr6A	107675434	107678788	-	107677111	1.0	1.0
gene:TraesCS6A03G0297000	Chr6A	101966429	101971412	-	101968920	Chr6A	107724129	107729116	-	107726622	1.0	1.0
gene:TraesCS6A03G0297200	Chr6A	102097507	102107720	+	102102613	Chr6A	107855306	107865526	+	107860416	1.0	0.999
gene:TraesCS6A03G0297700	Chr6A	102309048	102309433	+	102309240	Chr6A	108066717	108067102	+	108066909	1.0	1.0
gene:TraesCS6A03G0297800	Chr6A	102324836	102327723	+	102326279	Chr6A	108082503	108085391	+	108083947	1.0	0.999
gene:TraesCS6A03G0298000	Chr6A	102405194	102405636	+	102405415	Chr6A	108162851	108163293	+	108163072	1.0	1.0
gene:TraesCS6A03G0298200	Chr6A	102683430	102685580	-	102684505	Chr6A	108441034	108443184	-	108442109	1.0	1.0
gene:TraesCS6A03G0299000	Chr6A	102828198	102830375	-	102829286	Chr6A	108585799	108587976	-	108586887	1.0	1.0
gene:TraesCS6A03G0299500	Chr6A	102865415	102867346	-	102866380	Chr6A	108622745	108624676	-	108623710	1.0	1.0
gene:TraesCS6A03G0299600	Chr6A	102875486	102876123	-	102875804	Chr6A	108632607	108633244	-	108632925	1.0	1.0
gene:TraesCS6A03G0300600	Chr6A	103075853	103077265	-	103076559	Chr6A	108832755	108834167	-	108833461	1.0	1.0
gene:TraesCS6A03G0300700	Chr6A	103077520	103077918	+	103077719	Chr6A	108834422	108834820	+	108834621	1.0	1.0
gene:TraesCS6A03G0300800	Chr6A	103119285	103122142	-	103120713	Chr6A	108872359	108875216	-	108873787	1.0	1.0
gene:TraesCS6A03G0301100	Chr6A	103135011	103136440	+	103135725	Chr6A	108887670	108889099	+	108888384	1.0	0.999
gene:TraesCS6A03G0301400	Chr6A	103150199	103150854	-	103150526	Chr6A	108902919	108903574	-	108903246	1.0	1.0
gene:TraesCS6A03G0301700	Chr6A	103155796	103156335	+	103156065	Chr6A	108908516	108909055	+	108908785	1.0	1.0
gene:TraesCS6A03G0302600	Chr6A	103246219	103248372	-	103247295	Chr6A	108999900	109002053	-	109000976	1.0	1.0
gene:TraesCS6A03G0302700	Chr6A	103252408	103254555	-	103253481	Chr6A	109006089	109008236	-	109007162	1.0	1.0
gene:TraesCS6A03G0302800	Chr6A	103257129	103259285	-	103258207	Chr6A	109010810	109012966	-	109011888	1.0	1.0
gene:TraesCS6A03G0303400	Chr6A	103315220	103316578	-	103315899	Chr6A	109068906	109070264	-	109069585	1.0	1.0
gene:TraesCS6A03G0303800	Chr6A	103534206	103535938	-	103535072	Chr6A	109286710	109288442	-	109287576	1.0	1.0
gene:TraesCS6A03G0303900	Chr6A	103552394	103552504	+	103552449	Chr6A	109304343	109304453	+	109304398	1.0	1.0
gene:TraesCS6A03G0304000	Chr6A	103554670	103554780	+	103554725	Chr6A	109306619	109306729	+	109306674	1.0	1.0
gene:TraesCS6A03G0304100	Chr6A	103616796	103618079	+	103617437	Chr6A	109368356	109369639	+	109368997	1.0	1.0
gene:TraesCS6A03G0304200	Chr6A	103620148	103622872	+	103621510	Chr6A	109371708	109374432	+	109373070	1.0	1.0
gene:TraesCS6A03G0304300	Chr6A	103625539	103626474	+	103626006	Chr6A	109377098	109378033	+	109377565	1.0	1.0
gene:TraesCS6A03G0304400	Chr6A	103626847	103634747	+	103630797	Chr6A	109378406	109386306	+	109382356	1.0	0.998
gene:TraesCS6A03G0304500	Chr6A	103637768	103640126	+	103638947	Chr6A	109389327	109391685	+	109390506	1.0	1.0
gene:TraesCS6A03G0304600	Chr6A	103643346	103644869	+	103644107	Chr6A	109394905	109396428	+	109395666	1.0	1.0
gene:TraesCS6A03G0304800	Chr6A	103644975	103645445	+	103645210	Chr6A	109396534	109397004	+	109396769	1.0	1.0
gene:TraesCS6A03G0305000	Chr6A	103647306	103648178	-	103647742	Chr6A	109398865	109399737	-	109399301	1.0	1.0
gene:TraesCS6A03G0305100	Chr6A	103647382	103648350	+	103647866	Chr6A	109398941	109399909	+	109399425	1.0	1.0
gene:TraesCS6A03G0305200	Chr6A	103648559	103648807	-	103648683	Chr6A	109400118	109400366	-	109400242	1.0	1.0
gene:TraesCS6A03G0305400	Chr6A	103679852	103687482	+	103683667	Chr6A	109472423	109480053	+	109476238	1.0	1.0
gene:TraesCS6A03G0305800	Chr6A	104175146	104184508	+	104179827	Chr6A	109965610	109974972	+	109970291	1.0	0.999
gene:TraesCS6A03G0306100	Chr6A	104196839	104198057	+	104197448	Chr6A	109987303	109988521	+	109987912	1.0	1.0
gene:TraesCS6A03G0306200	Chr6A	104235599	104237152	+	104236375	Chr6A	110021824	110023377	+	110022600	1.0	0.999
gene:TraesCS6A03G0306800	Chr6A	104309440	104310809	+	104310124	Chr6A	110095253	110096622	+	110095937	1.0	1.0
gene:TraesCS6A03G0307200	Chr6A	104418139	104419122	+	104418630	Chr6A	110203957	110204940	+	110204448	1.0	1.0
gene:TraesCS6A03G0307400	Chr6A	104426305	104428682	-	104427493	Chr6A	110212123	110214500	-	110213311	1.0	0.989
gene:TraesCS6A03G0307500	Chr6A	104432840	104434978	-	104433909	Chr6A	110218661	110220799	-	110219730	1.0	1.0
gene:TraesCS6A03G0307600	Chr6A	104434425	104435134	+	104434779	Chr6A	110220246	110220955	+	110220600	1.0	1.0
gene:TraesCS6A03G0307700	Chr6A	104440627	104442931	-	104441779	Chr6A	110226448	110228752	-	110227600	1.0	1.0
gene:TraesCS6A03G0308000	Chr6A	104720734	104722719	-	104721726	Chr6A	110506353	110508338	-	110507345	1.0	0.999
gene:TraesCS6A03G0308400	Chr6A	104736032	104737918	+	104736975	Chr6A	110521653	110523539	+	110522596	1.0	1.0
gene:TraesCS6A03G0308500	Chr6A	104740721	104743284	-	104742002	Chr6A	110526342	110528905	-	110527623	1.0	1.0
gene:TraesCS6A03G0309300	Chr6A	104771443	104773308	-	104772375	Chr6A	110557090	110558955	-	110558022	1.0	1.0
gene:TraesCS6A03G0309700	Chr6A	104788492	104809050	-	104798771	Chr6A	110574139	110594695	-	110584417	1.0	1.0
