gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS6B03G0251600	Chr6B	89834897	89836200	+	89835548	Chr6B	89246177	89247480	+	89246828	1.0	1.0
gene:TraesCS6B03G0251800	Chr6B	89873118	89873381	+	89873249	Chr6B	89284430	89284693	+	89284561	1.0	1.0
gene:TraesCS6B03G0251900	Chr6B	89879535	89883921	+	89881728	Chr6B	89290631	89295074	+	89292852	1.0	0.988
gene:TraesCS6B03G0252300	Chr6B	90015622	90016596	-	90016109	Chr6B	89424751	89425725	-	89425238	1.0	1.0
gene:TraesCS6B03G0252700	Chr6B	90115714	90116808	-	90116261	Chr6B	89524857	89525951	-	89525404	1.0	1.0
gene:TraesCS6B03G0252900	Chr6B	90194346	90195197	-	90194771	Chr6B	89603497	89604348	-	89603922	1.0	1.0
gene:TraesCS6B03G0254200	Chr6B	90928111	90929543	+	90928827	Chr6B	90344725	90346157	+	90345441	1.0	1.0
gene:TraesCS6B03G0254300	Chr6B	90931817	90933854	+	90932835	Chr6B	90348431	90350468	+	90349449	1.0	1.0
gene:TraesCS6B03G0254400	Chr6B	90964075	90969820	+	90966947	Chr6B	90380463	90386208	+	90383335	1.0	1.0
gene:TraesCS6B03G0254800	Chr6B	91046733	91050853	+	91048793	Chr6B	90461631	90465751	+	90463691	1.0	1.0
gene:TraesCS6B03G0254900	Chr6B	91051669	91056025	-	91053847	Chr6B	90466327	90470683	-	90468505	1.0	1.0
gene:TraesCS6B03G0255400	Chr6B	91119508	91121766	+	91120637	Chr6B	90533945	90536203	+	90535074	1.0	1.0
gene:TraesCS6B03G0255700	Chr6B	91664317	91668450	-	91666383	Chr6B	91078754	91082887	-	91080820	1.0	1.0
gene:TraesCS6B03G0256800	Chr6B	91717935	91719627	-	91718781	Chr6B	91132377	91134069	-	91133223	1.0	1.0
gene:TraesCS6B03G0257300	Chr6B	91918363	91920292	+	91919327	Chr6B	91334913	91336842	+	91335877	1.0	1.0
gene:TraesCS6B03G0257400	Chr6B	91942850	91944416	-	91943633	Chr6B	91359402	91360968	-	91360185	1.0	1.0
gene:TraesCS6B03G0265400	Chr6B	96358231	96358608	+	96358419	Chr6B	92370716	92371093	+	92370904	1.0	1.0
gene:TraesCS6B03G0265600	Chr6B	96423497	96424922	+	96424209	Chr6B	92435993	92437418	+	92436705	1.0	1.0
gene:TraesCS6B03G0266300	Chr6B	96783635	96784750	+	96784192	Chr6B	92767353	92768468	+	92767910	1.0	1.0
gene:TraesCS6B03G0266400	Chr6B	96787440	96794661	-	96791050	Chr6B	92771158	92778379	-	92774768	1.0	1.0
gene:TraesCS6B03G0266900	Chr6B	97188521	97191999	-	97190260	Chr6B	93171426	93174904	-	93173165	1.0	1.0
gene:TraesCS6B03G0268200	Chr6B	98031580	98041474	-	98036527	Chr6B	94021842	94031736	-	94026789	1.0	1.0
gene:TraesCS6B03G0268300	Chr6B	98041934	98047117	-	98044525	Chr6B	94032201	94037384	-	94034792	1.0	1.0
gene:TraesCS6B03G0268600	Chr6B	98092358	98093318	-	98092838	Chr6B	94082640	94083600	-	94083120	1.0	1.0
gene:TraesCS6B03G0268700	Chr6B	98100317	98114760	-	98107538	Chr6B	94090599	94105042	-	94097820	1.0	1.0
gene:TraesCS6B03G0269300	Chr6B	98265440	98266784	+	98266112	Chr6B	94255469	94256813	+	94256141	1.0	1.0
gene:TraesCS6B03G0269400	Chr6B	98312529	98314812	+	98313670	Chr6B	94302569	94304852	+	94303710	1.0	1.0
gene:TraesCS6B03G0269500	Chr6B	98317794	98323827	+	98320810	Chr6B	94307844	94313877	+	94310860	1.0	1.0
gene:TraesCS6B03G0269600	Chr6B	98319500	98328733	-	98324116	Chr6B	94309550	94318783	-	94314166	1.0	1.0
gene:TraesCS6B03G0269800	Chr6B	98481024	98482220	+	98481622	Chr6B	94470932	94472128	+	94471530	1.0	1.0
gene:TraesCS6B03G0270100	Chr6B	98668347	98670463	+	98669405	Chr6B	94657791	94659908	+	94658849	0.999	0.998
gene:TraesCS6B03G0270200	Chr6B	98866699	98867947	-	98867323	Chr6B	94856235	94857483	-	94856859	1.0	1.0
gene:TraesCS6B03G0270300	Chr6B	98945371	98949815	-	98947593	Chr6B	94933700	94938144	-	94935922	1.0	1.0
gene:TraesCS6B03G0270400	Chr6B	98976767	98980899	+	98978833	Chr6B	94964731	94968863	+	94966797	1.0	1.0
gene:TraesCS6B03G0270500	Chr6B	98980885	98982978	-	98981931	Chr6B	94968849	94970942	-	94969895	1.0	1.0
gene:TraesCS6B03G0270600	Chr6B	98985383	98988146	-	98986764	Chr6B	94973347	94976110	-	94974728	1.0	1.0
gene:TraesCS6B03G0270800	Chr6B	98994185	98997484	+	98995834	Chr6B	94982149	94985448	+	94983798	1.0	1.0
gene:TraesCS6B03G0270900	Chr6B	98998217	98999394	-	98998805	Chr6B	94986181	94987358	-	94986769	1.0	1.0
gene:TraesCS6B03G0271100	Chr6B	99000417	99001706	-	99001061	Chr6B	94988381	94989670	-	94989025	1.0	1.0
gene:TraesCS6B03G0271200	Chr6B	99124850	99132867	-	99128858	Chr6B	95112828	95120845	-	95116836	1.0	1.0
gene:TraesCS6B03G0271600	Chr6B	99338305	99342541	+	99340423	Chr6B	95319147	95323389	+	95321268	1.0	0.999
gene:TraesCS6B03G0271800	Chr6B	99388056	99389623	-	99388839	Chr6B	95368930	95370497	-	95369713	1.0	1.0
gene:TraesCS6B03G0272000	Chr6B	99469955	99471506	-	99470730	Chr6B	95450829	95452380	-	95451604	1.0	1.0
gene:TraesCS6B03G0272100	Chr6B	99543261	99546220	+	99544740	Chr6B	95524156	95527115	+	95525635	1.0	1.0
gene:TraesCS6B03G0272300	Chr6B	99548814	99549959	+	99549386	Chr6B	95529709	95530854	+	95530281	1.0	1.0
gene:TraesCS6B03G0272400	Chr6B	99555051	99557900	+	99556475	Chr6B	95535946	95538796	+	95537371	1.0	1.0
gene:TraesCS6B03G0273800	Chr6B	100390279	100390455	-	100390367	Chr6B	96349124	96349300	-	96349212	1.0	1.0
gene:TraesCS6B03G0274400	Chr6B	100804366	100806635	-	100805500	Chr6B	96763378	96765647	-	96764512	1.0	1.0
gene:TraesCS6B03G0274500	Chr6B	100891902	100896310	+	100894106	Chr6B	96850607	96855015	+	96852811	1.0	1.0
gene:TraesCS6B03G0274600	Chr6B	100896523	100898775	-	100897649	Chr6B	96855228	96857480	-	96856354	1.0	1.0
gene:TraesCS6B03G0274800	Chr6B	100914922	100920440	-	100917681	Chr6B	96873752	96879270	-	96876511	1.0	1.0
gene:TraesCS6B03G0275200	Chr6B	101008978	101009283	-	101009130	Chr6B	96967800	96968106	-	96967953	1.0	0.996
gene:TraesCS6B03G0275300	Chr6B	101009762	101014820	-	101012291	Chr6B	96968585	96973643	-	96971114	1.0	1.0
gene:TraesCS6B03G0275400	Chr6B	101054774	101063996	-	101059385	Chr6B	97013448	97022430	-	97017939	1.0	1.0
gene:TraesCS6B03G0275600	Chr6B	101080103	101081948	+	101081025	Chr6B	97038166	97040011	+	97039088	1.0	1.0
gene:TraesCS6B03G0276500	Chr6B	101385789	101389210	+	101387499	Chr6B	97343156	97346577	+	97344866	1.0	1.0
gene:TraesCS6B03G0276700	Chr6B	101535946	101536342	+	101536144	Chr6B	97495173	97495569	+	97495371	1.0	1.0
gene:TraesCS6B03G0277500	Chr6B	101901331	101905403	+	101903367	Chr6B	97860104	97864176	+	97862140	1.0	1.0
gene:TraesCS6B03G0277600	Chr6B	101905988	101908806	-	101907397	Chr6B	97864761	97867579	-	97866170	1.0	1.0
gene:TraesCS6B03G0277700	Chr6B	101959842	101964653	-	101962247	Chr6B	97918619	97923430	-	97921024	1.0	1.0
gene:TraesCS6B03G0277900	Chr6B	102030285	102034804	-	102032544	Chr6B	97989070	97993589	-	97991329	1.0	1.0
gene:TraesCS6B03G0278100	Chr6B	102119497	102120432	-	102119964	Chr6B	98078294	98079229	-	98078761	1.0	1.0
gene:TraesCS6B03G0278500	Chr6B	102189730	102194982	+	102192356	Chr6B	98147790	98153042	+	98150416	1.0	0.999
gene:TraesCS6B03G0278600	Chr6B	102197364	102201313	-	102199338	Chr6B	98155424	98159373	-	98157398	1.0	1.0
gene:TraesCS6B03G0278700	Chr6B	102201462	102201779	-	102201620	Chr6B	98159522	98159839	-	98159680	1.0	1.0
gene:TraesCS6B03G0278900	Chr6B	102213014	102214171	-	102213592	Chr6B	98171074	98172231	-	98171652	1.0	1.0
gene:TraesCS6B03G0279200	Chr6B	102436933	102439998	+	102438465	Chr6B	98394998	98398063	+	98396530	1.0	1.0
gene:TraesCS6B03G0279300	Chr6B	102493544	102510075	+	102501809	Chr6B	98451622	98468153	+	98459887	1.0	1.0
gene:TraesCS6B03G0280000	Chr6B	103368487	103371816	+	103370151	Chr6B	99324605	99327934	+	99326269	1.0	1.0
gene:TraesCS6B03G0280900	Chr6B	104635434	104641452	+	104638443	Chr6B	100587286	100593290	+	100590288	1.0	0.999
gene:TraesCS6B03G0281200	Chr6B	104642421	104645708	-	104644064	Chr6B	100594259	100597546	-	100595902	1.0	0.998
gene:TraesCS6B03G0281300	Chr6B	104766657	104770734	+	104768695	Chr6B	100718480	100722560	+	100720520	1.0	1.0
gene:TraesCS6B03G0281400	Chr6B	104774298	104776188	+	104775243	Chr6B	100726124	100728014	+	100727069	1.0	1.0
gene:TraesCS6B03G0282800	Chr6B	106052719	106055591	+	106054155	Chr6B	102006704	102009576	+	102008140	1.0	1.0
gene:TraesCS6B03G0283400	Chr6B	106478707	106480269	+	106479488	Chr6B	102435400	102436962	+	102436181	1.0	1.0
gene:TraesCS6B03G0283600	Chr6B	106513510	106523061	+	106518285	Chr6B	102470203	102479754	+	102474978	1.0	1.0
gene:TraesCS6B03G0283900	Chr6B	106655772	106656281	+	106656026	Chr6B	102614122	102614631	+	102614376	1.0	1.0
gene:TraesCS6B03G0284300	Chr6B	106710959	106714564	-	106712761	Chr6B	102669333	102672938	-	102671135	1.0	1.0
gene:TraesCS6B03G0284400	Chr6B	106716709	106717800	-	106717254	Chr6B	102675083	102676174	-	102675628	1.0	1.0
gene:TraesCS6B03G0284500	Chr6B	106924141	106924548	+	106924344	Chr6B	102882553	102882960	+	102882756	1.0	1.0
gene:TraesCS6B03G0284600	Chr6B	106978618	106979322	-	106978970	Chr6B	102937037	102937741	-	102937389	1.0	1.0
gene:TraesCS6B03G0284700	Chr6B	107081281	107081688	-	107081484	Chr6B	103039071	103039478	-	103039274	1.0	1.0
gene:TraesCS6B03G0284900	Chr6B	107308776	107309168	-	107308972	Chr6B	103269830	103270222	-	103270026	1.0	1.0
gene:TraesCS6B03G0285300	Chr6B	107483193	107487516	-	107485354	Chr6B	103444318	103448641	-	103446479	1.0	1.0
gene:TraesCS6B03G0285400	Chr6B	107488281	107490272	-	107489276	Chr6B	103449406	103451397	-	103450401	1.0	1.0
gene:TraesCS6B03G0285500	Chr6B	107668639	107674470	+	107671554	Chr6B	103628856	103634687	+	103631771	1.0	1.0
gene:TraesCS6B03G0286900	Chr6B	109404877	109406190	-	109405533	Chr6B	105360640	105361953	-	105361296	1.0	1.0
gene:TraesCS6B03G0287000	Chr6B	109406294	109408284	-	109407289	Chr6B	105362057	105364047	-	105363052	1.0	1.0
gene:TraesCS6B03G0287100	Chr6B	109435286	109439682	-	109437484	Chr6B	105390997	105395399	-	105393198	1.0	1.0
gene:TraesCS6B03G0287800	Chr6B	109696154	109701187	-	109698670	Chr6B	105651903	105656792	-	105654347	1.0	1.0
gene:TraesCS6B03G0288700	Chr6B	112199417	112202080	+	112200748	Chr6B	108147149	108149813	+	108148481	1.0	1.0
gene:TraesCS6B03G0288900	Chr6B	112204792	112207816	-	112206304	Chr6B	108152526	108155550	-	108154038	1.0	1.0
gene:TraesCS6B03G0289000	Chr6B	112238084	112244297	+	112241190	Chr6B	108185804	108192017	+	108188910	1.0	0.999
gene:TraesCS6B03G0289600	Chr6B	112768333	112768881	-	112768607	Chr6B	108712729	108713277	-	108713003	1.0	1.0
gene:TraesCS6B03G0289700	Chr6B	112807756	112808528	+	112808142	Chr6B	108752152	108752924	+	108752538	1.0	1.0
gene:TraesCS6B03G0290200	Chr6B	113494986	113498421	-	113496703	Chr6B	109445968	109449403	-	109447685	1.0	1.0
gene:TraesCS6B03G0290800	Chr6B	114853557	114856030	+	114854793	Chr6B	110802352	110804825	+	110803588	1.0	1.0
gene:TraesCS6B03G0291900	Chr6B	117445129	117445425	-	117445277	Chr6B	115028345	115028641	-	115028493	1.0	1.0
gene:TraesCS6B03G0292100	Chr6B	117450685	117450981	-	117450833	Chr6B	115033901	115034197	-	115034049	1.0	1.0
gene:TraesCS6B03G0293000	Chr6B	118672302	118677788	-	118675045	Chr6B	116257645	116263131	-	116260388	1.0	1.0
gene:TraesCS6B03G0293100	Chr6B	118679979	118684720	-	118682349	Chr6B	116265322	116270063	-	116267692	1.0	1.0
gene:TraesCS6B03G0294800	Chr6B	119072686	119098708	+	119085697	Chr6B	116642749	116667638	+	116655193	1.0	1.0
gene:TraesCS6B03G0294900	Chr6B	119099146	119126229	+	119112687	Chr6B	116668076	116695172	+	116681624	1.0	1.0
gene:TraesCS6B03G0295000	Chr6B	119214013	119216803	-	119215408	Chr6B	116782966	116785582	-	116784274	0.992	0.992
gene:TraesCS6B03G0295100	Chr6B	119220728	119224396	-	119222562	Chr6B	116789662	116793298	-	116791480	1.0	0.997
gene:TraesCS6B03G0295600	Chr6B	119416209	119424493	+	119420351	Chr6B	117019712	117028000	+	117023856	1.0	0.999
gene:TraesCS6B03G0295800	Chr6B	119535606	119538209	+	119536907	Chr6B	117132275	117134877	+	117133576	1.0	0.997
gene:TraesCS6B03G0296000	Chr6B	119548745	119549704	+	119549224	Chr6B	117151814	117152731	+	117152272	0.956	0.952
gene:TraesCS6B03G0296300	Chr6B	119608101	119612960	+	119610530	Chr6B	117189607	117194494	+	117192050	1.0	0.972
gene:TraesCS6B03G0296400	Chr6B	119751212	119751501	+	119751356	Chr6B	117360854	117361143	+	117360998	1.0	0.972
gene:TraesCS6B03G0296500	Chr6B	119790472	119791746	+	119791109	Chr6B	117400370	117401602	+	117400986	0.955	0.95
gene:TraesCS6B03G0296600	Chr6B	119822475	119823264	+	119822869	Chr6B	117441721	117442511	+	117442116	1.0	0.988
gene:TraesCS6B03G0297400	Chr6B	119924729	119929685	+	119927207	Chr6B	117639543	117644444	+	117641993	0.96	0.908
gene:TraesCS6B03G0297600	Chr6B	120026382	120027256	+	120026819	Chr6B	117784893	117785767	+	117785330	1.0	0.985
gene:TraesCS6B03G0297700	Chr6B	120100393	120101861	+	120101127	Chr6B	117859008	117860476	+	117859742	1.0	0.996
gene:TraesCS6B03G0297800	Chr6B	120132059	120137722	-	120134890	Chr6B	117866073	117871736	-	117868904	1.0	0.998
gene:TraesCS6B03G0298000	Chr6B	120268297	120272335	-	120270316	Chr6B	117971786	117976085	-	117973935	1.0	0.996
gene:TraesCS6B03G0298200	Chr6B	120636621	120637855	+	120637238	Chr6B	119149670	119150904	-	119150287	1.0	0.991
gene:TraesCS6B03G0298400	Chr6B	120640833	120641295	+	120641064	Chr6B	119146240	119146699	-	119146469	0.991	0.983
gene:TraesCS6B03G0300000	Chr6B	121277003	121278365	+	121277684	Chr6B	118684200	118685566	-	118684883	1.0	0.972
gene:TraesCS6B03G0300200	Chr6B	121325503	121325985	+	121325744	Chr6B	118638320	118638802	-	118638561	1.0	0.993
gene:TraesCS6B03G0300700	Chr6B	121451370	121455853	-	121453611	Chr6B	118551722	118556243	+	118553982	0.973	0.957
gene:TraesCS6B03G0300900	Chr6B	121676144	121677130	-	121676637	Chr6B	118396154	118397139	+	118396646	0.998	0.99
gene:TraesCS6B03G0301000	Chr6B	121696487	121700352	-	121698419	Chr6B	118372973	118376841	+	118374907	1.0	0.997
gene:TraesCS6B03G0301200	Chr6B	121856405	121856824	+	121856614	Chr6B	118225092	118225511	-	118225301	1.0	0.971
gene:TraesCS6B03G0301700	Chr6B	121934485	121936622	+	121935553	Chr6B	119356685	119359843	+	119358264	0.971	0.928
gene:TraesCS6B03G0302800	Chr6B	122098174	122098809	+	122098491	Chr6B	119499261	119499896	+	119499578	1.0	0.992
gene:TraesCS6B03G0303000	Chr6B	122112481	122113159	+	122112820	Chr6B	119513565	119514243	+	119513904	1.0	0.995
gene:TraesCS6B03G0303300	Chr6B	122347621	122352508	+	122350064	Chr6B	120160395	120167959	+	120164177	0.983	0.965
gene:TraesCS6B03G0304200	Chr6B	122886942	122889354	+	122888148	Chr6B	120603486	120605898	+	120604692	1.0	0.995
gene:TraesCS6B03G0304400	Chr6B	123256303	123272843	-	123264573	Chr6B	120888311	120904636	-	120896473	0.998	0.995
gene:TraesCS6B03G0304800	Chr6B	123295411	123295878	+	123295644	Chr6B	120927191	120927658	+	120927424	1.0	0.997
gene:TraesCS6B03G0305300	Chr6B	123384392	123385062	+	123384727	Chr6B	121001353	121002023	+	121001688	1.0	0.997
gene:TraesCS6B03G0305400	Chr6B	123460161	123461128	+	123460644	Chr6B	121064276	121065243	+	121064759	1.0	0.995
gene:TraesCS6B03G0305600	Chr6B	123525652	123526352	+	123526002	Chr6B	121129125	121129825	+	121129475	1.0	0.989
gene:TraesCS6B03G0305700	Chr6B	123535340	123536140	+	123535740	Chr6B	121137119	121137919	+	121137519	1.0	0.983
gene:TraesCS6B03G0305800	Chr6B	123589923	123594080	+	123592001	Chr6B	121206176	121210332	+	121208254	1.0	0.997
gene:TraesCS6B03G0305900	Chr6B	123593784	123594080	+	123593932	Chr6B	121210036	121210332	+	121210184	1.0	1.0
gene:TraesCS6B03G0306200	Chr6B	123603605	123604054	+	123603829	Chr6B	121212881	121213330	+	121213105	1.0	0.997
gene:TraesCS6B03G0306300	Chr6B	123607972	123615117	-	123611544	Chr6B	121216031	121223219	-	121219625	1.0	0.999
gene:TraesCS6B03G0306400	Chr6B	123623241	123623714	+	123623477	Chr6B	121231346	121231819	+	121231582	1.0	0.997
gene:TraesCS6B03G0307200	Chr6B	123940170	123941048	-	123940609	Chr6B	121583618	121584496	-	121584057	1.0	0.998
gene:TraesCS6B03G0307300	Chr6B	123943448	123946271	-	123944859	Chr6B	121586901	121589774	-	121588337	1.0	0.98
gene:TraesCS6B03G0307400	Chr6B	123948338	123951709	-	123950023	Chr6B	121591842	121595205	-	121593523	0.996	0.994
gene:TraesCS6B03G0307600	Chr6B	123968139	123968838	+	123968488	Chr6B	121611606	121612305	+	121611955	1.0	1.0
gene:TraesCS6B03G0307800	Chr6B	124572699	124573342	-	124573020	Chr6B	122209204	122209846	-	122209525	0.998	0.992
gene:TraesCS6B03G0307900	Chr6B	124601830	124607705	-	124604767	Chr6B	122238357	122244236	-	122241296	1.0	0.989
gene:TraesCS6B03G0308100	Chr6B	124683624	124684043	+	124683833	Chr6B	122320361	122320780	+	122320570	1.0	0.997
gene:TraesCS6B03G0308200	Chr6B	124688697	124689291	+	124688994	Chr6B	122324891	122325485	+	122325188	1.0	0.998
gene:TraesCS6B03G0308300	Chr6B	124705004	124717494	+	124711249	Chr6B	122341252	122353726	+	122347489	1.0	0.998
gene:TraesCS6B03G0308500	Chr6B	124718185	124718295	+	124718240	Chr6B	122354417	122354527	+	122354472	1.0	1.0
gene:TraesCS6B03G0308700	Chr6B	124870340	124874374	+	124872357	Chr6B	122490994	122495037	+	122493015	1.0	0.991
gene:TraesCS6B03G0308800	Chr6B	124879120	124881459	-	124880289	Chr6B	122499783	122502123	-	122500953	1.0	1.0
gene:TraesCS6B03G0309100	Chr6B	125001692	125003613	-	125002652	Chr6B	122611574	122613516	-	122612545	1.0	0.987
gene:TraesCS6B03G0309500	Chr6B	125275770	125283158	+	125279464	Chr6B	122864991	122872417	+	122868704	1.0	0.997
gene:TraesCS6B03G0310200	Chr6B	125594052	125594579	-	125594315	Chr6B	123211002	123211529	-	123211265	1.0	1.0
gene:TraesCS6B03G0310300	Chr6B	125594815	125594940	-	125594877	Chr6B	123211765	123211890	-	123211827	1.0	1.0
gene:TraesCS6B03G0310400	Chr6B	125718568	125730784	-	125724676	Chr6B	123335518	123347734	-	123341626	1.0	0.999
gene:TraesCS6B03G0310500	Chr6B	125753331	125757695	-	125755513	Chr6B	123370284	123374648	-	123372466	1.0	1.0
gene:TraesCS6B03G0310600	Chr6B	125875066	125878173	-	125876619	Chr6B	123491636	123494743	-	123493189	1.0	0.999
gene:TraesCS6B03G0310800	Chr6B	126058697	126061678	-	126060187	Chr6B	123674702	123677684	-	123676193	1.0	1.0
gene:TraesCS6B03G0311900	Chr6B	126333628	126336270	-	126334949	Chr6B	123949675	123952317	-	123950996	1.0	1.0
gene:TraesCS6B03G0312000	Chr6B	126381426	126387293	+	126384359	Chr6B	123997494	124003361	+	124000427	1.0	1.0
gene:TraesCS6B03G0312100	Chr6B	126399059	126404291	+	126401675	Chr6B	124015119	124020351	+	124017735	1.0	1.0
gene:TraesCS6B03G0312200	Chr6B	126404916	126409907	-	126407411	Chr6B	124020979	124025966	-	124023472	1.0	1.0
gene:TraesCS6B03G0312400	Chr6B	126538165	126540234	-	126539199	Chr6B	124153243	124155312	-	124154277	1.0	1.0
gene:TraesCS6B03G0312900	Chr6B	127165913	127168337	-	127167125	Chr6B	124778067	124780491	-	124779279	1.0	1.0
gene:TraesCS6B03G0313000	Chr6B	127221329	127224554	+	127222941	Chr6B	124833460	124836685	+	124835072	1.0	0.999
gene:TraesCS6B03G0313200	Chr6B	127259675	127263614	+	127261644	Chr6B	124871352	124875291	+	124873321	1.0	1.0
gene:TraesCS6B03G0313300	Chr6B	127263772	127264278	-	127264025	Chr6B	124875449	124875955	-	124875702	1.0	1.0
gene:TraesCS6B03G0314000	Chr6B	127595049	127597855	-	127596452	Chr6B	125156633	125159439	-	125158036	1.0	1.0
gene:TraesCS6B03G0314200	Chr6B	127617811	127621378	-	127619594	Chr6B	125179210	125182777	-	125180993	1.0	1.0
gene:TraesCS6B03G0314400	Chr6B	127626583	127626933	-	127626758	Chr6B	125187982	125188332	-	125188157	1.0	1.0
gene:TraesCS6B03G0314500	Chr6B	127764597	127767060	-	127765828	Chr6B	125324634	125327097	-	125325865	1.0	0.999
gene:TraesCS6B03G0314600	Chr6B	127991234	127992842	-	127992038	Chr6B	125558792	125560400	-	125559596	1.0	1.0
gene:TraesCS6B03G0314900	Chr6B	128093713	128096865	+	128095289	Chr6B	125661267	125664417	+	125662842	0.999	0.999
gene:TraesCS6B03G0315000	Chr6B	128097635	128102502	-	128100068	Chr6B	125665187	125669755	-	125667471	1.0	1.0
gene:TraesCS6B03G0315100	Chr6B	128482269	128485769	-	128484019	Chr6B	126046739	126050239	-	126048489	1.0	1.0
gene:TraesCS6B03G0315700	Chr6B	128757907	128759171	-	128758539	Chr6B	126318546	126319810	-	126319178	1.0	1.0
gene:TraesCS6B03G0315900	Chr6B	128766511	128767545	+	128767028	Chr6B	126327150	126328184	+	126327667	1.0	1.0
gene:TraesCS6B03G0316000	Chr6B	128768942	128773396	-	128771169	Chr6B	126329581	126334036	-	126331808	1.0	1.0
gene:TraesCS6B03G0316100	Chr6B	128818773	128820692	-	128819732	Chr6B	126379428	126381347	-	126380387	1.0	1.0
gene:TraesCS6B03G0316300	Chr6B	129004433	129005899	-	129005166	Chr6B	126565047	126566513	-	126565780	1.0	1.0
gene:TraesCS6B03G0316400	Chr6B	129029201	129030043	-	129029622	Chr6B	126589817	126590659	-	126590238	1.0	1.0
gene:TraesCS6B03G0316800	Chr6B	129215585	129217566	-	129216575	Chr6B	126776276	126778257	-	126777266	1.0	1.0
gene:TraesCS6B03G0316900	Chr6B	129255019	129255315	-	129255167	Chr6B	126815708	126816004	-	126815856	1.0	1.0
gene:TraesCS6B03G0317000	Chr6B	129255322	129256113	-	129255717	Chr6B	126816011	126816802	-	126816406	1.0	1.0
gene:TraesCS6B03G0317200	Chr6B	129292090	129294375	-	129293232	Chr6B	126852779	126855064	-	126853921	1.0	1.0
gene:TraesCS6B03G0317400	Chr6B	129297451	129301181	-	129299316	Chr6B	126858140	126861862	-	126860001	1.0	1.0
gene:TraesCS6B03G0317500	Chr6B	129496994	129497311	+	129497152	Chr6B	127057639	127057956	+	127057797	1.0	1.0
gene:TraesCS6B03G0317600	Chr6B	129498567	129511336	-	129504951	Chr6B	127059212	127071981	-	127065596	1.0	1.0
gene:TraesCS6B03G0317900	Chr6B	129520026	129525716	+	129522871	Chr6B	127080671	127086358	+	127083514	1.0	1.0
gene:TraesCS6B03G0318000	Chr6B	129534137	129542740	+	129538438	Chr6B	127094779	127103382	+	127099080	1.0	1.0
gene:TraesCS6B03G0318400	Chr6B	129543303	129547063	-	129545183	Chr6B	127103945	127107705	-	127105825	1.0	1.0
gene:TraesCS6B03G0318900	Chr6B	129624545	129631178	+	129627861	Chr6B	127185155	127191785	+	127188470	1.0	1.0
gene:TraesCS6B03G0319000	Chr6B	129632852	129639765	+	129636308	Chr6B	127193459	127200372	+	127196915	1.0	1.0
gene:TraesCS6B03G0319900	Chr6B	129704989	129707057	+	129706023	Chr6B	127265639	127267707	+	127266673	1.0	1.0
gene:TraesCS6B03G0320600	Chr6B	129877203	129880555	+	129878879	Chr6B	127377968	127381320	+	127379644	1.0	0.998
gene:TraesCS6B03G0320700	Chr6B	129884279	129884902	-	129884590	Chr6B	127385044	127385667	-	127385355	1.0	0.996
gene:TraesCS6B03G0321100	Chr6B	130214242	130217916	+	130216079	Chr6B	127650483	127658033	+	127654258	0.932	0.903
gene:TraesCS6B03G0321300	Chr6B	130294075	130295142	+	130294608	Chr6B	127830804	127831871	+	127831337	1.0	1.0
gene:TraesCS6B03G0321600	Chr6B	130304323	130308440	-	130306381	Chr6B	127841064	127845179	-	127843121	0.999	0.997
gene:TraesCS6B03G0322900	Chr6B	131152603	131153576	+	131153089	Chr6B	128664546	128665506	+	128665026	0.985	0.98
gene:TraesCS6B03G0323000	Chr6B	131153643	131154323	+	131153983	Chr6B	128665573	128666253	+	128665913	1.0	0.997
gene:TraesCS6B03G0323600	Chr6B	131217734	131220168	+	131218951	Chr6B	128682114	128684668	+	128683391	0.996	0.931
gene:TraesCS6B03G0323700	Chr6B	131221967	131224076	-	131223021	Chr6B	128686467	128688576	-	128687521	1.0	0.988
gene:TraesCS6B03G0324300	Chr6B	131343733	131347176	+	131345454	Chr6B	128835082	128838416	+	128836749	0.961	0.957
gene:TraesCS6B03G0324600	Chr6B	131453966	131455213	-	131454589	Chr6B	128986509	128987753	-	128987131	0.997	0.993
gene:TraesCS6B03G0325100	Chr6B	131944234	131951299	-	131947766	Chr6B	129422913	129430002	-	129426457	1.0	0.984
gene:TraesCS6B03G0325200	Chr6B	131951452	131954622	+	131953037	Chr6B	129430155	129433320	+	129431737	0.998	0.996
gene:TraesCS6B03G0325500	Chr6B	132030948	132034380	+	132032664	Chr6B	129471763	129475229	+	129473496	1.0	0.99
gene:TraesCS6B03G0325800	Chr6B	132121523	132126516	-	132124019	Chr6B	129530733	129535680	-	129533206	0.991	0.984
gene:TraesCS6B03G0326000	Chr6B	132413111	132416743	+	132414927	Chr6B	129822282	129825914	+	129824098	1.0	0.999
gene:TraesCS6B03G0326100	Chr6B	132436879	132440584	+	132438731	Chr6B	129846066	129849771	+	129847918	1.0	1.0
gene:TraesCS6B03G0326500	Chr6B	132535940	132537251	-	132536595	Chr6B	129944945	129946256	-	129945600	1.0	1.0
gene:TraesCS6B03G0327300	Chr6B	132888692	132890475	+	132889583	Chr6B	130260769	130262552	+	130261660	1.0	1.0
gene:TraesCS6B03G0327500	Chr6B	133166087	133169352	+	133167719	Chr6B	130522874	130526141	+	130524507	1.0	1.0
