gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS7A03G0281300	Chr7A	79757769	79765529	-	79761649	Chr7A	84124043	84131803	-	84127923	1.0	1.0
gene:TraesCS7A03G0281400	Chr7A	79770019	79776319	-	79773169	Chr7A	84136293	84142593	-	84139443	1.0	1.0
gene:TraesCS7A03G0281600	Chr7A	79782772	79790134	-	79786453	Chr7A	84149046	84156404	-	84152725	1.0	0.99
gene:TraesCS7A03G0282400	Chr7A	80097698	80101362	+	80099530	Chr7A	84463781	84467445	+	84465613	1.0	1.0
gene:TraesCS7A03G0282800	Chr7A	80203439	80204867	+	80204153	Chr7A	84568518	84569946	+	84569232	1.0	1.0
gene:TraesCS7A03G0282900	Chr7A	80206458	80212179	-	80209318	Chr7A	84571536	84577257	-	84574396	1.0	0.999
gene:TraesCS7A03G0283000	Chr7A	80221463	80222128	-	80221795	Chr7A	84586538	84587203	-	84586870	1.0	1.0
gene:TraesCS7A03G0283200	Chr7A	80247525	80255140	-	80251332	Chr7A	84612602	84620225	-	84616413	1.0	1.0
gene:TraesCS7A03G0284200	Chr7A	80748664	80748933	-	80748798	Chr7A	84853582	84853851	-	84853716	1.0	0.977
gene:TraesCS7A03G0284300	Chr7A	80806775	80807626	+	80807200	Chr7A	84898176	84899027	+	84898601	1.0	1.0
gene:TraesCS7A03G0284700	Chr7A	80851607	80852233	+	80851920	Chr7A	84920944	84921570	+	84921257	1.0	0.998
gene:TraesCS7A03G0284900	Chr7A	80854283	80861852	-	80858067	Chr7A	84923619	84931154	-	84927386	0.999	0.994
gene:TraesCS7A03G0285100	Chr7A	81074414	81075399	+	81074906	Chr7A	85151230	85152203	+	85151716	0.987	0.987
gene:TraesCS7A03G0285400	Chr7A	81084885	81086818	-	81085851	Chr7A	85153042	85154978	-	85154010	1.0	0.998
gene:TraesCS7A03G0285500	Chr7A	81089917	81097660	-	81093788	Chr7A	85157949	85165717	-	85161833	1.0	0.978
gene:TraesCS7A03G0286700	Chr7A	81185718	81187813	+	81186765	Chr7A	85244899	85246994	+	85245946	1.0	0.999
gene:TraesCS7A03G0286800	Chr7A	81216711	81232463	-	81224587	Chr7A	85275907	85291659	-	85283783	1.0	1.0
gene:TraesCS7A03G0286900	Chr7A	81255233	81256139	+	81255686	Chr7A	85314463	85315369	+	85314916	1.0	0.998
gene:TraesCS7A03G0287100	Chr7A	81361321	81362149	+	81361735	Chr7A	85420512	85421340	+	85420926	1.0	1.0
gene:TraesCS7A03G0287400	Chr7A	81530613	81532195	+	81531404	Chr7A	85564041	85565623	+	85564832	1.0	0.998
gene:TraesCS7A03G0287500	Chr7A	81568307	81570802	+	81569554	Chr7A	85601772	85604267	+	85603019	1.0	1.0
gene:TraesCS7A03G0287700	Chr7A	81651161	81652584	+	81651872	Chr7A	85684613	85686036	+	85685324	1.0	1.0
gene:TraesCS7A03G0288300	Chr7A	81869467	81870257	+	81869862	Chr7A	85903207	85903997	+	85903602	1.0	1.0
gene:TraesCS7A03G0288500	Chr7A	81874097	81876784	+	81875440	Chr7A	85907837	85910524	+	85909180	1.0	0.999
gene:TraesCS7A03G0288700	Chr7A	82071845	82074605	-	82073225	Chr7A	86108743	86111503	-	86110123	1.0	1.0
gene:TraesCS7A03G0288800	Chr7A	82078543	82085470	+	82082006	Chr7A	86115441	86122368	+	86118904	1.0	1.0
gene:TraesCS7A03G0288900	Chr7A	82103216	82111152	+	82107184	Chr7A	86140110	86147704	+	86143907	1.0	1.0
gene:TraesCS7A03G0289000	Chr7A	82114391	82120544	-	82117467	Chr7A	86150943	86157096	-	86154019	1.0	1.0
gene:TraesCS7A03G0289100	Chr7A	82155081	82158845	-	82156963	Chr7A	86191668	86195432	-	86193550	1.0	1.0
gene:TraesCS7A03G0289200	Chr7A	82159097	82162550	+	82160823	Chr7A	86195684	86199137	+	86197410	1.0	1.0
gene:TraesCS7A03G0289300	Chr7A	82162922	82171279	-	82167100	Chr7A	86199509	86207854	-	86203681	1.0	1.0
gene:TraesCS7A03G0289700	Chr7A	82219011	82225885	-	82222448	Chr7A	86255597	86262211	-	86258904	1.0	1.0
gene:TraesCS7A03G0289800	Chr7A	82306606	82311389	-	82308997	Chr7A	86342882	86347665	-	86345273	1.0	1.0
gene:TraesCS7A03G0289900	Chr7A	82313646	82316832	+	82315239	Chr7A	86349923	86353109	+	86351516	1.0	0.998
gene:TraesCS7A03G0290000	Chr7A	82318696	82322613	-	82320654	Chr7A	86354973	86358890	-	86356931	1.0	1.0
gene:TraesCS7A03G0290300	Chr7A	82347326	82350193	+	82348759	Chr7A	86383606	86386473	+	86385039	1.0	1.0
gene:TraesCS7A03G0290500	Chr7A	82365414	82369607	-	82367510	Chr7A	86401694	86405887	-	86403790	1.0	1.0
gene:TraesCS7A03G0290800	Chr7A	82483898	82488715	-	82486306	Chr7A	86519907	86524720	-	86522313	1.0	1.0
gene:TraesCS7A03G0291700	Chr7A	82979132	82980888	-	82980010	Chr7A	87014801	87016553	-	87015677	1.0	0.995
gene:TraesCS7A03G0291900	Chr7A	83183391	83187483	+	83185437	Chr7A	87218789	87222881	+	87220835	1.0	0.999
gene:TraesCS7A03G0292000	Chr7A	83243374	83244545	-	83243959	Chr7A	87278797	87279968	-	87279382	1.0	1.0
gene:TraesCS7A03G0292100	Chr7A	83258286	83262495	+	83260390	Chr7A	87293908	87297632	+	87295770	0.951	0.951
gene:TraesCS7A03G0292200	Chr7A	83268476	83277139	+	83272807	Chr7A	87303391	87311895	+	87307643	1.0	1.0
gene:TraesCS7A03G0292300	Chr7A	83284922	83287493	+	83286207	Chr7A	87319791	87322362	+	87321076	1.0	1.0
gene:TraesCS7A03G0292400	Chr7A	83289031	83290170	-	83289600	Chr7A	87323900	87325039	-	87324469	1.0	1.0
gene:TraesCS7A03G0292600	Chr7A	83295869	83298162	-	83297015	Chr7A	87326863	87329155	-	87328009	1.0	0.998
gene:TraesCS7A03G0293200	Chr7A	83458711	83459860	-	83459285	Chr7A	87499216	87500365	-	87499790	1.0	1.0
gene:TraesCS7A03G0293500	Chr7A	83656298	83656912	-	83656605	Chr7A	87697886	87698499	-	87698192	0.998	0.978
gene:TraesCS7A03G0293700	Chr7A	83704628	83709372	+	83707000	Chr7A	87745978	87750738	+	87748358	0.999	0.99
gene:TraesCS7A03G0293800	Chr7A	83710187	83723935	+	83717061	Chr7A	87751535	87764944	+	87758239	1.0	0.998
gene:TraesCS7A03G0293900	Chr7A	83724452	83724871	+	83724661	Chr7A	87765465	87765885	+	87765675	1.0	0.983
gene:TraesCS7A03G0294000	Chr7A	83727794	83729004	+	83728399	Chr7A	87768829	87770038	+	87769433	1.0	0.986
gene:TraesCS7A03G0294100	Chr7A	83774162	83775621	+	83774891	Chr7A	87796517	87797976	+	87797246	1.0	0.996
gene:TraesCS7A03G0294200	Chr7A	83784265	83786369	+	83785317	Chr7A	87807510	87809555	+	87808532	0.99	0.987
gene:TraesCS7A03G0294400	Chr7A	83841612	83848611	-	83845111	Chr7A	87870001	87877027	-	87873514	1.0	0.989
gene:TraesCS7A03G0294600	Chr7A	83954250	83956469	+	83955359	Chr7A	87982552	87984771	+	87983661	1.0	0.993
gene:TraesCS7A03G0295100	Chr7A	84067006	84069254	-	84068130	Chr7A	88082685	88084931	-	88083808	1.0	0.995
gene:TraesCS7A03G0295600	Chr7A	84178862	84180179	+	84179520	Chr7A	88215258	88216575	+	88215916	1.0	0.991
gene:TraesCS7A03G0295800	Chr7A	84186913	84187137	-	84187025	Chr7A	88222320	88222544	-	88222432	1.0	0.986
gene:TraesCS7A03G0296800	Chr7A	84233860	84235343	+	84234601	Chr7A	88275938	88277421	+	88276679	1.0	0.999
gene:TraesCS7A03G0297100	Chr7A	84370170	84371031	+	84370600	Chr7A	88408106	88408967	+	88408536	1.0	0.996
gene:TraesCS7A03G0297200	Chr7A	84392339	84394010	+	84393174	Chr7A	88373845	88375516	+	88374680	1.0	0.993
gene:TraesCS7A03G0297600	Chr7A	84491335	84494193	-	84492764	Chr7A	88454213	88457073	-	88455643	1.0	0.996
gene:TraesCS7A03G0297800	Chr7A	84501526	84503319	+	84502422	Chr7A	88464350	88466143	+	88465246	1.0	0.994
gene:TraesCS7A03G0298400	Chr7A	84631061	84631573	-	84631317	Chr7A	88956608	88957115	-	88956861	1.0	0.992
gene:TraesCS7A03G0298500	Chr7A	84642283	84643708	+	84642995	Chr7A	88979061	88980485	+	88979773	1.0	0.994
gene:TraesCS7A03G0298700	Chr7A	84739332	84743525	+	84741428	Chr7A	89096663	89100657	+	89098660	0.919	0.917
gene:TraesCS7A03G0298800	Chr7A	84745877	84746669	-	84746273	Chr7A	89105605	89106402	-	89106003	1.0	0.997
gene:TraesCS7A03G0299000	Chr7A	84770477	84779459	-	84774968	Chr7A	89131306	89140324	-	89135815	0.999	0.981
gene:TraesCS7A03G0299600	Chr7A	85136145	85139165	-	85137655	Chr7A	89488725	89491728	-	89490226	1.0	1.0
gene:TraesCS7A03G0299700	Chr7A	85185487	85187508	+	85186497	Chr7A	89537853	89539874	+	89538863	1.0	0.998
gene:TraesCS7A03G0299800	Chr7A	85223514	85224765	+	85224139	Chr7A	89563919	89565169	+	89564544	1.0	0.996
gene:TraesCS7A03G0299900	Chr7A	85243585	85243916	-	85243750	Chr7A	89592728	89593059	-	89592893	1.0	0.996
gene:TraesCS7A03G0300000	Chr7A	85268972	85271946	+	85270459	Chr7A	89626196	89629170	+	89627683	1.0	0.999
gene:TraesCS7A03G0300100	Chr7A	85274047	85275255	-	85274651	Chr7A	89630117	89631337	-	89630727	1.0	1.0
gene:TraesCS7A03G0300300	Chr7A	85275812	85278467	-	85277139	Chr7A	89631894	89634549	-	89633221	1.0	0.997
gene:TraesCS7A03G0300600	Chr7A	85403320	85405698	-	85404509	Chr7A	89757963	89760221	-	89759092	0.949	0.94
gene:TraesCS7A03G0300800	Chr7A	85420085	85421425	+	85420755	Chr7A	89768319	89769846	+	89769082	1.0	0.995
gene:TraesCS7A03G0301500	Chr7A	85494424	85495516	+	85494970	Chr7A	89843786	89844878	+	89844332	1.0	1.0
gene:TraesCS7A03G0302000	Chr7A	85583949	85589183	-	85586566	Chr7A	89929335	89934538	-	89931936	0.981	0.978
gene:TraesCS7A03G0302100	Chr7A	85590152	85593834	-	85591993	Chr7A	89935513	89939152	-	89937332	0.998	0.998
gene:TraesCS7A03G0302400	Chr7A	85752461	85753522	+	85752991	Chr7A	90111972	90113035	+	90112503	1.0	0.992
gene:TraesCS7A03G0302600	Chr7A	85761131	85762178	+	85761654	Chr7A	90120642	90121689	+	90121165	1.0	0.998
gene:TraesCS7A03G0302900	Chr7A	85809043	85809483	+	85809263	Chr7A	90175749	90176189	+	90175969	1.0	1.0
gene:TraesCS7A03G0303400	Chr7A	85826749	85840265	-	85833507	Chr7A	90193449	90206965	-	90200207	1.0	1.0
gene:TraesCS7A03G0303600	Chr7A	85850204	85858549	-	85854376	Chr7A	90217066	90225415	-	90221240	1.0	1.0
gene:TraesCS7A03G0303700	Chr7A	86134629	86134871	+	86134750	Chr7A	90518008	90518250	+	90518129	1.0	1.0
gene:TraesCS7A03G0303800	Chr7A	86135954	86146286	-	86141120	Chr7A	90519333	90529670	-	90524501	1.0	1.0
gene:TraesCS7A03G0304000	Chr7A	86562176	86563462	+	86562819	Chr7A	90942496	90943782	+	90943139	1.0	1.0
gene:TraesCS7A03G0304100	Chr7A	86569386	86570533	+	86569959	Chr7A	90949706	90950853	+	90950279	1.0	1.0
gene:TraesCS7A03G0304600	Chr7A	86711242	86711941	-	86711591	Chr7A	91091563	91092262	-	91091912	1.0	1.0
gene:TraesCS7A03G0304700	Chr7A	86731057	86731586	-	86731321	Chr7A	91111369	91111898	-	91111633	1.0	1.0
gene:TraesCS7A03G0304800	Chr7A	86753880	86754517	+	86754198	Chr7A	91134198	91134835	+	91134516	1.0	1.0
gene:TraesCS7A03G0305300	Chr7A	86855253	86856415	+	86855834	Chr7A	91238641	91239803	+	91239222	1.0	1.0
gene:TraesCS7A03G0306100	Chr7A	86909287	86912343	+	86910815	Chr7A	91292768	91295824	+	91294296	1.0	1.0
gene:TraesCS7A03G0306200	Chr7A	86915868	86923680	-	86919774	Chr7A	91299349	91307161	-	91303255	1.0	1.0
gene:TraesCS7A03G0306500	Chr7A	87148968	87150644	-	87149806	Chr7A	91532445	91534121	-	91533283	1.0	1.0
gene:TraesCS7A03G0306700	Chr7A	87159356	87169196	-	87164276	Chr7A	91542890	91552730	-	91547810	1.0	1.0
gene:TraesCS7A03G0306800	Chr7A	87244899	87254045	+	87249472	Chr7A	91628432	91637577	+	91633004	1.0	1.0
gene:TraesCS7A03G0307000	Chr7A	87257478	87258566	-	87258022	Chr7A	91641019	91642107	-	91641563	1.0	1.0
gene:TraesCS7A03G0307100	Chr7A	87341617	87345179	+	87343398	Chr7A	91724736	91728298	+	91726517	1.0	1.0
gene:TraesCS7A03G0307400	Chr7A	87359233	87367720	+	87363476	Chr7A	91742031	91750518	+	91746274	1.0	1.0
gene:TraesCS7A03G0307500	Chr7A	87371668	87372453	-	87372060	Chr7A	91754246	91755031	-	91754638	1.0	1.0
gene:TraesCS7A03G0307600	Chr7A	87396608	87401325	+	87398966	Chr7A	91779150	91783806	+	91781478	1.0	0.998
gene:TraesCS7A03G0307700	Chr7A	87403601	87412256	+	87407928	Chr7A	91786155	91794389	+	91790272	0.971	0.951
gene:TraesCS7A03G0307800	Chr7A	87414235	87415434	+	87414834	Chr7A	91796382	91797581	+	91796981	1.0	1.0
gene:TraesCS7A03G0307900	Chr7A	87565343	87570385	+	87567864	Chr7A	91957799	91962445	+	91960122	1.0	0.998
gene:TraesCS7A03G0308000	Chr7A	87572839	87575565	-	87574202	Chr7A	91964900	91967635	-	91966267	1.0	0.993
gene:TraesCS7A03G0308400	Chr7A	87877352	87880265	-	87878808	Chr7A	92252522	92255437	-	92253979	1.0	0.993
gene:TraesCS7A03G0308600	Chr7A	87946582	87947639	-	87947110	Chr7A	92327306	92328363	-	92327834	1.0	0.983
gene:TraesCS7A03G0308700	Chr7A	88318951	88319827	+	88319389	Chr7A	92673830	92674706	+	92674268	1.0	0.998
gene:TraesCS7A03G0308900	Chr7A	88328659	88333488	-	88331073	Chr7A	92683551	92688520	-	92686035	0.999	0.996
gene:TraesCS7A03G0309000	Chr7A	88364276	88365073	-	88364674	Chr7A	92729744	92730541	-	92730142	1.0	0.998
gene:TraesCS7A03G0309100	Chr7A	88373289	88377314	-	88375301	Chr7A	92738758	92742783	-	92740770	1.0	1.0
gene:TraesCS7A03G0310100	Chr7A	88411396	88415290	-	88413343	Chr7A	92767384	92770930	-	92769157	1.0	0.978
gene:TraesCS7A03G0310300	Chr7A	88481544	88484472	+	88483008	Chr7A	92822896	92825824	+	92824360	1.0	0.998
gene:TraesCS7A03G0310600	Chr7A	88656877	88659697	+	88658287	Chr7A	92998013	93000833	+	92999423	1.0	1.0
gene:TraesCS7A03G0311000	Chr7A	88699332	88702988	-	88701160	Chr7A	93040446	93044102	-	93042274	1.0	1.0
gene:TraesCS7A03G0311200	Chr7A	88703134	88707872	+	88705503	Chr7A	93044248	93048986	+	93046617	1.0	1.0
gene:TraesCS7A03G0311300	Chr7A	88712317	88712559	+	88712438	Chr7A	93053431	93053673	+	93053552	1.0	0.995
gene:TraesCS7A03G0311400	Chr7A	88745669	88746712	-	88746190	Chr7A	93086770	93087813	-	93087291	1.0	1.0
gene:TraesCS7A03G0312100	Chr7A	88784402	88785151	-	88784776	Chr7A	93125512	93126261	-	93125886	1.0	0.998
gene:TraesCS7A03G0312200	Chr7A	88812620	88820245	+	88816432	Chr7A	93153730	93161355	+	93157542	1.0	1.0
gene:TraesCS7A03G0312300	Chr7A	88821320	88823445	-	88822382	Chr7A	93162430	93164555	-	93163492	1.0	0.999
gene:TraesCS7A03G0312400	Chr7A	88829310	88837436	-	88833373	Chr7A	93170419	93178545	-	93174482	1.0	1.0
gene:TraesCS7A03G0312600	Chr7A	88837566	88839586	+	88838576	Chr7A	93178675	93180695	+	93179685	1.0	1.0
gene:TraesCS7A03G0312700	Chr7A	88839956	88847413	-	88843684	Chr7A	93181065	93188522	-	93184793	1.0	0.997
gene:TraesCS7A03G0313100	Chr7A	88959794	88968791	+	88964292	Chr7A	93261140	93269489	+	93265314	0.994	0.99
gene:TraesCS7A03G0313200	Chr7A	88970296	88971452	-	88970874	Chr7A	93270994	93272156	-	93271575	1.0	0.993
gene:TraesCS7A03G0313400	Chr7A	89036321	89037476	-	89036898	Chr7A	93335740	93336898	-	93336319	1.0	0.99
gene:TraesCS7A03G0313500	Chr7A	89039206	89043654	-	89041430	Chr7A	93338425	93343072	-	93340748	0.998	0.996
gene:TraesCS7A03G0313600	Chr7A	89045926	89048701	+	89047313	Chr7A	93345362	93348137	+	93346749	1.0	0.999
gene:TraesCS7A03G0313700	Chr7A	89061015	89062430	+	89061722	Chr7A	93359702	93361117	+	93360409	1.0	0.996
gene:TraesCS7A03G0313900	Chr7A	89223567	89225537	-	89224552	Chr7A	93521464	93523434	-	93522449	1.0	1.0
gene:TraesCS7A03G0314000	Chr7A	89231569	89234296	-	89232932	Chr7A	93529466	93532193	-	93530829	1.0	1.0
gene:TraesCS7A03G0314100	Chr7A	89234683	89244543	-	89239613	Chr7A	93532580	93542439	-	93537509	1.0	1.0
gene:TraesCS7A03G0314200	Chr7A	89316892	89317814	+	89317353	Chr7A	93614573	93615495	+	93615034	1.0	1.0
gene:TraesCS7A03G0314400	Chr7A	89347355	89349120	+	89348237	Chr7A	93644964	93646729	+	93645846	1.0	1.0
gene:TraesCS7A03G0314900	Chr7A	89478804	89479163	+	89478983	Chr7A	93775802	93776161	+	93775981	1.0	0.994
gene:TraesCS7A03G0315000	Chr7A	89501328	89505577	-	89503452	Chr7A	93798331	93802580	-	93800455	1.0	1.0
gene:TraesCS7A03G0315300	Chr7A	89524357	89526484	-	89525420	Chr7A	93821362	93823489	-	93822425	1.0	1.0
gene:TraesCS7A03G0315500	Chr7A	89534233	89538349	-	89536291	Chr7A	93831238	93835354	-	93833296	1.0	1.0
gene:TraesCS7A03G0315600	Chr7A	89581498	89587285	+	89584391	Chr7A	93878303	93884090	+	93881196	1.0	1.0
gene:TraesCS7A03G0315700	Chr7A	89588017	89591469	-	89589743	Chr7A	93884822	93888274	-	93886548	1.0	1.0
gene:TraesCS7A03G0315800	Chr7A	89671164	89673627	+	89672395	Chr7A	93967952	93970415	+	93969183	1.0	1.0
gene:TraesCS7A03G0316200	Chr7A	89701793	89734851	+	89718322	Chr7A	93998197	94031203	+	94014700	1.0	1.0
gene:TraesCS7A03G0316500	Chr7A	89845778	89850647	+	89848212	Chr7A	94141436	94146305	+	94143870	1.0	1.0
gene:TraesCS7A03G0317100	Chr7A	90912791	90919168	+	90915979	Chr7A	95207094	95213471	+	95210282	1.0	1.0
gene:TraesCS7A03G0317200	Chr7A	90934090	90937706	-	90935898	Chr7A	95228217	95231833	-	95230025	1.0	1.0
gene:TraesCS7A03G0317300	Chr7A	90940892	90941537	-	90941214	Chr7A	95234731	95235376	-	95235053	1.0	1.0
gene:TraesCS7A03G0317500	Chr7A	91063465	91065819	-	91064642	Chr7A	95357311	95359665	-	95358488	1.0	1.0
gene:TraesCS7A03G0317800	Chr7A	91619513	91621965	-	91620739	Chr7A	95913262	95915714	-	95914488	1.0	1.0
gene:TraesCS7A03G0318100	Chr7A	91731833	91734194	-	91733013	Chr7A	96025600	96027961	-	96026780	1.0	0.999
gene:TraesCS7A03G0318200	Chr7A	91782485	91784650	-	91783567	Chr7A	96076248	96078413	-	96077330	1.0	1.0
gene:TraesCS7A03G0318400	Chr7A	91925726	91928913	-	91927319	Chr7A	96219545	96222732	-	96221138	1.0	0.999
gene:TraesCS7A03G0318600	Chr7A	92124916	92125698	+	92125307	Chr7A	96379316	96380098	+	96379707	1.0	1.0
gene:TraesCS7A03G0318700	Chr7A	92129240	92130287	-	92129763	Chr7A	96383640	96384687	-	96384163	1.0	1.0
gene:TraesCS7A03G0318900	Chr7A	92189072	92191152	+	92190112	Chr7A	96443493	96445573	+	96444533	1.0	1.0
gene:TraesCS7A03G0319200	Chr7A	92497327	92500566	+	92498946	Chr7A	96749819	96753058	+	96751438	0.999	0.983
gene:TraesCS7A03G0319300	Chr7A	92511997	92513447	-	92512722	Chr7A	96764485	96765935	-	96765210	1.0	1.0
gene:TraesCS7A03G0319700	Chr7A	92708177	92708755	+	92708466	Chr7A	96907979	96908557	+	96908268	1.0	1.0
gene:TraesCS7A03G0320000	Chr7A	92719782	92720807	-	92720294	Chr7A	96919583	96920608	-	96920095	1.0	1.0
gene:TraesCS7A03G0320400	Chr7A	92748383	92751461	-	92749922	Chr7A	96948183	96951261	-	96949722	1.0	1.0
gene:TraesCS7A03G0320600	Chr7A	92796856	92797494	-	92797175	Chr7A	96996657	96997295	-	96996976	1.0	1.0
gene:TraesCS7A03G0320800	Chr7A	92804310	92806260	-	92805285	Chr7A	97004112	97006062	-	97005087	1.0	1.0
gene:TraesCS7A03G0321000	Chr7A	92834018	92836488	-	92835253	Chr7A	97033822	97036292	-	97035057	1.0	0.999
gene:TraesCS7A03G0321300	Chr7A	93351940	93353423	+	93352681	Chr7A	97548280	97549763	+	97549021	1.0	1.0
gene:TraesCS7A03G0321900	Chr7A	93432883	93434907	+	93433895	Chr7A	97629220	97631244	+	97630232	1.0	0.999
gene:TraesCS7A03G0322300	Chr7A	93591211	93593812	+	93592511	Chr7A	97792125	97794726	+	97793425	1.0	1.0
gene:TraesCS7A03G0322400	Chr7A	93645366	93648758	-	93647062	Chr7A	97846283	97849671	-	97847977	1.0	1.0
gene:TraesCS7A03G0323800	Chr7A	93983060	93983578	-	93983319	Chr7A	98182393	98182911	-	98182652	1.0	1.0
gene:TraesCS7A03G0324700	Chr7A	94208886	94211233	+	94210059	Chr7A	98407850	98410197	+	98409023	1.0	0.999
gene:TraesCS7A03G0324800	Chr7A	94231466	94233250	+	94232358	Chr7A	98430423	98432207	+	98431315	1.0	1.0
gene:TraesCS7A03G0324900	Chr7A	94233988	94236599	-	94235293	Chr7A	98432945	98435556	-	98434250	1.0	1.0
gene:TraesCS7A03G0325100	Chr7A	94259187	94262099	-	94260643	Chr7A	98458149	98461059	-	98459604	1.0	1.0
gene:TraesCS7A03G0325500	Chr7A	94340336	94340965	+	94340650	Chr7A	98539315	98539944	+	98539629	1.0	1.0
gene:TraesCS7A03G0325600	Chr7A	94369404	94376552	-	94372978	Chr7A	98568383	98575531	-	98571957	1.0	1.0
gene:TraesCS7A03G0325700	Chr7A	94402055	94405179	+	94403617	Chr7A	98601046	98604170	+	98602608	1.0	1.0
gene:TraesCS7A03G0325900	Chr7A	94410861	94415334	+	94413097	Chr7A	98609855	98614326	+	98612090	1.0	1.0
gene:TraesCS7A03G0326000	Chr7A	94415766	94416395	-	94416080	Chr7A	98614758	98615387	-	98615072	1.0	1.0
gene:TraesCS7A03G0326400	Chr7A	94768105	94769144	-	94768624	Chr7A	98966667	98967706	-	98967186	1.0	0.998
gene:TraesCS7A03G0326500	Chr7A	94770619	94772514	+	94771566	Chr7A	98969181	98971076	+	98970128	1.0	1.0
gene:TraesCS7A03G0326600	Chr7A	94955921	94957929	+	94956925	Chr7A	99154478	99156483	+	99155480	0.995	0.995
gene:TraesCS7A03G0326900	Chr7A	95103316	95105451	+	95104383	Chr7A	99301970	99304105	+	99303037	1.0	1.0
gene:TraesCS7A03G0327100	Chr7A	95124656	95126269	+	95125462	Chr7A	99322790	99324403	+	99323596	1.0	1.0
gene:TraesCS7A03G0327200	Chr7A	95134140	95134664	+	95134402	Chr7A	99332275	99332799	+	99332537	1.0	1.0
gene:TraesCS7A03G0327400	Chr7A	95160243	95162277	+	95161260	Chr7A	99358413	99360447	+	99359430	1.0	1.0
gene:TraesCS7A03G0327800	Chr7A	95198286	95202163	-	95200224	Chr7A	99396454	99400331	-	99398392	1.0	1.0
gene:TraesCS7A03G0327900	Chr7A	95233648	95235552	-	95234600	Chr7A	99431816	99433720	-	99432768	1.0	1.0
gene:TraesCS7A03G0328000	Chr7A	95238360	95239630	+	95238995	Chr7A	99436528	99437798	+	99437163	1.0	1.0
gene:TraesCS7A03G0328300	Chr7A	95250757	95258037	+	95254397	Chr7A	99448938	99456218	+	99452578	1.0	1.0
gene:TraesCS7A03G0328700	Chr7A	95387216	95388756	+	95387986	Chr7A	99600284	99601834	+	99601059	1.0	0.994
gene:TraesCS7A03G0328900	Chr7A	95425031	95426424	+	95425727	Chr7A	99638127	99639520	+	99638823	1.0	0.997
gene:TraesCS7A03G0329100	Chr7A	95643491	95644661	+	95644076	Chr7A	99875762	99876932	+	99876347	1.0	0.998
gene:TraesCS7A03G0329300	Chr7A	95647193	95649326	+	95648259	Chr7A	99879467	99881598	+	99880532	0.998	0.993
gene:TraesCS7A03G0329500	Chr7A	95655261	95658435	-	95656848	Chr7A	99887534	99890708	-	99889121	1.0	0.998
gene:TraesCS7A03G0329600	Chr7A	95660758	95661315	-	95661036	Chr7A	99893031	99893588	-	99893309	1.0	0.997
gene:TraesCS7A03G0329900	Chr7A	95676747	95682345	+	95679546	Chr7A	99908998	99914570	+	99911784	1.0	0.993
gene:TraesCS7A03G0330000	Chr7A	95683861	95684909	+	95684385	Chr7A	99916085	99917133	+	99916609	1.0	0.994
gene:TraesCS7A03G0330100	Chr7A	95695690	95697198	+	95696444	Chr7A	99927902	99929410	+	99928656	1.0	0.998
gene:TraesCS7A03G0330600	Chr7A	96118619	96124725	+	96121672	Chr7A	100370659	100376775	+	100373717	1.0	0.997
gene:TraesCS7A03G0330700	Chr7A	96125303	96128992	+	96127147	Chr7A	100377353	100381041	+	100379197	1.0	0.997
gene:TraesCS7A03G0331400	Chr7A	96570849	96572409	-	96571629	Chr7A	100817392	100818953	-	100818172	1.0	0.996
gene:TraesCS7A03G0331500	Chr7A	96621239	96626100	+	96623669	Chr7A	100872127	100876989	+	100874558	1.0	0.996
gene:TraesCS7A03G0331700	Chr7A	96626285	96629227	-	96627756	Chr7A	100877174	100880116	-	100878645	1.0	0.997
gene:TraesCS7A03G0332000	Chr7A	96766588	96769360	-	96767974	Chr7A	101026873	101029646	-	101028259	1.0	0.996
gene:TraesCS7A03G0332200	Chr7A	96789558	96796403	-	96792980	Chr7A	101065000	101071841	-	101068420	0.999	0.995
gene:TraesCS7A03G0332300	Chr7A	96796764	96797231	+	96796997	Chr7A	101072202	101072669	+	101072435	1.0	0.997
gene:TraesCS7A03G0332400	Chr7A	96804505	96809040	+	96806772	Chr7A	101078418	101082953	+	101080685	1.0	0.998
gene:TraesCS7A03G0332700	Chr7A	96813794	96814486	+	96814140	Chr7A	101087707	101088399	+	101088053	1.0	0.998
gene:TraesCS7A03G0333000	Chr7A	96863735	96867106	+	96865420	Chr7A	101141667	101145039	+	101143353	0.999	0.994
gene:TraesCS7A03G0333200	Chr7A	96872422	96873970	-	96873196	Chr7A	101150382	101151930	-	101151156	1.0	1.0
gene:TraesCS7A03G0333300	Chr7A	96981407	96987341	-	96984374	Chr7A	101259391	101265325	-	101262358	1.0	1.0
gene:TraesCS7A03G0333400	Chr7A	96990650	96991060	-	96990855	Chr7A	101268634	101269044	-	101268839	1.0	1.0
gene:TraesCS7A03G0333600	Chr7A	97008914	97012024	-	97010469	Chr7A	101286900	101290010	-	101288455	1.0	1.0
gene:TraesCS7A03G0333800	Chr7A	97224165	97225910	+	97225037	Chr7A	101494152	101495897	+	101495024	1.0	1.0
gene:TraesCS7A03G0335000	Chr7A	97917667	97918917	+	97918292	Chr7A	102186925	102188175	+	102187550	1.0	1.0
