gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS5D03G0370300	Chr5D	239338078	239339395	+	239338736	Chr5D	250040967	250042284	+	250041625	1.0	1.0
gene:TraesCS5D03G0370500	Chr5D	239551296	239554870	-	239553083	Chr5D	250250813	250254390	-	250252601	1.0	0.999
gene:TraesCS5D03G0370700	Chr5D	240459490	240462108	-	240460799	Chr5D	251157798	251160416	-	251159107	1.0	1.0
gene:TraesCS5D03G0370800	Chr5D	240946584	240948308	+	240947446	Chr5D	251641575	251643299	+	251642437	1.0	1.0
gene:TraesCS5D03G0370900	Chr5D	240953303	240955007	+	240954155	Chr5D	251648295	251649999	+	251649147	1.0	1.0
gene:TraesCS5D03G0371200	Chr5D	240990949	240994647	-	240992798	Chr5D	251685909	251689607	-	251687758	1.0	1.0
gene:TraesCS5D03G0371400	Chr5D	241021410	241023780	-	241022595	Chr5D	251716367	251718737	-	251717552	1.0	1.0
gene:TraesCS5D03G0371600	Chr5D	241046230	241052457	+	241049343	Chr5D	251741185	251747421	+	251744303	1.0	1.0
gene:TraesCS5D03G0371700	Chr5D	241052824	241059579	+	241056201	Chr5D	251747788	251754536	+	251751162	1.0	1.0
gene:TraesCS5D03G0372000	Chr5D	241255484	241256219	+	241255851	Chr5D	251949428	251950163	+	251949795	1.0	1.0
gene:TraesCS5D03G0372100	Chr5D	241419018	241423022	+	241421020	Chr5D	252121202	252125207	+	252123204	1.0	0.997
gene:TraesCS5D03G0372200	Chr5D	241428851	241430443	-	241429647	Chr5D	252131036	252132628	-	252131832	1.0	1.0
gene:TraesCS5D03G0372300	Chr5D	241455761	241459199	-	241457480	Chr5D	252157948	252161386	-	252159667	1.0	1.0
gene:TraesCS5D03G0372500	Chr5D	241540939	241542810	-	241541874	Chr5D	252243053	252244924	-	252243988	1.0	1.0
gene:TraesCS5D03G0372600	Chr5D	241576745	241581860	-	241579302	Chr5D	252278837	252283952	-	252281394	1.0	1.0
gene:TraesCS5D03G0372700	Chr5D	241583027	241585003	-	241584015	Chr5D	252285119	252287095	-	252286107	1.0	1.0
gene:TraesCS5D03G0372800	Chr5D	241649761	241655172	-	241652466	Chr5D	252351852	252357263	-	252354557	1.0	1.0
gene:TraesCS5D03G0373100	Chr5D	241770127	241778236	-	241774181	Chr5D	252472233	252480342	-	252476287	1.0	1.0
gene:TraesCS5D03G0373300	Chr5D	241818119	241818352	-	241818235	Chr5D	252520232	252520465	-	252520348	1.0	1.0
gene:TraesCS5D03G0373400	Chr5D	242140162	242143899	+	242142030	Chr5D	252842205	252845942	+	252844073	1.0	1.0
gene:TraesCS5D03G0373500	Chr5D	242144371	242148813	-	242146592	Chr5D	252846414	252850856	-	252848635	1.0	1.0
gene:TraesCS5D03G0373600	Chr5D	242446933	242451776	-	242449354	Chr5D	253147535	253152378	-	253149956	1.0	1.0
gene:TraesCS5D03G0373800	Chr5D	242801027	242805012	+	242803019	Chr5D	253500429	253504413	+	253502421	1.0	1.0
gene:TraesCS5D03G0374100	Chr5D	242942955	242943305	+	242943130	Chr5D	253642514	253642864	+	253642689	1.0	1.0
gene:TraesCS5D03G0374200	Chr5D	242943634	242953078	-	242948356	Chr5D	253643193	253652637	-	253647915	1.0	0.999
gene:TraesCS5D03G0375200	Chr5D	243355312	243358021	+	243356666	Chr5D	254054357	254057066	+	254055711	1.0	1.0
gene:TraesCS5D03G0375300	Chr5D	243359484	243360711	-	243360097	Chr5D	254058529	254059756	-	254059142	1.0	1.0
gene:TraesCS5D03G0375400	Chr5D	243364768	243368879	-	243366823	Chr5D	254063601	254067712	-	254065656	1.0	1.0
gene:TraesCS5D03G0375500	Chr5D	243369132	243374462	-	243371797	Chr5D	254067966	254073296	-	254070631	1.0	0.999
gene:TraesCS5D03G0375800	Chr5D	243697956	243698531	+	243698243	Chr5D	254394631	254395206	+	254394918	1.0	1.0
gene:TraesCS5D03G0375900	Chr5D	243702416	243706859	-	243704637	Chr5D	254399092	254403570	-	254401331	1.0	1.0
gene:TraesCS5D03G0376100	Chr5D	243707010	243709475	+	243708242	Chr5D	254403721	254406186	+	254404953	1.0	1.0
gene:TraesCS5D03G0376300	Chr5D	243874202	243878102	-	243876152	Chr5D	254569990	254573890	-	254571940	1.0	1.0
gene:TraesCS5D03G0376400	Chr5D	243965694	243968421	-	243967057	Chr5D	254661310	254664037	-	254662673	1.0	1.0
gene:TraesCS5D03G0376500	Chr5D	244094541	244101848	+	244098194	Chr5D	254790206	254797519	+	254793862	1.0	0.999
gene:TraesCS5D03G0376800	Chr5D	244115154	244119469	-	244117311	Chr5D	254810825	254815136	-	254812980	1.0	1.0
gene:TraesCS5D03G0376900	Chr5D	244121097	244123897	+	244122497	Chr5D	254816764	254819564	+	254818164	1.0	0.994
gene:TraesCS5D03G0377000	Chr5D	244125254	244127496	+	244126375	Chr5D	254820921	254823163	+	254822042	1.0	0.999
gene:TraesCS5D03G0377100	Chr5D	244206913	244209424	+	244208168	Chr5D	254902584	254905095	+	254903839	1.0	1.0
gene:TraesCS5D03G0377300	Chr5D	244511949	244516335	+	244514142	Chr5D	255215514	255219900	+	255217707	1.0	0.999
gene:TraesCS5D03G0377400	Chr5D	244681349	244684888	+	244683118	Chr5D	255384244	255387783	+	255386013	1.0	1.0
gene:TraesCS5D03G0377600	Chr5D	244687772	244690557	+	244689164	Chr5D	255390667	255393452	+	255392059	1.0	1.0
gene:TraesCS5D03G0377800	Chr5D	244691289	244691588	+	244691438	Chr5D	255394184	255394483	+	255394333	1.0	1.0
gene:TraesCS5D03G0377700	Chr5D	244690921	244694013	-	244692467	Chr5D	255393816	255396908	-	255395362	1.0	1.0
gene:TraesCS5D03G0377900	Chr5D	244790402	244796418	+	244793410	Chr5D	255493259	255499275	+	255496267	1.0	1.0
gene:TraesCS5D03G0378100	Chr5D	244798923	244800612	-	244799767	Chr5D	255501781	255503470	-	255502625	1.0	1.0
gene:TraesCS5D03G0378300	Chr5D	244859054	244860600	-	244859827	Chr5D	255561925	255563471	-	255562698	1.0	1.0
gene:TraesCS5D03G0378400	Chr5D	244862196	244867375	-	244864785	Chr5D	255565066	255570245	-	255567655	1.0	1.0
gene:TraesCS5D03G0378500	Chr5D	244964553	244970447	-	244967500	Chr5D	255667412	255673306	-	255670359	1.0	1.0
gene:TraesCS5D03G0378900	Chr5D	245200468	245203358	+	245201913	Chr5D	255903138	255906028	+	255904583	1.0	1.0
gene:TraesCS5D03G0379000	Chr5D	245204433	245209300	-	245206866	Chr5D	255907103	255911990	-	255909546	1.0	1.0
gene:TraesCS5D03G0379100	Chr5D	245211010	245216721	-	245213865	Chr5D	255913700	255919411	-	255916555	1.0	1.0
gene:TraesCS5D03G0379600	Chr5D	245412921	245424621	+	245418771	Chr5D	256114880	256126580	+	256120730	1.0	1.0
gene:TraesCS5D03G0379700	Chr5D	245465462	245468862	+	245467162	Chr5D	256167216	256170616	+	256168916	1.0	1.0
gene:TraesCS5D03G0379800	Chr5D	245466391	245486463	-	245476427	Chr5D	256168145	256188212	-	256178178	1.0	1.0
gene:TraesCS5D03G0379900	Chr5D	245488714	245490476	-	245489595	Chr5D	256190463	256192225	-	256191344	1.0	1.0
gene:TraesCS5D03G0380000	Chr5D	245690238	245691947	+	245691092	Chr5D	256392231	256393940	+	256393085	1.0	1.0
gene:TraesCS5D03G0380100	Chr5D	245697665	245701330	-	245699497	Chr5D	256399691	256403356	-	256401523	1.0	1.0
gene:TraesCS5D03G0380300	Chr5D	245806031	245807362	-	245806696	Chr5D	256508356	256509687	-	256509021	1.0	1.0
gene:TraesCS5D03G0380600	Chr5D	245813631	245815082	+	245814356	Chr5D	256516116	256517567	+	256516841	1.0	1.0
gene:TraesCS5D03G0380800	Chr5D	246059663	246060772	+	246060217	Chr5D	256762235	256763344	+	256762789	1.0	1.0
gene:TraesCS5D03G0381400	Chr5D	246153232	246156741	-	246154986	Chr5D	256855536	256859045	-	256857290	1.0	1.0
gene:TraesCS5D03G0381700	Chr5D	246645750	246647693	+	246646721	Chr5D	257357913	257359856	+	257358884	1.0	1.0
gene:TraesCS5D03G0382200	Chr5D	246656333	246659782	-	246658057	Chr5D	257368496	257371945	-	257370220	1.0	1.0
gene:TraesCS5D03G0382500	Chr5D	246671176	246673242	-	246672209	Chr5D	257383339	257385405	-	257384372	1.0	1.0
gene:TraesCS5D03G0382600	Chr5D	246672594	246673021	+	246672807	Chr5D	257384757	257385184	+	257384970	1.0	1.0
gene:TraesCS5D03G0382700	Chr5D	246717983	246720683	-	246719333	Chr5D	257430145	257432845	-	257431495	1.0	1.0
gene:TraesCS5D03G0382800	Chr5D	246831636	246834868	+	246833252	Chr5D	257543153	257546385	+	257544769	1.0	1.0
gene:TraesCS5D03G0382900	Chr5D	246945198	246948051	-	246946624	Chr5D	257997548	258000401	-	257998974	1.0	1.0
gene:TraesCS5D03G0383200	Chr5D	247043710	247047626	-	247045668	Chr5D	258091200	258095116	-	258093158	1.0	1.0
gene:TraesCS5D03G0383400	Chr5D	247200956	247204133	-	247202544	Chr5D	258248458	258251635	-	258250046	1.0	1.0
gene:TraesCS5D03G0383500	Chr5D	247204415	247211359	-	247207887	Chr5D	258251917	258258861	-	258255389	1.0	1.0
gene:TraesCS5D03G0383600	Chr5D	247246880	247247971	-	247247425	Chr5D	258294389	258295480	-	258294934	1.0	1.0
gene:TraesCS5D03G0383700	Chr5D	247451970	247456196	+	247454083	Chr5D	258499373	258503599	+	258501486	1.0	1.0
gene:TraesCS5D03G0383800	Chr5D	247456830	247458914	+	247457872	Chr5D	258504233	258506317	+	258505275	1.0	1.0
gene:TraesCS5D03G0384000	Chr5D	247459391	247460542	+	247459966	Chr5D	258506794	258507945	+	258507369	1.0	1.0
gene:TraesCS5D03G0383900	Chr5D	247459109	247462968	-	247461038	Chr5D	258506512	258510371	-	258508441	1.0	1.0
gene:TraesCS5D03G0384100	Chr5D	247466659	247467628	-	247467143	Chr5D	258514062	258515031	-	258514546	1.0	1.0
gene:TraesCS5D03G0384300	Chr5D	247475033	247475713	-	247475373	Chr5D	258522435	258523115	-	258522775	1.0	1.0
gene:TraesCS5D03G0384400	Chr5D	247478242	247480898	-	247479570	Chr5D	258525644	258528300	-	258526972	1.0	1.0
gene:TraesCS5D03G0384500	Chr5D	247535470	247539397	-	247537433	Chr5D	258582479	258586406	-	258584442	1.0	1.0
gene:TraesCS5D03G0384600	Chr5D	247539506	247540639	+	247540072	Chr5D	258586515	258587648	+	258587081	1.0	1.0
gene:TraesCS5D03G0384700	Chr5D	247541035	247546315	-	247543675	Chr5D	258588044	258593323	-	258590683	1.0	1.0
gene:TraesCS5D03G0385100	Chr5D	248018241	248021357	-	248019799	Chr5D	259064697	259067813	-	259066255	1.0	1.0
gene:TraesCS5D03G0385200	Chr5D	248030062	248031213	-	248030637	Chr5D	259076518	259077669	-	259077093	1.0	1.0
gene:TraesCS5D03G0385300	Chr5D	248034458	248037387	-	248035922	Chr5D	259080914	259083843	-	259082378	1.0	1.0
gene:TraesCS5D03G0385900	Chr5D	248208255	248210795	+	248209525	Chr5D	259254781	259257321	+	259256051	1.0	1.0
gene:TraesCS5D03G0386500	Chr5D	248547431	248549915	+	248548673	Chr5D	259591961	259594247	+	259593104	1.0	1.0
gene:TraesCS5D03G0386800	Chr5D	248597774	248604296	+	248601035	Chr5D	259641864	259648387	+	259645125	1.0	1.0
gene:TraesCS5D03G0387000	Chr5D	248835790	248839759	+	248837774	Chr5D	259877887	259881856	+	259879871	1.0	1.0
gene:TraesCS5D03G0387100	Chr5D	248840314	248842571	-	248841442	Chr5D	259882411	259884668	-	259883539	1.0	1.0
gene:TraesCS5D03G0387200	Chr5D	248842966	248844539	-	248843752	Chr5D	259885063	259886636	-	259885849	1.0	1.0
gene:TraesCS5D03G0387400	Chr5D	249127137	249130140	+	249128638	Chr5D	260169317	260172320	+	260170818	1.0	1.0
gene:TraesCS5D03G0387500	Chr5D	249133741	249135542	+	249134641	Chr5D	260175921	260177722	+	260176821	1.0	1.0
gene:TraesCS5D03G0387600	Chr5D	249172556	249174505	+	249173530	Chr5D	260214730	260216679	+	260215704	1.0	1.0
gene:TraesCS5D03G0387700	Chr5D	249482365	249487544	+	249484954	Chr5D	260524718	260529897	+	260527307	1.0	0.999
gene:TraesCS5D03G0388000	Chr5D	249502748	249506076	+	249504412	Chr5D	260545101	260548429	+	260546765	1.0	1.0
gene:TraesCS5D03G0388100	Chr5D	249594295	249595128	+	249594711	Chr5D	260636567	260637400	+	260636983	1.0	1.0
gene:TraesCS5D03G0388200	Chr5D	249598481	249609495	-	249603988	Chr5D	260640752	260651766	-	260646259	1.0	0.999
gene:TraesCS5D03G0388600	Chr5D	249897794	249900612	+	249899203	Chr5D	260942442	260945261	+	260943851	1.0	1.0
gene:TraesCS5D03G0388500	Chr5D	249896384	249903089	-	249899736	Chr5D	260941032	260947738	-	260944385	1.0	1.0
gene:TraesCS5D03G0389800	Chr5D	250439210	250442605	+	250440907	Chr5D	261481383	261484778	+	261483080	1.0	1.0
gene:TraesCS5D03G0390100	Chr5D	250443516	250446299	-	250444907	Chr5D	261485689	261488472	-	261487080	1.0	1.0
gene:TraesCS5D03G0390300	Chr5D	250580827	250582704	+	250581765	Chr5D	261622427	261624303	+	261623365	1.0	1.0
gene:TraesCS5D03G0390500	Chr5D	250584869	250586317	+	250585593	Chr5D	261626468	261627916	+	261627192	1.0	1.0
gene:TraesCS5D03G0391100	Chr5D	251903951	251905117	-	251904534	Chr5D	262933898	262935064	-	262934481	1.0	1.0
gene:TraesCS5D03G0392100	Chr5D	252074317	252076332	+	252075324	Chr5D	263104254	263106269	+	263105261	1.0	1.0
gene:TraesCS5D03G0392200	Chr5D	252339427	252343516	+	252341471	Chr5D	263367972	263372061	+	263370016	1.0	1.0
gene:TraesCS5D03G0392300	Chr5D	252346525	252348902	-	252347713	Chr5D	263375069	263377446	-	263376257	1.0	1.0
gene:TraesCS5D03G0392500	Chr5D	252604702	252610203	-	252607452	Chr5D	263632428	263637929	-	263635178	1.0	1.0
gene:TraesCS5D03G0392800	Chr5D	252727472	252729088	+	252728280	Chr5D	263755328	263756944	+	263756136	1.0	1.0
gene:TraesCS5D03G0393000	Chr5D	252734607	252743646	+	252739126	Chr5D	263762476	263771515	+	263766995	1.0	1.0
gene:TraesCS5D03G0393200	Chr5D	252796106	252796981	+	252796543	Chr5D	263823972	263824847	+	263824409	1.0	1.0
gene:TraesCS5D03G0393300	Chr5D	252876040	252881332	+	252878686	Chr5D	263903781	263909073	+	263906427	1.0	1.0
gene:TraesCS5D03G0393500	Chr5D	252881928	252886949	+	252884438	Chr5D	263909668	263914689	+	263912178	1.0	1.0
gene:TraesCS5D03G0393600	Chr5D	252887306	252890601	-	252888953	Chr5D	263915046	263918341	-	263916693	1.0	1.0
gene:TraesCS5D03G0393800	Chr5D	253219592	253222943	-	253221267	Chr5D	264244123	264247474	-	264245798	1.0	1.0
gene:TraesCS5D03G0393900	Chr5D	253228542	253232824	+	253230683	Chr5D	264252875	264257157	+	264255016	1.0	1.0
gene:TraesCS5D03G0394100	Chr5D	253413618	253415813	-	253414715	Chr5D	264437859	264440054	-	264438956	1.0	0.999
gene:TraesCS5D03G0394300	Chr5D	253876192	253877993	-	253877092	Chr5D	264899471	264901272	-	264900371	1.0	1.0
gene:TraesCS5D03G0394700	Chr5D	254116394	254125297	-	254120845	Chr5D	265138569	265147479	-	265143024	1.0	1.0
gene:TraesCS5D03G0394800	Chr5D	254232535	254239515	-	254236025	Chr5D	265254285	265261265	-	265257775	1.0	1.0
gene:TraesCS5D03G0395000	Chr5D	254747544	254748650	+	254748097	Chr5D	265766929	265768035	+	265767482	1.0	1.0
gene:TraesCS5D03G0395300	Chr5D	254765495	254767299	-	254766397	Chr5D	265784923	265786727	-	265785825	1.0	1.0
gene:TraesCS5D03G0395400	Chr5D	254769837	254773884	-	254771860	Chr5D	265789285	265793261	-	265791273	1.0	0.979
gene:TraesCS5D03G0395700	Chr5D	255025790	255028334	-	255027062	Chr5D	266044097	266046641	-	266045369	1.0	1.0
gene:TraesCS5D03G0396100	Chr5D	255422888	255429336	+	255426112	Chr5D	266425788	266432236	+	266429012	1.0	0.999
gene:TraesCS5D03G0396200	Chr5D	255429498	255436942	-	255433220	Chr5D	266432398	266439842	-	266436120	1.0	1.0
gene:TraesCS5D03G0396400	Chr5D	255982748	255984173	+	255983460	Chr5D	266985886	266987311	+	266986598	1.0	1.0
gene:TraesCS5D03G0396500	Chr5D	255984773	255987834	+	255986303	Chr5D	266987911	266990972	+	266989441	1.0	1.0
gene:TraesCS5D03G0396600	Chr5D	255987747	255991047	-	255989397	Chr5D	266990885	266994185	-	266992535	1.0	0.999
gene:TraesCS5D03G0396700	Chr5D	256004686	256007236	-	256005961	Chr5D	267007824	267010374	-	267009099	1.0	1.0
gene:TraesCS5D03G0396900	Chr5D	256183194	256191953	-	256187573	Chr5D	267176577	267185345	-	267180961	0.999	0.999
gene:TraesCS5D03G0397100	Chr5D	256346629	256353742	+	256350185	Chr5D	267340137	267346953	+	267343545	1.0	1.0
gene:TraesCS5D03G0397600	Chr5D	256824358	256825463	+	256824910	Chr5D	267813882	267814987	+	267814434	1.0	1.0
gene:TraesCS5D03G0398000	Chr5D	257236876	257237760	-	257237318	Chr5D	268225847	268226731	-	268226289	1.0	1.0
gene:TraesCS5D03G0398200	Chr5D	257325584	257326545	-	257326064	Chr5D	268314578	268315539	-	268315058	1.0	1.0
gene:TraesCS5D03G0398400	Chr5D	257336047	257338559	-	257337303	Chr5D	268325015	268327527	-	268326271	1.0	1.0
gene:TraesCS5D03G0398800	Chr5D	257378178	257383182	+	257380680	Chr5D	268367156	268372161	+	268369658	1.0	1.0
gene:TraesCS5D03G0399000	Chr5D	257392492	257395046	+	257393769	Chr5D	268381473	268384027	+	268382750	1.0	1.0
gene:TraesCS5D03G0399100	Chr5D	257630676	257633893	+	257632284	Chr5D	268619744	268622961	+	268621352	1.0	1.0
gene:TraesCS5D03G0399200	Chr5D	257633843	257636476	-	257635159	Chr5D	268622911	268625561	-	268624236	1.0	0.997
gene:TraesCS5D03G0399300	Chr5D	257636788	257640571	+	257638679	Chr5D	268625878	268629661	+	268627769	1.0	1.0
gene:TraesCS5D03G0399400	Chr5D	257641618	257656822	+	257649220	Chr5D	268630708	268645912	+	268638310	1.0	1.0
gene:TraesCS5D03G0399500	Chr5D	257873570	257883609	+	257878589	Chr5D	268861899	268871938	+	268866918	1.0	1.0
gene:TraesCS5D03G0399600	Chr5D	258163422	258178770	+	258171096	Chr5D	269151358	269166706	+	269159032	1.0	1.0
gene:TraesCS5D03G0399800	Chr5D	258273795	258274298	+	258274046	Chr5D	269260805	269261308	+	269261056	1.0	1.0
gene:TraesCS5D03G0399900	Chr5D	258295381	258306105	-	258300743	Chr5D	269282324	269293048	-	269287686	1.0	1.0
gene:TraesCS5D03G0400500	Chr5D	258373264	258377331	-	258375297	Chr5D	269360223	269364290	-	269362256	1.0	1.0
gene:TraesCS5D03G0400700	Chr5D	258392965	258394709	-	258393837	Chr5D	269379926	269381670	-	269380798	1.0	1.0
gene:TraesCS5D03G0400900	Chr5D	258481885	258486751	+	258484318	Chr5D	269468878	269473744	+	269471311	1.0	1.0
gene:TraesCS5D03G0401100	Chr5D	258486921	258493937	-	258490429	Chr5D	269473914	269480938	-	269477426	1.0	1.0
gene:TraesCS5D03G0401200	Chr5D	258498675	258504740	-	258501707	Chr5D	269485672	269491748	-	269488710	1.0	1.0
gene:TraesCS5D03G0401400	Chr5D	258738528	258744171	+	258741349	Chr5D	269725041	269730683	+	269727862	1.0	1.0
gene:TraesCS5D03G0401500	Chr5D	258783419	258785229	-	258784324	Chr5D	269769730	269771540	-	269770635	1.0	1.0
gene:TraesCS5D03G0402200	Chr5D	259248714	259253983	-	259251348	Chr5D	270234550	270239819	-	270237184	1.0	1.0
gene:TraesCS5D03G0402300	Chr5D	259257660	259275624	-	259266642	Chr5D	270243526	270261490	-	270252508	1.0	1.0
gene:TraesCS5D03G0402500	Chr5D	259290508	259290928	-	259290718	Chr5D	270276385	270276805	-	270276595	1.0	1.0
gene:TraesCS5D03G0402800	Chr5D	259488765	259489578	-	259489171	Chr5D	270474659	270475472	-	270475065	1.0	1.0
gene:TraesCS5D03G0402900	Chr5D	259512117	259513578	+	259512847	Chr5D	270498013	270499474	+	270498743	1.0	1.0
gene:TraesCS5D03G0403000	Chr5D	259517380	259522898	+	259520139	Chr5D	270503299	270508817	+	270506058	1.0	1.0
gene:TraesCS5D03G0403100	Chr5D	259524486	259540990	+	259532738	Chr5D	270510405	270526909	+	270518657	1.0	1.0
gene:TraesCS5D03G0403300	Chr5D	259908906	259911873	+	259910389	Chr5D	270904725	270907692	+	270906208	1.0	1.0
gene:TraesCS5D03G0403500	Chr5D	259918980	259921725	-	259920352	Chr5D	270914799	270917544	-	270916171	1.0	1.0
gene:TraesCS5D03G0403600	Chr5D	259944041	259944442	-	259944241	Chr5D	270939861	270940262	-	270940061	1.0	1.0
gene:TraesCS5D03G0403800	Chr5D	259947681	259953793	-	259950737	Chr5D	270943501	270949614	-	270946557	1.0	1.0
gene:TraesCS5D03G0404200	Chr5D	260283852	260294354	+	260289103	Chr5D	271279750	271290292	+	271285021	1.0	0.999
gene:TraesCS5D03G0404800	Chr5D	260477049	260479046	-	260478047	Chr5D	271472658	271474655	-	271473656	1.0	1.0
gene:TraesCS5D03G0404900	Chr5D	261030623	261038235	+	261034429	Chr5D	272026446	272034058	+	272030252	1.0	1.0
gene:TraesCS5D03G0405000	Chr5D	261039409	261041925	-	261040667	Chr5D	272035232	272037748	-	272036490	1.0	1.0
gene:TraesCS5D03G0405100	Chr5D	261418618	261426388	+	261422503	Chr5D	272411090	272418860	+	272414975	1.0	1.0
gene:TraesCS5D03G0405500	Chr5D	261619660	261621673	+	261620666	Chr5D	272611803	272613816	+	272612809	1.0	1.0
gene:TraesCS5D03G0405600	Chr5D	262020261	262022819	-	262021540	Chr5D	273008169	273010727	-	273009448	1.0	1.0
gene:TraesCS5D03G0405900	Chr5D	262308936	262331756	-	262320346	Chr5D	273296482	273319304	-	273307893	1.0	1.0
gene:TraesCS5D03G0406700	Chr5D	262907097	262913485	+	262910291	Chr5D	273901944	273908332	+	273905138	1.0	1.0
gene:TraesCS5D03G0406900	Chr5D	262914531	262916218	-	262915374	Chr5D	273909378	273911065	-	273910221	1.0	1.0
gene:TraesCS5D03G0407000	Chr5D	262917716	262921589	+	262919652	Chr5D	273912563	273916436	+	273914499	1.0	1.0
gene:TraesCS5D03G0407200	Chr5D	263183148	263187492	+	263185320	Chr5D	274177723	274182067	+	274179895	1.0	1.0
gene:TraesCS5D03G0407800	Chr5D	263294316	263299201	+	263296758	Chr5D	274288821	274293706	+	274291263	1.0	1.0
gene:TraesCS5D03G0408000	Chr5D	263299940	263300467	+	263300203	Chr5D	274294445	274294972	+	274294708	1.0	1.0
gene:TraesCS5D03G0408100	Chr5D	263477959	263486380	-	263482169	Chr5D	274471747	274480168	-	274475957	1.0	1.0
gene:TraesCS5D03G0408200	Chr5D	263493934	263495025	-	263494479	Chr5D	274487722	274488813	-	274488267	1.0	1.0
gene:TraesCS5D03G0408300	Chr5D	263594466	263597876	+	263596171	Chr5D	274588262	274591672	+	274589967	1.0	1.0
gene:TraesCS5D03G0408400	Chr5D	263598585	263608770	-	263603677	Chr5D	274592381	274602566	-	274597473	1.0	1.0
gene:TraesCS5D03G0408800	Chr5D	264187748	264196213	+	264191980	Chr5D	275180429	275188894	+	275184661	1.0	1.0
gene:TraesCS5D03G0409000	Chr5D	264787923	264795065	+	264791494	Chr5D	275778611	275785753	+	275782182	1.0	0.999
gene:TraesCS5D03G0409200	Chr5D	265466581	265476810	+	265471695	Chr5D	276455971	276466208	+	276461089	0.998	0.994
gene:TraesCS5D03G0409400	Chr5D	265631370	265635290	+	265633330	Chr5D	276620675	276624595	+	276622635	1.0	1.0
gene:TraesCS5D03G0409600	Chr5D	265634687	265639146	-	265636916	Chr5D	276623992	276628451	-	276626221	1.0	1.0
gene:TraesCS5D03G0409800	Chr5D	265932509	265938518	+	265935513	Chr5D	276921152	276927152	+	276924152	1.0	0.999
gene:TraesCS5D03G0410000	Chr5D	265948851	265952679	+	265950765	Chr5D	276937500	276941328	+	276939414	1.0	0.991
gene:TraesCS5D03G0410200	Chr5D	266238361	266238537	-	266238449	Chr5D	277226064	277226240	-	277226152	1.0	1.0
gene:TraesCS5D03G0410500	Chr5D	266806310	266808827	-	266807568	Chr5D	277791954	277794472	-	277793213	1.0	0.999
gene:TraesCS5D03G0410900	Chr5D	267153268	267154196	-	267153732	Chr5D	278133270	278134198	-	278133734	1.0	1.0
gene:TraesCS5D03G0411000	Chr5D	267158028	267162551	-	267160289	Chr5D	278138134	278142657	-	278140395	1.0	1.0
gene:TraesCS5D03G0411200	Chr5D	267279521	267286581	-	267283051	Chr5D	278258981	278265770	-	278262375	1.0	1.0
gene:TraesCS5D03G0411500	Chr5D	267415965	267416640	-	267416302	Chr5D	278394502	278395177	-	278394839	1.0	1.0
gene:TraesCS5D03G0411400	Chr5D	267408360	267427137	-	267417748	Chr5D	278386897	278405674	-	278396285	1.0	1.0
gene:TraesCS5D03G0411600	Chr5D	267581096	267582612	+	267581854	Chr5D	278559149	278560665	+	278559907	1.0	1.0
gene:TraesCS5D03G0411800	Chr5D	267703324	267713860	+	267708592	Chr5D	278674381	278684917	+	278679649	1.0	1.0
gene:TraesCS5D03G0412300	Chr5D	268324169	268328396	+	268326282	Chr5D	279294049	279298276	+	279296162	1.0	0.999
gene:TraesCS5D03G0412400	Chr5D	268327388	268329223	-	268328305	Chr5D	279297268	279299137	-	279298202	1.0	0.998
gene:TraesCS5D03G0412500	Chr5D	268331434	268341581	-	268336507	Chr5D	279301359	279311441	-	279306400	1.0	0.937
gene:TraesCS5D03G0413300	Chr5D	268741693	268750958	+	268746325	Chr5D	279710275	279719540	+	279714907	1.0	1.0
gene:TraesCS5D03G0413700	Chr5D	268866744	268867803	+	268867273	Chr5D	279833823	279834882	+	279834352	1.0	1.0
gene:TraesCS5D03G0414100	Chr5D	268961842	268965183	-	268963512	Chr5D	279928981	279932322	-	279930651	1.0	1.0
gene:TraesCS5D03G0414200	Chr5D	269112350	269113317	-	269112833	Chr5D	280079542	280080509	-	280080025	1.0	1.0
gene:TraesCS5D03G0414500	Chr5D	269534675	269537104	+	269535889	Chr5D	280500821	280503250	+	280502035	1.0	1.0
gene:TraesCS5D03G0414600	Chr5D	269538462	269555632	-	269547047	Chr5D	280504608	280521816	-	280513212	1.0	1.0
gene:TraesCS5D03G0414700	Chr5D	269858224	269858511	+	269858367	Chr5D	280822902	280823189	+	280823045	1.0	1.0
gene:TraesCS5D03G0414900	Chr5D	269860554	269869861	+	269865207	Chr5D	280825232	280834538	+	280829885	1.0	1.0
gene:TraesCS5D03G0415000	Chr5D	269865424	269868794	-	269867109	Chr5D	280830101	280833471	-	280831786	1.0	1.0
gene:TraesCS5D03G0415100	Chr5D	270021319	270023992	-	270022655	Chr5D	280986022	280988695	-	280987358	1.0	1.0
gene:TraesCS5D03G0415200	Chr5D	270396017	270400286	+	270398151	Chr5D	281361380	281365649	+	281363514	1.0	1.0
gene:TraesCS5D03G0415700	Chr5D	270544225	270545887	-	270545056	Chr5D	281507310	281508972	-	281508141	1.0	1.0
gene:TraesCS5D03G0416000	Chr5D	270600303	270608204	+	270604253	Chr5D	281562365	281570266	+	281566315	1.0	0.999
gene:TraesCS5D03G0416100	Chr5D	270626671	270637146	+	270631908	Chr5D	281588873	281599112	+	281593992	1.0	0.999
