gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS1B03G0318500	Chr1B	143278552	143279331	-	143278941	Chr1B	149132146	149132925	-	149132535	1.0	1.0
gene:TraesCS1B03G0318600	Chr1B	143279165	143279365	+	143279265	Chr1B	149132759	149132959	+	149132859	1.0	1.0
gene:TraesCS1B03G0318800	Chr1B	143478299	143486457	+	143482378	Chr1B	149328339	149336497	+	149332418	1.0	1.0
gene:TraesCS1B03G0318900	Chr1B	143506011	143508542	+	143507276	Chr1B	149356042	149358573	+	149357307	1.0	1.0
gene:TraesCS1B03G0319000	Chr1B	143527404	143529777	+	143528590	Chr1B	149377435	149379808	+	149378621	1.0	1.0
gene:TraesCS1B03G0319100	Chr1B	143531768	143534266	+	143533017	Chr1B	149381799	149384297	+	149383048	1.0	1.0
gene:TraesCS1B03G0319900	Chr1B	143795710	143796390	-	143796050	Chr1B	149645874	149646554	-	149646214	1.0	1.0
gene:TraesCS1B03G0320000	Chr1B	143797272	143800383	+	143798827	Chr1B	149647436	149650545	+	149648990	0.998	0.998
gene:TraesCS1B03G0320100	Chr1B	143801669	143802688	-	143802178	Chr1B	149651831	149652853	-	149652342	1.0	0.991
gene:TraesCS1B03G0320200	Chr1B	143804828	143806083	-	143805455	Chr1B	149654994	149656249	-	149655621	1.0	1.0
gene:TraesCS1B03G0320500	Chr1B	143907219	143908145	+	143907682	Chr1B	149751962	149752888	+	149752425	1.0	0.998
gene:TraesCS1B03G0321000	Chr1B	143964894	143966225	+	143965559	Chr1B	149809639	149810970	+	149810304	1.0	0.997
gene:TraesCS1B03G0321100	Chr1B	143976046	143978318	+	143977182	Chr1B	149820788	149823060	+	149821924	1.0	1.0
gene:TraesCS1B03G0321200	Chr1B	143983811	143990191	-	143987001	Chr1B	149828556	149834936	-	149831746	1.0	0.999
gene:TraesCS1B03G0321300	Chr1B	143996770	144003812	-	144000291	Chr1B	149841431	149848486	-	149844958	1.0	0.999
gene:TraesCS1B03G0321400	Chr1B	144221581	144222228	+	144221904	Chr1B	150065958	150066606	+	150066282	1.0	0.997
gene:TraesCS1B03G0321600	Chr1B	144386292	144392071	+	144389181	Chr1B	150230756	150236603	+	150233679	0.995	0.988
gene:TraesCS1B03G0322100	Chr1B	144918064	144929884	+	144923974	Chr1B	150760954	150772774	+	150766864	1.0	1.0
gene:TraesCS1B03G0322900	Chr1B	145429064	145429435	-	145429249	Chr1B	151281558	151281929	-	151281743	1.0	1.0
gene:TraesCS1B03G0323400	Chr1B	145709497	145712578	-	145711037	Chr1B	151561225	151564306	-	151562765	1.0	1.0
gene:TraesCS1B03G0323600	Chr1B	145823590	145824126	-	145823858	Chr1B	151674956	151675492	-	151675224	1.0	1.0
gene:TraesCS1B03G0323700	Chr1B	145824583	145826636	-	145825609	Chr1B	151675949	151678002	-	151676975	1.0	1.0
gene:TraesCS1B03G0323800	Chr1B	146004429	146014557	+	146009493	Chr1B	151855743	151865871	+	151860807	1.0	1.0
gene:TraesCS1B03G0324000	Chr1B	146016411	146020440	-	146018425	Chr1B	151867725	151871754	-	151869739	1.0	1.0
gene:TraesCS1B03G0324200	Chr1B	146637922	146642882	-	146640402	Chr1B	152487541	152492501	-	152490021	1.0	1.0
gene:TraesCS1B03G0324300	Chr1B	147450097	147463806	-	147456951	Chr1B	153298323	153312032	-	153305177	1.0	1.0
gene:TraesCS1B03G0324500	Chr1B	147611537	147624186	+	147617861	Chr1B	153459883	153472523	+	153466203	1.0	0.999
gene:TraesCS1B03G0325000	Chr1B	148048402	148050339	+	148049370	Chr1B	153890673	153892610	+	153891641	1.0	1.0
gene:TraesCS1B03G0325100	Chr1B	148057501	148058869	-	148058185	Chr1B	153899772	153901140	-	153900456	1.0	1.0
gene:TraesCS1B03G0325300	Chr1B	148170851	148172295	+	148171573	Chr1B	154013152	154014596	+	154013874	1.0	1.0
gene:TraesCS1B03G0325500	Chr1B	148362735	148364120	+	148363427	Chr1B	154205043	154206428	+	154205735	1.0	1.0
gene:TraesCS1B03G0325600	Chr1B	148419121	148420074	+	148419597	Chr1B	154261419	154262372	+	154261895	1.0	1.0
gene:TraesCS1B03G0325800	Chr1B	148432943	148435012	+	148433977	Chr1B	154275242	154277311	+	154276276	1.0	1.0
gene:TraesCS1B03G0325900	Chr1B	148456838	148458138	-	148457488	Chr1B	154299137	154300437	-	154299787	1.0	1.0
gene:TraesCS1B03G0326000	Chr1B	148458669	148459949	-	148459309	Chr1B	154300968	154302248	-	154301608	1.0	1.0
gene:TraesCS1B03G0326300	Chr1B	148616413	148618120	+	148617266	Chr1B	154458741	154460448	+	154459594	1.0	1.0
gene:TraesCS1B03G0326400	Chr1B	148621672	148624201	+	148622936	Chr1B	154463738	154466267	+	154465002	1.0	1.0
gene:TraesCS1B03G0326700	Chr1B	148841706	148842608	-	148842157	Chr1B	154681922	154682824	-	154682373	1.0	1.0
gene:TraesCS1B03G0326600	Chr1B	148841611	148843048	+	148842329	Chr1B	154681827	154683264	+	154682545	1.0	1.0
gene:TraesCS1B03G0326900	Chr1B	148848193	148848895	+	148848544	Chr1B	154688409	154689111	+	154688760	1.0	1.0
gene:TraesCS1B03G0326800	Chr1B	148847673	148850098	-	148848885	Chr1B	154687889	154690314	-	154689101	1.0	0.999
gene:TraesCS1B03G0327300	Chr1B	149044455	149045718	+	149045086	Chr1B	154892436	154893699	+	154893067	1.0	1.0
gene:TraesCS1B03G0328000	Chr1B	149365140	149382117	-	149373628	Chr1B	155212793	155229770	-	155221281	1.0	1.0
gene:TraesCS1B03G0328300	Chr1B	149377349	149377953	-	149377651	Chr1B	155225002	155225606	-	155225304	1.0	1.0
gene:TraesCS1B03G0328400	Chr1B	149379208	149381110	-	149380159	Chr1B	155226861	155228763	-	155227812	1.0	1.0
gene:TraesCS1B03G0328500	Chr1B	149382647	149383540	-	149383093	Chr1B	155230300	155231193	-	155230746	1.0	1.0
gene:TraesCS1B03G0329500	Chr1B	149774629	149775135	-	149774882	Chr1B	155620293	155620799	-	155620546	1.0	1.0
gene:TraesCS1B03G0329600	Chr1B	149941406	149942015	-	149941710	Chr1B	155786642	155787251	-	155786946	1.0	0.997
gene:TraesCS1B03G0331400	Chr1B	151242525	151248784	+	151245654	Chr1B	157080833	157087092	+	157083962	1.0	1.0
gene:TraesCS1B03G0331500	Chr1B	151665470	151667012	+	151666241	Chr1B	157492124	157493666	+	157492895	1.0	1.0
gene:TraesCS1B03G0331700	Chr1B	151676066	151677369	+	151676717	Chr1B	157502592	157503895	+	157503243	1.0	1.0
gene:TraesCS1B03G0332000	Chr1B	151761666	151762016	-	151761841	Chr1B	157583520	157583870	-	157583695	1.0	1.0
gene:TraesCS1B03G0332400	Chr1B	151769540	151774684	-	151772112	Chr1B	157591393	157596537	-	157593965	1.0	1.0
gene:TraesCS1B03G0332600	Chr1B	152031430	152033908	+	152032669	Chr1B	157853367	157855857	+	157854612	1.0	0.992
gene:TraesCS1B03G0332700	Chr1B	152040729	152042119	-	152041424	Chr1B	157862503	157863893	-	157863198	1.0	1.0
gene:TraesCS1B03G0333400	Chr1B	153105477	153112521	+	153108999	Chr1B	158918207	158925251	+	158921729	1.0	0.999
gene:TraesCS1B03G0333800	Chr1B	153274851	153288267	-	153281559	Chr1B	159086310	159099323	-	159092816	1.0	1.0
gene:TraesCS1B03G0333900	Chr1B	154034118	154042324	+	154038221	Chr1B	159840814	159849020	+	159844917	1.0	0.999
gene:TraesCS1B03G0334000	Chr1B	154434774	154443261	+	154439017	Chr1B	160240659	160249000	+	160244829	1.0	1.0
gene:TraesCS1B03G0334800	Chr1B	154733838	154735878	+	154734858	Chr1B	160539223	160541263	+	160540243	1.0	1.0
gene:TraesCS1B03G0334900	Chr1B	154737147	154739653	-	154738400	Chr1B	160542532	160545038	-	160543785	1.0	1.0
gene:TraesCS1B03G0335200	Chr1B	154757458	154758246	+	154757852	Chr1B	160562852	160563640	+	160563246	1.0	1.0
gene:TraesCS1B03G0335100	Chr1B	154757442	154765117	-	154761279	Chr1B	160562836	160570511	-	160566673	1.0	1.0
gene:TraesCS1B03G0335300	Chr1B	154794235	154800994	-	154797614	Chr1B	160599631	160606390	-	160603010	1.0	1.0
gene:TraesCS1B03G0335700	Chr1B	155209613	155218215	+	155213914	Chr1B	161015067	161023716	+	161019391	1.0	0.999
gene:TraesCS1B03G0336300	Chr1B	155794492	155795663	-	155795077	Chr1B	161599354	161600525	-	161599939	1.0	1.0
gene:TraesCS1B03G0336700	Chr1B	155921055	155933391	-	155927223	Chr1B	161725914	161738250	-	161732082	1.0	1.0
gene:TraesCS1B03G0336800	Chr1B	156378055	156382843	-	156380449	Chr1B	162173133	162177921	-	162175527	1.0	0.998
gene:TraesCS1B03G0336900	Chr1B	156676231	156687841	+	156682036	Chr1B	162470705	162482315	+	162476510	1.0	1.0
gene:TraesCS1B03G0337300	Chr1B	156840145	156840510	-	156840327	Chr1B	162631764	162632129	-	162631946	1.0	1.0
gene:TraesCS1B03G0337400	Chr1B	156855673	156858820	+	156857246	Chr1B	162647290	162650437	+	162648863	1.0	1.0
gene:TraesCS1B03G0337700	Chr1B	156862307	156864004	-	156863155	Chr1B	162653928	162655626	-	162654777	1.0	0.999
gene:TraesCS1B03G0337900	Chr1B	156978202	156980220	+	156979211	Chr1B	162769993	162772011	+	162771002	1.0	1.0
gene:TraesCS1B03G0338100	Chr1B	156980427	156983710	-	156982068	Chr1B	162772218	162775402	-	162773810	1.0	1.0
gene:TraesCS1B03G0338400	Chr1B	157116084	157118963	-	157117523	Chr1B	162907507	162910386	-	162908946	1.0	1.0
gene:TraesCS1B03G0338800	Chr1B	157312174	157318325	-	157315249	Chr1B	163103687	163109838	-	163106762	1.0	1.0
gene:TraesCS1B03G0338900	Chr1B	157383259	157385604	-	157384431	Chr1B	163174746	163177091	-	163175918	1.0	1.0
gene:TraesCS1B03G0339000	Chr1B	157389332	157393794	+	157391563	Chr1B	163180819	163185119	+	163182969	1.0	1.0
gene:TraesCS1B03G0339100	Chr1B	157395008	157409897	-	157402452	Chr1B	163186333	163201230	-	163193781	1.0	1.0
gene:TraesCS1B03G0340300	Chr1B	157773675	157778932	-	157776303	Chr1B	163562021	163567278	-	163564649	1.0	1.0
gene:TraesCS1B03G0340400	Chr1B	157780288	157786280	-	157783284	Chr1B	163568634	163574626	-	163571630	1.0	1.0
gene:TraesCS1B03G0340600	Chr1B	158148357	158149256	-	158148806	Chr1B	163936716	163937615	-	163937165	1.0	1.0
gene:TraesCS1B03G0340700	Chr1B	158151515	158159349	-	158155432	Chr1B	163939874	163947711	-	163943792	1.0	1.0
gene:TraesCS1B03G0341300	Chr1B	159010225	159013148	+	159011686	Chr1B	164791857	164794778	+	164793317	1.0	1.0
gene:TraesCS1B03G0341400	Chr1B	159080216	159082015	+	159081115	Chr1B	164861845	164863644	+	164862744	1.0	0.998
gene:TraesCS1B03G0341500	Chr1B	159084717	159087335	-	159086026	Chr1B	164866348	164868966	-	164867657	1.0	1.0
gene:TraesCS1B03G0341800	Chr1B	159292638	159293498	+	159293068	Chr1B	165073546	165074406	+	165073976	1.0	1.0
gene:TraesCS1B03G0342000	Chr1B	159323051	159327326	-	159325188	Chr1B	165103952	165108227	-	165106089	1.0	1.0
gene:TraesCS1B03G0342200	Chr1B	159356560	159361672	-	159359116	Chr1B	165137482	165142594	-	165140038	1.0	1.0
gene:TraesCS1B03G0342600	Chr1B	159396482	159397388	+	159396935	Chr1B	165177429	165178335	+	165177882	1.0	1.0
gene:TraesCS1B03G0343100	Chr1B	159511554	159519039	+	159515296	Chr1B	165292505	165299990	+	165296247	1.0	0.999
gene:TraesCS1B03G0343200	Chr1B	159979352	159979903	-	159979627	Chr1B	165759270	165759821	-	165759545	1.0	1.0
gene:TraesCS1B03G0343600	Chr1B	160699958	160702517	+	160701237	Chr1B	166478330	166480889	+	166479609	1.0	1.0
gene:TraesCS1B03G0343800	Chr1B	160705258	160709332	+	160707295	Chr1B	166483630	166487704	+	166485667	1.0	1.0
gene:TraesCS1B03G0343900	Chr1B	160709608	160713576	-	160711592	Chr1B	166487980	166491948	-	166489964	1.0	1.0
gene:TraesCS1B03G0344000	Chr1B	160716755	160721871	-	160719313	Chr1B	166495127	166500243	-	166497685	1.0	1.0
gene:TraesCS1B03G0344100	Chr1B	161131161	161131709	+	161131435	Chr1B	166906431	166906979	+	166906705	1.0	1.0
gene:TraesCS1B03G0344200	Chr1B	161144612	161149260	+	161146936	Chr1B	166919908	166924554	+	166922231	1.0	0.999
gene:TraesCS1B03G0344300	Chr1B	161951500	161953551	+	161952525	Chr1B	167725670	167727721	+	167726695	1.0	1.0
gene:TraesCS1B03G0344400	Chr1B	161954105	161958020	-	161956062	Chr1B	167728275	167732190	-	167730232	1.0	1.0
gene:TraesCS1B03G0344500	Chr1B	161957719	161973447	+	161965583	Chr1B	167731889	167748079	+	167739984	0.998	0.99
gene:TraesCS1B03G0344600	Chr1B	161985337	161986365	-	161985851	Chr1B	167759984	167761012	-	167760498	1.0	1.0
gene:TraesCS1B03G0345000	Chr1B	162279033	162285518	+	162282275	Chr1B	168053715	168060200	+	168056957	1.0	1.0
gene:TraesCS1B03G0345100	Chr1B	162289284	162289757	+	162289520	Chr1B	168063966	168064439	+	168064202	1.0	1.0
gene:TraesCS1B03G0345200	Chr1B	162291778	162294703	-	162293240	Chr1B	168066460	168069385	-	168067922	1.0	1.0
gene:TraesCS1B03G0345300	Chr1B	162803315	162806257	-	162804786	Chr1B	168577624	168580576	-	168579100	1.0	1.0
gene:TraesCS1B03G0345500	Chr1B	163104498	163106650	-	163105574	Chr1B	168878859	168881011	-	168879935	1.0	1.0
gene:TraesCS1B03G0345600	Chr1B	163119986	163125929	+	163122957	Chr1B	168894366	168900306	+	168897336	0.999	0.999
gene:TraesCS1B03G0345700	Chr1B	163130315	163132896	+	163131605	Chr1B	168904162	168906741	+	168905451	0.997	0.997
gene:TraesCS1B03G0345800	Chr1B	163133325	163137158	-	163135241	Chr1B	168907167	168911000	-	168909083	0.998	0.995
gene:TraesCS1B03G0345900	Chr1B	163142573	163143975	-	163143274	Chr1B	168916415	168917817	-	168917116	1.0	1.0
gene:TraesCS1B03G0346000	Chr1B	163223161	163226918	+	163225039	Chr1B	168997013	169000770	+	168998891	1.0	0.999
gene:TraesCS1B03G0346200	Chr1B	163374261	163376113	-	163375187	Chr1B	169148177	169150029	-	169149103	1.0	1.0
gene:TraesCS1B03G0346300	Chr1B	163385516	163392457	-	163388986	Chr1B	169159415	169166356	-	169162885	1.0	1.0
gene:TraesCS1B03G0347100	Chr1B	163990646	164000879	-	163995762	Chr1B	169755262	169765495	-	169760378	1.0	1.0
gene:TraesCS1B03G0347500	Chr1B	164432152	164435449	+	164433800	Chr1B	170204469	170207766	+	170206117	1.0	1.0
gene:TraesCS1B03G0347700	Chr1B	164457897	164461935	-	164459916	Chr1B	170230211	170234249	-	170232230	1.0	1.0
gene:TraesCS1B03G0347800	Chr1B	164467810	164473007	-	164470408	Chr1B	170240133	170245330	-	170242731	1.0	1.0
gene:TraesCS1B03G0348100	Chr1B	164837022	164842461	-	164839741	Chr1B	170609013	170614452	-	170611732	1.0	1.0
gene:TraesCS1B03G0348200	Chr1B	165043716	165046820	+	165045268	Chr1B	170814341	170817445	+	170815893	1.0	0.999
gene:TraesCS1B03G0348400	Chr1B	165059602	165060459	-	165060030	Chr1B	170830225	170831082	-	170830653	1.0	0.998
gene:TraesCS1B03G0348500	Chr1B	165060926	165072874	-	165066900	Chr1B	170831546	170843491	-	170837518	1.0	0.999
gene:TraesCS1B03G0348600	Chr1B	165698310	165698726	+	165698518	Chr1B	171498777	171499193	+	171498985	1.0	1.0
gene:TraesCS1B03G0349400	Chr1B	165738751	165739771	-	165739261	Chr1B	171539369	171540389	-	171539879	1.0	0.998
gene:TraesCS1B03G0349500	Chr1B	165919683	165923734	+	165921708	Chr1B	171721150	171725200	+	171723175	1.0	1.0
gene:TraesCS1B03G0350100	Chr1B	166165253	166171591	-	166168422	Chr1B	171959839	171966176	-	171963007	1.0	1.0
gene:TraesCS1B03G0350400	Chr1B	166444614	166445677	-	166445145	Chr1B	172236178	172237241	-	172236709	1.0	1.0
gene:TraesCS1B03G0350500	Chr1B	166446925	166456266	-	166451595	Chr1B	172238489	172247800	-	172243144	1.0	1.0
gene:TraesCS1B03G0350700	Chr1B	166549661	166550255	+	166549958	Chr1B	172341195	172341789	+	172341492	1.0	1.0
gene:TraesCS1B03G0351000	Chr1B	166838312	166839575	-	166838943	Chr1B	172617216	172618479	-	172617847	1.0	1.0
gene:TraesCS1B03G0351100	Chr1B	166849644	166857306	-	166853475	Chr1B	172628100	172635762	-	172631931	1.0	1.0
gene:TraesCS1B03G0351400	Chr1B	167013362	167017045	+	167015203	Chr1B	172797839	172801522	+	172799680	1.0	0.999
gene:TraesCS1B03G0351800	Chr1B	167192723	167194836	+	167193779	Chr1B	172977168	172979280	+	172978224	1.0	1.0
gene:TraesCS1B03G0352100	Chr1B	167727624	167734241	+	167730932	Chr1B	173538351	173544967	+	173541659	1.0	1.0
gene:TraesCS1B03G0352200	Chr1B	167734651	167737188	-	167735919	Chr1B	173545377	173547914	-	173546645	1.0	1.0
gene:TraesCS1B03G0354200	Chr1B	168506916	168518636	+	168512776	Chr1B	174294826	174306532	+	174300679	0.999	0.997
gene:TraesCS1B03G0354900	Chr1B	168796316	168802455	+	168799385	Chr1B	174583792	174589929	+	174586860	1.0	1.0
gene:TraesCS1B03G0355100	Chr1B	168861126	168864754	-	168862940	Chr1B	174648616	174652244	-	174650430	1.0	1.0
gene:TraesCS1B03G0355400	Chr1B	169293896	169297622	+	169295759	Chr1B	175080041	175083767	+	175081904	1.0	0.994
gene:TraesCS1B03G0355800	Chr1B	169319955	169320422	-	169320188	Chr1B	175097458	175097925	-	175097691	1.0	1.0
gene:TraesCS1B03G0356000	Chr1B	169324661	169329121	-	169326891	Chr1B	175102164	175106623	-	175104393	0.999	0.995
gene:TraesCS1B03G0356600	Chr1B	169577192	169578690	-	169577941	Chr1B	175370773	175372269	-	175371521	1.0	0.983
gene:TraesCS1B03G0356700	Chr1B	169580920	169582357	-	169581638	Chr1B	175374623	175376060	-	175375341	1.0	0.985
gene:TraesCS1B03G0356800	Chr1B	169608856	169613032	-	169610944	Chr1B	175402469	175406643	-	175404556	1.0	0.999
gene:TraesCS1B03G0357500	Chr1B	170203000	170203887	-	170203443	Chr1B	176018752	176019639	-	176019195	1.0	0.993
gene:TraesCS1B03G0358600	Chr1B	171613059	171613892	+	171613475	Chr1B	177361647	177362478	+	177362062	0.997	0.996
gene:TraesCS1B03G0358700	Chr1B	171619748	171623784	+	171621766	Chr1B	177368315	177372351	+	177370333	1.0	1.0
gene:TraesCS1B03G0358800	Chr1B	171624487	171626334	-	171625410	Chr1B	177373054	177374901	-	177373977	1.0	1.0
gene:TraesCS1B03G0358900	Chr1B	172092194	172093258	-	172092726	Chr1B	177669826	177670890	-	177670358	1.0	0.994
gene:TraesCS1B03G0359400	Chr1B	172360689	172364498	-	172362593	Chr1B	177954388	177958198	-	177956293	1.0	0.998
gene:TraesCS1B03G0359700	Chr1B	172619913	172623828	-	172621870	Chr1B	178164803	178168736	-	178166769	1.0	0.997
gene:TraesCS1B03G0359800	Chr1B	173123578	173135649	+	173129613	Chr1B	178651807	178663088	+	178657447	1.0	0.996
gene:TraesCS1B03G0359900	Chr1B	173136339	173138880	-	173137609	Chr1B	178663796	178666332	-	178665064	0.998	0.997
gene:TraesCS1B03G0360100	Chr1B	173201520	173203469	-	173202494	Chr1B	178707670	178709618	-	178708644	0.999	0.998
gene:TraesCS1B03G0360300	Chr1B	173649811	173652785	-	173651298	Chr1B	179143176	179146458	-	179144817	0.988	0.986
gene:TraesCS1B03G0360700	Chr1B	174251757	174253799	+	174252778	Chr1B	179726502	179728546	+	179727524	1.0	0.998
gene:TraesCS1B03G0360800	Chr1B	174254421	174258382	+	174256401	Chr1B	179729168	179733129	+	179731148	1.0	0.999
gene:TraesCS1B03G0361100	Chr1B	174468217	174472214	+	174470215	Chr1B	179948544	179952539	+	179950541	1.0	0.998
gene:TraesCS1B03G0361500	Chr1B	174526844	174536662	-	174531753	Chr1B	179998585	180008405	-	180003495	1.0	0.998
gene:TraesCS1B03G0361800	Chr1B	174868070	174868846	+	174868458	Chr1B	180356846	180357620	+	180357233	0.997	0.997
gene:TraesCS1B03G0362100	Chr1B	174953355	174956535	+	174954945	Chr1B	180426504	180429696	+	180428100	1.0	0.998
gene:TraesCS1B03G0362200	Chr1B	175158543	175161645	+	175160094	Chr1B	180677763	180680871	+	180679317	1.0	0.997
gene:TraesCS1B03G0362400	Chr1B	175506966	175511243	+	175509104	Chr1B	181046470	181050777	+	181048623	1.0	0.997
gene:TraesCS1B03G0362900	Chr1B	175561013	175562023	-	175561518	Chr1B	181094131	181095139	-	181094635	0.998	0.995
gene:TraesCS1B03G0363200	Chr1B	176063391	176066566	-	176064978	Chr1B	181580296	181583471	-	181581883	1.0	0.997
gene:TraesCS1B03G0363400	Chr1B	176173385	176175325	-	176174355	Chr1B	181701576	181703521	-	181702548	1.0	0.996
gene:TraesCS1B03G0363500	Chr1B	176193113	176197250	-	176195181	Chr1B	181711904	181716005	-	181713954	0.993	0.99
gene:TraesCS1B03G0363900	Chr1B	176224777	176228970	+	176226873	Chr1B	181752166	181756359	+	181754262	1.0	0.998
gene:TraesCS1B03G0364700	Chr1B	177039226	177041583	-	177040404	Chr1B	182565677	182568034	-	182566855	1.0	0.999
gene:TraesCS1B03G0364900	Chr1B	177093898	177100662	-	177097280	Chr1B	182622622	182629316	-	182625969	0.96	0.96
gene:TraesCS1B03G0365300	Chr1B	177365585	177367768	-	177366676	Chr1B	182878887	182881057	-	182879972	1.0	0.996
gene:TraesCS1B03G0365400	Chr1B	177553187	177568413	+	177560800	Chr1B	183065566	183085745	+	183075655	1.0	0.999
gene:TraesCS1B03G0365600	Chr1B	177651649	177655126	+	177653387	Chr1B	183168950	183172427	+	183170688	1.0	0.997
gene:TraesCS1B03G0365900	Chr1B	177722708	177723004	-	177722856	Chr1B	183240001	183240297	-	183240149	1.0	1.0
gene:TraesCS1B03G0366000	Chr1B	177741241	177753615	-	177747428	Chr1B	183258556	183270969	-	183264762	1.0	1.0
gene:TraesCS1B03G0366100	Chr1B	177929853	177933108	-	177931480	Chr1B	183447404	183450659	-	183449031	1.0	1.0
gene:TraesCS1B03G0366300	Chr1B	178136520	178139999	+	178138259	Chr1B	183652089	183655616	+	183653852	1.0	1.0
gene:TraesCS1B03G0367100	Chr1B	178520142	178524495	+	178522318	Chr1B	184030299	184034652	+	184032475	1.0	0.999
gene:TraesCS1B03G0367200	Chr1B	178525699	178532721	-	178529210	Chr1B	184035857	184042882	-	184039369	1.0	1.0
gene:TraesCS1B03G0367500	Chr1B	178775421	178776284	+	178775852	Chr1B	184284801	184285664	+	184285232	1.0	0.998
gene:TraesCS1B03G0367600	Chr1B	178896016	178899452	+	178897734	Chr1B	184405229	184408665	+	184406947	1.0	1.0
gene:TraesCS1B03G0367700	Chr1B	178899683	178906222	-	178902952	Chr1B	184408896	184415430	-	184412163	1.0	1.0
gene:TraesCS1B03G0368300	Chr1B	179409020	179412142	+	179410581	Chr1B	184900806	184903928	+	184902367	1.0	1.0
gene:TraesCS1B03G0368400	Chr1B	179460751	179464120	+	179462435	Chr1B	184952538	184955906	+	184954222	1.0	1.0
gene:TraesCS1B03G0368500	Chr1B	179638103	179639014	-	179638558	Chr1B	185127103	185128014	-	185127558	1.0	1.0
gene:TraesCS1B03G0368900	Chr1B	179645436	179649535	-	179647485	Chr1B	185134683	185138782	-	185136732	1.0	0.999
gene:TraesCS1B03G0369200	Chr1B	179816807	179819255	-	179818031	Chr1B	185306078	185308526	-	185307302	1.0	1.0
gene:TraesCS1B03G0369300	Chr1B	180108080	180109264	+	180108672	Chr1B	185597343	185598527	+	185597935	1.0	0.998
gene:TraesCS1B03G0369400	Chr1B	180480989	180487092	-	180484040	Chr1B	185966193	185972296	-	185969244	1.0	0.999
gene:TraesCS1B03G0369600	Chr1B	180613184	180616539	+	180614861	Chr1B	186098382	186101737	+	186100059	1.0	1.0
gene:TraesCS1B03G0369700	Chr1B	180616571	180616942	+	180616756	Chr1B	186101769	186102140	+	186101954	1.0	1.0
gene:TraesCS1B03G0370000	Chr1B	181103476	181106673	-	181105074	Chr1B	186581251	186584448	-	186582849	1.0	1.0
gene:TraesCS1B03G0370100	Chr1B	181106794	181109313	+	181108053	Chr1B	186584569	186587088	+	186585828	1.0	0.998
gene:TraesCS1B03G0370300	Chr1B	181146566	181148413	-	181147489	Chr1B	186624363	186626210	-	186625286	1.0	0.999
gene:TraesCS1B03G0370600	Chr1B	181266634	181267334	-	181266984	Chr1B	186743117	186743817	-	186743467	1.0	1.0
gene:TraesCS1B03G0370700	Chr1B	181287609	181287986	-	181287797	Chr1B	186763448	186763825	-	186763636	1.0	1.0
gene:TraesCS1B03G0370800	Chr1B	181287637	181287971	+	181287804	Chr1B	186763476	186763810	+	186763643	1.0	1.0
gene:TraesCS1B03G0370900	Chr1B	181485440	181490077	+	181487758	Chr1B	186960695	186965332	+	186963013	1.0	1.0
gene:TraesCS1B03G0371000	Chr1B	181768452	181769210	-	181768831	Chr1B	187243775	187244533	-	187244154	1.0	1.0
gene:TraesCS1B03G0371200	Chr1B	181906916	181913102	-	181910009	Chr1B	187382365	187388551	-	187385458	1.0	1.0
gene:TraesCS1B03G0371300	Chr1B	181919632	181921422	-	181920527	Chr1B	187395081	187396872	-	187395976	1.0	0.999
gene:TraesCS1B03G0371500	Chr1B	182149430	182150479	-	182149954	Chr1B	187617925	187618974	-	187618449	1.0	1.0
gene:TraesCS1B03G0371600	Chr1B	182151530	182153437	+	182152483	Chr1B	187620024	187621931	+	187620977	1.0	1.0
gene:TraesCS1B03G0372300	Chr1B	183271046	183274817	+	183272931	Chr1B	188742262	188746033	+	188744147	1.0	1.0
gene:TraesCS1B03G0372800	Chr1B	183281008	183290539	-	183285773	Chr1B	188752224	188761805	-	188757014	1.0	1.0
gene:TraesCS1B03G0373500	Chr1B	183483712	183485429	-	183484570	Chr1B	188954403	188956120	-	188955261	1.0	1.0
gene:TraesCS1B03G0373600	Chr1B	183486613	183488880	-	183487746	Chr1B	188957304	188959594	-	188958449	1.0	1.0
gene:TraesCS1B03G0374000	Chr1B	184317989	184320619	-	184319304	Chr1B	189787170	189789800	-	189788485	1.0	1.0
gene:TraesCS1B03G0374100	Chr1B	184576700	184580423	+	184578561	Chr1B	190048629	190052352	+	190050490	1.0	0.999
gene:TraesCS1B03G0374900	Chr1B	184985394	184989573	+	184987483	Chr1B	190457400	190461579	+	190459489	1.0	1.0
gene:TraesCS1B03G0375200	Chr1B	185191032	185193474	+	185192253	Chr1B	190659781	190662224	+	190661002	1.0	0.999
gene:TraesCS1B03G0376400	Chr1B	185976053	185976310	+	185976181	Chr1B	191444378	191444635	+	191444506	1.0	1.0
gene:TraesCS1B03G0376500	Chr1B	186097772	186099888	-	186098830	Chr1B	191566094	191568211	-	191567152	1.0	0.999
gene:TraesCS1B03G0376600	Chr1B	186870499	186872358	+	186871428	Chr1B	192345319	192347179	+	192346249	1.0	0.998
gene:TraesCS1B03G0376700	Chr1B	186996624	186997829	+	186997226	Chr1B	192471453	192472658	+	192472055	1.0	1.0
gene:TraesCS1B03G0376800	Chr1B	187146927	187150456	-	187148691	Chr1B	192621686	192625215	-	192623450	1.0	0.998
gene:TraesCS1B03G0378100	Chr1B	187674499	187676608	-	187675553	Chr1B	193141630	193143739	-	193142684	1.0	0.999
