gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS4D03G0097700	Chr4D	30054753	30056968	-	30055860	Chr4D	31295142	31297357	-	31296249	1.0	1.0
gene:TraesCS4D03G0098300	Chr4D	30439167	30445587	+	30442377	Chr4D	31677658	31684078	+	31680868	1.0	1.0
gene:TraesCS4D03G0098400	Chr4D	30467420	30470091	+	30468755	Chr4D	31705910	31708581	+	31707245	1.0	1.0
gene:TraesCS4D03G0098500	Chr4D	30470275	30475395	-	30472835	Chr4D	31708765	31713885	-	31711325	1.0	0.999
gene:TraesCS4D03G0098600	Chr4D	30478073	30480859	+	30479466	Chr4D	31716563	31719387	+	31717975	1.0	0.998
gene:TraesCS4D03G0098900	Chr4D	30642276	30644378	+	30643327	Chr4D	31880745	31882847	+	31881796	1.0	0.999
gene:TraesCS4D03G0099100	Chr4D	30803251	30804317	+	30803784	Chr4D	32042037	32043103	+	32042570	1.0	1.0
gene:TraesCS4D03G0099200	Chr4D	30828665	30829123	+	30828894	Chr4D	32067474	32067932	+	32067703	1.0	1.0
gene:TraesCS4D03G0099300	Chr4D	30830247	30832622	-	30831434	Chr4D	32069056	32071431	-	32070243	1.0	1.0
gene:TraesCS4D03G0099600	Chr4D	30845978	30849015	-	30847496	Chr4D	32084820	32087857	-	32086338	1.0	1.0
gene:TraesCS4D03G0099700	Chr4D	30850127	30854145	-	30852136	Chr4D	32088969	32092987	-	32090978	1.0	1.0
gene:TraesCS4D03G0099800	Chr4D	30908554	30912397	+	30910475	Chr4D	32147406	32151249	+	32149327	1.0	1.0
gene:TraesCS4D03G0100100	Chr4D	30942517	30943119	-	30942818	Chr4D	32181380	32181982	-	32181681	1.0	1.0
gene:TraesCS4D03G0100800	Chr4D	31022927	31024564	-	31023745	Chr4D	32261787	32263424	-	32262605	1.0	1.0
gene:TraesCS4D03G0101000	Chr4D	31030549	31040368	+	31035458	Chr4D	32269409	32279228	+	32274318	1.0	1.0
gene:TraesCS4D03G0101100	Chr4D	31043348	31046135	+	31044741	Chr4D	32282212	32284999	+	32283605	1.0	1.0
gene:TraesCS4D03G0101300	Chr4D	31050421	31054325	+	31052373	Chr4D	32289290	32293194	+	32291242	1.0	1.0
gene:TraesCS4D03G0101800	Chr4D	31131265	31136328	+	31133796	Chr4D	32369586	32374649	+	32372117	1.0	1.0
gene:TraesCS4D03G0101900	Chr4D	31136373	31142089	+	31139231	Chr4D	32374694	32380406	+	32377550	1.0	1.0
gene:TraesCS4D03G0102000	Chr4D	31144962	31146612	+	31145787	Chr4D	32383279	32384873	+	32384076	0.966	0.961
gene:TraesCS4D03G0102300	Chr4D	31154742	31156337	+	31155539	Chr4D	32393003	32394598	+	32393800	1.0	1.0
gene:TraesCS4D03G0102600	Chr4D	31183635	31185374	-	31184504	Chr4D	32421899	32423638	-	32422768	1.0	1.0
gene:TraesCS4D03G0103600	Chr4D	31579851	31585065	-	31582458	Chr4D	32817701	32822915	-	32820308	1.0	1.0
gene:TraesCS4D03G0103800	Chr4D	31956855	31958928	-	31957891	Chr4D	33193499	33195572	-	33194535	1.0	1.0
gene:TraesCS4D03G0103900	Chr4D	32057291	32059293	+	32058292	Chr4D	33293779	33295781	+	33294780	1.0	1.0
gene:TraesCS4D03G0104000	Chr4D	32067135	32068923	-	32068029	Chr4D	33303643	33305433	-	33304538	1.0	0.998
gene:TraesCS4D03G0104300	Chr4D	32270521	32273331	+	32271926	Chr4D	33506058	33508868	+	33507463	1.0	0.998
gene:TraesCS4D03G0104600	Chr4D	32377623	32379485	+	32378554	Chr4D	33613166	33615028	+	33614097	1.0	1.0
gene:TraesCS4D03G0104700	Chr4D	32380624	32383054	+	32381839	Chr4D	33616167	33618597	+	33617382	1.0	1.0
gene:TraesCS4D03G0104900	Chr4D	32424084	32434756	+	32429420	Chr4D	33659664	33670342	+	33665003	1.0	1.0
gene:TraesCS4D03G0105000	Chr4D	32436804	32441549	+	32439176	Chr4D	33672390	33677135	+	33674762	1.0	1.0
gene:TraesCS4D03G0105100	Chr4D	32634760	32640871	+	32637815	Chr4D	33868321	33874429	+	33871375	1.0	1.0
gene:TraesCS4D03G0105200	Chr4D	32680929	32683760	+	32682344	Chr4D	33914483	33917314	+	33915898	1.0	1.0
gene:TraesCS4D03G0105300	Chr4D	32836272	32839391	+	32837831	Chr4D	34069827	34072946	+	34071386	1.0	1.0
gene:TraesCS4D03G0105400	Chr4D	32847824	32853936	+	32850880	Chr4D	34081379	34087491	+	34084435	1.0	1.0
gene:TraesCS4D03G0105500	Chr4D	32855016	32859133	-	32857074	Chr4D	34088571	34092688	-	34090629	1.0	1.0
gene:TraesCS4D03G0105700	Chr4D	32964434	32967298	+	32965866	Chr4D	34197947	34200811	+	34199379	1.0	1.0
gene:TraesCS4D03G0105800	Chr4D	32967851	32973660	-	32970755	Chr4D	34201364	34207173	-	34204268	1.0	1.0
gene:TraesCS4D03G0106000	Chr4D	33104989	33111507	+	33108248	Chr4D	34338259	34344777	+	34341518	1.0	1.0
gene:TraesCS4D03G0106100	Chr4D	33112783	33117534	+	33115158	Chr4D	34346053	34350804	+	34348428	1.0	1.0
gene:TraesCS4D03G0106200	Chr4D	33118275	33119403	-	33118839	Chr4D	34351545	34352674	-	34352109	1.0	0.999
gene:TraesCS4D03G0106400	Chr4D	33375829	33381082	-	33378455	Chr4D	34609257	34614509	-	34611883	1.0	1.0
gene:TraesCS4D03G0106500	Chr4D	33381984	33384276	-	33383130	Chr4D	34615411	34617703	-	34616557	1.0	1.0
gene:TraesCS4D03G0106600	Chr4D	33552544	33560416	-	33556480	Chr4D	34786000	34793568	-	34789784	1.0	1.0
gene:TraesCS4D03G0106800	Chr4D	34680925	34682811	+	34681868	Chr4D	35916333	35918219	+	35917276	1.0	1.0
gene:TraesCS4D03G0106900	Chr4D	34698443	34701430	+	34699936	Chr4D	35933850	35936837	+	35935343	1.0	1.0
gene:TraesCS4D03G0107300	Chr4D	35208529	35212803	-	35210666	Chr4D	36453291	36457565	-	36455428	1.0	1.0
gene:TraesCS4D03G0107600	Chr4D	35269978	35274596	+	35272287	Chr4D	36514800	36519604	+	36517202	1.0	1.0
gene:TraesCS4D03G0107700	Chr4D	35275182	35279013	+	35277097	Chr4D	36520190	36524021	+	36522105	1.0	1.0
gene:TraesCS4D03G0107800	Chr4D	35278913	35280221	-	35279567	Chr4D	36523921	36525229	-	36524575	1.0	1.0
gene:TraesCS4D03G0107900	Chr4D	35308013	35310941	-	35309477	Chr4D	36553017	36555945	-	36554481	1.0	1.0
gene:TraesCS4D03G0108000	Chr4D	35311132	35321208	+	35316170	Chr4D	36556136	36566212	+	36561174	1.0	1.0
gene:TraesCS4D03G0108100	Chr4D	35321772	35325642	-	35323707	Chr4D	36566776	36570646	-	36568711	1.0	0.995
gene:TraesCS4D03G0108400	Chr4D	35727294	35729903	+	35728598	Chr4D	36969847	36972456	+	36971151	1.0	1.0
gene:TraesCS4D03G0108500	Chr4D	35729766	35734881	-	35732323	Chr4D	36972319	36977433	-	36974876	1.0	1.0
gene:TraesCS4D03G0108700	Chr4D	35759031	35761232	-	35760131	Chr4D	37000508	37002709	-	37001608	1.0	1.0
gene:TraesCS4D03G0108900	Chr4D	35772005	35774497	+	35773251	Chr4D	37013482	37015974	+	37014728	1.0	1.0
gene:TraesCS4D03G0108800	Chr4D	35771743	35777717	-	35774730	Chr4D	37013220	37019194	-	37016207	1.0	1.0
gene:TraesCS4D03G0109000	Chr4D	35779931	35780503	-	35780217	Chr4D	37021410	37021982	-	37021696	1.0	1.0
gene:TraesCS4D03G0110500	Chr4D	36081563	36085726	+	36083644	Chr4D	37321693	37325856	+	37323774	1.0	1.0
gene:TraesCS4D03G0111100	Chr4D	36235050	36236801	+	36235925	Chr4D	37478575	37480326	+	37479450	1.0	1.0
gene:TraesCS4D03G0111200	Chr4D	36256340	36258609	-	36257474	Chr4D	37499901	37502170	-	37501035	1.0	1.0
gene:TraesCS4D03G0111500	Chr4D	36878552	36881096	+	36879824	Chr4D	38121312	38123856	+	38122584	1.0	1.0
gene:TraesCS4D03G0111700	Chr4D	36881168	36885908	-	36883538	Chr4D	38123928	38128668	-	38126298	1.0	1.0
gene:TraesCS4D03G0111800	Chr4D	37011917	37018532	+	37015224	Chr4D	38254128	38260743	+	38257435	1.0	1.0
gene:TraesCS4D03G0111900	Chr4D	37019838	37021919	+	37020878	Chr4D	38262049	38264130	+	38263089	1.0	1.0
gene:TraesCS4D03G0112200	Chr4D	37036246	37037000	+	37036623	Chr4D	38278462	38279216	+	38278839	1.0	1.0
gene:TraesCS4D03G0112400	Chr4D	37041798	37043648	+	37042723	Chr4D	38284022	38285872	+	38284947	1.0	1.0
gene:TraesCS4D03G0112300	Chr4D	37041454	37049929	+	37045691	Chr4D	38283678	38292159	+	38287918	1.0	1.0
gene:TraesCS4D03G0112600	Chr4D	37139272	37148945	+	37144108	Chr4D	38380487	38390161	+	38385324	1.0	1.0
gene:TraesCS4D03G0112800	Chr4D	37160252	37160771	-	37160511	Chr4D	38401473	38401992	-	38401732	1.0	1.0
gene:TraesCS4D03G0112900	Chr4D	37161100	37180788	+	37170944	Chr4D	38402321	38422003	+	38412162	1.0	1.0
gene:TraesCS4D03G0113000	Chr4D	37187296	37204968	-	37196132	Chr4D	38428511	38446183	-	38437347	1.0	1.0
gene:TraesCS4D03G0113900	Chr4D	37433012	37436820	+	37434916	Chr4D	38677493	38681301	+	38679397	1.0	0.999
gene:TraesCS4D03G0114000	Chr4D	37437342	37438322	+	37437832	Chr4D	38681823	38682803	+	38682313	1.0	1.0
gene:TraesCS4D03G0114100	Chr4D	37438911	37440062	+	37439486	Chr4D	38683392	38684543	+	38683967	1.0	1.0
gene:TraesCS4D03G0114400	Chr4D	37632984	37646305	+	37639644	Chr4D	38877324	38890692	+	38884008	1.0	1.0
gene:TraesCS4D03G0114700	Chr4D	37731827	37735241	-	37733534	Chr4D	38976260	38979674	-	38977967	1.0	1.0
gene:TraesCS4D03G0114900	Chr4D	37861771	37863221	+	37862496	Chr4D	39106259	39107709	+	39106984	1.0	1.0
gene:TraesCS4D03G0115300	Chr4D	37883602	37885580	-	37884591	Chr4D	39128088	39130066	-	39129077	1.0	1.0
gene:TraesCS4D03G0115600	Chr4D	38087051	38088397	-	38087724	Chr4D	39331373	39332719	-	39332046	1.0	1.0
gene:TraesCS4D03G0115700	Chr4D	38107749	38112073	-	38109911	Chr4D	39352074	39356398	-	39354236	1.0	1.0
gene:TraesCS4D03G0115900	Chr4D	38202197	38204171	+	38203184	Chr4D	39446521	39448495	+	39447508	1.0	1.0
gene:TraesCS4D03G0116000	Chr4D	38202964	38203716	-	38203340	Chr4D	39447288	39448040	-	39447664	1.0	1.0
gene:TraesCS4D03G0116100	Chr4D	38514850	38525091	+	38519970	Chr4D	39758538	39768779	+	39763658	1.0	1.0
gene:TraesCS4D03G0116200	Chr4D	38527298	38531880	-	38529589	Chr4D	39770986	39775372	-	39773179	1.0	1.0
gene:TraesCS4D03G0116500	Chr4D	38877080	38881050	-	38879065	Chr4D	40120026	40123996	-	40122011	1.0	1.0
gene:TraesCS4D03G0116800	Chr4D	38892447	38894975	+	38893711	Chr4D	40135396	40137924	+	40136660	1.0	1.0
gene:TraesCS4D03G0116900	Chr4D	38933369	38934499	-	38933934	Chr4D	40176288	40177418	-	40176853	1.0	0.999
gene:TraesCS4D03G0117400	Chr4D	39037430	39043728	-	39040579	Chr4D	40280344	40286643	-	40283493	1.0	1.0
gene:TraesCS4D03G0117500	Chr4D	39177754	39181226	-	39179490	Chr4D	40420702	40424174	-	40422438	1.0	1.0
gene:TraesCS4D03G0117700	Chr4D	39792372	39796540	-	39794456	Chr4D	41035326	41039494	-	41037410	1.0	1.0
gene:TraesCS4D03G0117900	Chr4D	39816801	39818608	-	39817704	Chr4D	41059754	41061552	-	41060653	0.994	0.994
gene:TraesCS4D03G0118000	Chr4D	39841638	39842352	+	39841995	Chr4D	41084594	41085308	+	41084951	1.0	1.0
gene:TraesCS4D03G0118100	Chr4D	39856525	39857017	+	39856771	Chr4D	41099479	41099971	+	41099725	1.0	1.0
gene:TraesCS4D03G0118200	Chr4D	39918438	39919030	+	39918734	Chr4D	41161393	41161987	+	41161690	1.0	0.995
gene:TraesCS4D03G0118300	Chr4D	39936084	39936371	+	39936227	Chr4D	41178409	41178696	+	41178552	1.0	1.0
gene:TraesCS4D03G0118500	Chr4D	39939142	39940418	+	39939780	Chr4D	41181109	41182385	+	41181747	1.0	1.0
gene:TraesCS4D03G0118600	Chr4D	39943940	39947416	+	39945678	Chr4D	41185918	41189394	+	41187656	1.0	1.0
gene:TraesCS4D03G0118700	Chr4D	39947368	39948337	-	39947852	Chr4D	41189346	41190315	-	41189830	1.0	1.0
gene:TraesCS4D03G0118900	Chr4D	39976391	39976978	-	39976684	Chr4D	41218372	41218959	-	41218665	1.0	1.0
gene:TraesCS4D03G0119100	Chr4D	39985533	39989750	+	39987641	Chr4D	41227067	41231284	+	41229175	1.0	1.0
gene:TraesCS4D03G0119200	Chr4D	39990822	39992087	+	39991454	Chr4D	41232356	41233621	+	41232988	1.0	1.0
gene:TraesCS4D03G0119300	Chr4D	39992135	39996298	-	39994216	Chr4D	41233669	41237832	-	41235750	1.0	1.0
gene:TraesCS4D03G0119800	Chr4D	40193290	40194558	-	40193924	Chr4D	41433264	41434532	-	41433898	1.0	1.0
gene:TraesCS4D03G0120500	Chr4D	40433900	40438881	+	40436390	Chr4D	41673864	41678845	+	41676354	1.0	1.0
gene:TraesCS4D03G0120600	Chr4D	40560003	40562561	+	40561282	Chr4D	41799325	41801883	+	41800604	1.0	1.0
gene:TraesCS4D03G0120700	Chr4D	40563854	40565666	-	40564760	Chr4D	41803175	41804987	-	41804081	1.0	1.0
gene:TraesCS4D03G0121000	Chr4D	40694344	40696456	+	40695400	Chr4D	41932712	41934824	+	41933768	1.0	1.0
gene:TraesCS4D03G0121100	Chr4D	40704050	40705898	-	40704974	Chr4D	41942418	41944266	-	41943342	1.0	1.0
gene:TraesCS4D03G0121400	Chr4D	40915713	40919135	-	40917424	Chr4D	42134544	42137966	-	42136255	1.0	1.0
gene:TraesCS4D03G0121600	Chr4D	40976951	40979075	+	40978013	Chr4D	42194410	42196534	+	42195472	1.0	1.0
gene:TraesCS4D03G0121700	Chr4D	40981605	40983434	+	40982519	Chr4D	42199085	42200914	+	42199999	1.0	1.0
gene:TraesCS4D03G0121900	Chr4D	40989580	40990065	-	40989822	Chr4D	42207060	42207545	-	42207302	1.0	0.996
gene:TraesCS4D03G0122300	Chr4D	41139726	41146656	+	41143191	Chr4D	42357193	42364123	+	42360658	1.0	1.0
gene:TraesCS4D03G0122400	Chr4D	41148078	41150147	-	41149112	Chr4D	42365545	42367614	-	42366579	1.0	1.0
gene:TraesCS4D03G0123100	Chr4D	41232354	41234112	+	41233233	Chr4D	42443394	42445152	+	42444273	1.0	1.0
gene:TraesCS4D03G0123200	Chr4D	41234249	41237780	-	41236014	Chr4D	42445289	42448821	-	42447055	1.0	0.999
gene:TraesCS4D03G0123300	Chr4D	41375859	41381091	-	41378475	Chr4D	42586118	42591350	-	42588734	1.0	1.0
gene:TraesCS4D03G0123400	Chr4D	41397790	41398227	+	41398008	Chr4D	42608054	42608491	+	42608272	1.0	1.0
gene:TraesCS4D03G0123500	Chr4D	41399368	41400772	+	41400070	Chr4D	42609632	42611036	+	42610334	1.0	1.0
gene:TraesCS4D03G0123600	Chr4D	41404293	41404652	+	41404472	Chr4D	42614557	42614916	+	42614736	1.0	1.0
gene:TraesCS4D03G0124600	Chr4D	41423146	41424096	+	41423621	Chr4D	42633409	42634359	+	42633884	1.0	1.0
gene:TraesCS4D03G0124900	Chr4D	41532991	41534280	+	41533635	Chr4D	42743309	42744598	+	42743953	1.0	1.0
gene:TraesCS4D03G0125000	Chr4D	41534414	41536011	-	41535212	Chr4D	42744732	42746329	-	42745530	1.0	1.0
gene:TraesCS4D03G0125300	Chr4D	41653269	41653985	+	41653627	Chr4D	42863218	42863934	+	42863576	1.0	1.0
gene:TraesCS4D03G0125400	Chr4D	41791227	41791385	-	41791306	Chr4D	43000961	43001119	-	43001040	1.0	1.0
gene:TraesCS4D03G0125500	Chr4D	41794111	41798541	-	41796326	Chr4D	43003845	43008275	-	43006060	1.0	1.0
gene:TraesCS4D03G0125700	Chr4D	42295717	42304708	-	42300212	Chr4D	43504847	43513838	-	43509342	1.0	1.0
gene:TraesCS4D03G0125800	Chr4D	42480376	42483091	-	42481733	Chr4D	43689663	43692378	-	43691020	1.0	1.0
gene:TraesCS4D03G0126000	Chr4D	42483109	42487587	+	42485348	Chr4D	43692396	43696874	+	43694635	1.0	1.0
gene:TraesCS4D03G0126400	Chr4D	42668343	42671846	+	42670094	Chr4D	43877676	43881179	+	43879427	1.0	1.0
gene:TraesCS4D03G0126700	Chr4D	42858553	42864412	-	42861482	Chr4D	44067909	44073768	-	44070838	1.0	1.0
gene:TraesCS4D03G0126800	Chr4D	42900561	42904113	+	42902337	Chr4D	44109927	44113479	+	44111703	1.0	1.0
gene:TraesCS4D03G0127000	Chr4D	43103212	43106985	-	43105098	Chr4D	44312091	44315864	-	44313977	1.0	0.999
gene:TraesCS4D03G0127100	Chr4D	43143452	43147260	-	43145356	Chr4D	44350127	44353935	-	44352031	1.0	1.0
gene:TraesCS4D03G0127200	Chr4D	43617177	43629673	+	43623425	Chr4D	44830038	44842540	+	44836289	1.0	1.0
gene:TraesCS4D03G0127300	Chr4D	43629882	43633175	-	43631528	Chr4D	44842749	44846043	-	44844396	1.0	1.0
gene:TraesCS4D03G0127400	Chr4D	43633407	43636821	+	43635114	Chr4D	44846275	44849689	+	44847982	1.0	1.0
gene:TraesCS4D03G0127600	Chr4D	43714763	43715436	-	43715099	Chr4D	44927625	44928298	-	44927961	1.0	1.0
gene:TraesCS4D03G0127800	Chr4D	43835093	43835641	-	43835367	Chr4D	45047970	45048518	-	45048244	1.0	1.0
gene:TraesCS4D03G0128500	Chr4D	43863425	43868804	+	43866114	Chr4D	45076085	45081138	+	45078611	1.0	0.999
gene:TraesCS4D03G0129000	Chr4D	44115971	44118966	+	44117468	Chr4D	45328348	45331348	+	45329848	1.0	0.998
gene:TraesCS4D03G0129200	Chr4D	44175767	44182927	-	44179347	Chr4D	45388155	45395315	-	45391735	1.0	1.0
gene:TraesCS4D03G0129300	Chr4D	44205900	44215656	-	44210778	Chr4D	45418324	45428080	-	45423202	1.0	1.0
gene:TraesCS4D03G0129400	Chr4D	44230180	44234554	-	44232367	Chr4D	45442677	45447051	-	45444864	1.0	1.0
gene:TraesCS4D03G0130000	Chr4D	44600656	44601137	+	44600896	Chr4D	45813137	45813618	+	45813377	1.0	1.0
gene:TraesCS4D03G0130100	Chr4D	44758384	44763425	-	44760904	Chr4D	45969447	45974488	-	45971967	1.0	1.0
gene:TraesCS4D03G0130300	Chr4D	44974253	44980305	+	44977279	Chr4D	46185343	46191395	+	46188369	1.0	1.0
gene:TraesCS4D03G0130400	Chr4D	44986429	44992681	+	44989555	Chr4D	46197518	46203770	+	46200644	1.0	1.0
gene:TraesCS4D03G0130500	Chr4D	44995096	45001944	-	44998520	Chr4D	46206185	46213033	-	46209609	1.0	1.0
gene:TraesCS4D03G0130800	Chr4D	45097463	45100876	-	45099169	Chr4D	46308732	46312145	-	46310438	1.0	1.0
gene:TraesCS4D03G0130900	Chr4D	45296442	45299334	+	45297888	Chr4D	46507782	46510674	+	46509228	1.0	1.0
gene:TraesCS4D03G0131000	Chr4D	45299988	45302335	-	45301161	Chr4D	46511328	46513675	-	46512501	1.0	1.0
gene:TraesCS4D03G0131100	Chr4D	45303652	45306491	-	45305071	Chr4D	46514990	46517829	-	46516409	1.0	1.0
gene:TraesCS4D03G0131200	Chr4D	45309370	45311072	-	45310221	Chr4D	46520708	46522410	-	46521559	1.0	1.0
gene:TraesCS4D03G0131300	Chr4D	45388666	45393174	-	45390920	Chr4D	46595864	46600372	-	46598118	1.0	1.0
gene:TraesCS4D03G0131600	Chr4D	45529829	45535841	+	45532835	Chr4D	46736993	46743005	+	46739999	1.0	1.0
gene:TraesCS4D03G0131800	Chr4D	45801150	45801362	+	45801256	Chr4D	47008075	47008287	+	47008181	1.0	1.0
gene:TraesCS4D03G0132500	Chr4D	46159721	46160962	+	46160341	Chr4D	47366198	47367439	+	47366818	1.0	1.0
gene:TraesCS4D03G0132700	Chr4D	46192863	46198319	+	46195591	Chr4D	47399377	47404833	+	47402105	1.0	1.0
gene:TraesCS4D03G0132900	Chr4D	46213430	46217125	-	46215277	Chr4D	47419952	47423647	-	47421799	1.0	1.0
gene:TraesCS4D03G0133000	Chr4D	46248374	46254137	-	46251255	Chr4D	47453879	47459642	-	47456760	1.0	1.0
gene:TraesCS4D03G0133100	Chr4D	46260149	46261679	+	46260914	Chr4D	47465657	47467187	+	47466422	1.0	1.0
gene:TraesCS4D03G0133200	Chr4D	46266537	46270106	-	46268321	Chr4D	47472045	47475614	-	47473829	1.0	1.0
gene:TraesCS4D03G0133300	Chr4D	46572567	46585570	+	46579068	Chr4D	47777129	47789995	+	47783562	1.0	0.999
gene:TraesCS4D03G0133500	Chr4D	46684627	46685465	-	46685046	Chr4D	47889082	47889920	-	47889501	1.0	1.0
gene:TraesCS4D03G0133800	Chr4D	46722985	46723383	+	46723184	Chr4D	47927439	47927837	+	47927638	1.0	1.0
gene:TraesCS4D03G0133900	Chr4D	46723969	46725423	+	46724696	Chr4D	47928423	47929877	+	47929150	1.0	1.0
gene:TraesCS4D03G0134200	Chr4D	46732956	46734383	-	46733669	Chr4D	47937410	47938837	-	47938123	1.0	0.999
gene:TraesCS4D03G0134400	Chr4D	46837972	46840132	-	46839052	Chr4D	48041867	48044027	-	48042947	1.0	1.0
gene:TraesCS4D03G0134500	Chr4D	46972276	46978326	-	46975301	Chr4D	48175706	48181766	-	48178736	1.0	0.999
gene:TraesCS4D03G0134600	Chr4D	47136608	47140318	+	47138463	Chr4D	48340086	48343796	+	48341941	1.0	1.0
gene:TraesCS4D03G0134700	Chr4D	47140806	47142248	-	47141527	Chr4D	48344284	48345726	-	48345005	1.0	0.999
gene:TraesCS4D03G0134800	Chr4D	47147478	47149994	-	47148736	Chr4D	48350956	48353472	-	48352214	1.0	1.0
gene:TraesCS4D03G0135000	Chr4D	47163749	47168451	+	47166100	Chr4D	48367226	48371928	+	48369577	1.0	1.0
gene:TraesCS4D03G0135100	Chr4D	47171682	47172442	-	47172062	Chr4D	48375160	48375920	-	48375540	1.0	1.0
gene:TraesCS4D03G0135200	Chr4D	47197610	47203045	+	47200327	Chr4D	48401088	48406523	+	48403805	1.0	1.0
gene:TraesCS4D03G0135300	Chr4D	47268839	47275998	+	47272418	Chr4D	48471335	48478494	+	48474914	1.0	1.0
gene:TraesCS4D03G0137200	Chr4D	47865359	47873690	+	47869524	Chr4D	49075085	49083416	+	49079250	1.0	1.0
gene:TraesCS4D03G0137300	Chr4D	47877307	47880411	-	47878859	Chr4D	49087033	49090137	-	49088585	1.0	1.0
gene:TraesCS4D03G0137500	Chr4D	47981152	47983376	+	47982264	Chr4D	49186633	49188857	+	49187745	1.0	1.0
gene:TraesCS4D03G0137800	Chr4D	48026270	48034666	-	48030468	Chr4D	49231858	49240247	-	49236052	1.0	1.0
gene:TraesCS4D03G0137900	Chr4D	48034803	48043700	+	48039251	Chr4D	49240384	49249281	+	49244832	1.0	1.0
gene:TraesCS4D03G0138300	Chr4D	48062296	48064170	-	48063233	Chr4D	49267876	49269750	-	49268813	1.0	1.0
gene:TraesCS4D03G0138400	Chr4D	48069815	48076362	+	48073088	Chr4D	49275396	49281943	+	49278669	1.0	1.0
gene:TraesCS4D03G0138500	Chr4D	48074493	48079820	-	48077156	Chr4D	49280074	49285401	-	49282737	1.0	1.0
gene:TraesCS4D03G0138700	Chr4D	48094607	48094768	-	48094687	Chr4D	49300186	49300347	-	49300266	1.0	1.0
gene:TraesCS4D03G0139200	Chr4D	48199424	48201015	-	48200219	Chr4D	49405060	49406651	-	49405855	1.0	1.0
gene:TraesCS4D03G0139300	Chr4D	48286915	48288567	-	48287741	Chr4D	49492553	49494205	-	49493379	1.0	1.0
gene:TraesCS4D03G0139400	Chr4D	48389834	48394597	+	48392215	Chr4D	49595196	49599959	+	49597577	1.0	1.0
gene:TraesCS4D03G0139500	Chr4D	48433895	48438413	+	48436154	Chr4D	49639278	49643796	+	49641537	1.0	1.0
gene:TraesCS4D03G0139600	Chr4D	48519312	48525050	+	48522181	Chr4D	49724688	49730426	+	49727557	1.0	1.0
gene:TraesCS4D03G0139700	Chr4D	48529903	48530834	+	48530368	Chr4D	49735280	49736211	+	49735745	1.0	1.0
gene:TraesCS4D03G0139800	Chr4D	48540783	48542449	-	48541616	Chr4D	49746161	49747827	-	49746994	1.0	1.0
gene:TraesCS4D03G0139900	Chr4D	48597058	48598901	-	48597979	Chr4D	49802592	49804435	-	49803513	1.0	1.0
gene:TraesCS4D03G0140100	Chr4D	48656385	48657917	-	48657151	Chr4D	49861939	49863471	-	49862705	1.0	1.0
gene:TraesCS4D03G0140500	Chr4D	49069937	49072205	-	49071071	Chr4D	50274106	50276374	-	50275240	1.0	1.0
gene:TraesCS4D03G0140900	Chr4D	49126702	49131551	+	49129126	Chr4D	50330849	50335698	+	50333273	1.0	1.0
gene:TraesCS4D03G0141000	Chr4D	49131702	49137867	-	49134784	Chr4D	50335849	50341996	-	50338922	1.0	1.0
gene:TraesCS4D03G0141100	Chr4D	49230569	49244388	+	49237478	Chr4D	50434142	50447961	+	50441051	1.0	0.999
gene:TraesCS4D03G0141200	Chr4D	49245245	49249109	+	49247177	Chr4D	50448818	50452682	+	50450750	1.0	1.0
gene:TraesCS4D03G0141300	Chr4D	49249759	49253153	-	49251456	Chr4D	50453332	50456726	-	50455029	1.0	1.0
gene:TraesCS4D03G0141400	Chr4D	49611280	49614307	-	49612793	Chr4D	50812156	50815183	-	50813669	1.0	1.0
gene:TraesCS4D03G0141500	Chr4D	49771383	49779908	+	49775645	Chr4D	50972171	50980705	+	50976438	1.0	0.996
gene:TraesCS4D03G0141600	Chr4D	49821476	49829774	-	49825625	Chr4D	51022280	51033704	-	51027992	1.0	1.0
gene:TraesCS4D03G0141700	Chr4D	49893780	49896642	-	49895211	Chr4D	51097722	51100583	-	51099152	1.0	1.0
gene:TraesCS4D03G0141800	Chr4D	50024473	50026689	-	50025581	Chr4D	51227960	51230176	-	51229068	1.0	1.0
gene:TraesCS4D03G0142000	Chr4D	50102831	50105553	-	50104192	Chr4D	51306341	51309063	-	51307702	1.0	1.0
gene:TraesCS4D03G0142300	Chr4D	50307950	50310365	+	50309157	Chr4D	51511503	51513919	+	51512711	1.0	1.0
gene:TraesCS4D03G0142600	Chr4D	50382834	50387237	+	50385035	Chr4D	51586335	51590738	+	51588536	1.0	1.0
gene:TraesCS4D03G0142700	Chr4D	50412334	50414027	+	50413180	Chr4D	51615833	51617526	+	51616679	1.0	1.0
gene:TraesCS4D03G0142800	Chr4D	50414978	50416892	-	50415935	Chr4D	51618477	51620391	-	51619434	1.0	1.0
gene:TraesCS4D03G0143100	Chr4D	50459139	50460941	-	50460040	Chr4D	51667594	51669396	-	51668495	1.0	1.0
gene:TraesCS4D03G0143300	Chr4D	50593632	50595077	+	50594354	Chr4D	51800046	51801491	+	51800768	1.0	1.0
gene:TraesCS4D03G0143500	Chr4D	50673573	50676883	+	50675228	Chr4D	51880016	51883326	+	51881671	1.0	0.999
gene:TraesCS4D03G0143700	Chr4D	50849520	50850467	+	50849993	Chr4D	52055350	52056297	+	52055823	1.0	1.0
