gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS6D03G0178000	Chr6D	71037857	71039843	+	71038850	Chr6D	77258791	77260777	+	77259784	1.0	1.0
gene:TraesCS6D03G0178100	Chr6D	71044992	71049406	-	71047199	Chr6D	77265926	77270340	-	77268133	1.0	1.0
gene:TraesCS6D03G0178400	Chr6D	71093416	71093571	-	71093493	Chr6D	77313465	77313620	-	77313542	1.0	1.0
gene:TraesCS6D03G0178300	Chr6D	71092917	71100309	-	71096613	Chr6D	77312966	77320359	-	77316662	1.0	0.999
gene:TraesCS6D03G0178500	Chr6D	71249562	71250264	-	71249913	Chr6D	77469824	77470526	-	77470175	1.0	1.0
gene:TraesCS6D03G0178600	Chr6D	71370359	71371040	-	71370699	Chr6D	77589961	77590642	-	77590301	1.0	1.0
gene:TraesCS6D03G0178900	Chr6D	71597158	71597712	+	71597435	Chr6D	77815419	77815973	+	77815696	1.0	0.998
gene:TraesCS6D03G0179100	Chr6D	71752202	71752902	+	71752552	Chr6D	77969203	77969903	+	77969553	1.0	1.0
gene:TraesCS6D03G0179200	Chr6D	71873146	71874237	-	71873691	Chr6D	78090217	78091308	-	78090762	1.0	1.0
gene:TraesCS6D03G0179900	Chr6D	72016658	72018114	-	72017386	Chr6D	78240554	78242010	-	78241282	1.0	1.0
gene:TraesCS6D03G0180000	Chr6D	72021951	72024653	-	72023302	Chr6D	78245849	78248551	-	78247200	1.0	1.0
gene:TraesCS6D03G0180200	Chr6D	72290553	72292013	-	72291283	Chr6D	78512602	78514062	-	78513332	1.0	0.999
gene:TraesCS6D03G0180300	Chr6D	72296034	72298730	-	72297382	Chr6D	78517866	78520562	-	78519214	1.0	0.999
gene:TraesCS6D03G0180500	Chr6D	72407530	72416002	-	72411766	Chr6D	78629018	78637490	-	78633254	1.0	1.0
gene:TraesCS6D03G0180600	Chr6D	72415364	72416002	-	72415683	Chr6D	78636852	78637490	-	78637171	1.0	1.0
gene:TraesCS6D03G0180800	Chr6D	72585039	72591195	+	72588117	Chr6D	78804071	78810227	+	78807149	1.0	1.0
gene:TraesCS6D03G0180900	Chr6D	72614722	72619809	+	72617265	Chr6D	78833766	78838853	+	78836309	1.0	1.0
gene:TraesCS6D03G0181000	Chr6D	72620442	72624007	-	72622224	Chr6D	78839486	78843051	-	78841268	1.0	1.0
gene:TraesCS6D03G0181300	Chr6D	72690275	72692265	-	72691270	Chr6D	78908681	78910671	-	78909676	1.0	1.0
gene:TraesCS6D03G0181600	Chr6D	72758629	72760947	-	72759788	Chr6D	78977120	78979438	-	78978279	1.0	1.0
gene:TraesCS6D03G0181900	Chr6D	73181393	73183913	-	73182653	Chr6D	79398587	79401107	-	79399847	1.0	0.999
gene:TraesCS6D03G0182000	Chr6D	73491803	73494652	+	73493227	Chr6D	79707074	79709923	+	79708498	1.0	1.0
gene:TraesCS6D03G0182200	Chr6D	73498091	73502632	+	73500361	Chr6D	79713361	79717902	+	79715631	1.0	1.0
gene:TraesCS6D03G0182300	Chr6D	73503157	73503675	-	73503416	Chr6D	79718427	79718945	-	79718686	1.0	1.0
gene:TraesCS6D03G0182400	Chr6D	73509602	73510126	-	73509864	Chr6D	79724882	79725406	-	79725144	1.0	1.0
gene:TraesCS6D03G0182900	Chr6D	73904063	73907390	-	73905726	Chr6D	80120281	80123608	-	80121944	1.0	1.0
gene:TraesCS6D03G0183100	Chr6D	74081304	74085412	-	74083358	Chr6D	80297530	80301638	-	80299584	1.0	1.0
gene:TraesCS6D03G0183200	Chr6D	74133897	74137437	-	74135667	Chr6D	80349570	80353110	-	80351340	1.0	0.999
gene:TraesCS6D03G0183400	Chr6D	74171360	74173864	-	74172612	Chr6D	80386534	80389038	-	80387786	1.0	1.0
gene:TraesCS6D03G0183500	Chr6D	74383675	74384107	-	74383891	Chr6D	80597654	80598086	-	80597870	1.0	1.0
gene:TraesCS6D03G0183600	Chr6D	74485164	74488157	+	74486660	Chr6D	80694068	80697061	+	80695564	1.0	1.0
gene:TraesCS6D03G0183700	Chr6D	74495780	74500380	-	74498080	Chr6D	80704684	80709284	-	80706984	1.0	1.0
gene:TraesCS6D03G0183900	Chr6D	74631417	74635248	-	74633332	Chr6D	80839622	80843454	-	80841538	1.0	1.0
gene:TraesCS6D03G0184400	Chr6D	74677912	74687310	-	74682611	Chr6D	80886122	80895520	-	80890821	1.0	1.0
gene:TraesCS6D03G0184800	Chr6D	74838935	74840102	-	74839518	Chr6D	81046790	81047957	-	81047373	1.0	1.0
gene:TraesCS6D03G0184900	Chr6D	74884960	74886891	+	74885925	Chr6D	81092819	81094750	+	81093784	1.0	1.0
gene:TraesCS6D03G0185000	Chr6D	74893768	74895108	+	74894438	Chr6D	81101627	81102967	+	81102297	1.0	1.0
gene:TraesCS6D03G0185200	Chr6D	74898967	74903377	-	74901172	Chr6D	81106828	81111238	-	81109033	1.0	1.0
gene:TraesCS6D03G0185600	Chr6D	75194548	75195978	-	75195263	Chr6D	81401577	81403007	-	81402292	1.0	1.0
gene:TraesCS6D03G0185900	Chr6D	75261750	75262595	-	75262172	Chr6D	81468774	81469619	-	81469196	1.0	1.0
gene:TraesCS6D03G0186000	Chr6D	75267370	75270393	-	75268881	Chr6D	81474394	81477417	-	81475905	1.0	1.0
gene:TraesCS6D03G0186100	Chr6D	75350268	75353799	-	75352033	Chr6D	81557314	81560847	-	81559080	1.0	1.0
gene:TraesCS6D03G0186800	Chr6D	75407246	75413753	-	75410499	Chr6D	81614317	81620824	-	81617570	1.0	1.0
gene:TraesCS6D03G0187000	Chr6D	75535383	75536059	-	75535721	Chr6D	81742678	81743354	-	81743016	1.0	1.0
gene:TraesCS6D03G0187100	Chr6D	75537377	75537823	+	75537600	Chr6D	81744672	81745118	+	81744895	1.0	1.0
gene:TraesCS6D03G0187300	Chr6D	75544916	75545196	+	75545056	Chr6D	81752211	81752491	+	81752351	1.0	1.0
gene:TraesCS6D03G0187400	Chr6D	75554810	75555246	-	75555028	Chr6D	81762105	81762541	-	81762323	1.0	0.997
gene:TraesCS6D03G0187500	Chr6D	75555681	75559679	-	75557680	Chr6D	81762976	81766974	-	81764975	1.0	0.999
gene:TraesCS6D03G0187600	Chr6D	75679540	75686864	+	75683202	Chr6D	81899804	81907128	+	81903466	1.0	0.999
gene:TraesCS6D03G0187800	Chr6D	75688033	75694863	+	75691448	Chr6D	81908297	81915131	+	81911714	1.0	1.0
gene:TraesCS6D03G0188000	Chr6D	75714764	75726841	+	75720802	Chr6D	81935024	81947101	+	81941062	1.0	1.0
gene:TraesCS6D03G0188100	Chr6D	75728861	75729484	-	75729172	Chr6D	81949121	81949744	-	81949432	1.0	1.0
gene:TraesCS6D03G0188700	Chr6D	75996474	76004724	+	76000599	Chr6D	82214810	82226494	+	82220652	1.0	0.997
gene:TraesCS6D03G0189200	Chr6D	76081415	76082467	+	76081941	Chr6D	82303222	82304274	+	82303748	1.0	1.0
gene:TraesCS6D03G0189400	Chr6D	76087105	76091858	-	76089481	Chr6D	82308912	82313665	-	82311288	1.0	1.0
gene:TraesCS6D03G0190000	Chr6D	76306091	76316037	-	76311064	Chr6D	82528547	82538166	-	82533356	1.0	1.0
gene:TraesCS6D03G0190100	Chr6D	76444742	76446196	-	76445469	Chr6D	82665656	82667110	-	82666383	1.0	1.0
gene:TraesCS6D03G0190400	Chr6D	76707356	76709185	+	76708270	Chr6D	82934450	82936279	+	82935364	1.0	1.0
gene:TraesCS6D03G0190700	Chr6D	76914145	76914789	+	76914467	Chr6D	83140434	83141078	+	83140756	1.0	1.0
gene:TraesCS6D03G0190800	Chr6D	76914910	76915488	+	76915199	Chr6D	83141199	83141777	+	83141488	1.0	1.0
gene:TraesCS6D03G0191100	Chr6D	77004423	77006249	+	77005336	Chr6D	83230165	83231991	+	83231078	1.0	1.0
gene:TraesCS6D03G0191600	Chr6D	77229593	77229964	+	77229778	Chr6D	83454203	83454574	+	83454388	1.0	1.0
gene:TraesCS6D03G0191700	Chr6D	77230261	77230848	+	77230554	Chr6D	83454871	83455458	+	83455164	1.0	1.0
gene:TraesCS6D03G0191800	Chr6D	77232963	77235141	-	77234052	Chr6D	83457573	83459751	-	83458662	1.0	0.997
gene:TraesCS6D03G0192700	Chr6D	77478443	77478933	-	77478688	Chr6D	83676944	83677434	-	83677189	1.0	1.0
gene:TraesCS6D03G0192800	Chr6D	77481833	77494599	+	77488216	Chr6D	83680335	83693112	+	83686723	1.0	1.0
gene:TraesCS6D03G0193100	Chr6D	77522460	77529744	-	77526102	Chr6D	83720972	83728256	-	83724614	1.0	1.0
gene:TraesCS6D03G0193200	Chr6D	77529903	77532856	+	77531379	Chr6D	83728415	83731368	+	83729891	1.0	1.0
gene:TraesCS6D03G0193300	Chr6D	77533747	77534350	-	77534048	Chr6D	83732259	83732862	-	83732560	1.0	1.0
gene:TraesCS6D03G0193400	Chr6D	77618169	77621655	+	77619912	Chr6D	83816696	83820182	+	83818439	1.0	0.998
gene:TraesCS6D03G0193800	Chr6D	77807318	77810762	+	77809040	Chr6D	84005893	84009527	+	84007710	1.0	0.908
gene:TraesCS6D03G0193900	Chr6D	77869781	77873743	+	77871762	Chr6D	84067261	84071223	+	84069242	1.0	1.0
gene:TraesCS6D03G0194000	Chr6D	77888580	77892107	-	77890343	Chr6D	84086030	84089557	-	84087793	1.0	1.0
gene:TraesCS6D03G0194200	Chr6D	77916460	77916747	+	77916603	Chr6D	84113918	84114205	+	84114061	1.0	1.0
gene:TraesCS6D03G0195300	Chr6D	78145557	78148606	+	78147081	Chr6D	84347011	84350060	+	84348535	1.0	1.0
gene:TraesCS6D03G0195400	Chr6D	78433928	78436949	+	78435438	Chr6D	84637977	84640998	+	84639487	1.0	1.0
gene:TraesCS6D03G0195500	Chr6D	78439446	78444001	+	78441723	Chr6D	84643495	84648050	+	84645772	1.0	1.0
gene:TraesCS6D03G0195600	Chr6D	78443999	78447077	-	78445538	Chr6D	84648048	84651126	-	84649587	1.0	0.999
gene:TraesCS6D03G0195900	Chr6D	78501810	78508102	+	78504956	Chr6D	84705869	84712161	+	84709015	1.0	1.0
gene:TraesCS6D03G0196000	Chr6D	78510186	78513642	-	78511914	Chr6D	84714245	84717701	-	84715973	1.0	1.0
gene:TraesCS6D03G0196400	Chr6D	78699737	78708284	-	78704010	Chr6D	84903813	84912362	-	84908087	1.0	0.999
gene:TraesCS6D03G0196700	Chr6D	78762507	78767076	+	78764791	Chr6D	84966598	84971165	+	84968881	1.0	1.0
gene:TraesCS6D03G0196800	Chr6D	78769671	78772812	+	78771241	Chr6D	84973760	84976901	+	84975330	1.0	1.0
gene:TraesCS6D03G0197100	Chr6D	78808486	78814511	-	78811498	Chr6D	85012571	85018596	-	85015583	1.0	1.0
gene:TraesCS6D03G0197200	Chr6D	79053843	79054260	+	79054051	Chr6D	85256222	85256639	+	85256430	1.0	1.0
gene:TraesCS6D03G0197300	Chr6D	79057061	79057769	-	79057415	Chr6D	85259458	85260166	-	85259812	1.0	1.0
gene:TraesCS6D03G0197400	Chr6D	79060092	79062766	-	79061429	Chr6D	85262489	85265163	-	85263826	1.0	1.0
gene:TraesCS6D03G0197600	Chr6D	79072098	79073396	+	79072747	Chr6D	85274493	85275791	+	85275142	1.0	1.0
gene:TraesCS6D03G0197900	Chr6D	79103840	79106228	+	79105034	Chr6D	85306234	85308622	+	85307428	1.0	1.0
gene:TraesCS6D03G0198800	Chr6D	79440059	79441489	-	79440774	Chr6D	85642706	85644136	-	85643421	1.0	1.0
gene:TraesCS6D03G0198900	Chr6D	79485284	79488641	+	79486962	Chr6D	85687931	85691288	+	85689609	1.0	1.0
gene:TraesCS6D03G0199200	Chr6D	79507831	79508877	+	79508354	Chr6D	85710315	85711361	+	85710838	1.0	1.0
gene:TraesCS6D03G0199800	Chr6D	79521950	79523069	-	79522509	Chr6D	85724438	85725557	-	85724997	1.0	1.0
gene:TraesCS6D03G0200300	Chr6D	79585190	79590609	+	79587899	Chr6D	85787667	85793087	+	85790377	1.0	0.999
gene:TraesCS6D03G0200400	Chr6D	79613787	79614585	-	79614186	Chr6D	85816265	85817063	-	85816664	1.0	1.0
gene:TraesCS6D03G0200800	Chr6D	79631913	79632767	+	79632340	Chr6D	85834391	85835245	+	85834818	1.0	1.0
gene:TraesCS6D03G0200900	Chr6D	79633950	79636704	+	79635327	Chr6D	85836437	85839191	+	85837814	1.0	1.0
gene:TraesCS6D03G0201000	Chr6D	79646542	79647935	-	79647238	Chr6D	85849030	85850423	-	85849726	1.0	1.0
gene:TraesCS6D03G0201100	Chr6D	79681470	79686507	+	79683988	Chr6D	85883961	85888998	+	85886479	1.0	1.0
gene:TraesCS6D03G0201400	Chr6D	79701102	79701620	+	79701361	Chr6D	85903322	85903840	+	85903581	1.0	0.998
gene:TraesCS6D03G0201600	Chr6D	79749901	79754120	+	79752010	Chr6D	85952118	85956337	+	85954227	1.0	1.0
gene:TraesCS6D03G0201900	Chr6D	79820163	79826187	+	79823175	Chr6D	86022367	86028393	+	86025380	1.0	1.0
gene:TraesCS6D03G0202000	Chr6D	79827837	79829393	+	79828615	Chr6D	86030039	86031577	+	86030808	0.988	0.988
gene:TraesCS6D03G0202400	Chr6D	80003092	80005811	+	80004451	Chr6D	86204508	86207227	+	86205867	1.0	1.0
gene:TraesCS6D03G0202500	Chr6D	80009757	80021748	+	80015752	Chr6D	86211174	86222836	+	86217005	0.999	0.999
gene:TraesCS6D03G0202700	Chr6D	80029989	80034855	+	80032422	Chr6D	86231076	86235942	+	86233509	1.0	1.0
gene:TraesCS6D03G0203100	Chr6D	80042763	80043173	-	80042968	Chr6D	86243850	86244260	-	86244055	1.0	1.0
gene:TraesCS6D03G0203300	Chr6D	80046053	80047119	-	80046586	Chr6D	86247140	86248206	-	86247673	1.0	1.0
gene:TraesCS6D03G0203400	Chr6D	80050545	80051600	-	80051072	Chr6D	86251265	86252320	-	86251792	1.0	1.0
gene:TraesCS6D03G0203600	Chr6D	80131214	80132570	-	80131892	Chr6D	86331589	86332945	-	86332267	1.0	1.0
gene:TraesCS6D03G0204200	Chr6D	80277694	80282283	-	80279988	Chr6D	86477864	86482453	-	86480158	1.0	1.0
gene:TraesCS6D03G0204300	Chr6D	80285740	80290684	-	80288212	Chr6D	86485910	86490700	-	86488305	1.0	0.999
gene:TraesCS6D03G0204500	Chr6D	80419056	80419775	-	80419415	Chr6D	86619041	86619760	-	86619400	1.0	1.0
gene:TraesCS6D03G0204600	Chr6D	80437778	80439595	-	80438686	Chr6D	86637768	86639585	-	86638676	1.0	1.0
gene:TraesCS6D03G0205200	Chr6D	80665199	80667234	-	80666216	Chr6D	86865240	86867275	-	86866257	1.0	1.0
gene:TraesCS6D03G0205600	Chr6D	80778034	80783569	+	80780801	Chr6D	86978044	86983579	+	86980811	1.0	1.0
gene:TraesCS6D03G0205700	Chr6D	80851153	80851672	-	80851412	Chr6D	87050525	87051044	-	87050784	1.0	1.0
gene:TraesCS6D03G0205800	Chr6D	80908132	80913773	+	80910952	Chr6D	87107089	87112730	+	87109909	1.0	0.999
gene:TraesCS6D03G0205900	Chr6D	80914600	80915145	+	80914872	Chr6D	87113557	87114102	+	87113829	1.0	1.0
gene:TraesCS6D03G0206000	Chr6D	80988006	80988772	-	80988389	Chr6D	87186959	87187725	-	87187342	1.0	0.998
gene:TraesCS6D03G0206200	Chr6D	80995497	81002253	+	80998875	Chr6D	87194450	87201206	+	87197828	1.0	1.0
gene:TraesCS6D03G0206300	Chr6D	81191968	81204133	+	81198050	Chr6D	87390281	87402446	+	87396363	1.0	0.999
gene:TraesCS6D03G0206400	Chr6D	81207898	81210347	+	81209122	Chr6D	87406211	87408660	+	87407435	1.0	1.0
gene:TraesCS6D03G0207400	Chr6D	81633941	81641740	+	81637840	Chr6D	87831850	87839649	+	87835749	1.0	1.0
gene:TraesCS6D03G0207500	Chr6D	81704193	81709763	+	81706978	Chr6D	87902108	87907682	+	87904895	1.0	1.0
gene:TraesCS6D03G0207700	Chr6D	81710616	81714920	+	81712768	Chr6D	87908535	87912839	+	87910687	1.0	1.0
gene:TraesCS6D03G0208200	Chr6D	81738287	81740377	-	81739332	Chr6D	87936225	87938315	-	87937270	1.0	1.0
gene:TraesCS6D03G0209300	Chr6D	81953973	81955090	+	81954531	Chr6D	88151933	88153050	+	88152491	1.0	1.0
gene:TraesCS6D03G0209400	Chr6D	81959082	81962144	-	81960613	Chr6D	88157042	88160104	-	88158573	1.0	1.0
gene:TraesCS6D03G0209600	Chr6D	82055139	82057005	-	82056072	Chr6D	88253072	88254938	-	88254005	1.0	1.0
gene:TraesCS6D03G0209700	Chr6D	82062521	82065573	+	82064047	Chr6D	88260452	88263504	+	88261978	1.0	1.0
gene:TraesCS6D03G0209800	Chr6D	82079394	82082491	+	82080942	Chr6D	88277323	88280420	+	88278871	1.0	1.0
gene:TraesCS6D03G0209900	Chr6D	82087500	82088795	-	82088147	Chr6D	88285430	88286725	-	88286077	1.0	1.0
gene:TraesCS6D03G0210100	Chr6D	82089948	82090355	-	82090151	Chr6D	88287878	88288285	-	88288081	1.0	1.0
gene:TraesCS6D03G0210300	Chr6D	82102662	82105691	+	82104176	Chr6D	88300591	88303620	+	88302105	1.0	1.0
gene:TraesCS6D03G0210400	Chr6D	82106891	82110374	+	82108632	Chr6D	88304820	88308303	+	88306561	1.0	1.0
gene:TraesCS6D03G0210500	Chr6D	82111097	82114541	-	82112819	Chr6D	88309026	88312470	-	88310748	1.0	1.0
gene:TraesCS6D03G0210700	Chr6D	82120307	82121693	-	82121000	Chr6D	88318223	88319609	-	88318916	1.0	1.0
gene:TraesCS6D03G0210900	Chr6D	82566137	82568043	+	82567090	Chr6D	88763869	88765775	+	88764822	1.0	0.999
gene:TraesCS6D03G0211000	Chr6D	82697576	82701594	+	82699585	Chr6D	88895069	88899087	+	88897078	1.0	1.0
gene:TraesCS6D03G0211100	Chr6D	82704386	82706988	-	82705687	Chr6D	88901879	88904481	-	88903180	1.0	0.999
gene:TraesCS6D03G0211200	Chr6D	82708486	82714315	-	82711400	Chr6D	88905980	88911809	-	88908894	1.0	1.0
gene:TraesCS6D03G0211400	Chr6D	82719949	82728931	-	82724440	Chr6D	88917443	88926424	-	88921933	1.0	1.0
gene:TraesCS6D03G0211500	Chr6D	82908124	82908536	+	82908330	Chr6D	89105111	89105523	+	89105317	1.0	1.0
gene:TraesCS6D03G0211600	Chr6D	82974134	82974739	+	82974436	Chr6D	89170789	89171394	+	89171091	1.0	1.0
gene:TraesCS6D03G0211800	Chr6D	83136285	83136663	+	83136474	Chr6D	89321653	89322031	+	89321842	1.0	1.0
gene:TraesCS6D03G0211900	Chr6D	83162395	83163130	+	83162762	Chr6D	89347045	89347780	+	89347412	1.0	1.0
gene:TraesCS6D03G0212000	Chr6D	83316528	83317039	+	83316783	Chr6D	89499782	89500293	+	89500037	1.0	1.0
gene:TraesCS6D03G0212400	Chr6D	83352807	83355106	+	83353956	Chr6D	89536069	89538368	+	89537218	1.0	1.0
gene:TraesCS6D03G0212500	Chr6D	83373406	83373973	-	83373689	Chr6D	89556664	89557231	-	89556947	1.0	1.0
gene:TraesCS6D03G0212900	Chr6D	83661211	83667023	+	83664117	Chr6D	89843940	89849609	+	89846774	0.941	0.932
gene:TraesCS6D03G0213000	Chr6D	83670558	83675363	+	83672960	Chr6D	89854052	89857621	+	89855836	0.946	0.946
gene:TraesCS6D03G0213300	Chr6D	83675477	83685607	-	83680542	Chr6D	89857735	89867866	-	89862800	1.0	1.0
gene:TraesCS6D03G0213600	Chr6D	83698940	83699203	+	83699071	Chr6D	89881199	89881462	+	89881330	1.0	1.0
gene:TraesCS6D03G0213700	Chr6D	83745921	83759112	-	83752516	Chr6D	89928137	89941121	-	89934629	1.0	1.0
gene:TraesCS6D03G0213900	Chr6D	83767630	83768085	-	83767857	Chr6D	89949639	89950094	-	89949866	1.0	1.0
gene:TraesCS6D03G0214400	Chr6D	83822733	83824732	+	83823732	Chr6D	90004784	90006783	+	90005783	1.0	1.0
gene:TraesCS6D03G0214500	Chr6D	83875350	83876897	-	83876123	Chr6D	90057414	90058961	-	90058187	1.0	1.0
gene:TraesCS6D03G0214600	Chr6D	83973783	83975360	-	83974571	Chr6D	90155846	90157423	-	90156634	1.0	1.0
gene:TraesCS6D03G0214700	Chr6D	84047666	84058970	-	84053318	Chr6D	90229734	90241038	-	90235386	1.0	1.0
gene:TraesCS6D03G0214900	Chr6D	84221961	84223098	+	84222529	Chr6D	90404028	90405165	+	90404596	1.0	1.0
gene:TraesCS6D03G0215100	Chr6D	84344196	84344742	-	84344469	Chr6D	90524851	90525397	-	90525124	1.0	1.0
gene:TraesCS6D03G0215500	Chr6D	84422133	84425124	-	84423628	Chr6D	90602768	90605759	-	90604263	1.0	1.0
gene:TraesCS6D03G0215600	Chr6D	84430066	84435380	+	84432723	Chr6D	90610701	90616015	+	90613358	1.0	0.999
gene:TraesCS6D03G0215800	Chr6D	84441492	84443009	-	84442250	Chr6D	90622126	90623643	-	90622884	1.0	1.0
gene:TraesCS6D03G0216100	Chr6D	84664487	84676460	-	84670473	Chr6D	90844695	90856681	-	90850688	1.0	1.0
gene:TraesCS6D03G0216200	Chr6D	84869550	84872419	+	84870984	Chr6D	91048170	91051039	+	91049604	1.0	1.0
gene:TraesCS6D03G0216300	Chr6D	84873423	84874271	-	84873847	Chr6D	91052043	91052891	-	91052467	1.0	1.0
gene:TraesCS6D03G0216400	Chr6D	84876741	84880936	-	84878838	Chr6D	91055361	91059556	-	91057458	1.0	1.0
gene:TraesCS6D03G0216500	Chr6D	85098511	85098819	+	85098665	Chr6D	91274880	91275188	+	91275034	1.0	1.0
gene:TraesCS6D03G0216700	Chr6D	85254765	85256280	+	85255522	Chr6D	91430514	91432029	+	91431271	1.0	1.0
gene:TraesCS6D03G0216800	Chr6D	85257558	85258046	-	85257802	Chr6D	91433306	91433794	-	91433550	1.0	1.0
gene:TraesCS6D03G0217000	Chr6D	85267181	85269917	+	85268549	Chr6D	91442931	91445667	+	91444299	1.0	0.989
gene:TraesCS6D03G0217100	Chr6D	85274242	85275795	-	85275018	Chr6D	91449992	91451545	-	91450768	1.0	1.0
gene:TraesCS6D03G0217200	Chr6D	85303384	85305351	-	85304367	Chr6D	91479152	91481119	-	91480135	1.0	1.0
gene:TraesCS6D03G0217300	Chr6D	85306990	85310949	-	85308969	Chr6D	91482758	91486717	-	91484737	1.0	1.0
gene:TraesCS6D03G0217800	Chr6D	85335411	85336502	+	85335956	Chr6D	91511181	91512272	+	91511726	1.0	1.0
gene:TraesCS6D03G0217900	Chr6D	85336980	85346575	+	85341777	Chr6D	91512750	91522349	+	91517549	1.0	1.0
gene:TraesCS6D03G0218000	Chr6D	85347570	85349029	+	85348299	Chr6D	91523344	91524803	+	91524073	1.0	1.0
gene:TraesCS6D03G0218100	Chr6D	85356487	85360742	-	85358614	Chr6D	91532261	91536516	-	91534388	1.0	1.0
gene:TraesCS6D03G0219200	Chr6D	86581912	86584901	+	86583406	Chr6D	92755407	92758397	+	92756902	1.0	1.0
gene:TraesCS6D03G0219400	Chr6D	86618107	86621795	+	86619951	Chr6D	92791603	92795291	+	92793447	1.0	1.0
gene:TraesCS6D03G0219500	Chr6D	86622550	86625128	-	86623839	Chr6D	92796046	92798624	-	92797335	1.0	1.0
gene:TraesCS6D03G0219900	Chr6D	86837955	86847495	+	86842725	Chr6D	93011186	93020727	+	93015956	1.0	1.0
gene:TraesCS6D03G0220000	Chr6D	86870552	86872978	-	86871765	Chr6D	93043786	93046212	-	93044999	1.0	1.0
gene:TraesCS6D03G0220100	Chr6D	86882344	86886775	+	86884559	Chr6D	93055550	93059981	+	93057765	1.0	1.0
gene:TraesCS6D03G0220400	Chr6D	86916136	86918847	-	86917491	Chr6D	93089355	93092066	-	93090710	1.0	1.0
gene:TraesCS6D03G0220800	Chr6D	87022082	87026182	+	87024132	Chr6D	93195371	93199471	+	93197421	1.0	1.0
gene:TraesCS6D03G0220900	Chr6D	87024150	87031967	-	87028058	Chr6D	93197439	93205256	-	93201347	1.0	1.0
gene:TraesCS6D03G0221100	Chr6D	87162421	87171001	-	87166711	Chr6D	93335737	93344317	-	93340027	1.0	1.0
gene:TraesCS6D03G0221200	Chr6D	87278675	87282395	+	87280535	Chr6D	93451049	93454769	+	93452909	1.0	1.0
gene:TraesCS6D03G0221300	Chr6D	87283447	87297261	-	87290354	Chr6D	93455554	93469327	-	93462440	0.998	0.994
gene:TraesCS6D03G0221400	Chr6D	87434090	87437900	+	87435995	Chr6D	93606241	93610051	+	93608146	1.0	1.0
gene:TraesCS6D03G0221600	Chr6D	87652444	87654282	-	87653363	Chr6D	93824615	93826453	-	93825534	1.0	0.995
gene:TraesCS6D03G0221700	Chr6D	87780110	87781693	-	87780901	Chr6D	93952074	93953657	-	93952865	1.0	1.0
gene:TraesCS6D03G0222000	Chr6D	88145289	88146732	-	88146010	Chr6D	94313507	94314950	-	94314228	1.0	0.999
gene:TraesCS6D03G0222100	Chr6D	88151530	88154114	-	88152822	Chr6D	94319750	94322334	-	94321042	1.0	1.0
gene:TraesCS6D03G0222500	Chr6D	88851715	88854320	+	88853017	Chr6D	95454030	95456376	+	95455203	0.974	0.974
gene:TraesCS6D03G0222700	Chr6D	88913997	88917588	+	88915792	Chr6D	95518350	95521941	+	95520145	1.0	1.0
gene:TraesCS6D03G0222900	Chr6D	88919752	88924779	-	88922265	Chr6D	95524105	95529132	-	95526618	1.0	1.0
gene:TraesCS6D03G0223000	Chr6D	88929454	88930284	+	88929869	Chr6D	95533807	95534637	+	95534222	1.0	1.0
gene:TraesCS6D03G0223200	Chr6D	88947105	88947594	+	88947349	Chr6D	95551461	95551950	+	95551705	1.0	1.0
gene:TraesCS6D03G0223400	Chr6D	89057744	89060526	+	89059135	Chr6D	95661897	95664679	+	95663288	1.0	1.0
gene:TraesCS6D03G0223600	Chr6D	89060791	89061753	-	89061272	Chr6D	95664944	95665906	-	95665425	1.0	1.0
gene:TraesCS6D03G0223900	Chr6D	89111916	89113361	+	89112638	Chr6D	95716115	95717560	+	95716837	1.0	1.0
gene:TraesCS6D03G0224200	Chr6D	89200024	89204792	+	89202408	Chr6D	95804209	95808977	+	95806593	1.0	1.0
gene:TraesCS6D03G0224300	Chr6D	89236635	89238746	+	89237690	Chr6D	95840827	95842938	+	95841882	1.0	1.0
gene:TraesCS6D03G0224400	Chr6D	89453981	89455105	-	89454543	Chr6D	96057856	96058980	-	96058418	1.0	1.0
gene:TraesCS6D03G0224700	Chr6D	89621608	89622360	+	89621984	Chr6D	96226186	96226938	+	96226562	1.0	1.0
gene:TraesCS6D03G0224800	Chr6D	89638749	89639126	-	89638937	Chr6D	96243033	96243410	-	96243221	1.0	1.0
gene:TraesCS6D03G0225000	Chr6D	89643150	89645048	-	89644099	Chr6D	96247188	96249086	-	96248137	1.0	1.0
gene:TraesCS6D03G0225400	Chr6D	89870207	89876135	+	89873171	Chr6D	96473572	96479500	+	96476536	1.0	1.0
gene:TraesCS6D03G0225600	Chr6D	89894690	89899081	+	89896885	Chr6D	96497729	96502120	+	96499924	1.0	1.0
gene:TraesCS6D03G0225800	Chr6D	89902719	89905593	-	89904156	Chr6D	96505758	96508632	-	96507195	1.0	1.0
gene:TraesCS6D03G0225900	Chr6D	90048107	90051856	+	90049981	Chr6D	96650200	96653949	+	96652074	1.0	1.0
gene:TraesCS6D03G0226300	Chr6D	90168150	90175986	+	90172068	Chr6D	96770502	96778338	+	96774420	1.0	0.999
gene:TraesCS6D03G0226400	Chr6D	90182493	90183554	+	90183023	Chr6D	96784846	96785907	+	96785376	1.0	1.0
