gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS7B03G0263200	Chr7B	118186753	118188352	-	118187552	Chr7B	118502044	118503643	-	118502843	1.0	1.0
gene:TraesCS7B03G0263700	Chr7B	118273485	118288497	-	118280991	Chr7B	118602844	118615435	-	118609139	0.999	0.996
gene:TraesCS7B03G0263800	Chr7B	118301611	118304561	+	118303086	Chr7B	118628641	118631593	+	118630117	1.0	0.999
gene:TraesCS7B03G0263900	Chr7B	118304630	118311101	-	118307865	Chr7B	118631709	118638180	-	118634944	1.0	1.0
gene:TraesCS7B03G0264300	Chr7B	118415850	118420904	-	118418377	Chr7B	118742303	118747357	-	118744830	1.0	1.0
gene:TraesCS7B03G0264400	Chr7B	118423779	118425270	-	118424524	Chr7B	118750232	118751723	-	118750977	1.0	1.0
gene:TraesCS7B03G0264800	Chr7B	118458662	118460817	-	118459739	Chr7B	118785125	118787280	-	118786202	1.0	1.0
gene:TraesCS7B03G0264900	Chr7B	118460429	118463603	-	118462016	Chr7B	118786892	118790066	-	118788479	1.0	1.0
gene:TraesCS7B03G0265700	Chr7B	118858959	118859803	+	118859381	Chr7B	119185031	119185875	+	119185453	1.0	1.0
gene:TraesCS7B03G0265800	Chr7B	118943519	118946434	-	118944976	Chr7B	119269137	119272052	-	119270594	1.0	1.0
gene:TraesCS7B03G0266100	Chr7B	119265179	119269962	+	119267570	Chr7B	119590487	119595301	+	119592894	1.0	1.0
gene:TraesCS7B03G0266400	Chr7B	119278184	119282979	+	119280581	Chr7B	119603524	119608319	+	119605921	1.0	1.0
gene:TraesCS7B03G0266500	Chr7B	119286664	119290081	+	119288372	Chr7B	119612004	119615421	+	119613712	1.0	1.0
gene:TraesCS7B03G0266600	Chr7B	119371054	119378269	+	119374661	Chr7B	119696455	119703670	+	119700062	1.0	1.0
gene:TraesCS7B03G0266700	Chr7B	119385504	119387037	+	119386270	Chr7B	119710899	119712432	+	119711665	1.0	1.0
gene:TraesCS7B03G0266900	Chr7B	119393666	119396342	+	119395004	Chr7B	119719061	119721737	+	119720399	1.0	1.0
gene:TraesCS7B03G0268000	Chr7B	119644731	119646925	+	119645828	Chr7B	119973423	119975617	+	119974520	1.0	1.0
gene:TraesCS7B03G0268100	Chr7B	119908343	119910219	-	119909281	Chr7B	120466831	120468707	-	120467769	1.0	0.999
gene:TraesCS7B03G0268300	Chr7B	120094651	120101296	+	120097973	Chr7B	120652447	120659104	+	120655775	1.0	1.0
gene:TraesCS7B03G0268600	Chr7B	120508177	120514331	+	120511254	Chr7B	121065668	121071822	+	121068745	1.0	1.0
gene:TraesCS7B03G0268700	Chr7B	120671547	120673651	+	120672599	Chr7B	121217896	121220000	+	121218948	1.0	1.0
gene:TraesCS7B03G0269900	Chr7B	121522520	121526674	+	121524597	Chr7B	122067921	122072075	+	122069998	1.0	1.0
gene:TraesCS7B03G0270000	Chr7B	121527038	121533171	-	121530104	Chr7B	122072439	122078574	-	122075506	1.0	1.0
gene:TraesCS7B03G0270400	Chr7B	121693293	121699890	+	121696591	Chr7B	122239297	122245895	+	122242596	1.0	1.0
gene:TraesCS7B03G0270500	Chr7B	121700857	121702008	+	121701432	Chr7B	122246862	122248013	+	122247437	1.0	1.0
gene:TraesCS7B03G0270600	Chr7B	121770735	121771857	+	121771296	Chr7B	122316307	122317429	+	122316868	1.0	1.0
gene:TraesCS7B03G0270800	Chr7B	121854528	121858250	+	121856389	Chr7B	122400202	122404022	+	122402112	1.0	1.0
gene:TraesCS7B03G0270900	Chr7B	121858459	121860132	-	121859295	Chr7B	122404231	122405904	-	122405067	1.0	1.0
gene:TraesCS7B03G0271000	Chr7B	122080990	122089029	-	122085009	Chr7B	122628715	122636754	-	122632734	1.0	1.0
gene:TraesCS7B03G0271100	Chr7B	122091589	122094401	+	122092995	Chr7B	122639314	122642142	+	122640728	1.0	0.993
gene:TraesCS7B03G0271800	Chr7B	122124442	122125771	-	122125106	Chr7B	122672277	122673606	-	122672941	1.0	1.0
gene:TraesCS7B03G0272000	Chr7B	122194677	122195466	-	122195071	Chr7B	122742517	122743306	-	122742911	1.0	1.0
gene:TraesCS7B03G0272100	Chr7B	122454333	122458654	+	122456493	Chr7B	122993850	122998171	+	122996010	1.0	1.0
gene:TraesCS7B03G0272200	Chr7B	122571980	122574207	+	122573093	Chr7B	123110988	123113215	+	123112101	1.0	1.0
gene:TraesCS7B03G0272400	Chr7B	122758816	122759660	+	122759238	Chr7B	123289634	123290478	+	123290056	1.0	1.0
gene:TraesCS7B03G0272500	Chr7B	122762364	122768293	-	122765328	Chr7B	123293182	123299111	-	123296146	1.0	1.0
gene:TraesCS7B03G0272600	Chr7B	123034968	123042582	+	123038775	Chr7B	123562484	123570098	+	123566291	1.0	1.0
gene:TraesCS7B03G0273800	Chr7B	123444784	123448384	+	123446584	Chr7B	123970002	123973613	+	123971807	1.0	0.971
gene:TraesCS7B03G0274600	Chr7B	123649083	123650752	-	123649917	Chr7B	124171976	124173645	-	124172810	1.0	1.0
gene:TraesCS7B03G0274800	Chr7B	123711823	123715176	+	123713499	Chr7B	124234727	124238080	+	124236403	1.0	0.999
gene:TraesCS7B03G0275300	Chr7B	123912137	123912980	+	123912558	Chr7B	124433555	124434398	+	124433976	1.0	1.0
gene:TraesCS7B03G0275500	Chr7B	123974176	123975641	+	123974908	Chr7B	124494754	124496241	+	124495497	1.0	1.0
gene:TraesCS7B03G0275900	Chr7B	124101177	124102042	+	124101609	Chr7B	124620596	124621461	+	124621028	1.0	1.0
gene:TraesCS7B03G0276300	Chr7B	124179423	124179947	+	124179685	Chr7B	124698562	124699086	+	124698824	1.0	1.0
gene:TraesCS7B03G0276600	Chr7B	124354633	124355409	+	124355021	Chr7B	124887411	124888187	+	124887799	1.0	1.0
gene:TraesCS7B03G0276800	Chr7B	124618360	124625510	+	124621935	Chr7B	125152052	125159195	+	125155623	0.998	0.984
gene:TraesCS7B03G0276900	Chr7B	124634531	124635436	-	124634983	Chr7B	125168215	125169120	-	125168667	1.0	1.0
gene:TraesCS7B03G0277000	Chr7B	124743121	124744823	+	124743972	Chr7B	125276403	125278105	+	125277254	1.0	1.0
gene:TraesCS7B03G0277100	Chr7B	124749391	124750782	-	124750086	Chr7B	125282673	125284064	-	125283368	1.0	1.0
gene:TraesCS7B03G0277900	Chr7B	125281292	125281501	-	125281396	Chr7B	125804633	125804842	-	125804737	1.0	1.0
gene:TraesCS7B03G0278200	Chr7B	125475652	125476961	+	125476306	Chr7B	125998768	126000077	+	125999422	1.0	0.997
gene:TraesCS7B03G0278900	Chr7B	125689495	125690620	+	125690057	Chr7B	126207383	126208506	+	126207944	0.998	0.998
gene:TraesCS7B03G0279200	Chr7B	126122898	126123101	-	126122999	Chr7B	126640734	126640937	-	126640835	1.0	1.0
gene:TraesCS7B03G0279500	Chr7B	126148574	126148819	-	126148696	Chr7B	126666306	126666551	-	126666428	1.0	1.0
gene:TraesCS7B03G0279600	Chr7B	126156060	126156973	-	126156516	Chr7B	126673809	126674722	-	126674265	1.0	1.0
gene:TraesCS7B03G0280000	Chr7B	126277937	126280869	-	126279403	Chr7B	126795808	126798740	-	126797274	1.0	1.0
gene:TraesCS7B03G0280100	Chr7B	126283134	126288516	-	126285825	Chr7B	126801005	126806387	-	126803696	1.0	1.0
gene:TraesCS7B03G0280300	Chr7B	126497289	126498829	+	126498059	Chr7B	127015023	127016563	+	127015793	1.0	1.0
gene:TraesCS7B03G0280400	Chr7B	126499253	126506198	-	126502725	Chr7B	127016987	127023932	-	127020459	1.0	1.0
gene:TraesCS7B03G0280600	Chr7B	126508574	126515608	-	126512091	Chr7B	127026308	127033342	-	127029825	1.0	1.0
gene:TraesCS7B03G0281300	Chr7B	126622189	126625070	-	126623629	Chr7B	127139864	127142745	-	127141304	1.0	1.0
gene:TraesCS7B03G0281400	Chr7B	126625320	126637968	+	126631644	Chr7B	127142995	127155643	+	127149319	1.0	1.0
gene:TraesCS7B03G0282100	Chr7B	126650536	126658739	+	126654637	Chr7B	127168211	127176458	+	127172334	1.0	1.0
gene:TraesCS7B03G0282300	Chr7B	126698365	126702293	+	126700329	Chr7B	127216130	127220058	+	127218094	1.0	1.0
gene:TraesCS7B03G0282400	Chr7B	126702290	126708229	-	126705259	Chr7B	127220055	127225994	-	127223024	1.0	0.998
gene:TraesCS7B03G0282600	Chr7B	126860341	126862413	+	126861377	Chr7B	127378209	127380281	+	127379245	1.0	0.999
gene:TraesCS7B03G0283200	Chr7B	126968352	126969168	+	126968760	Chr7B	127485373	127486189	+	127485781	1.0	1.0
gene:TraesCS7B03G0283300	Chr7B	126980312	126981001	+	126980656	Chr7B	127496966	127497655	+	127497310	1.0	1.0
gene:TraesCS7B03G0283400	Chr7B	127075394	127076072	+	127075733	Chr7B	127592210	127592888	+	127592549	1.0	1.0
gene:TraesCS7B03G0283500	Chr7B	127096185	127096859	+	127096522	Chr7B	127610679	127611353	+	127611016	1.0	1.0
gene:TraesCS7B03G0283700	Chr7B	127183530	127188831	+	127186180	Chr7B	127698097	127703399	+	127700748	1.0	0.999
gene:TraesCS7B03G0284200	Chr7B	127198154	127198804	+	127198479	Chr7B	127712722	127713372	+	127713047	1.0	1.0
gene:TraesCS7B03G0284300	Chr7B	127368976	127369796	+	127369386	Chr7B	127883338	127884158	+	127883748	1.0	1.0
gene:TraesCS7B03G0284400	Chr7B	127373982	127374700	+	127374341	Chr7B	127888397	127889115	+	127888756	1.0	1.0
gene:TraesCS7B03G0284500	Chr7B	127386206	127386889	+	127386547	Chr7B	127900405	127901088	+	127900746	1.0	1.0
gene:TraesCS7B03G0284700	Chr7B	127528818	127529432	+	127529125	Chr7B	128047660	128048274	+	128047967	1.0	1.0
gene:TraesCS7B03G0284800	Chr7B	127578769	127581027	-	127579898	Chr7B	128097622	128099880	-	128098751	1.0	1.0
gene:TraesCS7B03G0285100	Chr7B	127842649	127845798	+	127844223	Chr7B	128360789	128363938	+	128362363	1.0	1.0
gene:TraesCS7B03G0285200	Chr7B	127849036	127849530	-	127849283	Chr7B	128367176	128367670	-	128367423	1.0	1.0
gene:TraesCS7B03G0285600	Chr7B	127898451	127899530	+	127898990	Chr7B	128416570	128417649	+	128417109	1.0	1.0
gene:TraesCS7B03G0285700	Chr7B	127899779	127900195	-	127899987	Chr7B	128417898	128418314	-	128418106	1.0	1.0
gene:TraesCS7B03G0286300	Chr7B	128019454	128020253	-	128019853	Chr7B	128536826	128537625	-	128537225	1.0	1.0
gene:TraesCS7B03G0286700	Chr7B	128077187	128077943	-	128077565	Chr7B	128594125	128594881	-	128594503	1.0	1.0
gene:TraesCS7B03G0287100	Chr7B	128188948	128189706	-	128189327	Chr7B	128708269	128709027	-	128708648	1.0	1.0
gene:TraesCS7B03G0287200	Chr7B	128196171	128196924	-	128196547	Chr7B	128715398	128716151	-	128715774	1.0	1.0
gene:TraesCS7B03G0287300	Chr7B	128330182	128336754	+	128333468	Chr7B	128847766	128854338	+	128851052	1.0	0.998
gene:TraesCS7B03G0287400	Chr7B	128337220	128340270	-	128338745	Chr7B	128854803	128857853	-	128856328	1.0	1.0
gene:TraesCS7B03G0287500	Chr7B	128340465	128342985	+	128341725	Chr7B	128858048	128860570	+	128859309	1.0	0.998
gene:TraesCS7B03G0287700	Chr7B	128343821	128343937	+	128343879	Chr7B	128861406	128861522	+	128861464	1.0	1.0
gene:TraesCS7B03G0288100	Chr7B	128430392	128432606	-	128431499	Chr7B	128949553	128951767	-	128950660	1.0	0.998
gene:TraesCS7B03G0288200	Chr7B	128439985	128443566	-	128441775	Chr7B	128959232	128962827	-	128961029	1.0	1.0
gene:TraesCS7B03G0289500	Chr7B	128557636	128560014	-	128558825	Chr7B	129074950	129077328	-	129076139	1.0	1.0
gene:TraesCS7B03G0289700	Chr7B	128599697	128603882	-	128601789	Chr7B	129116657	129120842	-	129118749	1.0	1.0
gene:TraesCS7B03G0290700	Chr7B	129009611	129010312	+	129009961	Chr7B	129531940	129532641	+	129532290	1.0	0.998
gene:TraesCS7B03G0290900	Chr7B	129365388	129387501	+	129376444	Chr7B	129889531	129911635	+	129900583	1.0	0.999
gene:TraesCS7B03G0291000	Chr7B	129562536	129567213	+	129564874	Chr7B	130086182	130090859	+	130088520	1.0	1.0
gene:TraesCS7B03G0291200	Chr7B	129582522	129587305	+	129584913	Chr7B	130105800	130110583	+	130108191	1.0	1.0
gene:TraesCS7B03G0291700	Chr7B	129659684	129660908	-	129660296	Chr7B	130182923	130184147	-	130183535	1.0	1.0
gene:TraesCS7B03G0292000	Chr7B	129840483	129847836	+	129844159	Chr7B	130363098	130370451	+	130366774	1.0	0.999
gene:TraesCS7B03G0292100	Chr7B	129848436	129852880	-	129850658	Chr7B	130371051	130375495	-	130373273	1.0	1.0
gene:TraesCS7B03G0292300	Chr7B	130469440	130474359	+	130471899	Chr7B	130992122	130997041	+	130994581	1.0	0.999
gene:TraesCS7B03G0292500	Chr7B	130475428	130478527	-	130476977	Chr7B	130998110	131001209	-	130999659	1.0	0.999
gene:TraesCS7B03G0292700	Chr7B	130597455	130599194	-	130598324	Chr7B	131120382	131122121	-	131121251	1.0	0.977
gene:TraesCS7B03G0292900	Chr7B	130891881	130895305	-	130893593	Chr7B	131408467	131411891	-	131410179	1.0	1.0
gene:TraesCS7B03G0293000	Chr7B	131124486	131125523	+	131125004	Chr7B	131641081	131642118	+	131641599	1.0	1.0
gene:TraesCS7B03G0293100	Chr7B	131126462	131130614	-	131128538	Chr7B	131643057	131646979	-	131645018	1.0	0.998
gene:TraesCS7B03G0293200	Chr7B	131169397	131173311	-	131171354	Chr7B	131676795	131680709	-	131678752	1.0	0.998
gene:TraesCS7B03G0293300	Chr7B	131256902	131259222	+	131258062	Chr7B	131779359	131781667	+	131780513	0.994	0.994
gene:TraesCS7B03G0293400	Chr7B	131265996	131267570	-	131266783	Chr7B	131788304	131789878	-	131789091	1.0	1.0
gene:TraesCS7B03G0293700	Chr7B	131582095	131583877	+	131582986	Chr7B	132105779	132107561	+	132106670	1.0	1.0
gene:TraesCS7B03G0293800	Chr7B	131584251	131584745	+	131584498	Chr7B	132107935	132108429	+	132108182	1.0	0.995
gene:TraesCS7B03G0293900	Chr7B	131589767	131590447	+	131590107	Chr7B	132113448	132114128	+	132113788	1.0	0.998
gene:TraesCS7B03G0294100	Chr7B	131642167	131643588	+	131642877	Chr7B	132165673	132167094	+	132166383	1.0	0.998
gene:TraesCS7B03G0294600	Chr7B	132344106	132364916	+	132354511	Chr7B	132913592	132934236	+	132923914	0.997	0.994
gene:TraesCS7B03G0294700	Chr7B	132508023	132508571	-	132508297	Chr7B	133040624	133041172	-	133040898	1.0	0.974
gene:TraesCS7B03G0294800	Chr7B	132594054	132601951	-	132598002	Chr7B	133117397	133125296	-	133121346	1.0	0.998
gene:TraesCS7B03G0295200	Chr7B	133057945	133063638	+	133060791	Chr7B	133593687	133596961	+	133595324	0.999	0.995
gene:TraesCS7B03G0296000	Chr7B	133437087	133440382	-	133438734	Chr7B	133679414	133682709	-	133681061	1.0	0.995
gene:TraesCS7B03G0296600	Chr7B	133680995	133682470	-	133681732	Chr7B	133926628	133928103	-	133927365	1.0	1.0
gene:TraesCS7B03G0296800	Chr7B	133750261	133751921	-	133751091	Chr7B	133995884	133997544	-	133996714	1.0	1.0
gene:TraesCS7B03G0296900	Chr7B	133831550	133833321	-	133832435	Chr7B	134076946	134078717	-	134077831	1.0	1.0
gene:TraesCS7B03G0297300	Chr7B	134111608	134113080	-	134112344	Chr7B	134358413	134359885	-	134359149	1.0	1.0
gene:TraesCS7B03G0297700	Chr7B	134309390	134311210	+	134310300	Chr7B	134555798	134557618	+	134556708	1.0	1.0
gene:TraesCS7B03G0297800	Chr7B	134670542	134677090	+	134673816	Chr7B	134915475	134921697	+	134918586	1.0	1.0
gene:TraesCS7B03G0297900	Chr7B	134887471	134893122	+	134890296	Chr7B	135117696	135123347	+	135120521	1.0	1.0
gene:TraesCS7B03G0298000	Chr7B	134891423	134891752	-	134891587	Chr7B	135121648	135121977	-	135121812	1.0	1.0
gene:TraesCS7B03G0298100	Chr7B	134892748	134893089	-	134892918	Chr7B	135122973	135123314	-	135123143	1.0	1.0
gene:TraesCS7B03G0298200	Chr7B	134897046	134898365	-	134897705	Chr7B	135127271	135128590	-	135127930	1.0	1.0
gene:TraesCS7B03G0298400	Chr7B	134899671	134902355	-	134901013	Chr7B	135129896	135132579	-	135131237	1.0	1.0
gene:TraesCS7B03G0298500	Chr7B	135054696	135056061	-	135055378	Chr7B	135290974	135292339	-	135291656	1.0	0.998
gene:TraesCS7B03G0298600	Chr7B	135078114	135082859	-	135080486	Chr7B	135314463	135319208	-	135316835	1.0	0.999
gene:TraesCS7B03G0298800	Chr7B	135112681	135115984	-	135114332	Chr7B	135349227	135352531	-	135350879	1.0	0.998
gene:TraesCS7B03G0299200	Chr7B	136181579	136182890	+	136182234	Chr7B	136663564	136664881	+	136664222	1.0	0.993
gene:TraesCS7B03G0299500	Chr7B	136186808	136187512	-	136187160	Chr7B	136668807	136669506	-	136669156	0.987	0.987
gene:TraesCS7B03G0299800	Chr7B	136298461	136301560	+	136300010	Chr7B	136772048	136775148	+	136773598	1.0	0.995
gene:TraesCS7B03G0299900	Chr7B	136359005	136359785	-	136359395	Chr7B	136816118	136816898	-	136816508	1.0	0.998
gene:TraesCS7B03G0300300	Chr7B	136416929	136426719	-	136421824	Chr7B	136864707	136874300	-	136869503	0.999	0.984
gene:TraesCS7B03G0300500	Chr7B	136429441	136432120	-	136430780	Chr7B	136877022	136879701	-	136878361	1.0	0.997
gene:TraesCS7B03G0301000	Chr7B	136674702	136680368	+	136677535	Chr7B	137123185	137128851	+	137126018	1.0	0.999
gene:TraesCS7B03G0301100	Chr7B	136724015	136724909	-	136724462	Chr7B	137172580	137173474	-	137173027	1.0	0.998
gene:TraesCS7B03G0301300	Chr7B	136938185	136942308	+	136940246	Chr7B	137377431	137381555	+	137379493	1.0	0.997
gene:TraesCS7B03G0301500	Chr7B	136969214	136981600	+	136975407	Chr7B	137416705	137429095	+	137422900	1.0	0.999
gene:TraesCS7B03G0301700	Chr7B	137235042	137236235	-	137235638	Chr7B	137684187	137685380	-	137684783	1.0	1.0
gene:TraesCS7B03G0301800	Chr7B	137236386	137238360	-	137237373	Chr7B	137685531	137687505	-	137686518	1.0	1.0
gene:TraesCS7B03G0302000	Chr7B	137257006	137259078	-	137258042	Chr7B	137706142	137708213	-	137707177	1.0	0.999
gene:TraesCS7B03G0302300	Chr7B	137484116	137489073	+	137486594	Chr7B	137932460	137937418	+	137934939	0.999	0.996
gene:TraesCS7B03G0302400	Chr7B	137488098	137492927	-	137490512	Chr7B	137936446	137941259	-	137938852	0.998	0.998
gene:TraesCS7B03G0302600	Chr7B	137558276	137561604	+	137559940	Chr7B	138024187	138027516	+	138025851	1.0	0.999
gene:TraesCS7B03G0302700	Chr7B	137564721	137566281	-	137565501	Chr7B	138030634	138032194	-	138031414	1.0	0.998
gene:TraesCS7B03G0302800	Chr7B	137945047	137946461	-	137945754	Chr7B	138418162	138419576	-	138418869	1.0	0.998
gene:TraesCS7B03G0302900	Chr7B	137962134	137963538	-	137962836	Chr7B	138426502	138427906	-	138427204	1.0	0.997
gene:TraesCS7B03G0303000	Chr7B	137967965	137972323	-	137970144	Chr7B	138432307	138436515	-	138434411	0.998	0.947
gene:TraesCS7B03G0303300	Chr7B	138449191	138453165	+	138451178	Chr7B	138892326	138896290	+	138894308	1.0	0.997
gene:TraesCS7B03G0303400	Chr7B	138501452	138506424	-	138503938	Chr7B	138952907	138957879	-	138955393	1.0	0.999
gene:TraesCS7B03G0303900	Chr7B	139232200	139237412	+	139234806	Chr7B	139648745	139653957	+	139651351	1.0	0.997
gene:TraesCS7B03G0304300	Chr7B	139287521	139289151	+	139288336	Chr7B	139715782	139717412	+	139716597	1.0	0.996
gene:TraesCS7B03G0304600	Chr7B	139468557	139470222	+	139469389	Chr7B	139888950	139890615	+	139889782	1.0	0.996
gene:TraesCS7B03G0304700	Chr7B	139537407	139537949	-	139537678	Chr7B	139978231	139978781	-	139978506	1.0	0.983
gene:TraesCS7B03G0304800	Chr7B	139806532	139808075	-	139807303	Chr7B	140241679	140243221	-	140242450	0.999	0.993
gene:TraesCS7B03G0305100	Chr7B	139944561	139946323	-	139945442	Chr7B	140392603	140394365	-	140393484	1.0	0.998
gene:TraesCS7B03G0305200	Chr7B	139945689	139945898	+	139945793	Chr7B	140393731	140393940	+	140393835	1.0	1.0
gene:TraesCS7B03G0305300	Chr7B	140145194	140146727	+	140145960	Chr7B	140625402	140626935	+	140626168	1.0	0.998
gene:TraesCS7B03G0305500	Chr7B	140368137	140369224	+	140368680	Chr7B	140902603	140903690	+	140903146	1.0	0.992
gene:TraesCS7B03G0305700	Chr7B	140376741	140390168	-	140383454	Chr7B	140910243	140923327	-	140916785	1.0	0.999
gene:TraesCS7B03G0306100	Chr7B	140595311	140596423	+	140595867	Chr7B	141128998	141130110	+	141129554	1.0	1.0
gene:TraesCS7B03G0306300	Chr7B	140599066	140599413	+	140599239	Chr7B	141132751	141133098	+	141132924	1.0	1.0
gene:TraesCS7B03G0306500	Chr7B	140599812	140600522	+	140600167	Chr7B	141133497	141134207	+	141133852	1.0	1.0
gene:TraesCS7B03G0306600	Chr7B	140700170	140704131	+	140702150	Chr7B	141232605	141236566	+	141234585	1.0	1.0
gene:TraesCS7B03G0306700	Chr7B	140704179	140709689	-	140706934	Chr7B	141236614	141242124	-	141239369	1.0	0.999
gene:TraesCS7B03G0306900	Chr7B	140709471	140711844	+	140710657	Chr7B	141241906	141244279	+	141243092	1.0	1.0
gene:TraesCS7B03G0307100	Chr7B	140714646	140717951	-	140716298	Chr7B	141247081	141250386	-	141248733	1.0	1.0
gene:TraesCS7B03G0307200	Chr7B	140795331	140795885	-	140795608	Chr7B	141327817	141328371	-	141328094	1.0	1.0
gene:TraesCS7B03G0307300	Chr7B	141041113	141044395	+	141042754	Chr7B	141583524	141586806	+	141585165	1.0	0.999
gene:TraesCS7B03G0307400	Chr7B	141069051	141070507	+	141069779	Chr7B	141611556	141613012	+	141612284	1.0	1.0
gene:TraesCS7B03G0307500	Chr7B	141164256	141167530	+	141165893	Chr7B	141706568	141710019	+	141708293	1.0	1.0
gene:TraesCS7B03G0307600	Chr7B	141167721	141172833	-	141170277	Chr7B	141710210	141715322	-	141712766	1.0	1.0
gene:TraesCS7B03G0307800	Chr7B	141374791	141378574	+	141376682	Chr7B	141918839	141922622	+	141920730	1.0	1.0
gene:TraesCS7B03G0307900	Chr7B	141513272	141513749	-	141513510	Chr7B	142057128	142057605	-	142057366	1.0	1.0
gene:TraesCS7B03G0308100	Chr7B	141555780	141566054	+	141560917	Chr7B	142105092	142115367	+	142110229	1.0	0.999
gene:TraesCS7B03G0308500	Chr7B	141630381	141652639	-	141641510	Chr7B	142179563	142201888	-	142190725	1.0	0.999
gene:TraesCS7B03G0308600	Chr7B	141657298	141658377	+	141657837	Chr7B	142206419	142207498	+	142206958	1.0	1.0
gene:TraesCS7B03G0309000	Chr7B	141767392	141769117	-	141768254	Chr7B	142313215	142314940	-	142314077	1.0	0.999
gene:TraesCS7B03G0309100	Chr7B	141772283	141778028	+	141775155	Chr7B	142318106	142323851	+	142320978	1.0	1.0
gene:TraesCS7B03G0309300	Chr7B	141781446	141784887	+	141783166	Chr7B	142327581	142331029	+	142329305	1.0	0.997
gene:TraesCS7B03G0309200	Chr7B	141780976	141788900	-	141784938	Chr7B	142327283	142335040	-	142331161	0.937	0.935
gene:TraesCS7B03G0309400	Chr7B	142332101	142333360	-	142332730	Chr7B	142927159	142928371	-	142927765	0.962	0.958
gene:TraesCS7B03G0310400	Chr7B	142492137	142493529	-	142492833	Chr7B	143105061	143106454	-	143105757	1.0	0.992
gene:TraesCS7B03G0310800	Chr7B	142510258	142510501	+	142510379	Chr7B	143123184	143123427	+	143123305	1.0	0.987
gene:TraesCS7B03G0311200	Chr7B	142518967	142519243	-	142519105	Chr7B	143131888	143132164	-	143132026	1.0	1.0
gene:TraesCS7B03G0312200	Chr7B	142622117	142626860	-	142624488	Chr7B	143225571	143229951	-	143227761	0.999	0.999
gene:TraesCS7B03G0312600	Chr7B	143046008	143046452	-	143046230	Chr7B	143651367	143651811	-	143651589	1.0	1.0
gene:TraesCS7B03G0312700	Chr7B	143047449	143053348	-	143050398	Chr7B	143652808	143658707	-	143655757	1.0	1.0
gene:TraesCS7B03G0313000	Chr7B	143549890	143551185	+	143550537	Chr7B	144117428	144118723	+	144118075	1.0	0.999
gene:TraesCS7B03G0313200	Chr7B	143823845	143827138	+	143825491	Chr7B	144405223	144408516	+	144406869	1.0	0.998
gene:TraesCS7B03G0313300	Chr7B	143828356	143835926	+	143832141	Chr7B	144409731	144417304	+	144413517	1.0	0.999
gene:TraesCS7B03G0313400	Chr7B	143904571	143905469	-	143905020	Chr7B	144480477	144481375	-	144480926	1.0	0.996
gene:TraesCS7B03G0314000	Chr7B	144474409	144475604	+	144475006	Chr7B	145227053	145228248	+	145227650	1.0	0.997
gene:TraesCS7B03G0314300	Chr7B	144692079	144695679	+	144693879	Chr7B	145461894	145465482	+	145463688	0.991	0.991
gene:TraesCS7B03G0314400	Chr7B	144697994	144699228	+	144698611	Chr7B	145467794	145469035	+	145468414	1.0	0.99
gene:TraesCS7B03G0314500	Chr7B	144701835	144718510	-	144710172	Chr7B	145471641	145488306	-	145479973	1.0	0.998
gene:TraesCS7B03G0314700	Chr7B	144743423	144749813	+	144746618	Chr7B	145512544	145518934	+	145515739	1.0	0.997
gene:TraesCS7B03G0314800	Chr7B	144757101	144759512	-	144758306	Chr7B	145534884	145537295	-	145536089	1.0	0.994
gene:TraesCS7B03G0314900	Chr7B	144848844	144851284	-	144850064	Chr7B	145625358	145627825	-	145626591	1.0	0.988
gene:TraesCS7B03G0315100	Chr7B	145173766	145174914	-	145174340	Chr7B	145969513	145970661	-	145970087	1.0	0.996
gene:TraesCS7B03G0316500	Chr7B	146041505	146042664	-	146042084	Chr7B	146815352	146816511	-	146815931	1.0	0.992
gene:TraesCS7B03G0316800	Chr7B	146140076	146140705	-	146140390	Chr7B	146922391	146923020	-	146922705	1.0	1.0
gene:TraesCS7B03G0316900	Chr7B	146175206	146175500	+	146175353	Chr7B	146958250	146958544	+	146958397	1.0	0.989
gene:TraesCS7B03G0317400	Chr7B	146305644	146306667	+	146306155	Chr7B	147094026	147095049	+	147094537	1.0	0.997
gene:TraesCS7B03G0317500	Chr7B	146306836	146308978	+	146307907	Chr7B	147095218	147097359	+	147096288	1.0	0.999
gene:TraesCS7B03G0317600	Chr7B	146309212	146323196	-	146316204	Chr7B	147097593	147111580	-	147104586	1.0	0.998
gene:TraesCS7B03G0319500	Chr7B	147047429	147059288	-	147053358	Chr7B	147822930	147833901	-	147828415	0.963	0.962
gene:TraesCS7B03G0319600	Chr7B	147065280	147065636	-	147065458	Chr7B	147839886	147840242	-	147840064	1.0	0.991
gene:TraesCS7B03G0319700	Chr7B	147091235	147093040	-	147092137	Chr7B	147884935	147886740	-	147885837	1.0	0.992
gene:TraesCS7B03G0320000	Chr7B	147526288	147528065	+	147527176	Chr7B	148446050	148447809	+	148446929	0.985	0.954
gene:TraesCS7B03G0320100	Chr7B	147560290	147562134	+	147561212	Chr7B	148461544	148463388	+	148462466	1.0	0.979
gene:TraesCS7B03G0320200	Chr7B	147700018	147700365	+	147700191	Chr7B	148612540	148612887	+	148612713	1.0	0.997
gene:TraesCS7B03G0320400	Chr7B	147701682	147702443	+	147702062	Chr7B	148614204	148614965	+	148614584	1.0	0.996
