gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS6A03G0311500	Chr6A	106132057	106133289	+	106132673	Chr6A	106430212	106431444	+	106430828	1.0	1.0
gene:TraesCS6A03G0311800	Chr6A	106148918	106150676	+	106149797	Chr6A	106447122	106448880	+	106448001	1.0	1.0
gene:TraesCS6A03G0312500	Chr6A	106636832	106637925	-	106637378	Chr6A	106930629	106931722	-	106931175	1.0	1.0
gene:TraesCS6A03G0312600	Chr6A	106638517	106642974	-	106640745	Chr6A	106932314	106936771	-	106934542	1.0	1.0
gene:TraesCS6A03G0312700	Chr6A	106831571	106837009	+	106834290	Chr6A	107125436	107130874	+	107128155	1.0	1.0
gene:TraesCS6A03G0312800	Chr6A	106850653	106854134	-	106852393	Chr6A	107144517	107147998	-	107146257	1.0	1.0
gene:TraesCS6A03G0312900	Chr6A	106926338	106930287	+	106928312	Chr6A	107220347	107224296	+	107222321	1.0	1.0
gene:TraesCS6A03G0313000	Chr6A	106929909	106935025	-	106932467	Chr6A	107223918	107229034	-	107226476	1.0	0.999
gene:TraesCS6A03G0313100	Chr6A	106957043	106989039	+	106973041	Chr6A	107251053	107283727	+	107267390	1.0	1.0
gene:TraesCS6A03G0313300	Chr6A	106990097	106991469	-	106990783	Chr6A	107284785	107286157	-	107285471	1.0	1.0
gene:TraesCS6A03G0313400	Chr6A	106992348	106996811	-	106994579	Chr6A	107287036	107291499	-	107289267	1.0	1.0
gene:TraesCS6A03G0313500	Chr6A	107001349	107001600	-	107001474	Chr6A	107296037	107296288	-	107296162	1.0	1.0
gene:TraesCS6A03G0313900	Chr6A	107284250	107286842	-	107285546	Chr6A	107579967	107582559	-	107581263	1.0	1.0
gene:TraesCS6A03G0314000	Chr6A	107287999	107290080	-	107289039	Chr6A	107583716	107585797	-	107584756	1.0	1.0
gene:TraesCS6A03G0314500	Chr6A	107320247	107324413	-	107322330	Chr6A	107615790	107619967	-	107617878	1.0	0.995
gene:TraesCS6A03G0314400	Chr6A	107320243	107324461	-	107322352	Chr6A	107615786	107620015	-	107617900	1.0	0.996
gene:TraesCS6A03G0314700	Chr6A	107385343	107391561	+	107388452	Chr6A	107680880	107687098	+	107683989	1.0	1.0
gene:TraesCS6A03G0314800	Chr6A	107407395	107409212	+	107408303	Chr6A	107702392	107704209	+	107703300	1.0	0.999
gene:TraesCS6A03G0315300	Chr6A	107887339	107898216	+	107892777	Chr6A	108178578	108189160	+	108183869	0.952	0.951
gene:TraesCS6A03G0316300	Chr6A	108043552	108044013	+	108043782	Chr6A	108333924	108334385	+	108334154	1.0	0.984
gene:TraesCS6A03G0316600	Chr6A	108053580	108058020	+	108055800	Chr6A	108343953	108348393	+	108346173	1.0	0.999
gene:TraesCS6A03G0317300	Chr6A	108431688	108433465	+	108432576	Chr6A	108720126	108721903	+	108721014	1.0	1.0
gene:TraesCS6A03G0317400	Chr6A	108458433	108458534	+	108458483	Chr6A	108746917	108747018	+	108746967	1.0	1.0
gene:TraesCS6A03G0317600	Chr6A	108463624	108466120	+	108464872	Chr6A	108752310	108754806	+	108753558	1.0	1.0
gene:TraesCS6A03G0317700	Chr6A	108465996	108483150	-	108474573	Chr6A	108754682	108771929	-	108763305	1.0	1.0
gene:TraesCS6A03G0317900	Chr6A	108508672	108510218	+	108509445	Chr6A	108797486	108799032	+	108798259	1.0	0.998
gene:TraesCS6A03G0318000	Chr6A	108711397	108711964	+	108711680	Chr6A	109000456	109001023	+	109000739	1.0	1.0
gene:TraesCS6A03G0318200	Chr6A	108740432	108742525	+	108741478	Chr6A	109029560	109031653	+	109030606	1.0	0.999
gene:TraesCS6A03G0318300	Chr6A	108927582	108927851	-	108927716	Chr6A	109216693	109216962	-	109216827	1.0	1.0
gene:TraesCS6A03G0318400	Chr6A	108947508	108949056	-	108948282	Chr6A	109236734	109238282	-	109237508	1.0	1.0
gene:TraesCS6A03G0318600	Chr6A	109323309	109325334	+	109324321	Chr6A	109609819	109611844	+	109610831	1.0	1.0
gene:TraesCS6A03G0318700	Chr6A	109346105	109348282	+	109347193	Chr6A	109632384	109634561	+	109633472	1.0	1.0
gene:TraesCS6A03G0318900	Chr6A	109560607	109562676	+	109561641	Chr6A	109847041	109849110	+	109848075	1.0	1.0
gene:TraesCS6A03G0319000	Chr6A	109596534	109598579	+	109597556	Chr6A	109882486	109884531	+	109883508	1.0	1.0
gene:TraesCS6A03G0319300	Chr6A	109659119	109662295	+	109660707	Chr6A	109945133	109948309	+	109946721	1.0	1.0
gene:TraesCS6A03G0319500	Chr6A	109739063	109740024	+	109739543	Chr6A	110024903	110025864	+	110025383	1.0	1.0
gene:TraesCS6A03G0319600	Chr6A	109754722	109755960	-	109755341	Chr6A	110040698	110041936	-	110041317	1.0	1.0
gene:TraesCS6A03G0319900	Chr6A	109790584	109797131	-	109793857	Chr6A	110076751	110083408	-	110080079	1.0	1.0
gene:TraesCS6A03G0320200	Chr6A	109842342	109846413	-	109844377	Chr6A	110128731	110132782	-	110130756	1.0	1.0
gene:TraesCS6A03G0320300	Chr6A	109871328	109871798	-	109871563	Chr6A	110157802	110158272	-	110158037	1.0	1.0
gene:TraesCS6A03G0320500	Chr6A	109971700	109973145	-	109972422	Chr6A	110258038	110259483	-	110258760	1.0	1.0
gene:TraesCS6A03G0320600	Chr6A	109975784	109979579	+	109977681	Chr6A	110261835	110265630	+	110263732	1.0	1.0
gene:TraesCS6A03G0320700	Chr6A	110030390	110035494	+	110032942	Chr6A	110316529	110321635	+	110319082	1.0	1.0
gene:TraesCS6A03G0320800	Chr6A	110064224	110067438	+	110065831	Chr6A	110350162	110353376	+	110351769	1.0	1.0
gene:TraesCS6A03G0320900	Chr6A	110069283	110071976	+	110070629	Chr6A	110355250	110357943	+	110356596	1.0	0.999
gene:TraesCS6A03G0321000	Chr6A	110072953	110075883	+	110074418	Chr6A	110358920	110361850	+	110360385	1.0	1.0
gene:TraesCS6A03G0321100	Chr6A	110076490	110077074	-	110076782	Chr6A	110362457	110363041	-	110362749	1.0	1.0
gene:TraesCS6A03G0321300	Chr6A	110110469	110114813	+	110112641	Chr6A	110391563	110395907	+	110393735	1.0	1.0
gene:TraesCS6A03G0321900	Chr6A	110137595	110140748	+	110139171	Chr6A	110416697	110419850	+	110418273	1.0	1.0
gene:TraesCS6A03G0322000	Chr6A	110225516	110226326	+	110225921	Chr6A	110504652	110505462	+	110505057	1.0	1.0
gene:TraesCS6A03G0322500	Chr6A	110368677	110378161	+	110373419	Chr6A	110645502	110654986	+	110650244	1.0	1.0
gene:TraesCS6A03G0322800	Chr6A	110547688	110550322	+	110549005	Chr6A	110824645	110827279	+	110825962	1.0	1.0
gene:TraesCS6A03G0322900	Chr6A	110550791	110552847	-	110551819	Chr6A	110827748	110829804	-	110828776	1.0	1.0
gene:TraesCS6A03G0323300	Chr6A	110663450	110666196	-	110664823	Chr6A	110940190	110942416	-	110941303	1.0	0.996
gene:TraesCS6A03G0323900	Chr6A	110702690	110703876	-	110703283	Chr6A	110978847	110980033	-	110979440	1.0	1.0
gene:TraesCS6A03G0324600	Chr6A	110951614	110951925	-	110951769	Chr6A	111226937	111227248	-	111227092	1.0	1.0
gene:TraesCS6A03G0324700	Chr6A	111036916	111038778	+	111037847	Chr6A	111311505	111313367	+	111312436	1.0	1.0
gene:TraesCS6A03G0324800	Chr6A	111040442	111041907	+	111041174	Chr6A	111315031	111316496	+	111315763	1.0	1.0
gene:TraesCS6A03G0325300	Chr6A	111062465	111063409	+	111062937	Chr6A	111336927	111337871	+	111337399	1.0	1.0
gene:TraesCS6A03G0325400	Chr6A	111063433	111065675	-	111064554	Chr6A	111337895	111340137	-	111339016	1.0	1.0
gene:TraesCS6A03G0325600	Chr6A	111069326	111069709	+	111069517	Chr6A	111343788	111344171	+	111343979	1.0	1.0
gene:TraesCS6A03G0325700	Chr6A	111076519	111078023	-	111077271	Chr6A	111350813	111352317	-	111351565	1.0	1.0
gene:TraesCS6A03G0326100	Chr6A	111191854	111192513	-	111192183	Chr6A	111465508	111466167	-	111465837	1.0	1.0
gene:TraesCS6A03G0327300	Chr6A	111780194	111809892	-	111795043	Chr6A	112043972	112074211	-	112059091	1.0	0.999
gene:TraesCS6A03G0327600	Chr6A	111969193	111971182	-	111970187	Chr6A	112232806	112234795	-	112233800	1.0	1.0
gene:TraesCS6A03G0327700	Chr6A	111975375	111980794	+	111978084	Chr6A	112238988	112244069	+	112241528	0.99	0.99
gene:TraesCS6A03G0327800	Chr6A	111991664	111994087	+	111992875	Chr6A	112254941	112257364	+	112256152	1.0	1.0
gene:TraesCS6A03G0328100	Chr6A	112237687	112241857	+	112239772	Chr6A	112500381	112504551	+	112502466	1.0	1.0
gene:TraesCS6A03G0328200	Chr6A	112244091	112244804	+	112244447	Chr6A	112506785	112507498	+	112507141	1.0	1.0
gene:TraesCS6A03G0328400	Chr6A	112335253	112335846	+	112335549	Chr6A	112597990	112598583	+	112598286	1.0	1.0
gene:TraesCS6A03G0328500	Chr6A	112340829	112343649	+	112342239	Chr6A	112603659	112606479	+	112605069	1.0	1.0
gene:TraesCS6A03G0328600	Chr6A	112346887	112350883	+	112348885	Chr6A	112609693	112613689	+	112611691	1.0	1.0
gene:TraesCS6A03G0329000	Chr6A	112836204	112841062	+	112838633	Chr6A	113099299	113104157	+	113101728	1.0	1.0
gene:TraesCS6A03G0329100	Chr6A	112980815	112982234	+	112981524	Chr6A	113243849	113245268	+	113244558	1.0	1.0
gene:TraesCS6A03G0329700	Chr6A	113200650	113204373	-	113202511	Chr6A	113491240	113494978	-	113493109	1.0	1.0
gene:TraesCS6A03G0329800	Chr6A	114295867	114296869	-	114296368	Chr6A	114584116	114585118	-	114584617	1.0	1.0
gene:TraesCS6A03G0329900	Chr6A	114377629	114378830	-	114378229	Chr6A	114665734	114666935	-	114666334	1.0	1.0
gene:TraesCS6A03G0330300	Chr6A	114410566	114413922	-	114412244	Chr6A	114698805	114702161	-	114700483	1.0	1.0
gene:TraesCS6A03G0330400	Chr6A	114585228	114591290	-	114588259	Chr6A	114873944	114880006	-	114876975	1.0	1.0
gene:TraesCS6A03G0331700	Chr6A	116344968	116353014	+	116348991	Chr6A	116633040	116640961	+	116637000	1.0	1.0
gene:TraesCS6A03G0332000	Chr6A	117055788	117069768	+	117062778	Chr6A	117342818	117356798	+	117349808	1.0	1.0
gene:TraesCS6A03G0332100	Chr6A	117098832	117100632	+	117099732	Chr6A	117385871	117387671	+	117386771	1.0	1.0
gene:TraesCS6A03G0332300	Chr6A	117288119	117290123	-	117289121	Chr6A	117574328	117576332	-	117575330	1.0	1.0
gene:TraesCS6A03G0332800	Chr6A	117819632	117820850	-	117820241	Chr6A	118104994	118106212	-	118105603	1.0	1.0
gene:TraesCS6A03G0333100	Chr6A	117840772	117841705	-	117841238	Chr6A	118126150	118127083	-	118126616	1.0	1.0
gene:TraesCS6A03G0333000	Chr6A	117840388	117843557	+	117841972	Chr6A	118125751	118128935	+	118127343	1.0	0.99
gene:TraesCS6A03G0333200	Chr6A	117844410	117851168	+	117847789	Chr6A	118129789	118136547	+	118133168	1.0	1.0
gene:TraesCS6A03G0333400	Chr6A	117854256	117858330	+	117856293	Chr6A	118139635	118143709	+	118141672	1.0	1.0
gene:TraesCS6A03G0333600	Chr6A	118096974	118104643	+	118100808	Chr6A	118381665	118389334	+	118385499	1.0	1.0
gene:TraesCS6A03G0333700	Chr6A	118106232	118107482	-	118106857	Chr6A	118390923	118392173	-	118391548	1.0	1.0
gene:TraesCS6A03G0333800	Chr6A	118141580	118146814	-	118144197	Chr6A	118426429	118431663	-	118429046	1.0	1.0
gene:TraesCS6A03G0333900	Chr6A	118164894	118167111	-	118166002	Chr6A	118450959	118453176	-	118452067	1.0	1.0
gene:TraesCS6A03G0334000	Chr6A	118170244	118173755	-	118171999	Chr6A	118456308	118459819	-	118458063	1.0	1.0
gene:TraesCS6A03G0334300	Chr6A	118230754	118236312	-	118233533	Chr6A	118516833	118522392	-	118519612	1.0	0.999
gene:TraesCS6A03G0334400	Chr6A	118285603	118288017	-	118286810	Chr6A	118571755	118574169	-	118572962	1.0	1.0
gene:TraesCS6A03G0334500	Chr6A	118322188	118323180	-	118322684	Chr6A	118607774	118608766	-	118608270	1.0	1.0
gene:TraesCS6A03G0334900	Chr6A	118644996	118649103	-	118647049	Chr6A	118929342	118933449	-	118931395	1.0	1.0
gene:TraesCS6A03G0335200	Chr6A	119150973	119151335	+	119151154	Chr6A	119433899	119434261	+	119434080	1.0	1.0
gene:TraesCS6A03G0335500	Chr6A	119394956	119396430	+	119395693	Chr6A	119677156	119678629	+	119677892	0.999	0.999
gene:TraesCS6A03G0335600	Chr6A	119398679	119399780	+	119399229	Chr6A	119680878	119681979	+	119681428	1.0	1.0
gene:TraesCS6A03G0335700	Chr6A	119400835	119402848	-	119401841	Chr6A	119683034	119685047	-	119684040	1.0	1.0
gene:TraesCS6A03G0335800	Chr6A	119499238	119503034	+	119501136	Chr6A	119781606	119785402	+	119783504	1.0	0.999
gene:TraesCS6A03G0335900	Chr6A	119503802	119504829	+	119504315	Chr6A	119786170	119787197	+	119786683	1.0	1.0
gene:TraesCS6A03G0336000	Chr6A	119519162	119524140	+	119521651	Chr6A	119801529	119806507	+	119804018	1.0	1.0
gene:TraesCS6A03G0336100	Chr6A	119525082	119525306	+	119525194	Chr6A	119807449	119807673	+	119807561	1.0	1.0
gene:TraesCS6A03G0336500	Chr6A	119625827	119626534	-	119626180	Chr6A	119908485	119909192	-	119908838	1.0	1.0
gene:TraesCS6A03G0336600	Chr6A	119719030	119723455	+	119721242	Chr6A	120000962	120005387	+	120003174	1.0	1.0
gene:TraesCS6A03G0336700	Chr6A	119723850	119724954	-	119724402	Chr6A	120005782	120006886	-	120006334	1.0	1.0
gene:TraesCS6A03G0337900	Chr6A	119815209	119816915	-	119816062	Chr6A	120100725	120102431	-	120101578	1.0	1.0
gene:TraesCS6A03G0338100	Chr6A	120156925	120159256	+	120158090	Chr6A	120441943	120444274	+	120443108	1.0	1.0
gene:TraesCS6A03G0338200	Chr6A	120160950	120161240	-	120161095	Chr6A	120445968	120446258	-	120446113	1.0	1.0
gene:TraesCS6A03G0339100	Chr6A	120218281	120221023	-	120219652	Chr6A	120503146	120505888	-	120504517	1.0	1.0
gene:TraesCS6A03G0339300	Chr6A	120240789	120241485	+	120241137	Chr6A	120525647	120526343	+	120525995	1.0	1.0
gene:TraesCS6A03G0340300	Chr6A	121887401	121887601	+	121887501	Chr6A	122167387	122167587	+	122167487	1.0	1.0
gene:TraesCS6A03G0340400	Chr6A	122082987	122085787	+	122084387	Chr6A	122364566	122367366	+	122365966	1.0	0.999
gene:TraesCS6A03G0341100	Chr6A	122401956	122406043	-	122403999	Chr6A	122682796	122686953	-	122684874	1.0	1.0
gene:TraesCS6A03G0341200	Chr6A	122411357	122413499	-	122412428	Chr6A	122692267	122694409	-	122693338	1.0	1.0
gene:TraesCS6A03G0341300	Chr6A	122542209	122545771	+	122543990	Chr6A	122822521	122826083	+	122824302	1.0	1.0
gene:TraesCS6A03G0341600	Chr6A	122580244	122580577	-	122580410	Chr6A	122860717	122861050	-	122860883	1.0	1.0
gene:TraesCS6A03G0341700	Chr6A	122581275	122583992	-	122582633	Chr6A	122861748	122864465	-	122863106	1.0	0.999
gene:TraesCS6A03G0342200	Chr6A	122918699	122920650	-	122919674	Chr6A	123199154	123201104	-	123200129	1.0	1.0
gene:TraesCS6A03G0343300	Chr6A	124023099	124024411	+	124023755	Chr6A	124285882	124287194	+	124286538	1.0	1.0
gene:TraesCS6A03G0343400	Chr6A	124403370	124406651	-	124405010	Chr6A	124665785	124669090	-	124667437	1.0	0.998
gene:TraesCS6A03G0343500	Chr6A	124426581	124429258	+	124427919	Chr6A	124689014	124691691	+	124690352	1.0	1.0
gene:TraesCS6A03G0343900	Chr6A	124437097	124439872	-	124438484	Chr6A	124699535	124702310	-	124700922	1.0	1.0
gene:TraesCS6A03G0344000	Chr6A	124445406	124447464	+	124446435	Chr6A	124707758	124709816	+	124708787	1.0	1.0
gene:TraesCS6A03G0344100	Chr6A	124452773	124453058	+	124452915	Chr6A	124715125	124715410	+	124715267	1.0	1.0
gene:TraesCS6A03G0344300	Chr6A	124457620	124458791	+	124458205	Chr6A	124719972	124721143	+	124720557	1.0	1.0
gene:TraesCS6A03G0344600	Chr6A	124517002	124531037	-	124524019	Chr6A	124779360	124793395	-	124786377	1.0	1.0
gene:TraesCS6A03G0345100	Chr6A	124656180	124658329	+	124657254	Chr6A	124918008	124920157	+	124919082	1.0	1.0
gene:TraesCS6A03G0345200	Chr6A	124669683	124675911	-	124672797	Chr6A	124931495	124937723	-	124934609	1.0	0.999
gene:TraesCS6A03G0345400	Chr6A	124704380	124711916	-	124708148	Chr6A	124966342	124973917	-	124970129	1.0	0.999
gene:TraesCS6A03G0345500	Chr6A	124753626	124760123	+	124756874	Chr6A	125015624	125022121	+	125018872	1.0	0.999
gene:TraesCS6A03G0345700	Chr6A	125461645	125464864	+	125463254	Chr6A	125721262	125724611	+	125722936	1.0	0.987
gene:TraesCS6A03G0345800	Chr6A	125476981	125479838	-	125478409	Chr6A	125736807	125739664	-	125738235	1.0	1.0
gene:TraesCS6A03G0346600	Chr6A	126224986	126226689	+	126225837	Chr6A	126481825	126483528	+	126482676	1.0	1.0
gene:TraesCS6A03G0346700	Chr6A	126234640	126239431	+	126237035	Chr6A	126491480	126496271	+	126493875	1.0	1.0
gene:TraesCS6A03G0347300	Chr6A	126300573	126301156	+	126300864	Chr6A	126556779	126557362	+	126557070	1.0	1.0
gene:TraesCS6A03G0347500	Chr6A	126314771	126320351	-	126317561	Chr6A	126570980	126576636	-	126573808	1.0	0.94
gene:TraesCS6A03G0347700	Chr6A	126740161	126745804	-	126742982	Chr6A	126996780	127002528	-	126999654	1.0	1.0
gene:TraesCS6A03G0347900	Chr6A	127039442	127043251	+	127041346	Chr6A	127295970	127299778	+	127297874	1.0	0.999
gene:TraesCS6A03G0348000	Chr6A	127074240	127077168	+	127075704	Chr6A	127330516	127333444	+	127331980	1.0	1.0
gene:TraesCS6A03G0348100	Chr6A	127077697	127078254	+	127077975	Chr6A	127333973	127334530	+	127334251	1.0	1.0
gene:TraesCS6A03G0348200	Chr6A	127085606	127087158	+	127086382	Chr6A	127341882	127343434	+	127342658	1.0	1.0
gene:TraesCS6A03G0348300	Chr6A	127196370	127197996	+	127197183	Chr6A	127452047	127453673	+	127452860	1.0	0.999
gene:TraesCS6A03G0348500	Chr6A	127485791	127491112	+	127488451	Chr6A	127742080	127747244	+	127744662	0.984	0.984
gene:TraesCS6A03G0349400	Chr6A	128028511	128031587	+	128030049	Chr6A	128282596	128285672	+	128284134	1.0	1.0
gene:TraesCS6A03G0349600	Chr6A	128248916	128255345	+	128252130	Chr6A	128501008	128507437	+	128504222	1.0	1.0
gene:TraesCS6A03G0349700	Chr6A	128265297	128268292	-	128266794	Chr6A	128517389	128520384	-	128518886	1.0	1.0
gene:TraesCS6A03G0349900	Chr6A	128310455	128311537	+	128310996	Chr6A	128562101	128563183	+	128562642	1.0	1.0
gene:TraesCS6A03G0350000	Chr6A	128313648	128318286	-	128315967	Chr6A	128565294	128569932	-	128567613	1.0	1.0
gene:TraesCS6A03G0350100	Chr6A	128645942	128647788	-	128646865	Chr6A	128897839	128899691	-	128898765	1.0	0.995
gene:TraesCS6A03G0350400	Chr6A	129107496	129109533	-	129108514	Chr6A	129354941	129356978	-	129355959	1.0	1.0
gene:TraesCS6A03G0350700	Chr6A	129670833	129675016	+	129672924	Chr6A	129916721	129920904	+	129918812	1.0	1.0
gene:TraesCS6A03G0350800	Chr6A	129675308	129676533	+	129675920	Chr6A	129921196	129922421	+	129921808	1.0	1.0
gene:TraesCS6A03G0351000	Chr6A	129852226	129854970	-	129853598	Chr6A	130097617	130100361	-	130098989	1.0	1.0
gene:TraesCS6A03G0351200	Chr6A	129947624	129950865	-	129949244	Chr6A	130191199	130194440	-	130192819	1.0	1.0
gene:TraesCS6A03G0351700	Chr6A	130323389	130325812	+	130324600	Chr6A	130567464	130569887	+	130568675	1.0	1.0
gene:TraesCS6A03G0351900	Chr6A	130359532	130363431	+	130361481	Chr6A	130603664	130607563	+	130605613	1.0	1.0
gene:TraesCS6A03G0352000	Chr6A	130365772	130367680	-	130366726	Chr6A	130609955	130611863	-	130610909	1.0	1.0
gene:TraesCS6A03G0352100	Chr6A	130631746	130636933	-	130634339	Chr6A	130875024	130880536	-	130877780	1.0	1.0
gene:TraesCS6A03G0352300	Chr6A	131186078	131188821	+	131187449	Chr6A	131428353	131431096	+	131429724	1.0	1.0
gene:TraesCS6A03G0352500	Chr6A	131190799	131197634	-	131194216	Chr6A	131433074	131439909	-	131436491	1.0	1.0
gene:TraesCS6A03G0353200	Chr6A	132008162	132011599	+	132009880	Chr6A	132263156	132266594	+	132264875	1.0	1.0
gene:TraesCS6A03G0353400	Chr6A	132071062	132071773	+	132071417	Chr6A	132326208	132326919	+	132326563	1.0	1.0
gene:TraesCS6A03G0353500	Chr6A	132094205	132094858	+	132094531	Chr6A	132349302	132349955	+	132349628	1.0	0.998
gene:TraesCS6A03G0353600	Chr6A	132100525	132100794	+	132100659	Chr6A	132355921	132356190	+	132356055	1.0	1.0
gene:TraesCS6A03G0354000	Chr6A	132104606	132109317	-	132106961	Chr6A	132360002	132364939	-	132362470	1.0	0.988
gene:TraesCS6A03G0354100	Chr6A	132488458	132496705	+	132492581	Chr6A	132742104	132750475	+	132746289	1.0	1.0
gene:TraesCS6A03G0354300	Chr6A	132681643	132684195	+	132682919	Chr6A	132935035	132937587	+	132936311	1.0	1.0
gene:TraesCS6A03G0354500	Chr6A	132687069	132688997	-	132688033	Chr6A	132940461	132942389	-	132941425	1.0	1.0
gene:TraesCS6A03G0354600	Chr6A	133154579	133155873	+	133155226	Chr6A	133408469	133409763	+	133409116	1.0	1.0
gene:TraesCS6A03G0354700	Chr6A	133161628	133162674	+	133162151	Chr6A	133415394	133416440	+	133415917	1.0	1.0
gene:TraesCS6A03G0354900	Chr6A	133186732	133192555	-	133189643	Chr6A	133440662	133446485	-	133443573	1.0	1.0
gene:TraesCS6A03G0355100	Chr6A	133688687	133689866	-	133689276	Chr6A	133941224	133942403	-	133941813	1.0	1.0
gene:TraesCS6A03G0355500	Chr6A	133976077	133978026	+	133977051	Chr6A	134229496	134231445	+	134230470	1.0	1.0
gene:TraesCS6A03G0355700	Chr6A	133978257	133982303	-	133980280	Chr6A	134231676	134235722	-	134233699	1.0	1.0
gene:TraesCS6A03G0355900	Chr6A	134181960	134184206	+	134183083	Chr6A	134434433	134436679	+	134435556	1.0	0.999
gene:TraesCS6A03G0356000	Chr6A	134184730	134192183	-	134188456	Chr6A	134437203	134444656	-	134440929	1.0	1.0
gene:TraesCS6A03G0356500	Chr6A	134915354	134916976	-	134916165	Chr6A	135166278	135167896	-	135167087	1.0	1.0
gene:TraesCS6A03G0356900	Chr6A	136034633	136036339	+	136035486	Chr6A	136265419	136267125	+	136266272	1.0	1.0
gene:TraesCS6A03G0357000	Chr6A	136100856	136104020	-	136102438	Chr6A	136331668	136334832	-	136333250	1.0	1.0
gene:TraesCS6A03G0357100	Chr6A	136142566	136147749	-	136145157	Chr6A	136373164	136378347	-	136375755	1.0	1.0
gene:TraesCS6A03G0357400	Chr6A	136483954	136489880	+	136486917	Chr6A	136713704	136719631	+	136716667	1.0	1.0
gene:TraesCS6A03G0358100	Chr6A	136534414	136535068	-	136534741	Chr6A	136764179	136764833	-	136764506	1.0	1.0
gene:TraesCS6A03G0358600	Chr6A	136552408	136553534	-	136552971	Chr6A	136782106	136783232	-	136782669	1.0	1.0
gene:TraesCS6A03G0359000	Chr6A	136897713	136919823	+	136908768	Chr6A	137126904	137148683	+	137137793	1.0	1.0
gene:TraesCS6A03G0359200	Chr6A	136928916	136930298	+	136929607	Chr6A	137157776	137159158	+	137158467	1.0	0.997
gene:TraesCS6A03G0359400	Chr6A	137267102	137270423	+	137268762	Chr6A	137490480	137493801	+	137492140	1.0	1.0
gene:TraesCS6A03G0359700	Chr6A	137274593	137274889	-	137274741	Chr6A	137497971	137498267	-	137498119	1.0	1.0
gene:TraesCS6A03G0359800	Chr6A	137404371	137405923	+	137405147	Chr6A	137627887	137629439	+	137628663	1.0	0.999
gene:TraesCS6A03G0360300	Chr6A	137656975	137657478	+	137657226	Chr6A	137882257	137882760	+	137882508	1.0	1.0
gene:TraesCS6A03G0360400	Chr6A	137669625	137671374	-	137670499	Chr6A	137894940	137896689	-	137895814	1.0	1.0
gene:TraesCS6A03G0361300	Chr6A	137947644	137959115	-	137953379	Chr6A	138170953	138182423	-	138176688	1.0	1.0
gene:TraesCS6A03G0361600	Chr6A	137959386	137968056	+	137963721	Chr6A	138182694	138191364	+	138187029	1.0	1.0
gene:TraesCS6A03G0362400	Chr6A	138142314	138142932	+	138142623	Chr6A	138360963	138361581	+	138361272	1.0	1.0
gene:TraesCS6A03G0362700	Chr6A	138151400	138152222	-	138151811	Chr6A	138369446	138370268	-	138369857	1.0	1.0
gene:TraesCS6A03G0362800	Chr6A	138154103	138157184	+	138155643	Chr6A	138372139	138375220	+	138373679	1.0	1.0
gene:TraesCS6A03G0363200	Chr6A	138163203	138164513	+	138163858	Chr6A	138381239	138382549	+	138381894	1.0	1.0
gene:TraesCS6A03G0363500	Chr6A	138273729	138279529	-	138276629	Chr6A	138491908	138497721	-	138494814	0.998	0.987
gene:TraesCS6A03G0363600	Chr6A	138277499	138277747	+	138277623	Chr6A	138495678	138495926	+	138495802	1.0	1.0
gene:TraesCS6A03G0364000	Chr6A	138873742	138874092	-	138873917	Chr6A	139091660	139092010	-	139091835	1.0	1.0
gene:TraesCS6A03G0364200	Chr6A	139246424	139249551	+	139247987	Chr6A	139468162	139471289	+	139469725	1.0	1.0
gene:TraesCS6A03G0364300	Chr6A	139359591	139366023	+	139362807	Chr6A	139581204	139587485	+	139584344	1.0	1.0
gene:TraesCS6A03G0365100	Chr6A	139650077	139651444	+	139650760	Chr6A	139871403	139872770	+	139872086	1.0	1.0
gene:TraesCS6A03G0366000	Chr6A	140037577	140038816	+	140038196	Chr6A	140257707	140258946	+	140258326	1.0	0.998
gene:TraesCS6A03G0366200	Chr6A	140074537	140078891	+	140076714	Chr6A	140294806	140299209	+	140297007	1.0	1.0
gene:TraesCS6A03G0366300	Chr6A	140079450	140080348	-	140079899	Chr6A	140299768	140300666	-	140300217	1.0	1.0
gene:TraesCS6A03G0366400	Chr6A	140091644	140092450	-	140092047	Chr6A	140312136	140312942	-	140312539	1.0	0.996
gene:TraesCS6A03G0366700	Chr6A	140215772	140231510	+	140223641	Chr6A	140436536	140452286	+	140444411	1.0	1.0
gene:TraesCS6A03G0367000	Chr6A	140320246	140320568	-	140320407	Chr6A	140540892	140541214	-	140541053	1.0	1.0
gene:TraesCS6A03G0367300	Chr6A	140548905	140549168	+	140549036	Chr6A	140774442	140774705	+	140774573	1.0	1.0
gene:TraesCS6A03G0367400	Chr6A	140549997	140552599	-	140551298	Chr6A	140775534	140778136	-	140776835	1.0	0.999
gene:TraesCS6A03G0369000	Chr6A	141874191	141895134	-	141884662	Chr6A	142038411	142059213	-	142048812	1.0	1.0
gene:TraesCS6A03G0370400	Chr6A	143169042	143171210	+	143170126	Chr6A	143336559	143338727	+	143337643	1.0	1.0
gene:TraesCS6A03G0371200	Chr6A	143346021	143348800	-	143347410	Chr6A	143512942	143515721	-	143514331	1.0	1.0
gene:TraesCS6A03G0371400	Chr6A	143463473	143465130	+	143464301	Chr6A	143630146	143631803	+	143630974	1.0	1.0
