gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS2D03G0288600	Chr2D	83022050	83024117	+	83023083	Chr2D	81516706	81518775	+	81517740	1.0	1.0
gene:TraesCS2D03G0288700	Chr2D	83090230	83091910	-	83091070	Chr2D	81587572	81589252	-	81588412	1.0	1.0
gene:TraesCS2D03G0288800	Chr2D	83092823	83098104	-	83095463	Chr2D	81590165	81595446	-	81592805	1.0	1.0
gene:TraesCS2D03G0289200	Chr2D	83145166	83146691	-	83145928	Chr2D	81642171	81643696	-	81642933	1.0	1.0
gene:TraesCS2D03G0289300	Chr2D	83180612	83182826	-	83181719	Chr2D	81676940	81679154	-	81678047	1.0	1.0
gene:TraesCS2D03G0289600	Chr2D	83194793	83196976	+	83195884	Chr2D	81691122	81693305	+	81692213	1.0	1.0
gene:TraesCS2D03G0290500	Chr2D	83365161	83374782	-	83369971	Chr2D	81860678	81870299	-	81865488	1.0	1.0
gene:TraesCS2D03G0290600	Chr2D	83377683	83379943	-	83378813	Chr2D	81873200	81875460	-	81874330	1.0	1.0
gene:TraesCS2D03G0290700	Chr2D	83382447	83384728	-	83383587	Chr2D	81877772	81880053	-	81878912	1.0	1.0
gene:TraesCS2D03G0290800	Chr2D	83513098	83523809	-	83518453	Chr2D	81998605	82009006	-	82003805	1.0	1.0
gene:TraesCS2D03G0290900	Chr2D	83607549	83610922	-	83609235	Chr2D	82088227	82091600	-	82089913	1.0	1.0
gene:TraesCS2D03G0291000	Chr2D	83616650	83646644	+	83631647	Chr2D	82097326	82126986	+	82112156	1.0	1.0
gene:TraesCS2D03G0291400	Chr2D	83658552	83671306	-	83664929	Chr2D	82138955	82151709	-	82145332	1.0	1.0
gene:TraesCS2D03G0291500	Chr2D	83671804	83676253	-	83674028	Chr2D	82152207	82156656	-	82154431	1.0	1.0
gene:TraesCS2D03G0291600	Chr2D	83687283	83693443	-	83690363	Chr2D	82163923	82169833	-	82166878	0.932	0.932
gene:TraesCS2D03G0291700	Chr2D	83746312	83750214	-	83748263	Chr2D	82222635	82226537	-	82224586	1.0	1.0
gene:TraesCS2D03G0292000	Chr2D	83815313	83818074	-	83816693	Chr2D	82290133	82292941	-	82291537	1.0	1.0
gene:TraesCS2D03G0292100	Chr2D	83819465	83819731	-	83819598	Chr2D	82294332	82294598	-	82294465	1.0	1.0
gene:TraesCS2D03G0292600	Chr2D	84014637	84018958	-	84016797	Chr2D	82487845	82492166	-	82490005	1.0	1.0
gene:TraesCS2D03G0292800	Chr2D	84172922	84175947	-	84174434	Chr2D	82645735	82648760	-	82647247	1.0	1.0
gene:TraesCS2D03G0293000	Chr2D	84299684	84302444	-	84301064	Chr2D	82772848	82775608	-	82774228	1.0	1.0
gene:TraesCS2D03G0293200	Chr2D	84326459	84330936	+	84328697	Chr2D	82799574	82804051	+	82801812	1.0	1.0
gene:TraesCS2D03G0293500	Chr2D	84464290	84467472	-	84465881	Chr2D	82937343	82940525	-	82938934	1.0	1.0
gene:TraesCS2D03G0293700	Chr2D	84500274	84502977	+	84501625	Chr2D	82972627	82975330	+	82973978	1.0	1.0
gene:TraesCS2D03G0293800	Chr2D	84536472	84538080	-	84537276	Chr2D	83008830	83010438	-	83009634	1.0	1.0
gene:TraesCS2D03G0293900	Chr2D	84538637	84543052	-	84540844	Chr2D	83010995	83015410	-	83013202	1.0	1.0
gene:TraesCS2D03G0294000	Chr2D	84543333	84548313	-	84545823	Chr2D	83015691	83020671	-	83018181	1.0	1.0
gene:TraesCS2D03G0294200	Chr2D	84567086	84567978	-	84567532	Chr2D	83038835	83039727	-	83039281	1.0	0.998
gene:TraesCS2D03G0294300	Chr2D	84582858	84589506	-	84586182	Chr2D	83054660	83061309	-	83057984	1.0	1.0
gene:TraesCS2D03G0294400	Chr2D	84604911	84607022	-	84605966	Chr2D	83076167	83078278	-	83077222	1.0	1.0
gene:TraesCS2D03G0294500	Chr2D	84609813	84610303	-	84610058	Chr2D	83081069	83081559	-	83081314	1.0	1.0
gene:TraesCS2D03G0295000	Chr2D	84622131	84624379	-	84623255	Chr2D	83093387	83095635	-	83094511	1.0	1.0
gene:TraesCS2D03G0295200	Chr2D	84689007	84695875	-	84692441	Chr2D	83160460	83167328	-	83163894	1.0	0.998
gene:TraesCS2D03G0295400	Chr2D	84933729	84933998	-	84933863	Chr2D	83404856	83405125	-	83404990	1.0	1.0
gene:TraesCS2D03G0295500	Chr2D	85007615	85014048	-	85010831	Chr2D	83478837	83485266	-	83482051	1.0	1.0
gene:TraesCS2D03G0295800	Chr2D	85187799	85188228	-	85188013	Chr2D	83659161	83659590	-	83659375	1.0	1.0
gene:TraesCS2D03G0295900	Chr2D	85188387	85190606	-	85189496	Chr2D	83659749	83661968	-	83660858	1.0	1.0
gene:TraesCS2D03G0296500	Chr2D	85224120	85235688	-	85229904	Chr2D	83695482	83707050	-	83701266	1.0	1.0
gene:TraesCS2D03G0296600	Chr2D	85243504	85254510	-	85249007	Chr2D	83714866	83725929	-	83720397	1.0	1.0
gene:TraesCS2D03G0296700	Chr2D	85404003	85405370	+	85404686	Chr2D	83887736	83889103	+	83888419	1.0	1.0
gene:TraesCS2D03G0297200	Chr2D	85454843	85457582	+	85456212	Chr2D	83938195	83940934	+	83939564	1.0	1.0
gene:TraesCS2D03G0297300	Chr2D	85481965	85485498	-	85483731	Chr2D	83965317	83968850	-	83967083	1.0	1.0
gene:TraesCS2D03G0297400	Chr2D	85485725	85491254	+	85488489	Chr2D	83969077	83974606	+	83971841	1.0	1.0
gene:TraesCS2D03G0297500	Chr2D	85491995	85494852	+	85493423	Chr2D	83975418	83978275	+	83976846	1.0	1.0
gene:TraesCS2D03G0297600	Chr2D	85495401	85497343	-	85496372	Chr2D	83978824	83980766	-	83979795	1.0	1.0
gene:TraesCS2D03G0297700	Chr2D	85509491	85511335	-	85510413	Chr2D	83992913	83994757	-	83993835	1.0	1.0
gene:TraesCS2D03G0297800	Chr2D	85514828	85528460	-	85521644	Chr2D	83998250	84011880	-	84005065	1.0	1.0
gene:TraesCS2D03G0297900	Chr2D	85542385	85543317	+	85542851	Chr2D	84025806	84026738	+	84026272	1.0	1.0
gene:TraesCS2D03G0298000	Chr2D	86177214	86178958	+	86178086	Chr2D	84916719	84918463	+	84917591	1.0	1.0
gene:TraesCS2D03G0298100	Chr2D	86479113	86480018	+	86479565	Chr2D	85217385	85218290	+	85217837	1.0	1.0
gene:TraesCS2D03G0298200	Chr2D	86487198	86493158	-	86490178	Chr2D	85225554	85231514	-	85228534	1.0	1.0
gene:TraesCS2D03G0298300	Chr2D	86761688	86767942	+	86764815	Chr2D	85499742	85506132	+	85502937	1.0	1.0
gene:TraesCS2D03G0298500	Chr2D	86770417	86772854	-	86771635	Chr2D	85508355	85510792	-	85509573	1.0	1.0
gene:TraesCS2D03G0298700	Chr2D	86778464	86781852	-	86780158	Chr2D	85516108	85519496	-	85517802	1.0	1.0
gene:TraesCS2D03G0299100	Chr2D	86807304	86809074	+	86808189	Chr2D	85544898	85546668	+	85545783	1.0	1.0
gene:TraesCS2D03G0299400	Chr2D	86874947	86880193	+	86877570	Chr2D	85612544	85617790	+	85615167	1.0	1.0
gene:TraesCS2D03G0299600	Chr2D	86880376	86883182	-	86881779	Chr2D	85617973	85620779	-	85619376	1.0	1.0
gene:TraesCS2D03G0299700	Chr2D	86905933	86912066	-	86908999	Chr2D	85643530	85649663	-	85646596	1.0	0.999
gene:TraesCS2D03G0299800	Chr2D	86913373	86919210	-	86916291	Chr2D	85651066	85656903	-	85653984	1.0	1.0
gene:TraesCS2D03G0300200	Chr2D	87286962	87288635	+	87287798	Chr2D	85985939	85987612	+	85986775	1.0	1.0
gene:TraesCS2D03G0300300	Chr2D	87688802	87690511	+	87689656	Chr2D	86384932	86386641	+	86385786	1.0	1.0
gene:TraesCS2D03G0300700	Chr2D	87706289	87709810	+	87708049	Chr2D	86402419	86405940	+	86404179	1.0	1.0
gene:TraesCS2D03G0301100	Chr2D	87725129	87725749	-	87725439	Chr2D	86421259	86421879	-	86421569	1.0	1.0
gene:TraesCS2D03G0301300	Chr2D	87727022	87727681	+	87727351	Chr2D	86423152	86423811	+	86423481	1.0	1.0
gene:TraesCS2D03G0301500	Chr2D	87861547	87864298	+	87862922	Chr2D	86556668	86559419	+	86558043	1.0	1.0
gene:TraesCS2D03G0302100	Chr2D	87881608	87883967	-	87882787	Chr2D	86576729	86579088	-	86577908	1.0	1.0
gene:TraesCS2D03G0302200	Chr2D	88196130	88197774	-	88196952	Chr2D	86889282	86890926	-	86890104	1.0	1.0
gene:TraesCS2D03G0302300	Chr2D	88332861	88335310	+	88334085	Chr2D	87024571	87027020	+	87025795	1.0	1.0
gene:TraesCS2D03G0302700	Chr2D	88616366	88620970	+	88618668	Chr2D	87307000	87311603	+	87309301	0.999	0.994
gene:TraesCS2D03G0303200	Chr2D	88645820	88647857	-	88646838	Chr2D	87336455	87338492	-	87337473	1.0	1.0
gene:TraesCS2D03G0303300	Chr2D	88700580	88702194	-	88701387	Chr2D	87390739	87392353	-	87391546	1.0	1.0
gene:TraesCS2D03G0303400	Chr2D	88719243	88720973	-	88720108	Chr2D	87409165	87410895	-	87410030	1.0	1.0
gene:TraesCS2D03G0303700	Chr2D	88864174	88868836	+	88866505	Chr2D	87553709	87558371	+	87556040	1.0	1.0
gene:TraesCS2D03G0303800	Chr2D	88871051	88872571	-	88871811	Chr2D	87560586	87562106	-	87561346	1.0	1.0
gene:TraesCS2D03G0304000	Chr2D	88965990	88970059	-	88968024	Chr2D	87655397	87659466	-	87657431	1.0	1.0
gene:TraesCS2D03G0304300	Chr2D	89018481	89028892	-	89023686	Chr2D	87707873	87718284	-	87713078	1.0	0.999
gene:TraesCS2D03G0304400	Chr2D	89429482	89433050	+	89431266	Chr2D	88117114	88120682	+	88118898	1.0	0.997
gene:TraesCS2D03G0304800	Chr2D	89449507	89453311	-	89451409	Chr2D	88137139	88140943	-	88139041	1.0	1.0
gene:TraesCS2D03G0305100	Chr2D	89463926	89467568	+	89465747	Chr2D	88151688	88155330	+	88153509	1.0	1.0
gene:TraesCS2D03G0305200	Chr2D	89652873	89653881	-	89653377	Chr2D	88340659	88341667	-	88341163	1.0	1.0
gene:TraesCS2D03G0305300	Chr2D	90170585	90193545	+	90182065	Chr2D	88864589	88887550	+	88876069	1.0	1.0
gene:TraesCS2D03G0305400	Chr2D	90203412	90205385	+	90204398	Chr2D	88897475	88899448	+	88898461	1.0	1.0
gene:TraesCS2D03G0305500	Chr2D	90330523	90335878	-	90333200	Chr2D	89024882	89030237	-	89027559	1.0	1.0
gene:TraesCS2D03G0305800	Chr2D	90510436	90511485	-	90510960	Chr2D	89206279	89207328	-	89206803	1.0	1.0
gene:TraesCS2D03G0306000	Chr2D	90592669	90597851	-	90595260	Chr2D	89287825	89292828	-	89290326	1.0	1.0
gene:TraesCS2D03G0306100	Chr2D	90658200	90662909	+	90660554	Chr2D	89359480	89364189	+	89361834	1.0	1.0
gene:TraesCS2D03G0306200	Chr2D	90663383	90667126	-	90665254	Chr2D	89364663	89368402	-	89366532	0.998	0.998
gene:TraesCS2D03G0306300	Chr2D	90671022	90673125	-	90672073	Chr2D	89371969	89374073	-	89373021	1.0	1.0
gene:TraesCS2D03G0306500	Chr2D	90676966	90681140	-	90679053	Chr2D	89377914	89382088	-	89380001	1.0	1.0
gene:TraesCS2D03G0306600	Chr2D	90681302	90684817	+	90683059	Chr2D	89382250	89385764	+	89384007	1.0	1.0
gene:TraesCS2D03G0306700	Chr2D	90685663	90687138	+	90686400	Chr2D	89386610	89388063	+	89387336	0.985	0.985
gene:TraesCS2D03G0306900	Chr2D	90714398	90715819	+	90715108	Chr2D	89415269	89416690	+	89415979	1.0	1.0
gene:TraesCS2D03G0307200	Chr2D	90729821	90731337	+	90730579	Chr2D	89430480	89431996	+	89431238	1.0	0.999
gene:TraesCS2D03G0307500	Chr2D	90736794	90740628	-	90738711	Chr2D	89437453	89441100	-	89439276	0.95	0.95
gene:TraesCS2D03G0307600	Chr2D	90739184	90740380	+	90739782	Chr2D	89439656	89440852	+	89440254	1.0	1.0
gene:TraesCS2D03G0307900	Chr2D	90759182	90763488	-	90761335	Chr2D	89459653	89464032	-	89461842	1.0	1.0
gene:TraesCS2D03G0309000	Chr2D	91009819	91011551	+	91010685	Chr2D	89707843	89709575	+	89708709	1.0	1.0
gene:TraesCS2D03G0309500	Chr2D	91042038	91043243	+	91042640	Chr2D	89739795	89741000	+	89740397	1.0	1.0
gene:TraesCS2D03G0309600	Chr2D	91207431	91213927	+	91210679	Chr2D	89905090	89911586	+	89908338	1.0	1.0
gene:TraesCS2D03G0310000	Chr2D	91219881	91220168	+	91220024	Chr2D	89917540	89917827	+	89917683	1.0	1.0
gene:TraesCS2D03G0311000	Chr2D	91510320	91510781	-	91510550	Chr2D	90206072	90206533	-	90206302	1.0	1.0
gene:TraesCS2D03G0312100	Chr2D	91660506	91660970	-	91660738	Chr2D	90356683	90357147	-	90356915	1.0	1.0
gene:TraesCS2D03G0312300	Chr2D	91669474	91672505	-	91670989	Chr2D	90365651	90368682	-	90367166	1.0	1.0
gene:TraesCS2D03G0312700	Chr2D	92130118	92131500	-	92130809	Chr2D	90823317	90824699	-	90824008	1.0	1.0
gene:TraesCS2D03G0312800	Chr2D	92174144	92178573	-	92176358	Chr2D	90867479	90871908	-	90869693	1.0	1.0
gene:TraesCS2D03G0312900	Chr2D	92199137	92201538	-	92200337	Chr2D	90892570	90894971	-	90893770	1.0	0.999
gene:TraesCS2D03G0313100	Chr2D	92298946	92302184	+	92300565	Chr2D	90992418	90995656	+	90994037	1.0	1.0
gene:TraesCS2D03G0313500	Chr2D	92333284	92340354	+	92336819	Chr2D	91014928	91021997	+	91018462	1.0	1.0
gene:TraesCS2D03G0313900	Chr2D	92783194	92788899	-	92786046	Chr2D	91464667	91470372	-	91467519	1.0	1.0
gene:TraesCS2D03G0314000	Chr2D	92818973	92819634	+	92819303	Chr2D	91500521	91501182	+	91500851	1.0	1.0
gene:TraesCS2D03G0314100	Chr2D	92851359	92851973	+	92851666	Chr2D	91532906	91533520	+	91533213	1.0	1.0
gene:TraesCS2D03G0314300	Chr2D	93151716	93155065	+	93153390	Chr2D	91827479	91830828	+	91829153	1.0	1.0
gene:TraesCS2D03G0314600	Chr2D	93219202	93220462	-	93219832	Chr2D	91894970	91896230	-	91895600	1.0	1.0
gene:TraesCS2D03G0314800	Chr2D	93271570	93276033	-	93273801	Chr2D	91947894	91952357	-	91950125	1.0	1.0
gene:TraesCS2D03G0314900	Chr2D	93410723	93414769	+	93412746	Chr2D	92087379	92091425	+	92089402	1.0	1.0
gene:TraesCS2D03G0315000	Chr2D	93415428	93431104	-	93423266	Chr2D	92092084	92107757	-	92099920	0.994	0.994
gene:TraesCS2D03G0315100	Chr2D	93431789	93432892	-	93432340	Chr2D	92108442	92109545	-	92108993	1.0	1.0
gene:TraesCS2D03G0315200	Chr2D	93623268	93626194	-	93624731	Chr2D	92299211	92302264	-	92300737	1.0	1.0
gene:TraesCS2D03G0315300	Chr2D	93725087	93727448	-	93726267	Chr2D	92401337	92403698	-	92402517	1.0	1.0
gene:TraesCS2D03G0315400	Chr2D	93730181	93732966	-	93731573	Chr2D	92406429	92409214	-	92407821	1.0	1.0
gene:TraesCS2D03G0315600	Chr2D	94097188	94099922	-	94098555	Chr2D	92753589	92756323	-	92754956	1.0	1.0
gene:TraesCS2D03G0316200	Chr2D	94882326	94882684	+	94882505	Chr2D	93525141	93525499	+	93525320	1.0	1.0
gene:TraesCS2D03G0316300	Chr2D	95155326	95156592	+	95155959	Chr2D	93797335	93798601	+	93797968	1.0	1.0
gene:TraesCS2D03G0316400	Chr2D	95250563	95251960	+	95251261	Chr2D	93891200	93892597	+	93891898	1.0	1.0
gene:TraesCS2D03G0316700	Chr2D	95300845	95308605	+	95304725	Chr2D	93941238	93949121	+	93945179	1.0	1.0
gene:TraesCS2D03G0316800	Chr2D	95310547	95329674	+	95320110	Chr2D	93951063	93969484	+	93960273	1.0	1.0
gene:TraesCS2D03G0316900	Chr2D	95331487	95336147	+	95333817	Chr2D	93971297	93975957	+	93973627	1.0	1.0
gene:TraesCS2D03G0317000	Chr2D	95336379	95338546	-	95337462	Chr2D	93976190	93978357	-	93977273	1.0	1.0
gene:TraesCS2D03G0317100	Chr2D	95463026	95464683	+	95463854	Chr2D	94102726	94104383	+	94103554	1.0	1.0
gene:TraesCS2D03G0317200	Chr2D	95467643	95470092	-	95468867	Chr2D	94107342	94109791	-	94108566	1.0	1.0
gene:TraesCS2D03G0317300	Chr2D	95470372	95474170	+	95472271	Chr2D	94110071	94113869	+	94111970	1.0	1.0
gene:TraesCS2D03G0317500	Chr2D	95497679	95503651	+	95500665	Chr2D	94138876	94144848	+	94141862	1.0	1.0
gene:TraesCS2D03G0317600	Chr2D	95676641	95677887	+	95677264	Chr2D	94317504	94318750	+	94318127	1.0	1.0
gene:TraesCS2D03G0317900	Chr2D	96223076	96223926	+	96223501	Chr2D	94861143	94861993	+	94861568	1.0	1.0
gene:TraesCS2D03G0318200	Chr2D	96720817	96724028	+	96722422	Chr2D	95355088	95358299	+	95356693	1.0	1.0
gene:TraesCS2D03G0318300	Chr2D	96725723	96728495	-	96727109	Chr2D	95359994	95362756	-	95361375	1.0	1.0
gene:TraesCS2D03G0318600	Chr2D	96736468	96741191	-	96738829	Chr2D	95370729	95375452	-	95373090	1.0	1.0
gene:TraesCS2D03G0318700	Chr2D	96746163	96750596	-	96748379	Chr2D	95380448	95384881	-	95382664	1.0	1.0
gene:TraesCS2D03G0319500	Chr2D	97274368	97278957	+	97276662	Chr2D	95905727	95910316	+	95908021	1.0	1.0
gene:TraesCS2D03G0319800	Chr2D	97579611	97581070	-	97580340	Chr2D	96207418	96208877	-	96208147	1.0	1.0
gene:TraesCS2D03G0320000	Chr2D	97619646	97621275	-	97620460	Chr2D	96247669	96249298	-	96248483	1.0	1.0
gene:TraesCS2D03G0320100	Chr2D	97682655	97683970	-	97683312	Chr2D	96308710	96310025	-	96309367	1.0	1.0
gene:TraesCS2D03G0320200	Chr2D	97814365	97818018	-	97816191	Chr2D	96440125	96443778	-	96441951	1.0	1.0
gene:TraesCS2D03G0320300	Chr2D	97818017	97820314	+	97819165	Chr2D	96443777	96446074	+	96444925	1.0	1.0
gene:TraesCS2D03G0320500	Chr2D	97821674	97822240	+	97821957	Chr2D	96447434	96448000	+	96447717	1.0	1.0
gene:TraesCS2D03G0320600	Chr2D	97822434	97825151	-	97823792	Chr2D	96448194	96450911	-	96449552	1.0	1.0
gene:TraesCS2D03G0320800	Chr2D	97912942	97915152	+	97914047	Chr2D	96539220	96541430	+	96540325	1.0	1.0
gene:TraesCS2D03G0320900	Chr2D	97920284	97921376	+	97920830	Chr2D	96546226	96547318	+	96546772	1.0	1.0
gene:TraesCS2D03G0321100	Chr2D	97922398	97934467	-	97928432	Chr2D	96548340	96560410	-	96554375	1.0	1.0
gene:TraesCS2D03G0321300	Chr2D	98048842	98050218	+	98049530	Chr2D	96674457	96675833	+	96675145	1.0	1.0
gene:TraesCS2D03G0321400	Chr2D	98052105	98053966	-	98053035	Chr2D	96677720	96679581	-	96678650	1.0	0.999
gene:TraesCS2D03G0321500	Chr2D	98057764	98059094	-	98058429	Chr2D	96683414	96684744	-	96684079	1.0	1.0
gene:TraesCS2D03G0321600	Chr2D	98070374	98071752	+	98071063	Chr2D	96696072	96697450	+	96696761	1.0	1.0
gene:TraesCS2D03G0321700	Chr2D	98087330	98089380	+	98088355	Chr2D	96713028	96715074	+	96714051	1.0	1.0
gene:TraesCS2D03G0321800	Chr2D	98174448	98176377	+	98175412	Chr2D	96800023	96801952	+	96800987	1.0	1.0
gene:TraesCS2D03G0321900	Chr2D	98188679	98190341	+	98189510	Chr2D	96814250	96815912	+	96815081	1.0	1.0
gene:TraesCS2D03G0322000	Chr2D	98319088	98320640	+	98319864	Chr2D	96943958	96945510	+	96944734	1.0	1.0
gene:TraesCS2D03G0322100	Chr2D	98485485	98487171	+	98486328	Chr2D	97109408	97111094	+	97110251	1.0	1.0
gene:TraesCS2D03G0322200	Chr2D	98694938	98696657	+	98695797	Chr2D	97316666	97318385	+	97317525	1.0	1.0
gene:TraesCS2D03G0322600	Chr2D	99080938	99082364	+	99081651	Chr2D	97696446	97697872	+	97697159	1.0	1.0
gene:TraesCS2D03G0322700	Chr2D	99150716	99152247	+	99151481	Chr2D	97766226	97767757	+	97766991	1.0	1.0
gene:TraesCS2D03G0322900	Chr2D	99175824	99177657	+	99176740	Chr2D	97791135	97792968	+	97792051	1.0	1.0
gene:TraesCS2D03G0323000	Chr2D	99200986	99201492	+	99201239	Chr2D	97816297	97816803	+	97816550	1.0	1.0
gene:TraesCS2D03G0323100	Chr2D	99618228	99624619	+	99621423	Chr2D	98224717	98231141	+	98227929	1.0	0.999
gene:TraesCS2D03G0323200	Chr2D	99672154	99675670	+	99673912	Chr2D	98278689	98282205	+	98280447	1.0	1.0
gene:TraesCS2D03G0323400	Chr2D	99680106	99681813	+	99680959	Chr2D	98286695	98288402	+	98287548	1.0	1.0
gene:TraesCS2D03G0323600	Chr2D	99998885	100001820	-	100000352	Chr2D	98603603	98606538	-	98605070	1.0	0.998
gene:TraesCS2D03G0323700	Chr2D	100002991	100004529	+	100003760	Chr2D	98607709	98609247	+	98608478	1.0	1.0
gene:TraesCS2D03G0323900	Chr2D	100035740	100038143	+	100036941	Chr2D	98639871	98642274	+	98641072	1.0	1.0
gene:TraesCS2D03G0324000	Chr2D	100255733	100269793	+	100262763	Chr2D	98858588	98872648	+	98865618	1.0	1.0
gene:TraesCS2D03G0324100	Chr2D	100655489	100662008	+	100658748	Chr2D	99257752	99264271	+	99261011	1.0	1.0
gene:TraesCS2D03G0324300	Chr2D	100662941	100666378	-	100664659	Chr2D	99265204	99268641	-	99266922	1.0	1.0
gene:TraesCS2D03G0324400	Chr2D	101050321	101051553	-	101050937	Chr2D	99651467	99652699	-	99652083	1.0	1.0
gene:TraesCS2D03G0324500	Chr2D	101063910	101065168	-	101064539	Chr2D	99665060	99666318	-	99665689	1.0	1.0
gene:TraesCS2D03G0324600	Chr2D	101098596	101099738	-	101099167	Chr2D	99699938	99701080	-	99700509	1.0	1.0
gene:TraesCS2D03G0324700	Chr2D	101292174	101295949	+	101294061	Chr2D	99893892	99897667	+	99895779	1.0	1.0
gene:TraesCS2D03G0324900	Chr2D	101373972	101378805	+	101376388	Chr2D	99976241	99981163	+	99978702	1.0	1.0
gene:TraesCS2D03G0325100	Chr2D	101512300	101516778	+	101514539	Chr2D	100114816	100119294	+	100117055	1.0	1.0
gene:TraesCS2D03G0325200	Chr2D	101517248	101519411	-	101518329	Chr2D	100119764	100121643	-	100120703	1.0	1.0
gene:TraesCS2D03G0325300	Chr2D	101519553	101525843	+	101522698	Chr2D	100121785	100128075	+	100124930	1.0	0.999
gene:TraesCS2D03G0325400	Chr2D	101521751	101526660	-	101524205	Chr2D	100123983	100128892	-	100126437	1.0	1.0
gene:TraesCS2D03G0326200	Chr2D	101944833	101945658	+	101945245	Chr2D	100544050	100544875	+	100544462	1.0	1.0
gene:TraesCS2D03G0326500	Chr2D	101955958	101956754	+	101956356	Chr2D	100555032	100555828	+	100555430	1.0	1.0
gene:TraesCS2D03G0326600	Chr2D	101961713	101962033	+	101961873	Chr2D	100560856	100561176	+	100561016	1.0	1.0
gene:TraesCS2D03G0326900	Chr2D	102041857	102043242	-	102042549	Chr2D	100641253	100642638	-	100641945	1.0	1.0
gene:TraesCS2D03G0327000	Chr2D	102065539	102066440	+	102065989	Chr2D	100664987	100665888	+	100665437	1.0	1.0
gene:TraesCS2D03G0327300	Chr2D	102085724	102086323	+	102086023	Chr2D	100685214	100685813	+	100685513	1.0	1.0
gene:TraesCS2D03G0327700	Chr2D	102113968	102115868	-	102114918	Chr2D	100713501	100715401	-	100714451	1.0	1.0
gene:TraesCS2D03G0327900	Chr2D	102118271	102119141	-	102118706	Chr2D	100717804	100718674	-	100718239	1.0	1.0
gene:TraesCS2D03G0328000	Chr2D	102120006	102134107	-	102127056	Chr2D	100719539	100733640	-	100726589	1.0	1.0
gene:TraesCS2D03G0328200	Chr2D	102565212	102566687	-	102565949	Chr2D	101156580	101158055	-	101157317	1.0	1.0
gene:TraesCS2D03G0328300	Chr2D	102570703	102572295	-	102571499	Chr2D	101162071	101163663	-	101162867	1.0	1.0
gene:TraesCS2D03G0328400	Chr2D	102691463	102693508	+	102692485	Chr2D	101278004	101280009	+	101279006	0.98	0.98
gene:TraesCS2D03G0328500	Chr2D	102697623	102698682	-	102698152	Chr2D	101284170	101285229	-	101284699	1.0	1.0
gene:TraesCS2D03G0328600	Chr2D	102701985	102704762	-	102703373	Chr2D	101288532	101291309	-	101289920	1.0	1.0
gene:TraesCS2D03G0328900	Chr2D	102799800	102801863	+	102800831	Chr2D	101386003	101388066	+	101387034	1.0	1.0
gene:TraesCS2D03G0329000	Chr2D	102810796	102812614	+	102811705	Chr2D	101396999	101398817	+	101397908	1.0	1.0
gene:TraesCS2D03G0329200	Chr2D	103160680	103162528	-	103161604	Chr2D	101745821	101747669	-	101746745	1.0	1.0
gene:TraesCS2D03G0329500	Chr2D	103331468	103333602	-	103332535	Chr2D	101913785	101915919	-	101914852	1.0	1.0
gene:TraesCS2D03G0330000	Chr2D	103740216	103742326	-	103741271	Chr2D	102320897	102323007	-	102321952	1.0	1.0
gene:TraesCS2D03G0330300	Chr2D	103754644	103757405	-	103756024	Chr2D	102335326	102338087	-	102336706	1.0	1.0
gene:TraesCS2D03G0330500	Chr2D	103830643	103830903	+	103830773	Chr2D	102412718	102412978	+	102412848	1.0	1.0
gene:TraesCS2D03G0330800	Chr2D	104131255	104131724	-	104131489	Chr2D	102712754	102713223	-	102712988	1.0	0.993
gene:TraesCS2D03G0331000	Chr2D	104244130	104246019	-	104245074	Chr2D	102825921	102827810	-	102826865	1.0	1.0
gene:TraesCS2D03G0331100	Chr2D	104327930	104329396	-	104328663	Chr2D	102906086	102907552	-	102906819	1.0	1.0
gene:TraesCS2D03G0331400	Chr2D	104453966	104458294	-	104456130	Chr2D	103031981	103036309	-	103034145	1.0	1.0
gene:TraesCS2D03G0331500	Chr2D	104641780	104645676	+	104643728	Chr2D	103218090	103221986	+	103220038	1.0	1.0
gene:TraesCS2D03G0331600	Chr2D	104651390	104653594	+	104652492	Chr2D	103227700	103229904	+	103228802	1.0	1.0
gene:TraesCS2D03G0331700	Chr2D	104655440	104657679	+	104656559	Chr2D	103231750	103233989	+	103232869	1.0	1.0
gene:TraesCS2D03G0331800	Chr2D	104668974	104671925	-	104670449	Chr2D	103245335	103248285	-	103246810	1.0	1.0
gene:TraesCS2D03G0332000	Chr2D	104876949	104878215	-	104877582	Chr2D	103453611	103454877	-	103454244	1.0	0.998
gene:TraesCS2D03G0332100	Chr2D	104911311	104915083	+	104913197	Chr2D	103486356	103490128	+	103488242	1.0	1.0
gene:TraesCS2D03G0332400	Chr2D	104957891	104964175	+	104961033	Chr2D	103532185	103538469	+	103535327	1.0	1.0
gene:TraesCS2D03G0332800	Chr2D	105013634	105015577	+	105014605	Chr2D	103587913	103589856	+	103588884	1.0	1.0
gene:TraesCS2D03G0333100	Chr2D	105095276	105096210	+	105095743	Chr2D	103669578	103670512	+	103670045	1.0	1.0
gene:TraesCS2D03G0333200	Chr2D	105097808	105098245	-	105098026	Chr2D	103672151	103672588	-	103672369	1.0	1.0
gene:TraesCS2D03G0333300	Chr2D	105170300	105171103	+	105170701	Chr2D	103744915	103745718	+	103745316	1.0	1.0
