gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS4B03G0163000	Chr4B	71211025	71215422	+	71213223	Chr4B	70943292	70947689	+	70945490	1.0	1.0
gene:TraesCS4B03G0163100	Chr4B	71218616	71218999	-	71218807	Chr4B	70950884	70951267	-	70951075	1.0	1.0
gene:TraesCS4B03G0163200	Chr4B	71451816	71456313	+	71454064	Chr4B	71183508	71188005	+	71185756	1.0	1.0
gene:TraesCS4B03G0163300	Chr4B	71494290	71499773	+	71497031	Chr4B	71225990	71231473	+	71228731	1.0	0.999
gene:TraesCS4B03G0163600	Chr4B	71745000	71745338	+	71745169	Chr4B	71476045	71476383	+	71476214	1.0	1.0
gene:TraesCS4B03G0163700	Chr4B	71759875	71763909	-	71761892	Chr4B	71490917	71494951	-	71492934	1.0	1.0
gene:TraesCS4B03G0163900	Chr4B	71814985	71815359	+	71815172	Chr4B	71546045	71546419	+	71546232	1.0	1.0
gene:TraesCS4B03G0164200	Chr4B	71983318	71988241	-	71985779	Chr4B	71722370	71727294	-	71724832	1.0	1.0
gene:TraesCS4B03G0164400	Chr4B	72047189	72047563	+	72047376	Chr4B	71786252	71786626	+	71786439	1.0	1.0
gene:TraesCS4B03G0164900	Chr4B	72254121	72256167	+	72255144	Chr4B	71991731	71993777	+	71992754	1.0	0.998
gene:TraesCS4B03G0165200	Chr4B	72395772	72403539	-	72399655	Chr4B	72132712	72140624	-	72136668	1.0	1.0
gene:TraesCS4B03G0165300	Chr4B	72403850	72411258	+	72407554	Chr4B	72140939	72148357	+	72144648	1.0	1.0
gene:TraesCS4B03G0165500	Chr4B	72457892	72462665	+	72460278	Chr4B	72194990	72199763	+	72197376	1.0	1.0
gene:TraesCS4B03G0165600	Chr4B	72463164	72466465	-	72464814	Chr4B	72200262	72203563	-	72201912	1.0	1.0
gene:TraesCS4B03G0165800	Chr4B	72511887	72513695	+	72512791	Chr4B	72248990	72250798	+	72249894	1.0	1.0
gene:TraesCS4B03G0166200	Chr4B	72968238	72969885	-	72969061	Chr4B	72705403	72707050	-	72706226	1.0	1.0
gene:TraesCS4B03G0166600	Chr4B	73132556	73133944	-	73133250	Chr4B	72869590	72870978	-	72870284	1.0	1.0
gene:TraesCS4B03G0166800	Chr4B	73328363	73332358	+	73330360	Chr4B	73065364	73069359	+	73067361	1.0	1.0
gene:TraesCS4B03G0166900	Chr4B	73625779	73629759	+	73627769	Chr4B	73362636	73366616	+	73364626	1.0	1.0
gene:TraesCS4B03G0167100	Chr4B	73642426	73647292	+	73644859	Chr4B	73379283	73384149	+	73381716	1.0	1.0
gene:TraesCS4B03G0167200	Chr4B	73650943	73651827	+	73651385	Chr4B	73387800	73388684	+	73388242	1.0	1.0
gene:TraesCS4B03G0168000	Chr4B	73799252	73801056	-	73800154	Chr4B	73535739	73537543	-	73536641	1.0	1.0
gene:TraesCS4B03G0168200	Chr4B	74071651	74073099	-	74072375	Chr4B	73806991	73808439	-	73807715	1.0	0.999
gene:TraesCS4B03G0168800	Chr4B	74315568	74317776	-	74316672	Chr4B	74050939	74053147	-	74052043	1.0	1.0
gene:TraesCS4B03G0169000	Chr4B	74410470	74414987	+	74412728	Chr4B	74145490	74150007	+	74147748	1.0	1.0
gene:TraesCS4B03G0169100	Chr4B	74415020	74421816	-	74418418	Chr4B	74150040	74156623	-	74153331	1.0	1.0
gene:TraesCS4B03G0169300	Chr4B	74651030	74664142	+	74657586	Chr4B	74384402	74397516	+	74390959	1.0	1.0
gene:TraesCS4B03G0169400	Chr4B	74665849	74669684	+	74667766	Chr4B	74399223	74403058	+	74401140	1.0	1.0
gene:TraesCS4B03G0169500	Chr4B	74669880	74672464	-	74671172	Chr4B	74403254	74405838	-	74404546	1.0	1.0
gene:TraesCS4B03G0169800	Chr4B	74823595	74824251	+	74823923	Chr4B	74555892	74556548	+	74556220	1.0	1.0
gene:TraesCS4B03G0170700	Chr4B	75236478	75239489	+	75237983	Chr4B	74966167	74969178	+	74967672	1.0	1.0
gene:TraesCS4B03G0171200	Chr4B	75720408	75730037	+	75725222	Chr4B	75446169	75455798	+	75450983	1.0	1.0
gene:TraesCS4B03G0171800	Chr4B	75900984	75907704	-	75904344	Chr4B	75626552	75633272	-	75629912	1.0	1.0
gene:TraesCS4B03G0172300	Chr4B	75968582	75970233	-	75969407	Chr4B	75694159	75695810	-	75694984	1.0	1.0
gene:TraesCS4B03G0172500	Chr4B	76169174	76171143	+	76170158	Chr4B	75894499	75896468	+	75895483	1.0	1.0
gene:TraesCS4B03G0172600	Chr4B	76216341	76218917	+	76217629	Chr4B	75941665	75944241	+	75942953	1.0	1.0
gene:TraesCS4B03G0173000	Chr4B	76355924	76356441	+	76356182	Chr4B	76080768	76081285	+	76081026	1.0	1.0
gene:TraesCS4B03G0173500	Chr4B	76364963	76369228	-	76367095	Chr4B	76089807	76094072	-	76091939	1.0	1.0
gene:TraesCS4B03G0173600	Chr4B	76536634	76538252	+	76537443	Chr4B	76261264	76262882	+	76262073	1.0	1.0
gene:TraesCS4B03G0173700	Chr4B	76539097	76540877	-	76539987	Chr4B	76263727	76265507	-	76264617	1.0	1.0
gene:TraesCS4B03G0173800	Chr4B	76546802	76551336	+	76549069	Chr4B	76271433	76275967	+	76273700	1.0	1.0
gene:TraesCS4B03G0174000	Chr4B	76673408	76675266	-	76674337	Chr4B	76398077	76399935	-	76399006	1.0	1.0
gene:TraesCS4B03G0174200	Chr4B	76991596	76993773	+	76992684	Chr4B	76715251	76717428	+	76716339	1.0	1.0
gene:TraesCS4B03G0174600	Chr4B	77313742	77314005	+	77313873	Chr4B	77029051	77029314	+	77029182	1.0	1.0
gene:TraesCS4B03G0175100	Chr4B	77335059	77336192	+	77335625	Chr4B	77050370	77051503	+	77050936	1.0	1.0
gene:TraesCS4B03G0175200	Chr4B	77336314	77342471	-	77339392	Chr4B	77051625	77057782	-	77054703	1.0	1.0
gene:TraesCS4B03G0176100	Chr4B	77501066	77504160	+	77502613	Chr4B	77215732	77218826	+	77217279	1.0	1.0
gene:TraesCS4B03G0176400	Chr4B	77727867	77731950	+	77729908	Chr4B	77444163	77448246	+	77446204	1.0	1.0
gene:TraesCS4B03G0176600	Chr4B	77740199	77742722	-	77741460	Chr4B	77456497	77459020	-	77457758	1.0	1.0
gene:TraesCS4B03G0176800	Chr4B	77965527	77966499	-	77966013	Chr4B	77681878	77682850	-	77682364	1.0	1.0
gene:TraesCS4B03G0177000	Chr4B	78094352	78097622	-	78095987	Chr4B	77810189	77813459	-	77811824	1.0	1.0
gene:TraesCS4B03G0177400	Chr4B	78258506	78263949	+	78261227	Chr4B	77973152	77978595	+	77975873	1.0	1.0
gene:TraesCS4B03G0177500	Chr4B	78574973	78577179	+	78576076	Chr4B	78288562	78290768	+	78289665	1.0	1.0
gene:TraesCS4B03G0177600	Chr4B	78586389	78587374	-	78586881	Chr4B	78299972	78300957	-	78300464	1.0	1.0
gene:TraesCS4B03G0178500	Chr4B	78728653	78729318	-	78728985	Chr4B	78442248	78442913	-	78442580	1.0	1.0
gene:TraesCS4B03G0178700	Chr4B	78782765	78786605	+	78784685	Chr4B	78497798	78501638	+	78499718	1.0	1.0
gene:TraesCS4B03G0178900	Chr4B	78802814	78804269	+	78803541	Chr4B	78517847	78519302	+	78518574	1.0	1.0
gene:TraesCS4B03G0179000	Chr4B	78824095	78825999	-	78825047	Chr4B	78539128	78541032	-	78540080	1.0	1.0
gene:TraesCS4B03G0179100	Chr4B	79088996	79094998	-	79091997	Chr4B	78804109	78810112	-	78807110	1.0	1.0
gene:TraesCS4B03G0179200	Chr4B	79609330	79610483	-	79609906	Chr4B	79319592	79320745	-	79320168	1.0	0.999
gene:TraesCS4B03G0179300	Chr4B	79666546	79668168	+	79667357	Chr4B	79376806	79378428	+	79377617	1.0	1.0
gene:TraesCS4B03G0179400	Chr4B	79856303	79859108	+	79857705	Chr4B	79566602	79569407	+	79568004	1.0	1.0
gene:TraesCS4B03G0179500	Chr4B	79859491	79862429	-	79860960	Chr4B	79569790	79572728	-	79571259	1.0	1.0
gene:TraesCS4B03G0179800	Chr4B	80040590	80045136	+	80042863	Chr4B	79750892	79755438	+	79753165	1.0	1.0
gene:TraesCS4B03G0181200	Chr4B	80343359	80344757	-	80344058	Chr4B	80053328	80054726	-	80054027	1.0	1.0
gene:TraesCS4B03G0181400	Chr4B	80550919	80554356	+	80552637	Chr4B	80258358	80261797	+	80260077	1.0	0.999
gene:TraesCS4B03G0181500	Chr4B	80554454	80556939	-	80555696	Chr4B	80261895	80264383	-	80263139	1.0	1.0
gene:TraesCS4B03G0181800	Chr4B	80653402	80655199	-	80654300	Chr4B	80360255	80362052	-	80361153	1.0	1.0
gene:TraesCS4B03G0182700	Chr4B	80689539	80693559	+	80691549	Chr4B	80396802	80400092	+	80398447	0.946	0.946
gene:TraesCS4B03G0182800	Chr4B	80700424	80703659	-	80702041	Chr4B	80404965	80408200	-	80406582	1.0	1.0
gene:TraesCS4B03G0182900	Chr4B	80703961	80705438	+	80704699	Chr4B	80408502	80409979	+	80409240	1.0	1.0
gene:TraesCS4B03G0183000	Chr4B	81052755	81058726	+	81055740	Chr4B	80757083	80763081	+	80760082	1.0	1.0
gene:TraesCS4B03G0183100	Chr4B	81059007	81070442	+	81064724	Chr4B	80763362	80774792	+	80769077	1.0	0.999
gene:TraesCS4B03G0183200	Chr4B	81064079	81069104	-	81066591	Chr4B	80768434	80773459	-	80770946	1.0	1.0
gene:TraesCS4B03G0183600	Chr4B	81520584	81522962	-	81521773	Chr4B	81223806	81226184	-	81224995	1.0	1.0
gene:TraesCS4B03G0183700	Chr4B	81523273	81523446	-	81523359	Chr4B	81226495	81226668	-	81226581	1.0	1.0
gene:TraesCS4B03G0183800	Chr4B	81638516	81640286	-	81639401	Chr4B	81341754	81343524	-	81342639	1.0	1.0
gene:TraesCS4B03G0183900	Chr4B	81645091	81649755	-	81647423	Chr4B	81348329	81352993	-	81350661	1.0	1.0
gene:TraesCS4B03G0184000	Chr4B	81653865	81655836	-	81654850	Chr4B	81357104	81359075	-	81358089	1.0	1.0
gene:TraesCS4B03G0184100	Chr4B	81657402	81659315	+	81658358	Chr4B	81360641	81362554	+	81361597	1.0	1.0
gene:TraesCS4B03G0184400	Chr4B	81696435	81696920	-	81696677	Chr4B	81399676	81400161	-	81399918	1.0	1.0
gene:TraesCS4B03G0184500	Chr4B	81851277	81853133	-	81852205	Chr4B	81554650	81556506	-	81555578	1.0	0.999
gene:TraesCS4B03G0184600	Chr4B	81861642	81862091	-	81861866	Chr4B	81565012	81565461	-	81565236	1.0	1.0
gene:TraesCS4B03G0185000	Chr4B	82634848	82635894	-	82635371	Chr4B	82321858	82322904	-	82322381	1.0	1.0
gene:TraesCS4B03G0185100	Chr4B	82766967	82768147	-	82767557	Chr4B	82454017	82455197	-	82454607	1.0	1.0
gene:TraesCS4B03G0185200	Chr4B	83025959	83029500	+	83027729	Chr4B	82712769	82716310	+	82714539	1.0	1.0
gene:TraesCS4B03G0185600	Chr4B	83583613	83586852	+	83585232	Chr4B	83275223	83278462	+	83276842	1.0	1.0
gene:TraesCS4B03G0185700	Chr4B	83612812	83615437	+	83614124	Chr4B	83303400	83306025	+	83304712	1.0	1.0
gene:TraesCS4B03G0185800	Chr4B	83620714	83622346	+	83621530	Chr4B	83311316	83312948	+	83312132	1.0	1.0
gene:TraesCS4B03G0185900	Chr4B	83679842	83680390	-	83680116	Chr4B	83362026	83362574	-	83362300	1.0	1.0
gene:TraesCS4B03G0186000	Chr4B	83699263	83700756	-	83700009	Chr4B	83381447	83382928	-	83382187	0.989	0.989
gene:TraesCS4B03G0186400	Chr4B	84010832	84016590	+	84013711	Chr4B	83690395	83696153	+	83693274	1.0	1.0
gene:TraesCS4B03G0187000	Chr4B	84224744	84228068	+	84226406	Chr4B	83900637	83903961	+	83902299	1.0	1.0
gene:TraesCS4B03G0187100	Chr4B	84228685	84232248	-	84230466	Chr4B	83904578	83908141	-	83906359	1.0	1.0
gene:TraesCS4B03G0187200	Chr4B	84382840	84385970	+	84384405	Chr4B	84067685	84070815	+	84069250	1.0	1.0
gene:TraesCS4B03G0187300	Chr4B	84388039	84389836	-	84388937	Chr4B	84072884	84074681	-	84073782	1.0	1.0
gene:TraesCS4B03G0187400	Chr4B	84393638	84406120	+	84399879	Chr4B	84078425	84090907	+	84084666	1.0	1.0
gene:TraesCS4B03G0187600	Chr4B	85006342	85007353	-	85006847	Chr4B	84689065	84690076	-	84689570	1.0	1.0
gene:TraesCS4B03G0187800	Chr4B	85011388	85015664	+	85013526	Chr4B	84694111	84698387	+	84696249	1.0	1.0
gene:TraesCS4B03G0188000	Chr4B	85022597	85028675	+	85025636	Chr4B	84705322	84711400	+	84708361	1.0	1.0
gene:TraesCS4B03G0188100	Chr4B	85024860	85035678	-	85030269	Chr4B	84707585	84718403	-	84712994	1.0	1.0
gene:TraesCS4B03G0188200	Chr4B	85037470	85041320	-	85039395	Chr4B	84720195	84724057	-	84722126	1.0	0.994
gene:TraesCS4B03G0188400	Chr4B	85176959	85183729	+	85180344	Chr4B	84859710	84866480	+	84863095	1.0	1.0
gene:TraesCS4B03G0188500	Chr4B	85182823	85183644	-	85183233	Chr4B	84865574	84866395	-	84865984	1.0	1.0
gene:TraesCS4B03G0188800	Chr4B	85296545	85298783	+	85297664	Chr4B	84979275	84981513	+	84980394	1.0	1.0
gene:TraesCS4B03G0189000	Chr4B	85324759	85328889	-	85326824	Chr4B	85007496	85011626	-	85009561	1.0	1.0
gene:TraesCS4B03G0189100	Chr4B	85329656	85334081	-	85331868	Chr4B	85012393	85016861	-	85014627	1.0	0.999
gene:TraesCS4B03G0189300	Chr4B	85430782	85437461	+	85434121	Chr4B	85113557	85120236	+	85116896	1.0	1.0
gene:TraesCS4B03G0189400	Chr4B	85437446	85443226	-	85440336	Chr4B	85120221	85126000	-	85123110	1.0	1.0
gene:TraesCS4B03G0189500	Chr4B	85518879	85522168	+	85520523	Chr4B	85201457	85204746	+	85203101	1.0	1.0
gene:TraesCS4B03G0189600	Chr4B	85615391	85619912	+	85617651	Chr4B	85297665	85302186	+	85299925	1.0	1.0
gene:TraesCS4B03G0189700	Chr4B	85622678	85623533	+	85623105	Chr4B	85304951	85305806	+	85305378	1.0	1.0
gene:TraesCS4B03G0189800	Chr4B	85679642	85683894	-	85681768	Chr4B	85361917	85366169	-	85364043	1.0	1.0
gene:TraesCS4B03G0190000	Chr4B	85931841	85932620	-	85932230	Chr4B	85614127	85614906	-	85614516	1.0	1.0
gene:TraesCS4B03G0190400	Chr4B	85947449	85948858	-	85948153	Chr4B	85629744	85631153	-	85630448	1.0	1.0
gene:TraesCS4B03G0190600	Chr4B	86065403	86071412	-	86068407	Chr4B	85747700	85753726	-	85750713	1.0	0.995
gene:TraesCS4B03G0190700	Chr4B	86144400	86148099	+	86146249	Chr4B	85826720	85830422	+	85828571	1.0	1.0
gene:TraesCS4B03G0191100	Chr4B	86152509	86157971	-	86155240	Chr4B	85834832	85840326	-	85837579	1.0	1.0
gene:TraesCS4B03G0192100	Chr4B	88369130	88371682	+	88370406	Chr4B	88043963	88046515	+	88045239	1.0	1.0
gene:TraesCS4B03G0192200	Chr4B	88585535	88590197	-	88587866	Chr4B	88260586	88265250	-	88262918	1.0	1.0
gene:TraesCS4B03G0193000	Chr4B	88698225	88704360	+	88701292	Chr4B	88373082	88379217	+	88376149	1.0	1.0
gene:TraesCS4B03G0193100	Chr4B	88704762	88708533	-	88706647	Chr4B	88379619	88383387	-	88381503	1.0	1.0
gene:TraesCS4B03G0193500	Chr4B	88932409	88933976	-	88933192	Chr4B	88605971	88607538	-	88606754	1.0	1.0
gene:TraesCS4B03G0193800	Chr4B	88977016	88983025	+	88980020	Chr4B	88650591	88656600	+	88653595	1.0	1.0
gene:TraesCS4B03G0194000	Chr4B	89053245	89056085	+	89054665	Chr4B	88726829	88729669	+	88728249	1.0	1.0
gene:TraesCS4B03G0194100	Chr4B	89056313	89058318	+	89057315	Chr4B	88729897	88731902	+	88730899	1.0	1.0
gene:TraesCS4B03G0194200	Chr4B	89059564	89067312	-	89063438	Chr4B	88733148	88740896	-	88737022	1.0	1.0
gene:TraesCS4B03G0194400	Chr4B	89069422	89073303	+	89071362	Chr4B	88743006	88746887	+	88744946	1.0	1.0
gene:TraesCS4B03G0194500	Chr4B	89077050	89078957	+	89078003	Chr4B	88750634	88752541	+	88751587	1.0	1.0
gene:TraesCS4B03G0194600	Chr4B	89086536	89089324	+	89087930	Chr4B	88760119	88762907	+	88761513	1.0	1.0
gene:TraesCS4B03G0194700	Chr4B	89125299	89126495	-	89125897	Chr4B	88798883	88800079	-	88799481	1.0	1.0
gene:TraesCS4B03G0194800	Chr4B	89133495	89136894	-	89135194	Chr4B	88807101	88810497	-	88808799	1.0	1.0
gene:TraesCS4B03G0194900	Chr4B	89352966	89354877	+	89353921	Chr4B	89026592	89028503	+	89027547	1.0	1.0
gene:TraesCS4B03G0195100	Chr4B	89453223	89454957	+	89454090	Chr4B	89126851	89128585	+	89127718	1.0	1.0
gene:TraesCS4B03G0195400	Chr4B	89619958	89621483	+	89620720	Chr4B	89293229	89294754	+	89293991	1.0	1.0
gene:TraesCS4B03G0196000	Chr4B	89738903	89740447	-	89739675	Chr4B	89412490	89414034	-	89413262	1.0	1.0
gene:TraesCS4B03G0196200	Chr4B	89978984	89993605	+	89986294	Chr4B	89651637	89666262	+	89658949	1.0	1.0
gene:TraesCS4B03G0196300	Chr4B	90375144	90387134	+	90381139	Chr4B	90046893	90058480	+	90052686	1.0	1.0
gene:TraesCS4B03G0196400	Chr4B	90391502	90393925	+	90392713	Chr4B	90062848	90065271	+	90064059	1.0	0.999
gene:TraesCS4B03G0196500	Chr4B	90394586	90399267	+	90396926	Chr4B	90065932	90070613	+	90068272	1.0	1.0
gene:TraesCS4B03G0196900	Chr4B	90660932	90662156	+	90661544	Chr4B	90332378	90333602	+	90332990	1.0	1.0
gene:TraesCS4B03G0197000	Chr4B	90667041	90671789	-	90669415	Chr4B	90338484	90343232	-	90340858	1.0	0.997
gene:TraesCS4B03G0197200	Chr4B	90786212	90792572	-	90789392	Chr4B	90458697	90465063	-	90461880	1.0	1.0
gene:TraesCS4B03G0197700	Chr4B	91128824	91131777	-	91130300	Chr4B	90803549	90806502	-	90805025	1.0	1.0
gene:TraesCS4B03G0198000	Chr4B	91256319	91256722	-	91256520	Chr4B	90928436	90928840	-	90928638	1.0	0.995
gene:TraesCS4B03G0198300	Chr4B	91377131	91379058	-	91378094	Chr4B	91049255	91051182	-	91050218	1.0	1.0
gene:TraesCS4B03G0198400	Chr4B	91380187	91381665	+	91380926	Chr4B	91052311	91053789	+	91053050	1.0	0.999
gene:TraesCS4B03G0199100	Chr4B	91972234	91975026	+	91973630	Chr4B	91643297	91646089	+	91644693	1.0	1.0
gene:TraesCS4B03G0199300	Chr4B	92025539	92028478	+	92027008	Chr4B	91696686	91699625	+	91698155	1.0	1.0
gene:TraesCS4B03G0199500	Chr4B	92306118	92314888	+	92310503	Chr4B	91979461	91988233	+	91983847	1.0	1.0
gene:TraesCS4B03G0199800	Chr4B	92322905	92324311	+	92323608	Chr4B	91996250	91997656	+	91996953	1.0	1.0
gene:TraesCS4B03G0200200	Chr4B	92396114	92406825	-	92401469	Chr4B	92069435	92080146	-	92074790	1.0	1.0
gene:TraesCS4B03G0200600	Chr4B	92407653	92425417	+	92416535	Chr4B	92080974	92098740	+	92089857	1.0	1.0
gene:TraesCS4B03G0201100	Chr4B	92473490	92485689	-	92479589	Chr4B	92146545	92158742	-	92152643	1.0	1.0
gene:TraesCS4B03G0201200	Chr4B	92521245	92524591	-	92522918	Chr4B	92194293	92197639	-	92195966	1.0	1.0
gene:TraesCS4B03G0201300	Chr4B	92535667	92547717	-	92541692	Chr4B	92208716	92220771	-	92214743	1.0	1.0
gene:TraesCS4B03G0201800	Chr4B	92945335	92945889	+	92945612	Chr4B	92618180	92618734	+	92618457	1.0	1.0
gene:TraesCS4B03G0202400	Chr4B	93471626	93475381	-	93473503	Chr4B	93143612	93147366	-	93145489	1.0	1.0
gene:TraesCS4B03G0202500	Chr4B	93514365	93519602	+	93516983	Chr4B	93186348	93191585	+	93188966	1.0	1.0
gene:TraesCS4B03G0202600	Chr4B	93520496	93521809	-	93521152	Chr4B	93192479	93193792	-	93193135	1.0	1.0
gene:TraesCS4B03G0202900	Chr4B	93724534	93731867	+	93728200	Chr4B	93411942	93419275	+	93415608	1.0	1.0
gene:TraesCS4B03G0203000	Chr4B	93734991	93741986	+	93738488	Chr4B	93422405	93429400	+	93425902	1.0	0.998
gene:TraesCS4B03G0203200	Chr4B	93742303	93744070	+	93743186	Chr4B	93429717	93431484	+	93430600	1.0	1.0
gene:TraesCS4B03G0204000	Chr4B	93905663	93906856	-	93906259	Chr4B	93593140	93594333	-	93593736	1.0	1.0
gene:TraesCS4B03G0204300	Chr4B	94196890	94197759	-	94197324	Chr4B	93884500	93885369	-	93884934	1.0	1.0
gene:TraesCS4B03G0204400	Chr4B	94340046	94341191	+	94340618	Chr4B	94027653	94028798	+	94028225	1.0	1.0
gene:TraesCS4B03G0204500	Chr4B	94341284	94351489	-	94346386	Chr4B	94028891	94039090	-	94033990	1.0	1.0
gene:TraesCS4B03G0204800	Chr4B	94761009	94766461	+	94763735	Chr4B	94447219	94452671	+	94449945	1.0	1.0
gene:TraesCS4B03G0205300	Chr4B	95472954	95473623	+	95473288	Chr4B	95154763	95155432	+	95155097	1.0	1.0
gene:TraesCS4B03G0205700	Chr4B	95542000	95544651	-	95543325	Chr4B	95223733	95226384	-	95225058	1.0	1.0
gene:TraesCS4B03G0206300	Chr4B	95564920	95565936	-	95565428	Chr4B	95246647	95247663	-	95247155	1.0	1.0
gene:TraesCS4B03G0206500	Chr4B	95661209	95676334	-	95668771	Chr4B	95342939	95358063	-	95350501	1.0	1.0
gene:TraesCS4B03G0206800	Chr4B	95957606	95959131	+	95958368	Chr4B	95639403	95640928	+	95640165	1.0	1.0
gene:TraesCS4B03G0207100	Chr4B	96299369	96302801	-	96301085	Chr4B	95981398	95984830	-	95983114	1.0	1.0
gene:TraesCS4B03G0207400	Chr4B	96418271	96422953	-	96420612	Chr4B	96100535	96105217	-	96102876	1.0	1.0
gene:TraesCS4B03G0207800	Chr4B	96733589	96734047	-	96733818	Chr4B	96415839	96416297	-	96416068	1.0	1.0
gene:TraesCS4B03G0207900	Chr4B	96740403	96743733	-	96742068	Chr4B	96422653	96425983	-	96424318	1.0	1.0
gene:TraesCS4B03G0208000	Chr4B	96771097	96777115	-	96774106	Chr4B	96453351	96459369	-	96456360	1.0	1.0
gene:TraesCS4B03G0208100	Chr4B	97099776	97101082	-	97100429	Chr4B	96781107	96782413	-	96781760	1.0	0.999
gene:TraesCS4B03G0208200	Chr4B	97184400	97185137	-	97184768	Chr4B	96865761	96866498	-	96866129	1.0	1.0
gene:TraesCS4B03G0208400	Chr4B	97206707	97212804	-	97209755	Chr4B	96888073	96894170	-	96891121	1.0	0.999
gene:TraesCS4B03G0208600	Chr4B	97758816	97764553	+	97761684	Chr4B	97440020	97445757	+	97442888	1.0	1.0
gene:TraesCS4B03G0209000	Chr4B	97785715	97787968	-	97786841	Chr4B	97466918	97469171	-	97468044	1.0	0.999
gene:TraesCS4B03G0209200	Chr4B	97819632	97820451	-	97820041	Chr4B	97500840	97501659	-	97501249	1.0	1.0
gene:TraesCS4B03G0209500	Chr4B	97946175	97947311	+	97946743	Chr4B	97627380	97628520	+	97627950	1.0	0.994
gene:TraesCS4B03G0209600	Chr4B	98063157	98065961	+	98064559	Chr4B	97744389	97747194	+	97745791	1.0	0.998
gene:TraesCS4B03G0209700	Chr4B	98067867	98073166	-	98070516	Chr4B	97749100	97754399	-	97751749	1.0	1.0
gene:TraesCS4B03G0210400	Chr4B	98100278	98103053	-	98101665	Chr4B	97781507	97784289	-	97782898	1.0	1.0
gene:TraesCS4B03G0210500	Chr4B	98198556	98200876	-	98199716	Chr4B	97879805	97882125	-	97880965	1.0	1.0
gene:TraesCS4B03G0210800	Chr4B	98207497	98211797	-	98209647	Chr4B	97888749	97893049	-	97890899	1.0	0.995
gene:TraesCS4B03G0211200	Chr4B	98308128	98311025	-	98309576	Chr4B	97989733	97992630	-	97991181	1.0	1.0
gene:TraesCS4B03G0211500	Chr4B	98334954	98340914	+	98337934	Chr4B	98016562	98022522	+	98019542	1.0	0.999
gene:TraesCS4B03G0211800	Chr4B	98356703	98361175	+	98358939	Chr4B	98038309	98042782	+	98040545	1.0	1.0
gene:TraesCS4B03G0212000	Chr4B	98361493	98362164	-	98361828	Chr4B	98043100	98043771	-	98043435	1.0	1.0
gene:TraesCS4B03G0212100	Chr4B	98364132	98366411	-	98365271	Chr4B	98045739	98048018	-	98046878	1.0	1.0
gene:TraesCS4B03G0212400	Chr4B	98437041	98438321	-	98437681	Chr4B	98118681	98119961	-	98119321	1.0	1.0
gene:TraesCS4B03G0212800	Chr4B	98651172	98654450	-	98652811	Chr4B	98337139	98340417	-	98338778	1.0	1.0
gene:TraesCS4B03G0212900	Chr4B	98659191	98665990	+	98662590	Chr4B	98345159	98351958	+	98348558	1.0	1.0
gene:TraesCS4B03G0213500	Chr4B	98708053	98708603	-	98708328	Chr4B	98392881	98393431	-	98393156	1.0	1.0
gene:TraesCS4B03G0213600	Chr4B	98844861	98846345	-	98845603	Chr4B	98529563	98531047	-	98530305	1.0	1.0
gene:TraesCS4B03G0213700	Chr4B	98847037	98851616	-	98849326	Chr4B	98531739	98536318	-	98534028	1.0	1.0
gene:TraesCS4B03G0213900	Chr4B	99173134	99180222	+	99176678	Chr4B	98858264	98864601	+	98861432	0.924	0.924
gene:TraesCS4B03G0214100	Chr4B	99257204	99258898	-	99258051	Chr4B	98941590	98943284	-	98942437	1.0	0.997
gene:TraesCS4B03G0214200	Chr4B	99428667	99428996	-	99428831	Chr4B	99113069	99113398	-	99113233	1.0	1.0
gene:TraesCS4B03G0214400	Chr4B	99615980	99617574	+	99616777	Chr4B	99300507	99302101	+	99301304	1.0	1.0
gene:TraesCS4B03G0214500	Chr4B	99622126	99624263	+	99623194	Chr4B	99306391	99308528	+	99307459	1.0	1.0
gene:TraesCS4B03G0214700	Chr4B	99624779	99627232	-	99626005	Chr4B	99309044	99311497	-	99310270	1.0	1.0
gene:TraesCS4B03G0214900	Chr4B	99627949	99628209	+	99628079	Chr4B	99312214	99312474	+	99312344	1.0	1.0
gene:TraesCS4B03G0214800	Chr4B	99627356	99635630	-	99631493	Chr4B	99311621	99319895	-	99315758	1.0	1.0
gene:TraesCS4B03G0215500	Chr4B	99858512	99866353	+	99862432	Chr4B	99541619	99549460	+	99545539	1.0	1.0
gene:TraesCS4B03G0215600	Chr4B	99913095	99918676	+	99915885	Chr4B	99596219	99601819	+	99599019	1.0	0.999
gene:TraesCS4B03G0215700	Chr4B	99920036	99928472	-	99924254	Chr4B	99603179	99611615	-	99607397	1.0	1.0
gene:TraesCS4B03G0216200	Chr4B	100055656	100060994	+	100058325	Chr4B	99738810	99744108	+	99741459	1.0	1.0
gene:TraesCS4B03G0216300	Chr4B	100109292	100110016	-	100109654	Chr4B	99792359	99793083	-	99792721	1.0	1.0
gene:TraesCS4B03G0216400	Chr4B	100228468	100231819	-	100230143	Chr4B	99911540	99914891	-	99913215	1.0	1.0
gene:TraesCS4B03G0216900	Chr4B	100522148	100523385	+	100522766	Chr4B	100203601	100204838	+	100204219	1.0	1.0
gene:TraesCS4B03G0217700	Chr4B	100902104	100905861	-	100903982	Chr4B	100583500	100587257	-	100585378	1.0	1.0
