gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS1B03G0451800	Chr1B	269988272	269990351	-	269989311	Chr1B	276973953	276976032	-	276974992	1.0	1.0
gene:TraesCS1B03G0452200	Chr1B	270021087	270024857	+	270022972	Chr1B	277006784	277010554	+	277008669	1.0	1.0
gene:TraesCS1B03G0452500	Chr1B	270380513	270380830	+	270380671	Chr1B	277365692	277366009	+	277365850	1.0	1.0
gene:TraesCS1B03G0452400	Chr1B	270380434	270404427	-	270392430	Chr1B	277365613	277389261	-	277377437	1.0	1.0
gene:TraesCS1B03G0452800	Chr1B	270801011	270801888	+	270801449	Chr1B	277782738	277783615	+	277783176	1.0	1.0
gene:TraesCS1B03G0453000	Chr1B	270885326	270895999	-	270890662	Chr1B	277867121	277877800	-	277872460	1.0	1.0
gene:TraesCS1B03G0453100	Chr1B	271328652	271335545	+	271332098	Chr1B	278290375	278297268	+	278293821	1.0	1.0
gene:TraesCS1B03G0453200	Chr1B	271681246	271683108	+	271682177	Chr1B	278642683	278644545	+	278643614	1.0	0.999
gene:TraesCS1B03G0453600	Chr1B	272107472	272127756	+	272117614	Chr1B	279132778	279153063	+	279142920	1.0	0.998
gene:TraesCS1B03G0453700	Chr1B	272129316	272131596	+	272130456	Chr1B	279154607	279156887	+	279155747	1.0	1.0
gene:TraesCS1B03G0453900	Chr1B	272276702	272278696	+	272277699	Chr1B	279302347	279304341	+	279303344	1.0	1.0
gene:TraesCS1B03G0453800	Chr1B	272276632	272289719	-	272283175	Chr1B	279302277	279315369	-	279308823	1.0	0.999
gene:TraesCS1B03G0455100	Chr1B	274418085	274420987	+	274419536	Chr1B	281430392	281433294	+	281431843	1.0	1.0
gene:TraesCS1B03G0455200	Chr1B	274507054	274509145	+	274508099	Chr1B	281519368	281521459	+	281520413	1.0	1.0
gene:TraesCS1B03G0455300	Chr1B	274510056	274512317	-	274511186	Chr1B	281522370	281524631	-	281523500	1.0	1.0
gene:TraesCS1B03G0455500	Chr1B	274643161	274644166	+	274643663	Chr1B	281654589	281655594	+	281655091	1.0	0.994
gene:TraesCS1B03G0455600	Chr1B	274647054	274659194	+	274653124	Chr1B	281658477	281670617	+	281664547	1.0	0.999
gene:TraesCS1B03G0455800	Chr1B	274825349	274826488	+	274825918	Chr1B	281831777	281832916	+	281832346	1.0	1.0
gene:TraesCS1B03G0455900	Chr1B	274935265	274943866	+	274939565	Chr1B	281941696	281950305	+	281946000	1.0	1.0
gene:TraesCS1B03G0456300	Chr1B	275175157	275178052	+	275176604	Chr1B	282181622	282184511	+	282183066	1.0	1.0
gene:TraesCS1B03G0456600	Chr1B	275329537	275337503	+	275333520	Chr1B	282336081	282344046	+	282340063	1.0	1.0
gene:TraesCS1B03G0457000	Chr1B	275431139	275431498	-	275431318	Chr1B	282437493	282437852	-	282437672	1.0	1.0
gene:TraesCS1B03G0457400	Chr1B	275568199	275572789	+	275570494	Chr1B	282571342	282576333	+	282573837	1.0	1.0
gene:TraesCS1B03G0457500	Chr1B	275572864	275586109	-	275579486	Chr1B	282576408	282589653	-	282583030	1.0	1.0
gene:TraesCS1B03G0458200	Chr1B	275603586	275603855	-	275603720	Chr1B	282607117	282607386	-	282607251	1.0	1.0
gene:TraesCS1B03G0458600	Chr1B	275749456	275752485	-	275750970	Chr1B	282749879	282752908	-	282751393	1.0	1.0
gene:TraesCS1B03G0459100	Chr1B	275833405	275834595	-	275834000	Chr1B	282833872	282835062	-	282834467	1.0	0.999
gene:TraesCS1B03G0460100	Chr1B	276174209	276177165	+	276175687	Chr1B	283174106	283177063	+	283175584	1.0	1.0
gene:TraesCS1B03G0461100	Chr1B	276825353	276834345	+	276829849	Chr1B	283831393	283840387	+	283835890	1.0	1.0
gene:TraesCS1B03G0462000	Chr1B	277304346	277307684	+	277306015	Chr1B	284310285	284313601	+	284311943	0.99	0.99
gene:TraesCS1B03G0462100	Chr1B	277609584	277620231	-	277614907	Chr1B	284615532	284626178	-	284620855	1.0	1.0
gene:TraesCS1B03G0462200	Chr1B	278391842	278408136	-	278399989	Chr1B	285385597	285401889	-	285393743	1.0	1.0
gene:TraesCS1B03G0462300	Chr1B	278408436	278410263	+	278409349	Chr1B	285402189	285404016	+	285403102	1.0	1.0
gene:TraesCS1B03G0462400	Chr1B	278914113	278916143	+	278915128	Chr1B	285907729	285909760	+	285908744	1.0	0.998
gene:TraesCS1B03G0462600	Chr1B	279384177	279387425	-	279385801	Chr1B	286384720	286387968	-	286386344	1.0	1.0
gene:TraesCS1B03G0463400	Chr1B	280157488	280176642	-	280167065	Chr1B	287122822	287141980	-	287132401	1.0	0.999
gene:TraesCS1B03G0465500	Chr1B	281848120	281851083	+	281849601	Chr1B	288810076	288813035	+	288811555	0.998	0.998
gene:TraesCS1B03G0465700	Chr1B	281947683	281950626	+	281949154	Chr1B	288909269	288912200	+	288910734	0.995	0.995
gene:TraesCS1B03G0466000	Chr1B	282042876	282044345	+	282043610	Chr1B	289007433	289008902	+	289008167	1.0	1.0
gene:TraesCS1B03G0466100	Chr1B	282090476	282090826	+	282090651	Chr1B	289055046	289055400	+	289055223	1.0	0.988
gene:TraesCS1B03G0466400	Chr1B	282159341	282161228	+	282160284	Chr1B	289123716	289125603	+	289124659	1.0	0.999
gene:TraesCS1B03G0467300	Chr1B	283896046	283934363	-	283915204	Chr1B	290838959	290877296	-	290858127	1.0	1.0
gene:TraesCS1B03G0468100	Chr1B	284235769	284241427	+	284238598	Chr1B	291176248	291181906	+	291179077	1.0	1.0
gene:TraesCS1B03G0468200	Chr1B	284241766	284245683	-	284243724	Chr1B	291182245	291185994	-	291184119	1.0	1.0
gene:TraesCS1B03G0468600	Chr1B	284429014	284431033	+	284430023	Chr1B	291369374	291371393	+	291370383	1.0	1.0
gene:TraesCS1B03G0468700	Chr1B	284431833	284434631	-	284433232	Chr1B	291372195	291374993	-	291373594	1.0	0.998
gene:TraesCS1B03G0468800	Chr1B	284555769	284559956	+	284557862	Chr1B	291496082	291499943	+	291498012	1.0	0.999
gene:TraesCS1B03G0468900	Chr1B	284925045	284947007	+	284936026	Chr1B	291864970	291886934	+	291875952	1.0	0.999
gene:TraesCS1B03G0469000	Chr1B	285095353	285097092	-	285096222	Chr1B	292029780	292031519	-	292030649	1.0	1.0
gene:TraesCS1B03G0470800	Chr1B	285654482	285656033	-	285655257	Chr1B	292586390	292587941	-	292587165	1.0	1.0
gene:TraesCS1B03G0472100	Chr1B	286032480	286035193	-	286033836	Chr1B	292959579	292962452	-	292961015	1.0	0.944
gene:TraesCS1B03G0472200	Chr1B	286233680	286237470	+	286235575	Chr1B	293165337	293169127	+	293167232	1.0	1.0
gene:TraesCS1B03G0472300	Chr1B	286356280	286370953	+	286363616	Chr1B	293287954	293302628	+	293295291	1.0	1.0
gene:TraesCS1B03G0472900	Chr1B	286611875	286612954	-	286612414	Chr1B	293534237	293535316	-	293534776	1.0	1.0
gene:TraesCS1B03G0473000	Chr1B	286615331	286621073	+	286618202	Chr1B	293537693	293543434	+	293540563	1.0	1.0
gene:TraesCS1B03G0473100	Chr1B	286621234	286625099	+	286623166	Chr1B	293543595	293547457	+	293545526	1.0	0.999
gene:TraesCS1B03G0473200	Chr1B	286635296	286637010	+	286636153	Chr1B	293557660	293559374	+	293558517	1.0	1.0
gene:TraesCS1B03G0473300	Chr1B	286663027	286664180	+	286663603	Chr1B	293585389	293586542	+	293585965	1.0	0.999
gene:TraesCS1B03G0477200	Chr1B	288569661	288585218	-	288577439	Chr1B	295507496	295523053	-	295515274	1.0	1.0
gene:TraesCS1B03G0478000	Chr1B	288876126	288876446	+	288876286	Chr1B	295818429	295818749	+	295818589	1.0	1.0
gene:TraesCS1B03G0478300	Chr1B	289559605	289564137	-	289561871	Chr1B	296508989	296513521	-	296511255	1.0	1.0
gene:TraesCS1B03G0479800	Chr1B	290481021	290482883	-	290481952	Chr1B	297425526	297427388	-	297426457	1.0	1.0
gene:TraesCS1B03G0479900	Chr1B	290487918	290489173	-	290488545	Chr1B	297432424	297433679	-	297433051	1.0	0.999
gene:TraesCS1B03G0480300	Chr1B	291756225	291774559	-	291765392	Chr1B	298685861	298704195	-	298695028	1.0	1.0
gene:TraesCS1B03G0480700	Chr1B	292422347	292422664	-	292422505	Chr1B	299389831	299390148	-	299389989	1.0	1.0
gene:TraesCS1B03G0480800	Chr1B	292450397	292450808	-	292450602	Chr1B	299417873	299418284	-	299418078	1.0	0.995
gene:TraesCS1B03G0480900	Chr1B	292450890	292451175	-	292451032	Chr1B	299418366	299418651	-	299418508	1.0	1.0
gene:TraesCS1B03G0481000	Chr1B	292460383	292462034	+	292461208	Chr1B	299427859	299429510	+	299428684	1.0	1.0
gene:TraesCS1B03G0481400	Chr1B	292581724	292583446	-	292582585	Chr1B	299548733	299550455	-	299549594	1.0	0.995
gene:TraesCS1B03G0482000	Chr1B	292745246	292749332	-	292747289	Chr1B	299726171	299730257	-	299728214	1.0	0.999
gene:TraesCS1B03G0482100	Chr1B	293034076	293035804	+	293034940	Chr1B	300014866	300016594	+	300015730	1.0	1.0
gene:TraesCS1B03G0482200	Chr1B	293035156	293037521	-	293036338	Chr1B	300015946	300018311	-	300017128	1.0	1.0
gene:TraesCS1B03G0482300	Chr1B	293131732	293137629	-	293134680	Chr1B	300112349	300118243	-	300115296	1.0	1.0
gene:TraesCS1B03G0482400	Chr1B	293182170	293184879	+	293183524	Chr1B	300159921	300162630	+	300161275	1.0	1.0
gene:TraesCS1B03G0483000	Chr1B	293396831	293398758	-	293397794	Chr1B	300374388	300376316	-	300375352	1.0	0.999
gene:TraesCS1B03G0483200	Chr1B	293935971	293937455	+	293936713	Chr1B	300903236	300904720	+	300903978	1.0	1.0
gene:TraesCS1B03G0483300	Chr1B	294124095	294129964	+	294127029	Chr1B	301090149	301096018	+	301093083	1.0	1.0
gene:TraesCS1B03G0483500	Chr1B	294257929	294260335	+	294259132	Chr1B	301223983	301226389	+	301225186	1.0	1.0
gene:TraesCS1B03G0483800	Chr1B	294574231	294580817	+	294577524	Chr1B	301543418	301550004	+	301546711	1.0	1.0
gene:TraesCS1B03G0483900	Chr1B	294584952	294586561	-	294585756	Chr1B	301554146	301555755	-	301554950	1.0	1.0
gene:TraesCS1B03G0484000	Chr1B	294803886	294818176	+	294811031	Chr1B	301772616	301786898	+	301779757	1.0	0.999
gene:TraesCS1B03G0484800	Chr1B	295052215	295057525	+	295054870	Chr1B	302011388	302016699	+	302014043	1.0	0.998
gene:TraesCS1B03G0484900	Chr1B	295159876	295161704	+	295160790	Chr1B	302119085	302120913	+	302119999	1.0	1.0
gene:TraesCS1B03G0485000	Chr1B	295202633	295208341	+	295205487	Chr1B	302161834	302167542	+	302164688	1.0	1.0
gene:TraesCS1B03G0485200	Chr1B	295211256	295214546	-	295212901	Chr1B	302170456	302173746	-	302172101	1.0	0.999
gene:TraesCS1B03G0485300	Chr1B	295352976	295355976	+	295354476	Chr1B	302312189	302315189	+	302313689	1.0	1.0
gene:TraesCS1B03G0485500	Chr1B	295360688	295363233	-	295361960	Chr1B	302319832	302322377	-	302321104	1.0	0.999
gene:TraesCS1B03G0485900	Chr1B	295476560	295486836	+	295481698	Chr1B	302421795	302432065	+	302426930	1.0	0.998
gene:TraesCS1B03G0486200	Chr1B	295704503	295707152	+	295705827	Chr1B	302644894	302647543	+	302646218	1.0	1.0
gene:TraesCS1B03G0486400	Chr1B	295917997	295920503	-	295919250	Chr1B	302858136	302860642	-	302859389	1.0	0.998
gene:TraesCS1B03G0486500	Chr1B	296087460	296089796	+	296088628	Chr1B	303026955	303029291	+	303028123	1.0	0.997
gene:TraesCS1B03G0488700	Chr1B	298737852	298739548	-	298738700	Chr1B	305618102	305619798	-	305618950	1.0	0.998
gene:TraesCS1B03G0488900	Chr1B	298744743	298745209	+	298744976	Chr1B	305624991	305625457	+	305625224	1.0	1.0
gene:TraesCS1B03G0489000	Chr1B	298808109	298809466	-	298808787	Chr1B	305688358	305689715	-	305689036	1.0	0.999
gene:TraesCS1B03G0489100	Chr1B	298812822	298813517	+	298813169	Chr1B	305693056	305693751	+	305693403	1.0	0.998
gene:TraesCS1B03G0489200	Chr1B	298815132	298819074	+	298817103	Chr1B	305695229	305699237	+	305697233	1.0	0.955
gene:TraesCS1B03G0490100	Chr1B	301330822	301370753	+	301350787	Chr1B	308149804	308189974	+	308169889	1.0	1.0
gene:TraesCS1B03G0492700	Chr1B	302874816	302887305	+	302881060	Chr1B	309704765	309717267	+	309711016	1.0	0.998
gene:TraesCS1B03G0493200	Chr1B	302890100	302893685	+	302891892	Chr1B	309720063	309723648	+	309721855	1.0	0.998
gene:TraesCS1B03G0493300	Chr1B	302894831	302899181	+	302897006	Chr1B	309724824	309729174	+	309726999	1.0	0.999
gene:TraesCS1B03G0493400	Chr1B	302902168	302908808	+	302905488	Chr1B	309732161	309738819	+	309735490	1.0	0.993
gene:TraesCS1B03G0493600	Chr1B	303048721	303052289	-	303050505	Chr1B	309874870	309878438	-	309876654	1.0	0.999
gene:TraesCS1B03G0493700	Chr1B	303141936	303150941	+	303146438	Chr1B	309968126	309977126	+	309972626	1.0	0.994
gene:TraesCS1B03G0494000	Chr1B	303449061	303454000	+	303451530	Chr1B	310343594	310348533	+	310346063	1.0	0.999
gene:TraesCS1B03G0494100	Chr1B	303484433	303491519	+	303487976	Chr1B	310378954	310386031	+	310382492	1.0	0.997
gene:TraesCS1B03G0494300	Chr1B	303492238	303494076	-	303493157	Chr1B	310386750	310388588	-	310387669	1.0	1.0
gene:TraesCS1B03G0494500	Chr1B	303686381	303692461	+	303689421	Chr1B	310671973	310678076	+	310675024	0.998	0.997
gene:TraesCS1B03G0494600	Chr1B	303845246	303849635	+	303847440	Chr1B	310819298	310823687	+	310821492	1.0	0.996
gene:TraesCS1B03G0494800	Chr1B	304111665	304116734	+	304114199	Chr1B	311084877	311089948	+	311087412	1.0	0.997
gene:TraesCS1B03G0495000	Chr1B	304119085	304122840	+	304120962	Chr1B	311092299	311096090	+	311094194	1.0	0.987
gene:TraesCS1B03G0495300	Chr1B	304458216	304474386	-	304466301	Chr1B	311431849	311448352	-	311440100	1.0	0.998
gene:TraesCS1B03G0495700	Chr1B	304543459	304551651	-	304547555	Chr1B	311528124	311536285	-	311532204	0.999	0.993
gene:TraesCS1B03G0496900	Chr1B	305815001	305817531	+	305816266	Chr1B	313192180	313194711	+	313193445	1.0	0.998
gene:TraesCS1B03G0497000	Chr1B	305818373	305835572	-	305826972	Chr1B	313195565	313208707	-	313202136	0.948	0.945
gene:TraesCS1B03G0497300	Chr1B	306030073	306034918	-	306032495	Chr1B	313404768	313409613	-	313407190	1.0	0.996
gene:TraesCS1B03G0497800	Chr1B	306347439	306350458	-	306348948	Chr1B	313702205	313705117	-	313703661	1.0	0.995
gene:TraesCS1B03G0498100	Chr1B	306687581	306688012	+	306687796	Chr1B	314025795	314026226	+	314026010	1.0	0.986
gene:TraesCS1B03G0498600	Chr1B	306698286	306699823	+	306699054	Chr1B	314036777	314038314	+	314037545	1.0	0.999
gene:TraesCS1B03G0498800	Chr1B	306704476	306704820	-	306704648	Chr1B	314044857	314045224	-	314045040	1.0	0.932
gene:TraesCS1B03G0499000	Chr1B	306938390	306944080	+	306941235	Chr1B	314241949	314247552	+	314244750	0.979	0.973
gene:TraesCS1B03G0499200	Chr1B	307085825	307089153	+	307087489	Chr1B	314396235	314399563	+	314397899	1.0	0.999
gene:TraesCS1B03G0499300	Chr1B	307313417	307322577	-	307317997	Chr1B	314600531	314609721	-	314605126	0.999	0.998
gene:TraesCS1B03G0500400	Chr1B	307612686	307615594	+	307614140	Chr1B	314902578	314905486	+	314904032	1.0	0.996
gene:TraesCS1B03G0500600	Chr1B	307615979	307619651	-	307617815	Chr1B	314905871	314907489	-	314906680	0.938	0.923
gene:TraesCS1B03G0500650	Chr1B	307619453	307620789	+	307620121	Chr1B	314908016	314909312	+	314908664	0.963	0.938
gene:TraesCS1B03G0500700	Chr1B	307620774	307648640	-	307634707	Chr1B	314909297	314937280	-	314923288	0.994	0.986
gene:TraesCS1B03G0501100	Chr1B	307923811	307924996	-	307924403	Chr1B	315122097	315123281	-	315122689	0.999	0.989
gene:TraesCS1B03G0501800	Chr1B	308386915	308390753	+	308388834	Chr1B	315659630	315663465	+	315661547	0.999	0.979
gene:TraesCS1B03G0501900	Chr1B	308557709	308564521	+	308561115	Chr1B	315779009	315785599	+	315782304	1.0	0.987
gene:TraesCS1B03G0502500	Chr1B	308853233	308855986	+	308854609	Chr1B	320035219	320037972	-	320036595	1.0	0.994
gene:TraesCS1B03G0502600	Chr1B	308857098	308865333	-	308861215	Chr1B	320025872	320034108	+	320029990	1.0	0.993
gene:TraesCS1B03G0502700	Chr1B	309104470	309109917	-	309107193	Chr1B	319785730	319790921	+	319788325	1.0	0.997
gene:TraesCS1B03G0503200	Chr1B	309121669	309136727	-	309129198	Chr1B	319769229	319784301	+	319776765	1.0	0.999
gene:TraesCS1B03G0503600	Chr1B	309568238	309570037	+	309569137	Chr1B	319347798	319349597	-	319348697	1.0	0.997
gene:TraesCS1B03G0504700	Chr1B	310014973	310022754	-	310018863	Chr1B	318726242	318733972	+	318730107	0.999	0.998
gene:TraesCS1B03G0505600	Chr1B	310720702	310723638	+	310722170	Chr1B	317992281	317995217	-	317993749	1.0	0.998
gene:TraesCS1B03G0505700	Chr1B	310848519	310857997	-	310853258	Chr1B	317854653	317864194	+	317859423	1.0	0.999
gene:TraesCS1B03G0505800	Chr1B	311121028	311122950	+	311121989	Chr1B	317559939	317561861	-	317560900	1.0	0.997
gene:TraesCS1B03G0505900	Chr1B	311488606	311492181	+	311490393	Chr1B	317257021	317260596	-	317258808	1.0	1.0
gene:TraesCS1B03G0506000	Chr1B	311504776	311509190	-	311506983	Chr1B	317238222	317242633	+	317240427	1.0	0.998
gene:TraesCS1B03G0506100	Chr1B	311509607	311513474	-	311511540	Chr1B	317233936	317237804	+	317235870	1.0	0.995
gene:TraesCS1B03G0506400	Chr1B	311603977	311606882	-	311605429	Chr1B	317189594	317191329	+	317190461	0.95	0.942
gene:TraesCS1B03G0507000	Chr1B	312401379	312415532	-	312408455	Chr1B	320692069	320707331	+	320699700	1.0	0.993
gene:TraesCS1B03G0507900	Chr1B	313325716	313326854	-	313326285	Chr1B	321281184	321282329	-	321281756	0.996	0.969
gene:TraesCS1B03G0508500	Chr1B	313498675	313500185	+	313499430	Chr1B	321490321	321491823	+	321491072	1.0	0.981
gene:TraesCS1B03G0509100	Chr1B	313750307	313753475	+	313751891	Chr1B	321643543	321646716	+	321645129	1.0	0.985
gene:TraesCS1B03G0509200	Chr1B	313805560	313807322	-	313806441	Chr1B	321763637	321765439	-	321764538	1.0	0.973
gene:TraesCS1B03G0509400	Chr1B	314331986	314334451	+	314333218	Chr1B	321961256	321963755	+	321962505	1.0	0.98
gene:TraesCS1B03G0510900	Chr1B	314701197	314702982	-	314702089	Chr1B	322332152	322333932	-	322333042	0.995	0.987
gene:TraesCS1B03G0511300	Chr1B	314900665	314900781	+	314900723	Chr1B	322627625	322627735	+	322627680	0.948	0.948
gene:TraesCS1B03G0512000	Chr1B	315220668	315223746	+	315222207	Chr1B	325465647	325468724	-	325467185	1.0	0.983
gene:TraesCS1B03G0512300	Chr1B	315481724	315485161	+	315483442	Chr1B	322921501	322924954	-	322923227	1.0	0.986
gene:TraesCS1B03G0512400	Chr1B	315692341	315703264	+	315697802	Chr1B	325657367	325668306	+	325662836	1.0	0.997
gene:TraesCS1B03G0512500	Chr1B	315801636	315806377	+	315804006	Chr1B	325739521	325744260	+	325741890	0.998	0.996
gene:TraesCS1B03G0513400	Chr1B	316499417	316502262	-	316500839	Chr1B	327098641	327101486	-	327100063	1.0	0.997
gene:TraesCS1B03G0513500	Chr1B	316667629	316677876	+	316672752	Chr1B	327255523	327265765	+	327260644	1.0	0.998
gene:TraesCS1B03G0514800	Chr1B	317234191	317239126	+	317236658	Chr1B	327803318	327808253	+	327805785	1.0	0.999
gene:TraesCS1B03G0515200	Chr1B	317441605	317441892	-	317441748	Chr1B	328001029	328001316	-	328001172	1.0	0.986
gene:TraesCS1B03G0515400	Chr1B	317723839	317733916	+	317728877	Chr1B	328269610	328279694	+	328274652	1.0	0.999
gene:TraesCS1B03G0515500	Chr1B	317983939	317989889	-	317986914	Chr1B	328548558	328554236	-	328551397	1.0	0.999
gene:TraesCS1B03G0516100	Chr1B	318544809	318546241	-	318545525	Chr1B	329030738	329032170	-	329031454	1.0	0.997
gene:TraesCS1B03G0516300	Chr1B	319215049	319215921	+	319215485	Chr1B	329625796	329626668	+	329626232	1.0	0.997
gene:TraesCS1B03G0516400	Chr1B	319222806	319225490	-	319224148	Chr1B	329633549	329636233	-	329634891	1.0	0.998
gene:TraesCS1B03G0516500	Chr1B	319375626	319395354	-	319385490	Chr1B	329794796	329814504	-	329804650	1.0	1.0
gene:TraesCS1B03G0517600	Chr1B	320873645	320881784	+	320877714	Chr1B	331219085	331227220	+	331223152	1.0	0.998
gene:TraesCS1B03G0517700	Chr1B	320882387	320884251	+	320883319	Chr1B	331227823	331229700	+	331228761	1.0	0.991
gene:TraesCS1B03G0517800	Chr1B	321048095	321055365	-	321051730	Chr1B	331398156	331405649	-	331401902	0.993	0.983
gene:TraesCS1B03G0520100	Chr1B	323313848	323314720	-	323314284	Chr1B	334319685	334320557	-	334320121	1.0	0.908
gene:TraesCS1B03G0521200	Chr1B	323618613	323620111	-	323619362	Chr1B	334547438	334548935	-	334548186	0.996	0.992
gene:TraesCS1B03G0521300	Chr1B	323661084	323663624	-	323662354	Chr1B	334723705	334726244	-	334724974	1.0	0.984
gene:TraesCS1B03G0521400	Chr1B	323716116	323722178	+	323719147	Chr1B	335010043	335016079	+	335013061	0.992	0.985
gene:TraesCS1B03G0521500	Chr1B	323736760	323741789	+	323739274	Chr1B	335030647	335035684	+	335033165	0.999	0.998
gene:TraesCS1B03G0522200	Chr1B	324088041	324091344	+	324089692	Chr1B	335392269	335395760	-	335394014	0.976	0.902
gene:TraesCS1B03G0522300	Chr1B	324139781	324142265	+	324141023	Chr1B	335315779	335318287	-	335317033	0.99	0.95
gene:TraesCS1B03G0522400	Chr1B	324142539	324147468	+	324145003	Chr1B	335310307	335315500	-	335312903	0.998	0.98
gene:TraesCS1B03G0522500	Chr1B	324212247	324213279	-	324212763	Chr1B	335217672	335218672	+	335218172	0.969	0.96
gene:TraesCS1B03G0528300	Chr1B	328160833	328172397	-	328166615	Chr1B	335996395	336010026	-	336003210	0.991	0.972
gene:TraesCS1B03G0528400	Chr1B	328388375	328399521	+	328393948	Chr1B	336296619	336306873	+	336301746	1.0	0.992
gene:TraesCS1B03G0528500	Chr1B	328679094	328682197	+	328680645	Chr1B	336523674	336526778	+	336525226	0.988	0.97
gene:TraesCS1B03G0528600	Chr1B	328690633	328696355	+	328693494	Chr1B	336535497	336541219	+	336538358	1.0	0.998
gene:TraesCS1B03G0528900	Chr1B	328751454	328755424	+	328753439	Chr1B	336596319	336600288	+	336598303	1.0	0.995
gene:TraesCS1B03G0529000	Chr1B	328759430	328762581	+	328761005	Chr1B	336604240	336607391	+	336605815	1.0	1.0
gene:TraesCS1B03G0529100	Chr1B	328762590	328765564	-	328764077	Chr1B	336607400	336610374	-	336608887	1.0	0.999
gene:TraesCS1B03G0529400	Chr1B	328996521	328997901	+	328997211	Chr1B	336834503	336835880	+	336835191	0.997	0.991
gene:TraesCS1B03G0529500	Chr1B	329001426	329001967	+	329001696	Chr1B	336839412	336839953	+	336839682	1.0	0.991
gene:TraesCS1B03G0529600	Chr1B	329004551	329007120	-	329005835	Chr1B	336842537	336844910	-	336843723	0.997	0.996
gene:TraesCS1B03G0530000	Chr1B	329214393	329231147	-	329222770	Chr1B	337044296	337061083	-	337052689	1.0	1.0
gene:TraesCS1B03G0531100	Chr1B	329905774	329907474	+	329906624	Chr1B	337699027	337700726	+	337699876	0.998	0.992
gene:TraesCS1B03G0531300	Chr1B	329950104	329951948	+	329951026	Chr1B	337743434	337745278	+	337744356	1.0	0.997
gene:TraesCS1B03G0532100	Chr1B	330278456	330279379	+	330278917	Chr1B	338092569	338093492	+	338093030	1.0	0.997
gene:TraesCS1B03G0532700	Chr1B	330602710	330607168	+	330604939	Chr1B	338466386	338470674	+	338468530	0.93	0.928
gene:TraesCS1B03G0532800	Chr1B	330608638	330624982	+	330616810	Chr1B	338476522	338492994	+	338484758	1.0	0.998
gene:TraesCS1B03G0533000	Chr1B	330866168	330871172	+	330868670	Chr1B	338727524	338732530	+	338730027	1.0	0.999
gene:TraesCS1B03G0533200	Chr1B	331070508	331073178	+	331071843	Chr1B	338901449	338904119	+	338902784	1.0	0.998
gene:TraesCS1B03G0533700	Chr1B	331558843	331578965	+	331568904	Chr1B	339388721	339408952	+	339398836	1.0	0.996
gene:TraesCS1B03G0534000	Chr1B	331586173	331587523	+	331586848	Chr1B	339415990	339417340	+	339416665	1.0	0.996
gene:TraesCS1B03G0534200	Chr1B	331989893	331990738	-	331990315	Chr1B	339770045	339770889	-	339770467	0.998	0.983
gene:TraesCS1B03G0534400	Chr1B	332092461	332104238	+	332098349	Chr1B	339872603	339884335	+	339878469	0.997	0.997
gene:TraesCS1B03G0534500	Chr1B	332104712	332105068	-	332104890	Chr1B	339884809	339885165	-	339884987	1.0	1.0
gene:TraesCS1B03G0534700	Chr1B	332261791	332262834	+	332262312	Chr1B	340039971	340041014	+	340040492	1.0	0.996
gene:TraesCS1B03G0534800	Chr1B	332262882	332271278	+	332267080	Chr1B	340041063	340050819	+	340045941	1.0	0.999
gene:TraesCS1B03G0534900	Chr1B	332288909	332290062	-	332289485	Chr1B	340068690	340069843	-	340069266	1.0	0.997
gene:TraesCS1B03G0535100	Chr1B	333037923	333054933	+	333046428	Chr1B	340763642	340780638	+	340772140	1.0	0.999
gene:TraesCS1B03G0535600	Chr1B	333185618	333189674	+	333187646	Chr1B	340900758	340904814	+	340902786	1.0	0.997
gene:TraesCS1B03G0535800	Chr1B	333199865	333202417	-	333201141	Chr1B	340976384	340978936	-	340977660	1.0	0.999
gene:TraesCS1B03G0535900	Chr1B	333295954	333296968	-	333296461	Chr1B	341084675	341085686	-	341085180	1.0	1.0
gene:TraesCS1B03G0536200	Chr1B	333498092	333502486	+	333500289	Chr1B	341288122	341292516	+	341290319	1.0	0.997
gene:TraesCS1B03G0536500	Chr1B	333610313	333617694	+	333614003	Chr1B	341385826	341393207	+	341389516	1.0	0.998
gene:TraesCS1B03G0536600	Chr1B	333618159	333621761	+	333619960	Chr1B	341393670	341397272	+	341395471	1.0	1.0
gene:TraesCS1B03G0536700	Chr1B	333625308	333629940	+	333627624	Chr1B	341400806	341405438	+	341403122	1.0	0.999
gene:TraesCS1B03G0536800	Chr1B	333631789	333633044	+	333632416	Chr1B	341407286	341408541	+	341407913	1.0	0.999
gene:TraesCS1B03G0536900	Chr1B	333747793	333753499	+	333750646	Chr1B	341516430	341522137	+	341519283	1.0	0.999
gene:TraesCS1B03G0537300	Chr1B	333842935	333848777	-	333845856	Chr1B	341611614	341617482	-	341614548	1.0	0.991
gene:TraesCS1B03G0537700	Chr1B	334099393	334108743	+	334104068	Chr1B	341859545	341867490	+	341863517	1.0	0.999
gene:TraesCS1B03G0537900	Chr1B	334110215	334113349	-	334111782	Chr1B	341868937	341872032	-	341870484	1.0	0.995
gene:TraesCS1B03G0538300	Chr1B	334225184	334230154	-	334227669	Chr1B	341971701	341976713	-	341974207	1.0	0.985
gene:TraesCS1B03G0538400	Chr1B	334371375	334421864	+	334396619	Chr1B	342123831	342174463	+	342149147	0.999	0.999
