gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS6B03G0251600	Chr6B	89834897	89836200	+	89835548	Chr6B	90590930	90592233	+	90591581	1.0	1.0
gene:TraesCS6B03G0251800	Chr6B	89873118	89873381	+	89873249	Chr6B	90629181	90629444	+	90629312	1.0	1.0
gene:TraesCS6B03G0251900	Chr6B	89879535	89883921	+	89881728	Chr6B	90635381	90639824	+	90637602	1.0	0.988
gene:TraesCS6B03G0252300	Chr6B	90015622	90016596	-	90016109	Chr6B	90769514	90770488	-	90770001	1.0	0.998
gene:TraesCS6B03G0252700	Chr6B	90115714	90116808	-	90116261	Chr6B	90869628	90870722	-	90870175	1.0	1.0
gene:TraesCS6B03G0252900	Chr6B	90194346	90195197	-	90194771	Chr6B	90948265	90949116	-	90948690	1.0	1.0
gene:TraesCS6B03G0254200	Chr6B	90928111	90929543	+	90928827	Chr6B	91689846	91691278	+	91690562	1.0	0.998
gene:TraesCS6B03G0254300	Chr6B	90931817	90933854	+	90932835	Chr6B	91693552	91695589	+	91694570	1.0	0.998
gene:TraesCS6B03G0254400	Chr6B	90964075	90969820	+	90966947	Chr6B	91725554	91731299	+	91728426	1.0	1.0
gene:TraesCS6B03G0254800	Chr6B	91046733	91050853	+	91048793	Chr6B	91813997	91818117	+	91816057	1.0	1.0
gene:TraesCS6B03G0254900	Chr6B	91051669	91056025	-	91053847	Chr6B	91818693	91823049	-	91820871	1.0	0.999
gene:TraesCS6B03G0255400	Chr6B	91119508	91121766	+	91120637	Chr6B	91886319	91888562	+	91887440	1.0	1.0
gene:TraesCS6B03G0255700	Chr6B	91664317	91668450	-	91666383	Chr6B	92442804	92446937	-	92444870	1.0	1.0
gene:TraesCS6B03G0256800	Chr6B	91717935	91719627	-	91718781	Chr6B	92496470	92498162	-	92497316	1.0	0.997
gene:TraesCS6B03G0257300	Chr6B	91918363	91920292	+	91919327	Chr6B	92699048	92700977	+	92700012	1.0	0.999
gene:TraesCS6B03G0257400	Chr6B	91942850	91944416	-	91943633	Chr6B	92723539	92725105	-	92724322	1.0	0.999
gene:TraesCS6B03G0258000	Chr6B	92585959	92589441	+	92587700	Chr6B	93370158	93373655	+	93371906	1.0	1.0
gene:TraesCS6B03G0258100	Chr6B	92591526	92592263	-	92591894	Chr6B	93375740	93376477	-	93376108	1.0	0.998
gene:TraesCS6B03G0258300	Chr6B	92755991	92756203	+	92756097	Chr6B	93540213	93540425	+	93540319	1.0	1.0
gene:TraesCS6B03G0258500	Chr6B	92762491	92762799	-	92762645	Chr6B	93546717	93547025	-	93546871	1.0	1.0
gene:TraesCS6B03G0258800	Chr6B	92768352	92768579	+	92768465	Chr6B	93552583	93552810	+	93552696	1.0	1.0
gene:TraesCS6B03G0259200	Chr6B	92801118	92801318	+	92801218	Chr6B	93585356	93585556	+	93585456	1.0	1.0
gene:TraesCS6B03G0259300	Chr6B	92818608	92818835	+	92818721	Chr6B	93602847	93603074	+	93602960	1.0	1.0
gene:TraesCS6B03G0259500	Chr6B	92841251	92841538	-	92841394	Chr6B	93625489	93625776	-	93625632	1.0	1.0
gene:TraesCS6B03G0259600	Chr6B	92845497	92846932	+	92846214	Chr6B	93629735	93631170	+	93630452	1.0	1.0
gene:TraesCS6B03G0260200	Chr6B	93005166	93005402	+	93005284	Chr6B	93789639	93789875	+	93789757	1.0	1.0
gene:TraesCS6B03G0260500	Chr6B	93474976	93478307	-	93476641	Chr6B	94254556	94257887	-	94256221	1.0	0.998
gene:TraesCS6B03G0260700	Chr6B	93573415	93577799	-	93575607	Chr6B	94353077	94357461	-	94355269	1.0	1.0
gene:TraesCS6B03G0260800	Chr6B	93667082	93667303	+	93667192	Chr6B	94446770	94446991	+	94446880	1.0	1.0
gene:TraesCS6B03G0261300	Chr6B	93753076	93754090	-	93753583	Chr6B	94532987	94534001	-	94533494	1.0	1.0
gene:TraesCS6B03G0261900	Chr6B	93908752	93911887	-	93910319	Chr6B	94683435	94686570	-	94685002	1.0	1.0
gene:TraesCS6B03G0262300	Chr6B	93966289	93971560	+	93968924	Chr6B	94740556	94745937	+	94743246	1.0	0.97
gene:TraesCS6B03G0262400	Chr6B	93991074	93991382	+	93991228	Chr6B	94766024	94766332	+	94766178	1.0	1.0
gene:TraesCS6B03G0262600	Chr6B	94035893	94036609	+	94036251	Chr6B	94810842	94811558	+	94811200	1.0	0.998
gene:TraesCS6B03G0262700	Chr6B	94074998	94076047	-	94075522	Chr6B	94849952	94851001	-	94850476	1.0	1.0
gene:TraesCS6B03G0263400	Chr6B	94252714	94253707	-	94253210	Chr6B	95025892	95026885	-	95026388	1.0	1.0
gene:TraesCS6B03G0263500	Chr6B	94339295	94339714	-	94339504	Chr6B	95112585	95113004	-	95112794	1.0	1.0
gene:TraesCS6B03G0263800	Chr6B	94448422	94449254	-	94448838	Chr6B	95221953	95222785	-	95222369	1.0	1.0
gene:TraesCS6B03G0263900	Chr6B	94477804	94479099	-	94478451	Chr6B	95251048	95252343	-	95251695	1.0	1.0
gene:TraesCS6B03G0264100	Chr6B	94746885	94750614	-	94748749	Chr6B	95517481	95521210	-	95519345	1.0	1.0
gene:TraesCS6B03G0264200	Chr6B	94824140	94825413	+	94824776	Chr6B	95593837	95595110	+	95594473	1.0	1.0
gene:TraesCS6B03G0264700	Chr6B	95006428	95007330	+	95006879	Chr6B	95773885	95774787	+	95774336	1.0	1.0
gene:TraesCS6B03G0264800	Chr6B	95212737	95214074	+	95213405	Chr6B	95979799	95981136	+	95980467	1.0	1.0
gene:TraesCS6B03G0265100	Chr6B	95499457	95501706	-	95500581	Chr6B	96265817	96268066	-	96266941	1.0	1.0
gene:TraesCS6B03G0265200	Chr6B	95663481	95667473	+	95665477	Chr6B	96430119	96434111	+	96432115	1.0	1.0
gene:TraesCS6B03G0265400	Chr6B	96358231	96358608	+	96358419	Chr6B	97118908	97119285	+	97119096	1.0	1.0
gene:TraesCS6B03G0265600	Chr6B	96423497	96424922	+	96424209	Chr6B	97184251	97185676	+	97184963	1.0	1.0
gene:TraesCS6B03G0266300	Chr6B	96783635	96784750	+	96784192	Chr6B	97485987	97487102	+	97486544	1.0	1.0
gene:TraesCS6B03G0266400	Chr6B	96787440	96794661	-	96791050	Chr6B	97489793	97497016	-	97493404	1.0	0.999
gene:TraesCS6B03G0266900	Chr6B	97188521	97191999	-	97190260	Chr6B	97890612	97894090	-	97892351	1.0	1.0
gene:TraesCS6B03G0268200	Chr6B	98031580	98041474	-	98036527	Chr6B	98744052	98753946	-	98748999	1.0	0.999
gene:TraesCS6B03G0268300	Chr6B	98041934	98047117	-	98044525	Chr6B	98754413	98759596	-	98757004	1.0	1.0
gene:TraesCS6B03G0268600	Chr6B	98092358	98093318	-	98092838	Chr6B	98804852	98805812	-	98805332	1.0	0.998
gene:TraesCS6B03G0268700	Chr6B	98100317	98114760	-	98107538	Chr6B	98812812	98827256	-	98820034	1.0	1.0
gene:TraesCS6B03G0269300	Chr6B	98265440	98266784	+	98266112	Chr6B	98977926	98979270	+	98978598	1.0	1.0
gene:TraesCS6B03G0269400	Chr6B	98312529	98314812	+	98313670	Chr6B	99025019	99027302	+	99026160	1.0	1.0
gene:TraesCS6B03G0269500	Chr6B	98317794	98323827	+	98320810	Chr6B	99030289	99036322	+	99033305	1.0	1.0
gene:TraesCS6B03G0269600	Chr6B	98319500	98328733	-	98324116	Chr6B	99031995	99041229	-	99036612	1.0	1.0
gene:TraesCS6B03G0269800	Chr6B	98481024	98482220	+	98481622	Chr6B	99193411	99194607	+	99194009	1.0	0.999
gene:TraesCS6B03G0270100	Chr6B	98668347	98670463	+	98669405	Chr6B	99379987	99382102	+	99381044	0.999	0.999
gene:TraesCS6B03G0270200	Chr6B	98866699	98867947	-	98867323	Chr6B	99578426	99579674	-	99579050	1.0	1.0
gene:TraesCS6B03G0270300	Chr6B	98945371	98949815	-	98947593	Chr6B	99655879	99660323	-	99658101	1.0	1.0
gene:TraesCS6B03G0270400	Chr6B	98976767	98980899	+	98978833	Chr6B	99686906	99691038	+	99688972	1.0	0.999
gene:TraesCS6B03G0270500	Chr6B	98980885	98982978	-	98981931	Chr6B	99691024	99693117	-	99692070	1.0	1.0
gene:TraesCS6B03G0270600	Chr6B	98985383	98988146	-	98986764	Chr6B	99695522	99698285	-	99696903	1.0	1.0
gene:TraesCS6B03G0270800	Chr6B	98994185	98997484	+	98995834	Chr6B	99704322	99707621	+	99705971	1.0	1.0
gene:TraesCS6B03G0270900	Chr6B	98998217	98999394	-	98998805	Chr6B	99708354	99709531	-	99708942	1.0	1.0
gene:TraesCS6B03G0271100	Chr6B	99000417	99001706	-	99001061	Chr6B	99710554	99711843	-	99711198	1.0	1.0
gene:TraesCS6B03G0271200	Chr6B	99124850	99132867	-	99128858	Chr6B	99834895	99842912	-	99838903	1.0	1.0
gene:TraesCS6B03G0271600	Chr6B	99338305	99342541	+	99340423	Chr6B	100045384	100049616	+	100047500	1.0	1.0
gene:TraesCS6B03G0271800	Chr6B	99388056	99389623	-	99388839	Chr6B	100095114	100096681	-	100095897	1.0	1.0
gene:TraesCS6B03G0272000	Chr6B	99469955	99471506	-	99470730	Chr6B	100177006	100178557	-	100177781	1.0	1.0
gene:TraesCS6B03G0272100	Chr6B	99543261	99546220	+	99544740	Chr6B	100250335	100253295	+	100251815	1.0	0.999
gene:TraesCS6B03G0272300	Chr6B	99548814	99549959	+	99549386	Chr6B	100255889	100257034	+	100256461	1.0	1.0
gene:TraesCS6B03G0272400	Chr6B	99555051	99557900	+	99556475	Chr6B	100262126	100264976	+	100263551	1.0	1.0
gene:TraesCS6B03G0273800	Chr6B	100390279	100390455	-	100390367	Chr6B	101083881	101084057	-	101083969	1.0	1.0
gene:TraesCS6B03G0274400	Chr6B	100804366	100806635	-	100805500	Chr6B	101490342	101492611	-	101491476	1.0	1.0
gene:TraesCS6B03G0274500	Chr6B	100891902	100896310	+	100894106	Chr6B	101577577	101581985	+	101579781	1.0	1.0
gene:TraesCS6B03G0274600	Chr6B	100896523	100898775	-	100897649	Chr6B	101582198	101584450	-	101583324	1.0	1.0
gene:TraesCS6B03G0274800	Chr6B	100914922	100920440	-	100917681	Chr6B	101600719	101606237	-	101603478	1.0	0.999
gene:TraesCS6B03G0275200	Chr6B	101008978	101009283	-	101009130	Chr6B	101694777	101695082	-	101694929	1.0	1.0
gene:TraesCS6B03G0275300	Chr6B	101009762	101014820	-	101012291	Chr6B	101695561	101700619	-	101698090	1.0	1.0
gene:TraesCS6B03G0275400	Chr6B	101054774	101063996	-	101059385	Chr6B	101740426	101749409	-	101744917	1.0	1.0
gene:TraesCS6B03G0275600	Chr6B	101080103	101081948	+	101081025	Chr6B	101765151	101766996	+	101766073	1.0	1.0
gene:TraesCS6B03G0276500	Chr6B	101385789	101389210	+	101387499	Chr6B	102070113	102073534	+	102071823	1.0	0.999
gene:TraesCS6B03G0276700	Chr6B	101535946	101536342	+	101536144	Chr6B	102226778	102227174	+	102226976	1.0	1.0
gene:TraesCS6B03G0277500	Chr6B	101901331	101905403	+	101903367	Chr6B	102591741	102595813	+	102593777	1.0	1.0
gene:TraesCS6B03G0277600	Chr6B	101905988	101908806	-	101907397	Chr6B	102596398	102599216	-	102597807	1.0	1.0
gene:TraesCS6B03G0277700	Chr6B	101959842	101964653	-	101962247	Chr6B	102650256	102655067	-	102652661	1.0	1.0
gene:TraesCS6B03G0277900	Chr6B	102030285	102034804	-	102032544	Chr6B	102720675	102725194	-	102722934	1.0	1.0
gene:TraesCS6B03G0278100	Chr6B	102119497	102120432	-	102119964	Chr6B	102803150	102804085	-	102803617	1.0	0.998
gene:TraesCS6B03G0278500	Chr6B	102189730	102194982	+	102192356	Chr6B	102872655	102877907	+	102875281	1.0	0.999
gene:TraesCS6B03G0278600	Chr6B	102197364	102201313	-	102199338	Chr6B	102880289	102884236	-	102882262	0.998	0.998
gene:TraesCS6B03G0278700	Chr6B	102201462	102201779	-	102201620	Chr6B	102884385	102884702	-	102884543	1.0	1.0
gene:TraesCS6B03G0278900	Chr6B	102213014	102214171	-	102213592	Chr6B	102895937	102897094	-	102896515	1.0	1.0
gene:TraesCS6B03G0279200	Chr6B	102436933	102439998	+	102438465	Chr6B	103119912	103122977	+	103121444	1.0	0.999
gene:TraesCS6B03G0279300	Chr6B	102493544	102510075	+	102501809	Chr6B	103176530	103193061	+	103184795	1.0	1.0
gene:TraesCS6B03G0280000	Chr6B	103368487	103371816	+	103370151	Chr6B	104049616	104052944	+	104051280	0.999	0.999
gene:TraesCS6B03G0280900	Chr6B	104635434	104641452	+	104638443	Chr6B	105249998	105256002	+	105253000	1.0	0.999
gene:TraesCS6B03G0281200	Chr6B	104642421	104645708	-	104644064	Chr6B	105256971	105260258	-	105258614	1.0	0.995
gene:TraesCS6B03G0281300	Chr6B	104766657	104770734	+	104768695	Chr6B	105381221	105385301	+	105383261	1.0	1.0
gene:TraesCS6B03G0281400	Chr6B	104774298	104776188	+	104775243	Chr6B	105388865	105390755	+	105389810	1.0	1.0
gene:TraesCS6B03G0282800	Chr6B	106052719	106055591	+	106054155	Chr6B	106653606	106656478	+	106655042	1.0	1.0
gene:TraesCS6B03G0283400	Chr6B	106478707	106480269	+	106479488	Chr6B	107065387	107066949	+	107066168	1.0	1.0
gene:TraesCS6B03G0283600	Chr6B	106513510	106523061	+	106518285	Chr6B	107140774	107141304	+	107141039	0.926	0.924
gene:TraesCS6B03G0283900	Chr6B	106655772	106656281	+	106656026	Chr6B	107278629	107279138	+	107278883	1.0	1.0
gene:TraesCS6B03G0284300	Chr6B	106710959	106714564	-	106712761	Chr6B	107333861	107337465	-	107335663	0.999	0.999
gene:TraesCS6B03G0284400	Chr6B	106716709	106717800	-	106717254	Chr6B	107339610	107340701	-	107340155	1.0	1.0
gene:TraesCS6B03G0284500	Chr6B	106924141	106924548	+	106924344	Chr6B	107547182	107547589	+	107547385	1.0	1.0
gene:TraesCS6B03G0284600	Chr6B	106978618	106979322	-	106978970	Chr6B	107601673	107602377	-	107602025	1.0	1.0
gene:TraesCS6B03G0284700	Chr6B	107081281	107081688	-	107081484	Chr6B	107703716	107704123	-	107703919	1.0	1.0
gene:TraesCS6B03G0284900	Chr6B	107308776	107309168	-	107308972	Chr6B	107932827	107933219	-	107933023	1.0	1.0
gene:TraesCS6B03G0285300	Chr6B	107483193	107487516	-	107485354	Chr6B	108107308	108111631	-	108109469	1.0	1.0
gene:TraesCS6B03G0285400	Chr6B	107488281	107490272	-	107489276	Chr6B	108112396	108114387	-	108113391	1.0	0.999
gene:TraesCS6B03G0285500	Chr6B	107668639	107674470	+	107671554	Chr6B	108291749	108297580	+	108294664	1.0	1.0
gene:TraesCS6B03G0286900	Chr6B	109404877	109406190	-	109405533	Chr6B	109940483	109941796	-	109941139	1.0	1.0
gene:TraesCS6B03G0287000	Chr6B	109406294	109408284	-	109407289	Chr6B	109941900	109943890	-	109942895	1.0	1.0
gene:TraesCS6B03G0287100	Chr6B	109435286	109439682	-	109437484	Chr6B	109970839	109975240	-	109973039	1.0	0.999
gene:TraesCS6B03G0287800	Chr6B	109696154	109701187	-	109698670	Chr6B	110231759	110236648	-	110234203	1.0	1.0
gene:TraesCS6B03G0288700	Chr6B	112199417	112202080	+	112200748	Chr6B	112743065	112745728	+	112744396	1.0	1.0
gene:TraesCS6B03G0288900	Chr6B	112204792	112207816	-	112206304	Chr6B	112748440	112751464	-	112749952	1.0	1.0
gene:TraesCS6B03G0289000	Chr6B	112238084	112244297	+	112241190	Chr6B	112781751	112787964	+	112784857	1.0	0.999
gene:TraesCS6B03G0289600	Chr6B	112768333	112768881	-	112768607	Chr6B	113296472	113297020	-	113296746	1.0	1.0
gene:TraesCS6B03G0289700	Chr6B	112807756	112808528	+	112808142	Chr6B	113335899	113336671	+	113336285	1.0	0.998
gene:TraesCS6B03G0290200	Chr6B	113494986	113498421	-	113496703	Chr6B	114029814	114033249	-	114031531	1.0	1.0
gene:TraesCS6B03G0290800	Chr6B	114853557	114856030	+	114854793	Chr6B	115405762	115408235	+	115406998	1.0	1.0
gene:TraesCS6B03G0291900	Chr6B	117445129	117445425	-	117445277	Chr6B	120553215	120553511	-	120553363	1.0	1.0
gene:TraesCS6B03G0292100	Chr6B	117450685	117450981	-	117450833	Chr6B	120558771	120559067	-	120558919	1.0	1.0
gene:TraesCS6B03G0293000	Chr6B	118672302	118677788	-	118675045	Chr6B	121781424	121786910	-	121784167	1.0	1.0
gene:TraesCS6B03G0293100	Chr6B	118679979	118684720	-	118682349	Chr6B	121789101	121793842	-	121791471	1.0	1.0
gene:TraesCS6B03G0294800	Chr6B	119072686	119098708	+	119085697	Chr6B	122163438	122188324	+	122175881	1.0	1.0
gene:TraesCS6B03G0294900	Chr6B	119099146	119126229	+	119112687	Chr6B	122188762	122215831	+	122202296	1.0	1.0
gene:TraesCS6B03G0295000	Chr6B	119214013	119216803	-	119215408	Chr6B	122303633	122306423	-	122305028	1.0	0.999
gene:TraesCS6B03G0295100	Chr6B	119220728	119224396	-	119222562	Chr6B	122310563	122314232	-	122312397	1.0	0.997
gene:TraesCS6B03G0295400	Chr6B	119342296	119346708	-	119344502	Chr6B	122436367	122440779	-	122438573	1.0	1.0
gene:TraesCS6B03G0295600	Chr6B	119416209	119424493	+	119420351	Chr6B	122619980	122628271	+	122624125	1.0	0.997
gene:TraesCS6B03G0295800	Chr6B	119535606	119538209	+	119536907	Chr6B	122732526	122735128	+	122733827	1.0	0.996
gene:TraesCS6B03G0296000	Chr6B	119548745	119549704	+	119549224	Chr6B	122752065	122753024	+	122752544	1.0	0.997
gene:TraesCS6B03G0296300	Chr6B	119608101	119612960	+	119610530	Chr6B	122789933	122794820	+	122792376	1.0	0.972
gene:TraesCS6B03G0296400	Chr6B	119751212	119751501	+	119751356	Chr6B	122952272	122952561	+	122952416	1.0	0.972
gene:TraesCS6B03G0296500	Chr6B	119790472	119791746	+	119791109	Chr6B	122987952	122989227	+	122988589	1.0	0.994
gene:TraesCS6B03G0296600	Chr6B	119822475	119823264	+	119822869	Chr6B	123046346	123047136	+	123046741	1.0	0.988
gene:TraesCS6B03G0297400	Chr6B	119924729	119929685	+	119927207	Chr6B	123244139	123249041	+	123246590	0.96	0.908
gene:TraesCS6B03G0297600	Chr6B	120026382	120027256	+	120026819	Chr6B	123389492	123390366	+	123389929	1.0	0.985
gene:TraesCS6B03G0297700	Chr6B	120100393	120101861	+	120101127	Chr6B	123463607	123465075	+	123464341	1.0	0.996
gene:TraesCS6B03G0297800	Chr6B	120132059	120137722	-	120134890	Chr6B	123470672	123476335	-	123473503	1.0	0.998
gene:TraesCS6B03G0298000	Chr6B	120268297	120272335	-	120270316	Chr6B	123576404	123580703	-	123578553	1.0	0.996
gene:TraesCS6B03G0298200	Chr6B	120636621	120637855	+	120637238	Chr6B	124762414	124763648	-	124763031	1.0	0.991
gene:TraesCS6B03G0298400	Chr6B	120640833	120641295	+	120641064	Chr6B	124758983	124759442	-	124759212	0.991	0.983
gene:TraesCS6B03G0300000	Chr6B	121277003	121278365	+	121277684	Chr6B	124289793	124291159	-	124290476	1.0	0.972
gene:TraesCS6B03G0300200	Chr6B	121325503	121325985	+	121325744	Chr6B	124243911	124244393	-	124244152	1.0	0.993
gene:TraesCS6B03G0300700	Chr6B	121451370	121455853	-	121453611	Chr6B	124157311	124161832	+	124159571	0.973	0.957
gene:TraesCS6B03G0300900	Chr6B	121676144	121677130	-	121676637	Chr6B	124001729	124002715	+	124002222	1.0	0.99
gene:TraesCS6B03G0301000	Chr6B	121696487	121700352	-	121698419	Chr6B	123978548	123982416	+	123980482	1.0	0.997
gene:TraesCS6B03G0301200	Chr6B	121856405	121856824	+	121856614	Chr6B	123830662	123831081	-	123830871	1.0	0.971
gene:TraesCS6B03G0301700	Chr6B	121934485	121936622	+	121935553	Chr6B	124969306	124972464	+	124970885	0.971	0.928
gene:TraesCS6B03G0302800	Chr6B	122098174	122098809	+	122098491	Chr6B	125111865	125112500	+	125112182	1.0	0.993
gene:TraesCS6B03G0303000	Chr6B	122112481	122113159	+	122112820	Chr6B	125126169	125126847	+	125126508	1.0	0.994
gene:TraesCS6B03G0303300	Chr6B	122347621	122352508	+	122350064	Chr6B	125773078	125780642	+	125776860	0.983	0.965
gene:TraesCS6B03G0304200	Chr6B	122886942	122889354	+	122888148	Chr6B	126216744	126219156	+	126217950	1.0	0.995
gene:TraesCS6B03G0304400	Chr6B	123256303	123272843	-	123264573	Chr6B	126550419	126566744	-	126558581	0.998	0.995
gene:TraesCS6B03G0304800	Chr6B	123295411	123295878	+	123295644	Chr6B	126589300	126589767	+	126589533	1.0	0.997
gene:TraesCS6B03G0305300	Chr6B	123384392	123385062	+	123384727	Chr6B	126663476	126664146	+	126663811	1.0	0.997
gene:TraesCS6B03G0305400	Chr6B	123460161	123461128	+	123460644	Chr6B	126726637	126727604	+	126727120	1.0	0.995
gene:TraesCS6B03G0305600	Chr6B	123525652	123526352	+	123526002	Chr6B	126801389	126802089	+	126801739	1.0	0.989
gene:TraesCS6B03G0305700	Chr6B	123535340	123536140	+	123535740	Chr6B	126809388	126810188	+	126809788	1.0	0.983
gene:TraesCS6B03G0305800	Chr6B	123589923	123594080	+	123592001	Chr6B	126878447	126882603	+	126880525	1.0	0.997
gene:TraesCS6B03G0305900	Chr6B	123593784	123594080	+	123593932	Chr6B	126882307	126882603	+	126882455	1.0	1.0
gene:TraesCS6B03G0306000	Chr6B	123596702	123597812	+	123597257	Chr6B	126885225	126886335	+	126885780	1.0	0.994
gene:TraesCS6B03G0306200	Chr6B	123603605	123604054	+	123603829	Chr6B	126888420	126888869	+	126888644	1.0	0.997
gene:TraesCS6B03G0306300	Chr6B	123607972	123615117	-	123611544	Chr6B	126891570	126898758	-	126895164	1.0	0.999
gene:TraesCS6B03G0306400	Chr6B	123623241	123623714	+	123623477	Chr6B	126906885	126907358	+	126907121	1.0	1.0
gene:TraesCS6B03G0307200	Chr6B	123940170	123941048	-	123940609	Chr6B	127223556	127224434	-	127223995	1.0	1.0
gene:TraesCS6B03G0307300	Chr6B	123943448	123946271	-	123944859	Chr6B	127226835	127229708	-	127228271	1.0	0.98
gene:TraesCS6B03G0307400	Chr6B	123948338	123951709	-	123950023	Chr6B	127231775	127235146	-	127233460	1.0	1.0
gene:TraesCS6B03G0307600	Chr6B	123968139	123968838	+	123968488	Chr6B	127251577	127252276	+	127251926	1.0	1.0
gene:TraesCS6B03G0307800	Chr6B	124572699	124573342	-	124573020	Chr6B	127853094	127853737	-	127853415	1.0	1.0
gene:TraesCS6B03G0307900	Chr6B	124601830	124607705	-	124604767	Chr6B	127882231	127888107	-	127885169	1.0	1.0
gene:TraesCS6B03G0308100	Chr6B	124683624	124684043	+	124683833	Chr6B	127970890	127971309	+	127971099	1.0	1.0
gene:TraesCS6B03G0308200	Chr6B	124688697	124689291	+	124688994	Chr6B	127975963	127976557	+	127976260	1.0	1.0
gene:TraesCS6B03G0308300	Chr6B	124705004	124717494	+	124711249	Chr6B	127992270	128004749	+	127998509	1.0	1.0
gene:TraesCS6B03G0308500	Chr6B	124718185	124718295	+	124718240	Chr6B	128005440	128005550	+	128005495	1.0	1.0
gene:TraesCS6B03G0308700	Chr6B	124870340	124874374	+	124872357	Chr6B	128157318	128161352	+	128159335	1.0	1.0
gene:TraesCS6B03G0308800	Chr6B	124879120	124881459	-	124880289	Chr6B	128166098	128168437	-	128167267	1.0	1.0
gene:TraesCS6B03G0309100	Chr6B	125001692	125003613	-	125002652	Chr6B	128288512	128290433	-	128289472	1.0	1.0
gene:TraesCS6B03G0309500	Chr6B	125275770	125283158	+	125279464	Chr6B	128527506	128534893	+	128531199	1.0	1.0
gene:TraesCS6B03G0309600	Chr6B	125564226	125568858	+	125566542	Chr6B	128814784	128819090	+	128816937	1.0	1.0
gene:TraesCS6B03G0310200	Chr6B	125594052	125594579	-	125594315	Chr6B	128843261	128843788	-	128843524	1.0	0.998
gene:TraesCS6B03G0310300	Chr6B	125594815	125594940	-	125594877	Chr6B	128844024	128844149	-	128844086	1.0	1.0
gene:TraesCS6B03G0310400	Chr6B	125718568	125730784	-	125724676	Chr6B	128967576	128979342	-	128973459	1.0	0.997
gene:TraesCS6B03G0310500	Chr6B	125753331	125757695	-	125755513	Chr6B	129001645	129006006	-	129003825	0.997	0.996
gene:TraesCS6B03G0310600	Chr6B	125875066	125878173	-	125876619	Chr6B	129121973	129125081	-	129123527	1.0	0.997
gene:TraesCS6B03G0310800	Chr6B	126058697	126061678	-	126060187	Chr6B	129277311	129280213	-	129278762	1.0	0.994
gene:TraesCS6B03G0311900	Chr6B	126333628	126336270	-	126334949	Chr6B	129308046	129310671	-	129309358	0.994	0.971
gene:TraesCS6B03G0312100	Chr6B	126399059	126404291	+	126401675	Chr6B	129384394	129389624	+	129387009	1.0	0.999
gene:TraesCS6B03G0312200	Chr6B	126404916	126409907	-	126407411	Chr6B	129390256	129395228	-	129392742	1.0	0.993
gene:TraesCS6B03G0312400	Chr6B	126538165	126540234	-	126539199	Chr6B	129410412	129412472	-	129411442	0.998	0.977
gene:TraesCS6B03G0312900	Chr6B	127165913	127168337	-	127167125	Chr6B	130025108	130027538	-	130026323	1.0	0.988
gene:TraesCS6B03G0313000	Chr6B	127221329	127224554	+	127222941	Chr6B	130089388	130092625	+	130091006	1.0	0.997
gene:TraesCS6B03G0313200	Chr6B	127259675	127263614	+	127261644	Chr6B	130120408	130124346	+	130122377	1.0	0.999
gene:TraesCS6B03G0313300	Chr6B	127263772	127264278	-	127264025	Chr6B	130124999	130125505	-	130125252	1.0	0.99
gene:TraesCS6B03G0314000	Chr6B	127595049	127597855	-	127596452	Chr6B	130432158	130434957	-	130433557	1.0	0.995
gene:TraesCS6B03G0314200	Chr6B	127617811	127621378	-	127619594	Chr6B	130446559	130450101	-	130448330	1.0	0.995
gene:TraesCS6B03G0314400	Chr6B	127626583	127626933	-	127626758	Chr6B	130455309	130455659	-	130455484	1.0	0.991
gene:TraesCS6B03G0314500	Chr6B	127764597	127767060	-	127765828	Chr6B	130600680	130603143	-	130601911	1.0	0.991
gene:TraesCS6B03G0314600	Chr6B	127991234	127992842	-	127992038	Chr6B	130843634	130845242	-	130844438	1.0	0.983
gene:TraesCS6B03G0314900	Chr6B	128093713	128096865	+	128095289	Chr6B	130959503	130962653	+	130961078	0.999	0.991
gene:TraesCS6B03G0315000	Chr6B	128097635	128102502	-	128100068	Chr6B	130963418	130967988	-	130965703	0.998	0.994
gene:TraesCS6B03G0315100	Chr6B	128482269	128485769	-	128484019	Chr6B	131320491	131323991	-	131322241	1.0	0.996
gene:TraesCS6B03G0315700	Chr6B	128757907	128759171	-	128758539	Chr6B	131599865	131601129	-	131600497	1.0	0.996
gene:TraesCS6B03G0315900	Chr6B	128766511	128767545	+	128767028	Chr6B	131608454	131609488	+	131608971	1.0	1.0
gene:TraesCS6B03G0316000	Chr6B	128768942	128773396	-	128771169	Chr6B	131610885	131615340	-	131613112	1.0	1.0
gene:TraesCS6B03G0316100	Chr6B	128818773	128820692	-	128819732	Chr6B	131660722	131662641	-	131661681	1.0	1.0
gene:TraesCS6B03G0316300	Chr6B	129004433	129005899	-	129005166	Chr6B	131846356	131847822	-	131847089	1.0	1.0
gene:TraesCS6B03G0316400	Chr6B	129029201	129030043	-	129029622	Chr6B	131871125	131871967	-	131871546	1.0	1.0
gene:TraesCS6B03G0316800	Chr6B	129215585	129217566	-	129216575	Chr6B	132057576	132059557	-	132058566	1.0	1.0
gene:TraesCS6B03G0316900	Chr6B	129255019	129255315	-	129255167	Chr6B	132097009	132097305	-	132097157	1.0	1.0
