gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS1D03G0224300	Chr1D	84453167	84454293	-	84453730	Chr1D	87384317	87385443	-	87384880	1.0	1.0
gene:TraesCS1D03G0224600	Chr1D	84525850	84527729	+	84526789	Chr1D	87455948	87457827	+	87456887	1.0	1.0
gene:TraesCS1D03G0224800	Chr1D	84640687	84642518	+	84641602	Chr1D	87569144	87570975	+	87570059	1.0	1.0
gene:TraesCS1D03G0224900	Chr1D	84882179	84883961	+	84883070	Chr1D	87810680	87812462	+	87811571	1.0	1.0
gene:TraesCS1D03G0225300	Chr1D	84896063	84896290	+	84896176	Chr1D	87824565	87824792	+	87824678	1.0	1.0
gene:TraesCS1D03G0225400	Chr1D	84899718	84901292	+	84900505	Chr1D	87828220	87829794	+	87829007	1.0	1.0
gene:TraesCS1D03G0227200	Chr1D	86204558	86205706	-	86205132	Chr1D	89130338	89131486	-	89130912	1.0	0.999
gene:TraesCS1D03G0228000	Chr1D	86896160	86897794	-	86896977	Chr1D	89824806	89826440	-	89825623	1.0	1.0
gene:TraesCS1D03G0228100	Chr1D	86901161	86905817	-	86903489	Chr1D	89829814	89834470	-	89832142	1.0	1.0
gene:TraesCS1D03G0228400	Chr1D	86996415	87001296	-	86998855	Chr1D	89924338	89929219	-	89926778	1.0	1.0
gene:TraesCS1D03G0228500	Chr1D	87001458	87003352	+	87002405	Chr1D	89929381	89931275	+	89930328	1.0	1.0
gene:TraesCS1D03G0229000	Chr1D	87090662	87091450	-	87091056	Chr1D	90018585	90019373	-	90018979	1.0	1.0
gene:TraesCS1D03G0229100	Chr1D	87091284	87091484	+	87091384	Chr1D	90019207	90019407	+	90019307	1.0	1.0
gene:TraesCS1D03G0229700	Chr1D	87672392	87681160	+	87676776	Chr1D	90595318	90603591	+	90599454	1.0	1.0
gene:TraesCS1D03G0229800	Chr1D	87739167	87743730	+	87741448	Chr1D	90661593	90665929	+	90663761	1.0	1.0
gene:TraesCS1D03G0230000	Chr1D	87784204	87786403	+	87785303	Chr1D	90706351	90708550	+	90707450	1.0	1.0
gene:TraesCS1D03G0230100	Chr1D	87787873	87788935	-	87788404	Chr1D	90710020	90711082	-	90710551	1.0	1.0
gene:TraesCS1D03G0230400	Chr1D	87896169	87899027	+	87897598	Chr1D	90817828	90820690	+	90819259	1.0	1.0
gene:TraesCS1D03G0230500	Chr1D	87900687	87901969	-	87901328	Chr1D	90822350	90823632	-	90822991	1.0	1.0
gene:TraesCS1D03G0230600	Chr1D	87949586	87950946	-	87950266	Chr1D	90871306	90872666	-	90871986	1.0	1.0
gene:TraesCS1D03G0230800	Chr1D	88048500	88049426	+	88048963	Chr1D	90965196	90966122	+	90965659	1.0	1.0
gene:TraesCS1D03G0230900	Chr1D	88064747	88066002	+	88065374	Chr1D	90981450	90982705	+	90982077	1.0	1.0
gene:TraesCS1D03G0231000	Chr1D	88351417	88354178	+	88352797	Chr1D	91266369	91269130	+	91267749	1.0	1.0
gene:TraesCS1D03G0231100	Chr1D	88358876	88364919	-	88361897	Chr1D	91273828	91279871	-	91276849	1.0	1.0
gene:TraesCS1D03G0231200	Chr1D	88367902	88374992	-	88371447	Chr1D	91282863	91289958	-	91286410	1.0	1.0
gene:TraesCS1D03G0231800	Chr1D	88814750	88820507	+	88817628	Chr1D	91722424	91728181	+	91725302	1.0	1.0
gene:TraesCS1D03G0232000	Chr1D	89096693	89108516	+	89102604	Chr1D	92001996	92013820	+	92007908	1.0	1.0
gene:TraesCS1D03G0232300	Chr1D	89260856	89262724	+	89261790	Chr1D	92164551	92166419	+	92165485	1.0	1.0
gene:TraesCS1D03G0232400	Chr1D	89263284	89271578	-	89267431	Chr1D	92166979	92175274	-	92171126	1.0	1.0
gene:TraesCS1D03G0232600	Chr1D	89371426	89377052	+	89374239	Chr1D	92275147	92280773	+	92277960	1.0	1.0
gene:TraesCS1D03G0233100	Chr1D	89385174	89388387	-	89386780	Chr1D	92288896	92292109	-	92290502	1.0	1.0
gene:TraesCS1D03G0233400	Chr1D	89682648	89682987	+	89682817	Chr1D	92585325	92585664	+	92585494	1.0	1.0
gene:TraesCS1D03G0233500	Chr1D	89683858	89685896	-	89684877	Chr1D	92586535	92588573	-	92587554	1.0	1.0
gene:TraesCS1D03G0233900	Chr1D	89948419	89948865	-	89948642	Chr1D	92850595	92851041	-	92850818	1.0	1.0
gene:TraesCS1D03G0234200	Chr1D	90078877	90089209	+	90084043	Chr1D	92979432	92989789	+	92984610	1.0	1.0
gene:TraesCS1D03G0234400	Chr1D	90088030	90094533	-	90091281	Chr1D	92988610	92995113	-	92991861	1.0	1.0
gene:TraesCS1D03G0234500	Chr1D	90236538	90236912	+	90236725	Chr1D	93133947	93134321	+	93134134	1.0	1.0
gene:TraesCS1D03G0234600	Chr1D	90255907	90261032	-	90258469	Chr1D	93153137	93158262	-	93155699	1.0	1.0
gene:TraesCS1D03G0234800	Chr1D	90824235	90840304	-	90832269	Chr1D	93716681	93732750	-	93724715	1.0	1.0
gene:TraesCS1D03G0235200	Chr1D	90920200	90930728	+	90925464	Chr1D	93812640	93823168	+	93817904	1.0	1.0
gene:TraesCS1D03G0235300	Chr1D	90939418	90941628	+	90940523	Chr1D	93831858	93834068	+	93832963	1.0	1.0
gene:TraesCS1D03G0235500	Chr1D	91065519	91066891	+	91066205	Chr1D	93957990	93959362	+	93958676	1.0	1.0
gene:TraesCS1D03G0235900	Chr1D	91168709	91170193	-	91169451	Chr1D	94060649	94062133	-	94061391	1.0	1.0
gene:TraesCS1D03G0236000	Chr1D	91172674	91174103	-	91173388	Chr1D	94064614	94066043	-	94065328	1.0	1.0
gene:TraesCS1D03G0236300	Chr1D	91369766	91377042	+	91373404	Chr1D	94261079	94268354	+	94264716	1.0	1.0
gene:TraesCS1D03G0236400	Chr1D	91385137	91387149	+	91386143	Chr1D	94276464	94278476	+	94277470	1.0	1.0
gene:TraesCS1D03G0236500	Chr1D	91402974	91404370	-	91403672	Chr1D	94294306	94295702	-	94295004	1.0	1.0
gene:TraesCS1D03G0236600	Chr1D	91404673	91405848	-	91405260	Chr1D	94296005	94297180	-	94296592	1.0	1.0
gene:TraesCS1D03G0237000	Chr1D	91442949	91444067	-	91443508	Chr1D	94334317	94335435	-	94334876	1.0	1.0
gene:TraesCS1D03G0237300	Chr1D	92280602	92284181	+	92282391	Chr1D	95169371	95172950	+	95171160	1.0	1.0
gene:TraesCS1D03G0237400	Chr1D	92283686	92287805	-	92285745	Chr1D	95172455	95176574	-	95174514	1.0	1.0
gene:TraesCS1D03G0237500	Chr1D	92385153	92386547	+	92385850	Chr1D	95273946	95275340	+	95274643	1.0	1.0
gene:TraesCS1D03G0237600	Chr1D	92391905	92393097	+	92392501	Chr1D	95280696	95281888	+	95281292	1.0	1.0
gene:TraesCS1D03G0237700	Chr1D	92394471	92396727	-	92395599	Chr1D	95283262	95285518	-	95284390	1.0	1.0
gene:TraesCS1D03G0237900	Chr1D	92670643	92671233	+	92670938	Chr1D	95559476	95560066	+	95559771	1.0	1.0
gene:TraesCS1D03G0238300	Chr1D	92750378	92753812	-	92752095	Chr1D	95639235	95642669	-	95640952	1.0	1.0
gene:TraesCS1D03G0239900	Chr1D	93298086	93301885	+	93299985	Chr1D	96185847	96189646	+	96187746	1.0	1.0
gene:TraesCS1D03G0240500	Chr1D	93594133	93595405	-	93594769	Chr1D	96480914	96482186	-	96481550	1.0	1.0
gene:TraesCS1D03G0240900	Chr1D	93728543	93729989	+	93729266	Chr1D	96615315	96616761	+	96616038	1.0	1.0
gene:TraesCS1D03G0241500	Chr1D	93779738	93781169	+	93780453	Chr1D	96659299	96660730	+	96660014	1.0	1.0
gene:TraesCS1D03G0241600	Chr1D	93784279	93786019	+	93785149	Chr1D	96663677	96665417	+	96664547	1.0	1.0
gene:TraesCS1D03G0241700	Chr1D	93786788	93789209	-	93787998	Chr1D	96666186	96668608	-	96667397	1.0	1.0
gene:TraesCS1D03G0241800	Chr1D	93792350	93797538	-	93794944	Chr1D	96671449	96676637	-	96674043	1.0	0.999
gene:TraesCS1D03G0241900	Chr1D	94377154	94380055	+	94378604	Chr1D	97253720	97256621	+	97255170	1.0	1.0
gene:TraesCS1D03G0242000	Chr1D	94384778	94386066	-	94385422	Chr1D	97261344	97262632	-	97261988	1.0	1.0
gene:TraesCS1D03G0242200	Chr1D	95198885	95199151	+	95199018	Chr1D	98061272	98061538	+	98061405	1.0	1.0
gene:TraesCS1D03G0243000	Chr1D	95418668	95420102	+	95419385	Chr1D	98276529	98277963	+	98277246	1.0	1.0
gene:TraesCS1D03G0243100	Chr1D	95437285	95443309	+	95440297	Chr1D	98295147	98301171	+	98298159	1.0	1.0
gene:TraesCS1D03G0244100	Chr1D	96130936	96140811	+	96135873	Chr1D	98987779	98997658	+	98992718	1.0	1.0
gene:TraesCS1D03G0244200	Chr1D	96141053	96145363	-	96143208	Chr1D	98997900	99002206	-	99000053	1.0	1.0
gene:TraesCS1D03G0244400	Chr1D	96153242	96154450	+	96153846	Chr1D	99010091	99011299	+	99010695	1.0	0.998
gene:TraesCS1D03G0244600	Chr1D	96281236	96283032	+	96282134	Chr1D	99138064	99139860	+	99138962	1.0	1.0
gene:TraesCS1D03G0244700	Chr1D	96284311	96286996	-	96285653	Chr1D	99141139	99143824	-	99142481	1.0	0.999
gene:TraesCS1D03G0244800	Chr1D	96293632	96294646	+	96294139	Chr1D	99150437	99151451	+	99150944	1.0	1.0
gene:TraesCS1D03G0244900	Chr1D	96294557	96301317	-	96297937	Chr1D	99151362	99158122	-	99154742	1.0	1.0
gene:TraesCS1D03G0245000	Chr1D	96304971	96311681	-	96308326	Chr1D	99161776	99168486	-	99165131	1.0	1.0
gene:TraesCS1D03G0245300	Chr1D	97001333	97001758	+	97001545	Chr1D	99857028	99857453	+	99857240	1.0	1.0
gene:TraesCS1D03G0245700	Chr1D	97240931	97246002	-	97243466	Chr1D	100095414	100100481	-	100097947	1.0	1.0
gene:TraesCS1D03G0246500	Chr1D	98731571	98740629	+	98736100	Chr1D	101607152	101616210	+	101611681	1.0	1.0
gene:TraesCS1D03G0247400	Chr1D	98969023	98971136	+	98970079	Chr1D	101844669	101846782	+	101845725	1.0	1.0
gene:TraesCS1D03G0247800	Chr1D	99040034	99045775	+	99042904	Chr1D	101915168	101920909	+	101918038	1.0	1.0
gene:TraesCS1D03G0247900	Chr1D	99111583	99113456	+	99112519	Chr1D	101986138	101988011	+	101987074	1.0	1.0
gene:TraesCS1D03G0248100	Chr1D	99209906	99212724	-	99211315	Chr1D	102084452	102087270	-	102085861	1.0	1.0
gene:TraesCS1D03G0248700	Chr1D	99574281	99574719	+	99574500	Chr1D	102448853	102449291	+	102449072	1.0	1.0
gene:TraesCS1D03G0248800	Chr1D	99872040	99875573	-	99873806	Chr1D	102746652	102750185	-	102748418	1.0	1.0
gene:TraesCS1D03G0249000	Chr1D	100076579	100078199	+	100077389	Chr1D	102950345	102951965	+	102951155	1.0	1.0
gene:TraesCS1D03G0249100	Chr1D	100086357	100091736	+	100089046	Chr1D	102960122	102965525	+	102962823	1.0	1.0
gene:TraesCS1D03G0249200	Chr1D	100091794	100094538	+	100093166	Chr1D	102965583	102968327	+	102966955	1.0	1.0
gene:TraesCS1D03G0249300	Chr1D	100298937	100304077	-	100301507	Chr1D	103171087	103176227	-	103173657	1.0	1.0
gene:TraesCS1D03G0249800	Chr1D	100383287	100385968	+	100384627	Chr1D	103255466	103258147	+	103256806	1.0	1.0
gene:TraesCS1D03G0250000	Chr1D	100480501	100483509	+	100482005	Chr1D	103352694	103355702	+	103354198	1.0	0.999
gene:TraesCS1D03G0250200	Chr1D	100697332	100700706	+	100699019	Chr1D	103568857	103572231	+	103570544	1.0	1.0
gene:TraesCS1D03G0250400	Chr1D	100702502	100707655	-	100705078	Chr1D	103574027	103579180	-	103576603	1.0	1.0
gene:TraesCS1D03G0250500	Chr1D	100713801	100714082	-	100713941	Chr1D	103585327	103585608	-	103585467	1.0	1.0
gene:TraesCS1D03G0250800	Chr1D	101085699	101086629	+	101086164	Chr1D	103950252	103951182	+	103950717	1.0	1.0
gene:TraesCS1D03G0250900	Chr1D	101090496	101093905	-	101092200	Chr1D	103955049	103958479	-	103956764	1.0	0.999
gene:TraesCS1D03G0251000	Chr1D	101094014	101098184	+	101096099	Chr1D	103958580	103962748	+	103960664	1.0	1.0
gene:TraesCS1D03G0251100	Chr1D	101098216	101100360	-	101099288	Chr1D	103962780	103964924	-	103963852	1.0	1.0
gene:TraesCS1D03G0251200	Chr1D	101322621	101327749	-	101325185	Chr1D	104186074	104191213	-	104188643	1.0	1.0
gene:TraesCS1D03G0251300	Chr1D	101996460	102007109	+	102001784	Chr1D	104858731	104869380	+	104864055	1.0	1.0
gene:TraesCS1D03G0251400	Chr1D	102011291	102015641	+	102013466	Chr1D	104873247	104877596	+	104875421	1.0	1.0
gene:TraesCS1D03G0251500	Chr1D	102016565	102020588	-	102018576	Chr1D	104878520	104882543	-	104880531	1.0	1.0
gene:TraesCS1D03G0251700	Chr1D	102572373	102580013	-	102576193	Chr1D	105431744	105439384	-	105435564	1.0	1.0
gene:TraesCS1D03G0251900	Chr1D	102712379	102713652	-	102713015	Chr1D	105570979	105572252	-	105571615	1.0	1.0
gene:TraesCS1D03G0252200	Chr1D	102832234	102837139	+	102834686	Chr1D	105690200	105695105	+	105692652	1.0	1.0
gene:TraesCS1D03G0252300	Chr1D	102852480	102861980	+	102857230	Chr1D	105710446	105719946	+	105715196	1.0	1.0
gene:TraesCS1D03G0252700	Chr1D	102967674	102971519	+	102969596	Chr1D	105824830	105828675	+	105826752	1.0	1.0
gene:TraesCS1D03G0252800	Chr1D	102995391	103001240	-	102998315	Chr1D	105852562	105858411	-	105855486	1.0	1.0
gene:TraesCS1D03G0252900	Chr1D	103283880	103288948	+	103286414	Chr1D	106138684	106143826	+	106141255	1.0	1.0
gene:TraesCS1D03G0253100	Chr1D	103477896	103482802	-	103480349	Chr1D	106332565	106337471	-	106335018	1.0	1.0
gene:TraesCS1D03G0253200	Chr1D	103485661	103491475	-	103488568	Chr1D	106340330	106346168	-	106343249	1.0	0.999
gene:TraesCS1D03G0253400	Chr1D	103618942	103631818	+	103625380	Chr1D	106472184	106485061	+	106478622	1.0	1.0
gene:TraesCS1D03G0254400	Chr1D	103814609	103821989	-	103818299	Chr1D	106668583	106675963	-	106672273	1.0	1.0
gene:TraesCS1D03G0254500	Chr1D	103824534	103826816	+	103825675	Chr1D	106678537	106680790	+	106679663	0.984	0.984
gene:TraesCS1D03G0254800	Chr1D	103980390	103986738	+	103983564	Chr1D	106833595	106839943	+	106836769	1.0	1.0
gene:TraesCS1D03G0254900	Chr1D	103988386	104003044	-	103995715	Chr1D	106841328	106855844	-	106848586	1.0	1.0
gene:TraesCS1D03G0255100	Chr1D	104060278	104062900	+	104061589	Chr1D	106912015	106914637	+	106913326	1.0	1.0
gene:TraesCS1D03G0255200	Chr1D	104068186	104069134	+	104068660	Chr1D	106919923	106920871	+	106920397	1.0	1.0
gene:TraesCS1D03G0255300	Chr1D	104254115	104257471	+	104255793	Chr1D	107105870	107109226	+	107107548	1.0	1.0
gene:TraesCS1D03G0255400	Chr1D	104257970	104260562	-	104259266	Chr1D	107109725	107112317	-	107111021	1.0	0.999
gene:TraesCS1D03G0255600	Chr1D	104264909	104266820	+	104265864	Chr1D	107116663	107118574	+	107117618	1.0	0.999
gene:TraesCS1D03G0255900	Chr1D	104302494	104306697	-	104304595	Chr1D	107154248	107158451	-	107156349	1.0	1.0
gene:TraesCS1D03G0256000	Chr1D	104442422	104442784	+	104442603	Chr1D	107291782	107292144	+	107291963	1.0	1.0
gene:TraesCS1D03G0256100	Chr1D	104445590	104456975	-	104451282	Chr1D	107294953	107306338	-	107300645	1.0	1.0
gene:TraesCS1D03G0256200	Chr1D	104738355	104743130	-	104740742	Chr1D	107587788	107592563	-	107590175	1.0	1.0
gene:TraesCS1D03G0256700	Chr1D	105090513	105103530	+	105097021	Chr1D	107939808	107952826	+	107946317	1.0	1.0
gene:TraesCS1D03G0257000	Chr1D	105669944	105673282	+	105671613	Chr1D	108518879	108522217	+	108520548	1.0	0.998
gene:TraesCS1D03G0257100	Chr1D	105675619	105681221	-	105678420	Chr1D	108524539	108530141	-	108527340	1.0	1.0
gene:TraesCS1D03G0257200	Chr1D	105682271	105689056	-	105685663	Chr1D	108531191	108538200	-	108534695	1.0	1.0
gene:TraesCS1D03G0257300	Chr1D	105927730	105931716	-	105929723	Chr1D	108775191	108779177	-	108777184	1.0	1.0
gene:TraesCS1D03G0258100	Chr1D	106500213	106503970	+	106502091	Chr1D	109339939	109343696	+	109341817	1.0	1.0
gene:TraesCS1D03G0258400	Chr1D	106558134	106562745	+	106560439	Chr1D	109397459	109402070	+	109399764	1.0	1.0
gene:TraesCS1D03G0258500	Chr1D	106624608	106625075	+	106624841	Chr1D	109463591	109464058	+	109463824	1.0	1.0
gene:TraesCS1D03G0258800	Chr1D	106633269	106636957	-	106635113	Chr1D	109472255	109475943	-	109474099	1.0	1.0
gene:TraesCS1D03G0258900	Chr1D	106641440	106644228	-	106642834	Chr1D	109480426	109483214	-	109481820	1.0	1.0
gene:TraesCS1D03G0259000	Chr1D	106654879	106656040	+	106655459	Chr1D	109493865	109495026	+	109494445	1.0	1.0
gene:TraesCS1D03G0259300	Chr1D	107235790	107236020	+	107235905	Chr1D	110077235	110077465	+	110077350	1.0	1.0
gene:TraesCS1D03G0259400	Chr1D	107240953	107241697	+	107241325	Chr1D	110082320	110083064	+	110082692	1.0	0.998
gene:TraesCS1D03G0260600	Chr1D	107588151	107588402	-	107588276	Chr1D	110429458	110429709	-	110429583	1.0	1.0
gene:TraesCS1D03G0261000	Chr1D	107684557	107685413	+	107684985	Chr1D	110525328	110526184	+	110525756	1.0	1.0
gene:TraesCS1D03G0261100	Chr1D	107708164	107719942	-	107714053	Chr1D	110548935	110560726	-	110554830	1.0	1.0
gene:TraesCS1D03G0262900	Chr1D	109086467	109087021	-	109086744	Chr1D	111916313	111916867	-	111916590	1.0	1.0
gene:TraesCS1D03G0263500	Chr1D	109363198	109366512	+	109364855	Chr1D	112193134	112196448	+	112194791	1.0	1.0
gene:TraesCS1D03G0263600	Chr1D	109366831	109372935	-	109369883	Chr1D	112196767	112202871	-	112199819	1.0	1.0
gene:TraesCS1D03G0263800	Chr1D	109450164	109452714	-	109451439	Chr1D	112279918	112282468	-	112281193	1.0	1.0
gene:TraesCS1D03G0263900	Chr1D	109499689	109503234	-	109501461	Chr1D	112334415	112337960	-	112336187	1.0	1.0
gene:TraesCS1D03G0264000	Chr1D	109962560	109970014	+	109966287	Chr1D	112797262	112804711	+	112800986	1.0	0.999
gene:TraesCS1D03G0264300	Chr1D	109972712	109974096	+	109973404	Chr1D	112807409	112808793	+	112808101	1.0	1.0
gene:TraesCS1D03G0264500	Chr1D	110080590	110084716	+	110082653	Chr1D	112914946	112919072	+	112917009	1.0	1.0
gene:TraesCS1D03G0264600	Chr1D	110086033	110087386	+	110086709	Chr1D	112920389	112921742	+	112921065	1.0	1.0
gene:TraesCS1D03G0264700	Chr1D	110296665	110301361	+	110299013	Chr1D	113130539	113135235	+	113132887	1.0	1.0
gene:TraesCS1D03G0264900	Chr1D	110319640	110322395	-	110321017	Chr1D	113153514	113156269	-	113154891	1.0	1.0
gene:TraesCS1D03G0265000	Chr1D	110340940	110345034	-	110342987	Chr1D	113174737	113178831	-	113176784	1.0	1.0
gene:TraesCS1D03G0265400	Chr1D	110624847	110626056	+	110625451	Chr1D	113456627	113457836	+	113457231	1.0	1.0
gene:TraesCS1D03G0266000	Chr1D	110722581	110723243	+	110722912	Chr1D	113553881	113554543	+	113554212	1.0	0.998
gene:TraesCS1D03G0265800	Chr1D	110720318	110736116	-	110728217	Chr1D	113551618	113567416	-	113559517	1.0	1.0
gene:TraesCS1D03G0266200	Chr1D	111215849	111225893	+	111220871	Chr1D	114066749	114076810	+	114071779	1.0	1.0
gene:TraesCS1D03G0266300	Chr1D	111226462	111227078	+	111226770	Chr1D	114077379	114077995	+	114077687	1.0	1.0
gene:TraesCS1D03G0266700	Chr1D	111372272	111378337	-	111375304	Chr1D	114222309	114227951	-	114225130	1.0	1.0
gene:TraesCS1D03G0266900	Chr1D	111793272	111793511	-	111793391	Chr1D	114638807	114639046	-	114638926	1.0	1.0
gene:TraesCS1D03G0267800	Chr1D	111942343	111949801	-	111946072	Chr1D	114786288	114793746	-	114790017	1.0	1.0
gene:TraesCS1D03G0267900	Chr1D	112564639	112565512	+	112565075	Chr1D	115413417	115414290	+	115413853	1.0	1.0
gene:TraesCS1D03G0268200	Chr1D	112581728	112585762	+	112583745	Chr1D	115430508	115434538	+	115432523	1.0	0.997
gene:TraesCS1D03G0268300	Chr1D	112586456	112588386	-	112587421	Chr1D	115435232	115437162	-	115436197	1.0	1.0
gene:TraesCS1D03G0268400	Chr1D	112687106	112688293	-	112687699	Chr1D	115535891	115537078	-	115536484	1.0	1.0
gene:TraesCS1D03G0268800	Chr1D	112923349	112926661	-	112925005	Chr1D	115770992	115774304	-	115772648	1.0	1.0
gene:TraesCS1D03G0269300	Chr1D	113042962	113049106	-	113046034	Chr1D	115890648	115896792	-	115893720	1.0	1.0
gene:TraesCS1D03G0269400	Chr1D	113069455	113072803	+	113071129	Chr1D	115917117	115920477	+	115918797	1.0	1.0
gene:TraesCS1D03G0269500	Chr1D	113072753	113076182	-	113074467	Chr1D	115920427	115923856	-	115922141	1.0	1.0
gene:TraesCS1D03G0270300	Chr1D	113107817	113109764	-	113108790	Chr1D	115955495	115957442	-	115956468	1.0	1.0
gene:TraesCS1D03G0270500	Chr1D	113151698	113153761	-	113152729	Chr1D	115999835	116001898	-	116000866	1.0	1.0
gene:TraesCS1D03G0270700	Chr1D	113433328	113435402	+	113434365	Chr1D	116281505	116283579	+	116282542	1.0	1.0
gene:TraesCS1D03G0270800	Chr1D	113435954	113440044	+	113437999	Chr1D	116284131	116288221	+	116286176	1.0	1.0
gene:TraesCS1D03G0270900	Chr1D	113594721	113598590	+	113596655	Chr1D	116442214	116446084	+	116444149	1.0	1.0
gene:TraesCS1D03G0271000	Chr1D	113602875	113617894	-	113610384	Chr1D	116450369	116465389	-	116457879	1.0	1.0
gene:TraesCS1D03G0271100	Chr1D	113664945	113665632	+	113665288	Chr1D	116512441	116513128	+	116512784	1.0	1.0
gene:TraesCS1D03G0271500	Chr1D	113701474	113704714	+	113703094	Chr1D	116548971	116552211	+	116550591	1.0	1.0
gene:TraesCS1D03G0271600	Chr1D	113757970	113760860	+	113759415	Chr1D	116605262	116608152	+	116606707	1.0	1.0
gene:TraesCS1D03G0271700	Chr1D	113830105	113833974	+	113832039	Chr1D	116677406	116681275	+	116679340	1.0	1.0
gene:TraesCS1D03G0272300	Chr1D	114001685	114002716	-	114002200	Chr1D	116844374	116845405	-	116844889	1.0	0.999
gene:TraesCS1D03G0272400	Chr1D	114003016	114003789	+	114003402	Chr1D	116845705	116846478	+	116846091	1.0	1.0
gene:TraesCS1D03G0272900	Chr1D	114097406	114101067	-	114099236	Chr1D	116940106	116943767	-	116941936	1.0	0.999
gene:TraesCS1D03G0273200	Chr1D	114127011	114131002	-	114129006	Chr1D	116968518	116972509	-	116970513	1.0	1.0
gene:TraesCS1D03G0273300	Chr1D	114180598	114184789	+	114182693	Chr1D	117021863	117026054	+	117023958	1.0	1.0
gene:TraesCS1D03G0273900	Chr1D	114604189	114606422	-	114605305	Chr1D	117446026	117448259	-	117447142	1.0	1.0
gene:TraesCS1D03G0274400	Chr1D	114637880	114643124	-	114640502	Chr1D	117479720	117484964	-	117482342	1.0	1.0
gene:TraesCS1D03G0274500	Chr1D	114694916	114697040	-	114695978	Chr1D	117536756	117538880	-	117537818	1.0	1.0
gene:TraesCS1D03G0275000	Chr1D	114817556	114825614	+	114821585	Chr1D	117659437	117667501	+	117663469	1.0	1.0
gene:TraesCS1D03G0275200	Chr1D	114930434	114933328	+	114931881	Chr1D	117772360	117775254	+	117773807	1.0	0.997
gene:TraesCS1D03G0275300	Chr1D	115045991	115047019	-	115046505	Chr1D	117887656	117888686	-	117888171	1.0	0.997
gene:TraesCS1D03G0275500	Chr1D	115062363	115075210	-	115068786	Chr1D	117904028	117916543	-	117910285	1.0	1.0
gene:TraesCS1D03G0275800	Chr1D	115177785	115189512	-	115183648	Chr1D	118018288	118030015	-	118024151	1.0	1.0
gene:TraesCS1D03G0276000	Chr1D	115307181	115310463	-	115308822	Chr1D	118147897	118151179	-	118149538	1.0	1.0
gene:TraesCS1D03G0276200	Chr1D	115443392	115447059	+	115445225	Chr1D	118284029	118287758	+	118285893	1.0	1.0
gene:TraesCS1D03G0276600	Chr1D	115548704	115553687	+	115551195	Chr1D	118389414	118394397	+	118391905	1.0	1.0
gene:TraesCS1D03G0276700	Chr1D	115554979	115560427	-	115557703	Chr1D	118395689	118401137	-	118398413	1.0	1.0
gene:TraesCS1D03G0276900	Chr1D	115719790	115720825	+	115720307	Chr1D	118560515	118561550	+	118561032	1.0	1.0
gene:TraesCS1D03G0277100	Chr1D	115853031	115856332	+	115854681	Chr1D	118693270	118696571	+	118694920	1.0	1.0
gene:TraesCS1D03G0277200	Chr1D	115856673	115857869	-	115857271	Chr1D	118696912	118698108	-	118697510	1.0	1.0
gene:TraesCS1D03G0277400	Chr1D	116654896	116656667	+	116655781	Chr1D	119525769	119527540	+	119526654	1.0	1.0
gene:TraesCS1D03G0277500	Chr1D	116669633	116682356	+	116675994	Chr1D	119540506	119552898	+	119546702	1.0	1.0
gene:TraesCS1D03G0278100	Chr1D	116927044	116928466	+	116927755	Chr1D	119797703	119799125	+	119798414	1.0	1.0
gene:TraesCS1D03G0278400	Chr1D	116949741	116956146	-	116952943	Chr1D	119820402	119826811	-	119823606	1.0	0.999
gene:TraesCS1D03G0278700	Chr1D	116982347	116983418	-	116982882	Chr1D	119853011	119854082	-	119853546	1.0	1.0
gene:TraesCS1D03G0278800	Chr1D	116983379	116985995	-	116984687	Chr1D	119854043	119856659	-	119855351	1.0	1.0
gene:TraesCS1D03G0279000	Chr1D	117067267	117068375	-	117067821	Chr1D	119937918	119939026	-	119938472	1.0	1.0
gene:TraesCS1D03G0279200	Chr1D	117077945	117082067	-	117080006	Chr1D	119948596	119952718	-	119950657	1.0	1.0
gene:TraesCS1D03G0279800	Chr1D	117093795	117095063	+	117094429	Chr1D	119964446	119965714	+	119965080	1.0	1.0
gene:TraesCS1D03G0280000	Chr1D	117138064	117138792	-	117138428	Chr1D	120008429	120009157	-	120008793	1.0	1.0
gene:TraesCS1D03G0280100	Chr1D	117156423	117157286	-	117156854	Chr1D	120026789	120027652	-	120027220	1.0	1.0
gene:TraesCS1D03G0280200	Chr1D	117156800	117157149	+	117156974	Chr1D	120027166	120027515	+	120027340	1.0	1.0
gene:TraesCS1D03G0280900	Chr1D	117225782	117229933	+	117227857	Chr1D	120096145	120100296	+	120098220	1.0	0.997
gene:TraesCS1D03G0281000	Chr1D	117233733	117234228	+	117233980	Chr1D	120104097	120104592	+	120104344	1.0	1.0
gene:TraesCS1D03G0281600	Chr1D	117384909	117385256	-	117385082	Chr1D	120254585	120254932	-	120254758	1.0	1.0
gene:TraesCS1D03G0281900	Chr1D	117425456	117431583	-	117428519	Chr1D	120295145	120301272	-	120298208	1.0	1.0
gene:TraesCS1D03G0282000	Chr1D	117435803	117437607	-	117436705	Chr1D	120305495	120307299	-	120306397	1.0	1.0
gene:TraesCS1D03G0282100	Chr1D	117462014	117463549	-	117462781	Chr1D	120331705	120333240	-	120332472	1.0	1.0
