gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS2B03G0226300	Chr2B	65188826	65192480	+	65190653	Chr2B	72348691	72352345	+	72350518	1.0	1.0
gene:TraesCS2B03G0226700	Chr2B	65201942	65202133	+	65202037	Chr2B	72361807	72361998	+	72361902	1.0	1.0
gene:TraesCS2B03G0226600	Chr2B	65201767	65207324	-	65204545	Chr2B	72361632	72367190	-	72364411	1.0	1.0
gene:TraesCS2B03G0226900	Chr2B	65209792	65209983	+	65209887	Chr2B	72369658	72369849	+	72369753	1.0	1.0
gene:TraesCS2B03G0226800	Chr2B	65209761	65213730	-	65211745	Chr2B	72369627	72373596	-	72371611	1.0	1.0
gene:TraesCS2B03G0227100	Chr2B	65216529	65219835	-	65218182	Chr2B	72376395	72379701	-	72378048	1.0	1.0
gene:TraesCS2B03G0227200	Chr2B	65315357	65318657	-	65317007	Chr2B	72475076	72478376	-	72476726	1.0	1.0
gene:TraesCS2B03G0227700	Chr2B	65620755	65622930	-	65621842	Chr2B	72777464	72779639	-	72778551	1.0	1.0
gene:TraesCS2B03G0227800	Chr2B	65626437	65627917	-	65627177	Chr2B	72783150	72784630	-	72783890	1.0	1.0
gene:TraesCS2B03G0227900	Chr2B	65771201	65773759	-	65772480	Chr2B	72927551	72930109	-	72928830	1.0	0.999
gene:TraesCS2B03G0228000	Chr2B	65830762	65833045	-	65831903	Chr2B	72987132	72989415	-	72988273	1.0	1.0
gene:TraesCS2B03G0228200	Chr2B	65844923	65846701	-	65845812	Chr2B	73001293	73003071	-	73002182	1.0	1.0
gene:TraesCS2B03G0228300	Chr2B	65855818	65859806	+	65857812	Chr2B	73012189	73016177	+	73014183	1.0	0.999
gene:TraesCS2B03G0228400	Chr2B	65878856	65880300	+	65879578	Chr2B	73035235	73036679	+	73035957	1.0	1.0
gene:TraesCS2B03G0228600	Chr2B	66068769	66070272	+	66069520	Chr2B	73224845	73226348	+	73225596	1.0	0.999
gene:TraesCS2B03G0229100	Chr2B	66198312	66209332	-	66203822	Chr2B	73354410	73365550	-	73359980	1.0	0.999
gene:TraesCS2B03G0229200	Chr2B	66220685	66221534	+	66221109	Chr2B	73378167	73379016	+	73378591	1.0	0.996
gene:TraesCS2B03G0229600	Chr2B	66304618	66305700	+	66305159	Chr2B	73462104	73463185	+	73462644	0.998	0.997
gene:TraesCS2B03G0229700	Chr2B	66322115	66322925	+	66322520	Chr2B	73568010	73568820	+	73568415	1.0	1.0
gene:TraesCS2B03G0229900	Chr2B	66356161	66357408	+	66356784	Chr2B	73602064	73603311	+	73602687	1.0	1.0
gene:TraesCS2B03G0230000	Chr2B	66373336	66376648	-	66374992	Chr2B	73619252	73622564	-	73620908	1.0	1.0
gene:TraesCS2B03G0230200	Chr2B	66502486	66508676	+	66505581	Chr2B	73748412	73754602	+	73751507	1.0	0.999
gene:TraesCS2B03G0230400	Chr2B	66516152	66526240	-	66521196	Chr2B	73762242	73772323	-	73767282	1.0	0.999
gene:TraesCS2B03G0230500	Chr2B	66529184	66531560	+	66530372	Chr2B	73775267	73777613	+	73776440	0.984	0.984
gene:TraesCS2B03G0231100	Chr2B	66634184	66634753	+	66634468	Chr2B	73879991	73880560	+	73880275	1.0	1.0
gene:TraesCS2B03G0231500	Chr2B	66752656	66753078	+	66752867	Chr2B	73998468	73998890	+	73998679	1.0	0.997
gene:TraesCS2B03G0231600	Chr2B	66755662	66756437	-	66756049	Chr2B	74001475	74002250	-	74001862	1.0	0.998
gene:TraesCS2B03G0231700	Chr2B	67163391	67167282	-	67165336	Chr2B	74410984	74414875	-	74412929	1.0	1.0
gene:TraesCS2B03G0231800	Chr2B	67167354	67174297	-	67170825	Chr2B	74414947	74421891	-	74418419	1.0	1.0
gene:TraesCS2B03G0232200	Chr2B	67283683	67287870	-	67285776	Chr2B	74528583	74532770	-	74530676	1.0	1.0
gene:TraesCS2B03G0233800	Chr2B	68790126	68791460	-	68790793	Chr2B	75985258	75986592	-	75985925	1.0	0.999
gene:TraesCS2B03G0233900	Chr2B	68793995	68795038	-	68794516	Chr2B	75989121	75990164	-	75989642	1.0	1.0
gene:TraesCS2B03G0234000	Chr2B	68808524	68809129	-	68808826	Chr2B	76003656	76004261	-	76003958	1.0	1.0
gene:TraesCS2B03G0234400	Chr2B	68862561	68864103	-	68863332	Chr2B	76057318	76058860	-	76058089	1.0	1.0
gene:TraesCS2B03G0234500	Chr2B	68886302	68887185	+	68886743	Chr2B	76081164	76082047	+	76081605	1.0	1.0
gene:TraesCS2B03G0235400	Chr2B	68999138	69000868	-	69000003	Chr2B	76193106	76194836	-	76193971	1.0	1.0
gene:TraesCS2B03G0235800	Chr2B	69698540	69703097	-	69700818	Chr2B	76899672	76904229	-	76901950	1.0	1.0
gene:TraesCS2B03G0235900	Chr2B	69725138	69726949	+	69726043	Chr2B	76926251	76928062	+	76927156	1.0	1.0
gene:TraesCS2B03G0236000	Chr2B	69730251	69736018	+	69733134	Chr2B	76931366	76937134	+	76934250	1.0	1.0
gene:TraesCS2B03G0236400	Chr2B	69937350	69937813	-	69937581	Chr2B	77138497	77138960	-	77138728	1.0	1.0
gene:TraesCS2B03G0236600	Chr2B	70065048	70068868	+	70066958	Chr2B	77266675	77270336	+	77268505	1.0	0.998
gene:TraesCS2B03G0236700	Chr2B	70069350	70075639	-	70072494	Chr2B	77270818	77277108	-	77273963	1.0	0.999
gene:TraesCS2B03G0237100	Chr2B	70501680	70502867	+	70502273	Chr2B	77702113	77703300	+	77702706	1.0	1.0
gene:TraesCS2B03G0237400	Chr2B	70512240	70514031	-	70513135	Chr2B	77712674	77714465	-	77713569	1.0	0.998
gene:TraesCS2B03G0237600	Chr2B	70611661	70612362	+	70612011	Chr2B	77816159	77816860	+	77816509	1.0	0.997
gene:TraesCS2B03G0237700	Chr2B	70646478	70647096	-	70646787	Chr2B	77898800	77899418	-	77899109	1.0	0.991
gene:TraesCS2B03G0238400	Chr2B	70800740	70801663	+	70801201	Chr2B	77980946	77981893	+	77981419	0.998	0.929
gene:TraesCS2B03G0238600	Chr2B	70842548	70853352	-	70847950	Chr2B	78078077	78088886	-	78083481	0.999	0.988
gene:TraesCS2B03G0239600	Chr2B	71369873	71387752	+	71378812	Chr2B	78590570	78608492	+	78599531	1.0	0.988
gene:TraesCS2B03G0239700	Chr2B	71389549	71396786	+	71393167	Chr2B	78610300	78617614	+	78613957	1.0	0.994
gene:TraesCS2B03G0239800	Chr2B	71398545	71406277	+	71402411	Chr2B	78619374	78627113	+	78623243	1.0	0.993
gene:TraesCS2B03G0239900	Chr2B	71411974	71414719	-	71413346	Chr2B	78632847	78635580	-	78634213	0.995	0.993
gene:TraesCS2B03G0240200	Chr2B	71617891	71620110	+	71619000	Chr2B	78851783	78854002	+	78852892	1.0	0.996
gene:TraesCS2B03G0240300	Chr2B	71636819	71637757	-	71637288	Chr2B	78870575	78871513	-	78871044	1.0	0.995
gene:TraesCS2B03G0240400	Chr2B	71637807	71639143	-	71638475	Chr2B	78871563	78872907	-	78872235	1.0	0.99
gene:TraesCS2B03G0241100	Chr2B	71751634	71759697	-	71755665	Chr2B	79000710	79008771	-	79004740	1.0	0.997
gene:TraesCS2B03G0241200	Chr2B	71775001	71780550	-	71777775	Chr2B	79023945	79039977	-	79031961	1.0	0.997
gene:TraesCS2B03G0241900	Chr2B	71903509	71904781	+	71904145	Chr2B	79145063	79146335	+	79145699	1.0	0.989
gene:TraesCS2B03G0242200	Chr2B	72329842	72331984	-	72330913	Chr2B	79520069	79522199	-	79521134	1.0	0.987
gene:TraesCS2B03G0242700	Chr2B	72408146	72410492	+	72409319	Chr2B	79604929	79607286	+	79606107	0.998	0.971
gene:TraesCS2B03G0243300	Chr2B	72535024	72538091	-	72536557	Chr2B	79890487	79893552	-	79892019	0.999	0.993
gene:TraesCS2B03G0243400	Chr2B	72539927	72544728	-	72542327	Chr2B	79895139	79899939	-	79897539	1.0	0.994
gene:TraesCS2B03G0243500	Chr2B	72593340	72596996	+	72595168	Chr2B	79935524	79939148	+	79937336	0.987	0.98
gene:TraesCS2B03G0244700	Chr2B	72690562	72691965	+	72691263	Chr2B	80002663	80004066	+	80003364	1.0	1.0
gene:TraesCS2B03G0244800	Chr2B	72774092	72777414	+	72775753	Chr2B	80086214	80089536	+	80087875	1.0	0.999
gene:TraesCS2B03G0244900	Chr2B	72782807	72783891	-	72783349	Chr2B	80094940	80096024	-	80095482	1.0	1.0
gene:TraesCS2B03G0245000	Chr2B	72859892	72863723	+	72861807	Chr2B	80172034	80175865	+	80173949	1.0	0.999
gene:TraesCS2B03G0245200	Chr2B	72916518	72921753	+	72919135	Chr2B	80228120	80233356	+	80230738	1.0	1.0
gene:TraesCS2B03G0246300	Chr2B	73424233	73425576	-	73424904	Chr2B	80734564	80735907	-	80735235	1.0	1.0
gene:TraesCS2B03G0246400	Chr2B	73561382	73568120	-	73564751	Chr2B	80871711	80878449	-	80875080	1.0	1.0
gene:TraesCS2B03G0247100	Chr2B	73753930	73755405	-	73754667	Chr2B	81064191	81065666	-	81064928	1.0	1.0
gene:TraesCS2B03G0247400	Chr2B	73894838	73896108	+	73895473	Chr2B	81204149	81205419	+	81204784	1.0	1.0
gene:TraesCS2B03G0247700	Chr2B	74079726	74084093	+	74081909	Chr2B	81388071	81392438	+	81390254	1.0	1.0
gene:TraesCS2B03G0247900	Chr2B	74095784	74099872	+	74097828	Chr2B	81404128	81408265	+	81406196	1.0	0.984
gene:TraesCS2B03G0248200	Chr2B	74256233	74256985	-	74256609	Chr2B	81542438	81543181	-	81542809	0.988	0.944
gene:TraesCS2B03G0249700	Chr2B	74614569	74616626	-	74615597	Chr2B	81817028	81819085	-	81818056	1.0	0.999
gene:TraesCS2B03G0250900	Chr2B	74815798	74816094	-	74815946	Chr2B	82009739	82010035	-	82009887	1.0	0.996
gene:TraesCS2B03G0251800	Chr2B	74998982	75000248	+	74999615	Chr2B	82248423	82249689	+	82249056	1.0	1.0
gene:TraesCS2B03G0251900	Chr2B	75074097	75075389	-	75074743	Chr2B	82312778	82314071	-	82313424	1.0	0.995
gene:TraesCS2B03G0252000	Chr2B	75190058	75191501	-	75190779	Chr2B	82431853	82433296	-	82432574	1.0	0.996
gene:TraesCS2B03G0252200	Chr2B	75266250	75266579	+	75266414	Chr2B	82496456	82496784	+	82496620	0.996	0.993
gene:TraesCS2B03G0252500	Chr2B	75447061	75447528	+	75447294	Chr2B	82688493	82688963	+	82688728	1.0	0.978
gene:TraesCS2B03G0252700	Chr2B	75521099	75523123	-	75522111	Chr2B	82753627	82755660	-	82754643	1.0	0.994
gene:TraesCS2B03G0253500	Chr2B	75734851	75735625	-	75735238	Chr2B	82996367	82997141	-	82996754	1.0	0.998
gene:TraesCS2B03G0253600	Chr2B	75747175	75756536	-	75751855	Chr2B	83009890	83019249	-	83014569	1.0	0.999
gene:TraesCS2B03G0254300	Chr2B	75889814	75893256	-	75891535	Chr2B	83162927	83166368	-	83164647	1.0	0.998
gene:TraesCS2B03G0254400	Chr2B	75948835	75951006	-	75949920	Chr2B	83208450	83210617	-	83209533	1.0	0.996
gene:TraesCS2B03G0254500	Chr2B	76108587	76109114	-	76108850	Chr2B	83358964	83359511	-	83359237	1.0	0.941
gene:TraesCS2B03G0254600	Chr2B	76114867	76117086	-	76115976	Chr2B	83365013	83367297	-	83366155	1.0	0.965
gene:TraesCS2B03G0254900	Chr2B	76277527	76278595	+	76278061	Chr2B	83509072	83510142	+	83509607	1.0	0.994
gene:TraesCS2B03G0255000	Chr2B	76522002	76523951	+	76522976	Chr2B	83686130	83688098	+	83687114	1.0	0.995
gene:TraesCS2B03G0255300	Chr2B	76552805	76554682	-	76553743	Chr2B	83713178	83715038	-	83714108	0.989	0.979
gene:TraesCS2B03G0255400	Chr2B	76558926	76562622	-	76560774	Chr2B	83719108	83722792	-	83720950	1.0	0.996
gene:TraesCS2B03G0255500	Chr2B	76566279	76567805	+	76567042	Chr2B	83726410	83727918	+	83727164	0.979	0.94
gene:TraesCS2B03G0255800	Chr2B	76583535	76585171	-	76584353	Chr2B	83744797	83746430	-	83745613	0.996	0.971
gene:TraesCS2B03G0256400	Chr2B	76646654	76648114	+	76647384	Chr2B	83826890	83828350	+	83827620	1.0	0.994
gene:TraesCS2B03G0256600	Chr2B	76684848	76686071	-	76685459	Chr2B	83854102	83855325	-	83854713	1.0	0.992
gene:TraesCS2B03G0256800	Chr2B	76867096	76868319	+	76867707	Chr2B	84045480	84046703	+	84046091	1.0	0.993
gene:TraesCS2B03G0257100	Chr2B	76924234	76929717	+	76926975	Chr2B	84102596	84108079	+	84105337	1.0	1.0
gene:TraesCS2B03G0257200	Chr2B	76931976	76932227	+	76932101	Chr2B	84110334	84110585	+	84110459	1.0	0.996
gene:TraesCS2B03G0257400	Chr2B	77013102	77016273	-	77014687	Chr2B	84191524	84194695	-	84193109	1.0	1.0
gene:TraesCS2B03G0257700	Chr2B	77161421	77164317	-	77162869	Chr2B	84339857	84342753	-	84341305	1.0	0.997
gene:TraesCS2B03G0258900	Chr2B	78302441	78303811	+	78303126	Chr2B	85379436	85380794	+	85380115	0.985	0.955
gene:TraesCS2B03G0259200	Chr2B	78356094	78358276	-	78357185	Chr2B	85387050	85389232	-	85388141	1.0	0.997
gene:TraesCS2B03G0260600	Chr2B	78748089	78749577	-	78748833	Chr2B	85785065	85786553	-	85785809	1.0	0.997
gene:TraesCS2B03G0260700	Chr2B	78797490	78798968	-	78798229	Chr2B	85834345	85835823	-	85835084	1.0	0.997
gene:TraesCS2B03G0260900	Chr2B	78803930	78810295	+	78807112	Chr2B	85840815	85847179	+	85843997	1.0	0.997
gene:TraesCS2B03G0261000	Chr2B	78820682	78821154	-	78820918	Chr2B	85857541	85858013	-	85857777	1.0	0.997
gene:TraesCS2B03G0261400	Chr2B	78872279	78872742	-	78872510	Chr2B	85895183	85895646	-	85895414	1.0	0.994
gene:TraesCS2B03G0262300	Chr2B	79147376	79147640	-	79147508	Chr2B	86182517	86182781	-	86182649	1.0	0.984
gene:TraesCS2B03G0262500	Chr2B	79241719	79244647	-	79243183	Chr2B	86288229	86291160	-	86289694	0.999	0.997
gene:TraesCS2B03G0262900	Chr2B	79942245	79944421	-	79943333	Chr2B	86977171	86979347	-	86978259	0.975	0.93
gene:TraesCS2B03G0263000	Chr2B	80082012	80092010	+	80087011	Chr2B	87044127	87054071	+	87049099	1.0	0.989
gene:TraesCS2B03G0263200	Chr2B	80092301	80092777	-	80092539	Chr2B	87054375	87054860	-	87054617	1.0	0.96
gene:TraesCS2B03G0263300	Chr2B	80099513	80100900	-	80100206	Chr2B	87377084	87378471	-	87377777	0.997	0.976
gene:TraesCS2B03G0263800	Chr2B	80120077	80131478	-	80125777	Chr2B	87408300	87419700	-	87414000	1.0	1.0
gene:TraesCS2B03G0264100	Chr2B	80321308	80321724	+	80321516	Chr2B	87581126	87581542	+	87581334	1.0	0.978
gene:TraesCS2B03G0264200	Chr2B	80371153	80377419	+	80374286	Chr2B	87642364	87648632	+	87645498	1.0	0.997
gene:TraesCS2B03G0264600	Chr2B	80456493	80458103	+	80457298	Chr2B	87707212	87708822	+	87708017	1.0	1.0
gene:TraesCS2B03G0265500	Chr2B	80533011	80535450	+	80534230	Chr2B	87783640	87786047	+	87784843	0.968	0.947
gene:TraesCS2B03G0266100	Chr2B	80823139	80825708	+	80824423	Chr2B	88062660	88065229	+	88063944	1.0	0.995
gene:TraesCS2B03G0266300	Chr2B	80914943	80921496	+	80918219	Chr2B	88119335	88126645	+	88122990	1.0	0.999
gene:TraesCS2B03G0266700	Chr2B	80938259	80939458	-	80938858	Chr2B	88143379	88144577	-	88143978	0.999	0.985
gene:TraesCS2B03G0266900	Chr2B	81096575	81107546	-	81102060	Chr2B	88283014	88294079	-	88288546	1.0	0.997
gene:TraesCS2B03G0267000	Chr2B	81155995	81169766	-	81162880	Chr2B	88330345	88344150	-	88337247	1.0	0.997
gene:TraesCS2B03G0268000	Chr2B	81545295	81551490	-	81548392	Chr2B	88835277	88841484	-	88838380	1.0	0.991
gene:TraesCS2B03G0268300	Chr2B	81747010	81748111	+	81747560	Chr2B	89073111	89074212	+	89073661	1.0	1.0
gene:TraesCS2B03G0268400	Chr2B	81789393	81795099	-	81792246	Chr2B	89118261	89123965	-	89121113	0.999	0.995
gene:TraesCS2B03G0269000	Chr2B	82376299	82380134	+	82378216	Chr2B	89778780	89782595	+	89780687	1.0	0.999
gene:TraesCS2B03G0269400	Chr2B	83146686	83152012	-	83149349	Chr2B	90565510	90570828	-	90568169	1.0	0.999
gene:TraesCS2B03G0269700	Chr2B	83222407	83222622	-	83222514	Chr2B	90661404	90661619	-	90661511	1.0	1.0
gene:TraesCS2B03G0269800	Chr2B	83228092	83231895	+	83229993	Chr2B	90673029	90676697	+	90674863	0.939	0.908
gene:TraesCS2B03G0270000	Chr2B	83381329	83382809	+	83382069	Chr2B	93869777	93871225	+	93870501	0.97	0.941
gene:TraesCS2B03G0270200	Chr2B	83499327	83501306	+	83500316	Chr2B	93925462	93927441	+	93926451	1.0	0.99
gene:TraesCS2B03G0270900	Chr2B	83606555	83607217	+	83606886	Chr2B	93814107	93814770	-	93814438	1.0	0.98
gene:TraesCS2B03G0271900	Chr2B	84345609	84352633	-	84349121	Chr2B	93373798	93380806	+	93377302	0.968	0.943
gene:TraesCS2B03G0272300	Chr2B	84413133	84417297	-	84415215	Chr2B	93349217	93353142	+	93351179	0.996	0.966
gene:TraesCS2B03G0272800	Chr2B	84450736	84460041	-	84455388	Chr2B	93325128	93333828	+	93329478	0.933	0.915
gene:TraesCS2B03G0273000	Chr2B	84693790	84696042	+	84694916	Chr2B	93212777	93214992	-	93213884	0.98	0.947
gene:TraesCS2B03G0273100	Chr2B	84697905	84700146	+	84699025	Chr2B	93208954	93211213	-	93210083	0.986	0.957
gene:TraesCS2B03G0273200	Chr2B	84700323	84703273	+	84701798	Chr2B	93205855	93208769	-	93207312	0.981	0.946
gene:TraesCS2B03G0273300	Chr2B	84702250	84706536	-	84704393	Chr2B	93202655	93206875	+	93204765	0.959	0.923
gene:TraesCS2B03G0274800	Chr2B	85118114	85118848	-	85118481	Chr2B	92775114	92775848	+	92775481	1.0	0.986
gene:TraesCS2B03G0275100	Chr2B	85296134	85297033	+	85296583	Chr2B	93345795	93346691	+	93346243	0.996	0.956
gene:TraesCS2B03G0275200	Chr2B	85305133	85310240	-	85307686	Chr2B	92582926	92587948	+	92585437	0.993	0.957
gene:TraesCS2B03G0276000	Chr2B	85496857	85502737	-	85499797	Chr2B	92344376	92350183	+	92347279	0.995	0.966
gene:TraesCS2B03G0276500	Chr2B	85656886	85660970	+	85658928	Chr2B	92292956	92297031	+	92294993	0.991	0.937
gene:TraesCS2B03G0276900	Chr2B	85697384	85698115	-	85697749	Chr2B	92266832	92267569	+	92267200	1.0	0.934
gene:TraesCS2B03G0278200	Chr2B	86416282	86421270	+	86418776	Chr2B	98451228	98456216	+	98453722	1.0	0.998
gene:TraesCS2B03G0278300	Chr2B	86421880	86422786	+	86422333	Chr2B	98456822	98457728	+	98457275	1.0	0.998
gene:TraesCS2B03G0278400	Chr2B	86427397	86429782	+	86428589	Chr2B	98462631	98465022	+	98463826	1.0	0.984
gene:TraesCS2B03G0279100	Chr2B	86835940	86837894	+	86836917	Chr2B	98792973	98794931	+	98793952	1.0	0.996
gene:TraesCS2B03G0279300	Chr2B	86906253	86913161	-	86909707	Chr2B	98863281	98870199	-	98866740	1.0	0.998
gene:TraesCS2B03G0279700	Chr2B	87214706	87219982	+	87217344	Chr2B	99158419	99163697	+	99161058	1.0	0.999
gene:TraesCS2B03G0279800	Chr2B	87225731	87237752	+	87231741	Chr2B	99169442	99181463	+	99175452	1.0	1.0
gene:TraesCS2B03G0280200	Chr2B	87258124	87260813	-	87259468	Chr2B	99201836	99204525	-	99203180	1.0	1.0
gene:TraesCS2B03G0280100	Chr2B	87254651	87266071	-	87260361	Chr2B	99198363	99209783	-	99204073	1.0	1.0
gene:TraesCS2B03G0280300	Chr2B	87263833	87264840	-	87264336	Chr2B	99207545	99208552	-	99208048	1.0	1.0
gene:TraesCS2B03G0280400	Chr2B	87287247	87290047	-	87288647	Chr2B	99230958	99233745	-	99232351	1.0	1.0
gene:TraesCS2B03G0280500	Chr2B	87292183	87294417	-	87293300	Chr2B	99235881	99238115	-	99236998	1.0	1.0
gene:TraesCS2B03G0280700	Chr2B	87299189	87300980	-	87300084	Chr2B	99242886	99244677	-	99243781	1.0	1.0
gene:TraesCS2B03G0281200	Chr2B	87675735	87685559	-	87680647	Chr2B	99619008	99628830	-	99623919	1.0	0.998
gene:TraesCS2B03G0281300	Chr2B	87716944	87719485	-	87718214	Chr2B	99659928	99662469	-	99661198	1.0	1.0
gene:TraesCS2B03G0281500	Chr2B	87792036	87795626	+	87793831	Chr2B	99735037	99738627	+	99736832	1.0	1.0
gene:TraesCS2B03G0281600	Chr2B	87796498	87798868	+	87797683	Chr2B	99739499	99741869	+	99740684	1.0	1.0
gene:TraesCS2B03G0281800	Chr2B	87804763	87805806	-	87805284	Chr2B	99747764	99748807	-	99748285	1.0	1.0
gene:TraesCS2B03G0282800	Chr2B	87850826	87854357	-	87852591	Chr2B	99793791	99797322	-	99795556	1.0	0.999
gene:TraesCS2B03G0282900	Chr2B	88132111	88134039	-	88133075	Chr2B	100074668	100076596	-	100075632	1.0	1.0
gene:TraesCS2B03G0283000	Chr2B	88150560	88152967	+	88151763	Chr2B	100093118	100095525	+	100094321	1.0	1.0
gene:TraesCS2B03G0283400	Chr2B	88578902	88581053	+	88579977	Chr2B	100518682	100520833	+	100519757	1.0	0.999
gene:TraesCS2B03G0283600	Chr2B	88913684	88926382	+	88920033	Chr2B	100853480	100866179	+	100859829	1.0	1.0
gene:TraesCS2B03G0283800	Chr2B	88928644	88931003	+	88929823	Chr2B	100868441	100870800	+	100869620	1.0	0.999
gene:TraesCS2B03G0284300	Chr2B	89343533	89346503	+	89345018	Chr2B	101278285	101281255	+	101279770	1.0	1.0
gene:TraesCS2B03G0284400	Chr2B	89347938	89351263	-	89349600	Chr2B	101282690	101286015	-	101284352	1.0	1.0
gene:TraesCS2B03G0284600	Chr2B	89646218	89647865	-	89647041	Chr2B	101580391	101582038	-	101581214	1.0	1.0
gene:TraesCS2B03G0285100	Chr2B	89945933	89947712	+	89946822	Chr2B	101879142	101880921	+	101880031	1.0	1.0
gene:TraesCS2B03G0285500	Chr2B	90296857	90298715	+	90297786	Chr2B	102227951	102229809	+	102228880	1.0	0.999
gene:TraesCS2B03G0285700	Chr2B	90432309	90434045	+	90433177	Chr2B	102363371	102365107	+	102364239	1.0	1.0
gene:TraesCS2B03G0287600	Chr2B	91562062	91563989	-	91563025	Chr2B	103493165	103495092	-	103494128	1.0	1.0
gene:TraesCS2B03G0288000	Chr2B	92135295	92139289	-	92137292	Chr2B	104064884	104068878	-	104066881	1.0	1.0
gene:TraesCS2B03G0288700	Chr2B	92449201	92450996	+	92450098	Chr2B	104378577	104380372	+	104379474	1.0	1.0
gene:TraesCS2B03G0288900	Chr2B	92601484	92603611	+	92602547	Chr2B	104530894	104533021	+	104531957	1.0	1.0
gene:TraesCS2B03G0289100	Chr2B	92608753	92609509	+	92609131	Chr2B	104538164	104538920	+	104538542	1.0	1.0
gene:TraesCS2B03G0289300	Chr2B	92704871	92707097	+	92705984	Chr2B	104634195	104636423	+	104635309	1.0	0.998
gene:TraesCS2B03G0289400	Chr2B	92807000	92809151	-	92808075	Chr2B	104735975	104738126	-	104737050	1.0	1.0
gene:TraesCS2B03G0289600	Chr2B	92951740	92956609	-	92954174	Chr2B	104879634	104884505	-	104882069	1.0	0.999
gene:TraesCS2B03G0289700	Chr2B	93272215	93276151	+	93274183	Chr2B	105199720	105203656	+	105201688	1.0	0.999
gene:TraesCS2B03G0290000	Chr2B	93837253	93840940	+	93839096	Chr2B	105786326	105790013	+	105788169	1.0	0.999
gene:TraesCS2B03G0290500	Chr2B	94313567	94317016	+	94315291	Chr2B	106260537	106263986	+	106262261	1.0	1.0
gene:TraesCS2B03G0291000	Chr2B	94812623	94813848	-	94813235	Chr2B	106749434	106750659	-	106750046	1.0	1.0
gene:TraesCS2B03G0291100	Chr2B	94974606	94980822	-	94977714	Chr2B	106911397	106917613	-	106914505	1.0	1.0
gene:TraesCS2B03G0291400	Chr2B	95141809	95143475	-	95142642	Chr2B	107078154	107079820	-	107078987	1.0	1.0
gene:TraesCS2B03G0292700	Chr2B	95415429	95415870	+	95415649	Chr2B	107348253	107348694	+	107348473	1.0	1.0
gene:TraesCS2B03G0293200	Chr2B	95464170	95465610	+	95464890	Chr2B	107396418	107397858	+	107397138	1.0	1.0
gene:TraesCS2B03G0293300	Chr2B	95465930	95471210	-	95468570	Chr2B	107398178	107403458	-	107400818	1.0	1.0
gene:TraesCS2B03G0293400	Chr2B	95540753	95544086	+	95542419	Chr2B	107470909	107474242	+	107472575	1.0	1.0
gene:TraesCS2B03G0294100	Chr2B	95795122	95795541	-	95795331	Chr2B	107714762	107715181	-	107714971	1.0	1.0
gene:TraesCS2B03G0294200	Chr2B	95795642	95804165	-	95799903	Chr2B	107715282	107723811	-	107719546	1.0	1.0
gene:TraesCS2B03G0294700	Chr2B	96032385	96033663	-	96033024	Chr2B	107964094	107965372	-	107964733	1.0	1.0
gene:TraesCS2B03G0294800	Chr2B	96038252	96046328	-	96042290	Chr2B	107969961	107978037	-	107973999	1.0	1.0
gene:TraesCS2B03G0294900	Chr2B	96049276	96049851	-	96049563	Chr2B	107980985	107981560	-	107981272	1.0	1.0
gene:TraesCS2B03G0295100	Chr2B	96232785	96236397	-	96234591	Chr2B	108163750	108167189	-	108165469	1.0	1.0
gene:TraesCS2B03G0295500	Chr2B	96448480	96453208	+	96450844	Chr2B	108378822	108383550	+	108381186	1.0	1.0
gene:TraesCS2B03G0295700	Chr2B	96457130	96459394	+	96458262	Chr2B	108387472	108389736	+	108388604	1.0	1.0
gene:TraesCS2B03G0295800	Chr2B	96464484	96467973	+	96466228	Chr2B	108394826	108398315	+	108396570	1.0	1.0
gene:TraesCS2B03G0296200	Chr2B	96536596	96539502	+	96538049	Chr2B	108466967	108469873	+	108468420	1.0	1.0
gene:TraesCS2B03G0296300	Chr2B	96540776	96544621	-	96542698	Chr2B	108471147	108474992	-	108473069	1.0	1.0
gene:TraesCS2B03G0296400	Chr2B	96586220	96589474	+	96587847	Chr2B	108516609	108519863	+	108518236	1.0	1.0
gene:TraesCS2B03G0296500	Chr2B	96911639	96924474	+	96918056	Chr2B	108841343	108854178	+	108847760	1.0	1.0
gene:TraesCS2B03G0296700	Chr2B	96934158	96936127	+	96935142	Chr2B	108863872	108865841	+	108864856	1.0	1.0
gene:TraesCS2B03G0296800	Chr2B	97038341	97040608	+	97039474	Chr2B	108968170	108970437	+	108969303	1.0	1.0
gene:TraesCS2B03G0297000	Chr2B	97097030	97097413	+	97097221	Chr2B	109026860	109027243	+	109027051	1.0	1.0
gene:TraesCS2B03G0297100	Chr2B	97145380	97146355	+	97145867	Chr2B	109075023	109075998	+	109075510	1.0	1.0
gene:TraesCS2B03G0297200	Chr2B	97147910	97154762	+	97151336	Chr2B	109077553	109084405	+	109080979	1.0	0.999
gene:TraesCS2B03G0297300	Chr2B	97156171	97158336	+	97157253	Chr2B	109085814	109087854	+	109086834	1.0	1.0
gene:TraesCS2B03G0297800	Chr2B	97305705	97313376	+	97309540	Chr2B	109233687	109241352	+	109237519	1.0	0.999
gene:TraesCS2B03G0297900	Chr2B	97443935	97444483	+	97444209	Chr2B	109373879	109374427	+	109374153	1.0	0.991
