gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS3D03G0355600	Chr3D	138126300	138130555	+	138128427	Chr3D	135881967	135886246	+	135884106	1.0	1.0	collinear
gene:TraesCS3D03G0355900	Chr3D	138474658	138476236	+	138475447	Chr3D	136229984	136231562	+	136230773	1.0	1.0	collinear
gene:TraesCS3D03G0356000	Chr3D	138476200	138482794	-	138479497	Chr3D	136231526	136238054	-	136234790	1.0	1.0	collinear
gene:TraesCS3D03G0356100	Chr3D	138498525	138502552	+	138500538	Chr3D	136253784	136257812	+	136255798	1.0	0.998	collinear
gene:TraesCS3D03G0356500	Chr3D	138570404	138573759	-	138572081	Chr3D	136325664	136329019	-	136327341	1.0	1.0	collinear
gene:TraesCS3D03G0356600	Chr3D	138577698	138585415	-	138581556	Chr3D	136335255	136342972	-	136339113	1.0	1.0	collinear
gene:TraesCS3D03G0356700	Chr3D	138683155	138686347	-	138684751	Chr3D	136443572	136446764	-	136445168	1.0	1.0	collinear
gene:TraesCS3D03G0357000	Chr3D	139374332	139381475	+	139377903	Chr3D	137126826	137134088	+	137130457	1.0	0.999	collinear
gene:TraesCS3D03G0357100	Chr3D	139384136	139385347	+	139384741	Chr3D	137136658	137137869	+	137137263	1.0	1.0	collinear
gene:TraesCS3D03G0357700	Chr3D	140901423	140908759	+	140905091	Chr3D	138649486	138656822	+	138653154	1.0	1.0	collinear
gene:TraesCS3D03G0358000	Chr3D	141248537	141252756	+	141250646	Chr3D	138997036	139001255	+	138999145	1.0	1.0	collinear
gene:TraesCS3D03G0358100	Chr3D	141659023	141662222	+	141660622	Chr3D	139401233	139404432	+	139402832	1.0	1.0	collinear
gene:TraesCS3D03G0358500	Chr3D	141686441	141692832	+	141689636	Chr3D	139428651	139435042	+	139431846	1.0	1.0	collinear
gene:TraesCS3D03G0359700	Chr3D	141891630	141901748	-	141896689	Chr3D	139633996	139644114	-	139639055	1.0	1.0	collinear
gene:TraesCS3D03G0360000	Chr3D	141951529	141952125	-	141951827	Chr3D	139694345	139694941	-	139694643	1.0	1.0	collinear
gene:TraesCS3D03G0361400	Chr3D	142127770	142128924	+	142128347	Chr3D	139871381	139872535	+	139871958	1.0	0.999	collinear
gene:TraesCS3D03G0361500	Chr3D	142135275	142136279	+	142135777	Chr3D	139878885	139879889	+	139879387	1.0	1.0	collinear
gene:TraesCS3D03G0361600	Chr3D	142137896	142140593	-	142139244	Chr3D	139881506	139884203	-	139882854	1.0	1.0	collinear
gene:TraesCS3D03G0361700	Chr3D	142214185	142229688	+	142221936	Chr3D	139957663	139973013	+	139965338	1.0	1.0	collinear
gene:TraesCS3D03G0361800	Chr3D	142257016	142259143	+	142258079	Chr3D	140000347	140002474	+	140001410	1.0	1.0	collinear
gene:TraesCS3D03G0362100	Chr3D	142947904	142950394	+	142949149	Chr3D	140688867	140691357	+	140690112	1.0	1.0	collinear
gene:TraesCS3D03G0362200	Chr3D	142950610	142953173	+	142951891	Chr3D	140691573	140694136	+	140692854	1.0	1.0	collinear
gene:TraesCS3D03G0362300	Chr3D	142953460	142955334	-	142954397	Chr3D	140694423	140696297	-	140695360	1.0	0.998	collinear
gene:TraesCS3D03G0362500	Chr3D	142955465	142964488	+	142959976	Chr3D	140696428	140705451	+	140700939	1.0	1.0	collinear
gene:TraesCS3D03G0362600	Chr3D	142963883	142970812	-	142967347	Chr3D	140704846	140711775	-	140708310	1.0	1.0	collinear
gene:TraesCS3D03G0363300	Chr3D	143471417	143471796	+	143471606	Chr3D	141212057	141212436	+	141212246	1.0	1.0	collinear
gene:TraesCS3D03G0363400	Chr3D	143609698	143613623	+	143611660	Chr3D	141350515	141354440	+	141352477	1.0	1.0	collinear
gene:TraesCS3D03G0363500	Chr3D	143614897	143619124	-	143617010	Chr3D	141355714	141359941	-	141357827	1.0	1.0	collinear
gene:TraesCS3D03G0364400	Chr3D	143926139	143930143	+	143928141	Chr3D	141666462	141670463	+	141668462	0.999	0.998	collinear
gene:TraesCS3D03G0364700	Chr3D	144413312	144415929	+	144414620	Chr3D	142152572	142155189	+	142153880	1.0	1.0	collinear
gene:TraesCS3D03G0365200	Chr3D	144712342	144713239	+	144712790	Chr3D	142451801	142452698	+	142452249	1.0	1.0	collinear
gene:TraesCS3D03G0365700	Chr3D	144760478	144767162	-	144763820	Chr3D	142499993	142506677	-	142503335	1.0	1.0	collinear
gene:TraesCS3D03G0366000	Chr3D	145238918	145241448	+	145240183	Chr3D	142976332	142978886	+	142977609	1.0	1.0	collinear
gene:TraesCS3D03G0366400	Chr3D	145650561	145659863	-	145655212	Chr3D	143386806	143396108	-	143391457	1.0	1.0	collinear
gene:TraesCS3D03G0368300	Chr3D	147725650	147726021	+	147725835	Chr3D	145346416	145346787	+	145346601	1.0	1.0	collinear
gene:TraesCS3D03G0368900	Chr3D	147963682	147964629	-	147964155	Chr3D	145583049	145583996	-	145583522	1.0	1.0	collinear
gene:TraesCS3D03G0369000	Chr3D	148089616	148090338	-	148089977	Chr3D	145708368	145709090	-	145708729	1.0	1.0	collinear
gene:TraesCS3D03G0369700	Chr3D	148443179	148448642	+	148445910	Chr3D	146060644	146066107	+	146063375	1.0	1.0	collinear
gene:TraesCS3D03G0369900	Chr3D	148449279	148455081	-	148452180	Chr3D	146066744	146072546	-	146069645	1.0	1.0	collinear
gene:TraesCS3D03G0370000	Chr3D	148455335	148460241	+	148457788	Chr3D	146072800	146077721	+	146075260	1.0	0.988	collinear
gene:TraesCS3D03G0370100	Chr3D	148461080	148462917	-	148461998	Chr3D	146078560	146080397	-	146079478	1.0	1.0	collinear
gene:TraesCS3D03G0370300	Chr3D	148848152	148849726	+	148848939	Chr3D	146463687	146465261	+	146464474	1.0	1.0	collinear
gene:TraesCS3D03G0370800	Chr3D	148875787	148876920	-	148876353	Chr3D	146491320	146492453	-	146491886	1.0	1.0	collinear
gene:TraesCS3D03G0371600	Chr3D	149320626	149321750	-	149321188	Chr3D	146935996	146937120	-	146936558	1.0	1.0	collinear
gene:TraesCS3D03G0371700	Chr3D	149824799	149826260	+	149825529	Chr3D	147442074	147443535	+	147442804	1.0	1.0	collinear
gene:TraesCS3D03G0371900	Chr3D	150161660	150162637	+	150162148	Chr3D	147777472	147778449	+	147777960	1.0	1.0	collinear
gene:TraesCS3D03G0372000	Chr3D	150163232	150168505	-	150165868	Chr3D	147779044	147784317	-	147781680	1.0	1.0	collinear
gene:TraesCS3D03G0372100	Chr3D	150226008	150227623	+	150226815	Chr3D	147840269	147841884	+	147841076	1.0	1.0	collinear
gene:TraesCS3D03G0373100	Chr3D	150399254	150401692	+	150400473	Chr3D	148013294	148015732	+	148014513	1.0	1.0	collinear
gene:TraesCS3D03G0373400	Chr3D	151423368	151426724	-	151425046	Chr3D	149034126	149037482	-	149035804	1.0	1.0	collinear
gene:TraesCS3D03G0373500	Chr3D	151444832	151448477	-	151446654	Chr3D	149055590	149059235	-	149057412	1.0	1.0	collinear
gene:TraesCS3D03G0373900	Chr3D	152058393	152061829	+	152060111	Chr3D	149670629	149674065	+	149672347	1.0	0.999	collinear
gene:TraesCS3D03G0374400	Chr3D	152519116	152520956	+	152520036	Chr3D	150123221	150125061	+	150124141	1.0	0.999	collinear
gene:TraesCS3D03G0374500	Chr3D	153089720	153095278	+	153092499	Chr3D	150693239	150698797	+	150696018	1.0	1.0	collinear
gene:TraesCS3D03G0374900	Chr3D	153097294	153099576	-	153098435	Chr3D	150700813	150703095	-	150701954	1.0	0.998	collinear
gene:TraesCS3D03G0375000	Chr3D	153099901	153107875	-	153103888	Chr3D	150703420	150711394	-	150707407	1.0	1.0	collinear
gene:TraesCS3D03G0375400	Chr3D	153164920	153167827	+	153166373	Chr3D	150768315	150771231	+	150769773	1.0	1.0	collinear
gene:TraesCS3D03G0375500	Chr3D	153167885	153170727	-	153169306	Chr3D	150771289	150774131	-	150772710	1.0	1.0	collinear
gene:TraesCS3D03G0375600	Chr3D	153283518	153286581	+	153285049	Chr3D	150887087	150890150	+	150888618	1.0	0.999	collinear
gene:TraesCS3D03G0375700	Chr3D	153299592	153308131	+	153303861	Chr3D	150903161	150911700	+	150907430	1.0	1.0	collinear
gene:TraesCS3D03G0376300	Chr3D	153434570	153436948	+	153435759	Chr3D	151035916	151038294	+	151037105	1.0	1.0	collinear
gene:TraesCS3D03G0376700	Chr3D	153457748	153461632	-	153459690	Chr3D	151059094	151062978	-	151061036	1.0	1.0	collinear
gene:TraesCS3D03G0377100	Chr3D	153690385	153695551	-	153692968	Chr3D	151289465	151294631	-	151292048	1.0	0.999	collinear
gene:TraesCS3D03G0377200	Chr3D	153700176	153701603	-	153700889	Chr3D	151299257	151300684	-	151299970	1.0	1.0	collinear
gene:TraesCS3D03G0377500	Chr3D	153780653	153783910	-	153782281	Chr3D	151378918	151382175	-	151380546	1.0	1.0	collinear
gene:TraesCS3D03G0377600	Chr3D	153786664	153790741	-	153788702	Chr3D	151384929	151389006	-	151386967	1.0	1.0	collinear
gene:TraesCS3D03G0378400	Chr3D	154104429	154115623	+	154110026	Chr3D	151705922	151717109	+	151711515	1.0	1.0	collinear
gene:TraesCS3D03G0378800	Chr3D	154116415	154117431	-	154116923	Chr3D	151717901	151718932	-	151718416	1.0	0.965	collinear
gene:TraesCS3D03G0379100	Chr3D	154459754	154462190	+	154460972	Chr3D	152057230	152059666	+	152058448	1.0	0.999	collinear
gene:TraesCS3D03G0379400	Chr3D	154790364	154793163	-	154791763	Chr3D	152379225	152382024	-	152380624	1.0	1.0	collinear
gene:TraesCS3D03G0379600	Chr3D	155222060	155222932	+	155222496	Chr3D	152811981	152812853	+	152812417	1.0	1.0	collinear
gene:TraesCS3D03G0379700	Chr3D	155223470	155227857	-	155225663	Chr3D	152813391	152817778	-	152815584	1.0	0.999	collinear
gene:TraesCS3D03G0379900	Chr3D	155313112	155313598	-	155313355	Chr3D	152893488	152893974	-	152893731	1.0	1.0	collinear
gene:TraesCS3D03G0380400	Chr3D	155324716	155325065	-	155324890	Chr3D	152905091	152905440	-	152905265	1.0	1.0	collinear
gene:TraesCS3D03G0380900	Chr3D	156162133	156167640	+	156164886	Chr3D	153736696	153742203	+	153739449	1.0	1.0	collinear
gene:TraesCS3D03G0381000	Chr3D	156170961	156199277	+	156185119	Chr3D	153745524	153773839	+	153759681	1.0	1.0	collinear
gene:TraesCS3D03G0381100	Chr3D	156200209	156201084	-	156200646	Chr3D	153774771	153775646	-	153775208	1.0	1.0	collinear
gene:TraesCS3D03G0381300	Chr3D	156282832	156284065	+	156283448	Chr3D	153857281	153858514	+	153857897	1.0	1.0	collinear
gene:TraesCS3D03G0381200	Chr3D	156281335	156290756	+	156286045	Chr3D	153855784	153865205	+	153860494	1.0	0.999	collinear
gene:TraesCS3D03G0381600	Chr3D	156756298	156757728	+	156757013	Chr3D	154332167	154333597	+	154332882	1.0	1.0	collinear
gene:TraesCS3D03G0381700	Chr3D	156817337	156818255	+	156817796	Chr3D	154392178	154393096	+	154392637	1.0	1.0	collinear
gene:TraesCS3D03G0381800	Chr3D	156821564	156823764	+	156822664	Chr3D	154396405	154398605	+	154397505	1.0	1.0	collinear
gene:TraesCS3D03G0381900	Chr3D	156851352	156856905	+	156854128	Chr3D	154426256	154431961	+	154429108	1.0	1.0	collinear
gene:TraesCS3D03G0382000	Chr3D	156867297	156869409	-	156868353	Chr3D	154442353	154444465	-	154443409	1.0	1.0	collinear
gene:TraesCS3D03G0382100	Chr3D	157327006	157329231	-	157328118	Chr3D	154894111	154896336	-	154895223	1.0	1.0	collinear
gene:TraesCS3D03G0382200	Chr3D	157572924	157574000	-	157573462	Chr3D	155139877	155140953	-	155140415	1.0	1.0	collinear
gene:TraesCS3D03G0382600	Chr3D	157639859	157640688	-	157640273	Chr3D	155206893	155207722	-	155207307	1.0	1.0	collinear
gene:TraesCS3D03G0382700	Chr3D	157696602	157702199	+	157699400	Chr3D	155264460	155270057	+	155267258	1.0	1.0	collinear
gene:TraesCS3D03G0382800	Chr3D	157701996	157702538	-	157702267	Chr3D	155269854	155270396	-	155270125	1.0	1.0	collinear
gene:TraesCS3D03G0383000	Chr3D	157787255	157788404	-	157787829	Chr3D	155345851	155347000	-	155346425	1.0	1.0	collinear
gene:TraesCS3D03G0383100	Chr3D	157824212	157824574	+	157824393	Chr3D	155382866	155383228	+	155383047	1.0	1.0	collinear
gene:TraesCS3D03G0383200	Chr3D	157837524	157838426	+	157837975	Chr3D	155396188	155397090	+	155396639	1.0	1.0	collinear
gene:TraesCS3D03G0383300	Chr3D	157952567	157960493	-	157956530	Chr3D	155510773	155518699	-	155514736	1.0	1.0	collinear
gene:TraesCS3D03G0383700	Chr3D	157984003	157984611	+	157984307	Chr3D	155542227	155542835	+	155542531	1.0	1.0	collinear
gene:TraesCS3D03G0383800	Chr3D	158048691	158049547	-	158049119	Chr3D	155607102	155607958	-	155607530	1.0	1.0	collinear
gene:TraesCS3D03G0383900	Chr3D	158080784	158081815	+	158081299	Chr3D	155639194	155640225	+	155639709	1.0	1.0	collinear
gene:TraesCS3D03G0384000	Chr3D	158145723	158146823	-	158146273	Chr3D	155702944	155704044	-	155703494	1.0	1.0	collinear
gene:TraesCS3D03G0384100	Chr3D	158154634	158156659	-	158155646	Chr3D	155711855	155713880	-	155712867	1.0	1.0	collinear
gene:TraesCS3D03G0384200	Chr3D	158265508	158266236	+	158265872	Chr3D	155820931	155821659	+	155821295	1.0	1.0	collinear
gene:TraesCS3D03G0384300	Chr3D	158355891	158356760	+	158356325	Chr3D	155910920	155911789	+	155911354	1.0	1.0	collinear
gene:TraesCS3D03G0384400	Chr3D	158357148	158358779	-	158357963	Chr3D	155912177	155913808	-	155912992	1.0	1.0	collinear
gene:TraesCS3D03G0384500	Chr3D	158359081	158362357	+	158360719	Chr3D	155914110	155917386	+	155915748	1.0	1.0	collinear
gene:TraesCS3D03G0384600	Chr3D	158367746	158376823	+	158372284	Chr3D	155922777	155931854	+	155927315	1.0	1.0	collinear
gene:TraesCS3D03G0384700	Chr3D	158377297	158381266	+	158379281	Chr3D	155932328	155936297	+	155934312	1.0	1.0	collinear
gene:TraesCS3D03G0385000	Chr3D	158677287	158681735	+	158679511	Chr3D	156232208	156236656	+	156234432	1.0	1.0	collinear
gene:TraesCS3D03G0385100	Chr3D	158683008	158688129	+	158685568	Chr3D	156237929	156243050	+	156240489	1.0	1.0	collinear
gene:TraesCS3D03G0385200	Chr3D	159051347	159052411	+	159051879	Chr3D	156604902	156605966	+	156605434	1.0	1.0	collinear
gene:TraesCS3D03G0385300	Chr3D	159059417	159060270	-	159059843	Chr3D	156612972	156613825	-	156613398	1.0	1.0	collinear
gene:TraesCS3D03G0385500	Chr3D	159531882	159532421	-	159532151	Chr3D	157087249	157087788	-	157087518	1.0	1.0	collinear
gene:TraesCS3D03G0385700	Chr3D	159537997	159538536	-	159538266	Chr3D	157093364	157093903	-	157093633	1.0	1.0	collinear
gene:TraesCS3D03G0385800	Chr3D	159539400	159539591	-	159539495	Chr3D	157094767	157094958	-	157094862	1.0	1.0	collinear
gene:TraesCS3D03G0386700	Chr3D	160024799	160029471	+	160027135	Chr3D	157578630	157583302	+	157580966	1.0	1.0	collinear
gene:TraesCS3D03G0386800	Chr3D	160032119	160035295	+	160033707	Chr3D	157585950	157589042	+	157587496	1.0	1.0	collinear
gene:TraesCS3D03G0386900	Chr3D	160035451	160035687	-	160035569	Chr3D	157589198	157589434	-	157589316	1.0	0.995	collinear
gene:TraesCS3D03G0387100	Chr3D	160170283	160172537	-	160171410	Chr3D	157729478	157731732	-	157730605	1.0	1.0	collinear
gene:TraesCS3D03G0387200	Chr3D	160215519	160217070	+	160216294	Chr3D	157774839	157776390	+	157775614	1.0	1.0	collinear
gene:TraesCS3D03G0387300	Chr3D	160218992	160225150	-	160222071	Chr3D	157778313	157784471	-	157781392	1.0	1.0	collinear
gene:TraesCS3D03G0387600	Chr3D	160387446	160390085	-	160388765	Chr3D	157946897	157949536	-	157948216	1.0	1.0	collinear
gene:TraesCS3D03G0387700	Chr3D	160390276	160399293	-	160394784	Chr3D	157949727	157958734	-	157954230	1.0	1.0	collinear
gene:TraesCS3D03G0387800	Chr3D	161125190	161125714	+	161125452	Chr3D	158667034	158667558	+	158667296	1.0	1.0	collinear
gene:TraesCS3D03G0387900	Chr3D	161156834	161161866	+	161159350	Chr3D	158698121	158703153	+	158700637	1.0	1.0	collinear
gene:TraesCS3D03G0388000	Chr3D	161161230	161162880	-	161162055	Chr3D	158702517	158704167	-	158703342	1.0	1.0	collinear
gene:TraesCS3D03G0388200	Chr3D	161212559	161220021	-	161216290	Chr3D	158753991	158761453	-	158757722	1.0	0.999	collinear
gene:TraesCS3D03G0388400	Chr3D	161298180	161299419	+	161298799	Chr3D	158839670	158840909	+	158840289	1.0	1.0	collinear
gene:TraesCS3D03G0388500	Chr3D	161300935	161303532	-	161302233	Chr3D	158842425	158845022	-	158843723	1.0	1.0	collinear
gene:TraesCS3D03G0388900	Chr3D	161482724	161483640	+	161483182	Chr3D	159025621	159026537	+	159026079	1.0	1.0	collinear
gene:TraesCS3D03G0389000	Chr3D	161489458	161493076	+	161491267	Chr3D	159032576	159036194	+	159034385	1.0	1.0	collinear
gene:TraesCS3D03G0389100	Chr3D	161507151	161511391	-	161509271	Chr3D	159050271	159054511	-	159052391	1.0	1.0	collinear
gene:TraesCS3D03G0389400	Chr3D	162095654	162097544	-	162096599	Chr3D	159635253	159637144	-	159636198	1.0	0.999	collinear
gene:TraesCS3D03G0389700	Chr3D	162194093	162195647	-	162194870	Chr3D	159732429	159733983	-	159733206	1.0	1.0	collinear
gene:TraesCS3D03G0389800	Chr3D	162305997	162316201	-	162311099	Chr3D	159843280	159853484	-	159848382	1.0	1.0	collinear
gene:TraesCS3D03G0390100	Chr3D	162418349	162418783	-	162418566	Chr3D	159955581	159956015	-	159955798	1.0	0.997	collinear
gene:TraesCS3D03G0390200	Chr3D	162526068	162527451	-	162526759	Chr3D	160062557	160063940	-	160063248	1.0	1.0	collinear
gene:TraesCS3D03G0390300	Chr3D	162579838	162581535	+	162580686	Chr3D	160116367	160118064	+	160117215	1.0	1.0	collinear
gene:TraesCS3D03G0390400	Chr3D	162777691	162779548	-	162778619	Chr3D	160314295	160316152	-	160315223	1.0	1.0	collinear
gene:TraesCS3D03G0390500	Chr3D	162783068	162785181	-	162784124	Chr3D	160319672	160323345	-	160321508	1.0	1.0	collinear
gene:TraesCS3D03G0390900	Chr3D	163008470	163011462	-	163009966	Chr3D	160546213	160549177	-	160547695	1.0	1.0	collinear
gene:TraesCS3D03G0391000	Chr3D	163112039	163116301	-	163114170	Chr3D	160649930	160654192	-	160652061	1.0	1.0	collinear
gene:TraesCS3D03G0391700	Chr3D	163445450	163448745	+	163447097	Chr3D	160982300	160985595	+	160983947	1.0	1.0	collinear
gene:TraesCS3D03G0391800	Chr3D	163449722	163454337	+	163452029	Chr3D	160986572	160991187	+	160988879	1.0	1.0	collinear
gene:TraesCS3D03G0392300	Chr3D	163474519	163475280	-	163474899	Chr3D	161011364	161012125	-	161011744	1.0	1.0	collinear
gene:TraesCS3D03G0392400	Chr3D	163712192	163712935	-	163712563	Chr3D	161249225	161249968	-	161249596	1.0	1.0	collinear
gene:TraesCS3D03G0392500	Chr3D	163715121	163719995	-	163717558	Chr3D	161252155	161257029	-	161254592	1.0	1.0	collinear
gene:TraesCS3D03G0392600	Chr3D	163720218	163725207	+	163722712	Chr3D	161257252	161262241	+	161259746	1.0	1.0	collinear
gene:TraesCS3D03G0392800	Chr3D	163726843	163735680	-	163731261	Chr3D	161263877	161272714	-	161268295	1.0	1.0	collinear
gene:TraesCS3D03G0393500	Chr3D	164481132	164481596	-	164481364	Chr3D	162015440	162015904	-	162015672	1.0	1.0	collinear
gene:TraesCS3D03G0393800	Chr3D	164649788	164656248	+	164653018	Chr3D	162182105	162188565	+	162185335	1.0	1.0	collinear
gene:TraesCS3D03G0394000	Chr3D	164908973	164910790	+	164909881	Chr3D	162447331	162449148	+	162448239	1.0	1.0	collinear
gene:TraesCS3D03G0394200	Chr3D	164914533	164918942	-	164916737	Chr3D	162452912	162457321	-	162455116	1.0	1.0	collinear
gene:TraesCS3D03G0394300	Chr3D	164992000	164992830	-	164992415	Chr3D	162530357	162531187	-	162530772	1.0	1.0	collinear
gene:TraesCS3D03G0394400	Chr3D	165137518	165138251	-	165137884	Chr3D	162677026	162677759	-	162677392	1.0	1.0	collinear
gene:TraesCS3D03G0394700	Chr3D	165579220	165584891	-	165582055	Chr3D	163116758	163122429	-	163119593	1.0	1.0	collinear
gene:TraesCS3D03G0395000	Chr3D	166172671	166176254	+	166174462	Chr3D	163708437	163712020	+	163710228	1.0	0.999	collinear
gene:TraesCS3D03G0395100	Chr3D	166322028	166328948	-	166325488	Chr3D	163857704	163864624	-	163861164	1.0	1.0	collinear
gene:TraesCS3D03G0395200	Chr3D	166447902	166454899	-	166451400	Chr3D	163983507	163990499	-	163987003	1.0	0.999	collinear
gene:TraesCS3D03G0395900	Chr3D	167067207	167071622	+	167069414	Chr3D	164599989	164604500	+	164602244	1.0	1.0	collinear
gene:TraesCS3D03G0396000	Chr3D	167076362	167084835	-	167080598	Chr3D	164609319	164617792	-	164613555	1.0	0.999	collinear
gene:TraesCS3D03G0396300	Chr3D	167102530	167109447	-	167105988	Chr3D	164635483	164642400	-	164638941	1.0	0.999	collinear
gene:TraesCS3D03G0396900	Chr3D	167617871	167618932	+	167618401	Chr3D	165146963	165148024	+	165147493	1.0	1.0	collinear
gene:TraesCS3D03G0397500	Chr3D	167963091	167963962	+	167963526	Chr3D	165451639	165452510	+	165452074	1.0	1.0	collinear
gene:TraesCS3D03G0397800	Chr3D	168045459	168046124	+	168045791	Chr3D	165534017	165534682	+	165534349	1.0	0.998	collinear
gene:TraesCS3D03G0397900	Chr3D	168135909	168140160	+	168138034	Chr3D	165625460	165629711	+	165627585	1.0	1.0	collinear
gene:TraesCS3D03G0398000	Chr3D	168345146	168346899	+	168346022	Chr3D	165834666	165836419	+	165835542	1.0	1.0	collinear
gene:TraesCS3D03G0398100	Chr3D	168347046	168353085	-	168350065	Chr3D	165836566	165842605	-	165839585	1.0	0.999	collinear
gene:TraesCS3D03G0398300	Chr3D	168371957	168373072	-	168372514	Chr3D	165861477	165862592	-	165862034	1.0	1.0	collinear
gene:TraesCS3D03G0398500	Chr3D	168764518	168768708	+	168766613	Chr3D	166251724	166255914	+	166253819	1.0	1.0	collinear
gene:TraesCS3D03G0398700	Chr3D	168771013	168773834	+	168772423	Chr3D	166258219	166261040	+	166259629	1.0	1.0	collinear
gene:TraesCS3D03G0398800	Chr3D	168869660	168871540	-	168870600	Chr3D	166356881	166358761	-	166357821	1.0	1.0	collinear
gene:TraesCS3D03G0399000	Chr3D	169073281	169075659	+	169074470	Chr3D	166560608	166562986	+	166561797	1.0	1.0	collinear
gene:TraesCS3D03G0399300	Chr3D	169162405	169167934	+	169165169	Chr3D	166649642	166655171	+	166652406	1.0	1.0	collinear
gene:TraesCS3D03G0399600	Chr3D	169430800	169434817	+	169432808	Chr3D	166916493	166920510	+	166918501	1.0	1.0	collinear
gene:TraesCS3D03G0399800	Chr3D	170000852	170006147	+	170003499	Chr3D	167486391	167491681	+	167489036	1.0	0.999	collinear
gene:TraesCS3D03G0400200	Chr3D	170024834	170029100	-	170026967	Chr3D	167510311	167514577	-	167512444	1.0	0.999	collinear
gene:TraesCS3D03G0400400	Chr3D	170302466	170303513	+	170302989	Chr3D	167789422	167790469	+	167789945	1.0	1.0	collinear
gene:TraesCS3D03G0400500	Chr3D	170314229	170317531	+	170315880	Chr3D	167801187	167804489	+	167802838	1.0	1.0	collinear
gene:TraesCS3D03G0400800	Chr3D	170362753	170365857	+	170364305	Chr3D	167849522	167852626	+	167851074	1.0	1.0	collinear
gene:TraesCS3D03G0400900	Chr3D	170456434	170463038	-	170459736	Chr3D	167942646	167949250	-	167945948	1.0	1.0	collinear
gene:TraesCS3D03G0401300	Chr3D	170775603	170777457	+	170776530	Chr3D	168258115	168259969	+	168259042	1.0	1.0	collinear
gene:TraesCS3D03G0401400	Chr3D	170807232	170811074	+	170809153	Chr3D	168289136	168292978	+	168291057	1.0	1.0	collinear
gene:TraesCS3D03G0401500	Chr3D	170811593	170817236	-	170814414	Chr3D	168293497	168299140	-	168296318	1.0	1.0	collinear
gene:TraesCS3D03G0401700	Chr3D	171108859	171111154	+	171110006	Chr3D	168590109	168592404	+	168591256	1.0	1.0	collinear
gene:TraesCS3D03G0401800	Chr3D	171112499	171124831	+	171118665	Chr3D	168593749	168606081	+	168599915	1.0	1.0	collinear
gene:TraesCS3D03G0402000	Chr3D	171124902	171127046	-	171125974	Chr3D	168606152	168608296	-	168607224	1.0	1.0	collinear
gene:TraesCS3D03G0402200	Chr3D	171129451	171131287	-	171130369	Chr3D	168610701	168612537	-	168611619	1.0	1.0	collinear
gene:TraesCS3D03G0402300	Chr3D	171135591	171137483	-	171136537	Chr3D	168616843	168618735	-	168617789	1.0	1.0	collinear
gene:TraesCS3D03G0402600	Chr3D	171230219	171232440	+	171231329	Chr3D	168711407	168713628	+	168712517	1.0	1.0	collinear
gene:TraesCS3D03G0402800	Chr3D	171239795	171241684	+	171240739	Chr3D	168720982	168722871	+	168721926	1.0	1.0	collinear
gene:TraesCS3D03G0403000	Chr3D	171243440	171246697	-	171245068	Chr3D	168724627	168727884	-	168726255	1.0	1.0	collinear
gene:TraesCS3D03G0403100	Chr3D	171246952	171251976	+	171249464	Chr3D	168728161	168733185	+	168730673	1.0	1.0	collinear
gene:TraesCS3D03G0403200	Chr3D	171252104	171255815	-	171253959	Chr3D	168733313	168737024	-	168735168	1.0	1.0	collinear
gene:TraesCS3D03G0403700	Chr3D	171501057	171502301	+	171501679	Chr3D	168981534	168982777	+	168982155	0.999	0.999	collinear
gene:TraesCS3D03G0403800	Chr3D	171693857	171708219	+	171701038	Chr3D	169174342	169188763	+	169181552	1.0	1.0	collinear
gene:TraesCS3D03G0403900	Chr3D	171713895	171718221	+	171716058	Chr3D	169194501	169198827	+	169196664	1.0	1.0	collinear
gene:TraesCS3D03G0404000	Chr3D	171719301	171721088	+	171720194	Chr3D	169199907	169201694	+	169200800	1.0	1.0	collinear
gene:TraesCS3D03G0404100	Chr3D	171898190	171903096	-	171900643	Chr3D	169378498	169383404	-	169380951	1.0	1.0	collinear
gene:TraesCS3D03G0404200	Chr3D	172582953	172587674	+	172585313	Chr3D	170064884	170069605	+	170067244	1.0	1.0	collinear
gene:TraesCS3D03G0404300	Chr3D	172589970	172591542	+	172590756	Chr3D	170071901	170073473	+	170072687	1.0	1.0	collinear
gene:TraesCS3D03G0404500	Chr3D	172592138	172595906	-	172594022	Chr3D	170074069	170077837	-	170075953	1.0	1.0	collinear
gene:TraesCS3D03G0404600	Chr3D	172916935	172922467	-	172919701	Chr3D	170398870	170404402	-	170401636	1.0	1.0	collinear
gene:TraesCS3D03G0404700	Chr3D	172942600	172945474	-	172944037	Chr3D	170424537	170427411	-	170425974	1.0	1.0	collinear
gene:TraesCS3D03G0405100	Chr3D	173145829	173170085	-	173157957	Chr3D	170625935	170650191	-	170638063	1.0	1.0	collinear
gene:TraesCS3D03G0406500	Chr3D	173452573	173461583	+	173457078	Chr3D	170931780	170940905	+	170936342	1.0	1.0	collinear
gene:TraesCS3D03G0406800	Chr3D	173967956	173968888	+	173968422	Chr3D	171439583	171440515	+	171440049	1.0	1.0	collinear
gene:TraesCS3D03G0407000	Chr3D	174169172	174169432	+	174169302	Chr3D	171640917	171641177	+	171641047	1.0	1.0	collinear
