gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS6A03G0141900	Chr6A	36853051	36857790	+	36855420	Chr6A	33596649	33601388	+	33599018	1.0	1.0	collinear
gene:TraesCS6A03G0142100	Chr6A	36872974	36876915	+	36874944	Chr6A	33616571	33620512	+	33618541	1.0	1.0	collinear
gene:TraesCS6A03G0142200	Chr6A	36883187	36883447	-	36883317	Chr6A	33626784	33627044	-	33626914	1.0	1.0	collinear
gene:TraesCS6A03G0142500	Chr6A	36914585	36915243	-	36914914	Chr6A	33658268	33658926	-	33658597	1.0	0.995	collinear
gene:TraesCS6A03G0142800	Chr6A	37020446	37023510	+	37021978	Chr6A	33763994	33767068	+	33765531	1.0	1.0	collinear
gene:TraesCS6A03G0143000	Chr6A	37114099	37114581	-	37114340	Chr6A	33857841	33858323	-	33858082	1.0	1.0	collinear
gene:TraesCS6A03G0143100	Chr6A	37116001	37116919	-	37116460	Chr6A	33859743	33860661	-	33860202	1.0	1.0	collinear
gene:TraesCS6A03G0143200	Chr6A	37118823	37119664	-	37119243	Chr6A	33862565	33863406	-	33862985	1.0	1.0	collinear
gene:TraesCS6A03G0143300	Chr6A	37120982	37121686	-	37121334	Chr6A	33864724	33865428	-	33865076	1.0	1.0	collinear
gene:TraesCS6A03G0143400	Chr6A	37122809	37123727	-	37123268	Chr6A	33866551	33867469	-	33867010	1.0	1.0	collinear
gene:TraesCS6A03G0143500	Chr6A	37124862	37127649	-	37126255	Chr6A	33868604	33871391	-	33869997	1.0	1.0	collinear
gene:TraesCS6A03G0143900	Chr6A	37144002	37145739	-	37144870	Chr6A	33885975	33887712	-	33886843	1.0	1.0	collinear
gene:TraesCS6A03G0144100	Chr6A	37230245	37231134	-	37230689	Chr6A	33972562	33973451	-	33973006	1.0	1.0	collinear
gene:TraesCS6A03G0144200	Chr6A	37232427	37233324	-	37232875	Chr6A	33974744	33975641	-	33975192	1.0	1.0	collinear
gene:TraesCS6A03G0145100	Chr6A	37253691	37255348	-	37254519	Chr6A	33994372	33996029	-	33995200	1.0	1.0	collinear
gene:TraesCS6A03G0145500	Chr6A	37525879	37527469	-	37526674	Chr6A	34267420	34269010	-	34268215	1.0	1.0	collinear
gene:TraesCS6A03G0146200	Chr6A	37815821	37819739	+	37817780	Chr6A	34556935	34560853	+	34558894	1.0	1.0	collinear
gene:TraesCS6A03G0146700	Chr6A	37947041	37948166	+	37947603	Chr6A	34688142	34689267	+	34688704	1.0	0.999	collinear
gene:TraesCS6A03G0147500	Chr6A	37980258	37981740	+	37980999	Chr6A	34721740	34723222	+	34722481	1.0	0.999	collinear
gene:TraesCS6A03G0147900	Chr6A	38022072	38023982	-	38023027	Chr6A	34769062	34770931	-	34769996	0.981	0.939	collinear
gene:TraesCS6A03G0148700	Chr6A	38314326	38320288	+	38317307	Chr6A	35107745	35112424	+	35110084	0.956	0.943	collinear
gene:TraesCS6A03G0149000	Chr6A	38379699	38382891	+	38381295	Chr6A	35168715	35171922	+	35170318	0.998	0.98	collinear
gene:TraesCS6A03G0149200	Chr6A	38395013	38395720	+	38395366	Chr6A	35194043	35194750	+	35194396	1.0	0.971	collinear
gene:TraesCS6A03G0149300	Chr6A	38396947	38399460	-	38398203	Chr6A	35198191	35200706	-	35199448	1.0	0.988	collinear
gene:TraesCS6A03G0149500	Chr6A	38415984	38417567	-	38416775	Chr6A	35242218	35243795	-	35243006	0.995	0.982	collinear
gene:TraesCS6A03G0149600	Chr6A	38465901	38473295	+	38469598	Chr6A	35247093	35260536	+	35253814	0.997	0.989	collinear
gene:TraesCS6A03G0149700	Chr6A	38472751	38476538	-	38474644	Chr6A	35259992	35263759	-	35261875	0.999	0.979	collinear
gene:TraesCS6A03G0149800	Chr6A	38478727	38481711	+	38480219	Chr6A	35266901	35269856	+	35268378	1.0	0.986	collinear
gene:TraesCS6A03G0150000	Chr6A	38483059	38484933	-	38483996	Chr6A	35271084	35272958	-	35272021	1.0	0.978	collinear
gene:TraesCS6A03G0150100	Chr6A	38659460	38662405	-	38660932	Chr6A	35348723	35351739	-	35350231	1.0	0.963	collinear
gene:TraesCS6A03G0150300	Chr6A	38763120	38763317	-	38763218	Chr6A	35428357	35428554	-	35428455	1.0	0.994	collinear
gene:TraesCS6A03G0150600	Chr6A	38820359	38823792	-	38822075	Chr6A	35646683	35650114	-	35648398	0.997	0.986	collinear
gene:TraesCS6A03G0150800	Chr6A	38884974	38888823	-	38886898	Chr6A	35573292	35577140	-	35575216	0.999	0.976	collinear
gene:TraesCS6A03G0151000	Chr6A	38937533	38942434	-	38939983	Chr6A	35690639	35695603	-	35693121	1.0	0.99	collinear
gene:TraesCS6A03G0151100	Chr6A	39074045	39077921	-	39075983	Chr6A	35717128	35720942	-	35719035	0.974	0.943	collinear
gene:TraesCS6A03G0151600	Chr6A	39222729	39222968	+	39222848	Chr6A	35975429	35975668	+	35975548	0.995	0.962	collinear
gene:TraesCS6A03G0151900	Chr6A	39252836	39256983	-	39254909	Chr6A	36017507	36021648	-	36019577	0.993	0.99	collinear
gene:TraesCS6A03G0152300	Chr6A	39350027	39352420	+	39351223	Chr6A	36088260	36090480	+	36089370	1.0	0.985	collinear
gene:TraesCS6A03G0152600	Chr6A	39504452	39507374	+	39505913	Chr6A	36226848	36229785	+	36228316	0.965	0.943	collinear
gene:TraesCS6A03G0153200	Chr6A	39736132	39743137	+	39739634	Chr6A	36465402	36472651	+	36469026	0.982	0.95	collinear
gene:TraesCS6A03G0153300	Chr6A	39767210	39769042	+	39768126	Chr6A	36515314	36517164	+	36516239	0.992	0.965	collinear
gene:TraesCS6A03G0153400	Chr6A	39802183	39810396	-	39806289	Chr6A	36526344	36534507	-	36530425	0.987	0.964	collinear
gene:TraesCS6A03G0153900	Chr6A	39874423	39877874	-	39876148	Chr6A	36547387	36550765	-	36549076	1.0	0.986	collinear
gene:TraesCS6A03G0154200	Chr6A	40222935	40223907	-	40223421	Chr6A	36738673	36739665	-	36739169	1.0	0.963	collinear
gene:TraesCS6A03G0154300	Chr6A	40229366	40232643	+	40231004	Chr6A	36745775	36749064	+	36747419	0.997	0.965	collinear
gene:TraesCS6A03G0154600	Chr6A	40266405	40269513	+	40267959	Chr6A	36797105	36800077	+	36798591	0.96	0.918	collinear
gene:TraesCS6A03G0154700	Chr6A	40272396	40277104	+	40274750	Chr6A	36806329	36811089	+	36808709	0.984	0.971	collinear
gene:TraesCS6A03G0154800	Chr6A	40527222	40528471	+	40527846	Chr6A	37025282	37026278	+	37025780	0.996	0.968	collinear
gene:TraesCS6A03G0155100	Chr6A	40534445	40535110	-	40534777	Chr6A	37033297	37033962	-	37033629	1.0	0.978	collinear
gene:TraesCS6A03G0155400	Chr6A	40667654	40668358	-	40668006	Chr6A	37098379	37099083	-	37098731	1.0	0.982	collinear
gene:TraesCS6A03G0155600	Chr6A	40920342	40926181	-	40923261	Chr6A	37120255	37124757	-	37122506	0.999	0.965	collinear
gene:TraesCS6A03G0156100	Chr6A	41221569	41223078	-	41222323	Chr6A	37457085	37458535	-	37457810	0.955	0.946	collinear
gene:TraesCS6A03G0156300	Chr6A	41258235	41262491	+	41260363	Chr6A	37565097	37569374	+	37567235	0.989	0.974	collinear
gene:TraesCS6A03G0156700	Chr6A	41278210	41281075	-	41279642	Chr6A	37579232	37582100	-	37580666	0.999	0.986	collinear
gene:TraesCS6A03G0156800	Chr6A	41285763	41289960	+	41287861	Chr6A	37612419	37616637	+	37614528	1.0	0.994	collinear
gene:TraesCS6A03G0156900	Chr6A	41291413	41294176	+	41292794	Chr6A	37629482	37632353	+	37630917	1.0	0.97	collinear
gene:TraesCS6A03G0157200	Chr6A	41369133	41372256	+	41370694	Chr6A	37712913	37716025	+	37714469	1.0	0.996	collinear
gene:TraesCS6A03G0157300	Chr6A	41500737	41502121	+	41501429	Chr6A	37823170	37824563	+	37823866	1.0	0.982	collinear
gene:TraesCS6A03G0157500	Chr6A	41539315	41540725	+	41540020	Chr6A	37848719	37850136	+	37849427	1.0	0.983	collinear
gene:TraesCS6A03G0157800	Chr6A	41574190	41574724	+	41574457	Chr6A	37962794	37963322	+	37963058	0.99	0.97	collinear
gene:TraesCS6A03G0158000	Chr6A	41584479	41585383	-	41584931	Chr6A	37970284	37971183	-	37970733	0.987	0.941	collinear
gene:TraesCS6A03G0158600	Chr6A	41861390	41864414	-	41862902	Chr6A	38157921	38160952	-	38159436	0.992	0.967	collinear
gene:TraesCS6A03G0158700	Chr6A	41943492	41946607	+	41945049	Chr6A	38248992	38252094	+	38250543	0.995	0.967	collinear
gene:TraesCS6A03G0158800	Chr6A	41957149	41959198	+	41958173	Chr6A	38453380	38455498	+	38454439	0.991	0.907	collinear
gene:TraesCS6A03G0158900	Chr6A	41959448	41962494	+	41960971	Chr6A	38455753	38458850	+	38457301	1.0	0.978	collinear
gene:TraesCS6A03G0159100	Chr6A	41963775	41965313	-	41964544	Chr6A	38459487	38461027	-	38460257	1.0	0.991	collinear
gene:TraesCS6A03G0159700	Chr6A	42078343	42078797	-	42078570	Chr6A	38508068	38508522	-	38508295	1.0	1.0	collinear
gene:TraesCS6A03G0159800	Chr6A	42238733	42240488	+	42239610	Chr6A	38679203	38680958	+	38680080	1.0	1.0	collinear
gene:TraesCS6A03G0160200	Chr6A	42250586	42252343	+	42251464	Chr6A	38691056	38692813	+	38691934	1.0	0.998	collinear
gene:TraesCS6A03G0160300	Chr6A	42254097	42255296	-	42254696	Chr6A	38694567	38695766	-	38695166	1.0	1.0	collinear
gene:TraesCS6A03G0160800	Chr6A	42305117	42307263	-	42306190	Chr6A	38745587	38747735	-	38746661	1.0	0.997	collinear
gene:TraesCS6A03G0160900	Chr6A	42307730	42318073	-	42312901	Chr6A	38748202	38758607	-	38753404	1.0	1.0	collinear
gene:TraesCS6A03G0161100	Chr6A	42320081	42323088	+	42321584	Chr6A	38760615	38763622	+	38762118	1.0	0.999	collinear
gene:TraesCS6A03G0161300	Chr6A	42439333	42440478	-	42439905	Chr6A	38879158	38880303	-	38879730	1.0	1.0	collinear
gene:TraesCS6A03G0161400	Chr6A	42480353	42481877	-	42481115	Chr6A	38920219	38921743	-	38920981	1.0	1.0	collinear
gene:TraesCS6A03G0161500	Chr6A	42482022	42482537	-	42482279	Chr6A	38921888	38922403	-	38922145	1.0	1.0	collinear
gene:TraesCS6A03G0161600	Chr6A	42686793	42687185	-	42686989	Chr6A	39127367	39127759	-	39127563	1.0	0.997	collinear
gene:TraesCS6A03G0161700	Chr6A	42687508	42687843	-	42687675	Chr6A	39128082	39128417	-	39128249	1.0	1.0	collinear
gene:TraesCS6A03G0162200	Chr6A	42757356	42758525	-	42757940	Chr6A	39197935	39199104	-	39198519	1.0	1.0	collinear
gene:TraesCS6A03G0162400	Chr6A	43025896	43030868	+	43028382	Chr6A	39456528	39461497	+	39459012	0.998	0.997	collinear
gene:TraesCS6A03G0163000	Chr6A	43106599	43108299	+	43107449	Chr6A	39536783	39538483	+	39537633	1.0	1.0	collinear
gene:TraesCS6A03G0163300	Chr6A	43347002	43348999	-	43348000	Chr6A	39774510	39776507	-	39775508	1.0	1.0	collinear
gene:TraesCS6A03G0165400	Chr6A	44345650	44346181	+	44345915	Chr6A	40709659	40710190	+	40709924	1.0	1.0	collinear
gene:TraesCS6A03G0165600	Chr6A	44356894	44360388	-	44358641	Chr6A	40720902	40724396	-	40722649	1.0	1.0	collinear
gene:TraesCS6A03G0165700	Chr6A	44461619	44463017	+	44462318	Chr6A	40825473	40826871	+	40826172	1.0	1.0	collinear
gene:TraesCS6A03G0166000	Chr6A	44857118	44857880	+	44857499	Chr6A	41220333	41221095	+	41220714	1.0	1.0	collinear
gene:TraesCS6A03G0166100	Chr6A	44866199	44866627	+	44866413	Chr6A	41229453	41229881	+	41229667	1.0	1.0	collinear
gene:TraesCS6A03G0166200	Chr6A	44977697	44982100	-	44979898	Chr6A	41340595	41344751	-	41342673	1.0	1.0	collinear
gene:TraesCS6A03G0166300	Chr6A	44982202	44985972	+	44984087	Chr6A	41344853	41348623	+	41346738	1.0	1.0	collinear
gene:TraesCS6A03G0166700	Chr6A	45190002	45196955	+	45193478	Chr6A	41549057	41556010	+	41552533	1.0	1.0	collinear
gene:TraesCS6A03G0166800	Chr6A	45246923	45247438	-	45247180	Chr6A	41598175	41598690	-	41598432	1.0	1.0	collinear
gene:TraesCS6A03G0167600	Chr6A	45503578	45504216	-	45503897	Chr6A	41853183	41853821	-	41853502	1.0	0.998	collinear
gene:TraesCS6A03G0168000	Chr6A	45779090	45783761	+	45781425	Chr6A	42129330	42134001	+	42131665	1.0	1.0	collinear
gene:TraesCS6A03G0168500	Chr6A	46944065	46946005	+	46945035	Chr6A	43272903	43274843	+	43273873	1.0	1.0	collinear
gene:TraesCS6A03G0168700	Chr6A	47035368	47036989	+	47036178	Chr6A	43364303	43365924	+	43365113	1.0	1.0	collinear
gene:TraesCS6A03G0168900	Chr6A	47545012	47548011	+	47546511	Chr6A	43870119	43873118	+	43871618	1.0	0.995	collinear
gene:TraesCS6A03G0169200	Chr6A	47798557	47798808	-	47798682	Chr6A	44085744	44085995	-	44085869	1.0	1.0	collinear
gene:TraesCS6A03G0170500	Chr6A	48252364	48253049	-	48252706	Chr6A	44531846	44532531	-	44532188	1.0	1.0	collinear
gene:TraesCS6A03G0170600	Chr6A	48258844	48262287	+	48260565	Chr6A	44538391	44541834	+	44540112	1.0	1.0	collinear
gene:TraesCS6A03G0170900	Chr6A	48313232	48313920	+	48313576	Chr6A	44592798	44593486	+	44593142	1.0	1.0	collinear
gene:TraesCS6A03G0171200	Chr6A	48558083	48561036	+	48559559	Chr6A	44837851	44840804	+	44839327	1.0	1.0	collinear
gene:TraesCS6A03G0171600	Chr6A	48657300	48662741	+	48660020	Chr6A	44941267	44946708	+	44943987	1.0	0.999	collinear
gene:TraesCS6A03G0171900	Chr6A	48885142	48886484	-	48885813	Chr6A	45168913	45170255	-	45169584	1.0	0.998	collinear
gene:TraesCS6A03G0173000	Chr6A	49196398	49197525	-	49196961	Chr6A	45521723	45522850	-	45522286	1.0	1.0	collinear
gene:TraesCS6A03G0173300	Chr6A	49460923	49461309	-	49461116	Chr6A	45786091	45786477	-	45786284	1.0	1.0	collinear
gene:TraesCS6A03G0173700	Chr6A	49493974	49494702	+	49494338	Chr6A	45812587	45813315	+	45812951	1.0	1.0	collinear
gene:TraesCS6A03G0173800	Chr6A	49512571	49513188	-	49512879	Chr6A	45831183	45831800	-	45831491	1.0	1.0	collinear
gene:TraesCS6A03G0174000	Chr6A	49628636	49632602	-	49630619	Chr6A	45924831	45928797	-	45926814	1.0	1.0	collinear
gene:TraesCS6A03G0174100	Chr6A	49634956	49638425	+	49636690	Chr6A	45931151	45934620	+	45932885	1.0	1.0	collinear
gene:TraesCS6A03G0174200	Chr6A	49638672	49648835	-	49643753	Chr6A	45934867	45945030	-	45939948	1.0	1.0	collinear
gene:TraesCS6A03G0174400	Chr6A	49692788	49694981	-	49693884	Chr6A	45986935	45989128	-	45988031	1.0	0.999	collinear
gene:TraesCS6A03G0174500	Chr6A	49714420	49715919	-	49715169	Chr6A	46007678	46009177	-	46008427	1.0	1.0	collinear
gene:TraesCS6A03G0175500	Chr6A	49901138	49901785	+	49901461	Chr6A	46196640	46197287	+	46196963	1.0	1.0	collinear
gene:TraesCS6A03G0175600	Chr6A	49904813	49905146	-	49904979	Chr6A	46200315	46200648	-	46200481	1.0	1.0	collinear
gene:TraesCS6A03G0175700	Chr6A	49906767	49911686	+	49909226	Chr6A	46202269	46207249	+	46204759	0.999	0.997	collinear
gene:TraesCS6A03G0175800	Chr6A	50036799	50038156	+	50037477	Chr6A	46356689	46358049	+	46357369	1.0	0.991	collinear
gene:TraesCS6A03G0176200	Chr6A	50071593	50075867	+	50073730	Chr6A	46417480	46421754	+	46419617	1.0	1.0	collinear
gene:TraesCS6A03G0176700	Chr6A	50475494	50479892	-	50477693	Chr6A	46797700	46802146	-	46799923	1.0	1.0	collinear
gene:TraesCS6A03G0176900	Chr6A	50568635	50571436	+	50570035	Chr6A	46890434	46893235	+	46891834	1.0	1.0	collinear
gene:TraesCS6A03G0177000	Chr6A	50578387	50581351	-	50579869	Chr6A	46900268	46903251	-	46901759	1.0	1.0	collinear
gene:TraesCS6A03G0177500	Chr6A	50628681	50630390	-	50629535	Chr6A	46944319	46946028	-	46945173	1.0	1.0	collinear
gene:TraesCS6A03G0177600	Chr6A	50634734	50635633	+	50635183	Chr6A	46950333	46951232	+	46950782	1.0	1.0	collinear
gene:TraesCS6A03G0177700	Chr6A	50817441	50819763	+	50818602	Chr6A	47132101	47134422	+	47133261	0.999	0.999	collinear
gene:TraesCS6A03G0177800	Chr6A	50830325	50836580	+	50833452	Chr6A	47144984	47151239	+	47148111	1.0	1.0	collinear
gene:TraesCS6A03G0178100	Chr6A	50913309	50917454	+	50915381	Chr6A	47228178	47232323	+	47230250	1.0	1.0	collinear
gene:TraesCS6A03G0178200	Chr6A	50968293	50970641	+	50969467	Chr6A	47283227	47285575	+	47284401	1.0	0.998	collinear
gene:TraesCS6A03G0178400	Chr6A	50987193	50988514	-	50987853	Chr6A	47302235	47303556	-	47302895	1.0	1.0	collinear
gene:TraesCS6A03G0178600	Chr6A	51034785	51038409	+	51036597	Chr6A	47349912	47353544	+	47351728	0.999	0.993	collinear
gene:TraesCS6A03G0178700	Chr6A	51098264	51099364	-	51098814	Chr6A	47413161	47414264	-	47413712	1.0	0.997	collinear
gene:TraesCS6A03G0178900	Chr6A	51123002	51123847	-	51123424	Chr6A	47438331	47439181	-	47438756	1.0	0.991	collinear
gene:TraesCS6A03G0179500	Chr6A	51445538	51451318	+	51448428	Chr6A	47765787	47771564	+	47768675	1.0	0.998	collinear
gene:TraesCS6A03G0179600	Chr6A	51454123	51457677	+	51455900	Chr6A	47774372	47776657	+	47775514	0.978	0.978	collinear
gene:TraesCS6A03G0179700	Chr6A	51481230	51485561	+	51483395	Chr6A	47800336	47803785	+	47802060	0.922	0.922	collinear
gene:TraesCS6A03G0179800	Chr6A	51485850	51489999	-	51487924	Chr6A	47804074	47808223	-	47806148	1.0	0.999	collinear
gene:TraesCS6A03G0179900	Chr6A	51492322	51496225	-	51494273	Chr6A	47810548	47814478	-	47812513	1.0	0.99	collinear
gene:TraesCS6A03G0180100	Chr6A	51567790	51569804	-	51568797	Chr6A	47884895	47886909	-	47885902	1.0	0.996	collinear
gene:TraesCS6A03G0180200	Chr6A	51575719	51575931	+	51575825	Chr6A	47892891	47893103	+	47892997	1.0	1.0	collinear
gene:TraesCS6A03G0180300	Chr6A	51579554	51579781	+	51579667	Chr6A	47896727	47896954	+	47896840	1.0	1.0	collinear
gene:TraesCS6A03G0180700	Chr6A	51640406	51640606	+	51640506	Chr6A	47957394	47957594	+	47957494	1.0	1.0	collinear
gene:TraesCS6A03G0180800	Chr6A	51691532	51691732	+	51691632	Chr6A	48008263	48008463	+	48008363	1.0	1.0	collinear
gene:TraesCS6A03G0181100	Chr6A	51796336	51796566	+	51796451	Chr6A	48113714	48113944	+	48113829	1.0	1.0	collinear
gene:TraesCS6A03G0181200	Chr6A	51806526	51806768	+	51806647	Chr6A	48123950	48124192	+	48124071	1.0	1.0	collinear
gene:TraesCS6A03G0181400	Chr6A	51838278	51838514	+	51838396	Chr6A	48155147	48155383	+	48155265	1.0	1.0	collinear
gene:TraesCS6A03G0181600	Chr6A	52006118	52007070	-	52006594	Chr6A	48323034	48323986	-	48323510	1.0	0.996	collinear
gene:TraesCS6A03G0181800	Chr6A	52023478	52024311	-	52023894	Chr6A	48339380	48340213	-	48339796	1.0	1.0	collinear
gene:TraesCS6A03G0182000	Chr6A	52026084	52030935	-	52028509	Chr6A	48341986	48346837	-	48344411	1.0	1.0	collinear
gene:TraesCS6A03G0182400	Chr6A	52051788	52052009	+	52051898	Chr6A	48373660	48373881	+	48373770	1.0	1.0	collinear
gene:TraesCS6A03G0182500	Chr6A	52054416	52055543	-	52054979	Chr6A	48377673	48378743	-	48378208	0.949	0.943	collinear
gene:TraesCS6A03G0182600	Chr6A	52072501	52075472	-	52073986	Chr6A	48390796	48393861	-	48392328	0.998	0.99	collinear
gene:TraesCS6A03G0182700	Chr6A	52113192	52119123	+	52116157	Chr6A	48428922	48434858	+	48431890	0.999	0.997	collinear
gene:TraesCS6A03G0183200	Chr6A	52406026	52406337	+	52406181	Chr6A	48436205	48436516	+	48436360	1.0	0.987	collinear
gene:TraesCS6A03G0184000	Chr6A	52693418	52694079	-	52693748	Chr6A	48677955	48678614	-	48678284	0.993	0.97	collinear
gene:TraesCS6A03G0184100	Chr6A	52695946	52696343	+	52696144	Chr6A	48681974	48682371	+	48682172	1.0	1.0	collinear
gene:TraesCS6A03G0184500	Chr6A	52852106	52852315	-	52852210	Chr6A	48832573	48832782	-	48832677	1.0	1.0	collinear
gene:TraesCS6A03G0184600	Chr6A	52905392	52905613	-	52905502	Chr6A	48871883	48872104	-	48871993	1.0	0.995	collinear
gene:TraesCS6A03G0184800	Chr6A	52910035	52913429	-	52911732	Chr6A	48876529	48879923	-	48878226	1.0	0.998	collinear
gene:TraesCS6A03G0184900	Chr6A	52950431	52951749	+	52951090	Chr6A	48909564	48910871	+	48910217	0.991	0.988	collinear
gene:TraesCS6A03G0185900	Chr6A	53321462	53323229	-	53322345	Chr6A	49312163	49313930	-	49313046	1.0	0.997	collinear
gene:TraesCS6A03G0186000	Chr6A	53376109	53377879	-	53376994	Chr6A	49366541	49368308	-	49367424	0.998	0.995	collinear
gene:TraesCS6A03G0186600	Chr6A	54271023	54272071	+	54271547	Chr6A	50257609	50258657	+	50258133	1.0	0.998	collinear
gene:TraesCS6A03G0186900	Chr6A	54295211	54297490	-	54296350	Chr6A	50284747	50287027	-	50285887	1.0	0.998	collinear
gene:TraesCS6A03G0187000	Chr6A	54302521	54306319	+	54304420	Chr6A	50292089	50295887	+	50293988	1.0	0.998	collinear
gene:TraesCS6A03G0187100	Chr6A	54333001	54338077	-	54335539	Chr6A	50324199	50329269	-	50326734	1.0	0.994	collinear
gene:TraesCS6A03G0187500	Chr6A	54364764	54366789	-	54365776	Chr6A	50377873	50379898	-	50378885	1.0	1.0	collinear
gene:TraesCS6A03G0187600	Chr6A	54384350	54398173	-	54391261	Chr6A	50397598	50411421	-	50404509	1.0	0.999	collinear
gene:TraesCS6A03G0187700	Chr6A	54646365	54647733	+	54647049	Chr6A	50657404	50658772	+	50658088	1.0	1.0	collinear
gene:TraesCS6A03G0187900	Chr6A	54765580	54766950	+	54766265	Chr6A	50776370	50777740	+	50777055	1.0	1.0	collinear
gene:TraesCS6A03G0188300	Chr6A	54804795	54809418	+	54807106	Chr6A	50819210	50823829	+	50821519	0.99	0.989	collinear
gene:TraesCS6A03G0188400	Chr6A	54833561	54838616	+	54836088	Chr6A	50847928	50852980	+	50850454	0.996	0.991	collinear
gene:TraesCS6A03G0188500	Chr6A	54875818	54878788	+	54877303	Chr6A	50884327	50886958	+	50885642	1.0	0.996	collinear
gene:TraesCS6A03G0188600	Chr6A	54905206	54909019	-	54907112	Chr6A	50913107	50916919	-	50915013	0.999	0.997	collinear
gene:TraesCS6A03G0189000	Chr6A	55001585	55004369	-	55002977	Chr6A	51114828	51117610	-	51116219	0.998	0.99	collinear
gene:TraesCS6A03G0189900	Chr6A	55172929	55174779	-	55173854	Chr6A	51275240	51277092	-	51276166	1.0	0.991	collinear
gene:TraesCS6A03G0190000	Chr6A	55181358	55190248	+	55185803	Chr6A	51287131	51295930	+	51291530	1.0	0.997	collinear
gene:TraesCS6A03G0190100	Chr6A	55202158	55207826	+	55204992	Chr6A	51306557	51312225	+	51309391	1.0	0.995	collinear
gene:TraesCS6A03G0190400	Chr6A	55273635	55278986	+	55276310	Chr6A	51365235	51370601	+	51367918	0.995	0.993	collinear
gene:TraesCS6A03G0190500	Chr6A	55281013	55283096	+	55282054	Chr6A	51372725	51374779	+	51373752	1.0	0.998	collinear
gene:TraesCS6A03G0190600	Chr6A	55283586	55288063	-	55285824	Chr6A	51375292	51379775	-	51377533	1.0	1.0	collinear
gene:TraesCS6A03G0191700	Chr6A	55959184	55962660	+	55960922	Chr6A	52062488	52065958	+	52064223	0.999	0.996	collinear
gene:TraesCS6A03G0191800	Chr6A	55964802	55969520	+	55967161	Chr6A	52068099	52072864	+	52070481	0.996	0.993	collinear
gene:TraesCS6A03G0191900	Chr6A	55999408	56002253	+	56000830	Chr6A	52102826	52105663	+	52104244	1.0	1.0	collinear
gene:TraesCS6A03G0192000	Chr6A	56002846	56005389	+	56004117	Chr6A	52106337	52108877	+	52107607	0.999	0.999	collinear
gene:TraesCS6A03G0192300	Chr6A	56018840	56022237	-	56020538	Chr6A	52122282	52125678	-	52123980	1.0	0.996	collinear
gene:TraesCS6A03G0192500	Chr6A	56032004	56032330	+	56032167	Chr6A	52135764	52136090	+	52135927	1.0	0.996	collinear
gene:TraesCS6A03G0192800	Chr6A	56041811	56045046	-	56043428	Chr6A	52145659	52149033	-	52147346	0.995	0.938	collinear
gene:TraesCS6A03G0192900	Chr6A	56140284	56146094	+	56143189	Chr6A	52244948	52250486	+	52247717	1.0	1.0	collinear
gene:TraesCS6A03G0193300	Chr6A	56386180	56389162	+	56387671	Chr6A	52498540	52501362	+	52499951	1.0	1.0	collinear
gene:TraesCS6A03G0193400	Chr6A	56390808	56392691	-	56391749	Chr6A	52502887	52504770	-	52503828	1.0	0.997	collinear
gene:TraesCS6A03G0193600	Chr6A	56395556	56396941	-	56396248	Chr6A	52507635	52509020	-	52508327	1.0	0.997	collinear
gene:TraesCS6A03G0195600	Chr6A	56796755	56797455	+	56797105	Chr6A	52906249	52906949	+	52906599	1.0	0.981	collinear
gene:TraesCS6A03G0196400	Chr6A	56999329	57005126	-	57002227	Chr6A	53138277	53144015	-	53141146	0.986	0.985	collinear
gene:TraesCS6A03G0196500	Chr6A	57057587	57059572	+	57058579	Chr6A	53204450	53206435	+	53205442	1.0	0.997	collinear
gene:TraesCS6A03G0196600	Chr6A	57060000	57064245	+	57062122	Chr6A	53206863	53211119	+	53208991	1.0	0.997	collinear
gene:TraesCS6A03G0197000	Chr6A	57361850	57362242	+	57362046	Chr6A	53520877	53521269	+	53521073	1.0	0.992	collinear
gene:TraesCS6A03G0197200	Chr6A	57658861	57659557	+	57659209	Chr6A	53880057	53880748	+	53880402	0.991	0.985	collinear
gene:TraesCS6A03G0197800	Chr6A	57893802	57894547	+	57894174	Chr6A	54124086	54124831	+	54124458	1.0	1.0	collinear
gene:TraesCS6A03G0198100	Chr6A	57912749	57913361	-	57913055	Chr6A	54143011	54143623	-	54143317	1.0	1.0	collinear
gene:TraesCS6A03G0198400	Chr6A	58159091	58161280	+	58160185	Chr6A	54390030	54392219	+	54391124	1.0	1.0	collinear
gene:TraesCS6A03G0198500	Chr6A	58210803	58213800	-	58212301	Chr6A	54441732	54444729	-	54443230	1.0	0.999	collinear
gene:TraesCS6A03G0199100	Chr6A	58243474	58244623	-	58244048	Chr6A	54474402	54475551	-	54474976	1.0	1.0	collinear
gene:TraesCS6A03G0199200	Chr6A	58423828	58429435	+	58426631	Chr6A	54649947	54655554	+	54652750	1.0	1.0	collinear
gene:TraesCS6A03G0199400	Chr6A	58430390	58433454	-	58431922	Chr6A	54656509	54659695	-	54658102	0.998	0.998	collinear
gene:TraesCS6A03G0199500	Chr6A	58578057	58582994	+	58580525	Chr6A	54804467	54809404	+	54806935	1.0	1.0	collinear
gene:TraesCS6A03G0200000	Chr6A	58617222	58621131	-	58619176	Chr6A	54843478	54847387	-	54845432	1.0	1.0	collinear
