gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS2B03G0247700	Chr2B	74079726	74084093	+	74081909	Chr2B	66902226	66906593	+	66904409	1.0	1.0	collinear
gene:TraesCS2B03G0247900	Chr2B	74095784	74099872	+	74097828	Chr2B	66918282	66922413	+	66920347	1.0	0.989	collinear
gene:TraesCS2B03G0248200	Chr2B	74256233	74256985	-	74256609	Chr2B	67078074	67078826	-	67078450	1.0	1.0	collinear
gene:TraesCS2B03G0248600	Chr2B	74317525	74319562	-	74318543	Chr2B	67139476	67141513	-	67140494	1.0	1.0	collinear
gene:TraesCS2B03G0249000	Chr2B	74342702	74343268	-	74342985	Chr2B	67164267	67164833	-	67164550	1.0	1.0	collinear
gene:TraesCS2B03G0249700	Chr2B	74614569	74616626	-	74615597	Chr2B	67434326	67436383	-	67435354	1.0	1.0	collinear
gene:TraesCS2B03G0250900	Chr2B	74815798	74816094	-	74815946	Chr2B	67637162	67637458	-	67637310	1.0	1.0	collinear
gene:TraesCS2B03G0251800	Chr2B	74998982	75000248	+	74999615	Chr2B	67822696	67823962	+	67823329	1.0	0.997	collinear
gene:TraesCS2B03G0251900	Chr2B	75074097	75075389	-	75074743	Chr2B	67886755	67888047	-	67887401	1.0	0.996	collinear
gene:TraesCS2B03G0252000	Chr2B	75190058	75191501	-	75190779	Chr2B	68005666	68007109	-	68006387	1.0	0.996	collinear
gene:TraesCS2B03G0252200	Chr2B	75266250	75266579	+	75266414	Chr2B	68072114	68072442	+	68072278	0.996	0.993	collinear
gene:TraesCS2B03G0252500	Chr2B	75447061	75447528	+	75447294	Chr2B	68265776	68266246	+	68266011	1.0	0.978	collinear
gene:TraesCS2B03G0252700	Chr2B	75521099	75523123	-	75522111	Chr2B	68331126	68333159	-	68332142	1.0	0.994	collinear
gene:TraesCS2B03G0253500	Chr2B	75734851	75735625	-	75735238	Chr2B	68574149	68574923	-	68574536	1.0	0.998	collinear
gene:TraesCS2B03G0253600	Chr2B	75747175	75756536	-	75751855	Chr2B	68587669	68597028	-	68592348	1.0	0.999	collinear
gene:TraesCS2B03G0254300	Chr2B	75889814	75893256	-	75891535	Chr2B	68662513	68665954	-	68664233	0.999	0.995	collinear
gene:TraesCS2B03G0254400	Chr2B	75948835	75951006	-	75949920	Chr2B	68708101	68710272	-	68709186	1.0	0.997	collinear
gene:TraesCS2B03G0254500	Chr2B	76108587	76109114	-	76108850	Chr2B	68868844	68869370	-	68869107	1.0	0.997	collinear
gene:TraesCS2B03G0254600	Chr2B	76114867	76117086	-	76115976	Chr2B	68880011	68882091	-	68881051	0.937	0.921	collinear
gene:TraesCS2B03G0254900	Chr2B	76277527	76278595	+	76278061	Chr2B	69038352	69039420	+	69038886	1.0	0.998	collinear
gene:TraesCS2B03G0255000	Chr2B	76522002	76523951	+	76522976	Chr2B	69349291	69351236	+	69350263	0.991	0.987	collinear
gene:TraesCS2B03G0255300	Chr2B	76552805	76554682	-	76553743	Chr2B	69384467	69386344	-	69385405	1.0	1.0	collinear
gene:TraesCS2B03G0255400	Chr2B	76558926	76562622	-	76560774	Chr2B	69390587	69394282	-	69392434	1.0	1.0	collinear
gene:TraesCS2B03G0255500	Chr2B	76566279	76567805	+	76567042	Chr2B	69397939	69399465	+	69398702	1.0	0.999	collinear
gene:TraesCS2B03G0255800	Chr2B	76583535	76585171	-	76584353	Chr2B	69415177	69416813	-	69415995	1.0	0.999	collinear
gene:TraesCS2B03G0256400	Chr2B	76646654	76648114	+	76647384	Chr2B	69478205	69479665	+	69478935	1.0	1.0	collinear
gene:TraesCS2B03G0256600	Chr2B	76684848	76686071	-	76685459	Chr2B	69505413	69506636	-	69506024	1.0	0.991	collinear
gene:TraesCS2B03G0256800	Chr2B	76867096	76868319	+	76867707	Chr2B	69686668	69687891	+	69687279	1.0	0.996	collinear
gene:TraesCS2B03G0257100	Chr2B	76924234	76929717	+	76926975	Chr2B	69743906	69749389	+	69746647	1.0	1.0	collinear
gene:TraesCS2B03G0257200	Chr2B	76931976	76932227	+	76932101	Chr2B	69751646	69751897	+	69751771	1.0	1.0	collinear
gene:TraesCS2B03G0257400	Chr2B	77013102	77016273	-	77014687	Chr2B	69832774	69835945	-	69834359	1.0	0.998	collinear
gene:TraesCS2B03G0257700	Chr2B	77161421	77164317	-	77162869	Chr2B	69981304	69984193	-	69982748	0.997	0.997	collinear
gene:TraesCS2B03G0258900	Chr2B	78302441	78303811	+	78303126	Chr2B	71115321	71116691	+	71116006	1.0	1.0	collinear
gene:TraesCS2B03G0259100	Chr2B	78328613	78344840	+	78336726	Chr2B	71141461	71156507	+	71148984	1.0	1.0	collinear
gene:TraesCS2B03G0259200	Chr2B	78356094	78358276	-	78357185	Chr2B	71167759	71169941	-	71168850	1.0	1.0	collinear
gene:TraesCS2B03G0260300	Chr2B	78706347	78706835	-	78706591	Chr2B	71515900	71516388	-	71516144	1.0	0.997	collinear
gene:TraesCS2B03G0260600	Chr2B	78748089	78749577	-	78748833	Chr2B	71557351	71558839	-	71558095	1.0	1.0	collinear
gene:TraesCS2B03G0260700	Chr2B	78797490	78798968	-	78798229	Chr2B	71606635	71608113	-	71607374	1.0	0.999	collinear
gene:TraesCS2B03G0260900	Chr2B	78803930	78810295	+	78807112	Chr2B	71613075	71619429	+	71616252	0.997	0.997	collinear
gene:TraesCS2B03G0261000	Chr2B	78820682	78821154	-	78820918	Chr2B	71629816	71630288	-	71630052	1.0	0.997	collinear
gene:TraesCS2B03G0261400	Chr2B	78872279	78872742	-	78872510	Chr2B	71681204	71681667	-	71681435	1.0	1.0	collinear
gene:TraesCS2B03G0262300	Chr2B	79147376	79147640	-	79147508	Chr2B	71945699	71945963	-	71945831	1.0	1.0	collinear
gene:TraesCS2B03G0262500	Chr2B	79241719	79244647	-	79243183	Chr2B	72038802	72041730	-	72040266	1.0	1.0	collinear
gene:TraesCS2B03G0262900	Chr2B	79942245	79944421	-	79943333	Chr2B	72724482	72726658	-	72725570	1.0	1.0	collinear
gene:TraesCS2B03G0263000	Chr2B	80082012	80092010	+	80087011	Chr2B	72864286	72874284	+	72869285	1.0	1.0	collinear
gene:TraesCS2B03G0263200	Chr2B	80092301	80092777	-	80092539	Chr2B	72874575	72875051	-	72874813	1.0	1.0	collinear
gene:TraesCS2B03G0263300	Chr2B	80099513	80100900	-	80100206	Chr2B	72881834	72883221	-	72882527	1.0	0.997	collinear
gene:TraesCS2B03G0263800	Chr2B	80120077	80131478	-	80125777	Chr2B	72925590	72936992	-	72931291	1.0	0.998	collinear
gene:TraesCS2B03G0264200	Chr2B	80371153	80377419	+	80374286	Chr2B	73320746	73327002	-	73323874	0.998	0.97	collinear
gene:TraesCS2B03G0264600	Chr2B	80456493	80458103	+	80457298	Chr2B	73262495	73264064	-	73263279	0.969	0.937	collinear
gene:TraesCS2B03G0266100	Chr2B	80823139	80825708	+	80824423	Chr2B	73730122	73732691	+	73731406	1.0	0.996	collinear
gene:TraesCS2B03G0266300	Chr2B	80914943	80921496	+	80918219	Chr2B	73792216	73798767	+	73795491	1.0	0.999	collinear
gene:TraesCS2B03G0266700	Chr2B	80938259	80939458	-	80938858	Chr2B	73815591	73816790	-	73816190	1.0	0.985	collinear
gene:TraesCS2B03G0266900	Chr2B	81096575	81107546	-	81102060	Chr2B	73955094	73966214	-	73960654	1.0	0.997	collinear
gene:TraesCS2B03G0267000	Chr2B	81155995	81169766	-	81162880	Chr2B	74002647	74016398	-	74009522	1.0	0.996	collinear
gene:TraesCS2B03G0268000	Chr2B	81545295	81551490	-	81548392	Chr2B	74482500	74488707	-	74485603	1.0	0.992	collinear
gene:TraesCS2B03G0268300	Chr2B	81747010	81748111	+	81747560	Chr2B	74720778	74721879	+	74721328	1.0	1.0	collinear
gene:TraesCS2B03G0268400	Chr2B	81789393	81795099	-	81792246	Chr2B	74765986	74771690	-	74768838	0.999	0.995	collinear
gene:TraesCS2B03G0269000	Chr2B	82376299	82380134	+	82378216	Chr2B	75418238	75422051	+	75420144	1.0	0.999	collinear
gene:TraesCS2B03G0269400	Chr2B	83146686	83152012	-	83149349	Chr2B	76183389	76188834	-	76186111	1.0	0.999	collinear
gene:TraesCS2B03G0269700	Chr2B	83222407	83222622	-	83222514	Chr2B	76281085	76281300	-	76281192	1.0	1.0	collinear
gene:TraesCS2B03G0269800	Chr2B	83228092	83231895	+	83229993	Chr2B	76292710	76296378	+	76294544	0.939	0.908	collinear
gene:TraesCS2B03G0270000	Chr2B	83381329	83382809	+	83382069	Chr2B	79460235	79461683	+	79460959	0.97	0.941	collinear
gene:TraesCS2B03G0270200	Chr2B	83499327	83501306	+	83500316	Chr2B	79516037	79518016	+	79517026	1.0	0.991	collinear
gene:TraesCS2B03G0270900	Chr2B	83606555	83607217	+	83606886	Chr2B	79404429	79405092	-	79404760	1.0	0.978	collinear
gene:TraesCS2B03G0271900	Chr2B	84345609	84352633	-	84349121	Chr2B	78962453	78969460	+	78965956	0.968	0.943	collinear
gene:TraesCS2B03G0272300	Chr2B	84413133	84417297	-	84415215	Chr2B	78937871	78941796	+	78939833	0.996	0.966	collinear
gene:TraesCS2B03G0272800	Chr2B	84450736	84460041	-	84455388	Chr2B	78912650	78921429	+	78917039	0.934	0.916	collinear
gene:TraesCS2B03G0273000	Chr2B	84693790	84696042	+	84694916	Chr2B	78800190	78802405	-	78801297	0.98	0.947	collinear
gene:TraesCS2B03G0273100	Chr2B	84697905	84700146	+	84699025	Chr2B	78796367	78798626	-	78797496	0.986	0.957	collinear
gene:TraesCS2B03G0273200	Chr2B	84700323	84703273	+	84701798	Chr2B	78793268	78796182	-	78794725	0.981	0.946	collinear
gene:TraesCS2B03G0273300	Chr2B	84702250	84706536	-	84704393	Chr2B	78790068	78794288	+	78792178	0.959	0.923	collinear
gene:TraesCS2B03G0274800	Chr2B	85118114	85118848	-	85118481	Chr2B	78362571	78363305	+	78362938	1.0	0.986	collinear
gene:TraesCS2B03G0275100	Chr2B	85296134	85297033	+	85296583	Chr2B	78933439	78934335	+	78933887	0.996	0.956	collinear
gene:TraesCS2B03G0275200	Chr2B	85305133	85310240	-	85307686	Chr2B	78167660	78172682	+	78170171	0.993	0.957	collinear
gene:TraesCS2B03G0276000	Chr2B	85496857	85502737	-	85499797	Chr2B	77967226	77973033	+	77970129	0.995	0.966	collinear
gene:TraesCS2B03G0276500	Chr2B	85656886	85660970	+	85658928	Chr2B	77914884	77918959	+	77916921	0.991	0.937	collinear
gene:TraesCS2B03G0276900	Chr2B	85697384	85698115	-	85697749	Chr2B	77888765	77889502	+	77889133	1.0	0.934	collinear
gene:TraesCS2B03G0278200	Chr2B	86416282	86421270	+	86418776	Chr2B	83682390	83687378	+	83684884	1.0	0.997	collinear
gene:TraesCS2B03G0278300	Chr2B	86421880	86422786	+	86422333	Chr2B	83687984	83688890	+	83688437	1.0	0.998	collinear
gene:TraesCS2B03G0278400	Chr2B	86427397	86429782	+	86428589	Chr2B	83693793	83696184	+	83694988	1.0	0.984	collinear
gene:TraesCS2B03G0279100	Chr2B	86835940	86837894	+	86836917	Chr2B	84024058	84026016	+	84025037	1.0	0.996	collinear
gene:TraesCS2B03G0279300	Chr2B	86906253	86913161	-	86909707	Chr2B	84094498	84101550	-	84098024	1.0	1.0	collinear
gene:TraesCS2B03G0279700	Chr2B	87214706	87219982	+	87217344	Chr2B	84403712	84408990	+	84406351	1.0	0.999	collinear
gene:TraesCS2B03G0279800	Chr2B	87225731	87237752	+	87231741	Chr2B	84414792	84426813	+	84420802	1.0	1.0	collinear
gene:TraesCS2B03G0280200	Chr2B	87258124	87260813	-	87259468	Chr2B	84447262	84449951	-	84448606	1.0	1.0	collinear
gene:TraesCS2B03G0280100	Chr2B	87254651	87266071	-	87260361	Chr2B	84443789	84455209	-	84449499	1.0	1.0	collinear
gene:TraesCS2B03G0280300	Chr2B	87263833	87264840	-	87264336	Chr2B	84452971	84453978	-	84453474	1.0	1.0	collinear
gene:TraesCS2B03G0280400	Chr2B	87287247	87290047	-	87288647	Chr2B	84476589	84479440	-	84478014	1.0	1.0	collinear
gene:TraesCS2B03G0280500	Chr2B	87292183	87294417	-	87293300	Chr2B	84481576	84483810	-	84482693	1.0	1.0	collinear
gene:TraesCS2B03G0280700	Chr2B	87299189	87300980	-	87300084	Chr2B	84488582	84490373	-	84489477	1.0	0.998	collinear
gene:TraesCS2B03G0281200	Chr2B	87675735	87685559	-	87680647	Chr2B	84876961	84886785	-	84881873	1.0	0.997	collinear
gene:TraesCS2B03G0281300	Chr2B	87716944	87719485	-	87718214	Chr2B	84913433	84915974	-	84914703	1.0	1.0	collinear
gene:TraesCS2B03G0281500	Chr2B	87792036	87795626	+	87793831	Chr2B	84988633	84992213	+	84990423	1.0	0.997	collinear
gene:TraesCS2B03G0281600	Chr2B	87796498	87798868	+	87797683	Chr2B	84993086	84995456	+	84994271	1.0	0.996	collinear
gene:TraesCS2B03G0282900	Chr2B	88132111	88134039	-	88133075	Chr2B	85305049	85306987	-	85306018	1.0	0.979	collinear
gene:TraesCS2B03G0283000	Chr2B	88150560	88152967	+	88151763	Chr2B	85326129	85328549	+	85327339	1.0	0.975	collinear
gene:TraesCS2B03G0283400	Chr2B	88578902	88581053	+	88579977	Chr2B	85729702	85731853	+	85730777	1.0	0.999	collinear
gene:TraesCS2B03G0283600	Chr2B	88913684	88926382	+	88920033	Chr2B	86066292	86079023	+	86072657	1.0	1.0	collinear
gene:TraesCS2B03G0283800	Chr2B	88928644	88931003	+	88929823	Chr2B	86081285	86083644	+	86082464	1.0	1.0	collinear
gene:TraesCS2B03G0284300	Chr2B	89343533	89346503	+	89345018	Chr2B	86465235	86468205	+	86466720	1.0	1.0	collinear
gene:TraesCS2B03G0284400	Chr2B	89347938	89351263	-	89349600	Chr2B	86469640	86472965	-	86471302	1.0	1.0	collinear
gene:TraesCS2B03G0284600	Chr2B	89646218	89647865	-	89647041	Chr2B	86768363	86770010	-	86769186	1.0	1.0	collinear
gene:TraesCS2B03G0285100	Chr2B	89945933	89947712	+	89946822	Chr2B	87066512	87068291	+	87067401	1.0	1.0	collinear
gene:TraesCS2B03G0285500	Chr2B	90296857	90298715	+	90297786	Chr2B	87415296	87417154	+	87416225	1.0	0.999	collinear
gene:TraesCS2B03G0285700	Chr2B	90432309	90434045	+	90433177	Chr2B	87551631	87553367	+	87552499	1.0	1.0	collinear
gene:TraesCS2B03G0287600	Chr2B	91562062	91563989	-	91563025	Chr2B	88611040	88612967	-	88612003	1.0	1.0	collinear
gene:TraesCS2B03G0288000	Chr2B	92135295	92139289	-	92137292	Chr2B	89183456	89187450	-	89185453	1.0	1.0	collinear
gene:TraesCS2B03G0288700	Chr2B	92449201	92450996	+	92450098	Chr2B	89467959	89469754	+	89468856	1.0	1.0	collinear
gene:TraesCS2B03G0288900	Chr2B	92601484	92603611	+	92602547	Chr2B	89620595	89622722	+	89621658	1.0	1.0	collinear
gene:TraesCS2B03G0289100	Chr2B	92608753	92609509	+	92609131	Chr2B	89627865	89628621	+	89628243	1.0	1.0	collinear
gene:TraesCS2B03G0289300	Chr2B	92704871	92707097	+	92705984	Chr2B	89721428	89723654	+	89722541	1.0	1.0	collinear
gene:TraesCS2B03G0289400	Chr2B	92807000	92809151	-	92808075	Chr2B	89824732	89826883	-	89825807	1.0	1.0	collinear
gene:TraesCS2B03G0289600	Chr2B	92951740	92956609	-	92954174	Chr2B	89968517	89973386	-	89970951	1.0	1.0	collinear
gene:TraesCS2B03G0289700	Chr2B	93272215	93276151	+	93274183	Chr2B	90288799	90292735	+	90290767	1.0	1.0	collinear
gene:TraesCS2B03G0290000	Chr2B	93837253	93840940	+	93839096	Chr2B	90852377	90856064	+	90854220	1.0	0.999	collinear
gene:TraesCS2B03G0290500	Chr2B	94313567	94317016	+	94315291	Chr2B	91353099	91356548	+	91354823	1.0	0.997	collinear
gene:TraesCS2B03G0291000	Chr2B	94812623	94813848	-	94813235	Chr2B	91751357	91752582	-	91751969	1.0	0.998	collinear
gene:TraesCS2B03G0291100	Chr2B	94974606	94980822	-	94977714	Chr2B	91908062	91914272	-	91911167	0.999	0.997	collinear
gene:TraesCS2B03G0291400	Chr2B	95141809	95143475	-	95142642	Chr2B	92074840	92076506	-	92075673	1.0	0.997	collinear
gene:TraesCS2B03G0292700	Chr2B	95415429	95415870	+	95415649	Chr2B	92342881	92343322	+	92343101	1.0	0.996	collinear
gene:TraesCS2B03G0293200	Chr2B	95464170	95465610	+	95464890	Chr2B	92391013	92392453	+	92391733	1.0	1.0	collinear
gene:TraesCS2B03G0293300	Chr2B	95465930	95471210	-	95468570	Chr2B	92392773	92398053	-	92395413	1.0	1.0	collinear
gene:TraesCS2B03G0293400	Chr2B	95540753	95544086	+	95542419	Chr2B	92465721	92469054	+	92467387	1.0	1.0	collinear
gene:TraesCS2B03G0294100	Chr2B	95795122	95795541	-	95795331	Chr2B	92721589	92722008	-	92721798	1.0	1.0	collinear
gene:TraesCS2B03G0294200	Chr2B	95795642	95804165	-	95799903	Chr2B	92722109	92730821	-	92726465	1.0	1.0	collinear
gene:TraesCS2B03G0294700	Chr2B	96032385	96033663	-	96033024	Chr2B	92972890	92974168	-	92973529	1.0	1.0	collinear
gene:TraesCS2B03G0294800	Chr2B	96038252	96046328	-	96042290	Chr2B	92978757	92986833	-	92982795	1.0	1.0	collinear
gene:TraesCS2B03G0294900	Chr2B	96049276	96049851	-	96049563	Chr2B	92989781	92990356	-	92990068	1.0	1.0	collinear
gene:TraesCS2B03G0295100	Chr2B	96232785	96236397	-	96234591	Chr2B	93172412	93175931	-	93174171	1.0	1.0	collinear
gene:TraesCS2B03G0295500	Chr2B	96448480	96453208	+	96450844	Chr2B	93388117	93392845	+	93390481	1.0	1.0	collinear
gene:TraesCS2B03G0295700	Chr2B	96457130	96459394	+	96458262	Chr2B	93396766	93399030	+	93397898	1.0	1.0	collinear
gene:TraesCS2B03G0295800	Chr2B	96464484	96467973	+	96466228	Chr2B	93404120	93407609	+	93405864	1.0	1.0	collinear
gene:TraesCS2B03G0296200	Chr2B	96536596	96539502	+	96538049	Chr2B	93475553	93478459	+	93477006	1.0	1.0	collinear
gene:TraesCS2B03G0296300	Chr2B	96540776	96544621	-	96542698	Chr2B	93479733	93483579	-	93481656	1.0	0.994	collinear
gene:TraesCS2B03G0296400	Chr2B	96586220	96589474	+	96587847	Chr2B	93516630	93519889	+	93518259	1.0	0.992	collinear
gene:TraesCS2B03G0296500	Chr2B	96911639	96924474	+	96918056	Chr2B	93878422	93891252	+	93884837	1.0	0.998	collinear
gene:TraesCS2B03G0296700	Chr2B	96934158	96936127	+	96935142	Chr2B	93907584	93909553	+	93908568	1.0	0.999	collinear
gene:TraesCS2B03G0296800	Chr2B	97038341	97040608	+	97039474	Chr2B	94011936	94014034	+	94012985	1.0	0.996	collinear
gene:TraesCS2B03G0297000	Chr2B	97097030	97097413	+	97097221	Chr2B	94143862	94144245	+	94144053	1.0	1.0	collinear
gene:TraesCS2B03G0297200	Chr2B	97147910	97154762	+	97151336	Chr2B	94247648	94254500	+	94251074	1.0	0.997	collinear
gene:TraesCS2B03G0297300	Chr2B	97156171	97158336	+	97157253	Chr2B	94255910	94257950	+	94256930	1.0	1.0	collinear
gene:TraesCS2B03G0297800	Chr2B	97305705	97313376	+	97309540	Chr2B	94403846	94411511	+	94407678	1.0	0.999	collinear
gene:TraesCS2B03G0297900	Chr2B	97443935	97444483	+	97444209	Chr2B	94544020	94544568	+	94544294	1.0	0.991	collinear
gene:TraesCS2B03G0298000	Chr2B	97609321	97614120	+	97611720	Chr2B	94711658	94716438	+	94714048	0.988	0.986	collinear
gene:TraesCS2B03G0298600	Chr2B	97956164	97964000	+	97960082	Chr2B	95089538	95097295	+	95093416	0.999	0.996	collinear
gene:TraesCS2B03G0298900	Chr2B	98002218	98007414	-	98004816	Chr2B	95138055	95143187	-	95140621	1.0	1.0	collinear
gene:TraesCS2B03G0299100	Chr2B	98045738	98046559	-	98046148	Chr2B	95186472	95187293	-	95186882	1.0	1.0	collinear
gene:TraesCS2B03G0299300	Chr2B	98074261	98078086	+	98076173	Chr2B	95215060	95218885	+	95216972	1.0	0.998	collinear
gene:TraesCS2B03G0299500	Chr2B	98175368	98176505	+	98175936	Chr2B	95316209	95317346	+	95316777	1.0	1.0	collinear
gene:TraesCS2B03G0301100	Chr2B	98642049	98647948	+	98644998	Chr2B	95783245	95789135	+	95786190	1.0	1.0	collinear
gene:TraesCS2B03G0301700	Chr2B	98675600	98685887	+	98680743	Chr2B	95816777	95827066	+	95821921	1.0	0.999	collinear
gene:TraesCS2B03G0302100	Chr2B	98864661	98869240	+	98866950	Chr2B	95995928	96000507	+	95998217	1.0	1.0	collinear
gene:TraesCS2B03G0302400	Chr2B	98912424	98913684	-	98913054	Chr2B	96043711	96044971	-	96044341	1.0	1.0	collinear
gene:TraesCS2B03G0304300	Chr2B	99439723	99443098	+	99441410	Chr2B	96569811	96573186	+	96571498	1.0	1.0	collinear
gene:TraesCS2B03G0304500	Chr2B	99766666	99767130	-	99766898	Chr2B	96904377	96904841	-	96904609	1.0	1.0	collinear
gene:TraesCS2B03G0304900	Chr2B	100091578	100092888	-	100092233	Chr2B	97227810	97229120	-	97228465	1.0	1.0	collinear
gene:TraesCS2B03G0305600	Chr2B	100398035	100400682	-	100399358	Chr2B	97532981	97535628	-	97534304	1.0	0.999	collinear
gene:TraesCS2B03G0305700	Chr2B	100594448	100596220	+	100595334	Chr2B	97728909	97730681	+	97729795	1.0	1.0	collinear
gene:TraesCS2B03G0306200	Chr2B	100714228	100714982	+	100714605	Chr2B	97848343	97849097	+	97848720	1.0	1.0	collinear
gene:TraesCS2B03G0306300	Chr2B	100716949	100718353	+	100717651	Chr2B	97851064	97852468	+	97851766	1.0	1.0	collinear
gene:TraesCS2B03G0306700	Chr2B	100742977	100744469	-	100743723	Chr2B	97876474	97877966	-	97877220	1.0	0.999	collinear
gene:TraesCS2B03G0306900	Chr2B	101012192	101014080	+	101013136	Chr2B	98144227	98146115	+	98145171	1.0	1.0	collinear
gene:TraesCS2B03G0307200	Chr2B	101236450	101236809	-	101236629	Chr2B	98366107	98366466	-	98366286	1.0	1.0	collinear
gene:TraesCS2B03G0307300	Chr2B	101242305	101243352	-	101242828	Chr2B	98371962	98373009	-	98372485	1.0	0.997	collinear
gene:TraesCS2B03G0307500	Chr2B	101292215	101293655	-	101292935	Chr2B	98424859	98426299	-	98425579	1.0	1.0	collinear
gene:TraesCS2B03G0307700	Chr2B	101304102	101305266	-	101304684	Chr2B	98436746	98437910	-	98437328	1.0	1.0	collinear
gene:TraesCS2B03G0307900	Chr2B	101308818	101311233	-	101310025	Chr2B	98441462	98443877	-	98442669	1.0	1.0	collinear
gene:TraesCS2B03G0308100	Chr2B	101407245	101409264	-	101408254	Chr2B	98539394	98541413	-	98540403	1.0	1.0	collinear
gene:TraesCS2B03G0308300	Chr2B	101536618	101538189	-	101537403	Chr2B	98590441	98592012	-	98591226	1.0	1.0	collinear
gene:TraesCS2B03G0308400	Chr2B	101636498	101637963	-	101637230	Chr2B	98676431	98677897	-	98677164	1.0	0.999	collinear
gene:TraesCS2B03G0308600	Chr2B	101692151	101693942	-	101693046	Chr2B	98732133	98733924	-	98733028	1.0	0.996	collinear
gene:TraesCS2B03G0308700	Chr2B	101701110	101702289	-	101701699	Chr2B	98741053	98742232	-	98741642	1.0	1.0	collinear
gene:TraesCS2B03G0309300	Chr2B	101803647	101805080	-	101804363	Chr2B	98843667	98845100	-	98844383	1.0	0.998	collinear
gene:TraesCS2B03G0309400	Chr2B	101824299	101825750	-	101825024	Chr2B	98864569	98866020	-	98865294	1.0	0.998	collinear
gene:TraesCS2B03G0309500	Chr2B	101850684	101852501	-	101851592	Chr2B	98895732	98897549	-	98896640	1.0	1.0	collinear
gene:TraesCS2B03G0309700	Chr2B	102268028	102269484	+	102268756	Chr2B	99354086	99355466	+	99354776	0.916	0.915	collinear
gene:TraesCS2B03G0309800	Chr2B	102528143	102530828	+	102529485	Chr2B	99598767	99601452	+	99600109	1.0	0.997	collinear
gene:TraesCS2B03G0309900	Chr2B	102531193	102535480	+	102533336	Chr2B	99601817	99606104	+	99603960	1.0	0.996	collinear
gene:TraesCS2B03G0310100	Chr2B	102539225	102539704	+	102539464	Chr2B	99609848	99610327	+	99610087	1.0	0.997	collinear
gene:TraesCS2B03G0310400	Chr2B	102542191	102543737	-	102542964	Chr2B	99612922	99614466	-	99613694	0.998	0.996	collinear
gene:TraesCS2B03G0310800	Chr2B	102695899	102696561	-	102696230	Chr2B	99775842	99776504	-	99776173	1.0	1.0	collinear
gene:TraesCS2B03G0310900	Chr2B	102696631	102697884	-	102697257	Chr2B	99776574	99777827	-	99777200	1.0	1.0	collinear
gene:TraesCS2B03G0311000	Chr2B	102819112	102819723	-	102819417	Chr2B	99905384	99905995	-	99905689	1.0	0.99	collinear
gene:TraesCS2B03G0311200	Chr2B	102839660	102841171	-	102840415	Chr2B	99935082	99936592	-	99935837	0.999	0.998	collinear
gene:TraesCS2B03G0311700	Chr2B	102936596	102939362	-	102937979	Chr2B	100039908	100042675	-	100041291	1.0	0.997	collinear
gene:TraesCS2B03G0312100	Chr2B	103085919	103086587	-	103086253	Chr2B	100186397	100187065	-	100186731	1.0	0.998	collinear
gene:TraesCS2B03G0312400	Chr2B	103134402	103135914	-	103135158	Chr2B	100220458	100221970	-	100221214	1.0	1.0	collinear
gene:TraesCS2B03G0312500	Chr2B	103140929	103143984	-	103142456	Chr2B	100227002	100230056	-	100228529	1.0	0.993	collinear
gene:TraesCS2B03G0312700	Chr2B	103351332	103355410	+	103353371	Chr2B	100435582	100439678	+	100437630	0.998	0.997	collinear
gene:TraesCS2B03G0312800	Chr2B	103353104	103362701	-	103357902	Chr2B	100437354	100452665	-	100445009	1.0	0.999	collinear
gene:TraesCS2B03G0313100	Chr2B	103390664	103392881	-	103391772	Chr2B	100474626	100476843	-	100475734	1.0	0.997	collinear
gene:TraesCS2B03G0313800	Chr2B	103452244	103454417	-	103453330	Chr2B	100522174	100524347	-	100523260	1.0	0.99	collinear
gene:TraesCS2B03G0314100	Chr2B	103539309	103539826	+	103539567	Chr2B	100604395	100604908	+	100604651	1.0	0.992	collinear
gene:TraesCS2B03G0314500	Chr2B	103642080	103643960	-	103643020	Chr2B	100670716	100672596	-	100671656	1.0	0.987	collinear
gene:TraesCS2B03G0314800	Chr2B	103673325	103674192	-	103673758	Chr2B	100714495	100715362	-	100714928	1.0	0.997	collinear
gene:TraesCS2B03G0314900	Chr2B	103677777	103684159	-	103680968	Chr2B	100718649	100725036	-	100721842	1.0	0.995	collinear
gene:TraesCS2B03G0315000	Chr2B	103683814	103684206	+	103684010	Chr2B	100724691	100725083	+	100724887	1.0	1.0	collinear
gene:TraesCS2B03G0315400	Chr2B	103693627	103704236	-	103698931	Chr2B	100734620	100745141	-	100739880	1.0	0.983	collinear
gene:TraesCS2B03G0315700	Chr2B	103829837	103833802	-	103831819	Chr2B	100858492	100862458	-	100860475	1.0	0.994	collinear
gene:TraesCS2B03G0315800	Chr2B	103835906	103836321	+	103836113	Chr2B	100863974	100864389	+	100864181	1.0	1.0	collinear
gene:TraesCS2B03G0316100	Chr2B	103854559	103855555	+	103855057	Chr2B	100882544	100883543	+	100883043	1.0	0.997	collinear
gene:TraesCS2B03G0316200	Chr2B	103975017	103977233	+	103976125	Chr2B	100972653	100974869	+	100973761	1.0	0.984	collinear
gene:TraesCS2B03G0316500	Chr2B	104189840	104192038	+	104190939	Chr2B	101172161	101174359	+	101173260	1.0	0.995	collinear
