gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS4D03G0157800	Chr4D	57195905	57199312	+	57197608	Chr4D	56976644	56980051	+	56978347	1.0	1.0	collinear
gene:TraesCS4D03G0158100	Chr4D	57206342	57211862	-	57209102	Chr4D	56987081	56992601	-	56989841	1.0	1.0	collinear
gene:TraesCS4D03G0158500	Chr4D	57232302	57234158	-	57233230	Chr4D	57013128	57014984	-	57014056	1.0	1.0	collinear
gene:TraesCS4D03G0158700	Chr4D	57435308	57439248	-	57437278	Chr4D	57217036	57220971	-	57219003	1.0	0.999	collinear
gene:TraesCS4D03G0159200	Chr4D	57557720	57563968	+	57560844	Chr4D	57337138	57343386	+	57340262	1.0	1.0	collinear
gene:TraesCS4D03G0159300	Chr4D	57564487	57565647	-	57565067	Chr4D	57343905	57345065	-	57344485	1.0	1.0	collinear
gene:TraesCS4D03G0159400	Chr4D	57565669	57566031	-	57565850	Chr4D	57345087	57345449	-	57345268	1.0	1.0	collinear
gene:TraesCS4D03G0159700	Chr4D	57709408	57710652	-	57710030	Chr4D	57488510	57489754	-	57489132	1.0	1.0	collinear
gene:TraesCS4D03G0161100	Chr4D	57958988	57961965	+	57960476	Chr4D	57737845	57740822	+	57739333	1.0	1.0	collinear
gene:TraesCS4D03G0161200	Chr4D	57962186	57964217	+	57963201	Chr4D	57741043	57743074	+	57742058	1.0	1.0	collinear
gene:TraesCS4D03G0161300	Chr4D	57965493	57976384	-	57970938	Chr4D	57744350	57754597	-	57749473	1.0	1.0	collinear
gene:TraesCS4D03G0161600	Chr4D	58187507	58191940	+	58189723	Chr4D	57943530	57947963	+	57945746	1.0	1.0	collinear
gene:TraesCS4D03G0161700	Chr4D	58344998	58347204	+	58346101	Chr4D	58101147	58103390	+	58102268	1.0	1.0	collinear
gene:TraesCS4D03G0162000	Chr4D	58386802	58387942	-	58387372	Chr4D	58658316	58659456	-	58658886	1.0	1.0	collinear
gene:TraesCS4D03G0162100	Chr4D	58638286	58646485	+	58642385	Chr4D	58909962	58918194	+	58914078	1.0	1.0	collinear
gene:TraesCS4D03G0162200	Chr4D	58650110	58652399	+	58651254	Chr4D	58921853	58924087	+	58922970	0.975	0.975	collinear
gene:TraesCS4D03G0162300	Chr4D	58653282	58660869	+	58657075	Chr4D	58924970	58932565	+	58928767	1.0	1.0	collinear
gene:TraesCS4D03G0162400	Chr4D	58772440	58772763	+	58772601	Chr4D	59044181	59044504	+	59044342	1.0	1.0	collinear
gene:TraesCS4D03G0162500	Chr4D	58774375	58775766	+	58775070	Chr4D	59046116	59047507	+	59046811	1.0	1.0	collinear
gene:TraesCS4D03G0162600	Chr4D	58778181	58785779	-	58781980	Chr4D	59049922	59057520	-	59053721	1.0	1.0	collinear
gene:TraesCS4D03G0163300	Chr4D	58892203	58905156	-	58898679	Chr4D	59163469	59176444	-	59169956	1.0	0.999	collinear
gene:TraesCS4D03G0164000	Chr4D	59448444	59449885	+	59449164	Chr4D	59719479	59720920	+	59720199	1.0	0.999	collinear
gene:TraesCS4D03G0164800	Chr4D	59909859	59912521	+	59911190	Chr4D	60176329	60178991	+	60177660	1.0	1.0	collinear
gene:TraesCS4D03G0165500	Chr4D	60116770	60119520	+	60118145	Chr4D	60383824	60386574	+	60385199	1.0	1.0	collinear
gene:TraesCS4D03G0165600	Chr4D	60137021	60139655	+	60138338	Chr4D	60404045	60406666	+	60405355	1.0	1.0	collinear
gene:TraesCS4D03G0165700	Chr4D	60611409	60620842	+	60616125	Chr4D	60882870	60892297	+	60887583	1.0	0.999	collinear
gene:TraesCS4D03G0165900	Chr4D	60624670	60626206	+	60625438	Chr4D	60896141	60897677	+	60896909	1.0	1.0	collinear
gene:TraesCS4D03G0166200	Chr4D	60658964	60661387	-	60660175	Chr4D	60929908	60932318	-	60931113	1.0	0.998	collinear
gene:TraesCS4D03G0166300	Chr4D	60666522	60668887	+	60667704	Chr4D	60937377	60939742	+	60938559	1.0	1.0	collinear
gene:TraesCS4D03G0166900	Chr4D	61364742	61369682	+	61367212	Chr4D	61625842	61630782	+	61628312	1.0	1.0	collinear
gene:TraesCS4D03G0167000	Chr4D	61614701	61635258	-	61624979	Chr4D	61875714	61896271	-	61885992	1.0	0.999	collinear
gene:TraesCS4D03G0167500	Chr4D	61636137	61650911	+	61643524	Chr4D	61897150	61911926	+	61904538	1.0	1.0	collinear
gene:TraesCS4D03G0167600	Chr4D	62070954	62078801	+	62074877	Chr4D	62330263	62338110	+	62334186	1.0	1.0	collinear
gene:TraesCS4D03G0167700	Chr4D	62078902	62080047	-	62079474	Chr4D	62338211	62339356	-	62338783	1.0	1.0	collinear
gene:TraesCS4D03G0167800	Chr4D	62090205	62091148	+	62090676	Chr4D	62349296	62350239	+	62349767	1.0	1.0	collinear
gene:TraesCS4D03G0167900	Chr4D	62333599	62334768	+	62334183	Chr4D	62592375	62593544	+	62592959	1.0	1.0	collinear
gene:TraesCS4D03G0168000	Chr4D	62437452	62439461	-	62438456	Chr4D	62696008	62698017	-	62697012	1.0	1.0	collinear
gene:TraesCS4D03G0168200	Chr4D	62439769	62452625	-	62446197	Chr4D	62698325	62711115	-	62704720	1.0	1.0	collinear
gene:TraesCS4D03G0168700	Chr4D	62471362	62473275	+	62472318	Chr4D	62729855	62731770	+	62730812	1.0	0.997	collinear
gene:TraesCS4D03G0169000	Chr4D	62576821	62577801	+	62577311	Chr4D	62834615	62835598	+	62835106	1.0	0.996	collinear
gene:TraesCS4D03G0169100	Chr4D	62578812	62583899	-	62581355	Chr4D	62836609	62841696	-	62839152	1.0	1.0	collinear
gene:TraesCS4D03G0169200	Chr4D	62598201	62602381	+	62600291	Chr4D	62855998	62860178	+	62858088	1.0	1.0	collinear
gene:TraesCS4D03G0169800	Chr4D	62784173	62785039	+	62784606	Chr4D	63041256	63042122	+	63041689	1.0	1.0	collinear
gene:TraesCS4D03G0169900	Chr4D	62936956	62948849	+	62942902	Chr4D	63193452	63205344	+	63199398	1.0	0.999	collinear
gene:TraesCS4D03G0170100	Chr4D	62958949	62962312	+	62960630	Chr4D	63215444	63218807	+	63217125	1.0	1.0	collinear
gene:TraesCS4D03G0170200	Chr4D	63028074	63028529	+	63028301	Chr4D	63284614	63285069	+	63284841	1.0	1.0	collinear
gene:TraesCS4D03G0170400	Chr4D	63202313	63208418	-	63205365	Chr4D	63458381	63466664	-	63462522	1.0	1.0	collinear
gene:TraesCS4D03G0170700	Chr4D	63218814	63220044	-	63219429	Chr4D	63477096	63478326	-	63477711	1.0	1.0	collinear
gene:TraesCS4D03G0170900	Chr4D	63233192	63253532	-	63243362	Chr4D	63491473	63511921	-	63501697	1.0	1.0	collinear
gene:TraesCS4D03G0171000	Chr4D	63298732	63300204	+	63299468	Chr4D	63557374	63558845	+	63558109	0.999	0.999	collinear
gene:TraesCS4D03G0171100	Chr4D	63349667	63352966	-	63351316	Chr4D	63608511	63611810	-	63610160	1.0	0.996	collinear
gene:TraesCS4D03G0171300	Chr4D	63693626	63694090	-	63693858	Chr4D	63949239	63949703	-	63949471	1.0	1.0	collinear
gene:TraesCS4D03G0171500	Chr4D	63702551	63706790	-	63704670	Chr4D	63958164	63962403	-	63960283	1.0	1.0	collinear
gene:TraesCS4D03G0171600	Chr4D	63723579	63729232	-	63726405	Chr4D	63978438	63984091	-	63981264	1.0	1.0	collinear
gene:TraesCS4D03G0171900	Chr4D	64043340	64044754	-	64044047	Chr4D	64298128	64299542	-	64298835	1.0	1.0	collinear
gene:TraesCS4D03G0172000	Chr4D	64055474	64061415	-	64058444	Chr4D	64310146	64316087	-	64313116	1.0	1.0	collinear
gene:TraesCS4D03G0172500	Chr4D	64653357	64659217	+	64656287	Chr4D	64906653	64912513	+	64909583	1.0	1.0	collinear
gene:TraesCS4D03G0172600	Chr4D	64687301	64687811	+	64687556	Chr4D	64940622	64941132	+	64940877	1.0	1.0	collinear
gene:TraesCS4D03G0173100	Chr4D	64815074	64815796	-	64815435	Chr4D	65068409	65069131	-	65068770	1.0	1.0	collinear
gene:TraesCS4D03G0173400	Chr4D	64869146	64870489	+	64869817	Chr4D	65122577	65123920	+	65123248	1.0	1.0	collinear
gene:TraesCS4D03G0173600	Chr4D	65002514	65007572	+	65005043	Chr4D	65256057	65261115	+	65258586	1.0	1.0	collinear
gene:TraesCS4D03G0173800	Chr4D	65008996	65013805	-	65011400	Chr4D	65262539	65267348	-	65264943	1.0	1.0	collinear
gene:TraesCS4D03G0174000	Chr4D	65068758	65071673	-	65070215	Chr4D	65322431	65325346	-	65323888	1.0	1.0	collinear
gene:TraesCS4D03G0174200	Chr4D	65080093	65082755	-	65081424	Chr4D	65333825	65336487	-	65335156	1.0	0.999	collinear
gene:TraesCS4D03G0174300	Chr4D	65170943	65184027	-	65177485	Chr4D	65424886	65437970	-	65431428	1.0	0.999	collinear
gene:TraesCS4D03G0174600	Chr4D	65189059	65194388	-	65191723	Chr4D	65442994	65448323	-	65445658	1.0	1.0	collinear
gene:TraesCS4D03G0174700	Chr4D	65531929	65533181	-	65532555	Chr4D	65784931	65786184	-	65785557	1.0	0.998	collinear
gene:TraesCS4D03G0174800	Chr4D	65537049	65539271	-	65538160	Chr4D	65790052	65792274	-	65791163	1.0	1.0	collinear
gene:TraesCS4D03G0175000	Chr4D	65574313	65583381	-	65578847	Chr4D	65826685	65835577	-	65831131	1.0	1.0	collinear
gene:TraesCS4D03G0175200	Chr4D	65583698	65589967	+	65586832	Chr4D	65835894	65842163	+	65839028	1.0	1.0	collinear
gene:TraesCS4D03G0176000	Chr4D	65635317	65635811	-	65635564	Chr4D	65886984	65887478	-	65887231	1.0	1.0	collinear
gene:TraesCS4D03G0176100	Chr4D	65636861	65638404	-	65637632	Chr4D	65888528	65890071	-	65889299	1.0	1.0	collinear
gene:TraesCS4D03G0176200	Chr4D	65639117	65643961	-	65641539	Chr4D	65890784	65895628	-	65893206	1.0	1.0	collinear
gene:TraesCS4D03G0177200	Chr4D	65991320	65999300	+	65995310	Chr4D	66240752	66248806	+	66244779	1.0	1.0	collinear
gene:TraesCS4D03G0177300	Chr4D	66036320	66038054	-	66037187	Chr4D	66285843	66287577	-	66286710	1.0	0.999	collinear
gene:TraesCS4D03G0177600	Chr4D	66319518	66321248	+	66320383	Chr4D	66566829	66568559	+	66567694	1.0	1.0	collinear
gene:TraesCS4D03G0178200	Chr4D	66393310	66395695	+	66394502	Chr4D	66640736	66643121	+	66641928	1.0	1.0	collinear
gene:TraesCS4D03G0178400	Chr4D	66396144	66398571	-	66397357	Chr4D	66643570	66645997	-	66644783	1.0	1.0	collinear
gene:TraesCS4D03G0178600	Chr4D	66399226	66399486	+	66399356	Chr4D	66646652	66646912	+	66646782	1.0	1.0	collinear
gene:TraesCS4D03G0178500	Chr4D	66398715	66406886	-	66402800	Chr4D	66646141	66654312	-	66650226	1.0	1.0	collinear
gene:TraesCS4D03G0178900	Chr4D	66745282	66755199	+	66750240	Chr4D	66991769	67001693	+	66996731	1.0	1.0	collinear
gene:TraesCS4D03G0179100	Chr4D	66759096	66764622	+	66761859	Chr4D	67005506	67011032	+	67008269	1.0	0.999	collinear
gene:TraesCS4D03G0179400	Chr4D	66774077	66781489	-	66777783	Chr4D	67020244	67027656	-	67023950	1.0	1.0	collinear
gene:TraesCS4D03G0179600	Chr4D	66966976	66974348	+	66970662	Chr4D	67211918	67219289	+	67215603	1.0	1.0	collinear
gene:TraesCS4D03G0179700	Chr4D	67027292	67028033	-	67027662	Chr4D	67265217	67265958	-	67265587	1.0	1.0	collinear
gene:TraesCS4D03G0179800	Chr4D	67047072	67050344	-	67048708	Chr4D	67284997	67288269	-	67286633	1.0	1.0	collinear
gene:TraesCS4D03G0180000	Chr4D	67240604	67241651	+	67241127	Chr4D	67480417	67481464	+	67480940	1.0	1.0	collinear
gene:TraesCS4D03G0180100	Chr4D	67395606	67396286	-	67395946	Chr4D	67635402	67636082	-	67635742	1.0	1.0	collinear
gene:TraesCS4D03G0180200	Chr4D	67572945	67577467	-	67575206	Chr4D	67812620	67817142	-	67814881	1.0	1.0	collinear
gene:TraesCS4D03G0180400	Chr4D	67696959	67697886	+	67697422	Chr4D	67936701	67937628	+	67937164	1.0	1.0	collinear
gene:TraesCS4D03G0180600	Chr4D	67732336	67733286	-	67732811	Chr4D	67971952	67972902	-	67972427	1.0	1.0	collinear
gene:TraesCS4D03G0181100	Chr4D	67782859	67783419	-	67783139	Chr4D	68022480	68023040	-	68022760	1.0	1.0	collinear
gene:TraesCS4D03G0181300	Chr4D	67788823	67791997	-	67790410	Chr4D	68028460	68031634	-	68030047	1.0	1.0	collinear
gene:TraesCS4D03G0181600	Chr4D	67916484	67922729	-	67919606	Chr4D	68156599	68162845	-	68159722	1.0	1.0	collinear
gene:TraesCS4D03G0181700	Chr4D	68244430	68255220	+	68249825	Chr4D	68493331	68504119	+	68498725	1.0	1.0	collinear
gene:TraesCS4D03G0181800	Chr4D	68506459	68507844	+	68507151	Chr4D	68751070	68752455	+	68751762	1.0	1.0	collinear
gene:TraesCS4D03G0182000	Chr4D	68872601	68878686	+	68875643	Chr4D	69116954	69123034	+	69119994	1.0	0.998	collinear
gene:TraesCS4D03G0182100	Chr4D	68917569	68935475	+	68926522	Chr4D	69161918	69179894	+	69170906	1.0	1.0	collinear
gene:TraesCS4D03G0182500	Chr4D	69109133	69114152	+	69111642	Chr4D	69353118	69358179	+	69355648	1.0	0.98	collinear
gene:TraesCS4D03G0182600	Chr4D	69157743	69161785	+	69159764	Chr4D	69401770	69405812	+	69403791	1.0	1.0	collinear
gene:TraesCS4D03G0182700	Chr4D	69206052	69206477	+	69206264	Chr4D	69450124	69450549	+	69450336	1.0	1.0	collinear
gene:TraesCS4D03G0182900	Chr4D	69257694	69260147	+	69258920	Chr4D	69503361	69505814	+	69504587	1.0	1.0	collinear
gene:TraesCS4D03G0183200	Chr4D	69575721	69578989	+	69577355	Chr4D	69820020	69823288	+	69821654	1.0	0.999	collinear
gene:TraesCS4D03G0183300	Chr4D	69657485	69658374	-	69657929	Chr4D	69901797	69902686	-	69902241	1.0	1.0	collinear
gene:TraesCS4D03G0183600	Chr4D	69692982	69701842	-	69697412	Chr4D	69937305	69946184	-	69941744	1.0	1.0	collinear
gene:TraesCS4D03G0184200	Chr4D	69839056	69870180	+	69854618	Chr4D	70083522	70114751	+	70099136	1.0	1.0	collinear
gene:TraesCS4D03G0184800	Chr4D	69924736	69936719	+	69930727	Chr4D	70169244	70181248	+	70175246	0.997	0.997	collinear
gene:TraesCS4D03G0185100	Chr4D	69982490	69984352	-	69983421	Chr4D	70227019	70228881	-	70227950	1.0	1.0	collinear
gene:TraesCS4D03G0185200	Chr4D	70086700	70089949	+	70088324	Chr4D	70330193	70333442	+	70331817	1.0	1.0	collinear
gene:TraesCS4D03G0185500	Chr4D	70094433	70096609	+	70095521	Chr4D	70337926	70340102	+	70339014	1.0	0.999	collinear
gene:TraesCS4D03G0185600	Chr4D	70118907	70121214	-	70120060	Chr4D	70362396	70364703	-	70363549	1.0	1.0	collinear
gene:TraesCS4D03G0186000	Chr4D	70286123	70290265	+	70288194	Chr4D	70529689	70533831	+	70531760	1.0	1.0	collinear
gene:TraesCS4D03G0186100	Chr4D	70557067	70560390	+	70558728	Chr4D	70800157	70803480	+	70801818	1.0	1.0	collinear
gene:TraesCS4D03G0186200	Chr4D	70664327	70677696	-	70671011	Chr4D	70907301	70920670	-	70913985	1.0	0.999	collinear
gene:TraesCS4D03G0186300	Chr4D	70775523	70776155	-	70775839	Chr4D	71018490	71019122	-	71018806	1.0	0.998	collinear
gene:TraesCS4D03G0186400	Chr4D	70781232	70782089	-	70781660	Chr4D	71024199	71025056	-	71024627	1.0	1.0	collinear
gene:TraesCS4D03G0186500	Chr4D	70789557	70797705	-	70793631	Chr4D	71032524	71040672	-	71036598	1.0	1.0	collinear
gene:TraesCS4D03G0186600	Chr4D	70797886	70800324	+	70799105	Chr4D	71040853	71043291	+	71042072	1.0	1.0	collinear
gene:TraesCS4D03G0186900	Chr4D	70953831	70954901	-	70954366	Chr4D	71188877	71189947	-	71189412	1.0	1.0	collinear
gene:TraesCS4D03G0187200	Chr4D	71123377	71125645	-	71124511	Chr4D	71357740	71360160	-	71358950	1.0	0.933	collinear
gene:TraesCS4D03G0187300	Chr4D	71434326	71440691	+	71437508	Chr4D	71669488	71675853	+	71672670	1.0	1.0	collinear
gene:TraesCS4D03G0187400	Chr4D	71450219	71452019	-	71451119	Chr4D	71685381	71687181	-	71686281	1.0	1.0	collinear
gene:TraesCS4D03G0187600	Chr4D	71743242	71746655	-	71744948	Chr4D	71978093	71981506	-	71979799	1.0	1.0	collinear
gene:TraesCS4D03G0188000	Chr4D	71869588	71870929	-	71870258	Chr4D	72104449	72105790	-	72105119	1.0	1.0	collinear
gene:TraesCS4D03G0188200	Chr4D	71979448	71979999	+	71979723	Chr4D	72214551	72215102	+	72214826	1.0	1.0	collinear
gene:TraesCS4D03G0188300	Chr4D	72269285	72270966	-	72270125	Chr4D	72504195	72505876	-	72505035	1.0	1.0	collinear
gene:TraesCS4D03G0188400	Chr4D	72272747	72280713	-	72276730	Chr4D	72507657	72515663	-	72511660	1.0	0.984	collinear
gene:TraesCS4D03G0189100	Chr4D	72678334	72682547	-	72680440	Chr4D	72911994	72916207	-	72914100	1.0	1.0	collinear
gene:TraesCS4D03G0190100	Chr4D	73109764	73121420	+	73115592	Chr4D	73343451	73355107	+	73349279	1.0	0.999	collinear
gene:TraesCS4D03G0190200	Chr4D	73256181	73256594	+	73256387	Chr4D	73488900	73489313	+	73489106	1.0	1.0	collinear
gene:TraesCS4D03G0190300	Chr4D	73349991	73353968	+	73351979	Chr4D	73582802	73586779	+	73584790	1.0	1.0	collinear
gene:TraesCS4D03G0190500	Chr4D	73649162	73650394	+	73649778	Chr4D	73882140	73883372	+	73882756	1.0	1.0	collinear
gene:TraesCS4D03G0190600	Chr4D	73659997	73665453	-	73662725	Chr4D	73893014	73898470	-	73895742	1.0	1.0	collinear
gene:TraesCS4D03G0190800	Chr4D	73788469	73807166	-	73797817	Chr4D	74020685	74039189	-	74029937	1.0	1.0	collinear
gene:TraesCS4D03G0190900	Chr4D	73823179	73827374	+	73825276	Chr4D	74054431	74058626	+	74056528	1.0	1.0	collinear
gene:TraesCS4D03G0191400	Chr4D	74399569	74401539	-	74400554	Chr4D	74620155	74622125	-	74621140	1.0	1.0	collinear
gene:TraesCS4D03G0191500	Chr4D	74421574	74424494	-	74423034	Chr4D	74642159	74645079	-	74643619	1.0	1.0	collinear
gene:TraesCS4D03G0191600	Chr4D	74426209	74428927	-	74427568	Chr4D	74646794	74649512	-	74648153	1.0	1.0	collinear
gene:TraesCS4D03G0191800	Chr4D	74508544	74511533	-	74510038	Chr4D	74728577	74731566	-	74730071	1.0	1.0	collinear
gene:TraesCS4D03G0192100	Chr4D	74525332	74527509	+	74526420	Chr4D	74745366	74747543	+	74746454	1.0	1.0	collinear
gene:TraesCS4D03G0192400	Chr4D	74589206	74590775	-	74589990	Chr4D	74809058	74810627	-	74809842	1.0	1.0	collinear
gene:TraesCS4D03G0192500	Chr4D	74777853	74778131	-	74777992	Chr4D	74998150	74998428	-	74998289	1.0	1.0	collinear
gene:TraesCS4D03G0192600	Chr4D	74781439	74782497	-	74781968	Chr4D	75001752	75002810	-	75002281	1.0	1.0	collinear
gene:TraesCS4D03G0192800	Chr4D	74784400	74786109	+	74785254	Chr4D	75004713	75006422	+	75005567	1.0	1.0	collinear
gene:TraesCS4D03G0193300	Chr4D	74794651	74797318	-	74795984	Chr4D	75014964	75017631	-	75016297	1.0	1.0	collinear
gene:TraesCS4D03G0193400	Chr4D	74798792	74804155	-	74801473	Chr4D	75019105	75024468	-	75021786	1.0	1.0	collinear
gene:TraesCS4D03G0193500	Chr4D	75034239	75034682	+	75034460	Chr4D	75254703	75255146	+	75254924	1.0	1.0	collinear
gene:TraesCS4D03G0193600	Chr4D	75036241	75041640	-	75038940	Chr4D	75256705	75262103	-	75259404	1.0	1.0	collinear
gene:TraesCS4D03G0193800	Chr4D	75471651	75478650	+	75475150	Chr4D	75689926	75696926	+	75693426	1.0	1.0	collinear
gene:TraesCS4D03G0193900	Chr4D	75478792	75480188	-	75479490	Chr4D	75697068	75698464	-	75697766	1.0	1.0	collinear
gene:TraesCS4D03G0194000	Chr4D	75655253	75659225	-	75657239	Chr4D	75873149	75877121	-	75875135	1.0	1.0	collinear
gene:TraesCS4D03G0194400	Chr4D	75691101	75699843	-	75695472	Chr4D	75908997	75917740	-	75913368	1.0	1.0	collinear
gene:TraesCS4D03G0194600	Chr4D	75815697	75817028	-	75816362	Chr4D	76033202	76034533	-	76033867	1.0	1.0	collinear
gene:TraesCS4D03G0194700	Chr4D	75925947	75934509	+	75930228	Chr4D	76143592	76152154	+	76147873	1.0	1.0	collinear
gene:TraesCS4D03G0195000	Chr4D	75978046	75980489	-	75979267	Chr4D	76195693	76198136	-	76196914	1.0	1.0	collinear
gene:TraesCS4D03G0195200	Chr4D	76200685	76208720	+	76204702	Chr4D	76419084	76427119	+	76423101	1.0	1.0	collinear
gene:TraesCS4D03G0195500	Chr4D	76209935	76212542	-	76211238	Chr4D	76428334	76430941	-	76429637	1.0	1.0	collinear
gene:TraesCS4D03G0195600	Chr4D	76441540	76443337	-	76442438	Chr4D	76658297	76660094	-	76659195	1.0	1.0	collinear
gene:TraesCS4D03G0195700	Chr4D	76446413	76448803	-	76447608	Chr4D	76662817	76665207	-	76664012	1.0	1.0	collinear
gene:TraesCS4D03G0196000	Chr4D	77026056	77026943	+	77026499	Chr4D	77239180	77240067	+	77239623	1.0	1.0	collinear
gene:TraesCS4D03G0196100	Chr4D	77030999	77034106	-	77032552	Chr4D	77244162	77247269	-	77245715	1.0	1.0	collinear
gene:TraesCS4D03G0196200	Chr4D	77045629	77047273	-	77046451	Chr4D	77258792	77260436	-	77259614	1.0	1.0	collinear
gene:TraesCS4D03G0196400	Chr4D	77254857	77257594	-	77256225	Chr4D	77467238	77469975	-	77468606	1.0	1.0	collinear
gene:TraesCS4D03G0196600	Chr4D	77438087	77439773	+	77438930	Chr4D	77650080	77651766	+	77650923	1.0	1.0	collinear
gene:TraesCS4D03G0197000	Chr4D	77446823	77449654	+	77448238	Chr4D	77658817	77661648	+	77660232	1.0	1.0	collinear
gene:TraesCS4D03G0197400	Chr4D	77462061	77463301	-	77462681	Chr4D	77674064	77675304	-	77674684	1.0	1.0	collinear
gene:TraesCS4D03G0197500	Chr4D	77540938	77542762	+	77541850	Chr4D	77752839	77754663	+	77753751	1.0	1.0	collinear
gene:TraesCS4D03G0197600	Chr4D	77544453	77547064	+	77545758	Chr4D	77756353	77758964	+	77757658	1.0	1.0	collinear
gene:TraesCS4D03G0197700	Chr4D	77547539	77550131	-	77548835	Chr4D	77759439	77762031	-	77760735	1.0	1.0	collinear
gene:TraesCS4D03G0197900	Chr4D	77694530	77698279	+	77696404	Chr4D	77905984	77909733	+	77907858	1.0	1.0	collinear
gene:TraesCS4D03G0198000	Chr4D	77699490	77709545	-	77704517	Chr4D	77910944	77920870	-	77915907	1.0	1.0	collinear
gene:TraesCS4D03G0198100	Chr4D	77713334	77717167	-	77715250	Chr4D	77924657	77928490	-	77926573	1.0	0.999	collinear
gene:TraesCS4D03G0198700	Chr4D	78326172	78326897	-	78326534	Chr4D	78534929	78535654	-	78535291	1.0	1.0	collinear
gene:TraesCS4D03G0198900	Chr4D	78788259	78791537	-	78789898	Chr4D	78996352	78999630	-	78997991	1.0	0.999	collinear
gene:TraesCS4D03G0199000	Chr4D	78853799	78854965	-	78854382	Chr4D	79061970	79063136	-	79062553	1.0	1.0	collinear
gene:TraesCS4D03G0199500	Chr4D	79150224	79150775	-	79150499	Chr4D	79358007	79358558	-	79358282	1.0	1.0	collinear
gene:TraesCS4D03G0199600	Chr4D	79198001	79199981	+	79198991	Chr4D	79405782	79407762	+	79406772	1.0	1.0	collinear
gene:TraesCS4D03G0199800	Chr4D	79212189	79213409	-	79212799	Chr4D	79419970	79421190	-	79420580	1.0	1.0	collinear
gene:TraesCS4D03G0199900	Chr4D	79253556	79254142	-	79253849	Chr4D	79461370	79461956	-	79461663	1.0	1.0	collinear
gene:TraesCS4D03G0200100	Chr4D	79427009	79427787	+	79427398	Chr4D	79634332	79635110	+	79634721	1.0	1.0	collinear
gene:TraesCS4D03G0200300	Chr4D	79626830	79637838	+	79632334	Chr4D	79834190	79845243	+	79839716	1.0	0.999	collinear
gene:TraesCS4D03G0200900	Chr4D	79680411	79687874	-	79684142	Chr4D	79886607	79894070	-	79890338	1.0	1.0	collinear
gene:TraesCS4D03G0201200	Chr4D	80113472	80122121	+	80117796	Chr4D	80318906	80327555	+	80323230	1.0	1.0	collinear
gene:TraesCS4D03G0201400	Chr4D	80553869	80559795	+	80556832	Chr4D	80753769	80759695	+	80756732	1.0	1.0	collinear
gene:TraesCS4D03G0201500	Chr4D	80558437	80559729	-	80559083	Chr4D	80758337	80759629	-	80758983	1.0	1.0	collinear
gene:TraesCS4D03G0201600	Chr4D	80633523	80634454	-	80633988	Chr4D	80833205	80834136	-	80833670	1.0	0.997	collinear
gene:TraesCS4D03G0202200	Chr4D	81245529	81248275	+	81246902	Chr4D	81443456	81446202	+	81444829	1.0	1.0	collinear
gene:TraesCS4D03G0202300	Chr4D	81292742	81297345	-	81295043	Chr4D	81490670	81495273	-	81492971	1.0	1.0	collinear
gene:TraesCS4D03G0202400	Chr4D	81382803	81393349	-	81388076	Chr4D	81580728	81591273	-	81586000	1.0	1.0	collinear
gene:TraesCS4D03G0202700	Chr4D	81729952	81737529	+	81733740	Chr4D	81927896	81935473	+	81931684	1.0	1.0	collinear
gene:TraesCS4D03G0203100	Chr4D	81798185	81800347	+	81799266	Chr4D	81996301	81998463	+	81997382	1.0	1.0	collinear
gene:TraesCS4D03G0203300	Chr4D	82063068	82064874	-	82063971	Chr4D	82261206	82263012	-	82262109	1.0	1.0	collinear
gene:TraesCS4D03G0203500	Chr4D	82305756	82308224	+	82306990	Chr4D	82501369	82503837	+	82502603	1.0	1.0	collinear
gene:TraesCS4D03G0203600	Chr4D	82311926	82312327	-	82312126	Chr4D	82507539	82507940	-	82507739	1.0	1.0	collinear
gene:TraesCS4D03G0203700	Chr4D	82315525	82316084	-	82315804	Chr4D	82511138	82511697	-	82511417	1.0	1.0	collinear
gene:TraesCS4D03G0203800	Chr4D	82316590	82320327	-	82318458	Chr4D	82512203	82515940	-	82514071	1.0	1.0	collinear
gene:TraesCS4D03G0203900	Chr4D	82369857	82372733	-	82371295	Chr4D	82565348	82568224	-	82566786	1.0	1.0	collinear
gene:TraesCS4D03G0204000	Chr4D	82373201	82378536	+	82375868	Chr4D	82568692	82574029	+	82571360	1.0	1.0	collinear
gene:TraesCS4D03G0204100	Chr4D	82383344	82385805	-	82384574	Chr4D	82578837	82581298	-	82580067	1.0	1.0	collinear
gene:TraesCS4D03G0204300	Chr4D	82411169	82421089	-	82416129	Chr4D	82606735	82616655	-	82611695	1.0	1.0	collinear
gene:TraesCS4D03G0205000	Chr4D	82690064	82696322	+	82693193	Chr4D	82873326	82879584	+	82876455	1.0	1.0	collinear
gene:TraesCS4D03G0205100	Chr4D	82693442	82697063	-	82695252	Chr4D	82876704	82880325	-	82878514	1.0	1.0	collinear
gene:TraesCS4D03G0205300	Chr4D	82845901	82849979	+	82847940	Chr4D	83029215	83033293	+	83031254	1.0	1.0	collinear
gene:TraesCS4D03G0205500	Chr4D	82859702	82861546	-	82860624	Chr4D	83043055	83044899	-	83043977	1.0	1.0	collinear
