gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS4A03G0261800	Chr4A	161101657	161102324	-	161101990	Chr4A	160064433	160065100	-	160064766	1.0	1.0	collinear
gene:TraesCS4A03G0261900	Chr4A	161131937	161135110	+	161133523	Chr4A	160095002	160098175	+	160096588	1.0	1.0	collinear
gene:TraesCS4A03G0262100	Chr4A	161774645	161782780	+	161778712	Chr4A	160730056	160738191	+	160734123	1.0	1.0	collinear
gene:TraesCS4A03G0263900	Chr4A	162107244	162109384	+	162108314	Chr4A	161049369	161051509	+	161050439	1.0	1.0	collinear
gene:TraesCS4A03G0264000	Chr4A	162112573	162117381	-	162114977	Chr4A	161054780	161059588	-	161057184	1.0	1.0	collinear
gene:TraesCS4A03G0264200	Chr4A	162122126	162126189	-	162124157	Chr4A	161064333	161068396	-	161066364	1.0	1.0	collinear
gene:TraesCS4A03G0265000	Chr4A	162510814	162511724	+	162511269	Chr4A	161452325	161453235	+	161452780	1.0	1.0	collinear
gene:TraesCS4A03G0265700	Chr4A	162960622	162966027	+	162963324	Chr4A	161901091	161906496	+	161903793	1.0	1.0	collinear
gene:TraesCS4A03G0266100	Chr4A	163041118	163043262	+	163042190	Chr4A	161981629	161983773	+	161982701	1.0	1.0	collinear
gene:TraesCS4A03G0266500	Chr4A	163511321	163513822	+	163512571	Chr4A	162451207	162453708	+	162452457	1.0	1.0	collinear
gene:TraesCS4A03G0266600	Chr4A	163519801	163524678	-	163522239	Chr4A	162459570	162464447	-	162462008	1.0	1.0	collinear
gene:TraesCS4A03G0266800	Chr4A	163607738	163612628	-	163610183	Chr4A	162547498	162552388	-	162549943	1.0	1.0	collinear
gene:TraesCS4A03G0266900	Chr4A	163613005	163627270	-	163620137	Chr4A	162552708	162566628	-	162559668	1.0	1.0	collinear
gene:TraesCS4A03G0267800	Chr4A	164023300	164024211	-	164023755	Chr4A	162949165	162950076	-	162949620	1.0	1.0	collinear
gene:TraesCS4A03G0268600	Chr4A	164216096	164220694	+	164218395	Chr4A	163142152	163146750	+	163144451	1.0	0.997	collinear
gene:TraesCS4A03G0268700	Chr4A	164218488	164218787	-	164218637	Chr4A	163144544	163144843	-	163144693	1.0	1.0	collinear
gene:TraesCS4A03G0268800	Chr4A	164223962	164226139	+	164225050	Chr4A	163150081	163152258	+	163151169	1.0	1.0	collinear
gene:TraesCS4A03G0268900	Chr4A	164230972	164234870	+	164232921	Chr4A	163157091	163160989	+	163159040	1.0	1.0	collinear
gene:TraesCS4A03G0269100	Chr4A	164333589	164335074	+	164334331	Chr4A	163259792	163261277	+	163260534	1.0	1.0	collinear
gene:TraesCS4A03G0270000	Chr4A	164391800	164394023	-	164392911	Chr4A	163290462	163292685	-	163291573	1.0	1.0	collinear
gene:TraesCS4A03G0270400	Chr4A	164417809	164423784	-	164420796	Chr4A	163316556	163322531	-	163319543	1.0	1.0	collinear
gene:TraesCS4A03G0271000	Chr4A	165055345	165056781	+	165056063	Chr4A	163956176	163957612	+	163956894	1.0	1.0	collinear
gene:TraesCS4A03G0271100	Chr4A	165056862	165058782	-	165057822	Chr4A	163957693	163959613	-	163958653	1.0	1.0	collinear
gene:TraesCS4A03G0271200	Chr4A	165058827	165061950	+	165060388	Chr4A	163959658	163962781	+	163961219	1.0	1.0	collinear
gene:TraesCS4A03G0271400	Chr4A	165066821	165082709	-	165074765	Chr4A	163967652	163983756	-	163975704	1.0	1.0	collinear
gene:TraesCS4A03G0271600	Chr4A	165111691	165113987	-	165112839	Chr4A	164012738	164015034	-	164013886	1.0	1.0	collinear
gene:TraesCS4A03G0271800	Chr4A	165401775	165406867	+	165404321	Chr4A	164307244	164312335	+	164309789	1.0	1.0	collinear
gene:TraesCS4A03G0271900	Chr4A	165407606	165408109	+	165407857	Chr4A	164313074	164313577	+	164313325	1.0	1.0	collinear
gene:TraesCS4A03G0272200	Chr4A	165444527	165450682	+	165447604	Chr4A	164349990	164356143	+	164353066	0.999	0.999	collinear
gene:TraesCS4A03G0272300	Chr4A	165449991	165452641	-	165451316	Chr4A	164355452	164358102	-	164356777	1.0	1.0	collinear
gene:TraesCS4A03G0272700	Chr4A	166002132	166005141	+	166003636	Chr4A	164910331	164913340	+	164911835	1.0	1.0	collinear
gene:TraesCS4A03G0273200	Chr4A	166583670	166585408	-	166584539	Chr4A	165491636	165493374	-	165492505	1.0	1.0	collinear
gene:TraesCS4A03G0273500	Chr4A	167443315	167448001	+	167445658	Chr4A	166349914	166354600	+	166352257	1.0	0.999	collinear
gene:TraesCS4A03G0273900	Chr4A	168240491	168242424	+	168241457	Chr4A	167155774	167157707	+	167156740	1.0	1.0	collinear
gene:TraesCS4A03G0274300	Chr4A	168483913	168485868	+	168484890	Chr4A	167396129	167398084	+	167397106	1.0	1.0	collinear
gene:TraesCS4A03G0275000	Chr4A	168944479	168945183	-	168944831	Chr4A	167864258	167864962	-	167864610	1.0	1.0	collinear
gene:TraesCS4A03G0275200	Chr4A	169587012	169589236	+	169588124	Chr4A	168508106	168510330	+	168509218	1.0	1.0	collinear
gene:TraesCS4A03G0275500	Chr4A	169798164	169803195	-	169800679	Chr4A	168721035	168726066	-	168723550	1.0	1.0	collinear
gene:TraesCS4A03G0275600	Chr4A	169841092	169842795	+	169841943	Chr4A	168763184	168764887	+	168764035	1.0	1.0	collinear
gene:TraesCS4A03G0275900	Chr4A	169852198	169855788	-	169853993	Chr4A	168774293	168777883	-	168776088	1.0	1.0	collinear
gene:TraesCS4A03G0276200	Chr4A	170308671	170311394	+	170310032	Chr4A	169231589	169234313	+	169232951	1.0	0.997	collinear
gene:TraesCS4A03G0276300	Chr4A	170314509	170314715	+	170314612	Chr4A	169236987	169237193	+	169237090	1.0	1.0	collinear
gene:TraesCS4A03G0276400	Chr4A	170390391	170393353	-	170391872	Chr4A	169312850	169315812	-	169314331	1.0	1.0	collinear
gene:TraesCS4A03G0276500	Chr4A	170881259	170897924	-	170889591	Chr4A	169801408	169818183	-	169809795	1.0	0.992	collinear
gene:TraesCS4A03G0276700	Chr4A	171804980	171807033	-	171806006	Chr4A	170873481	170875534	-	170874507	1.0	1.0	collinear
gene:TraesCS4A03G0277100	Chr4A	173188374	173188991	+	173188682	Chr4A	172257613	172258230	+	172257921	1.0	1.0	collinear
gene:TraesCS4A03G0277300	Chr4A	173415973	173417864	+	173416918	Chr4A	172493289	172495180	+	172494234	1.0	1.0	collinear
gene:TraesCS4A03G0277500	Chr4A	173428339	173431568	+	173429953	Chr4A	172505743	172509011	+	172507377	1.0	0.985	collinear
gene:TraesCS4A03G0277700	Chr4A	173714746	173716737	-	173715741	Chr4A	172791638	172793629	-	172792633	1.0	1.0	collinear
gene:TraesCS4A03G0277900	Chr4A	173717917	173718781	+	173718349	Chr4A	172794809	172795673	+	172795241	1.0	1.0	collinear
gene:TraesCS4A03G0278400	Chr4A	173938002	173940336	-	173939169	Chr4A	173014901	173017235	-	173016068	1.0	1.0	collinear
gene:TraesCS4A03G0279300	Chr4A	174766116	174780304	+	174773210	Chr4A	173844244	173858431	+	173851337	1.0	0.999	collinear
gene:TraesCS4A03G0279500	Chr4A	174780633	174784290	-	174782461	Chr4A	173858760	173862417	-	173860588	1.0	1.0	collinear
gene:TraesCS4A03G0279600	Chr4A	175177571	175185869	+	175181720	Chr4A	174255279	174263577	+	174259428	1.0	1.0	collinear
gene:TraesCS4A03G0279700	Chr4A	175189735	175193639	-	175191687	Chr4A	174267443	174271347	-	174269395	1.0	1.0	collinear
gene:TraesCS4A03G0280400	Chr4A	175628669	175633809	+	175631239	Chr4A	174706326	174711466	+	174708896	1.0	1.0	collinear
gene:TraesCS4A03G0280500	Chr4A	175634242	175637081	-	175635661	Chr4A	174711899	174714738	-	174713318	1.0	1.0	collinear
gene:TraesCS4A03G0281100	Chr4A	176308848	176316508	+	176312678	Chr4A	175383764	175391449	+	175387606	1.0	1.0	collinear
gene:TraesCS4A03G0281200	Chr4A	176368749	176374014	-	176371381	Chr4A	175443694	175448959	-	175446326	1.0	1.0	collinear
gene:TraesCS4A03G0281800	Chr4A	176631022	176639366	+	176635194	Chr4A	175703796	175712141	+	175707968	1.0	1.0	collinear
gene:TraesCS4A03G0281900	Chr4A	176639555	176646169	-	176642862	Chr4A	175712327	175718942	-	175715634	1.0	1.0	collinear
gene:TraesCS4A03G0282800	Chr4A	177287608	177287913	+	177287760	Chr4A	176360341	176360646	+	176360493	1.0	1.0	collinear
gene:TraesCS4A03G0282900	Chr4A	177380439	177383888	+	177382163	Chr4A	176453170	176456619	+	176454894	1.0	1.0	collinear
gene:TraesCS4A03G0283000	Chr4A	177384539	177386333	-	177385436	Chr4A	176457270	176459064	-	176458167	1.0	1.0	collinear
gene:TraesCS4A03G0283400	Chr4A	178146171	178148388	+	178147279	Chr4A	177217489	177219706	+	177218597	1.0	1.0	collinear
gene:TraesCS4A03G0283500	Chr4A	178148860	178153031	-	178150945	Chr4A	177220177	177224348	-	177222262	1.0	0.999	collinear
gene:TraesCS4A03G0284200	Chr4A	178756820	178760323	+	178758571	Chr4A	177827827	177832982	+	177830404	1.0	1.0	collinear
gene:TraesCS4A03G0284300	Chr4A	178822418	178839894	+	178831156	Chr4A	177895222	177912742	+	177903982	1.0	1.0	collinear
gene:TraesCS4A03G0284700	Chr4A	178907537	178912130	+	178909833	Chr4A	177980290	177984883	+	177982586	1.0	0.999	collinear
gene:TraesCS4A03G0284900	Chr4A	178911905	178916023	-	178913964	Chr4A	177984658	177988776	-	177986717	1.0	1.0	collinear
gene:TraesCS4A03G0285300	Chr4A	178964504	178964851	+	178964677	Chr4A	178037274	178037621	+	178037447	1.0	0.997	collinear
gene:TraesCS4A03G0285500	Chr4A	179308392	179309801	-	179309096	Chr4A	178383665	178385074	-	178384369	1.0	1.0	collinear
gene:TraesCS4A03G0285600	Chr4A	179312935	179318696	-	179315815	Chr4A	178388249	178394010	-	178391129	1.0	1.0	collinear
gene:TraesCS4A03G0286300	Chr4A	180033689	180034054	-	180033871	Chr4A	179111433	179111798	-	179111615	1.0	0.997	collinear
gene:TraesCS4A03G0286400	Chr4A	180159147	180161374	+	180160260	Chr4A	179236997	179239224	+	179238110	1.0	1.0	collinear
gene:TraesCS4A03G0286600	Chr4A	180165937	180170209	-	180168073	Chr4A	179243787	179248059	-	179245923	1.0	1.0	collinear
gene:TraesCS4A03G0287100	Chr4A	180598046	180598692	+	180598369	Chr4A	179583471	179584117	+	179583794	1.0	1.0	collinear
gene:TraesCS4A03G0287600	Chr4A	181375408	181388506	+	181381957	Chr4A	180359998	180373096	+	180366547	1.0	1.0	collinear
gene:TraesCS4A03G0287700	Chr4A	181464953	181468326	+	181466639	Chr4A	180448273	180451646	+	180449959	1.0	1.0	collinear
gene:TraesCS4A03G0287900	Chr4A	181814237	181816933	+	181815585	Chr4A	180796918	180799614	+	180798266	1.0	1.0	collinear
gene:TraesCS4A03G0288100	Chr4A	181880474	181885248	+	181882861	Chr4A	180862997	180867772	+	180865384	1.0	1.0	collinear
gene:TraesCS4A03G0288200	Chr4A	181885432	181886243	+	181885837	Chr4A	180867956	180868767	+	180868361	1.0	1.0	collinear
gene:TraesCS4A03G0288900	Chr4A	181973177	181977234	-	181975205	Chr4A	180955814	180959871	-	180957842	1.0	1.0	collinear
gene:TraesCS4A03G0289000	Chr4A	182646032	182650779	+	182648405	Chr4A	181627866	181632332	+	181630099	1.0	1.0	collinear
gene:TraesCS4A03G0289400	Chr4A	183412943	183413323	-	183413133	Chr4A	182395907	182396287	-	182396097	1.0	1.0	collinear
gene:TraesCS4A03G0290000	Chr4A	183718443	183725871	+	183722157	Chr4A	182699834	182707277	+	182703555	1.0	0.996	collinear
gene:TraesCS4A03G0290100	Chr4A	183728568	183733943	-	183731255	Chr4A	182709974	182714980	-	182712477	1.0	0.999	collinear
gene:TraesCS4A03G0290200	Chr4A	184918536	184919719	+	184919127	Chr4A	183900453	183901636	+	183901044	1.0	1.0	collinear
gene:TraesCS4A03G0290300	Chr4A	185168130	185175361	+	185171745	Chr4A	184150250	184157534	+	184153892	1.0	1.0	collinear
gene:TraesCS4A03G0290600	Chr4A	185722836	185726813	+	185724824	Chr4A	184703953	184707930	+	184705941	1.0	1.0	collinear
gene:TraesCS4A03G0291100	Chr4A	186383823	186384660	+	186384241	Chr4A	185362248	185363085	+	185362666	1.0	1.0	collinear
gene:TraesCS4A03G0291400	Chr4A	186420543	186422457	+	186421500	Chr4A	185399055	185400969	+	185400012	1.0	0.999	collinear
gene:TraesCS4A03G0291500	Chr4A	186427271	186429522	-	186428396	Chr4A	185405783	185408033	-	185406908	1.0	1.0	collinear
gene:TraesCS4A03G0291800	Chr4A	186988600	186993087	+	186990843	Chr4A	185957625	185962491	+	185960058	1.0	1.0	collinear
gene:TraesCS4A03G0292700	Chr4A	187296306	187308492	-	187302399	Chr4A	186265652	186277848	-	186271750	1.0	1.0	collinear
gene:TraesCS4A03G0292900	Chr4A	188321096	188323452	+	188322274	Chr4A	187279501	187282020	+	187280760	1.0	1.0	collinear
gene:TraesCS4A03G0293000	Chr4A	188353122	188355399	-	188354260	Chr4A	187311691	187313968	-	187312829	1.0	1.0	collinear
gene:TraesCS4A03G0293300	Chr4A	189317020	189321707	+	189319363	Chr4A	188276161	188280848	+	188278504	1.0	1.0	collinear
gene:TraesCS4A03G0293500	Chr4A	189383537	189384727	-	189384132	Chr4A	188342892	188344078	-	188343485	0.996	0.996	collinear
gene:TraesCS4A03G0293800	Chr4A	189901896	189911185	-	189906540	Chr4A	188869072	188878131	-	188873601	1.0	1.0	collinear
gene:TraesCS4A03G0294200	Chr4A	190530404	190542404	+	190536404	Chr4A	189491322	189503323	+	189497322	1.0	0.999	collinear
gene:TraesCS4A03G0294300	Chr4A	190745437	190749437	+	190747437	Chr4A	189705925	189709925	+	189707925	1.0	1.0	collinear
gene:TraesCS4A03G0294900	Chr4A	190824895	190828035	+	190826465	Chr4A	189785230	189788435	+	189786832	1.0	0.999	collinear
gene:TraesCS4A03G0295000	Chr4A	190836565	190838170	+	190837367	Chr4A	189796964	189798569	+	189797766	1.0	0.999	collinear
gene:TraesCS4A03G0295600	Chr4A	192320047	192329565	+	192324806	Chr4A	191271319	191280837	+	191276078	1.0	1.0	collinear
gene:TraesCS4A03G0295900	Chr4A	192330082	192331657	-	192330869	Chr4A	191281354	191282929	-	191282141	1.0	1.0	collinear
gene:TraesCS4A03G0296800	Chr4A	194996270	194998428	-	194997349	Chr4A	193948377	193950535	-	193949456	1.0	1.0	collinear
gene:TraesCS4A03G0296900	Chr4A	195073772	195076155	+	195074963	Chr4A	194026122	194028505	+	194027313	1.0	1.0	collinear
gene:TraesCS4A03G0297000	Chr4A	195643985	195652532	+	195648258	Chr4A	194596604	194605151	+	194600877	1.0	1.0	collinear
gene:TraesCS4A03G0297400	Chr4A	196244704	196246876	+	196245790	Chr4A	195200585	195202757	+	195201671	1.0	1.0	collinear
gene:TraesCS4A03G0297900	Chr4A	196287603	196288160	+	196287881	Chr4A	195243567	195244124	+	195243845	1.0	1.0	collinear
gene:TraesCS4A03G0298300	Chr4A	196454605	196457258	+	196455931	Chr4A	195410989	195413652	+	195412320	1.0	0.986	collinear
gene:TraesCS4A03G0298400	Chr4A	196883791	196884156	-	196883973	Chr4A	195838423	195838788	-	195838605	1.0	1.0	collinear
gene:TraesCS4A03G0298800	Chr4A	197608585	197608986	+	197608785	Chr4A	196564553	196564954	+	196564753	1.0	1.0	collinear
gene:TraesCS4A03G0299200	Chr4A	197850916	197851395	+	197851155	Chr4A	196806917	196807396	+	196807156	1.0	1.0	collinear
gene:TraesCS4A03G0300000	Chr4A	199750348	199760919	-	199755633	Chr4A	198689044	198699676	-	198694360	1.0	1.0	collinear
gene:TraesCS4A03G0301800	Chr4A	201361169	201364976	+	201363072	Chr4A	200291758	200295565	+	200293661	1.0	1.0	collinear
gene:TraesCS4A03G0302800	Chr4A	201868299	201872430	-	201870364	Chr4A	200797617	200801764	-	200799690	1.0	0.999	collinear
gene:TraesCS4A03G0303100	Chr4A	202374229	202375400	-	202374814	Chr4A	201302215	201303386	-	201302800	1.0	1.0	collinear
gene:TraesCS4A03G0303300	Chr4A	203116564	203117331	+	203116947	Chr4A	202042794	202043561	+	202043177	1.0	0.997	collinear
gene:TraesCS4A03G0303400	Chr4A	204593550	204602080	+	204597815	Chr4A	203527370	203535891	+	203531630	1.0	1.0	collinear
gene:TraesCS4A03G0303800	Chr4A	204620546	204620974	-	204620760	Chr4A	203554426	203554854	-	203554640	1.0	1.0	collinear
gene:TraesCS4A03G0304400	Chr4A	205271520	205272026	+	205271773	Chr4A	204206935	204207441	+	204207188	1.0	1.0	collinear
gene:TraesCS4A03G0304800	Chr4A	205553578	205554056	+	205553817	Chr4A	204487800	204488278	+	204488039	1.0	1.0	collinear
gene:TraesCS4A03G0305400	Chr4A	206986641	207004923	-	206995782	Chr4A	205909167	205927395	-	205918281	1.0	1.0	collinear
gene:TraesCS4A03G0305500	Chr4A	207007244	207013308	+	207010276	Chr4A	205929715	205935777	+	205932746	1.0	1.0	collinear
gene:TraesCS4A03G0306200	Chr4A	207602481	207607304	-	207604892	Chr4A	206523804	206528627	-	206526215	1.0	1.0	collinear
gene:TraesCS4A03G0306700	Chr4A	208433148	208443451	+	208438299	Chr4A	207359849	207370066	+	207364957	1.0	1.0	collinear
gene:TraesCS4A03G0307700	Chr4A	209031740	209032180	+	209031960	Chr4A	207957796	207958236	+	207958016	1.0	1.0	collinear
gene:TraesCS4A03G0308100	Chr4A	209771152	209779123	+	209775137	Chr4A	208711544	208719515	+	208715529	1.0	1.0	collinear
gene:TraesCS4A03G0308200	Chr4A	209801145	209811286	+	209806215	Chr4A	208741536	208751677	+	208746606	1.0	1.0	collinear
gene:TraesCS4A03G0308600	Chr4A	210643305	210658097	-	210650701	Chr4A	209538027	209552819	-	209545423	1.0	1.0	collinear
gene:TraesCS4A03G0308700	Chr4A	210658256	210660026	+	210659141	Chr4A	209552978	209554748	+	209553863	1.0	0.998	collinear
gene:TraesCS4A03G0309100	Chr4A	211034888	211040296	+	211037592	Chr4A	209929631	209935039	+	209932335	1.0	1.0	collinear
gene:TraesCS4A03G0309200	Chr4A	211322784	211324289	+	211323536	Chr4A	210217574	210219079	+	210218326	1.0	1.0	collinear
gene:TraesCS4A03G0309400	Chr4A	212330929	212343457	+	212337193	Chr4A	211224360	211236888	+	211230624	1.0	1.0	collinear
gene:TraesCS4A03G0309800	Chr4A	212671112	212682282	-	212676697	Chr4A	211564716	211575886	-	211570301	1.0	1.0	collinear
gene:TraesCS4A03G0310900	Chr4A	213948365	213950448	+	213949406	Chr4A	212838305	212840388	+	212839346	1.0	1.0	collinear
gene:TraesCS4A03G0311500	Chr4A	214767160	214778708	+	214772934	Chr4A	213639282	213650830	+	213645056	1.0	1.0	collinear
gene:TraesCS4A03G0312100	Chr4A	214878139	214883809	-	214880974	Chr4A	213745934	213751604	-	213748769	1.0	1.0	collinear
gene:TraesCS4A03G0312400	Chr4A	215573971	215576883	+	215575427	Chr4A	214442329	214445241	+	214443785	1.0	0.995	collinear
gene:TraesCS4A03G0312600	Chr4A	215626766	215631106	+	215628936	Chr4A	214494628	214498968	+	214496798	1.0	1.0	collinear
gene:TraesCS4A03G0312700	Chr4A	215785857	215788816	+	215787336	Chr4A	214643463	214646422	+	214644942	1.0	1.0	collinear
gene:TraesCS4A03G0313000	Chr4A	216075791	216077192	-	216076491	Chr4A	214934326	214935727	-	214935026	1.0	1.0	collinear
gene:TraesCS4A03G0314500	Chr4A	217287594	217291789	+	217289691	Chr4A	216132468	216136663	+	216134565	1.0	1.0	collinear
gene:TraesCS4A03G0314700	Chr4A	217686815	217687177	+	217686996	Chr4A	216531613	216531975	+	216531794	1.0	1.0	collinear
gene:TraesCS4A03G0315100	Chr4A	218807282	218822602	+	218814942	Chr4A	217653218	217668560	+	217660889	1.0	1.0	collinear
gene:TraesCS4A03G0315400	Chr4A	218922803	218923390	-	218923096	Chr4A	217769030	217769617	-	217769323	1.0	1.0	collinear
gene:TraesCS4A03G0316300	Chr4A	218969984	218970512	-	218970248	Chr4A	217816223	217816751	-	217816487	1.0	1.0	collinear
gene:TraesCS4A03G0316400	Chr4A	218970759	218971307	-	218971033	Chr4A	217816998	217817546	-	217817272	1.0	1.0	collinear
gene:TraesCS4A03G0317200	Chr4A	219649409	219656361	-	219652885	Chr4A	218493175	218500127	-	218496651	1.0	1.0	collinear
gene:TraesCS4A03G0318000	Chr4A	221729662	221733431	+	221731546	Chr4A	220574468	220578237	+	220576352	1.0	1.0	collinear
gene:TraesCS4A03G0319000	Chr4A	222171489	222173138	-	222172313	Chr4A	221019453	221021102	-	221020277	1.0	1.0	collinear
gene:TraesCS4A03G0319100	Chr4A	222173326	222178501	+	222175913	Chr4A	221021290	221026465	+	221023877	1.0	1.0	collinear
gene:TraesCS4A03G0319600	Chr4A	224910579	224911388	+	224910983	Chr4A	223746328	223747137	+	223746732	1.0	1.0	collinear
gene:TraesCS4A03G0319700	Chr4A	224913483	224933229	+	224923356	Chr4A	223749270	223769017	+	223759143	1.0	1.0	collinear
gene:TraesCS4A03G0319900	Chr4A	225174219	225176941	+	225175580	Chr4A	224013240	224016013	+	224014626	1.0	1.0	collinear
gene:TraesCS4A03G0320700	Chr4A	226674171	226680193	-	226677182	Chr4A	225510371	225516393	-	225513382	1.0	1.0	collinear
gene:TraesCS4A03G0321300	Chr4A	229113872	229114820	-	229114346	Chr4A	227880595	227881543	-	227881069	1.0	1.0	collinear
gene:TraesCS4A03G0321400	Chr4A	229117465	229132939	-	229125202	Chr4A	227884184	227899686	-	227891935	1.0	1.0	collinear
gene:TraesCS4A03G0321800	Chr4A	229767565	229768181	-	229767873	Chr4A	228537279	228537895	-	228537587	1.0	1.0	collinear
gene:TraesCS4A03G0322200	Chr4A	230630094	230631139	+	230630616	Chr4A	229400405	229401450	+	229400927	1.0	1.0	collinear
gene:TraesCS4A03G0322500	Chr4A	230632493	230648121	-	230640307	Chr4A	229402804	229418455	-	229410629	1.0	0.999	collinear
gene:TraesCS4A03G0323100	Chr4A	231692622	231693080	-	231692851	Chr4A	230462232	230462690	-	230462461	1.0	1.0	collinear
gene:TraesCS4A03G0323800	Chr4A	232093492	232110755	+	232102123	Chr4A	230862966	230880226	+	230871596	1.0	1.0	collinear
gene:TraesCS4A03G0324600	Chr4A	233712410	233718220	-	233715315	Chr4A	232471613	232477424	-	232474518	1.0	1.0	collinear
gene:TraesCS4A03G0325300	Chr4A	235224236	235238600	-	235231418	Chr4A	233983244	233997700	-	233990472	1.0	1.0	collinear
gene:TraesCS4A03G0325700	Chr4A	235702073	235724725	+	235713399	Chr4A	234461496	234484148	+	234472822	1.0	1.0	collinear
gene:TraesCS4A03G0326000	Chr4A	235808539	235809224	+	235808881	Chr4A	234575310	234575995	+	234575652	1.0	1.0	collinear
gene:TraesCS4A03G0326500	Chr4A	236087768	236117447	-	236102607	Chr4A	234853909	234883588	-	234868748	1.0	1.0	collinear
gene:TraesCS4A03G0326900	Chr4A	236668998	236677929	-	236673463	Chr4A	235435697	235444628	-	235440162	1.0	1.0	collinear
gene:TraesCS4A03G0327600	Chr4A	237953871	237984432	-	237969151	Chr4A	236722858	236753115	-	236737986	1.0	1.0	collinear
gene:TraesCS4A03G0328200	Chr4A	239141478	239142686	-	239142082	Chr4A	237912277	237913485	-	237912881	1.0	1.0	collinear
gene:TraesCS4A03G0328300	Chr4A	239587160	239587887	-	239587523	Chr4A	238361105	238361832	-	238361468	1.0	1.0	collinear
gene:TraesCS4A03G0329200	Chr4A	239924755	239938150	+	239931452	Chr4A	238698650	238712224	+	238705437	1.0	1.0	collinear
gene:TraesCS4A03G0330100	Chr4A	241210900	241212158	-	241211529	Chr4A	239984148	239985406	-	239984777	1.0	1.0	collinear
gene:TraesCS4A03G0330600	Chr4A	242061416	242061628	+	242061522	Chr4A	240745533	240745745	+	240745639	1.0	1.0	collinear
gene:TraesCS4A03G0330900	Chr4A	242207214	242211888	-	242209551	Chr4A	240891384	240896058	-	240893721	1.0	1.0	collinear
gene:TraesCS4A03G0331100	Chr4A	242413805	242448825	-	242431315	Chr4A	241097632	241132539	-	241115085	1.0	1.0	collinear
gene:TraesCS4A03G0332200	Chr4A	244787372	244790920	+	244789146	Chr4A	243461809	243465349	+	243463579	1.0	0.999	collinear
gene:TraesCS4A03G0332800	Chr4A	244934002	244935729	-	244934865	Chr4A	243606504	243608231	-	243607367	1.0	1.0	collinear
gene:TraesCS4A03G0402600	Chr4A	328282110	328285756	+	328283933	Chr4A	326455829	326459475	+	326457652	1.0	1.0	collinear
gene:TraesCS4A03G0402800	Chr4A	328292204	328302447	+	328297325	Chr4A	326465926	326476169	+	326471047	1.0	1.0	collinear
gene:TraesCS4A03G0403000	Chr4A	329181766	329261127	+	329221446	Chr4A	327372203	327451469	+	327411836	1.0	1.0	collinear
gene:TraesCS4A03G0403300	Chr4A	330779318	330782803	+	330781060	Chr4A	328978631	328982116	+	328980373	1.0	0.998	collinear
gene:TraesCS4A03G0404300	Chr4A	331880796	331904337	+	331892566	Chr4A	330051723	330075262	+	330063492	1.0	0.999	collinear
gene:TraesCS4A03G0404800	Chr4A	333487286	333488571	+	333487928	Chr4A	331650327	331651612	+	331650969	1.0	1.0	collinear
gene:TraesCS4A03G0406500	Chr4A	337964946	337971801	-	337968373	Chr4A	335624972	335631828	-	335628400	1.0	1.0	collinear
gene:TraesCS4A03G0407700	Chr4A	339707025	339723607	+	339715316	Chr4A	337363619	337380203	+	337371911	1.0	1.0	collinear
gene:TraesCS4A03G0407800	Chr4A	339725877	339726116	+	339725996	Chr4A	337382473	337382712	+	337382592	1.0	1.0	collinear
gene:TraesCS4A03G0408100	Chr4A	340984773	340991109	+	340987941	Chr4A	338646324	338652660	+	338649492	1.0	1.0	collinear
gene:TraesCS4A03G0408400	Chr4A	341200379	341200602	-	341200490	Chr4A	338853624	338853847	-	338853735	1.0	1.0	collinear
gene:TraesCS4A03G0408700	Chr4A	341626831	341668519	+	341647675	Chr4A	339279746	339321550	+	339300648	1.0	0.998	collinear
gene:TraesCS4A03G0410400	Chr4A	342977780	342997405	+	342987592	Chr4A	340623601	340642360	+	340632980	1.0	1.0	collinear
gene:TraesCS4A03G0411100	Chr4A	343101555	343102478	-	343102016	Chr4A	340745859	340746782	-	340746320	1.0	1.0	collinear
gene:TraesCS4A03G0411200	Chr4A	343126970	343131082	+	343129026	Chr4A	340771276	340775351	+	340773313	1.0	1.0	collinear
gene:TraesCS4A03G0411300	Chr4A	343130109	343130459	+	343130284	Chr4A	340774415	340774765	+	340774590	1.0	1.0	collinear
gene:TraesCS4A03G0411400	Chr4A	343224765	343228903	+	343226834	Chr4A	340869078	340873216	+	340871147	1.0	1.0	collinear
gene:TraesCS4A03G0411700	Chr4A	344151214	344152677	-	344151945	Chr4A	341779930	341781393	-	341780661	1.0	0.998	collinear
gene:TraesCS4A03G0412300	Chr4A	345036489	345045549	-	345041019	Chr4A	342678434	342687494	-	342682964	1.0	1.0	collinear
gene:TraesCS4A03G0412400	Chr4A	345260440	345265083	+	345262761	Chr4A	342901030	342905702	+	342903366	1.0	1.0	collinear
gene:TraesCS4A03G0413500	Chr4A	345877308	345881047	+	345879177	Chr4A	343524902	343528729	+	343526815	1.0	1.0	collinear
gene:TraesCS4A03G0414000	Chr4A	346584749	346586296	+	346585522	Chr4A	344245516	344247063	+	344246289	1.0	1.0	collinear
gene:TraesCS4A03G0414700	Chr4A	347680783	347681620	+	347681201	Chr4A	345336379	345337216	+	345336797	1.0	1.0	collinear
