gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS3A03G0340900	Chr3A	142386576	142390926	-	142388751	Chr3A	139159497	139163847	-	139161672	1.0	1.0
gene:TraesCS3A03G0341100	Chr3A	142392118	142395426	-	142393772	Chr3A	139165039	139168347	-	139166693	1.0	1.0
gene:TraesCS3A03G0341200	Chr3A	142401334	142405013	-	142403173	Chr3A	139174255	139177934	-	139176094	1.0	1.0
gene:TraesCS3A03G0342000	Chr3A	142446276	142446527	-	142446401	Chr3A	139219409	139219660	-	139219534	1.0	1.0
gene:TraesCS3A03G0342300	Chr3A	142515185	142516956	-	142516070	Chr3A	139289403	139291174	-	139290288	1.0	1.0
gene:TraesCS3A03G0342900	Chr3A	142889479	142891821	+	142890650	Chr3A	139664527	139666869	+	139665698	1.0	0.999
gene:TraesCS3A03G0343000	Chr3A	142894569	142896848	+	142895708	Chr3A	139669617	139671896	+	139670756	1.0	1.0
gene:TraesCS3A03G0343100	Chr3A	142948731	142953204	+	142950967	Chr3A	139724000	139728587	+	139726293	1.0	0.925
gene:TraesCS3A03G0343200	Chr3A	142961161	142963227	+	142962194	Chr3A	139736544	139738610	+	139737577	1.0	1.0
gene:TraesCS3A03G0343300	Chr3A	142968531	142972152	-	142970341	Chr3A	139743914	139747535	-	139745724	1.0	0.999
gene:TraesCS3A03G0343400	Chr3A	143004258	143005066	-	143004662	Chr3A	139779820	139780628	-	139780224	1.0	0.998
gene:TraesCS3A03G0343600	Chr3A	143192150	143197755	+	143194952	Chr3A	139967529	139973072	+	139970300	0.985	0.985
gene:TraesCS3A03G0343800	Chr3A	143295719	143314325	+	143305022	Chr3A	140071054	140089728	+	140080391	1.0	1.0
gene:TraesCS3A03G0344100	Chr3A	144119754	144120809	+	144120281	Chr3A	140935817	140936872	+	140936344	1.0	0.999
gene:TraesCS3A03G0344300	Chr3A	145755980	145758607	-	145757293	Chr3A	142072801	142075428	-	142074114	1.0	1.0
gene:TraesCS3A03G0344500	Chr3A	145759037	145760753	+	145759895	Chr3A	142075858	142077574	+	142076716	1.0	0.995
gene:TraesCS3A03G0344600	Chr3A	145761643	145766407	+	145764025	Chr3A	142078220	142082983	+	142080601	0.998	0.997
gene:TraesCS3A03G0344700	Chr3A	145766487	145768650	-	145767568	Chr3A	142083063	142085226	-	142084144	1.0	0.996
gene:TraesCS3A03G0344800	Chr3A	146120694	146123356	+	146122025	Chr3A	142478343	142481005	+	142479674	1.0	0.998
gene:TraesCS3A03G0344900	Chr3A	146133349	146133892	+	146133620	Chr3A	142490999	142491542	+	142491270	1.0	0.986
gene:TraesCS3A03G0345200	Chr3A	147483232	147487096	+	147485164	Chr3A	143894320	143898184	+	143896252	1.0	0.998
gene:TraesCS3A03G0346300	Chr3A	147941292	147943396	-	147942344	Chr3A	144392971	144395074	-	144394022	1.0	0.997
gene:TraesCS3A03G0346800	Chr3A	148039103	148040082	-	148039592	Chr3A	144491219	144492198	-	144491708	1.0	0.992
gene:TraesCS3A03G0346900	Chr3A	148040972	148044848	-	148042910	Chr3A	144493084	144496960	-	144495022	1.0	0.997
gene:TraesCS3A03G0347200	Chr3A	148079963	148088393	-	148084178	Chr3A	144519846	144528275	-	144524060	0.999	0.996
gene:TraesCS3A03G0347500	Chr3A	149080034	149088513	+	149084273	Chr3A	145576306	145584573	+	145580439	0.999	0.997
gene:TraesCS3A03G0347800	Chr3A	149097581	149105675	+	149101628	Chr3A	145593780	145601770	+	145597775	1.0	0.998
gene:TraesCS3A03G0348000	Chr3A	149115227	149117983	-	149116605	Chr3A	145609775	145612530	-	145611152	0.999	0.996
gene:TraesCS3A03G0348100	Chr3A	149291819	149292889	+	149292354	Chr3A	145804646	145805716	+	145805181	1.0	0.988
gene:TraesCS3A03G0348200	Chr3A	149293123	149293578	-	149293350	Chr3A	145805950	145806405	-	145806177	1.0	0.997
gene:TraesCS3A03G0348600	Chr3A	149417780	149422739	+	149420259	Chr3A	145930861	145935820	+	145933340	1.0	1.0
gene:TraesCS3A03G0348800	Chr3A	149787331	149789063	-	149788197	Chr3A	146358862	146360594	-	146359728	1.0	0.997
gene:TraesCS3A03G0349400	Chr3A	151499049	151509169	+	151504109	Chr3A	148128142	148138401	+	148133271	0.999	0.997
gene:TraesCS3A03G0350000	Chr3A	151544471	151550618	-	151547544	Chr3A	148175674	148181821	-	148178747	1.0	0.998
gene:TraesCS3A03G0350300	Chr3A	152296621	152299289	-	152297955	Chr3A	148755893	148758749	-	148757321	1.0	0.924
gene:TraesCS3A03G0350400	Chr3A	152446704	152447965	-	152447334	Chr3A	148880171	148881432	-	148880801	1.0	0.996
gene:TraesCS3A03G0350500	Chr3A	152498340	152500914	+	152499627	Chr3A	148973074	148975648	+	148974361	1.0	0.998
gene:TraesCS3A03G0350700	Chr3A	152531106	152535780	-	152533443	Chr3A	149005971	149010577	-	149008274	0.968	0.967
gene:TraesCS3A03G0351000	Chr3A	153397573	153398973	+	153398273	Chr3A	149855258	149856655	+	149855956	0.997	0.997
gene:TraesCS3A03G0351200	Chr3A	154056428	154061513	+	154058970	Chr3A	150469239	150474724	+	150471981	1.0	0.995
gene:TraesCS3A03G0351300	Chr3A	154062037	154063959	+	154062998	Chr3A	150475244	150477168	+	150476206	1.0	0.992
gene:TraesCS3A03G0351500	Chr3A	154359692	154362368	+	154361030	Chr3A	150716190	150718864	+	150717527	1.0	0.998
gene:TraesCS3A03G0351600	Chr3A	154371265	154376047	+	154373656	Chr3A	150728359	150733141	+	150730750	1.0	1.0
gene:TraesCS3A03G0352200	Chr3A	154403911	154406247	+	154405079	Chr3A	150761467	150763802	+	150762634	0.999	0.995
gene:TraesCS3A03G0352700	Chr3A	154457040	154474551	-	154465795	Chr3A	150832743	150850222	-	150841482	1.0	0.979
gene:TraesCS3A03G0352800	Chr3A	154497270	154503596	+	154500433	Chr3A	150873428	150879794	+	150876611	0.996	0.991
gene:TraesCS3A03G0353400	Chr3A	154944373	154944736	-	154944554	Chr3A	151342837	151343199	-	151343018	0.997	0.983
gene:TraesCS3A03G0354300	Chr3A	155014960	155018474	-	155016717	Chr3A	151412429	151415942	-	151414185	1.0	0.997
gene:TraesCS3A03G0354600	Chr3A	155478232	155478964	+	155478598	Chr3A	151926017	151926749	+	151926383	1.0	0.983
gene:TraesCS3A03G0355300	Chr3A	155617032	155620102	+	155618567	Chr3A	152065863	152068933	+	152067398	1.0	1.0
gene:TraesCS3A03G0355500	Chr3A	155620241	155621373	-	155620807	Chr3A	152069072	152070204	-	152069638	1.0	1.0
gene:TraesCS3A03G0355600	Chr3A	155623027	155631716	-	155627371	Chr3A	152071858	152080900	-	152076379	1.0	1.0
gene:TraesCS3A03G0355700	Chr3A	155632879	155637308	-	155635093	Chr3A	152082063	152086492	-	152084277	1.0	1.0
gene:TraesCS3A03G0356000	Chr3A	155901259	155910769	+	155906014	Chr3A	152350289	152359929	+	152355109	0.996	0.995
gene:TraesCS3A03G0356100	Chr3A	155915747	155917217	-	155916482	Chr3A	152364907	152366377	-	152365642	1.0	1.0
gene:TraesCS3A03G0356400	Chr3A	156008243	156012256	-	156010249	Chr3A	152460508	152464521	-	152462514	1.0	1.0
gene:TraesCS3A03G0356900	Chr3A	156711612	156722232	+	156716922	Chr3A	153163259	153173950	+	153168604	1.0	1.0
gene:TraesCS3A03G0357100	Chr3A	157018679	157018942	-	157018810	Chr3A	153472585	153472848	-	153472716	1.0	1.0
gene:TraesCS3A03G0357400	Chr3A	157080881	157085106	-	157082993	Chr3A	153535813	153540038	-	153537925	1.0	1.0
gene:TraesCS3A03G0357500	Chr3A	157094997	157095284	+	157095140	Chr3A	153549932	153550219	+	153550075	1.0	1.0
gene:TraesCS3A03G0357600	Chr3A	157126685	157127491	+	157127088	Chr3A	153584705	153585498	+	153585101	0.983	0.983
gene:TraesCS3A03G0357900	Chr3A	157841408	157849119	+	157845263	Chr3A	154307766	154315477	+	154311621	1.0	0.999
gene:TraesCS3A03G0358000	Chr3A	157849575	157851274	-	157850424	Chr3A	154315933	154317670	-	154316801	1.0	0.966
gene:TraesCS3A03G0358200	Chr3A	158013888	158015860	+	158014874	Chr3A	154479577	154481549	+	154480563	1.0	1.0
gene:TraesCS3A03G0358300	Chr3A	158017022	158017893	+	158017457	Chr3A	154482709	154483580	+	154483144	1.0	1.0
gene:TraesCS3A03G0358800	Chr3A	158056233	158064391	-	158060312	Chr3A	154520744	154528902	-	154524823	1.0	0.999
gene:TraesCS3A03G0359000	Chr3A	158227327	158234723	-	158231025	Chr3A	154691974	154699369	-	154695671	1.0	1.0
gene:TraesCS3A03G0359100	Chr3A	158734869	158745452	-	158740160	Chr3A	155201545	155212112	-	155206828	1.0	1.0
gene:TraesCS3A03G0359800	Chr3A	159258185	159259248	+	159258716	Chr3A	155727906	155728969	+	155728437	1.0	1.0
gene:TraesCS3A03G0360000	Chr3A	160045732	160053704	+	160049718	Chr3A	156513614	156521586	+	156517600	1.0	1.0
gene:TraesCS3A03G0360300	Chr3A	160058052	160059948	+	160059000	Chr3A	156525934	156527830	+	156526882	1.0	1.0
gene:TraesCS3A03G0360400	Chr3A	160060052	160065531	+	160062791	Chr3A	156527934	156533412	+	156530673	1.0	1.0
gene:TraesCS3A03G0361100	Chr3A	160652355	160654085	+	160653220	Chr3A	157114113	157115843	+	157114978	1.0	1.0
gene:TraesCS3A03G0361300	Chr3A	161004801	161006886	+	161005843	Chr3A	157467563	157469648	+	157468605	1.0	1.0
gene:TraesCS3A03G0361700	Chr3A	161154404	161156081	-	161155242	Chr3A	157617527	157619204	-	157618365	1.0	1.0
gene:TraesCS3A03G0362100	Chr3A	161423030	161425200	-	161424115	Chr3A	157888851	157891021	-	157889936	1.0	1.0
gene:TraesCS3A03G0363500	Chr3A	162142004	162148774	+	162145389	Chr3A	158612328	158619098	+	158615713	1.0	1.0
gene:TraesCS3A03G0363600	Chr3A	162148997	162156430	+	162152713	Chr3A	158619565	158626819	+	158623192	0.927	0.927
gene:TraesCS3A03G0364300	Chr3A	162736617	162741402	+	162739009	Chr3A	159207909	159212694	+	159210301	1.0	1.0
gene:TraesCS3A03G0364500	Chr3A	163061851	163068063	-	163064957	Chr3A	159543096	159549308	-	159546202	1.0	1.0
gene:TraesCS3A03G0364600	Chr3A	163094788	163095072	+	163094930	Chr3A	159576231	159576515	+	159576373	1.0	1.0
gene:TraesCS3A03G0365100	Chr3A	163418127	163418273	-	163418200	Chr3A	159900156	159900302	-	159900229	1.0	1.0
gene:TraesCS3A03G0365400	Chr3A	164483912	164485984	-	164484948	Chr3A	160965752	160967824	-	160966788	1.0	0.999
gene:TraesCS3A03G0365600	Chr3A	164768748	164769278	+	164769013	Chr3A	161249848	161250378	+	161250113	1.0	1.0
gene:TraesCS3A03G0365900	Chr3A	164998889	165003267	-	165001078	Chr3A	161480360	161484738	-	161482549	1.0	1.0
gene:TraesCS3A03G0366100	Chr3A	165430817	165433774	+	165432295	Chr3A	161923122	161926079	+	161924600	1.0	1.0
gene:TraesCS3A03G0366300	Chr3A	165434074	165439501	-	165436787	Chr3A	161926379	161932246	-	161929312	1.0	1.0
gene:TraesCS3A03G0366700	Chr3A	165473406	165477851	-	165475628	Chr3A	161966501	161970946	-	161968723	1.0	1.0
gene:TraesCS3A03G0366900	Chr3A	165783386	165783685	-	165783535	Chr3A	162273385	162273684	-	162273534	1.0	1.0
gene:TraesCS3A03G0367000	Chr3A	166057472	166062867	+	166060169	Chr3A	162550346	162555741	+	162553043	1.0	1.0
gene:TraesCS3A03G0367400	Chr3A	166138763	166139980	-	166139371	Chr3A	162632554	162633771	-	162633162	1.0	1.0
gene:TraesCS3A03G0368100	Chr3A	166452827	166454488	+	166453657	Chr3A	162948942	162950603	+	162949772	1.0	1.0
gene:TraesCS3A03G0368200	Chr3A	166452827	166459075	-	166455951	Chr3A	162948942	162955227	-	162952084	1.0	0.972
gene:TraesCS3A03G0368300	Chr3A	166813863	166820125	+	166816994	Chr3A	163310458	163316720	+	163313589	1.0	1.0
gene:TraesCS3A03G0368400	Chr3A	166822581	166824862	-	166823721	Chr3A	163319176	163321578	-	163320377	0.99	0.99
gene:TraesCS3A03G0368600	Chr3A	167211477	167212981	+	167212229	Chr3A	163710924	163712428	+	163711676	1.0	1.0
gene:TraesCS3A03G0368700	Chr3A	167213063	167219749	-	167216406	Chr3A	163712510	163719457	-	163715983	1.0	1.0
gene:TraesCS3A03G0368900	Chr3A	167508943	167511363	+	167510153	Chr3A	164009486	164011906	+	164010696	1.0	1.0
gene:TraesCS3A03G0369300	Chr3A	167614382	167620052	-	167617217	Chr3A	164115030	164119335	-	164117182	0.976	0.976
gene:TraesCS3A03G0369400	Chr3A	167621988	167628482	-	167625235	Chr3A	164122942	164129389	-	164126165	0.992	0.987
gene:TraesCS3A03G0369500	Chr3A	167651648	167655314	-	167653481	Chr3A	164152872	164156772	-	164154822	1.0	0.999
gene:TraesCS3A03G0369700	Chr3A	168400435	168408510	+	168404472	Chr3A	164910837	164918910	+	164914873	1.0	1.0
gene:TraesCS3A03G0369800	Chr3A	168410565	168412175	+	168411370	Chr3A	164920960	164922570	+	164921765	1.0	1.0
gene:TraesCS3A03G0369900	Chr3A	168422036	168423617	-	168422826	Chr3A	164932762	164934343	-	164933552	1.0	1.0
gene:TraesCS3A03G0370200	Chr3A	168724910	168725353	-	168725131	Chr3A	165237072	165237515	-	165237293	1.0	1.0
gene:TraesCS3A03G0370800	Chr3A	169546327	169558574	+	169552450	Chr3A	166057777	166070035	+	166063906	1.0	1.0
gene:TraesCS3A03G0371100	Chr3A	169842633	169846886	+	169844759	Chr3A	166355613	166359866	+	166357739	1.0	1.0
gene:TraesCS3A03G0371800	Chr3A	170721953	170723483	-	170722718	Chr3A	167246987	167248517	-	167247752	1.0	1.0
gene:TraesCS3A03G0371900	Chr3A	170723691	170726674	+	170725182	Chr3A	167248725	167251708	+	167250216	1.0	1.0
gene:TraesCS3A03G0372000	Chr3A	170799083	170805361	+	170802222	Chr3A	167324631	167331115	+	167327873	1.0	0.998
gene:TraesCS3A03G0372100	Chr3A	170807544	170808427	+	170807985	Chr3A	167333531	167334414	+	167333972	1.0	1.0
gene:TraesCS3A03G0373100	Chr3A	171210565	171220759	-	171215662	Chr3A	167735625	167745819	-	167740722	1.0	1.0
gene:TraesCS3A03G0373500	Chr3A	171369453	171370191	+	171369822	Chr3A	167894190	167894928	+	167894559	1.0	1.0
gene:TraesCS3A03G0374100	Chr3A	171390472	171391585	+	171391028	Chr3A	167915212	167916325	+	167915768	1.0	1.0
gene:TraesCS3A03G0374200	Chr3A	171447083	171448091	+	171447587	Chr3A	167972032	167973040	+	167972536	1.0	1.0
gene:TraesCS3A03G0374300	Chr3A	171449176	171454624	-	171451900	Chr3A	167974125	167979573	-	167976849	1.0	1.0
gene:TraesCS3A03G0374600	Chr3A	171667947	171688063	+	171678005	Chr3A	168192243	168212964	+	168202603	1.0	1.0
gene:TraesCS3A03G0375100	Chr3A	171877910	171880162	+	171879036	Chr3A	168403739	168405991	+	168404865	1.0	1.0
gene:TraesCS3A03G0375800	Chr3A	172811777	172814274	+	172813025	Chr3A	169350613	169353110	+	169351861	1.0	1.0
gene:TraesCS3A03G0375900	Chr3A	172814403	172817093	+	172815748	Chr3A	169353239	169355929	+	169354584	1.0	1.0
gene:TraesCS3A03G0376000	Chr3A	172818026	172819214	-	172818620	Chr3A	169356862	169358050	-	169357456	1.0	1.0
gene:TraesCS3A03G0376100	Chr3A	172819428	172827911	+	172823669	Chr3A	169358264	169366747	+	169362505	1.0	1.0
gene:TraesCS3A03G0376200	Chr3A	172828404	172834394	-	172831399	Chr3A	169367240	169373229	-	169370234	1.0	1.0
gene:TraesCS3A03G0377100	Chr3A	174116546	174116954	+	174116750	Chr3A	170688022	170688430	+	170688226	1.0	1.0
gene:TraesCS3A03G0377200	Chr3A	174119908	174123746	+	174121827	Chr3A	170691384	170695222	+	170693303	1.0	1.0
gene:TraesCS3A03G0377300	Chr3A	174125340	174129021	-	174127180	Chr3A	170696816	170700497	-	170698656	1.0	1.0
gene:TraesCS3A03G0377700	Chr3A	175140973	175145958	+	175143465	Chr3A	171574452	171579437	+	171576944	1.0	1.0
gene:TraesCS3A03G0377800	Chr3A	175211930	175212815	-	175212372	Chr3A	171645397	171646282	-	171645839	1.0	1.0
gene:TraesCS3A03G0378000	Chr3A	175311528	175314089	+	175312808	Chr3A	171745765	171748326	+	171747045	1.0	1.0
gene:TraesCS3A03G0378800	Chr3A	175447374	175454357	-	175450865	Chr3A	171881547	171888534	-	171885040	1.0	0.999
gene:TraesCS3A03G0379000	Chr3A	175887323	175887718	+	175887520	Chr3A	172322551	172322946	+	172322748	1.0	1.0
gene:TraesCS3A03G0379300	Chr3A	175920971	175926865	+	175923918	Chr3A	172356358	172362252	+	172359305	1.0	1.0
gene:TraesCS3A03G0379400	Chr3A	175936522	175937116	+	175936819	Chr3A	172372168	172372762	+	172372465	1.0	1.0
gene:TraesCS3A03G0379700	Chr3A	176126765	176128908	+	176127836	Chr3A	172562398	172564541	+	172563469	1.0	1.0
gene:TraesCS3A03G0379800	Chr3A	176130734	176131447	+	176131090	Chr3A	172566367	172567080	+	172566723	1.0	1.0
gene:TraesCS3A03G0379900	Chr3A	176232389	176234839	+	176233614	Chr3A	172673621	172676079	+	172674850	1.0	1.0
gene:TraesCS3A03G0380300	Chr3A	176314827	176315376	-	176315101	Chr3A	172756565	172757114	-	172756839	1.0	0.997
gene:TraesCS3A03G0381500	Chr3A	176422160	176422849	+	176422504	Chr3A	172861012	172861701	+	172861356	1.0	1.0
gene:TraesCS3A03G0381600	Chr3A	176440333	176445534	+	176442933	Chr3A	172879224	172884425	+	172881824	1.0	1.0
gene:TraesCS3A03G0381900	Chr3A	176598146	176599435	-	176598790	Chr3A	173037557	173038846	-	173038201	1.0	1.0
gene:TraesCS3A03G0382100	Chr3A	176829379	176831222	+	176830300	Chr3A	173269826	173271669	+	173270747	1.0	1.0
gene:TraesCS3A03G0382200	Chr3A	176837574	176842380	-	176839977	Chr3A	173278021	173282827	-	173280424	1.0	1.0
gene:TraesCS3A03G0382300	Chr3A	176842718	176848380	+	176845549	Chr3A	173283165	173288836	+	173286000	1.0	0.999
gene:TraesCS3A03G0382400	Chr3A	176924493	176930164	-	176927328	Chr3A	173364496	173370167	-	173367331	1.0	1.0
gene:TraesCS3A03G0382700	Chr3A	177349802	177350684	+	177350243	Chr3A	173797363	173798245	+	173797804	1.0	1.0
gene:TraesCS3A03G0383000	Chr3A	177661917	177662423	+	177662170	Chr3A	174113978	174114484	+	174114231	1.0	1.0
gene:TraesCS3A03G0383400	Chr3A	178434043	178439249	-	178436646	Chr3A	174899547	174904856	-	174902201	1.0	0.999
gene:TraesCS3A03G0384900	Chr3A	180116946	180119513	+	180118229	Chr3A	176602192	176604759	+	176603475	1.0	1.0
gene:TraesCS3A03G0385100	Chr3A	180358455	180361352	-	180359903	Chr3A	176844701	176847598	-	176846149	1.0	1.0
gene:TraesCS3A03G0385000	Chr3A	180357880	180363447	+	180360663	Chr3A	176844126	176849693	+	176846909	1.0	1.0
gene:TraesCS3A03G0385200	Chr3A	180362243	180366216	-	180364229	Chr3A	176848489	176852462	-	176850475	1.0	0.999
gene:TraesCS3A03G0385300	Chr3A	180751503	180751868	+	180751685	Chr3A	177237112	177237477	+	177237294	1.0	1.0
gene:TraesCS3A03G0386000	Chr3A	180815091	180815948	-	180815519	Chr3A	177287535	177288392	-	177287963	1.0	1.0
gene:TraesCS3A03G0386400	Chr3A	181362294	181362632	+	181362463	Chr3A	177833482	177833820	+	177833651	1.0	1.0
gene:TraesCS3A03G0386500	Chr3A	181367983	181374011	-	181370997	Chr3A	177838913	177844941	-	177841927	1.0	1.0
gene:TraesCS3A03G0386600	Chr3A	181375498	181381277	-	181378387	Chr3A	177846428	177852207	-	177849317	1.0	1.0
gene:TraesCS3A03G0387200	Chr3A	181743008	181743427	-	181743217	Chr3A	178217533	178217952	-	178217742	1.0	1.0
gene:TraesCS3A03G0387600	Chr3A	181749560	181753719	-	181751639	Chr3A	178224085	178228244	-	178226164	1.0	1.0
gene:TraesCS3A03G0387700	Chr3A	181760866	181768427	-	181764646	Chr3A	178234333	178246931	-	178240632	1.0	0.999
gene:TraesCS3A03G0388100	Chr3A	182069283	182069821	-	182069552	Chr3A	178343757	178344295	-	178344026	1.0	1.0
gene:TraesCS3A03G0388200	Chr3A	182074066	182075665	+	182074865	Chr3A	178401121	178402720	+	178401920	1.0	1.0
gene:TraesCS3A03G0388300	Chr3A	182076098	182076804	-	182076451	Chr3A	178403153	178403859	-	178403506	1.0	1.0
gene:TraesCS3A03G0388600	Chr3A	182170648	182171620	-	182171134	Chr3A	178504521	178505493	-	178505007	1.0	1.0
gene:TraesCS3A03G0388700	Chr3A	182331979	182333552	+	182332765	Chr3A	178667150	178668723	+	178667936	1.0	1.0
gene:TraesCS3A03G0388800	Chr3A	182341981	182343099	+	182342540	Chr3A	178677347	178678465	+	178677906	1.0	1.0
gene:TraesCS3A03G0388900	Chr3A	182418339	182419055	-	182418697	Chr3A	178753074	178753790	-	178753432	1.0	1.0
gene:TraesCS3A03G0389100	Chr3A	182460407	182461674	+	182461040	Chr3A	178794035	178795302	+	178794668	1.0	1.0
gene:TraesCS3A03G0389400	Chr3A	182488251	182489098	+	182488674	Chr3A	178821879	178822726	+	178822302	1.0	1.0
gene:TraesCS3A03G0389700	Chr3A	182654592	182655362	+	182654977	Chr3A	178988676	178989446	+	178989061	1.0	1.0
gene:TraesCS3A03G0389900	Chr3A	182669150	182670208	-	182669679	Chr3A	179003234	179004292	-	179003763	1.0	1.0
gene:TraesCS3A03G0390000	Chr3A	182710272	182716699	+	182713485	Chr3A	179045110	179051537	+	179048323	1.0	1.0
gene:TraesCS3A03G0390200	Chr3A	182803786	182804730	-	182804258	Chr3A	179138468	179139412	-	179138940	1.0	1.0
gene:TraesCS3A03G0390300	Chr3A	182813930	182814843	+	182814386	Chr3A	179148328	179149241	+	179148784	1.0	1.0
gene:TraesCS3A03G0390400	Chr3A	182825212	182828077	+	182826644	Chr3A	179159196	179162061	+	179160628	1.0	1.0
gene:TraesCS3A03G0390500	Chr3A	182849585	182851346	+	182850465	Chr3A	179183570	179185331	+	179184450	1.0	1.0
gene:TraesCS3A03G0390600	Chr3A	182850828	182856228	-	182853528	Chr3A	179184813	179190213	-	179187513	1.0	1.0
gene:TraesCS3A03G0390700	Chr3A	182886098	182886484	+	182886291	Chr3A	179220449	179220835	+	179220642	1.0	1.0
gene:TraesCS3A03G0390900	Chr3A	182931448	182932558	+	182932003	Chr3A	179266263	179267373	+	179266818	1.0	1.0
gene:TraesCS3A03G0391400	Chr3A	183224392	183226854	+	183225623	Chr3A	179546264	179548726	+	179547495	1.0	1.0
gene:TraesCS3A03G0391900	Chr3A	184300482	184302711	+	184301596	Chr3A	180627641	180629870	+	180628755	1.0	1.0
gene:TraesCS3A03G0392300	Chr3A	184632260	184635117	-	184633688	Chr3A	180960032	180962889	-	180961460	1.0	1.0
gene:TraesCS3A03G0392400	Chr3A	185608094	185608735	+	185608414	Chr3A	181937661	181938302	+	181937981	1.0	1.0
gene:TraesCS3A03G0392500	Chr3A	185609544	185613694	-	185611619	Chr3A	181939142	181943292	-	181941217	1.0	1.0
gene:TraesCS3A03G0393200	Chr3A	185947745	185953243	+	185950494	Chr3A	182277756	182283254	+	182280505	1.0	1.0
gene:TraesCS3A03G0393500	Chr3A	185957059	185958382	-	185957720	Chr3A	182287070	182288393	-	182287731	1.0	1.0
gene:TraesCS3A03G0393800	Chr3A	186204915	186207037	+	186205976	Chr3A	182546238	182548360	+	182547299	1.0	0.999
gene:TraesCS3A03G0394000	Chr3A	186429221	186429484	-	186429352	Chr3A	182763685	182763948	-	182763816	1.0	1.0
gene:TraesCS3A03G0394300	Chr3A	186895693	186898453	+	186897073	Chr3A	183232221	183234981	+	183233601	1.0	1.0
gene:TraesCS3A03G0394500	Chr3A	187278931	187280356	+	187279643	Chr3A	183626122	183627547	+	183626834	1.0	1.0
gene:TraesCS3A03G0394900	Chr3A	187456228	187457260	+	187456744	Chr3A	183802096	183803128	+	183802612	1.0	1.0
gene:TraesCS3A03G0395000	Chr3A	187491601	187493548	+	187492574	Chr3A	183830882	183832829	+	183831855	1.0	1.0
gene:TraesCS3A03G0395400	Chr3A	187506238	187507035	-	187506636	Chr3A	183845484	183846281	-	183845882	1.0	1.0
gene:TraesCS3A03G0395600	Chr3A	187565630	187566265	+	187565947	Chr3A	183906096	183906731	+	183906413	1.0	1.0
gene:TraesCS3A03G0396300	Chr3A	187787626	187792690	+	187790158	Chr3A	184128075	184133076	+	184130575	1.0	1.0
gene:TraesCS3A03G0396800	Chr3A	188571716	188575372	+	188573544	Chr3A	184929467	184933123	+	184931295	1.0	1.0
gene:TraesCS3A03G0396900	Chr3A	188630174	188630746	+	188630460	Chr3A	184987957	184988529	+	184988243	1.0	1.0
gene:TraesCS3A03G0397200	Chr3A	188726383	188727587	+	188726985	Chr3A	185078735	185079939	+	185079337	1.0	1.0
gene:TraesCS3A03G0398400	Chr3A	189383919	189385503	-	189384711	Chr3A	185455124	185456708	-	185455916	1.0	1.0
gene:TraesCS3A03G0399300	Chr3A	189575850	189584270	-	189580060	Chr3A	185649583	185658003	-	185653793	1.0	1.0
gene:TraesCS3A03G0399400	Chr3A	189798848	189801747	-	189800297	Chr3A	185873267	185876166	-	185874716	1.0	1.0
gene:TraesCS3A03G0399500	Chr3A	189811073	189813448	+	189812260	Chr3A	185885492	185887867	+	185886679	1.0	1.0
gene:TraesCS3A03G0399600	Chr3A	189814079	189816847	-	189815463	Chr3A	185888498	185891266	-	185889882	1.0	1.0
gene:TraesCS3A03G0399900	Chr3A	189828214	189830231	-	189829222	Chr3A	185902633	185904651	-	185903642	1.0	1.0
gene:TraesCS3A03G0400100	Chr3A	189925523	189931700	+	189928611	Chr3A	186000031	186006208	+	186003119	1.0	1.0
gene:TraesCS3A03G0400200	Chr3A	189932127	189934403	+	189933265	Chr3A	186006635	186008911	+	186007773	1.0	1.0
gene:TraesCS3A03G0400300	Chr3A	189934768	189935968	-	189935368	Chr3A	186009276	186010476	-	186009876	1.0	1.0
gene:TraesCS3A03G0400400	Chr3A	189936396	189941935	-	189939165	Chr3A	186010904	186016305	-	186013604	1.0	1.0
gene:TraesCS3A03G0400500	Chr3A	190662794	190664670	-	190663732	Chr3A	186736573	186738449	-	186737511	1.0	1.0
gene:TraesCS3A03G0400900	Chr3A	191208519	191212242	-	191210380	Chr3A	187283221	187286944	-	187285082	1.0	1.0
gene:TraesCS3A03G0401600	Chr3A	192401327	192403501	+	192402414	Chr3A	188505608	188507782	+	188506695	1.0	1.0
gene:TraesCS3A03G0402100	Chr3A	192744537	192746944	-	192745740	Chr3A	188847692	188850099	-	188848895	1.0	1.0
gene:TraesCS3A03G0404500	Chr3A	195860970	195861979	+	195861474	Chr3A	191996402	191997411	+	191996906	1.0	1.0
gene:TraesCS3A03G0405500	Chr3A	196809287	196810657	+	196809972	Chr3A	192951370	192952740	+	192952055	1.0	1.0
gene:TraesCS3A03G0405600	Chr3A	196816608	196818175	+	196817391	Chr3A	192958717	192960284	+	192959500	1.0	1.0
gene:TraesCS3A03G0405700	Chr3A	196819896	196825195	-	196822545	Chr3A	192962005	192967304	-	192964654	1.0	1.0
gene:TraesCS3A03G0406200	Chr3A	197679819	197682464	-	197681141	Chr3A	193821945	193824590	-	193823267	1.0	1.0
gene:TraesCS3A03G0406300	Chr3A	197682799	197690281	-	197686540	Chr3A	193824925	193832404	-	193828664	1.0	1.0
