gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS6A03G0129300	Chr6A	32907448	32908320	-	32907884	Chr6A	29199805	29200680	+	29200242	1.0	0.993
gene:TraesCS6A03G0130100	Chr6A	33145624	33149516	+	33147570	Chr6A	29048655	29052514	-	29050584	0.992	0.978
gene:TraesCS6A03G0130300	Chr6A	33168880	33172414	+	33170647	Chr6A	29027007	29030590	-	29028798	0.933	0.905
gene:TraesCS6A03G0130400	Chr6A	33174706	33181841	+	33178273	Chr6A	29018856	29025913	-	29022384	0.999	0.987
gene:TraesCS6A03G0130800	Chr6A	33268942	33273752	-	33271347	Chr6A	28947884	28952692	+	28950288	0.998	0.987
gene:TraesCS6A03G0130900	Chr6A	33428702	33431249	+	33429975	Chr6A	28784429	28786836	-	28785632	0.979	0.959
gene:TraesCS6A03G0131200	Chr6A	33434715	33441418	-	33438066	Chr6A	28774964	28781641	+	28778302	0.977	0.959
gene:TraesCS6A03G0131400	Chr6A	33507997	33510840	-	33509418	Chr6A	28693630	28696603	+	28695116	0.993	0.987
gene:TraesCS6A03G0131600	Chr6A	33578889	33580549	-	33579719	Chr6A	28534716	28536351	+	28535533	0.984	0.957
gene:TraesCS6A03G0132600	Chr6A	33868600	33872379	+	33870489	Chr6A	28325798	28329569	-	28327683	1.0	0.993
gene:TraesCS6A03G0132700	Chr6A	33971852	33972392	-	33972122	Chr6A	30273933	30274466	-	30274199	0.983	0.941
gene:TraesCS6A03G0132800	Chr6A	34059959	34062725	+	34061342	Chr6A	30349518	30352299	+	30350908	0.999	0.988
gene:TraesCS6A03G0132900	Chr6A	34063009	34067654	-	34065331	Chr6A	30352577	30360190	-	30356383	1.0	0.989
gene:TraesCS6A03G0133100	Chr6A	34075692	34077884	-	34076788	Chr6A	30371048	30373223	-	30372135	1.0	0.988
gene:TraesCS6A03G0133200	Chr6A	34078807	34082521	-	34080664	Chr6A	30374131	30377950	-	30376040	1.0	0.989
gene:TraesCS6A03G0133300	Chr6A	34088668	34091377	+	34090022	Chr6A	30383937	30386392	+	30385164	0.99	0.968
gene:TraesCS6A03G0133500	Chr6A	34098374	34100064	+	34099219	Chr6A	30401924	30403528	+	30402726	0.949	0.929
gene:TraesCS6A03G0133900	Chr6A	34294846	34296047	-	34295446	Chr6A	30610674	30611905	-	30611289	1.0	0.977
gene:TraesCS6A03G0134000	Chr6A	34301821	34302769	+	34302295	Chr6A	30617710	30618697	+	30618203	1.0	0.954
gene:TraesCS6A03G0134100	Chr6A	34343490	34344403	+	34343946	Chr6A	30640255	30641234	+	30640744	1.0	0.977
gene:TraesCS6A03G0134600	Chr6A	34456633	34461530	-	34459081	Chr6A	30870712	30875669	-	30873190	0.998	0.979
gene:TraesCS6A03G0136500	Chr6A	35356574	35360695	+	35358634	Chr6A	31388122	31392246	+	31390184	1.0	0.992
gene:TraesCS6A03G0136600	Chr6A	35366224	35369796	+	35368010	Chr6A	31397393	31401699	+	31399546	0.995	0.963
gene:TraesCS6A03G0137100	Chr6A	35591415	35596180	+	35593797	Chr6A	31719256	31724058	+	31721657	0.998	0.955
gene:TraesCS6A03G0137400	Chr6A	35647058	35649009	-	35648033	Chr6A	31759959	31761904	-	31760931	0.992	0.984
gene:TraesCS6A03G0137500	Chr6A	35661561	35666245	-	35663903	Chr6A	31766040	31771773	-	31768906	0.972	0.962
gene:TraesCS6A03G0137700	Chr6A	35748967	35752061	-	35750514	Chr6A	31858098	31861192	-	31859645	1.0	0.987
gene:TraesCS6A03G0137900	Chr6A	35764066	35764674	-	35764370	Chr6A	31873504	31874130	-	31873817	1.0	0.952
gene:TraesCS6A03G0138000	Chr6A	35769922	35770793	+	35770357	Chr6A	31886219	31887132	+	31886675	1.0	0.928
gene:TraesCS6A03G0138300	Chr6A	35852046	35852745	+	35852395	Chr6A	32027484	32028182	+	32027833	0.998	0.988
gene:TraesCS6A03G0138400	Chr6A	35858340	35858899	-	35858619	Chr6A	32033806	32034346	-	32034076	0.966	0.933
gene:TraesCS6A03G0138700	Chr6A	35869807	35872670	+	35871238	Chr6A	32048486	32051427	+	32049956	1.0	0.981
gene:TraesCS6A03G0138800	Chr6A	36032811	36037132	-	36034971	Chr6A	32396791	32401611	-	32399201	0.996	0.971
gene:TraesCS6A03G0139100	Chr6A	36070873	36072319	-	36071596	Chr6A	32410504	32411967	-	32411235	0.994	0.964
gene:TraesCS6A03G0139300	Chr6A	36102965	36109026	+	36105995	Chr6A	32467948	32472834	+	32470391	0.994	0.959
gene:TraesCS6A03G0139400	Chr6A	36140081	36146094	-	36143087	Chr6A	32504056	32509628	-	32506842	0.991	0.989
gene:TraesCS6A03G0140400	Chr6A	36375801	36380169	+	36377985	Chr6A	32747777	32752243	+	32750010	0.999	0.983
gene:TraesCS6A03G0140500	Chr6A	36380686	36381704	-	36381195	Chr6A	32752754	32753785	-	32753269	1.0	0.967
gene:TraesCS6A03G0140900	Chr6A	36397798	36398946	+	36398372	Chr6A	32772364	32773512	+	32772938	1.0	0.987
gene:TraesCS6A03G0141000	Chr6A	36428239	36431533	+	36429886	Chr6A	32807039	32810341	+	32808690	0.995	0.973
gene:TraesCS6A03G0141300	Chr6A	36796493	36797477	+	36796985	Chr6A	32939975	32940958	+	32940466	0.995	0.974
gene:TraesCS6A03G0141400	Chr6A	36797959	36801862	-	36799910	Chr6A	32941413	32944988	-	32943200	0.923	0.915
gene:TraesCS6A03G0141900	Chr6A	36853051	36857790	+	36855420	Chr6A	33014215	33018939	+	33016577	0.992	0.98
gene:TraesCS6A03G0142100	Chr6A	36872974	36876915	+	36874944	Chr6A	33020680	33024047	+	33022363	0.99	0.944
gene:TraesCS6A03G0142200	Chr6A	36883187	36883447	-	36883317	Chr6A	33036095	33036358	-	33036226	1.0	0.92
gene:TraesCS6A03G0142500	Chr6A	36914585	36915243	-	36914914	Chr6A	33055342	33056012	-	33055677	0.989	0.952
gene:TraesCS6A03G0142800	Chr6A	37020446	37023510	+	37021978	Chr6A	33083159	33086244	+	33084701	1.0	0.986
gene:TraesCS6A03G0143500	Chr6A	37124862	37127649	-	37126255	Chr6A	33189583	33192417	-	33191000	0.998	0.985
gene:TraesCS6A03G0144100	Chr6A	37230245	37231134	-	37230689	Chr6A	33185468	33186357	-	33185912	1.0	0.976
gene:TraesCS6A03G0144200	Chr6A	37232427	37233324	-	37232875	Chr6A	33187652	33188549	-	33188100	1.0	0.981
gene:TraesCS6A03G0145500	Chr6A	37525879	37527469	-	37526674	Chr6A	33759156	33760727	-	33759941	0.992	0.967
gene:TraesCS6A03G0146200	Chr6A	37815821	37819739	+	37817780	Chr6A	33857998	33861916	+	33859957	0.998	0.988
gene:TraesCS6A03G0146700	Chr6A	37947041	37948166	+	37947603	Chr6A	33995954	33997078	+	33996516	1.0	0.973
gene:TraesCS6A03G0147500	Chr6A	37980258	37981740	+	37980999	Chr6A	34002705	34004169	+	34003437	0.982	0.959
gene:TraesCS6A03G0148700	Chr6A	38314326	38320288	+	38317307	Chr6A	34348307	34352986	+	34350646	0.956	0.943
gene:TraesCS6A03G0149200	Chr6A	38395013	38395720	+	38395366	Chr6A	34434959	34435666	+	34435312	1.0	0.971
gene:TraesCS6A03G0149300	Chr6A	38396947	38399460	-	38398203	Chr6A	34439107	34441622	-	34440364	1.0	0.988
gene:TraesCS6A03G0149500	Chr6A	38415984	38417567	-	38416775	Chr6A	34483515	34485092	-	34484303	0.995	0.982
gene:TraesCS6A03G0149600	Chr6A	38465901	38473295	+	38469598	Chr6A	34488390	34501833	+	34495111	0.997	0.989
gene:TraesCS6A03G0149700	Chr6A	38472751	38476538	-	38474644	Chr6A	34501289	34505056	-	34503172	0.999	0.979
gene:TraesCS6A03G0149800	Chr6A	38478727	38481711	+	38480219	Chr6A	34508176	34511131	+	34509653	1.0	0.986
gene:TraesCS6A03G0150000	Chr6A	38483059	38484933	-	38483996	Chr6A	34512359	34514233	-	34513296	1.0	0.978
gene:TraesCS6A03G0150100	Chr6A	38659460	38662405	-	38660932	Chr6A	34590414	34593430	-	34591922	1.0	0.963
gene:TraesCS6A03G0150300	Chr6A	38763120	38763317	-	38763218	Chr6A	34670651	34670848	-	34670749	1.0	0.994
gene:TraesCS6A03G0150600	Chr6A	38820359	38823792	-	38822075	Chr6A	34855621	34859052	-	34857336	0.997	0.986
gene:TraesCS6A03G0150800	Chr6A	38884974	38888823	-	38886898	Chr6A	34815887	34819735	-	34817811	0.999	0.976
gene:TraesCS6A03G0151000	Chr6A	38937533	38942434	-	38939983	Chr6A	34900608	34904893	-	34902750	1.0	0.99
gene:TraesCS6A03G0151100	Chr6A	39074045	39077921	-	39075983	Chr6A	34926599	34930413	-	34928506	0.974	0.943
gene:TraesCS6A03G0151600	Chr6A	39222729	39222968	+	39222848	Chr6A	35190099	35190338	+	35190218	0.995	0.962
gene:TraesCS6A03G0151900	Chr6A	39252836	39256983	-	39254909	Chr6A	35234160	35238301	-	35236230	0.993	0.99
gene:TraesCS6A03G0152300	Chr6A	39350027	39352420	+	39351223	Chr6A	35304943	35307163	+	35306053	1.0	0.985
gene:TraesCS6A03G0152600	Chr6A	39504452	39507374	+	39505913	Chr6A	35443715	35446652	+	35445183	0.965	0.943
gene:TraesCS6A03G0153200	Chr6A	39736132	39743137	+	39739634	Chr6A	35685014	35692351	+	35688682	0.982	0.95
gene:TraesCS6A03G0153300	Chr6A	39767210	39769042	+	39768126	Chr6A	35735683	35737533	+	35736608	0.992	0.965
gene:TraesCS6A03G0153400	Chr6A	39802183	39810396	-	39806289	Chr6A	35746980	35755143	-	35751061	0.987	0.964
gene:TraesCS6A03G0153900	Chr6A	39874423	39877874	-	39876148	Chr6A	35768023	35771401	-	35769712	1.0	0.986
gene:TraesCS6A03G0154200	Chr6A	40222935	40223907	-	40223421	Chr6A	35960475	35961467	-	35960971	1.0	0.963
gene:TraesCS6A03G0154300	Chr6A	40229366	40232643	+	40231004	Chr6A	35967577	35970866	+	35969221	0.997	0.965
gene:TraesCS6A03G0154600	Chr6A	40266405	40269513	+	40267959	Chr6A	36025219	36028191	+	36026705	0.96	0.918
gene:TraesCS6A03G0154700	Chr6A	40272396	40277104	+	40274750	Chr6A	36034443	36039203	+	36036823	0.984	0.971
gene:TraesCS6A03G0155100	Chr6A	40534445	40535110	-	40534777	Chr6A	36262532	36263197	-	36262864	1.0	0.978
gene:TraesCS6A03G0155400	Chr6A	40667654	40668358	-	40668006	Chr6A	36327877	36328581	-	36328229	1.0	0.982
gene:TraesCS6A03G0155600	Chr6A	40920342	40926181	-	40923261	Chr6A	36350458	36354960	-	36352709	0.999	0.965
gene:TraesCS6A03G0156100	Chr6A	41221569	41223078	-	41222323	Chr6A	36690317	36691767	-	36691042	0.955	0.946
gene:TraesCS6A03G0156300	Chr6A	41258235	41262491	+	41260363	Chr6A	36800719	36804996	+	36802857	0.989	0.974
gene:TraesCS6A03G0156700	Chr6A	41278210	41281075	-	41279642	Chr6A	36814854	36817722	-	36816288	0.999	0.986
gene:TraesCS6A03G0156800	Chr6A	41285763	41289960	+	41287861	Chr6A	36848124	36852342	+	36850233	1.0	0.994
gene:TraesCS6A03G0157200	Chr6A	41369133	41372256	+	41370694	Chr6A	36949074	36952186	+	36950630	1.0	0.996
gene:TraesCS6A03G0157300	Chr6A	41500737	41502121	+	41501429	Chr6A	37060098	37061491	+	37060794	1.0	0.982
gene:TraesCS6A03G0157500	Chr6A	41539315	41540725	+	41540020	Chr6A	37085647	37087064	+	37086355	1.0	0.983
gene:TraesCS6A03G0157800	Chr6A	41574190	41574724	+	41574457	Chr6A	37201420	37201948	+	37201684	0.99	0.97
gene:TraesCS6A03G0158000	Chr6A	41584479	41585383	-	41584931	Chr6A	37209158	37210057	-	37209607	0.987	0.941
gene:TraesCS6A03G0158600	Chr6A	41861390	41864414	-	41862902	Chr6A	37397236	37400267	-	37398751	0.992	0.967
gene:TraesCS6A03G0158700	Chr6A	41943492	41946607	+	41945049	Chr6A	37488969	37492071	+	37490520	0.995	0.967
gene:TraesCS6A03G0158800	Chr6A	41957149	41959198	+	41958173	Chr6A	37694273	37696391	+	37695332	0.991	0.907
gene:TraesCS6A03G0158900	Chr6A	41959448	41962494	+	41960971	Chr6A	37696646	37699743	+	37698194	1.0	0.978
gene:TraesCS6A03G0159100	Chr6A	41963775	41965313	-	41964544	Chr6A	37700380	37701920	-	37701150	1.0	0.991
gene:TraesCS6A03G0159700	Chr6A	42078343	42078797	-	42078570	Chr6A	37715656	37716110	-	37715883	1.0	1.0
gene:TraesCS6A03G0159800	Chr6A	42238733	42240488	+	42239610	Chr6A	37888461	37890216	+	37889338	1.0	1.0
gene:TraesCS6A03G0160200	Chr6A	42250586	42252343	+	42251464	Chr6A	37900314	37902071	+	37901192	1.0	0.998
gene:TraesCS6A03G0160300	Chr6A	42254097	42255296	-	42254696	Chr6A	37903825	37905024	-	37904424	1.0	1.0
gene:TraesCS6A03G0160800	Chr6A	42305117	42307263	-	42306190	Chr6A	37954845	37956993	-	37955919	1.0	0.997
gene:TraesCS6A03G0160900	Chr6A	42307730	42318073	-	42312901	Chr6A	37957460	37967802	-	37962631	1.0	1.0
gene:TraesCS6A03G0161100	Chr6A	42320081	42323088	+	42321584	Chr6A	37969810	37972817	+	37971313	1.0	0.999
gene:TraesCS6A03G0161300	Chr6A	42439333	42440478	-	42439905	Chr6A	38090242	38091387	-	38090814	1.0	1.0
gene:TraesCS6A03G0161400	Chr6A	42480353	42481877	-	42481115	Chr6A	38131466	38132990	-	38132228	1.0	1.0
gene:TraesCS6A03G0161500	Chr6A	42482022	42482537	-	42482279	Chr6A	38133135	38133650	-	38133392	1.0	1.0
gene:TraesCS6A03G0161600	Chr6A	42686793	42687185	-	42686989	Chr6A	38340853	38341245	-	38341049	1.0	0.997
gene:TraesCS6A03G0161700	Chr6A	42687508	42687843	-	42687675	Chr6A	38341568	38341903	-	38341735	1.0	1.0
gene:TraesCS6A03G0162200	Chr6A	42757356	42758525	-	42757940	Chr6A	38411679	38412848	-	38412263	1.0	1.0
gene:TraesCS6A03G0162400	Chr6A	43025896	43030868	+	43028382	Chr6A	38636699	38641668	+	38639183	0.998	0.997
gene:TraesCS6A03G0163000	Chr6A	43106599	43108299	+	43107449	Chr6A	38719120	38720820	+	38719970	1.0	1.0
gene:TraesCS6A03G0163300	Chr6A	43347002	43348999	-	43348000	Chr6A	38957757	38959754	-	38958755	1.0	1.0
gene:TraesCS6A03G0165400	Chr6A	44345650	44346181	+	44345915	Chr6A	39926284	39926815	+	39926549	1.0	1.0
gene:TraesCS6A03G0165600	Chr6A	44356894	44360388	-	44358641	Chr6A	39937527	39941021	-	39939274	1.0	1.0
gene:TraesCS6A03G0165700	Chr6A	44461619	44463017	+	44462318	Chr6A	40042229	40043627	+	40042928	1.0	1.0
gene:TraesCS6A03G0166000	Chr6A	44857118	44857880	+	44857499	Chr6A	40446774	40447536	+	40447155	1.0	1.0
gene:TraesCS6A03G0166100	Chr6A	44866199	44866627	+	44866413	Chr6A	40456282	40456710	+	40456496	1.0	1.0
gene:TraesCS6A03G0166200	Chr6A	44977697	44982100	-	44979898	Chr6A	40567653	40572052	-	40569852	1.0	1.0
gene:TraesCS6A03G0166300	Chr6A	44982202	44985972	+	44984087	Chr6A	40572154	40575924	+	40574039	1.0	1.0
gene:TraesCS6A03G0166700	Chr6A	45190002	45196955	+	45193478	Chr6A	40779731	40786684	+	40783207	1.0	1.0
gene:TraesCS6A03G0166800	Chr6A	45246923	45247438	-	45247180	Chr6A	40836807	40837322	-	40837064	1.0	1.0
gene:TraesCS6A03G0167600	Chr6A	45503578	45504216	-	45503897	Chr6A	41092803	41093441	-	41093122	1.0	0.998
gene:TraesCS6A03G0168000	Chr6A	45779090	45783761	+	45781425	Chr6A	41370441	41375112	+	41372776	1.0	1.0
gene:TraesCS6A03G0168500	Chr6A	46944065	46946005	+	46945035	Chr6A	42523911	42525851	+	42524881	1.0	1.0
gene:TraesCS6A03G0168700	Chr6A	47035368	47036989	+	47036178	Chr6A	42615776	42617397	+	42616586	1.0	1.0
gene:TraesCS6A03G0168900	Chr6A	47545012	47548011	+	47546511	Chr6A	43131851	43134850	+	43133350	1.0	0.995
gene:TraesCS6A03G0169200	Chr6A	47798557	47798808	-	47798682	Chr6A	43349337	43349588	-	43349462	1.0	1.0
gene:TraesCS6A03G0170500	Chr6A	48252364	48253049	-	48252706	Chr6A	43783657	43784342	-	43783999	1.0	1.0
gene:TraesCS6A03G0170600	Chr6A	48258844	48262287	+	48260565	Chr6A	43790191	43793634	+	43791912	1.0	1.0
gene:TraesCS6A03G0170900	Chr6A	48313232	48313920	+	48313576	Chr6A	43844607	43845295	+	43844951	1.0	1.0
gene:TraesCS6A03G0171200	Chr6A	48558083	48561036	+	48559559	Chr6A	44090223	44093176	+	44091699	1.0	1.0
gene:TraesCS6A03G0171600	Chr6A	48657300	48662741	+	48660020	Chr6A	44193715	44199156	+	44196435	1.0	0.999
gene:TraesCS6A03G0171900	Chr6A	48885142	48886484	-	48885813	Chr6A	44421890	44423232	-	44422561	1.0	0.998
gene:TraesCS6A03G0173000	Chr6A	49196398	49197525	-	49196961	Chr6A	44745883	44747010	-	44746446	1.0	1.0
gene:TraesCS6A03G0173300	Chr6A	49460923	49461309	-	49461116	Chr6A	45010984	45011370	-	45011177	1.0	1.0
gene:TraesCS6A03G0173700	Chr6A	49493974	49494702	+	49494338	Chr6A	45037493	45038221	+	45037857	1.0	1.0
gene:TraesCS6A03G0173800	Chr6A	49512571	49513188	-	49512879	Chr6A	45056089	45056706	-	45056397	1.0	1.0
gene:TraesCS6A03G0174000	Chr6A	49628636	49632602	-	49630619	Chr6A	45151200	45155166	-	45153183	1.0	1.0
gene:TraesCS6A03G0174100	Chr6A	49634956	49638425	+	49636690	Chr6A	45157520	45160989	+	45159254	1.0	1.0
gene:TraesCS6A03G0174200	Chr6A	49638672	49648835	-	49643753	Chr6A	45161236	45171399	-	45166317	1.0	1.0
gene:TraesCS6A03G0174400	Chr6A	49692788	49694981	-	49693884	Chr6A	45215839	45218032	-	45216935	1.0	0.999
gene:TraesCS6A03G0174500	Chr6A	49714420	49715919	-	49715169	Chr6A	45236582	45238081	-	45237331	1.0	1.0
gene:TraesCS6A03G0175500	Chr6A	49901138	49901785	+	49901461	Chr6A	45426316	45426963	+	45426639	1.0	1.0
gene:TraesCS6A03G0175600	Chr6A	49904813	49905146	-	49904979	Chr6A	45429991	45430324	-	45430157	1.0	1.0
gene:TraesCS6A03G0175700	Chr6A	49906767	49911686	+	49909226	Chr6A	45431945	45437222	+	45434583	0.999	0.997
gene:TraesCS6A03G0175800	Chr6A	50036799	50038156	+	50037477	Chr6A	45587392	45588752	+	45588072	1.0	0.991
gene:TraesCS6A03G0176200	Chr6A	50071593	50075867	+	50073730	Chr6A	45648118	45652392	+	45650255	1.0	1.0
gene:TraesCS6A03G0176700	Chr6A	50475494	50479892	-	50477693	Chr6A	46040343	46044805	-	46042574	0.95	0.95
gene:TraesCS6A03G0176900	Chr6A	50568635	50571436	+	50570035	Chr6A	46142857	46145658	+	46144257	1.0	1.0
gene:TraesCS6A03G0177000	Chr6A	50578387	50581351	-	50579869	Chr6A	46153107	46156090	-	46154598	1.0	1.0
gene:TraesCS6A03G0177500	Chr6A	50628681	50630390	-	50629535	Chr6A	46197743	46199452	-	46198597	1.0	1.0
gene:TraesCS6A03G0177600	Chr6A	50634734	50635633	+	50635183	Chr6A	46203826	46204725	+	46204275	1.0	1.0
gene:TraesCS6A03G0177700	Chr6A	50817441	50819763	+	50818602	Chr6A	46386587	46388908	+	46387747	0.999	0.999
gene:TraesCS6A03G0177800	Chr6A	50830325	50836580	+	50833452	Chr6A	46399461	46405716	+	46402588	1.0	1.0
gene:TraesCS6A03G0178100	Chr6A	50913309	50917454	+	50915381	Chr6A	46482600	46486745	+	46484672	1.0	1.0
gene:TraesCS6A03G0178200	Chr6A	50968293	50970641	+	50969467	Chr6A	46537760	46540108	+	46538934	1.0	0.998
gene:TraesCS6A03G0178400	Chr6A	50987193	50988514	-	50987853	Chr6A	46556854	46558175	-	46557514	1.0	1.0
gene:TraesCS6A03G0178600	Chr6A	51034785	51038409	+	51036597	Chr6A	46608850	46612482	+	46610666	0.999	0.993
gene:TraesCS6A03G0178700	Chr6A	51098264	51099364	-	51098814	Chr6A	46672645	46673748	-	46673196	1.0	0.997
gene:TraesCS6A03G0178900	Chr6A	51123002	51123847	-	51123424	Chr6A	46697708	46698546	-	46698127	0.985	0.977
gene:TraesCS6A03G0179500	Chr6A	51445538	51451318	+	51448428	Chr6A	47026380	47032157	+	47029268	1.0	0.997
gene:TraesCS6A03G0179600	Chr6A	51454123	51457677	+	51455900	Chr6A	47034965	47037250	+	47036107	0.978	0.978
gene:TraesCS6A03G0179700	Chr6A	51481230	51485561	+	51483395	Chr6A	47061418	47064867	+	47063142	0.922	0.922
gene:TraesCS6A03G0179800	Chr6A	51485850	51489999	-	51487924	Chr6A	47065156	47069305	-	47067230	1.0	0.999
gene:TraesCS6A03G0179900	Chr6A	51492322	51496225	-	51494273	Chr6A	47071630	47075560	-	47073595	1.0	0.99
gene:TraesCS6A03G0180100	Chr6A	51567790	51569804	-	51568797	Chr6A	47146560	47148574	-	47147567	1.0	0.996
gene:TraesCS6A03G0180200	Chr6A	51575719	51575931	+	51575825	Chr6A	47154587	47154799	+	47154693	1.0	1.0
gene:TraesCS6A03G0180300	Chr6A	51579554	51579781	+	51579667	Chr6A	47158423	47158650	+	47158536	1.0	1.0
gene:TraesCS6A03G0180700	Chr6A	51640406	51640606	+	51640506	Chr6A	47219030	47219230	+	47219130	1.0	1.0
gene:TraesCS6A03G0180800	Chr6A	51691532	51691732	+	51691632	Chr6A	47270790	47270990	+	47270890	1.0	1.0
gene:TraesCS6A03G0181100	Chr6A	51796336	51796566	+	51796451	Chr6A	47376814	47377044	+	47376929	1.0	1.0
gene:TraesCS6A03G0181200	Chr6A	51806526	51806768	+	51806647	Chr6A	47386998	47387240	+	47387119	1.0	1.0
gene:TraesCS6A03G0181400	Chr6A	51838278	51838514	+	51838396	Chr6A	47418743	47418979	+	47418861	1.0	1.0
gene:TraesCS6A03G0181600	Chr6A	52006118	52007070	-	52006594	Chr6A	47587144	47588096	-	47587620	1.0	0.996
gene:TraesCS6A03G0181800	Chr6A	52023478	52024311	-	52023894	Chr6A	47603490	47604323	-	47603906	1.0	1.0
gene:TraesCS6A03G0182000	Chr6A	52026084	52030935	-	52028509	Chr6A	47606096	47610947	-	47608521	1.0	1.0
gene:TraesCS6A03G0182400	Chr6A	52051788	52052009	+	52051898	Chr6A	47640445	47640666	+	47640555	1.0	1.0
gene:TraesCS6A03G0182500	Chr6A	52054416	52055543	-	52054979	Chr6A	47644458	47645528	-	47644993	0.949	0.943
gene:TraesCS6A03G0182600	Chr6A	52072501	52075472	-	52073986	Chr6A	47657839	47661039	-	47659439	0.998	0.99
gene:TraesCS6A03G0182700	Chr6A	52113192	52119123	+	52116157	Chr6A	47696100	47702036	+	47699068	0.999	0.997
gene:TraesCS6A03G0183200	Chr6A	52406026	52406337	+	52406181	Chr6A	47703383	47703694	+	47703538	1.0	0.987
gene:TraesCS6A03G0184000	Chr6A	52693418	52694079	-	52693748	Chr6A	47946206	47946865	-	47946535	0.993	0.97
gene:TraesCS6A03G0184100	Chr6A	52695946	52696343	+	52696144	Chr6A	47949022	47949419	+	47949220	1.0	1.0
gene:TraesCS6A03G0184500	Chr6A	52852106	52852315	-	52852210	Chr6A	48100316	48100525	-	48100420	1.0	1.0
gene:TraesCS6A03G0184600	Chr6A	52905392	52905613	-	52905502	Chr6A	48139886	48140107	-	48139996	1.0	0.995
gene:TraesCS6A03G0184800	Chr6A	52910035	52913429	-	52911732	Chr6A	48144532	48147926	-	48146229	1.0	0.998
gene:TraesCS6A03G0184900	Chr6A	52950431	52951749	+	52951090	Chr6A	48177656	48178963	+	48178309	0.991	0.988
gene:TraesCS6A03G0185900	Chr6A	53321462	53323229	-	53322345	Chr6A	48593329	48595096	-	48594212	1.0	0.997
gene:TraesCS6A03G0186000	Chr6A	53376109	53377879	-	53376994	Chr6A	48649112	48650879	-	48649995	0.998	0.995
gene:TraesCS6A03G0186600	Chr6A	54271023	54272071	+	54271547	Chr6A	49543141	49544189	+	49543665	1.0	0.998
gene:TraesCS6A03G0186900	Chr6A	54295211	54297490	-	54296350	Chr6A	49568240	49570520	-	49569380	1.0	0.998
gene:TraesCS6A03G0187000	Chr6A	54302521	54306319	+	54304420	Chr6A	49575582	49579380	+	49577481	1.0	0.998
gene:TraesCS6A03G0187100	Chr6A	54333001	54338077	-	54335539	Chr6A	49608038	49613108	-	49610573	1.0	0.994
gene:TraesCS6A03G0187500	Chr6A	54364764	54366789	-	54365776	Chr6A	49662397	49664422	-	49663409	1.0	1.0
gene:TraesCS6A03G0187600	Chr6A	54384350	54398173	-	54391261	Chr6A	49681947	49695701	-	49688824	0.989	0.989
gene:TraesCS6A03G0187700	Chr6A	54646365	54647733	+	54647049	Chr6A	49944973	49946341	+	49945657	1.0	1.0
gene:TraesCS6A03G0187900	Chr6A	54765580	54766950	+	54766265	Chr6A	50064069	50065439	+	50064754	1.0	1.0
gene:TraesCS6A03G0188300	Chr6A	54804795	54809418	+	54807106	Chr6A	50106888	50111507	+	50109197	0.99	0.989
gene:TraesCS6A03G0188400	Chr6A	54833561	54838616	+	54836088	Chr6A	50135972	50141024	+	50138498	0.996	0.991
gene:TraesCS6A03G0188500	Chr6A	54875818	54878788	+	54877303	Chr6A	50172323	50175118	+	50173720	0.955	0.951
gene:TraesCS6A03G0188600	Chr6A	54905206	54909019	-	54907112	Chr6A	50201792	50205604	-	50203698	0.999	0.997
gene:TraesCS6A03G0189000	Chr6A	55001585	55004369	-	55002977	Chr6A	50403896	50406678	-	50405287	0.998	0.99
gene:TraesCS6A03G0189900	Chr6A	55172929	55174779	-	55173854	Chr6A	50565081	50566933	-	50566007	1.0	0.991
gene:TraesCS6A03G0190000	Chr6A	55181358	55190248	+	55185803	Chr6A	50579642	50588511	+	50584076	1.0	0.997
gene:TraesCS6A03G0190100	Chr6A	55202158	55207826	+	55204992	Chr6A	50599502	50605170	+	50602336	1.0	0.995
gene:TraesCS6A03G0190400	Chr6A	55273635	55278986	+	55276310	Chr6A	50658189	50663555	+	50660872	0.995	0.993
gene:TraesCS6A03G0190500	Chr6A	55281013	55283096	+	55282054	Chr6A	50665714	50667768	+	50666741	1.0	0.998
gene:TraesCS6A03G0190600	Chr6A	55283586	55288063	-	55285824	Chr6A	50668281	50672764	-	50670522	1.0	1.0
gene:TraesCS6A03G0191700	Chr6A	55959184	55962660	+	55960922	Chr6A	51366836	51370306	+	51368571	0.999	0.996
gene:TraesCS6A03G0191800	Chr6A	55964802	55969520	+	55967161	Chr6A	51372447	51377245	+	51374846	0.996	0.993
gene:TraesCS6A03G0191900	Chr6A	55999408	56002253	+	56000830	Chr6A	51407619	51410456	+	51409037	1.0	1.0
gene:TraesCS6A03G0192000	Chr6A	56002846	56005389	+	56004117	Chr6A	51411130	51413670	+	51412400	0.999	0.999
gene:TraesCS6A03G0192300	Chr6A	56018840	56022237	-	56020538	Chr6A	51427128	51430524	-	51428826	1.0	0.996
gene:TraesCS6A03G0192500	Chr6A	56032004	56032330	+	56032167	Chr6A	51440944	51441270	+	51441107	1.0	0.996
gene:TraesCS6A03G0192800	Chr6A	56041811	56045046	-	56043428	Chr6A	51450839	51454216	-	51452527	0.996	0.939
gene:TraesCS6A03G0192900	Chr6A	56140284	56146094	+	56143189	Chr6A	51550112	51556247	+	51553179	1.0	1.0
