gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS5B03G0412500	Chr5B	281105667	281106701	-	281106184	Chr5B	278250864	278251898	-	278251381	1.0	1.0
gene:TraesCS5B03G0412700	Chr5B	281120198	281120878	-	281120538	Chr5B	278283350	278284030	-	278283690	1.0	0.998
gene:TraesCS5B03G0413000	Chr5B	281183028	281185519	-	281184273	Chr5B	278366615	278369098	-	278367856	0.985	0.984
gene:TraesCS5B03G0413100	Chr5B	281300870	281304314	-	281302592	Chr5B	278484683	278488127	-	278486405	1.0	0.998
gene:TraesCS5B03G0413400	Chr5B	281304627	281305216	+	281304921	Chr5B	278488440	278489029	+	278488734	1.0	1.0
gene:TraesCS5B03G0413500	Chr5B	281305896	281313065	-	281309480	Chr5B	278489709	278496794	-	278493251	1.0	0.999
gene:TraesCS5B03G0414200	Chr5B	281520329	281523366	-	281521847	Chr5B	278717649	278720687	-	278719168	1.0	0.997
gene:TraesCS5B03G0414300	Chr5B	281541311	281542355	-	281541833	Chr5B	278752600	278753644	-	278753122	1.0	0.997
gene:TraesCS5B03G0414400	Chr5B	281546621	281549712	-	281548166	Chr5B	278757910	278761007	-	278759458	1.0	1.0
gene:TraesCS5B03G0414600	Chr5B	281880859	281883398	+	281882128	Chr5B	279066803	279069347	+	279068075	1.0	0.995
gene:TraesCS5B03G0415200	Chr5B	282181684	282189430	+	282185557	Chr5B	279375478	279383342	+	279379410	1.0	0.998
gene:TraesCS5B03G0415600	Chr5B	283550135	283556930	+	283553532	Chr5B	280691163	280697956	+	280694559	0.999	0.999
gene:TraesCS5B03G0415800	Chr5B	283688133	283692189	+	283690161	Chr5B	280841976	280846031	+	280844003	1.0	0.999
gene:TraesCS5B03G0415900	Chr5B	283692738	283696434	-	283694586	Chr5B	280846580	280850276	-	280848428	1.0	0.999
gene:TraesCS5B03G0416000	Chr5B	283736967	283740902	-	283738934	Chr5B	280890964	280894899	-	280892931	1.0	0.999
gene:TraesCS5B03G0416400	Chr5B	284066744	284070972	+	284068858	Chr5B	281029658	281033884	+	281031771	0.999	0.998
gene:TraesCS5B03G0416600	Chr5B	284075530	284077374	+	284076452	Chr5B	281038222	281040066	+	281039144	1.0	0.998
gene:TraesCS5B03G0416800	Chr5B	284152612	284154259	+	284153435	Chr5B	281124131	281125778	+	281124954	1.0	0.998
gene:TraesCS5B03G0416900	Chr5B	284191265	284195349	+	284193307	Chr5B	281162993	281167079	+	281165036	1.0	1.0
gene:TraesCS5B03G0418200	Chr5B	284720922	284732221	+	284726571	Chr5B	281371825	281383124	-	281377474	1.0	0.999
gene:TraesCS5B03G0418400	Chr5B	284734065	284734670	-	284734367	Chr5B	281369376	281369981	+	281369678	1.0	0.996
gene:TraesCS5B03G0418500	Chr5B	284765147	284768357	-	284766752	Chr5B	281335532	281338742	+	281337137	1.0	0.999
gene:TraesCS5B03G0418800	Chr5B	284925543	284928954	+	284927248	Chr5B	281897661	281901056	+	281899358	0.99	0.988
gene:TraesCS5B03G0419000	Chr5B	285098948	285100482	-	285099715	Chr5B	282063287	282064821	-	282064054	1.0	0.996
gene:TraesCS5B03G0419200	Chr5B	285133135	285138837	+	285135986	Chr5B	282097516	282103219	+	282100367	1.0	0.999
gene:TraesCS5B03G0419400	Chr5B	285351279	285355494	+	285353386	Chr5B	282316425	282320637	+	282318531	1.0	1.0
gene:TraesCS5B03G0419500	Chr5B	285359840	285362260	-	285361050	Chr5B	282324915	282327205	-	282326060	1.0	0.986
gene:TraesCS5B03G0419600	Chr5B	285474714	285480607	-	285477660	Chr5B	282439732	282445625	-	282442678	1.0	1.0
gene:TraesCS5B03G0419700	Chr5B	285796570	285805648	+	285801109	Chr5B	282769046	282778124	+	282773585	1.0	1.0
gene:TraesCS5B03G0419800	Chr5B	285934225	285935124	+	285934674	Chr5B	282906695	282907594	+	282907144	1.0	1.0
gene:TraesCS5B03G0420500	Chr5B	286095681	286106906	+	286101293	Chr5B	283065487	283076712	+	283071099	1.0	1.0
gene:TraesCS5B03G0420600	Chr5B	286107216	286110409	-	286108812	Chr5B	283077022	283080209	-	283078615	0.996	0.996
gene:TraesCS5B03G0421300	Chr5B	286289888	286293179	-	286291533	Chr5B	283260136	283263427	-	283261781	1.0	1.0
gene:TraesCS5B03G0421400	Chr5B	286320374	286324511	+	286322442	Chr5B	283291297	283295434	+	283293365	1.0	0.998
gene:TraesCS5B03G0421700	Chr5B	286492443	286502619	-	286497531	Chr5B	283462615	283475166	-	283468890	1.0	1.0
gene:TraesCS5B03G0421800	Chr5B	286708657	286710943	-	286709800	Chr5B	283670538	283672824	-	283671681	1.0	0.999
gene:TraesCS5B03G0422100	Chr5B	287068082	287070189	+	287069135	Chr5B	284032115	284034222	+	284033168	1.0	1.0
gene:TraesCS5B03G0422300	Chr5B	287081522	287083541	-	287082531	Chr5B	284045192	284047211	-	284046201	1.0	1.0
gene:TraesCS5B03G0422500	Chr5B	287445473	287450386	-	287447929	Chr5B	284404790	284409703	-	284407246	1.0	1.0
gene:TraesCS5B03G0422600	Chr5B	287910633	287913280	-	287911956	Chr5B	284869037	284871684	-	284870360	1.0	1.0
gene:TraesCS5B03G0423000	Chr5B	288114882	288121364	+	288118123	Chr5B	285076885	285083367	+	285080126	1.0	1.0
gene:TraesCS5B03G0422900	Chr5B	288114647	288128538	-	288121592	Chr5B	285076650	285090541	-	285083595	1.0	1.0
gene:TraesCS5B03G0423300	Chr5B	288575390	288576620	+	288576005	Chr5B	285543074	285544304	+	285543689	1.0	1.0
gene:TraesCS5B03G0423400	Chr5B	288577412	288580415	+	288578913	Chr5B	285545096	285548099	+	285546597	1.0	1.0
gene:TraesCS5B03G0423500	Chr5B	288580247	288583491	-	288581869	Chr5B	285547931	285551175	-	285549553	1.0	1.0
gene:TraesCS5B03G0423600	Chr5B	288697753	288701834	-	288699793	Chr5B	285662024	285666300	-	285664162	1.0	1.0
gene:TraesCS5B03G0423900	Chr5B	288900746	288907118	-	288903932	Chr5B	285865740	285872111	-	285868925	0.999	0.998
gene:TraesCS5B03G0424100	Chr5B	289007719	289017289	-	289012504	Chr5B	285980567	285990152	-	285985359	1.0	0.999
gene:TraesCS5B03G0424400	Chr5B	289964574	289982471	-	289973522	Chr5B	286920308	286938361	-	286929334	1.0	1.0
gene:TraesCS5B03G0424500	Chr5B	290529766	290539999	-	290534882	Chr5B	287485392	287495625	-	287490508	1.0	1.0
gene:TraesCS5B03G0424700	Chr5B	290848928	290876252	-	290862590	Chr5B	287813650	287840974	-	287827312	1.0	1.0
gene:TraesCS5B03G0425000	Chr5B	290887000	290890463	-	290888731	Chr5B	287851680	287855143	-	287853411	1.0	1.0
gene:TraesCS5B03G0425200	Chr5B	290890549	290893189	+	290891869	Chr5B	287855229	287857869	+	287856549	1.0	1.0
gene:TraesCS5B03G0425300	Chr5B	290893259	290896355	-	290894807	Chr5B	287857939	287861035	-	287859487	1.0	1.0
gene:TraesCS5B03G0425700	Chr5B	291269191	291271753	-	291270472	Chr5B	288256146	288258708	-	288257427	1.0	1.0
gene:TraesCS5B03G0426100	Chr5B	291397414	291399880	-	291398647	Chr5B	288384671	288387137	-	288385904	1.0	0.998
gene:TraesCS5B03G0426800	Chr5B	291422831	291423794	+	291423312	Chr5B	288410562	288411525	+	288411043	1.0	1.0
gene:TraesCS5B03G0426900	Chr5B	291620748	291621697	+	291621222	Chr5B	288523734	288524683	+	288524208	1.0	1.0
gene:TraesCS5B03G0427100	Chr5B	292070647	292071749	-	292071198	Chr5B	288979080	288980182	-	288979631	1.0	1.0
gene:TraesCS5B03G0427200	Chr5B	292203083	292210082	-	292206582	Chr5B	289112924	289119923	-	289116423	1.0	0.999
gene:TraesCS5B03G0427500	Chr5B	292322462	292322892	-	292322677	Chr5B	289232806	289233236	-	289233021	1.0	1.0
gene:TraesCS5B03G0427600	Chr5B	292337712	292341755	-	292339733	Chr5B	289248132	289252275	-	289250203	1.0	1.0
gene:TraesCS5B03G0427700	Chr5B	292431462	292434379	-	292432920	Chr5B	289342653	289345570	-	289344111	1.0	1.0
gene:TraesCS5B03G0427800	Chr5B	292736424	292741467	+	292738945	Chr5B	289657120	289662163	+	289659641	1.0	0.999
gene:TraesCS5B03G0428000	Chr5B	292748157	292764313	-	292756235	Chr5B	289668851	289685007	-	289676929	1.0	1.0
gene:TraesCS5B03G0428400	Chr5B	292767822	292774294	-	292771058	Chr5B	289688516	289694988	-	289691752	1.0	1.0
gene:TraesCS5B03G0428500	Chr5B	292877474	292883038	+	292880256	Chr5B	289799018	289804582	+	289801800	1.0	1.0
gene:TraesCS5B03G0428700	Chr5B	292964229	292965578	-	292964903	Chr5B	289892974	289894323	-	289893648	1.0	1.0
gene:TraesCS5B03G0429100	Chr5B	293550304	293556277	-	293553290	Chr5B	290446776	290452296	-	290449536	1.0	1.0
gene:TraesCS5B03G0429300	Chr5B	293604573	293619849	-	293612211	Chr5B	290501278	290516574	-	290508926	1.0	1.0
gene:TraesCS5B03G0429600	Chr5B	293886842	293887521	-	293887181	Chr5B	290784697	290785376	-	290785036	1.0	1.0
gene:TraesCS5B03G0429700	Chr5B	293973139	293974413	+	293973776	Chr5B	290871498	290872772	+	290872135	1.0	1.0
gene:TraesCS5B03G0429800	Chr5B	293976418	293981985	+	293979201	Chr5B	290874777	290880366	+	290877571	1.0	1.0
gene:TraesCS5B03G0430100	Chr5B	294219632	294251144	+	294235388	Chr5B	291119351	291151915	+	291135633	1.0	1.0
gene:TraesCS5B03G0430500	Chr5B	294539856	294542759	+	294541307	Chr5B	291455181	291458084	+	291456632	1.0	1.0
gene:TraesCS5B03G0430600	Chr5B	294549157	294551529	-	294550343	Chr5B	291464482	291466854	-	291465668	1.0	1.0
gene:TraesCS5B03G0430700	Chr5B	294659578	294662928	-	294661253	Chr5B	291575640	291578990	-	291577315	1.0	1.0
gene:TraesCS5B03G0431400	Chr5B	294943813	294953038	+	294948425	Chr5B	291869764	291879029	+	291874396	1.0	1.0
gene:TraesCS5B03G0431500	Chr5B	295158846	295160853	-	295159849	Chr5B	292085266	292087279	-	292086272	1.0	0.996
gene:TraesCS5B03G0432400	Chr5B	295631134	295638962	+	295635048	Chr5B	292560272	292568030	+	292564151	0.984	0.984
gene:TraesCS5B03G0432500	Chr5B	295642096	295645693	-	295643894	Chr5B	292571164	292574761	-	292572962	1.0	1.0
gene:TraesCS5B03G0432600	Chr5B	295882810	295890741	+	295886775	Chr5B	292812344	292820275	+	292816309	1.0	1.0
gene:TraesCS5B03G0432900	Chr5B	296116526	296118509	+	296117517	Chr5B	293055547	293057530	+	293056538	1.0	1.0
gene:TraesCS5B03G0433100	Chr5B	296340304	296341557	-	296340930	Chr5B	293280005	293281258	-	293280631	1.0	0.997
gene:TraesCS5B03G0433300	Chr5B	296357263	296359812	-	296358537	Chr5B	293296964	293299513	-	293298238	1.0	1.0
gene:TraesCS5B03G0433600	Chr5B	296683317	296693536	+	296688426	Chr5B	293624197	293634538	+	293629367	1.0	0.999
gene:TraesCS5B03G0433800	Chr5B	296697402	296700320	-	296698861	Chr5B	293638403	293641321	-	293639862	1.0	1.0
gene:TraesCS5B03G0433900	Chr5B	296805202	296812392	+	296808797	Chr5B	293746376	293753348	+	293749862	1.0	1.0
gene:TraesCS5B03G0434000	Chr5B	297145938	297150785	-	297148361	Chr5B	294087814	294092661	-	294090237	1.0	1.0
gene:TraesCS5B03G0434100	Chr5B	297225414	297230968	-	297228191	Chr5B	294167634	294172992	-	294170313	1.0	1.0
gene:TraesCS5B03G0434200	Chr5B	297238623	297244369	-	297241496	Chr5B	294180873	294186619	-	294183746	1.0	1.0
gene:TraesCS5B03G0434400	Chr5B	297270528	297271851	+	297271189	Chr5B	294206675	294207998	+	294207336	1.0	1.0
gene:TraesCS5B03G0434600	Chr5B	297274542	297280093	-	297277317	Chr5B	294210689	294216240	-	294213464	1.0	1.0
gene:TraesCS5B03G0435300	Chr5B	297707387	297731611	+	297719499	Chr5B	294647011	294671368	+	294659189	1.0	1.0
gene:TraesCS5B03G0435500	Chr5B	297917201	297924151	-	297920676	Chr5B	294857814	294864644	-	294861229	0.958	0.958
gene:TraesCS5B03G0435600	Chr5B	298258178	298265172	+	298261675	Chr5B	295200006	295207000	+	295203503	1.0	1.0
gene:TraesCS5B03G0435700	Chr5B	298358133	298368157	+	298363145	Chr5B	295300377	295310388	+	295305382	0.998	0.997
gene:TraesCS5B03G0435800	Chr5B	298527318	298530938	+	298529128	Chr5B	295469554	295473174	+	295471364	1.0	1.0
gene:TraesCS5B03G0435900	Chr5B	298531017	298533856	-	298532436	Chr5B	295473253	295475893	-	295474573	0.932	0.932
gene:TraesCS5B03G0436300	Chr5B	298735941	298745958	+	298740949	Chr5B	295679337	295689354	+	295684345	1.0	1.0
gene:TraesCS5B03G0436900	Chr5B	298803652	298809733	+	298806692	Chr5B	295747709	295753790	+	295750749	1.0	0.992
gene:TraesCS5B03G0437300	Chr5B	299518894	299522260	-	299520577	Chr5B	296466577	296469943	-	296468260	1.0	1.0
gene:TraesCS5B03G0437700	Chr5B	299969360	299970218	-	299969789	Chr5B	296966587	296967445	-	296967016	1.0	0.997
gene:TraesCS5B03G0437800	Chr5B	299986107	299990756	-	299988431	Chr5B	296983368	296988016	-	296985692	1.0	0.999
gene:TraesCS5B03G0437900	Chr5B	300163095	300175283	-	300169189	Chr5B	297160851	297173012	-	297166931	0.997	0.997
gene:TraesCS5B03G0438000	Chr5B	300177113	300177442	+	300177277	Chr5B	297175379	297175711	+	297175545	1.0	0.987
gene:TraesCS5B03G0438500	Chr5B	300240452	300241894	+	300241173	Chr5B	297261701	297263143	+	297262422	1.0	0.999
gene:TraesCS5B03G0438700	Chr5B	300246069	300246332	+	300246200	Chr5B	297267318	297267581	+	297267449	1.0	1.0
gene:TraesCS5B03G0439000	Chr5B	300778000	300778200	-	300778100	Chr5B	297834608	297834808	-	297834708	1.0	0.995
gene:TraesCS5B03G0439100	Chr5B	301100391	301103785	+	301102088	Chr5B	298146400	298149792	+	298148096	1.0	1.0
gene:TraesCS5B03G0439500	Chr5B	301110444	301115733	-	301113088	Chr5B	298156452	298161741	-	298159096	1.0	0.999
gene:TraesCS5B03G0440200	Chr5B	301803825	301805878	+	301804851	Chr5B	298891697	298893750	+	298892723	1.0	0.998
gene:TraesCS5B03G0440300	Chr5B	301807041	301808429	-	301807735	Chr5B	298894913	298896301	-	298895607	1.0	0.996
gene:TraesCS5B03G0440500	Chr5B	301817790	301827997	-	301822893	Chr5B	298906443	298916764	-	298911603	1.0	1.0
gene:TraesCS5B03G0440700	Chr5B	302137808	302137936	+	302137872	Chr5B	299228033	299228161	+	299228097	1.0	1.0
gene:TraesCS5B03G0440800	Chr5B	302142364	302145653	+	302144008	Chr5B	299232594	299235882	+	299234238	0.999	0.998
gene:TraesCS5B03G0441000	Chr5B	302347010	302348448	-	302347729	Chr5B	299438000	299439438	-	299438719	1.0	0.988
gene:TraesCS5B03G0441200	Chr5B	302718574	302726341	+	302722457	Chr5B	299849365	299857120	+	299853242	1.0	1.0
gene:TraesCS5B03G0441400	Chr5B	302840647	302849102	+	302844874	Chr5B	299985020	299993478	+	299989249	1.0	0.998
gene:TraesCS5B03G0441800	Chr5B	302962408	302963564	+	302962986	Chr5B	300102051	300103207	+	300102629	1.0	0.997
gene:TraesCS5B03G0441900	Chr5B	303025041	303028150	-	303026595	Chr5B	300164646	300167757	-	300166201	1.0	0.996
gene:TraesCS5B03G0442000	Chr5B	303212332	303213527	-	303212929	Chr5B	300349103	300350298	-	300349700	1.0	0.997
gene:TraesCS5B03G0442100	Chr5B	303490915	303493164	+	303492039	Chr5B	300629064	300631313	+	300630188	1.0	1.0
gene:TraesCS5B03G0442200	Chr5B	303494974	303512024	-	303503499	Chr5B	300633123	300649998	-	300641560	1.0	0.998
gene:TraesCS5B03G0442600	Chr5B	304308811	304312832	+	304310821	Chr5B	301487485	301491498	+	301489491	0.996	0.995
gene:TraesCS5B03G0442700	Chr5B	304313339	304317277	-	304315308	Chr5B	301492005	301495945	-	301493975	1.0	0.999
gene:TraesCS5B03G0442800	Chr5B	304412679	304415407	-	304414043	Chr5B	301593881	301596609	-	301595245	1.0	0.998
gene:TraesCS5B03G0443500	Chr5B	305167523	305171930	+	305169726	Chr5B	302459805	302464212	+	302462008	1.0	1.0
gene:TraesCS5B03G0443700	Chr5B	305857622	305859168	-	305858395	Chr5B	303154688	303156234	-	303155461	1.0	0.999
gene:TraesCS5B03G0444000	Chr5B	305942469	305951740	+	305947104	Chr5B	303228713	303237672	+	303233192	0.941	0.939
gene:TraesCS5B03G0444300	Chr5B	306323642	306334186	+	306328914	Chr5B	303606466	303616936	+	303611701	1.0	0.999
gene:TraesCS5B03G0444600	Chr5B	306690350	306693916	-	306692133	Chr5B	303950545	303954017	-	303952281	1.0	0.998
gene:TraesCS5B03G0444900	Chr5B	307006056	307006469	-	307006262	Chr5B	304275260	304275673	-	304275466	1.0	1.0
gene:TraesCS5B03G0444800	Chr5B	307005334	307011072	+	307008203	Chr5B	304274538	304280277	+	304277407	1.0	0.999
gene:TraesCS5B03G0445000	Chr5B	307218310	307219360	+	307218835	Chr5B	304522753	304523802	+	304523277	0.999	0.997
gene:TraesCS5B03G0445100	Chr5B	307357681	307360904	+	307359292	Chr5B	304663847	304667070	+	304665458	1.0	1.0
gene:TraesCS5B03G0445200	Chr5B	307375917	307386096	-	307381006	Chr5B	304695313	304705540	-	304700426	1.0	0.97
gene:TraesCS5B03G0446000	Chr5B	307696276	307719127	-	307707701	Chr5B	305018226	305041081	-	305029653	1.0	0.999
gene:TraesCS5B03G0446100	Chr5B	307741106	307742294	-	307741700	Chr5B	305063081	305064269	-	305063675	1.0	0.999
gene:TraesCS5B03G0446200	Chr5B	307744831	307748209	-	307746520	Chr5B	305066805	305070142	-	305068473	0.998	0.996
gene:TraesCS5B03G0446400	Chr5B	307772791	307778951	-	307775871	Chr5B	305094063	305100189	-	305097126	1.0	1.0
gene:TraesCS5B03G0446700	Chr5B	307902703	307907343	+	307905023	Chr5B	305239383	305244023	+	305241703	1.0	0.998
gene:TraesCS5B03G0446900	Chr5B	308130337	308131903	-	308131120	Chr5B	305470052	305471618	-	305470835	1.0	0.999
gene:TraesCS5B03G0447000	Chr5B	308136531	308140128	-	308138329	Chr5B	305476461	305480058	-	305478259	1.0	0.999
gene:TraesCS5B03G0447300	Chr5B	308670979	308678541	-	308674760	Chr5B	306030213	306037500	-	306033856	1.0	0.998
gene:TraesCS5B03G0447500	Chr5B	309499185	309513779	+	309506482	Chr5B	306873393	306888004	+	306880698	1.0	0.999
gene:TraesCS5B03G0447700	Chr5B	309519586	309528941	+	309524263	Chr5B	306893783	306903138	+	306898460	1.0	0.999
gene:TraesCS5B03G0448000	Chr5B	310335668	310338940	+	310337304	Chr5B	307662331	307665603	+	307663967	1.0	0.997
gene:TraesCS5B03G0448100	Chr5B	310341904	310344870	+	310343387	Chr5B	307668566	307671530	+	307670048	0.999	0.998
gene:TraesCS5B03G0448600	Chr5B	310468505	310469294	-	310468899	Chr5B	307807975	307808760	-	307808367	0.994	0.991
gene:TraesCS5B03G0448700	Chr5B	310470084	310484914	-	310477499	Chr5B	307809548	307824417	-	307816982	1.0	0.999
gene:TraesCS5B03G0448800	Chr5B	310946958	310949267	+	310948112	Chr5B	308287591	308289900	+	308288745	1.0	0.998
gene:TraesCS5B03G0448900	Chr5B	311175687	311178735	+	311177211	Chr5B	308517285	308520333	+	308518809	1.0	1.0
gene:TraesCS5B03G0449100	Chr5B	311287513	311294619	+	311291066	Chr5B	308636675	308643782	+	308640228	1.0	0.999
gene:TraesCS5B03G0449300	Chr5B	311608507	311613172	+	311610839	Chr5B	308996636	309001301	+	308998968	1.0	0.999
gene:TraesCS5B03G0449400	Chr5B	311616386	311628127	-	311622256	Chr5B	309004515	309016249	-	309010382	1.0	0.999
gene:TraesCS5B03G0450000	Chr5B	311674951	311676477	-	311675714	Chr5B	309055637	309057163	-	309056400	1.0	0.998
gene:TraesCS5B03G0450100	Chr5B	311849632	311852132	+	311850882	Chr5B	309227130	309229474	+	309228302	0.931	0.929
gene:TraesCS5B03G0450400	Chr5B	311980917	311981099	-	311981008	Chr5B	309375853	309376035	-	309375944	1.0	0.994
gene:TraesCS5B03G0450500	Chr5B	311981308	311987135	-	311984221	Chr5B	309376244	309382063	-	309379153	0.998	0.994
gene:TraesCS5B03G0450700	Chr5B	312062947	312067777	-	312065362	Chr5B	309472360	309477190	-	309474775	1.0	0.998
gene:TraesCS5B03G0450800	Chr5B	312086330	312088504	-	312087417	Chr5B	309504337	309506492	-	309505414	0.999	0.994
gene:TraesCS5B03G0451100	Chr5B	312441027	312443840	-	312442433	Chr5B	309823857	309826671	-	309825264	1.0	0.996
gene:TraesCS5B03G0451200	Chr5B	312719803	312723299	-	312721551	Chr5B	310094724	310098202	-	310096463	0.988	0.983
gene:TraesCS5B03G0451800	Chr5B	312861365	312871899	+	312866632	Chr5B	310236514	310247050	+	310241782	0.996	0.992
gene:TraesCS5B03G0451900	Chr5B	312872749	312874002	+	312873375	Chr5B	310247838	310249091	+	310248464	1.0	0.997
gene:TraesCS5B03G0452800	Chr5B	314118847	314120066	+	314119456	Chr5B	311487465	311488687	+	311488076	1.0	0.993
gene:TraesCS5B03G0454600	Chr5B	315169977	315174897	-	315172437	Chr5B	312525870	312530796	-	312528333	1.0	0.98
gene:TraesCS5B03G0454800	Chr5B	315298896	315301119	-	315300007	Chr5B	312647847	312649957	-	312648902	0.996	0.992
gene:TraesCS5B03G0455000	Chr5B	315630251	315633721	+	315631986	Chr5B	312969725	312973366	+	312971545	1.0	0.909
gene:TraesCS5B03G0455100	Chr5B	315792533	315808220	+	315800376	Chr5B	313131959	313147606	+	313139782	1.0	0.998
gene:TraesCS5B03G0455200	Chr5B	315945345	315952334	-	315948839	Chr5B	313289486	313296469	-	313292977	0.998	0.996
gene:TraesCS5B03G0455400	Chr5B	316172088	316181222	+	316176655	Chr5B	313553165	313562297	+	313557731	1.0	0.997
gene:TraesCS5B03G0455500	Chr5B	316184891	316189583	+	316187237	Chr5B	313570094	313574786	+	313572440	1.0	0.999
gene:TraesCS5B03G0455800	Chr5B	316247848	316248788	-	316248318	Chr5B	313633384	313634339	-	313633861	1.0	0.976
gene:TraesCS5B03G0455900	Chr5B	316345992	316347131	-	316346561	Chr5B	313722037	313723176	-	313722606	1.0	1.0
gene:TraesCS5B03G0456000	Chr5B	316383976	316385088	-	316384532	Chr5B	313755732	313756844	-	313756288	1.0	0.998
gene:TraesCS5B03G0456500	Chr5B	316986409	316989360	+	316987884	Chr5B	314300207	314303158	+	314301682	1.0	0.996
gene:TraesCS5B03G0456900	Chr5B	317220100	317222309	-	317221204	Chr5B	314542145	314544354	-	314543249	1.0	0.996
gene:TraesCS5B03G0457000	Chr5B	317304776	317306731	+	317305753	Chr5B	314620435	314622383	+	314621409	0.998	0.994
gene:TraesCS5B03G0457100	Chr5B	317311302	317312135	+	317311718	Chr5B	314626941	314627777	+	314627359	1.0	0.994
gene:TraesCS5B03G0457200	Chr5B	317322009	317322686	-	317322347	Chr5B	314637331	314638008	-	314637669	1.0	1.0
gene:TraesCS5B03G0457300	Chr5B	317327254	317336407	-	317331830	Chr5B	314642676	314651840	-	314647258	1.0	0.999
gene:TraesCS5B03G0457400	Chr5B	317338836	317340155	+	317339495	Chr5B	314654347	314655666	+	314655006	1.0	0.988
gene:TraesCS5B03G0457800	Chr5B	317979418	317988823	+	317984120	Chr5B	315342662	315352424	+	315347543	1.0	0.998
gene:TraesCS5B03G0457900	Chr5B	317991608	317992039	+	317991823	Chr5B	315355211	315355642	+	315355426	1.0	1.0
gene:TraesCS5B03G0458000	Chr5B	317995818	317996997	+	317996407	Chr5B	315359408	315360586	+	315359997	0.999	0.996
gene:TraesCS5B03G0458500	Chr5B	318180367	318206639	+	318193503	Chr5B	315534206	315560122	+	315547164	0.996	0.994
gene:TraesCS5B03G0458700	Chr5B	318210581	318216702	-	318213641	Chr5B	315563793	315569876	-	315566834	0.975	0.975
gene:TraesCS5B03G0459300	Chr5B	318632359	318636134	+	318634246	Chr5B	316006536	316010311	+	316008423	1.0	0.997
gene:TraesCS5B03G0459400	Chr5B	318633343	318640952	-	318637147	Chr5B	316007520	316015121	-	316011320	1.0	0.999
gene:TraesCS5B03G0459800	Chr5B	318830405	318836652	-	318833528	Chr5B	316218612	316224859	-	316221735	1.0	0.999
gene:TraesCS5B03G0459900	Chr5B	318854779	318855703	-	318855241	Chr5B	316243262	316244186	-	316243724	1.0	1.0
gene:TraesCS5B03G0460000	Chr5B	318912281	318914944	+	318913612	Chr5B	316301071	316303733	+	316302402	1.0	0.998
gene:TraesCS5B03G0460100	Chr5B	318916550	318918607	+	318917578	Chr5B	316305339	316307398	+	316306368	1.0	1.0
gene:TraesCS5B03G0460200	Chr5B	318928497	318930621	-	318929559	Chr5B	316317282	316319406	-	316318344	1.0	1.0
gene:TraesCS5B03G0460400	Chr5B	318934027	318934488	-	318934257	Chr5B	316325640	316326101	-	316325870	1.0	0.997
gene:TraesCS5B03G0460500	Chr5B	318942795	318949938	+	318946366	Chr5B	316334407	316341550	+	316337978	1.0	1.0
gene:TraesCS5B03G0460600	Chr5B	318963297	318967668	+	318965482	Chr5B	316355448	316359820	+	316357634	1.0	1.0
gene:TraesCS5B03G0460800	Chr5B	319170203	319174555	+	319172379	Chr5B	316562074	316566868	+	316564471	1.0	0.998
gene:TraesCS5B03G0461000	Chr5B	319423615	319428486	-	319426050	Chr5B	316783609	316788479	-	316786044	1.0	1.0
gene:TraesCS5B03G0461100	Chr5B	319428633	319432689	+	319430661	Chr5B	316788626	316792683	+	316790654	1.0	0.999
gene:TraesCS5B03G0461200	Chr5B	319437591	319439863	+	319438727	Chr5B	316797544	316799729	+	316798636	1.0	0.996
gene:TraesCS5B03G0461300	Chr5B	319589265	319590145	+	319589705	Chr5B	316964638	316965517	+	316965077	0.998	0.992
gene:TraesCS5B03G0461400	Chr5B	319611823	319613067	-	319612445	Chr5B	316988665	316989908	-	316989286	0.999	0.991
gene:TraesCS5B03G0461500	Chr5B	319618996	319619825	+	319619410	Chr5B	317003222	317004051	+	317003636	1.0	0.998
gene:TraesCS5B03G0461700	Chr5B	319676457	319680920	+	319678688	Chr5B	317062474	317066936	+	317064705	0.999	0.998
gene:TraesCS5B03G0461800	Chr5B	319680533	319680772	-	319680652	Chr5B	317066549	317066788	-	317066668	1.0	1.0
gene:TraesCS5B03G0461900	Chr5B	319761532	319776838	-	319769185	Chr5B	317146293	317162332	-	317154312	1.0	0.998
gene:TraesCS5B03G0462000	Chr5B	320111995	320112408	-	320112201	Chr5B	317503133	317503546	-	317503339	1.0	1.0
gene:TraesCS5B03G0462200	Chr5B	320344980	320359048	+	320352014	Chr5B	317771625	317787666	+	317779645	1.0	0.993
gene:TraesCS5B03G0462300	Chr5B	320362345	320365183	-	320363764	Chr5B	317790963	317793793	-	317792378	0.993	0.986
gene:TraesCS5B03G0463000	Chr5B	320945099	320947677	-	320946388	Chr5B	318376556	318379132	-	318377844	1.0	0.997
gene:TraesCS5B03G0463400	Chr5B	321228031	321233451	+	321230741	Chr5B	318677910	318683271	+	318680590	1.0	1.0
gene:TraesCS5B03G0463500	Chr5B	321338385	321341730	+	321340057	Chr5B	318797444	318800847	+	318799145	1.0	1.0
gene:TraesCS5B03G0463700	Chr5B	321450126	321454785	-	321452455	Chr5B	319047010	319051701	-	319049355	1.0	0.996
gene:TraesCS5B03G0463800	Chr5B	321457296	321457876	+	321457586	Chr5B	319054188	319054768	+	319054478	1.0	0.996
