gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS7A03G0419800	Chr7A	138124264	138128699	-	138126481	Chr7A	133113277	133117712	-	133115494	1.0	1.0
gene:TraesCS7A03G0420200	Chr7A	138150635	138153554	+	138152094	Chr7A	133139809	133142728	+	133141268	1.0	1.0
gene:TraesCS7A03G0420300	Chr7A	138159425	138160682	+	138160053	Chr7A	133148887	133150144	+	133149515	1.0	1.0
gene:TraesCS7A03G0420500	Chr7A	138167320	138167811	-	138167565	Chr7A	133156783	133157274	-	133157028	1.0	1.0
gene:TraesCS7A03G0420800	Chr7A	138206613	138206921	+	138206767	Chr7A	133202239	133202547	+	133202393	1.0	1.0
gene:TraesCS7A03G0421000	Chr7A	138224088	138231372	-	138227730	Chr7A	133219715	133227213	-	133223464	1.0	1.0
gene:TraesCS7A03G0422100	Chr7A	138488053	138489303	-	138488678	Chr7A	133480142	133481392	-	133480767	1.0	0.996
gene:TraesCS7A03G0422200	Chr7A	138584662	138588807	+	138586734	Chr7A	133566650	133570790	+	133568720	0.998	0.996
gene:TraesCS7A03G0422300	Chr7A	138613354	138615932	-	138614643	Chr7A	133609574	133612152	-	133610863	1.0	0.997
gene:TraesCS7A03G0422700	Chr7A	139291410	139293514	-	139292462	Chr7A	134250132	134252163	-	134251147	0.955	0.944
gene:TraesCS7A03G0422800	Chr7A	139307331	139311484	-	139309407	Chr7A	134266763	134270905	-	134268834	0.981	0.981
gene:TraesCS7A03G0422900	Chr7A	139502400	139503252	-	139502826	Chr7A	134412592	134413444	-	134413018	1.0	0.998
gene:TraesCS7A03G0423000	Chr7A	139507606	139514013	+	139510809	Chr7A	134417801	134424199	+	134421000	1.0	1.0
gene:TraesCS7A03G0423100	Chr7A	139522714	139523688	-	139523201	Chr7A	134432885	134433858	-	134433371	1.0	0.994
gene:TraesCS7A03G0423400	Chr7A	139765884	139769649	-	139767766	Chr7A	134698795	134702552	-	134700673	1.0	0.998
gene:TraesCS7A03G0423500	Chr7A	139771441	139773783	-	139772612	Chr7A	134718393	134720735	-	134719564	1.0	0.997
gene:TraesCS7A03G0423800	Chr7A	139881826	139882890	+	139882358	Chr7A	134818676	134819740	+	134819208	1.0	0.998
gene:TraesCS7A03G0424100	Chr7A	139941608	139942625	+	139942116	Chr7A	134883628	134884645	+	134884136	1.0	0.997
gene:TraesCS7A03G0424200	Chr7A	139944808	139945727	-	139945267	Chr7A	134886828	134887747	-	134887287	1.0	1.0
gene:TraesCS7A03G0424300	Chr7A	139946714	139949744	-	139948229	Chr7A	134888727	134892027	-	134890377	0.984	0.983
gene:TraesCS7A03G0424700	Chr7A	140354055	140355616	-	140354835	Chr7A	135311302	135312856	-	135312079	0.992	0.991
gene:TraesCS7A03G0425000	Chr7A	140404103	140416880	-	140410491	Chr7A	135356146	135368921	-	135362533	1.0	0.998
gene:TraesCS7A03G0425300	Chr7A	141045864	141046909	-	141046386	Chr7A	135995338	135996356	-	135995847	0.974	0.973
gene:TraesCS7A03G0425400	Chr7A	141349785	141352980	+	141351382	Chr7A	136316963	136320152	+	136318557	0.992	0.99
gene:TraesCS7A03G0425500	Chr7A	141353689	141361214	-	141357451	Chr7A	136320861	136328385	-	136324623	1.0	0.999
gene:TraesCS7A03G0425700	Chr7A	141368598	141370040	-	141369319	Chr7A	136331891	136333333	-	136332612	1.0	1.0
gene:TraesCS7A03G0425800	Chr7A	141387227	141389494	-	141388360	Chr7A	136359323	136361590	-	136360456	1.0	0.998
gene:TraesCS7A03G0425900	Chr7A	141415022	141416465	-	141415743	Chr7A	136387109	136388552	-	136387830	1.0	0.999
gene:TraesCS7A03G0426300	Chr7A	141505137	141506221	-	141505679	Chr7A	136478536	136479620	-	136479078	1.0	0.997
gene:TraesCS7A03G0426400	Chr7A	141600556	141602250	-	141601403	Chr7A	136568426	136570120	-	136569273	1.0	0.998
gene:TraesCS7A03G0426600	Chr7A	141743236	141748668	+	141745952	Chr7A	136699590	136705026	+	136702308	1.0	0.997
gene:TraesCS7A03G0426800	Chr7A	141748938	141752580	-	141750759	Chr7A	136705293	136709054	-	136707173	1.0	0.996
gene:TraesCS7A03G0426900	Chr7A	141752106	141752363	+	141752234	Chr7A	136708577	136708834	+	136708705	1.0	1.0
gene:TraesCS7A03G0427000	Chr7A	141770407	141770956	+	141770681	Chr7A	136726865	136727414	+	136727139	1.0	1.0
gene:TraesCS7A03G0427300	Chr7A	141931237	141931743	+	141931490	Chr7A	136916433	136916939	+	136916686	1.0	1.0
gene:TraesCS7A03G0427400	Chr7A	141935720	141936172	+	141935946	Chr7A	136920914	136921366	+	136921140	1.0	1.0
gene:TraesCS7A03G0427500	Chr7A	141938198	141939954	-	141939076	Chr7A	136923392	136925147	-	136924269	1.0	0.998
gene:TraesCS7A03G0427900	Chr7A	141969093	141970496	-	141969794	Chr7A	136946303	136947709	-	136947006	1.0	0.995
gene:TraesCS7A03G0428100	Chr7A	142088073	142109108	-	142098590	Chr7A	137066426	137087509	-	137076967	1.0	0.998
gene:TraesCS7A03G0428200	Chr7A	142117669	142119298	-	142118483	Chr7A	137095947	137097576	-	137096761	1.0	0.993
gene:TraesCS7A03G0428400	Chr7A	142122202	142124898	-	142123550	Chr7A	137100292	137102989	-	137101640	1.0	0.998
gene:TraesCS7A03G0429000	Chr7A	142239706	142242149	+	142240927	Chr7A	137295574	137298017	-	137296795	1.0	0.998
gene:TraesCS7A03G0429100	Chr7A	142240048	142242080	-	142241064	Chr7A	137295643	137297675	+	137296659	1.0	0.998
gene:TraesCS7A03G0429300	Chr7A	142250170	142260609	-	142255389	Chr7A	137276534	137287012	+	137281773	1.0	0.995
gene:TraesCS7A03G0429800	Chr7A	142744552	142748901	-	142746726	Chr7A	137495730	137500221	-	137497975	1.0	0.996
gene:TraesCS7A03G0429900	Chr7A	142749763	142752880	-	142751321	Chr7A	137501065	137504182	-	137502623	1.0	0.998
gene:TraesCS7A03G0430000	Chr7A	142758710	142770538	-	142764624	Chr7A	137510543	137522051	-	137516297	0.997	0.996
gene:TraesCS7A03G0430400	Chr7A	142890403	142893021	+	142891712	Chr7A	137645077	137647761	+	137646419	1.0	0.987
gene:TraesCS7A03G0430600	Chr7A	142900724	142915681	+	142908202	Chr7A	137657271	137672173	+	137664722	0.932	0.931
gene:TraesCS7A03G0430700	Chr7A	142917977	142919770	-	142918873	Chr7A	137675633	137677426	-	137676529	1.0	0.998
gene:TraesCS7A03G0430800	Chr7A	142943429	142945060	+	142944244	Chr7A	137692364	137693995	+	137693179	1.0	0.999
gene:TraesCS7A03G0431400	Chr7A	143253066	143254070	+	143253568	Chr7A	138003899	138004903	+	138004401	1.0	1.0
gene:TraesCS7A03G0431600	Chr7A	143301336	143309508	-	143305422	Chr7A	138052533	138060707	-	138056620	1.0	0.999
gene:TraesCS7A03G0431800	Chr7A	143329969	143334910	-	143332439	Chr7A	138081410	138086350	-	138083880	0.999	0.999
gene:TraesCS7A03G0431900	Chr7A	143395545	143397030	+	143396287	Chr7A	138156113	138157598	+	138156855	1.0	1.0
gene:TraesCS7A03G0432100	Chr7A	143527020	143528315	+	143527667	Chr7A	138296688	138297983	+	138297335	1.0	1.0
gene:TraesCS7A03G0432500	Chr7A	143569621	143571134	+	143570377	Chr7A	138326859	138328371	+	138327615	0.999	0.996
gene:TraesCS7A03G0432800	Chr7A	144430168	144431616	+	144430892	Chr7A	139230062	139231510	+	139230786	1.0	0.995
gene:TraesCS7A03G0432900	Chr7A	144433125	144434338	-	144433731	Chr7A	139233019	139234141	-	139233580	0.91	0.905
gene:TraesCS7A03G0434100	Chr7A	144824405	144825853	+	144825129	Chr7A	139336774	139338233	+	139337503	0.986	0.961
gene:TraesCS7A03G0434200	Chr7A	144833226	144833513	-	144833369	Chr7A	139613654	139613941	-	139613797	1.0	0.993
gene:TraesCS7A03G0434500	Chr7A	145079159	145084927	+	145082043	Chr7A	139903257	139909031	+	139906144	0.997	0.987
gene:TraesCS7A03G0434600	Chr7A	145087060	145087347	-	145087203	Chr7A	139344480	139344767	-	139344623	1.0	0.996
gene:TraesCS7A03G0435200	Chr7A	145516746	145517183	+	145516964	Chr7A	139704233	139704670	+	139704451	1.0	0.986
gene:TraesCS7A03G0436100	Chr7A	145920231	145922596	+	145921413	Chr7A	139552470	139554837	+	139553653	0.997	0.968
gene:TraesCS7A03G0436300	Chr7A	145948967	145951597	-	145950282	Chr7A	140119686	140122316	-	140121001	1.0	1.0
gene:TraesCS7A03G0436600	Chr7A	146433421	146434818	-	146434119	Chr7A	140605302	140606699	-	140606000	1.0	0.998
gene:TraesCS7A03G0436700	Chr7A	146438194	146443371	-	146440782	Chr7A	140610997	140616301	-	140613649	1.0	0.994
gene:TraesCS7A03G0436800	Chr7A	146772433	146775676	-	146774054	Chr7A	140978592	140981835	-	140980213	1.0	0.998
gene:TraesCS7A03G0436900	Chr7A	146826141	146827095	+	146826618	Chr7A	141045187	141046141	+	141045664	1.0	0.992
gene:TraesCS7A03G0437000	Chr7A	146828637	146829098	+	146828867	Chr7A	141047723	141048176	+	141047949	0.982	0.978
gene:TraesCS7A03G0437500	Chr7A	146861429	146864529	+	146862979	Chr7A	141080884	141083954	+	141082419	0.99	0.987
gene:TraesCS7A03G0437700	Chr7A	146866841	146867110	+	146866975	Chr7A	141086268	141086537	+	141086402	1.0	0.996
gene:TraesCS7A03G0437800	Chr7A	146867697	146869271	+	146868484	Chr7A	141087124	141088654	+	141087889	0.974	0.967
gene:TraesCS7A03G0438100	Chr7A	146932384	146936170	+	146934277	Chr7A	141145526	141149317	+	141147421	1.0	0.999
gene:TraesCS7A03G0438200	Chr7A	147142278	147148816	-	147145547	Chr7A	141367697	141374188	-	141370942	1.0	0.999
gene:TraesCS7A03G0438300	Chr7A	147636428	147638474	-	147637451	Chr7A	141891808	141893857	-	141892832	1.0	0.993
gene:TraesCS7A03G0438600	Chr7A	147913489	147915154	+	147914321	Chr7A	142185556	142187221	+	142186388	1.0	0.999
gene:TraesCS7A03G0438700	Chr7A	147955427	147957401	-	147956414	Chr7A	142227702	142229676	-	142228689	1.0	0.999
gene:TraesCS7A03G0438800	Chr7A	148385548	148388043	+	148386795	Chr7A	142683441	142685952	+	142684696	0.999	0.989
gene:TraesCS7A03G0438900	Chr7A	148388767	148389830	-	148389298	Chr7A	142686738	142687801	-	142687269	1.0	0.997
gene:TraesCS7A03G0439000	Chr7A	148391405	148393650	-	148392527	Chr7A	142689376	142691621	-	142690498	1.0	0.995
gene:TraesCS7A03G0439100	Chr7A	148436623	148442594	+	148439608	Chr7A	142709492	142715495	+	142712493	0.937	0.936
gene:TraesCS7A03G0439200	Chr7A	148475985	148477668	+	148476826	Chr7A	142748889	142750573	+	142749731	1.0	0.987
gene:TraesCS7A03G0439300	Chr7A	148812230	148813932	-	148813081	Chr7A	143107957	143109659	-	143108808	1.0	0.975
gene:TraesCS7A03G0440500	Chr7A	149243132	149249783	+	149246457	Chr7A	143532581	143539223	+	143535902	1.0	1.0
gene:TraesCS7A03G0440700	Chr7A	149265695	149271341	+	149268518	Chr7A	143555357	143560988	+	143558172	0.992	0.992
gene:TraesCS7A03G0440800	Chr7A	149795121	149796688	+	149795904	Chr7A	143999740	144001307	+	144000523	1.0	0.992
gene:TraesCS7A03G0456100	Chr7A	159861922	159866674	+	159864298	Chr7A	161667858	161673085	-	161670471	1.0	0.999
gene:TraesCS7A03G0456300	Chr7A	159871145	159875598	+	159873371	Chr7A	161658948	161663399	-	161661173	1.0	1.0
gene:TraesCS7A03G0456600	Chr7A	159887705	159891497	+	159889601	Chr7A	161643057	161646839	-	161644948	0.992	0.992
gene:TraesCS7A03G0456900	Chr7A	160022319	160023875	+	160023097	Chr7A	161509323	161510879	-	161510101	1.0	0.999
gene:TraesCS7A03G0457000	Chr7A	160072035	160075068	+	160073551	Chr7A	161458077	161461109	-	161459593	1.0	1.0
gene:TraesCS7A03G0457100	Chr7A	160299310	160301172	+	160300241	Chr7A	161238972	161240831	-	161239901	0.998	0.997
gene:TraesCS7A03G0457300	Chr7A	160316184	160317794	-	160316989	Chr7A	161222602	161224211	+	161223406	1.0	0.999
gene:TraesCS7A03G0457500	Chr7A	160753743	160761668	+	160757705	Chr7A	160781658	160789582	-	160785620	1.0	0.998
gene:TraesCS7A03G0457600	Chr7A	160762840	160766226	-	160764533	Chr7A	160777101	160780485	+	160778793	1.0	0.998
gene:TraesCS7A03G0457900	Chr7A	160919321	160922786	+	160921053	Chr7A	160632040	160634133	-	160633086	0.998	0.996
gene:TraesCS7A03G0458100	Chr7A	160978806	160981600	+	160980203	Chr7A	160554849	160557695	-	160556272	0.996	0.993
gene:TraesCS7A03G0458400	Chr7A	161148776	161153595	+	161151185	Chr7A	160380566	160385386	-	160382976	1.0	0.997
gene:TraesCS7A03G0458700	Chr7A	161815684	161820037	+	161817860	Chr7A	159721553	159725743	-	159723648	0.929	0.928
gene:TraesCS7A03G0458800	Chr7A	161820503	161826607	-	161823555	Chr7A	159714982	159721086	+	159718034	1.0	0.999
gene:TraesCS7A03G0458900	Chr7A	162165500	162172586	+	162169043	Chr7A	159369104	159376444	-	159372774	1.0	0.997
gene:TraesCS7A03G0459000	Chr7A	162175499	162181662	+	162178580	Chr7A	159359769	159366192	-	159362980	1.0	0.988
gene:TraesCS7A03G0460000	Chr7A	162201474	162202157	-	162201815	Chr7A	159339260	159339949	+	159339604	1.0	0.978
gene:TraesCS7A03G0460200	Chr7A	162205581	162206063	-	162205822	Chr7A	159335355	159335837	+	159335596	1.0	0.989
gene:TraesCS7A03G0460900	Chr7A	162236207	162237421	-	162236814	Chr7A	159304052	159305266	+	159304659	1.0	0.981
gene:TraesCS7A03G0461500	Chr7A	162255445	162257502	+	162256473	Chr7A	159283943	159285999	-	159284971	0.999	0.989
gene:TraesCS7A03G0462600	Chr7A	162306600	162307658	-	162307129	Chr7A	159233549	159234608	+	159234078	1.0	0.985
gene:TraesCS7A03G0463000	Chr7A	162326726	162327478	-	162327102	Chr7A	159200604	159201356	+	159200980	1.0	0.99
gene:TraesCS7A03G0463100	Chr7A	162327973	162328312	-	162328142	Chr7A	159199547	159199887	+	159199717	1.0	0.993
gene:TraesCS7A03G0463200	Chr7A	162328443	162328676	+	162328559	Chr7A	159199183	159199416	-	159199299	1.0	0.991
gene:TraesCS7A03G0463700	Chr7A	162341646	162341960	+	162341803	Chr7A	159185856	159186169	-	159186012	0.996	0.983
gene:TraesCS7A03G0464000	Chr7A	162375416	162376216	+	162375816	Chr7A	159151158	159151958	-	159151558	1.0	0.996
gene:TraesCS7A03G0464200	Chr7A	162599373	162603172	+	162601272	Chr7A	158923513	158927309	-	158925411	0.998	0.998
gene:TraesCS7A03G0464300	Chr7A	162603492	162605096	-	162604294	Chr7A	158921590	158923194	+	158922392	1.0	0.996
gene:TraesCS7A03G0464400	Chr7A	162666823	162674635	-	162670729	Chr7A	158815054	158822862	+	158818958	0.999	0.997
gene:TraesCS7A03G0464600	Chr7A	162678741	162679539	-	162679140	Chr7A	158810313	158811144	+	158810728	1.0	0.954
gene:TraesCS7A03G0465900	Chr7A	163477472	163479405	+	163478438	Chr7A	156044498	156046411	+	156045454	0.986	0.985
gene:TraesCS7A03G0466000	Chr7A	163536883	163540635	+	163538759	Chr7A	156096954	156102757	+	156099855	1.0	0.992
gene:TraesCS7A03G0467000	Chr7A	163771164	163773992	-	163772578	Chr7A	156343773	156346601	-	156345187	1.0	0.988
gene:TraesCS7A03G0467200	Chr7A	163796387	163810177	-	163803282	Chr7A	156367574	156381374	-	156374474	1.0	0.999
gene:TraesCS7A03G0467600	Chr7A	164615209	164621057	+	164618133	Chr7A	157204501	157210382	+	157207441	1.0	0.985
gene:TraesCS7A03G0467700	Chr7A	164694915	164696665	-	164695790	Chr7A	157271136	157272886	-	157272011	1.0	0.998
gene:TraesCS7A03G0467900	Chr7A	164832488	164837104	-	164834796	Chr7A	157417058	157421674	-	157419366	1.0	0.997
gene:TraesCS7A03G0468200	Chr7A	164866833	164867623	-	164867228	Chr7A	157473010	157473800	-	157473405	1.0	0.998
gene:TraesCS7A03G0488400	Chr7A	176812360	176813502	-	176812931	Chr7A	173816839	173817957	-	173817398	0.976	0.924
gene:TraesCS7A03G0489700	Chr7A	178002170	178003528	-	178002849	Chr7A	174563367	174564725	-	174564046	1.0	0.999
gene:TraesCS7A03G0490100	Chr7A	178008110	178011964	-	178010037	Chr7A	174569307	174573070	-	174571188	0.955	0.954
gene:TraesCS7A03G0490400	Chr7A	178182938	178186158	+	178184548	Chr7A	174748176	174751396	+	174749786	1.0	1.0
gene:TraesCS7A03G0490500	Chr7A	178231335	178236617	-	178233976	Chr7A	174789949	174795216	-	174792582	0.996	0.994
gene:TraesCS7A03G0490700	Chr7A	178822117	178827345	+	178824731	Chr7A	175334926	175339915	+	175337420	0.999	0.998
gene:TraesCS7A03G0491000	Chr7A	179028223	179029887	+	179029055	Chr7A	175549505	175551170	+	175550337	1.0	0.998
gene:TraesCS7A03G0491100	Chr7A	179164742	179166348	+	179165545	Chr7A	175699886	175701492	+	175700689	1.0	0.998
gene:TraesCS7A03G0491200	Chr7A	179170593	179171351	-	179170972	Chr7A	175705739	175706497	-	175706118	1.0	1.0
gene:TraesCS7A03G0491600	Chr7A	179247570	179249265	-	179248417	Chr7A	175783451	175785146	-	175784298	1.0	0.992
gene:TraesCS7A03G0491700	Chr7A	179387168	179389397	-	179388282	Chr7A	175903906	175906134	-	175905020	1.0	0.998
gene:TraesCS7A03G0491800	Chr7A	179388790	179388999	+	179388894	Chr7A	175905527	175905736	+	175905631	1.0	1.0
gene:TraesCS7A03G0491900	Chr7A	179453375	179455038	+	179454206	Chr7A	175970122	175971779	+	175970950	0.996	0.995
gene:TraesCS7A03G0492000	Chr7A	179456421	179458827	+	179457624	Chr7A	175973205	175976045	+	175974625	1.0	1.0
gene:TraesCS7A03G0492100	Chr7A	179463086	179475736	-	179469411	Chr7A	175980306	175993321	-	175986813	1.0	0.992
gene:TraesCS7A03G0492500	Chr7A	179941557	179945524	+	179943540	Chr7A	176485553	176489519	+	176487536	1.0	0.999
gene:TraesCS7A03G0492600	Chr7A	179945474	179947563	-	179946518	Chr7A	176489469	176491558	-	176490513	1.0	0.999
gene:TraesCS7A03G0492900	Chr7A	179949614	179952088	+	179950851	Chr7A	176493633	176496106	+	176494869	0.999	0.998
gene:TraesCS7A03G0493200	Chr7A	179959856	179963235	-	179961545	Chr7A	176503919	176507300	-	176505609	1.0	0.997
gene:TraesCS7A03G0493300	Chr7A	180019938	180020495	-	180020216	Chr7A	176568586	176569143	-	176568864	1.0	1.0
gene:TraesCS7A03G0493400	Chr7A	180438821	180442265	+	180440543	Chr7A	176954422	176957701	+	176956061	0.944	0.943
gene:TraesCS7A03G0493700	Chr7A	180583924	180584688	+	180584306	Chr7A	177101454	177102218	+	177101836	1.0	0.981
gene:TraesCS7A03G0493900	Chr7A	180634891	180636328	+	180635609	Chr7A	177166462	177167897	+	177167179	0.998	0.997
gene:TraesCS7A03G0494000	Chr7A	180657638	180660152	+	180658895	Chr7A	177186156	177188668	+	177187412	1.0	0.999
gene:TraesCS7A03G0494100	Chr7A	180660612	180665764	-	180663188	Chr7A	177189128	177194280	-	177191704	1.0	0.999
gene:TraesCS7A03G0494300	Chr7A	180984981	180987547	-	180986264	Chr7A	177564900	177567466	-	177566183	1.0	0.998
gene:TraesCS7A03G0494700	Chr7A	181581875	181592075	+	181586975	Chr7A	178210397	178220593	+	178215495	1.0	0.998
gene:TraesCS7A03G0494800	Chr7A	181609696	181610487	+	181610091	Chr7A	178238729	178239520	+	178239124	1.0	0.998
gene:TraesCS7A03G0495100	Chr7A	181986083	182010361	-	181998222	Chr7A	178619804	178644194	-	178631999	0.982	0.981
gene:TraesCS7A03G0495300	Chr7A	182014515	182015594	+	182015054	Chr7A	178648250	178649329	+	178648789	1.0	0.999
gene:TraesCS7A03G0495400	Chr7A	182017529	182018104	+	182017816	Chr7A	178651264	178651839	+	178651551	1.0	0.993
gene:TraesCS7A03G0495600	Chr7A	182024079	182025786	-	182024932	Chr7A	178663311	178665018	-	178664164	1.0	0.997
gene:TraesCS7A03G0495700	Chr7A	182155350	182160260	+	182157805	Chr7A	178783046	178787925	+	178785485	0.99	0.988
gene:TraesCS7A03G0495900	Chr7A	182167099	182170605	+	182168852	Chr7A	178795300	178798806	+	178797053	1.0	1.0
gene:TraesCS7A03G0496000	Chr7A	182168797	182174566	-	182171681	Chr7A	178796998	178802767	-	178799882	1.0	1.0
gene:TraesCS7A03G0496200	Chr7A	182295177	182297141	-	182296159	Chr7A	178923769	178925733	-	178924751	1.0	1.0
gene:TraesCS7A03G0496400	Chr7A	182725425	182726233	-	182725829	Chr7A	179355431	179356239	-	179355835	1.0	0.998
gene:TraesCS7A03G0496500	Chr7A	182740106	182744378	-	182742242	Chr7A	179370293	179374552	-	179372422	0.995	0.995
gene:TraesCS7A03G0496900	Chr7A	182870185	182871734	+	182870959	Chr7A	179501136	179502685	+	179501910	1.0	0.999
gene:TraesCS7A03G0497400	Chr7A	183057300	183060643	+	183058971	Chr7A	179689155	179692498	+	179690826	1.0	1.0
gene:TraesCS7A03G0497500	Chr7A	183061793	183068753	+	183065273	Chr7A	179693648	179700608	+	179697128	1.0	1.0
gene:TraesCS7A03G0497900	Chr7A	183077512	183078372	-	183077942	Chr7A	179709523	179710383	-	179709953	1.0	1.0
gene:TraesCS7A03G0498200	Chr7A	183731773	183733093	+	183732433	Chr7A	180366738	180368058	+	180367398	1.0	1.0
gene:TraesCS7A03G0498300	Chr7A	183735499	183738493	+	183736996	Chr7A	180370465	180373459	+	180371962	1.0	1.0
gene:TraesCS7A03G0498400	Chr7A	183755012	183756198	+	183755605	Chr7A	180389978	180391164	+	180390571	1.0	1.0
gene:TraesCS7A03G0498500	Chr7A	183757564	183773788	-	183765676	Chr7A	180392789	180409013	-	180400901	1.0	1.0
gene:TraesCS7A03G0498800	Chr7A	184017673	184024032	+	184020852	Chr7A	180655723	180662082	+	180658902	1.0	1.0
gene:TraesCS7A03G0499000	Chr7A	184024129	184026419	-	184025274	Chr7A	180662179	180664469	-	180663324	1.0	1.0
gene:TraesCS7A03G0499300	Chr7A	184343960	184346435	-	184345197	Chr7A	180978646	180981121	-	180979883	1.0	1.0
gene:TraesCS7A03G0499700	Chr7A	184640988	184642139	-	184641563	Chr7A	181273198	181274349	-	181273773	1.0	0.999
gene:TraesCS7A03G0500000	Chr7A	185326415	185327308	-	185326861	Chr7A	181960638	181961531	-	181961084	1.0	1.0
gene:TraesCS7A03G0500200	Chr7A	185645941	185647097	-	185646519	Chr7A	182286434	182287590	-	182287012	1.0	1.0
gene:TraesCS7A03G0500300	Chr7A	185904432	185905501	-	185904966	Chr7A	182545028	182546097	-	182545562	1.0	1.0
gene:TraesCS7A03G0500400	Chr7A	186110980	186115472	-	186113226	Chr7A	182755808	182758862	-	182757335	1.0	1.0
gene:TraesCS7A03G0500800	Chr7A	186380809	186381715	+	186381262	Chr7A	183026444	183027350	+	183026897	1.0	1.0
gene:TraesCS7A03G0500900	Chr7A	186382020	186384233	+	186383126	Chr7A	183027655	183029868	+	183028761	1.0	1.0
gene:TraesCS7A03G0501000	Chr7A	186384591	186398319	-	186391455	Chr7A	183030226	183043954	-	183037090	1.0	0.999
gene:TraesCS7A03G0501200	Chr7A	186742294	186745185	+	186743739	Chr7A	183388876	183391767	+	183390321	1.0	1.0
gene:TraesCS7A03G0501300	Chr7A	186777620	186778646	+	186778133	Chr7A	183423673	183424699	+	183424186	1.0	0.996
gene:TraesCS7A03G0501400	Chr7A	187420058	187421834	+	187420946	Chr7A	184065594	184067370	+	184066482	1.0	0.999
gene:TraesCS7A03G0501800	Chr7A	187721696	187722106	+	187721901	Chr7A	184375662	184376072	+	184375867	1.0	1.0
gene:TraesCS7A03G0501900	Chr7A	187739918	187742116	-	187741017	Chr7A	184394170	184396368	-	184395269	1.0	1.0
gene:TraesCS7A03G0502200	Chr7A	187843720	187845186	-	187844453	Chr7A	184497585	184499051	-	184498318	1.0	1.0
gene:TraesCS7A03G0502700	Chr7A	188104969	188106594	+	188105781	Chr7A	184759788	184761413	+	184760600	1.0	1.0
gene:TraesCS7A03G0503300	Chr7A	188281365	188282774	+	188282069	Chr7A	184937601	184939010	+	184938305	1.0	1.0
gene:TraesCS7A03G0503400	Chr7A	188331951	188334824	+	188333387	Chr7A	184989603	184992476	+	184991039	1.0	1.0
gene:TraesCS7A03G0503500	Chr7A	188334965	188338127	-	188336546	Chr7A	184992617	184995779	-	184994198	1.0	1.0
gene:TraesCS7A03G0503600	Chr7A	188436707	188441167	-	188438937	Chr7A	185094398	185098858	-	185096628	1.0	1.0
gene:TraesCS7A03G0503700	Chr7A	188452727	188453482	+	188453104	Chr7A	185110418	185111173	+	185110795	1.0	1.0
gene:TraesCS7A03G0504000	Chr7A	189020804	189022411	-	189021607	Chr7A	185680638	185682245	-	185681441	1.0	1.0
gene:TraesCS7A03G0504100	Chr7A	189022445	189024478	-	189023461	Chr7A	185682279	185684312	-	185683295	1.0	1.0
gene:TraesCS7A03G0504600	Chr7A	189194453	189197905	-	189196179	Chr7A	185854199	185857651	-	185855925	1.0	1.0
gene:TraesCS7A03G0504700	Chr7A	189199514	189200217	-	189199865	Chr7A	185859260	185859963	-	185859611	1.0	1.0
gene:TraesCS7A03G0504900	Chr7A	189355742	189358321	-	189357031	Chr7A	186015404	186017983	-	186016693	1.0	1.0
gene:TraesCS7A03G0505100	Chr7A	189366243	189372054	-	189369148	Chr7A	186025905	186031716	-	186028810	1.0	0.999
gene:TraesCS7A03G0505500	Chr7A	189425372	189432571	-	189428971	Chr7A	186084816	186092015	-	186088415	1.0	1.0
gene:TraesCS7A03G0506000	Chr7A	189569493	189572376	-	189570934	Chr7A	186539601	186542484	-	186541042	1.0	1.0
gene:TraesCS7A03G0506200	Chr7A	189630072	189633142	-	189631607	Chr7A	186595223	186598293	-	186596758	1.0	1.0
gene:TraesCS7A03G0506300	Chr7A	189661455	189662270	-	189661862	Chr7A	186625878	186626693	-	186626285	1.0	1.0
gene:TraesCS7A03G0506900	Chr7A	189881985	189884897	+	189883441	Chr7A	186846476	186849388	+	186847932	1.0	0.999
gene:TraesCS7A03G0507400	Chr7A	190028394	190031246	+	190029820	Chr7A	186993307	186996159	+	186994733	1.0	1.0
gene:TraesCS7A03G0507700	Chr7A	190037273	190041768	+	190039520	Chr7A	187002186	187006681	+	187004433	1.0	1.0
gene:TraesCS7A03G0508300	Chr7A	190279421	190280688	+	190280054	Chr7A	187242275	187243542	+	187242908	1.0	1.0
gene:TraesCS7A03G0508800	Chr7A	190641206	190645200	-	190643203	Chr7A	187607533	187611527	-	187609530	1.0	1.0
gene:TraesCS7A03G0508900	Chr7A	190680515	190680802	+	190680658	Chr7A	187647151	187647438	+	187647294	1.0	1.0
gene:TraesCS7A03G0509000	Chr7A	190771883	190772329	+	190772106	Chr7A	187738844	187739290	+	187739067	1.0	1.0
gene:TraesCS7A03G0509800	Chr7A	191289308	191292394	+	191290851	Chr7A	188274630	188277716	+	188276173	1.0	1.0
gene:TraesCS7A03G0510000	Chr7A	191336076	191343813	+	191339944	Chr7A	188321563	188329053	+	188325308	0.938	0.938
gene:TraesCS7A03G0510200	Chr7A	191343804	191349225	-	191346514	Chr7A	188329044	188334447	-	188331745	0.992	0.992
gene:TraesCS7A03G0510500	Chr7A	191674166	191675664	+	191674915	Chr7A	188663034	188664532	+	188663783	1.0	1.0
gene:TraesCS7A03G0510600	Chr7A	191679754	191681181	-	191680467	Chr7A	188668793	188670220	-	188669506	1.0	1.0
