gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS4D03G0187300	Chr4D	71434326	71440691	+	71437508	Chr4D	71989233	71995598	+	71992415	1.0	1.0
gene:TraesCS4D03G0187400	Chr4D	71450219	71452019	-	71451119	Chr4D	72005126	72006926	-	72006026	1.0	1.0
gene:TraesCS4D03G0187600	Chr4D	71743242	71746655	-	71744948	Chr4D	72298561	72301974	-	72300267	1.0	1.0
gene:TraesCS4D03G0188000	Chr4D	71869588	71870929	-	71870258	Chr4D	72424681	72426022	-	72425351	1.0	1.0
gene:TraesCS4D03G0188200	Chr4D	71979448	71979999	+	71979723	Chr4D	72535241	72535792	+	72535516	1.0	1.0
gene:TraesCS4D03G0188300	Chr4D	72269285	72270966	-	72270125	Chr4D	72827332	72829013	-	72828172	1.0	1.0
gene:TraesCS4D03G0188400	Chr4D	72272747	72280713	-	72276730	Chr4D	72830794	72839099	-	72834946	0.998	0.994
gene:TraesCS4D03G0189100	Chr4D	72678334	72682547	-	72680440	Chr4D	73236977	73240930	-	73238953	0.906	0.906
gene:TraesCS4D03G0190100	Chr4D	73109764	73121420	+	73115592	Chr4D	73670640	73682296	+	73676468	1.0	1.0
gene:TraesCS4D03G0190200	Chr4D	73256181	73256594	+	73256387	Chr4D	73816041	73816454	+	73816247	1.0	1.0
gene:TraesCS4D03G0190300	Chr4D	73349991	73353968	+	73351979	Chr4D	73910119	73914096	+	73912107	1.0	1.0
gene:TraesCS4D03G0190500	Chr4D	73649162	73650394	+	73649778	Chr4D	74210079	74211311	+	74210695	1.0	1.0
gene:TraesCS4D03G0190600	Chr4D	73659997	73665453	-	73662725	Chr4D	74220916	74226372	-	74223644	1.0	1.0
gene:TraesCS4D03G0190800	Chr4D	73788469	73807166	-	73797817	Chr4D	74349192	74372869	-	74361030	1.0	1.0
gene:TraesCS4D03G0190900	Chr4D	73823179	73827374	+	73825276	Chr4D	74388728	74392922	+	74390825	1.0	1.0
gene:TraesCS4D03G0191400	Chr4D	74399569	74401539	-	74400554	Chr4D	74972235	74974205	-	74973220	1.0	1.0
gene:TraesCS4D03G0191500	Chr4D	74421574	74424494	-	74423034	Chr4D	74994239	74997159	-	74995699	1.0	1.0
gene:TraesCS4D03G0191600	Chr4D	74426209	74428927	-	74427568	Chr4D	74998874	75001592	-	75000233	1.0	1.0
gene:TraesCS4D03G0191800	Chr4D	74508544	74511533	-	74510038	Chr4D	75081725	75084714	-	75083219	1.0	1.0
gene:TraesCS4D03G0192100	Chr4D	74525332	74527509	+	74526420	Chr4D	75098513	75100690	+	75099601	1.0	1.0
gene:TraesCS4D03G0192400	Chr4D	74589206	74590775	-	74589990	Chr4D	75162464	75164033	-	75163248	1.0	1.0
gene:TraesCS4D03G0192500	Chr4D	74777853	74778131	-	74777992	Chr4D	75359934	75360212	-	75360073	1.0	1.0
gene:TraesCS4D03G0192600	Chr4D	74781439	74782497	-	74781968	Chr4D	75363567	75364625	-	75364096	1.0	1.0
gene:TraesCS4D03G0192800	Chr4D	74784400	74786109	+	74785254	Chr4D	75366528	75368237	+	75367382	1.0	1.0
gene:TraesCS4D03G0193300	Chr4D	74794651	74797318	-	74795984	Chr4D	75376779	75379446	-	75378112	1.0	1.0
gene:TraesCS4D03G0193400	Chr4D	74798792	74804155	-	74801473	Chr4D	75380920	75386283	-	75383601	1.0	1.0
gene:TraesCS4D03G0193500	Chr4D	75034239	75034682	+	75034460	Chr4D	75617885	75618328	+	75618106	1.0	1.0
gene:TraesCS4D03G0193600	Chr4D	75036241	75041640	-	75038940	Chr4D	75619887	75625285	-	75622586	1.0	0.999
gene:TraesCS4D03G0193800	Chr4D	75471651	75478650	+	75475150	Chr4D	76061216	76068216	+	76064716	1.0	1.0
gene:TraesCS4D03G0193900	Chr4D	75478792	75480188	-	75479490	Chr4D	76068358	76069754	-	76069056	1.0	1.0
gene:TraesCS4D03G0194000	Chr4D	75655253	75659225	-	75657239	Chr4D	76245396	76249368	-	76247382	1.0	1.0
gene:TraesCS4D03G0194400	Chr4D	75691101	75699843	-	75695472	Chr4D	76281576	76290319	-	76285947	1.0	1.0
gene:TraesCS4D03G0194600	Chr4D	75815697	75817028	-	75816362	Chr4D	76407041	76408372	-	76407706	1.0	1.0
gene:TraesCS4D03G0194700	Chr4D	75925947	75934509	+	75930228	Chr4D	76517923	76526485	+	76522204	1.0	1.0
gene:TraesCS4D03G0195000	Chr4D	75978046	75980489	-	75979267	Chr4D	76570024	76572467	-	76571245	1.0	1.0
gene:TraesCS4D03G0195200	Chr4D	76200685	76208720	+	76204702	Chr4D	76798683	76806718	+	76802700	1.0	1.0
gene:TraesCS4D03G0195500	Chr4D	76209935	76212542	-	76211238	Chr4D	76807933	76810540	-	76809236	1.0	1.0
gene:TraesCS4D03G0195600	Chr4D	76441540	76443337	-	76442438	Chr4D	77038704	77040501	-	77039602	1.0	1.0
gene:TraesCS4D03G0195700	Chr4D	76446413	76448803	-	76447608	Chr4D	77043617	77046007	-	77044812	1.0	1.0
gene:TraesCS4D03G0196000	Chr4D	77026056	77026943	+	77026499	Chr4D	77623585	77624472	+	77624028	1.0	1.0
gene:TraesCS4D03G0196100	Chr4D	77030999	77034106	-	77032552	Chr4D	77628558	77631665	-	77630111	1.0	1.0
gene:TraesCS4D03G0196200	Chr4D	77045629	77047273	-	77046451	Chr4D	77643184	77644828	-	77644006	1.0	1.0
gene:TraesCS4D03G0196400	Chr4D	77254857	77257594	-	77256225	Chr4D	77853367	77856104	-	77854735	1.0	1.0
gene:TraesCS4D03G0196600	Chr4D	77438087	77439773	+	77438930	Chr4D	78037206	78038892	+	78038049	1.0	1.0
gene:TraesCS4D03G0197000	Chr4D	77446823	77449654	+	77448238	Chr4D	78045943	78048774	+	78047358	1.0	1.0
gene:TraesCS4D03G0197400	Chr4D	77462061	77463301	-	77462681	Chr4D	78061263	78062503	-	78061883	1.0	1.0
gene:TraesCS4D03G0197500	Chr4D	77540938	77542762	+	77541850	Chr4D	78140855	78142679	+	78141767	1.0	1.0
gene:TraesCS4D03G0197600	Chr4D	77544453	77547064	+	77545758	Chr4D	78144368	78146979	+	78145673	1.0	1.0
gene:TraesCS4D03G0197700	Chr4D	77547539	77550131	-	77548835	Chr4D	78147454	78150046	-	78148750	1.0	1.0
gene:TraesCS4D03G0197900	Chr4D	77694530	77698279	+	77696404	Chr4D	78294680	78298429	+	78296554	1.0	1.0
gene:TraesCS4D03G0198000	Chr4D	77699490	77709545	-	77704517	Chr4D	78299640	78309417	-	78304528	1.0	1.0
gene:TraesCS4D03G0198100	Chr4D	77713334	77717167	-	77715250	Chr4D	78313421	78317254	-	78315337	1.0	1.0
gene:TraesCS4D03G0198700	Chr4D	78326172	78326897	-	78326534	Chr4D	78930831	78931556	-	78931193	1.0	1.0
gene:TraesCS4D03G0198900	Chr4D	78788259	78791537	-	78789898	Chr4D	79395060	79398338	-	79396699	1.0	0.999
gene:TraesCS4D03G0199000	Chr4D	78853799	78854965	-	78854382	Chr4D	79461287	79462453	-	79461870	1.0	1.0
gene:TraesCS4D03G0199500	Chr4D	79150224	79150775	-	79150499	Chr4D	79769056	79769607	-	79769331	1.0	1.0
gene:TraesCS4D03G0199600	Chr4D	79198001	79199981	+	79198991	Chr4D	79816795	79818775	+	79817785	1.0	1.0
gene:TraesCS4D03G0199800	Chr4D	79212189	79213409	-	79212799	Chr4D	79830983	79832203	-	79831593	1.0	1.0
gene:TraesCS4D03G0199900	Chr4D	79253556	79254142	-	79253849	Chr4D	79872413	79872999	-	79872706	1.0	1.0
gene:TraesCS4D03G0200100	Chr4D	79427009	79427787	+	79427398	Chr4D	80047207	80047985	+	80047596	1.0	1.0
gene:TraesCS4D03G0200300	Chr4D	79626830	79637838	+	79632334	Chr4D	80247698	80258751	+	80253224	1.0	0.999
gene:TraesCS4D03G0200900	Chr4D	79680411	79687874	-	79684142	Chr4D	80301171	80308634	-	80304902	1.0	0.998
gene:TraesCS4D03G0201200	Chr4D	80113472	80122121	+	80117796	Chr4D	80734855	80743504	+	80739179	1.0	1.0
gene:TraesCS4D03G0201400	Chr4D	80553869	80559795	+	80556832	Chr4D	81173782	81179708	+	81176745	1.0	1.0
gene:TraesCS4D03G0201500	Chr4D	80558437	80559729	-	80559083	Chr4D	81178350	81179642	-	81178996	1.0	1.0
gene:TraesCS4D03G0201600	Chr4D	80633523	80634454	-	80633988	Chr4D	81253259	81254190	-	81253724	1.0	1.0
gene:TraesCS4D03G0202200	Chr4D	81245529	81248275	+	81246902	Chr4D	81878189	81880935	+	81879562	1.0	1.0
gene:TraesCS4D03G0202300	Chr4D	81292742	81297345	-	81295043	Chr4D	81925805	81930408	-	81928106	1.0	1.0
gene:TraesCS4D03G0202400	Chr4D	81382803	81393349	-	81388076	Chr4D	82015863	82026873	-	82021368	1.0	1.0
gene:TraesCS4D03G0202700	Chr4D	81729952	81737529	+	81733740	Chr4D	82368782	82376359	+	82372570	1.0	1.0
gene:TraesCS4D03G0203100	Chr4D	81798185	81800347	+	81799266	Chr4D	82438067	82440229	+	82439148	1.0	1.0
gene:TraesCS4D03G0203300	Chr4D	82063068	82064874	-	82063971	Chr4D	82704526	82706332	-	82705429	1.0	1.0
gene:TraesCS4D03G0203500	Chr4D	82305756	82308224	+	82306990	Chr4D	82944767	82947235	+	82946001	1.0	1.0
gene:TraesCS4D03G0203600	Chr4D	82311926	82312327	-	82312126	Chr4D	82950937	82951338	-	82951137	1.0	1.0
gene:TraesCS4D03G0203700	Chr4D	82315525	82316084	-	82315804	Chr4D	82954536	82955095	-	82954815	1.0	1.0
gene:TraesCS4D03G0203800	Chr4D	82316590	82320327	-	82318458	Chr4D	82955601	82959338	-	82957469	1.0	1.0
gene:TraesCS4D03G0203900	Chr4D	82369857	82372733	-	82371295	Chr4D	83009008	83011884	-	83010446	1.0	1.0
gene:TraesCS4D03G0204000	Chr4D	82373201	82378536	+	82375868	Chr4D	83012352	83017669	+	83015010	0.987	0.987
gene:TraesCS4D03G0204100	Chr4D	82383344	82385805	-	82384574	Chr4D	83022477	83024938	-	83023707	1.0	1.0
gene:TraesCS4D03G0204300	Chr4D	82411169	82421089	-	82416129	Chr4D	83050801	83060721	-	83055761	1.0	1.0
gene:TraesCS4D03G0205000	Chr4D	82690064	82696322	+	82693193	Chr4D	83310530	83316667	+	83313598	0.952	0.952
gene:TraesCS4D03G0205100	Chr4D	82693442	82697063	-	82695252	Chr4D	83313787	83317408	-	83315597	1.0	1.0
gene:TraesCS4D03G0205300	Chr4D	82845901	82849979	+	82847940	Chr4D	83466878	83470956	+	83468917	1.0	1.0
gene:TraesCS4D03G0205500	Chr4D	82859702	82861546	-	82860624	Chr4D	83480987	83482831	-	83481909	1.0	1.0
gene:TraesCS4D03G0205600	Chr4D	82896810	82897712	-	82897261	Chr4D	83526215	83527117	-	83526666	1.0	1.0
gene:TraesCS4D03G0205900	Chr4D	82964515	82965042	+	82964778	Chr4D	83594752	83595279	+	83595015	1.0	1.0
gene:TraesCS4D03G0206100	Chr4D	83120513	83127421	+	83123967	Chr4D	83750803	83757711	+	83754257	1.0	1.0
gene:TraesCS4D03G0206200	Chr4D	83127197	83128395	-	83127796	Chr4D	83757487	83758685	-	83758086	1.0	1.0
gene:TraesCS4D03G0206300	Chr4D	83134880	83135829	-	83135354	Chr4D	83765172	83766121	-	83765646	1.0	1.0
gene:TraesCS4D03G0206600	Chr4D	83215133	83215939	-	83215536	Chr4D	83851875	83852681	-	83852278	1.0	1.0
gene:TraesCS4D03G0206700	Chr4D	83220229	83226522	-	83223375	Chr4D	83856962	83863255	-	83860108	1.0	1.0
gene:TraesCS4D03G0207000	Chr4D	83253566	83254637	+	83254101	Chr4D	83890842	83891913	+	83891377	1.0	0.996
gene:TraesCS4D03G0207200	Chr4D	83261562	83265401	-	83263481	Chr4D	83898823	83902662	-	83900742	1.0	1.0
gene:TraesCS4D03G0207600	Chr4D	83528075	83532371	+	83530223	Chr4D	84165916	84170455	+	84168185	1.0	1.0
gene:TraesCS4D03G0207700	Chr4D	83532338	83548954	-	83540646	Chr4D	84170422	84187037	-	84178729	1.0	1.0
gene:TraesCS4D03G0207800	Chr4D	83667315	83672691	+	83670003	Chr4D	84306532	84311908	+	84309220	1.0	1.0
gene:TraesCS4D03G0207900	Chr4D	83674315	83676995	-	83675655	Chr4D	84313532	84316212	-	84314872	1.0	1.0
gene:TraesCS4D03G0208500	Chr4D	84244583	84265590	-	84255086	Chr4D	84884408	84905415	-	84894911	1.0	1.0
gene:TraesCS4D03G0208600	Chr4D	84563808	84564846	-	84564327	Chr4D	85205004	85206042	-	85205523	1.0	1.0
gene:TraesCS4D03G0208800	Chr4D	84659918	84665921	+	84662919	Chr4D	85301104	85307107	+	85304105	1.0	1.0
gene:TraesCS4D03G0209000	Chr4D	84667510	84670551	+	84669030	Chr4D	85308696	85311737	+	85310216	1.0	1.0
gene:TraesCS4D03G0209300	Chr4D	84692270	84694313	+	84693291	Chr4D	85333769	85335812	+	85334790	1.0	1.0
gene:TraesCS4D03G0209600	Chr4D	84933464	84937157	-	84935310	Chr4D	85574532	85578225	-	85576378	1.0	1.0
gene:TraesCS4D03G0209700	Chr4D	84990218	84993147	-	84991682	Chr4D	85631746	85634698	-	85633222	1.0	1.0
gene:TraesCS4D03G0209800	Chr4D	85148058	85150046	-	85149052	Chr4D	85791378	85793366	-	85792372	1.0	1.0
gene:TraesCS4D03G0210100	Chr4D	85162710	85165896	-	85164303	Chr4D	85806016	85809202	-	85807609	1.0	1.0
gene:TraesCS4D03G0210200	Chr4D	85175606	85176793	+	85176199	Chr4D	85818943	85820130	+	85819536	1.0	1.0
gene:TraesCS4D03G0210500	Chr4D	85179261	85180446	+	85179853	Chr4D	85822598	85823783	+	85823190	1.0	1.0
gene:TraesCS4D03G0210600	Chr4D	85182182	85184276	-	85183229	Chr4D	85825519	85827613	-	85826566	1.0	1.0
gene:TraesCS4D03G0210800	Chr4D	85370017	85372335	+	85371176	Chr4D	86022623	86024941	+	86023782	1.0	1.0
gene:TraesCS4D03G0210900	Chr4D	85386130	85395258	+	85390694	Chr4D	86038860	86047985	+	86043422	1.0	1.0
gene:TraesCS4D03G0211100	Chr4D	85548685	85558573	-	85553629	Chr4D	86202516	86212404	-	86207460	1.0	1.0
gene:TraesCS4D03G0211200	Chr4D	85640294	85646801	-	85643547	Chr4D	86294493	86301000	-	86297746	1.0	1.0
gene:TraesCS4D03G0211300	Chr4D	85717634	85724489	+	85721061	Chr4D	86372130	86378985	+	86375557	1.0	1.0
gene:TraesCS4D03G0211700	Chr4D	85960877	85965017	+	85962947	Chr4D	86614982	86619122	+	86617052	1.0	1.0
gene:TraesCS4D03G0211800	Chr4D	85970013	85970741	+	85970377	Chr4D	86624288	86625016	+	86624652	1.0	1.0
gene:TraesCS4D03G0211900	Chr4D	85972580	85975645	+	85974112	Chr4D	86626855	86629920	+	86628387	1.0	1.0
gene:TraesCS4D03G0213500	Chr4D	86124931	86127226	+	86126078	Chr4D	86780070	86782365	+	86781217	1.0	1.0
gene:TraesCS4D03G0213800	Chr4D	86256770	86262566	+	86259668	Chr4D	86912590	86918386	+	86915488	1.0	1.0
gene:TraesCS4D03G0214600	Chr4D	86906626	86910378	+	86908502	Chr4D	87561596	87564171	+	87562883	0.985	0.985
gene:TraesCS4D03G0215400	Chr4D	87908959	87915522	+	87912240	Chr4D	88568319	88574880	+	88571599	1.0	0.999
gene:TraesCS4D03G0216100	Chr4D	87939105	87944237	+	87941671	Chr4D	88598463	88603595	+	88601029	1.0	1.0
gene:TraesCS4D03G0216200	Chr4D	88080211	88082488	+	88081349	Chr4D	88740568	88742845	+	88741706	1.0	1.0
gene:TraesCS4D03G0216300	Chr4D	88082770	88088466	-	88085618	Chr4D	88743064	88748760	-	88745912	1.0	1.0
gene:TraesCS4D03G0216400	Chr4D	88093423	88095409	+	88094416	Chr4D	88753851	88755837	+	88754844	1.0	1.0
gene:TraesCS4D03G0216500	Chr4D	88311273	88313029	+	88312151	Chr4D	88971747	88973503	+	88972625	1.0	0.996
gene:TraesCS4D03G0216700	Chr4D	88319893	88321378	-	88320635	Chr4D	88980367	88981852	-	88981109	1.0	1.0
gene:TraesCS4D03G0216800	Chr4D	88329032	88330761	-	88329896	Chr4D	88989506	88991235	-	88990370	1.0	1.0
gene:TraesCS4D03G0217000	Chr4D	88484799	88486342	+	88485570	Chr4D	89145842	89147385	+	89146613	1.0	1.0
gene:TraesCS4D03G0217100	Chr4D	88489050	88496359	-	88492704	Chr4D	89150095	89157404	-	89153749	1.0	1.0
gene:TraesCS4D03G0217200	Chr4D	88503775	88505971	-	88504873	Chr4D	89164820	89167016	-	89165918	1.0	1.0
gene:TraesCS4D03G0217300	Chr4D	88506379	88512307	-	88509343	Chr4D	89167424	89173352	-	89170388	1.0	1.0
gene:TraesCS4D03G0217400	Chr4D	88514818	88517522	-	88516170	Chr4D	89176131	89178835	-	89177483	1.0	0.999
gene:TraesCS4D03G0217500	Chr4D	88519207	88521781	-	88520494	Chr4D	89180520	89183094	-	89181807	1.0	1.0
gene:TraesCS4D03G0217600	Chr4D	88833047	88833511	+	88833279	Chr4D	89494268	89494732	+	89494500	1.0	1.0
gene:TraesCS4D03G0217900	Chr4D	89061269	89062178	+	89061723	Chr4D	89728188	89729097	+	89728642	1.0	1.0
gene:TraesCS4D03G0218000	Chr4D	89261716	89264284	-	89263000	Chr4D	89931350	89933918	-	89932634	1.0	0.998
gene:TraesCS4D03G0218400	Chr4D	89618372	89620504	-	89619438	Chr4D	90289284	90291415	-	90290349	0.999	0.999
gene:TraesCS4D03G0218600	Chr4D	89773947	89776778	+	89775362	Chr4D	90445271	90448102	+	90446686	1.0	1.0
gene:TraesCS4D03G0218700	Chr4D	89776625	89781818	-	89779221	Chr4D	90447949	90453142	-	90450545	1.0	1.0
gene:TraesCS4D03G0218900	Chr4D	89782130	89786639	+	89784384	Chr4D	90453454	90457963	+	90455708	1.0	1.0
gene:TraesCS4D03G0219100	Chr4D	89788750	89790747	-	89789748	Chr4D	90460074	90462168	-	90461121	0.998	0.944
gene:TraesCS4D03G0219400	Chr4D	89891156	89895684	-	89893420	Chr4D	90563079	90567607	-	90565343	1.0	1.0
gene:TraesCS4D03G0219600	Chr4D	90281045	90285539	-	90283292	Chr4D	90951888	90956382	-	90954135	1.0	1.0
gene:TraesCS4D03G0219900	Chr4D	91276197	91277109	+	91276653	Chr4D	91952023	91952935	+	91952479	1.0	1.0
gene:TraesCS4D03G0220100	Chr4D	91338407	91342989	+	91340698	Chr4D	92013007	92017574	+	92015290	0.966	0.966
gene:TraesCS4D03G0220200	Chr4D	91400083	91406925	+	91403504	Chr4D	92074190	92081032	+	92077611	1.0	1.0
gene:TraesCS4D03G0220300	Chr4D	91409751	91410647	-	91410199	Chr4D	92083858	92084754	-	92084306	1.0	1.0
gene:TraesCS4D03G0220700	Chr4D	91567646	91569626	-	91568636	Chr4D	92242139	92244119	-	92243129	1.0	1.0
gene:TraesCS4D03G0220900	Chr4D	91571812	91574232	-	91573022	Chr4D	92246344	92248764	-	92247554	1.0	1.0
gene:TraesCS4D03G0221100	Chr4D	91586823	91590563	-	91588693	Chr4D	92260830	92264503	-	92262666	0.948	0.948
gene:TraesCS4D03G0221200	Chr4D	91868758	91869913	-	91869335	Chr4D	92543463	92544618	-	92544040	1.0	1.0
gene:TraesCS4D03G0221400	Chr4D	92410593	92412620	-	92411606	Chr4D	93085161	93087188	-	93086174	1.0	1.0
gene:TraesCS4D03G0221700	Chr4D	92541269	92541505	-	92541387	Chr4D	93216258	93216494	-	93216376	1.0	1.0
gene:TraesCS4D03G0221800	Chr4D	92541674	92541982	-	92541828	Chr4D	93216663	93216971	-	93216817	1.0	1.0
gene:TraesCS4D03G0222000	Chr4D	92547077	92548143	-	92547610	Chr4D	93222068	93223134	-	93222601	1.0	0.999
gene:TraesCS4D03G0222100	Chr4D	92550399	92551347	-	92550873	Chr4D	93225390	93226338	-	93225864	1.0	1.0
gene:TraesCS4D03G0222300	Chr4D	92558539	92559252	-	92558895	Chr4D	93233665	93234378	-	93234021	1.0	1.0
gene:TraesCS4D03G0222500	Chr4D	92990797	92997801	+	92994299	Chr4D	93664685	93671690	+	93668187	1.0	0.999
gene:TraesCS4D03G0222900	Chr4D	93407113	93410982	+	93409047	Chr4D	94081246	94085115	+	94083180	1.0	1.0
gene:TraesCS4D03G0223000	Chr4D	93409082	93409447	-	93409264	Chr4D	94083215	94083580	-	94083397	1.0	1.0
gene:TraesCS4D03G0223100	Chr4D	93414649	93420767	-	93417708	Chr4D	94088782	94094898	-	94091840	0.999	0.999
gene:TraesCS4D03G0223200	Chr4D	93673294	93678975	-	93676134	Chr4D	94347014	94352695	-	94349854	1.0	1.0
gene:TraesCS4D03G0223300	Chr4D	93681068	93681649	-	93681358	Chr4D	94354788	94355369	-	94355078	1.0	1.0
gene:TraesCS4D03G0223400	Chr4D	93683593	93685114	-	93684353	Chr4D	94357313	94358834	-	94358073	1.0	1.0
gene:TraesCS4D03G0223500	Chr4D	93724368	93725326	+	93724847	Chr4D	94398184	94399142	+	94398663	1.0	1.0
gene:TraesCS4D03G0223700	Chr4D	93775710	93776639	-	93776174	Chr4D	94450147	94451076	-	94450611	1.0	1.0
gene:TraesCS4D03G0224500	Chr4D	93788126	93794668	-	93791397	Chr4D	94462563	94469105	-	94465834	1.0	1.0
gene:TraesCS4D03G0224600	Chr4D	93941557	93947428	+	93944492	Chr4D	94616293	94622164	+	94619228	1.0	1.0
gene:TraesCS4D03G0224700	Chr4D	93947592	93950325	-	93948958	Chr4D	94622328	94625061	-	94623694	1.0	1.0
gene:TraesCS4D03G0225000	Chr4D	94047072	94048885	-	94047978	Chr4D	94722439	94724252	-	94723345	1.0	1.0
gene:TraesCS4D03G0225200	Chr4D	94096346	94098707	-	94097526	Chr4D	94771486	94773847	-	94772666	1.0	0.999
gene:TraesCS4D03G0225500	Chr4D	94177996	94178637	+	94178316	Chr4D	94852855	94853496	+	94853175	1.0	1.0
gene:TraesCS4D03G0225600	Chr4D	94180523	94186671	-	94183597	Chr4D	94855380	94861894	-	94858637	1.0	1.0
gene:TraesCS4D03G0225700	Chr4D	94278932	94284031	+	94281481	Chr4D	94954444	94959547	+	94956995	1.0	1.0
gene:TraesCS4D03G0225800	Chr4D	94587900	94589909	+	94588904	Chr4D	95263684	95265693	+	95264688	1.0	1.0
gene:TraesCS4D03G0226000	Chr4D	94592824	94597710	-	94595267	Chr4D	95268608	95273494	-	95271051	1.0	1.0
gene:TraesCS4D03G0226200	Chr4D	94707525	94711915	+	94709720	Chr4D	95384308	95388698	+	95386503	1.0	1.0
gene:TraesCS4D03G0226400	Chr4D	94924132	94927191	+	94925661	Chr4D	95604144	95607203	+	95605673	1.0	0.999
gene:TraesCS4D03G0226500	Chr4D	95029173	95030211	+	95029692	Chr4D	95709629	95710667	+	95710148	1.0	1.0
gene:TraesCS4D03G0226700	Chr4D	95118793	95118969	+	95118881	Chr4D	95799718	95799894	+	95799806	1.0	1.0
gene:TraesCS4D03G0226900	Chr4D	95199782	95202898	-	95201340	Chr4D	95881002	95884118	-	95882560	1.0	1.0
gene:TraesCS4D03G0227400	Chr4D	95460343	95465905	-	95463124	Chr4D	96141006	96146568	-	96143787	1.0	1.0
gene:TraesCS4D03G0227600	Chr4D	95608023	95609448	+	95608735	Chr4D	96288725	96290150	+	96289437	1.0	1.0
gene:TraesCS4D03G0227700	Chr4D	95618548	95622199	-	95620373	Chr4D	96299250	96302901	-	96301075	1.0	1.0
gene:TraesCS4D03G0227900	Chr4D	95830100	95830483	-	95830291	Chr4D	96512101	96512484	-	96512292	1.0	1.0
gene:TraesCS4D03G0228000	Chr4D	95849919	95850588	+	95850253	Chr4D	96531992	96532661	+	96532326	1.0	1.0
gene:TraesCS4D03G0228200	Chr4D	95858247	95861211	+	95859729	Chr4D	96540462	96543426	+	96541944	1.0	1.0
gene:TraesCS4D03G0228300	Chr4D	96108077	96108424	-	96108250	Chr4D	96791489	96791836	-	96791662	1.0	1.0
gene:TraesCS4D03G0228400	Chr4D	96108086	96109026	+	96108556	Chr4D	96791498	96792438	+	96791968	1.0	1.0
gene:TraesCS4D03G0228800	Chr4D	96202708	96204869	+	96203788	Chr4D	96886037	96888198	+	96887117	1.0	1.0
gene:TraesCS4D03G0228900	Chr4D	96204106	96209681	-	96206893	Chr4D	96887435	96893010	-	96890222	1.0	1.0
gene:TraesCS4D03G0229100	Chr4D	96371157	96372377	-	96371767	Chr4D	97056447	97057667	-	97057057	1.0	1.0
gene:TraesCS4D03G0229600	Chr4D	96841960	96847007	+	96844483	Chr4D	97532892	97537939	+	97535415	1.0	1.0
gene:TraesCS4D03G0229700	Chr4D	96847833	96848894	+	96848363	Chr4D	97538765	97539826	+	97539295	1.0	1.0
gene:TraesCS4D03G0230100	Chr4D	96930191	96934231	+	96932211	Chr4D	97620793	97624833	+	97622813	1.0	1.0
gene:TraesCS4D03G0230500	Chr4D	96945809	96951390	-	96948599	Chr4D	97636411	97642451	-	97639431	1.0	1.0
gene:TraesCS4D03G0230600	Chr4D	97034515	97036719	+	97035617	Chr4D	97725973	97728177	+	97727075	1.0	1.0
gene:TraesCS4D03G0230800	Chr4D	97214948	97216258	+	97215603	Chr4D	97906710	97908020	+	97907365	1.0	1.0
gene:TraesCS4D03G0230900	Chr4D	97218859	97220538	-	97219698	Chr4D	97910620	97912299	-	97911459	1.0	1.0
gene:TraesCS4D03G0231400	Chr4D	97680724	97681170	+	97680947	Chr4D	98376302	98376748	+	98376525	1.0	1.0
gene:TraesCS4D03G0231500	Chr4D	97694932	97696499	+	97695715	Chr4D	98390502	98392069	+	98391285	1.0	1.0
gene:TraesCS4D03G0231700	Chr4D	97701509	97703207	+	97702358	Chr4D	98397079	98398777	+	98397928	1.0	1.0
gene:TraesCS4D03G0231800	Chr4D	97703922	97705099	+	97704510	Chr4D	98399492	98400669	+	98400080	1.0	1.0
gene:TraesCS4D03G0231900	Chr4D	97735234	97736837	-	97736035	Chr4D	98430837	98432440	-	98431638	1.0	1.0
gene:TraesCS4D03G0232400	Chr4D	97823902	97825993	+	97824947	Chr4D	98519904	98521995	+	98520949	1.0	1.0
gene:TraesCS4D03G0232500	Chr4D	97919724	97921860	+	97920792	Chr4D	98615887	98618023	+	98616955	1.0	1.0
gene:TraesCS4D03G0232700	Chr4D	98032040	98032512	+	98032276	Chr4D	98729049	98729521	+	98729285	1.0	1.0
gene:TraesCS4D03G0232900	Chr4D	98033754	98034991	+	98034372	Chr4D	98730763	98732000	+	98731381	1.0	0.998
gene:TraesCS4D03G0233000	Chr4D	98050450	98050741	-	98050595	Chr4D	98747612	98747903	-	98747757	1.0	1.0
gene:TraesCS4D03G0233800	Chr4D	98264068	98266288	+	98265178	Chr4D	98970205	98972425	+	98971315	1.0	1.0
gene:TraesCS4D03G0233900	Chr4D	98265709	98268923	-	98267316	Chr4D	98971846	98975060	-	98973453	1.0	0.999
gene:TraesCS4D03G0234100	Chr4D	98273640	98276661	-	98275150	Chr4D	98979777	98982798	-	98981287	1.0	1.0
gene:TraesCS4D03G0234400	Chr4D	98319075	98321127	-	98320101	Chr4D	99025874	99027926	-	99026900	1.0	1.0
gene:TraesCS4D03G0234500	Chr4D	98329370	98383708	-	98356539	Chr4D	99036169	99090739	-	99063454	1.0	1.0
gene:TraesCS4D03G0234900	Chr4D	98396401	98396692	+	98396546	Chr4D	99103433	99103724	+	99103578	1.0	1.0
gene:TraesCS4D03G0235100	Chr4D	98745789	98748244	+	98747016	Chr4D	99461947	99464402	+	99463174	1.0	1.0
