gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS1A03G0157100	Chr1A	48760330	48761846	-	48761088	Chr1A	45016765	45018280	-	45017522	1.0	0.993
gene:TraesCS1A03G0157600	Chr1A	48807720	48817572	-	48812646	Chr1A	45084292	45094200	-	45089246	1.0	0.993
gene:TraesCS1A03G0157800	Chr1A	48848664	48855823	-	48852243	Chr1A	45126975	45133466	-	45130220	0.936	0.928
gene:TraesCS1A03G0157900	Chr1A	48859211	48869690	-	48864450	Chr1A	45136859	45157438	-	45147148	1.0	0.994
gene:TraesCS1A03G0158400	Chr1A	49000888	49002099	+	49001493	Chr1A	45316818	45318029	+	45317423	1.0	0.991
gene:TraesCS1A03G0158700	Chr1A	49745129	49753725	-	49749427	Chr1A	45983005	45995785	-	45989395	1.0	0.996
gene:TraesCS1A03G0158800	Chr1A	49761051	49766880	-	49763965	Chr1A	46003200	46009037	-	46006118	1.0	0.999
gene:TraesCS1A03G0159000	Chr1A	49768999	49771144	-	49770071	Chr1A	46011156	46013298	-	46012227	1.0	0.998
gene:TraesCS1A03G0159700	Chr1A	49935699	49936236	-	49935967	Chr1A	46177725	46178262	-	46177993	1.0	1.0
gene:TraesCS1A03G0160100	Chr1A	50135279	50144742	+	50140010	Chr1A	46422873	46432335	+	46427604	1.0	0.997
gene:TraesCS1A03G0160500	Chr1A	50353581	50360355	+	50356968	Chr1A	46666203	46672893	+	46669548	0.968	0.966
gene:TraesCS1A03G0160600	Chr1A	50360032	50360268	-	50360150	Chr1A	46672570	46672806	-	46672688	1.0	0.995
gene:TraesCS1A03G0161400	Chr1A	50378051	50382067	-	50380059	Chr1A	46690252	46694350	-	46692301	1.0	0.997
gene:TraesCS1A03G0162100	Chr1A	51128004	51143624	+	51135814	Chr1A	47382922	47399182	+	47391052	1.0	0.997
gene:TraesCS1A03G0162200	Chr1A	51144974	51146293	-	51145633	Chr1A	47400538	47401860	-	47401199	1.0	0.993
gene:TraesCS1A03G0162300	Chr1A	51254644	51258557	-	51256600	Chr1A	47525492	47529404	-	47527448	1.0	0.991
gene:TraesCS1A03G0162400	Chr1A	51276215	51281417	-	51278816	Chr1A	47538949	47544348	-	47541648	1.0	0.96
gene:TraesCS1A03G0162500	Chr1A	51322329	51328084	+	51325206	Chr1A	47607402	47613159	+	47610280	1.0	0.995
gene:TraesCS1A03G0162800	Chr1A	51334903	51337707	+	51336305	Chr1A	47619510	47622310	+	47620910	0.996	0.99
gene:TraesCS1A03G0163200	Chr1A	51516777	51529911	+	51523344	Chr1A	47791514	47804909	+	47798211	0.997	0.993
gene:TraesCS1A03G0163300	Chr1A	51530217	51533439	+	51531828	Chr1A	47805215	47808807	+	47807011	1.0	0.983
gene:TraesCS1A03G0163500	Chr1A	51543252	51543824	-	51543538	Chr1A	47818789	47819361	-	47819075	1.0	0.998
gene:TraesCS1A03G0163600	Chr1A	51544392	51549293	-	51546842	Chr1A	47819929	47824803	-	47822366	1.0	0.991
gene:TraesCS1A03G0163800	Chr1A	51549373	51550164	-	51549768	Chr1A	47824883	47825672	-	47825277	0.997	0.991
gene:TraesCS1A03G0164000	Chr1A	51646480	51650561	+	51648520	Chr1A	47906392	47910451	+	47908421	0.993	0.988
gene:TraesCS1A03G0164300	Chr1A	51649463	51653460	-	51651461	Chr1A	47909353	47913359	-	47911356	1.0	1.0
gene:TraesCS1A03G0164500	Chr1A	51699023	51703535	+	51701279	Chr1A	47933722	47938233	+	47935977	1.0	0.998
gene:TraesCS1A03G0164700	Chr1A	51796556	51796750	-	51796653	Chr1A	48055719	48055913	-	48055816	1.0	1.0
gene:TraesCS1A03G0164600	Chr1A	51795003	51800169	+	51797586	Chr1A	48054166	48059291	+	48056728	1.0	0.998
gene:TraesCS1A03G0164800	Chr1A	51800848	51803625	-	51802236	Chr1A	48059925	48062710	-	48061317	0.999	0.992
gene:TraesCS1A03G0165000	Chr1A	51819659	51839255	+	51829457	Chr1A	48075668	48095258	+	48085463	1.0	0.999
gene:TraesCS1A03G0165100	Chr1A	51843442	51847856	+	51845649	Chr1A	48099813	48104227	+	48102020	1.0	1.0
gene:TraesCS1A03G0165200	Chr1A	51851659	51852336	+	51851997	Chr1A	48109214	48109891	+	48109552	1.0	0.989
gene:TraesCS1A03G0165300	Chr1A	51852396	51853691	+	51853043	Chr1A	48109951	48111246	+	48110598	1.0	0.999
gene:TraesCS1A03G0165400	Chr1A	51855125	51855691	+	51855408	Chr1A	48112680	48113246	+	48112963	1.0	0.994
gene:TraesCS1A03G0165900	Chr1A	51896712	51900723	+	51898717	Chr1A	48153980	48157991	+	48155985	1.0	0.999
gene:TraesCS1A03G0166000	Chr1A	51904921	51905934	+	51905427	Chr1A	48162486	48163499	+	48162992	1.0	0.999
gene:TraesCS1A03G0166100	Chr1A	51905938	51907062	+	51906500	Chr1A	48163503	48164627	+	48164065	1.0	0.997
gene:TraesCS1A03G0166300	Chr1A	51910819	51913240	+	51912029	Chr1A	48168689	48171234	+	48169961	0.99	0.988
gene:TraesCS1A03G0166400	Chr1A	51914729	51916564	-	51915646	Chr1A	48172815	48174854	-	48173834	1.0	0.998
gene:TraesCS1A03G0166600	Chr1A	52032664	52034779	-	52033721	Chr1A	48274246	48276360	-	48275303	0.999	0.995
gene:TraesCS1A03G0167100	Chr1A	52063041	52064722	-	52063881	Chr1A	48311561	48313242	-	48312401	1.0	0.998
gene:TraesCS1A03G0167300	Chr1A	52073136	52082072	-	52077604	Chr1A	48321976	48331635	-	48326805	1.0	0.996
gene:TraesCS1A03G0167500	Chr1A	52441133	52442370	-	52441751	Chr1A	48700867	48702112	-	48701489	1.0	0.99
gene:TraesCS1A03G0167600	Chr1A	52504954	52505802	-	52505378	Chr1A	48764145	48764993	-	48764569	1.0	0.997
gene:TraesCS1A03G0167700	Chr1A	52511363	52515255	+	52513309	Chr1A	48772837	48776726	+	48774781	1.0	1.0
gene:TraesCS1A03G0167900	Chr1A	52516859	52517494	-	52517176	Chr1A	48778332	48778969	-	48778650	1.0	0.974
gene:TraesCS1A03G0168500	Chr1A	53046304	53046852	+	53046578	Chr1A	49298394	49298942	+	49298668	1.0	0.989
gene:TraesCS1A03G0168600	Chr1A	53073444	53074604	-	53074024	Chr1A	49379620	49380779	+	49380199	1.0	0.998
gene:TraesCS1A03G0169800	Chr1A	53369712	53373259	-	53371485	Chr1A	50467365	50470882	-	50469123	1.0	0.995
gene:TraesCS1A03G0169900	Chr1A	53374732	53377380	-	53376056	Chr1A	50472382	50475028	-	50473705	0.998	0.995
gene:TraesCS1A03G0170400	Chr1A	54226099	54233263	+	54229681	Chr1A	51330088	51337252	+	51333670	1.0	0.997
gene:TraesCS1A03G0170500	Chr1A	54581525	54585459	-	54583492	Chr1A	51675803	51679755	-	51677779	1.0	1.0
gene:TraesCS1A03G0170600	Chr1A	54748823	54752379	+	54750601	Chr1A	51776416	51779972	+	51778194	1.0	0.998
gene:TraesCS1A03G0170700	Chr1A	54756204	54758539	-	54757371	Chr1A	51784716	51787051	-	51785883	1.0	0.998
gene:TraesCS1A03G0170900	Chr1A	54973400	54979131	+	54976265	Chr1A	52013958	52019689	+	52016823	0.998	0.979
gene:TraesCS1A03G0171000	Chr1A	54991470	55002915	+	54997192	Chr1A	52073148	52088744	+	52080946	1.0	0.994
gene:TraesCS1A03G0171300	Chr1A	55039206	55040356	-	55039781	Chr1A	52138036	52139186	-	52138611	1.0	1.0
gene:TraesCS1A03G0171500	Chr1A	55060008	55061573	+	55060790	Chr1A	52158840	52160409	+	52159624	1.0	0.995
gene:TraesCS1A03G0171600	Chr1A	55080112	55084011	-	55082061	Chr1A	52177867	52181765	-	52179816	0.999	0.999
gene:TraesCS1A03G0172200	Chr1A	55539899	55544627	+	55542263	Chr1A	52631248	52635972	+	52633610	0.997	0.995
gene:TraesCS1A03G0172300	Chr1A	55549546	55554867	-	55552206	Chr1A	52641396	52646745	-	52644070	1.0	0.997
gene:TraesCS1A03G0172500	Chr1A	55704101	55706287	-	55705194	Chr1A	52792073	52794259	-	52793166	1.0	0.998
gene:TraesCS1A03G0172600	Chr1A	55954554	55956903	+	55955728	Chr1A	53017769	53020118	+	53018943	1.0	0.999
gene:TraesCS1A03G0172700	Chr1A	55972558	55975645	-	55974101	Chr1A	53034391	53037478	-	53035934	1.0	0.998
gene:TraesCS1A03G0172800	Chr1A	55989904	55991408	+	55990656	Chr1A	53051694	53053198	+	53052446	1.0	0.996
gene:TraesCS1A03G0173200	Chr1A	56027541	56028637	+	56028089	Chr1A	53077601	53078697	+	53078149	1.0	0.998
gene:TraesCS1A03G0173600	Chr1A	56186814	56190149	+	56188481	Chr1A	53200436	53203767	+	53202101	1.0	0.997
gene:TraesCS1A03G0173700	Chr1A	56198002	56199102	+	56198552	Chr1A	53224063	53225163	+	53224613	1.0	0.998
gene:TraesCS1A03G0174000	Chr1A	56360622	56369810	+	56365216	Chr1A	53379505	53388693	+	53384099	0.998	0.992
gene:TraesCS1A03G0174700	Chr1A	56411367	56419903	-	56415635	Chr1A	53411820	53420463	-	53416141	1.0	0.998
gene:TraesCS1A03G0174800	Chr1A	56500241	56504081	-	56502161	Chr1A	53501738	53505578	-	53503658	1.0	1.0
gene:TraesCS1A03G0174900	Chr1A	56507375	56509248	+	56508311	Chr1A	53509020	53510937	+	53509978	1.0	0.98
gene:TraesCS1A03G0175100	Chr1A	56515146	56515932	-	56515539	Chr1A	53516835	53517621	-	53517228	1.0	1.0
gene:TraesCS1A03G0175200	Chr1A	56521871	56525633	-	56523752	Chr1A	53523650	53527091	-	53525370	1.0	0.999
gene:TraesCS1A03G0175300	Chr1A	56528583	56534010	-	56531296	Chr1A	53530041	53535468	-	53532754	1.0	1.0
gene:TraesCS1A03G0175400	Chr1A	56581390	56584398	-	56582894	Chr1A	53581863	53584871	-	53583367	1.0	1.0
gene:TraesCS1A03G0175800	Chr1A	56855744	56861819	+	56858781	Chr1A	53867871	53873946	+	53870908	1.0	1.0
gene:TraesCS1A03G0176100	Chr1A	56964854	56967807	+	56966330	Chr1A	53977781	53980734	+	53979257	1.0	0.999
gene:TraesCS1A03G0176200	Chr1A	56967073	56969296	-	56968184	Chr1A	53980000	53982223	-	53981111	1.0	1.0
gene:TraesCS1A03G0176800	Chr1A	58834961	58837366	+	58836163	Chr1A	55864169	55866574	+	55865371	1.0	1.0
gene:TraesCS1A03G0177300	Chr1A	59089146	59090442	+	59089794	Chr1A	56119050	56120346	+	56119698	1.0	1.0
gene:TraesCS1A03G0177400	Chr1A	59097903	59098196	+	59098049	Chr1A	56127807	56128100	+	56127953	1.0	1.0
gene:TraesCS1A03G0177500	Chr1A	59114065	59115460	+	59114762	Chr1A	56144103	56145498	+	56144800	1.0	1.0
gene:TraesCS1A03G0177600	Chr1A	59117136	59124390	-	59120763	Chr1A	56147174	56154471	-	56150822	1.0	1.0
gene:TraesCS1A03G0177700	Chr1A	59412013	59418229	+	59415121	Chr1A	56443889	56450104	+	56446996	1.0	1.0
gene:TraesCS1A03G0177800	Chr1A	59664453	59665577	-	59665015	Chr1A	56693535	56694659	-	56694097	1.0	1.0
gene:TraesCS1A03G0178200	Chr1A	59676633	59677169	+	59676901	Chr1A	56705199	56705735	+	56705467	1.0	1.0
gene:TraesCS1A03G0178300	Chr1A	59677329	59679228	+	59678278	Chr1A	56705895	56707794	+	56706844	1.0	1.0
gene:TraesCS1A03G0178400	Chr1A	59681014	59683444	+	59682229	Chr1A	56709580	56712010	+	56710795	1.0	1.0
gene:TraesCS1A03G0178500	Chr1A	59683588	59685555	+	59684571	Chr1A	56712154	56714132	+	56713143	1.0	0.991
gene:TraesCS1A03G0178600	Chr1A	59700278	59702960	+	59701619	Chr1A	56724611	56727293	+	56725952	1.0	1.0
gene:TraesCS1A03G0178800	Chr1A	59705265	59708210	-	59706737	Chr1A	56729598	56732543	-	56731070	1.0	0.999
gene:TraesCS1A03G0179100	Chr1A	59798189	59803377	-	59800783	Chr1A	56822906	56828094	-	56825500	1.0	1.0
gene:TraesCS1A03G0179400	Chr1A	59885113	59889701	-	59887407	Chr1A	56909527	56914115	-	56911821	1.0	1.0
gene:TraesCS1A03G0179500	Chr1A	59893375	59894625	-	59894000	Chr1A	56917789	56919039	-	56918414	1.0	1.0
gene:TraesCS1A03G0179600	Chr1A	59898406	59899722	-	59899064	Chr1A	56922820	56924136	-	56923478	1.0	1.0
gene:TraesCS1A03G0179700	Chr1A	59899735	59900736	-	59900235	Chr1A	56924149	56925150	-	56924649	1.0	1.0
gene:TraesCS1A03G0179800	Chr1A	60125031	60126679	+	60125855	Chr1A	57168671	57170319	+	57169495	1.0	1.0
gene:TraesCS1A03G0179900	Chr1A	60129322	60130170	-	60129746	Chr1A	57172962	57173810	-	57173386	1.0	1.0
gene:TraesCS1A03G0180000	Chr1A	60172185	60173516	-	60172850	Chr1A	57215948	57217279	-	57216613	1.0	1.0
gene:TraesCS1A03G0180100	Chr1A	60240052	60241717	-	60240884	Chr1A	57283976	57285641	-	57284808	1.0	1.0
gene:TraesCS1A03G0180200	Chr1A	60249616	60250782	-	60250199	Chr1A	57293540	57294706	-	57294123	1.0	1.0
gene:TraesCS1A03G0180300	Chr1A	60255088	60261136	+	60258112	Chr1A	57299012	57305071	+	57302041	1.0	1.0
gene:TraesCS1A03G0181200	Chr1A	60612990	60615589	+	60614289	Chr1A	57658763	57661362	+	57660062	1.0	1.0
gene:TraesCS1A03G0181500	Chr1A	60657645	60659558	+	60658601	Chr1A	57703516	57705429	+	57704472	1.0	0.999
gene:TraesCS1A03G0181600	Chr1A	60660110	60667439	-	60663774	Chr1A	57705928	57713246	-	57709587	0.996	0.996
gene:TraesCS1A03G0182400	Chr1A	60689294	60693901	-	60691597	Chr1A	57735792	57740399	-	57738095	1.0	1.0
gene:TraesCS1A03G0183000	Chr1A	60775307	60778434	+	60776870	Chr1A	57822875	57826002	+	57824438	1.0	1.0
gene:TraesCS1A03G0183700	Chr1A	60855174	60855971	-	60855572	Chr1A	57903819	57904616	-	57904217	1.0	1.0
gene:TraesCS1A03G0184800	Chr1A	60965417	60966214	+	60965815	Chr1A	58013285	58014082	+	58013683	1.0	1.0
gene:TraesCS1A03G0185100	Chr1A	60967800	60971095	-	60969447	Chr1A	58015668	58018963	-	58017315	1.0	1.0
gene:TraesCS1A03G0185400	Chr1A	61186387	61201326	+	61193856	Chr1A	58235313	58250220	+	58242766	0.993	0.979
gene:TraesCS1A03G0185500	Chr1A	61232958	61238200	-	61235579	Chr1A	58281861	58287103	-	58284482	1.0	1.0
gene:TraesCS1A03G0185600	Chr1A	61323445	61328915	-	61326180	Chr1A	58372747	58378217	-	58375482	1.0	0.999
gene:TraesCS1A03G0185700	Chr1A	61343500	61343916	+	61343708	Chr1A	58392802	58393218	+	58393010	1.0	1.0
gene:TraesCS1A03G0185800	Chr1A	61384393	61390468	-	61387430	Chr1A	58433703	58439778	-	58436740	1.0	1.0
gene:TraesCS1A03G0186000	Chr1A	61413159	61416771	+	61414965	Chr1A	58462476	58466088	+	58464282	1.0	1.0
gene:TraesCS1A03G0186100	Chr1A	61428094	61429776	+	61428935	Chr1A	58477410	58479092	+	58478251	1.0	1.0
gene:TraesCS1A03G0186400	Chr1A	61594236	61595027	-	61594631	Chr1A	58643791	58644582	-	58644186	1.0	1.0
gene:TraesCS1A03G0186500	Chr1A	61612118	61620316	-	61616217	Chr1A	58661670	58669868	-	58665769	1.0	1.0
gene:TraesCS1A03G0186700	Chr1A	61693460	61696355	+	61694907	Chr1A	58743262	58746157	+	58744709	1.0	0.999
gene:TraesCS1A03G0187200	Chr1A	61986021	61988766	-	61987393	Chr1A	59036318	59039063	-	59037690	1.0	1.0
gene:TraesCS1A03G0187300	Chr1A	61989312	61989626	+	61989469	Chr1A	59039609	59039923	+	59039766	1.0	1.0
gene:TraesCS1A03G0187800	Chr1A	62091394	62094313	+	62092853	Chr1A	59142149	59145068	+	59143608	1.0	1.0
gene:TraesCS1A03G0187900	Chr1A	62317314	62318658	-	62317986	Chr1A	59369545	59370889	-	59370217	1.0	1.0
gene:TraesCS1A03G0188100	Chr1A	62325604	62326011	-	62325807	Chr1A	59377835	59378242	-	59378038	1.0	1.0
gene:TraesCS1A03G0188200	Chr1A	62333267	62336943	-	62335105	Chr1A	59385497	59389174	-	59387335	1.0	1.0
gene:TraesCS1A03G0188500	Chr1A	62419920	62422031	-	62420975	Chr1A	59472780	59474891	-	59473835	1.0	1.0
gene:TraesCS1A03G0189300	Chr1A	62664056	62666461	+	62665258	Chr1A	59720745	59723409	+	59722077	1.0	1.0
gene:TraesCS1A03G0189700	Chr1A	62815999	62818574	+	62817286	Chr1A	59874513	59877088	+	59875800	1.0	0.999
gene:TraesCS1A03G0189800	Chr1A	62819009	62823447	-	62821228	Chr1A	59877523	59881961	-	59879742	1.0	0.992
gene:TraesCS1A03G0190000	Chr1A	63003403	63006984	+	63005193	Chr1A	60057337	60060918	+	60059127	1.0	1.0
gene:TraesCS1A03G0190200	Chr1A	63200227	63204046	+	63202136	Chr1A	60254964	60258783	+	60256873	1.0	1.0
gene:TraesCS1A03G0190300	Chr1A	63268036	63269847	+	63268941	Chr1A	60322764	60324575	+	60323669	1.0	1.0
gene:TraesCS1A03G0190400	Chr1A	63273241	63274596	+	63273918	Chr1A	60327969	60329324	+	60328646	1.0	1.0
gene:TraesCS1A03G0190900	Chr1A	63419577	63421300	-	63420438	Chr1A	60474369	60476092	-	60475230	1.0	1.0
gene:TraesCS1A03G0191000	Chr1A	63473285	63474774	+	63474029	Chr1A	60528428	60529917	+	60529172	1.0	1.0
gene:TraesCS1A03G0191400	Chr1A	63496300	63498066	+	63497183	Chr1A	60552082	60553848	+	60552965	1.0	0.999
gene:TraesCS1A03G0191900	Chr1A	63589819	63592653	+	63591236	Chr1A	60647093	60649927	+	60648510	1.0	1.0
gene:TraesCS1A03G0192600	Chr1A	63803503	63804862	+	63804182	Chr1A	60863277	60864636	+	60863956	1.0	1.0
gene:TraesCS1A03G0192800	Chr1A	63846438	63853702	-	63850070	Chr1A	60907347	60914611	-	60910979	1.0	1.0
gene:TraesCS1A03G0193000	Chr1A	64035762	64037003	+	64036382	Chr1A	61099017	61100258	+	61099637	1.0	1.0
gene:TraesCS1A03G0193100	Chr1A	64172020	64173340	+	64172680	Chr1A	61236303	61237623	+	61236963	1.0	1.0
gene:TraesCS1A03G0193200	Chr1A	64175878	64176693	-	64176285	Chr1A	61240161	61240976	-	61240568	1.0	1.0
gene:TraesCS1A03G0193300	Chr1A	64466500	64466991	+	64466745	Chr1A	61531790	61532281	+	61532035	1.0	1.0
gene:TraesCS1A03G0193400	Chr1A	64467037	64467309	+	64467173	Chr1A	61532327	61532599	+	61532463	1.0	1.0
gene:TraesCS1A03G0193500	Chr1A	64470859	64471716	+	64471287	Chr1A	61536149	61537006	+	61536577	1.0	1.0
gene:TraesCS1A03G0193600	Chr1A	64477910	64480824	-	64479367	Chr1A	61543200	61546114	-	61544657	1.0	1.0
gene:TraesCS1A03G0193700	Chr1A	64707358	64708791	-	64708074	Chr1A	61775177	61776610	-	61775893	1.0	1.0
gene:TraesCS1A03G0193800	Chr1A	65028172	65029882	+	65029027	Chr1A	62097577	62099287	+	62098432	1.0	1.0
gene:TraesCS1A03G0193900	Chr1A	65062389	65066749	+	65064569	Chr1A	62131521	62135881	+	62133701	1.0	1.0
gene:TraesCS1A03G0194000	Chr1A	65066873	65069915	-	65068394	Chr1A	62136005	62139047	-	62137526	1.0	1.0
gene:TraesCS1A03G0194200	Chr1A	65244320	65244631	-	65244475	Chr1A	62315192	62315503	-	62315347	1.0	1.0
gene:TraesCS1A03G0194500	Chr1A	65451873	65452640	-	65452256	Chr1A	62528103	62528870	-	62528486	1.0	1.0
gene:TraesCS1A03G0194600	Chr1A	65493030	65494512	+	65493771	Chr1A	62569075	62570557	+	62569816	1.0	1.0
gene:TraesCS1A03G0194700	Chr1A	65497696	65500589	-	65499142	Chr1A	62573562	62576455	-	62575008	1.0	1.0
gene:TraesCS1A03G0194800	Chr1A	65504577	65509379	-	65506978	Chr1A	62580443	62585153	-	62582798	1.0	1.0
gene:TraesCS1A03G0194900	Chr1A	65533128	65534267	-	65533697	Chr1A	62608905	62610044	-	62609474	1.0	1.0
gene:TraesCS1A03G0195000	Chr1A	65773696	65777763	-	65775729	Chr1A	62849819	62853886	-	62851852	1.0	1.0
gene:TraesCS1A03G0195200	Chr1A	65912137	65917388	-	65914762	Chr1A	62990765	62996016	-	62993390	1.0	1.0
gene:TraesCS1A03G0195700	Chr1A	66175672	66182124	-	66178898	Chr1A	63245789	63252477	-	63249133	1.0	1.0
gene:TraesCS1A03G0196100	Chr1A	66195861	66197512	-	66196686	Chr1A	63265550	63267201	-	63266375	1.0	1.0
gene:TraesCS1A03G0196400	Chr1A	66407876	66408825	-	66408350	Chr1A	63482781	63483730	-	63483255	1.0	1.0
gene:TraesCS1A03G0197100	Chr1A	66834859	66844775	+	66839817	Chr1A	63919397	63929618	+	63924507	1.0	1.0
gene:TraesCS1A03G0197600	Chr1A	67022388	67029094	+	67025741	Chr1A	64107979	64114685	+	64111332	1.0	0.999
gene:TraesCS1A03G0197700	Chr1A	67120116	67121974	+	67121045	Chr1A	64207547	64209405	+	64208476	1.0	1.0
gene:TraesCS1A03G0197900	Chr1A	67141325	67143570	-	67142447	Chr1A	64228783	64231028	-	64229905	1.0	1.0
gene:TraesCS1A03G0198400	Chr1A	67250515	67251985	-	67251250	Chr1A	64345094	64346564	-	64345829	1.0	1.0
gene:TraesCS1A03G0198500	Chr1A	67253542	67254966	-	67254254	Chr1A	64348121	64349545	-	64348833	1.0	1.0
gene:TraesCS1A03G0199100	Chr1A	67305320	67305604	-	67305462	Chr1A	64400449	64400733	-	64400591	1.0	1.0
gene:TraesCS1A03G0199400	Chr1A	67312345	67312743	+	67312544	Chr1A	64407022	64407420	+	64407221	1.0	1.0
gene:TraesCS1A03G0200200	Chr1A	67672925	67677228	+	67675076	Chr1A	64780049	64784352	+	64782200	1.0	1.0
gene:TraesCS1A03G0200300	Chr1A	67677755	67679803	+	67678779	Chr1A	64784879	64786927	+	64785903	1.0	1.0
gene:TraesCS1A03G0200400	Chr1A	67801079	67802567	-	67801823	Chr1A	64907972	64909460	-	64908716	1.0	1.0
gene:TraesCS1A03G0200500	Chr1A	68023697	68024516	-	68024106	Chr1A	65131117	65131936	-	65131526	1.0	1.0
gene:TraesCS1A03G0200600	Chr1A	68071138	68072528	+	68071833	Chr1A	65178395	65179785	+	65179090	1.0	1.0
gene:TraesCS1A03G0200700	Chr1A	68165419	68166482	-	68165950	Chr1A	65273056	65274119	-	65273587	1.0	0.998
gene:TraesCS1A03G0200900	Chr1A	68196470	68201485	-	68198977	Chr1A	65304391	65309232	-	65306811	1.0	1.0
gene:TraesCS1A03G0201000	Chr1A	68204436	68205745	-	68205090	Chr1A	65312326	65313635	-	65312980	1.0	1.0
gene:TraesCS1A03G0201200	Chr1A	68229789	68230382	+	68230085	Chr1A	65337676	65338269	+	65337972	1.0	1.0
gene:TraesCS1A03G0201600	Chr1A	68259395	68268602	-	68263998	Chr1A	65367578	65376785	-	65372181	1.0	1.0
gene:TraesCS1A03G0201700	Chr1A	68578653	68581512	+	68580082	Chr1A	65684775	65687634	+	65686204	1.0	1.0
gene:TraesCS1A03G0202100	Chr1A	69295927	69298455	+	69297191	Chr1A	66400088	66402615	+	66401351	0.999	0.998
gene:TraesCS1A03G0202600	Chr1A	69868498	69870673	+	69869585	Chr1A	66975938	66978113	+	66977025	1.0	1.0
gene:TraesCS1A03G0202700	Chr1A	70083942	70087986	+	70085964	Chr1A	67198106	67202150	+	67200128	1.0	1.0
gene:TraesCS1A03G0202800	Chr1A	70089871	70099286	-	70094578	Chr1A	67204035	67213434	-	67208734	1.0	1.0
gene:TraesCS1A03G0203000	Chr1A	70360679	70361182	-	70360930	Chr1A	67469346	67469849	-	67469597	1.0	1.0
gene:TraesCS1A03G0203200	Chr1A	70698836	70699272	-	70699054	Chr1A	67811170	67811606	-	67811388	1.0	1.0
gene:TraesCS1A03G0203500	Chr1A	70770959	70772620	-	70771789	Chr1A	67883905	67885566	-	67884735	1.0	1.0
gene:TraesCS1A03G0203700	Chr1A	70846884	70847618	+	70847251	Chr1A	67959419	67960153	+	67959786	1.0	1.0
gene:TraesCS1A03G0204700	Chr1A	71574675	71576068	-	71575371	Chr1A	68685634	68687013	-	68686323	1.0	1.0
gene:TraesCS1A03G0204800	Chr1A	71576713	71581198	-	71578955	Chr1A	68687658	68692143	-	68689900	1.0	1.0
gene:TraesCS1A03G0204900	Chr1A	71777438	71781943	-	71779690	Chr1A	68887889	68892350	-	68890119	0.985	0.985
gene:TraesCS1A03G0205200	Chr1A	72424359	72425682	-	72425020	Chr1A	69529268	69530591	-	69529929	1.0	1.0
gene:TraesCS1A03G0205400	Chr1A	73079975	73081055	-	73080515	Chr1A	70186582	70187643	-	70187112	0.971	0.971
gene:TraesCS1A03G0205300	Chr1A	73076996	73086810	+	73081903	Chr1A	70183603	70193456	+	70188529	1.0	1.0
gene:TraesCS1A03G0205600	Chr1A	73287995	73288297	-	73288146	Chr1A	70395013	70395315	-	70395164	1.0	1.0
gene:TraesCS1A03G0205900	Chr1A	73321205	73326406	-	73323805	Chr1A	70428222	70433423	-	70430822	1.0	1.0
gene:TraesCS1A03G0206000	Chr1A	73441533	73441835	-	73441684	Chr1A	70548254	70548556	-	70548405	1.0	1.0
gene:TraesCS1A03G0206200	Chr1A	73457378	73458244	-	73457811	Chr1A	70563925	70564791	-	70564358	1.0	1.0
gene:TraesCS1A03G0206300	Chr1A	73468812	73477389	-	73473100	Chr1A	70575624	70584201	-	70579912	1.0	0.999
gene:TraesCS1A03G0206800	Chr1A	73626100	73626648	-	73626374	Chr1A	70732658	70733206	-	70732932	1.0	1.0
gene:TraesCS1A03G0206900	Chr1A	73683991	73684266	-	73684128	Chr1A	70790559	70790834	-	70790696	1.0	1.0
gene:TraesCS1A03G0207200	Chr1A	73823627	73824210	-	73823918	Chr1A	70931687	70932270	-	70931978	1.0	1.0
gene:TraesCS1A03G0207300	Chr1A	73927355	73928015	-	73927685	Chr1A	71035750	71036410	-	71036080	1.0	1.0
gene:TraesCS1A03G0207500	Chr1A	73937309	73940294	-	73938801	Chr1A	71045703	71048688	-	71047195	1.0	0.998
gene:TraesCS1A03G0207600	Chr1A	74067722	74073117	+	74070419	Chr1A	71176435	71181830	+	71179132	1.0	1.0
gene:TraesCS1A03G0207700	Chr1A	74100684	74102526	-	74101605	Chr1A	71211062	71212904	-	71211983	1.0	1.0
gene:TraesCS1A03G0207900	Chr1A	74162336	74163433	+	74162884	Chr1A	71272838	71273935	+	71273386	1.0	1.0
gene:TraesCS1A03G0208000	Chr1A	74164388	74168053	-	74166220	Chr1A	71274890	71278555	-	71276722	1.0	1.0
gene:TraesCS1A03G0208300	Chr1A	74217859	74218407	+	74218133	Chr1A	71328223	71328771	+	71328497	1.0	1.0
gene:TraesCS1A03G0209800	Chr1A	75149957	75153219	-	75151588	Chr1A	72268841	72272103	-	72270472	1.0	1.0
gene:TraesCS1A03G0209900	Chr1A	75153323	75158393	-	75155858	Chr1A	72272207	72277277	-	72274742	1.0	1.0
gene:TraesCS1A03G0210000	Chr1A	75458679	75461231	-	75459955	Chr1A	72571075	72573627	-	72572351	1.0	1.0
gene:TraesCS1A03G0210100	Chr1A	75493461	75493793	+	75493627	Chr1A	72606245	72606577	+	72606411	1.0	1.0
gene:TraesCS1A03G0210300	Chr1A	75659872	75664946	+	75662409	Chr1A	72773539	72778613	+	72776076	1.0	1.0
