gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS5A03G0396200	Chr5A	316045607	316051106	+	316048356	Chr5A	318455883	318461382	+	318458632	1.0	1.0
gene:TraesCS5A03G0396500	Chr5A	316536632	316540197	+	316538414	Chr5A	318958791	318962356	+	318960573	1.0	1.0
gene:TraesCS5A03G0396900	Chr5A	316639143	316640718	+	316639930	Chr5A	319061369	319062943	+	319062156	0.999	0.999
gene:TraesCS5A03G0397000	Chr5A	316645762	316650558	-	316648160	Chr5A	319067992	319072788	-	319070390	1.0	1.0
gene:TraesCS5A03G0397100	Chr5A	316903092	316903844	-	316903468	Chr5A	319326321	319327073	-	319326697	1.0	0.998
gene:TraesCS5A03G0397400	Chr5A	317064325	317070695	-	317067510	Chr5A	319487382	319493567	-	319490474	1.0	1.0
gene:TraesCS5A03G0397500	Chr5A	317210996	317211917	+	317211456	Chr5A	319634013	319634934	+	319634473	1.0	1.0
gene:TraesCS5A03G0397600	Chr5A	317780622	317784381	+	317782501	Chr5A	320212112	320215838	+	320213975	0.976	0.976
gene:TraesCS5A03G0397700	Chr5A	317788576	317790319	-	317789447	Chr5A	320220021	320221764	-	320220892	1.0	1.0
gene:TraesCS5A03G0397800	Chr5A	317796474	317798224	-	317797349	Chr5A	320227427	320229177	-	320228302	1.0	1.0
gene:TraesCS5A03G0398400	Chr5A	318239679	318242306	+	318240992	Chr5A	320672172	320674799	+	320673485	1.0	1.0
gene:TraesCS5A03G0398500	Chr5A	319298279	319301932	+	319300105	Chr5A	321743367	321747020	+	321745193	1.0	1.0
gene:TraesCS5A03G0398600	Chr5A	319357402	319358522	-	319357962	Chr5A	321802009	321803129	-	321802569	1.0	1.0
gene:TraesCS5A03G0398800	Chr5A	319359504	319390873	-	319375188	Chr5A	321804111	321835772	-	321819941	1.0	1.0
gene:TraesCS5A03G0399200	Chr5A	319766517	319772243	+	319769380	Chr5A	322212261	322217987	+	322215124	1.0	1.0
gene:TraesCS5A03G0399300	Chr5A	319772392	319775547	-	319773969	Chr5A	322218136	322221291	-	322219713	1.0	1.0
gene:TraesCS5A03G0399700	Chr5A	320296702	320299723	-	320298212	Chr5A	322747058	322750079	-	322748568	1.0	1.0
gene:TraesCS5A03G0400100	Chr5A	320760140	320763977	+	320762058	Chr5A	323211116	323215104	+	323213110	1.0	1.0
gene:TraesCS5A03G0400200	Chr5A	320803861	320808949	+	320806405	Chr5A	323255130	323260218	+	323257674	1.0	1.0
gene:TraesCS5A03G0400900	Chr5A	321099541	321105737	+	321102639	Chr5A	323550675	323556871	+	323553773	1.0	1.0
gene:TraesCS5A03G0401000	Chr5A	321281992	321282375	+	321282183	Chr5A	323733754	323734137	+	323733945	1.0	1.0
gene:TraesCS5A03G0401100	Chr5A	321538760	321540321	+	321539540	Chr5A	323993252	323994813	+	323994032	1.0	1.0
gene:TraesCS5A03G0401800	Chr5A	321556900	321558293	+	321557596	Chr5A	324011392	324012785	+	324012088	1.0	1.0
gene:TraesCS5A03G0401900	Chr5A	321560681	321563548	-	321562114	Chr5A	324015173	324018039	-	324016606	1.0	1.0
gene:TraesCS5A03G0402100	Chr5A	321589286	321590378	+	321589832	Chr5A	324043754	324044846	+	324044300	1.0	1.0
gene:TraesCS5A03G0402300	Chr5A	321861753	321863810	+	321862781	Chr5A	324316217	324318274	+	324317245	1.0	1.0
gene:TraesCS5A03G0402400	Chr5A	321864286	321865791	-	321865038	Chr5A	324318750	324320255	-	324319502	1.0	1.0
gene:TraesCS5A03G0402700	Chr5A	322252514	322256159	-	322254336	Chr5A	324707091	324710736	-	324708913	1.0	1.0
gene:TraesCS5A03G0402900	Chr5A	322425739	322429689	-	322427714	Chr5A	324880136	324884086	-	324882111	1.0	1.0
gene:TraesCS5A03G0403600	Chr5A	322450541	322455677	-	322453109	Chr5A	324904938	324910074	-	324907506	1.0	1.0
gene:TraesCS5A03G0403900	Chr5A	322459590	322462205	-	322460897	Chr5A	324913987	324916602	-	324915294	1.0	1.0
gene:TraesCS5A03G0404100	Chr5A	322462461	322464403	+	322463432	Chr5A	324916858	324918800	+	324917829	1.0	1.0
gene:TraesCS5A03G0404200	Chr5A	322464575	322467341	-	322465958	Chr5A	324918972	324921738	-	324920355	1.0	1.0
gene:TraesCS5A03G0404700	Chr5A	322723546	322725118	-	322724332	Chr5A	325175083	325176655	-	325175869	1.0	1.0
gene:TraesCS5A03G0405100	Chr5A	323010378	323012431	+	323011404	Chr5A	325462684	325464737	+	325463710	1.0	1.0
gene:TraesCS5A03G0405200	Chr5A	323144372	323148194	+	323146283	Chr5A	325596661	325600483	+	325598572	1.0	1.0
gene:TraesCS5A03G0405300	Chr5A	323208613	323210990	+	323209801	Chr5A	325661560	325663937	+	325662748	1.0	1.0
gene:TraesCS5A03G0406100	Chr5A	323547553	323549641	+	323548597	Chr5A	326002791	326004879	+	326003835	1.0	1.0
gene:TraesCS5A03G0406800	Chr5A	323877370	323878931	+	323878150	Chr5A	326332655	326334216	+	326333435	1.0	1.0
gene:TraesCS5A03G0407500	Chr5A	324594383	324598641	+	324596512	Chr5A	327045551	327049809	+	327047680	1.0	1.0
gene:TraesCS5A03G0407600	Chr5A	324599721	324600894	+	324600307	Chr5A	327050889	327052062	+	327051475	1.0	1.0
gene:TraesCS5A03G0408000	Chr5A	324925661	324926469	-	324926065	Chr5A	327388488	327389296	-	327388892	1.0	1.0
gene:TraesCS5A03G0408300	Chr5A	325001046	325004207	+	325002626	Chr5A	327472244	327475405	+	327473824	1.0	1.0
gene:TraesCS5A03G0408500	Chr5A	325216415	325217153	+	325216784	Chr5A	327687995	327688733	+	327688364	1.0	1.0
gene:TraesCS5A03G0409400	Chr5A	325691433	325692304	+	325691868	Chr5A	328168507	328169378	+	328168942	1.0	1.0
gene:TraesCS5A03G0409500	Chr5A	325694815	325695158	-	325694986	Chr5A	328171889	328172232	-	328172060	1.0	1.0
gene:TraesCS5A03G0409600	Chr5A	325880489	325886878	-	325883683	Chr5A	328358168	328364557	-	328361362	1.0	1.0
gene:TraesCS5A03G0409700	Chr5A	325888943	325895695	-	325892319	Chr5A	328366833	328373585	-	328370209	1.0	1.0
gene:TraesCS5A03G0409800	Chr5A	326253061	326253458	-	326253259	Chr5A	328734890	328735287	-	328735088	1.0	1.0
gene:TraesCS5A03G0409900	Chr5A	326312455	326313084	-	326312769	Chr5A	328793719	328794348	-	328794033	1.0	1.0
gene:TraesCS5A03G0410000	Chr5A	326316425	326317060	-	326316742	Chr5A	328797689	328798324	-	328798006	1.0	1.0
gene:TraesCS5A03G0410200	Chr5A	326438190	326440951	+	326439570	Chr5A	328918592	328921353	+	328919972	1.0	1.0
gene:TraesCS5A03G0410300	Chr5A	326459800	326460463	-	326460131	Chr5A	328940202	328940865	-	328940533	1.0	1.0
gene:TraesCS5A03G0410400	Chr5A	326500022	326503094	+	326501558	Chr5A	328980988	328984060	+	328982524	1.0	1.0
gene:TraesCS5A03G0410500	Chr5A	326503431	326504526	-	326503978	Chr5A	328984397	328985492	-	328984944	1.0	1.0
gene:TraesCS5A03G0410600	Chr5A	326503907	326504593	+	326504250	Chr5A	328984873	328985559	+	328985216	1.0	1.0
gene:TraesCS5A03G0410700	Chr5A	326546464	326550333	-	326548398	Chr5A	329027752	329031621	-	329029686	1.0	1.0
gene:TraesCS5A03G0410800	Chr5A	326562744	326565171	-	326563957	Chr5A	329044462	329046889	-	329045675	1.0	1.0
gene:TraesCS5A03G0410900	Chr5A	326789534	326795410	+	326792472	Chr5A	329272162	329278038	+	329275100	1.0	0.999
gene:TraesCS5A03G0411100	Chr5A	326940056	326941882	-	326940969	Chr5A	329423022	329424850	-	329423936	1.0	0.998
gene:TraesCS5A03G0411300	Chr5A	327153675	327154896	+	327154285	Chr5A	329643973	329645194	+	329644583	1.0	1.0
gene:TraesCS5A03G0411500	Chr5A	327163561	327167560	-	327165560	Chr5A	329653859	329657858	-	329655858	1.0	1.0
gene:TraesCS5A03G0411600	Chr5A	327222775	327226704	-	327224739	Chr5A	329713523	329717452	-	329715487	1.0	1.0
gene:TraesCS5A03G0411800	Chr5A	327584573	327595902	+	327590237	Chr5A	330083664	330094995	+	330089329	1.0	1.0
gene:TraesCS5A03G0412000	Chr5A	327596260	327597601	+	327596930	Chr5A	330095353	330096694	+	330096023	1.0	1.0
gene:TraesCS5A03G0412200	Chr5A	327932830	327936201	+	327934515	Chr5A	330435632	330439003	+	330437317	1.0	1.0
gene:TraesCS5A03G0412300	Chr5A	327936399	327938861	-	327937630	Chr5A	330439201	330441663	-	330440432	1.0	1.0
gene:TraesCS5A03G0412600	Chr5A	328076230	328078065	-	328077147	Chr5A	330579010	330580845	-	330579927	1.0	1.0
gene:TraesCS5A03G0412500	Chr5A	328074111	328081328	+	328077719	Chr5A	330576893	330584108	+	330580500	1.0	1.0
gene:TraesCS5A03G0412700	Chr5A	328083941	328086115	+	328085028	Chr5A	330586721	330588895	+	330587808	1.0	1.0
gene:TraesCS5A03G0412800	Chr5A	328224735	328226243	+	328225489	Chr5A	330727654	330729162	+	330728408	1.0	1.0
gene:TraesCS5A03G0413000	Chr5A	328406341	328408572	+	328407456	Chr5A	330910191	330912422	+	330911306	1.0	1.0
gene:TraesCS5A03G0413300	Chr5A	328415220	328417627	+	328416423	Chr5A	330919071	330921478	+	330920274	1.0	1.0
gene:TraesCS5A03G0413400	Chr5A	328417659	328424412	-	328421035	Chr5A	330921510	330928596	-	330925053	1.0	1.0
gene:TraesCS5A03G0413900	Chr5A	328504319	328507854	-	328506086	Chr5A	331006872	331010407	-	331008639	1.0	1.0
gene:TraesCS5A03G0414000	Chr5A	328507127	328507554	+	328507340	Chr5A	331009680	331010107	+	331009893	1.0	1.0
gene:TraesCS5A03G0414200	Chr5A	328578781	328581440	-	328580110	Chr5A	331075936	331078595	-	331077265	1.0	1.0
gene:TraesCS5A03G0414600	Chr5A	329045894	329048696	+	329047295	Chr5A	331542592	331545394	+	331543993	1.0	1.0
gene:TraesCS5A03G0414700	Chr5A	329051693	329054278	-	329052985	Chr5A	331548391	331550976	-	331549683	1.0	1.0
gene:TraesCS5A03G0414800	Chr5A	329156770	329160564	-	329158667	Chr5A	331653200	331656994	-	331655097	1.0	1.0
gene:TraesCS5A03G0415100	Chr5A	329208535	329209023	-	329208779	Chr5A	331708361	331708849	-	331708605	1.0	1.0
gene:TraesCS5A03G0415300	Chr5A	329217389	329226869	-	329222129	Chr5A	331717499	331726979	-	331722239	1.0	0.999
gene:TraesCS5A03G0415400	Chr5A	329296742	329301096	+	329298919	Chr5A	331797081	331801435	+	331799258	1.0	1.0
gene:TraesCS5A03G0415500	Chr5A	329301416	329303840	+	329302628	Chr5A	331801755	331804179	+	331802967	1.0	1.0
gene:TraesCS5A03G0415600	Chr5A	329305389	329309753	-	329307571	Chr5A	331805728	331810091	-	331807909	1.0	1.0
gene:TraesCS5A03G0416100	Chr5A	329338149	329339149	-	329338649	Chr5A	331838485	331839485	-	331838985	1.0	1.0
gene:TraesCS5A03G0416200	Chr5A	329422479	329423159	-	329422819	Chr5A	331923088	331923768	-	331923428	1.0	1.0
gene:TraesCS5A03G0416400	Chr5A	329427995	329430825	-	329429410	Chr5A	331928604	331931434	-	331930019	1.0	1.0
gene:TraesCS5A03G0416500	Chr5A	329438082	329442291	-	329440186	Chr5A	331938826	331943035	-	331940930	1.0	1.0
gene:TraesCS5A03G0416600	Chr5A	329442330	329443499	+	329442914	Chr5A	331943074	331944243	+	331943658	1.0	1.0
gene:TraesCS5A03G0416700	Chr5A	329443899	329449206	-	329446552	Chr5A	331944643	331950467	-	331947555	1.0	1.0
gene:TraesCS5A03G0417300	Chr5A	329717872	329723216	-	329720544	Chr5A	332220377	332225721	-	332223049	1.0	1.0
gene:TraesCS5A03G0417600	Chr5A	329735267	329736962	-	329736114	Chr5A	332237770	332239465	-	332238617	1.0	1.0
gene:TraesCS5A03G0417700	Chr5A	329743425	329746358	-	329744891	Chr5A	332245929	332248862	-	332247395	1.0	1.0
gene:TraesCS5A03G0417900	Chr5A	329873147	329876755	+	329874951	Chr5A	332375239	332378847	+	332377043	1.0	1.0
gene:TraesCS5A03G0418200	Chr5A	330179796	330182935	+	330181365	Chr5A	332681628	332684767	+	332683197	1.0	1.0
gene:TraesCS5A03G0418600	Chr5A	330308644	330315511	+	330312077	Chr5A	332811249	332818116	+	332814682	1.0	0.999
gene:TraesCS5A03G0418800	Chr5A	330473157	330477198	+	330475177	Chr5A	332975748	332979789	+	332977768	1.0	1.0
gene:TraesCS5A03G0418900	Chr5A	330478000	330480500	-	330479250	Chr5A	332980591	332983091	-	332981841	1.0	1.0
gene:TraesCS5A03G0419300	Chr5A	330676594	330680826	+	330678710	Chr5A	333181241	333185473	+	333183357	1.0	1.0
gene:TraesCS5A03G0419400	Chr5A	330684241	330685931	+	330685086	Chr5A	333188839	333190529	+	333189684	1.0	1.0
gene:TraesCS5A03G0419500	Chr5A	330713945	330715989	+	330714967	Chr5A	333218682	333220726	+	333219704	1.0	1.0
gene:TraesCS5A03G0419700	Chr5A	330985726	330989844	+	330987785	Chr5A	333489021	333493139	+	333491080	1.0	1.0
gene:TraesCS5A03G0420100	Chr5A	331208469	331211607	+	331210038	Chr5A	333712299	333715437	+	333713868	1.0	1.0
gene:TraesCS5A03G0420500	Chr5A	331446848	331447339	+	331447093	Chr5A	333950732	333951223	+	333950977	1.0	1.0
gene:TraesCS5A03G0420600	Chr5A	331450012	331461361	-	331455686	Chr5A	333953896	333965225	-	333959560	1.0	1.0
gene:TraesCS5A03G0420900	Chr5A	331595307	331599024	+	331597165	Chr5A	334085584	334089570	+	334087577	1.0	0.947
gene:TraesCS5A03G0420800	Chr5A	331594132	331600422	-	331597277	Chr5A	334084409	334090968	-	334087688	1.0	1.0
gene:TraesCS5A03G0421200	Chr5A	331827917	331828966	-	331828441	Chr5A	334316672	334317721	-	334317196	1.0	1.0
gene:TraesCS5A03G0421300	Chr5A	331878332	331883022	+	331880677	Chr5A	334368378	334373068	+	334370723	1.0	1.0
gene:TraesCS5A03G0421700	Chr5A	332221807	332226811	+	332224309	Chr5A	334734810	334739814	+	334737312	1.0	0.999
gene:TraesCS5A03G0422700	Chr5A	332350860	332355596	+	332353228	Chr5A	334864540	334869276	+	334866908	1.0	1.0
gene:TraesCS5A03G0422900	Chr5A	332361771	332362743	-	332362257	Chr5A	334875494	334876466	-	334875980	1.0	1.0
gene:TraesCS5A03G0423000	Chr5A	332363562	332364131	-	332363846	Chr5A	334877285	334877854	-	334877569	1.0	1.0
gene:TraesCS5A03G0423100	Chr5A	332364636	332366068	-	332365352	Chr5A	334878359	334879791	-	334879075	1.0	1.0
gene:TraesCS5A03G0423200	Chr5A	332415515	332423875	+	332419695	Chr5A	334929681	334938307	+	334933994	1.0	1.0
gene:TraesCS5A03G0424000	Chr5A	332761906	332764186	-	332763046	Chr5A	335283855	335286243	-	335285049	1.0	1.0
gene:TraesCS5A03G0424100	Chr5A	332771187	332777072	-	332774129	Chr5A	335293245	335299130	-	335296187	1.0	1.0
gene:TraesCS5A03G0424800	Chr5A	333111097	333120114	+	333115605	Chr5A	335631668	335640685	+	335636176	1.0	1.0
gene:TraesCS5A03G0424900	Chr5A	333185508	333186316	+	333185912	Chr5A	335706641	335707449	+	335707045	1.0	0.998
gene:TraesCS5A03G0425000	Chr5A	333870510	333882146	+	333876328	Chr5A	336394018	336405654	+	336399836	1.0	1.0
gene:TraesCS5A03G0425100	Chr5A	333881853	333885401	-	333883627	Chr5A	336405361	336408909	-	336407135	1.0	1.0
gene:TraesCS5A03G0425200	Chr5A	333903112	333905865	-	333904488	Chr5A	336426889	336429642	-	336428265	1.0	1.0
gene:TraesCS5A03G0426000	Chr5A	334200798	334205213	+	334203005	Chr5A	336725370	336729785	+	336727577	1.0	0.997
gene:TraesCS5A03G0426400	Chr5A	334722030	334725896	-	334723963	Chr5A	337260652	337264518	-	337262585	1.0	1.0
gene:TraesCS5A03G0426800	Chr5A	335107480	335107743	-	335107611	Chr5A	337648301	337648564	-	337648432	1.0	1.0
gene:TraesCS5A03G0427000	Chr5A	335201602	335203631	-	335202616	Chr5A	337742618	337744647	-	337743632	1.0	1.0
gene:TraesCS5A03G0427100	Chr5A	335205874	335210004	-	335207939	Chr5A	337746890	337751020	-	337748955	1.0	1.0
gene:TraesCS5A03G0427300	Chr5A	335214634	335217812	-	335216223	Chr5A	337755650	337758828	-	337757239	1.0	1.0
gene:TraesCS5A03G0427500	Chr5A	335738745	335745084	+	335741914	Chr5A	338294492	338300831	+	338297661	1.0	1.0
gene:TraesCS5A03G0427600	Chr5A	335745339	335752488	-	335748913	Chr5A	338301086	338308241	-	338304663	1.0	1.0
gene:TraesCS5A03G0427700	Chr5A	336119851	336121078	+	336120464	Chr5A	338676205	338677432	+	338676818	1.0	1.0
gene:TraesCS5A03G0427800	Chr5A	336121897	336125241	+	336123569	Chr5A	338678251	338681595	+	338679923	1.0	1.0
gene:TraesCS5A03G0427900	Chr5A	336124986	336128283	-	336126634	Chr5A	338681340	338684637	-	338682988	1.0	1.0
gene:TraesCS5A03G0428000	Chr5A	336131138	336133749	-	336132443	Chr5A	338687491	338690102	-	338688796	1.0	1.0
gene:TraesCS5A03G0428100	Chr5A	336138282	336144792	-	336141537	Chr5A	338694636	338701442	-	338698039	1.0	0.981
gene:TraesCS5A03G0428900	Chr5A	336900397	336907440	+	336903918	Chr5A	339463616	339470659	+	339467137	1.0	1.0
gene:TraesCS5A03G0429000	Chr5A	337392647	337393842	+	337393244	Chr5A	339957631	339958826	+	339958228	1.0	0.999
gene:TraesCS5A03G0429200	Chr5A	338071985	338072837	-	338072411	Chr5A	340638092	340638944	-	340638518	1.0	1.0
gene:TraesCS5A03G0429400	Chr5A	338257478	338258135	-	338257806	Chr5A	340823854	340824511	-	340824182	1.0	1.0
gene:TraesCS5A03G0429500	Chr5A	338269786	338272059	+	338270922	Chr5A	340836350	340838623	+	340837486	1.0	1.0
gene:TraesCS5A03G0429900	Chr5A	338378141	338380717	+	338379429	Chr5A	340944858	340947434	+	340946146	1.0	1.0
gene:TraesCS5A03G0430200	Chr5A	338661191	338664427	+	338662809	Chr5A	341228368	341231604	+	341229986	1.0	1.0
gene:TraesCS5A03G0430300	Chr5A	338664286	338666972	-	338665629	Chr5A	341231463	341234150	-	341232806	1.0	1.0
gene:TraesCS5A03G0430400	Chr5A	338667078	338671562	+	338669320	Chr5A	341234256	341238740	+	341236498	1.0	1.0
gene:TraesCS5A03G0430500	Chr5A	338672565	338694212	+	338683388	Chr5A	341239743	341261669	+	341250706	0.991	0.991
gene:TraesCS5A03G0430700	Chr5A	338717543	338727592	+	338722567	Chr5A	341285267	341295316	+	341290291	1.0	1.0
gene:TraesCS5A03G0430800	Chr5A	338805966	338808761	+	338807363	Chr5A	341374428	341377223	+	341375825	1.0	1.0
gene:TraesCS5A03G0430900	Chr5A	338812138	338823421	+	338817779	Chr5A	341380599	341391881	+	341386240	1.0	1.0
gene:TraesCS5A03G0431100	Chr5A	338844879	338849396	+	338847137	Chr5A	341413397	341417914	+	341415655	1.0	1.0
gene:TraesCS5A03G0431400	Chr5A	338988049	338988786	+	338988417	Chr5A	341558088	341558825	+	341558456	1.0	1.0
gene:TraesCS5A03G0431500	Chr5A	338991604	339007110	-	338999357	Chr5A	341561643	341577181	-	341569412	1.0	1.0
gene:TraesCS5A03G0431600	Chr5A	339322533	339326373	-	339324453	Chr5A	341895611	341899450	-	341897530	1.0	1.0
gene:TraesCS5A03G0431700	Chr5A	339349171	339351249	-	339350210	Chr5A	341922402	341924480	-	341923441	1.0	1.0
gene:TraesCS5A03G0431900	Chr5A	340160517	340165470	+	340162993	Chr5A	342735698	342740651	+	342738174	1.0	1.0
gene:TraesCS5A03G0432100	Chr5A	340165622	340172878	-	340169250	Chr5A	342740803	342748073	-	342744438	1.0	1.0
gene:TraesCS5A03G0432200	Chr5A	340175602	340181727	-	340178664	Chr5A	342750812	342756937	-	342753874	1.0	1.0
gene:TraesCS5A03G0432400	Chr5A	340554415	340560061	+	340557238	Chr5A	343129701	343135347	+	343132524	1.0	1.0
gene:TraesCS5A03G0432900	Chr5A	340692329	340694033	-	340693181	Chr5A	343267680	343269384	-	343268532	1.0	0.999
gene:TraesCS5A03G0433200	Chr5A	341243970	341249167	-	341246568	Chr5A	343823413	343828610	-	343826011	1.0	1.0
gene:TraesCS5A03G0433400	Chr5A	341558331	341570514	-	341564422	Chr5A	344139649	344151812	-	344145730	0.99	0.99
gene:TraesCS5A03G0434000	Chr5A	341919039	341919785	-	341919412	Chr5A	344497241	344497987	-	344497614	1.0	1.0
gene:TraesCS5A03G0434100	Chr5A	341933456	341934878	+	341934167	Chr5A	344511658	344513080	+	344512369	1.0	1.0
gene:TraesCS5A03G0434600	Chr5A	342087364	342098035	+	342092699	Chr5A	344661150	344671821	+	344666485	1.0	1.0
gene:TraesCS5A03G0434700	Chr5A	342098932	342120226	+	342109579	Chr5A	344672718	344694010	+	344683364	1.0	1.0
gene:TraesCS5A03G0435700	Chr5A	342301133	342304184	+	342302658	Chr5A	344874976	344878027	+	344876501	1.0	1.0
gene:TraesCS5A03G0436100	Chr5A	342373732	342375753	-	342374742	Chr5A	344947843	344949864	-	344948853	1.0	1.0
gene:TraesCS5A03G0436200	Chr5A	342465092	342465475	-	342465283	Chr5A	345040178	345040561	-	345040369	1.0	1.0
gene:TraesCS5A03G0436400	Chr5A	342471179	342475145	-	342473162	Chr5A	345046415	345050381	-	345048398	1.0	1.0
gene:TraesCS5A03G0436700	Chr5A	342655297	342664720	+	342660008	Chr5A	345230236	345239659	+	345234947	1.0	1.0
gene:TraesCS5A03G0437000	Chr5A	342780727	342782749	-	342781738	Chr5A	345356543	345358565	-	345357554	1.0	1.0
gene:TraesCS5A03G0437600	Chr5A	343471309	343475216	+	343473262	Chr5A	346047840	346051747	+	346049793	1.0	1.0
gene:TraesCS5A03G0437700	Chr5A	343485245	343493191	-	343489218	Chr5A	346061775	346069584	-	346065679	0.989	0.989
gene:TraesCS5A03G0438100	Chr5A	343865590	343873508	+	343869549	Chr5A	346444982	346452899	+	346448940	1.0	1.0
gene:TraesCS5A03G0438200	Chr5A	344012378	344014328	+	344013353	Chr5A	346593749	346595573	+	346594661	0.935	0.935
gene:TraesCS5A03G0438600	Chr5A	344373563	344376949	-	344375256	Chr5A	346963054	346966440	-	346964747	1.0	1.0
gene:TraesCS5A03G0439400	Chr5A	344943188	344953392	+	344948290	Chr5A	347536443	347546649	+	347541546	1.0	1.0
gene:TraesCS5A03G0439500	Chr5A	344946113	344957458	-	344951785	Chr5A	347539370	347550715	-	347545042	1.0	1.0
gene:TraesCS5A03G0440000	Chr5A	345635392	345640325	+	345637858	Chr5A	348231672	348236600	+	348234136	1.0	0.999
gene:TraesCS5A03G0440300	Chr5A	345751824	345758701	-	345755262	Chr5A	348348314	348355191	-	348351752	1.0	0.999
gene:TraesCS5A03G0440800	Chr5A	346170331	346174883	-	346172607	Chr5A	348762218	348766770	-	348764494	1.0	1.0
gene:TraesCS5A03G0441000	Chr5A	346527568	346531727	-	346529647	Chr5A	349118930	349123089	-	349121009	1.0	1.0
gene:TraesCS5A03G0441200	Chr5A	346538504	346543887	-	346541195	Chr5A	349129364	349134747	-	349132055	1.0	1.0
gene:TraesCS5A03G0441300	Chr5A	346576293	346606211	+	346591252	Chr5A	349167566	349197105	+	349182335	0.969	0.969
gene:TraesCS5A03G0441700	Chr5A	346707913	346709564	+	346708738	Chr5A	349298600	349300251	+	349299425	1.0	1.0
gene:TraesCS5A03G0442100	Chr5A	347412180	347419284	+	347415732	Chr5A	350006779	350013883	+	350010331	1.0	1.0
gene:TraesCS5A03G0442300	Chr5A	347853705	347860798	+	347857251	Chr5A	350451946	350458623	+	350455284	0.983	0.983
gene:TraesCS5A03G0442600	Chr5A	348575149	348584553	+	348579851	Chr5A	351172643	351182064	+	351177353	1.0	1.0
gene:TraesCS5A03G0443000	Chr5A	349105356	349113102	+	349109229	Chr5A	351710906	351718652	+	351714779	1.0	1.0
gene:TraesCS5A03G0443400	Chr5A	349113017	349116555	-	349114786	Chr5A	351718567	351722105	-	351720336	1.0	1.0
gene:TraesCS5A03G0443900	Chr5A	349529377	349530820	+	349530098	Chr5A	352135189	352136632	+	352135910	1.0	1.0
gene:TraesCS5A03G0444200	Chr5A	350020851	350024745	-	350022798	Chr5A	352627315	352631209	-	352629262	1.0	1.0
gene:TraesCS5A03G0444400	Chr5A	350455875	350461821	-	350458848	Chr5A	353061781	353067727	-	353064754	1.0	1.0
gene:TraesCS5A03G0444500	Chr5A	350624367	350626943	-	350625655	Chr5A	353237533	353240109	-	353238821	1.0	1.0
gene:TraesCS5A03G0444800	Chr5A	350901708	350902073	-	350901890	Chr5A	353515838	353516203	-	353516020	1.0	1.0
gene:TraesCS5A03G0445000	Chr5A	350905873	350910744	-	350908308	Chr5A	353520225	353525096	-	353522660	1.0	1.0
gene:TraesCS5A03G0445100	Chr5A	350924212	350930620	-	350927416	Chr5A	353539082	353545490	-	353542286	1.0	1.0
gene:TraesCS5A03G0445200	Chr5A	351182833	351202983	-	351192908	Chr5A	353797425	353817678	-	353807551	1.0	1.0
gene:TraesCS5A03G0445600	Chr5A	351857376	351858902	+	351858139	Chr5A	354470827	354472353	+	354471590	1.0	1.0
gene:TraesCS5A03G0445800	Chr5A	352779460	352789121	+	352784290	Chr5A	355403070	355412731	+	355407900	1.0	1.0
gene:TraesCS5A03G0446100	Chr5A	352786070	352787222	-	352786646	Chr5A	355409680	355410832	-	355410256	1.0	1.0
gene:TraesCS5A03G0446200	Chr5A	353432120	353434283	+	353433201	Chr5A	356065290	356067453	+	356066371	1.0	1.0
gene:TraesCS5A03G0446300	Chr5A	353435654	353438373	-	353437013	Chr5A	356068824	356071543	-	356070183	1.0	1.0
gene:TraesCS5A03G0446400	Chr5A	353441314	353451562	-	353446438	Chr5A	356074563	356085009	-	356079786	1.0	1.0
gene:TraesCS5A03G0446500	Chr5A	353547795	353547923	+	353547859	Chr5A	356181465	356181593	+	356181529	1.0	1.0
gene:TraesCS5A03G0446600	Chr5A	353566524	353569736	+	353568130	Chr5A	356200211	356203423	+	356201817	1.0	1.0
gene:TraesCS5A03G0446900	Chr5A	353942663	353945014	+	353943838	Chr5A	356569530	356571881	+	356570705	1.0	1.0
gene:TraesCS5A03G0447000	Chr5A	353969851	353970171	+	353970011	Chr5A	356596678	356596998	+	356596838	1.0	1.0
gene:TraesCS5A03G0447100	Chr5A	353970425	353974225	+	353972325	Chr5A	356597252	356601052	+	356599152	1.0	1.0
gene:TraesCS5A03G0447200	Chr5A	353974854	353978876	-	353976865	Chr5A	356601681	356605807	-	356603744	0.999	0.999
gene:TraesCS5A03G0447300	Chr5A	353979557	353979843	-	353979700	Chr5A	356606488	356606774	-	356606631	1.0	1.0
gene:TraesCS5A03G0447600	Chr5A	354210119	354220937	+	354215528	Chr5A	356838460	356849320	+	356843890	1.0	0.999
gene:TraesCS5A03G0447700	Chr5A	354229175	354231557	-	354230366	Chr5A	356858139	356860521	-	356859330	1.0	1.0
gene:TraesCS5A03G0447800	Chr5A	354356736	354358106	+	354357421	Chr5A	356985619	356986989	+	356986304	1.0	1.0
gene:TraesCS5A03G0447900	Chr5A	354584425	354584844	-	354584634	Chr5A	357213409	357213828	-	357213618	1.0	1.0
gene:TraesCS5A03G0448200	Chr5A	354642494	354647147	+	354644820	Chr5A	357272024	357276661	+	357274342	1.0	1.0
gene:TraesCS5A03G0448500	Chr5A	354679448	354680439	-	354679943	Chr5A	357309174	357310165	-	357309669	1.0	1.0
