gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS2B03G0440300	Chr2B	164033170	164033793	-	164033481	Chr2B	156043866	156044489	-	156044177	1.0	0.988
gene:TraesCS2B03G0441000	Chr2B	164572923	164573633	-	164573278	Chr2B	156520427	156521128	-	156520777	0.987	0.987
gene:TraesCS2B03G0441100	Chr2B	164574250	164576530	-	164575390	Chr2B	156521771	156524038	-	156522904	0.989	0.979
gene:TraesCS2B03G0441200	Chr2B	164576952	164580935	-	164578943	Chr2B	156524728	156528720	-	156526724	0.997	0.985
gene:TraesCS2B03G0441300	Chr2B	164589421	164590379	-	164589900	Chr2B	156572674	156573642	-	156573158	0.993	0.942
gene:TraesCS2B03G0441600	Chr2B	164916432	164924922	-	164920677	Chr2B	156722031	156727515	-	156724773	0.945	0.93
gene:TraesCS2B03G0441700	Chr2B	165041681	165042637	-	165042159	Chr2B	156773733	156774688	-	156774210	0.997	0.989
gene:TraesCS2B03G0441900	Chr2B	165242930	165243460	+	165243195	Chr2B	156957645	156958175	+	156957910	1.0	1.0
gene:TraesCS2B03G0442000	Chr2B	165264727	165265989	+	165265358	Chr2B	156980241	156981503	+	156980872	1.0	0.998
gene:TraesCS2B03G0442100	Chr2B	165283287	165284230	-	165283758	Chr2B	156998362	156999308	-	156998835	1.0	0.994
gene:TraesCS2B03G0442200	Chr2B	165313747	165314130	+	165313938	Chr2B	157027256	157027639	+	157027447	1.0	1.0
gene:TraesCS2B03G0442400	Chr2B	165372087	165373685	+	165372886	Chr2B	157053682	157055280	+	157054481	1.0	0.997
gene:TraesCS2B03G0442600	Chr2B	165573128	165579236	+	165576182	Chr2B	157243012	157249156	+	157246084	1.0	0.997
gene:TraesCS2B03G0442700	Chr2B	165637953	165643333	-	165640643	Chr2B	157307895	157313278	-	157310586	1.0	0.998
gene:TraesCS2B03G0442900	Chr2B	165732584	165733803	-	165733193	Chr2B	157416742	157417961	-	157417351	1.0	0.997
gene:TraesCS2B03G0443000	Chr2B	165752553	165755625	+	165754089	Chr2B	157437168	157440045	+	157438606	1.0	0.997
gene:TraesCS2B03G0443500	Chr2B	166141311	166143012	+	166142161	Chr2B	157806575	157808273	+	157807424	0.998	0.997
gene:TraesCS2B03G0443900	Chr2B	166425877	166428436	+	166427156	Chr2B	158066106	158068665	+	158067385	1.0	1.0
gene:TraesCS2B03G0444000	Chr2B	166610725	166613397	+	166612061	Chr2B	158251978	158254650	+	158253314	1.0	1.0
gene:TraesCS2B03G0444100	Chr2B	166613499	166615184	-	166614341	Chr2B	158254752	158256437	-	158255594	1.0	1.0
gene:TraesCS2B03G0444200	Chr2B	166615440	166618933	+	166617186	Chr2B	158256692	158260185	+	158258438	1.0	1.0
gene:TraesCS2B03G0444300	Chr2B	166625893	166627608	+	166626750	Chr2B	158267231	158268946	+	158268088	1.0	0.999
gene:TraesCS2B03G0444400	Chr2B	166636025	166639040	+	166637532	Chr2B	158277518	158280533	+	158279025	1.0	1.0
gene:TraesCS2B03G0444500	Chr2B	166644710	166645030	+	166644870	Chr2B	158286606	158286926	+	158286766	1.0	1.0
gene:TraesCS2B03G0444800	Chr2B	166857178	166862433	+	166859805	Chr2B	158500519	158505774	+	158503146	1.0	0.999
gene:TraesCS2B03G0445000	Chr2B	167090490	167092164	+	167091327	Chr2B	158749023	158750697	+	158749860	1.0	1.0
gene:TraesCS2B03G0445100	Chr2B	167195814	167199988	+	167197901	Chr2B	158855128	158859366	+	158857247	1.0	0.942
gene:TraesCS2B03G0445600	Chr2B	167246873	167247313	-	167247093	Chr2B	158904096	158904536	-	158904316	1.0	1.0
gene:TraesCS2B03G0445800	Chr2B	167291230	167292059	+	167291644	Chr2B	158950034	158950863	+	158950448	1.0	1.0
gene:TraesCS2B03G0446000	Chr2B	167310337	167310600	+	167310468	Chr2B	158969772	158970035	+	158969903	1.0	1.0
gene:TraesCS2B03G0446100	Chr2B	167353301	167358394	+	167355847	Chr2B	159012704	159017797	+	159015250	1.0	1.0
gene:TraesCS2B03G0446300	Chr2B	167476163	167478864	+	167477513	Chr2B	159135324	159138025	+	159136674	1.0	0.998
gene:TraesCS2B03G0446500	Chr2B	167479255	167480042	-	167479648	Chr2B	159138416	159139203	-	159138809	1.0	1.0
gene:TraesCS2B03G0446800	Chr2B	167591811	167592687	-	167592249	Chr2B	159258872	159259748	-	159259310	1.0	0.998
gene:TraesCS2B03G0447100	Chr2B	167880047	167885088	-	167882567	Chr2B	159526464	159531492	-	159528978	0.99	0.989
gene:TraesCS2B03G0447200	Chr2B	167958245	167959958	-	167959101	Chr2B	159591563	159593276	-	159592419	1.0	0.996
gene:TraesCS2B03G0447400	Chr2B	168187048	168188463	+	168187755	Chr2B	159808189	159809604	+	159808896	1.0	0.995
gene:TraesCS2B03G0447600	Chr2B	168266576	168269001	+	168267788	Chr2B	159873766	159876190	+	159874978	1.0	0.998
gene:TraesCS2B03G0447800	Chr2B	168387118	168393177	+	168390147	Chr2B	160006505	160012813	+	160009659	1.0	0.998
gene:TraesCS2B03G0447900	Chr2B	168395967	168397272	-	168396619	Chr2B	160015712	160017017	-	160016364	1.0	0.995
gene:TraesCS2B03G0448100	Chr2B	168650786	168653348	-	168652067	Chr2B	160281568	160284126	-	160282847	1.0	0.999
gene:TraesCS2B03G0448200	Chr2B	168684387	168689685	-	168687036	Chr2B	160317276	160322574	-	160319925	1.0	0.993
gene:TraesCS2B03G0448300	Chr2B	168736108	168738478	+	168737293	Chr2B	160369122	160371492	+	160370307	1.0	1.0
gene:TraesCS2B03G0448500	Chr2B	168882918	168887682	+	168885300	Chr2B	160529186	160533950	+	160531568	1.0	1.0
gene:TraesCS2B03G0448600	Chr2B	169001198	169003138	+	169002168	Chr2B	160648229	160650169	+	160649199	1.0	1.0
gene:TraesCS2B03G0448900	Chr2B	169008910	169009648	+	169009279	Chr2B	160655941	160656679	+	160656310	1.0	1.0
gene:TraesCS2B03G0449100	Chr2B	169124468	169129023	+	169126745	Chr2B	160771984	160776539	+	160774261	1.0	1.0
gene:TraesCS2B03G0449300	Chr2B	169366575	169367793	-	169367184	Chr2B	161010738	161011956	-	161011347	1.0	1.0
gene:TraesCS2B03G0449400	Chr2B	169373410	169374271	+	169373840	Chr2B	161017573	161018434	+	161018003	1.0	1.0
gene:TraesCS2B03G0449500	Chr2B	169387244	169390114	-	169388679	Chr2B	161031513	161034383	-	161032948	1.0	1.0
gene:TraesCS2B03G0449600	Chr2B	169390383	169394680	-	169392531	Chr2B	161034652	161038949	-	161036800	1.0	1.0
gene:TraesCS2B03G0449700	Chr2B	169395520	169400623	-	169398071	Chr2B	161039789	161044892	-	161042340	1.0	1.0
gene:TraesCS2B03G0450100	Chr2B	169445240	169451771	+	169448505	Chr2B	161088146	161094677	+	161091411	1.0	1.0
gene:TraesCS2B03G0450300	Chr2B	169454012	169456078	+	169455045	Chr2B	161096918	161098984	+	161097951	1.0	1.0
gene:TraesCS2B03G0451000	Chr2B	169699162	169702603	+	169700882	Chr2B	161357617	161361058	+	161359337	1.0	1.0
gene:TraesCS2B03G0451900	Chr2B	169980018	169983393	+	169981705	Chr2B	161639714	161643089	+	161641401	1.0	1.0
gene:TraesCS2B03G0452100	Chr2B	170417245	170420577	-	170418911	Chr2B	162078111	162081445	-	162079778	1.0	1.0
gene:TraesCS2B03G0452300	Chr2B	170593637	170597724	-	170595680	Chr2B	162255350	162259437	-	162257393	1.0	1.0
gene:TraesCS2B03G0452400	Chr2B	170831493	170838272	-	170834882	Chr2B	162493980	162500759	-	162497369	1.0	1.0
gene:TraesCS2B03G0452500	Chr2B	170840194	170841595	-	170840894	Chr2B	162502681	162504082	-	162503381	1.0	1.0
gene:TraesCS2B03G0452600	Chr2B	170895410	170897326	-	170896368	Chr2B	162558104	162560020	-	162559062	1.0	0.998
gene:TraesCS2B03G0453100	Chr2B	171197988	171198596	+	171198292	Chr2B	162844481	162845089	+	162844785	1.0	1.0
gene:TraesCS2B03G0453000	Chr2B	171197780	171198889	-	171198334	Chr2B	162844273	162845382	-	162844827	1.0	1.0
gene:TraesCS2B03G0453500	Chr2B	171368825	171369277	+	171369051	Chr2B	163000855	163001307	+	163001081	1.0	1.0
gene:TraesCS2B03G0453600	Chr2B	171370442	171380667	+	171375554	Chr2B	163002471	163012699	+	163007585	1.0	0.997
gene:TraesCS2B03G0453700	Chr2B	171383243	171383881	+	171383562	Chr2B	163015306	163015944	+	163015625	1.0	1.0
gene:TraesCS2B03G0454200	Chr2B	171675492	171679377	+	171677434	Chr2B	163291587	163295478	+	163293532	1.0	0.994
gene:TraesCS2B03G0454600	Chr2B	171704554	171705858	+	171705206	Chr2B	163317973	163319277	+	163318625	1.0	0.997
gene:TraesCS2B03G0454700	Chr2B	171939127	171940437	+	171939782	Chr2B	163559458	163560768	+	163560113	1.0	0.996
gene:TraesCS2B03G0455000	Chr2B	172043996	172047275	+	172045635	Chr2B	163647108	163650389	+	163648748	1.0	0.994
gene:TraesCS2B03G0455100	Chr2B	172049347	172052887	-	172051117	Chr2B	163652239	163655750	-	163653994	0.982	0.98
gene:TraesCS2B03G0455200	Chr2B	172068654	172070865	-	172069759	Chr2B	163681494	163683703	-	163682598	1.0	0.997
gene:TraesCS2B03G0455700	Chr2B	172378326	172386881	+	172382603	Chr2B	163959640	163968168	+	163963904	1.0	0.998
gene:TraesCS2B03G0455900	Chr2B	172587207	172590253	+	172588730	Chr2B	164203921	164206968	+	164205444	1.0	0.998
gene:TraesCS2B03G0456000	Chr2B	172596642	172600851	+	172598746	Chr2B	164213392	164217600	+	164215496	1.0	0.996
gene:TraesCS2B03G0456200	Chr2B	172850221	172854296	+	172852258	Chr2B	164497130	164501253	+	164499191	1.0	0.997
gene:TraesCS2B03G0456300	Chr2B	172858585	172863739	-	172861162	Chr2B	164505536	164510889	-	164508212	1.0	0.925
gene:TraesCS2B03G0456800	Chr2B	173023637	173023987	-	173023812	Chr2B	164672633	164672983	-	164672808	1.0	0.987
gene:TraesCS2B03G0456900	Chr2B	173066862	173069217	-	173068039	Chr2B	164716333	164718688	-	164717510	1.0	0.995
gene:TraesCS2B03G0457100	Chr2B	173071337	173075789	-	173073563	Chr2B	164725247	164729696	-	164727471	1.0	1.0
gene:TraesCS2B03G0457300	Chr2B	173199761	173201860	+	173200810	Chr2B	164846635	164848738	+	164847686	1.0	0.991
gene:TraesCS2B03G0457500	Chr2B	173205934	173208853	+	173207393	Chr2B	164852791	164855711	+	164854251	0.999	0.996
gene:TraesCS2B03G0457600	Chr2B	173228778	173231792	+	173230285	Chr2B	164875791	164878805	+	164877298	1.0	0.998
gene:TraesCS2B03G0458300	Chr2B	173456365	173466017	+	173461191	Chr2B	164990178	164999839	+	164995008	1.0	0.997
gene:TraesCS2B03G0458500	Chr2B	173475464	173477283	+	173476373	Chr2B	165009138	165010957	+	165010047	1.0	0.999
gene:TraesCS2B03G0458900	Chr2B	173879222	173879828	-	173879525	Chr2B	165428518	165429124	-	165428821	1.0	1.0
gene:TraesCS2B03G0459300	Chr2B	173991599	173993443	-	173992521	Chr2B	165539972	165541816	-	165540894	1.0	1.0
gene:TraesCS2B03G0459500	Chr2B	173998401	174000287	-	173999344	Chr2B	165546774	165548660	-	165547717	1.0	0.999
gene:TraesCS2B03G0459600	Chr2B	174160587	174160901	+	174160744	Chr2B	165708852	165709166	+	165709009	1.0	1.0
gene:TraesCS2B03G0459900	Chr2B	174240724	174242453	-	174241588	Chr2B	165789266	165790995	-	165790130	1.0	0.999
gene:TraesCS2B03G0460000	Chr2B	174356398	174356508	-	174356453	Chr2B	165904807	165904917	-	165904862	1.0	1.0
gene:TraesCS2B03G0460100	Chr2B	174378929	174414920	+	174396924	Chr2B	165927345	165963338	+	165945341	1.0	0.999
gene:TraesCS2B03G0460200	Chr2B	174415979	174416089	-	174416034	Chr2B	165964398	165964508	-	165964453	1.0	1.0
gene:TraesCS2B03G0460300	Chr2B	174418021	174421578	+	174419799	Chr2B	165966441	165969998	+	165968219	1.0	0.997
gene:TraesCS2B03G0460400	Chr2B	174421852	174426283	-	174424067	Chr2B	165970272	165974703	-	165972487	1.0	0.998
gene:TraesCS2B03G0460500	Chr2B	174559022	174561799	-	174560410	Chr2B	166107883	166110660	-	166109271	1.0	1.0
gene:TraesCS2B03G0461300	Chr2B	174758081	174758887	-	174758484	Chr2B	166287227	166288033	-	166287630	1.0	0.996
gene:TraesCS2B03G0461400	Chr2B	174761785	174762731	+	174762258	Chr2B	166290704	166291650	+	166291177	1.0	1.0
gene:TraesCS2B03G0462300	Chr2B	175209968	175215475	+	175212721	Chr2B	166682485	166687990	+	166685237	1.0	0.999
gene:TraesCS2B03G0462500	Chr2B	175590654	175595241	+	175592947	Chr2B	167071460	167076080	+	167073770	1.0	0.981
gene:TraesCS2B03G0462700	Chr2B	175601281	175602249	-	175601765	Chr2B	167082120	167083088	-	167082604	1.0	0.997
gene:TraesCS2B03G0463100	Chr2B	175623999	175624259	-	175624129	Chr2B	167107057	167107317	-	167107187	1.0	0.996
gene:TraesCS2B03G0463700	Chr2B	175919855	175920469	-	175920162	Chr2B	167402897	167403511	-	167403204	1.0	0.998
gene:TraesCS2B03G0463800	Chr2B	175921530	175927155	-	175924342	Chr2B	167404572	167410197	-	167407384	1.0	0.999
gene:TraesCS2B03G0464000	Chr2B	175983084	175986684	-	175984884	Chr2B	167466175	167469780	-	167467977	1.0	0.998
gene:TraesCS2B03G0464300	Chr2B	176014156	176015394	+	176014775	Chr2B	167485367	167486605	+	167485986	1.0	0.998
gene:TraesCS2B03G0464400	Chr2B	176235228	176240110	-	176237669	Chr2B	167725432	167730215	-	167727823	1.0	0.996
gene:TraesCS2B03G0465100	Chr2B	176727168	176728913	-	176728040	Chr2B	167813484	167815235	-	167814359	1.0	0.991
gene:TraesCS2B03G0465200	Chr2B	176731460	176734615	-	176733037	Chr2B	167817787	167821035	-	167819411	1.0	1.0
gene:TraesCS2B03G0465400	Chr2B	176737731	176740267	-	176738999	Chr2B	167824151	167826687	-	167825419	1.0	1.0
gene:TraesCS2B03G0465500	Chr2B	176740687	176747185	-	176743936	Chr2B	167827107	167833245	-	167830176	1.0	1.0
gene:TraesCS2B03G0466200	Chr2B	176942455	176944193	-	176943324	Chr2B	168029344	168031082	-	168030213	1.0	1.0
gene:TraesCS2B03G0466300	Chr2B	176946336	176962660	-	176954498	Chr2B	168033225	168049811	-	168041518	1.0	1.0
gene:TraesCS2B03G0466800	Chr2B	177689945	177691123	-	177690534	Chr2B	168785887	168787065	-	168786476	1.0	0.997
gene:TraesCS2B03G0467100	Chr2B	177978441	177979244	+	177978842	Chr2B	169074637	169075440	+	169075038	1.0	1.0
gene:TraesCS2B03G0467200	Chr2B	178505481	178511026	+	178508253	Chr2B	169607045	169612590	+	169609817	1.0	0.999
gene:TraesCS2B03G0467300	Chr2B	178513148	178514880	-	178514014	Chr2B	169614711	169616443	-	169615577	1.0	1.0
gene:TraesCS2B03G0467600	Chr2B	178966614	178967557	-	178967085	Chr2B	170076013	170076956	-	170076484	1.0	1.0
gene:TraesCS2B03G0468400	Chr2B	179083782	179084624	-	179084203	Chr2B	170193469	170194311	-	170193890	1.0	1.0
gene:TraesCS2B03G0468500	Chr2B	179085462	179086013	-	179085737	Chr2B	170195150	170195701	-	170195425	1.0	1.0
gene:TraesCS2B03G0468800	Chr2B	179138338	179140782	-	179139560	Chr2B	170248176	170250620	-	170249398	1.0	1.0
gene:TraesCS2B03G0468900	Chr2B	179143579	179149526	-	179146552	Chr2B	170253443	170259391	-	170256417	1.0	1.0
gene:TraesCS2B03G0469100	Chr2B	179214515	179214754	+	179214634	Chr2B	170324523	170324762	+	170324642	1.0	1.0
gene:TraesCS2B03G0469400	Chr2B	179566087	179568581	+	179567334	Chr2B	170676434	170678928	+	170677681	1.0	1.0
gene:TraesCS2B03G0469500	Chr2B	179570219	179573953	+	179572086	Chr2B	170680566	170684286	+	170682426	1.0	1.0
gene:TraesCS2B03G0469600	Chr2B	179574043	179579314	-	179576678	Chr2B	170684376	170689647	-	170687011	1.0	1.0
gene:TraesCS2B03G0470500	Chr2B	179897581	179903149	+	179900365	Chr2B	171013856	171019424	+	171016640	1.0	1.0
gene:TraesCS2B03G0470600	Chr2B	179903229	179904442	-	179903835	Chr2B	171019504	171020717	-	171020110	1.0	1.0
gene:TraesCS2B03G0470700	Chr2B	180102580	180110864	-	180106722	Chr2B	171219859	171228144	-	171224001	1.0	0.999
gene:TraesCS2B03G0470900	Chr2B	180282043	180282615	-	180282329	Chr2B	171415510	171416082	-	171415796	1.0	1.0
gene:TraesCS2B03G0471100	Chr2B	180325444	180331678	+	180328561	Chr2B	171459101	171465335	+	171462218	1.0	1.0
gene:TraesCS2B03G0471400	Chr2B	180776998	180783878	+	180780438	Chr2B	171918373	171925253	+	171921813	1.0	1.0
gene:TraesCS2B03G0471600	Chr2B	180987262	180992288	-	180989775	Chr2B	172135629	172140655	-	172138142	1.0	1.0
gene:TraesCS2B03G0471700	Chr2B	181076575	181081328	-	181078951	Chr2B	172225116	172229869	-	172227492	1.0	0.999
gene:TraesCS2B03G0472100	Chr2B	181300089	181302388	-	181301238	Chr2B	172449050	172451349	-	172450199	1.0	1.0
gene:TraesCS2B03G0472200	Chr2B	181535811	181541713	+	181538762	Chr2B	172684988	172691078	+	172688033	1.0	1.0
gene:TraesCS2B03G0472300	Chr2B	181560044	181562224	+	181561134	Chr2B	172709866	172712046	+	172710956	1.0	0.999
gene:TraesCS2B03G0472500	Chr2B	181581004	181582175	+	181581589	Chr2B	172730826	172731997	+	172731411	1.0	1.0
gene:TraesCS2B03G0473100	Chr2B	181850893	181853424	-	181852158	Chr2B	173000876	173003408	-	173002142	1.0	0.999
gene:TraesCS2B03G0473200	Chr2B	182437096	182440297	+	182438696	Chr2B	173591411	173594612	+	173593011	1.0	0.999
gene:TraesCS2B03G0473500	Chr2B	182477272	182479204	-	182478238	Chr2B	173632677	173634609	-	173633643	1.0	1.0
gene:TraesCS2B03G0473600	Chr2B	182486045	182493755	-	182489900	Chr2B	173641570	173648881	-	173645225	1.0	1.0
gene:TraesCS2B03G0473800	Chr2B	182679990	182683077	+	182681533	Chr2B	173842389	173845473	+	173843931	1.0	1.0
gene:TraesCS2B03G0473900	Chr2B	182683084	182685070	-	182684077	Chr2B	173845480	173847466	-	173846473	1.0	1.0
gene:TraesCS2B03G0474100	Chr2B	182753774	182755618	-	182754696	Chr2B	173916167	173918011	-	173917089	1.0	1.0
gene:TraesCS2B03G0474300	Chr2B	182871678	182872145	+	182871911	Chr2B	174035156	174035623	+	174035389	1.0	0.997
gene:TraesCS2B03G0474400	Chr2B	182883159	182890114	-	182886636	Chr2B	174041384	174048283	-	174044833	1.0	0.998
gene:TraesCS2B03G0474700	Chr2B	182917301	182918513	-	182917907	Chr2B	174083178	174084390	-	174083784	1.0	0.99
gene:TraesCS2B03G0474800	Chr2B	182918742	182922447	-	182920594	Chr2B	174084619	174088336	-	174086477	1.0	0.992
gene:TraesCS2B03G0474900	Chr2B	183014064	183023307	-	183018685	Chr2B	174172047	174181615	-	174176831	0.999	0.918
gene:TraesCS2B03G0475000	Chr2B	183150133	183150984	+	183150558	Chr2B	174292049	174292900	+	174292474	1.0	0.996
gene:TraesCS2B03G0475100	Chr2B	183157485	183161319	+	183159402	Chr2B	174303828	174307679	+	174305753	0.999	0.997
gene:TraesCS2B03G0475400	Chr2B	183498716	183501060	+	183499888	Chr2B	174656271	174658633	+	174657452	1.0	0.998
gene:TraesCS2B03G0475500	Chr2B	183502073	183502881	+	183502477	Chr2B	174659790	174660598	+	174660194	1.0	0.987
gene:TraesCS2B03G0475600	Chr2B	183504202	183507135	-	183505668	Chr2B	174661947	174664880	-	174663413	1.0	0.999
gene:TraesCS2B03G0475800	Chr2B	183543394	183543750	+	183543572	Chr2B	174706492	174706848	+	174706670	1.0	0.994
gene:TraesCS2B03G0475900	Chr2B	183545537	183547650	+	183546593	Chr2B	174709618	174711730	+	174710674	1.0	0.992
gene:TraesCS2B03G0476300	Chr2B	183625311	183628877	-	183627094	Chr2B	174809817	174813370	-	174811593	0.998	0.997
gene:TraesCS2B03G0476500	Chr2B	183714871	183715671	-	183715271	Chr2B	174897421	174898221	-	174897821	1.0	0.997
gene:TraesCS2B03G0476700	Chr2B	183721904	183724823	+	183723363	Chr2B	174904687	174907689	+	174906188	1.0	1.0
gene:TraesCS2B03G0476900	Chr2B	183726308	183736949	-	183731628	Chr2B	174909174	174920046	-	174914610	1.0	0.998
gene:TraesCS2B03G0478200	Chr2B	184254051	184259173	-	184256612	Chr2B	175414938	175420064	-	175417501	1.0	0.996
gene:TraesCS2B03G0478500	Chr2B	184379911	184385643	-	184382777	Chr2B	175541619	175547339	-	175544479	1.0	0.998
gene:TraesCS2B03G0478600	Chr2B	184491590	184494788	+	184493189	Chr2B	175664336	175667539	+	175665937	1.0	0.996
gene:TraesCS2B03G0478700	Chr2B	184495031	184497670	-	184496350	Chr2B	175667782	175670415	-	175669098	0.995	0.994
gene:TraesCS2B03G0478800	Chr2B	184498722	184500555	-	184499638	Chr2B	175671467	175673299	-	175672383	1.0	0.997
gene:TraesCS2B03G0478900	Chr2B	184783364	184788196	-	184785780	Chr2B	175911217	175916127	-	175913672	1.0	0.997
gene:TraesCS2B03G0479100	Chr2B	185306501	185306920	-	185306710	Chr2B	176373881	176374300	-	176374090	1.0	0.988
gene:TraesCS2B03G0479700	Chr2B	185630526	185631281	-	185630903	Chr2B	176693542	176694297	-	176693919	1.0	0.994
gene:TraesCS2B03G0479900	Chr2B	185668979	185670453	+	185669716	Chr2B	176731963	176733437	+	176732700	1.0	0.996
gene:TraesCS2B03G0480100	Chr2B	185683096	185685694	+	185684395	Chr2B	176738193	176740791	+	176739492	1.0	1.0
gene:TraesCS2B03G0480300	Chr2B	185734700	185743617	-	185739158	Chr2B	176778831	176787748	-	176783289	1.0	0.996
gene:TraesCS2B03G0480500	Chr2B	186243569	186245954	+	186244761	Chr2B	177274472	177276848	+	177275660	1.0	0.996
gene:TraesCS2B03G0480600	Chr2B	186249319	186250790	-	186250054	Chr2B	177280232	177281702	-	177280967	0.999	0.994
gene:TraesCS2B03G0480700	Chr2B	186419861	186421170	+	186420515	Chr2B	177481310	177482619	+	177481964	1.0	0.999
gene:TraesCS2B03G0481500	Chr2B	186779309	186790844	-	186785076	Chr2B	177852279	177860747	-	177856513	1.0	0.999
gene:TraesCS2B03G0481600	Chr2B	186803115	186804254	+	186803684	Chr2B	177872944	177874084	+	177873514	1.0	0.98
gene:TraesCS2B03G0481700	Chr2B	186810079	186811383	+	186810731	Chr2B	177879869	177881173	+	177880521	1.0	0.999
gene:TraesCS2B03G0482000	Chr2B	186838134	186838361	-	186838247	Chr2B	177899182	177899409	-	177899295	1.0	1.0
gene:TraesCS2B03G0482500	Chr2B	186854412	186854978	-	186854695	Chr2B	177915736	177916302	-	177916019	1.0	0.998
gene:TraesCS2B03G0483000	Chr2B	186936158	186936918	-	186936538	Chr2B	177994473	177995242	-	177994857	1.0	0.987
gene:TraesCS2B03G0483300	Chr2B	187129517	187130123	-	187129820	Chr2B	178172801	178173407	-	178173104	1.0	0.993
gene:TraesCS2B03G0483400	Chr2B	187143567	187145012	+	187144289	Chr2B	178186718	178188161	+	178187439	1.0	0.987
gene:TraesCS2B03G0483900	Chr2B	187210668	187218118	-	187214393	Chr2B	178257839	178265287	-	178261563	1.0	0.998
gene:TraesCS2B03G0484500	Chr2B	188113174	188132413	-	188122793	Chr2B	179193046	179211862	-	179202454	1.0	0.994
gene:TraesCS2B03G0484900	Chr2B	188490666	188493967	-	188492316	Chr2B	179578843	179582146	-	179580494	1.0	0.997
gene:TraesCS2B03G0485000	Chr2B	188506352	188507153	-	188506752	Chr2B	179595592	179596390	-	179595991	0.994	0.99
gene:TraesCS2B03G0485300	Chr2B	188610431	188611120	+	188610775	Chr2B	179699244	179699933	+	179699588	1.0	0.995
gene:TraesCS2B03G0485200	Chr2B	188609239	188613207	+	188611223	Chr2B	179698052	179702020	+	179700036	1.0	0.996
gene:TraesCS2B03G0485400	Chr2B	188615489	188616154	+	188615821	Chr2B	179704810	179705475	+	179705142	1.0	1.0
gene:TraesCS2B03G0485900	Chr2B	188627646	188629785	+	188628715	Chr2B	179716979	179719118	+	179718048	1.0	0.999
gene:TraesCS2B03G0486200	Chr2B	188637389	188641389	-	188639389	Chr2B	179727065	179731047	-	179729056	0.992	0.99
gene:TraesCS2B03G0486300	Chr2B	188674693	188676234	+	188675463	Chr2B	179764307	179765848	+	179765077	1.0	0.998
gene:TraesCS2B03G0486400	Chr2B	188685440	188688019	-	188686729	Chr2B	179775059	179777637	-	179776348	1.0	0.998
gene:TraesCS2B03G0486800	Chr2B	188888471	188891896	-	188890183	Chr2B	179993739	179997117	-	179995428	1.0	0.997
gene:TraesCS2B03G0487000	Chr2B	189185982	189188168	-	189187075	Chr2B	180341740	180343929	-	180342834	1.0	0.996
gene:TraesCS2B03G0487500	Chr2B	189674022	189677868	-	189675945	Chr2B	180816411	180820257	-	180818334	1.0	0.999
gene:TraesCS2B03G0487900	Chr2B	190041185	190041472	-	190041328	Chr2B	181174634	181174921	-	181174777	1.0	1.0
gene:TraesCS2B03G0488000	Chr2B	190061410	190067857	-	190064633	Chr2B	181194860	181201289	-	181198074	1.0	0.999
gene:TraesCS2B03G0488200	Chr2B	190072020	190077273	-	190074646	Chr2B	181205452	181210706	-	181208079	1.0	0.999
gene:TraesCS2B03G0488500	Chr2B	190203503	190205934	-	190204718	Chr2B	181290539	181292825	-	181291682	1.0	1.0
gene:TraesCS2B03G0488600	Chr2B	190205164	190225430	-	190215297	Chr2B	181292055	181312304	-	181302179	1.0	0.998
gene:TraesCS2B03G0488900	Chr2B	190424794	190430268	+	190427531	Chr2B	181475983	181481089	+	181478536	1.0	0.998
gene:TraesCS2B03G0489100	Chr2B	190637178	190639547	+	190638362	Chr2B	181705345	181707714	+	181706529	1.0	0.996
gene:TraesCS2B03G0489400	Chr2B	190773149	190774860	+	190774004	Chr2B	181843210	181844921	+	181844065	1.0	0.996
gene:TraesCS2B03G0489500	Chr2B	190775524	190779189	-	190777356	Chr2B	181845584	181849249	-	181847416	1.0	0.996
gene:TraesCS2B03G0489600	Chr2B	190927784	190928401	+	190928092	Chr2B	182042988	182043605	+	182043296	1.0	0.995
gene:TraesCS2B03G0489700	Chr2B	190991997	190993784	+	190992890	Chr2B	182115316	182117103	+	182116209	1.0	0.998
gene:TraesCS2B03G0489900	Chr2B	190997808	191001342	+	190999575	Chr2B	182121128	182124673	+	182122900	1.0	1.0
gene:TraesCS2B03G0490200	Chr2B	191193076	191194625	+	191193850	Chr2B	182328501	182330050	+	182329275	1.0	0.999
gene:TraesCS2B03G0490600	Chr2B	191263072	191264695	+	191263883	Chr2B	182398488	182400166	+	182399327	1.0	1.0
gene:TraesCS2B03G0490800	Chr2B	191326559	191327127	-	191326843	Chr2B	182432365	182432934	-	182432649	1.0	0.994
gene:TraesCS2B03G0491100	Chr2B	191377989	191378996	+	191378492	Chr2B	182485272	182486275	+	182485773	0.995	0.991
gene:TraesCS2B03G0491200	Chr2B	191379148	191382558	-	191380853	Chr2B	182486427	182489851	-	182488139	0.994	0.984
gene:TraesCS2B03G0491700	Chr2B	191591137	191592344	+	191591740	Chr2B	182645525	182646718	+	182646121	1.0	0.995
gene:TraesCS2B03G0492100	Chr2B	192171461	192176352	+	192173906	Chr2B	183204031	183208814	+	183206422	0.93	0.928
gene:TraesCS2B03G0492400	Chr2B	192190751	192192367	-	192191559	Chr2B	183225129	183226745	-	183225937	1.0	0.997
