gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS3A03G0288700	Chr3A	107777791	107778850	+	107778320	Chr3A	106408567	106409626	+	106409096	1.0	1.0
gene:TraesCS3A03G0288800	Chr3A	107779665	107786173	-	107782919	Chr3A	106410441	106416949	-	106413695	1.0	1.0
gene:TraesCS3A03G0288900	Chr3A	107887772	107888086	-	107887929	Chr3A	106513708	106514022	-	106513865	1.0	1.0
gene:TraesCS3A03G0289000	Chr3A	107924664	107925527	-	107925095	Chr3A	106563267	106564130	-	106563698	1.0	1.0
gene:TraesCS3A03G0289200	Chr3A	107978463	107979542	-	107979002	Chr3A	106617436	106618515	-	106617975	1.0	1.0
gene:TraesCS3A03G0289400	Chr3A	108010523	108011378	-	108010950	Chr3A	106649700	106650555	-	106650127	1.0	1.0
gene:TraesCS3A03G0289900	Chr3A	108090232	108096467	+	108093349	Chr3A	106729011	106735246	+	106732128	1.0	1.0
gene:TraesCS3A03G0290100	Chr3A	108113265	108114778	-	108114021	Chr3A	106752663	106754176	-	106753419	1.0	1.0
gene:TraesCS3A03G0290200	Chr3A	108115542	108116013	+	108115777	Chr3A	106754940	106755411	+	106755175	1.0	1.0
gene:TraesCS3A03G0290300	Chr3A	108144417	108145401	+	108144909	Chr3A	108326646	108327630	-	108327138	1.0	1.0
gene:TraesCS3A03G0290400	Chr3A	108167812	108168817	+	108168314	Chr3A	108303044	108304048	-	108303546	0.999	0.998
gene:TraesCS3A03G0290600	Chr3A	108217381	108218661	+	108218021	Chr3A	108253090	108254370	-	108253730	1.0	1.0
gene:TraesCS3A03G0290700	Chr3A	108243253	108244837	-	108244045	Chr3A	108226352	108227936	+	108227144	1.0	1.0
gene:TraesCS3A03G0290800	Chr3A	108570358	108570755	-	108570556	Chr3A	107914882	107915279	+	107915080	1.0	1.0
gene:TraesCS3A03G0291000	Chr3A	108780969	108782780	+	108781874	Chr3A	107691627	107693438	-	107692532	1.0	1.0
gene:TraesCS3A03G0291100	Chr3A	108782857	108784586	+	108783721	Chr3A	107689821	107691550	-	107690685	1.0	1.0
gene:TraesCS3A03G0291400	Chr3A	108860336	108863919	-	108862127	Chr3A	107611212	107614932	+	107613072	1.0	1.0
gene:TraesCS3A03G0291900	Chr3A	109309648	109310835	-	109310241	Chr3A	107168245	107169432	+	107168838	1.0	1.0
gene:TraesCS3A03G0292000	Chr3A	109460969	109463417	+	109462193	Chr3A	107014954	107017402	-	107016178	1.0	1.0
gene:TraesCS3A03G0292200	Chr3A	109463058	109466796	-	109464927	Chr3A	107011575	107015313	+	107013444	1.0	1.0
gene:TraesCS3A03G0292400	Chr3A	109490190	109491879	+	109491034	Chr3A	106986502	106988191	-	106987346	1.0	1.0
gene:TraesCS3A03G0292500	Chr3A	109502049	109509799	+	109505924	Chr3A	106968876	106976626	-	106972751	1.0	1.0
gene:TraesCS3A03G0292600	Chr3A	109509941	109511038	-	109510489	Chr3A	106967637	106968734	+	106968185	1.0	1.0
gene:TraesCS3A03G0292800	Chr3A	109573421	109575458	-	109574439	Chr3A	106902891	106904928	+	106903909	1.0	0.999
gene:TraesCS3A03G0292900	Chr3A	109590493	109595161	+	109592827	Chr3A	106882956	106887715	-	106885335	1.0	1.0
gene:TraesCS3A03G0293000	Chr3A	109608274	109609050	-	109608662	Chr3A	106868842	106869618	+	106869230	1.0	0.998
gene:TraesCS3A03G0293600	Chr3A	110068528	110069679	+	110069103	Chr3A	108681350	108682501	+	108681925	1.0	1.0
gene:TraesCS3A03G0293700	Chr3A	110080104	110080917	+	110080510	Chr3A	108693122	108693935	+	108693528	1.0	1.0
gene:TraesCS3A03G0294000	Chr3A	110119342	110120860	-	110120101	Chr3A	108770239	108771757	-	108770998	1.0	1.0
gene:TraesCS3A03G0294100	Chr3A	110140127	110141471	+	110140799	Chr3A	108791283	108792627	+	108791955	1.0	1.0
gene:TraesCS3A03G0294400	Chr3A	110215060	110215425	+	110215242	Chr3A	108863096	108863461	+	108863278	1.0	0.994
gene:TraesCS3A03G0294500	Chr3A	110260455	110260817	+	110260636	Chr3A	108901901	108902263	+	108902082	1.0	0.994
gene:TraesCS3A03G0295000	Chr3A	110291396	110291764	+	110291580	Chr3A	108948026	108948394	+	108948210	1.0	0.997
gene:TraesCS3A03G0295100	Chr3A	110299666	110300220	+	110299943	Chr3A	108956498	108957052	+	108956775	1.0	0.992
gene:TraesCS3A03G0295400	Chr3A	110360785	110362752	+	110361768	Chr3A	109018872	109020855	+	109019863	1.0	0.997
gene:TraesCS3A03G0295500	Chr3A	110363068	110365877	-	110364472	Chr3A	109021171	109023980	-	109022575	1.0	1.0
gene:TraesCS3A03G0295600	Chr3A	110811133	110814279	+	110812706	Chr3A	109486934	109490080	+	109488507	1.0	0.999
gene:TraesCS3A03G0295700	Chr3A	110816055	110821327	+	110818691	Chr3A	109491943	109497215	+	109494579	1.0	0.998
gene:TraesCS3A03G0295900	Chr3A	110861566	110862720	+	110862143	Chr3A	109534258	109535403	+	109534830	0.992	0.991
gene:TraesCS3A03G0296400	Chr3A	111358154	111359953	+	111359053	Chr3A	110013170	110014988	+	110014079	1.0	0.971
gene:TraesCS3A03G0296700	Chr3A	112138695	112141444	+	112140069	Chr3A	110819004	110821753	+	110820378	1.0	0.998
gene:TraesCS3A03G0296800	Chr3A	112141752	112142896	-	112142324	Chr3A	110822061	110823205	-	110822633	1.0	1.0
gene:TraesCS3A03G0297100	Chr3A	112206340	112206973	+	112206656	Chr3A	110878495	110879128	+	110878811	1.0	0.992
gene:TraesCS3A03G0297400	Chr3A	112285301	112293868	+	112289584	Chr3A	110948080	110957039	+	110952559	1.0	0.998
gene:TraesCS3A03G0297500	Chr3A	112294074	112297800	+	112295937	Chr3A	110957245	110960968	+	110959106	0.998	0.994
gene:TraesCS3A03G0297600	Chr3A	112299554	112302506	+	112301030	Chr3A	110962722	110965671	+	110964196	0.996	0.991
gene:TraesCS3A03G0297700	Chr3A	112302611	112307949	-	112305280	Chr3A	110965792	110971130	-	110968461	1.0	0.998
gene:TraesCS3A03G0298000	Chr3A	112492578	112494587	-	112493582	Chr3A	111132223	111134232	-	111133227	1.0	0.998
gene:TraesCS3A03G0298100	Chr3A	112495627	112498510	-	112497068	Chr3A	111135271	111138152	-	111136711	0.998	0.995
gene:TraesCS3A03G0298200	Chr3A	112773559	112778395	-	112775977	Chr3A	111418718	111422609	-	111420663	1.0	0.998
gene:TraesCS3A03G0298400	Chr3A	112917406	112921172	-	112919289	Chr3A	111564267	111568009	-	111566138	0.954	0.952
gene:TraesCS3A03G0298700	Chr3A	113062586	113062927	-	113062756	Chr3A	111695353	111695694	-	111695523	1.0	0.97
gene:TraesCS3A03G0298900	Chr3A	113282928	113291593	-	113287260	Chr3A	111897048	111905790	-	111901419	1.0	0.997
gene:TraesCS3A03G0299200	Chr3A	113306056	113311169	-	113308612	Chr3A	111920998	111926134	-	111923566	1.0	0.999
gene:TraesCS3A03G0299800	Chr3A	113500434	113518347	-	113509390	Chr3A	112139634	112157461	-	112148547	1.0	0.938
gene:TraesCS3A03G0300300	Chr3A	113585962	113594412	-	113590187	Chr3A	112224966	112233417	-	112229191	0.998	0.996
gene:TraesCS3A03G0300400	Chr3A	113859194	113860199	+	113859696	Chr3A	112501782	112502785	+	112502283	0.997	0.985
gene:TraesCS3A03G0300800	Chr3A	114555176	114555895	-	114555535	Chr3A	113142150	113142869	-	113142509	1.0	0.998
gene:TraesCS3A03G0301100	Chr3A	114590735	114591868	+	114591301	Chr3A	113163302	113164435	+	113163868	1.0	0.999
gene:TraesCS3A03G0301200	Chr3A	114625391	114626346	+	114625868	Chr3A	113219327	113220282	+	113219804	1.0	0.998
gene:TraesCS3A03G0301300	Chr3A	114883500	114887747	-	114885623	Chr3A	113467184	113471385	-	113469284	1.0	0.996
gene:TraesCS3A03G0301600	Chr3A	115088532	115089095	-	115088813	Chr3A	113670846	113671409	-	113671127	1.0	0.998
gene:TraesCS3A03G0301800	Chr3A	115134318	115140761	+	115137539	Chr3A	113708390	113715307	+	113711848	1.0	0.998
gene:TraesCS3A03G0301900	Chr3A	115165640	115166388	+	115166014	Chr3A	113740597	113741345	+	113740971	1.0	1.0
gene:TraesCS3A03G0302000	Chr3A	115175011	115176212	-	115175611	Chr3A	113749970	113751171	-	113750570	1.0	1.0
gene:TraesCS3A03G0302300	Chr3A	115292614	115293369	+	115292991	Chr3A	113868107	113868862	+	113868484	1.0	1.0
gene:TraesCS3A03G0303100	Chr3A	115416059	115416873	+	115416466	Chr3A	114002148	114002962	+	114002555	1.0	1.0
gene:TraesCS3A03G0303800	Chr3A	115468143	115473034	-	115470588	Chr3A	114054250	114059141	-	114056695	1.0	1.0
gene:TraesCS3A03G0303900	Chr3A	115475897	115481771	-	115478834	Chr3A	114062005	114067880	-	114064942	1.0	1.0
gene:TraesCS3A03G0304000	Chr3A	115481833	115487443	+	115484638	Chr3A	114068553	114074163	+	114071358	1.0	1.0
gene:TraesCS3A03G0304100	Chr3A	115497209	115498480	-	115497844	Chr3A	114084205	114085476	-	114084840	1.0	1.0
gene:TraesCS3A03G0304400	Chr3A	115611772	115612833	+	115612302	Chr3A	114198800	114199861	+	114199330	1.0	1.0
gene:TraesCS3A03G0304600	Chr3A	115636735	115643226	+	115639980	Chr3A	114223410	114229942	+	114226676	0.999	0.999
gene:TraesCS3A03G0304700	Chr3A	115657488	115660018	+	115658753	Chr3A	114244235	114246765	+	114245500	1.0	1.0
gene:TraesCS3A03G0304900	Chr3A	115842450	115842923	+	115842686	Chr3A	114429620	114430093	+	114429856	1.0	1.0
gene:TraesCS3A03G0305000	Chr3A	115852259	115856825	-	115854542	Chr3A	114439429	114443995	-	114441712	1.0	1.0
gene:TraesCS3A03G0305400	Chr3A	116413821	116415016	+	116414418	Chr3A	115017859	115019054	+	115018456	1.0	1.0
gene:TraesCS3A03G0305700	Chr3A	116869644	116870027	+	116869835	Chr3A	115482628	115483011	+	115482819	1.0	1.0
gene:TraesCS3A03G0305800	Chr3A	116872740	116873477	+	116873108	Chr3A	115485724	115486461	+	115486092	1.0	1.0
gene:TraesCS3A03G0306000	Chr3A	116927508	116928564	-	116928036	Chr3A	115542415	115543471	-	115542943	1.0	1.0
gene:TraesCS3A03G0306200	Chr3A	117064913	117066467	+	117065690	Chr3A	115680266	115681820	+	115681043	1.0	1.0
gene:TraesCS3A03G0306500	Chr3A	117671474	117676682	+	117674078	Chr3A	116287075	116292341	+	116289708	1.0	1.0
gene:TraesCS3A03G0306900	Chr3A	117878099	117885889	-	117881994	Chr3A	116492008	116499798	-	116495903	1.0	1.0
gene:TraesCS3A03G0307000	Chr3A	118163318	118180314	-	118171816	Chr3A	116778242	116795238	-	116786740	1.0	1.0
gene:TraesCS3A03G0307500	Chr3A	118369809	118380705	-	118375257	Chr3A	116986266	116997145	-	116991705	0.994	0.994
gene:TraesCS3A03G0307600	Chr3A	118498080	118499911	-	118498995	Chr3A	117116048	117117879	-	117116963	1.0	1.0
gene:TraesCS3A03G0308300	Chr3A	119338723	119347591	-	119343157	Chr3A	119335615	119344482	+	119340048	1.0	0.999
gene:TraesCS3A03G0308400	Chr3A	119367879	119369678	-	119368778	Chr3A	119313486	119315285	+	119314385	1.0	0.998
gene:TraesCS3A03G0308800	Chr3A	119941163	119943529	+	119942346	Chr3A	118740582	118742948	-	118741765	1.0	1.0
gene:TraesCS3A03G0309100	Chr3A	120634068	120640388	+	120637228	Chr3A	118042464	118048765	-	118045614	0.991	0.991
gene:TraesCS3A03G0309200	Chr3A	120640882	120642279	-	120641580	Chr3A	118040573	118041970	+	118041271	1.0	1.0
gene:TraesCS3A03G0309300	Chr3A	120646486	120649266	-	120647876	Chr3A	118033586	118036366	+	118034976	1.0	1.0
gene:TraesCS3A03G0309400	Chr3A	120881018	120883101	-	120882059	Chr3A	117800192	117802275	+	117801233	1.0	1.0
gene:TraesCS3A03G0309700	Chr3A	121062571	121065270	-	121063920	Chr3A	119649651	119652350	-	119651000	1.0	1.0
gene:TraesCS3A03G0309900	Chr3A	121087766	121091114	+	121089440	Chr3A	119674217	119677565	+	119675891	1.0	1.0
gene:TraesCS3A03G0310000	Chr3A	121315456	121317304	+	121316380	Chr3A	119902069	119903917	+	119902993	1.0	1.0
gene:TraesCS3A03G0310100	Chr3A	121321713	121325217	+	121323465	Chr3A	119908319	119911823	+	119910071	1.0	1.0
gene:TraesCS3A03G0310300	Chr3A	121769658	121773144	+	121771401	Chr3A	120355822	120359308	+	120357565	1.0	0.999
gene:TraesCS3A03G0310600	Chr3A	121995616	122000207	+	121997911	Chr3A	120581876	120586467	+	120584171	1.0	0.999
gene:TraesCS3A03G0310900	Chr3A	122388704	122390558	+	122389631	Chr3A	120975678	120977532	+	120976605	1.0	0.999
gene:TraesCS3A03G0311000	Chr3A	122446183	122447683	+	122446933	Chr3A	121033918	121035418	+	121034668	1.0	1.0
gene:TraesCS3A03G0311400	Chr3A	122590922	122591521	-	122591221	Chr3A	121180277	121180876	-	121180576	1.0	1.0
gene:TraesCS3A03G0311600	Chr3A	122617471	122618070	+	122617770	Chr3A	121206869	121207468	+	121207168	1.0	1.0
gene:TraesCS3A03G0311700	Chr3A	122711142	122712576	+	122711859	Chr3A	121300896	121302330	+	121301613	1.0	1.0
gene:TraesCS3A03G0311900	Chr3A	122721534	122723232	-	122722383	Chr3A	121311291	121312989	-	121312140	1.0	1.0
gene:TraesCS3A03G0312000	Chr3A	122726130	122726390	+	122726260	Chr3A	121315886	121316146	+	121316016	1.0	1.0
gene:TraesCS3A03G0312100	Chr3A	122730383	122733631	-	122732007	Chr3A	121320139	121323387	-	121321763	1.0	1.0
gene:TraesCS3A03G0312300	Chr3A	122733899	122735008	+	122734453	Chr3A	121323655	121324764	+	121324209	1.0	1.0
gene:TraesCS3A03G0312400	Chr3A	122914149	122914470	+	122914309	Chr3A	121503022	121503343	+	121503182	1.0	1.0
gene:TraesCS3A03G0312500	Chr3A	122917311	122918508	+	122917909	Chr3A	121506184	121507381	+	121506782	1.0	1.0
gene:TraesCS3A03G0312700	Chr3A	123107538	123108788	+	123108163	Chr3A	121696946	121698196	+	121697571	1.0	1.0
gene:TraesCS3A03G0312800	Chr3A	123110764	123114793	-	123112778	Chr3A	121700172	121704201	-	121702186	1.0	1.0
gene:TraesCS3A03G0313400	Chr3A	123232361	123233831	+	123233096	Chr3A	121822150	121823620	+	121822885	1.0	1.0
gene:TraesCS3A03G0313600	Chr3A	123283578	123284859	-	123284218	Chr3A	121873786	121875067	-	121874426	1.0	1.0
gene:TraesCS3A03G0313700	Chr3A	123440327	123445072	-	123442699	Chr3A	122038810	122043555	-	122041182	1.0	1.0
gene:TraesCS3A03G0313900	Chr3A	123445561	123445782	-	123445671	Chr3A	122044044	122044265	-	122044154	1.0	1.0
gene:TraesCS3A03G0314000	Chr3A	123786839	123787126	+	123786982	Chr3A	122386178	122386465	+	122386321	1.0	1.0
gene:TraesCS3A03G0314200	Chr3A	123793725	123798178	+	123795951	Chr3A	122393065	122397518	+	122395291	1.0	1.0
gene:TraesCS3A03G0314300	Chr3A	123810300	123812397	+	123811348	Chr3A	122409640	122411737	+	122410688	1.0	1.0
gene:TraesCS3A03G0314400	Chr3A	124185467	124186112	+	124185789	Chr3A	122786141	122786786	+	122786463	1.0	1.0
gene:TraesCS3A03G0314500	Chr3A	124188615	124190015	-	124189315	Chr3A	122789289	122790689	-	122789989	1.0	1.0
gene:TraesCS3A03G0314700	Chr3A	124191939	124196563	-	124194251	Chr3A	122792613	122797237	-	122794925	1.0	1.0
gene:TraesCS3A03G0314800	Chr3A	124197246	124200281	-	124198763	Chr3A	122797920	122800955	-	122799437	1.0	1.0
gene:TraesCS3A03G0314900	Chr3A	124202055	124203483	-	124202769	Chr3A	122802729	122804159	-	122803444	1.0	1.0
gene:TraesCS3A03G0315000	Chr3A	124208779	124210843	-	124209811	Chr3A	122809455	122811519	-	122810487	1.0	1.0
gene:TraesCS3A03G0315200	Chr3A	124215283	124222598	-	124218940	Chr3A	122815621	122822936	-	122819278	1.0	1.0
gene:TraesCS3A03G0315300	Chr3A	124227959	124230072	-	124229015	Chr3A	122828297	122830410	-	122829353	1.0	1.0
gene:TraesCS3A03G0315500	Chr3A	124735391	124735756	+	124735573	Chr3A	123337618	123337983	+	123337800	1.0	1.0
gene:TraesCS3A03G0315700	Chr3A	124848049	124848348	-	124848198	Chr3A	123451397	123451696	-	123451546	1.0	0.996
gene:TraesCS3A03G0315900	Chr3A	125180017	125182141	-	125181079	Chr3A	123783840	123785964	-	123784902	1.0	1.0
gene:TraesCS3A03G0316200	Chr3A	125316283	125318308	-	125317295	Chr3A	123925842	123927867	-	123926854	1.0	1.0
gene:TraesCS3A03G0316400	Chr3A	125334570	125335454	+	125335012	Chr3A	123946667	123947551	+	123947109	1.0	1.0
gene:TraesCS3A03G0316600	Chr3A	125576415	125585556	+	125580985	Chr3A	124190223	124199432	+	124194827	1.0	0.999
gene:TraesCS3A03G0316700	Chr3A	125586522	125590379	+	125588450	Chr3A	124200398	124204255	+	124202326	1.0	1.0
gene:TraesCS3A03G0316800	Chr3A	125889337	125895005	+	125892171	Chr3A	124504581	124510249	+	124507415	1.0	1.0
gene:TraesCS3A03G0316900	Chr3A	126032174	126032838	+	126032506	Chr3A	124647440	124648104	+	124647772	1.0	1.0
gene:TraesCS3A03G0317000	Chr3A	126034237	126034945	+	126034591	Chr3A	124649503	124650211	+	124649857	1.0	1.0
gene:TraesCS3A03G0317500	Chr3A	126344343	126348888	-	126346615	Chr3A	124958712	124963263	-	124960987	1.0	1.0
gene:TraesCS3A03G0317600	Chr3A	126352974	126359744	-	126356359	Chr3A	124967350	124974120	-	124970735	1.0	1.0
gene:TraesCS3A03G0317800	Chr3A	126454240	126456193	+	126455216	Chr3A	125068783	125070736	+	125069759	1.0	1.0
gene:TraesCS3A03G0318200	Chr3A	126798968	126801720	-	126800344	Chr3A	125420908	125423660	-	125422284	1.0	1.0
gene:TraesCS3A03G0318300	Chr3A	126814396	126824633	-	126819514	Chr3A	125436499	125446736	-	125441617	1.0	1.0
gene:TraesCS3A03G0318400	Chr3A	126981226	126982109	+	126981667	Chr3A	125610231	125611114	+	125610672	1.0	1.0
gene:TraesCS3A03G0318600	Chr3A	127061950	127063797	-	127062873	Chr3A	125691158	125693005	-	125692081	1.0	1.0
gene:TraesCS3A03G0318700	Chr3A	127130201	127133136	-	127131668	Chr3A	125759313	125762248	-	125760780	1.0	1.0
gene:TraesCS3A03G0318900	Chr3A	127260371	127262683	-	127261527	Chr3A	125889618	125891930	-	125890774	1.0	1.0
gene:TraesCS3A03G0319000	Chr3A	127262928	127264246	-	127263587	Chr3A	125897725	125899043	-	125898384	1.0	0.999
gene:TraesCS3A03G0319100	Chr3A	127783471	127784486	-	127783978	Chr3A	126428519	126429534	-	126429026	1.0	1.0
gene:TraesCS3A03G0319200	Chr3A	127827532	127828408	-	127827970	Chr3A	126472580	126473456	-	126473018	1.0	1.0
gene:TraesCS3A03G0319400	Chr3A	127960890	127965467	-	127963178	Chr3A	126605607	126610184	-	126607895	1.0	1.0
gene:TraesCS3A03G0319600	Chr3A	128160811	128162353	+	128161582	Chr3A	126805522	126807064	+	126806293	1.0	1.0
gene:TraesCS3A03G0319700	Chr3A	128191744	128195114	-	128193429	Chr3A	126837207	126840577	-	126838892	1.0	1.0
gene:TraesCS3A03G0320400	Chr3A	128229179	128233837	+	128231508	Chr3A	126874772	126879430	+	126877101	1.0	1.0
gene:TraesCS3A03G0320700	Chr3A	128366034	128367585	-	128366809	Chr3A	127011640	127013191	-	127012415	1.0	1.0
gene:TraesCS3A03G0320800	Chr3A	128381207	128383087	-	128382147	Chr3A	127026029	127027909	-	127026969	1.0	0.999
gene:TraesCS3A03G0321000	Chr3A	128633298	128651311	+	128642304	Chr3A	127279257	127297270	+	127288263	1.0	1.0
gene:TraesCS3A03G0321400	Chr3A	128732796	128735078	-	128733937	Chr3A	127379197	127381479	-	127380338	1.0	0.999
gene:TraesCS3A03G0321600	Chr3A	129074667	129075464	-	129075065	Chr3A	127719776	127720573	-	127720174	1.0	1.0
gene:TraesCS3A03G0321800	Chr3A	129131099	129133398	-	129132248	Chr3A	127775730	127778029	-	127776879	1.0	1.0
gene:TraesCS3A03G0322000	Chr3A	129244807	129245217	-	129245012	Chr3A	127886599	127887009	-	127886804	1.0	1.0
gene:TraesCS3A03G0322300	Chr3A	129785646	129786281	-	129785963	Chr3A	128417878	128418513	-	128418195	1.0	1.0
gene:TraesCS3A03G0322400	Chr3A	129786043	129786390	+	129786216	Chr3A	128418275	128418622	+	128418448	1.0	1.0
gene:TraesCS3A03G0322500	Chr3A	129806307	129811582	-	129808944	Chr3A	128438862	128444131	-	128441496	1.0	1.0
gene:TraesCS3A03G0322800	Chr3A	129826575	129827461	-	129827018	Chr3A	128459720	128460606	-	128460163	1.0	1.0
gene:TraesCS3A03G0323300	Chr3A	130373743	130377019	-	130375381	Chr3A	129020235	129023511	-	129021873	1.0	0.999
gene:TraesCS3A03G0323900	Chr3A	130705725	130708800	-	130707262	Chr3A	129357399	129360474	-	129358936	1.0	1.0
gene:TraesCS3A03G0324000	Chr3A	130709327	130719066	-	130714196	Chr3A	129361001	129370740	-	129365870	1.0	1.0
gene:TraesCS3A03G0324100	Chr3A	130721386	130721673	-	130721529	Chr3A	129373060	129373347	-	129373203	1.0	1.0
gene:TraesCS3A03G0324400	Chr3A	130922229	130928896	+	130925562	Chr3A	129572382	129579049	+	129575715	1.0	1.0
gene:TraesCS3A03G0324500	Chr3A	130929595	130931446	+	130930520	Chr3A	129579748	129581599	+	129580673	1.0	1.0
gene:TraesCS3A03G0324700	Chr3A	130933519	130934508	+	130934013	Chr3A	129583672	129584661	+	129584166	1.0	1.0
gene:TraesCS3A03G0324800	Chr3A	131409287	131411606	+	131410446	Chr3A	130060184	130062503	+	130061343	1.0	1.0
gene:TraesCS3A03G0325300	Chr3A	131461294	131461527	+	131461410	Chr3A	130112877	130113110	+	130112993	1.0	1.0
gene:TraesCS3A03G0326100	Chr3A	131499242	131501649	+	131500445	Chr3A	130151099	130153506	+	130152302	1.0	1.0
gene:TraesCS3A03G0326300	Chr3A	131528863	131530391	+	131529627	Chr3A	130181058	130182586	+	130181822	1.0	1.0
gene:TraesCS3A03G0326400	Chr3A	131589946	131592296	+	131591121	Chr3A	130242136	130244486	+	130243311	1.0	1.0
gene:TraesCS3A03G0326900	Chr3A	131921583	131923635	+	131922609	Chr3A	130574721	130576773	+	130575747	1.0	1.0
gene:TraesCS3A03G0327000	Chr3A	132028997	132032216	-	132030606	Chr3A	130683887	130687106	-	130685496	1.0	1.0
gene:TraesCS3A03G0327300	Chr3A	132461555	132462920	+	132462237	Chr3A	131117452	131118817	+	131118134	1.0	1.0
gene:TraesCS3A03G0327500	Chr3A	132543290	132544625	+	132543957	Chr3A	131198957	131200292	+	131199624	1.0	1.0
gene:TraesCS3A03G0327600	Chr3A	132553134	132554665	-	132553899	Chr3A	131208442	131209973	-	131209207	1.0	1.0
gene:TraesCS3A03G0327700	Chr3A	132760166	132761902	+	132761034	Chr3A	131416188	131417924	+	131417056	1.0	1.0
gene:TraesCS3A03G0328300	Chr3A	132848766	132850175	+	132849470	Chr3A	131493019	131494428	+	131493723	1.0	0.999
gene:TraesCS3A03G0328400	Chr3A	132853350	132857711	-	132855530	Chr3A	131497668	131502029	-	131499848	1.0	1.0
gene:TraesCS3A03G0328600	Chr3A	133012484	133017169	-	133014826	Chr3A	131656375	131661060	-	131658717	1.0	1.0
gene:TraesCS3A03G0329500	Chr3A	133589821	133590354	-	133590087	Chr3A	132238408	132238941	-	132238674	1.0	0.998
gene:TraesCS3A03G0330000	Chr3A	133596772	133597085	-	133596928	Chr3A	132245362	132245675	-	132245518	1.0	1.0
gene:TraesCS3A03G0330300	Chr3A	133829721	133837997	-	133833859	Chr3A	132481037	132489544	-	132485290	1.0	1.0
gene:TraesCS3A03G0330600	Chr3A	134407848	134416294	+	134412071	Chr3A	133061772	133070379	+	133066075	1.0	1.0
gene:TraesCS3A03G0330800	Chr3A	134639413	134643923	+	134641668	Chr3A	133292443	133296983	+	133294713	1.0	1.0
gene:TraesCS3A03G0330900	Chr3A	134646158	134650717	+	134648437	Chr3A	133299218	133303777	+	133301497	1.0	1.0
gene:TraesCS3A03G0331000	Chr3A	134686833	134691425	+	134689129	Chr3A	133341173	133345707	+	133343440	0.977	0.977
gene:TraesCS3A03G0331800	Chr3A	135536422	135543614	-	135540018	Chr3A	134196281	134203473	-	134199877	1.0	1.0
gene:TraesCS3A03G0331900	Chr3A	135544318	135552054	-	135548186	Chr3A	134204177	134212303	-	134208240	1.0	1.0
gene:TraesCS3A03G0332200	Chr3A	136010329	136011331	+	136010830	Chr3A	134670793	134671795	+	134671294	1.0	1.0
gene:TraesCS3A03G0332300	Chr3A	136012970	136020031	-	136016500	Chr3A	134673473	134680534	-	134677003	1.0	0.999
gene:TraesCS3A03G0332600	Chr3A	136445916	136448934	-	136447425	Chr3A	135109296	135112314	-	135110805	1.0	1.0
gene:TraesCS3A03G0333000	Chr3A	136720764	136721806	-	136721285	Chr3A	135385179	135386221	-	135385700	1.0	1.0
gene:TraesCS3A03G0333100	Chr3A	136774056	136776291	-	136775173	Chr3A	135438734	135440969	-	135439851	1.0	1.0
gene:TraesCS3A03G0333400	Chr3A	136836089	136839267	+	136837678	Chr3A	135512952	135516130	+	135514541	1.0	1.0
gene:TraesCS3A03G0333500	Chr3A	136839903	136842581	+	136841242	Chr3A	135516766	135519444	+	135518105	1.0	1.0
gene:TraesCS3A03G0333600	Chr3A	136847891	136848772	+	136848331	Chr3A	135524754	135525635	+	135525194	1.0	1.0
gene:TraesCS3A03G0333700	Chr3A	137384200	137384559	+	137384379	Chr3A	136053926	136054285	+	136054105	1.0	1.0
gene:TraesCS3A03G0334000	Chr3A	137467807	137471002	-	137469404	Chr3A	136138261	136141454	-	136139857	1.0	0.999
gene:TraesCS3A03G0334600	Chr3A	138413838	138415616	+	138414727	Chr3A	137086543	137088321	+	137087432	1.0	1.0
gene:TraesCS3A03G0335100	Chr3A	138430246	138432965	-	138431605	Chr3A	137103047	137105766	-	137104406	1.0	1.0
gene:TraesCS3A03G0335300	Chr3A	138532887	138538549	-	138535718	Chr3A	137206156	137211818	-	137208987	1.0	1.0
gene:TraesCS3A03G0335400	Chr3A	138612483	138615451	+	138613967	Chr3A	137286784	137289752	+	137288268	1.0	1.0
gene:TraesCS3A03G0335500	Chr3A	138693844	138694724	-	138694284	Chr3A	137369073	137369953	-	137369513	1.0	1.0
gene:TraesCS3A03G0335900	Chr3A	139390644	139405010	-	139397827	Chr3A	137939233	137952335	-	137945784	1.0	1.0
gene:TraesCS3A03G0336300	Chr3A	139426705	139429333	-	139428019	Chr3A	137974028	137976656	-	137975342	1.0	0.999
gene:TraesCS3A03G0336400	Chr3A	139435950	139436366	+	139436158	Chr3A	137982834	137983250	+	137983042	1.0	1.0
gene:TraesCS3A03G0336500	Chr3A	139440467	139446069	-	139443268	Chr3A	137987273	137992875	-	137990074	1.0	1.0
gene:TraesCS3A03G0336600	Chr3A	139529752	139530286	+	139530019	Chr3A	138076559	138077093	+	138076826	1.0	1.0
gene:TraesCS3A03G0336700	Chr3A	139532361	139532892	-	139532626	Chr3A	138079168	138079699	-	138079433	1.0	1.0
gene:TraesCS3A03G0336800	Chr3A	139535751	139541817	-	139538784	Chr3A	138082696	138088762	-	138085729	1.0	1.0
gene:TraesCS3A03G0336900	Chr3A	139543414	139549165	-	139546289	Chr3A	138090359	138096397	-	138093378	1.0	1.0
