gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS7B03G0306700	Chr7B	140704179	140709689	-	140706934	Chr7B	140294063	140299573	-	140296818	1.0	1.0
gene:TraesCS7B03G0306900	Chr7B	140709471	140711844	+	140710657	Chr7B	140299355	140301728	+	140300541	1.0	1.0
gene:TraesCS7B03G0307100	Chr7B	140714646	140717951	-	140716298	Chr7B	140304530	140307835	-	140306182	1.0	1.0
gene:TraesCS7B03G0307200	Chr7B	140795331	140795885	-	140795608	Chr7B	140385962	140386516	-	140386239	1.0	1.0
gene:TraesCS7B03G0307300	Chr7B	141041113	141044395	+	141042754	Chr7B	140647062	140650344	+	140648703	1.0	1.0
gene:TraesCS7B03G0307400	Chr7B	141069051	141070507	+	141069779	Chr7B	140675578	140677034	+	140676306	1.0	1.0
gene:TraesCS7B03G0307500	Chr7B	141164256	141167530	+	141165893	Chr7B	140771451	140774906	+	140773178	1.0	0.915
gene:TraesCS7B03G0307600	Chr7B	141167721	141172833	-	141170277	Chr7B	140775097	140780209	-	140777653	1.0	1.0
gene:TraesCS7B03G0307800	Chr7B	141374791	141378574	+	141376682	Chr7B	140984705	140988488	+	140986596	1.0	1.0
gene:TraesCS7B03G0307900	Chr7B	141513272	141513749	-	141513510	Chr7B	141123398	141123875	-	141123636	1.0	1.0
gene:TraesCS7B03G0308100	Chr7B	141555780	141566054	+	141560917	Chr7B	141165415	141175690	+	141170552	1.0	0.999
gene:TraesCS7B03G0308500	Chr7B	141630381	141652639	-	141641510	Chr7B	141240302	141262959	-	141251630	1.0	0.994
gene:TraesCS7B03G0308600	Chr7B	141657298	141658377	+	141657837	Chr7B	141267801	141268880	+	141268340	1.0	1.0
gene:TraesCS7B03G0309000	Chr7B	141767392	141769117	-	141768254	Chr7B	141380054	141381779	-	141380916	1.0	0.999
gene:TraesCS7B03G0309100	Chr7B	141772283	141778028	+	141775155	Chr7B	141384916	141390661	+	141387788	1.0	1.0
gene:TraesCS7B03G0309300	Chr7B	141781446	141784887	+	141783166	Chr7B	141394391	141397839	+	141396115	1.0	0.997
gene:TraesCS7B03G0309200	Chr7B	141780976	141788900	-	141784938	Chr7B	141394093	141401850	-	141397971	0.937	0.935
gene:TraesCS7B03G0309400	Chr7B	142332101	142333360	-	142332730	Chr7B	141985730	141986942	-	141986336	0.962	0.958
gene:TraesCS7B03G0310400	Chr7B	142492137	142493529	-	142492833	Chr7B	142164238	142165631	-	142164934	1.0	0.992
gene:TraesCS7B03G0310800	Chr7B	142510258	142510501	+	142510379	Chr7B	142182361	142182604	+	142182482	1.0	0.987
gene:TraesCS7B03G0311200	Chr7B	142518967	142519243	-	142519105	Chr7B	142191065	142191341	-	142191203	1.0	1.0
gene:TraesCS7B03G0312200	Chr7B	142622117	142626860	-	142624488	Chr7B	142285575	142289955	-	142287765	0.999	0.999
gene:TraesCS7B03G0312600	Chr7B	143046008	143046452	-	143046230	Chr7B	142713516	142713960	-	142713738	1.0	1.0
gene:TraesCS7B03G0312700	Chr7B	143047449	143053348	-	143050398	Chr7B	142714957	142720856	-	142717906	1.0	1.0
gene:TraesCS7B03G0313000	Chr7B	143549890	143551185	+	143550537	Chr7B	143182862	143184157	+	143183509	1.0	0.999
gene:TraesCS7B03G0313200	Chr7B	143823845	143827138	+	143825491	Chr7B	143471740	143475033	+	143473386	1.0	0.998
gene:TraesCS7B03G0313300	Chr7B	143828356	143835926	+	143832141	Chr7B	143476248	143483820	+	143480034	1.0	0.999
gene:TraesCS7B03G0313900	Chr7B	143967967	143972173	-	143970070	Chr7B	143739164	143743370	-	143741267	1.0	0.993
gene:TraesCS7B03G0314000	Chr7B	144474409	144475604	+	144475006	Chr7B	144302258	144303453	+	144302855	1.0	0.997
gene:TraesCS7B03G0314300	Chr7B	144692079	144695679	+	144693879	Chr7B	144536797	144540385	+	144538591	0.991	0.991
gene:TraesCS7B03G0314500	Chr7B	144701835	144718510	-	144710172	Chr7B	144548163	144564827	-	144556495	1.0	0.998
gene:TraesCS7B03G0314700	Chr7B	144743423	144749813	+	144746618	Chr7B	144590841	144597231	+	144594036	1.0	0.997
gene:TraesCS7B03G0314800	Chr7B	144757101	144759512	-	144758306	Chr7B	144613541	144615952	-	144614746	1.0	0.995
gene:TraesCS7B03G0314900	Chr7B	144848844	144851284	-	144850064	Chr7B	144709027	144711494	-	144710260	1.0	0.988
gene:TraesCS7B03G0315100	Chr7B	145173766	145174914	-	145174340	Chr7B	145068549	145069697	-	145069123	1.0	0.996
gene:TraesCS7B03G0316500	Chr7B	146041505	146042664	-	146042084	Chr7B	145918823	145919982	-	145919402	1.0	0.992
gene:TraesCS7B03G0316800	Chr7B	146140076	146140705	-	146140390	Chr7B	146026407	146027036	-	146026721	1.0	1.0
gene:TraesCS7B03G0316900	Chr7B	146175206	146175500	+	146175353	Chr7B	146069827	146070121	+	146069974	1.0	0.989
gene:TraesCS7B03G0317400	Chr7B	146305644	146306667	+	146306155	Chr7B	146212191	146213214	+	146212702	1.0	0.997
gene:TraesCS7B03G0317500	Chr7B	146306836	146308978	+	146307907	Chr7B	146213383	146215524	+	146214453	1.0	0.999
gene:TraesCS7B03G0317600	Chr7B	146309212	146323196	-	146316204	Chr7B	146215758	146229745	-	146222751	1.0	0.998
gene:TraesCS7B03G0319500	Chr7B	147047429	147059288	-	147053358	Chr7B	146956660	146967631	-	146962145	0.963	0.962
gene:TraesCS7B03G0319600	Chr7B	147065280	147065636	-	147065458	Chr7B	146973925	146974281	-	146974103	1.0	0.991
gene:TraesCS7B03G0319700	Chr7B	147091235	147093040	-	147092137	Chr7B	147016702	147018507	-	147017604	1.0	0.992
gene:TraesCS7B03G0320000	Chr7B	147526288	147528065	+	147527176	Chr7B	147582297	147584056	+	147583176	0.985	0.954
gene:TraesCS7B03G0320100	Chr7B	147560290	147562134	+	147561212	Chr7B	147598088	147599932	+	147599010	1.0	0.979
gene:TraesCS7B03G0320200	Chr7B	147700018	147700365	+	147700191	Chr7B	147750435	147750782	+	147750608	1.0	0.997
gene:TraesCS7B03G0320400	Chr7B	147701682	147702443	+	147702062	Chr7B	147752099	147752860	+	147752479	1.0	0.996
gene:TraesCS7B03G0320300	Chr7B	147701389	147706692	-	147704040	Chr7B	147751806	147757109	-	147754457	1.0	0.997
gene:TraesCS7B03G0320500	Chr7B	147745710	147750170	-	147747940	Chr7B	147803337	147807797	-	147805567	1.0	1.0
gene:TraesCS7B03G0320600	Chr7B	147774632	147778671	-	147776651	Chr7B	147832270	147836309	-	147834289	1.0	1.0
gene:TraesCS7B03G0320900	Chr7B	147850647	147856168	-	147853407	Chr7B	147909062	147914582	-	147911822	1.0	0.999
gene:TraesCS7B03G0321000	Chr7B	147905704	147909078	-	147907391	Chr7B	147963694	147967068	-	147965381	1.0	1.0
gene:TraesCS7B03G0321200	Chr7B	148066334	148072175	-	148069254	Chr7B	148127571	148133412	-	148130491	1.0	1.0
gene:TraesCS7B03G0321400	Chr7B	148092319	148094886	-	148093602	Chr7B	148153983	148156550	-	148155266	1.0	1.0
gene:TraesCS7B03G0321600	Chr7B	148408398	148415489	-	148411943	Chr7B	148471804	148478895	-	148475349	1.0	1.0
gene:TraesCS7B03G0321700	Chr7B	148563779	148566993	-	148565386	Chr7B	148627364	148630578	-	148628971	1.0	1.0
gene:TraesCS7B03G0321800	Chr7B	148709252	148712400	-	148710826	Chr7B	148773334	148776482	-	148774908	1.0	0.999
gene:TraesCS7B03G0322100	Chr7B	148741240	148744306	-	148742773	Chr7B	148805319	148808385	-	148806852	1.0	1.0
gene:TraesCS7B03G0322700	Chr7B	148854139	148857469	+	148855804	Chr7B	148920427	148923757	+	148922092	1.0	0.998
gene:TraesCS7B03G0323100	Chr7B	148960682	148964174	+	148962428	Chr7B	149025520	149029012	+	149027266	1.0	0.998
gene:TraesCS7B03G0323200	Chr7B	148993807	148997167	+	148995487	Chr7B	149058584	149061965	+	149060274	1.0	0.992
gene:TraesCS7B03G0323400	Chr7B	149002763	149004673	+	149003718	Chr7B	149067254	149069164	+	149068209	1.0	0.996
gene:TraesCS7B03G0323600	Chr7B	149076234	149081965	+	149079099	Chr7B	149142323	149153319	+	149147821	1.0	0.998
gene:TraesCS7B03G0323900	Chr7B	149088839	149112062	-	149100450	Chr7B	149169747	149184708	-	149177227	0.98	0.979
gene:TraesCS7B03G0324000	Chr7B	149168536	149172412	-	149170474	Chr7B	149264330	149268206	-	149266268	1.0	0.994
gene:TraesCS7B03G0324300	Chr7B	149285719	149286165	+	149285942	Chr7B	149446713	149447159	+	149446936	1.0	0.966
gene:TraesCS7B03G0325100	Chr7B	149837759	149840813	+	149839286	Chr7B	149527975	149531027	+	149529501	0.999	0.992
gene:TraesCS7B03G0325300	Chr7B	149912972	149920229	+	149916600	Chr7B	149576922	149584094	+	149580508	0.987	0.977
gene:TraesCS7B03G0325400	Chr7B	149920551	149926738	-	149923644	Chr7B	149584122	149590128	-	149587125	0.998	0.904
gene:TraesCS7B03G0325800	Chr7B	150551541	150552439	+	150551990	Chr7B	150162352	150163250	+	150162801	1.0	0.994
gene:TraesCS7B03G0326000	Chr7B	150607128	150608150	+	150607639	Chr7B	150209267	150210289	+	150209778	1.0	0.996
gene:TraesCS7B03G0326300	Chr7B	150723779	150728817	+	150726298	Chr7B	150307927	150312968	+	150310447	1.0	0.991
gene:TraesCS7B03G0328500	Chr7B	152606572	152612957	+	152609764	Chr7B	152251093	152257480	+	152254286	0.999	0.999
gene:TraesCS7B03G0328600	Chr7B	152613276	152615732	-	152614504	Chr7B	152257799	152260372	-	152259085	1.0	1.0
gene:TraesCS7B03G0328800	Chr7B	153023847	153029347	-	153026597	Chr7B	152682157	152687655	-	152684906	1.0	1.0
gene:TraesCS7B03G0329200	Chr7B	153187342	153188745	-	153188043	Chr7B	152848454	152849857	-	152849155	1.0	0.999
gene:TraesCS7B03G0329500	Chr7B	153537511	153540160	-	153538835	Chr7B	153201983	153204636	-	153203309	1.0	0.998
gene:TraesCS7B03G0329700	Chr7B	153557070	153558693	-	153557881	Chr7B	153230688	153232345	-	153231516	1.0	0.998
gene:TraesCS7B03G0329800	Chr7B	153581250	153584499	-	153582874	Chr7B	153246191	153249440	-	153247815	1.0	1.0
gene:TraesCS7B03G0329900	Chr7B	153810759	153815743	-	153813251	Chr7B	153469947	153474928	-	153472437	1.0	0.999
gene:TraesCS7B03G0330000	Chr7B	153827049	153832978	-	153830013	Chr7B	153486070	153491995	-	153489032	1.0	0.997
gene:TraesCS7B03G0330500	Chr7B	154149045	154154410	+	154151727	Chr7B	153789104	153794469	+	153791786	1.0	0.997
gene:TraesCS7B03G0330600	Chr7B	154313491	154322108	+	154317799	Chr7B	153955066	153963687	+	153959376	1.0	0.999
gene:TraesCS7B03G0330800	Chr7B	154370978	154371277	-	154371127	Chr7B	154004547	154004846	-	154004696	1.0	1.0
gene:TraesCS7B03G0330900	Chr7B	154419284	154423804	-	154421544	Chr7B	154052454	154057224	-	154054839	1.0	0.999
gene:TraesCS7B03G0331000	Chr7B	154642117	154644551	+	154643334	Chr7B	154281442	154283876	+	154282659	1.0	0.998
gene:TraesCS7B03G0331200	Chr7B	155029134	155035665	-	155032399	Chr7B	154679937	154686487	-	154683212	1.0	0.996
gene:TraesCS7B03G0331300	Chr7B	155040305	155043106	-	155041705	Chr7B	154691134	154693935	-	154692534	1.0	0.999
gene:TraesCS7B03G0331700	Chr7B	155443728	155467096	+	155455412	Chr7B	155082322	155105685	+	155094003	0.999	0.999
gene:TraesCS7B03G0331900	Chr7B	155472495	155475470	+	155473982	Chr7B	155111304	155114101	+	155112702	0.961	0.96
gene:TraesCS7B03G0332000	Chr7B	155761820	155776764	+	155769292	Chr7B	155401171	155416109	+	155408640	1.0	1.0
gene:TraesCS7B03G0332800	Chr7B	156301442	156307222	+	156304332	Chr7B	155939177	155944957	+	155942067	1.0	1.0
gene:TraesCS7B03G0332900	Chr7B	156401324	156404295	+	156402809	Chr7B	156039044	156042015	+	156040529	1.0	1.0
gene:TraesCS7B03G0333000	Chr7B	156413289	156416445	-	156414867	Chr7B	156051067	156054223	-	156052645	1.0	1.0
gene:TraesCS7B03G0333200	Chr7B	156425827	156428423	+	156427125	Chr7B	156063605	156066366	+	156064985	1.0	1.0
gene:TraesCS7B03G0333700	Chr7B	156529970	156551368	+	156540669	Chr7B	156167770	156189634	+	156178702	1.0	1.0
gene:TraesCS7B03G0333900	Chr7B	156559606	156560328	+	156559967	Chr7B	156198243	156198965	+	156198604	1.0	1.0
gene:TraesCS7B03G0334500	Chr7B	156719336	156720511	-	156719923	Chr7B	156361041	156362216	-	156361628	1.0	1.0
gene:TraesCS7B03G0334900	Chr7B	157120346	157121868	+	157121107	Chr7B	156766611	156768133	+	156767372	1.0	1.0
gene:TraesCS7B03G0335000	Chr7B	157136863	157138158	-	157137510	Chr7B	156783413	156784708	-	156784060	1.0	1.0
gene:TraesCS7B03G0335200	Chr7B	157250961	157253195	-	157252078	Chr7B	156894231	156896465	-	156895348	1.0	1.0
gene:TraesCS7B03G0335400	Chr7B	157333831	157335992	-	157334911	Chr7B	156977126	156979287	-	156978206	1.0	1.0
gene:TraesCS7B03G0335800	Chr7B	157524760	157526177	+	157525468	Chr7B	157175327	157176744	+	157176035	1.0	1.0
gene:TraesCS7B03G0335900	Chr7B	157535267	157540132	-	157537699	Chr7B	157186385	157191276	-	157188830	1.0	1.0
gene:TraesCS7B03G0336000	Chr7B	157696537	157697940	+	157697238	Chr7B	157348835	157350238	+	157349536	1.0	1.0
gene:TraesCS7B03G0336200	Chr7B	157737864	157744758	+	157741311	Chr7B	157391121	157398015	+	157394568	1.0	1.0
gene:TraesCS7B03G0336300	Chr7B	157743254	157744887	-	157744070	Chr7B	157396511	157398144	-	157397327	1.0	1.0
gene:TraesCS7B03G0336500	Chr7B	157781585	157790941	-	157786263	Chr7B	157435140	157444496	-	157439818	1.0	0.999
gene:TraesCS7B03G0336700	Chr7B	158362809	158366389	-	158364599	Chr7B	158019904	158023484	-	158021694	1.0	1.0
gene:TraesCS7B03G0337000	Chr7B	158484773	158488596	-	158486684	Chr7B	158142300	158146123	-	158144211	1.0	1.0
gene:TraesCS7B03G0337200	Chr7B	158488677	158491921	+	158490299	Chr7B	158146204	158149448	+	158147826	1.0	0.999
gene:TraesCS7B03G0337300	Chr7B	158493331	158498026	-	158495678	Chr7B	158150858	158155553	-	158153205	1.0	1.0
gene:TraesCS7B03G0337700	Chr7B	158644670	158649491	+	158647080	Chr7B	158302005	158306627	+	158304316	1.0	0.999
gene:TraesCS7B03G0337900	Chr7B	158673452	158677669	-	158675560	Chr7B	158330763	158334980	-	158332871	1.0	1.0
gene:TraesCS7B03G0338000	Chr7B	158852445	158858488	+	158855466	Chr7B	158509818	158516225	+	158513021	1.0	1.0
gene:TraesCS7B03G0338100	Chr7B	158892172	158894907	-	158893539	Chr7B	158549824	158552559	-	158551191	1.0	0.999
gene:TraesCS7B03G0339300	Chr7B	159768208	159769887	+	159769047	Chr7B	159437792	159439471	+	159438631	1.0	1.0
gene:TraesCS7B03G0339500	Chr7B	159774995	159780145	+	159777570	Chr7B	159444579	159450020	+	159447299	1.0	1.0
gene:TraesCS7B03G0340000	Chr7B	159997839	160002528	-	160000183	Chr7B	159651464	159656153	-	159653808	1.0	0.999
gene:TraesCS7B03G0340200	Chr7B	160153303	160156173	+	160154738	Chr7B	159807964	159810834	+	159809399	1.0	1.0
gene:TraesCS7B03G0340300	Chr7B	160183996	160188930	-	160186463	Chr7B	159838659	159843593	-	159841126	1.0	1.0
gene:TraesCS7B03G0340400	Chr7B	160245235	160249121	+	160247178	Chr7B	159899901	159903787	+	159901844	1.0	1.0
gene:TraesCS7B03G0340500	Chr7B	160296138	160302028	+	160299083	Chr7B	159950805	159956696	+	159953750	1.0	0.999
gene:TraesCS7B03G0340800	Chr7B	160586272	160591178	+	160588725	Chr7B	160228343	160233249	+	160230796	1.0	1.0
gene:TraesCS7B03G0340900	Chr7B	160592180	160593315	-	160592747	Chr7B	160234251	160235386	-	160234818	1.0	1.0
gene:TraesCS7B03G0341000	Chr7B	160742930	160744635	-	160743782	Chr7B	160384844	160386549	-	160385696	1.0	1.0
gene:TraesCS7B03G0341300	Chr7B	161023913	161024119	+	161024016	Chr7B	160666154	160666360	+	160666257	1.0	1.0
gene:TraesCS7B03G0341400	Chr7B	161024615	161025022	-	161024818	Chr7B	160666856	160667263	-	160667059	1.0	1.0
gene:TraesCS7B03G0341800	Chr7B	161071628	161072398	-	161072013	Chr7B	160713612	160714382	-	160713997	1.0	1.0
gene:TraesCS7B03G0341900	Chr7B	161072574	161080551	+	161076562	Chr7B	160714558	160722525	+	160718541	1.0	0.999
gene:TraesCS7B03G0342000	Chr7B	161076365	161081255	-	161078810	Chr7B	160718348	160723229	-	160720788	1.0	0.997
gene:TraesCS7B03G0342400	Chr7B	161148812	161150464	-	161149638	Chr7B	160803350	160805008	-	160804179	1.0	0.995
gene:TraesCS7B03G0342500	Chr7B	161337909	161343711	+	161340810	Chr7B	160991361	160997176	+	160994268	1.0	0.99
gene:TraesCS7B03G0342700	Chr7B	161728800	161730271	+	161729535	Chr7B	161399404	161400875	+	161400139	1.0	1.0
gene:TraesCS7B03G0343100	Chr7B	161747633	161754698	-	161751165	Chr7B	161418255	161425519	-	161421887	1.0	0.998
gene:TraesCS7B03G0343500	Chr7B	162165719	162166101	-	162165910	Chr7B	161842291	161842673	-	161842482	1.0	1.0
gene:TraesCS7B03G0344000	Chr7B	162207128	162207628	-	162207378	Chr7B	161882382	161882882	-	161882632	1.0	0.994
gene:TraesCS7B03G0345000	Chr7B	162863086	162863535	-	162863310	Chr7B	162593736	162594185	-	162593960	1.0	1.0
gene:TraesCS7B03G0345100	Chr7B	163213516	163217096	+	163215306	Chr7B	162919285	162922865	+	162921075	1.0	0.999
gene:TraesCS7B03G0345700	Chr7B	163329975	163332418	+	163331196	Chr7B	162979387	162981700	+	162980543	0.92	0.918
gene:TraesCS7B03G0345800	Chr7B	163357277	163362848	+	163360062	Chr7B	163030244	163035815	+	163033029	1.0	1.0
gene:TraesCS7B03G0346000	Chr7B	163369820	163370727	-	163370273	Chr7B	163042786	163043693	-	163043239	1.0	0.994
gene:TraesCS7B03G0346300	Chr7B	163452792	163453670	-	163453231	Chr7B	163126024	163126892	-	163126458	1.0	1.0
gene:TraesCS7B03G0346400	Chr7B	163544477	163545168	-	163544822	Chr7B	163205803	163206493	-	163206148	0.997	0.997
gene:TraesCS7B03G0346600	Chr7B	164003242	164010960	+	164007101	Chr7B	163656015	163663729	+	163659872	1.0	0.999
gene:TraesCS7B03G0346700	Chr7B	164019906	164022657	+	164021281	Chr7B	163671611	163674162	+	163672886	1.0	0.996
gene:TraesCS7B03G0347000	Chr7B	164125222	164128071	+	164126646	Chr7B	163807775	163810623	+	163809199	0.999	0.999
gene:TraesCS7B03G0347600	Chr7B	164606294	164622502	+	164614398	Chr7B	164296282	164312753	+	164304517	0.993	0.988
gene:TraesCS7B03G0347700	Chr7B	164948451	164950463	+	164949457	Chr7B	164646616	164648628	+	164647622	1.0	0.999
gene:TraesCS7B03G0347800	Chr7B	165145390	165151271	-	165148330	Chr7B	164817469	164823351	-	164820410	1.0	0.998
gene:TraesCS7B03G0348000	Chr7B	165387355	165387933	+	165387644	Chr7B	165073550	165074128	+	165073839	1.0	0.994
gene:TraesCS7B03G0348200	Chr7B	165487695	165488727	-	165488211	Chr7B	165178522	165179554	-	165179038	1.0	0.999
gene:TraesCS7B03G0348300	Chr7B	165508039	165511718	+	165509878	Chr7B	165199881	165203560	+	165201720	1.0	0.998
gene:TraesCS7B03G0348400	Chr7B	165639656	165640048	+	165639852	Chr7B	165342876	165343268	+	165343072	1.0	1.0
gene:TraesCS7B03G0348500	Chr7B	165640824	165642465	+	165641644	Chr7B	165344045	165345670	+	165344857	0.988	0.985
gene:TraesCS7B03G0349300	Chr7B	165955857	165957063	+	165956460	Chr7B	165655717	165656923	+	165656320	1.0	0.998
gene:TraesCS7B03G0349400	Chr7B	165983183	165983839	+	165983511	Chr7B	165689079	165689735	+	165689407	1.0	0.998
gene:TraesCS7B03G0349500	Chr7B	165990829	165996661	-	165993745	Chr7B	165696732	165703184	-	165699958	1.0	0.997
gene:TraesCS7B03G0349600	Chr7B	166627518	166628912	+	166628215	Chr7B	166332425	166333821	+	166333123	1.0	0.989
gene:TraesCS7B03G0349700	Chr7B	166804140	166806039	+	166805089	Chr7B	166514871	166516771	+	166515821	1.0	1.0
gene:TraesCS7B03G0349900	Chr7B	167105963	167108896	-	167107429	Chr7B	166898714	166901833	-	166900273	1.0	0.997
gene:TraesCS7B03G0350300	Chr7B	167437664	167441721	+	167439692	Chr7B	167239139	167243193	+	167241166	0.996	0.986
gene:TraesCS7B03G0350600	Chr7B	167831189	167833807	-	167832498	Chr7B	167601028	167603646	-	167602337	1.0	0.999
gene:TraesCS7B03G0350700	Chr7B	167840733	167846135	-	167843434	Chr7B	167619293	167624702	-	167621997	1.0	0.99
gene:TraesCS7B03G0351000	Chr7B	167888076	167904789	-	167896432	Chr7B	167665557	167686829	-	167676193	1.0	0.989
gene:TraesCS7B03G0351100	Chr7B	167995990	167997393	-	167996691	Chr7B	167756183	167757586	-	167756884	1.0	0.999
gene:TraesCS7B03G0351300	Chr7B	168208522	168209933	-	168209227	Chr7B	167955027	167956451	-	167955739	1.0	0.988
gene:TraesCS7B03G0351400	Chr7B	168299321	168301280	-	168300300	Chr7B	168073350	168075309	-	168074329	1.0	0.997
gene:TraesCS7B03G0351500	Chr7B	168309689	168344252	-	168326970	Chr7B	168083759	168088419	-	168086089	0.998	0.993
gene:TraesCS7B03G0351800	Chr7B	168345986	168346304	-	168346145	Chr7B	168090154	168090472	-	168090313	1.0	1.0
gene:TraesCS7B03G0352200	Chr7B	168552636	168557075	-	168554855	Chr7B	168293055	168297494	-	168295274	1.0	0.998
gene:TraesCS7B03G0352500	Chr7B	168818142	168822161	+	168820151	Chr7B	168583591	168587529	+	168585560	0.976	0.972
gene:TraesCS7B03G0352600	Chr7B	168822970	168826458	-	168824714	Chr7B	168588337	168591824	-	168590080	1.0	0.997
gene:TraesCS7B03G0352700	Chr7B	169131305	169133311	+	169132308	Chr7B	168848696	168850702	+	168849699	1.0	0.999
gene:TraesCS7B03G0352900	Chr7B	169134313	169143503	-	169138908	Chr7B	168851701	168860892	-	168856296	1.0	0.999
gene:TraesCS7B03G0353500	Chr7B	169558653	169569092	-	169563872	Chr7B	169293099	169303534	-	169298316	1.0	0.999
gene:TraesCS7B03G0353700	Chr7B	170079917	170092807	+	170086362	Chr7B	169810207	169822941	+	169816574	0.965	0.965
gene:TraesCS7B03G0354000	Chr7B	170284965	170291560	+	170288262	Chr7B	170016199	170022567	+	170019383	0.945	0.944
gene:TraesCS7B03G0354100	Chr7B	170291944	170292264	-	170292104	Chr7B	170023551	170023871	-	170023711	1.0	1.0
gene:TraesCS7B03G0354200	Chr7B	170339788	170343755	+	170341771	Chr7B	170083705	170087671	+	170085688	0.999	0.998
gene:TraesCS7B03G0354500	Chr7B	170362720	170366796	+	170364758	Chr7B	170106653	170110729	+	170108691	1.0	0.998
gene:TraesCS7B03G0355000	Chr7B	170605088	170625379	+	170615233	Chr7B	170349115	170369661	+	170359388	0.999	0.999
gene:TraesCS7B03G0355300	Chr7B	170873043	170876102	-	170874572	Chr7B	170627594	170630653	-	170629123	1.0	0.999
gene:TraesCS7B03G0355500	Chr7B	171329941	171339635	+	171334788	Chr7B	171010871	171020759	+	171015815	1.0	0.997
gene:TraesCS7B03G0355600	Chr7B	171343262	171345025	+	171344143	Chr7B	171024938	171026701	+	171025819	1.0	0.996
gene:TraesCS7B03G0355800	Chr7B	171460956	171462176	+	171461566	Chr7B	171146996	171148222	+	171147609	0.994	0.959
gene:TraesCS7B03G0355900	Chr7B	171724862	171728086	+	171726474	Chr7B	171629874	171633098	+	171631486	1.0	0.999
gene:TraesCS7B03G0356000	Chr7B	171819166	171824846	+	171822006	Chr7B	171714121	171719801	+	171716961	1.0	0.998
gene:TraesCS7B03G0356100	Chr7B	171825343	171834376	-	171829859	Chr7B	171720328	171729363	-	171724845	1.0	0.996
gene:TraesCS7B03G0356200	Chr7B	171836640	171837480	-	171837060	Chr7B	171731604	171732444	-	171732024	1.0	0.998
gene:TraesCS7B03G0356700	Chr7B	172016477	172042109	-	172029293	Chr7B	171908791	171934811	-	171921801	1.0	0.999
gene:TraesCS7B03G0356900	Chr7B	172199187	172201641	-	172200414	Chr7B	172090912	172093376	-	172092144	0.998	0.996
gene:TraesCS7B03G0357400	Chr7B	172582433	172582675	+	172582554	Chr7B	172511860	172512102	+	172511981	1.0	0.995
gene:TraesCS7B03G0357700	Chr7B	172781758	172787555	+	172784656	Chr7B	172721042	172726840	+	172723941	1.0	0.998
gene:TraesCS7B03G0358300	Chr7B	173148634	173151378	+	173150006	Chr7B	173083696	173086440	+	173085068	1.0	0.998
gene:TraesCS7B03G0358400	Chr7B	173152849	173159196	+	173156022	Chr7B	173087910	173094169	+	173091039	1.0	0.998
gene:TraesCS7B03G0358500	Chr7B	173159335	173163889	-	173161612	Chr7B	173094308	173098883	-	173096595	1.0	1.0
gene:TraesCS7B03G0358600	Chr7B	173167967	173172209	-	173170088	Chr7B	173109205	173113448	-	173111326	1.0	0.997
gene:TraesCS7B03G0359400	Chr7B	174112006	174123691	+	174117848	Chr7B	174016985	174028552	+	174022768	1.0	0.998
gene:TraesCS7B03G0359700	Chr7B	174829178	174833454	+	174831316	Chr7B	174672019	174676285	+	174674152	0.997	0.994
gene:TraesCS7B03G0359800	Chr7B	174833658	174835211	-	174834434	Chr7B	174676489	174678054	-	174677271	1.0	0.997
gene:TraesCS7B03G0360400	Chr7B	174876859	174878783	+	174877821	Chr7B	174745638	174747561	+	174746599	0.999	0.99
gene:TraesCS7B03G0360600	Chr7B	175081323	175085484	+	175083403	Chr7B	174905393	174909553	+	174907473	1.0	0.998
gene:TraesCS7B03G0360800	Chr7B	175151387	175153181	-	175152284	Chr7B	174978615	174980409	-	174979512	1.0	0.999
gene:TraesCS7B03G0361100	Chr7B	175283331	175289049	+	175286190	Chr7B	175124465	175130183	+	175127324	1.0	0.998
gene:TraesCS7B03G0361200	Chr7B	175289326	175294198	-	175291762	Chr7B	175130460	175135333	-	175132896	1.0	0.998
gene:TraesCS7B03G0361400	Chr7B	175411741	175415704	+	175413722	Chr7B	175253477	175257440	+	175255458	1.0	0.999
gene:TraesCS7B03G0361800	Chr7B	175713213	175716740	-	175714976	Chr7B	175556959	175560607	-	175558783	1.0	0.966
gene:TraesCS7B03G0361900	Chr7B	175724443	175734076	-	175729259	Chr7B	175568642	175578397	-	175573519	1.0	1.0
gene:TraesCS7B03G0362000	Chr7B	175747413	175748948	-	175748180	Chr7B	175591738	175593275	-	175592506	1.0	0.999
gene:TraesCS7B03G0362100	Chr7B	175749102	175760332	-	175754717	Chr7B	175593429	175604627	-	175599028	1.0	0.999
gene:TraesCS7B03G0362300	Chr7B	175769907	175781967	-	175775937	Chr7B	175614437	175626495	-	175620466	1.0	0.998
gene:TraesCS7B03G0362800	Chr7B	175972620	175975688	-	175974154	Chr7B	175797679	175800747	-	175799213	1.0	0.998
gene:TraesCS7B03G0362900	Chr7B	176205388	176221732	+	176213560	Chr7B	176051514	176069513	+	176060513	0.993	0.993
gene:TraesCS7B03G0363600	Chr7B	176410651	176413193	+	176411922	Chr7B	176266396	176268939	+	176267667	1.0	0.996
gene:TraesCS7B03G0363800	Chr7B	176553480	176556084	-	176554782	Chr7B	176408983	176411587	-	176410285	1.0	0.999
