gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS5B03G0421800	Chr5B	286708657	286710943	-	286709800	Chr5B	294446349	294448635	-	294447492	1.0	0.999
gene:TraesCS5B03G0422100	Chr5B	287068082	287070189	+	287069135	Chr5B	294808619	294810726	+	294809672	1.0	1.0
gene:TraesCS5B03G0422300	Chr5B	287081522	287083541	-	287082531	Chr5B	294822061	294824080	-	294823070	1.0	1.0
gene:TraesCS5B03G0422500	Chr5B	287445473	287450386	-	287447929	Chr5B	295198822	295203735	-	295201278	1.0	1.0
gene:TraesCS5B03G0422600	Chr5B	287910633	287913280	-	287911956	Chr5B	295671705	295674352	-	295673028	1.0	1.0
gene:TraesCS5B03G0423000	Chr5B	288114882	288121364	+	288118123	Chr5B	295860116	295866598	+	295863357	1.0	1.0
gene:TraesCS5B03G0422900	Chr5B	288114647	288128538	-	288121592	Chr5B	295859881	295873772	-	295866826	1.0	1.0
gene:TraesCS5B03G0423300	Chr5B	288575390	288576620	+	288576005	Chr5B	296319251	296320481	+	296319866	1.0	1.0
gene:TraesCS5B03G0423400	Chr5B	288577412	288580415	+	288578913	Chr5B	296321273	296324276	+	296322774	1.0	1.0
gene:TraesCS5B03G0423500	Chr5B	288580247	288583491	-	288581869	Chr5B	296324108	296327352	-	296325730	1.0	1.0
gene:TraesCS5B03G0423600	Chr5B	288697753	288701834	-	288699793	Chr5B	296437688	296441769	-	296439728	1.0	1.0
gene:TraesCS5B03G0423900	Chr5B	288900746	288907118	-	288903932	Chr5B	296652101	296658472	-	296655286	0.999	0.998
gene:TraesCS5B03G0424100	Chr5B	289007719	289017289	-	289012504	Chr5B	296758980	296768565	-	296763772	1.0	0.999
gene:TraesCS5B03G0424400	Chr5B	289964574	289982471	-	289973522	Chr5B	297709974	297728056	-	297719015	1.0	1.0
gene:TraesCS5B03G0424500	Chr5B	290529766	290539999	-	290534882	Chr5B	298275120	298285353	-	298280236	1.0	1.0
gene:TraesCS5B03G0424700	Chr5B	290848928	290876252	-	290862590	Chr5B	298609739	298637063	-	298623401	1.0	1.0
gene:TraesCS5B03G0425000	Chr5B	290887000	290890463	-	290888731	Chr5B	298647721	298651184	-	298649452	1.0	1.0
gene:TraesCS5B03G0425200	Chr5B	290890549	290893189	+	290891869	Chr5B	298651270	298653910	+	298652590	1.0	1.0
gene:TraesCS5B03G0425300	Chr5B	290893259	290896355	-	290894807	Chr5B	298653980	298657076	-	298655528	1.0	1.0
gene:TraesCS5B03G0425700	Chr5B	291269191	291271753	-	291270472	Chr5B	299031792	299034354	-	299033073	1.0	1.0
gene:TraesCS5B03G0426100	Chr5B	291397414	291399880	-	291398647	Chr5B	299163478	299165944	-	299164711	1.0	0.998
gene:TraesCS5B03G0426800	Chr5B	291422831	291423794	+	291423312	Chr5B	299189341	299190304	+	299189822	1.0	1.0
gene:TraesCS5B03G0426900	Chr5B	291620748	291621697	+	291621222	Chr5B	299299716	299300665	+	299300190	1.0	1.0
gene:TraesCS5B03G0427100	Chr5B	292070647	292071749	-	292071198	Chr5B	299755468	299756570	-	299756019	1.0	1.0
gene:TraesCS5B03G0427200	Chr5B	292203083	292210082	-	292206582	Chr5B	299888805	299895804	-	299892304	1.0	0.999
gene:TraesCS5B03G0427500	Chr5B	292322462	292322892	-	292322677	Chr5B	300008421	300008851	-	300008636	1.0	1.0
gene:TraesCS5B03G0427600	Chr5B	292337712	292341755	-	292339733	Chr5B	300024240	300028768	-	300026504	1.0	1.0
gene:TraesCS5B03G0427700	Chr5B	292431462	292434379	-	292432920	Chr5B	300119156	300122073	-	300120614	1.0	1.0
gene:TraesCS5B03G0427800	Chr5B	292736424	292741467	+	292738945	Chr5B	300434786	300439829	+	300437307	1.0	0.999
gene:TraesCS5B03G0428000	Chr5B	292748157	292764313	-	292756235	Chr5B	300446519	300462675	-	300454597	1.0	0.999
gene:TraesCS5B03G0428400	Chr5B	292767822	292774294	-	292771058	Chr5B	300466184	300472656	-	300469420	1.0	1.0
gene:TraesCS5B03G0428500	Chr5B	292877474	292883038	+	292880256	Chr5B	300576004	300581568	+	300578786	1.0	1.0
gene:TraesCS5B03G0428700	Chr5B	292964229	292965578	-	292964903	Chr5B	300663977	300665326	-	300664651	1.0	1.0
gene:TraesCS5B03G0429300	Chr5B	293604573	293619849	-	293612211	Chr5B	301300088	301315529	-	301307808	1.0	1.0
gene:TraesCS5B03G0429600	Chr5B	293886842	293887521	-	293887181	Chr5B	301584085	301584764	-	301584424	1.0	1.0
gene:TraesCS5B03G0429700	Chr5B	293973139	293974413	+	293973776	Chr5B	301670823	301672097	+	301671460	1.0	1.0
gene:TraesCS5B03G0429800	Chr5B	293976418	293981985	+	293979201	Chr5B	301674102	301679691	+	301676896	1.0	1.0
gene:TraesCS5B03G0430100	Chr5B	294219632	294251144	+	294235388	Chr5B	301919506	301950522	+	301935014	1.0	1.0
gene:TraesCS5B03G0430500	Chr5B	294539856	294542759	+	294541307	Chr5B	302237637	302240540	+	302239088	1.0	1.0
gene:TraesCS5B03G0430600	Chr5B	294549157	294551529	-	294550343	Chr5B	302246938	302249310	-	302248124	1.0	1.0
gene:TraesCS5B03G0430700	Chr5B	294659578	294662928	-	294661253	Chr5B	302357582	302360932	-	302359257	1.0	1.0
gene:TraesCS5B03G0431400	Chr5B	294943813	294953038	+	294948425	Chr5B	302642743	302651981	+	302647362	1.0	1.0
gene:TraesCS5B03G0431500	Chr5B	295158846	295160853	-	295159849	Chr5B	302858189	302860202	-	302859195	1.0	0.996
gene:TraesCS5B03G0432400	Chr5B	295631134	295638962	+	295635048	Chr5B	303333182	303341010	+	303337096	1.0	1.0
gene:TraesCS5B03G0432500	Chr5B	295642096	295645693	-	295643894	Chr5B	303344144	303347741	-	303345942	1.0	1.0
gene:TraesCS5B03G0432600	Chr5B	295882810	295890741	+	295886775	Chr5B	303586515	303594446	+	303590480	1.0	1.0
gene:TraesCS5B03G0432900	Chr5B	296116526	296118509	+	296117517	Chr5B	303819384	303821367	+	303820375	1.0	1.0
gene:TraesCS5B03G0433100	Chr5B	296340304	296341557	-	296340930	Chr5B	304044951	304046204	-	304045577	1.0	0.997
gene:TraesCS5B03G0433300	Chr5B	296357263	296359812	-	296358537	Chr5B	304062124	304064673	-	304063398	1.0	1.0
gene:TraesCS5B03G0433600	Chr5B	296683317	296693536	+	296688426	Chr5B	304390045	304400384	+	304395214	1.0	0.999
gene:TraesCS5B03G0433800	Chr5B	296697402	296700320	-	296698861	Chr5B	304404655	304407573	-	304406114	1.0	1.0
gene:TraesCS5B03G0433900	Chr5B	296805202	296812392	+	296808797	Chr5B	304522908	304530036	+	304526472	1.0	1.0
gene:TraesCS5B03G0434000	Chr5B	297145938	297150785	-	297148361	Chr5B	304864352	304869199	-	304866775	1.0	0.999
gene:TraesCS5B03G0434100	Chr5B	297225414	297230968	-	297228191	Chr5B	304943730	304949521	-	304946625	1.0	1.0
gene:TraesCS5B03G0434200	Chr5B	297238623	297244369	-	297241496	Chr5B	304957039	304962785	-	304959912	1.0	1.0
gene:TraesCS5B03G0434400	Chr5B	297270528	297271851	+	297271189	Chr5B	304980353	304981676	+	304981014	1.0	1.0
gene:TraesCS5B03G0434600	Chr5B	297274542	297280093	-	297277317	Chr5B	304984367	304989918	-	304987142	1.0	1.0
gene:TraesCS5B03G0435300	Chr5B	297707387	297731611	+	297719499	Chr5B	305425544	305449770	+	305437657	1.0	1.0
gene:TraesCS5B03G0435500	Chr5B	297917201	297924151	-	297920676	Chr5B	305636720	305643670	-	305640195	1.0	1.0
gene:TraesCS5B03G0435600	Chr5B	298258178	298265172	+	298261675	Chr5B	305979238	305986232	+	305982735	1.0	1.0
gene:TraesCS5B03G0435700	Chr5B	298358133	298368157	+	298363145	Chr5B	306087489	306097505	+	306092497	1.0	0.999
gene:TraesCS5B03G0435800	Chr5B	298527318	298530938	+	298529128	Chr5B	306256643	306260263	+	306258453	1.0	1.0
gene:TraesCS5B03G0435900	Chr5B	298531017	298533856	-	298532436	Chr5B	306260342	306263273	-	306261807	1.0	1.0
gene:TraesCS5B03G0436300	Chr5B	298735941	298745958	+	298740949	Chr5B	306465912	306475929	+	306470920	1.0	1.0
gene:TraesCS5B03G0436900	Chr5B	298803652	298809733	+	298806692	Chr5B	306534026	306540107	+	306537066	1.0	0.992
gene:TraesCS5B03G0437300	Chr5B	299518894	299522260	-	299520577	Chr5B	307239823	307243189	-	307241506	1.0	1.0
gene:TraesCS5B03G0437700	Chr5B	299969360	299970218	-	299969789	Chr5B	307739300	307740158	-	307739729	1.0	0.997
gene:TraesCS5B03G0437800	Chr5B	299986107	299990756	-	299988431	Chr5B	307756202	307760850	-	307758526	1.0	0.999
gene:TraesCS5B03G0437900	Chr5B	300163095	300175283	-	300169189	Chr5B	307932348	307944509	-	307938428	0.997	0.997
gene:TraesCS5B03G0438000	Chr5B	300177113	300177442	+	300177277	Chr5B	307946697	307947029	+	307946863	1.0	0.987
gene:TraesCS5B03G0438500	Chr5B	300240452	300241894	+	300241173	Chr5B	308033103	308034545	+	308033824	1.0	0.999
gene:TraesCS5B03G0438700	Chr5B	300246069	300246332	+	300246200	Chr5B	308038720	308038983	+	308038851	1.0	1.0
gene:TraesCS5B03G0439000	Chr5B	300778000	300778200	-	300778100	Chr5B	308590040	308590240	-	308590140	1.0	0.995
gene:TraesCS5B03G0439100	Chr5B	301100391	301103785	+	301102088	Chr5B	308903837	308907229	+	308905533	1.0	1.0
gene:TraesCS5B03G0439500	Chr5B	301110444	301115733	-	301113088	Chr5B	308913889	308919178	-	308916533	1.0	0.999
gene:TraesCS5B03G0440200	Chr5B	301803825	301805878	+	301804851	Chr5B	309656158	309658211	+	309657184	1.0	0.998
gene:TraesCS5B03G0440300	Chr5B	301807041	301808429	-	301807735	Chr5B	309659374	309660762	-	309660068	1.0	0.996
gene:TraesCS5B03G0440500	Chr5B	301817790	301827997	-	301822893	Chr5B	309670933	309681289	-	309676111	1.0	1.0
gene:TraesCS5B03G0440700	Chr5B	302137808	302137936	+	302137872	Chr5B	309991638	309991766	+	309991702	1.0	1.0
gene:TraesCS5B03G0440800	Chr5B	302142364	302145653	+	302144008	Chr5B	309996199	309999487	+	309997843	0.999	0.998
gene:TraesCS5B03G0441000	Chr5B	302347010	302348448	-	302347729	Chr5B	310199700	310201138	-	310200419	1.0	0.988
gene:TraesCS5B03G0441200	Chr5B	302718574	302726341	+	302722457	Chr5B	310604301	310612056	+	310608178	1.0	1.0
gene:TraesCS5B03G0441400	Chr5B	302840647	302849102	+	302844874	Chr5B	310753116	310761574	+	310757345	1.0	0.998
gene:TraesCS5B03G0441800	Chr5B	302962408	302963564	+	302962986	Chr5B	310870625	310871781	+	310871203	1.0	0.997
gene:TraesCS5B03G0441900	Chr5B	303025041	303028150	-	303026595	Chr5B	310933257	310936368	-	310934812	1.0	0.996
gene:TraesCS5B03G0442000	Chr5B	303212332	303213527	-	303212929	Chr5B	311117833	311119028	-	311118430	1.0	0.998
gene:TraesCS5B03G0442100	Chr5B	303490915	303493164	+	303492039	Chr5B	311396356	311398605	+	311397480	1.0	1.0
gene:TraesCS5B03G0442200	Chr5B	303494974	303512024	-	303503499	Chr5B	311400415	311417254	-	311408834	1.0	0.998
gene:TraesCS5B03G0442600	Chr5B	304308811	304312832	+	304310821	Chr5B	312252613	312256626	+	312254619	0.996	0.995
gene:TraesCS5B03G0442700	Chr5B	304313339	304317277	-	304315308	Chr5B	312257133	312261073	-	312259103	1.0	0.999
gene:TraesCS5B03G0442800	Chr5B	304412679	304415407	-	304414043	Chr5B	312357236	312359964	-	312358600	1.0	0.998
gene:TraesCS5B03G0443500	Chr5B	305167523	305171930	+	305169726	Chr5B	313223093	313227500	+	313225296	1.0	1.0
gene:TraesCS5B03G0443700	Chr5B	305857622	305859168	-	305858395	Chr5B	313917078	313918624	-	313917851	1.0	0.999
gene:TraesCS5B03G0444000	Chr5B	305942469	305951740	+	305947104	Chr5B	313991089	314000048	+	313995568	0.941	0.939
gene:TraesCS5B03G0444600	Chr5B	306690350	306693916	-	306692133	Chr5B	314677378	314681456	-	314679417	1.0	0.998
gene:TraesCS5B03G0444900	Chr5B	307006056	307006469	-	307006262	Chr5B	315002606	315003019	-	315002812	1.0	1.0
gene:TraesCS5B03G0444800	Chr5B	307005334	307011072	+	307008203	Chr5B	315001884	315007623	+	315004753	1.0	0.999
gene:TraesCS5B03G0445000	Chr5B	307218310	307219360	+	307218835	Chr5B	315239354	315240403	+	315239878	0.999	0.997
gene:TraesCS5B03G0445100	Chr5B	307357681	307360904	+	307359292	Chr5B	315379854	315383077	+	315381465	1.0	1.0
gene:TraesCS5B03G0445200	Chr5B	307375917	307386096	-	307381006	Chr5B	315410818	315420998	-	315415908	1.0	0.999
gene:TraesCS5B03G0446000	Chr5B	307696276	307719127	-	307707701	Chr5B	315731519	315754393	-	315742956	0.998	0.998
gene:TraesCS5B03G0446100	Chr5B	307741106	307742294	-	307741700	Chr5B	315777233	315778421	-	315777827	1.0	0.999
gene:TraesCS5B03G0446200	Chr5B	307744831	307748209	-	307746520	Chr5B	315780957	315784694	-	315782825	0.998	0.996
gene:TraesCS5B03G0446400	Chr5B	307772791	307778951	-	307775871	Chr5B	315814880	315821006	-	315817943	1.0	1.0
gene:TraesCS5B03G0446700	Chr5B	307902703	307907343	+	307905023	Chr5B	315965987	315970627	+	315968307	1.0	0.998
gene:TraesCS5B03G0446900	Chr5B	308130337	308131903	-	308131120	Chr5B	316196915	316198481	-	316197698	1.0	0.999
gene:TraesCS5B03G0447000	Chr5B	308136531	308140128	-	308138329	Chr5B	316203294	316206891	-	316205092	1.0	0.999
gene:TraesCS5B03G0447300	Chr5B	308670979	308678541	-	308674760	Chr5B	316757276	316764563	-	316760919	1.0	0.998
gene:TraesCS5B03G0447500	Chr5B	309499185	309513779	+	309506482	Chr5B	317593563	317608392	+	317600977	1.0	0.999
gene:TraesCS5B03G0447700	Chr5B	309519586	309528941	+	309524263	Chr5B	317614171	317623526	+	317618848	1.0	0.999
gene:TraesCS5B03G0448000	Chr5B	310335668	310338940	+	310337304	Chr5B	318395987	318399259	+	318397623	1.0	0.997
gene:TraesCS5B03G0448100	Chr5B	310341904	310344870	+	310343387	Chr5B	318402222	318405186	+	318403704	0.999	0.998
gene:TraesCS5B03G0448600	Chr5B	310468505	310469294	-	310468899	Chr5B	318544959	318545744	-	318545351	0.994	0.991
gene:TraesCS5B03G0448700	Chr5B	310470084	310484914	-	310477499	Chr5B	318546532	318561441	-	318553986	1.0	0.999
gene:TraesCS5B03G0448800	Chr5B	310946958	310949267	+	310948112	Chr5B	319032538	319034847	+	319033692	1.0	1.0
gene:TraesCS5B03G0448900	Chr5B	311175687	311178735	+	311177211	Chr5B	319261513	319264561	+	319263037	1.0	0.998
gene:TraesCS5B03G0449100	Chr5B	311287513	311294619	+	311291066	Chr5B	319376850	319383957	+	319380403	1.0	0.999
gene:TraesCS5B03G0449300	Chr5B	311608507	311613172	+	311610839	Chr5B	319747800	319752465	+	319750132	1.0	0.999
gene:TraesCS5B03G0449400	Chr5B	311616386	311628127	-	311622256	Chr5B	319755679	319767411	-	319761545	1.0	0.999
gene:TraesCS5B03G0450000	Chr5B	311674951	311676477	-	311675714	Chr5B	319806916	319808442	-	319807679	1.0	0.998
gene:TraesCS5B03G0450100	Chr5B	311849632	311852132	+	311850882	Chr5B	319979068	319981412	+	319980240	0.931	0.929
gene:TraesCS5B03G0450400	Chr5B	311980917	311981099	-	311981008	Chr5B	320119336	320119518	-	320119427	1.0	0.994
gene:TraesCS5B03G0450500	Chr5B	311981308	311987135	-	311984221	Chr5B	320119727	320125546	-	320122636	0.998	0.994
gene:TraesCS5B03G0450700	Chr5B	312062947	312067777	-	312065362	Chr5B	320217807	320222637	-	320220222	1.0	0.998
gene:TraesCS5B03G0450800	Chr5B	312086330	312088504	-	312087417	Chr5B	320249695	320251850	-	320250772	0.999	0.994
gene:TraesCS5B03G0451100	Chr5B	312441027	312443840	-	312442433	Chr5B	320562939	320565753	-	320564346	1.0	0.996
gene:TraesCS5B03G0451200	Chr5B	312719803	312723299	-	312721551	Chr5B	320833656	320837134	-	320835395	0.988	0.983
gene:TraesCS5B03G0451800	Chr5B	312861365	312871899	+	312866632	Chr5B	320976203	320986889	+	320981546	0.996	0.992
gene:TraesCS5B03G0451900	Chr5B	312872749	312874002	+	312873375	Chr5B	320987677	320988930	+	320988303	1.0	0.997
gene:TraesCS5B03G0452000	Chr5B	312935839	312938736	+	312937287	Chr5B	321054861	321057761	+	321056311	1.0	0.997
gene:TraesCS5B03G0452800	Chr5B	314118847	314120066	+	314119456	Chr5B	322228143	322229365	+	322228754	1.0	0.993
gene:TraesCS5B03G0454600	Chr5B	315169977	315174897	-	315172437	Chr5B	323264113	323269039	-	323266576	1.0	0.981
gene:TraesCS5B03G0454800	Chr5B	315298896	315301119	-	315300007	Chr5B	323385870	323388090	-	323386980	0.996	0.992
gene:TraesCS5B03G0455000	Chr5B	315630251	315633721	+	315631986	Chr5B	323706955	323710596	+	323708775	1.0	0.909
gene:TraesCS5B03G0455100	Chr5B	315792533	315808220	+	315800376	Chr5B	323869817	323885708	+	323877762	1.0	0.998
gene:TraesCS5B03G0455200	Chr5B	315945345	315952334	-	315948839	Chr5B	324027372	324034355	-	324030863	0.998	0.996
gene:TraesCS5B03G0455400	Chr5B	316172088	316181222	+	316176655	Chr5B	324298509	324307641	+	324303075	1.0	0.997
gene:TraesCS5B03G0455500	Chr5B	316184891	316189583	+	316187237	Chr5B	324315213	324319905	+	324317559	1.0	0.999
gene:TraesCS5B03G0455700	Chr5B	316242953	316246429	-	316244691	Chr5B	324373649	324377139	-	324375394	1.0	0.987
gene:TraesCS5B03G0455800	Chr5B	316247848	316248788	-	316248318	Chr5B	324378558	324379513	-	324379035	1.0	0.976
gene:TraesCS5B03G0455900	Chr5B	316345992	316347131	-	316346561	Chr5B	324466572	324467711	-	324467141	1.0	1.0
gene:TraesCS5B03G0456000	Chr5B	316383976	316385088	-	316384532	Chr5B	324500218	324501330	-	324500774	1.0	0.998
gene:TraesCS5B03G0456500	Chr5B	316986409	316989360	+	316987884	Chr5B	325043068	325046019	+	325044543	1.0	0.996
gene:TraesCS5B03G0456900	Chr5B	317220100	317222309	-	317221204	Chr5B	325284241	325286450	-	325285345	1.0	0.996
gene:TraesCS5B03G0457000	Chr5B	317304776	317306731	+	317305753	Chr5B	325356754	325358702	+	325357728	0.998	0.994
gene:TraesCS5B03G0457100	Chr5B	317311302	317312135	+	317311718	Chr5B	325363260	325364096	+	325363678	1.0	0.994
gene:TraesCS5B03G0457200	Chr5B	317322009	317322686	-	317322347	Chr5B	325373669	325374346	-	325374007	1.0	1.0
gene:TraesCS5B03G0457300	Chr5B	317327254	317336407	-	317331830	Chr5B	325378497	325387661	-	325383079	1.0	0.999
gene:TraesCS5B03G0457400	Chr5B	317338836	317340155	+	317339495	Chr5B	325389809	325391128	+	325390468	1.0	0.988
gene:TraesCS5B03G0457800	Chr5B	317979418	317988823	+	317984120	Chr5B	326077628	326087034	+	326082331	1.0	0.998
gene:TraesCS5B03G0457900	Chr5B	317991608	317992039	+	317991823	Chr5B	326089821	326090252	+	326090036	1.0	1.0
gene:TraesCS5B03G0458000	Chr5B	317995818	317996997	+	317996407	Chr5B	326094018	326095196	+	326094607	0.999	0.996
gene:TraesCS5B03G0458500	Chr5B	318180367	318206639	+	318193503	Chr5B	326267733	326293746	+	326280739	0.996	0.994
gene:TraesCS5B03G0458700	Chr5B	318210581	318216702	-	318213641	Chr5B	326297417	326303538	-	326300477	1.0	1.0
gene:TraesCS5B03G0459300	Chr5B	318632359	318636134	+	318634246	Chr5B	326742069	326745844	+	326743956	1.0	0.997
gene:TraesCS5B03G0459400	Chr5B	318633343	318640952	-	318637147	Chr5B	326743053	326750654	-	326746853	1.0	0.999
gene:TraesCS5B03G0459800	Chr5B	318830405	318836652	-	318833528	Chr5B	326950589	326956836	-	326953712	1.0	0.999
gene:TraesCS5B03G0459900	Chr5B	318854779	318855703	-	318855241	Chr5B	326974825	326975749	-	326975287	1.0	1.0
gene:TraesCS5B03G0460000	Chr5B	318912281	318914944	+	318913612	Chr5B	327032588	327035249	+	327033918	1.0	0.998
gene:TraesCS5B03G0460100	Chr5B	318916550	318918607	+	318917578	Chr5B	327036855	327038914	+	327037884	1.0	1.0
gene:TraesCS5B03G0460200	Chr5B	318928497	318930621	-	318929559	Chr5B	327048798	327050922	-	327049860	1.0	1.0
gene:TraesCS5B03G0460400	Chr5B	318934027	318934488	-	318934257	Chr5B	327057157	327057618	-	327057387	1.0	0.997
gene:TraesCS5B03G0460500	Chr5B	318942795	318949938	+	318946366	Chr5B	327065928	327073071	+	327069499	1.0	1.0
gene:TraesCS5B03G0460600	Chr5B	318963297	318967668	+	318965482	Chr5B	327086422	327090794	+	327088608	1.0	1.0
gene:TraesCS5B03G0460800	Chr5B	319170203	319174555	+	319172379	Chr5B	327293365	327297716	+	327295540	1.0	0.998
gene:TraesCS5B03G0461000	Chr5B	319423615	319428486	-	319426050	Chr5B	327515057	327519927	-	327517492	1.0	1.0
gene:TraesCS5B03G0461100	Chr5B	319428633	319432689	+	319430661	Chr5B	327520074	327524131	+	327522102	1.0	0.999
gene:TraesCS5B03G0461200	Chr5B	319437591	319439863	+	319438727	Chr5B	327528990	327531175	+	327530082	1.0	0.996
gene:TraesCS5B03G0461300	Chr5B	319589265	319590145	+	319589705	Chr5B	327699601	327700480	+	327700040	0.998	0.992
gene:TraesCS5B03G0461400	Chr5B	319611823	319613067	-	319612445	Chr5B	327723530	327724773	-	327724151	0.999	0.991
gene:TraesCS5B03G0461500	Chr5B	319618996	319619825	+	319619410	Chr5B	327737849	327738678	+	327738263	1.0	0.998
gene:TraesCS5B03G0461700	Chr5B	319676457	319680920	+	319678688	Chr5B	327793807	327798269	+	327796038	0.999	0.998
gene:TraesCS5B03G0461800	Chr5B	319680533	319680772	-	319680652	Chr5B	327797882	327798121	-	327798001	1.0	1.0
gene:TraesCS5B03G0461900	Chr5B	319761532	319776838	-	319769185	Chr5B	327877958	327893552	-	327885755	1.0	0.998
gene:TraesCS5B03G0462000	Chr5B	320111995	320112408	-	320112201	Chr5B	328234013	328234426	-	328234219	1.0	1.0
gene:TraesCS5B03G0462200	Chr5B	320344980	320359048	+	320352014	Chr5B	328495721	328511762	+	328503741	1.0	0.993
gene:TraesCS5B03G0462300	Chr5B	320362345	320365183	-	320363764	Chr5B	328515059	328517889	-	328516474	0.993	0.986
gene:TraesCS5B03G0463000	Chr5B	320945099	320947677	-	320946388	Chr5B	329101515	329104091	-	329102803	1.0	0.997
gene:TraesCS5B03G0463400	Chr5B	321228031	321233451	+	321230741	Chr5B	329403355	329408716	+	329406035	1.0	1.0
gene:TraesCS5B03G0463500	Chr5B	321338385	321341730	+	321340057	Chr5B	329523411	329526814	+	329525112	1.0	1.0
gene:TraesCS5B03G0463700	Chr5B	321450126	321454785	-	321452455	Chr5B	329770880	329775571	-	329773225	1.0	0.996
gene:TraesCS5B03G0463800	Chr5B	321457296	321457876	+	321457586	Chr5B	329778058	329778638	+	329778348	1.0	0.996
gene:TraesCS5B03G0463900	Chr5B	321457888	321466422	-	321462155	Chr5B	329778650	329787220	-	329782935	1.0	0.999
gene:TraesCS5B03G0464000	Chr5B	321925604	321929358	-	321927481	Chr5B	330259642	330263495	-	330261568	0.997	0.993
gene:TraesCS5B03G0464100	Chr5B	322038765	322042010	-	322040387	Chr5B	330356571	330359755	-	330358163	0.96	0.955
gene:TraesCS5B03G0464200	Chr5B	322044286	322053857	-	322049071	Chr5B	330362042	330371223	-	330366632	0.984	0.97
gene:TraesCS5B03G0464500	Chr5B	322374342	322377307	-	322375824	Chr5B	330709139	330712104	-	330710621	1.0	0.998
gene:TraesCS5B03G0464600	Chr5B	322380856	322384561	-	322382708	Chr5B	330716047	330719753	-	330717900	1.0	0.998
gene:TraesCS5B03G0464900	Chr5B	322703838	322705756	-	322704797	Chr5B	331024354	331026272	-	331025313	1.0	0.998
gene:TraesCS5B03G0465700	Chr5B	322955286	322957603	+	322956444	Chr5B	331261116	331263435	+	331262275	1.0	0.996
gene:TraesCS5B03G0465800	Chr5B	323202153	323207145	-	323204649	Chr5B	331493155	331498147	-	331495651	1.0	0.996
gene:TraesCS5B03G0466300	Chr5B	323454711	323468485	-	323461598	Chr5B	331760403	331774396	-	331767399	1.0	0.999
gene:TraesCS5B03G0467700	Chr5B	324172469	324178239	+	324175354	Chr5B	332470888	332476658	+	332473773	1.0	0.999
gene:TraesCS5B03G0467900	Chr5B	324250602	324252562	-	324251582	Chr5B	332549388	332551343	-	332550365	1.0	1.0
gene:TraesCS5B03G0468000	Chr5B	324255869	324257711	+	324256790	Chr5B	332554639	332556481	+	332555560	1.0	1.0
gene:TraesCS5B03G0468100	Chr5B	324261115	324264470	+	324262792	Chr5B	332558646	332562002	+	332560324	1.0	0.999
gene:TraesCS5B03G0468200	Chr5B	324491275	324497255	+	324494265	Chr5B	332749547	332755527	+	332752537	1.0	0.996
gene:TraesCS5B03G0468500	Chr5B	324555387	324557493	-	324556440	Chr5B	332813054	332815161	-	332814107	1.0	0.996
gene:TraesCS5B03G0468700	Chr5B	324605697	324606898	-	324606297	Chr5B	332855173	332856374	-	332855773	1.0	0.998
gene:TraesCS5B03G0468800	Chr5B	324608680	324612532	-	324610606	Chr5B	332858198	332862003	-	332860100	0.999	0.994
gene:TraesCS5B03G0469100	Chr5B	324630149	324630784	+	324630466	Chr5B	332892148	332892783	+	332892465	1.0	0.998
gene:TraesCS5B03G0469200	Chr5B	324634137	324638767	-	324636452	Chr5B	332896043	332900679	-	332898361	1.0	0.999
gene:TraesCS5B03G0469300	Chr5B	324698382	324703608	-	324700995	Chr5B	332971916	332977142	-	332974529	1.0	0.999
gene:TraesCS5B03G0469600	Chr5B	325039832	325048894	+	325044363	Chr5B	333306850	333315652	+	333311251	1.0	0.998
gene:TraesCS5B03G0469700	Chr5B	325049543	325055327	-	325052435	Chr5B	333316301	333322074	-	333319187	1.0	0.999
gene:TraesCS5B03G0469900	Chr5B	325216065	325228376	-	325222220	Chr5B	333479863	333492541	-	333486202	0.997	0.996
gene:TraesCS5B03G0470100	Chr5B	325276626	325282516	+	325279571	Chr5B	333540263	333546106	+	333543184	0.994	0.994
gene:TraesCS5B03G0470200	Chr5B	325352292	325357141	+	325354716	Chr5B	333616234	333621083	+	333618658	1.0	0.998
gene:TraesCS5B03G0470500	Chr5B	325365565	325366527	+	325366046	Chr5B	333629510	333630472	+	333629991	1.0	0.998
gene:TraesCS5B03G0470600	Chr5B	325404867	325409578	-	325407222	Chr5B	333669306	333674017	-	333671661	1.0	0.999
gene:TraesCS5B03G0471300	Chr5B	325628696	325632523	-	325630609	Chr5B	333894753	333898580	-	333896666	1.0	0.994
gene:TraesCS5B03G0471500	Chr5B	325934279	325935160	+	325934719	Chr5B	334189775	334190657	+	334190216	1.0	0.995
gene:TraesCS5B03G0471600	Chr5B	325938742	325938861	-	325938801	Chr5B	334194240	334194359	-	334194299	1.0	1.0
gene:TraesCS5B03G0472100	Chr5B	325985508	325986053	-	325985780	Chr5B	334242458	334243003	-	334242730	1.0	0.995
gene:TraesCS5B03G0472500	Chr5B	325991925	325992032	-	325991978	Chr5B	334249088	334249195	-	334249141	1.0	1.0
gene:TraesCS5B03G0472600	Chr5B	325994858	325999451	-	325997154	Chr5B	334252021	334256614	-	334254317	1.0	0.999
gene:TraesCS5B03G0472900	Chr5B	326771946	326781866	+	326776906	Chr5B	335023366	335033271	+	335028318	1.0	0.998
