gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS3D03G0291900	Chr3D	99084253	99087367	+	99085810	Chr3D	109362863	109365977	+	109364420	1.0	1.0
gene:TraesCS3D03G0292100	Chr3D	99136859	99137164	-	99137011	Chr3D	109416304	109416609	-	109416456	1.0	1.0
gene:TraesCS3D03G0292200	Chr3D	99147589	99149809	+	99148699	Chr3D	109427362	109429582	+	109428472	1.0	1.0
gene:TraesCS3D03G0292400	Chr3D	99417925	99421122	+	99419523	Chr3D	109708080	109711277	+	109709678	1.0	0.999
gene:TraesCS3D03G0292600	Chr3D	99429203	99430216	+	99429709	Chr3D	109719366	109720379	+	109719872	1.0	1.0
gene:TraesCS3D03G0292700	Chr3D	99432724	99439137	-	99435930	Chr3D	109722887	109729300	-	109726093	1.0	1.0
gene:TraesCS3D03G0293200	Chr3D	100292419	100294722	-	100293570	Chr3D	110588958	110591261	-	110590109	1.0	0.998
gene:TraesCS3D03G0293900	Chr3D	100760099	100768136	+	100764117	Chr3D	111058355	111066978	+	111062666	1.0	1.0
gene:TraesCS3D03G0294000	Chr3D	100924572	100932480	+	100928526	Chr3D	111225164	111233266	+	111229215	1.0	1.0
gene:TraesCS3D03G0294300	Chr3D	100992517	101001544	+	100997030	Chr3D	111294521	111303548	+	111299034	1.0	1.0
gene:TraesCS3D03G0294500	Chr3D	101080879	101096330	+	101088604	Chr3D	111383306	111398556	+	111390931	1.0	1.0
gene:TraesCS3D03G0294800	Chr3D	101389258	101397151	+	101393204	Chr3D	111690850	111698743	+	111694796	1.0	1.0
gene:TraesCS3D03G0295100	Chr3D	102075901	102077587	-	102076744	Chr3D	112378939	112380625	-	112379782	1.0	1.0
gene:TraesCS3D03G0295700	Chr3D	102199992	102200850	+	102200421	Chr3D	112516133	112516991	+	112516562	1.0	1.0
gene:TraesCS3D03G0295900	Chr3D	102381077	102381820	-	102381448	Chr3D	112696880	112697623	-	112697251	1.0	1.0
gene:TraesCS3D03G0296200	Chr3D	102711982	102713080	-	102712531	Chr3D	113026536	113027634	-	113027085	1.0	1.0
gene:TraesCS3D03G0296400	Chr3D	103301357	103305085	+	103303221	Chr3D	113617267	113620995	+	113619131	1.0	1.0
gene:TraesCS3D03G0296500	Chr3D	103314684	103315562	-	103315123	Chr3D	113631138	113632016	-	113631577	1.0	1.0
gene:TraesCS3D03G0296900	Chr3D	103753813	103756152	-	103754982	Chr3D	114069614	114071953	-	114070783	1.0	1.0
gene:TraesCS3D03G0297100	Chr3D	103876430	103882698	-	103879564	Chr3D	114195660	114201928	-	114198794	1.0	0.998
gene:TraesCS3D03G0297300	Chr3D	103968678	103969577	-	103969127	Chr3D	114289268	114290167	-	114289717	1.0	1.0
gene:TraesCS3D03G0297400	Chr3D	104141362	104142459	+	104141910	Chr3D	114461604	114462701	+	114462152	1.0	1.0
gene:TraesCS3D03G0297500	Chr3D	104151194	104156095	-	104153644	Chr3D	114471432	114476333	-	114473882	1.0	1.0
gene:TraesCS3D03G0297600	Chr3D	104155468	104162052	+	104158760	Chr3D	114475706	114482290	+	114478998	1.0	1.0
gene:TraesCS3D03G0297700	Chr3D	104165277	104169945	+	104167611	Chr3D	114485515	114490183	+	114487849	1.0	0.999
gene:TraesCS3D03G0298300	Chr3D	104297994	104298764	-	104298379	Chr3D	114618218	114618988	-	114618603	1.0	1.0
gene:TraesCS3D03G0298600	Chr3D	104307440	104310291	+	104308865	Chr3D	114627664	114630515	+	114629089	1.0	1.0
gene:TraesCS3D03G0299300	Chr3D	104393077	104394475	+	104393776	Chr3D	114711805	114713203	+	114712504	1.0	1.0
gene:TraesCS3D03G0299400	Chr3D	104533791	104534637	-	104534214	Chr3D	114863998	114864844	-	114864421	1.0	1.0
gene:TraesCS3D03G0299500	Chr3D	104542270	104549177	-	104545723	Chr3D	114873023	114879847	-	114876435	1.0	1.0
gene:TraesCS3D03G0299800	Chr3D	104603955	104604521	+	104604238	Chr3D	114936051	114936617	+	114936334	1.0	0.998
gene:TraesCS3D03G0300000	Chr3D	104726222	104730408	+	104728315	Chr3D	115059099	115063285	+	115061192	1.0	1.0
gene:TraesCS3D03G0300100	Chr3D	104805149	104805700	-	104805424	Chr3D	115138365	115138916	-	115138640	1.0	1.0
gene:TraesCS3D03G0300200	Chr3D	104861550	104862452	-	104862001	Chr3D	115195211	115196113	-	115195662	1.0	1.0
gene:TraesCS3D03G0300500	Chr3D	104915575	104916802	+	104916188	Chr3D	115248998	115250225	+	115249611	1.0	1.0
gene:TraesCS3D03G0300800	Chr3D	105213267	105220818	+	105217042	Chr3D	115547236	115554787	+	115551011	1.0	1.0
gene:TraesCS3D03G0301400	Chr3D	105325967	105326236	+	105326101	Chr3D	115661075	115661344	+	115661209	1.0	1.0
gene:TraesCS3D03G0301800	Chr3D	105620169	105650373	+	105635271	Chr3D	115955202	115985406	+	115970304	1.0	1.0
gene:TraesCS3D03G0303800	Chr3D	106204376	106209231	+	106206803	Chr3D	116514259	116519114	+	116516686	1.0	1.0
gene:TraesCS3D03G0303900	Chr3D	106389810	106394055	+	106391932	Chr3D	116699726	116703970	+	116701848	1.0	0.999
gene:TraesCS3D03G0304000	Chr3D	106397580	106397951	-	106397765	Chr3D	116707495	116707866	-	116707680	1.0	1.0
gene:TraesCS3D03G0305400	Chr3D	107233110	107237206	+	107235158	Chr3D	117539428	117543524	+	117541476	1.0	1.0
gene:TraesCS3D03G0306000	Chr3D	107537635	107541873	+	107539754	Chr3D	117843023	117847224	+	117845123	1.0	1.0
gene:TraesCS3D03G0306100	Chr3D	107559376	107563581	+	107561478	Chr3D	117864277	117868482	+	117866379	1.0	1.0
gene:TraesCS3D03G0306200	Chr3D	107564858	107566792	+	107565825	Chr3D	117869759	117871693	+	117870726	1.0	1.0
gene:TraesCS3D03G0306300	Chr3D	107566794	107567688	-	107567241	Chr3D	117871695	117872589	-	117872142	1.0	1.0
gene:TraesCS3D03G0306500	Chr3D	107568092	107569567	-	107568829	Chr3D	117872993	117874468	-	117873730	1.0	1.0
gene:TraesCS3D03G0307600	Chr3D	107926843	107934055	+	107930449	Chr3D	118232827	118240039	+	118236433	1.0	1.0
gene:TraesCS3D03G0307700	Chr3D	107935706	107936623	-	107936164	Chr3D	118241438	118242355	-	118241896	1.0	1.0
gene:TraesCS3D03G0307800	Chr3D	108153612	108161887	+	108157749	Chr3D	118459955	118468230	+	118464092	1.0	1.0
gene:TraesCS3D03G0307900	Chr3D	108162076	108170666	+	108166371	Chr3D	118468419	118477009	+	118472714	1.0	1.0
gene:TraesCS3D03G0308000	Chr3D	108172881	108176861	-	108174871	Chr3D	118479224	118483186	-	118481205	1.0	0.999
gene:TraesCS3D03G0308100	Chr3D	108733477	108739106	-	108736291	Chr3D	119041033	119046662	-	119043847	1.0	1.0
gene:TraesCS3D03G0308200	Chr3D	108773508	108776610	-	108775059	Chr3D	119098612	119101715	-	119100163	1.0	1.0
gene:TraesCS3D03G0308300	Chr3D	108781041	108785403	-	108783222	Chr3D	119106149	119110514	-	119108331	1.0	0.999
gene:TraesCS3D03G0308400	Chr3D	108908195	108922546	-	108915370	Chr3D	119233095	119247465	-	119240280	1.0	1.0
gene:TraesCS3D03G0308900	Chr3D	109058028	109063437	+	109060732	Chr3D	119382865	119388583	+	119385724	1.0	1.0
gene:TraesCS3D03G0309200	Chr3D	109302022	109305267	+	109303644	Chr3D	119627461	119630706	+	119629083	1.0	1.0
gene:TraesCS3D03G0309400	Chr3D	109404734	109408796	+	109406765	Chr3D	119730889	119734951	+	119732920	1.0	1.0
gene:TraesCS3D03G0309500	Chr3D	109441889	109443286	-	109442587	Chr3D	119768847	119770244	-	119769545	1.0	1.0
gene:TraesCS3D03G0309800	Chr3D	109750708	109752746	+	109751727	Chr3D	120049853	120051891	+	120050872	1.0	0.999
gene:TraesCS3D03G0309900	Chr3D	109758729	109760110	-	109759419	Chr3D	120057478	120058859	-	120058168	1.0	1.0
gene:TraesCS3D03G0310000	Chr3D	110037989	110041801	+	110039895	Chr3D	120330816	120334602	+	120332709	1.0	1.0
gene:TraesCS3D03G0310300	Chr3D	110224002	110224970	-	110224486	Chr3D	120524255	120525223	-	120524739	1.0	1.0
gene:TraesCS3D03G0310500	Chr3D	110450909	110453726	-	110452317	Chr3D	120751136	120753953	-	120752544	1.0	1.0
gene:TraesCS3D03G0310600	Chr3D	110665793	110667645	-	110666719	Chr3D	120973437	120975289	-	120974363	1.0	1.0
gene:TraesCS3D03G0311000	Chr3D	110703247	110705504	-	110704375	Chr3D	121012035	121014292	-	121013163	1.0	1.0
gene:TraesCS3D03G0311100	Chr3D	110708555	110708788	-	110708671	Chr3D	121017343	121017576	-	121017459	1.0	1.0
gene:TraesCS3D03G0311200	Chr3D	110725197	110728971	-	110727084	Chr3D	121034039	121037813	-	121035926	1.0	1.0
gene:TraesCS3D03G0311300	Chr3D	110791118	110793361	-	110792239	Chr3D	121096979	121099220	-	121098099	1.0	1.0
gene:TraesCS3D03G0311600	Chr3D	110873874	110874978	-	110874426	Chr3D	121180247	121181351	-	121180799	1.0	1.0
gene:TraesCS3D03G0311700	Chr3D	110875823	110878657	-	110877240	Chr3D	121182196	121185030	-	121183613	1.0	1.0
gene:TraesCS3D03G0311800	Chr3D	110879143	110886850	-	110882996	Chr3D	121185516	121193223	-	121189369	1.0	0.999
gene:TraesCS3D03G0311900	Chr3D	110893643	110902179	+	110897911	Chr3D	121200016	121208552	+	121204284	1.0	0.999
gene:TraesCS3D03G0312000	Chr3D	110996229	110999124	+	110997676	Chr3D	121302611	121305506	+	121304058	1.0	1.0
gene:TraesCS3D03G0312300	Chr3D	111696825	111699289	+	111698057	Chr3D	121992275	121994739	+	121993507	1.0	1.0
gene:TraesCS3D03G0312600	Chr3D	112378382	112378655	+	112378518	Chr3D	122676937	122677210	+	122677073	1.0	0.996
gene:TraesCS3D03G0312700	Chr3D	112385242	112386390	+	112385816	Chr3D	122683929	122685077	+	122684503	1.0	1.0
gene:TraesCS3D03G0313000	Chr3D	112411160	112415834	+	112413497	Chr3D	122710593	122715267	+	122712930	1.0	1.0
gene:TraesCS3D03G0313200	Chr3D	112442218	112442832	+	112442525	Chr3D	122742552	122743166	+	122742859	1.0	1.0
gene:TraesCS3D03G0313400	Chr3D	112449894	112450530	+	112450212	Chr3D	122750228	122750864	+	122750546	1.0	0.998
gene:TraesCS3D03G0313700	Chr3D	112463016	112463648	+	112463332	Chr3D	122763494	122764126	+	122763810	1.0	1.0
gene:TraesCS3D03G0313900	Chr3D	112831624	112832064	+	112831844	Chr3D	123131160	123131600	+	123131380	1.0	1.0
gene:TraesCS3D03G0314000	Chr3D	112842786	112843793	+	112843289	Chr3D	123142438	123143445	+	123142941	1.0	1.0
gene:TraesCS3D03G0314400	Chr3D	113199534	113201760	+	113200647	Chr3D	123500436	123502662	+	123501549	1.0	1.0
gene:TraesCS3D03G0314500	Chr3D	113202028	113206653	-	113204340	Chr3D	123502930	123507555	-	123505242	1.0	1.0
gene:TraesCS3D03G0314600	Chr3D	113221220	113237753	-	113229486	Chr3D	123522165	123539414	-	123530789	1.0	1.0
gene:TraesCS3D03G0314900	Chr3D	113479470	113481723	+	113480596	Chr3D	123768407	123770660	+	123769533	1.0	1.0
gene:TraesCS3D03G0315100	Chr3D	113968260	113970450	+	113969355	Chr3D	124260045	124262235	+	124261140	1.0	1.0
gene:TraesCS3D03G0315200	Chr3D	114028603	114036156	-	114032379	Chr3D	124327444	124334997	-	124331220	1.0	1.0
gene:TraesCS3D03G0315300	Chr3D	114092799	114094210	-	114093504	Chr3D	124391608	124393019	-	124392313	1.0	1.0
gene:TraesCS3D03G0315400	Chr3D	114311440	114316080	+	114313760	Chr3D	124609699	124614339	+	124612019	1.0	1.0
gene:TraesCS3D03G0315500	Chr3D	114332533	114333334	+	114332933	Chr3D	124630791	124631592	+	124631191	1.0	1.0
gene:TraesCS3D03G0315600	Chr3D	114425398	114425685	-	114425541	Chr3D	124723636	124723923	-	124723779	1.0	1.0
gene:TraesCS3D03G0315700	Chr3D	114535594	114536073	+	114535833	Chr3D	124833566	124834045	+	124833805	1.0	1.0
gene:TraesCS3D03G0315800	Chr3D	114587631	114588715	+	114588173	Chr3D	124886083	124887167	+	124886625	1.0	1.0
gene:TraesCS3D03G0315900	Chr3D	114589217	114594331	+	114591774	Chr3D	124887669	124892783	+	124890226	1.0	1.0
gene:TraesCS3D03G0316000	Chr3D	114598885	114600280	-	114599582	Chr3D	124897179	124898574	-	124897876	1.0	1.0
gene:TraesCS3D03G0316300	Chr3D	114716852	114718699	+	114717775	Chr3D	125015504	125017351	+	125016427	1.0	1.0
gene:TraesCS3D03G0316500	Chr3D	114745508	114746451	-	114745979	Chr3D	125044839	125045782	-	125045310	1.0	1.0
gene:TraesCS3D03G0316700	Chr3D	114873912	114881985	+	114877948	Chr3D	125128790	125136863	+	125132826	1.0	1.0
gene:TraesCS3D03G0316800	Chr3D	114891015	114893717	+	114892366	Chr3D	125146116	125148818	+	125147467	1.0	0.998
gene:TraesCS3D03G0316900	Chr3D	114950278	114951727	-	114951002	Chr3D	125206158	125207608	-	125206883	1.0	0.998
gene:TraesCS3D03G0317000	Chr3D	115046652	115049579	+	115048115	Chr3D	125301961	125304888	+	125303424	1.0	1.0
gene:TraesCS3D03G0317100	Chr3D	115219741	115226881	+	115223311	Chr3D	125475330	125482470	+	125478900	1.0	1.0
gene:TraesCS3D03G0317200	Chr3D	115231656	115235699	+	115233677	Chr3D	125487111	125491154	+	125489132	1.0	1.0
gene:TraesCS3D03G0317600	Chr3D	115433926	115434643	-	115434284	Chr3D	125687259	125687976	-	125687617	1.0	1.0
gene:TraesCS3D03G0317700	Chr3D	115436285	115437018	-	115436651	Chr3D	125689618	125690351	-	125689984	1.0	1.0
gene:TraesCS3D03G0317800	Chr3D	115511226	115516705	-	115513965	Chr3D	125764523	125770002	-	125767262	1.0	1.0
gene:TraesCS3D03G0317900	Chr3D	115572842	115576734	-	115574788	Chr3D	125825896	125829788	-	125827842	1.0	1.0
gene:TraesCS3D03G0318200	Chr3D	115579509	115586922	-	115583215	Chr3D	125832563	125839976	-	125836269	1.0	1.0
gene:TraesCS3D03G0318400	Chr3D	116157550	116159833	+	116158691	Chr3D	126411937	126414220	+	126413078	1.0	1.0
gene:TraesCS3D03G0318500	Chr3D	116185490	116187902	+	116186696	Chr3D	126439596	126442008	+	126440802	1.0	1.0
gene:TraesCS3D03G0318900	Chr3D	116560700	116562838	+	116561769	Chr3D	126818703	126820841	+	126819772	1.0	1.0
gene:TraesCS3D03G0319000	Chr3D	116569259	116571584	+	116570421	Chr3D	126827213	126829538	+	126828375	1.0	1.0
gene:TraesCS3D03G0319100	Chr3D	116572033	116573976	+	116573004	Chr3D	126829987	126831930	+	126830958	1.0	1.0
gene:TraesCS3D03G0319200	Chr3D	116578325	116579712	+	116579018	Chr3D	126836279	126837666	+	126836972	1.0	1.0
gene:TraesCS3D03G0319400	Chr3D	116585322	116590103	+	116587712	Chr3D	126843498	126848279	+	126845888	1.0	1.0
gene:TraesCS3D03G0319600	Chr3D	116591725	116593119	+	116592422	Chr3D	126849901	126851295	+	126850598	1.0	1.0
gene:TraesCS3D03G0319700	Chr3D	116595205	116595513	-	116595359	Chr3D	126853381	126853689	-	126853535	1.0	1.0
gene:TraesCS3D03G0319900	Chr3D	116611787	116612050	+	116611918	Chr3D	126869962	126870225	+	126870093	1.0	1.0
gene:TraesCS3D03G0320100	Chr3D	116637321	116637608	+	116637464	Chr3D	126896006	126896293	+	126896149	1.0	1.0
gene:TraesCS3D03G0320500	Chr3D	116708941	116711412	-	116710176	Chr3D	126968064	126970524	-	126969294	1.0	0.999
gene:TraesCS3D03G0320600	Chr3D	116881315	116882068	+	116881691	Chr3D	127138894	127139647	+	127139270	1.0	1.0
gene:TraesCS3D03G0320900	Chr3D	116938264	116944345	-	116941304	Chr3D	127195315	127201396	-	127198355	1.0	0.999
gene:TraesCS3D03G0321000	Chr3D	116946501	116950213	+	116948357	Chr3D	127203551	127207263	+	127205407	1.0	1.0
gene:TraesCS3D03G0321100	Chr3D	116950243	116953032	+	116951637	Chr3D	127207293	127210082	+	127208687	1.0	1.0
gene:TraesCS3D03G0321200	Chr3D	116954892	116955763	+	116955327	Chr3D	127211942	127212813	+	127212377	1.0	0.998
gene:TraesCS3D03G0322100	Chr3D	119086801	119101827	-	119094314	Chr3D	129340580	129355605	-	129348092	1.0	0.999
gene:TraesCS3D03G0323100	Chr3D	119817243	119817620	+	119817431	Chr3D	130072258	130072635	+	130072446	1.0	1.0
gene:TraesCS3D03G0323200	Chr3D	119950888	119951244	+	119951066	Chr3D	130207280	130207636	+	130207458	1.0	1.0
gene:TraesCS3D03G0323300	Chr3D	119955001	119958076	-	119956538	Chr3D	130211179	130214254	-	130212716	1.0	1.0
gene:TraesCS3D03G0323500	Chr3D	120264426	120274021	-	120269223	Chr3D	130521254	130528682	-	130524968	0.962	0.962
gene:TraesCS3D03G0323600	Chr3D	120641947	120645224	-	120643585	Chr3D	130900243	130903520	-	130901881	1.0	1.0
gene:TraesCS3D03G0324000	Chr3D	120685934	120686608	+	120686271	Chr3D	130944755	130945429	+	130945092	1.0	1.0
gene:TraesCS3D03G0324100	Chr3D	120687983	120690807	-	120689395	Chr3D	130946804	130949628	-	130948216	1.0	0.999
gene:TraesCS3D03G0324300	Chr3D	120830255	120836254	-	120833254	Chr3D	131089136	131095134	-	131092135	1.0	1.0
gene:TraesCS3D03G0324400	Chr3D	120854101	120856991	+	120855546	Chr3D	131112388	131115278	+	131113833	1.0	1.0
gene:TraesCS3D03G0324800	Chr3D	121171829	121172624	+	121172226	Chr3D	131429147	131429942	+	131429544	1.0	1.0
gene:TraesCS3D03G0325500	Chr3D	121803432	121805474	-	121804453	Chr3D	132065276	132067318	-	132066297	1.0	1.0
gene:TraesCS3D03G0325900	Chr3D	121868132	121870498	-	121869315	Chr3D	132131044	132133410	-	132132227	1.0	0.999
gene:TraesCS3D03G0326000	Chr3D	121874956	121877779	-	121876367	Chr3D	132137514	132140337	-	132138925	1.0	1.0
gene:TraesCS3D03G0326100	Chr3D	121913688	121914104	+	121913896	Chr3D	132176692	132177108	+	132176900	1.0	1.0
gene:TraesCS3D03G0326300	Chr3D	122065667	122065954	+	122065810	Chr3D	132335636	132335923	+	132335779	1.0	1.0
gene:TraesCS3D03G0326400	Chr3D	122068428	122072498	-	122070463	Chr3D	132338397	132342467	-	132340432	1.0	1.0
gene:TraesCS3D03G0326800	Chr3D	122190987	122193220	-	122192103	Chr3D	132461567	132463800	-	132462683	1.0	1.0
gene:TraesCS3D03G0327400	Chr3D	122227468	122230903	+	122229185	Chr3D	132498047	132501482	+	132499764	1.0	1.0
gene:TraesCS3D03G0328300	Chr3D	122266544	122269509	-	122268026	Chr3D	132537074	132539659	-	132538366	1.0	0.993
gene:TraesCS3D03G0328400	Chr3D	122414516	122414984	-	122414750	Chr3D	132630176	132630644	-	132630410	1.0	1.0
gene:TraesCS3D03G0328600	Chr3D	122417347	122418071	+	122417709	Chr3D	132633007	132633731	+	132633369	1.0	1.0
gene:TraesCS3D03G0328700	Chr3D	122421078	122424844	+	122422961	Chr3D	132636738	132640505	+	132638621	1.0	1.0
gene:TraesCS3D03G0329500	Chr3D	122494899	122497064	-	122495981	Chr3D	132710837	132713002	-	132711919	1.0	1.0
gene:TraesCS3D03G0329600	Chr3D	122511518	122511784	+	122511651	Chr3D	132727537	132727803	+	132727670	1.0	1.0
gene:TraesCS3D03G0329900	Chr3D	123028986	123029649	+	123029317	Chr3D	133217696	133218359	+	133218027	1.0	1.0
gene:TraesCS3D03G0330000	Chr3D	123141413	123144523	+	123142968	Chr3D	133334376	133337486	+	133335931	1.0	1.0
gene:TraesCS3D03G0330100	Chr3D	123161918	123166377	+	123164147	Chr3D	133354730	133359518	+	133357124	1.0	0.904
gene:TraesCS3D03G0330500	Chr3D	123864693	123866218	+	123865455	Chr3D	134064221	134065746	+	134064983	1.0	1.0
gene:TraesCS3D03G0330600	Chr3D	123866668	123870916	-	123868792	Chr3D	134066196	134070444	-	134068320	1.0	1.0
gene:TraesCS3D03G0330900	Chr3D	123883998	123887806	-	123885902	Chr3D	134083044	134086852	-	134084948	1.0	1.0
gene:TraesCS3D03G0331300	Chr3D	124134675	124136157	-	124135416	Chr3D	134331894	134333376	-	134332635	1.0	0.999
gene:TraesCS3D03G0331500	Chr3D	124169871	124174397	-	124172134	Chr3D	134377032	134381558	-	134379295	1.0	1.0
gene:TraesCS3D03G0332000	Chr3D	124243847	124250559	-	124247203	Chr3D	134451016	134457727	-	134454371	1.0	0.984
gene:TraesCS3D03G0332200	Chr3D	124251751	124255779	-	124253765	Chr3D	134458919	134462947	-	134460933	1.0	1.0
gene:TraesCS3D03G0332300	Chr3D	124343013	124344262	-	124343637	Chr3D	134550083	134551332	-	134550707	1.0	1.0
gene:TraesCS3D03G0332500	Chr3D	124473762	124474238	-	124474000	Chr3D	134680958	134681434	-	134681196	1.0	1.0
gene:TraesCS3D03G0332800	Chr3D	124634771	124635361	+	124635066	Chr3D	134842651	134843241	+	134842946	1.0	1.0
gene:TraesCS3D03G0332900	Chr3D	124640332	124646307	+	124643319	Chr3D	134848212	134854187	+	134851199	1.0	1.0
gene:TraesCS3D03G0333100	Chr3D	125056533	125056936	-	125056734	Chr3D	135271623	135272026	-	135271824	1.0	1.0
gene:TraesCS3D03G0333200	Chr3D	125057980	125058576	-	125058278	Chr3D	135273070	135273666	-	135273368	1.0	1.0
gene:TraesCS3D03G0333600	Chr3D	125071023	125091335	+	125081179	Chr3D	135286115	135306954	+	135296534	1.0	1.0
gene:TraesCS3D03G0334000	Chr3D	125424849	125426543	+	125425696	Chr3D	135641912	135643606	+	135642759	1.0	0.998
gene:TraesCS3D03G0334300	Chr3D	126035114	126037836	-	126036475	Chr3D	136254438	136257160	-	136255799	1.0	1.0
gene:TraesCS3D03G0334400	Chr3D	126038183	126039828	+	126039005	Chr3D	136257507	136259152	+	136258329	1.0	1.0
gene:TraesCS3D03G0334600	Chr3D	126040817	126049481	+	126045149	Chr3D	136260139	136269017	+	136264578	1.0	1.0
gene:TraesCS3D03G0334800	Chr3D	126050336	126052638	-	126051487	Chr3D	136269872	136272174	-	136271023	1.0	1.0
gene:TraesCS3D03G0335700	Chr3D	126327564	126330309	+	126328936	Chr3D	136548489	136551234	+	136549861	1.0	1.0
gene:TraesCS3D03G0336200	Chr3D	126768006	126771868	+	126769937	Chr3D	136996264	137000126	+	136998195	1.0	1.0
gene:TraesCS3D03G0336300	Chr3D	126785767	126787684	-	126786725	Chr3D	137014348	137016265	-	137015306	1.0	1.0
gene:TraesCS3D03G0336700	Chr3D	126914708	126920498	-	126917603	Chr3D	137144830	137150984	-	137147907	1.0	1.0
gene:TraesCS3D03G0336900	Chr3D	126937467	126947653	-	126942560	Chr3D	137167938	137178124	-	137173031	1.0	1.0
gene:TraesCS3D03G0337100	Chr3D	127490360	127498049	+	127494204	Chr3D	137721550	137729239	+	137725394	1.0	0.999
gene:TraesCS3D03G0337200	Chr3D	127500244	127514329	+	127507286	Chr3D	137731435	137745553	+	137738494	1.0	1.0
gene:TraesCS3D03G0337400	Chr3D	127514933	127525300	+	127520116	Chr3D	137746157	137756614	+	137751385	1.0	1.0
gene:TraesCS3D03G0337600	Chr3D	127524208	127527479	-	127525843	Chr3D	137755522	137758793	-	137757157	1.0	1.0
gene:TraesCS3D03G0338100	Chr3D	127872872	127873664	-	127873268	Chr3D	138105149	138105941	-	138105545	1.0	1.0
gene:TraesCS3D03G0338600	Chr3D	127878902	127887889	+	127883395	Chr3D	138111299	138120286	+	138115792	1.0	1.0
gene:TraesCS3D03G0339000	Chr3D	128194328	128195968	-	128195148	Chr3D	138427048	138428691	-	138427869	1.0	0.998
gene:TraesCS3D03G0339100	Chr3D	128443438	128444639	+	128444038	Chr3D	138676840	138678041	+	138677440	1.0	1.0
gene:TraesCS3D03G0339300	Chr3D	128976616	128982973	+	128979794	Chr3D	139211112	139217469	+	139214290	1.0	1.0
gene:TraesCS3D03G0340400	Chr3D	129076551	129080497	+	129078524	Chr3D	139311467	139315413	+	139313440	1.0	1.0
gene:TraesCS3D03G0340500	Chr3D	129079745	129085988	-	129082866	Chr3D	139314661	139320904	-	139317782	1.0	1.0
gene:TraesCS3D03G0340800	Chr3D	129522242	129526783	+	129524512	Chr3D	139759386	139763927	+	139761656	1.0	1.0
gene:TraesCS3D03G0341000	Chr3D	129527819	129530051	-	129528935	Chr3D	139764963	139767195	-	139766079	1.0	1.0
gene:TraesCS3D03G0341200	Chr3D	129538840	129545173	+	129542006	Chr3D	139776367	139782700	+	139779533	1.0	1.0
gene:TraesCS3D03G0341400	Chr3D	129555715	129558501	+	129557108	Chr3D	139793536	139796322	+	139794929	1.0	1.0
gene:TraesCS3D03G0341900	Chr3D	129928294	129929671	+	129928982	Chr3D	140166753	140168130	+	140167441	1.0	1.0
gene:TraesCS3D03G0342600	Chr3D	131029058	131034371	+	131031714	Chr3D	141262571	141267888	+	141265229	1.0	0.999
gene:TraesCS3D03G0342700	Chr3D	131035112	131036995	+	131036053	Chr3D	141268629	141270512	+	141269570	1.0	1.0
gene:TraesCS3D03G0342800	Chr3D	131456662	131461602	+	131459132	Chr3D	141692684	141697624	+	141695154	1.0	1.0
gene:TraesCS3D03G0342900	Chr3D	131462616	131466425	+	131464520	Chr3D	141698638	141702447	+	141700542	1.0	0.999
gene:TraesCS3D03G0343000	Chr3D	131470091	131473261	+	131471676	Chr3D	141706113	141709283	+	141707698	1.0	1.0
gene:TraesCS3D03G0343200	Chr3D	131504128	131529337	+	131516732	Chr3D	141739378	141761395	+	141750386	1.0	1.0
gene:TraesCS3D03G0343300	Chr3D	131769328	131771357	+	131770342	Chr3D	141999504	142001533	+	142000518	1.0	1.0
gene:TraesCS3D03G0343500	Chr3D	131774581	131777680	-	131776130	Chr3D	142004757	142007856	-	142006306	1.0	1.0
gene:TraesCS3D03G0343600	Chr3D	131875473	131879208	+	131877340	Chr3D	142106054	142109817	+	142107935	1.0	1.0
gene:TraesCS3D03G0343800	Chr3D	131879184	131881287	-	131880235	Chr3D	142109793	142111896	-	142110844	1.0	1.0
gene:TraesCS3D03G0344000	Chr3D	131883188	131883830	-	131883509	Chr3D	142113797	142114439	-	142114118	1.0	1.0
gene:TraesCS3D03G0343900	Chr3D	131882142	131886173	-	131884157	Chr3D	142112751	142116782	-	142114766	1.0	1.0
gene:TraesCS3D03G0344500	Chr3D	131959491	131964081	-	131961786	Chr3D	142191445	142196035	-	142193740	1.0	1.0
gene:TraesCS3D03G0344700	Chr3D	131999529	132009532	+	132004530	Chr3D	142231481	142241484	+	142236482	1.0	1.0
gene:TraesCS3D03G0345200	Chr3D	132123748	132124893	+	132124320	Chr3D	142356552	142357697	+	142357124	1.0	1.0
gene:TraesCS3D03G0345500	Chr3D	132328370	132331943	-	132330156	Chr3D	142561515	142565088	-	142563301	1.0	1.0
gene:TraesCS3D03G0345700	Chr3D	132676664	132685068	+	132680866	Chr3D	142911301	142919705	+	142915503	1.0	1.0
gene:TraesCS3D03G0346100	Chr3D	132796546	132797398	+	132796972	Chr3D	143038975	143039784	+	143039379	0.949	0.949
gene:TraesCS3D03G0346300	Chr3D	133049623	133050357	+	133049990	Chr3D	143293461	143294195	+	143293828	1.0	0.998
gene:TraesCS3D03G0346400	Chr3D	133055288	133057528	+	133056408	Chr3D	143299225	143301465	+	143300345	1.0	1.0
gene:TraesCS3D03G0346500	Chr3D	133115934	133124714	+	133120324	Chr3D	143360481	143369261	+	143364871	1.0	0.998
