gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS6B03G0300900	Chr6B	121676144	121677130	-	121676637	Chr6B	118353770	118354756	+	118354263	1.0	0.991
gene:TraesCS6B03G0301000	Chr6B	121696487	121700352	-	121698419	Chr6B	118330580	118334448	+	118332514	1.0	0.997
gene:TraesCS6B03G0301200	Chr6B	121856405	121856824	+	121856614	Chr6B	118182067	118182486	-	118182276	1.0	0.971
gene:TraesCS6B03G0301700	Chr6B	121934485	121936622	+	121935553	Chr6B	119270557	119273715	+	119272136	0.971	0.928
gene:TraesCS6B03G0302800	Chr6B	122098174	122098809	+	122098491	Chr6B	119414741	119415376	+	119415058	1.0	0.993
gene:TraesCS6B03G0303000	Chr6B	122112481	122113159	+	122112820	Chr6B	119429045	119429723	+	119429384	1.0	0.995
gene:TraesCS6B03G0303300	Chr6B	122347621	122352508	+	122350064	Chr6B	120080220	120087784	+	120084002	0.983	0.965
gene:TraesCS6B03G0304200	Chr6B	122886942	122889354	+	122888148	Chr6B	120524334	120526746	+	120525540	1.0	0.995
gene:TraesCS6B03G0304400	Chr6B	123256303	123272843	-	123264573	Chr6B	120862020	120878345	-	120870182	0.998	0.995
gene:TraesCS6B03G0304800	Chr6B	123295411	123295878	+	123295644	Chr6B	120900899	120901366	+	120901132	1.0	0.997
gene:TraesCS6B03G0305300	Chr6B	123384392	123385062	+	123384727	Chr6B	120978188	120978858	+	120978523	1.0	0.997
gene:TraesCS6B03G0305400	Chr6B	123460161	123461128	+	123460644	Chr6B	121040718	121041685	+	121041201	1.0	0.995
gene:TraesCS6B03G0305600	Chr6B	123525652	123526352	+	123526002	Chr6B	121107019	121107719	+	121107369	1.0	0.989
gene:TraesCS6B03G0305700	Chr6B	123535340	123536140	+	123535740	Chr6B	121115086	121115886	+	121115486	1.0	0.983
gene:TraesCS6B03G0305800	Chr6B	123589923	123594080	+	123592001	Chr6B	121184799	121189350	+	121187074	1.0	0.997
gene:TraesCS6B03G0305900	Chr6B	123593784	123594080	+	123593932	Chr6B	121189054	121189350	+	121189202	1.0	1.0
gene:TraesCS6B03G0306000	Chr6B	123596702	123597812	+	123597257	Chr6B	121191972	121193082	+	121192527	1.0	0.994
gene:TraesCS6B03G0306200	Chr6B	123603605	123604054	+	123603829	Chr6B	121195167	121195616	+	121195391	1.0	0.997
gene:TraesCS6B03G0306300	Chr6B	123607972	123615117	-	123611544	Chr6B	121198317	121205505	-	121201911	1.0	0.999
gene:TraesCS6B03G0306400	Chr6B	123623241	123623714	+	123623477	Chr6B	121213532	121214005	+	121213768	1.0	0.997
gene:TraesCS6B03G0307200	Chr6B	123940170	123941048	-	123940609	Chr6B	121531251	121532129	-	121531690	1.0	1.0
gene:TraesCS6B03G0307300	Chr6B	123943448	123946271	-	123944859	Chr6B	121534707	121537589	-	121536148	1.0	0.976
gene:TraesCS6B03G0307400	Chr6B	123948338	123951709	-	123950023	Chr6B	121539656	121543020	-	121541338	0.996	0.996
gene:TraesCS6B03G0307600	Chr6B	123968139	123968838	+	123968488	Chr6B	121559587	121560286	+	121559936	1.0	1.0
gene:TraesCS6B03G0307800	Chr6B	124572699	124573342	-	124573020	Chr6B	122159562	122160226	-	122159894	1.0	0.968
gene:TraesCS6B03G0307900	Chr6B	124601830	124607705	-	124604767	Chr6B	122188914	122194790	-	122191852	1.0	0.998
gene:TraesCS6B03G0308100	Chr6B	124683624	124684043	+	124683833	Chr6B	122271920	122272339	+	122272129	1.0	1.0
gene:TraesCS6B03G0308200	Chr6B	124688697	124689291	+	124688994	Chr6B	122276993	122277587	+	122277290	1.0	1.0
gene:TraesCS6B03G0308300	Chr6B	124705004	124717494	+	124711249	Chr6B	122293323	122305799	+	122299561	1.0	1.0
gene:TraesCS6B03G0308500	Chr6B	124718185	124718295	+	124718240	Chr6B	122306490	122306600	+	122306545	1.0	1.0
gene:TraesCS6B03G0308700	Chr6B	124870340	124874374	+	124872357	Chr6B	122468465	122472499	+	122470482	1.0	1.0
gene:TraesCS6B03G0308800	Chr6B	124879120	124881459	-	124880289	Chr6B	122477245	122479585	-	122478415	1.0	1.0
gene:TraesCS6B03G0309100	Chr6B	125001692	125003613	-	125002652	Chr6B	122584416	122586358	-	122585387	1.0	0.987
gene:TraesCS6B03G0309500	Chr6B	125275770	125283158	+	125279464	Chr6B	122845267	122852509	+	122848888	0.99	0.988
gene:TraesCS6B03G0310200	Chr6B	125594052	125594579	-	125594315	Chr6B	123217511	123218038	-	123217774	1.0	1.0
gene:TraesCS6B03G0310300	Chr6B	125594815	125594940	-	125594877	Chr6B	123218274	123218399	-	123218336	1.0	1.0
gene:TraesCS6B03G0310400	Chr6B	125718568	125730784	-	125724676	Chr6B	123342563	123354779	-	123348671	1.0	1.0
gene:TraesCS6B03G0310600	Chr6B	125875066	125878173	-	125876619	Chr6B	123498277	123501384	-	123499830	1.0	0.999
gene:TraesCS6B03G0310800	Chr6B	126058697	126061678	-	126060187	Chr6B	123682625	123685607	-	123684116	1.0	1.0
gene:TraesCS6B03G0311900	Chr6B	126333628	126336270	-	126334949	Chr6B	123959232	123961874	-	123960553	1.0	1.0
gene:TraesCS6B03G0312000	Chr6B	126381426	126387293	+	126384359	Chr6B	124007266	124013133	+	124010199	1.0	1.0
gene:TraesCS6B03G0312100	Chr6B	126399059	126404291	+	126401675	Chr6B	124025181	124030413	+	124027797	1.0	1.0
gene:TraesCS6B03G0312200	Chr6B	126404916	126409907	-	126407411	Chr6B	124031039	124036026	-	124033532	1.0	1.0
gene:TraesCS6B03G0312400	Chr6B	126538165	126540234	-	126539199	Chr6B	124163792	124165861	-	124164826	1.0	1.0
gene:TraesCS6B03G0312900	Chr6B	127165913	127168337	-	127167125	Chr6B	124788270	124790694	-	124789482	1.0	1.0
gene:TraesCS6B03G0313000	Chr6B	127221329	127224554	+	127222941	Chr6B	124843680	124846905	+	124845292	1.0	1.0
gene:TraesCS6B03G0313200	Chr6B	127259675	127263614	+	127261644	Chr6B	124881773	124885712	+	124883742	1.0	1.0
gene:TraesCS6B03G0313300	Chr6B	127263772	127264278	-	127264025	Chr6B	124885870	124886376	-	124886123	1.0	1.0
gene:TraesCS6B03G0314000	Chr6B	127595049	127597855	-	127596452	Chr6B	125174638	125177444	-	125176041	1.0	1.0
gene:TraesCS6B03G0314200	Chr6B	127617811	127621378	-	127619594	Chr6B	125197861	125201428	-	125199644	1.0	0.999
gene:TraesCS6B03G0314400	Chr6B	127626583	127626933	-	127626758	Chr6B	125206633	125206983	-	125206808	1.0	1.0
gene:TraesCS6B03G0314500	Chr6B	127764597	127767060	-	127765828	Chr6B	125344220	125346683	-	125345451	1.0	0.999
gene:TraesCS6B03G0314600	Chr6B	127991234	127992842	-	127992038	Chr6B	125580429	125582037	-	125581233	1.0	0.998
gene:TraesCS6B03G0314900	Chr6B	128093713	128096865	+	128095289	Chr6B	125683004	125686189	+	125684596	1.0	0.991
gene:TraesCS6B03G0315000	Chr6B	128097635	128102502	-	128100068	Chr6B	125686959	125691837	-	125689398	1.0	1.0
gene:TraesCS6B03G0315100	Chr6B	128482269	128485769	-	128484019	Chr6B	126076769	126080269	-	126078519	1.0	1.0
gene:TraesCS6B03G0315700	Chr6B	128757907	128759171	-	128758539	Chr6B	126348922	126350186	-	126349554	1.0	1.0
gene:TraesCS6B03G0315900	Chr6B	128766511	128767545	+	128767028	Chr6B	126357526	126358560	+	126358043	1.0	1.0
gene:TraesCS6B03G0316000	Chr6B	128768942	128773396	-	128771169	Chr6B	126359957	126364412	-	126362184	1.0	1.0
gene:TraesCS6B03G0316100	Chr6B	128818773	128820692	-	128819732	Chr6B	126410051	126411970	-	126411010	1.0	1.0
gene:TraesCS6B03G0316300	Chr6B	129004433	129005899	-	129005166	Chr6B	126597147	126598613	-	126597880	1.0	1.0
gene:TraesCS6B03G0316400	Chr6B	129029201	129030043	-	129029622	Chr6B	126621761	126622603	-	126622182	1.0	1.0
gene:TraesCS6B03G0316800	Chr6B	129215585	129217566	-	129216575	Chr6B	126810532	126812513	-	126811522	1.0	1.0
gene:TraesCS6B03G0316900	Chr6B	129255019	129255315	-	129255167	Chr6B	126849968	126850264	-	126850116	1.0	1.0
gene:TraesCS6B03G0317000	Chr6B	129255322	129256113	-	129255717	Chr6B	126850271	126851062	-	126850666	1.0	1.0
gene:TraesCS6B03G0317200	Chr6B	129292090	129294375	-	129293232	Chr6B	126887310	126889595	-	126888452	1.0	1.0
gene:TraesCS6B03G0317400	Chr6B	129297451	129301181	-	129299316	Chr6B	126892671	126896426	-	126894548	1.0	1.0
gene:TraesCS6B03G0317500	Chr6B	129496994	129497311	+	129497152	Chr6B	127093580	127093897	+	127093738	1.0	1.0
gene:TraesCS6B03G0317600	Chr6B	129498567	129511336	-	129504951	Chr6B	127095154	127107923	-	127101538	1.0	1.0
gene:TraesCS6B03G0317900	Chr6B	129520026	129525716	+	129522871	Chr6B	127116613	127122300	+	127119456	1.0	1.0
gene:TraesCS6B03G0318000	Chr6B	129534137	129542740	+	129538438	Chr6B	127130910	127139513	+	127135211	1.0	1.0
gene:TraesCS6B03G0318400	Chr6B	129543303	129547063	-	129545183	Chr6B	127140076	127143836	-	127141956	1.0	1.0
gene:TraesCS6B03G0318900	Chr6B	129624545	129631178	+	129627861	Chr6B	127221664	127228296	+	127224980	1.0	1.0
gene:TraesCS6B03G0319000	Chr6B	129632852	129639765	+	129636308	Chr6B	127229970	127236883	+	127233426	1.0	1.0
gene:TraesCS6B03G0319900	Chr6B	129704989	129707057	+	129706023	Chr6B	127302036	127304104	+	127303070	1.0	1.0
gene:TraesCS6B03G0320600	Chr6B	129877203	129880555	+	129878879	Chr6B	127381488	127384840	+	127383164	1.0	1.0
gene:TraesCS6B03G0320700	Chr6B	129884279	129884902	-	129884590	Chr6B	127388564	127389187	-	127388875	1.0	1.0
gene:TraesCS6B03G0321100	Chr6B	130214242	130217916	+	130216079	Chr6B	127716965	127721071	+	127719018	1.0	1.0
gene:TraesCS6B03G0321300	Chr6B	130294075	130295142	+	130294608	Chr6B	127797861	127798928	+	127798394	1.0	1.0
gene:TraesCS6B03G0321600	Chr6B	130304323	130308440	-	130306381	Chr6B	127808247	127812364	-	127810305	1.0	1.0
gene:TraesCS6B03G0322900	Chr6B	131152603	131153576	+	131153089	Chr6B	128654561	128655534	+	128655047	1.0	1.0
gene:TraesCS6B03G0323000	Chr6B	131153643	131154323	+	131153983	Chr6B	128655601	128656281	+	128655941	1.0	1.0
gene:TraesCS6B03G0323200	Chr6B	131194694	131196073	+	131195383	Chr6B	128696854	128698233	+	128697543	1.0	1.0
gene:TraesCS6B03G0323600	Chr6B	131217734	131220168	+	131218951	Chr6B	128720395	128722829	+	128721612	1.0	1.0
gene:TraesCS6B03G0323700	Chr6B	131221967	131224076	-	131223021	Chr6B	128724628	128726737	-	128725682	1.0	1.0
gene:TraesCS6B03G0324300	Chr6B	131343733	131347176	+	131345454	Chr6B	128845591	128849034	+	128847312	1.0	1.0
gene:TraesCS6B03G0324600	Chr6B	131453966	131455213	-	131454589	Chr6B	128962003	128963250	-	128962626	1.0	1.0
gene:TraesCS6B03G0325100	Chr6B	131944234	131951299	-	131947766	Chr6B	129452521	129459586	-	129456053	1.0	1.0
gene:TraesCS6B03G0325200	Chr6B	131951452	131954622	+	131953037	Chr6B	129459739	129462909	+	129461324	1.0	1.0
gene:TraesCS6B03G0325500	Chr6B	132030948	132034380	+	132032664	Chr6B	129532056	129535488	+	129533772	1.0	1.0
gene:TraesCS6B03G0325800	Chr6B	132121523	132126516	-	132124019	Chr6B	129623226	129628219	-	129625722	1.0	1.0
gene:TraesCS6B03G0326000	Chr6B	132413111	132416743	+	132414927	Chr6B	129916215	129919847	+	129918031	1.0	1.0
gene:TraesCS6B03G0326100	Chr6B	132436879	132440584	+	132438731	Chr6B	129939981	129943686	+	129941833	1.0	1.0
gene:TraesCS6B03G0326500	Chr6B	132535940	132537251	-	132536595	Chr6B	130038978	130040289	-	130039633	1.0	1.0
gene:TraesCS6B03G0327300	Chr6B	132888692	132890475	+	132889583	Chr6B	130354642	130356425	+	130355533	1.0	1.0
gene:TraesCS6B03G0327500	Chr6B	133166087	133169352	+	133167719	Chr6B	130617475	130620533	+	130619004	0.998	0.977
gene:TraesCS6B03G0327600	Chr6B	133170277	133174850	+	133172563	Chr6B	130621437	130626127	+	130623782	1.0	0.965
gene:TraesCS6B03G0327700	Chr6B	133174844	133177935	-	133176389	Chr6B	130626121	130629204	-	130627662	0.995	0.953
gene:TraesCS6B03G0328000	Chr6B	133446583	133452848	+	133449715	Chr6B	130764687	130770601	+	130767644	0.989	0.938
gene:TraesCS6B03G0328100	Chr6B	133454596	133458177	-	133456386	Chr6B	131715388	131718956	-	131717172	0.988	0.951
gene:TraesCS6B03G0328300	Chr6B	133588098	133597178	-	133592638	Chr6B	131948312	131956944	-	131952628	0.987	0.971
gene:TraesCS6B03G0328600	Chr6B	133858500	133865717	+	133862108	Chr6B	132156874	132161661	+	132159267	1.0	0.997
gene:TraesCS6B03G0329100	Chr6B	134267533	134267900	-	134267716	Chr6B	132549770	132550137	-	132549953	1.0	0.978
gene:TraesCS6B03G0329200	Chr6B	134278388	134289018	-	134283703	Chr6B	132583866	132585799	-	132584832	0.972	0.951
gene:TraesCS6B03G0331400	Chr6B	134990953	134992177	-	134991565	Chr6B	133306191	133307415	-	133306803	1.0	0.997
gene:TraesCS6B03G0331500	Chr6B	135070990	135074978	+	135072984	Chr6B	133379763	133383751	+	133381757	1.0	0.998
gene:TraesCS6B03G0331600	Chr6B	135102784	135104992	+	135103888	Chr6B	133411881	133414098	+	133412989	1.0	0.992
gene:TraesCS6B03G0331700	Chr6B	135105446	135111274	-	135108360	Chr6B	133414552	133420362	-	133417457	1.0	0.997
gene:TraesCS6B03G0331800	Chr6B	135128802	135129457	-	135129129	Chr6B	133426820	133427475	-	133427147	1.0	1.0
gene:TraesCS6B03G0331900	Chr6B	135134219	135137037	-	135135628	Chr6B	133431243	133433946	-	133432594	1.0	0.992
gene:TraesCS6B03G0332400	Chr6B	135279163	135279765	+	135279464	Chr6B	133524778	133525381	+	133525079	1.0	0.996
gene:TraesCS6B03G0333500	Chr6B	135530320	135530763	+	135530541	Chr6B	133802433	133802876	+	133802654	1.0	0.981
gene:TraesCS6B03G0333900	Chr6B	135679277	135681299	+	135680288	Chr6B	133959306	133961335	+	133960320	1.0	0.996
gene:TraesCS6B03G0334000	Chr6B	135682086	135685464	+	135683775	Chr6B	133962122	133965500	+	133963811	1.0	0.994
gene:TraesCS6B03G0334200	Chr6B	135905534	135910763	+	135908148	Chr6B	134158406	134163632	+	134161019	0.999	0.995
gene:TraesCS6B03G0334400	Chr6B	135972345	135973150	-	135972747	Chr6B	134218274	134219078	-	134218676	1.0	0.996
gene:TraesCS6B03G0334500	Chr6B	136131141	136136637	+	136133889	Chr6B	134353641	134359137	+	134356389	1.0	0.999
gene:TraesCS6B03G0334600	Chr6B	136143713	136146402	+	136145057	Chr6B	134366102	134368791	+	134367446	1.0	1.0
gene:TraesCS6B03G0334700	Chr6B	136147149	136148495	-	136147822	Chr6B	134369538	134370884	-	134370211	1.0	1.0
gene:TraesCS6B03G0334800	Chr6B	136154614	136158325	+	136156469	Chr6B	134377587	134381298	+	134379442	1.0	0.999
gene:TraesCS6B03G0334900	Chr6B	136167453	136172847	+	136170150	Chr6B	134390424	134395817	+	134393120	1.0	1.0
gene:TraesCS6B03G0335000	Chr6B	136304184	136308100	+	136306142	Chr6B	134521837	134526011	+	134523924	0.999	0.999
gene:TraesCS6B03G0335300	Chr6B	136651101	136658191	+	136654646	Chr6B	134869722	134877368	+	134873545	1.0	1.0
gene:TraesCS6B03G0335500	Chr6B	136762893	136775254	+	136769073	Chr6B	134981194	134993555	+	134987374	1.0	0.999
gene:TraesCS6B03G0335600	Chr6B	136791645	136796809	+	136794227	Chr6B	134996570	135001734	+	134999152	1.0	0.999
gene:TraesCS6B03G0336300	Chr6B	137045508	137048289	-	137046898	Chr6B	135243487	135246268	-	135244877	1.0	0.998
gene:TraesCS6B03G0337000	Chr6B	137476752	137477710	-	137477231	Chr6B	135655365	135656323	-	135655844	1.0	1.0
gene:TraesCS6B03G0338500	Chr6B	137586322	137586570	-	137586446	Chr6B	135766548	135766796	-	135766672	1.0	0.983
gene:TraesCS6B03G0339200	Chr6B	137751845	137753394	-	137752619	Chr6B	135942400	135943944	-	135943172	0.996	0.989
gene:TraesCS6B03G0339700	Chr6B	137947292	137949011	-	137948151	Chr6B	136063336	136065055	-	136064195	1.0	0.998
gene:TraesCS6B03G0339900	Chr6B	138112268	138113509	+	138112888	Chr6B	136229334	136230554	+	136229944	0.981	0.961
gene:TraesCS6B03G0340300	Chr6B	138142213	138146467	-	138144340	Chr6B	136245164	136249445	-	136247304	1.0	0.97
gene:TraesCS6B03G0340500	Chr6B	138173112	138183686	-	138178399	Chr6B	136253591	136264012	-	136258801	0.992	0.986
gene:TraesCS6B03G0340700	Chr6B	138257836	138259644	-	138258740	Chr6B	136345326	136347134	-	136346230	0.995	0.981
gene:TraesCS6B03G0340800	Chr6B	138266445	138272206	-	138269325	Chr6B	136353938	136359699	-	136356818	1.0	0.999
gene:TraesCS6B03G0341300	Chr6B	138501006	138504639	+	138502822	Chr6B	136594275	136597900	+	136596087	0.998	0.992
gene:TraesCS6B03G0341700	Chr6B	138712623	138726472	+	138719547	Chr6B	136784215	136791091	+	136787653	1.0	0.998
gene:TraesCS6B03G0342100	Chr6B	138934799	138945559	+	138940179	Chr6B	136973009	136983525	+	136978267	0.998	0.997
gene:TraesCS6B03G0342200	Chr6B	138980174	138982904	+	138981539	Chr6B	137018036	137020765	+	137019400	0.999	0.998
gene:TraesCS6B03G0342800	Chr6B	139164798	139166051	+	139165424	Chr6B	137189919	137191132	+	137190525	0.968	0.96
gene:TraesCS6B03G0342900	Chr6B	139171673	139174048	-	139172860	Chr6B	137197696	137200071	-	137198883	1.0	0.997
gene:TraesCS6B03G0343500	Chr6B	139254456	139256837	+	139255646	Chr6B	137272748	137275117	+	137273932	0.994	0.989
gene:TraesCS6B03G0344100	Chr6B	139504763	139512548	+	139508655	Chr6B	137553702	137561488	+	137557595	1.0	0.998
gene:TraesCS6B03G0344400	Chr6B	139655087	139660596	+	139657841	Chr6B	137677769	137683590	+	137680679	1.0	0.999
gene:TraesCS6B03G0344800	Chr6B	139804969	139810128	+	139807548	Chr6B	137820786	137825936	+	137823361	1.0	0.997
gene:TraesCS6B03G0344900	Chr6B	139810971	139813094	-	139812032	Chr6B	137826821	137828965	-	137827893	1.0	0.988
gene:TraesCS6B03G0345900	Chr6B	140285251	140286411	+	140285831	Chr6B	138306213	138307373	+	138306793	1.0	1.0
gene:TraesCS6B03G0346000	Chr6B	140302796	140305733	-	140304264	Chr6B	138324404	138327319	-	138325861	0.989	0.989
gene:TraesCS6B03G0347400	Chr6B	140926973	140930923	+	140928948	Chr6B	138698087	138702059	+	138700073	0.999	0.987
gene:TraesCS6B03G0347600	Chr6B	140932867	140935490	-	140934178	Chr6B	138704006	138706530	-	138705268	0.916	0.91
gene:TraesCS6B03G0347700	Chr6B	140937102	140943232	-	140940167	Chr6B	138708585	138714715	-	138711650	1.0	0.999
gene:TraesCS6B03G0347900	Chr6B	141126429	141126980	+	141126704	Chr6B	138910269	138910820	+	138910544	1.0	0.995
gene:TraesCS6B03G0348200	Chr6B	141174369	141174909	+	141174639	Chr6B	138958200	138958740	+	138958470	1.0	1.0
gene:TraesCS6B03G0348700	Chr6B	141298129	141298895	+	141298512	Chr6B	139064056	139064822	+	139064439	1.0	0.994
gene:TraesCS6B03G0348800	Chr6B	141317271	141317727	+	141317499	Chr6B	139074286	139074742	+	139074514	1.0	1.0
gene:TraesCS6B03G0348900	Chr6B	141516525	141518816	+	141517670	Chr6B	139262483	139264774	+	139263628	1.0	0.997
gene:TraesCS6B03G0349000	Chr6B	141645507	141651163	+	141648335	Chr6B	139378529	139384194	+	139381361	0.988	0.972
gene:TraesCS6B03G0349300	Chr6B	141662416	141666727	+	141664571	Chr6B	139395829	139400140	+	139397984	1.0	0.998
gene:TraesCS6B03G0349400	Chr6B	141667040	141673100	-	141670070	Chr6B	139400485	139406563	-	139403524	1.0	0.992
gene:TraesCS6B03G0349700	Chr6B	141745592	141746380	+	141745986	Chr6B	139488910	139489698	+	139489304	1.0	1.0
gene:TraesCS6B03G0349800	Chr6B	141756394	141758480	+	141757437	Chr6B	139499832	139501918	+	139500875	1.0	1.0
gene:TraesCS6B03G0349900	Chr6B	141798529	141800239	-	141799384	Chr6B	139541521	139543231	-	139542376	1.0	1.0
gene:TraesCS6B03G0350000	Chr6B	141903250	141904782	-	141904016	Chr6B	139646471	139648003	-	139647237	1.0	1.0
gene:TraesCS6B03G0350100	Chr6B	141918004	141931853	-	141924928	Chr6B	139661214	139675064	-	139668139	1.0	1.0
gene:TraesCS6B03G0350600	Chr6B	142248838	142253206	-	142251022	Chr6B	139951176	139955545	-	139953360	1.0	0.994
gene:TraesCS6B03G0350700	Chr6B	142255863	142259530	-	142257696	Chr6B	139958440	139962093	-	139960266	0.991	0.989
gene:TraesCS6B03G0350800	Chr6B	142297987	142304594	+	142301290	Chr6B	140010573	140017589	+	140014081	1.0	0.999
gene:TraesCS6B03G0350900	Chr6B	142306381	142309177	-	142307779	Chr6B	140019261	140022033	-	140020647	0.991	0.989
gene:TraesCS6B03G0351200	Chr6B	142319188	142328841	-	142324014	Chr6B	140043151	140054412	-	140048781	0.999	0.997
gene:TraesCS6B03G0351300	Chr6B	142588938	142593254	+	142591096	Chr6B	140307856	140311030	+	140309443	0.972	0.972
gene:TraesCS6B03G0351400	Chr6B	142593415	142594542	-	142593978	Chr6B	140311191	140312318	-	140311754	1.0	1.0
gene:TraesCS6B03G0351600	Chr6B	142617717	142619212	+	142618464	Chr6B	140352422	140353998	+	140353210	1.0	0.938
gene:TraesCS6B03G0351800	Chr6B	142743779	142745089	-	142744434	Chr6B	140364634	140365944	-	140365289	1.0	0.99
gene:TraesCS6B03G0352100	Chr6B	143168298	143171011	+	143169654	Chr6B	140781086	140783799	+	140782442	1.0	0.995
gene:TraesCS6B03G0352500	Chr6B	143243055	143247546	-	143245300	Chr6B	140849657	140854155	-	140851906	1.0	0.997
gene:TraesCS6B03G0353500	Chr6B	144436175	144438160	-	144437167	Chr6B	142115178	142117140	-	142116159	0.98	0.972
gene:TraesCS6B03G0354700	Chr6B	145710542	145713084	+	145711813	Chr6B	142836213	142838982	+	142837597	0.999	0.997
gene:TraesCS6B03G0354900	Chr6B	145916221	145919796	+	145918008	Chr6B	143049033	143052610	+	143050821	1.0	1.0
gene:TraesCS6B03G0355100	Chr6B	146156864	146159354	-	146158109	Chr6B	143303794	143306286	-	143305040	1.0	0.998
gene:TraesCS6B03G0356000	Chr6B	146280831	146281658	-	146281244	Chr6B	143437824	143438651	-	143438237	1.0	0.987
gene:TraesCS6B03G0356200	Chr6B	146302882	146315298	-	146309090	Chr6B	143443642	143455359	-	143449500	0.97	0.953
gene:TraesCS6B03G0356300	Chr6B	146442376	146444110	+	146443243	Chr6B	143714250	143715992	+	143715121	1.0	0.984
gene:TraesCS6B03G0356400	Chr6B	146444299	146452150	-	146448224	Chr6B	143716181	143724018	-	143720099	0.998	0.996
gene:TraesCS6B03G0356700	Chr6B	146603203	146611982	-	146607592	Chr6B	143873813	143882797	-	143878305	1.0	0.999
gene:TraesCS6B03G0356800	Chr6B	146688981	146692937	+	146690959	Chr6B	143966406	143970362	+	143968384	1.0	0.998
gene:TraesCS6B03G0356900	Chr6B	146694902	146709094	-	146701998	Chr6B	143972340	143986533	-	143979436	1.0	0.998
gene:TraesCS6B03G0357000	Chr6B	146861411	146865737	+	146863574	Chr6B	144149243	144152959	+	144151101	1.0	0.998
gene:TraesCS6B03G0357100	Chr6B	147032055	147033636	-	147032845	Chr6B	144341110	144342688	-	144341899	0.998	0.994
gene:TraesCS6B03G0358300	Chr6B	148065960	148069805	+	148067882	Chr6B	145218978	145222824	+	145220901	1.0	0.998
gene:TraesCS6B03G0358600	Chr6B	148077617	148078737	-	148078177	Chr6B	145230637	145231759	-	145231198	1.0	1.0
gene:TraesCS6B03G0359000	Chr6B	148110546	148111487	-	148111016	Chr6B	145251345	145252286	-	145251815	1.0	0.997
gene:TraesCS6B03G0359200	Chr6B	148206631	148211898	-	148209264	Chr6B	145611628	145616907	-	145614267	0.998	0.929
gene:TraesCS6B03G0359700	Chr6B	148575377	148575922	-	148575649	Chr6B	146791657	146792202	-	146791929	1.0	0.996
gene:TraesCS6B03G0360300	Chr6B	148684801	148685687	-	148685244	Chr6B	147017503	147018393	-	147017948	1.0	0.992
gene:TraesCS6B03G0360800	Chr6B	148961774	148963004	-	148962389	Chr6B	147296315	147297563	-	147296939	1.0	0.984
gene:TraesCS6B03G0360900	Chr6B	148970077	148970928	+	148970502	Chr6B	147304758	147305603	+	147305180	0.992	0.991
gene:TraesCS6B03G0361200	Chr6B	149180811	149183643	-	149182227	Chr6B	147515327	147518159	-	147516743	1.0	0.996
gene:TraesCS6B03G0361300	Chr6B	149412507	149418379	+	149415443	Chr6B	147739850	147745721	+	147742785	1.0	0.999
gene:TraesCS6B03G0361500	Chr6B	149431117	149435682	+	149433399	Chr6B	147749885	147754515	+	147752200	0.989	0.984
gene:TraesCS6B03G0361700	Chr6B	149441185	149443009	-	149442097	Chr6B	147797472	147799401	-	147798436	1.0	0.99
gene:TraesCS6B03G0362200	Chr6B	149488278	149493010	+	149490644	Chr6B	147841157	147845890	+	147843523	0.999	0.994
gene:TraesCS6B03G0362400	Chr6B	149579796	149580515	+	149580155	Chr6B	147923791	147924511	+	147924151	1.0	0.995
gene:TraesCS6B03G0362500	Chr6B	149634070	149638990	+	149636530	Chr6B	147970046	147974966	+	147972506	1.0	0.998
gene:TraesCS6B03G0363100	Chr6B	149722515	149725418	-	149723966	Chr6B	148080258	148083169	-	148081713	1.0	1.0
gene:TraesCS6B03G0363200	Chr6B	149758056	149759839	-	149758947	Chr6B	148116158	148117941	-	148117049	1.0	1.0
gene:TraesCS6B03G0363500	Chr6B	149965399	149973518	+	149969458	Chr6B	148324978	148333112	+	148329045	0.996	0.988
gene:TraesCS6B03G0363800	Chr6B	150236943	150242844	+	150239893	Chr6B	148597307	148603429	+	148600368	1.0	1.0
gene:TraesCS6B03G0364200	Chr6B	150342152	150342775	-	150342463	Chr6B	148712702	148713325	-	148713013	1.0	0.996
gene:TraesCS6B03G0364700	Chr6B	150854776	150860221	+	150857498	Chr6B	149331850	149337294	+	149334572	1.0	0.998
gene:TraesCS6B03G0365000	Chr6B	150886544	150887011	-	150886777	Chr6B	149358020	149358487	-	149358253	1.0	1.0
gene:TraesCS6B03G0365300	Chr6B	150924352	150928919	+	150926635	Chr6B	149373313	149377984	+	149375648	0.999	0.995
gene:TraesCS6B03G0365400	Chr6B	151005864	151006553	+	151006208	Chr6B	149458302	149458991	+	149458646	1.0	0.997
gene:TraesCS6B03G0365500	Chr6B	151301092	151303251	+	151302171	Chr6B	149754594	149756752	+	149755673	0.999	0.997
gene:TraesCS6B03G0365900	Chr6B	151506302	151520898	+	151513600	Chr6B	149959010	149976094	+	149967552	1.0	1.0
gene:TraesCS6B03G0366300	Chr6B	151532135	151535400	-	151533767	Chr6B	149987323	149990599	-	149988961	1.0	0.998
gene:TraesCS6B03G0366400	Chr6B	151839744	151848716	+	151844230	Chr6B	150296303	150305222	+	150300762	0.997	0.994
gene:TraesCS6B03G0366500	Chr6B	151850057	151854896	+	151852476	Chr6B	150306544	150311369	+	150308956	0.993	0.989
