gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity
gene:TraesCS6D03G0265200	Chr6D	107001887	107039975	+	107020931	Chr6D	96780334	96818459	+	96799396	1.0	0.999
gene:TraesCS6D03G0265500	Chr6D	107041521	107041868	+	107041694	Chr6D	96820005	96820352	+	96820178	1.0	1.0
gene:TraesCS6D03G0265600	Chr6D	107049899	107051416	+	107050657	Chr6D	96828532	96830049	+	96829290	1.0	1.0
gene:TraesCS6D03G0266300	Chr6D	107119421	107121376	-	107120398	Chr6D	96899192	96901147	-	96900169	1.0	1.0
gene:TraesCS6D03G0266400	Chr6D	107289549	107299413	-	107294481	Chr6D	97069702	97079566	-	97074634	1.0	1.0
gene:TraesCS6D03G0266700	Chr6D	107405157	107407158	+	107406157	Chr6D	97186874	97188875	+	97187874	1.0	0.998
gene:TraesCS6D03G0267100	Chr6D	107457122	107457472	-	107457297	Chr6D	97239265	97239615	-	97239440	1.0	1.0
gene:TraesCS6D03G0267800	Chr6D	107635400	107636548	-	107635974	Chr6D	97418250	97419398	-	97418824	1.0	1.0
gene:TraesCS6D03G0267900	Chr6D	107637056	107641486	-	107639271	Chr6D	97419906	97424336	-	97422121	1.0	1.0
gene:TraesCS6D03G0268000	Chr6D	107869067	107874456	+	107871761	Chr6D	97651256	97656646	+	97653951	1.0	1.0
gene:TraesCS6D03G0268100	Chr6D	108036962	108040654	+	108038808	Chr6D	97818583	97822275	+	97820429	1.0	1.0
gene:TraesCS6D03G0268300	Chr6D	108040702	108045259	-	108042980	Chr6D	97822323	97826880	-	97824601	1.0	1.0
gene:TraesCS6D03G0268400	Chr6D	108091899	108093843	+	108092871	Chr6D	97873519	97875463	+	97874491	1.0	1.0
gene:TraesCS6D03G0268500	Chr6D	108094854	108096310	-	108095582	Chr6D	97876474	97877930	-	97877202	1.0	1.0
gene:TraesCS6D03G0268700	Chr6D	108097190	108101851	-	108099520	Chr6D	97878810	97883655	-	97881232	1.0	1.0
gene:TraesCS6D03G0269100	Chr6D	108150107	108152783	+	108151445	Chr6D	97936547	97939223	+	97937885	1.0	0.999
gene:TraesCS6D03G0269200	Chr6D	108153129	108154061	+	108153595	Chr6D	97939569	97940501	+	97940035	1.0	1.0
gene:TraesCS6D03G0269300	Chr6D	108213450	108215782	+	108214616	Chr6D	98000933	98003265	+	98002099	1.0	1.0
gene:TraesCS6D03G0269600	Chr6D	108217177	108219240	+	108218208	Chr6D	98004660	98006723	+	98005691	1.0	1.0
gene:TraesCS6D03G0269700	Chr6D	108221347	108227105	+	108224226	Chr6D	98008830	98014588	+	98011709	1.0	1.0
gene:TraesCS6D03G0270000	Chr6D	108292347	108294171	+	108293259	Chr6D	98084020	98085844	+	98084932	1.0	1.0
gene:TraesCS6D03G0271000	Chr6D	108605737	108615899	+	108610818	Chr6D	98395589	98405751	+	98400670	1.0	1.0
gene:TraesCS6D03G0271400	Chr6D	108768494	108772927	+	108770710	Chr6D	98559185	98563618	+	98561401	1.0	1.0
gene:TraesCS6D03G0272000	Chr6D	108880675	108882226	-	108881450	Chr6D	98672340	98673891	-	98673115	1.0	1.0
gene:TraesCS6D03G0272300	Chr6D	108950123	108951982	+	108951052	Chr6D	98741893	98743752	+	98742822	1.0	1.0
gene:TraesCS6D03G0272500	Chr6D	108955703	108958452	+	108957077	Chr6D	98747473	98750222	+	98748847	1.0	1.0
gene:TraesCS6D03G0272800	Chr6D	108991855	108993362	+	108992608	Chr6D	98783782	98785289	+	98784535	1.0	1.0
gene:TraesCS6D03G0273300	Chr6D	109084989	109087067	+	109086028	Chr6D	98882416	98884494	+	98883455	1.0	0.999
gene:TraesCS6D03G0273900	Chr6D	109588779	109590318	-	109589548	Chr6D	99388194	99389733	-	99388963	1.0	1.0
gene:TraesCS6D03G0274100	Chr6D	109986135	109988284	+	109987209	Chr6D	99785445	99787594	+	99786519	1.0	1.0
gene:TraesCS6D03G0274200	Chr6D	110159896	110162085	+	110160990	Chr6D	99958750	99960939	+	99959844	1.0	1.0
gene:TraesCS6D03G0274400	Chr6D	110184801	110186875	+	110185838	Chr6D	99983250	99985324	+	99984287	1.0	1.0
gene:TraesCS6D03G0274500	Chr6D	110258277	110261339	+	110259808	Chr6D	100056581	100059447	+	100058014	1.0	0.985
gene:TraesCS6D03G0274800	Chr6D	110315044	110315310	+	110315177	Chr6D	100113390	100113656	+	100113523	1.0	1.0
gene:TraesCS6D03G0274900	Chr6D	110317998	110319786	-	110318892	Chr6D	100116367	100118155	-	100117261	1.0	1.0
gene:TraesCS6D03G0275000	Chr6D	110357994	110363404	-	110360699	Chr6D	100156574	100161987	-	100159280	1.0	0.997
gene:TraesCS6D03G0275100	Chr6D	110367395	110370158	-	110368776	Chr6D	100165904	100168667	-	100167285	1.0	1.0
gene:TraesCS6D03G0275200	Chr6D	110373259	110374497	-	110373878	Chr6D	100171768	100173006	-	100172387	1.0	1.0
gene:TraesCS6D03G0275400	Chr6D	110484884	110487721	-	110486302	Chr6D	100283376	100286213	-	100284794	1.0	1.0
gene:TraesCS6D03G0275500	Chr6D	110488098	110492390	+	110490244	Chr6D	100286590	100290884	+	100288737	1.0	0.999
gene:TraesCS6D03G0275800	Chr6D	110535088	110540058	+	110537573	Chr6D	100345100	100350061	+	100347580	1.0	0.998
gene:TraesCS6D03G0275900	Chr6D	110541786	110545324	+	110543555	Chr6D	100351789	100355327	+	100353558	1.0	0.999
gene:TraesCS6D03G0276000	Chr6D	110546963	110549893	+	110548428	Chr6D	100356966	100359896	+	100358431	1.0	1.0
gene:TraesCS6D03G0276600	Chr6D	110638338	110641321	+	110639829	Chr6D	100448368	100451351	+	100449859	1.0	1.0
gene:TraesCS6D03G0276700	Chr6D	110643467	110646260	+	110644863	Chr6D	100453497	100456290	+	100454893	1.0	1.0
gene:TraesCS6D03G0277000	Chr6D	110650649	110651485	+	110651067	Chr6D	100460679	100461515	+	100461097	1.0	1.0
gene:TraesCS6D03G0277100	Chr6D	110656466	110662080	+	110659273	Chr6D	100466496	100471835	+	100469165	1.0	1.0
gene:TraesCS6D03G0277800	Chr6D	110682138	110696392	+	110689265	Chr6D	100491862	100506117	+	100498989	1.0	1.0
gene:TraesCS6D03G0278400	Chr6D	110779554	110782221	+	110780887	Chr6D	100597485	100600152	+	100598818	1.0	0.999
gene:TraesCS6D03G0278700	Chr6D	110795635	110795895	-	110795765	Chr6D	100609520	100609792	-	100609656	1.0	0.956
gene:TraesCS6D03G0278900	Chr6D	110805166	110807537	-	110806351	Chr6D	100610935	100613306	-	100612120	1.0	1.0
gene:TraesCS6D03G0279300	Chr6D	111014191	111015030	-	111014610	Chr6D	100826981	100827820	-	100827400	1.0	1.0
gene:TraesCS6D03G0279400	Chr6D	111196374	111198542	+	111197458	Chr6D	101009951	101012119	+	101011035	1.0	1.0
gene:TraesCS6D03G0279500	Chr6D	111210540	111210848	-	111210694	Chr6D	101024117	101024425	-	101024271	1.0	1.0
gene:TraesCS6D03G0279700	Chr6D	111224082	111226422	+	111225252	Chr6D	101037659	101039999	+	101038829	1.0	1.0
gene:TraesCS6D03G0279900	Chr6D	111228298	111229284	+	111228791	Chr6D	101041875	101042861	+	101042368	1.0	1.0
gene:TraesCS6D03G0280000	Chr6D	111316588	111317500	+	111317044	Chr6D	101137771	101138683	+	101138227	1.0	1.0
gene:TraesCS6D03G0280100	Chr6D	111317404	111319733	-	111318568	Chr6D	101138587	101140916	-	101139751	1.0	1.0
gene:TraesCS6D03G0280300	Chr6D	111600207	111628481	+	111614344	Chr6D	101422769	101450877	+	101436823	1.0	1.0
gene:TraesCS6D03G0280800	Chr6D	111685996	111687403	+	111686699	Chr6D	101508638	101510045	+	101509341	1.0	1.0
gene:TraesCS6D03G0281100	Chr6D	111838435	111839822	+	111839128	Chr6D	101661173	101662560	+	101661866	1.0	1.0
gene:TraesCS6D03G0281300	Chr6D	111933051	111933416	-	111933233	Chr6D	101755834	101756199	-	101756016	1.0	1.0
gene:TraesCS6D03G0281400	Chr6D	112354758	112356772	-	112355765	Chr6D	102179271	102181285	-	102180278	1.0	0.999
gene:TraesCS6D03G0281500	Chr6D	112367582	112377888	+	112372735	Chr6D	102192371	102202907	+	102197639	1.0	1.0
gene:TraesCS6D03G0281600	Chr6D	112407721	112410235	+	112408978	Chr6D	102232764	102235278	+	102234021	1.0	1.0
gene:TraesCS6D03G0281900	Chr6D	112525284	112529990	+	112527637	Chr6D	102351988	102356694	+	102354341	1.0	1.0
gene:TraesCS6D03G0282000	Chr6D	112530463	112531071	+	112530767	Chr6D	102357167	102357775	+	102357471	1.0	1.0
gene:TraesCS6D03G0282200	Chr6D	112555178	112558191	+	112556684	Chr6D	102381881	102384894	+	102383387	1.0	1.0
gene:TraesCS6D03G0282300	Chr6D	112561702	112565508	+	112563605	Chr6D	102388709	102392515	+	102390612	1.0	1.0
gene:TraesCS6D03G0282800	Chr6D	112996561	113002515	+	112999538	Chr6D	102828564	102834518	+	102831541	1.0	0.998
gene:TraesCS6D03G0283400	Chr6D	113298869	113300069	-	113299469	Chr6D	103138004	103139204	-	103138604	1.0	1.0
gene:TraesCS6D03G0283500	Chr6D	113307995	113309330	-	113308662	Chr6D	103147385	103148720	-	103148052	1.0	1.0
gene:TraesCS6D03G0283600	Chr6D	113320947	113322638	+	113321792	Chr6D	103160400	103162091	+	103161245	1.0	1.0
gene:TraesCS6D03G0283700	Chr6D	113324111	113327637	-	113325874	Chr6D	103163564	103167028	-	103165296	0.991	0.991
gene:TraesCS6D03G0283800	Chr6D	113328713	113335266	-	113331989	Chr6D	103168104	103174657	-	103171380	1.0	1.0
gene:TraesCS6D03G0284100	Chr6D	114908954	114911924	+	114910439	Chr6D	104812662	104815632	+	104814147	1.0	1.0
gene:TraesCS6D03G0284200	Chr6D	114923936	114928746	+	114926341	Chr6D	104827642	104832452	+	104830047	1.0	1.0
gene:TraesCS6D03G0284300	Chr6D	114999079	115000624	+	114999851	Chr6D	104903081	104904626	+	104903853	1.0	1.0
gene:TraesCS6D03G0284400	Chr6D	115002302	115010233	-	115006267	Chr6D	104906304	104914251	-	104910277	1.0	1.0
gene:TraesCS6D03G0284700	Chr6D	115085748	115086374	+	115086061	Chr6D	104990143	104990769	+	104990456	1.0	0.998
gene:TraesCS6D03G0285200	Chr6D	115116582	115120867	-	115118724	Chr6D	105021481	105025768	-	105023624	1.0	1.0
gene:TraesCS6D03G0285300	Chr6D	115145821	115149028	-	115147424	Chr6D	105052534	105055741	-	105054137	1.0	1.0
gene:TraesCS6D03G0285400	Chr6D	115147710	115148639	+	115148174	Chr6D	105054423	105055352	+	105054887	1.0	1.0
gene:TraesCS6D03G0285500	Chr6D	115279782	115281087	+	115280434	Chr6D	105186948	105188253	+	105187600	1.0	1.0
gene:TraesCS6D03G0285800	Chr6D	115521608	115522747	+	115522177	Chr6D	105430117	105431256	+	105430686	1.0	1.0
gene:TraesCS6D03G0286000	Chr6D	116067337	116069682	+	116068509	Chr6D	105976291	105978636	+	105977463	1.0	1.0
gene:TraesCS6D03G0286300	Chr6D	116217531	116219313	+	116218422	Chr6D	106127176	106128958	+	106128067	1.0	1.0
gene:TraesCS6D03G0286500	Chr6D	116229926	116231874	+	116230900	Chr6D	106139570	106141518	+	106140544	1.0	1.0
gene:TraesCS6D03G0287000	Chr6D	116710187	116711984	-	116711085	Chr6D	106614864	106616661	-	106615762	1.0	1.0
gene:TraesCS6D03G0287100	Chr6D	116756903	116772471	-	116764687	Chr6D	106660909	106676477	-	106668693	1.0	1.0
gene:TraesCS6D03G0287600	Chr6D	117190309	117194839	-	117192574	Chr6D	107094561	107099091	-	107096826	1.0	1.0
gene:TraesCS6D03G0288000	Chr6D	118104901	118108568	-	118106734	Chr6D	108016397	108020064	-	108018230	1.0	1.0
gene:TraesCS6D03G0288100	Chr6D	118111931	118115030	-	118113480	Chr6D	108023604	108026703	-	108025153	1.0	1.0
gene:TraesCS6D03G0288400	Chr6D	118164972	118171191	-	118168081	Chr6D	108076644	108082863	-	108079753	1.0	1.0
gene:TraesCS6D03G0288600	Chr6D	118180952	118183366	-	118182159	Chr6D	108092624	108095038	-	108093831	1.0	1.0
gene:TraesCS6D03G0288700	Chr6D	118281939	118286026	-	118283982	Chr6D	108187485	108191572	-	108189528	1.0	1.0
gene:TraesCS6D03G0288800	Chr6D	118332302	118334311	-	118333306	Chr6D	108237848	108239857	-	108238852	1.0	0.999
gene:TraesCS6D03G0289100	Chr6D	118471156	118474338	+	118472747	Chr6D	108376910	108380092	+	108378501	1.0	1.0
gene:TraesCS6D03G0290200	Chr6D	118720678	118721034	+	118720856	Chr6D	108626071	108626427	+	108626249	1.0	1.0
gene:TraesCS6D03G0290300	Chr6D	118755023	118756206	+	118755614	Chr6D	108660358	108661541	+	108660949	1.0	1.0
gene:TraesCS6D03G0290400	Chr6D	118759917	118761940	-	118760928	Chr6D	108665252	108667275	-	108666263	1.0	1.0
gene:TraesCS6D03G0290700	Chr6D	118976910	118978971	-	118977940	Chr6D	108883272	108885233	-	108884252	0.951	0.951
gene:TraesCS6D03G0290800	Chr6D	119009667	119013601	+	119011634	Chr6D	108916333	108920267	+	108918300	1.0	0.999
gene:TraesCS6D03G0290900	Chr6D	119014640	119015365	-	119015002	Chr6D	108921306	108922032	-	108921669	1.0	0.998
gene:TraesCS6D03G0291200	Chr6D	119034237	119041747	+	119037992	Chr6D	108940904	108948414	+	108944659	1.0	1.0
gene:TraesCS6D03G0291300	Chr6D	119042202	119042865	+	119042533	Chr6D	108948869	108949532	+	108949200	1.0	1.0
gene:TraesCS6D03G0291900	Chr6D	119194874	119195770	+	119195322	Chr6D	109100576	109101472	+	109101024	1.0	1.0
gene:TraesCS6D03G0292800	Chr6D	119326830	119327588	+	119327209	Chr6D	109228853	109229608	+	109229230	0.995	0.995
gene:TraesCS6D03G0292900	Chr6D	119367611	119372094	+	119369852	Chr6D	109269505	109273988	+	109271746	1.0	1.0
gene:TraesCS6D03G0293300	Chr6D	119382138	119386392	-	119384265	Chr6D	109284014	109288268	-	109286141	1.0	1.0
gene:TraesCS6D03G0293400	Chr6D	119387750	119389425	-	119388587	Chr6D	109289626	109291301	-	109290463	1.0	1.0
gene:TraesCS6D03G0293700	Chr6D	119489021	119492013	+	119490517	Chr6D	109392133	109395125	+	109393629	1.0	0.999
gene:TraesCS6D03G0293800	Chr6D	119493068	119500292	+	119496680	Chr6D	109396180	109403404	+	109399792	1.0	1.0
gene:TraesCS6D03G0294000	Chr6D	119557243	119559555	+	119558399	Chr6D	109460940	109463252	+	109462096	1.0	1.0
gene:TraesCS6D03G0294200	Chr6D	119585349	119587766	-	119586557	Chr6D	109489179	109491596	-	109490387	1.0	1.0
gene:TraesCS6D03G0295000	Chr6D	120688408	120690029	-	120689218	Chr6D	110595681	110597302	-	110596491	1.0	1.0
gene:TraesCS6D03G0295100	Chr6D	121007537	121021945	+	121014741	Chr6D	110913980	110928389	+	110921184	1.0	0.999
gene:TraesCS6D03G0295300	Chr6D	121121055	121123094	-	121122074	Chr6D	111027808	111029847	-	111028827	1.0	1.0
gene:TraesCS6D03G0295400	Chr6D	121242014	121245389	+	121243701	Chr6D	111149286	111152661	+	111150973	1.0	1.0
gene:TraesCS6D03G0295900	Chr6D	121803467	121806631	+	121805049	Chr6D	111709937	111713101	+	111711519	1.0	0.999
gene:TraesCS6D03G0296200	Chr6D	121824127	121824714	+	121824420	Chr6D	111730826	111731413	+	111731119	1.0	1.0
gene:TraesCS6D03G0297000	Chr6D	122023861	122025781	-	122024821	Chr6D	111930130	111932050	-	111931090	1.0	1.0
gene:TraesCS6D03G0298000	Chr6D	122328845	122331360	-	122330102	Chr6D	112242013	112244528	-	112243270	1.0	1.0
gene:TraesCS6D03G0298100	Chr6D	122381861	122386697	+	122384279	Chr6D	112299655	112304491	+	112302073	1.0	1.0
gene:TraesCS6D03G0298200	Chr6D	122386734	122389668	-	122388201	Chr6D	112304528	112307460	-	112305994	0.999	0.999
gene:TraesCS6D03G0298300	Chr6D	122650973	122653098	+	122652035	Chr6D	112561796	112563921	+	112562858	1.0	1.0
gene:TraesCS6D03G0298400	Chr6D	122660588	122663725	+	122662156	Chr6D	112571703	112574840	+	112573271	1.0	1.0
gene:TraesCS6D03G0298500	Chr6D	122677180	122682724	-	122679952	Chr6D	112588296	112593893	-	112591094	0.995	0.995
gene:TraesCS6D03G0298600	Chr6D	122681723	122691939	+	122686831	Chr6D	112592917	112603285	+	112598101	0.989	0.989
gene:TraesCS6D03G0298700	Chr6D	122700771	122708266	-	122704518	Chr6D	112612118	112619870	-	112615994	1.0	0.999
gene:TraesCS6D03G0299000	Chr6D	122936578	122942804	+	122939691	Chr6D	112859569	112865795	+	112862682	1.0	1.0
gene:TraesCS6D03G0299500	Chr6D	123171747	123172145	-	123171946	Chr6D	113093736	113094134	-	113093935	1.0	1.0
gene:TraesCS6D03G0299600	Chr6D	123203314	123206119	-	123204716	Chr6D	113125517	113128322	-	113126919	1.0	1.0
gene:TraesCS6D03G0299700	Chr6D	123560173	123561857	+	123561015	Chr6D	113483561	113485245	+	113484403	1.0	1.0
gene:TraesCS6D03G0299900	Chr6D	123567738	123572323	+	123570030	Chr6D	113491474	113496059	+	113493766	1.0	1.0
gene:TraesCS6D03G0300100	Chr6D	123688713	123702652	-	123695682	Chr6D	113608822	113622712	-	113615767	1.0	1.0
gene:TraesCS6D03G0300300	Chr6D	123706304	123706843	+	123706573	Chr6D	113626364	113626903	+	113626633	1.0	1.0
gene:TraesCS6D03G0301600	Chr6D	123910741	123915886	-	123913313	Chr6D	113831644	113836789	-	113834216	1.0	1.0
gene:TraesCS6D03G0301800	Chr6D	124287591	124292885	-	124290238	Chr6D	114219253	114224739	-	114221996	1.0	1.0
gene:TraesCS6D03G0302300	Chr6D	124438447	124441873	+	124440160	Chr6D	114379675	114383057	+	114381366	0.976	0.976
gene:TraesCS6D03G0302400	Chr6D	124446404	124449634	+	124448019	Chr6D	114387452	114390682	+	114389067	1.0	0.999
gene:TraesCS6D03G0302500	Chr6D	124450131	124450652	+	124450391	Chr6D	114391179	114391700	+	114391439	1.0	1.0
gene:TraesCS6D03G0302600	Chr6D	124472619	124474243	+	124473431	Chr6D	114412346	114413970	+	114413158	1.0	1.0
gene:TraesCS6D03G0302800	Chr6D	124489348	124490721	+	124490034	Chr6D	114429075	114430448	+	114429761	1.0	0.998
gene:TraesCS6D03G0303200	Chr6D	125033533	125038939	+	125036236	Chr6D	115015367	115020773	+	115018070	1.0	1.0
gene:TraesCS6D03G0303300	Chr6D	125490020	125496363	+	125493191	Chr6D	115472200	115478543	+	115475371	1.0	1.0
gene:TraesCS6D03G0303400	Chr6D	125497613	125498029	+	125497821	Chr6D	115479793	115480209	+	115480001	1.0	1.0
gene:TraesCS6D03G0303700	Chr6D	125571651	125574715	-	125573183	Chr6D	115553773	115556837	-	115555305	1.0	1.0
gene:TraesCS6D03G0303800	Chr6D	125579506	125581215	+	125580360	Chr6D	115561628	115563337	+	115562482	1.0	1.0
gene:TraesCS6D03G0303900	Chr6D	125582562	125586684	-	125584623	Chr6D	115564684	115568806	-	115566745	1.0	1.0
gene:TraesCS6D03G0304000	Chr6D	125731846	125733690	-	125732768	Chr6D	115714129	115715973	-	115715051	1.0	1.0
gene:TraesCS6D03G0304200	Chr6D	125885728	125887881	-	125886804	Chr6D	115871147	115873300	-	115872223	1.0	1.0
gene:TraesCS6D03G0304700	Chr6D	126196720	126199279	+	126197999	Chr6D	116181277	116183836	+	116182556	1.0	1.0
gene:TraesCS6D03G0304800	Chr6D	126213398	126215540	+	126214469	Chr6D	116230499	116232641	+	116231570	1.0	1.0
gene:TraesCS6D03G0305300	Chr6D	126392628	126395333	-	126393980	Chr6D	116409789	116412924	-	116411356	1.0	1.0
gene:TraesCS6D03G0305400	Chr6D	126407948	126416772	-	126412360	Chr6D	116425842	116434667	-	116430254	1.0	0.999
gene:TraesCS6D03G0305900	Chr6D	126963098	126965546	+	126964322	Chr6D	116971162	116973610	+	116972386	1.0	1.0
gene:TraesCS6D03G0306200	Chr6D	126970922	126979771	+	126975346	Chr6D	116978985	116991503	+	116985244	1.0	1.0
gene:TraesCS6D03G0306300	Chr6D	126983369	126985396	-	126984382	Chr6D	116995519	116997546	-	116996532	1.0	1.0
gene:TraesCS6D03G0306400	Chr6D	127000173	127006590	-	127003381	Chr6D	117012322	117018739	-	117015530	1.0	1.0
gene:TraesCS6D03G0306700	Chr6D	127243041	127245907	+	127244474	Chr6D	117254199	117257066	+	117255632	1.0	1.0
gene:TraesCS6D03G0306800	Chr6D	127246078	127251340	-	127248709	Chr6D	117257237	117262499	-	117259868	1.0	1.0
gene:TraesCS6D03G0307100	Chr6D	127466746	127469814	+	127468280	Chr6D	117478836	117481904	+	117480370	1.0	1.0
gene:TraesCS6D03G0307200	Chr6D	127473075	127473781	+	127473428	Chr6D	117485165	117485871	+	117485518	1.0	1.0
gene:TraesCS6D03G0307300	Chr6D	127489900	127490019	+	127489959	Chr6D	117501993	117502112	+	117502052	1.0	1.0
gene:TraesCS6D03G0307500	Chr6D	127504133	127504786	+	127504459	Chr6D	117516226	117516879	+	117516552	1.0	1.0
gene:TraesCS6D03G0307700	Chr6D	127845090	127853316	+	127849203	Chr6D	117857011	117865237	+	117861124	1.0	1.0
gene:TraesCS6D03G0308500	Chr6D	128117664	128120269	+	128118966	Chr6D	118128622	118131226	+	118129924	0.999	0.999
gene:TraesCS6D03G0308700	Chr6D	128124034	128125947	-	128124990	Chr6D	118134991	118136904	-	118135947	1.0	1.0
gene:TraesCS6D03G0308900	Chr6D	128311877	128313430	+	128312653	Chr6D	118322993	118324546	+	118323769	1.0	1.0
gene:TraesCS6D03G0309000	Chr6D	128371065	128372107	+	128371586	Chr6D	118382971	118384016	+	118383493	1.0	0.996
gene:TraesCS6D03G0309200	Chr6D	128377840	128383663	-	128380751	Chr6D	118389591	118395414	-	118392502	1.0	1.0
gene:TraesCS6D03G0309400	Chr6D	128804867	128805880	+	128805373	Chr6D	118818861	118819874	+	118819367	1.0	1.0
gene:TraesCS6D03G0309300	Chr6D	128803743	128810186	-	128806964	Chr6D	118817737	118824180	-	118820958	1.0	1.0
gene:TraesCS6D03G0309500	Chr6D	129212566	129214846	+	129213706	Chr6D	119228100	119230380	+	119229240	1.0	1.0
gene:TraesCS6D03G0309600	Chr6D	129214697	129224336	-	129219516	Chr6D	119230231	119239870	-	119235050	1.0	1.0
gene:TraesCS6D03G0309900	Chr6D	129339421	129350300	-	129344860	Chr6D	119355033	119366068	-	119360550	1.0	1.0
gene:TraesCS6D03G0310400	Chr6D	129677812	129679534	+	129678673	Chr6D	119659643	119661365	+	119660504	1.0	1.0
gene:TraesCS6D03G0310500	Chr6D	129694929	129697967	-	129696448	Chr6D	119676839	119679877	-	119678358	1.0	1.0
gene:TraesCS6D03G0310700	Chr6D	129901988	129906943	-	129904465	Chr6D	119877360	119882169	-	119879764	1.0	0.998
gene:TraesCS6D03G0311200	Chr6D	129919262	129919579	+	129919420	Chr6D	119894850	119895167	+	119895008	1.0	1.0
gene:TraesCS6D03G0311300	Chr6D	129920163	129921005	+	129920584	Chr6D	119895751	119896593	+	119896172	1.0	1.0
gene:TraesCS6D03G0312000	Chr6D	129937597	129943581	+	129940589	Chr6D	119913185	119919169	+	119916177	1.0	1.0
gene:TraesCS6D03G0312200	Chr6D	129941024	129941215	+	129941119	Chr6D	119916612	119916803	+	119916707	1.0	1.0
gene:TraesCS6D03G0313300	Chr6D	130222013	130227282	+	130224647	Chr6D	120195594	120200863	+	120198228	1.0	1.0
gene:TraesCS6D03G0313400	Chr6D	130241971	130250469	-	130246220	Chr6D	120215552	120224050	-	120219801	1.0	1.0
gene:TraesCS6D03G0313500	Chr6D	130258039	130259155	-	130258597	Chr6D	120231206	120232322	-	120231764	1.0	1.0
gene:TraesCS6D03G0313700	Chr6D	130676026	130696281	+	130686153	Chr6D	120650052	120670892	+	120660472	1.0	1.0
gene:TraesCS6D03G0313800	Chr6D	130718048	130719118	+	130718583	Chr6D	120702941	120704011	+	120703476	1.0	1.0
gene:TraesCS6D03G0313900	Chr6D	131304370	131304918	+	131304644	Chr6D	121290872	121291420	+	121291146	1.0	1.0
gene:TraesCS6D03G0314200	Chr6D	131491334	131492735	-	131492034	Chr6D	121478533	121479934	-	121479233	1.0	1.0
gene:TraesCS6D03G0314300	Chr6D	131493100	131496520	+	131494810	Chr6D	121480299	121483719	+	121482009	1.0	0.997
gene:TraesCS6D03G0314600	Chr6D	131498023	131500481	-	131499252	Chr6D	121485222	121487793	-	121486507	1.0	0.984
gene:TraesCS6D03G0315500	Chr6D	131661456	131661957	-	131661706	Chr6D	121650539	121651040	-	121650789	1.0	1.0
gene:TraesCS6D03G0315700	Chr6D	131670230	131670742	+	131670486	Chr6D	121659602	121660114	+	121659858	1.0	1.0
gene:TraesCS6D03G0315800	Chr6D	131781227	131783050	-	131782138	Chr6D	121770545	121772368	-	121771456	1.0	1.0
gene:TraesCS6D03G0316900	Chr6D	132103260	132106316	+	132104788	Chr6D	122078547	122081603	+	122080075	1.0	1.0
gene:TraesCS6D03G0317000	Chr6D	132105836	132111015	-	132108425	Chr6D	122081123	122086302	-	122083712	1.0	1.0
gene:TraesCS6D03G0317200	Chr6D	132224286	132227443	+	132225864	Chr6D	122199959	122203116	+	122201537	1.0	1.0
gene:TraesCS6D03G0317300	Chr6D	132229332	132235450	-	132232391	Chr6D	122205005	122211123	-	122208064	1.0	1.0
gene:TraesCS6D03G0317400	Chr6D	132235750	132242430	+	132239090	Chr6D	122211423	122218103	+	122214763	1.0	1.0
gene:TraesCS6D03G0317500	Chr6D	132243954	132247787	+	132245870	Chr6D	122219627	122223445	+	122221536	0.984	0.984
gene:TraesCS6D03G0317600	Chr6D	132374923	132376230	+	132375576	Chr6D	122350709	122352016	+	122351362	1.0	1.0
gene:TraesCS6D03G0317700	Chr6D	132415255	132420685	-	132417970	Chr6D	122391572	122397002	-	122394287	1.0	1.0
gene:TraesCS6D03G0317800	Chr6D	132419019	132419267	+	132419143	Chr6D	122395336	122395584	+	122395460	1.0	1.0
gene:TraesCS6D03G0318000	Chr6D	132791316	132794374	+	132792845	Chr6D	122766545	122769635	+	122768090	1.0	1.0
gene:TraesCS6D03G0318100	Chr6D	132795566	132797250	-	132796408	Chr6D	122770827	122772511	-	122771669	1.0	0.999
gene:TraesCS6D03G0318300	Chr6D	132921710	132924533	-	132923121	Chr6D	122897478	122900301	-	122898889	1.0	1.0
gene:TraesCS6D03G0318800	Chr6D	133776636	133782266	+	133779451	Chr6D	123758254	123763884	+	123761069	1.0	0.999
gene:TraesCS6D03G0319000	Chr6D	133782845	133783724	-	133783284	Chr6D	123764462	123765341	-	123764901	1.0	0.996
gene:TraesCS6D03G0319100	Chr6D	133802535	133823458	+	133812996	Chr6D	123784139	123805263	+	123794701	1.0	1.0
gene:TraesCS6D03G0319600	Chr6D	134162190	134174672	+	134168431	Chr6D	124145495	124158245	+	124151870	1.0	1.0
gene:TraesCS6D03G0319900	Chr6D	134280478	134283208	-	134281843	Chr6D	124270879	124273609	-	124272244	1.0	1.0
gene:TraesCS6D03G0320000	Chr6D	134293934	134296076	+	134295005	Chr6D	124284723	124286865	+	124285794	1.0	1.0
gene:TraesCS6D03G0320400	Chr6D	134800955	134804415	+	134802685	Chr6D	124791074	124794534	+	124792804	1.0	1.0
gene:TraesCS6D03G0320500	Chr6D	134840583	134849076	+	134844829	Chr6D	124830696	124839189	+	124834942	1.0	0.999
gene:TraesCS6D03G0320600	Chr6D	134957692	134958629	+	134958160	Chr6D	124948324	124949261	+	124948792	1.0	1.0
