gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS7A02G053200	Chr7A	25859118	25860626	+	25859872	Chr7A	26083776	26085284	+	26084530	1.0	0.993	collinear
gene:TraesCS7A02G053300	Chr7A	25873598	25875042	+	25874320	Chr7A	26099811	26101255	+	26100533	1.0	0.997	collinear
gene:TraesCS7A02G053400	Chr7A	25922477	25926121	-	25924299	Chr7A	26160458	26164103	-	26162280	1.0	0.995	collinear
gene:TraesCS7A02G053500	Chr7A	25957694	25958806	+	25958250	Chr7A	26210566	26211678	+	26211122	1.0	0.996	collinear
gene:TraesCS7A02G053600	Chr7A	26026445	26028931	+	26027688	Chr7A	26268272	26270759	+	26269515	1.0	0.995	collinear
gene:TraesCS7A02G053700	Chr7A	26030204	26033392	+	26031798	Chr7A	26272089	26275275	+	26273682	0.999	0.996	collinear
gene:TraesCS7A02G053800	Chr7A	26039344	26045904	+	26042624	Chr7A	26280733	26284870	+	26282801	1.0	0.996	collinear
gene:TraesCS7A02G053900	Chr7A	26049519	26050068	+	26049793	Chr7A	26288482	26289031	+	26288756	1.0	0.994	collinear
gene:TraesCS7A02G054000	Chr7A	26101895	26105734	-	26103814	Chr7A	26311912	26315752	-	26313832	1.0	0.996	collinear
gene:TraesCS7A02G054100	Chr7A	26239441	26243237	-	26241339	Chr7A	26448994	26452907	-	26450950	0.999	0.992	collinear
gene:TraesCS7A02G054200	Chr7A	26300675	26301295	-	26300985	Chr7A	26493717	26494337	-	26494027	1.0	0.996	collinear
gene:TraesCS7A02G054300	Chr7A	26303168	26303647	-	26303407	Chr7A	26496212	26496691	-	26496451	1.0	0.991	collinear
gene:TraesCS7A02G054400	Chr7A	26318000	26318482	-	26318241	Chr7A	26520177	26520659	-	26520418	1.0	0.997	collinear
gene:TraesCS7A02G054500	Chr7A	26324172	26326779	-	26325475	Chr7A	26526357	26528969	-	26527663	1.0	0.995	collinear
gene:TraesCS7A02G054600	Chr7A	26347276	26347812	-	26347544	Chr7A	26533676	26534212	-	26533944	1.0	0.99	collinear
gene:TraesCS7A02G054700	Chr7A	26416518	26418526	+	26417522	Chr7A	26570933	26572941	+	26571937	1.0	1.0	collinear
gene:TraesCS7A02G054800	Chr7A	26418895	26422028	-	26420461	Chr7A	26573310	26576443	-	26574876	1.0	1.0	collinear
gene:TraesCS7A02G054900	Chr7A	26423326	26431617	-	26427471	Chr7A	26577741	26586032	-	26581886	1.0	0.999	collinear
gene:TraesCS7A02G055000	Chr7A	26448242	26451176	-	26449709	Chr7A	26602364	26605298	-	26603831	1.0	0.999	collinear
gene:TraesCS7A02G055100	Chr7A	26572110	26573684	-	26572897	Chr7A	26717349	26718923	-	26718136	1.0	1.0	collinear
gene:TraesCS7A02G055200	Chr7A	26664548	26665194	-	26664871	Chr7A	26808990	26809636	-	26809313	1.0	1.0	collinear
gene:TraesCS7A02G055300	Chr7A	26723618	26724494	-	26724056	Chr7A	26867727	26868603	-	26868165	1.0	0.998	collinear
gene:TraesCS7A02G055400	Chr7A	26768374	26770100	-	26769237	Chr7A	26912217	26913943	-	26913080	1.0	1.0	collinear
gene:TraesCS7A02G055500	Chr7A	26777225	26777635	+	26777430	Chr7A	26920984	26921394	+	26921189	1.0	1.0	collinear
gene:TraesCS7A02G055700	Chr7A	26789350	26791464	-	26790407	Chr7A	26927520	26929634	-	26928577	1.0	0.999	collinear
gene:TraesCS7A02G055800	Chr7A	26822034	26824056	-	26823045	Chr7A	26954757	26956777	-	26955767	0.998	0.992	collinear
gene:TraesCS7A02G055900	Chr7A	26838138	26840584	-	26839361	Chr7A	26976097	26978543	-	26977320	1.0	1.0	collinear
gene:TraesCS7A02G056000	Chr7A	26879000	26884447	-	26881723	Chr7A	27017136	27022587	-	27019861	1.0	0.999	collinear
gene:TraesCS7A02G056100	Chr7A	26976465	26978679	-	26977572	Chr7A	27114207	27116421	-	27115314	1.0	1.0	collinear
gene:TraesCS7A02G056200	Chr7A	27030672	27033118	-	27031895	Chr7A	27168404	27170850	-	27169627	1.0	0.999	collinear
gene:TraesCS7A02G056300	Chr7A	27095949	27098638	+	27097293	Chr7A	27234981	27237670	+	27236325	1.0	0.999	collinear
gene:TraesCS7A02G056400	Chr7A	27105690	27107247	-	27106468	Chr7A	27244522	27246079	-	27245300	1.0	1.0	collinear
gene:TraesCS7A02G056500	Chr7A	27202509	27204051	+	27203280	Chr7A	27342653	27344195	+	27343424	1.0	1.0	collinear
gene:TraesCS7A02G056600	Chr7A	27279109	27282559	-	27280834	Chr7A	27418143	27421593	-	27419868	1.0	1.0	collinear
gene:TraesCS7A02G056700	Chr7A	27288188	27291915	-	27290051	Chr7A	27427222	27430949	-	27429085	1.0	0.999	collinear
gene:TraesCS7A02G056800	Chr7A	27355393	27359467	-	27357430	Chr7A	27493494	27497698	-	27495596	1.0	1.0	collinear
gene:TraesCS7A02G056900	Chr7A	27389585	27403540	+	27396562	Chr7A	27527440	27541331	+	27534385	1.0	1.0	collinear
gene:TraesCS7A02G057000	Chr7A	27448604	27449011	-	27448807	Chr7A	27584853	27585260	-	27585056	1.0	1.0	collinear
gene:TraesCS7A02G057100	Chr7A	27461223	27463355	+	27462289	Chr7A	27597490	27599622	+	27598556	1.0	1.0	collinear
gene:TraesCS7A02G057200	Chr7A	27474324	27479948	-	27477136	Chr7A	27610192	27615816	-	27613004	1.0	1.0	collinear
gene:TraesCS7A02G057300	Chr7A	27540221	27541129	+	27540675	Chr7A	27674736	27675644	+	27675190	1.0	1.0	collinear
gene:TraesCS7A02G057400	Chr7A	27604540	27606596	+	27605568	Chr7A	27739314	27741370	+	27740342	1.0	1.0	collinear
gene:TraesCS7A02G057500	Chr7A	27690536	27691162	+	27690849	Chr7A	27824650	27825276	+	27824963	1.0	1.0	collinear
gene:TraesCS7A02G057700	Chr7A	27901271	27902307	+	27901789	Chr7A	28029456	28030492	+	28029974	1.0	0.998	collinear
gene:TraesCS7A02G057800	Chr7A	27904396	27905476	-	27904936	Chr7A	28032581	28033660	-	28033120	0.999	0.999	collinear
gene:TraesCS7A02G057900	Chr7A	28038794	28042795	+	28040794	Chr7A	28352396	28356397	+	28354396	1.0	0.997	collinear
gene:TraesCS7A02G058000	Chr7A	28170451	28171317	-	28170884	Chr7A	28480827	28481693	-	28481260	1.0	0.995	collinear
gene:TraesCS7A02G058200	Chr7A	28254952	28256378	-	28255665	Chr7A	28550157	28551579	-	28550868	0.997	0.993	collinear
gene:TraesCS7A02G058400	Chr7A	28347619	28350237	-	28348928	Chr7A	28566578	28569191	-	28567884	1.0	0.991	collinear
gene:TraesCS7A02G058500	Chr7A	28414744	28415365	-	28415054	Chr7A	28637227	28637848	-	28637537	1.0	0.991	collinear
gene:TraesCS7A02G058600	Chr7A	28443787	28447729	-	28445758	Chr7A	28672533	28676458	-	28674495	0.991	0.987	collinear
gene:TraesCS7A02G058800	Chr7A	28453785	28455767	+	28454776	Chr7A	28682512	28684494	+	28683503	1.0	0.997	collinear
gene:TraesCS7A02G058700	Chr7A	28457362	28463166	-	28460264	Chr7A	28686822	28691494	-	28689158	0.969	0.966	collinear
gene:TraesCS7A02G059000	Chr7A	28463842	28466835	+	28465338	Chr7A	28692171	28695164	+	28693667	1.0	1.0	collinear
gene:TraesCS7A02G059200	Chr7A	28863245	28864787	-	28864016	Chr7A	29359742	29361284	-	29360513	1.0	1.0	collinear
gene:TraesCS7A02G059300	Chr7A	28914088	28914393	-	28914240	Chr7A	29410041	29410346	-	29410193	1.0	1.0	collinear
gene:TraesCS7A02G059400	Chr7A	28967500	28967805	-	28967652	Chr7A	29465670	29465975	-	29465822	1.0	1.0	collinear
gene:TraesCS7A02G059500	Chr7A	29007482	29009392	-	29008437	Chr7A	29505672	29507582	-	29506627	1.0	0.999	collinear
gene:TraesCS7A02G059600	Chr7A	29031984	29034118	+	29033051	Chr7A	29530904	29533038	+	29531971	1.0	1.0	collinear
gene:TraesCS7A02G059700	Chr7A	29105341	29106066	+	29105703	Chr7A	29603035	29603760	+	29603397	1.0	1.0	collinear
gene:TraesCS7A02G059800	Chr7A	29109357	29111410	+	29110383	Chr7A	29607053	29609106	+	29608079	1.0	1.0	collinear
gene:TraesCS7A02G059900	Chr7A	29160013	29165618	-	29162815	Chr7A	29656650	29662255	-	29659452	1.0	1.0	collinear
gene:TraesCS7A02G060000	Chr7A	29532319	29537242	-	29534780	Chr7A	30104624	30109523	-	30107073	1.0	1.0	collinear
gene:TraesCS7A02G060100	Chr7A	29639846	29646590	+	29643218	Chr7A	30209971	30216156	+	30213063	0.913	0.912	collinear
gene:TraesCS7A02G060200	Chr7A	29649462	29652591	+	29651026	Chr7A	30219223	30222760	+	30220991	1.0	0.961	collinear
gene:TraesCS7A02G060300	Chr7A	29661723	29665450	-	29663586	Chr7A	30231544	30234821	-	30233182	0.989	0.982	collinear
gene:TraesCS7A02G060400	Chr7A	29784035	29787043	+	29785539	Chr7A	30349274	30352282	+	30350778	1.0	0.987	collinear
gene:TraesCS7A02G060500	Chr7A	29829223	29846807	-	29838015	Chr7A	30434816	30452477	-	30443646	0.999	0.997	collinear
gene:TraesCS7A02G060700	Chr7A	30023234	30030110	+	30026672	Chr7A	30625669	30632729	+	30629199	1.0	0.998	collinear
gene:TraesCS7A02G060800	Chr7A	30035969	30037178	-	30036573	Chr7A	30638312	30639521	-	30638916	1.0	0.994	collinear
gene:TraesCS7A02G060900	Chr7A	30062542	30064125	+	30063333	Chr7A	30652848	30654431	+	30653639	1.0	0.998	collinear
gene:TraesCS7A02G061000	Chr7A	30089558	30091452	+	30090505	Chr7A	30679997	30681903	+	30680950	1.0	0.989	collinear
gene:TraesCS7A02G061100	Chr7A	30093259	30094575	-	30093917	Chr7A	30683718	30685034	-	30684376	1.0	0.996	collinear
gene:TraesCS7A02G061200	Chr7A	30133858	30137014	-	30135436	Chr7A	30724807	30727963	-	30726385	1.0	0.997	collinear
gene:TraesCS7A02G061300	Chr7A	30137182	30141326	+	30139254	Chr7A	30728131	30732275	+	30730203	1.0	0.998	collinear
gene:TraesCS7A02G061400	Chr7A	30271846	30272728	+	30272287	Chr7A	30883812	30884693	+	30884252	0.998	0.977	collinear
gene:TraesCS7A02G061500	Chr7A	30639103	30639915	-	30639509	Chr7A	31177032	31177844	-	31177438	1.0	0.995	collinear
gene:TraesCS7A02G061600	Chr7A	30651156	30653078	+	30652117	Chr7A	31182094	31184016	+	31183055	1.0	1.0	collinear
gene:TraesCS7A02G061700	Chr7A	30658812	30659821	-	30659316	Chr7A	31189752	31190761	-	31190256	1.0	1.0	collinear
gene:TraesCS7A02G061800	Chr7A	30663062	30663787	-	30663424	Chr7A	31193929	31194654	-	31194291	1.0	1.0	collinear
gene:TraesCS7A02G061900	Chr7A	30674045	30683302	+	30678673	Chr7A	31204972	31214204	+	31209588	1.0	0.99	collinear
gene:TraesCS7A02G062000	Chr7A	30796784	30801041	+	30798912	Chr7A	31347870	31360298	+	31354084	1.0	0.995	collinear
gene:TraesCS7A02G062100	Chr7A	30810451	30817125	+	30813788	Chr7A	31379371	31385715	+	31382543	1.0	0.996	collinear
gene:TraesCS7A02G062300	Chr7A	30966772	30967322	+	30967047	Chr7A	31676785	31677335	+	31677060	1.0	0.974	collinear
gene:TraesCS7A02G062500	Chr7A	31072651	31078452	-	31075551	Chr7A	31780120	31785958	-	31783039	0.999	0.997	collinear
gene:TraesCS7A02G062400	Chr7A	31072888	31078485	+	31075686	Chr7A	31780357	31785991	+	31783174	0.998	0.995	collinear
gene:TraesCS7A02G062600	Chr7A	31100667	31102762	-	31101714	Chr7A	31797984	31800079	-	31799031	1.0	0.999	collinear
gene:TraesCS7A02G062700	Chr7A	31104549	31107458	-	31106003	Chr7A	31801864	31804772	-	31803318	1.0	1.0	collinear
gene:TraesCS7A02G062800	Chr7A	31119188	31123789	-	31121488	Chr7A	31815713	31820314	-	31818013	1.0	1.0	collinear
gene:TraesCS7A02G062900	Chr7A	31511092	31512053	-	31511572	Chr7A	32208101	32209062	-	32208581	1.0	0.998	collinear
gene:TraesCS7A02G063100	Chr7A	31547290	31548285	-	31547787	Chr7A	32226488	32227483	-	32226985	1.0	1.0	collinear
gene:TraesCS7A02G063200	Chr7A	31573132	31574535	-	31573833	Chr7A	32249802	32251205	-	32250503	1.0	1.0	collinear
gene:TraesCS7A02G063300	Chr7A	31591617	31593821	+	31592719	Chr7A	32268274	32270478	+	32269376	0.999	0.994	collinear
gene:TraesCS7A02G063400	Chr7A	31686648	31687109	+	31686878	Chr7A	32358817	32359278	+	32359047	1.0	0.989	collinear
gene:TraesCS7A02G063500	Chr7A	31687531	31687896	+	31687713	Chr7A	32258593	32258958	-	32258775	1.0	0.918	collinear
gene:TraesCS7A02G063700	Chr7A	31873426	31880134	+	31876780	Chr7A	32562757	32569463	+	32566110	0.991	0.991	collinear
gene:TraesCS7A02G063800	Chr7A	31950963	31958237	-	31954600	Chr7A	32639724	32646749	-	32643236	1.0	1.0	collinear
gene:TraesCS7A02G064000	Chr7A	32017476	32022333	-	32019904	Chr7A	32988291	32993199	-	32990745	1.0	0.979	collinear
gene:TraesCS7A02G064100	Chr7A	32024629	32026060	+	32025344	Chr7A	32995504	32996935	+	32996219	1.0	0.998	collinear
gene:TraesCS7A02G064200	Chr7A	32026207	32030171	-	32028189	Chr7A	32997082	33001042	-	32999062	1.0	0.998	collinear
gene:TraesCS7A02G064300	Chr7A	32031941	32033647	-	32032794	Chr7A	33003000	33004737	-	33003868	0.999	0.995	collinear
gene:TraesCS7A02G064400	Chr7A	32034978	32037784	-	32036381	Chr7A	33006068	33008874	-	33007471	1.0	0.999	collinear
gene:TraesCS7A02G064500	Chr7A	32293124	32294559	-	32293841	Chr7A	33127441	33128877	-	33128159	1.0	0.996	collinear
gene:TraesCS7A02G064600	Chr7A	32295277	32296087	-	32295682	Chr7A	33129599	33130406	-	33130002	0.993	0.989	collinear
gene:TraesCS7A02G064700	Chr7A	32298725	32301928	-	32300326	Chr7A	33133040	33136323	-	33134681	0.997	0.994	collinear
gene:TraesCS7A02G064800	Chr7A	32302836	32303042	-	32302939	Chr7A	33137225	33137431	-	33137328	1.0	0.995	collinear
gene:TraesCS7A02G064900	Chr7A	32412675	32414636	+	32413655	Chr7A	33261375	33263337	+	33262356	1.0	0.997	collinear
gene:TraesCS7A02G065100	Chr7A	32531098	32531358	+	32531228	Chr7A	33415946	33416206	+	33416076	1.0	0.996	collinear
gene:TraesCS7A02G065200	Chr7A	32582925	32583956	-	32583440	Chr7A	33463292	33464322	-	33463807	0.999	0.99	collinear
gene:TraesCS7A02G065300	Chr7A	32586756	32587016	+	32586886	Chr7A	33466924	33467184	+	33467054	1.0	1.0	collinear
gene:TraesCS7A02G065400	Chr7A	32588091	32589003	-	32588547	Chr7A	33468259	33469171	-	33468715	1.0	1.0	collinear
gene:TraesCS7A02G065500	Chr7A	32630079	32633176	-	32631627	Chr7A	33510282	33513385	-	33511833	1.0	0.999	collinear
gene:TraesCS7A02G065700	Chr7A	32761414	32762952	+	32762183	Chr7A	33626931	33628481	+	33627706	1.0	0.984	collinear
gene:TraesCS7A02G065800	Chr7A	32774272	32779896	+	32777084	Chr7A	33639393	33645010	+	33642201	1.0	0.998	collinear
gene:TraesCS7A02G065900	Chr7A	32947304	32947558	-	32947431	Chr7A	33798382	33798636	-	33798509	1.0	0.988	collinear
gene:TraesCS7A02G066000	Chr7A	32954356	32954944	+	32954650	Chr7A	33805432	33806020	+	33805726	1.0	0.993	collinear
gene:TraesCS7A02G066200	Chr7A	33185738	33192765	+	33189251	Chr7A	34093326	34100336	+	34096831	0.994	0.992	collinear
gene:TraesCS7A02G066300	Chr7A	33195522	33201956	-	33198739	Chr7A	34103084	34109517	-	34106300	0.999	0.994	collinear
gene:TraesCS7A02G066400	Chr7A	33361446	33365622	+	33363534	Chr7A	34267660	34271836	+	34269748	1.0	0.999	collinear
gene:TraesCS7A02G066500	Chr7A	33368317	33369426	+	33368871	Chr7A	34274531	34275640	+	34275085	1.0	1.0	collinear
gene:TraesCS7A02G066600	Chr7A	33372711	33374106	-	33373408	Chr7A	34278927	34280322	-	34279624	1.0	1.0	collinear
gene:TraesCS7A02G066700	Chr7A	33446277	33455399	-	33450838	Chr7A	34352473	34361595	-	34357034	1.0	1.0	collinear
gene:TraesCS7A02G066800	Chr7A	33454624	33455037	-	33454830	Chr7A	34360820	34361233	-	34361026	1.0	1.0	collinear
gene:TraesCS7A02G066900	Chr7A	33481438	33484717	-	33483077	Chr7A	34390324	34393603	-	34391963	1.0	1.0	collinear
gene:TraesCS7A02G067000	Chr7A	33496228	33497428	-	33496828	Chr7A	34405103	34406303	-	34405703	1.0	0.999	collinear
gene:TraesCS7A02G067100	Chr7A	33540150	33541511	-	33540830	Chr7A	34472357	34473724	-	34473040	1.0	0.992	collinear
gene:TraesCS7A02G067300	Chr7A	33678600	33678983	-	33678791	Chr7A	34667004	34667387	-	34667195	1.0	0.984	collinear
gene:TraesCS7A02G067500	Chr7A	33882394	33893413	+	33887903	Chr7A	34870015	34881033	+	34875524	1.0	0.997	collinear
gene:TraesCS7A02G067600	Chr7A	33899079	33904395	-	33901737	Chr7A	34886649	34891995	-	34889322	1.0	0.982	collinear
gene:TraesCS7A02G067800	Chr7A	34032459	34033437	-	34032948	Chr7A	35023711	35024690	-	35024200	0.998	0.986	collinear
gene:TraesCS7A02G067900	Chr7A	34033760	34048332	+	34041046	Chr7A	35025013	35039263	+	35032138	0.987	0.982	collinear
gene:TraesCS7A02G068000	Chr7A	34103300	34106818	-	34105059	Chr7A	35092466	35095989	-	35094227	0.998	0.995	collinear
gene:TraesCS7A02G068200	Chr7A	34450920	34452503	-	34451711	Chr7A	35472415	35473802	-	35473108	1.0	0.988	collinear
gene:TraesCS7A02G068300	Chr7A	34517336	34519818	-	34518577	Chr7A	35538831	35541265	-	35540048	0.991	0.947	collinear
gene:TraesCS7A02G068400	Chr7A	34538999	34540876	-	34539937	Chr7A	35562089	35563966	-	35563027	1.0	0.998	collinear
gene:TraesCS7A02G068500	Chr7A	34707264	34708475	-	34707869	Chr7A	35707018	35708229	-	35707623	1.0	0.998	collinear
gene:TraesCS7A02G068600	Chr7A	34721320	34722967	+	34722143	Chr7A	35769617	35771263	+	35770440	0.999	0.991	collinear
gene:TraesCS7A02G068700	Chr7A	34743428	34745672	+	34744550	Chr7A	35796366	35798610	+	35797488	1.0	1.0	collinear
gene:TraesCS7A02G068800	Chr7A	34916928	34922337	-	34919632	Chr7A	35972101	35977507	-	35974804	1.0	0.999	collinear
gene:TraesCS7A02G068900	Chr7A	35000531	35003047	-	35001789	Chr7A	36057928	36060443	-	36059185	1.0	0.999	collinear
gene:TraesCS7A02G069000	Chr7A	35010693	35020004	+	35015348	Chr7A	36068094	36077189	+	36072641	1.0	0.999	collinear
gene:TraesCS7A02G069100	Chr7A	35176675	35178858	-	35177766	Chr7A	36227921	36230105	-	36229013	1.0	1.0	collinear
gene:TraesCS7A02G069200	Chr7A	35203921	35206197	-	35205059	Chr7A	36255064	36257340	-	36256202	1.0	1.0	collinear
gene:TraesCS7A02G069300	Chr7A	35395600	35397741	-	35396670	Chr7A	36469046	36471187	-	36470116	1.0	1.0	collinear
gene:TraesCS7A02G069400	Chr7A	35457589	35457789	-	35457689	Chr7A	36530257	36530457	-	36530357	1.0	1.0	collinear
gene:TraesCS7A02G069500	Chr7A	35522226	35524364	-	35523295	Chr7A	36594022	36596160	-	36595091	1.0	1.0	collinear
gene:TraesCS7A02G069600	Chr7A	35593876	35602526	+	35598201	Chr7A	36665116	36673405	+	36669260	1.0	1.0	collinear
gene:TraesCS7A02G069700	Chr7A	35627942	35630610	+	35629276	Chr7A	36698821	36701489	+	36700155	1.0	1.0	collinear
gene:TraesCS7A02G069800	Chr7A	35633126	35665561	-	35649343	Chr7A	36704005	36736440	-	36720222	1.0	1.0	collinear
gene:TraesCS7A02G069900	Chr7A	35690398	35692411	-	35691404	Chr7A	36761122	36763135	-	36762128	1.0	1.0	collinear
gene:TraesCS7A02G070000	Chr7A	35696602	35698417	+	35697509	Chr7A	36767326	36769141	+	36768233	1.0	1.0	collinear
gene:TraesCS7A02G070100	Chr7A	35765406	35769104	+	35767255	Chr7A	36835366	36839064	+	36837215	1.0	1.0	collinear
gene:TraesCS7A02G070200	Chr7A	36119478	36119729	+	36119603	Chr7A	37175068	37175319	+	37175193	1.0	0.992	collinear
gene:TraesCS7A02G070400	Chr7A	36308204	36308449	+	36308326	Chr7A	37455982	37456227	+	37456104	1.0	1.0	collinear
gene:TraesCS7A02G070500	Chr7A	36309929	36310189	-	36310059	Chr7A	37457707	37457967	-	37457837	1.0	1.0	collinear
gene:TraesCS7A02G070600	Chr7A	36315046	36334695	-	36324870	Chr7A	37462899	37482298	-	37472598	1.0	1.0	collinear
gene:TraesCS7A02G070700	Chr7A	36485489	36495942	-	36490715	Chr7A	37629730	37640183	-	37634956	1.0	0.999	collinear
gene:TraesCS7A02G070800	Chr7A	36542867	36553260	-	36548063	Chr7A	37687101	37697268	-	37692184	1.0	1.0	collinear
gene:TraesCS7A02G070900	Chr7A	36629004	36630345	-	36629674	Chr7A	37772602	37773943	-	37773272	1.0	1.0	collinear
gene:TraesCS7A02G071000	Chr7A	36648398	36651772	+	36650085	Chr7A	37791789	37795163	+	37793476	1.0	0.999	collinear
gene:TraesCS7A02G071100	Chr7A	36859399	36862918	-	36861158	Chr7A	38001115	38004632	-	38002873	0.999	0.997	collinear
gene:TraesCS7A02G071200	Chr7A	36897876	36901703	+	36899789	Chr7A	38039281	38042720	+	38041000	0.946	0.946	collinear
gene:TraesCS7A02G071300	Chr7A	36946599	36947147	+	36946873	Chr7A	38086328	38086876	+	38086602	1.0	0.997	collinear
gene:TraesCS7A02G071600	Chr7A	37359867	37361951	-	37360909	Chr7A	38634221	38636305	-	38635263	1.0	0.999	collinear
gene:TraesCS7A02G071700	Chr7A	37704113	37708767	+	37706440	Chr7A	38973191	38977859	+	38975525	1.0	1.0	collinear
gene:TraesCS7A02G071800	Chr7A	37709206	37709974	-	37709590	Chr7A	38978298	38979066	-	38978682	1.0	1.0	collinear
gene:TraesCS7A02G071900	Chr7A	37719102	37722279	+	37720690	Chr7A	38988195	38991372	+	38989783	1.0	1.0	collinear
gene:TraesCS7A02G072000	Chr7A	37722828	37723319	-	37723073	Chr7A	38991921	38992412	-	38992166	1.0	1.0	collinear
gene:TraesCS7A02G072100	Chr7A	37724933	37726594	-	37725763	Chr7A	38994026	38995687	-	38994856	1.0	1.0	collinear
gene:TraesCS7A02G072200	Chr7A	37840699	37841463	+	37841081	Chr7A	39109303	39110067	+	39109685	1.0	1.0	collinear
gene:TraesCS7A02G072300	Chr7A	37849225	37850223	+	37849724	Chr7A	39117820	39118818	+	39118319	1.0	1.0	collinear
gene:TraesCS7A02G072400	Chr7A	37920693	37938323	+	37929508	Chr7A	39188987	39206439	+	39197713	1.0	1.0	collinear
gene:TraesCS7A02G072600	Chr7A	38131532	38133029	+	38132280	Chr7A	39399599	39401096	+	39400347	1.0	1.0	collinear
gene:TraesCS7A02G072700	Chr7A	38138230	38138469	-	38138349	Chr7A	39406297	39406536	-	39406416	1.0	1.0	collinear
gene:TraesCS7A02G072800	Chr7A	38224781	38226300	+	38225540	Chr7A	39491983	39493502	+	39492742	1.0	1.0	collinear
gene:TraesCS7A02G072900	Chr7A	38238109	38238390	-	38238249	Chr7A	39505313	39505594	-	39505453	1.0	1.0	collinear
gene:TraesCS7A02G073000	Chr7A	38689242	38689502	+	38689372	Chr7A	39946516	39946776	+	39946646	1.0	1.0	collinear
gene:TraesCS7A02G073100	Chr7A	38717684	38717944	+	38717814	Chr7A	39976855	39977115	+	39976985	1.0	1.0	collinear
gene:TraesCS7A02G073300	Chr7A	38769982	38771810	-	38770896	Chr7A	40028671	40030499	-	40029585	1.0	0.997	collinear
gene:TraesCS7A02G073400	Chr7A	38773410	38774248	-	38773829	Chr7A	40034190	40035028	-	40034609	1.0	1.0	collinear
gene:TraesCS7A02G073500	Chr7A	39015796	39016344	+	39016070	Chr7A	40274202	40274750	+	40274476	1.0	1.0	collinear
gene:TraesCS7A02G073600	Chr7A	39017629	39018036	-	39017832	Chr7A	40276035	40276442	-	40276238	1.0	1.0	collinear
gene:TraesCS7A02G073700	Chr7A	39062244	39066337	+	39064290	Chr7A	40320424	40324517	+	40322470	1.0	1.0	collinear
gene:TraesCS7A02G073800	Chr7A	39227750	39230836	-	39229293	Chr7A	40540675	40543786	-	40542230	0.997	0.969	collinear
gene:TraesCS7A02G073900	Chr7A	39480367	39482365	+	39481366	Chr7A	40790368	40792366	+	40791367	1.0	1.0	collinear
gene:TraesCS7A02G074000	Chr7A	39490547	39491964	+	39491255	Chr7A	40800548	40801965	+	40801256	1.0	1.0	collinear
gene:TraesCS7A02G074100	Chr7A	39587589	39592990	+	39590289	Chr7A	40896453	40901854	+	40899153	1.0	1.0	collinear
gene:TraesCS7A02G074200	Chr7A	40043614	40051845	-	40047729	Chr7A	41350866	41359097	-	41354981	1.0	0.999	collinear
gene:TraesCS7A02G074300	Chr7A	40137580	40138285	-	40137932	Chr7A	41451230	41451935	-	41451582	1.0	1.0	collinear
gene:TraesCS7A02G074400	Chr7A	40176159	40176859	-	40176509	Chr7A	41492759	41493459	-	41493109	1.0	0.995	collinear
gene:TraesCS7A02G074500	Chr7A	40184774	40196555	+	40190664	Chr7A	41516779	41528240	+	41522509	1.0	0.999	collinear
gene:TraesCS7A02G074600	Chr7A	40360598	40366793	-	40363695	Chr7A	41694246	41700437	-	41697341	1.0	1.0	collinear
gene:TraesCS7A02G074700	Chr7A	40397963	40401035	-	40399499	Chr7A	41731383	41734455	-	41732919	1.0	0.997	collinear
gene:TraesCS7A02G074900	Chr7A	40532530	40553802	-	40543166	Chr7A	41855590	41876785	-	41866187	1.0	0.993	collinear
gene:TraesCS7A02G075000	Chr7A	40695320	40696165	+	40695742	Chr7A	42015626	42016471	+	42016048	1.0	0.998	collinear
gene:TraesCS7A02G075100	Chr7A	40699155	40700999	+	40700077	Chr7A	42019463	42021307	+	42020385	1.0	0.999	collinear
gene:TraesCS7A02G075200	Chr7A	40987894	40988451	+	40988172	Chr7A	42305065	42305622	+	42305343	1.0	1.0	collinear
gene:TraesCS7A02G075300	Chr7A	41047488	41048806	-	41048147	Chr7A	42364667	42365985	-	42365326	1.0	1.0	collinear
gene:TraesCS7A02G075400	Chr7A	41414558	41416853	-	41415705	Chr7A	42727575	42729870	-	42728722	1.0	1.0	collinear
gene:TraesCS7A02G075500	Chr7A	41435448	41439049	+	41437248	Chr7A	42747667	42750858	+	42749262	0.987	0.987	collinear
gene:TraesCS7A02G075600	Chr7A	41439093	41442254	-	41440673	Chr7A	42750902	42754054	-	42752478	0.994	0.992	collinear
gene:TraesCS7A02G075800	Chr7A	41455034	41455870	+	41455452	Chr7A	42766302	42767138	+	42766720	1.0	1.0	collinear
gene:TraesCS7A02G075900	Chr7A	41463893	41464877	-	41464385	Chr7A	42774903	42775887	-	42775395	1.0	1.0	collinear
gene:TraesCS7A02G076000	Chr7A	41626695	41627797	+	41627246	Chr7A	42936142	42937244	+	42936693	1.0	1.0	collinear
gene:TraesCS7A02G076100	Chr7A	41716620	41717533	+	41717076	Chr7A	43025489	43026402	+	43025945	1.0	1.0	collinear
gene:TraesCS7A02G076200	Chr7A	41747055	41748702	+	41747878	Chr7A	43054444	43056091	+	43055267	1.0	1.0	collinear
