gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS3A03G0179800	Chr3A	52697510	52701937	-	52699723	Chr3A	48412846	48417273	-	48415059	1.0	1.0
gene:TraesCS3A03G0179900	Chr3A	52725714	52726539	-	52726126	Chr3A	48441050	48441875	-	48441462	1.0	1.0
gene:TraesCS3A03G0180000	Chr3A	52768750	52771126	-	52769938	Chr3A	48484195	48486571	-	48485383	1.0	1.0
gene:TraesCS3A03G0180100	Chr3A	52796659	52797164	-	52796911	Chr3A	48512099	48512604	-	48512351	1.0	1.0
gene:TraesCS3A03G0180300	Chr3A	52807462	52809664	+	52808563	Chr3A	48522711	48524913	+	48523812	1.0	1.0
gene:TraesCS3A03G0180500	Chr3A	52897828	52903939	-	52900883	Chr3A	48612819	48618930	-	48615874	1.0	0.998
gene:TraesCS3A03G0180600	Chr3A	52904428	52905031	-	52904729	Chr3A	48619419	48620022	-	48619720	1.0	1.0
gene:TraesCS3A03G0180700	Chr3A	52905599	52908739	-	52907169	Chr3A	48620590	48623727	-	48622158	0.996	0.996
gene:TraesCS3A03G0180800	Chr3A	52937527	52942244	+	52939885	Chr3A	48652509	48657220	+	48654864	1.0	0.998
gene:TraesCS3A03G0181000	Chr3A	53028318	53033855	+	53031086	Chr3A	48742931	48748766	+	48745848	1.0	1.0
gene:TraesCS3A03G0181200	Chr3A	53074149	53079987	+	53077068	Chr3A	48789067	48794908	+	48791987	1.0	0.999
gene:TraesCS3A03G0181900	Chr3A	53334595	53338202	+	53336398	Chr3A	49096526	49100133	+	49098329	1.0	0.994
gene:TraesCS3A03G0182200	Chr3A	53481085	53486287	-	53483686	Chr3A	49241987	49247189	-	49244588	1.0	1.0
gene:TraesCS3A03G0182300	Chr3A	53501962	53503729	+	53502845	Chr3A	49262864	49264631	+	49263747	1.0	0.999
gene:TraesCS3A03G0182500	Chr3A	53507593	53509786	-	53508689	Chr3A	49268499	49270692	-	49269595	1.0	1.0
gene:TraesCS3A03G0182600	Chr3A	53513611	53515357	+	53514484	Chr3A	49274517	49276263	+	49275390	1.0	1.0
gene:TraesCS3A03G0182700	Chr3A	53515779	53520366	-	53518072	Chr3A	49276684	49281271	-	49278977	1.0	1.0
gene:TraesCS3A03G0183300	Chr3A	53554352	53555031	-	53554691	Chr3A	49315260	49315939	-	49315599	1.0	1.0
gene:TraesCS3A03G0183400	Chr3A	53590796	53591978	-	53591387	Chr3A	49351712	49352894	-	49352303	1.0	1.0
gene:TraesCS3A03G0183700	Chr3A	53620924	53622989	-	53621956	Chr3A	49381841	49383908	-	49382874	1.0	0.999
gene:TraesCS3A03G0183800	Chr3A	53629784	53632368	-	53631076	Chr3A	49390703	49393287	-	49391995	1.0	1.0
gene:TraesCS3A03G0183900	Chr3A	53639746	53642294	-	53641020	Chr3A	49399659	49402207	-	49400933	1.0	1.0
gene:TraesCS3A03G0184100	Chr3A	53711390	53713437	-	53712413	Chr3A	49471360	49473407	-	49472383	1.0	1.0
gene:TraesCS3A03G0184200	Chr3A	53850135	53852647	-	53851391	Chr3A	49609301	49611813	-	49610557	1.0	0.998
gene:TraesCS3A03G0184500	Chr3A	53855642	53858010	+	53856826	Chr3A	49614807	49617175	+	49615991	1.0	1.0
gene:TraesCS3A03G0184600	Chr3A	53862922	53863482	+	53863202	Chr3A	49622092	49622652	+	49622372	1.0	1.0
gene:TraesCS3A03G0184800	Chr3A	53864888	53865106	+	53864997	Chr3A	49624058	49624276	+	49624167	1.0	1.0
gene:TraesCS3A03G0184900	Chr3A	53865367	53869578	-	53867472	Chr3A	49624537	49628748	-	49626642	1.0	1.0
gene:TraesCS3A03G0185000	Chr3A	54034712	54037603	+	54036157	Chr3A	49793861	49796752	+	49795306	1.0	1.0
gene:TraesCS3A03G0185400	Chr3A	54119432	54121088	-	54120260	Chr3A	49878381	49880037	-	49879209	1.0	1.0
gene:TraesCS3A03G0185600	Chr3A	54125374	54129208	-	54127291	Chr3A	49884323	49888157	-	49886240	1.0	0.999
gene:TraesCS3A03G0185900	Chr3A	54529706	54530903	-	54530304	Chr3A	50286447	50287644	-	50287045	1.0	1.0
gene:TraesCS3A03G0186600	Chr3A	54581392	54582602	-	54581997	Chr3A	50338133	50339343	-	50338738	1.0	1.0
gene:TraesCS3A03G0186800	Chr3A	54622389	54623336	-	54622862	Chr3A	50379184	50380131	-	50379657	1.0	1.0
gene:TraesCS3A03G0187500	Chr3A	54762199	54766400	-	54764299	Chr3A	50518957	50523147	-	50521052	1.0	1.0
gene:TraesCS3A03G0187700	Chr3A	54948296	54951510	+	54949903	Chr3A	50704491	50707705	+	50706098	1.0	0.999
gene:TraesCS3A03G0187800	Chr3A	54950984	54953005	-	54951994	Chr3A	50707179	50709200	-	50708189	1.0	0.999
gene:TraesCS3A03G0187900	Chr3A	54954594	54956724	-	54955659	Chr3A	50710582	50712712	-	50711647	1.0	1.0
gene:TraesCS3A03G0188000	Chr3A	54959524	54962352	-	54960938	Chr3A	50715512	50718340	-	50716926	1.0	1.0
gene:TraesCS3A03G0188100	Chr3A	55097423	55099455	+	55098439	Chr3A	50852091	50854123	+	50853107	1.0	0.999
gene:TraesCS3A03G0188400	Chr3A	55167686	55168980	-	55168333	Chr3A	50922352	50923646	-	50922999	1.0	1.0
gene:TraesCS3A03G0188500	Chr3A	55171321	55172356	-	55171838	Chr3A	50925987	50927022	-	50926504	1.0	1.0
gene:TraesCS3A03G0188600	Chr3A	55176395	55178857	-	55177626	Chr3A	50931060	50933522	-	50932291	1.0	1.0
gene:TraesCS3A03G0189000	Chr3A	55231758	55237293	-	55234525	Chr3A	50985854	50991378	-	50988616	0.997	0.996
gene:TraesCS3A03G0189400	Chr3A	55324120	55329094	+	55326607	Chr3A	51078220	51083194	+	51080707	1.0	1.0
gene:TraesCS3A03G0189600	Chr3A	55328580	55332808	-	55330694	Chr3A	51082680	51086908	-	51084794	1.0	1.0
gene:TraesCS3A03G0189800	Chr3A	55338364	55342372	-	55340368	Chr3A	51092063	51096071	-	51094067	1.0	1.0
gene:TraesCS3A03G0190200	Chr3A	55378764	55380648	-	55379706	Chr3A	51132274	51134158	-	51133216	1.0	1.0
gene:TraesCS3A03G0190400	Chr3A	55516568	55548928	+	55532748	Chr3A	51269757	51301522	+	51285639	1.0	1.0
gene:TraesCS3A03G0191500	Chr3A	55776806	55777642	+	55777224	Chr3A	51526047	51526883	+	51526465	1.0	1.0
gene:TraesCS3A03G0191600	Chr3A	55794863	55798394	-	55796628	Chr3A	51544160	51547691	-	51545925	1.0	1.0
gene:TraesCS3A03G0191900	Chr3A	55851155	55855331	-	55853243	Chr3A	51599929	51604103	-	51602016	1.0	1.0
gene:TraesCS3A03G0192000	Chr3A	56127254	56129308	-	56128281	Chr3A	51865048	51867102	-	51866075	1.0	1.0
gene:TraesCS3A03G0192200	Chr3A	56137336	56140588	+	56138962	Chr3A	51875130	51878382	+	51876756	1.0	1.0
gene:TraesCS3A03G0192400	Chr3A	56144159	56144995	-	56144577	Chr3A	51881953	51882789	-	51882371	1.0	0.998
gene:TraesCS3A03G0192500	Chr3A	56158930	56161839	+	56160384	Chr3A	51893112	51896021	+	51894566	1.0	0.997
gene:TraesCS3A03G0192600	Chr3A	56164438	56165185	+	56164811	Chr3A	51898620	51899370	+	51898995	1.0	0.99
gene:TraesCS3A03G0192700	Chr3A	56262378	56262710	+	56262544	Chr3A	51950659	51950991	+	51950825	1.0	0.969
gene:TraesCS3A03G0192800	Chr3A	56554235	56561261	+	56557748	Chr3A	52176019	52183230	+	52179624	1.0	0.999
gene:TraesCS3A03G0192900	Chr3A	56562034	56566150	-	56564092	Chr3A	52183988	52188070	-	52186029	0.983	0.981
gene:TraesCS3A03G0193000	Chr3A	56636295	56639356	-	56637825	Chr3A	52248943	52252002	-	52250472	0.999	0.996
gene:TraesCS3A03G0193100	Chr3A	56640326	56646860	-	56643593	Chr3A	52252945	52259479	-	52256212	1.0	0.998
gene:TraesCS3A03G0193200	Chr3A	56647079	56650804	-	56648941	Chr3A	52259698	52263424	-	52261561	1.0	0.995
gene:TraesCS3A03G0193400	Chr3A	56809706	56810352	-	56810029	Chr3A	52408751	52409395	-	52409073	0.996	0.979
gene:TraesCS3A03G0193500	Chr3A	56810625	56811994	-	56811309	Chr3A	52409668	52411036	-	52410352	0.999	0.995
gene:TraesCS3A03G0193700	Chr3A	56816065	56818677	+	56817371	Chr3A	52414087	52416713	+	52415400	1.0	0.988
gene:TraesCS3A03G0193800	Chr3A	56818399	56822068	-	56820233	Chr3A	52416421	52420103	-	52418262	1.0	0.991
gene:TraesCS3A03G0193900	Chr3A	56829394	56830170	+	56829782	Chr3A	52434233	52435009	+	52434621	1.0	0.998
gene:TraesCS3A03G0194100	Chr3A	57005345	57006601	+	57005973	Chr3A	52620708	52621964	+	52621336	1.0	0.999
gene:TraesCS3A03G0194200	Chr3A	57081581	57089667	+	57085624	Chr3A	52707406	52715596	+	52711501	1.0	0.967
gene:TraesCS3A03G0194300	Chr3A	57147161	57147865	+	57147513	Chr3A	52752787	52753491	+	52753139	1.0	1.0
gene:TraesCS3A03G0194700	Chr3A	57173747	57175663	+	57174705	Chr3A	52769505	52771422	+	52770463	1.0	0.995
gene:TraesCS3A03G0194800	Chr3A	57175873	57177002	+	57176437	Chr3A	52771632	52772761	+	52772196	1.0	0.997
gene:TraesCS3A03G0195200	Chr3A	57187065	57187268	+	57187166	Chr3A	52785851	52786054	+	52785952	1.0	0.99
gene:TraesCS3A03G0195300	Chr3A	57189785	57189988	+	57189886	Chr3A	52788571	52788774	+	52788672	1.0	0.985
gene:TraesCS3A03G0195400	Chr3A	57260554	57260757	+	57260655	Chr3A	52929316	52929518	+	52929417	0.995	0.995
gene:TraesCS3A03G0195500	Chr3A	57263423	57263626	+	57263524	Chr3A	52932169	52932372	+	52932270	1.0	0.985
gene:TraesCS3A03G0195600	Chr3A	57268322	57268525	+	57268423	Chr3A	52937071	52937274	+	52937172	1.0	0.995
gene:TraesCS3A03G0195700	Chr3A	57356869	57357072	+	57356970	Chr3A	53025317	53025520	+	53025418	1.0	1.0
gene:TraesCS3A03G0196000	Chr3A	57420797	57421252	-	57421024	Chr3A	53168898	53169353	-	53169125	1.0	0.991
gene:TraesCS3A03G0196100	Chr3A	57424812	57434875	-	57429843	Chr3A	53173015	53182903	-	53177959	1.0	0.993
gene:TraesCS3A03G0196200	Chr3A	57498251	57506714	+	57502482	Chr3A	53270952	53279415	+	53275183	1.0	0.999
gene:TraesCS3A03G0196400	Chr3A	57561129	57561807	+	57561468	Chr3A	53333864	53334542	+	53334203	1.0	1.0
gene:TraesCS3A03G0196500	Chr3A	57565393	57571371	+	57568382	Chr3A	53338127	53344105	+	53341116	1.0	1.0
gene:TraesCS3A03G0196900	Chr3A	57601913	57607176	+	57604544	Chr3A	53367215	53372474	+	53369844	1.0	1.0
gene:TraesCS3A03G0197100	Chr3A	57626006	57626935	-	57626470	Chr3A	53389689	53390618	-	53390153	1.0	1.0
gene:TraesCS3A03G0197300	Chr3A	57636623	57637547	-	57637085	Chr3A	53400309	53401233	-	53400771	1.0	0.998
gene:TraesCS3A03G0197500	Chr3A	57654029	57656733	-	57655381	Chr3A	53417730	53420418	-	53419074	1.0	1.0
gene:TraesCS3A03G0197600	Chr3A	57671023	57675032	+	57673027	Chr3A	53434710	53438719	+	53436714	1.0	0.999
gene:TraesCS3A03G0197900	Chr3A	57688056	57696267	+	57692161	Chr3A	53451791	53460002	+	53455896	1.0	1.0
gene:TraesCS3A03G0198000	Chr3A	57784292	57788204	+	57786248	Chr3A	53548037	53551949	+	53549993	1.0	1.0
gene:TraesCS3A03G0198600	Chr3A	57887446	57888823	+	57888134	Chr3A	53651210	53652587	+	53651898	1.0	0.998
gene:TraesCS3A03G0199000	Chr3A	57920080	57922816	+	57921448	Chr3A	53683813	53686549	+	53685181	1.0	1.0
gene:TraesCS3A03G0199200	Chr3A	57964513	57966990	+	57965751	Chr3A	53728235	53730712	+	53729473	1.0	1.0
gene:TraesCS3A03G0200000	Chr3A	58014042	58017362	-	58015702	Chr3A	53777762	53781082	-	53779422	1.0	0.999
gene:TraesCS3A03G0200200	Chr3A	58105240	58107119	-	58106179	Chr3A	53868680	53870559	-	53869619	1.0	1.0
gene:TraesCS3A03G0200300	Chr3A	58118513	58120326	-	58119419	Chr3A	53881964	53883777	-	53882870	1.0	1.0
gene:TraesCS3A03G0200600	Chr3A	58177014	58180205	+	58178609	Chr3A	53946153	53949309	+	53947731	0.98	0.975
gene:TraesCS3A03G0201000	Chr3A	58206577	58212070	+	58209323	Chr3A	53961562	53966992	+	53964277	0.983	0.979
gene:TraesCS3A03G0201100	Chr3A	58215351	58215650	+	58215500	Chr3A	53970241	53970540	+	53970390	1.0	1.0
gene:TraesCS3A03G0201600	Chr3A	58258102	58262169	-	58260135	Chr3A	54012517	54016583	-	54014550	1.0	0.998
gene:TraesCS3A03G0201700	Chr3A	58262375	58265122	+	58263748	Chr3A	54016803	54019548	+	54018175	1.0	0.981
gene:TraesCS3A03G0201800	Chr3A	58266932	58273405	+	58270168	Chr3A	54021451	54027900	+	54024675	0.992	0.989
gene:TraesCS3A03G0201900	Chr3A	58275258	58285203	+	58280230	Chr3A	54029772	54039758	+	54034765	1.0	0.996
gene:TraesCS3A03G0202000	Chr3A	58289234	58294183	-	58291708	Chr3A	54043801	54048610	-	54046205	1.0	0.995
gene:TraesCS3A03G0202200	Chr3A	58296337	58298615	-	58297476	Chr3A	54050765	54053053	-	54051909	0.999	0.99
gene:TraesCS3A03G0202400	Chr3A	58300675	58304303	-	58302489	Chr3A	54054602	54058258	-	54056430	0.997	0.982
gene:TraesCS3A03G0202500	Chr3A	58305559	58308381	+	58306970	Chr3A	54059512	54062334	+	54060923	1.0	0.999
gene:TraesCS3A03G0202700	Chr3A	58345337	58349958	-	58347647	Chr3A	54076862	54081510	-	54079186	1.0	0.993
gene:TraesCS3A03G0202900	Chr3A	58359991	58361996	-	58360993	Chr3A	54091616	54093621	-	54092618	1.0	0.998
gene:TraesCS3A03G0204500	Chr3A	58859592	58860349	+	58859970	Chr3A	54584401	54585158	+	54584779	1.0	0.996
gene:TraesCS3A03G0204900	Chr3A	59073720	59077892	-	59075806	Chr3A	54792355	54796528	-	54794441	1.0	0.999
gene:TraesCS3A03G0205100	Chr3A	59224553	59227664	-	59226108	Chr3A	54945537	54948648	-	54947092	1.0	0.998
gene:TraesCS3A03G0205600	Chr3A	59314749	59319312	+	59317030	Chr3A	55012152	55016720	+	55014436	1.0	0.999
gene:TraesCS3A03G0205700	Chr3A	59809064	59820690	+	59814877	Chr3A	55493333	55504953	+	55499143	1.0	0.998
gene:TraesCS3A03G0206000	Chr3A	59890788	59904688	+	59897738	Chr3A	55566395	55580292	+	55573343	1.0	0.998
gene:TraesCS3A03G0206100	Chr3A	59913120	59915018	+	59914069	Chr3A	55589433	55591332	+	55590382	1.0	0.998
gene:TraesCS3A03G0206500	Chr3A	60186823	60189201	+	60188012	Chr3A	55871450	55873778	+	55872614	1.0	0.997
gene:TraesCS3A03G0206600	Chr3A	60203138	60204486	-	60203812	Chr3A	55894603	55895952	-	55895277	1.0	0.998
gene:TraesCS3A03G0206800	Chr3A	60334505	60335715	-	60335110	Chr3A	56040890	56042100	-	56041495	1.0	0.995
gene:TraesCS3A03G0206900	Chr3A	60385260	60386505	-	60385882	Chr3A	56105740	56106946	-	56106343	0.965	0.961
gene:TraesCS3A03G0207000	Chr3A	60408396	60409407	-	60408901	Chr3A	56128678	56129704	-	56129191	1.0	0.977
gene:TraesCS3A03G0207500	Chr3A	60572964	60574475	+	60573719	Chr3A	56297591	56299102	+	56298346	1.0	0.997
gene:TraesCS3A03G0207800	Chr3A	60580008	60580586	+	60580297	Chr3A	56304497	56305075	+	56304786	1.0	1.0
gene:TraesCS3A03G0207900	Chr3A	60583679	60584437	+	60584058	Chr3A	56308162	56308920	+	56308541	1.0	0.996
gene:TraesCS3A03G0208500	Chr3A	60622103	60622826	+	60622464	Chr3A	56360024	56360747	+	56360385	1.0	0.993
gene:TraesCS3A03G0208600	Chr3A	60630580	60631320	+	60630950	Chr3A	56368363	56369103	+	56368733	1.0	0.997
gene:TraesCS3A03G0208800	Chr3A	60676176	60677363	+	60676769	Chr3A	56398023	56399210	+	56398616	1.0	1.0
gene:TraesCS3A03G0209000	Chr3A	60811846	60812082	-	60811964	Chr3A	56534873	56535109	-	56534991	1.0	1.0
gene:TraesCS3A03G0209100	Chr3A	60818963	60820811	-	60819887	Chr3A	56541991	56543839	-	56542915	1.0	1.0
gene:TraesCS3A03G0209200	Chr3A	60824611	60829969	-	60827290	Chr3A	56547635	56552993	-	56550314	1.0	0.997
gene:TraesCS3A03G0209300	Chr3A	60849286	60850930	+	60850108	Chr3A	56572340	56573984	+	56573162	1.0	1.0
gene:TraesCS3A03G0209500	Chr3A	60879241	60881889	-	60880565	Chr3A	56602032	56604680	-	56603356	1.0	1.0
gene:TraesCS3A03G0209600	Chr3A	60882424	60883465	+	60882944	Chr3A	56605215	56606256	+	56605735	1.0	1.0
gene:TraesCS3A03G0209700	Chr3A	60884397	60889547	-	60886972	Chr3A	56607188	56612338	-	56609763	1.0	0.999
gene:TraesCS3A03G0209900	Chr3A	61001724	61003497	+	61002610	Chr3A	56723668	56725441	+	56724554	1.0	1.0
gene:TraesCS3A03G0210000	Chr3A	61020044	61023886	-	61021965	Chr3A	56741988	56745830	-	56743909	1.0	1.0
gene:TraesCS3A03G0210100	Chr3A	61054296	61058190	-	61056243	Chr3A	56776244	56780138	-	56778191	1.0	0.999
gene:TraesCS3A03G0210200	Chr3A	61072086	61075991	-	61074038	Chr3A	56794043	56797948	-	56795995	1.0	1.0
gene:TraesCS3A03G0210800	Chr3A	61230851	61231315	+	61231083	Chr3A	57000952	57001416	+	57001184	1.0	0.995
gene:TraesCS3A03G0211300	Chr3A	61255545	61260578	+	61258061	Chr3A	57017212	57022244	+	57019728	1.0	0.997
gene:TraesCS3A03G0211600	Chr3A	61599783	61604989	+	61602386	Chr3A	57381234	57386444	+	57383839	0.998	0.995
gene:TraesCS3A03G0212000	Chr3A	61696740	61701786	-	61699263	Chr3A	57472036	57477342	-	57474689	0.979	0.977
gene:TraesCS3A03G0212100	Chr3A	61702772	61705476	-	61704124	Chr3A	57478289	57480978	-	57479633	0.99	0.989
gene:TraesCS3A03G0212300	Chr3A	61725360	61729822	+	61727591	Chr3A	57507275	57511735	+	57509505	0.999	0.997
gene:TraesCS3A03G0212400	Chr3A	61731339	61734623	+	61732981	Chr3A	57513250	57516558	+	57514904	1.0	0.983
gene:TraesCS3A03G0212600	Chr3A	61822189	61822707	-	61822448	Chr3A	57585363	57585880	-	57585621	0.998	0.996
gene:TraesCS3A03G0212700	Chr3A	61830106	61833846	-	61831976	Chr3A	57593397	57597137	-	57595267	1.0	0.995
gene:TraesCS3A03G0213000	Chr3A	61860873	61863694	+	61862283	Chr3A	57615497	57618317	+	57616907	1.0	0.996
gene:TraesCS3A03G0213100	Chr3A	61864874	61867169	+	61866021	Chr3A	57619396	57621691	+	57620543	1.0	0.999
gene:TraesCS3A03G0213900	Chr3A	62813527	62820647	+	62817087	Chr3A	58560580	58567700	+	58564140	1.0	1.0
gene:TraesCS3A03G0214000	Chr3A	62825699	62826873	-	62826286	Chr3A	58572758	58573932	-	58573345	1.0	1.0
gene:TraesCS3A03G0214100	Chr3A	62836684	62839908	-	62838296	Chr3A	58583717	58586941	-	58585329	1.0	1.0
gene:TraesCS3A03G0215100	Chr3A	63451147	63454666	+	63452906	Chr3A	59189690	59193209	+	59191449	1.0	0.999
gene:TraesCS3A03G0215300	Chr3A	63457539	63461641	+	63459590	Chr3A	59196083	59200185	+	59198134	1.0	0.999
gene:TraesCS3A03G0215600	Chr3A	63462061	63465338	-	63463699	Chr3A	59200605	59203882	-	59202243	1.0	1.0
gene:TraesCS3A03G0215700	Chr3A	63515754	63516664	+	63516209	Chr3A	59253660	59254570	+	59254115	1.0	1.0
gene:TraesCS3A03G0215800	Chr3A	63560655	63561390	-	63561022	Chr3A	59297948	59298683	-	59298315	1.0	0.993
gene:TraesCS3A03G0215900	Chr3A	63562295	63564422	-	63563358	Chr3A	59299583	59301710	-	59300646	1.0	1.0
gene:TraesCS3A03G0216000	Chr3A	63565663	63568718	-	63567190	Chr3A	59302951	59306006	-	59304478	1.0	1.0
gene:TraesCS3A03G0216100	Chr3A	63574181	63576964	-	63575572	Chr3A	59311019	59313802	-	59312410	1.0	1.0
gene:TraesCS3A03G0216200	Chr3A	63767655	63769028	-	63768341	Chr3A	59505947	59507320	-	59506633	1.0	1.0
gene:TraesCS3A03G0216300	Chr3A	63773666	63775364	+	63774515	Chr3A	59511958	59513656	+	59512807	1.0	1.0
gene:TraesCS3A03G0216500	Chr3A	63817195	63817656	-	63817425	Chr3A	59555461	59555922	-	59555691	1.0	1.0
gene:TraesCS3A03G0216600	Chr3A	63818797	63820105	+	63819451	Chr3A	59557063	59558371	+	59557717	1.0	1.0
gene:TraesCS3A03G0217000	Chr3A	63856684	63860018	+	63858351	Chr3A	59603751	59607085	+	59605418	1.0	1.0
gene:TraesCS3A03G0217100	Chr3A	63860796	63861691	-	63861243	Chr3A	59607863	59608758	-	59608310	1.0	1.0
gene:TraesCS3A03G0217200	Chr3A	63869996	63871363	+	63870679	Chr3A	59617066	59618433	+	59617749	1.0	1.0
gene:TraesCS3A03G0217400	Chr3A	63942605	63943387	+	63942996	Chr3A	59689685	59690467	+	59690076	1.0	1.0
gene:TraesCS3A03G0217500	Chr3A	63944126	63948953	-	63946539	Chr3A	59691206	59696033	-	59693619	1.0	0.999
gene:TraesCS3A03G0217600	Chr3A	63955583	63960169	-	63957876	Chr3A	59702663	59707249	-	59704956	1.0	1.0
gene:TraesCS3A03G0217700	Chr3A	64220938	64221834	-	64221386	Chr3A	59967567	59968463	-	59968015	1.0	1.0
gene:TraesCS3A03G0217800	Chr3A	64288127	64292399	+	64290263	Chr3A	60034735	60039007	+	60036871	1.0	1.0
gene:TraesCS3A03G0217900	Chr3A	64398028	64400044	+	64399036	Chr3A	60144626	60146642	+	60145634	1.0	1.0
gene:TraesCS3A03G0218000	Chr3A	64400985	64408986	-	64404985	Chr3A	60147581	60155576	-	60151578	1.0	1.0
gene:TraesCS3A03G0218100	Chr3A	64409779	64411623	-	64410701	Chr3A	60156369	60158213	-	60157291	1.0	1.0
gene:TraesCS3A03G0218200	Chr3A	64430178	64442473	+	64436325	Chr3A	60176768	60189063	+	60182915	1.0	0.999
gene:TraesCS3A03G0218500	Chr3A	64661393	64665236	+	64663314	Chr3A	60407557	60411400	+	60409478	1.0	1.0
gene:TraesCS3A03G0218600	Chr3A	64667099	64668656	-	64667877	Chr3A	60413263	60414820	-	60414041	1.0	1.0
gene:TraesCS3A03G0218700	Chr3A	64669641	64676843	-	64673242	Chr3A	60415805	60422193	-	60418999	0.965	0.965
gene:TraesCS3A03G0218800	Chr3A	64684343	64685876	-	64685109	Chr3A	60426625	60428158	-	60427391	1.0	1.0
gene:TraesCS3A03G0218900	Chr3A	64687725	64690744	-	64689234	Chr3A	60430007	60433026	-	60431516	1.0	1.0
gene:TraesCS3A03G0219000	Chr3A	64697816	64698280	-	64698048	Chr3A	60440098	60440562	-	60440330	1.0	1.0
gene:TraesCS3A03G0219400	Chr3A	65110033	65113096	+	65111564	Chr3A	60851483	60854245	+	60852864	1.0	1.0
gene:TraesCS3A03G0219500	Chr3A	65160020	65163435	+	65161727	Chr3A	60901136	60904551	+	60902843	1.0	0.999
gene:TraesCS3A03G0219600	Chr3A	65169155	65175345	-	65172250	Chr3A	60910283	60916475	-	60913379	1.0	0.999
gene:TraesCS3A03G0220500	Chr3A	65721410	65725813	-	65723611	Chr3A	61461768	61466171	-	61463969	1.0	0.999
gene:TraesCS3A03G0220600	Chr3A	65728182	65734675	-	65731428	Chr3A	61468540	61475033	-	61471786	1.0	1.0
gene:TraesCS3A03G0220700	Chr3A	65738900	65739445	+	65739172	Chr3A	61479259	61479804	+	61479531	1.0	1.0
gene:TraesCS3A03G0220800	Chr3A	65778889	65779682	-	65779285	Chr3A	61517413	61518207	-	61517810	1.0	0.998
gene:TraesCS3A03G0220900	Chr3A	65781042	65783104	+	65782073	Chr3A	61519567	61521629	+	61520598	1.0	1.0
gene:TraesCS3A03G0221000	Chr3A	65810225	65813888	-	65812056	Chr3A	61548800	61552463	-	61550631	1.0	1.0
gene:TraesCS3A03G0221100	Chr3A	65843489	65845443	+	65844466	Chr3A	61582065	61584019	+	61583042	1.0	1.0
gene:TraesCS3A03G0221200	Chr3A	65854692	65858090	-	65856391	Chr3A	61593269	61596667	-	61594968	1.0	1.0
gene:TraesCS3A03G0221400	Chr3A	66075914	66076692	+	66076303	Chr3A	61813431	61814209	+	61813820	1.0	1.0
gene:TraesCS3A03G0221600	Chr3A	66139205	66139884	-	66139544	Chr3A	61876669	61877348	-	61877008	1.0	1.0
gene:TraesCS3A03G0221800	Chr3A	66203667	66204263	-	66203965	Chr3A	61941144	61941740	-	61941442	1.0	1.0
gene:TraesCS3A03G0222100	Chr3A	66324544	66326080	+	66325312	Chr3A	62061678	62063214	+	62062446	1.0	1.0
gene:TraesCS3A03G0222400	Chr3A	66335680	66338728	-	66337204	Chr3A	62072495	62075543	-	62074019	1.0	1.0
gene:TraesCS3A03G0222600	Chr3A	66368013	66368627	+	66368320	Chr3A	62103598	62104212	+	62103905	1.0	1.0
gene:TraesCS3A03G0223800	Chr3A	66429445	66431762	+	66430603	Chr3A	62164802	62167119	+	62165960	1.0	1.0
gene:TraesCS3A03G0224000	Chr3A	66434831	66437166	+	66435998	Chr3A	62169852	62172187	+	62171019	1.0	1.0
gene:TraesCS3A03G0224100	Chr3A	66440264	66441637	+	66440950	Chr3A	62175285	62176658	+	62175971	1.0	1.0
gene:TraesCS3A03G0224200	Chr3A	66537868	66539067	+	66538467	Chr3A	62272900	62274099	+	62273499	1.0	1.0
gene:TraesCS3A03G0224300	Chr3A	66587266	66591463	+	66589364	Chr3A	62322306	62326503	+	62324404	1.0	1.0
gene:TraesCS3A03G0224400	Chr3A	66592651	66598580	+	66595615	Chr3A	62327691	62333620	+	62330655	1.0	1.0
gene:TraesCS3A03G0224500	Chr3A	66598238	66600195	-	66599216	Chr3A	62333278	62335235	-	62334256	1.0	1.0
gene:TraesCS3A03G0224600	Chr3A	66619004	66619818	+	66619411	Chr3A	62354051	62354865	+	62354458	1.0	0.998
gene:TraesCS3A03G0224700	Chr3A	66623141	66623716	+	66623428	Chr3A	62358188	62358763	+	62358475	1.0	1.0
gene:TraesCS3A03G0224800	Chr3A	66640343	66642062	-	66641202	Chr3A	62375390	62377109	-	62376249	1.0	1.0
gene:TraesCS3A03G0224900	Chr3A	66666440	66667066	+	66666753	Chr3A	62401472	62402098	+	62401785	1.0	1.0
gene:TraesCS3A03G0225200	Chr3A	66721722	66723533	+	66722627	Chr3A	62456810	62458621	+	62457715	1.0	1.0
gene:TraesCS3A03G0225300	Chr3A	66730861	66732393	+	66731627	Chr3A	62465951	62467483	+	62466717	1.0	1.0
gene:TraesCS3A03G0225600	Chr3A	66874946	66878989	-	66876967	Chr3A	62609833	62613876	-	62611854	1.0	1.0
gene:TraesCS3A03G0225800	Chr3A	67275707	67276790	+	67276248	Chr3A	63009441	63010524	+	63009982	1.0	1.0
gene:TraesCS3A03G0225900	Chr3A	67280884	67282334	-	67281609	Chr3A	63014618	63016068	-	63015343	1.0	1.0
gene:TraesCS3A03G0226100	Chr3A	67290058	67295361	-	67292709	Chr3A	63023806	63029109	-	63026457	1.0	1.0
