gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS5D03G0452900	Chr5D	295596390	295605660	-	295601025	Chr5D	243786139	243795407	-	243790773	1.0	0.999
gene:TraesCS5D03G0453200	Chr5D	295922223	295924157	+	295923190	Chr5D	244109691	244111625	+	244110658	1.0	1.0
gene:TraesCS5D03G0453600	Chr5D	295990024	295992146	+	295991085	Chr5D	244177356	244179478	+	244178417	1.0	1.0
gene:TraesCS5D03G0453700	Chr5D	295992539	295994906	-	295993722	Chr5D	244179871	244182238	-	244181054	1.0	1.0
gene:TraesCS5D03G0454000	Chr5D	296190314	296194049	-	296192181	Chr5D	244377299	244381034	-	244379166	1.0	1.0
gene:TraesCS5D03G0454100	Chr5D	296196723	296200030	+	296198376	Chr5D	244383804	244387111	+	244385457	1.0	1.0
gene:TraesCS5D03G0454200	Chr5D	296202390	296203121	-	296202755	Chr5D	244389471	244390202	-	244389836	1.0	1.0
gene:TraesCS5D03G0454700	Chr5D	296480739	296482610	+	296481674	Chr5D	244667640	244669511	+	244668575	1.0	1.0
gene:TraesCS5D03G0455000	Chr5D	297111926	297114298	-	297113112	Chr5D	245292419	245294791	-	245293605	1.0	1.0
gene:TraesCS5D03G0455400	Chr5D	297240170	297245588	+	297242879	Chr5D	245420427	245425844	+	245423135	1.0	1.0
gene:TraesCS5D03G0455500	Chr5D	297246125	297249510	-	297247817	Chr5D	245426381	245429766	-	245428073	1.0	1.0
gene:TraesCS5D03G0455700	Chr5D	297410464	297410676	+	297410570	Chr5D	245589363	245589575	+	245589469	1.0	1.0
gene:TraesCS5D03G0455800	Chr5D	297449170	297458745	+	297453957	Chr5D	245628376	245637951	+	245633163	1.0	1.0
gene:TraesCS5D03G0456000	Chr5D	297458970	297461133	-	297460051	Chr5D	245638176	245640339	-	245639257	1.0	1.0
gene:TraesCS5D03G0456100	Chr5D	297489259	297493636	+	297491447	Chr5D	245671276	245675655	+	245673465	1.0	1.0
gene:TraesCS5D03G0456200	Chr5D	297764256	297767275	+	297765765	Chr5D	245945264	245948279	+	245946771	1.0	1.0
gene:TraesCS5D03G0456300	Chr5D	297771394	297774378	-	297772886	Chr5D	245952398	245955382	-	245953890	1.0	1.0
gene:TraesCS5D03G0456400	Chr5D	297888304	297894135	-	297891219	Chr5D	246067984	246073837	-	246070910	0.999	0.999
gene:TraesCS5D03G0456500	Chr5D	298393057	298397695	-	298395376	Chr5D	246569188	246573826	-	246571507	1.0	1.0
gene:TraesCS5D03G0456600	Chr5D	298995888	298996411	-	298996149	Chr5D	247143671	247144196	-	247143933	1.0	0.995
gene:TraesCS5D03G0456800	Chr5D	299289954	299291408	+	299290681	Chr5D	247436416	247437870	+	247437143	1.0	1.0
gene:TraesCS5D03G0456900	Chr5D	299681111	299690679	-	299685895	Chr5D	247826502	247836069	-	247831285	1.0	1.0
gene:TraesCS5D03G0457700	Chr5D	299777324	299777785	+	299777554	Chr5D	247922439	247922900	+	247922669	1.0	1.0
gene:TraesCS5D03G0458200	Chr5D	299956390	299958717	-	299957553	Chr5D	248099856	248102183	-	248101019	1.0	1.0
gene:TraesCS5D03G0458500	Chr5D	299960558	299965282	-	299962920	Chr5D	248104024	248108748	-	248106386	1.0	1.0
gene:TraesCS5D03G0458800	Chr5D	300117037	300121899	+	300119468	Chr5D	248259799	248264661	+	248262230	1.0	1.0
gene:TraesCS5D03G0458900	Chr5D	300307144	300312060	+	300309602	Chr5D	248447162	248452078	+	248449620	1.0	0.998
gene:TraesCS5D03G0459000	Chr5D	300387083	300389686	-	300388384	Chr5D	248527037	248529640	-	248528338	1.0	1.0
gene:TraesCS5D03G0459100	Chr5D	300547184	300549601	+	300548392	Chr5D	248687143	248689560	+	248688351	1.0	1.0
gene:TraesCS5D03G0459300	Chr5D	300563279	300567640	-	300565459	Chr5D	248703237	248707598	-	248705417	1.0	1.0
gene:TraesCS5D03G0459500	Chr5D	300573239	300604383	-	300588811	Chr5D	248713207	248744352	-	248728779	1.0	1.0
gene:TraesCS5D03G0459700	Chr5D	300767359	300783079	-	300775219	Chr5D	248906208	248921927	-	248914067	1.0	1.0
gene:TraesCS5D03G0459800	Chr5D	300788067	300799825	-	300793946	Chr5D	248926915	248938343	-	248932629	1.0	1.0
gene:TraesCS5D03G0459900	Chr5D	300800219	300802017	+	300801118	Chr5D	248938737	248940535	+	248939636	1.0	0.998
gene:TraesCS5D03G0460100	Chr5D	300859748	300864385	-	300862066	Chr5D	248997237	249001874	-	248999555	1.0	1.0
gene:TraesCS5D03G0460500	Chr5D	300933160	300933570	+	300933365	Chr5D	249070640	249071050	+	249070845	1.0	1.0
gene:TraesCS5D03G0460600	Chr5D	300943899	300947766	+	300945832	Chr5D	249081233	249085100	+	249083166	1.0	1.0
gene:TraesCS5D03G0460800	Chr5D	300952351	300954604	+	300953477	Chr5D	249089685	249091938	+	249090811	1.0	1.0
gene:TraesCS5D03G0461200	Chr5D	301089005	301091703	-	301090354	Chr5D	249226348	249229046	-	249227697	1.0	1.0
gene:TraesCS5D03G0461300	Chr5D	301094190	301102695	-	301098442	Chr5D	249231533	249240038	-	249235785	1.0	1.0
gene:TraesCS5D03G0461400	Chr5D	301269762	301272293	-	301271027	Chr5D	249406270	249408826	-	249407548	1.0	0.99
gene:TraesCS5D03G0461500	Chr5D	301500590	301503516	+	301502053	Chr5D	249635709	249638635	+	249637172	1.0	1.0
gene:TraesCS5D03G0461600	Chr5D	301526460	301528897	+	301527678	Chr5D	249661581	249664026	+	249662803	1.0	1.0
gene:TraesCS5D03G0461700	Chr5D	301567242	301569365	+	301568303	Chr5D	249702346	249704469	+	249703407	1.0	1.0
gene:TraesCS5D03G0461800	Chr5D	301569962	301574017	-	301571989	Chr5D	249705066	249709122	-	249707094	1.0	1.0
gene:TraesCS5D03G0462100	Chr5D	301665160	301670334	+	301667747	Chr5D	249800245	249805445	+	249802845	1.0	1.0
gene:TraesCS5D03G0462200	Chr5D	301670788	301671515	+	301671151	Chr5D	249805899	249806626	+	249806262	1.0	1.0
gene:TraesCS5D03G0462300	Chr5D	301740733	301741884	+	301741308	Chr5D	249875843	249876994	+	249876418	1.0	1.0
gene:TraesCS5D03G0462400	Chr5D	301746346	301750002	+	301748174	Chr5D	249881451	249885107	+	249883279	1.0	1.0
gene:TraesCS5D03G0462500	Chr5D	301773040	301776673	-	301774856	Chr5D	249908147	249911780	-	249909963	1.0	1.0
gene:TraesCS5D03G0462900	Chr5D	301874035	301875274	+	301874654	Chr5D	250009157	250010396	+	250009776	1.0	1.0
gene:TraesCS5D03G0463100	Chr5D	302201500	302208133	+	302204816	Chr5D	250336166	250342799	+	250339482	1.0	1.0
gene:TraesCS5D03G0463200	Chr5D	302211873	302217891	+	302214882	Chr5D	250346539	250352557	+	250349548	1.0	1.0
gene:TraesCS5D03G0463300	Chr5D	302221843	302226632	+	302224237	Chr5D	250356572	250361367	+	250358969	1.0	1.0
gene:TraesCS5D03G0463600	Chr5D	302226965	302227471	-	302227218	Chr5D	250361700	250362206	-	250361953	1.0	1.0
gene:TraesCS5D03G0463700	Chr5D	302610595	302614050	+	302612322	Chr5D	250745128	250748583	+	250746855	1.0	1.0
gene:TraesCS5D03G0463800	Chr5D	302614206	302618050	+	302616128	Chr5D	250748739	250752584	+	250750661	1.0	1.0
gene:TraesCS5D03G0464000	Chr5D	302632054	302635031	+	302633542	Chr5D	250766592	250769569	+	250768080	1.0	1.0
gene:TraesCS5D03G0464100	Chr5D	302635232	302637431	-	302636331	Chr5D	250769766	250771964	-	250770865	1.0	1.0
gene:TraesCS5D03G0464300	Chr5D	302721424	302731832	+	302726628	Chr5D	250855957	250866365	+	250861161	1.0	1.0
gene:TraesCS5D03G0464400	Chr5D	302732241	302744289	+	302738265	Chr5D	250866774	250878822	+	250872798	1.0	1.0
gene:TraesCS5D03G0464700	Chr5D	302771416	302771661	-	302771538	Chr5D	250905943	250906188	-	250906065	1.0	1.0
gene:TraesCS5D03G0464800	Chr5D	302772322	302772495	+	302772408	Chr5D	250906850	250907023	+	250906936	1.0	1.0
gene:TraesCS5D03G0464900	Chr5D	302926202	302926684	-	302926443	Chr5D	251060720	251061202	-	251060961	1.0	0.997
gene:TraesCS5D03G0465000	Chr5D	302941459	302944495	+	302942977	Chr5D	251075977	251079013	+	251077495	1.0	1.0
gene:TraesCS5D03G0465100	Chr5D	302944682	302945819	-	302945250	Chr5D	251079200	251080337	-	251079768	1.0	1.0
gene:TraesCS5D03G0465400	Chr5D	302958244	302959470	-	302958857	Chr5D	251092762	251093988	-	251093375	1.0	1.0
gene:TraesCS5D03G0465900	Chr5D	303503189	303505065	-	303504127	Chr5D	251632492	251634368	-	251633430	1.0	1.0
gene:TraesCS5D03G0466900	Chr5D	303731233	303735488	-	303733360	Chr5D	251860776	251865031	-	251862903	1.0	1.0
gene:TraesCS5D03G0467000	Chr5D	303739344	303743916	-	303741630	Chr5D	251868887	251873459	-	251871173	1.0	1.0
gene:TraesCS5D03G0467100	Chr5D	303750480	303751854	+	303751167	Chr5D	251880021	251881395	+	251880708	1.0	1.0
gene:TraesCS5D03G0467400	Chr5D	303850188	303850430	+	303850309	Chr5D	256142912	256143154	+	256143033	1.0	1.0
gene:TraesCS5D03G0468100	Chr5D	303896096	303903342	+	303899719	Chr5D	252025619	252032865	+	252029242	1.0	1.0
gene:TraesCS5D03G0468200	Chr5D	303904383	303907701	+	303906042	Chr5D	252033906	252037224	+	252035565	1.0	0.999
gene:TraesCS5D03G0468400	Chr5D	303907908	303912008	-	303909958	Chr5D	252037431	252041531	-	252039481	1.0	1.0
gene:TraesCS5D03G0468800	Chr5D	303920559	303924072	-	303922315	Chr5D	252049695	252053208	-	252051451	1.0	1.0
gene:TraesCS5D03G0469000	Chr5D	304278513	304279105	-	304278809	Chr5D	252411448	252412040	-	252411744	1.0	1.0
gene:TraesCS5D03G0469100	Chr5D	304360074	304362434	-	304361254	Chr5D	252493013	252495373	-	252494193	1.0	1.0
gene:TraesCS5D03G0469200	Chr5D	304362720	304369128	+	304365924	Chr5D	252495659	252502067	+	252498863	1.0	1.0
gene:TraesCS5D03G0469300	Chr5D	304367720	304372957	-	304370338	Chr5D	252500659	252505896	-	252503277	1.0	1.0
gene:TraesCS5D03G0469400	Chr5D	304418497	304418847	+	304418672	Chr5D	252551440	252551790	+	252551615	1.0	1.0
gene:TraesCS5D03G0470200	Chr5D	304775059	304779272	+	304777165	Chr5D	252907644	252911862	+	252909753	1.0	0.999
gene:TraesCS5D03G0470300	Chr5D	304783531	304785124	+	304784327	Chr5D	252916121	252917714	+	252916917	1.0	1.0
gene:TraesCS5D03G0470400	Chr5D	304792023	304793098	+	304792560	Chr5D	252924601	252925676	+	252925138	1.0	1.0
gene:TraesCS5D03G0470600	Chr5D	304803121	304804326	+	304803723	Chr5D	252935699	252936904	+	252936301	1.0	1.0
gene:TraesCS5D03G0470700	Chr5D	304804444	304807091	-	304805767	Chr5D	252937022	252939669	-	252938345	1.0	1.0
gene:TraesCS5D03G0470800	Chr5D	304807150	304809656	+	304808403	Chr5D	252939728	252942234	+	252940981	1.0	1.0
gene:TraesCS5D03G0471000	Chr5D	304892905	304893843	+	304893374	Chr5D	253024007	253024945	+	253024476	1.0	1.0
gene:TraesCS5D03G0471300	Chr5D	305114050	305125869	+	305119959	Chr5D	253244389	253256208	+	253250298	1.0	1.0
gene:TraesCS5D03G0471500	Chr5D	305127205	305128158	+	305127681	Chr5D	253257544	253258497	+	253258020	1.0	1.0
gene:TraesCS5D03G0471900	Chr5D	305139508	305140416	+	305139962	Chr5D	253269847	253270755	+	253270301	1.0	1.0
gene:TraesCS5D03G0472000	Chr5D	305166794	305170648	-	305168721	Chr5D	253296836	253300691	-	253298763	1.0	1.0
gene:TraesCS5D03G0472600	Chr5D	305529033	305530442	+	305529737	Chr5D	253658297	253659706	+	253659001	1.0	1.0
gene:TraesCS5D03G0473100	Chr5D	305611003	305612491	+	305611747	Chr5D	253740063	253741551	+	253740807	1.0	1.0
gene:TraesCS5D03G0473200	Chr5D	305660964	305661855	+	305661409	Chr5D	253779525	253780416	+	253779970	1.0	1.0
gene:TraesCS5D03G0473400	Chr5D	305668177	305675573	-	305671875	Chr5D	253786738	253793506	-	253790122	1.0	1.0
gene:TraesCS5D03G0473500	Chr5D	305680061	305680752	+	305680406	Chr5D	253797994	253798685	+	253798339	1.0	1.0
gene:TraesCS5D03G0473600	Chr5D	305752229	305756057	+	305754143	Chr5D	253869760	253873588	+	253871674	1.0	1.0
gene:TraesCS5D03G0473700	Chr5D	305756897	305758205	-	305757551	Chr5D	253874428	253875736	-	253875082	1.0	1.0
gene:TraesCS5D03G0473900	Chr5D	306207930	306210130	+	306209030	Chr5D	254334916	254337116	+	254336016	1.0	1.0
gene:TraesCS5D03G0474200	Chr5D	306541404	306543798	-	306542601	Chr5D	254668171	254670565	-	254669368	1.0	1.0
gene:TraesCS5D03G0475200	Chr5D	306944574	306945428	-	306945001	Chr5D	255069927	255070781	-	255070354	1.0	1.0
gene:TraesCS5D03G0475500	Chr5D	307271427	307279445	-	307275436	Chr5D	255396129	255404152	-	255400140	1.0	0.999
gene:TraesCS5D03G0475600	Chr5D	307516459	307518315	-	307517387	Chr5D	255641923	255643779	-	255642851	1.0	1.0
gene:TraesCS5D03G0475700	Chr5D	307652893	307655106	+	307653999	Chr5D	255777598	255779811	+	255778704	1.0	1.0
gene:TraesCS5D03G0476100	Chr5D	308300062	308311243	-	308305652	Chr5D	256423033	256434214	-	256428623	1.0	1.0
gene:TraesCS5D03G0476400	Chr5D	308763643	308766548	+	308765095	Chr5D	256885759	256888664	+	256887211	1.0	1.0
gene:TraesCS5D03G0476500	Chr5D	308768915	308771363	+	308770139	Chr5D	256891031	256893479	+	256892255	1.0	1.0
gene:TraesCS5D03G0476700	Chr5D	308815419	308817559	+	308816489	Chr5D	256937519	256939659	+	256938589	1.0	1.0
gene:TraesCS5D03G0476900	Chr5D	308828956	308830784	+	308829870	Chr5D	256951059	256952887	+	256951973	1.0	1.0
gene:TraesCS5D03G0477200	Chr5D	309234255	309240022	+	309237138	Chr5D	257354633	257360402	+	257357517	0.998	0.995
gene:TraesCS5D03G0477400	Chr5D	309240821	309245137	+	309242979	Chr5D	257361239	257365554	+	257363396	1.0	1.0
gene:TraesCS5D03G0477500	Chr5D	309248365	309253295	+	309250830	Chr5D	257368796	257373726	+	257371261	1.0	1.0
gene:TraesCS5D03G0478000	Chr5D	309618239	309622205	+	309620222	Chr5D	257735911	257739877	+	257737894	1.0	1.0
gene:TraesCS5D03G0478200	Chr5D	309831036	309837342	+	309834189	Chr5D	257948756	257954905	+	257951830	1.0	0.999
gene:TraesCS5D03G0478400	Chr5D	310135471	310140399	+	310137935	Chr5D	258252277	258257206	+	258254741	1.0	1.0
gene:TraesCS5D03G0478500	Chr5D	310142849	310145371	+	310144110	Chr5D	258259656	258262178	+	258260917	1.0	1.0
gene:TraesCS5D03G0478600	Chr5D	310406675	310411137	-	310408906	Chr5D	258522768	258527230	-	258524999	1.0	1.0
gene:TraesCS5D03G0478700	Chr5D	310527106	310529181	-	310528143	Chr5D	258643233	258645308	-	258644270	1.0	1.0
gene:TraesCS5D03G0479000	Chr5D	311013424	311015254	+	311014339	Chr5D	259126309	259128139	+	259127224	1.0	1.0
gene:TraesCS5D03G0479100	Chr5D	311263349	311266729	+	311265039	Chr5D	259372849	259376229	+	259374539	1.0	1.0
gene:TraesCS5D03G0479200	Chr5D	311266568	311270963	-	311268765	Chr5D	259376068	259380463	-	259378265	1.0	1.0
gene:TraesCS5D03G0479300	Chr5D	311274037	311275971	-	311275004	Chr5D	259383537	259385471	-	259384504	1.0	1.0
gene:TraesCS5D03G0479400	Chr5D	311388713	311390424	+	311389568	Chr5D	259498256	259499967	+	259499111	1.0	1.0
gene:TraesCS5D03G0479600	Chr5D	311668406	311670058	+	311669232	Chr5D	259778031	259779683	+	259778857	1.0	1.0
gene:TraesCS5D03G0479700	Chr5D	311672165	311675990	-	311674077	Chr5D	259781790	259785615	-	259783702	1.0	1.0
gene:TraesCS5D03G0479800	Chr5D	311692427	311693192	-	311692809	Chr5D	259802052	259802817	-	259802434	1.0	1.0
gene:TraesCS5D03G0480000	Chr5D	311905186	311906897	+	311906041	Chr5D	260014794	260016505	+	260015649	1.0	1.0
gene:TraesCS5D03G0480100	Chr5D	311908173	311910663	+	311909418	Chr5D	260017781	260020271	+	260019026	1.0	1.0
gene:TraesCS5D03G0480200	Chr5D	312045491	312048287	-	312046889	Chr5D	260165076	260167872	-	260166474	1.0	1.0
gene:TraesCS5D03G0480300	Chr5D	312085893	312089302	+	312087597	Chr5D	260205484	260208893	+	260207188	1.0	1.0
gene:TraesCS5D03G0480400	Chr5D	312091090	312099218	-	312095154	Chr5D	260210681	260218809	-	260214745	1.0	1.0
gene:TraesCS5D03G0480700	Chr5D	312393432	312396364	+	312394898	Chr5D	260512653	260515585	+	260514119	1.0	1.0
gene:TraesCS5D03G0480900	Chr5D	312441664	312442322	-	312441993	Chr5D	260560877	260561535	-	260561206	1.0	1.0
gene:TraesCS5D03G0481000	Chr5D	312714980	312717641	+	312716310	Chr5D	260833761	260836422	+	260835091	1.0	0.999
gene:TraesCS5D03G0481400	Chr5D	312733342	312736467	+	312734904	Chr5D	260852126	260855251	+	260853688	1.0	1.0
gene:TraesCS5D03G0481700	Chr5D	312822487	312827114	-	312824800	Chr5D	260941360	260945987	-	260943673	1.0	0.999
gene:TraesCS5D03G0481900	Chr5D	313070457	313073039	+	313071748	Chr5D	261189698	261192280	+	261190989	1.0	1.0
gene:TraesCS5D03G0482100	Chr5D	313293949	313294923	+	313294436	Chr5D	261413258	261414232	+	261413745	1.0	1.0
gene:TraesCS5D03G0482900	Chr5D	313531931	313536068	+	313533999	Chr5D	261651336	261655471	+	261653403	1.0	1.0
gene:TraesCS5D03G0483200	Chr5D	313710770	313712975	-	313711872	Chr5D	261830628	261832833	-	261831730	1.0	1.0
gene:TraesCS5D03G0483400	Chr5D	313727001	313729385	-	313728193	Chr5D	261846859	261849243	-	261848051	1.0	1.0
gene:TraesCS5D03G0483500	Chr5D	314339719	314343682	-	314341700	Chr5D	262456623	262460591	-	262458607	1.0	0.996
gene:TraesCS5D03G0483600	Chr5D	314377602	314382078	+	314379840	Chr5D	262494512	262498988	+	262496750	1.0	1.0
gene:TraesCS5D03G0483700	Chr5D	314384706	314384945	+	314384825	Chr5D	262501615	262501854	+	262501734	1.0	1.0
gene:TraesCS5D03G0483800	Chr5D	314387226	314389962	+	314388594	Chr5D	262504135	262506871	+	262505503	1.0	1.0
gene:TraesCS5D03G0484600	Chr5D	314631610	314635960	+	314633785	Chr5D	262746754	262751104	+	262748929	1.0	1.0
gene:TraesCS5D03G0485500	Chr5D	315083387	315084697	+	315084042	Chr5D	263199571	263200881	+	263200226	1.0	1.0
gene:TraesCS5D03G0486100	Chr5D	315382378	315384995	-	315383686	Chr5D	263502455	263505072	-	263503763	1.0	1.0
gene:TraesCS5D03G0486300	Chr5D	315459424	315462962	-	315461193	Chr5D	263576597	263580135	-	263578366	1.0	1.0
gene:TraesCS5D03G0486400	Chr5D	315469181	315471343	-	315470262	Chr5D	263586354	263588516	-	263587435	1.0	1.0
gene:TraesCS5D03G0486500	Chr5D	315472901	315475642	-	315474271	Chr5D	263590074	263592815	-	263591444	1.0	1.0
gene:TraesCS5D03G0486600	Chr5D	315626789	315632076	-	315629432	Chr5D	263743372	263748659	-	263746015	1.0	1.0
gene:TraesCS5D03G0486700	Chr5D	316110809	316116734	+	316113771	Chr5D	264225789	264231518	+	264228653	1.0	1.0
gene:TraesCS5D03G0487000	Chr5D	316160314	316160796	-	316160555	Chr5D	264274331	264274813	-	264274572	1.0	1.0
gene:TraesCS5D03G0487100	Chr5D	316171685	316173228	-	316172456	Chr5D	264285702	264287245	-	264286473	1.0	1.0
gene:TraesCS5D03G0487200	Chr5D	316173417	316174764	+	316174090	Chr5D	264287434	264288781	+	264288107	1.0	1.0
gene:TraesCS5D03G0487300	Chr5D	316300961	316302085	-	316301523	Chr5D	264414925	264416049	-	264415487	1.0	1.0
gene:TraesCS5D03G0487400	Chr5D	316302453	316303710	+	316303081	Chr5D	264416417	264417674	+	264417045	1.0	1.0
gene:TraesCS5D03G0487500	Chr5D	316352306	316353671	-	316352988	Chr5D	264466275	264467640	-	264466957	1.0	1.0
gene:TraesCS5D03G0487600	Chr5D	316353954	316354838	+	316354396	Chr5D	264467923	264468807	+	264468365	1.0	0.998
gene:TraesCS5D03G0487700	Chr5D	316366913	316367742	-	316367327	Chr5D	264480884	264481713	-	264481298	1.0	1.0
gene:TraesCS5D03G0487900	Chr5D	316390409	316392703	-	316391556	Chr5D	264504382	264506676	-	264505529	1.0	0.999
gene:TraesCS5D03G0488000	Chr5D	316402536	316402799	-	316402667	Chr5D	264516509	264516772	-	264516640	1.0	1.0
gene:TraesCS5D03G0488200	Chr5D	316539875	316540920	-	316540397	Chr5D	264652952	264653997	-	264653474	1.0	0.998
gene:TraesCS5D03G0488500	Chr5D	316856435	316860921	-	316858678	Chr5D	264969472	264973958	-	264971715	1.0	1.0
gene:TraesCS5D03G0488600	Chr5D	316861461	316862242	+	316861851	Chr5D	264974498	264975279	+	264974888	1.0	1.0
gene:TraesCS5D03G0488700	Chr5D	317399633	317402961	+	317401297	Chr5D	265510609	265513937	+	265512273	1.0	1.0
gene:TraesCS5D03G0489000	Chr5D	317438131	317445649	-	317441890	Chr5D	265548534	265556052	-	265552293	1.0	1.0
gene:TraesCS5D03G0489300	Chr5D	317632811	317633825	+	317633318	Chr5D	265742401	265743415	+	265742908	1.0	1.0
gene:TraesCS5D03G0489500	Chr5D	317851714	317857394	+	317854554	Chr5D	265960376	265966056	+	265963216	1.0	1.0
gene:TraesCS5D03G0489600	Chr5D	317862055	317867138	+	317864596	Chr5D	265970717	265975789	+	265973253	1.0	0.993
gene:TraesCS5D03G0489700	Chr5D	317867405	317867941	+	317867673	Chr5D	265976056	265976592	+	265976324	1.0	1.0
gene:TraesCS5D03G0489900	Chr5D	317914395	317917975	+	317916185	Chr5D	266023052	266026632	+	266024842	1.0	1.0
gene:TraesCS5D03G0490000	Chr5D	318205103	318219038	+	318212070	Chr5D	266312526	266326461	+	266319493	1.0	1.0
gene:TraesCS5D03G0490100	Chr5D	318386012	318389724	-	318387868	Chr5D	266492962	266496674	-	266494818	1.0	1.0
gene:TraesCS5D03G0490300	Chr5D	318484292	318494427	-	318489359	Chr5D	266591240	266601375	-	266596307	1.0	0.999
gene:TraesCS5D03G0490500	Chr5D	318694414	318695948	-	318695181	Chr5D	266801024	266802558	-	266801791	1.0	1.0
gene:TraesCS5D03G0490600	Chr5D	318922746	318927802	+	318925274	Chr5D	267029205	267034261	+	267031733	1.0	1.0
gene:TraesCS5D03G0490800	Chr5D	318930255	318932967	-	318931611	Chr5D	267036714	267039426	-	267038070	1.0	1.0
gene:TraesCS5D03G0490900	Chr5D	318936601	318942748	-	318939674	Chr5D	267043059	267049206	-	267046132	1.0	1.0
gene:TraesCS5D03G0491000	Chr5D	319241274	319246692	+	319243983	Chr5D	267346936	267352354	+	267349645	1.0	1.0
gene:TraesCS5D03G0491100	Chr5D	319248915	319250087	-	319249501	Chr5D	267354578	267355750	-	267355164	1.0	1.0
gene:TraesCS5D03G0491400	Chr5D	320142758	320148617	+	320145687	Chr5D	268247145	268253004	+	268250074	1.0	1.0
gene:TraesCS5D03G0491600	Chr5D	320444037	320446252	-	320445144	Chr5D	268548429	268550644	-	268549536	1.0	1.0
gene:TraesCS5D03G0492000	Chr5D	320801167	320802014	-	320801590	Chr5D	268904599	268905446	-	268905022	1.0	1.0
gene:TraesCS5D03G0492700	Chr5D	321045266	321047985	+	321046625	Chr5D	269149300	269152019	+	269150659	1.0	1.0
gene:TraesCS5D03G0492800	Chr5D	321424345	321428645	+	321426495	Chr5D	269526202	269530502	+	269528352	1.0	1.0
gene:TraesCS5D03G0492900	Chr5D	321443638	321446594	-	321445116	Chr5D	269545233	269548189	-	269546711	1.0	1.0
gene:TraesCS5D03G0493000	Chr5D	321474974	321476019	-	321475496	Chr5D	269576576	269577621	-	269577098	1.0	1.0
gene:TraesCS5D03G0493700	Chr5D	321788355	321796901	-	321792628	Chr5D	269889552	269898098	-	269893825	1.0	1.0
gene:TraesCS5D03G0493900	Chr5D	321856316	321861302	-	321858809	Chr5D	269957123	269962109	-	269959616	1.0	1.0
gene:TraesCS5D03G0494000	Chr5D	321864333	321869564	+	321866948	Chr5D	269965158	269970365	+	269967761	1.0	1.0
gene:TraesCS5D03G0494200	Chr5D	321913372	321915081	-	321914226	Chr5D	270013932	270015641	-	270014786	1.0	1.0
gene:TraesCS5D03G0494600	Chr5D	322116938	322120224	-	322118581	Chr5D	270217619	270220905	-	270219262	1.0	1.0
gene:TraesCS5D03G0494700	Chr5D	322125148	322127425	-	322126286	Chr5D	270225827	270228104	-	270226965	1.0	1.0
gene:TraesCS5D03G0495000	Chr5D	322233155	322234632	+	322233893	Chr5D	270333427	270334904	+	270334165	1.0	1.0
gene:TraesCS5D03G0495100	Chr5D	322296125	322299795	+	322297960	Chr5D	270396158	270399828	+	270397993	1.0	1.0
gene:TraesCS5D03G0495200	Chr5D	322300245	322304774	-	322302509	Chr5D	270400278	270404807	-	270402542	1.0	1.0
gene:TraesCS5D03G0495600	Chr5D	322482896	322485868	-	322484382	Chr5D	270582208	270585180	-	270583694	1.0	1.0
gene:TraesCS5D03G0496300	Chr5D	322667741	322671626	-	322669683	Chr5D	270764574	270768459	-	270766516	1.0	1.0
gene:TraesCS5D03G0496400	Chr5D	322711309	322712466	-	322711887	Chr5D	270807912	270809069	-	270808490	1.0	1.0
gene:TraesCS5D03G0496900	Chr5D	323284943	323292491	-	323288717	Chr5D	271419127	271426702	-	271422914	1.0	0.995
gene:TraesCS5D03G0497100	Chr5D	323385595	323388293	-	323386944	Chr5D	271519805	271522503	-	271521154	1.0	1.0
gene:TraesCS5D03G0497500	Chr5D	323847919	323850553	-	323849236	Chr5D	271981742	271984376	-	271983059	1.0	1.0
gene:TraesCS5D03G0497600	Chr5D	323856236	323862213	+	323859224	Chr5D	271990059	271996036	+	271993047	1.0	1.0
gene:TraesCS5D03G0497700	Chr5D	323862896	323869607	-	323866251	Chr5D	271996719	272003430	-	272000074	1.0	1.0
gene:TraesCS5D03G0498200	Chr5D	324344163	324345772	+	324344967	Chr5D	272476625	272478234	+	272477429	1.0	1.0
gene:TraesCS5D03G0498300	Chr5D	324351885	324360822	-	324356353	Chr5D	272484345	272493279	-	272488812	1.0	1.0
gene:TraesCS5D03G0498500	Chr5D	324588984	324590292	+	324589638	Chr5D	272720850	272722158	+	272721504	1.0	1.0
gene:TraesCS5D03G0498600	Chr5D	324642856	324644407	+	324643631	Chr5D	272774093	272775644	+	272774868	1.0	1.0
gene:TraesCS5D03G0498800	Chr5D	324690828	324701360	+	324696094	Chr5D	272822077	272832609	+	272827343	1.0	1.0
gene:TraesCS5D03G0499300	Chr5D	324865698	324870060	+	324867879	Chr5D	272989872	272994234	+	272992053	1.0	1.0
gene:TraesCS5D03G0499400	Chr5D	324870971	324871429	+	324871200	Chr5D	272995145	272995603	+	272995374	1.0	1.0
gene:TraesCS5D03G0499600	Chr5D	324871676	324874730	-	324873203	Chr5D	272995850	272998904	-	272997377	1.0	1.0
gene:TraesCS5D03G0499700	Chr5D	324971804	324977234	+	324974519	Chr5D	273096010	273101441	+	273098725	1.0	1.0
gene:TraesCS5D03G0499900	Chr5D	325149350	325150692	-	325150021	Chr5D	273272974	273274316	-	273273645	1.0	1.0
