gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS1D03G0485400	Chr1D	264438961	264439997	-	264439479	Chr1D	220534285	220535321	-	220534803	1.0	1.0
gene:TraesCS1D03G0485600	Chr1D	264562819	264563947	+	264563383	Chr1D	220657792	220658920	+	220658356	1.0	1.0
gene:TraesCS1D03G0485700	Chr1D	264582299	264583450	+	264582874	Chr1D	220677141	220678292	+	220677716	1.0	1.0
gene:TraesCS1D03G0485900	Chr1D	264793084	264794054	-	264793569	Chr1D	220887995	220888965	-	220888480	1.0	1.0
gene:TraesCS1D03G0486000	Chr1D	264796530	264797607	+	264797068	Chr1D	220891444	220892521	+	220891982	1.0	1.0
gene:TraesCS1D03G0486100	Chr1D	264831734	264832441	+	264832087	Chr1D	220926593	220927300	+	220926946	1.0	1.0
gene:TraesCS1D03G0486300	Chr1D	264846134	264847252	-	264846693	Chr1D	220940993	220942111	-	220941552	1.0	1.0
gene:TraesCS1D03G0486500	Chr1D	264854245	264855408	+	264854826	Chr1D	220949104	220950267	+	220949685	1.0	1.0
gene:TraesCS1D03G0486600	Chr1D	264869124	264871224	-	264870174	Chr1D	220963983	220966083	-	220965033	1.0	1.0
gene:TraesCS1D03G0486700	Chr1D	264878141	264879184	+	264878662	Chr1D	220972999	220974042	+	220973520	1.0	1.0
gene:TraesCS1D03G0486800	Chr1D	264885013	264886379	+	264885696	Chr1D	220979871	220981237	+	220980554	1.0	1.0
gene:TraesCS1D03G0486900	Chr1D	265018131	265019249	+	265018690	Chr1D	221112981	221114099	+	221113540	1.0	1.0
gene:TraesCS1D03G0487000	Chr1D	265068163	265071881	+	265070022	Chr1D	221163063	221166781	+	221164922	1.0	1.0
gene:TraesCS1D03G0487300	Chr1D	265246483	265256989	-	265251736	Chr1D	221341399	221351905	-	221346652	1.0	1.0
gene:TraesCS1D03G0487400	Chr1D	265612502	265614856	+	265613679	Chr1D	221705742	221708096	+	221706919	1.0	1.0
gene:TraesCS1D03G0487600	Chr1D	265738892	265739593	-	265739242	Chr1D	221830277	221830978	-	221830627	1.0	1.0
gene:TraesCS1D03G0489000	Chr1D	268196246	268196899	+	268196572	Chr1D	224289413	224290066	+	224289739	1.0	1.0
gene:TraesCS1D03G0489100	Chr1D	268196908	268199260	+	268198084	Chr1D	224290092	224292437	+	224291264	0.994	0.994
gene:TraesCS1D03G0490100	Chr1D	268700314	268700700	-	268700507	Chr1D	224791664	224792050	-	224791857	1.0	1.0
gene:TraesCS1D03G0490200	Chr1D	269859880	269860972	+	269860426	Chr1D	225946905	225947997	+	225947451	1.0	1.0
gene:TraesCS1D03G0490300	Chr1D	269894434	269899609	+	269897021	Chr1D	225981322	225986497	+	225983909	1.0	1.0
gene:TraesCS1D03G0490400	Chr1D	269898885	269899538	-	269899211	Chr1D	225985773	225986426	-	225986099	1.0	1.0
gene:TraesCS1D03G0490500	Chr1D	269903342	269906460	-	269904901	Chr1D	225989798	225992916	-	225991357	1.0	0.999
gene:TraesCS1D03G0490700	Chr1D	270107936	270109439	+	270108687	Chr1D	226185728	226187231	+	226186479	1.0	1.0
gene:TraesCS1D03G0490800	Chr1D	270112228	270113343	+	270112785	Chr1D	226190020	226191135	+	226190577	1.0	1.0
gene:TraesCS1D03G0491000	Chr1D	270305555	270321737	+	270313646	Chr1D	226383390	226399606	+	226391498	1.0	0.999
gene:TraesCS1D03G0491200	Chr1D	270500916	270504730	+	270502823	Chr1D	226577073	226580883	+	226578978	1.0	0.997
gene:TraesCS1D03G0492000	Chr1D	271047799	271052542	-	271050170	Chr1D	227123884	227128627	-	227126255	1.0	1.0
gene:TraesCS1D03G0492100	Chr1D	271217028	271220759	+	271218893	Chr1D	227292456	227296186	+	227294321	0.999	0.998
gene:TraesCS1D03G0492200	Chr1D	271438580	271444125	-	271441352	Chr1D	227513356	227518901	-	227516128	1.0	0.999
gene:TraesCS1D03G0492300	Chr1D	271447678	271448736	-	271448207	Chr1D	227522517	227523575	-	227523046	1.0	1.0
gene:TraesCS1D03G0492400	Chr1D	271452226	271453536	-	271452881	Chr1D	227527065	227528375	-	227527720	1.0	1.0
gene:TraesCS1D03G0492500	Chr1D	271455784	271476461	-	271466122	Chr1D	227530623	227551308	-	227540965	1.0	0.999
gene:TraesCS1D03G0492600	Chr1D	271863255	271882870	+	271873062	Chr1D	227937066	227956681	+	227946873	1.0	0.996
gene:TraesCS1D03G0492900	Chr1D	271912385	271912957	+	271912671	Chr1D	227985660	227986232	+	227985946	1.0	1.0
gene:TraesCS1D03G0493100	Chr1D	271916165	271916603	-	271916384	Chr1D	227989442	227989880	-	227989661	1.0	1.0
gene:TraesCS1D03G0493200	Chr1D	271916967	271917560	+	271917263	Chr1D	227990244	227990837	+	227990540	1.0	1.0
gene:TraesCS1D03G0493300	Chr1D	271917755	271918472	-	271918113	Chr1D	227991032	227991749	-	227991390	1.0	1.0
gene:TraesCS1D03G0493700	Chr1D	271925087	271927049	+	271926068	Chr1D	227998433	228000395	+	227999414	1.0	1.0
gene:TraesCS1D03G0493800	Chr1D	271934786	271935127	-	271934956	Chr1D	228008137	228008478	-	228008307	1.0	1.0
gene:TraesCS1D03G0493900	Chr1D	271935419	271937333	-	271936376	Chr1D	228008770	228010684	-	228009727	1.0	1.0
gene:TraesCS1D03G0494600	Chr1D	272023038	272025307	-	272024172	Chr1D	228096453	228098722	-	228097587	1.0	1.0
gene:TraesCS1D03G0494800	Chr1D	272234499	272239273	-	272236886	Chr1D	228306414	228311188	-	228308801	1.0	1.0
gene:TraesCS1D03G0495100	Chr1D	272327827	272329213	-	272328520	Chr1D	228399679	228401002	-	228400340	1.0	1.0
gene:TraesCS1D03G0495400	Chr1D	272526490	272529004	+	272527747	Chr1D	228598330	228600844	+	228599587	1.0	1.0
gene:TraesCS1D03G0495500	Chr1D	272528940	272531180	-	272530060	Chr1D	228600780	228603020	-	228601900	1.0	1.0
gene:TraesCS1D03G0496000	Chr1D	272736631	272738847	+	272737739	Chr1D	228806284	228808500	+	228807392	1.0	1.0
gene:TraesCS1D03G0496200	Chr1D	272793543	272798493	-	272796018	Chr1D	228863175	228868125	-	228865650	1.0	1.0
gene:TraesCS1D03G0496800	Chr1D	273785268	273787879	+	273786573	Chr1D	229859621	229862222	+	229860921	1.0	1.0
gene:TraesCS1D03G0497000	Chr1D	274320085	274320882	+	274320483	Chr1D	230399392	230400189	+	230399790	1.0	1.0
gene:TraesCS1D03G0497100	Chr1D	274337427	274337888	-	274337657	Chr1D	230416891	230417352	-	230417121	1.0	1.0
gene:TraesCS1D03G0497300	Chr1D	274685560	274689692	+	274687626	Chr1D	230763952	230768084	+	230766018	1.0	1.0
gene:TraesCS1D03G0498000	Chr1D	275037102	275045543	-	275041322	Chr1D	231115508	231124057	-	231119782	1.0	0.999
gene:TraesCS1D03G0498100	Chr1D	275248925	275252932	-	275250928	Chr1D	231337755	231341762	-	231339758	1.0	0.999
gene:TraesCS1D03G0498300	Chr1D	276460351	276463655	+	276462003	Chr1D	234361630	234364934	+	234363282	1.0	1.0
gene:TraesCS1D03G0498400	Chr1D	276464556	276467032	+	276465794	Chr1D	234365835	234368311	+	234367073	1.0	1.0
gene:TraesCS1D03G0498700	Chr1D	276554258	276558179	+	276556218	Chr1D	234455537	234459458	+	234457497	1.0	1.0
gene:TraesCS1D03G0499200	Chr1D	276902434	276903075	+	276902754	Chr1D	234803266	234803907	+	234803586	1.0	1.0
gene:TraesCS1D03G0499400	Chr1D	277113198	277114256	-	277113727	Chr1D	235012428	235013486	-	235012957	1.0	1.0
gene:TraesCS1D03G0499500	Chr1D	277115190	277118636	-	277116913	Chr1D	235014420	235017866	-	235016143	1.0	1.0
gene:TraesCS1D03G0499600	Chr1D	277588609	277596355	+	277592482	Chr1D	235484714	235492460	+	235488587	1.0	1.0
gene:TraesCS1D03G0499800	Chr1D	277782675	277784694	-	277783684	Chr1D	235679145	235681164	-	235680154	1.0	1.0
gene:TraesCS1D03G0499900	Chr1D	277787677	277793778	-	277790727	Chr1D	235684147	235690248	-	235687197	1.0	1.0
gene:TraesCS1D03G0500100	Chr1D	278235594	278245855	-	278240724	Chr1D	236133774	236143937	-	236138855	1.0	1.0
gene:TraesCS1D03G0500700	Chr1D	278264212	278268059	-	278266135	Chr1D	236161787	236165634	-	236163710	1.0	1.0
gene:TraesCS1D03G0500900	Chr1D	278423820	278424728	+	278424274	Chr1D	236321435	236322343	+	236321889	1.0	1.0
gene:TraesCS1D03G0501100	Chr1D	278425790	278426131	+	278425960	Chr1D	236323405	236323746	+	236323575	1.0	1.0
gene:TraesCS1D03G0501500	Chr1D	278433525	278433758	+	278433641	Chr1D	236331139	236331372	+	236331255	1.0	1.0
gene:TraesCS1D03G0501700	Chr1D	278587809	278589228	-	278588518	Chr1D	236485419	236486838	-	236486128	1.0	1.0
gene:TraesCS1D03G0501900	Chr1D	279143784	279149379	+	279146581	Chr1D	237040840	237046435	+	237043637	1.0	1.0
gene:TraesCS1D03G0502100	Chr1D	279170766	279175736	+	279173251	Chr1D	237067459	237072429	+	237069944	1.0	1.0
gene:TraesCS1D03G0502200	Chr1D	279176120	279180196	-	279178158	Chr1D	237072813	237076889	-	237074851	1.0	1.0
gene:TraesCS1D03G0502500	Chr1D	279420925	279422434	+	279421679	Chr1D	237336644	237338153	+	237337398	1.0	1.0
gene:TraesCS1D03G0503100	Chr1D	279761441	279763528	+	279762484	Chr1D	237677154	237679241	+	237678197	1.0	1.0
gene:TraesCS1D03G0503600	Chr1D	280013170	280030182	-	280021676	Chr1D	237929834	237946846	-	237938340	1.0	0.999
gene:TraesCS1D03G0503700	Chr1D	280666954	280667682	-	280667318	Chr1D	238580557	238581285	-	238580921	1.0	1.0
gene:TraesCS1D03G0503900	Chr1D	280764302	280766489	+	280765395	Chr1D	238677910	238680097	+	238679003	1.0	1.0
gene:TraesCS1D03G0504200	Chr1D	280773798	280779760	-	280776779	Chr1D	238687406	238693368	-	238690387	1.0	1.0
gene:TraesCS1D03G0504300	Chr1D	281179111	281181644	+	281180377	Chr1D	239092880	239095413	+	239094146	1.0	1.0
gene:TraesCS1D03G0504400	Chr1D	281181915	281192589	-	281187252	Chr1D	239095684	239106358	-	239101021	1.0	0.999
gene:TraesCS1D03G0504700	Chr1D	281607667	281608872	+	281608269	Chr1D	239531070	239532275	+	239531672	1.0	1.0
gene:TraesCS1D03G0504800	Chr1D	281758929	281759937	+	281759433	Chr1D	239682362	239683370	+	239682866	1.0	1.0
gene:TraesCS1D03G0504900	Chr1D	281764082	281764982	-	281764532	Chr1D	239687456	239688356	-	239687906	1.0	1.0
gene:TraesCS1D03G0505000	Chr1D	281765151	281765559	+	281765355	Chr1D	239688525	239688933	+	239688729	1.0	1.0
gene:TraesCS1D03G0505100	Chr1D	281768964	281770729	-	281769846	Chr1D	239692338	239694103	-	239693220	1.0	1.0
gene:TraesCS1D03G0505900	Chr1D	282183367	282185763	-	282184565	Chr1D	240106773	240109169	-	240107971	1.0	1.0
gene:TraesCS1D03G0506400	Chr1D	282589753	282590238	+	282589995	Chr1D	240512991	240513476	+	240513233	1.0	1.0
gene:TraesCS1D03G0506600	Chr1D	282592764	282596957	-	282594860	Chr1D	240516002	240520195	-	240518098	1.0	1.0
gene:TraesCS1D03G0506700	Chr1D	282598731	282602724	+	282600727	Chr1D	240521969	240525962	+	240523965	1.0	1.0
gene:TraesCS1D03G0506800	Chr1D	282603476	282606743	-	282605109	Chr1D	240526714	240529978	-	240528346	1.0	1.0
gene:TraesCS1D03G0507000	Chr1D	282877152	282879088	-	282878120	Chr1D	240800413	240802349	-	240801381	1.0	1.0
gene:TraesCS1D03G0507100	Chr1D	282880563	282886664	-	282883613	Chr1D	240803824	240809925	-	240806874	1.0	1.0
gene:TraesCS1D03G0507200	Chr1D	283337023	283347082	+	283342052	Chr1D	241257345	241266693	+	241262019	0.967	0.967
gene:TraesCS1D03G0507400	Chr1D	283367751	283374776	+	283371263	Chr1D	241287057	241294082	+	241290569	1.0	1.0
gene:TraesCS1D03G0507600	Chr1D	284026521	284032659	+	284029590	Chr1D	241942790	241948928	+	241945859	1.0	1.0
gene:TraesCS1D03G0507700	Chr1D	284051756	284054636	+	284053196	Chr1D	241967664	241970544	+	241969104	1.0	1.0
gene:TraesCS1D03G0507800	Chr1D	284054547	284059321	-	284056934	Chr1D	241970455	241975229	-	241972842	1.0	1.0
gene:TraesCS1D03G0508100	Chr1D	284793339	284795668	+	284794503	Chr1D	242706729	242709058	+	242707893	1.0	1.0
gene:TraesCS1D03G0508400	Chr1D	284839404	284841823	+	284840613	Chr1D	242752788	242755207	+	242753997	1.0	1.0
gene:TraesCS1D03G0508600	Chr1D	284936475	284941787	+	284939131	Chr1D	242849897	242855209	+	242852553	1.0	1.0
gene:TraesCS1D03G0508500	Chr1D	284935835	284944654	-	284940244	Chr1D	242849257	242858076	-	242853666	1.0	1.0
gene:TraesCS1D03G0508800	Chr1D	284945203	284949166	-	284947184	Chr1D	242858625	242862588	-	242860606	1.0	1.0
gene:TraesCS1D03G0508900	Chr1D	285370882	285372518	-	285371700	Chr1D	243290484	243292120	-	243291302	1.0	1.0
gene:TraesCS1D03G0509000	Chr1D	285590574	285592194	-	285591384	Chr1D	243510179	243511799	-	243510989	1.0	1.0
gene:TraesCS1D03G0509100	Chr1D	285598218	285600618	-	285599418	Chr1D	243517823	243520229	-	243519026	1.0	0.999
gene:TraesCS1D03G0509200	Chr1D	285600849	285603556	-	285602202	Chr1D	243520460	243523167	-	243521813	1.0	1.0
gene:TraesCS1D03G0509300	Chr1D	285606375	285610700	-	285608537	Chr1D	243525941	243530266	-	243528103	1.0	1.0
gene:TraesCS1D03G0509400	Chr1D	285611929	285617838	-	285614883	Chr1D	243531495	243537404	-	243534449	1.0	1.0
gene:TraesCS1D03G0509600	Chr1D	286202508	286204088	+	286203298	Chr1D	244117025	244118605	+	244117815	1.0	1.0
gene:TraesCS1D03G0509700	Chr1D	286204621	286216111	+	286210366	Chr1D	244119138	244130628	+	244124883	1.0	1.0
gene:TraesCS1D03G0509900	Chr1D	286217478	286220211	+	286218844	Chr1D	244131995	244134728	+	244133361	1.0	1.0
gene:TraesCS1D03G0510000	Chr1D	286220631	286224752	-	286222691	Chr1D	244135148	244139269	-	244137208	1.0	1.0
gene:TraesCS1D03G0510100	Chr1D	286226561	286229397	-	286227979	Chr1D	244141078	244143925	-	244142501	0.999	0.998
gene:TraesCS1D03G0510200	Chr1D	286268795	286270327	+	286269561	Chr1D	244183328	244184860	+	244184094	1.0	1.0
gene:TraesCS1D03G0510400	Chr1D	286270984	286274190	-	286272587	Chr1D	244185517	244188725	-	244187121	1.0	0.992
gene:TraesCS1D03G0510700	Chr1D	286690044	286693757	+	286691900	Chr1D	244602240	244605953	+	244604096	1.0	1.0
gene:TraesCS1D03G0510800	Chr1D	286695625	286697983	+	286696804	Chr1D	244607821	244610179	+	244609000	1.0	1.0
gene:TraesCS1D03G0511000	Chr1D	286888723	286891359	+	286890041	Chr1D	244799694	244802330	+	244801012	1.0	1.0
gene:TraesCS1D03G0511100	Chr1D	286892233	286892985	+	286892609	Chr1D	244803204	244803956	+	244803580	1.0	1.0
gene:TraesCS1D03G0511200	Chr1D	286894683	286896493	-	286895588	Chr1D	244805654	244807464	-	244806559	1.0	1.0
gene:TraesCS1D03G0511300	Chr1D	286949397	286955238	-	286952317	Chr1D	244857520	244863083	-	244860301	1.0	1.0
gene:TraesCS1D03G0511400	Chr1D	287353877	287356756	+	287355316	Chr1D	245261187	245264066	+	245262626	1.0	1.0
gene:TraesCS1D03G0511600	Chr1D	287560221	287562999	+	287561610	Chr1D	245466984	245469762	+	245468373	1.0	1.0
gene:TraesCS1D03G0511800	Chr1D	287690131	287690631	-	287690381	Chr1D	245596307	245596807	-	245596557	1.0	1.0
gene:TraesCS1D03G0511900	Chr1D	287693086	287695408	+	287694247	Chr1D	245599262	245601584	+	245600423	1.0	1.0
gene:TraesCS1D03G0512000	Chr1D	287695522	287698548	+	287697035	Chr1D	245601698	245604724	+	245603211	1.0	1.0
gene:TraesCS1D03G0512200	Chr1D	287698640	287701153	-	287699896	Chr1D	245604816	245607329	-	245606072	1.0	1.0
gene:TraesCS1D03G0512400	Chr1D	288082862	288085731	+	288084296	Chr1D	245986585	245989454	+	245988019	1.0	1.0
gene:TraesCS1D03G0512500	Chr1D	288085135	288098059	-	288091597	Chr1D	245988858	246001782	-	245995320	1.0	1.0
gene:TraesCS1D03G0512600	Chr1D	288195735	288198017	-	288196876	Chr1D	246099519	246101801	-	246100660	1.0	1.0
gene:TraesCS1D03G0512900	Chr1D	288572090	288579682	+	288575886	Chr1D	246467278	246474870	+	246471074	1.0	1.0
gene:TraesCS1D03G0513400	Chr1D	288726447	288729878	+	288728162	Chr1D	246621669	246625100	+	246623384	1.0	1.0
gene:TraesCS1D03G0513500	Chr1D	289009876	289031169	-	289020522	Chr1D	246903042	246924335	-	246913688	1.0	1.0
gene:TraesCS1D03G0513600	Chr1D	289023613	289025948	+	289024780	Chr1D	246916778	246919114	+	246917946	1.0	1.0
gene:TraesCS1D03G0513800	Chr1D	289278032	289280249	+	289279140	Chr1D	247170097	247172314	+	247171205	1.0	1.0
gene:TraesCS1D03G0514100	Chr1D	289385666	289386539	+	289386102	Chr1D	247277423	247278296	+	247277859	1.0	1.0
gene:TraesCS1D03G0514300	Chr1D	289386743	289390033	-	289388388	Chr1D	247278500	247281790	-	247280145	1.0	1.0
gene:TraesCS1D03G0514600	Chr1D	290088523	290099980	-	290094251	Chr1D	247988958	248000448	-	247994703	1.0	1.0
gene:TraesCS1D03G0514700	Chr1D	290725784	290746688	+	290736236	Chr1D	248620189	248641080	+	248630634	1.0	1.0
gene:TraesCS1D03G0515200	Chr1D	290789826	290791276	+	290790551	Chr1D	248683999	248685449	+	248684724	1.0	1.0
gene:TraesCS1D03G0515300	Chr1D	290804768	290806395	+	290805581	Chr1D	248698754	248700381	+	248699567	1.0	1.0
gene:TraesCS1D03G0516200	Chr1D	291187167	291188945	+	291188056	Chr1D	249081089	249082867	+	249081978	1.0	1.0
gene:TraesCS1D03G0516600	Chr1D	291499634	291500101	+	291499867	Chr1D	249391943	249392410	+	249392176	1.0	1.0
gene:TraesCS1D03G0516700	Chr1D	291532161	291533036	-	291532598	Chr1D	249424490	249425365	-	249424927	1.0	1.0
gene:TraesCS1D03G0516900	Chr1D	291542176	291549099	-	291545637	Chr1D	249434505	249441428	-	249437966	1.0	1.0
gene:TraesCS1D03G0517000	Chr1D	291578220	291579079	+	291578649	Chr1D	249470567	249471426	+	249470996	1.0	1.0
gene:TraesCS1D03G0517200	Chr1D	292028203	292034799	+	292031501	Chr1D	249918984	249925580	+	249922282	1.0	1.0
gene:TraesCS1D03G0517300	Chr1D	292113843	292120482	-	292117162	Chr1D	250004662	250011301	-	250007981	1.0	1.0
gene:TraesCS1D03G0517600	Chr1D	292230692	292233747	-	292232219	Chr1D	250121488	250124543	-	250123015	1.0	1.0
gene:TraesCS1D03G0517700	Chr1D	292407115	292408807	+	292407961	Chr1D	250297566	250299258	+	250298412	1.0	1.0
gene:TraesCS1D03G0517800	Chr1D	292410563	292412244	-	292411403	Chr1D	250301014	250302695	-	250301854	1.0	1.0
gene:TraesCS1D03G0517900	Chr1D	292414449	292415319	-	292414884	Chr1D	250304900	250305770	-	250305335	1.0	1.0
gene:TraesCS1D03G0518300	Chr1D	292592747	292596011	+	292594379	Chr1D	250482248	250485512	+	250483880	1.0	1.0
gene:TraesCS1D03G0518700	Chr1D	293074558	293079221	+	293076889	Chr1D	250962376	250967036	+	250964706	1.0	0.998
gene:TraesCS1D03G0518800	Chr1D	293135462	293135950	-	293135706	Chr1D	251023275	251023763	-	251023519	1.0	1.0
gene:TraesCS1D03G0518900	Chr1D	293136042	293136719	-	293136380	Chr1D	251023855	251024532	-	251024193	1.0	1.0
gene:TraesCS1D03G0519200	Chr1D	293137492	293137905	-	293137698	Chr1D	251025305	251025718	-	251025511	1.0	1.0
gene:TraesCS1D03G0519400	Chr1D	293334688	293336019	-	293335353	Chr1D	251221933	251223262	-	251222597	0.996	0.994
gene:TraesCS1D03G0519500	Chr1D	293338803	293341207	-	293340005	Chr1D	251226049	251228453	-	251227251	0.997	0.995
gene:TraesCS1D03G0519600	Chr1D	293427154	293431832	-	293429493	Chr1D	251314377	251319055	-	251316716	1.0	1.0
gene:TraesCS1D03G0519700	Chr1D	293710929	293713374	+	293712151	Chr1D	251608556	251610960	+	251609758	1.0	0.977
gene:TraesCS1D03G0520000	Chr1D	294116347	294120058	+	294118202	Chr1D	252010866	252014576	+	252012721	1.0	1.0
gene:TraesCS1D03G0520300	Chr1D	294162488	294165862	-	294164175	Chr1D	252056996	252060370	-	252058683	1.0	1.0
gene:TraesCS1D03G0520400	Chr1D	294210232	294212664	-	294211448	Chr1D	252104815	252107247	-	252106031	1.0	1.0
gene:TraesCS1D03G0521000	Chr1D	294423516	294427499	+	294425507	Chr1D	252317789	252321772	+	252319780	1.0	1.0
gene:TraesCS1D03G0521300	Chr1D	294433506	294433973	-	294433739	Chr1D	252327779	252328246	-	252328012	1.0	1.0
gene:TraesCS1D03G0521400	Chr1D	294434795	294436186	+	294435490	Chr1D	252329068	252330459	+	252329763	1.0	1.0
gene:TraesCS1D03G0521500	Chr1D	294441293	294441889	-	294441591	Chr1D	252335566	252336162	-	252335864	1.0	1.0
gene:TraesCS1D03G0521800	Chr1D	294475760	294476227	+	294475993	Chr1D	252370055	252370522	+	252370288	1.0	1.0
gene:TraesCS1D03G0521900	Chr1D	294712862	294717484	-	294715173	Chr1D	252606284	252610906	-	252608595	1.0	1.0
gene:TraesCS1D03G0522200	Chr1D	295158862	295161683	+	295160272	Chr1D	253039586	253042407	+	253040996	1.0	0.999
gene:TraesCS1D03G0522300	Chr1D	295206719	295207871	+	295207295	Chr1D	253087564	253088716	+	253088140	1.0	1.0
gene:TraesCS1D03G0522900	Chr1D	295916831	295918031	+	295917431	Chr1D	253789531	253790731	+	253790131	1.0	1.0
gene:TraesCS1D03G0523000	Chr1D	296013905	296020062	+	296016983	Chr1D	253886403	253892560	+	253889481	1.0	0.998
gene:TraesCS1D03G0523200	Chr1D	296083849	296085418	+	296084633	Chr1D	253956365	253957934	+	253957149	1.0	1.0
gene:TraesCS1D03G0523300	Chr1D	296149082	296150677	+	296149879	Chr1D	254021591	254023186	+	254022388	1.0	1.0
gene:TraesCS1D03G0523400	Chr1D	296216862	296219195	+	296218028	Chr1D	254089392	254091725	+	254090558	1.0	1.0
gene:TraesCS1D03G0523500	Chr1D	296231879	296232709	+	296232294	Chr1D	254104409	254105239	+	254104824	1.0	1.0
gene:TraesCS1D03G0523600	Chr1D	296238173	296239412	-	296238792	Chr1D	254110703	254111942	-	254111322	1.0	1.0
gene:TraesCS1D03G0524100	Chr1D	296526297	296529165	+	296527731	Chr1D	254397130	254399998	+	254398564	1.0	1.0
gene:TraesCS1D03G0524300	Chr1D	296529903	296534886	-	296532394	Chr1D	254400736	254405719	-	254403227	1.0	1.0
gene:TraesCS1D03G0524400	Chr1D	296535495	296537964	-	296536729	Chr1D	254406328	254408797	-	254407562	1.0	1.0
gene:TraesCS1D03G0524600	Chr1D	296555678	296557093	-	296556385	Chr1D	254427079	254428494	-	254427786	1.0	1.0
gene:TraesCS1D03G0524700	Chr1D	296571472	296572659	-	296572065	Chr1D	254442873	254444060	-	254443466	1.0	1.0
gene:TraesCS1D03G0525100	Chr1D	296753709	296754800	+	296754254	Chr1D	254624597	254625688	+	254625142	1.0	1.0
gene:TraesCS1D03G0525200	Chr1D	296822369	296822701	+	296822535	Chr1D	254693231	254693563	+	254693397	1.0	1.0
gene:TraesCS1D03G0525400	Chr1D	296828610	296830831	-	296829720	Chr1D	254699472	254701693	-	254700582	1.0	1.0
gene:TraesCS1D03G0525500	Chr1D	296839804	296841333	+	296840568	Chr1D	254710720	254712249	+	254711484	1.0	1.0
gene:TraesCS1D03G0525700	Chr1D	297024556	297026789	+	297025672	Chr1D	254894919	254897152	+	254896035	1.0	1.0
gene:TraesCS1D03G0525900	Chr1D	297083777	297088932	-	297086354	Chr1D	254954141	254959296	-	254956718	1.0	1.0
gene:TraesCS1D03G0526000	Chr1D	297356088	297360283	+	297358185	Chr1D	255225999	255230194	+	255228096	1.0	1.0
gene:TraesCS1D03G0526100	Chr1D	297360401	297363124	-	297361762	Chr1D	255230312	255233035	-	255231673	1.0	1.0
gene:TraesCS1D03G0526300	Chr1D	297749066	297751296	+	297750181	Chr1D	255617855	255620085	+	255618970	1.0	1.0
gene:TraesCS1D03G0526400	Chr1D	297758809	297761855	+	297760332	Chr1D	255627663	255630709	+	255629186	1.0	1.0
gene:TraesCS1D03G0526600	Chr1D	297800459	297800956	+	297800707	Chr1D	255669312	255669809	+	255669560	1.0	1.0
gene:TraesCS1D03G0526700	Chr1D	297886992	297893162	-	297890077	Chr1D	255756518	255762377	-	255759447	1.0	1.0
gene:TraesCS1D03G0526900	Chr1D	297893891	297895746	+	297894818	Chr1D	255763106	255764961	+	255764033	1.0	1.0
gene:TraesCS1D03G0527000	Chr1D	298014211	298016987	+	298015599	Chr1D	255883325	255886258	+	255884791	1.0	1.0
gene:TraesCS1D03G0527200	Chr1D	298053208	298053996	+	298053602	Chr1D	255922480	255923268	+	255922874	1.0	1.0
gene:TraesCS1D03G0527300	Chr1D	298147411	298149367	+	298148389	Chr1D	256016804	256018760	+	256017782	1.0	1.0
gene:TraesCS1D03G0527400	Chr1D	298150882	298153115	-	298151998	Chr1D	256020275	256022508	-	256021391	1.0	1.0
gene:TraesCS1D03G0527600	Chr1D	298153406	298154336	+	298153871	Chr1D	256022799	256023729	+	256023264	1.0	1.0
gene:TraesCS1D03G0528000	Chr1D	298442178	298449300	+	298445739	Chr1D	256310457	256317585	+	256314021	0.999	0.999
gene:TraesCS1D03G0528100	Chr1D	298571127	298581495	+	298576311	Chr1D	256439392	256449760	+	256444576	1.0	1.0
gene:TraesCS1D03G0528300	Chr1D	298775463	298778860	-	298777161	Chr1D	256643143	256646540	-	256644841	1.0	1.0
gene:TraesCS1D03G0528400	Chr1D	298881005	298886364	+	298883684	Chr1D	256748716	256754075	+	256751395	1.0	1.0
gene:TraesCS1D03G0528600	Chr1D	298967015	298972397	+	298969706	Chr1D	256834964	256840346	+	256837655	1.0	1.0
gene:TraesCS1D03G0528800	Chr1D	299111921	299112879	-	299112400	Chr1D	256979400	256980358	-	256979879	1.0	1.0
gene:TraesCS1D03G0528900	Chr1D	299122259	299124113	+	299123186	Chr1D	256989738	256991592	+	256990665	1.0	1.0
gene:TraesCS1D03G0529000	Chr1D	299163771	299173730	-	299168750	Chr1D	257030892	257040851	-	257035871	1.0	1.0
gene:TraesCS1D03G0529400	Chr1D	299402403	299403832	+	299403117	Chr1D	257256657	257258086	+	257257371	1.0	0.998
gene:TraesCS1D03G0530100	Chr1D	299611613	299615773	-	299613693	Chr1D	257464304	257468212	-	257466258	1.0	1.0
gene:TraesCS1D03G0530300	Chr1D	299616209	299617012	-	299616610	Chr1D	257468648	257469451	-	257469049	1.0	1.0
gene:TraesCS1D03G0530400	Chr1D	299617590	299625849	-	299621719	Chr1D	257470029	257478288	-	257474158	1.0	1.0
gene:TraesCS1D03G0530500	Chr1D	299628493	299630357	+	299629425	Chr1D	257480932	257482796	+	257481864	1.0	1.0
gene:TraesCS1D03G0530600	Chr1D	299793746	299795917	+	299794831	Chr1D	257645384	257647555	+	257646469	1.0	1.0
gene:TraesCS1D03G0530700	Chr1D	299800096	299804033	+	299802064	Chr1D	257651734	257655671	+	257653702	1.0	0.999
