gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS3A03G0330600	Chr3A	134407848	134416294	+	134412071	Chr3A	129596250	129604696	+	129600473	1.0	1.0	collinear
gene:TraesCS3A03G0330800	Chr3A	134639413	134643923	+	134641668	Chr3A	129826443	129831057	+	129828750	1.0	1.0	collinear
gene:TraesCS3A03G0330900	Chr3A	134646158	134650717	+	134648437	Chr3A	129833292	129837851	+	129835571	1.0	1.0	collinear
gene:TraesCS3A03G0331000	Chr3A	134686833	134691425	+	134689129	Chr3A	129874860	129879452	+	129877156	1.0	1.0	collinear
gene:TraesCS3A03G0331600	Chr3A	135529967	135533143	+	135531555	Chr3A	130717158	130720334	+	130718746	1.0	1.0	collinear
gene:TraesCS3A03G0331800	Chr3A	135536422	135543614	-	135540018	Chr3A	130723613	130730805	-	130727209	1.0	1.0	collinear
gene:TraesCS3A03G0331900	Chr3A	135544318	135552054	-	135548186	Chr3A	130731509	130739366	-	130735437	1.0	1.0	collinear
gene:TraesCS3A03G0332200	Chr3A	136010329	136011331	+	136010830	Chr3A	131194911	131195913	+	131195412	1.0	1.0	collinear
gene:TraesCS3A03G0332300	Chr3A	136012970	136020031	-	136016500	Chr3A	131197591	131204652	-	131201121	1.0	0.999	collinear
gene:TraesCS3A03G0333000	Chr3A	136720764	136721806	-	136721285	Chr3A	131907359	131908401	-	131907880	1.0	1.0	collinear
gene:TraesCS3A03G0333100	Chr3A	136774056	136776291	-	136775173	Chr3A	131960673	131962908	-	131961790	1.0	1.0	collinear
gene:TraesCS3A03G0333400	Chr3A	136836089	136839267	+	136837678	Chr3A	132030503	132033681	+	132032092	1.0	1.0	collinear
gene:TraesCS3A03G0333500	Chr3A	136839903	136842581	+	136841242	Chr3A	132034317	132036995	+	132035656	1.0	1.0	collinear
gene:TraesCS3A03G0333600	Chr3A	136847891	136848772	+	136848331	Chr3A	132042305	132043186	+	132042745	1.0	1.0	collinear
gene:TraesCS3A03G0333700	Chr3A	137384200	137384559	+	137384379	Chr3A	132577206	132577565	+	132577385	1.0	1.0	collinear
gene:TraesCS3A03G0334000	Chr3A	137467807	137471002	-	137469404	Chr3A	132660195	132663363	-	132661779	1.0	0.999	collinear
gene:TraesCS3A03G0334600	Chr3A	138413838	138415616	+	138414727	Chr3A	133607554	133609332	+	133608443	1.0	1.0	collinear
gene:TraesCS3A03G0335100	Chr3A	138430246	138432965	-	138431605	Chr3A	133623956	133626675	-	133625315	1.0	1.0	collinear
gene:TraesCS3A03G0335300	Chr3A	138532887	138538549	-	138535718	Chr3A	133726662	133732324	-	133729493	1.0	1.0	collinear
gene:TraesCS3A03G0335400	Chr3A	138612483	138615451	+	138613967	Chr3A	133806392	133809360	+	133807876	1.0	1.0	collinear
gene:TraesCS3A03G0335500	Chr3A	138693844	138694724	-	138694284	Chr3A	133887639	133888519	-	133888079	1.0	1.0	collinear
gene:TraesCS3A03G0335900	Chr3A	139390644	139405010	-	139397827	Chr3A	134443611	134445680	-	134444645	0.921	0.921	collinear
gene:TraesCS3A03G0336300	Chr3A	139426705	139429333	-	139428019	Chr3A	134479006	134481634	-	134480320	1.0	0.999	collinear
gene:TraesCS3A03G0336400	Chr3A	139435950	139436366	+	139436158	Chr3A	134488010	134488426	+	134488218	1.0	1.0	collinear
gene:TraesCS3A03G0336500	Chr3A	139440467	139446069	-	139443268	Chr3A	134492295	134497897	-	134495096	1.0	1.0	collinear
gene:TraesCS3A03G0336600	Chr3A	139529752	139530286	+	139530019	Chr3A	134581673	134582207	+	134581940	1.0	1.0	collinear
gene:TraesCS3A03G0336700	Chr3A	139532361	139532892	-	139532626	Chr3A	134584282	134584813	-	134584547	1.0	1.0	collinear
gene:TraesCS3A03G0336800	Chr3A	139535751	139541817	-	139538784	Chr3A	134588698	134594764	-	134591731	1.0	1.0	collinear
gene:TraesCS3A03G0336900	Chr3A	139543414	139549165	-	139546289	Chr3A	134596361	134602200	-	134599280	1.0	1.0	collinear
gene:TraesCS3A03G0337400	Chr3A	139650751	139654757	-	139652754	Chr3A	134704111	134708113	-	134706112	1.0	1.0	collinear
gene:TraesCS3A03G0337600	Chr3A	139705502	139705840	-	139705671	Chr3A	134758852	134759190	-	134759021	1.0	1.0	collinear
gene:TraesCS3A03G0338200	Chr3A	139717574	139721459	+	139719516	Chr3A	134770779	134774664	+	134772721	1.0	1.0	collinear
gene:TraesCS3A03G0338300	Chr3A	139720346	139727962	-	139724154	Chr3A	134773551	134781167	-	134777359	1.0	1.0	collinear
gene:TraesCS3A03G0338400	Chr3A	139731963	139732586	+	139732274	Chr3A	134785247	134785870	+	134785558	1.0	1.0	collinear
gene:TraesCS3A03G0338500	Chr3A	139784064	139794761	-	139789412	Chr3A	134837585	134848307	-	134842946	1.0	1.0	collinear
gene:TraesCS3A03G0338700	Chr3A	139853908	139854624	+	139854266	Chr3A	134907449	134908165	+	134907807	1.0	1.0	collinear
gene:TraesCS3A03G0338800	Chr3A	139859846	139866269	+	139863057	Chr3A	134913387	134919541	+	134916464	1.0	1.0	collinear
gene:TraesCS3A03G0338900	Chr3A	139869075	139875926	+	139872500	Chr3A	134922509	134928911	+	134925710	0.949	0.949	collinear
gene:TraesCS3A03G0339000	Chr3A	140087547	140092529	-	140090038	Chr3A	135141566	135146548	-	135144057	1.0	1.0	collinear
gene:TraesCS3A03G0339400	Chr3A	140104470	140108714	-	140106592	Chr3A	135158605	135162849	-	135160727	1.0	1.0	collinear
gene:TraesCS3A03G0339600	Chr3A	140123849	140127319	+	140125584	Chr3A	135177384	135180854	+	135179119	1.0	1.0	collinear
gene:TraesCS3A03G0339700	Chr3A	140129299	140131293	+	140130296	Chr3A	135182834	135184828	+	135183831	1.0	1.0	collinear
gene:TraesCS3A03G0340200	Chr3A	140143153	140144667	+	140143910	Chr3A	135196688	135198202	+	135197445	1.0	1.0	collinear
gene:TraesCS3A03G0340400	Chr3A	140222743	140223187	-	140222965	Chr3A	135274687	135275131	-	135274909	1.0	1.0	collinear
gene:TraesCS3A03G0340500	Chr3A	140279665	140283193	-	140281429	Chr3A	135331156	135334684	-	135332920	1.0	1.0	collinear
gene:TraesCS3A03G0340800	Chr3A	142384562	142386360	+	142385461	Chr3A	137431471	137433269	+	137432370	1.0	1.0	collinear
gene:TraesCS3A03G0340900	Chr3A	142386576	142390926	-	142388751	Chr3A	137433485	137437835	-	137435660	1.0	1.0	collinear
gene:TraesCS3A03G0341100	Chr3A	142392118	142395426	-	142393772	Chr3A	137439027	137442335	-	137440681	1.0	1.0	collinear
gene:TraesCS3A03G0341200	Chr3A	142401334	142405013	-	142403173	Chr3A	137448243	137451922	-	137450082	1.0	1.0	collinear
gene:TraesCS3A03G0342000	Chr3A	142446276	142446527	-	142446401	Chr3A	137493186	137493437	-	137493311	1.0	1.0	collinear
gene:TraesCS3A03G0342300	Chr3A	142515185	142516956	-	142516070	Chr3A	137561957	137563724	-	137562840	1.0	1.0	collinear
gene:TraesCS3A03G0342900	Chr3A	142889479	142891821	+	142890650	Chr3A	137935211	137937553	+	137936382	1.0	1.0	collinear
gene:TraesCS3A03G0343000	Chr3A	142894569	142896848	+	142895708	Chr3A	137940301	137942580	+	137941440	1.0	1.0	collinear
gene:TraesCS3A03G0343100	Chr3A	142948731	142953204	+	142950967	Chr3A	137994538	137999011	+	137996774	1.0	1.0	collinear
gene:TraesCS3A03G0343200	Chr3A	142961161	142963227	+	142962194	Chr3A	138006970	138009036	+	138008003	1.0	1.0	collinear
gene:TraesCS3A03G0343300	Chr3A	142968531	142972152	-	142970341	Chr3A	138014340	138017961	-	138016150	1.0	0.999	collinear
gene:TraesCS3A03G0343400	Chr3A	143004258	143005066	-	143004662	Chr3A	138050057	138050865	-	138050461	1.0	0.998	collinear
gene:TraesCS3A03G0343600	Chr3A	143192150	143197755	+	143194952	Chr3A	138238042	138243648	+	138240845	1.0	0.999	collinear
gene:TraesCS3A03G0343800	Chr3A	143295719	143314325	+	143305022	Chr3A	138341198	138359229	+	138350213	1.0	1.0	collinear
gene:TraesCS3A03G0344100	Chr3A	144119754	144120809	+	144120281	Chr3A	139178123	139179178	+	139178650	1.0	0.999	collinear
gene:TraesCS3A03G0344300	Chr3A	145755980	145758607	-	145757293	Chr3A	140310673	140313300	-	140311986	1.0	1.0	collinear
gene:TraesCS3A03G0344500	Chr3A	145759037	145760753	+	145759895	Chr3A	140313730	140315446	+	140314588	1.0	0.995	collinear
gene:TraesCS3A03G0344600	Chr3A	145761643	145766407	+	145764025	Chr3A	140316361	140321124	+	140318742	0.998	0.997	collinear
gene:TraesCS3A03G0344700	Chr3A	145766487	145768650	-	145767568	Chr3A	140321204	140323367	-	140322285	1.0	0.996	collinear
gene:TraesCS3A03G0344800	Chr3A	146120694	146123356	+	146122025	Chr3A	140702830	140705492	+	140704161	1.0	0.998	collinear
gene:TraesCS3A03G0344900	Chr3A	146133349	146133892	+	146133620	Chr3A	140715486	140716029	+	140715757	1.0	0.986	collinear
gene:TraesCS3A03G0345200	Chr3A	147483232	147487096	+	147485164	Chr3A	142103180	142107044	+	142105112	1.0	0.998	collinear
gene:TraesCS3A03G0346300	Chr3A	147941292	147943396	-	147942344	Chr3A	142597324	142599427	-	142598375	1.0	0.997	collinear
gene:TraesCS3A03G0346800	Chr3A	148039103	148040082	-	148039592	Chr3A	142695101	142696080	-	142695590	1.0	0.992	collinear
gene:TraesCS3A03G0346900	Chr3A	148040972	148044848	-	148042910	Chr3A	142696966	142700843	-	142698904	1.0	0.997	collinear
gene:TraesCS3A03G0347200	Chr3A	148079963	148088393	-	148084178	Chr3A	142723730	142732159	-	142727944	0.999	0.996	collinear
gene:TraesCS3A03G0347500	Chr3A	149080034	149088513	+	149084273	Chr3A	143775607	143783874	+	143779740	0.999	0.997	collinear
gene:TraesCS3A03G0347800	Chr3A	149097581	149105675	+	149101628	Chr3A	143793102	143800907	+	143797004	1.0	0.998	collinear
gene:TraesCS3A03G0348000	Chr3A	149115227	149117983	-	149116605	Chr3A	143809073	143811828	-	143810450	0.999	0.996	collinear
gene:TraesCS3A03G0348100	Chr3A	149291819	149292889	+	149292354	Chr3A	144002491	144003561	+	144003026	1.0	0.988	collinear
gene:TraesCS3A03G0348200	Chr3A	149293123	149293578	-	149293350	Chr3A	144003795	144004250	-	144004022	1.0	0.997	collinear
gene:TraesCS3A03G0348600	Chr3A	149417780	149422739	+	149420259	Chr3A	144128811	144133770	+	144131290	1.0	1.0	collinear
gene:TraesCS3A03G0348800	Chr3A	149787331	149789063	-	149788197	Chr3A	144545108	144546840	-	144545974	1.0	0.997	collinear
gene:TraesCS3A03G0349400	Chr3A	151499049	151509169	+	151504109	Chr3A	146305731	146315828	+	146310779	0.999	0.997	collinear
gene:TraesCS3A03G0349900	Chr3A	151535120	151537938	+	151536529	Chr3A	146343918	146346733	+	146345325	0.995	0.992	collinear
gene:TraesCS3A03G0350000	Chr3A	151544471	151550618	-	151547544	Chr3A	146353258	146359405	-	146356331	1.0	0.998	collinear
gene:TraesCS3A03G0350300	Chr3A	152296621	152299289	-	152297955	Chr3A	146930390	146933246	-	146931818	1.0	0.924	collinear
gene:TraesCS3A03G0350400	Chr3A	152446704	152447965	-	152447334	Chr3A	147053636	147054897	-	147054266	1.0	0.996	collinear
gene:TraesCS3A03G0350500	Chr3A	152498340	152500914	+	152499627	Chr3A	147151394	147153968	+	147152681	1.0	0.998	collinear
gene:TraesCS3A03G0350700	Chr3A	152531106	152535780	-	152533443	Chr3A	147184310	147188984	-	147186647	0.999	0.998	collinear
gene:TraesCS3A03G0351000	Chr3A	153397573	153398973	+	153398273	Chr3A	148034053	148035450	+	148034751	0.997	0.997	collinear
gene:TraesCS3A03G0351200	Chr3A	154056428	154061513	+	154058970	Chr3A	148645897	148650998	+	148648447	1.0	0.995	collinear
gene:TraesCS3A03G0351300	Chr3A	154062037	154063959	+	154062998	Chr3A	148651518	148653442	+	148652480	1.0	0.992	collinear
gene:TraesCS3A03G0351500	Chr3A	154359692	154362368	+	154361030	Chr3A	148899371	148902045	+	148900708	1.0	0.998	collinear
gene:TraesCS3A03G0351600	Chr3A	154371265	154376047	+	154373656	Chr3A	148911330	148916112	+	148913721	1.0	1.0	collinear
gene:TraesCS3A03G0352200	Chr3A	154403911	154406247	+	154405079	Chr3A	148944304	148946639	+	148945471	0.999	0.995	collinear
gene:TraesCS3A03G0352700	Chr3A	154457040	154474551	-	154465795	Chr3A	149015585	149033064	-	149024324	1.0	0.979	collinear
gene:TraesCS3A03G0352800	Chr3A	154497270	154503596	+	154500433	Chr3A	149056428	149062794	+	149059611	0.996	0.991	collinear
gene:TraesCS3A03G0353400	Chr3A	154944373	154944736	-	154944554	Chr3A	149523672	149524034	-	149523853	0.997	0.983	collinear
gene:TraesCS3A03G0354300	Chr3A	155014960	155018474	-	155016717	Chr3A	149593199	149596712	-	149594955	1.0	0.997	collinear
gene:TraesCS3A03G0354600	Chr3A	155478232	155478964	+	155478598	Chr3A	150103344	150104076	+	150103710	1.0	0.983	collinear
gene:TraesCS3A03G0355300	Chr3A	155617032	155620102	+	155618567	Chr3A	150243407	150246477	+	150244942	1.0	1.0	collinear
gene:TraesCS3A03G0355500	Chr3A	155620241	155621373	-	155620807	Chr3A	150246616	150247748	-	150247182	1.0	1.0	collinear
gene:TraesCS3A03G0355600	Chr3A	155623027	155631716	-	155627371	Chr3A	150249402	150257940	-	150253671	1.0	1.0	collinear
gene:TraesCS3A03G0355700	Chr3A	155632879	155637308	-	155635093	Chr3A	150259103	150263532	-	150261317	1.0	1.0	collinear
gene:TraesCS3A03G0356000	Chr3A	155901259	155910769	+	155906014	Chr3A	150525635	150535203	+	150530419	0.996	0.995	collinear
gene:TraesCS3A03G0356100	Chr3A	155915747	155917217	-	155916482	Chr3A	150540181	150541651	-	150540916	1.0	1.0	collinear
gene:TraesCS3A03G0356400	Chr3A	156008243	156012256	-	156010249	Chr3A	150636647	150640660	-	150638653	1.0	1.0	collinear
gene:TraesCS3A03G0356900	Chr3A	156711612	156722232	+	156716922	Chr3A	151338565	151349333	+	151343949	1.0	1.0	collinear
gene:TraesCS3A03G0357100	Chr3A	157018679	157018942	-	157018810	Chr3A	151646325	151646588	-	151646456	1.0	1.0	collinear
gene:TraesCS3A03G0357400	Chr3A	157080881	157085106	-	157082993	Chr3A	151708573	151712856	-	151710714	1.0	1.0	collinear
gene:TraesCS3A03G0357500	Chr3A	157094997	157095284	+	157095140	Chr3A	151722746	151723033	+	151722889	1.0	1.0	collinear
gene:TraesCS3A03G0357600	Chr3A	157126685	157127491	+	157127088	Chr3A	151754333	151755139	+	151754736	1.0	0.998	collinear
gene:TraesCS3A03G0357900	Chr3A	157841408	157849119	+	157845263	Chr3A	152465864	152473575	+	152469719	1.0	0.999	collinear
gene:TraesCS3A03G0358000	Chr3A	157849575	157851274	-	157850424	Chr3A	152474031	152475768	-	152474899	1.0	0.965	collinear
gene:TraesCS3A03G0358200	Chr3A	158013888	158015860	+	158014874	Chr3A	152636579	152638551	+	152637565	1.0	1.0	collinear
gene:TraesCS3A03G0358300	Chr3A	158017022	158017893	+	158017457	Chr3A	152639709	152640580	+	152640144	1.0	1.0	collinear
gene:TraesCS3A03G0358800	Chr3A	158056233	158064391	-	158060312	Chr3A	152677729	152685887	-	152681808	1.0	0.999	collinear
gene:TraesCS3A03G0359000	Chr3A	158227327	158234723	-	158231025	Chr3A	152848741	152856136	-	152852438	1.0	1.0	collinear
gene:TraesCS3A03G0359100	Chr3A	158734869	158745452	-	158740160	Chr3A	153355551	153366114	-	153360832	1.0	1.0	collinear
gene:TraesCS3A03G0359600	Chr3A	159235198	159239483	+	159237340	Chr3A	153855897	153860273	+	153858085	1.0	0.927	collinear
gene:TraesCS3A03G0359800	Chr3A	159258185	159259248	+	159258716	Chr3A	153879120	153880183	+	153879651	1.0	1.0	collinear
gene:TraesCS3A03G0360000	Chr3A	160045732	160053704	+	160049718	Chr3A	154663149	154671121	+	154667135	1.0	1.0	collinear
gene:TraesCS3A03G0360300	Chr3A	160058052	160059948	+	160059000	Chr3A	154675469	154677365	+	154676417	1.0	1.0	collinear
gene:TraesCS3A03G0360400	Chr3A	160060052	160065531	+	160062791	Chr3A	154677469	154682947	+	154680208	1.0	1.0	collinear
gene:TraesCS3A03G0361100	Chr3A	160652355	160654085	+	160653220	Chr3A	155256426	155258156	+	155257291	1.0	1.0	collinear
gene:TraesCS3A03G0361300	Chr3A	161004801	161006886	+	161005843	Chr3A	155609039	155611124	+	155610081	1.0	1.0	collinear
gene:TraesCS3A03G0361700	Chr3A	161154404	161156081	-	161155242	Chr3A	155758865	155760542	-	155759703	1.0	1.0	collinear
gene:TraesCS3A03G0362100	Chr3A	161423030	161425200	-	161424115	Chr3A	156027268	156029438	-	156028353	1.0	1.0	collinear
gene:TraesCS3A03G0363500	Chr3A	162142004	162148774	+	162145389	Chr3A	156747084	156753854	+	156750469	1.0	1.0	collinear
gene:TraesCS3A03G0363600	Chr3A	162148997	162156430	+	162152713	Chr3A	156754077	156761510	+	156757793	1.0	1.0	collinear
gene:TraesCS3A03G0364300	Chr3A	162736617	162741402	+	162739009	Chr3A	157335659	157340444	+	157338051	1.0	1.0	collinear
gene:TraesCS3A03G0364400	Chr3A	162744528	162746446	-	162745487	Chr3A	157343570	157345488	-	157344529	1.0	1.0	collinear
gene:TraesCS3A03G0364500	Chr3A	163061851	163068063	-	163064957	Chr3A	157668840	157675052	-	157671946	1.0	1.0	collinear
gene:TraesCS3A03G0364600	Chr3A	163094788	163095072	+	163094930	Chr3A	157701887	157702171	+	157702029	1.0	1.0	collinear
gene:TraesCS3A03G0365100	Chr3A	163418127	163418273	-	163418200	Chr3A	158025078	158025224	-	158025151	1.0	1.0	collinear
gene:TraesCS3A03G0365400	Chr3A	164483912	164485984	-	164484948	Chr3A	159088835	159090907	-	159089871	1.0	0.999	collinear
gene:TraesCS3A03G0365600	Chr3A	164768748	164769278	+	164769013	Chr3A	159372336	159372866	+	159372601	1.0	1.0	collinear
gene:TraesCS3A03G0365900	Chr3A	164998889	165003267	-	165001078	Chr3A	159602922	159607300	-	159605111	1.0	1.0	collinear
gene:TraesCS3A03G0366100	Chr3A	165430817	165433774	+	165432295	Chr3A	160042799	160045756	+	160044277	1.0	1.0	collinear
gene:TraesCS3A03G0366300	Chr3A	165434074	165439501	-	165436787	Chr3A	160046056	160051527	-	160048791	1.0	1.0	collinear
gene:TraesCS3A03G0366700	Chr3A	165473406	165477851	-	165475628	Chr3A	160085549	160089994	-	160087771	1.0	1.0	collinear
gene:TraesCS3A03G0366900	Chr3A	165783386	165783685	-	165783535	Chr3A	160391847	160392146	-	160391996	1.0	1.0	collinear
gene:TraesCS3A03G0367000	Chr3A	166057472	166062867	+	166060169	Chr3A	160666033	160671428	+	160668730	1.0	1.0	collinear
gene:TraesCS3A03G0367400	Chr3A	166138763	166139980	-	166139371	Chr3A	160748988	160750205	-	160749596	1.0	1.0	collinear
gene:TraesCS3A03G0368100	Chr3A	166452827	166454488	+	166453657	Chr3A	161063425	161065086	+	161064255	1.0	1.0	collinear
gene:TraesCS3A03G0368200	Chr3A	166452827	166459075	-	166455951	Chr3A	161063425	161069865	-	161066645	1.0	1.0	collinear
gene:TraesCS3A03G0368300	Chr3A	166813863	166820125	+	166816994	Chr3A	161422345	161428607	+	161425476	1.0	0.999	collinear
gene:TraesCS3A03G0368400	Chr3A	166822581	166824862	-	166823721	Chr3A	161431063	161433384	-	161432223	1.0	1.0	collinear
gene:TraesCS3A03G0368600	Chr3A	167211477	167212981	+	167212229	Chr3A	161819793	161821297	+	161820545	1.0	1.0	collinear
gene:TraesCS3A03G0368700	Chr3A	167213063	167219749	-	167216406	Chr3A	161821379	161828064	-	161824721	1.0	1.0	collinear
gene:TraesCS3A03G0368900	Chr3A	167508943	167511363	+	167510153	Chr3A	162117148	162119568	+	162118358	1.0	1.0	collinear
gene:TraesCS3A03G0369300	Chr3A	167614382	167620052	-	167617217	Chr3A	162222342	162228067	-	162225204	1.0	1.0	collinear
gene:TraesCS3A03G0369400	Chr3A	167621988	167628482	-	167625235	Chr3A	162230002	162236497	-	162233249	1.0	0.999	collinear
gene:TraesCS3A03G0369500	Chr3A	167651648	167655314	-	167653481	Chr3A	162260944	162264663	-	162262803	1.0	0.999	collinear
gene:TraesCS3A03G0369700	Chr3A	168400435	168408510	+	168404472	Chr3A	163009345	163017418	+	163013381	1.0	1.0	collinear
gene:TraesCS3A03G0369800	Chr3A	168410565	168412175	+	168411370	Chr3A	163019468	163021078	+	163020273	1.0	1.0	collinear
gene:TraesCS3A03G0369900	Chr3A	168422036	168423617	-	168422826	Chr3A	163031155	163032736	-	163031945	1.0	1.0	collinear
gene:TraesCS3A03G0370200	Chr3A	168724910	168725353	-	168725131	Chr3A	163331723	163332166	-	163331944	1.0	1.0	collinear
gene:TraesCS3A03G0370800	Chr3A	169546327	169558574	+	169552450	Chr3A	164148173	164160431	+	164154302	1.0	1.0	collinear
gene:TraesCS3A03G0371100	Chr3A	169842633	169846886	+	169844759	Chr3A	164443732	164447985	+	164445858	1.0	1.0	collinear
gene:TraesCS3A03G0371800	Chr3A	170721953	170723483	-	170722718	Chr3A	165326389	165327919	-	165327154	1.0	1.0	collinear
gene:TraesCS3A03G0371900	Chr3A	170723691	170726674	+	170725182	Chr3A	165328127	165331110	+	165329618	1.0	1.0	collinear
gene:TraesCS3A03G0372000	Chr3A	170799083	170805361	+	170802222	Chr3A	165403548	165410032	+	165406790	1.0	0.998	collinear
gene:TraesCS3A03G0372100	Chr3A	170807544	170808427	+	170807985	Chr3A	165412216	165413099	+	165412657	1.0	1.0	collinear
gene:TraesCS3A03G0373100	Chr3A	171210565	171220759	-	171215662	Chr3A	165813709	165823903	-	165818806	1.0	1.0	collinear
gene:TraesCS3A03G0373500	Chr3A	171369453	171370191	+	171369822	Chr3A	165972887	165973625	+	165973256	1.0	0.996	collinear
gene:TraesCS3A03G0374100	Chr3A	171390472	171391585	+	171391028	Chr3A	165993906	165995019	+	165994462	1.0	1.0	collinear
gene:TraesCS3A03G0374200	Chr3A	171447083	171448091	+	171447587	Chr3A	166050522	166051530	+	166051026	1.0	1.0	collinear
gene:TraesCS3A03G0374300	Chr3A	171449176	171454624	-	171451900	Chr3A	166052615	166058063	-	166055339	1.0	1.0	collinear
gene:TraesCS3A03G0374600	Chr3A	171667947	171688063	+	171678005	Chr3A	166271450	166291786	+	166281618	1.0	1.0	collinear
gene:TraesCS3A03G0375100	Chr3A	171877910	171880162	+	171879036	Chr3A	166481996	166484248	+	166483122	1.0	1.0	collinear
gene:TraesCS3A03G0375800	Chr3A	172811777	172814274	+	172813025	Chr3A	167413030	167415527	+	167414278	1.0	1.0	collinear
gene:TraesCS3A03G0375900	Chr3A	172814403	172817093	+	172815748	Chr3A	167415656	167418346	+	167417001	1.0	1.0	collinear
gene:TraesCS3A03G0376000	Chr3A	172818026	172819214	-	172818620	Chr3A	167419279	167420467	-	167419873	1.0	1.0	collinear
gene:TraesCS3A03G0376100	Chr3A	172819428	172827911	+	172823669	Chr3A	167420681	167429164	+	167424922	1.0	1.0	collinear
gene:TraesCS3A03G0376200	Chr3A	172828404	172834394	-	172831399	Chr3A	167429657	167435646	-	167432651	1.0	1.0	collinear
gene:TraesCS3A03G0377100	Chr3A	174116546	174116954	+	174116750	Chr3A	168721057	168721465	+	168721261	1.0	1.0	collinear
gene:TraesCS3A03G0377200	Chr3A	174119908	174123746	+	174121827	Chr3A	168724419	168728257	+	168726338	1.0	1.0	collinear
gene:TraesCS3A03G0377300	Chr3A	174125340	174129021	-	174127180	Chr3A	168729851	168733532	-	168731691	1.0	1.0	collinear
gene:TraesCS3A03G0377700	Chr3A	175140973	175145958	+	175143465	Chr3A	169599540	169604525	+	169602032	1.0	1.0	collinear
gene:TraesCS3A03G0377800	Chr3A	175211930	175212815	-	175212372	Chr3A	169670488	169671373	-	169670930	1.0	0.998	collinear
gene:TraesCS3A03G0378000	Chr3A	175311528	175314089	+	175312808	Chr3A	169770044	169772605	+	169771324	1.0	1.0	collinear
gene:TraesCS3A03G0378800	Chr3A	175447374	175454357	-	175450865	Chr3A	169905489	169912476	-	169908982	1.0	0.999	collinear
gene:TraesCS3A03G0379000	Chr3A	175887323	175887718	+	175887520	Chr3A	170347220	170347615	+	170347417	1.0	1.0	collinear
gene:TraesCS3A03G0379300	Chr3A	175920971	175926865	+	175923918	Chr3A	170380871	170386766	+	170383818	1.0	0.999	collinear
gene:TraesCS3A03G0379400	Chr3A	175936522	175937116	+	175936819	Chr3A	170396516	170397110	+	170396813	1.0	1.0	collinear
gene:TraesCS3A03G0379700	Chr3A	176126765	176128908	+	176127836	Chr3A	170586720	170588863	+	170587791	1.0	1.0	collinear
gene:TraesCS3A03G0379800	Chr3A	176130734	176131447	+	176131090	Chr3A	170590689	170591402	+	170591045	1.0	1.0	collinear
gene:TraesCS3A03G0379900	Chr3A	176232389	176234839	+	176233614	Chr3A	170694226	170696666	+	170695446	1.0	1.0	collinear
gene:TraesCS3A03G0380300	Chr3A	176314827	176315376	-	176315101	Chr3A	170776799	170777348	-	170777073	1.0	0.997	collinear
gene:TraesCS3A03G0381500	Chr3A	176422160	176422849	+	176422504	Chr3A	170880660	170881349	+	170881004	1.0	1.0	collinear
gene:TraesCS3A03G0381600	Chr3A	176440333	176445534	+	176442933	Chr3A	170898966	170904167	+	170901566	1.0	1.0	collinear
gene:TraesCS3A03G0381900	Chr3A	176598146	176599435	-	176598790	Chr3A	171056897	171058186	-	171057541	1.0	1.0	collinear
gene:TraesCS3A03G0382100	Chr3A	176829379	176831222	+	176830300	Chr3A	171288555	171290398	+	171289476	1.0	1.0	collinear
gene:TraesCS3A03G0382200	Chr3A	176837574	176842380	-	176839977	Chr3A	171296750	171301556	-	171299153	1.0	1.0	collinear
gene:TraesCS3A03G0382300	Chr3A	176842718	176848380	+	176845549	Chr3A	171301894	171307565	+	171304729	1.0	0.999	collinear
gene:TraesCS3A03G0382400	Chr3A	176924493	176930164	-	176927328	Chr3A	171383030	171388701	-	171385865	1.0	1.0	collinear
gene:TraesCS3A03G0382700	Chr3A	177349802	177350684	+	177350243	Chr3A	171817570	171818452	+	171818011	1.0	1.0	collinear
gene:TraesCS3A03G0383000	Chr3A	177661917	177662423	+	177662170	Chr3A	172129867	172130373	+	172130120	1.0	1.0	collinear
gene:TraesCS3A03G0383400	Chr3A	178434043	178439249	-	178436646	Chr3A	172910012	172915281	-	172912646	1.0	0.999	collinear
gene:TraesCS3A03G0384900	Chr3A	180116946	180119513	+	180118229	Chr3A	174581817	174584384	+	174583100	1.0	1.0	collinear
gene:TraesCS3A03G0385100	Chr3A	180358455	180361352	-	180359903	Chr3A	174823319	174826216	-	174824767	1.0	1.0	collinear
gene:TraesCS3A03G0385000	Chr3A	180357880	180363447	+	180360663	Chr3A	174822744	174828311	+	174825527	1.0	1.0	collinear
gene:TraesCS3A03G0385200	Chr3A	180362243	180366216	-	180364229	Chr3A	174827107	174831080	-	174829093	1.0	0.999	collinear
gene:TraesCS3A03G0385300	Chr3A	180751503	180751868	+	180751685	Chr3A	175208619	175208984	+	175208801	1.0	1.0	collinear
gene:TraesCS3A03G0386000	Chr3A	180815091	180815948	-	180815519	Chr3A	175271625	175272482	-	175272053	1.0	1.0	collinear
gene:TraesCS3A03G0386400	Chr3A	181362294	181362632	+	181362463	Chr3A	175818874	175819212	+	175819043	1.0	1.0	collinear
gene:TraesCS3A03G0386500	Chr3A	181367983	181374011	-	181370997	Chr3A	175824658	175830686	-	175827672	1.0	1.0	collinear
