gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS1A03G0293200	Chr1A	131843173	131843445	+	131843309	Chr1A	133917992	133918264	+	133918128	1.0	1.0	collinear
gene:TraesCS1A03G0293500	Chr1A	132265547	132267480	+	132266513	Chr1A	134340400	134342333	+	134341366	1.0	1.0	collinear
gene:TraesCS1A03G0293700	Chr1A	132464114	132465213	+	132464663	Chr1A	134538884	134539983	+	134539433	1.0	1.0	collinear
gene:TraesCS1A03G0293900	Chr1A	133021356	133025215	-	133023285	Chr1A	135091885	135095744	-	135093814	1.0	1.0	collinear
gene:TraesCS1A03G0294200	Chr1A	133628628	133630242	-	133629435	Chr1A	135697989	135699603	-	135698796	1.0	1.0	collinear
gene:TraesCS1A03G0294600	Chr1A	134069462	134077502	-	134073482	Chr1A	136137355	136145398	-	136141376	1.0	0.998	collinear
gene:TraesCS1A03G0294700	Chr1A	134238700	134240653	-	134239676	Chr1A	136306483	136308436	-	136307459	1.0	1.0	collinear
gene:TraesCS1A03G0294800	Chr1A	134368889	134379505	+	134374197	Chr1A	136436655	136447208	+	136441931	1.0	1.0	collinear
gene:TraesCS1A03G0294900	Chr1A	134517891	134519659	-	134518775	Chr1A	136585782	136587550	-	136586666	1.0	1.0	collinear
gene:TraesCS1A03G0295000	Chr1A	134583693	134588268	+	134585980	Chr1A	136644477	136649052	+	136646764	1.0	1.0	collinear
gene:TraesCS1A03G0295200	Chr1A	134882542	134889785	+	134886163	Chr1A	136943803	136951165	+	136947484	1.0	1.0	collinear
gene:TraesCS1A03G0295300	Chr1A	134894250	134896251	+	134895250	Chr1A	136955630	136957631	+	136956630	1.0	1.0	collinear
gene:TraesCS1A03G0295400	Chr1A	134896303	134899245	-	134897774	Chr1A	136957683	136960625	-	136959154	1.0	0.998	collinear
gene:TraesCS1A03G0295500	Chr1A	135223411	135224167	+	135223789	Chr1A	137282405	137283161	+	137282783	1.0	1.0	collinear
gene:TraesCS1A03G0296300	Chr1A	135251842	135253444	-	135252643	Chr1A	137310880	137312482	-	137311681	1.0	1.0	collinear
gene:TraesCS1A03G0296400	Chr1A	135256693	135259109	-	135257901	Chr1A	137315731	137318171	-	137316951	1.0	1.0	collinear
gene:TraesCS1A03G0296500	Chr1A	135260438	135263155	-	135261796	Chr1A	137319500	137322217	-	137320858	1.0	1.0	collinear
gene:TraesCS1A03G0296700	Chr1A	135267293	135270297	-	135268795	Chr1A	137326355	137329486	-	137327920	1.0	1.0	collinear
gene:TraesCS1A03G0297300	Chr1A	135508057	135514135	+	135511096	Chr1A	137567244	137573336	+	137570290	1.0	1.0	collinear
gene:TraesCS1A03G0297500	Chr1A	135608863	135612499	-	135610681	Chr1A	137668185	137671821	-	137670003	1.0	1.0	collinear
gene:TraesCS1A03G0298200	Chr1A	136099069	136103300	+	136101184	Chr1A	138147540	138151771	+	138149655	1.0	1.0	collinear
gene:TraesCS1A03G0298500	Chr1A	137033322	137039098	+	137036210	Chr1A	139060089	139065865	+	139062977	1.0	1.0	collinear
gene:TraesCS1A03G0298600	Chr1A	137046437	137053801	-	137050119	Chr1A	139073207	139080571	-	139076889	1.0	1.0	collinear
gene:TraesCS1A03G0299200	Chr1A	137276294	137276728	-	137276511	Chr1A	139303560	139303994	-	139303777	1.0	1.0	collinear
gene:TraesCS1A03G0299600	Chr1A	137599782	137600066	+	137599924	Chr1A	139625465	139625749	+	139625607	1.0	1.0	collinear
gene:TraesCS1A03G0299700	Chr1A	137600946	137615912	-	137608429	Chr1A	139626629	139641595	-	139634112	1.0	1.0	collinear
gene:TraesCS1A03G0300100	Chr1A	138057107	138058750	-	138057928	Chr1A	140082344	140083987	-	140083165	1.0	1.0	collinear
gene:TraesCS1A03G0300200	Chr1A	138058853	138061853	-	138060353	Chr1A	140084090	140087090	-	140085590	1.0	1.0	collinear
gene:TraesCS1A03G0300800	Chr1A	139010606	139046495	+	139028550	Chr1A	141051757	141088055	+	141069906	1.0	1.0	collinear
gene:TraesCS1A03G0301200	Chr1A	139315416	139318844	+	139317130	Chr1A	141355883	141359311	+	141357597	1.0	1.0	collinear
gene:TraesCS1A03G0301300	Chr1A	139488938	139490861	-	139489899	Chr1A	141528630	141530552	-	141529591	1.0	1.0	collinear
gene:TraesCS1A03G0301400	Chr1A	139494543	139495702	-	139495122	Chr1A	141534234	141535393	-	141534813	1.0	1.0	collinear
gene:TraesCS1A03G0302700	Chr1A	140307325	140310907	-	140309116	Chr1A	142347284	142350866	-	142349075	1.0	1.0	collinear
gene:TraesCS1A03G0303700	Chr1A	141628723	141630520	+	141629621	Chr1A	143653960	143655757	+	143654858	1.0	1.0	collinear
gene:TraesCS1A03G0303800	Chr1A	141633964	141637192	+	141635578	Chr1A	143659202	143662430	+	143660816	1.0	1.0	collinear
gene:TraesCS1A03G0304000	Chr1A	141712721	141766180	-	141739450	Chr1A	143738121	143741281	-	143739701	1.0	1.0	collinear
gene:TraesCS1A03G0304400	Chr1A	143080142	143082346	+	143081244	Chr1A	145058905	145061109	+	145060007	1.0	1.0	collinear
gene:TraesCS1A03G0304700	Chr1A	143550164	143554911	-	143552537	Chr1A	145527334	145532079	-	145529706	1.0	1.0	collinear
gene:TraesCS1A03G0304900	Chr1A	144212309	144212998	+	144212653	Chr1A	146190923	146191612	+	146191267	1.0	1.0	collinear
gene:TraesCS1A03G0305300	Chr1A	144993421	144994734	-	144994077	Chr1A	146969350	146970663	-	146970006	1.0	1.0	collinear
gene:TraesCS1A03G0305700	Chr1A	145380981	145383619	-	145382300	Chr1A	147349670	147352308	-	147350989	1.0	1.0	collinear
gene:TraesCS1A03G0306200	Chr1A	145481692	145482094	-	145481893	Chr1A	147449599	147450001	-	147449800	1.0	1.0	collinear
gene:TraesCS1A03G0306300	Chr1A	145483086	145483683	-	145483384	Chr1A	147450993	147451590	-	147451291	1.0	1.0	collinear
gene:TraesCS1A03G0306700	Chr1A	145910315	145919097	+	145914706	Chr1A	147879349	147888131	+	147883740	1.0	1.0	collinear
gene:TraesCS1A03G0307200	Chr1A	146648687	146648980	+	146648833	Chr1A	148615826	148616119	+	148615972	1.0	1.0	collinear
gene:TraesCS1A03G0307400	Chr1A	146655119	146655403	-	146655261	Chr1A	148622258	148622542	-	148622400	1.0	1.0	collinear
gene:TraesCS1A03G0307800	Chr1A	147465879	147475977	-	147470928	Chr1A	149434063	149444161	-	149439112	1.0	1.0	collinear
gene:TraesCS1A03G0307900	Chr1A	147970552	147971072	+	147970812	Chr1A	149948101	149948621	+	149948361	1.0	1.0	collinear
gene:TraesCS1A03G0308100	Chr1A	148082066	148082983	+	148082524	Chr1A	150059835	150060752	+	150060293	1.0	0.998	collinear
gene:TraesCS1A03G0308600	Chr1A	148715635	148720332	-	148717983	Chr1A	150694955	150699652	-	150697303	1.0	1.0	collinear
gene:TraesCS1A03G0308800	Chr1A	149026471	149029231	+	149027851	Chr1A	151006813	151009573	+	151008193	1.0	1.0	collinear
gene:TraesCS1A03G0309000	Chr1A	149029535	149035062	-	149032298	Chr1A	151009877	151015404	-	151012640	1.0	1.0	collinear
gene:TraesCS1A03G0309100	Chr1A	149041308	149042018	-	149041663	Chr1A	151021650	151022360	-	151022005	1.0	1.0	collinear
gene:TraesCS1A03G0309300	Chr1A	149433023	149437029	-	149435026	Chr1A	151413128	151417134	-	151415131	1.0	1.0	collinear
gene:TraesCS1A03G0309800	Chr1A	149754403	149762470	+	149758436	Chr1A	151724495	151732562	+	151728528	1.0	1.0	collinear
gene:TraesCS1A03G0309900	Chr1A	149769599	149771327	-	149770463	Chr1A	151739691	151741419	-	151740555	1.0	0.998	collinear
gene:TraesCS1A03G0310200	Chr1A	149806413	149807886	-	149807149	Chr1A	151776709	151778182	-	151777445	1.0	1.0	collinear
gene:TraesCS1A03G0310500	Chr1A	150341806	150346187	+	150343996	Chr1A	152311763	152316144	+	152313953	1.0	1.0	collinear
gene:TraesCS1A03G0310800	Chr1A	150681455	150683600	-	150682527	Chr1A	152649221	152651366	-	152650293	1.0	1.0	collinear
gene:TraesCS1A03G0311100	Chr1A	150816422	150817980	+	150817201	Chr1A	152784387	152785945	+	152785166	1.0	1.0	collinear
gene:TraesCS1A03G0311400	Chr1A	151025571	151031302	+	151028436	Chr1A	152993058	152998789	+	152995923	1.0	1.0	collinear
gene:TraesCS1A03G0311800	Chr1A	151422345	151426114	-	151424229	Chr1A	153387079	153390848	-	153388963	1.0	0.999	collinear
gene:TraesCS1A03G0312000	Chr1A	151579828	151583670	-	151581749	Chr1A	153544571	153548425	-	153546498	1.0	0.95	collinear
gene:TraesCS1A03G0312100	Chr1A	151930845	151940038	+	151935441	Chr1A	153896236	153905429	+	153900832	1.0	1.0	collinear
gene:TraesCS1A03G0312400	Chr1A	152071395	152072796	+	152072095	Chr1A	154037056	154038457	+	154037756	1.0	1.0	collinear
gene:TraesCS1A03G0312600	Chr1A	152510815	152518088	-	152514451	Chr1A	154475400	154482673	-	154479036	1.0	1.0	collinear
gene:TraesCS1A03G0312900	Chr1A	152919101	152919895	+	152919498	Chr1A	154883265	154884059	+	154883662	1.0	0.998	collinear
gene:TraesCS1A03G0313200	Chr1A	152949128	152953561	+	152951344	Chr1A	154913250	154917683	+	154915466	1.0	1.0	collinear
gene:TraesCS1A03G0313300	Chr1A	152957701	152960671	-	152959186	Chr1A	154921805	154924775	-	154923290	1.0	1.0	collinear
gene:TraesCS1A03G0313700	Chr1A	153406996	153407712	+	153407354	Chr1A	155370216	155370932	+	155370574	1.0	1.0	collinear
gene:TraesCS1A03G0313800	Chr1A	153824889	153832299	+	153828594	Chr1A	155780630	155788040	+	155784335	1.0	1.0	collinear
gene:TraesCS1A03G0314000	Chr1A	153926393	153930781	-	153928587	Chr1A	155882144	155887003	-	155884573	1.0	0.999	collinear
gene:TraesCS1A03G0314200	Chr1A	154459248	154485620	-	154472434	Chr1A	156416745	156443118	-	156429931	1.0	0.998	collinear
gene:TraesCS1A03G0315800	Chr1A	154514156	154514927	+	154514541	Chr1A	156471653	156472424	+	156472038	1.0	1.0	collinear
gene:TraesCS1A03G0316000	Chr1A	154764689	154765099	-	154764894	Chr1A	156722251	156722661	-	156722456	1.0	0.997	collinear
gene:TraesCS1A03G0316300	Chr1A	155628559	155634445	+	155631502	Chr1A	157578997	157584883	+	157581940	1.0	1.0	collinear
gene:TraesCS1A03G0316400	Chr1A	156054880	156062203	+	156058541	Chr1A	157994226	158001550	+	157997888	1.0	1.0	collinear
gene:TraesCS1A03G0316800	Chr1A	156123109	156123554	+	156123331	Chr1A	158062550	158062995	+	158062772	1.0	1.0	collinear
gene:TraesCS1A03G0316700	Chr1A	156122233	156146776	+	156134504	Chr1A	158061674	158086376	+	158074025	1.0	1.0	collinear
gene:TraesCS1A03G0317300	Chr1A	156618765	156621640	+	156620202	Chr1A	158558085	158560960	+	158559522	1.0	1.0	collinear
gene:TraesCS1A03G0317400	Chr1A	156743366	156747601	+	156745483	Chr1A	158682616	158686851	+	158684733	1.0	1.0	collinear
gene:TraesCS1A03G0317700	Chr1A	157108575	157117018	+	157112796	Chr1A	159048774	159057298	+	159053036	1.0	1.0	collinear
gene:TraesCS1A03G0318600	Chr1A	157178601	157179470	-	157179035	Chr1A	159116823	159117692	-	159117257	1.0	1.0	collinear
gene:TraesCS1A03G0318900	Chr1A	157183417	157183952	-	157183684	Chr1A	159121639	159122174	-	159121906	1.0	1.0	collinear
gene:TraesCS1A03G0319000	Chr1A	157731974	157736542	+	157734258	Chr1A	159677332	159681900	+	159679616	1.0	1.0	collinear
gene:TraesCS1A03G0319500	Chr1A	157844688	157846293	+	157845490	Chr1A	159790331	159791935	+	159791133	0.998	0.998	collinear
gene:TraesCS1A03G0319700	Chr1A	157878498	157896434	-	157887466	Chr1A	159824238	159842205	-	159833221	1.0	1.0	collinear
gene:TraesCS1A03G0319900	Chr1A	158628646	158629022	+	158628834	Chr1A	160584667	160585043	+	160584855	1.0	1.0	collinear
gene:TraesCS1A03G0320300	Chr1A	159341170	159345869	-	159343519	Chr1A	161299081	161303606	-	161301343	1.0	0.999	collinear
gene:TraesCS1A03G0320900	Chr1A	159540901	159541528	-	159541214	Chr1A	161499836	161500463	-	161500149	1.0	1.0	collinear
gene:TraesCS1A03G0321300	Chr1A	159855821	159861550	-	159858685	Chr1A	161815214	161820943	-	161818078	1.0	1.0	collinear
gene:TraesCS1A03G0321500	Chr1A	159989023	159989367	+	159989195	Chr1A	161923697	161924041	+	161923869	1.0	1.0	collinear
gene:TraesCS1A03G0321600	Chr1A	160515309	160515953	-	160515631	Chr1A	162450704	162451348	-	162451026	1.0	0.998	collinear
gene:TraesCS1A03G0322200	Chr1A	161535874	161547515	+	161541694	Chr1A	163455023	163466480	+	163460751	1.0	1.0	collinear
gene:TraesCS1A03G0322700	Chr1A	163677967	163678512	-	163678239	Chr1A	165640561	165641106	-	165640833	1.0	1.0	collinear
gene:TraesCS1A03G0323800	Chr1A	165387032	165388938	-	165387985	Chr1A	167339063	167340969	-	167340016	1.0	1.0	collinear
gene:TraesCS1A03G0324000	Chr1A	165397816	165402265	-	165400040	Chr1A	167349537	167353986	-	167351761	1.0	1.0	collinear
gene:TraesCS1A03G0324400	Chr1A	166455142	166468242	-	166461692	Chr1A	168417200	168430300	-	168423750	1.0	1.0	collinear
gene:TraesCS1A03G0324600	Chr1A	167167863	167174927	-	167171395	Chr1A	169129151	169136171	-	169132661	1.0	1.0	collinear
gene:TraesCS1A03G0325400	Chr1A	168320985	168327683	+	168324334	Chr1A	170336400	170343157	+	170339778	1.0	1.0	collinear
gene:TraesCS1A03G0325800	Chr1A	169158032	169160355	+	169159193	Chr1A	171155679	171158002	+	171156840	1.0	1.0	collinear
gene:TraesCS1A03G0326700	Chr1A	169802705	169804656	+	169803680	Chr1A	171806036	171807987	+	171807011	1.0	1.0	collinear
gene:TraesCS1A03G0326800	Chr1A	169805298	169807177	-	169806237	Chr1A	171808629	171810508	-	171809568	1.0	1.0	collinear
gene:TraesCS1A03G0327000	Chr1A	170260312	170261116	+	170260714	Chr1A	172257110	172257914	+	172257512	1.0	1.0	collinear
gene:TraesCS1A03G0327400	Chr1A	170441805	170442139	+	170441972	Chr1A	172438617	172438951	+	172438784	1.0	1.0	collinear
gene:TraesCS1A03G0327700	Chr1A	170443051	170443770	+	170443410	Chr1A	172439863	172440582	+	172440222	1.0	1.0	collinear
gene:TraesCS1A03G0328000	Chr1A	170445651	170446082	-	170445866	Chr1A	172442463	172442894	-	172442678	1.0	1.0	collinear
gene:TraesCS1A03G0328200	Chr1A	170447167	170447388	-	170447277	Chr1A	172443979	172444200	-	172444089	1.0	1.0	collinear
gene:TraesCS1A03G0328300	Chr1A	170447490	170447621	+	170447555	Chr1A	172444302	172444433	+	172444367	1.0	1.0	collinear
gene:TraesCS1A03G0328600	Chr1A	170449434	170449646	+	170449540	Chr1A	172446314	172446526	+	172446420	1.0	1.0	collinear
gene:TraesCS1A03G0328800	Chr1A	170544076	170545686	+	170544881	Chr1A	172538345	172539955	+	172539150	1.0	1.0	collinear
gene:TraesCS1A03G0329000	Chr1A	170549387	170586033	-	170567710	Chr1A	172543656	172580303	-	172561979	1.0	0.999	collinear
gene:TraesCS1A03G0329700	Chr1A	171625990	171636355	+	171631172	Chr1A	173620621	173630986	+	173625803	1.0	0.999	collinear
gene:TraesCS1A03G0330400	Chr1A	172982018	173009540	-	172995779	Chr1A	174965275	174992798	-	174979036	1.0	1.0	collinear
gene:TraesCS1A03G0330800	Chr1A	173436760	173453209	-	173444984	Chr1A	175398530	175414980	-	175406755	1.0	0.999	collinear
gene:TraesCS1A03G0331100	Chr1A	173872560	173872943	-	173872751	Chr1A	175834503	175834886	-	175834694	1.0	1.0	collinear
gene:TraesCS1A03G0331200	Chr1A	174163552	174172196	+	174167874	Chr1A	176125652	176134296	+	176129974	1.0	1.0	collinear
gene:TraesCS1A03G0331900	Chr1A	175920498	175938677	+	175929587	Chr1A	177883418	177901671	+	177892544	1.0	1.0	collinear
gene:TraesCS1A03G0332300	Chr1A	176393513	176394530	+	176394021	Chr1A	178355373	178356390	+	178355881	1.0	0.998	collinear
gene:TraesCS1A03G0332500	Chr1A	177126018	177131776	-	177128897	Chr1A	179087522	179093280	-	179090401	1.0	1.0	collinear
gene:TraesCS1A03G0333400	Chr1A	178396771	178409583	+	178403177	Chr1A	180339936	180352801	+	180346368	1.0	1.0	collinear
gene:TraesCS1A03G0333800	Chr1A	179323090	179325181	+	179324135	Chr1A	181263297	181265388	+	181264342	1.0	0.986	collinear
gene:TraesCS1A03G0335800	Chr1A	181643258	181651338	+	181647298	Chr1A	183323960	183332040	+	183328000	1.0	0.999	collinear
gene:TraesCS1A03G0336200	Chr1A	181653006	181654552	-	181653779	Chr1A	183333708	183335262	-	183334485	1.0	1.0	collinear
gene:TraesCS1A03G0336500	Chr1A	182538755	182539210	-	182538982	Chr1A	184219547	184220002	-	184219774	1.0	1.0	collinear
gene:TraesCS1A03G0337200	Chr1A	183878062	183902949	+	183890505	Chr1A	185535879	185560762	+	185548320	0.999	0.999	collinear
gene:TraesCS1A03G0337700	Chr1A	184093165	184093562	-	184093363	Chr1A	185751289	185751686	-	185751487	1.0	0.985	collinear
gene:TraesCS1A03G0337800	Chr1A	184191292	184298695	-	184244993	Chr1A	185849602	185956972	-	185903287	1.0	0.999	collinear
gene:TraesCS1A03G0339300	Chr1A	187211262	187213030	+	187212146	Chr1A	188885298	188887066	+	188886182	1.0	1.0	collinear
gene:TraesCS1A03G0339400	Chr1A	187234566	187239514	-	187237040	Chr1A	188908732	188913680	-	188911206	1.0	0.999	collinear
gene:TraesCS1A03G0339900	Chr1A	188299121	188301497	+	188300309	Chr1A	189973932	189976308	+	189975120	1.0	1.0	collinear
gene:TraesCS1A03G0340200	Chr1A	188801322	188802593	-	188801957	Chr1A	190476507	190477778	-	190477142	1.0	1.0	collinear
gene:TraesCS1A03G0341000	Chr1A	189078681	189086630	-	189082655	Chr1A	190765035	190772984	-	190769009	1.0	1.0	collinear
gene:TraesCS1A03G0341200	Chr1A	190224237	190224506	-	190224371	Chr1A	191903942	191904211	-	191904076	1.0	1.0	collinear
gene:TraesCS1A03G0341100	Chr1A	190216127	190235279	+	190225703	Chr1A	191895832	191915000	+	191905416	1.0	1.0	collinear
gene:TraesCS1A03G0342100	Chr1A	191784654	191796943	+	191790798	Chr1A	193463746	193476031	+	193469888	1.0	1.0	collinear
gene:TraesCS1A03G0342300	Chr1A	192032074	192039034	+	192035554	Chr1A	193716434	193723395	+	193719914	1.0	1.0	collinear
gene:TraesCS1A03G0342500	Chr1A	193921770	193928726	-	193925248	Chr1A	195596756	195603712	-	195600234	1.0	1.0	collinear
gene:TraesCS1A03G0343000	Chr1A	195577616	195579432	+	195578524	Chr1A	197258310	197260126	+	197259218	1.0	1.0	collinear
gene:TraesCS1A03G0344200	Chr1A	199243948	199290861	-	199267404	Chr1A	200904755	200951554	-	200928154	1.0	1.0	collinear
gene:TraesCS1A03G0346000	Chr1A	202719069	202719895	-	202719482	Chr1A	204412602	204413428	-	204413015	1.0	1.0	collinear
gene:TraesCS1A03G0346700	Chr1A	203879501	203882112	-	203880806	Chr1A	205559006	205561618	-	205560312	1.0	0.994	collinear
gene:TraesCS1A03G0346800	Chr1A	203888096	203888377	+	203888236	Chr1A	205567684	205567965	+	205567824	1.0	1.0	collinear
gene:TraesCS1A03G0347000	Chr1A	203987533	203999227	-	203993380	Chr1A	205667150	205678850	-	205673000	1.0	1.0	collinear
gene:TraesCS1A03G0347400	Chr1A	204202138	204232476	-	204217307	Chr1A	205884549	205915044	-	205899796	1.0	1.0	collinear
gene:TraesCS1A03G0348300	Chr1A	206439221	206440679	+	206439950	Chr1A	208125729	208127187	+	208126458	1.0	0.998	collinear
gene:TraesCS1A03G0348600	Chr1A	206944838	206947278	+	206946058	Chr1A	208623986	208626426	+	208625206	1.0	1.0	collinear
gene:TraesCS1A03G0348800	Chr1A	207341356	207341928	-	207341642	Chr1A	209018904	209019476	-	209019190	1.0	1.0	collinear
gene:TraesCS1A03G0349100	Chr1A	208317326	208317532	-	208317429	Chr1A	209982902	209983108	-	209983005	1.0	1.0	collinear
gene:TraesCS1A03G0349500	Chr1A	208903180	208916609	-	208909894	Chr1A	210558557	210572099	-	210565328	1.0	0.999	collinear
gene:TraesCS1A03G0350800	Chr1A	210309104	210320156	-	210314630	Chr1A	211966393	211977445	-	211971919	1.0	1.0	collinear
gene:TraesCS1A03G0352100	Chr1A	210975646	211007342	+	210991494	Chr1A	212635986	212667614	+	212651800	1.0	1.0	collinear
gene:TraesCS1A03G0352600	Chr1A	211441698	211450892	-	211446295	Chr1A	213105101	213114295	-	213109698	1.0	1.0	collinear
gene:TraesCS1A03G0353100	Chr1A	214015447	214016490	-	214015968	Chr1A	215699464	215700507	-	215699985	1.0	1.0	collinear
gene:TraesCS1A03G0353200	Chr1A	214016831	214019244	+	214018037	Chr1A	215700848	215703261	+	215702054	1.0	1.0	collinear
gene:TraesCS1A03G0353300	Chr1A	214020181	214024362	-	214022271	Chr1A	215704198	215708379	-	215706288	1.0	1.0	collinear
gene:TraesCS1A03G0353900	Chr1A	214864691	214867506	-	214866098	Chr1A	218703404	218706219	-	218704811	1.0	1.0	collinear
gene:TraesCS1A03G0355000	Chr1A	215884332	215914108	+	215899220	Chr1A	222904026	222934009	-	222919017	1.0	1.0	collinear
gene:TraesCS1A03G0356800	Chr1A	217645805	217646071	-	217645938	Chr1A	224477445	224477711	-	224477578	1.0	1.0	collinear
gene:TraesCS1A03G0357800	Chr1A	218393070	218434978	-	218414024	Chr1A	225195958	225237774	-	225216866	1.0	1.0	collinear
gene:TraesCS1A03G0359000	Chr1A	219580539	219583797	-	219582168	Chr1A	226380371	226383629	-	226382000	1.0	1.0	collinear
gene:TraesCS1A03G0359100	Chr1A	220175334	220180326	-	220177830	Chr1A	226993716	226998708	-	226996212	1.0	1.0	collinear
gene:TraesCS1A03G0359400	Chr1A	220264290	220267793	-	220266041	Chr1A	227082695	227086198	-	227084446	1.0	1.0	collinear
gene:TraesCS1A03G0359500	Chr1A	220479229	220485776	+	220482502	Chr1A	227299527	227306074	+	227302800	1.0	1.0	collinear
gene:TraesCS1A03G0360300	Chr1A	221334575	221340208	-	221337391	Chr1A	228150813	228156306	-	228153559	0.973	0.973	collinear
gene:TraesCS1A03G0360600	Chr1A	221844529	221850754	-	221847641	Chr1A	228660336	228666561	-	228663448	1.0	1.0	collinear
gene:TraesCS1A03G0361000	Chr1A	222126035	222126370	+	222126202	Chr1A	228941973	228942308	+	228942140	1.0	1.0	collinear
gene:TraesCS1A03G0361500	Chr1A	223641353	223654000	+	223647676	Chr1A	230450095	230462742	+	230456418	1.0	1.0	collinear
gene:TraesCS1A03G0361700	Chr1A	223654338	223655387	+	223654862	Chr1A	230463080	230464129	+	230463604	1.0	1.0	collinear
gene:TraesCS1A03G0362200	Chr1A	224289693	224312263	-	224300978	Chr1A	231098400	231120969	-	231109684	1.0	0.999	collinear
gene:TraesCS1A03G0363000	Chr1A	225382383	225393456	+	225387919	Chr1A	232174690	232186931	+	232180810	1.0	1.0	collinear
gene:TraesCS1A03G0363600	Chr1A	225763316	225765058	-	225764187	Chr1A	232563752	232565494	-	232564623	1.0	1.0	collinear
gene:TraesCS1A03G0363800	Chr1A	225873985	225885286	-	225879635	Chr1A	232674399	232685700	-	232680049	1.0	1.0	collinear
gene:TraesCS1A03G0364800	Chr1A	226734082	226758759	+	226746420	Chr1A	233534868	233559419	+	233547143	1.0	1.0	collinear
gene:TraesCS1A03G0365600	Chr1A	227431396	227441246	-	227436321	Chr1A	234235666	234245478	-	234240572	1.0	1.0	collinear
gene:TraesCS1A03G0366300	Chr1A	229171142	229182198	+	229176670	Chr1A	235978323	235989383	+	235983853	1.0	1.0	collinear
gene:TraesCS1A03G0367400	Chr1A	231069295	231071957	-	231070626	Chr1A	237877171	237879833	-	237878502	1.0	0.999	collinear
gene:TraesCS1A03G0367900	Chr1A	232025459	232058501	+	232041980	Chr1A	238827353	238860178	+	238843765	1.0	1.0	collinear
gene:TraesCS1A03G0368700	Chr1A	232360918	232364629	-	232362773	Chr1A	239160276	239163987	-	239162131	1.0	1.0	collinear
gene:TraesCS1A03G0369600	Chr1A	233960830	233969193	+	233965011	Chr1A	240768770	240777133	+	240772951	1.0	1.0	collinear
gene:TraesCS1A03G0369700	Chr1A	233980700	233999601	-	233990150	Chr1A	240788377	240806748	-	240797562	1.0	0.999	collinear
gene:TraesCS1A03G0370000	Chr1A	234226453	234237078	+	234231765	Chr1A	241032060	241042685	+	241037372	1.0	1.0	collinear
gene:TraesCS1A03G0370200	Chr1A	234498532	234510802	+	234504667	Chr1A	241295025	241307292	+	241301158	1.0	1.0	collinear
gene:TraesCS1A03G0370700	Chr1A	235800593	235805342	+	235802967	Chr1A	242598064	242602813	+	242600438	1.0	1.0	collinear
gene:TraesCS1A03G0370800	Chr1A	236019445	236020431	-	236019938	Chr1A	242816903	242817889	-	242817396	1.0	0.996	collinear
gene:TraesCS1A03G0370900	Chr1A	236026272	236026484	-	236026378	Chr1A	242823730	242823942	-	242823836	1.0	0.995	collinear
gene:TraesCS1A03G0371000	Chr1A	236076836	236124244	+	236100540	Chr1A	242874385	242921983	+	242898184	1.0	1.0	collinear
gene:TraesCS1A03G0371400	Chr1A	236660751	236664155	+	236662453	Chr1A	243458599	243462003	+	243460301	1.0	1.0	collinear
gene:TraesCS1A03G0371500	Chr1A	236670743	236680869	-	236675806	Chr1A	243468591	243478717	-	243473654	1.0	1.0	collinear
gene:TraesCS1A03G0371800	Chr1A	237510997	237547530	+	237529263	Chr1A	244308755	244345303	+	244327029	1.0	1.0	collinear
gene:TraesCS1A03G0372800	Chr1A	238576106	238583151	+	238579628	Chr1A	245393920	245400965	+	245397442	1.0	1.0	collinear
gene:TraesCS1A03G0374000	Chr1A	239186276	239188886	-	239187581	Chr1A	246006816	246009426	-	246008121	1.0	1.0	collinear
gene:TraesCS1A03G0374400	Chr1A	239367091	239377286	-	239372188	Chr1A	246187985	246198180	-	246193082	1.0	1.0	collinear
gene:TraesCS1A03G0374500	Chr1A	239599939	239601357	-	239600648	Chr1A	246418812	246420230	-	246419521	1.0	1.0	collinear
gene:TraesCS1A03G0374600	Chr1A	239601766	239603575	+	239602670	Chr1A	246420639	246422448	+	246421543	1.0	1.0	collinear
gene:TraesCS1A03G0374800	Chr1A	239926981	239927268	+	239927124	Chr1A	246746970	246747257	+	246747113	1.0	1.0	collinear
gene:TraesCS1A03G0375800	Chr1A	240001771	240002241	-	240002006	Chr1A	246777159	246777629	-	246777394	1.0	1.0	collinear
gene:TraesCS1A03G0376400	Chr1A	240003568	240003945	-	240003756	Chr1A	246815155	246815532	-	246815343	1.0	0.997	collinear
gene:TraesCS1A03G0376500	Chr1A	240003990	240004346	-	240004168	Chr1A	246815577	246815933	-	246815755	1.0	1.0	collinear
gene:TraesCS1A03G0376700	Chr1A	240493456	240498179	-	240495817	Chr1A	247305569	247310292	-	247307930	1.0	1.0	collinear
gene:TraesCS1A03G0376900	Chr1A	240501822	240516280	+	240509051	Chr1A	247313937	247328395	+	247321166	1.0	1.0	collinear
gene:TraesCS1A03G0377100	Chr1A	240518742	240519305	+	240519023	Chr1A	247330857	247331420	+	247331138	1.0	1.0	collinear
gene:TraesCS1A03G0377200	Chr1A	240522791	240536300	-	240529545	Chr1A	247334906	247348491	-	247341698	1.0	1.0	collinear
gene:TraesCS1A03G0377700	Chr1A	240713551	240714549	-	240714050	Chr1A	247524111	247525109	-	247524610	1.0	1.0	collinear
