gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS7D03G0354100	Chr7D	108369661	108371911	-	108370786	Chr7D	108047872	108050122	-	108048997	1.0	1.0
gene:TraesCS7D03G0354700	Chr7D	108830183	108832607	+	108831395	Chr7D	108490541	108492965	+	108491753	1.0	1.0
gene:TraesCS7D03G0355000	Chr7D	109153777	109154412	-	109154094	Chr7D	108811036	108811671	-	108811353	1.0	1.0
gene:TraesCS7D03G0355200	Chr7D	109194940	109197023	+	109195981	Chr7D	108851768	108853972	+	108852870	1.0	0.927
gene:TraesCS7D03G0355500	Chr7D	109569518	109573634	-	109571576	Chr7D	109593049	109597165	-	109595107	1.0	1.0
gene:TraesCS7D03G0355900	Chr7D	109632667	109632954	-	109632810	Chr7D	109655494	109655781	-	109655637	1.0	1.0
gene:TraesCS7D03G0356400	Chr7D	110205694	110206104	+	110205899	Chr7D	110050065	110050475	+	110050270	1.0	1.0
gene:TraesCS7D03G0357000	Chr7D	110496889	110497299	+	110497094	Chr7D	110336227	110336637	+	110336432	1.0	1.0
gene:TraesCS7D03G0357400	Chr7D	110703065	110704778	+	110703921	Chr7D	110541096	110542809	+	110541952	1.0	1.0
gene:TraesCS7D03G0357800	Chr7D	111088882	111090763	+	111089822	Chr7D	110923411	110925292	+	110924351	1.0	1.0
gene:TraesCS7D03G0357900	Chr7D	111223666	111224148	-	111223907	Chr7D	111060320	111060802	-	111060561	1.0	1.0
gene:TraesCS7D03G0358000	Chr7D	111224251	111224907	-	111224579	Chr7D	111060905	111061561	-	111061233	1.0	1.0
gene:TraesCS7D03G0358200	Chr7D	111251210	111256347	-	111253778	Chr7D	111087668	111092806	-	111090237	1.0	1.0
gene:TraesCS7D03G0358300	Chr7D	111384596	111395260	-	111389928	Chr7D	111217657	111228227	-	111222942	1.0	1.0
gene:TraesCS7D03G0360000	Chr7D	112170842	112172220	-	112171531	Chr7D	111964132	111965510	-	111964821	1.0	1.0
gene:TraesCS7D03G0360400	Chr7D	112359872	112361657	+	112360764	Chr7D	112151536	112153321	+	112152428	1.0	1.0
gene:TraesCS7D03G0360500	Chr7D	112359950	112361680	+	112360815	Chr7D	112151614	112153344	+	112152479	1.0	1.0
gene:TraesCS7D03G0361000	Chr7D	112640784	112648562	+	112644673	Chr7D	112429937	112437528	+	112433732	1.0	1.0
gene:TraesCS7D03G0361100	Chr7D	112653607	112657650	+	112655628	Chr7D	112441964	112446007	+	112443985	1.0	1.0
gene:TraesCS7D03G0361400	Chr7D	112863785	112865672	+	112864728	Chr7D	112649830	112651717	+	112650773	1.0	1.0
gene:TraesCS7D03G0361500	Chr7D	112953484	112956158	+	112954821	Chr7D	112739012	112741686	+	112740349	1.0	1.0
gene:TraesCS7D03G0361700	Chr7D	112961940	112964383	+	112963161	Chr7D	112747468	112749911	+	112748689	1.0	1.0
gene:TraesCS7D03G0361800	Chr7D	113118800	113120808	-	113119804	Chr7D	112903546	112905554	-	112904550	1.0	1.0
gene:TraesCS7D03G0361900	Chr7D	113122062	113127662	+	113124862	Chr7D	112906808	112912408	+	112909608	1.0	1.0
gene:TraesCS7D03G0362000	Chr7D	113129598	113130560	-	113130079	Chr7D	112914344	112915306	-	112914825	1.0	1.0
gene:TraesCS7D03G0362100	Chr7D	113135189	113137907	-	113136548	Chr7D	112920095	112922828	-	112921461	1.0	0.998
gene:TraesCS7D03G0362500	Chr7D	113152976	113155690	-	113154333	Chr7D	112938026	112940740	-	112939383	1.0	0.999
gene:TraesCS7D03G0362800	Chr7D	113184391	113185157	+	113184774	Chr7D	112969449	112970215	+	112969832	1.0	0.998
gene:TraesCS7D03G0364000	Chr7D	113472834	113473184	-	113473009	Chr7D	113251220	113251570	-	113251395	1.0	1.0
gene:TraesCS7D03G0364200	Chr7D	113538270	113543776	-	113541023	Chr7D	113315596	113321102	-	113318349	1.0	0.999
gene:TraesCS7D03G0364500	Chr7D	113676468	113680759	-	113678613	Chr7D	113453703	113457994	-	113455848	1.0	1.0
gene:TraesCS7D03G0364700	Chr7D	113786691	113787278	-	113786984	Chr7D	113558889	113559476	-	113559182	1.0	1.0
gene:TraesCS7D03G0364800	Chr7D	113804376	113805254	-	113804815	Chr7D	113576571	113577449	-	113577010	1.0	1.0
gene:TraesCS7D03G0364900	Chr7D	113805523	113806427	-	113805975	Chr7D	113577718	113578622	-	113578170	1.0	1.0
gene:TraesCS7D03G0365300	Chr7D	114101652	114108455	+	114105053	Chr7D	113866628	113873431	+	113870029	1.0	1.0
gene:TraesCS7D03G0365400	Chr7D	114112491	114113162	+	114112826	Chr7D	113877468	113878139	+	113877803	1.0	1.0
gene:TraesCS7D03G0365500	Chr7D	114172522	114188106	-	114180314	Chr7D	113937774	113953385	-	113945579	1.0	1.0
gene:TraesCS7D03G0365800	Chr7D	114244204	114245420	-	114244812	Chr7D	114009614	114010830	-	114010222	1.0	1.0
gene:TraesCS7D03G0366000	Chr7D	114376365	114378920	+	114377642	Chr7D	114140694	114143249	+	114141971	1.0	1.0
gene:TraesCS7D03G0366200	Chr7D	114479447	114482397	-	114480922	Chr7D	114243806	114246756	-	114245281	1.0	1.0
gene:TraesCS7D03G0366400	Chr7D	114482540	114485697	+	114484118	Chr7D	114246899	114250056	+	114248477	1.0	1.0
gene:TraesCS7D03G0366500	Chr7D	114486629	114487994	-	114487311	Chr7D	114250988	114252353	-	114251670	1.0	1.0
gene:TraesCS7D03G0366800	Chr7D	114812574	114814893	+	114813733	Chr7D	114568626	114570952	+	114569789	1.0	0.996
gene:TraesCS7D03G0366900	Chr7D	114840611	114841723	-	114841167	Chr7D	114596672	114597784	-	114597228	1.0	1.0
gene:TraesCS7D03G0367000	Chr7D	114843470	114849478	-	114846474	Chr7D	114599531	114605481	-	114602506	0.986	0.986
gene:TraesCS7D03G0367200	Chr7D	114888595	114891836	-	114890215	Chr7D	114650522	114653763	-	114652142	1.0	1.0
gene:TraesCS7D03G0367300	Chr7D	114902741	114918001	+	114910371	Chr7D	114664668	114679929	+	114672298	1.0	1.0
gene:TraesCS7D03G0367500	Chr7D	115000437	115002519	+	115001478	Chr7D	114756974	114759056	+	114758015	1.0	1.0
gene:TraesCS7D03G0367700	Chr7D	115003126	115003683	+	115003404	Chr7D	114759663	114760220	+	114759941	1.0	1.0
gene:TraesCS7D03G0367800	Chr7D	115006086	115006304	+	115006195	Chr7D	114762623	114762841	+	114762732	1.0	1.0
gene:TraesCS7D03G0368100	Chr7D	115170935	115172901	+	115171918	Chr7D	114927508	114929474	+	114928491	1.0	1.0
gene:TraesCS7D03G0368300	Chr7D	115185079	115210035	+	115197557	Chr7D	114941667	114966641	+	114954154	1.0	1.0
gene:TraesCS7D03G0368700	Chr7D	115274056	115278757	-	115276406	Chr7D	115030199	115034900	-	115032549	1.0	0.999
gene:TraesCS7D03G0368800	Chr7D	115328112	115330298	+	115329205	Chr7D	115083505	115085691	+	115084598	1.0	1.0
gene:TraesCS7D03G0368900	Chr7D	115401187	115402162	-	115401674	Chr7D	115154217	115155192	-	115154704	1.0	1.0
gene:TraesCS7D03G0369100	Chr7D	115479171	115482446	-	115480808	Chr7D	115225444	115228719	-	115227081	1.0	1.0
gene:TraesCS7D03G0369200	Chr7D	115493404	115493742	-	115493573	Chr7D	115239911	115240249	-	115240080	1.0	1.0
gene:TraesCS7D03G0369300	Chr7D	115494790	115499377	+	115497083	Chr7D	115241297	115245884	+	115243590	1.0	1.0
gene:TraesCS7D03G0369400	Chr7D	115499574	115501692	-	115500633	Chr7D	115246081	115248199	-	115247140	1.0	1.0
gene:TraesCS7D03G0369800	Chr7D	115636603	115638034	+	115637318	Chr7D	115381623	115383054	+	115382338	1.0	1.0
gene:TraesCS7D03G0369900	Chr7D	115639620	115643327	-	115641473	Chr7D	115384640	115388347	-	115386493	1.0	1.0
gene:TraesCS7D03G0370000	Chr7D	115768241	115769072	+	115768656	Chr7D	115498402	115499233	+	115498817	1.0	1.0
gene:TraesCS7D03G0370200	Chr7D	115772428	115772873	+	115772650	Chr7D	115502589	115503034	+	115502811	1.0	1.0
gene:TraesCS7D03G0370300	Chr7D	115774743	115775673	+	115775208	Chr7D	115504904	115505834	+	115505369	1.0	1.0
gene:TraesCS7D03G0371700	Chr7D	116045327	116045874	+	116045600	Chr7D	115774586	115775133	+	115774859	1.0	1.0
gene:TraesCS7D03G0372200	Chr7D	116202558	116204171	-	116203364	Chr7D	115928053	115929666	-	115928859	1.0	1.0
gene:TraesCS7D03G0372300	Chr7D	116522177	116524333	+	116523255	Chr7D	116246944	116249100	+	116248022	1.0	1.0
gene:TraesCS7D03G0373100	Chr7D	116868109	116869572	+	116868840	Chr7D	116555547	116557011	+	116556279	1.0	0.999
gene:TraesCS7D03G0373200	Chr7D	116872900	116873586	+	116873243	Chr7D	116560340	116561026	+	116560683	1.0	1.0
gene:TraesCS7D03G0373600	Chr7D	117115411	117117580	-	117116495	Chr7D	116805169	116807335	-	116806252	0.997	0.997
gene:TraesCS7D03G0373800	Chr7D	117155376	117162513	-	117158944	Chr7D	116845285	116852422	-	116848853	1.0	1.0
gene:TraesCS7D03G0373900	Chr7D	117162519	117166387	+	117164453	Chr7D	116852428	116856296	+	116854362	1.0	1.0
gene:TraesCS7D03G0374600	Chr7D	117485118	117489726	+	117487422	Chr7D	117171850	117176458	+	117174154	1.0	0.999
gene:TraesCS7D03G0375000	Chr7D	117885497	117888026	+	117886761	Chr7D	117571410	117573939	+	117572674	1.0	1.0
gene:TraesCS7D03G0375300	Chr7D	118493811	118497267	+	118495539	Chr7D	118176249	118179705	+	118177977	1.0	1.0
gene:TraesCS7D03G0375600	Chr7D	118530679	118538512	-	118534595	Chr7D	118213117	118220950	-	118217033	1.0	1.0
gene:TraesCS7D03G0376300	Chr7D	118887061	118890436	+	118888748	Chr7D	118568924	118572299	+	118570611	1.0	1.0
gene:TraesCS7D03G0376400	Chr7D	118939891	118947988	-	118943939	Chr7D	118621774	118629871	-	118625822	1.0	1.0
gene:TraesCS7D03G0377100	Chr7D	119188827	119190417	+	119189622	Chr7D	118869682	118871272	+	118870477	1.0	1.0
gene:TraesCS7D03G0377600	Chr7D	119325504	119325713	-	119325608	Chr7D	119004781	119004990	-	119004885	1.0	1.0
gene:TraesCS7D03G0377700	Chr7D	119518373	119520496	+	119519434	Chr7D	119331987	119334110	+	119333048	1.0	1.0
gene:TraesCS7D03G0377800	Chr7D	119527295	119527501	-	119527398	Chr7D	119340748	119340954	-	119340851	1.0	1.0
gene:TraesCS7D03G0377900	Chr7D	119578356	119578577	+	119578466	Chr7D	119391205	119391426	+	119391315	1.0	1.0
gene:TraesCS7D03G0378200	Chr7D	119659905	119660437	+	119660171	Chr7D	119473039	119473601	+	119473320	1.0	1.0
gene:TraesCS7D03G0378400	Chr7D	119732183	119733614	-	119732898	Chr7D	119545371	119546882	-	119546126	1.0	1.0
gene:TraesCS7D03G0378500	Chr7D	119802728	119804785	+	119803756	Chr7D	119615995	119618052	+	119617023	1.0	1.0
gene:TraesCS7D03G0378600	Chr7D	119808105	119816517	+	119812311	Chr7D	119621450	119629862	+	119625656	1.0	1.0
gene:TraesCS7D03G0378800	Chr7D	119827022	119830079	+	119828550	Chr7D	119640364	119643465	+	119641914	0.985	0.937
gene:TraesCS7D03G0378900	Chr7D	119845024	119846010	+	119845517	Chr7D	119658407	119659393	+	119658900	1.0	1.0
gene:TraesCS7D03G0379300	Chr7D	119912439	119922758	+	119917598	Chr7D	119725326	119735669	+	119730497	1.0	1.0
gene:TraesCS7D03G0379500	Chr7D	119934862	119935726	+	119935294	Chr7D	119747660	119748524	+	119748092	1.0	1.0
gene:TraesCS7D03G0379600	Chr7D	120201755	120209131	+	120205443	Chr7D	120037056	120044432	+	120040744	1.0	1.0
gene:TraesCS7D03G0379700	Chr7D	120212236	120212673	-	120212454	Chr7D	120047536	120047973	-	120047754	1.0	1.0
gene:TraesCS7D03G0379800	Chr7D	120216769	120217349	+	120217059	Chr7D	120051926	120052506	+	120052216	1.0	1.0
gene:TraesCS7D03G0381400	Chr7D	120876099	120879904	+	120878001	Chr7D	120717712	120721517	+	120719614	1.0	0.999
gene:TraesCS7D03G0381500	Chr7D	120923601	120925555	+	120924578	Chr7D	120765252	120767206	+	120766229	1.0	1.0
gene:TraesCS7D03G0381700	Chr7D	121054498	121068187	-	121061342	Chr7D	120889432	120903104	-	120896268	1.0	1.0
gene:TraesCS7D03G0382500	Chr7D	121155598	121156637	-	121156117	Chr7D	120991975	120993014	-	120992494	1.0	1.0
gene:TraesCS7D03G0382700	Chr7D	121613453	121617029	-	121615241	Chr7D	121452217	121455793	-	121454005	1.0	1.0
gene:TraesCS7D03G0383100	Chr7D	121793851	121794534	-	121794192	Chr7D	121632126	121632809	-	121632467	1.0	1.0
gene:TraesCS7D03G0383200	Chr7D	121806533	121807443	-	121806988	Chr7D	121645026	121645936	-	121645481	1.0	1.0
gene:TraesCS7D03G0383300	Chr7D	121936815	121937737	+	121937276	Chr7D	121775422	121776346	+	121775884	1.0	1.0
gene:TraesCS7D03G0383400	Chr7D	121938060	121946751	-	121942405	Chr7D	121776669	121785359	-	121781014	1.0	0.997
gene:TraesCS7D03G0383700	Chr7D	122357634	122361690	+	122359662	Chr7D	122195841	122199897	+	122197869	1.0	1.0
gene:TraesCS7D03G0383800	Chr7D	122364808	122368910	+	122366859	Chr7D	122203015	122207117	+	122205066	1.0	1.0
gene:TraesCS7D03G0383900	Chr7D	122569087	122572374	+	122570730	Chr7D	122407545	122410832	+	122409188	1.0	1.0
gene:TraesCS7D03G0384500	Chr7D	123160411	123161536	+	123160973	Chr7D	122994737	122995862	+	122995299	1.0	1.0
gene:TraesCS7D03G0385200	Chr7D	123966773	123968098	+	123967435	Chr7D	123797306	123798631	+	123797968	1.0	1.0
gene:TraesCS7D03G0385400	Chr7D	123970533	123982324	-	123976428	Chr7D	123801064	123812838	-	123806951	1.0	1.0
gene:TraesCS7D03G0385500	Chr7D	124715448	124715942	+	124715695	Chr7D	124536766	124537260	+	124537013	1.0	1.0
gene:TraesCS7D03G0385600	Chr7D	124716302	124722876	+	124719589	Chr7D	124537620	124544194	+	124540907	1.0	1.0
gene:TraesCS7D03G0385800	Chr7D	124853623	124854817	+	124854220	Chr7D	124675158	124676352	+	124675755	1.0	1.0
gene:TraesCS7D03G0386000	Chr7D	124875945	124879168	+	124877556	Chr7D	124697323	124700546	+	124698934	1.0	1.0
gene:TraesCS7D03G0386200	Chr7D	124991595	124993458	+	124992526	Chr7D	124812981	124814844	+	124813912	1.0	1.0
gene:TraesCS7D03G0386300	Chr7D	125078946	125081916	+	125080431	Chr7D	124902234	124905204	+	124903719	1.0	1.0
gene:TraesCS7D03G0386400	Chr7D	125082077	125087948	+	125085012	Chr7D	124905365	124911236	+	124908300	1.0	1.0
gene:TraesCS7D03G0386500	Chr7D	125178223	125179393	+	125178808	Chr7D	125000350	125001520	+	125000935	1.0	1.0
gene:TraesCS7D03G0386600	Chr7D	125188818	125190637	+	125189727	Chr7D	125011034	125012853	+	125011943	1.0	1.0
gene:TraesCS7D03G0386800	Chr7D	125194776	125195983	-	125195379	Chr7D	125016992	125018199	-	125017595	1.0	1.0
gene:TraesCS7D03G0387000	Chr7D	125251231	125251974	+	125251602	Chr7D	125073311	125074054	+	125073682	1.0	1.0
gene:TraesCS7D03G0387100	Chr7D	125353818	125357108	+	125355463	Chr7D	125175981	125179271	+	125177626	1.0	1.0
gene:TraesCS7D03G0387900	Chr7D	125485560	125487455	+	125486507	Chr7D	125307030	125308925	+	125307977	1.0	1.0
gene:TraesCS7D03G0388200	Chr7D	125519723	125521246	-	125520484	Chr7D	125341195	125342718	-	125341956	1.0	1.0
gene:TraesCS7D03G0388400	Chr7D	125684140	125689202	+	125686671	Chr7D	125505845	125510872	+	125508358	0.975	0.975
gene:TraesCS7D03G0388500	Chr7D	125777300	125779429	-	125778364	Chr7D	125583346	125585475	-	125584410	1.0	1.0
gene:TraesCS7D03G0388800	Chr7D	126058311	126061347	-	126059829	Chr7D	125864129	125867176	-	125865652	1.0	1.0
gene:TraesCS7D03G0388900	Chr7D	126063878	126067343	+	126065610	Chr7D	125869707	125873172	+	125871439	1.0	1.0
gene:TraesCS7D03G0389000	Chr7D	126068718	126072421	+	126070569	Chr7D	125874547	125878250	+	125876398	1.0	1.0
gene:TraesCS7D03G0389200	Chr7D	126200745	126202853	-	126201799	Chr7D	126006568	126008676	-	126007622	1.0	1.0
gene:TraesCS7D03G0389400	Chr7D	126327386	126329497	+	126328441	Chr7D	126133580	126135691	+	126134635	1.0	1.0
gene:TraesCS7D03G0389500	Chr7D	126333072	126335865	+	126334468	Chr7D	126139266	126142059	+	126140662	1.0	1.0
gene:TraesCS7D03G0389700	Chr7D	126535387	126537301	-	126536344	Chr7D	126341791	126343705	-	126342748	1.0	1.0
gene:TraesCS7D03G0389800	Chr7D	126539134	126546152	-	126542643	Chr7D	126345538	126352556	-	126349047	1.0	1.0
gene:TraesCS7D03G0389900	Chr7D	126550557	126554177	-	126552367	Chr7D	126356961	126360581	-	126358771	1.0	1.0
gene:TraesCS7D03G0390000	Chr7D	126556069	126562123	-	126559096	Chr7D	126362473	126368528	-	126365500	1.0	1.0
gene:TraesCS7D03G0390100	Chr7D	126626340	126626672	-	126626506	Chr7D	126432766	126433098	-	126432932	1.0	1.0
gene:TraesCS7D03G0390300	Chr7D	126648591	126648989	+	126648790	Chr7D	126455229	126455627	+	126455428	1.0	1.0
gene:TraesCS7D03G0390500	Chr7D	126675166	126675456	-	126675311	Chr7D	126481955	126482245	-	126482100	1.0	1.0
gene:TraesCS7D03G0390600	Chr7D	126681667	126681948	-	126681807	Chr7D	126488457	126488738	-	126488597	1.0	1.0
gene:TraesCS7D03G0390800	Chr7D	126861488	126861778	-	126861633	Chr7D	126667622	126667912	-	126667767	1.0	1.0
gene:TraesCS7D03G0390900	Chr7D	126868835	126873890	-	126871362	Chr7D	126674970	126680027	-	126677498	1.0	1.0
gene:TraesCS7D03G0391000	Chr7D	126904767	126906332	-	126905549	Chr7D	126710906	126712471	-	126711688	1.0	1.0
gene:TraesCS7D03G0391100	Chr7D	127861629	127862313	+	127861971	Chr7D	127659249	127659933	+	127659591	1.0	1.0
gene:TraesCS7D03G0391300	Chr7D	127875141	127876653	+	127875897	Chr7D	127672787	127674299	+	127673543	1.0	1.0
gene:TraesCS7D03G0391500	Chr7D	127906406	127908062	+	127907234	Chr7D	127703682	127705338	+	127704510	1.0	1.0
gene:TraesCS7D03G0391800	Chr7D	127927358	127928791	+	127928074	Chr7D	127724745	127726178	+	127725461	1.0	1.0
gene:TraesCS7D03G0392000	Chr7D	128032821	128046416	-	128039618	Chr7D	127831176	127844418	-	127837797	1.0	1.0
gene:TraesCS7D03G0392100	Chr7D	128066939	128068938	-	128067938	Chr7D	127865060	127867060	-	127866060	1.0	1.0
gene:TraesCS7D03G0392300	Chr7D	128479416	128480363	-	128479889	Chr7D	128265725	128266672	-	128266198	1.0	1.0
gene:TraesCS7D03G0392400	Chr7D	128481187	128485749	-	128483468	Chr7D	128267496	128272058	-	128269777	1.0	0.999
gene:TraesCS7D03G0392500	Chr7D	128487649	128493102	-	128490375	Chr7D	128273959	128279414	-	128276686	1.0	1.0
gene:TraesCS7D03G0392600	Chr7D	128515941	128518318	-	128517129	Chr7D	128302251	128304628	-	128303439	1.0	1.0
gene:TraesCS7D03G0393100	Chr7D	128676951	128679061	+	128678006	Chr7D	128464909	128467019	+	128465964	1.0	1.0
gene:TraesCS7D03G0393200	Chr7D	128689747	128692124	+	128690935	Chr7D	128477703	128480080	+	128478891	1.0	1.0
gene:TraesCS7D03G0393300	Chr7D	128713360	128714487	-	128713923	Chr7D	128501308	128502435	-	128501871	1.0	1.0
gene:TraesCS7D03G0393800	Chr7D	128819241	128820470	+	128819855	Chr7D	128609284	128610513	+	128609898	1.0	1.0
gene:TraesCS7D03G0394100	Chr7D	128884907	128888665	-	128886786	Chr7D	128674576	128678331	-	128676453	0.997	0.997
gene:TraesCS7D03G0394500	Chr7D	128996505	129005731	-	129001118	Chr7D	128786225	128795451	-	128790838	1.0	1.0
gene:TraesCS7D03G0394600	Chr7D	129022635	129027033	-	129024834	Chr7D	128812357	128816755	-	128814556	1.0	1.0
gene:TraesCS7D03G0394700	Chr7D	129133527	129139806	-	129136666	Chr7D	128923242	128929521	-	128926381	1.0	1.0
gene:TraesCS7D03G0394800	Chr7D	129291182	129293998	-	129292590	Chr7D	129080638	129083454	-	129082046	1.0	1.0
gene:TraesCS7D03G0395100	Chr7D	129342154	129344477	-	129343315	Chr7D	129131797	129134119	-	129132958	0.999	0.999
gene:TraesCS7D03G0395500	Chr7D	129418596	129419291	-	129418943	Chr7D	129207559	129208254	-	129207906	1.0	1.0
gene:TraesCS7D03G0395600	Chr7D	129421196	129421609	+	129421402	Chr7D	129210159	129210572	+	129210365	1.0	1.0
gene:TraesCS7D03G0396000	Chr7D	129641663	129643690	+	129642676	Chr7D	129428801	129431778	+	129430289	1.0	1.0
gene:TraesCS7D03G0396100	Chr7D	129649121	129651428	-	129650274	Chr7D	129437209	129439516	-	129438362	1.0	1.0
gene:TraesCS7D03G0396300	Chr7D	129680507	129682487	-	129681497	Chr7D	129468690	129470670	-	129469680	1.0	1.0
gene:TraesCS7D03G0396500	Chr7D	129698496	129699698	-	129699097	Chr7D	129486679	129487881	-	129487280	1.0	1.0
gene:TraesCS7D03G0396800	Chr7D	129751373	129753146	-	129752259	Chr7D	129539554	129541327	-	129540440	1.0	1.0
gene:TraesCS7D03G0397000	Chr7D	129763870	129765560	-	129764715	Chr7D	129552053	129553743	-	129552898	1.0	1.0
gene:TraesCS7D03G0397100	Chr7D	129767862	129769618	-	129768740	Chr7D	129556044	129557800	-	129556922	1.0	1.0
gene:TraesCS7D03G0397400	Chr7D	130124388	130138556	+	130131472	Chr7D	129895002	129909305	+	129902153	1.0	0.999
gene:TraesCS7D03G0397500	Chr7D	130140306	130143267	-	130141786	Chr7D	129911117	129914078	-	129912597	1.0	1.0
gene:TraesCS7D03G0397800	Chr7D	130475652	130477806	-	130476729	Chr7D	130246347	130248501	-	130247424	1.0	1.0
gene:TraesCS7D03G0397900	Chr7D	130742981	130745482	-	130744231	Chr7D	130511693	130514194	-	130512943	1.0	1.0
gene:TraesCS7D03G0398000	Chr7D	130781477	130785338	+	130783407	Chr7D	130549824	130553685	+	130551754	1.0	1.0
gene:TraesCS7D03G0398300	Chr7D	130908057	130914927	+	130911492	Chr7D	130676896	130684151	+	130680523	1.0	0.959
gene:TraesCS7D03G0398700	Chr7D	131488041	131488598	+	131488319	Chr7D	131255547	131256104	+	131255825	1.0	1.0
gene:TraesCS7D03G0399000	Chr7D	131772888	131779225	+	131776056	Chr7D	131540589	131546926	+	131543757	1.0	1.0
gene:TraesCS7D03G0399100	Chr7D	131788259	131789471	+	131788865	Chr7D	131555961	131557173	+	131556567	1.0	1.0
gene:TraesCS7D03G0399200	Chr7D	131790029	131791170	-	131790599	Chr7D	131557907	131559048	-	131558477	1.0	0.992
gene:TraesCS7D03G0399300	Chr7D	131795245	131797280	-	131796262	Chr7D	131563123	131565158	-	131564140	1.0	1.0
gene:TraesCS7D03G0399400	Chr7D	131797953	131799604	-	131798778	Chr7D	131565831	131567482	-	131566656	1.0	1.0
gene:TraesCS7D03G0399600	Chr7D	131963864	131966574	-	131965219	Chr7D	131731794	131734504	-	131733149	1.0	1.0
gene:TraesCS7D03G0400100	Chr7D	132103306	132107296	-	132105301	Chr7D	131873194	131877180	-	131875187	1.0	1.0
gene:TraesCS7D03G0400300	Chr7D	132749623	132753223	+	132751423	Chr7D	132518059	132521659	+	132519859	1.0	1.0
gene:TraesCS7D03G0400500	Chr7D	132912610	132913897	-	132913253	Chr7D	132680354	132681641	-	132680997	1.0	1.0
gene:TraesCS7D03G0400600	Chr7D	133084205	133088701	+	133086453	Chr7D	132850735	132855232	+	132852983	1.0	0.997
gene:TraesCS7D03G0400700	Chr7D	133088588	133097788	-	133093188	Chr7D	132855119	132864319	-	132859719	1.0	1.0
gene:TraesCS7D03G0400900	Chr7D	133257128	133258354	-	133257741	Chr7D	133022975	133024201	-	133023588	1.0	1.0
gene:TraesCS7D03G0401600	Chr7D	133446634	133447996	+	133447315	Chr7D	133212773	133214135	+	133213454	1.0	1.0
gene:TraesCS7D03G0401700	Chr7D	133449313	133457825	-	133453569	Chr7D	133215452	133223964	-	133219708	1.0	0.999
gene:TraesCS7D03G0401900	Chr7D	133584820	133585281	+	133585050	Chr7D	133350742	133351203	+	133350972	1.0	1.0
gene:TraesCS7D03G0402000	Chr7D	133585824	133593142	-	133589483	Chr7D	133351746	133359064	-	133355405	1.0	1.0
gene:TraesCS7D03G0402100	Chr7D	133597452	133606872	+	133602162	Chr7D	133363374	133372794	+	133368084	1.0	1.0
gene:TraesCS7D03G0402300	Chr7D	133637281	133639016	-	133638148	Chr7D	133403352	133405087	-	133404219	1.0	1.0
gene:TraesCS7D03G0402400	Chr7D	133676493	133676756	+	133676624	Chr7D	133442659	133442922	+	133442790	1.0	1.0
gene:TraesCS7D03G0402800	Chr7D	133802529	133806934	+	133804731	Chr7D	133568662	133573068	+	133570865	1.0	0.999
gene:TraesCS7D03G0402900	Chr7D	133807941	133808309	-	133808125	Chr7D	133574075	133574443	-	133574259	1.0	1.0
gene:TraesCS7D03G0403300	Chr7D	134120167	134121305	+	134120736	Chr7D	133883977	133885115	+	133884546	1.0	1.0
gene:TraesCS7D03G0403400	Chr7D	134141371	134142477	+	134141924	Chr7D	133905358	133906461	+	133905909	0.996	0.996
gene:TraesCS7D03G0403500	Chr7D	134181783	134182780	+	134182281	Chr7D	133944712	133945709	+	133945210	1.0	1.0
gene:TraesCS7D03G0404200	Chr7D	134721238	134729100	+	134725169	Chr7D	134483695	134491558	+	134487626	1.0	1.0
gene:TraesCS7D03G0404300	Chr7D	134743435	134744685	-	134744060	Chr7D	134505893	134507141	-	134506517	0.998	0.998
gene:TraesCS7D03G0404400	Chr7D	134809781	134810909	-	134810345	Chr7D	134572432	134573560	-	134572996	1.0	1.0
gene:TraesCS7D03G0404700	Chr7D	135171350	135172494	+	135171922	Chr7D	134779332	134780476	+	134779904	1.0	1.0
gene:TraesCS7D03G0404900	Chr7D	135177272	135182625	+	135179948	Chr7D	134785253	134790376	+	134787814	1.0	1.0
gene:TraesCS7D03G0405000	Chr7D	135202094	135205833	-	135203963	Chr7D	134809674	134813413	-	134811543	1.0	1.0
gene:TraesCS7D03G0405100	Chr7D	135292094	135293265	-	135292679	Chr7D	134899718	134900889	-	134900303	1.0	1.0
gene:TraesCS7D03G0405200	Chr7D	135296591	135297598	+	135297094	Chr7D	134904215	134905222	+	134904718	1.0	1.0
gene:TraesCS7D03G0405300	Chr7D	135296672	135297628	-	135297150	Chr7D	134904296	134905252	-	134904774	1.0	1.0
gene:TraesCS7D03G0405400	Chr7D	135303686	135304324	-	135304005	Chr7D	134911310	134911948	-	134911629	1.0	1.0
gene:TraesCS7D03G0405600	Chr7D	135467948	135468820	+	135468384	Chr7D	135060307	135061179	+	135060743	1.0	1.0
gene:TraesCS7D03G0405500	Chr7D	135467775	135469006	+	135468390	Chr7D	135060134	135061365	+	135060749	1.0	1.0
gene:TraesCS7D03G0406100	Chr7D	135586602	135587832	-	135587217	Chr7D	135167746	135168976	-	135168361	1.0	1.0
gene:TraesCS7D03G0406300	Chr7D	135639546	135640823	-	135640184	Chr7D	135220612	135221889	-	135221250	1.0	1.0
gene:TraesCS7D03G0406400	Chr7D	135801723	135803089	+	135802406	Chr7D	135380713	135382079	+	135381396	1.0	1.0
