gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS3B03G0211800	Chr3B	71137141	71140927	-	71139034	Chr3B	66591724	66595511	-	66593617	1.0	0.999
gene:TraesCS3B03G0211900	Chr3B	71241502	71245146	+	71243324	Chr3B	66702588	66706234	+	66704411	1.0	0.999
gene:TraesCS3B03G0212000	Chr3B	71245301	71252716	-	71249008	Chr3B	66706493	66713910	-	66710201	1.0	0.998
gene:TraesCS3B03G0212700	Chr3B	71368151	71370982	-	71369566	Chr3B	66795993	66798823	-	66797408	1.0	1.0
gene:TraesCS3B03G0213000	Chr3B	71551456	71553281	-	71552368	Chr3B	66986302	66988127	-	66987214	1.0	0.978
gene:TraesCS3B03G0213600	Chr3B	71632383	71633142	-	71632762	Chr3B	67066354	67067113	-	67066733	1.0	0.994
gene:TraesCS3B03G0213900	Chr3B	71644734	71645525	+	71645129	Chr3B	67161963	67162754	+	67162358	1.0	0.998
gene:TraesCS3B03G0214500	Chr3B	71866735	71871474	+	71869104	Chr3B	67358527	67363301	+	67360914	1.0	0.996
gene:TraesCS3B03G0215000	Chr3B	72049871	72054119	-	72051995	Chr3B	67567448	67571689	-	67569568	1.0	0.999
gene:TraesCS3B03G0215100	Chr3B	72100246	72100884	-	72100565	Chr3B	67632399	67633037	-	67632718	1.0	0.997
gene:TraesCS3B03G0215200	Chr3B	72129978	72130525	+	72130251	Chr3B	67661927	67662473	+	67662200	0.997	0.98
gene:TraesCS3B03G0215400	Chr3B	72523576	72524273	-	72523924	Chr3B	68091754	68092451	-	68092102	1.0	1.0
gene:TraesCS3B03G0215500	Chr3B	72528275	72528673	-	72528474	Chr3B	68096465	68096863	-	68096664	1.0	0.997
gene:TraesCS3B03G0215600	Chr3B	72548869	72551262	+	72550065	Chr3B	68117262	68119655	+	68118458	1.0	0.997
gene:TraesCS3B03G0215700	Chr3B	72556517	72560611	-	72558564	Chr3B	68124946	68129036	-	68126991	1.0	1.0
gene:TraesCS3B03G0216300	Chr3B	72870231	72870518	-	72870374	Chr3B	68451355	68451642	-	68451498	1.0	1.0
gene:TraesCS3B03G0216400	Chr3B	72875004	72878321	+	72876662	Chr3B	68456130	68459363	+	68457746	1.0	0.999
gene:TraesCS3B03G0216600	Chr3B	72889472	72890563	-	72890017	Chr3B	68470597	68471687	-	68471142	0.998	0.993
gene:TraesCS3B03G0216800	Chr3B	72908116	72909597	-	72908856	Chr3B	68489248	68490729	-	68489988	1.0	0.996
gene:TraesCS3B03G0217200	Chr3B	73003402	73004953	-	73004177	Chr3B	68597815	68599366	-	68598590	1.0	0.998
gene:TraesCS3B03G0217400	Chr3B	73206258	73208971	-	73207614	Chr3B	68810408	68813121	-	68811764	1.0	0.997
gene:TraesCS3B03G0217500	Chr3B	73283736	73284540	+	73284138	Chr3B	68868640	68869444	+	68869042	1.0	0.997
gene:TraesCS3B03G0217700	Chr3B	73382970	73386784	-	73384877	Chr3B	68962434	68966248	-	68964341	1.0	0.998
gene:TraesCS3B03G0217800	Chr3B	73405472	73409232	+	73407352	Chr3B	68984767	68988527	+	68986647	1.0	0.999
gene:TraesCS3B03G0217900	Chr3B	73520464	73520990	-	73520727	Chr3B	69114160	69114686	-	69114423	1.0	1.0
gene:TraesCS3B03G0218000	Chr3B	73657572	73662573	+	73660072	Chr3B	69251514	69256515	+	69254014	1.0	0.997
gene:TraesCS3B03G0218700	Chr3B	73934221	73937865	+	73936043	Chr3B	69499303	69502947	+	69501125	1.0	1.0
gene:TraesCS3B03G0218800	Chr3B	73937736	73942582	-	73940159	Chr3B	69502818	69506296	-	69504557	0.967	0.965
gene:TraesCS3B03G0218900	Chr3B	73942872	73947953	-	73945412	Chr3B	69507460	69512547	-	69510003	1.0	0.994
gene:TraesCS3B03G0219300	Chr3B	73974238	73975131	-	73974684	Chr3B	69664462	69665355	-	69664908	1.0	0.974
gene:TraesCS3B03G0219700	Chr3B	74521882	74532844	+	74527363	Chr3B	69869494	69879252	+	69874373	0.999	0.976
gene:TraesCS3B03G0220000	Chr3B	74689455	74690663	+	74690059	Chr3B	70470377	70471570	+	70470973	0.985	0.933
gene:TraesCS3B03G0219900	Chr3B	74689424	74692941	-	74691182	Chr3B	70470346	70473837	-	70472091	0.953	0.909
gene:TraesCS3B03G0220200	Chr3B	74700892	74703333	+	74702112	Chr3B	71118684	71121114	+	71119899	0.995	0.989
gene:TraesCS3B03G0220600	Chr3B	74764324	74768551	-	74766437	Chr3B	71198740	71202970	-	71200855	1.0	0.999
gene:TraesCS3B03G0220700	Chr3B	75281238	75298453	+	75289845	Chr3B	71750115	71767340	+	71758727	1.0	1.0
gene:TraesCS3B03G0220800	Chr3B	75458639	75471510	+	75465074	Chr3B	71910416	71923274	+	71916845	1.0	0.999
gene:TraesCS3B03G0220900	Chr3B	75534645	75535506	-	75535075	Chr3B	71986619	71987480	-	71987049	1.0	1.0
gene:TraesCS3B03G0221000	Chr3B	75536707	75541678	-	75539192	Chr3B	71988683	71994592	-	71991637	1.0	1.0
gene:TraesCS3B03G0221200	Chr3B	75590704	75591241	-	75590972	Chr3B	72043637	72044174	-	72043905	1.0	1.0
gene:TraesCS3B03G0221300	Chr3B	75598307	75599374	+	75598840	Chr3B	72051255	72052322	+	72051788	1.0	0.999
gene:TraesCS3B03G0221600	Chr3B	75605980	75607932	+	75606956	Chr3B	72058929	72060737	+	72059833	0.926	0.925
gene:TraesCS3B03G0221500	Chr3B	75605820	75611800	-	75608810	Chr3B	72058787	72064602	-	72061694	0.97	0.969
gene:TraesCS3B03G0221900	Chr3B	75705126	75706120	-	75705623	Chr3B	72157437	72158431	-	72157934	1.0	0.997
gene:TraesCS3B03G0222000	Chr3B	75707085	75707691	-	75707388	Chr3B	72159389	72159995	-	72159692	1.0	0.995
gene:TraesCS3B03G0222100	Chr3B	75789593	75790187	-	75789890	Chr3B	72230025	72230619	-	72230322	1.0	0.997
gene:TraesCS3B03G0222200	Chr3B	75794303	75798093	+	75796198	Chr3B	72234732	72238524	+	72236628	1.0	1.0
gene:TraesCS3B03G0222300	Chr3B	75798613	75799222	+	75798917	Chr3B	72239044	72239653	+	72239348	1.0	1.0
gene:TraesCS3B03G0222400	Chr3B	75799665	75800887	+	75800276	Chr3B	72240097	72241327	+	72240712	1.0	0.991
gene:TraesCS3B03G0222500	Chr3B	75827420	75829279	+	75828349	Chr3B	72267879	72269738	+	72268808	1.0	0.998
gene:TraesCS3B03G0222600	Chr3B	75884479	75885707	+	75885093	Chr3B	72325109	72326337	+	72325723	1.0	0.999
gene:TraesCS3B03G0222800	Chr3B	75983131	75987560	+	75985345	Chr3B	72415398	72419936	+	72417667	0.999	0.968
gene:TraesCS3B03G0222900	Chr3B	75988339	75993445	-	75990892	Chr3B	72690099	72695211	-	72692655	0.997	0.976
gene:TraesCS3B03G0223400	Chr3B	76476481	76478927	-	76477704	Chr3B	72880698	72883415	-	72882056	0.991	0.947
gene:TraesCS3B03G0223800	Chr3B	76551301	76552147	-	76551724	Chr3B	72941410	72942235	-	72941822	0.975	0.926
gene:TraesCS3B03G0224700	Chr3B	76655707	76657903	-	76656805	Chr3B	73011213	73013379	-	73012296	0.989	0.931
gene:TraesCS3B03G0225100	Chr3B	76853398	76854708	-	76854053	Chr3B	73457308	73458618	-	73457963	1.0	1.0
gene:TraesCS3B03G0225200	Chr3B	76858246	76860587	+	76859416	Chr3B	73462186	73464527	+	73463356	1.0	0.997
gene:TraesCS3B03G0225300	Chr3B	76864198	76864410	+	76864304	Chr3B	73468138	73468350	+	73468244	1.0	0.995
gene:TraesCS3B03G0225500	Chr3B	76866096	76866314	+	76866205	Chr3B	73470036	73470254	+	73470145	1.0	1.0
gene:TraesCS3B03G0225600	Chr3B	76866548	76870856	-	76868702	Chr3B	73470488	73474771	-	73472629	0.984	0.955
gene:TraesCS3B03G0225800	Chr3B	77355905	77360658	-	77358281	Chr3B	73960599	73964718	-	73962658	0.954	0.935
gene:TraesCS3B03G0226100	Chr3B	77475268	77478183	+	77476725	Chr3B	74054182	74057007	+	74055594	1.0	0.976
gene:TraesCS3B03G0226300	Chr3B	77484683	77486840	-	77485761	Chr3B	74077622	74079883	-	74078752	0.946	0.942
gene:TraesCS3B03G0226500	Chr3B	77490673	77494511	-	77492592	Chr3B	74083712	74087550	-	74085631	1.0	1.0
gene:TraesCS3B03G0226600	Chr3B	77720515	77725141	+	77722828	Chr3B	74313683	74318394	+	74316038	0.987	0.987
gene:TraesCS3B03G0226700	Chr3B	77772481	77773603	-	77773042	Chr3B	74365491	74366613	-	74366052	1.0	0.998
gene:TraesCS3B03G0226800	Chr3B	77780144	77781328	-	77780736	Chr3B	74373154	74374337	-	74373745	1.0	1.0
gene:TraesCS3B03G0227000	Chr3B	77875934	77878939	+	77877436	Chr3B	74469413	74472443	+	74470928	1.0	0.951
gene:TraesCS3B03G0227100	Chr3B	77878534	77880574	-	77879554	Chr3B	74472038	74474089	-	74473063	1.0	0.99
gene:TraesCS3B03G0227300	Chr3B	77881056	77883022	-	77882039	Chr3B	74474571	74476537	-	74475554	1.0	0.999
gene:TraesCS3B03G0227500	Chr3B	77887510	77890002	-	77888756	Chr3B	74481025	74483501	-	74482263	0.993	0.992
gene:TraesCS3B03G0227700	Chr3B	77898808	77904463	-	77901635	Chr3B	74507597	74512984	-	74510290	1.0	0.997
gene:TraesCS3B03G0227800	Chr3B	77912823	77914879	-	77913851	Chr3B	74520687	74522743	-	74521715	1.0	0.997
gene:TraesCS3B03G0227900	Chr3B	77980119	77981183	+	77980651	Chr3B	74575663	74576727	+	74576195	1.0	0.998
gene:TraesCS3B03G0228000	Chr3B	78008257	78012462	-	78010359	Chr3B	74603783	74607988	-	74605885	1.0	0.997
gene:TraesCS3B03G0228800	Chr3B	78098348	78099508	-	78098928	Chr3B	74710384	74711544	-	74710964	1.0	1.0
gene:TraesCS3B03G0228900	Chr3B	78102213	78106007	-	78104110	Chr3B	74714249	74718043	-	74716146	1.0	0.999
gene:TraesCS3B03G0229000	Chr3B	78117576	78121503	+	78119539	Chr3B	74730921	74734847	+	74732884	1.0	0.993
gene:TraesCS3B03G0229200	Chr3B	78164007	78171293	-	78167650	Chr3B	74778373	74785761	-	74782067	1.0	0.996
gene:TraesCS3B03G0229300	Chr3B	78173292	78177510	+	78175401	Chr3B	74787748	74791955	+	74789851	0.992	0.989
gene:TraesCS3B03G0229400	Chr3B	78177545	78182502	-	78180023	Chr3B	74791990	74796933	-	74794461	0.996	0.994
gene:TraesCS3B03G0230000	Chr3B	78252639	78257063	-	78254851	Chr3B	74861585	74866009	-	74863797	1.0	0.999
gene:TraesCS3B03G0230100	Chr3B	78359235	78361131	-	78360183	Chr3B	74976169	74978060	-	74977114	0.995	0.993
gene:TraesCS3B03G0231000	Chr3B	78985373	78986111	+	78985742	Chr3B	75808378	75809116	+	75808747	1.0	0.973
gene:TraesCS3B03G0231700	Chr3B	79238503	79240497	+	79239500	Chr3B	76271813	76273811	+	76272812	0.998	0.98
gene:TraesCS3B03G0232400	Chr3B	79544929	79545695	+	79545312	Chr3B	76488594	76489362	+	76488978	1.0	0.994
gene:TraesCS3B03G0233400	Chr3B	79687976	79695371	-	79691673	Chr3B	76547830	76555267	+	76551548	0.999	0.98
gene:TraesCS3B03G0233600	Chr3B	79715945	79718043	-	79716994	Chr3B	76530178	76532315	+	76531246	0.994	0.951
gene:TraesCS3B03G0233700	Chr3B	79730795	79733939	+	79732367	Chr3B	76557180	76560492	+	76558836	0.992	0.92
gene:TraesCS3B03G0233800	Chr3B	79738627	79742288	+	79740457	Chr3B	76573544	76577317	+	76575430	0.993	0.949
gene:TraesCS3B03G0234600	Chr3B	79881247	79881822	+	79881534	Chr3B	76688238	76688810	+	76688524	0.994	0.955
gene:TraesCS3B03G0234800	Chr3B	80157262	80165619	+	80161440	Chr3B	76950307	76958649	+	76954478	1.0	0.997
gene:TraesCS3B03G0234900	Chr3B	80166796	80170968	-	80168882	Chr3B	76959828	76964031	-	76961929	1.0	0.979
gene:TraesCS3B03G0235200	Chr3B	80184616	80187991	-	80186303	Chr3B	76977886	76981261	-	76979573	1.0	0.998
gene:TraesCS3B03G0235300	Chr3B	80189441	80196041	-	80192741	Chr3B	76982706	76989055	-	76985880	1.0	0.997
gene:TraesCS3B03G0235400	Chr3B	80196275	80200020	-	80198147	Chr3B	76989289	76993045	-	76991167	1.0	0.999
gene:TraesCS3B03G0235600	Chr3B	80635410	80643437	+	80639423	Chr3B	77388400	77393750	+	77391075	1.0	0.988
gene:TraesCS3B03G0235800	Chr3B	80644463	80645541	-	80645002	Chr3B	77395797	77396875	-	77396336	1.0	0.996
gene:TraesCS3B03G0236100	Chr3B	80886206	80888797	+	80887501	Chr3B	77645873	77648560	+	77647216	1.0	0.963
gene:TraesCS3B03G0236200	Chr3B	80888704	80892086	-	80890395	Chr3B	77648467	77651826	-	77650146	0.977	0.939
gene:TraesCS3B03G0236300	Chr3B	80916757	80917533	+	80917145	Chr3B	77662698	77663479	+	77663088	1.0	0.988
gene:TraesCS3B03G0236400	Chr3B	80939150	80940748	+	80939949	Chr3B	77685403	77686998	+	77686200	0.998	0.994
gene:TraesCS3B03G0236600	Chr3B	81105544	81112132	+	81108838	Chr3B	77879858	77886465	+	77883161	1.0	0.998
gene:TraesCS3B03G0237100	Chr3B	81378572	81379210	+	81378891	Chr3B	78145695	78146333	+	78146014	1.0	1.0
gene:TraesCS3B03G0238000	Chr3B	81580082	81586659	-	81583370	Chr3B	78385962	78392544	-	78389253	1.0	0.993
gene:TraesCS3B03G0238300	Chr3B	81595043	81599465	+	81597254	Chr3B	78395401	78399823	+	78397612	0.999	0.995
gene:TraesCS3B03G0238500	Chr3B	81703343	81703546	+	81703444	Chr3B	78507204	78507407	+	78507305	1.0	0.97
gene:TraesCS3B03G0238600	Chr3B	81705952	81706155	+	81706053	Chr3B	78509814	78510017	+	78509915	1.0	1.0
gene:TraesCS3B03G0238800	Chr3B	81739088	81739291	+	81739189	Chr3B	78542000	78542203	+	78542101	1.0	0.995
gene:TraesCS3B03G0238900	Chr3B	81749471	81749674	+	81749572	Chr3B	78552955	78553158	+	78553056	1.0	0.985
gene:TraesCS3B03G0239000	Chr3B	81862571	81862774	+	81862672	Chr3B	78690754	78690957	+	78690855	1.0	1.0
gene:TraesCS3B03G0239200	Chr3B	81866187	81885728	-	81875957	Chr3B	78694520	78713562	-	78704041	1.0	0.995
gene:TraesCS3B03G0239400	Chr3B	82133898	82136893	-	82135395	Chr3B	78943635	78946615	-	78945125	1.0	0.996
gene:TraesCS3B03G0239800	Chr3B	82149176	82157826	+	82153501	Chr3B	78958980	78967760	+	78963370	1.0	0.998
gene:TraesCS3B03G0240400	Chr3B	82247722	82262110	+	82254916	Chr3B	79213863	79225916	+	79219889	0.919	0.911
gene:TraesCS3B03G0240600	Chr3B	82397176	82402005	+	82399590	Chr3B	79322785	79326388	+	79324586	0.951	0.942
gene:TraesCS3B03G0240700	Chr3B	82422622	82425733	+	82424177	Chr3B	79345665	79348776	+	79347220	0.999	0.995
gene:TraesCS3B03G0241100	Chr3B	82495709	82496585	-	82496147	Chr3B	79419821	79420688	-	79420254	0.984	0.978
gene:TraesCS3B03G0241600	Chr3B	82604082	82605034	-	82604558	Chr3B	79479633	79480584	-	79480108	0.998	0.996
gene:TraesCS3B03G0242000	Chr3B	82669150	82672832	+	82670991	Chr3B	79533337	79537017	+	79535177	1.0	0.998
gene:TraesCS3B03G0242100	Chr3B	82673353	82682260	+	82677806	Chr3B	79537537	79546444	+	79541990	1.0	0.997
gene:TraesCS3B03G0242200	Chr3B	82705031	82706211	-	82705621	Chr3B	79568594	79569774	-	79569184	1.0	0.998
gene:TraesCS3B03G0242500	Chr3B	82727531	82729393	-	82728462	Chr3B	79588512	79590374	-	79589443	1.0	0.994
gene:TraesCS3B03G0242600	Chr3B	82739751	82743414	+	82741582	Chr3B	79600706	79604371	+	79602538	1.0	1.0
gene:TraesCS3B03G0242800	Chr3B	82827487	82829323	-	82828405	Chr3B	79672634	79674470	-	79673552	1.0	0.997
gene:TraesCS3B03G0243000	Chr3B	82920066	82921237	+	82920651	Chr3B	79723130	79724333	+	79723731	0.988	0.934
gene:TraesCS3B03G0243100	Chr3B	83075366	83075611	+	83075488	Chr3B	79892426	79892671	+	79892548	1.0	1.0
gene:TraesCS3B03G0243200	Chr3B	83076567	83077505	-	83077036	Chr3B	79893627	79894585	-	79894106	1.0	0.972
gene:TraesCS3B03G0243300	Chr3B	83079575	83085870	-	83082722	Chr3B	79901736	79908019	-	79904877	0.997	0.996
gene:TraesCS3B03G0243700	Chr3B	83148032	83151830	-	83149931	Chr3B	79972741	79976104	-	79974422	1.0	0.997
gene:TraesCS3B03G0243900	Chr3B	83238041	83238247	-	83238144	Chr3B	80041167	80041373	-	80041270	1.0	0.99
gene:TraesCS3B03G0245100	Chr3B	83580077	83583789	-	83581933	Chr3B	80338387	80342116	-	80340251	1.0	0.997
gene:TraesCS3B03G0245200	Chr3B	83583935	83587448	+	83585691	Chr3B	80342260	80345778	+	80344019	1.0	0.986
gene:TraesCS3B03G0245400	Chr3B	83734428	83736383	+	83735405	Chr3B	80499230	80501185	+	80500207	1.0	0.998
gene:TraesCS3B03G0245500	Chr3B	83741768	83743143	-	83742455	Chr3B	80506768	80508143	-	80507455	1.0	0.995
gene:TraesCS3B03G0245600	Chr3B	83745085	83750163	-	83747624	Chr3B	80510127	80515212	-	80512669	0.999	0.99
gene:TraesCS3B03G0245700	Chr3B	83750476	83753514	-	83751995	Chr3B	80515525	80518553	-	80517039	1.0	0.998
gene:TraesCS3B03G0246300	Chr3B	83971963	83973281	-	83972622	Chr3B	80735317	80736637	-	80735977	1.0	0.994
gene:TraesCS3B03G0246500	Chr3B	83979007	83981956	+	83980481	Chr3B	80742125	80745074	+	80743599	1.0	0.998
gene:TraesCS3B03G0246800	Chr3B	84187793	84188530	+	84188161	Chr3B	80938351	80939088	+	80938719	1.0	0.998
gene:TraesCS3B03G0247000	Chr3B	84198760	84204351	+	84201555	Chr3B	80954014	80959606	+	80956810	1.0	0.996
gene:TraesCS3B03G0247200	Chr3B	84214348	84218638	+	84216493	Chr3B	80968390	80972678	+	80970534	0.999	0.998
gene:TraesCS3B03G0247400	Chr3B	84296455	84297664	+	84297059	Chr3B	81050511	81051717	+	81051114	0.99	0.986
gene:TraesCS3B03G0247700	Chr3B	84375729	84377774	+	84376751	Chr3B	81120031	81122076	+	81121053	1.0	0.997
gene:TraesCS3B03G0247900	Chr3B	84566196	84570264	-	84568230	Chr3B	81310808	81314879	-	81312843	1.0	0.998
gene:TraesCS3B03G0248100	Chr3B	84889327	84892536	+	84890931	Chr3B	81608061	81611268	+	81609664	0.999	0.988
gene:TraesCS3B03G0248300	Chr3B	84950928	84955668	+	84953298	Chr3B	81654190	81658952	+	81656571	1.0	0.988
gene:TraesCS3B03G0248400	Chr3B	85102757	85111469	+	85107113	Chr3B	81802295	81811461	+	81806878	1.0	0.997
gene:TraesCS3B03G0248600	Chr3B	85427642	85432815	+	85430228	Chr3B	82120522	82125671	+	82123096	0.992	0.989
gene:TraesCS3B03G0248900	Chr3B	85525402	85539518	+	85532460	Chr3B	82232881	82246997	+	82239939	1.0	0.999
gene:TraesCS3B03G0249000	Chr3B	85546976	85549048	+	85548012	Chr3B	82254553	82256627	+	82255590	0.998	0.995
gene:TraesCS3B03G0249200	Chr3B	86013395	86014594	+	86013994	Chr3B	82755051	82756250	+	82755650	1.0	0.996
gene:TraesCS3B03G0249300	Chr3B	86055124	86056603	+	86055863	Chr3B	82803881	82805362	+	82804621	0.999	0.996
gene:TraesCS3B03G0249400	Chr3B	86066547	86067655	+	86067101	Chr3B	82824044	82825152	+	82824598	1.0	1.0
gene:TraesCS3B03G0249600	Chr3B	86078260	86078709	-	86078484	Chr3B	82835839	82836288	-	82836063	1.0	0.991
gene:TraesCS3B03G0249800	Chr3B	86137903	86140565	-	86139234	Chr3B	82895984	82898646	-	82897315	1.0	1.0
gene:TraesCS3B03G0249900	Chr3B	86319804	86321426	-	86320615	Chr3B	83069826	83071448	-	83070637	1.0	1.0
gene:TraesCS3B03G0250000	Chr3B	86603117	86603594	+	86603355	Chr3B	83314275	83314752	+	83314513	1.0	1.0
gene:TraesCS3B03G0250100	Chr3B	86607118	86607879	+	86607498	Chr3B	83318269	83319030	+	83318649	1.0	0.996
gene:TraesCS3B03G0250700	Chr3B	86629636	86634641	+	86632138	Chr3B	83336750	83339838	+	83338294	1.0	0.988
gene:TraesCS3B03G0251300	Chr3B	86808870	86810285	+	86809577	Chr3B	83487743	83489158	+	83488450	1.0	0.98
gene:TraesCS3B03G0251400	Chr3B	86871205	86872240	-	86871722	Chr3B	83561049	83562083	-	83561566	0.997	0.997
gene:TraesCS3B03G0251700	Chr3B	86992296	86992903	+	86992599	Chr3B	83703401	83704008	+	83703704	1.0	0.996
gene:TraesCS3B03G0251800	Chr3B	87017166	87018382	+	87017774	Chr3B	83746299	83747515	+	83746907	1.0	1.0
gene:TraesCS3B03G0252000	Chr3B	87238091	87238693	-	87238392	Chr3B	83963066	83963668	-	83963367	1.0	1.0
gene:TraesCS3B03G0252100	Chr3B	87238743	87239477	-	87239110	Chr3B	83963718	83964452	-	83964085	1.0	0.998
gene:TraesCS3B03G0252300	Chr3B	87253276	87259251	+	87256263	Chr3B	83978527	83984605	+	83981566	1.0	1.0
gene:TraesCS3B03G0252600	Chr3B	87395512	87397150	+	87396331	Chr3B	84120829	84122467	+	84121648	1.0	0.999
gene:TraesCS3B03G0252700	Chr3B	87401658	87402706	+	87402182	Chr3B	84126975	84128023	+	84127499	1.0	1.0
gene:TraesCS3B03G0252900	Chr3B	87710838	87711776	-	87711307	Chr3B	84435358	84436296	-	84435827	1.0	1.0
gene:TraesCS3B03G0253000	Chr3B	87712906	87718284	-	87715595	Chr3B	84437426	84442804	-	84440115	1.0	1.0
gene:TraesCS3B03G0253200	Chr3B	87742493	87744410	+	87743451	Chr3B	84467016	84468933	+	84467974	1.0	0.997
gene:TraesCS3B03G0253400	Chr3B	87761378	87765170	-	87763274	Chr3B	84487094	84490885	-	84488989	0.999	0.998
gene:TraesCS3B03G0253500	Chr3B	87785676	87794476	-	87790076	Chr3B	84511341	84520140	-	84515740	1.0	0.997
gene:TraesCS3B03G0253600	Chr3B	88279803	88283917	-	88281860	Chr3B	84978253	84982367	-	84980310	1.0	0.998
gene:TraesCS3B03G0253800	Chr3B	88590338	88590802	+	88590570	Chr3B	85356442	85356906	+	85356674	1.0	0.997
gene:TraesCS3B03G0254000	Chr3B	88624211	88624636	+	88624423	Chr3B	85377151	85377576	+	85377363	1.0	0.997
gene:TraesCS3B03G0254100	Chr3B	88685502	88685999	+	88685750	Chr3B	85424612	85425109	+	85424860	1.0	0.995
gene:TraesCS3B03G0254500	Chr3B	88915044	88935455	+	88925249	Chr3B	85618460	85638709	+	85628584	1.0	0.997
gene:TraesCS3B03G0254600	Chr3B	88958418	88962279	+	88960348	Chr3B	85662826	85666687	+	85664756	1.0	0.998
gene:TraesCS3B03G0254700	Chr3B	89109946	89117111	-	89113528	Chr3B	85835065	85842272	-	85838668	0.999	0.99
gene:TraesCS3B03G0254800	Chr3B	89121104	89121892	+	89121498	Chr3B	85855633	85856421	+	85856027	1.0	0.994
gene:TraesCS3B03G0254900	Chr3B	89146015	89146945	-	89146480	Chr3B	85900748	85901660	-	85901204	0.974	0.973
gene:TraesCS3B03G0255100	Chr3B	89988150	89991602	-	89989876	Chr3B	86313365	86316817	-	86315091	1.0	0.998
gene:TraesCS3B03G0255400	Chr3B	90146556	90151105	+	90148830	Chr3B	86464621	86469302	+	86466961	1.0	0.944
gene:TraesCS3B03G0255500	Chr3B	90151843	90155801	+	90153822	Chr3B	86470040	86473999	+	86472019	1.0	0.999
gene:TraesCS3B03G0255600	Chr3B	90279292	90280065	-	90279678	Chr3B	86596357	86597130	-	86596743	1.0	0.997
gene:TraesCS3B03G0255700	Chr3B	90302643	90307789	-	90305216	Chr3B	86633858	86639271	-	86636564	1.0	1.0
gene:TraesCS3B03G0255800	Chr3B	90351767	90355308	+	90353537	Chr3B	86684595	86688136	+	86686365	1.0	0.998
gene:TraesCS3B03G0256000	Chr3B	90362720	90365134	+	90363927	Chr3B	86695623	86698037	+	86696830	1.0	0.999
gene:TraesCS3B03G0256300	Chr3B	90497194	90504606	+	90500900	Chr3B	86851625	86859037	+	86855331	1.0	0.998
gene:TraesCS3B03G0256500	Chr3B	90605778	90606672	-	90606225	Chr3B	86953069	86953963	-	86953516	1.0	0.996
gene:TraesCS3B03G0256800	Chr3B	90873809	90876962	+	90875385	Chr3B	87198411	87201564	+	87199987	1.0	0.995
gene:TraesCS3B03G0256900	Chr3B	90878341	90882357	+	90880349	Chr3B	87202755	87206781	+	87204768	1.0	0.992
gene:TraesCS3B03G0257200	Chr3B	90882574	90885882	-	90884228	Chr3B	87206998	87210306	-	87208652	1.0	0.997
gene:TraesCS3B03G0257500	Chr3B	91026040	91026970	+	91026505	Chr3B	87380316	87381246	+	87380781	1.0	0.998
gene:TraesCS3B03G0257900	Chr3B	91043726	91046339	-	91045032	Chr3B	87393550	87396332	-	87394941	1.0	0.997
gene:TraesCS3B03G0258000	Chr3B	91047974	91050186	-	91049080	Chr3B	87397968	87400179	-	87399073	1.0	0.996
gene:TraesCS3B03G0258200	Chr3B	91054127	91057003	-	91055565	Chr3B	87404120	87406996	-	87405558	1.0	0.999
gene:TraesCS3B03G0258300	Chr3B	91222508	91225498	-	91224003	Chr3B	87562315	87565306	-	87563810	1.0	0.999
gene:TraesCS3B03G0258800	Chr3B	91285278	91286135	-	91285706	Chr3B	87596755	87597612	-	87597183	1.0	0.998
gene:TraesCS3B03G0259100	Chr3B	91318928	91320570	+	91319749	Chr3B	87626308	87627950	+	87627129	1.0	0.995
gene:TraesCS3B03G0259500	Chr3B	91548142	91549819	+	91548980	Chr3B	87827402	87829079	+	87828240	1.0	0.996
gene:TraesCS3B03G0259800	Chr3B	91711828	91719264	+	91715546	Chr3B	88005255	88012492	+	88008873	1.0	0.997
gene:TraesCS3B03G0259900	Chr3B	91719841	91720920	-	91720380	Chr3B	88013069	88014148	-	88013608	1.0	0.998
gene:TraesCS3B03G0260300	Chr3B	91927896	91928693	+	91928294	Chr3B	88214334	88215131	+	88214732	1.0	0.998
gene:TraesCS3B03G0260400	Chr3B	91928918	91933832	-	91931375	Chr3B	88215356	88220263	-	88217809	0.998	0.997
gene:TraesCS3B03G0260500	Chr3B	91964611	91964826	+	91964718	Chr3B	88251050	88251265	+	88251157	1.0	1.0
gene:TraesCS3B03G0260600	Chr3B	91965526	91966215	-	91965870	Chr3B	88251967	88252659	-	88252313	1.0	0.984
gene:TraesCS3B03G0261000	Chr3B	92421280	92421579	+	92421429	Chr3B	88672121	88672420	+	88672270	1.0	0.996
gene:TraesCS3B03G0261100	Chr3B	92422294	92423015	-	92422654	Chr3B	88673135	88673856	-	88673495	1.0	0.998
gene:TraesCS3B03G0261600	Chr3B	92811607	92817117	+	92814362	Chr3B	89050609	89056131	+	89053370	0.998	0.991
gene:TraesCS3B03G0261700	Chr3B	92929307	92934509	-	92931908	Chr3B	89168605	89173625	-	89171115	0.999	0.996
gene:TraesCS3B03G0262300	Chr3B	93571868	93575753	+	93573810	Chr3B	89815419	89819296	+	89817357	0.999	0.998
gene:TraesCS3B03G0262700	Chr3B	93797396	93800615	+	93799005	Chr3B	90057381	90060328	+	90058854	1.0	0.999
gene:TraesCS3B03G0262600	Chr3B	93796860	93810686	-	93803773	Chr3B	90056845	90070608	-	90063726	1.0	0.999
