gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS2D03G0270900	Chr2D	77797381	77798555	+	77797968	Chr2D	76686624	76687798	+	76687211	1.0	1.0
gene:TraesCS2D03G0271000	Chr2D	77799833	77804990	-	77802411	Chr2D	76689076	76694069	-	76691572	0.963	0.963
gene:TraesCS2D03G0271500	Chr2D	77909307	77914347	+	77911827	Chr2D	76797705	76802745	+	76800225	1.0	1.0
gene:TraesCS2D03G0271800	Chr2D	77958936	77961955	-	77960445	Chr2D	76834249	76837268	-	76835758	1.0	1.0
gene:TraesCS2D03G0271900	Chr2D	77963704	77966289	-	77964996	Chr2D	76839017	76841602	-	76840309	1.0	1.0
gene:TraesCS2D03G0272100	Chr2D	78034045	78047734	+	78040889	Chr2D	76909394	76923083	+	76916238	1.0	1.0
gene:TraesCS2D03G0272200	Chr2D	78052539	78054130	-	78053334	Chr2D	76927888	76929479	-	76928683	1.0	1.0
gene:TraesCS2D03G0272300	Chr2D	78063077	78066132	+	78064604	Chr2D	76938435	76941585	+	76940010	1.0	1.0
gene:TraesCS2D03G0272600	Chr2D	78081606	78083015	+	78082310	Chr2D	76957052	76958461	+	76957756	1.0	1.0
gene:TraesCS2D03G0272800	Chr2D	78095418	78099826	+	78097622	Chr2D	76970516	76974865	+	76972690	0.971	0.971
gene:TraesCS2D03G0273000	Chr2D	78155988	78158018	+	78157003	Chr2D	77031134	77033164	+	77032149	1.0	1.0
gene:TraesCS2D03G0273100	Chr2D	78159254	78161254	+	78160254	Chr2D	77034400	77036400	+	77035400	1.0	0.999
gene:TraesCS2D03G0273200	Chr2D	78164903	78166051	-	78165477	Chr2D	77040049	77041197	-	77040623	1.0	1.0
gene:TraesCS2D03G0273800	Chr2D	78403495	78413096	+	78408295	Chr2D	77278541	77288117	+	77283329	1.0	1.0
gene:TraesCS2D03G0274200	Chr2D	78948380	78955133	+	78951756	Chr2D	77819408	77826161	+	77822784	1.0	1.0
gene:TraesCS2D03G0274700	Chr2D	79035181	79035375	+	79035278	Chr2D	77906543	77906737	+	77906640	1.0	1.0
gene:TraesCS2D03G0274800	Chr2D	79039338	79045592	-	79042465	Chr2D	77910700	77916954	-	77913827	1.0	1.0
gene:TraesCS2D03G0274900	Chr2D	79052790	79054375	+	79053582	Chr2D	77924153	77925738	+	77924945	1.0	1.0
gene:TraesCS2D03G0275000	Chr2D	79113655	79114167	+	79113911	Chr2D	77985253	77985765	+	77985509	1.0	1.0
gene:TraesCS2D03G0275100	Chr2D	79147833	79149465	+	79148649	Chr2D	78020734	78022366	+	78021550	1.0	1.0
gene:TraesCS2D03G0275200	Chr2D	79150557	79153224	-	79151890	Chr2D	78023458	78026125	-	78024791	1.0	1.0
gene:TraesCS2D03G0275300	Chr2D	79160172	79163005	-	79161588	Chr2D	78033097	78035930	-	78034513	1.0	1.0
gene:TraesCS2D03G0275500	Chr2D	79200644	79201625	-	79201134	Chr2D	78073625	78074606	-	78074115	1.0	1.0
gene:TraesCS2D03G0275800	Chr2D	79257294	79262360	-	79259827	Chr2D	78127870	78132936	-	78130403	1.0	1.0
gene:TraesCS2D03G0275900	Chr2D	79269426	79272982	+	79271204	Chr2D	78140011	78143567	+	78141789	1.0	0.999
gene:TraesCS2D03G0276100	Chr2D	79289924	79298503	+	79294213	Chr2D	78160304	78168941	+	78164622	1.0	1.0
gene:TraesCS2D03G0276700	Chr2D	79523615	79527001	+	79525308	Chr2D	78394133	78397519	+	78395826	1.0	1.0
gene:TraesCS2D03G0277000	Chr2D	79564400	79565131	-	79564765	Chr2D	78434967	78435698	-	78435332	1.0	1.0
gene:TraesCS2D03G0277200	Chr2D	79577567	79578682	+	79578124	Chr2D	78448134	78449249	+	78448691	1.0	1.0
gene:TraesCS2D03G0277300	Chr2D	79616722	79618511	+	79617616	Chr2D	78487296	78489085	+	78488190	1.0	1.0
gene:TraesCS2D03G0277500	Chr2D	79771616	79776351	-	79773983	Chr2D	78640130	78644865	-	78642497	1.0	0.998
gene:TraesCS2D03G0278600	Chr2D	80467363	80473951	-	80470657	Chr2D	79326363	79332992	-	79329677	1.0	1.0
gene:TraesCS2D03G0278800	Chr2D	80706069	80706332	-	80706200	Chr2D	79564744	79565007	-	79564875	1.0	1.0
gene:TraesCS2D03G0279000	Chr2D	80761955	80778508	+	80770231	Chr2D	79620798	79637376	+	79629087	1.0	0.997
gene:TraesCS2D03G0279200	Chr2D	80791542	80792022	-	80791782	Chr2D	79650076	79650556	-	79650316	1.0	1.0
gene:TraesCS2D03G0279800	Chr2D	80882546	80883016	-	80882781	Chr2D	79741171	79741641	-	79741406	1.0	1.0
gene:TraesCS2D03G0279900	Chr2D	80889151	80889633	-	80889392	Chr2D	79747776	79748258	-	79748017	1.0	1.0
gene:TraesCS2D03G0280000	Chr2D	80903201	80905441	-	80904321	Chr2D	79761821	79764148	-	79762984	1.0	1.0
gene:TraesCS2D03G0280100	Chr2D	80908368	80909279	-	80908823	Chr2D	79767075	79767986	-	79767530	1.0	1.0
gene:TraesCS2D03G0280300	Chr2D	80942114	80953143	-	80947628	Chr2D	79800510	79811539	-	79806024	1.0	1.0
gene:TraesCS2D03G0280500	Chr2D	81069105	81072401	+	81070753	Chr2D	79927184	79930480	+	79928832	1.0	1.0
gene:TraesCS2D03G0280600	Chr2D	81089099	81091303	+	81090201	Chr2D	79947175	79949379	+	79948277	1.0	1.0
gene:TraesCS2D03G0280800	Chr2D	81135086	81138016	+	81136551	Chr2D	79993154	79996084	+	79994619	1.0	1.0
gene:TraesCS2D03G0280900	Chr2D	81143444	81146730	-	81145087	Chr2D	80010172	80013458	-	80011815	1.0	1.0
gene:TraesCS2D03G0281400	Chr2D	81426462	81430923	+	81428692	Chr2D	80293234	80297695	+	80295464	1.0	1.0
gene:TraesCS2D03G0281500	Chr2D	81429617	81431875	-	81430746	Chr2D	80296389	80298647	-	80297518	1.0	1.0
gene:TraesCS2D03G0281700	Chr2D	81444664	81447011	-	81445837	Chr2D	80311415	80313762	-	80312588	1.0	1.0
gene:TraesCS2D03G0281900	Chr2D	81463825	81466643	+	81465234	Chr2D	80330424	80333242	+	80331833	1.0	1.0
gene:TraesCS2D03G0282000	Chr2D	81470641	81472693	+	81471667	Chr2D	80337238	80339290	+	80338264	1.0	1.0
gene:TraesCS2D03G0282100	Chr2D	81472803	81475125	-	81473964	Chr2D	80339400	80341676	-	80340538	1.0	1.0
gene:TraesCS2D03G0282300	Chr2D	81611308	81612921	-	81612114	Chr2D	80475732	80477345	-	80476538	1.0	1.0
gene:TraesCS2D03G0282800	Chr2D	81719248	81720801	-	81720024	Chr2D	80582873	80584426	-	80583649	1.0	1.0
gene:TraesCS2D03G0283100	Chr2D	81760372	81762498	+	81761435	Chr2D	80623293	80625419	+	80624356	1.0	1.0
gene:TraesCS2D03G0283400	Chr2D	81794509	81803179	-	81798844	Chr2D	80657421	80666083	-	80661752	0.997	0.997
gene:TraesCS2D03G0283900	Chr2D	81898909	81900004	+	81899456	Chr2D	80762073	80763168	+	80762620	1.0	1.0
gene:TraesCS2D03G0284000	Chr2D	81904410	81906065	+	81905237	Chr2D	80767575	80769230	+	80768402	1.0	1.0
gene:TraesCS2D03G0284100	Chr2D	81908453	81915711	+	81912082	Chr2D	80771798	80779459	+	80775628	1.0	0.999
gene:TraesCS2D03G0284500	Chr2D	81982257	81988353	+	81985305	Chr2D	80846254	80852345	+	80849299	1.0	1.0
gene:TraesCS2D03G0284600	Chr2D	82058961	82062803	+	82060882	Chr2D	80922014	80925856	+	80923935	1.0	1.0
gene:TraesCS2D03G0284700	Chr2D	82065642	82074474	-	82070058	Chr2D	80928695	80937626	-	80933160	1.0	1.0
gene:TraesCS2D03G0285000	Chr2D	82244729	82249998	+	82247363	Chr2D	81108776	81114045	+	81111410	1.0	0.999
gene:TraesCS2D03G0285100	Chr2D	82250264	82253344	-	82251804	Chr2D	81114311	81117391	-	81115851	1.0	1.0
gene:TraesCS2D03G0285800	Chr2D	82284758	82285451	-	82285104	Chr2D	81148818	81149511	-	81149164	1.0	1.0
gene:TraesCS2D03G0286100	Chr2D	82298003	82298947	+	82298475	Chr2D	81161946	81162890	+	81162418	1.0	1.0
gene:TraesCS2D03G0286400	Chr2D	82311532	82313188	-	82312360	Chr2D	81175476	81177132	-	81176304	1.0	1.0
gene:TraesCS2D03G0286500	Chr2D	82351682	82357258	+	82354470	Chr2D	81216009	81221585	+	81218797	1.0	1.0
gene:TraesCS2D03G0286700	Chr2D	82357251	82360107	-	82358679	Chr2D	81221578	81224434	-	81223006	1.0	1.0
gene:TraesCS2D03G0286900	Chr2D	82403717	82405691	+	82404704	Chr2D	81268040	81270014	+	81269027	1.0	0.999
gene:TraesCS2D03G0287000	Chr2D	82405749	82408570	-	82407159	Chr2D	81270072	81272893	-	81271482	1.0	1.0
gene:TraesCS2D03G0287100	Chr2D	82472612	82476166	+	82474389	Chr2D	81337066	81340603	+	81338834	1.0	0.999
gene:TraesCS2D03G0287800	Chr2D	82592815	82595675	+	82594245	Chr2D	81456676	81459536	+	81458106	1.0	1.0
gene:TraesCS2D03G0288100	Chr2D	82684297	82684719	+	82684508	Chr2D	81539193	81539615	+	81539404	1.0	1.0
gene:TraesCS2D03G0288600	Chr2D	83022050	83024117	+	83023083	Chr2D	81872928	81874993	+	81873960	1.0	1.0
gene:TraesCS2D03G0288700	Chr2D	83090230	83091910	-	83091070	Chr2D	81941132	81942812	-	81941972	1.0	1.0
gene:TraesCS2D03G0288800	Chr2D	83092823	83098104	-	83095463	Chr2D	81943725	81949006	-	81946365	1.0	1.0
gene:TraesCS2D03G0289200	Chr2D	83145166	83146691	-	83145928	Chr2D	81996552	81998077	-	81997314	1.0	0.999
gene:TraesCS2D03G0289300	Chr2D	83180612	83182826	-	83181719	Chr2D	82032331	82034545	-	82033438	1.0	1.0
gene:TraesCS2D03G0289600	Chr2D	83194793	83196976	+	83195884	Chr2D	82046511	82048694	+	82047602	1.0	1.0
gene:TraesCS2D03G0290500	Chr2D	83365161	83374782	-	83369971	Chr2D	82216577	82226200	-	82221388	1.0	1.0
gene:TraesCS2D03G0290600	Chr2D	83377683	83379943	-	83378813	Chr2D	82229101	82231361	-	82230231	1.0	1.0
gene:TraesCS2D03G0290700	Chr2D	83382447	83384728	-	83383587	Chr2D	82233661	82235942	-	82234801	1.0	1.0
gene:TraesCS2D03G0290800	Chr2D	83513098	83523809	-	83518453	Chr2D	82354518	82365307	-	82359912	1.0	1.0
gene:TraesCS2D03G0290900	Chr2D	83607549	83610922	-	83609235	Chr2D	82430380	82433753	-	82432066	1.0	1.0
gene:TraesCS2D03G0291000	Chr2D	83616650	83646644	+	83631647	Chr2D	82439479	82468960	+	82454219	1.0	1.0
gene:TraesCS2D03G0291400	Chr2D	83658552	83671306	-	83664929	Chr2D	82480868	82493622	-	82487245	1.0	1.0
gene:TraesCS2D03G0291500	Chr2D	83671804	83676253	-	83674028	Chr2D	82494120	82498569	-	82496344	1.0	1.0
gene:TraesCS2D03G0291600	Chr2D	83687283	83693443	-	83690363	Chr2D	82505979	82511895	-	82508937	0.927	0.927
gene:TraesCS2D03G0291700	Chr2D	83746312	83750214	-	83748263	Chr2D	82564671	82568573	-	82566622	1.0	1.0
gene:TraesCS2D03G0292000	Chr2D	83815313	83818074	-	83816693	Chr2D	82632157	82634832	-	82633494	1.0	1.0
gene:TraesCS2D03G0292100	Chr2D	83819465	83819731	-	83819598	Chr2D	82636223	82636489	-	82636356	1.0	1.0
gene:TraesCS2D03G0292600	Chr2D	84014637	84018958	-	84016797	Chr2D	82831609	82835930	-	82833769	1.0	1.0
gene:TraesCS2D03G0292800	Chr2D	84172922	84175947	-	84174434	Chr2D	82990293	82993318	-	82991805	1.0	1.0
gene:TraesCS2D03G0293000	Chr2D	84299684	84302444	-	84301064	Chr2D	83116919	83119679	-	83118299	1.0	1.0
gene:TraesCS2D03G0293200	Chr2D	84326459	84330936	+	84328697	Chr2D	83143662	83148139	+	83145900	1.0	1.0
gene:TraesCS2D03G0293500	Chr2D	84464290	84467472	-	84465881	Chr2D	83281743	83284925	-	83283334	1.0	1.0
gene:TraesCS2D03G0293700	Chr2D	84500274	84502977	+	84501625	Chr2D	83317049	83319752	+	83318400	1.0	1.0
gene:TraesCS2D03G0293800	Chr2D	84536472	84538080	-	84537276	Chr2D	83353253	83354861	-	83354057	1.0	1.0
gene:TraesCS2D03G0293900	Chr2D	84538637	84543052	-	84540844	Chr2D	83355418	83359833	-	83357625	1.0	1.0
gene:TraesCS2D03G0294000	Chr2D	84543333	84548313	-	84545823	Chr2D	83360114	83365094	-	83362604	1.0	1.0
gene:TraesCS2D03G0294200	Chr2D	84567086	84567978	-	84567532	Chr2D	83383257	83384149	-	83383703	1.0	1.0
gene:TraesCS2D03G0294300	Chr2D	84582858	84589506	-	84586182	Chr2D	83399096	83405743	-	83402419	1.0	1.0
gene:TraesCS2D03G0294400	Chr2D	84604911	84607022	-	84605966	Chr2D	83420935	83423046	-	83421990	1.0	1.0
gene:TraesCS2D03G0294500	Chr2D	84609813	84610303	-	84610058	Chr2D	83425837	83426327	-	83426082	1.0	1.0
gene:TraesCS2D03G0295000	Chr2D	84622131	84624379	-	84623255	Chr2D	83438161	83440409	-	83439285	1.0	1.0
gene:TraesCS2D03G0295200	Chr2D	84689007	84695875	-	84692441	Chr2D	83505308	83512176	-	83508742	1.0	0.998
gene:TraesCS2D03G0295400	Chr2D	84933729	84933998	-	84933863	Chr2D	83750429	83750698	-	83750563	1.0	1.0
gene:TraesCS2D03G0295500	Chr2D	85007615	85014048	-	85010831	Chr2D	83824601	83832254	-	83828427	1.0	1.0
gene:TraesCS2D03G0295800	Chr2D	85187799	85188228	-	85188013	Chr2D	84006118	84006547	-	84006332	1.0	1.0
gene:TraesCS2D03G0295900	Chr2D	85188387	85190606	-	85189496	Chr2D	84006706	84008925	-	84007815	1.0	1.0
gene:TraesCS2D03G0296500	Chr2D	85224120	85235688	-	85229904	Chr2D	84042109	84053675	-	84047892	1.0	1.0
gene:TraesCS2D03G0296600	Chr2D	85243504	85254510	-	85249007	Chr2D	84061491	84072586	-	84067038	1.0	1.0
gene:TraesCS2D03G0296700	Chr2D	85404003	85405370	+	85404686	Chr2D	84240436	84241803	+	84241119	1.0	1.0
gene:TraesCS2D03G0297200	Chr2D	85454843	85457582	+	85456212	Chr2D	84291094	84293833	+	84292463	1.0	1.0
gene:TraesCS2D03G0297300	Chr2D	85481965	85485498	-	85483731	Chr2D	84318216	84321749	-	84319982	1.0	1.0
gene:TraesCS2D03G0297400	Chr2D	85485725	85491254	+	85488489	Chr2D	84321976	84327505	+	84324740	1.0	1.0
gene:TraesCS2D03G0297500	Chr2D	85491995	85494852	+	85493423	Chr2D	84328247	84331104	+	84329675	1.0	1.0
gene:TraesCS2D03G0297600	Chr2D	85495401	85497343	-	85496372	Chr2D	84331653	84333595	-	84332624	1.0	0.998
gene:TraesCS2D03G0297700	Chr2D	85509491	85511335	-	85510413	Chr2D	84345553	84347397	-	84346475	1.0	1.0
gene:TraesCS2D03G0297800	Chr2D	85514828	85528460	-	85521644	Chr2D	84350889	84364522	-	84357705	1.0	1.0
gene:TraesCS2D03G0297900	Chr2D	85542385	85543317	+	85542851	Chr2D	84378642	84379574	+	84379108	1.0	1.0
gene:TraesCS2D03G0298000	Chr2D	86177214	86178958	+	86178086	Chr2D	85179919	85181663	+	85180791	1.0	1.0
gene:TraesCS2D03G0298100	Chr2D	86479113	86480018	+	86479565	Chr2D	85480403	85481308	+	85480855	1.0	0.998
gene:TraesCS2D03G0298200	Chr2D	86487198	86493158	-	86490178	Chr2D	85488639	85494599	-	85491619	1.0	0.999
gene:TraesCS2D03G0298300	Chr2D	86761688	86767942	+	86764815	Chr2D	85762716	85769124	+	85765920	1.0	1.0
gene:TraesCS2D03G0298500	Chr2D	86770417	86772854	-	86771635	Chr2D	85771373	85773810	-	85772591	1.0	1.0
gene:TraesCS2D03G0298700	Chr2D	86778464	86781852	-	86780158	Chr2D	85779294	85782682	-	85780988	1.0	1.0
gene:TraesCS2D03G0299100	Chr2D	86807304	86809074	+	86808189	Chr2D	85808046	85809816	+	85808931	1.0	1.0
gene:TraesCS2D03G0299400	Chr2D	86874947	86880193	+	86877570	Chr2D	85875693	85880939	+	85878316	1.0	1.0
gene:TraesCS2D03G0299600	Chr2D	86880376	86883182	-	86881779	Chr2D	85881122	85883928	-	85882525	1.0	0.999
gene:TraesCS2D03G0299700	Chr2D	86905933	86912066	-	86908999	Chr2D	85906678	85912811	-	85909744	1.0	0.999
gene:TraesCS2D03G0299800	Chr2D	86913373	86919210	-	86916291	Chr2D	85914189	85920026	-	85917107	1.0	1.0
gene:TraesCS2D03G0300200	Chr2D	87286962	87288635	+	87287798	Chr2D	86282287	86283960	+	86283123	1.0	1.0
gene:TraesCS2D03G0300300	Chr2D	87688802	87690511	+	87689656	Chr2D	86681199	86682908	+	86682053	1.0	0.999
gene:TraesCS2D03G0300700	Chr2D	87706289	87709810	+	87708049	Chr2D	86698686	86702207	+	86700446	1.0	1.0
gene:TraesCS2D03G0301100	Chr2D	87725129	87725749	-	87725439	Chr2D	86717526	86718146	-	86717836	1.0	1.0
gene:TraesCS2D03G0301300	Chr2D	87727022	87727681	+	87727351	Chr2D	86719419	86720078	+	86719748	1.0	1.0
gene:TraesCS2D03G0301500	Chr2D	87861547	87864298	+	87862922	Chr2D	86853559	86856310	+	86854934	1.0	0.999
gene:TraesCS2D03G0302100	Chr2D	87881608	87883967	-	87882787	Chr2D	86873620	86875979	-	86874799	1.0	1.0
gene:TraesCS2D03G0302200	Chr2D	88196130	88197774	-	88196952	Chr2D	87176739	87178383	-	87177561	1.0	1.0
gene:TraesCS2D03G0302300	Chr2D	88332861	88335310	+	88334085	Chr2D	87312570	87315019	+	87313794	1.0	1.0
gene:TraesCS2D03G0302700	Chr2D	88616366	88620970	+	88618668	Chr2D	87593687	87598290	+	87595988	0.999	0.994
gene:TraesCS2D03G0303200	Chr2D	88645820	88647857	-	88646838	Chr2D	87623142	87625179	-	87624160	1.0	0.999
gene:TraesCS2D03G0303300	Chr2D	88700580	88702194	-	88701387	Chr2D	87677769	87679383	-	87678576	1.0	1.0
gene:TraesCS2D03G0303400	Chr2D	88719243	88720973	-	88720108	Chr2D	87695625	87697355	-	87696490	1.0	1.0
gene:TraesCS2D03G0303700	Chr2D	88864174	88868836	+	88866505	Chr2D	87840487	87845149	+	87842818	1.0	1.0
gene:TraesCS2D03G0303800	Chr2D	88871051	88872571	-	88871811	Chr2D	87847364	87848884	-	87848124	1.0	1.0
gene:TraesCS2D03G0304000	Chr2D	88965990	88970059	-	88968024	Chr2D	87941799	87945868	-	87943833	1.0	1.0
gene:TraesCS2D03G0304300	Chr2D	89018481	89028892	-	89023686	Chr2D	87994278	88004689	-	87999483	1.0	0.999
gene:TraesCS2D03G0304400	Chr2D	89429482	89433050	+	89431266	Chr2D	88407610	88411178	+	88409394	1.0	0.997
gene:TraesCS2D03G0304800	Chr2D	89449507	89453311	-	89451409	Chr2D	88427635	88431439	-	88429537	1.0	1.0
gene:TraesCS2D03G0305100	Chr2D	89463926	89467568	+	89465747	Chr2D	88442211	88445853	+	88444032	1.0	1.0
gene:TraesCS2D03G0305200	Chr2D	89652873	89653881	-	89653377	Chr2D	88631155	88632163	-	88631659	1.0	1.0
gene:TraesCS2D03G0305300	Chr2D	90170585	90193545	+	90182065	Chr2D	89155866	89178827	+	89167346	1.0	1.0
gene:TraesCS2D03G0305400	Chr2D	90203412	90205385	+	90204398	Chr2D	89188862	89190835	+	89189848	1.0	1.0
gene:TraesCS2D03G0305500	Chr2D	90330523	90335878	-	90333200	Chr2D	89316450	89321805	-	89319127	1.0	0.999
gene:TraesCS2D03G0305800	Chr2D	90510436	90511485	-	90510960	Chr2D	89496818	89497867	-	89497342	1.0	1.0
gene:TraesCS2D03G0306000	Chr2D	90592669	90597851	-	90595260	Chr2D	89579912	89584932	-	89582422	1.0	1.0
gene:TraesCS2D03G0306100	Chr2D	90658200	90662909	+	90660554	Chr2D	89645004	89649713	+	89647358	1.0	1.0
gene:TraesCS2D03G0306200	Chr2D	90663383	90667126	-	90665254	Chr2D	89650187	89653926	-	89652056	0.998	0.998
gene:TraesCS2D03G0306300	Chr2D	90671022	90673125	-	90672073	Chr2D	89657461	89659564	-	89658512	1.0	1.0
gene:TraesCS2D03G0306500	Chr2D	90676966	90681140	-	90679053	Chr2D	89663405	89667579	-	89665492	1.0	1.0
gene:TraesCS2D03G0306600	Chr2D	90681302	90684817	+	90683059	Chr2D	89667741	89671256	+	89669498	1.0	1.0
gene:TraesCS2D03G0306700	Chr2D	90685663	90687138	+	90686400	Chr2D	89672102	89673557	+	89672829	0.986	0.986
gene:TraesCS2D03G0306900	Chr2D	90714398	90715819	+	90715108	Chr2D	89700786	89702207	+	89701496	1.0	1.0
gene:TraesCS2D03G0307200	Chr2D	90729821	90731337	+	90730579	Chr2D	89716095	89717611	+	89716853	1.0	0.999
gene:TraesCS2D03G0307500	Chr2D	90736794	90740628	-	90738711	Chr2D	89723068	89726902	-	89724985	1.0	1.0
gene:TraesCS2D03G0307600	Chr2D	90739184	90740380	+	90739782	Chr2D	89725458	89726654	+	89726056	1.0	1.0
gene:TraesCS2D03G0307900	Chr2D	90759182	90763488	-	90761335	Chr2D	89745459	89749765	-	89747612	1.0	1.0
gene:TraesCS2D03G0309000	Chr2D	91009819	91011551	+	91010685	Chr2D	89988678	89990410	+	89989544	1.0	1.0
gene:TraesCS2D03G0309500	Chr2D	91042038	91043243	+	91042640	Chr2D	90020654	90021859	+	90021256	1.0	1.0
gene:TraesCS2D03G0309600	Chr2D	91207431	91213927	+	91210679	Chr2D	90186692	90193188	+	90189940	1.0	1.0
gene:TraesCS2D03G0310000	Chr2D	91219881	91220168	+	91220024	Chr2D	90199143	90199430	+	90199286	1.0	1.0
gene:TraesCS2D03G0311000	Chr2D	91510320	91510781	-	91510550	Chr2D	90487172	90487633	-	90487402	1.0	1.0
gene:TraesCS2D03G0312100	Chr2D	91660506	91660970	-	91660738	Chr2D	90637637	90638101	-	90637869	1.0	1.0
gene:TraesCS2D03G0312300	Chr2D	91669474	91672505	-	91670989	Chr2D	90646605	90649636	-	90648120	1.0	1.0
gene:TraesCS2D03G0312700	Chr2D	92130118	92131500	-	92130809	Chr2D	91105610	91106992	-	91106301	1.0	1.0
gene:TraesCS2D03G0312800	Chr2D	92174144	92178573	-	92176358	Chr2D	91149893	91154322	-	91152107	1.0	1.0
gene:TraesCS2D03G0312900	Chr2D	92199137	92201538	-	92200337	Chr2D	91174987	91177388	-	91176187	1.0	1.0
gene:TraesCS2D03G0313100	Chr2D	92298946	92302184	+	92300565	Chr2D	91275457	91278657	+	91277057	0.973	0.973
gene:TraesCS2D03G0313500	Chr2D	92333284	92340354	+	92336819	Chr2D	91309481	91316551	+	91313016	1.0	1.0
gene:TraesCS2D03G0313900	Chr2D	92783194	92788899	-	92786046	Chr2D	91759187	91764892	-	91762039	1.0	1.0
gene:TraesCS2D03G0314000	Chr2D	92818973	92819634	+	92819303	Chr2D	91795068	91795729	+	91795398	1.0	1.0
gene:TraesCS2D03G0314100	Chr2D	92851359	92851973	+	92851666	Chr2D	91827453	91828067	+	91827760	1.0	1.0
gene:TraesCS2D03G0314300	Chr2D	93151716	93155065	+	93153390	Chr2D	92122126	92125475	+	92123800	1.0	1.0
gene:TraesCS2D03G0314600	Chr2D	93219202	93220462	-	93219832	Chr2D	92189643	92190903	-	92190273	1.0	1.0
gene:TraesCS2D03G0314800	Chr2D	93271570	93276033	-	93273801	Chr2D	92240015	92244478	-	92242246	1.0	1.0
gene:TraesCS2D03G0314900	Chr2D	93410723	93414769	+	93412746	Chr2D	92379313	92383359	+	92381336	1.0	1.0
gene:TraesCS2D03G0315000	Chr2D	93415428	93431104	-	93423266	Chr2D	92384018	92399694	-	92391856	1.0	1.0
gene:TraesCS2D03G0315100	Chr2D	93431789	93432892	-	93432340	Chr2D	92400379	92401482	-	92400930	1.0	1.0
gene:TraesCS2D03G0315200	Chr2D	93623268	93626194	-	93624731	Chr2D	92591849	92594775	-	92593312	1.0	1.0
gene:TraesCS2D03G0315300	Chr2D	93725087	93727448	-	93726267	Chr2D	92694253	92696614	-	92695433	1.0	1.0
gene:TraesCS2D03G0315400	Chr2D	93730181	93732966	-	93731573	Chr2D	92699347	92702132	-	92700739	1.0	1.0
gene:TraesCS2D03G0315600	Chr2D	94097188	94099922	-	94098555	Chr2D	93045922	93048656	-	93047289	1.0	1.0
gene:TraesCS2D03G0316200	Chr2D	94882326	94882684	+	94882505	Chr2D	93816872	93817230	+	93817051	1.0	1.0
gene:TraesCS2D03G0316300	Chr2D	95155326	95156592	+	95155959	Chr2D	94089599	94090865	+	94090232	1.0	1.0
gene:TraesCS2D03G0316400	Chr2D	95250563	95251960	+	95251261	Chr2D	94183464	94184861	+	94184162	1.0	1.0
gene:TraesCS2D03G0316700	Chr2D	95300845	95308605	+	95304725	Chr2D	94233256	94240976	+	94237116	1.0	1.0
gene:TraesCS2D03G0316800	Chr2D	95310547	95329674	+	95320110	Chr2D	94242918	94261965	+	94252441	1.0	1.0
gene:TraesCS2D03G0316900	Chr2D	95331487	95336147	+	95333817	Chr2D	94263778	94268438	+	94266108	1.0	1.0
gene:TraesCS2D03G0317000	Chr2D	95336379	95338546	-	95337462	Chr2D	94268670	94270837	-	94269753	1.0	1.0
gene:TraesCS2D03G0317100	Chr2D	95463026	95464683	+	95463854	Chr2D	94395343	94397000	+	94396171	1.0	1.0
gene:TraesCS2D03G0317200	Chr2D	95467643	95470092	-	95468867	Chr2D	94399959	94402408	-	94401183	1.0	1.0
gene:TraesCS2D03G0317300	Chr2D	95470372	95474170	+	95472271	Chr2D	94402688	94406486	+	94404587	1.0	1.0
gene:TraesCS2D03G0317500	Chr2D	95497679	95503651	+	95500665	Chr2D	94430077	94436049	+	94433063	1.0	1.0
gene:TraesCS2D03G0317600	Chr2D	95676641	95677887	+	95677264	Chr2D	94608470	94609716	+	94609093	1.0	1.0
gene:TraesCS2D03G0317900	Chr2D	96223076	96223926	+	96223501	Chr2D	95151233	95152083	+	95151658	1.0	1.0
gene:TraesCS2D03G0318200	Chr2D	96720817	96724028	+	96722422	Chr2D	95644713	95647924	+	95646318	1.0	1.0
gene:TraesCS2D03G0318300	Chr2D	96725723	96728495	-	96727109	Chr2D	95649619	95652392	-	95651005	1.0	1.0
gene:TraesCS2D03G0318600	Chr2D	96736468	96741191	-	96738829	Chr2D	95660365	95665088	-	95662726	1.0	1.0
gene:TraesCS2D03G0318700	Chr2D	96746163	96750596	-	96748379	Chr2D	95670220	95674653	-	95672436	1.0	1.0
gene:TraesCS2D03G0319500	Chr2D	97274368	97278957	+	97276662	Chr2D	96196384	96200973	+	96198678	1.0	1.0
gene:TraesCS2D03G0319800	Chr2D	97579611	97581070	-	97580340	Chr2D	96496540	96497999	-	96497269	1.0	1.0
gene:TraesCS2D03G0320000	Chr2D	97619646	97621275	-	97620460	Chr2D	96536807	96538436	-	96537621	1.0	1.0
gene:TraesCS2D03G0320100	Chr2D	97682655	97683970	-	97683312	Chr2D	96598101	96599416	-	96598758	1.0	1.0
gene:TraesCS2D03G0320200	Chr2D	97814365	97818018	-	97816191	Chr2D	96729363	96733016	-	96731189	1.0	1.0
gene:TraesCS2D03G0320300	Chr2D	97818017	97820314	+	97819165	Chr2D	96733015	96735312	+	96734163	1.0	1.0
gene:TraesCS2D03G0320500	Chr2D	97821674	97822240	+	97821957	Chr2D	96736672	96737238	+	96736955	1.0	1.0
