gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS6A03G0455200	Chr6A	214233503	214238334	-	214235918	Chr6A	181235803	181240645	-	181238224	1.0	1.0
gene:TraesCS6A03G0455900	Chr6A	214510398	214510993	+	214510695	Chr6A	181509076	181509671	+	181509373	1.0	0.995
gene:TraesCS6A03G0456200	Chr6A	214697764	214702321	+	214700042	Chr6A	181696393	181700950	+	181698671	1.0	0.998
gene:TraesCS6A03G0457300	Chr6A	214939180	214939907	-	214939543	Chr6A	181926975	181927702	-	181927338	1.0	1.0
gene:TraesCS6A03G0457900	Chr6A	215379096	215385904	-	215382500	Chr6A	182364873	182371672	-	182368272	1.0	0.999
gene:TraesCS6A03G0458000	Chr6A	215720329	215725277	+	215722803	Chr6A	182706464	182711486	+	182708975	1.0	0.998
gene:TraesCS6A03G0458200	Chr6A	216457377	216469694	-	216463535	Chr6A	183422604	183434953	-	183428778	1.0	0.999
gene:TraesCS6A03G0458600	Chr6A	216580950	216581397	-	216581173	Chr6A	183546027	183546474	-	183546250	1.0	0.988
gene:TraesCS6A03G0459000	Chr6A	216749230	216749514	-	216749372	Chr6A	183714285	183714569	-	183714427	1.0	0.996
gene:TraesCS6A03G0459300	Chr6A	216763131	216767913	+	216765522	Chr6A	183719919	183724702	+	183722310	1.0	0.998
gene:TraesCS6A03G0459400	Chr6A	216772850	216777456	-	216775153	Chr6A	183729563	183734200	-	183731881	1.0	1.0
gene:TraesCS6A03G0459600	Chr6A	216802503	216803105	-	216802804	Chr6A	183759239	183759841	-	183759540	1.0	0.992
gene:TraesCS6A03G0460300	Chr6A	217144694	217148836	-	217146765	Chr6A	184098814	184102956	-	184100885	1.0	0.998
gene:TraesCS6A03G0460400	Chr6A	217149429	217154900	-	217152164	Chr6A	184103550	184109178	-	184106364	1.0	1.0
gene:TraesCS6A03G0460500	Chr6A	217313802	217318797	+	217316299	Chr6A	184269790	184274785	+	184272287	1.0	1.0
gene:TraesCS6A03G0461000	Chr6A	217681277	217682623	-	217681950	Chr6A	184639162	184640431	-	184639796	0.942	0.942
gene:TraesCS6A03G0461100	Chr6A	218005869	218014565	+	218010217	Chr6A	184958320	184967018	+	184962669	1.0	0.999
gene:TraesCS6A03G0461300	Chr6A	218108819	218113466	+	218111142	Chr6A	185063552	185068201	+	185065876	1.0	0.998
gene:TraesCS6A03G0461400	Chr6A	218110823	218113468	-	218112145	Chr6A	185065558	185068203	-	185066880	1.0	0.998
gene:TraesCS6A03G0461900	Chr6A	218177661	218179141	+	218178401	Chr6A	185132438	185133918	+	185133178	1.0	1.0
gene:TraesCS6A03G0462000	Chr6A	218179467	218179664	+	218179565	Chr6A	185134244	185134442	+	185134343	1.0	0.984
gene:TraesCS6A03G0462200	Chr6A	218681165	218681566	-	218681365	Chr6A	185595099	185595500	-	185595299	1.0	0.992
gene:TraesCS6A03G0462500	Chr6A	219041606	219043195	+	219042400	Chr6A	185955683	185957272	+	185956477	1.0	0.999
gene:TraesCS6A03G0462700	Chr6A	219512285	219512566	-	219512425	Chr6A	186431039	186431320	-	186431179	1.0	0.996
gene:TraesCS6A03G0462800	Chr6A	219818134	219835741	-	219826937	Chr6A	186701400	186718894	-	186710147	1.0	0.992
gene:TraesCS6A03G0462900	Chr6A	219864587	219870031	-	219867309	Chr6A	186747712	186753156	-	186750434	1.0	0.999
gene:TraesCS6A03G0463300	Chr6A	220237484	220242260	-	220239872	Chr6A	187112660	187117438	-	187115049	1.0	0.999
gene:TraesCS6A03G0463400	Chr6A	220368321	220370811	+	220369566	Chr6A	187256294	187258777	+	187257535	1.0	1.0
gene:TraesCS6A03G0464100	Chr6A	220724846	220726193	-	220725519	Chr6A	187619713	187621060	-	187620386	1.0	1.0
gene:TraesCS6A03G0464600	Chr6A	221395346	221397065	+	221396205	Chr6A	188320986	188322705	+	188321845	1.0	0.998
gene:TraesCS6A03G0465700	Chr6A	222160137	222161638	-	222160887	Chr6A	189082509	189084010	-	189083259	1.0	0.99
gene:TraesCS6A03G0466300	Chr6A	222232809	222234996	+	222233902	Chr6A	189147990	189150177	+	189149083	1.0	0.996
gene:TraesCS6A03G0466400	Chr6A	222235764	222242388	-	222239076	Chr6A	189150945	189157567	-	189154256	0.999	0.999
gene:TraesCS6A03G0467700	Chr6A	223328990	223333384	-	223331187	Chr6A	190201838	190206222	-	190204030	1.0	0.998
gene:TraesCS6A03G0468400	Chr6A	223932123	223941759	+	223936941	Chr6A	190788326	190797691	+	190793008	1.0	0.999
gene:TraesCS6A03G0468600	Chr6A	224141720	224142448	+	224142084	Chr6A	190997201	190997929	+	190997565	1.0	0.997
gene:TraesCS6A03G0468800	Chr6A	224460663	224465683	-	224463173	Chr6A	191322466	191327486	-	191324976	1.0	1.0
gene:TraesCS6A03G0469100	Chr6A	224724578	224733487	+	224729032	Chr6A	191571370	191580281	+	191575825	1.0	0.996
gene:TraesCS6A03G0469200	Chr6A	225193298	225193725	-	225193511	Chr6A	192011166	192011593	-	192011379	1.0	1.0
gene:TraesCS6A03G0469600	Chr6A	225317921	225328440	+	225323180	Chr6A	192141564	192152083	+	192146823	1.0	0.999
gene:TraesCS6A03G0469900	Chr6A	225327284	225328617	-	225327950	Chr6A	192150927	192152260	-	192151593	1.0	0.997
gene:TraesCS6A03G0470100	Chr6A	225341276	225346483	-	225343879	Chr6A	192165008	192170215	-	192167611	1.0	0.999
gene:TraesCS6A03G0470300	Chr6A	226048309	226052680	+	226050494	Chr6A	192858153	192862524	+	192860338	1.0	0.999
gene:TraesCS6A03G0470400	Chr6A	226053236	226055333	-	226054284	Chr6A	192863079	192865176	-	192864127	1.0	0.999
gene:TraesCS6A03G0470800	Chr6A	226190810	226192906	+	226191858	Chr6A	192999557	193001653	+	193000605	1.0	0.999
gene:TraesCS6A03G0470900	Chr6A	226194461	226199636	+	226197048	Chr6A	193003208	193008383	+	193005795	1.0	0.999
gene:TraesCS6A03G0471600	Chr6A	226230019	226231442	-	226230730	Chr6A	193026722	193028171	-	193027446	1.0	0.998
gene:TraesCS6A03G0472000	Chr6A	226620119	226621118	+	226620618	Chr6A	193426458	193427457	+	193426957	1.0	1.0
gene:TraesCS6A03G0472100	Chr6A	226916911	226920624	+	226918767	Chr6A	193715089	193718633	+	193716861	1.0	0.999
gene:TraesCS6A03G0472400	Chr6A	227249122	227259050	-	227254086	Chr6A	194045980	194055908	-	194050944	1.0	0.999
gene:TraesCS6A03G0473100	Chr6A	228710542	228714990	+	228712766	Chr6A	195471019	195475467	+	195473243	1.0	1.0
gene:TraesCS6A03G0473400	Chr6A	230175950	230177535	-	230176742	Chr6A	196944687	196946272	-	196945479	1.0	0.997
gene:TraesCS6A03G0474500	Chr6A	231142917	231166399	-	231154658	Chr6A	197917983	197941628	-	197929805	0.999	0.999
gene:TraesCS6A03G0475000	Chr6A	231709435	231712453	+	231710944	Chr6A	198481439	198484457	+	198482948	1.0	1.0
gene:TraesCS6A03G0475600	Chr6A	232600740	232612957	+	232606848	Chr6A	199360555	199372773	+	199366664	1.0	1.0
gene:TraesCS6A03G0476100	Chr6A	233159643	233160597	+	233160120	Chr6A	199916661	199917615	+	199917138	1.0	0.995
gene:TraesCS6A03G0476400	Chr6A	233315468	233323522	+	233319495	Chr6A	200065669	200073723	+	200069696	1.0	0.999
gene:TraesCS6A03G0476500	Chr6A	233324361	233328350	-	233326355	Chr6A	200074562	200078551	-	200076556	1.0	0.999
gene:TraesCS6A03G0477100	Chr6A	234813123	234821678	-	234817400	Chr6A	201584421	201593047	-	201588734	1.0	1.0
gene:TraesCS6A03G0477500	Chr6A	235922461	235924264	-	235923362	Chr6A	202696354	202698157	-	202697255	1.0	0.998
gene:TraesCS6A03G0478000	Chr6A	236409842	236410932	+	236410387	Chr6A	203189184	203190277	+	203189730	1.0	1.0
gene:TraesCS6A03G0478300	Chr6A	236548740	236553471	-	236551105	Chr6A	203320021	203324752	-	203322386	1.0	0.999
gene:TraesCS6A03G0478800	Chr6A	237615399	237657266	-	237636332	Chr6A	204411473	204453381	-	204432427	1.0	1.0
gene:TraesCS6A03G0480200	Chr6A	240302888	240328295	+	240315591	Chr6A	207074526	207098653	+	207086589	1.0	1.0
gene:TraesCS6A03G0481400	Chr6A	243810027	243810269	-	243810148	Chr6A	210572176	210572418	-	210572297	1.0	0.987
gene:TraesCS6A03G0481600	Chr6A	244549199	244549682	-	244549440	Chr6A	211306478	211306961	-	211306719	1.0	1.0
gene:TraesCS6A03G0481800	Chr6A	244720795	244741444	-	244731119	Chr6A	211490418	211511086	-	211500752	1.0	1.0
gene:TraesCS6A03G0482800	Chr6A	248292904	248297621	-	248295262	Chr6A	214969283	214974000	-	214971641	1.0	0.999
gene:TraesCS6A03G0483400	Chr6A	251094746	251112632	+	251103689	Chr6A	217757694	217775582	+	217766638	1.0	1.0
gene:TraesCS6A03G0483600	Chr6A	251476862	251477092	+	251476977	Chr6A	218139152	218139382	+	218139267	1.0	1.0
gene:TraesCS6A03G0483900	Chr6A	251715908	251721870	-	251718889	Chr6A	218380171	218386133	-	218383152	1.0	0.998
gene:TraesCS6A03G0484700	Chr6A	252746176	252756069	+	252751122	Chr6A	219426227	219436119	+	219431173	1.0	1.0
gene:TraesCS6A03G0485200	Chr6A	253254929	253271766	+	253263347	Chr6A	219934781	219951609	+	219943195	1.0	0.999
gene:TraesCS6A03G0485500	Chr6A	253377153	253378907	+	253378030	Chr6A	220056579	220058333	+	220057456	1.0	1.0
gene:TraesCS6A03G0486300	Chr6A	255050818	255051429	+	255051123	Chr6A	221789684	221790295	+	221789989	1.0	0.99
gene:TraesCS6A03G0486600	Chr6A	255352230	255388035	+	255370132	Chr6A	222081661	222117516	+	222099588	1.0	0.999
gene:TraesCS6A03G0487300	Chr6A	257565516	257567031	+	257566273	Chr6A	224299563	224301078	+	224300320	1.0	1.0
gene:TraesCS6A03G0487500	Chr6A	257807165	257809342	+	257808253	Chr6A	224533123	224535300	+	224534211	1.0	0.999
gene:TraesCS6A03G0487800	Chr6A	257946299	257951504	-	257948901	Chr6A	224672281	224677476	-	224674878	1.0	0.996
gene:TraesCS6A03G0488100	Chr6A	257951646	257955065	+	257953355	Chr6A	224677618	224681099	+	224679358	1.0	0.998
gene:TraesCS6A03G0488400	Chr6A	259083226	259105272	-	259094249	Chr6A	225829410	225851524	-	225840467	1.0	0.999
gene:TraesCS6A03G0488700	Chr6A	259285251	259285779	-	259285515	Chr6A	226031175	226031703	-	226031439	1.0	0.997
gene:TraesCS6A03G0489400	Chr6A	260741809	260751741	+	260746775	Chr6A	227516324	227527598	+	227521961	1.0	1.0
gene:TraesCS6A03G0489700	Chr6A	260972940	260973837	-	260973388	Chr6A	227747036	227747933	-	227747484	1.0	1.0
gene:TraesCS6A03G0489800	Chr6A	260978732	260981057	-	260979894	Chr6A	227752835	227755160	-	227753997	1.0	0.999
gene:TraesCS6A03G0490100	Chr6A	261801496	261806273	+	261803884	Chr6A	228562353	228567120	+	228564736	1.0	0.998
gene:TraesCS6A03G0490200	Chr6A	261958807	261959276	-	261959041	Chr6A	228718778	228719247	-	228719012	1.0	0.997
gene:TraesCS6A03G0490600	Chr6A	262361555	262366210	-	262363882	Chr6A	229129409	229134063	-	229131736	1.0	1.0
gene:TraesCS6A03G0491000	Chr6A	262709473	262709634	-	262709553	Chr6A	229474596	229474757	-	229474676	1.0	0.993
gene:TraesCS6A03G0491200	Chr6A	262710460	262710873	-	262710666	Chr6A	229475583	229475996	-	229475789	1.0	0.997
gene:TraesCS6A03G0491300	Chr6A	262710482	262710979	+	262710730	Chr6A	229475605	229476102	+	229475853	1.0	0.995
gene:TraesCS6A03G0491600	Chr6A	262711601	262712047	+	262711824	Chr6A	229476723	229477169	+	229476946	1.0	0.995
gene:TraesCS6A03G0491900	Chr6A	262713964	262714876	+	262714420	Chr6A	229479085	229480020	+	229479552	1.0	0.968
gene:TraesCS6A03G0492300	Chr6A	262720440	262720871	+	262720655	Chr6A	229485585	229486016	+	229485800	1.0	0.993
gene:TraesCS6A03G0492600	Chr6A	262723575	262724273	-	262723924	Chr6A	229488720	229489418	-	229489069	1.0	0.998
gene:TraesCS6A03G0492700	Chr6A	263016049	263026437	+	263021243	Chr6A	229781270	229791652	+	229786461	1.0	0.998
gene:TraesCS6A03G0493400	Chr6A	264313256	264313615	-	264313435	Chr6A	231055397	231055756	-	231055576	1.0	0.991
gene:TraesCS6A03G0494500	Chr6A	266461945	266502846	-	266482395	Chr6A	233224829	233264370	-	233244599	1.0	0.999
gene:TraesCS6A03G0494800	Chr6A	267446848	267450557	+	267448702	Chr6A	234175825	234179533	+	234177679	0.999	0.999
gene:TraesCS6A03G0495800	Chr6A	268638114	268638479	+	268638296	Chr6A	235328807	235329172	+	235328989	1.0	0.997
gene:TraesCS6A03G0495900	Chr6A	268707041	268712165	+	268709603	Chr6A	235405565	235410689	+	235408127	1.0	0.999
gene:TraesCS6A03G0496500	Chr6A	269645321	269647158	+	269646239	Chr6A	236329292	236331129	+	236330210	1.0	0.995
gene:TraesCS6A03G0497000	Chr6A	270864381	270866334	-	270865357	Chr6A	237558125	237560078	-	237559101	1.0	1.0
gene:TraesCS6A03G0497200	Chr6A	271194820	271212071	+	271203445	Chr6A	237885838	237902779	+	237894308	1.0	0.996
gene:TraesCS6A03G0497500	Chr6A	271558478	271635728	-	271597103	Chr6A	238247786	238320127	-	238283956	0.97	0.97
gene:TraesCS6A03G0498800	Chr6A	273079985	273081373	+	273080679	Chr6A	239777203	239778591	+	239777897	1.0	1.0
gene:TraesCS6A03G0499100	Chr6A	273212077	273228552	-	273220314	Chr6A	239909785	239926301	-	239918043	1.0	0.998
gene:TraesCS6A03G0499300	Chr6A	273356469	273358660	+	273357564	Chr6A	240053450	240055641	+	240054545	1.0	1.0
gene:TraesCS6A03G0499700	Chr6A	273405294	273407806	+	273406550	Chr6A	240102488	240105000	+	240103744	1.0	1.0
gene:TraesCS6A03G0500000	Chr6A	273787107	273789204	-	273788155	Chr6A	240499806	240501904	-	240500855	1.0	0.996
gene:TraesCS6A03G0500200	Chr6A	273789457	273789867	-	273789662	Chr6A	240502157	240502567	-	240502362	1.0	0.995
gene:TraesCS6A03G0500300	Chr6A	273790025	273790441	-	273790233	Chr6A	240502725	240503141	-	240502933	1.0	1.0
gene:TraesCS6A03G0500400	Chr6A	273790478	273790933	-	273790705	Chr6A	240503178	240503633	-	240503405	1.0	0.995
gene:TraesCS6A03G0500500	Chr6A	273792074	273792793	-	273792433	Chr6A	240504773	240505492	-	240505132	1.0	0.993
gene:TraesCS6A03G0500700	Chr6A	274239283	274240959	+	274240121	Chr6A	240980461	240982138	+	240981299	1.0	0.998
gene:TraesCS6A03G0500800	Chr6A	274724247	274743598	+	274733922	Chr6A	241455762	241475143	+	241465452	0.989	0.987
gene:TraesCS6A03G0501400	Chr6A	275158736	275159947	-	275159341	Chr6A	242038893	242040104	-	242039498	1.0	1.0
gene:TraesCS6A03G0501900	Chr6A	275860323	275860547	+	275860435	Chr6A	242652612	242652836	+	242652724	1.0	0.995
gene:TraesCS6A03G0502500	Chr6A	278875958	278891207	-	278883582	Chr6A	245788483	245803817	-	245796150	1.0	1.0
gene:TraesCS6A03G0503300	Chr6A	279833264	279846431	+	279839847	Chr6A	246811954	246825107	+	246818530	1.0	0.998
gene:TraesCS6A03G0504400	Chr6A	281200584	281223590	-	281212087	Chr6A	248071698	248094403	-	248083050	1.0	0.999
gene:TraesCS6A03G0504500	Chr6A	281932178	281933400	+	281932789	Chr6A	248814881	248816103	+	248815492	1.0	0.991
gene:TraesCS6A03G0505400	Chr6A	283187582	283197965	-	283192773	Chr6A	250085009	250095391	-	250090200	1.0	0.997
gene:TraesCS6A03G0505500	Chr6A	283228226	283238410	+	283233318	Chr6A	250125660	250135986	+	250130823	0.999	0.998
gene:TraesCS6A03G0505900	Chr6A	284711263	284731616	-	284721439	Chr6A	251592881	251613182	-	251603031	0.999	0.999
gene:TraesCS6A03G0507000	Chr6A	285561701	285566213	+	285563957	Chr6A	252418973	252423630	+	252421301	1.0	0.999
gene:TraesCS6A03G0508100	Chr6A	286370999	286372319	-	286371659	Chr6A	253225051	253226371	-	253225711	1.0	1.0
gene:TraesCS6A03G0508200	Chr6A	286417284	286422404	+	286419844	Chr6A	253266939	253272055	+	253269497	1.0	1.0
gene:TraesCS6A03G0508900	Chr6A	287235990	287249884	-	287242937	Chr6A	254078795	254092689	-	254085742	1.0	1.0
gene:TraesCS6A03G0509600	Chr6A	288805909	288826232	-	288816070	Chr6A	255633072	255653581	-	255643326	1.0	0.999
gene:TraesCS6A03G0510200	Chr6A	289384188	289384436	+	289384312	Chr6A	256263221	256263469	+	256263345	1.0	0.991
gene:TraesCS6A03G0510900	Chr6A	289734536	289747031	-	289740783	Chr6A	256605985	256618478	-	256612231	1.0	0.999
gene:TraesCS6A03G0511700	Chr6A	290336996	290340785	+	290338890	Chr6A	257218766	257222555	+	257220660	1.0	1.0
gene:TraesCS6A03G0513400	Chr6A	293859669	293867809	-	293863739	Chr6A	260020800	260029002	-	260024901	1.0	1.0
gene:TraesCS6A03G0513200	Chr6A	293851743	293890292	+	293871017	Chr6A	260013109	260051822	+	260032465	1.0	1.0
gene:TraesCS6A03G0514100	Chr6A	293889673	293889963	-	293889818	Chr6A	260051203	260051493	-	260051348	1.0	1.0
gene:TraesCS6A03G0514800	Chr6A	294994269	294994586	-	294994427	Chr6A	261475978	261476296	-	261476137	1.0	0.996
gene:TraesCS6A03G0514900	Chr6A	295095168	295096925	+	295096046	Chr6A	261579122	261580879	+	261580000	1.0	1.0
gene:TraesCS6A03G0515400	Chr6A	296961708	296970393	-	296966050	Chr6A	264105384	264114050	-	264109717	1.0	0.997
gene:TraesCS6A03G0516400	Chr6A	298920241	298921302	-	298920771	Chr6A	265627891	265628952	-	265628421	1.0	0.997
gene:TraesCS6A03G0517500	Chr6A	300290143	300383813	+	300336978	Chr6A	266988661	267083010	+	267035835	0.982	0.982
gene:TraesCS6A03G0519100	Chr6A	300579560	300580167	-	300579863	Chr6A	267284543	267285150	-	267284846	1.0	0.995
gene:TraesCS6A03G0519700	Chr6A	301219731	301222439	+	301221085	Chr6A	267927614	267930321	+	267928967	1.0	1.0
gene:TraesCS6A03G0520200	Chr6A	301942555	301982731	+	301962643	Chr6A	268667772	268714010	+	268690891	1.0	0.999
gene:TraesCS6A03G0520500	Chr6A	302622454	302627202	-	302624828	Chr6A	269353260	269358008	-	269355634	1.0	1.0
gene:TraesCS6A03G0521700	Chr6A	303741863	303746637	-	303744250	Chr6A	270445912	270450688	-	270448300	1.0	1.0
gene:TraesCS6A03G0522300	Chr6A	304601702	304607567	+	304604634	Chr6A	271297870	271303768	+	271300819	1.0	1.0
gene:TraesCS6A03G0522700	Chr6A	305445920	305451539	+	305448729	Chr6A	272143101	272148720	+	272145910	1.0	0.998
gene:TraesCS6A03G0523200	Chr6A	307002923	307008085	+	307005504	Chr6A	273708140	273713302	+	273710721	1.0	1.0
gene:TraesCS6A03G0524100	Chr6A	308692316	308693648	-	308692982	Chr6A	275393322	275394654	-	275393988	1.0	0.999
gene:TraesCS6A03G0525400	Chr6A	309402889	309404641	-	309403765	Chr6A	276091993	276093745	-	276092869	1.0	1.0
gene:TraesCS6A03G0525500	Chr6A	309840139	309841407	+	309840773	Chr6A	276527732	276529000	+	276528366	1.0	1.0
gene:TraesCS6A03G0526700	Chr6A	310599862	310612183	-	310606022	Chr6A	277272517	277277311	-	277274914	1.0	0.998
gene:TraesCS6A03G0528700	Chr6A	312485498	312498010	+	312491754	Chr6A	279123303	279136295	+	279129799	0.995	0.995
gene:TraesCS6A03G0529600	Chr6A	314466004	314471945	-	314468974	Chr6A	281142274	281148216	-	281145245	0.999	0.998
gene:TraesCS6A03G0530700	Chr6A	315899071	315900379	-	315899725	Chr6A	282593229	282594537	-	282593883	1.0	0.999
gene:TraesCS6A03G0531400	Chr6A	317469018	317469967	+	317469492	Chr6A	284140591	284141540	+	284141065	1.0	0.995
gene:TraesCS6A03G0531500	Chr6A	317489756	317490007	+	317489881	Chr6A	284161356	284161607	+	284161481	1.0	0.992
gene:TraesCS6A03G0532000	Chr6A	317992568	317994609	+	317993588	Chr6A	284669482	284671523	+	284670502	1.0	1.0
gene:TraesCS6A03G0532100	Chr6A	318147993	318148427	+	318148210	Chr6A	284825169	284825603	+	284825386	1.0	0.997
gene:TraesCS6A03G0532600	Chr6A	318185785	318212252	+	318199018	Chr6A	284861945	284888403	+	284875174	1.0	0.999
gene:TraesCS6A03G0533100	Chr6A	319727683	319735491	+	319731587	Chr6A	286556689	286564497	+	286560593	1.0	1.0
gene:TraesCS6A03G0533800	Chr6A	321763615	321771526	-	321767570	Chr6A	288588675	288596587	-	288592631	1.0	0.998
gene:TraesCS6A03G0534400	Chr6A	323819489	323820362	-	323819925	Chr6A	300575527	300576400	+	300575963	1.0	0.998
gene:TraesCS6A03G0534500	Chr6A	323823340	323825913	-	323824626	Chr6A	300569976	300572549	+	300571262	1.0	1.0
gene:TraesCS6A03G0535100	Chr6A	324604756	324610093	+	324607424	Chr6A	299789085	299794424	-	299791754	1.0	1.0
gene:TraesCS6A03G0535300	Chr6A	325244785	325248451	+	325246618	Chr6A	299164251	299167917	-	299166084	1.0	1.0
gene:TraesCS6A03G0535500	Chr6A	325528555	325528875	+	325528715	Chr6A	298875572	298875892	-	298875732	1.0	1.0
gene:TraesCS6A03G0535700	Chr6A	325538108	325540302	-	325539205	Chr6A	298864139	298866333	+	298865236	1.0	1.0
gene:TraesCS6A03G0535800	Chr6A	325540486	325545568	-	325543027	Chr6A	298858856	298863955	+	298861405	1.0	0.993
gene:TraesCS6A03G0536300	Chr6A	326824246	326830923	+	326827584	Chr6A	297628037	297634714	-	297631375	1.0	0.999
gene:TraesCS6A03G0536900	Chr6A	328912795	328917451	+	328915123	Chr6A	295544364	295549020	-	295546692	1.0	0.999
gene:TraesCS6A03G0537200	Chr6A	329258260	329263844	+	329261052	Chr6A	295168748	295174333	-	295171540	1.0	0.999
gene:TraesCS6A03G0537800	Chr6A	330825378	330829321	+	330827349	Chr6A	293634844	293638788	-	293636816	1.0	0.999
gene:TraesCS6A03G0538600	Chr6A	331405015	331405365	+	331405190	Chr6A	293068356	293068706	-	293068531	1.0	1.0
gene:TraesCS6A03G0538700	Chr6A	331504168	331504551	+	331504359	Chr6A	292969748	292970131	-	292969939	1.0	1.0
gene:TraesCS6A03G0540100	Chr6A	332565025	332577972	-	332571498	Chr6A	291904258	291917228	+	291910743	1.0	1.0
gene:TraesCS6A03G0541100	Chr6A	334681241	334693336	-	334687288	Chr6A	301361575	301373670	-	301367622	1.0	0.999
gene:TraesCS6A03G0541500	Chr6A	336453757	336457597	+	336455677	Chr6A	303111413	303115254	+	303113333	1.0	0.999
gene:TraesCS6A03G0541700	Chr6A	337004948	337008672	+	337006810	Chr6A	303663516	303667244	+	303665380	1.0	1.0
gene:TraesCS6A03G0542000	Chr6A	338276111	338301305	-	338288708	Chr6A	304871683	304896913	-	304884298	1.0	0.998
gene:TraesCS6A03G0542200	Chr6A	338318875	338320647	+	338319761	Chr6A	304914483	304916254	+	304915368	0.997	0.997
gene:TraesCS6A03G0543200	Chr6A	339636187	339640915	+	339638551	Chr6A	306456299	306461027	+	306458663	1.0	0.999
gene:TraesCS6A03G0543700	Chr6A	340227153	340231843	-	340229498	Chr6A	307047971	307052661	-	307050316	1.0	1.0
gene:TraesCS6A03G0544000	Chr6A	340611642	340612751	+	340612196	Chr6A	307432072	307433173	+	307432622	1.0	0.995
gene:TraesCS6A03G0544100	Chr6A	340689790	340691403	-	340690596	Chr6A	307509911	307511524	-	307510717	1.0	0.998
gene:TraesCS6A03G0544200	Chr6A	340965496	340980270	+	340972883	Chr6A	307785883	307800565	+	307793224	1.0	1.0
gene:TraesCS6A03G0544500	Chr6A	340983030	340983326	+	340983178	Chr6A	307803324	307803620	+	307803472	1.0	0.996
gene:TraesCS6A03G0544900	Chr6A	341021565	341021807	+	341021686	Chr6A	307841470	307841712	+	307841591	1.0	1.0
gene:TraesCS6A03G0545300	Chr6A	342542521	342546255	+	342544388	Chr6A	309364824	309368558	+	309366691	1.0	1.0
gene:TraesCS6A03G0546100	Chr6A	343402982	343417265	-	343410123	Chr6A	310297453	310319078	-	310308265	1.0	0.998
gene:TraesCS6A03G0546700	Chr6A	345015779	345019742	+	345017760	Chr6A	311972564	311976426	+	311974495	1.0	0.998
gene:TraesCS6A03G0547800	Chr6A	346659663	346670763	-	346665213	Chr6A	313626065	313637159	-	313631612	1.0	1.0
gene:TraesCS6A03G0549000	Chr6A	349034109	349037774	+	349035941	Chr6A	316013551	316017216	+	316015383	1.0	1.0
gene:TraesCS6A03G0549100	Chr6A	349038344	349051703	-	349045023	Chr6A	316017786	316031165	-	316024475	1.0	0.999
gene:TraesCS6A03G0549300	Chr6A	349052833	349061952	-	349057392	Chr6A	316032296	316041415	-	316036855	1.0	0.999
gene:TraesCS6A03G0550100	Chr6A	351960154	351969670	+	351964912	Chr6A	319035231	319044695	+	319039963	0.986	0.986
gene:TraesCS6A03G0550200	Chr6A	351971134	351978411	-	351974772	Chr6A	319046271	319053549	-	319049910	1.0	1.0
gene:TraesCS6A03G0551400	Chr6A	354377591	354383173	-	354380382	Chr6A	321381865	321387449	-	321384657	1.0	0.999
gene:TraesCS6A03G0552300	Chr6A	355065051	355065694	-	355065372	Chr6A	322056953	322057595	-	322057274	1.0	1.0
gene:TraesCS6A03G0552700	Chr6A	355194313	355221420	-	355207866	Chr6A	322185237	322212253	-	322198745	1.0	0.998
gene:TraesCS6A03G0553300	Chr6A	355885491	355886292	-	355885891	Chr6A	322876658	322877459	-	322877058	1.0	0.995
gene:TraesCS6A03G0553700	Chr6A	357949569	357958522	-	357954045	Chr6A	324909649	324918714	-	324914181	1.0	0.999
gene:TraesCS6A03G0555000	Chr6A	358748155	358756734	-	358752444	Chr6A	325335459	325344019	-	325339739	1.0	0.999
gene:TraesCS6A03G0555500	Chr6A	359240448	359242907	+	359241677	Chr6A	325821205	325823664	+	325822434	1.0	0.997
gene:TraesCS6A03G0555800	Chr6A	359524277	359526682	+	359525479	Chr6A	326091164	326093569	+	326092366	1.0	0.999
gene:TraesCS6A03G0555900	Chr6A	359526466	359526666	-	359526566	Chr6A	326093353	326093553	-	326093453	1.0	1.0
gene:TraesCS6A03G0556000	Chr6A	359530088	359533284	+	359531686	Chr6A	326096975	326100171	+	326098573	1.0	0.999
gene:TraesCS6A03G0556100	Chr6A	359952668	359954595	+	359953631	Chr6A	326509014	326510938	+	326509976	0.997	0.997
gene:TraesCS6A03G0557300	Chr6A	360692727	360693521	+	360693124	Chr6A	327241674	327242468	+	327242071	1.0	1.0
gene:TraesCS6A03G0557400	Chr6A	360699797	360704535	-	360702166	Chr6A	327248893	327253631	-	327251262	1.0	1.0
gene:TraesCS6A03G0557700	Chr6A	361132356	361145091	-	361138723	Chr6A	327688496	327701063	-	327694779	1.0	0.999
gene:TraesCS6A03G0558700	Chr6A	361552357	361557803	-	361555080	Chr6A	328122160	328127606	-	328124883	1.0	1.0
gene:TraesCS6A03G0559000	Chr6A	361576868	361591180	-	361584024	Chr6A	328146680	328161172	-	328153926	1.0	1.0
gene:TraesCS6A03G0559300	Chr6A	361583792	361584481	-	361584136	Chr6A	328153786	328154475	-	328154130	1.0	0.992
gene:TraesCS6A03G0560900	Chr6A	362724658	362724804	+	362724731	Chr6A	329296954	329297100	+	329297027	1.0	1.0
gene:TraesCS6A03G0562200	Chr6A	364696466	364699162	-	364697814	Chr6A	331244127	331246823	-	331245475	1.0	1.0
