gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS2B03G0426500	Chr2B	157851421	157854954	-	157853187	Chr2B	153396994	153400538	-	153398766	1.0	1.0
gene:TraesCS2B03G0426800	Chr2B	158149196	158150083	-	158149639	Chr2B	153667950	153668837	-	153668393	1.0	0.998
gene:TraesCS2B03G0426900	Chr2B	158208320	158209562	-	158208941	Chr2B	153720104	153721346	-	153720725	1.0	0.998
gene:TraesCS2B03G0427000	Chr2B	158346084	158347254	-	158346669	Chr2B	153866980	153868150	-	153867565	1.0	0.998
gene:TraesCS2B03G0427400	Chr2B	158602825	158606880	+	158604852	Chr2B	154123663	154127716	+	154125689	1.0	0.998
gene:TraesCS2B03G0427500	Chr2B	158611291	158615277	+	158613284	Chr2B	154132035	154136024	+	154134029	1.0	0.998
gene:TraesCS2B03G0427900	Chr2B	158710861	158714474	+	158712667	Chr2B	154219389	154223002	+	154221195	1.0	0.998
gene:TraesCS2B03G0428000	Chr2B	158715149	158717088	-	158716118	Chr2B	154223679	154225619	-	154224649	1.0	0.994
gene:TraesCS2B03G0428100	Chr2B	158717261	158722734	+	158719997	Chr2B	154225792	154231273	+	154228532	1.0	0.995
gene:TraesCS2B03G0428200	Chr2B	158719343	158724259	-	158721801	Chr2B	154227874	154232799	-	154230336	1.0	0.998
gene:TraesCS2B03G0428400	Chr2B	158945139	158947941	+	158946540	Chr2B	154428233	154431062	+	154429647	1.0	0.969
gene:TraesCS2B03G0428600	Chr2B	158991055	158991906	-	158991480	Chr2B	154473486	154474337	-	154473911	1.0	0.998
gene:TraesCS2B03G0428700	Chr2B	159108768	159109364	+	159109066	Chr2B	154591178	154591774	+	154591476	1.0	1.0
gene:TraesCS2B03G0428800	Chr2B	159109464	159110246	+	159109855	Chr2B	154591874	154592656	+	154592265	1.0	1.0
gene:TraesCS2B03G0429300	Chr2B	159481333	159481650	-	159481491	Chr2B	154937478	154937795	-	154937636	1.0	1.0
gene:TraesCS2B03G0429400	Chr2B	159505432	159506307	-	159505869	Chr2B	154961648	154962523	-	154962085	1.0	1.0
gene:TraesCS2B03G0429500	Chr2B	159509518	159510123	-	159509820	Chr2B	154965802	154966407	-	154966104	1.0	0.996
gene:TraesCS2B03G0429600	Chr2B	159646404	159647271	-	159646837	Chr2B	155102752	155103619	-	155103185	1.0	1.0
gene:TraesCS2B03G0429700	Chr2B	159661452	159677145	-	159669298	Chr2B	155109731	155125509	-	155117620	1.0	0.999
gene:TraesCS2B03G0430200	Chr2B	159918520	159919356	-	159918938	Chr2B	155363628	155364464	-	155364046	1.0	0.993
gene:TraesCS2B03G0430300	Chr2B	159920187	159921320	-	159920753	Chr2B	155365296	155366429	-	155365862	1.0	0.999
gene:TraesCS2B03G0430900	Chr2B	160173497	160176763	+	160175130	Chr2B	155624218	155627471	+	155625844	1.0	1.0
gene:TraesCS2B03G0431400	Chr2B	160198627	160202060	-	160200343	Chr2B	155639697	155643127	-	155641412	0.998	0.996
gene:TraesCS2B03G0432000	Chr2B	160487194	160489293	+	160488243	Chr2B	155920362	155922461	+	155921411	1.0	0.996
gene:TraesCS2B03G0432100	Chr2B	160517918	160519782	+	160518850	Chr2B	155952137	155954001	+	155953069	1.0	0.998
gene:TraesCS2B03G0432300	Chr2B	160582817	160584915	-	160583866	Chr2B	156021306	156023404	-	156022355	1.0	0.995
gene:TraesCS2B03G0432600	Chr2B	160621155	160623626	-	160622390	Chr2B	156059618	156062089	-	156060853	0.999	0.994
gene:TraesCS2B03G0432700	Chr2B	160714066	160714329	+	160714197	Chr2B	156157107	156157370	+	156157238	1.0	0.996
gene:TraesCS2B03G0433600	Chr2B	160854571	160856083	-	160855327	Chr2B	156296715	156298052	-	156297383	0.982	0.978
gene:TraesCS2B03G0433700	Chr2B	161133331	161136256	-	161134793	Chr2B	156575020	156577944	-	156576482	0.999	0.997
gene:TraesCS2B03G0433900	Chr2B	161231470	161235773	-	161233621	Chr2B	156684849	156689152	-	156687000	1.0	0.999
gene:TraesCS2B03G0434100	Chr2B	161585772	161589602	+	161587687	Chr2B	157040060	157043890	+	157041975	1.0	1.0
gene:TraesCS2B03G0434200	Chr2B	161591278	161593634	+	161592456	Chr2B	157045566	157047922	+	157046744	1.0	1.0
gene:TraesCS2B03G0434400	Chr2B	161615317	161616415	+	161615866	Chr2B	157069448	157070546	+	157069997	1.0	0.998
gene:TraesCS2B03G0434500	Chr2B	161676741	161679661	-	161678201	Chr2B	157130872	157133791	-	157132331	1.0	1.0
gene:TraesCS2B03G0434600	Chr2B	161762281	161765594	+	161763937	Chr2B	157216417	157219730	+	157218073	1.0	1.0
gene:TraesCS2B03G0435200	Chr2B	161858004	161863320	+	161860662	Chr2B	157312031	157317348	+	157314689	1.0	1.0
gene:TraesCS2B03G0435500	Chr2B	161869239	161869897	+	161869568	Chr2B	157323266	157323924	+	157323595	1.0	1.0
gene:TraesCS2B03G0435600	Chr2B	161895089	161896731	+	161895910	Chr2B	157349120	157350762	+	157349941	1.0	1.0
gene:TraesCS2B03G0435800	Chr2B	161906340	161907318	+	161906829	Chr2B	157360371	157361349	+	157360860	1.0	1.0
gene:TraesCS2B03G0435900	Chr2B	161910122	161910556	-	161910339	Chr2B	157364149	157364583	-	157364366	1.0	0.997
gene:TraesCS2B03G0436000	Chr2B	162141704	162142496	+	162142100	Chr2B	157597445	157598237	+	157597841	1.0	1.0
gene:TraesCS2B03G0436400	Chr2B	162234572	162238285	+	162236428	Chr2B	157695793	157699503	+	157697648	1.0	0.997
gene:TraesCS2B03G0436500	Chr2B	162245539	162254671	+	162250105	Chr2B	157706505	157715658	+	157711081	1.0	0.998
gene:TraesCS2B03G0436600	Chr2B	162255222	162257207	-	162256214	Chr2B	157716209	157718195	-	157717202	1.0	0.994
gene:TraesCS2B03G0436800	Chr2B	162270741	162272504	+	162271622	Chr2B	157731652	157733359	+	157732505	0.968	0.966
gene:TraesCS2B03G0437100	Chr2B	162485376	162489933	+	162487654	Chr2B	157963699	157968290	+	157965994	1.0	0.998
gene:TraesCS2B03G0437300	Chr2B	162588049	162590761	+	162589405	Chr2B	158045508	158048220	+	158046864	1.0	0.999
gene:TraesCS2B03G0437400	Chr2B	162590321	162590548	-	162590434	Chr2B	158047780	158048007	-	158047893	1.0	0.995
gene:TraesCS2B03G0437500	Chr2B	162714792	162718581	-	162716686	Chr2B	158171361	158175150	-	158173255	1.0	1.0
gene:TraesCS2B03G0437700	Chr2B	162824707	162827672	+	162826189	Chr2B	158281444	158284406	+	158282925	0.999	0.998
gene:TraesCS2B03G0437800	Chr2B	162834058	162835620	-	162834839	Chr2B	158290819	158292381	-	158291600	1.0	1.0
gene:TraesCS2B03G0438000	Chr2B	162894999	162900380	+	162897689	Chr2B	158351682	158357064	+	158354373	1.0	1.0
gene:TraesCS2B03G0438100	Chr2B	162906927	162909250	+	162908088	Chr2B	158363611	158365934	+	158364772	1.0	0.999
gene:TraesCS2B03G0438200	Chr2B	162909271	162910698	+	162909984	Chr2B	158365955	158367382	+	158366668	1.0	1.0
gene:TraesCS2B03G0438500	Chr2B	162924831	162929016	-	162926923	Chr2B	158381540	158385725	-	158383632	1.0	1.0
gene:TraesCS2B03G0438600	Chr2B	162979257	162989089	-	162984173	Chr2B	158435965	158445797	-	158440881	1.0	1.0
gene:TraesCS2B03G0438700	Chr2B	163027597	163027959	-	163027778	Chr2B	158484508	158484870	-	158484689	1.0	1.0
gene:TraesCS2B03G0439000	Chr2B	163037085	163041373	-	163039229	Chr2B	158493996	158498285	-	158496140	1.0	1.0
gene:TraesCS2B03G0439500	Chr2B	163807498	163808345	+	163807921	Chr2B	159252491	159253338	+	159252914	1.0	1.0
gene:TraesCS2B03G0439600	Chr2B	163816205	163817422	+	163816813	Chr2B	159261198	159262415	+	159261806	1.0	1.0
gene:TraesCS2B03G0440300	Chr2B	164033170	164033793	-	164033481	Chr2B	159477699	159478322	-	159478010	1.0	1.0
gene:TraesCS2B03G0441000	Chr2B	164572923	164573633	-	164573278	Chr2B	160015538	160016248	-	160015893	1.0	1.0
gene:TraesCS2B03G0441100	Chr2B	164574250	164576530	-	164575390	Chr2B	160016768	160019048	-	160017908	1.0	1.0
gene:TraesCS2B03G0441200	Chr2B	164576952	164580935	-	164578943	Chr2B	160019470	160023453	-	160021461	1.0	1.0
gene:TraesCS2B03G0441300	Chr2B	164589421	164590379	-	164589900	Chr2B	160031939	160032897	-	160032418	1.0	1.0
gene:TraesCS2B03G0441600	Chr2B	164916432	164924922	-	164920677	Chr2B	160355688	160364145	-	160359916	1.0	1.0
gene:TraesCS2B03G0441700	Chr2B	165041681	165042637	-	165042159	Chr2B	160480558	160481514	-	160481036	1.0	1.0
gene:TraesCS2B03G0441900	Chr2B	165242930	165243460	+	165243195	Chr2B	160682512	160683042	+	160682777	1.0	1.0
gene:TraesCS2B03G0442000	Chr2B	165264727	165265989	+	165265358	Chr2B	160705824	160707086	+	160706455	1.0	1.0
gene:TraesCS2B03G0442100	Chr2B	165283287	165284230	-	165283758	Chr2B	160724028	160724971	-	160724499	1.0	1.0
gene:TraesCS2B03G0442200	Chr2B	165313747	165314130	+	165313938	Chr2B	160753579	160753962	+	160753770	1.0	1.0
gene:TraesCS2B03G0442400	Chr2B	165372087	165373685	+	165372886	Chr2B	160811418	160813016	+	160812217	1.0	1.0
gene:TraesCS2B03G0442600	Chr2B	165573128	165579236	+	165576182	Chr2B	161011859	161017966	+	161014912	1.0	1.0
gene:TraesCS2B03G0442700	Chr2B	165637953	165643333	-	165640643	Chr2B	161076682	161082062	-	161079372	1.0	1.0
gene:TraesCS2B03G0442800	Chr2B	165686792	165694746	-	165690769	Chr2B	161126447	161134297	-	161130372	1.0	0.999
gene:TraesCS2B03G0442900	Chr2B	165732584	165733803	-	165733193	Chr2B	161171930	161173149	-	161172539	1.0	1.0
gene:TraesCS2B03G0443000	Chr2B	165752553	165755625	+	165754089	Chr2B	161192054	161195126	+	161193590	1.0	0.999
gene:TraesCS2B03G0443500	Chr2B	166141311	166143012	+	166142161	Chr2B	161581234	161582935	+	161582084	1.0	1.0
gene:TraesCS2B03G0443900	Chr2B	166425877	166428436	+	166427156	Chr2B	161864122	161866681	+	161865401	1.0	1.0
gene:TraesCS2B03G0444000	Chr2B	166610725	166613397	+	166612061	Chr2B	162041881	162044553	+	162043217	1.0	1.0
gene:TraesCS2B03G0444100	Chr2B	166613499	166615184	-	166614341	Chr2B	162044655	162046340	-	162045497	1.0	1.0
gene:TraesCS2B03G0444200	Chr2B	166615440	166618933	+	166617186	Chr2B	162046596	162050089	+	162048342	1.0	1.0
gene:TraesCS2B03G0444300	Chr2B	166625893	166627608	+	166626750	Chr2B	162057049	162058764	+	162057906	1.0	1.0
gene:TraesCS2B03G0444400	Chr2B	166636025	166639040	+	166637532	Chr2B	162067046	162070061	+	162068553	1.0	1.0
gene:TraesCS2B03G0444500	Chr2B	166644710	166645030	+	166644870	Chr2B	162075731	162076051	+	162075891	1.0	1.0
gene:TraesCS2B03G0444800	Chr2B	166857178	166862433	+	166859805	Chr2B	162287854	162293109	+	162290481	1.0	0.999
gene:TraesCS2B03G0445000	Chr2B	167090490	167092164	+	167091327	Chr2B	162530465	162532139	+	162531302	1.0	0.999
gene:TraesCS2B03G0445100	Chr2B	167195814	167199988	+	167197901	Chr2B	162636039	162640277	+	162638158	1.0	0.942
gene:TraesCS2B03G0445600	Chr2B	167246873	167247313	-	167247093	Chr2B	162685001	162685441	-	162685221	1.0	1.0
gene:TraesCS2B03G0445800	Chr2B	167291230	167292059	+	167291644	Chr2B	162726988	162727817	+	162727402	1.0	1.0
gene:TraesCS2B03G0446000	Chr2B	167310337	167310600	+	167310468	Chr2B	162746911	162747174	+	162747042	1.0	1.0
gene:TraesCS2B03G0446100	Chr2B	167353301	167358394	+	167355847	Chr2B	162781381	162786476	+	162783928	1.0	0.998
gene:TraesCS2B03G0446300	Chr2B	167476163	167478864	+	167477513	Chr2B	162908313	162911014	+	162909663	1.0	1.0
gene:TraesCS2B03G0446500	Chr2B	167479255	167480042	-	167479648	Chr2B	162911404	162912229	-	162911816	1.0	0.947
gene:TraesCS2B03G0446800	Chr2B	167591811	167592687	-	167592249	Chr2B	162996653	162997529	-	162997091	1.0	0.977
gene:TraesCS2B03G0447100	Chr2B	167880047	167885088	-	167882567	Chr2B	163283894	163288935	-	163286414	1.0	1.0
gene:TraesCS2B03G0447200	Chr2B	167958245	167959958	-	167959101	Chr2B	163360509	163362222	-	163361365	1.0	1.0
gene:TraesCS2B03G0447400	Chr2B	168187048	168188463	+	168187755	Chr2B	163588658	163590073	+	163589365	1.0	1.0
gene:TraesCS2B03G0447600	Chr2B	168266576	168269001	+	168267788	Chr2B	163668610	163671035	+	163669822	1.0	1.0
gene:TraesCS2B03G0447800	Chr2B	168387118	168393177	+	168390147	Chr2B	163788801	163794877	+	163791839	1.0	1.0
gene:TraesCS2B03G0447900	Chr2B	168395967	168397272	-	168396619	Chr2B	163797667	163798972	-	163798319	1.0	1.0
gene:TraesCS2B03G0448100	Chr2B	168650786	168653348	-	168652067	Chr2B	164052853	164055415	-	164054134	1.0	1.0
gene:TraesCS2B03G0448200	Chr2B	168684387	168689685	-	168687036	Chr2B	164086481	164091778	-	164089129	1.0	0.998
gene:TraesCS2B03G0448300	Chr2B	168736108	168738478	+	168737293	Chr2B	164138200	164140570	+	164139385	1.0	1.0
gene:TraesCS2B03G0448500	Chr2B	168882918	168887682	+	168885300	Chr2B	164284980	164289744	+	164287362	1.0	1.0
gene:TraesCS2B03G0448600	Chr2B	169001198	169003138	+	169002168	Chr2B	164403360	164405300	+	164404330	1.0	1.0
gene:TraesCS2B03G0448900	Chr2B	169008910	169009648	+	169009279	Chr2B	164411072	164411810	+	164411441	1.0	1.0
gene:TraesCS2B03G0449100	Chr2B	169124468	169129023	+	169126745	Chr2B	164526765	164531320	+	164529042	1.0	1.0
gene:TraesCS2B03G0449300	Chr2B	169366575	169367793	-	169367184	Chr2B	164764719	164765937	-	164765328	1.0	1.0
gene:TraesCS2B03G0449400	Chr2B	169373410	169374271	+	169373840	Chr2B	164771554	164772415	+	164771984	1.0	1.0
gene:TraesCS2B03G0449500	Chr2B	169387244	169390114	-	169388679	Chr2B	164785459	164788329	-	164786894	1.0	1.0
gene:TraesCS2B03G0449600	Chr2B	169390383	169394680	-	169392531	Chr2B	164788598	164792895	-	164790746	1.0	1.0
gene:TraesCS2B03G0449700	Chr2B	169395520	169400623	-	169398071	Chr2B	164793735	164798838	-	164796286	1.0	1.0
gene:TraesCS2B03G0450100	Chr2B	169445240	169451771	+	169448505	Chr2B	164836862	164843393	+	164840127	1.0	1.0
gene:TraesCS2B03G0450300	Chr2B	169454012	169456078	+	169455045	Chr2B	164845634	164847700	+	164846667	1.0	1.0
gene:TraesCS2B03G0451000	Chr2B	169699162	169702603	+	169700882	Chr2B	165090449	165093890	+	165092169	1.0	1.0
gene:TraesCS2B03G0451900	Chr2B	169980018	169983393	+	169981705	Chr2B	165372598	165375973	+	165374285	1.0	1.0
gene:TraesCS2B03G0452100	Chr2B	170417245	170420577	-	170418911	Chr2B	165809857	165813190	-	165811523	1.0	1.0
gene:TraesCS2B03G0452300	Chr2B	170593637	170597724	-	170595680	Chr2B	165986768	165990855	-	165988811	1.0	1.0
gene:TraesCS2B03G0452400	Chr2B	170831493	170838272	-	170834882	Chr2B	166225570	166232349	-	166228959	1.0	1.0
gene:TraesCS2B03G0452500	Chr2B	170840194	170841595	-	170840894	Chr2B	166234271	166235672	-	166234971	1.0	1.0
gene:TraesCS2B03G0452600	Chr2B	170895410	170897326	-	170896368	Chr2B	166289740	166291656	-	166290698	1.0	0.998
gene:TraesCS2B03G0453100	Chr2B	171197988	171198596	+	171198292	Chr2B	166591148	166591756	+	166591452	1.0	1.0
gene:TraesCS2B03G0453000	Chr2B	171197780	171198889	-	171198334	Chr2B	166590940	166592049	-	166591494	1.0	1.0
gene:TraesCS2B03G0453500	Chr2B	171368825	171369277	+	171369051	Chr2B	166760932	166761384	+	166761158	1.0	1.0
gene:TraesCS2B03G0453600	Chr2B	171370442	171380667	+	171375554	Chr2B	166762549	166772780	+	166767664	1.0	0.999
gene:TraesCS2B03G0453700	Chr2B	171383243	171383881	+	171383562	Chr2B	166775484	166776122	+	166775803	1.0	1.0
gene:TraesCS2B03G0454200	Chr2B	171675492	171679377	+	171677434	Chr2B	167064271	167068158	+	167066214	1.0	1.0
gene:TraesCS2B03G0454600	Chr2B	171704554	171705858	+	171705206	Chr2B	167093337	167094641	+	167093989	1.0	1.0
gene:TraesCS2B03G0454700	Chr2B	171939127	171940437	+	171939782	Chr2B	167327658	167328968	+	167328313	1.0	1.0
gene:TraesCS2B03G0455000	Chr2B	172043996	172047275	+	172045635	Chr2B	167427257	167430537	+	167428897	1.0	0.996
gene:TraesCS2B03G0455100	Chr2B	172049347	172052887	-	172051117	Chr2B	167432334	167435875	-	167434104	1.0	0.995
gene:TraesCS2B03G0455200	Chr2B	172068654	172070865	-	172069759	Chr2B	167450688	167452899	-	167451793	1.0	0.997
gene:TraesCS2B03G0455700	Chr2B	172378326	172386881	+	172382603	Chr2B	167746929	167755480	+	167751204	1.0	0.999
gene:TraesCS2B03G0455900	Chr2B	172587207	172590253	+	172588730	Chr2B	167956481	167959561	+	167958021	1.0	0.998
gene:TraesCS2B03G0456000	Chr2B	172596642	172600851	+	172598746	Chr2B	167966290	167970499	+	167968394	1.0	0.995
gene:TraesCS2B03G0456200	Chr2B	172850221	172854296	+	172852258	Chr2B	168299728	168303897	+	168301812	0.984	0.982
gene:TraesCS2B03G0456300	Chr2B	172858585	172863739	-	172861162	Chr2B	168308183	168313338	-	168310760	1.0	0.998
gene:TraesCS2B03G0456400	Chr2B	172893552	172897410	+	172895481	Chr2B	168352600	168356304	+	168354452	0.932	0.914
gene:TraesCS2B03G0456800	Chr2B	173023637	173023987	-	173023812	Chr2B	168495007	168495357	-	168495182	1.0	0.995
gene:TraesCS2B03G0456900	Chr2B	173066862	173069217	-	173068039	Chr2B	168538917	168541272	-	168540094	1.0	0.997
gene:TraesCS2B03G0457100	Chr2B	173071337	173075789	-	173073563	Chr2B	168543618	168548070	-	168545844	1.0	0.999
gene:TraesCS2B03G0457300	Chr2B	173199761	173201860	+	173200810	Chr2B	168673453	168675552	+	168674502	1.0	1.0
gene:TraesCS2B03G0457500	Chr2B	173205934	173208853	+	173207393	Chr2B	168679626	168682545	+	168681085	1.0	0.999
gene:TraesCS2B03G0457600	Chr2B	173228778	173231792	+	173230285	Chr2B	168699910	168702924	+	168701417	1.0	1.0
gene:TraesCS2B03G0458300	Chr2B	173456365	173466017	+	173461191	Chr2B	168926564	168936216	+	168931390	1.0	1.0
gene:TraesCS2B03G0458500	Chr2B	173475464	173477283	+	173476373	Chr2B	168945664	168947483	+	168946573	1.0	0.999
gene:TraesCS2B03G0458900	Chr2B	173879222	173879828	-	173879525	Chr2B	169358546	169359152	-	169358849	1.0	1.0
gene:TraesCS2B03G0459300	Chr2B	173991599	173993443	-	173992521	Chr2B	169469216	169471060	-	169470138	1.0	1.0
gene:TraesCS2B03G0459500	Chr2B	173998401	174000287	-	173999344	Chr2B	169476018	169477904	-	169476961	1.0	1.0
gene:TraesCS2B03G0459600	Chr2B	174160587	174160901	+	174160744	Chr2B	169637686	169638000	+	169637843	1.0	1.0
gene:TraesCS2B03G0459900	Chr2B	174240724	174242453	-	174241588	Chr2B	169717972	169719701	-	169718836	1.0	0.998
gene:TraesCS2B03G0460000	Chr2B	174356398	174356508	-	174356453	Chr2B	169833258	169833368	-	169833313	1.0	1.0
gene:TraesCS2B03G0460100	Chr2B	174378929	174414920	+	174396924	Chr2B	169855803	169891795	+	169873799	1.0	0.998
gene:TraesCS2B03G0460200	Chr2B	174415979	174416089	-	174416034	Chr2B	169892855	169892965	-	169892910	1.0	1.0
gene:TraesCS2B03G0460300	Chr2B	174418021	174421578	+	174419799	Chr2B	169894898	169898455	+	169896676	1.0	0.997
gene:TraesCS2B03G0460400	Chr2B	174421852	174426283	-	174424067	Chr2B	169898729	169903160	-	169900944	1.0	0.998
gene:TraesCS2B03G0460500	Chr2B	174559022	174561799	-	174560410	Chr2B	170035905	170038682	-	170037293	1.0	0.999
gene:TraesCS2B03G0461300	Chr2B	174758081	174758887	-	174758484	Chr2B	170217175	170217981	-	170217578	1.0	0.997
gene:TraesCS2B03G0461400	Chr2B	174761785	174762731	+	174762258	Chr2B	170220894	170221840	+	170221367	1.0	1.0
gene:TraesCS2B03G0462300	Chr2B	175209968	175215475	+	175212721	Chr2B	170596895	170602400	+	170599647	1.0	0.999
gene:TraesCS2B03G0462500	Chr2B	175590654	175595241	+	175592947	Chr2B	170983147	170987734	+	170985440	1.0	0.997
gene:TraesCS2B03G0462700	Chr2B	175601281	175602249	-	175601765	Chr2B	170993669	170994637	-	170994153	1.0	0.998
gene:TraesCS2B03G0463100	Chr2B	175623999	175624259	-	175624129	Chr2B	171037940	171038200	-	171038070	1.0	0.996
gene:TraesCS2B03G0463700	Chr2B	175919855	175920469	-	175920162	Chr2B	171335308	171335922	-	171335615	1.0	0.998
gene:TraesCS2B03G0463800	Chr2B	175921530	175927155	-	175924342	Chr2B	171336983	171342773	-	171339878	1.0	1.0
gene:TraesCS2B03G0464000	Chr2B	175983084	175986684	-	175984884	Chr2B	171398997	171402602	-	171400799	1.0	0.998
gene:TraesCS2B03G0464300	Chr2B	176014156	176015394	+	176014775	Chr2B	171418302	171419540	+	171418921	1.0	0.998
gene:TraesCS2B03G0464400	Chr2B	176235228	176240110	-	176237669	Chr2B	171657092	171661875	-	171659483	1.0	0.995
gene:TraesCS2B03G0465100	Chr2B	176727168	176728913	-	176728040	Chr2B	171744940	171746689	-	171745814	1.0	0.993
gene:TraesCS2B03G0465200	Chr2B	176731460	176734615	-	176733037	Chr2B	171749189	171752318	-	171750753	1.0	1.0
gene:TraesCS2B03G0465400	Chr2B	176737731	176740267	-	176738999	Chr2B	171755158	171757694	-	171756426	1.0	1.0
gene:TraesCS2B03G0465500	Chr2B	176740687	176747185	-	176743936	Chr2B	171758114	171764307	-	171761210	1.0	1.0
gene:TraesCS2B03G0466200	Chr2B	176942455	176944193	-	176943324	Chr2B	171971294	171973032	-	171972163	1.0	1.0
gene:TraesCS2B03G0466300	Chr2B	176946336	176962660	-	176954498	Chr2B	171975175	171991554	-	171983364	1.0	1.0
gene:TraesCS2B03G0466800	Chr2B	177689945	177691123	-	177690534	Chr2B	172716406	172717584	-	172716995	1.0	0.997
gene:TraesCS2B03G0467100	Chr2B	177978441	177979244	+	177978842	Chr2B	173003597	173004400	+	173003998	1.0	1.0
gene:TraesCS2B03G0467200	Chr2B	178505481	178511026	+	178508253	Chr2B	173529449	173534994	+	173532221	1.0	0.999
gene:TraesCS2B03G0467300	Chr2B	178513148	178514880	-	178514014	Chr2B	173537115	173538847	-	173537981	1.0	0.999
gene:TraesCS2B03G0467600	Chr2B	178966614	178967557	-	178967085	Chr2B	173992485	173993428	-	173992956	1.0	0.998
gene:TraesCS2B03G0468400	Chr2B	179083782	179084624	-	179084203	Chr2B	174107019	174107861	-	174107440	1.0	0.998
gene:TraesCS2B03G0468500	Chr2B	179085462	179086013	-	179085737	Chr2B	174108701	174109252	-	174108976	1.0	1.0
gene:TraesCS2B03G0468800	Chr2B	179138338	179140782	-	179139560	Chr2B	174161831	174164275	-	174163053	1.0	1.0
gene:TraesCS2B03G0468900	Chr2B	179143579	179149526	-	179146552	Chr2B	174167241	174173189	-	174170215	1.0	1.0
gene:TraesCS2B03G0469100	Chr2B	179214515	179214754	+	179214634	Chr2B	174238345	174238584	+	174238464	1.0	1.0
gene:TraesCS2B03G0469400	Chr2B	179566087	179568581	+	179567334	Chr2B	174589806	174592300	+	174591053	1.0	1.0
gene:TraesCS2B03G0469500	Chr2B	179570219	179573953	+	179572086	Chr2B	174593938	174597662	+	174595800	1.0	1.0
gene:TraesCS2B03G0469600	Chr2B	179574043	179579314	-	179576678	Chr2B	174597752	174603042	-	174600397	1.0	0.957
gene:TraesCS2B03G0470500	Chr2B	179897581	179903149	+	179900365	Chr2B	174921063	174926631	+	174923847	1.0	1.0
gene:TraesCS2B03G0470600	Chr2B	179903229	179904442	-	179903835	Chr2B	174926711	174927924	-	174927317	1.0	1.0
gene:TraesCS2B03G0470700	Chr2B	180102580	180110864	-	180106722	Chr2B	175126428	175134713	-	175130570	1.0	0.999
gene:TraesCS2B03G0470900	Chr2B	180282043	180282615	-	180282329	Chr2B	175306436	175307008	-	175306722	1.0	1.0
gene:TraesCS2B03G0471100	Chr2B	180325444	180331678	+	180328561	Chr2B	175349948	175356182	+	175353065	1.0	1.0
gene:TraesCS2B03G0471400	Chr2B	180776998	180783878	+	180780438	Chr2B	175800755	175807800	+	175804277	1.0	0.951
gene:TraesCS2B03G0471600	Chr2B	180987262	180992288	-	180989775	Chr2B	176011295	176016321	-	176013808	1.0	1.0
gene:TraesCS2B03G0471700	Chr2B	181076575	181081328	-	181078951	Chr2B	176100410	176105163	-	176102786	1.0	0.999
gene:TraesCS2B03G0472100	Chr2B	181300089	181302388	-	181301238	Chr2B	176323723	176326022	-	176324872	1.0	1.0
gene:TraesCS2B03G0472200	Chr2B	181535811	181541713	+	181538762	Chr2B	176559917	176565907	+	176562912	1.0	1.0
gene:TraesCS2B03G0472300	Chr2B	181560044	181562224	+	181561134	Chr2B	176584241	176586421	+	176585331	1.0	0.999
gene:TraesCS2B03G0472500	Chr2B	181581004	181582175	+	181581589	Chr2B	176605376	176606547	+	176605961	1.0	1.0
gene:TraesCS2B03G0473100	Chr2B	181850893	181853424	-	181852158	Chr2B	176874011	176876543	-	176875277	1.0	0.999
gene:TraesCS2B03G0473200	Chr2B	182437096	182440297	+	182438696	Chr2B	177453888	177457089	+	177455488	1.0	1.0
gene:TraesCS2B03G0473500	Chr2B	182477272	182479204	-	182478238	Chr2B	177494392	177496324	-	177495358	1.0	1.0
gene:TraesCS2B03G0473600	Chr2B	182486045	182493755	-	182489900	Chr2B	177503246	177510162	-	177506704	1.0	1.0
gene:TraesCS2B03G0473800	Chr2B	182679990	182683077	+	182681533	Chr2B	177692259	177695343	+	177693801	1.0	1.0
gene:TraesCS2B03G0473900	Chr2B	182683084	182685070	-	182684077	Chr2B	177695350	177697336	-	177696343	1.0	1.0
gene:TraesCS2B03G0474100	Chr2B	182753774	182755618	-	182754696	Chr2B	177766024	177767868	-	177766946	1.0	1.0
gene:TraesCS2B03G0474300	Chr2B	182871678	182872145	+	182871911	Chr2B	177884218	177884685	+	177884451	1.0	0.997
gene:TraesCS2B03G0474400	Chr2B	182883159	182890114	-	182886636	Chr2B	177890446	177897345	-	177893895	1.0	0.998
gene:TraesCS2B03G0474700	Chr2B	182917301	182918513	-	182917907	Chr2B	177924787	177925999	-	177925393	1.0	0.99
gene:TraesCS2B03G0474800	Chr2B	182918742	182922447	-	182920594	Chr2B	177926228	177929945	-	177928086	1.0	0.992
gene:TraesCS2B03G0474900	Chr2B	183014064	183023307	-	183018685	Chr2B	178036797	178049431	-	178043114	1.0	0.948
gene:TraesCS2B03G0475000	Chr2B	183150133	183150984	+	183150558	Chr2B	178159493	178160344	+	178159918	1.0	1.0
gene:TraesCS2B03G0475100	Chr2B	183157485	183161319	+	183159402	Chr2B	178189899	178193751	+	178191825	1.0	0.996
gene:TraesCS2B03G0475400	Chr2B	183498716	183501060	+	183499888	Chr2B	178518496	178520841	+	178519668	1.0	0.999
gene:TraesCS2B03G0475500	Chr2B	183502073	183502881	+	183502477	Chr2B	178521975	178522783	+	178522379	1.0	0.997
