gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS5B03G0435600	Chr5B	298258178	298265172	+	298261675	Chr5B	297663081	297670075	+	297666578	1.0	1.0
gene:TraesCS5B03G0435700	Chr5B	298358133	298368157	+	298363145	Chr5B	297763144	297773160	+	297768152	1.0	1.0
gene:TraesCS5B03G0435800	Chr5B	298527318	298530938	+	298529128	Chr5B	297932494	297936114	+	297934304	1.0	0.999
gene:TraesCS5B03G0435900	Chr5B	298531017	298533856	-	298532436	Chr5B	297936193	297938850	-	297937521	0.944	0.943
gene:TraesCS5B03G0436300	Chr5B	298735941	298745958	+	298740949	Chr5B	298142009	298152026	+	298147017	1.0	1.0
gene:TraesCS5B03G0436900	Chr5B	298803652	298809733	+	298806692	Chr5B	298209965	298216046	+	298213005	1.0	0.992
gene:TraesCS5B03G0437300	Chr5B	299518894	299522260	-	299520577	Chr5B	298921741	298925107	-	298923424	1.0	1.0
gene:TraesCS5B03G0437700	Chr5B	299969360	299970218	-	299969789	Chr5B	299411251	299412109	-	299411680	1.0	0.997
gene:TraesCS5B03G0437800	Chr5B	299986107	299990756	-	299988431	Chr5B	299428032	299432680	-	299430356	1.0	0.999
gene:TraesCS5B03G0437900	Chr5B	300163095	300175283	-	300169189	Chr5B	299604155	299616316	-	299610235	0.997	0.997
gene:TraesCS5B03G0438000	Chr5B	300177113	300177442	+	300177277	Chr5B	299618241	299618573	+	299618407	1.0	0.987
gene:TraesCS5B03G0438500	Chr5B	300240452	300241894	+	300241173	Chr5B	299703411	299704853	+	299704132	1.0	0.999
gene:TraesCS5B03G0438700	Chr5B	300246069	300246332	+	300246200	Chr5B	299709028	299709291	+	299709159	1.0	1.0
gene:TraesCS5B03G0439000	Chr5B	300778000	300778200	-	300778100	Chr5B	300257471	300257671	-	300257571	1.0	0.995
gene:TraesCS5B03G0439100	Chr5B	301100391	301103785	+	301102088	Chr5B	300571256	300574648	+	300572952	1.0	1.0
gene:TraesCS5B03G0439500	Chr5B	301110444	301115733	-	301113088	Chr5B	300581308	300586597	-	300583952	1.0	0.999
gene:TraesCS5B03G0440200	Chr5B	301803825	301805878	+	301804851	Chr5B	301313870	301315923	+	301314896	1.0	0.998
gene:TraesCS5B03G0440300	Chr5B	301807041	301808429	-	301807735	Chr5B	301317086	301318474	-	301317780	1.0	0.996
gene:TraesCS5B03G0440500	Chr5B	301817790	301827997	-	301822893	Chr5B	301327792	301338051	-	301332921	1.0	1.0
gene:TraesCS5B03G0440700	Chr5B	302137808	302137936	+	302137872	Chr5B	301647847	301647975	+	301647911	1.0	1.0
gene:TraesCS5B03G0440800	Chr5B	302142364	302145653	+	302144008	Chr5B	301652408	301655696	+	301654052	0.999	0.998
gene:TraesCS5B03G0441000	Chr5B	302347010	302348448	-	302347729	Chr5B	301856348	301857786	-	301857067	1.0	0.988
gene:TraesCS5B03G0441200	Chr5B	302718574	302726341	+	302722457	Chr5B	302257820	302265575	+	302261697	1.0	1.0
gene:TraesCS5B03G0441400	Chr5B	302840647	302849102	+	302844874	Chr5B	302394052	302402510	+	302398281	1.0	0.998
gene:TraesCS5B03G0441800	Chr5B	302962408	302963564	+	302962986	Chr5B	302510637	302511793	+	302511215	1.0	0.997
gene:TraesCS5B03G0441900	Chr5B	303025041	303028150	-	303026595	Chr5B	302573265	302576376	-	302574820	1.0	0.996
gene:TraesCS5B03G0442000	Chr5B	303212332	303213527	-	303212929	Chr5B	302757759	302758954	-	302758356	1.0	0.998
gene:TraesCS5B03G0442100	Chr5B	303490915	303493164	+	303492039	Chr5B	303035910	303038159	+	303037034	1.0	1.0
gene:TraesCS5B03G0442200	Chr5B	303494974	303512024	-	303503499	Chr5B	303039969	303056863	-	303048416	1.0	0.998
gene:TraesCS5B03G0442600	Chr5B	304308811	304312832	+	304310821	Chr5B	303877395	303881429	+	303879412	0.996	0.986
gene:TraesCS5B03G0442700	Chr5B	304313339	304317277	-	304315308	Chr5B	303881936	303885876	-	303883906	1.0	0.999
gene:TraesCS5B03G0442800	Chr5B	304412679	304415407	-	304414043	Chr5B	303981408	303984136	-	303982772	1.0	0.998
gene:TraesCS5B03G0443500	Chr5B	305167523	305171930	+	305169726	Chr5B	304822450	304826857	+	304824653	1.0	1.0
gene:TraesCS5B03G0443700	Chr5B	305857622	305859168	-	305858395	Chr5B	305513637	305515183	-	305514410	1.0	0.998
gene:TraesCS5B03G0444000	Chr5B	305942469	305951740	+	305947104	Chr5B	305587403	305596362	+	305591882	0.941	0.939
gene:TraesCS5B03G0444300	Chr5B	306323642	306334186	+	306328914	Chr5B	305963540	305974007	+	305968773	1.0	0.999
gene:TraesCS5B03G0444600	Chr5B	306690350	306693916	-	306692133	Chr5B	306299820	306303482	-	306301651	1.0	0.998
gene:TraesCS5B03G0444900	Chr5B	307006056	307006469	-	307006262	Chr5B	306625755	306626168	-	306625961	1.0	1.0
gene:TraesCS5B03G0444800	Chr5B	307005334	307011072	+	307008203	Chr5B	306625033	306630772	+	306627902	1.0	0.999
gene:TraesCS5B03G0445000	Chr5B	307218310	307219360	+	307218835	Chr5B	306861774	306862823	+	306862298	0.999	0.997
gene:TraesCS5B03G0445100	Chr5B	307357681	307360904	+	307359292	Chr5B	307001196	307004419	+	307002807	1.0	1.0
gene:TraesCS5B03G0445200	Chr5B	307375917	307386096	-	307381006	Chr5B	307019956	307030136	-	307025046	1.0	0.999
gene:TraesCS5B03G0445900	Chr5B	307694512	307695901	-	307695206	Chr5B	307351105	307352494	-	307351799	1.0	0.998
gene:TraesCS5B03G0446000	Chr5B	307696276	307719127	-	307707701	Chr5B	307352869	307375625	-	307364247	1.0	0.999
gene:TraesCS5B03G0446100	Chr5B	307741106	307742294	-	307741700	Chr5B	307399211	307400398	-	307399804	0.999	0.998
gene:TraesCS5B03G0446200	Chr5B	307744831	307748209	-	307746520	Chr5B	307402935	307406308	-	307404621	0.999	0.998
gene:TraesCS5B03G0446400	Chr5B	307772791	307778951	-	307775871	Chr5B	307422198	307429458	-	307425828	1.0	1.0
gene:TraesCS5B03G0446700	Chr5B	307902703	307907343	+	307905023	Chr5B	307553211	307557851	+	307555531	1.0	0.998
gene:TraesCS5B03G0446900	Chr5B	308130337	308131903	-	308131120	Chr5B	307772128	307773694	-	307772911	1.0	0.999
gene:TraesCS5B03G0447000	Chr5B	308136531	308140128	-	308138329	Chr5B	307778322	307781919	-	307780120	1.0	0.999
gene:TraesCS5B03G0447300	Chr5B	308670979	308678541	-	308674760	Chr5B	308309531	308316877	-	308313204	1.0	0.999
gene:TraesCS5B03G0447500	Chr5B	309499185	309513779	+	309506482	Chr5B	309148349	309162943	+	309155646	1.0	0.999
gene:TraesCS5B03G0447700	Chr5B	309519586	309528941	+	309524263	Chr5B	309168751	309178106	+	309173428	1.0	0.999
gene:TraesCS5B03G0448000	Chr5B	310335668	310338940	+	310337304	Chr5B	309918431	309921703	+	309920067	1.0	0.996
gene:TraesCS5B03G0448100	Chr5B	310341904	310344870	+	310343387	Chr5B	309924831	309927796	+	309926313	0.999	0.997
gene:TraesCS5B03G0448600	Chr5B	310468505	310469294	-	310468899	Chr5B	310050434	310051223	-	310050828	1.0	1.0
gene:TraesCS5B03G0448700	Chr5B	310470084	310484914	-	310477499	Chr5B	310052006	310066837	-	310059421	1.0	0.999
gene:TraesCS5B03G0448800	Chr5B	310946958	310949267	+	310948112	Chr5B	310526501	310528804	+	310527652	1.0	1.0
gene:TraesCS5B03G0448900	Chr5B	311175687	311178735	+	311177211	Chr5B	310766646	310769694	+	310768170	1.0	1.0
gene:TraesCS5B03G0449100	Chr5B	311287513	311294619	+	311291066	Chr5B	310878475	310885581	+	310882028	1.0	0.999
gene:TraesCS5B03G0449300	Chr5B	311608507	311613172	+	311610839	Chr5B	311199535	311204200	+	311201867	1.0	0.999
gene:TraesCS5B03G0449400	Chr5B	311616386	311628127	-	311622256	Chr5B	311207413	311219152	-	311213282	1.0	1.0
gene:TraesCS5B03G0450000	Chr5B	311674951	311676477	-	311675714	Chr5B	311263735	311265261	-	311264498	1.0	0.999
gene:TraesCS5B03G0450100	Chr5B	311849632	311852132	+	311850882	Chr5B	311445583	311448083	+	311446833	1.0	0.999
gene:TraesCS5B03G0450400	Chr5B	311980917	311981099	-	311981008	Chr5B	311576990	311577172	-	311577081	1.0	0.994
gene:TraesCS5B03G0450500	Chr5B	311981308	311987135	-	311984221	Chr5B	311577381	311583202	-	311580291	1.0	0.998
gene:TraesCS5B03G0450700	Chr5B	312062947	312067777	-	312065362	Chr5B	311649341	311654171	-	311651756	1.0	0.999
gene:TraesCS5B03G0450800	Chr5B	312086330	312088504	-	312087417	Chr5B	311672195	311674368	-	311673281	1.0	0.995
gene:TraesCS5B03G0451100	Chr5B	312441027	312443840	-	312442433	Chr5B	312030356	312033170	-	312031763	1.0	0.997
gene:TraesCS5B03G0451200	Chr5B	312719803	312723299	-	312721551	Chr5B	312321687	312325159	-	312323423	0.988	0.987
gene:TraesCS5B03G0451700	Chr5B	312731521	312737704	-	312734612	Chr5B	312333384	312339567	-	312336475	1.0	1.0
gene:TraesCS5B03G0451800	Chr5B	312861365	312871899	+	312866632	Chr5B	312461114	312471767	+	312466440	0.996	0.991
gene:TraesCS5B03G0451900	Chr5B	312872749	312874002	+	312873375	Chr5B	312472555	312473808	+	312473181	1.0	1.0
gene:TraesCS5B03G0452000	Chr5B	312935839	312938736	+	312937287	Chr5B	312521385	312524282	+	312522833	1.0	0.999
gene:TraesCS5B03G0452200	Chr5B	313086284	313090631	+	313088457	Chr5B	312673195	312677568	+	312675381	1.0	0.979
gene:TraesCS5B03G0452800	Chr5B	314118847	314120066	+	314119456	Chr5B	313697335	313698554	+	313697944	1.0	0.998
gene:TraesCS5B03G0454600	Chr5B	315169977	315174897	-	315172437	Chr5B	314756402	314761325	-	314758863	0.999	0.993
gene:TraesCS5B03G0454800	Chr5B	315298896	315301119	-	315300007	Chr5B	314891667	314893890	-	314892778	1.0	0.998
gene:TraesCS5B03G0455000	Chr5B	315630251	315633721	+	315631986	Chr5B	315343986	315347457	+	315345721	1.0	0.999
gene:TraesCS5B03G0455100	Chr5B	315792533	315808220	+	315800376	Chr5B	315499423	315515112	+	315507267	1.0	0.998
gene:TraesCS5B03G0455200	Chr5B	315945345	315952334	-	315948839	Chr5B	315652506	315659492	-	315655999	0.999	0.998
gene:TraesCS5B03G0455300	Chr5B	316150598	316151227	-	316150912	Chr5B	315863670	315864299	-	315863984	1.0	1.0
gene:TraesCS5B03G0455400	Chr5B	316172088	316181222	+	316176655	Chr5B	315885164	315894298	+	315889731	1.0	0.999
gene:TraesCS5B03G0455500	Chr5B	316184891	316189583	+	316187237	Chr5B	315897933	315902625	+	315900279	1.0	0.999
gene:TraesCS5B03G0455700	Chr5B	316242953	316246429	-	316244691	Chr5B	315955806	315959282	-	315957544	1.0	1.0
gene:TraesCS5B03G0455800	Chr5B	316247848	316248788	-	316248318	Chr5B	315960701	315961641	-	315961171	1.0	1.0
gene:TraesCS5B03G0455900	Chr5B	316345992	316347131	-	316346561	Chr5B	316048036	316049175	-	316048605	1.0	0.998
gene:TraesCS5B03G0456000	Chr5B	316383976	316385088	-	316384532	Chr5B	316090206	316091318	-	316090762	1.0	0.998
gene:TraesCS5B03G0456500	Chr5B	316986409	316989360	+	316987884	Chr5B	316716214	316719165	+	316717689	1.0	0.996
gene:TraesCS5B03G0456900	Chr5B	317220100	317222309	-	317221204	Chr5B	316947717	316950090	-	316948903	1.0	0.915
gene:TraesCS5B03G0457000	Chr5B	317304776	317306731	+	317305753	Chr5B	317030042	317031990	+	317031016	0.998	0.996
gene:TraesCS5B03G0457100	Chr5B	317311302	317312135	+	317311718	Chr5B	317036551	317037387	+	317036969	1.0	0.995
gene:TraesCS5B03G0457200	Chr5B	317322009	317322686	-	317322347	Chr5B	317058545	317059222	-	317058883	1.0	1.0
gene:TraesCS5B03G0457300	Chr5B	317327254	317336407	-	317331830	Chr5B	317063438	317072605	-	317068021	1.0	0.998
gene:TraesCS5B03G0457800	Chr5B	317979418	317988823	+	317984120	Chr5B	317747375	317756770	+	317752072	1.0	0.999
gene:TraesCS5B03G0457900	Chr5B	317991608	317992039	+	317991823	Chr5B	317759554	317759985	+	317759769	1.0	0.995
gene:TraesCS5B03G0458000	Chr5B	317995818	317996997	+	317996407	Chr5B	317774371	317775552	+	317774961	1.0	0.991
gene:TraesCS5B03G0458500	Chr5B	318180367	318206639	+	318193503	Chr5B	317958296	317983990	+	317971143	0.995	0.992
gene:TraesCS5B03G0458700	Chr5B	318210581	318216702	-	318213641	Chr5B	317987949	317994070	-	317991009	1.0	0.999
gene:TraesCS5B03G0459300	Chr5B	318632359	318636134	+	318634246	Chr5B	318423432	318427207	+	318425319	1.0	0.998
gene:TraesCS5B03G0459400	Chr5B	318633343	318640952	-	318637147	Chr5B	318424416	318432017	-	318428216	1.0	0.999
gene:TraesCS5B03G0459800	Chr5B	318830405	318836652	-	318833528	Chr5B	318635662	318641909	-	318638785	1.0	1.0
gene:TraesCS5B03G0459900	Chr5B	318854779	318855703	-	318855241	Chr5B	318660021	318660945	-	318660483	1.0	0.998
gene:TraesCS5B03G0460000	Chr5B	318912281	318914944	+	318913612	Chr5B	318717481	318720146	+	318718813	1.0	0.998
gene:TraesCS5B03G0460100	Chr5B	318916550	318918607	+	318917578	Chr5B	318721752	318723811	+	318722781	1.0	0.998
gene:TraesCS5B03G0460200	Chr5B	318928497	318930621	-	318929559	Chr5B	318733702	318735826	-	318734764	1.0	1.0
gene:TraesCS5B03G0460400	Chr5B	318934027	318934488	-	318934257	Chr5B	318739232	318739693	-	318739462	1.0	0.995
gene:TraesCS5B03G0460500	Chr5B	318942795	318949938	+	318946366	Chr5B	318748082	318755225	+	318751653	1.0	1.0
gene:TraesCS5B03G0460600	Chr5B	318963297	318967668	+	318965482	Chr5B	318768579	318772950	+	318770764	1.0	1.0
gene:TraesCS5B03G0460800	Chr5B	319170203	319174555	+	319172379	Chr5B	318975560	318979911	+	318977735	1.0	0.999
gene:TraesCS5B03G0461000	Chr5B	319423615	319428486	-	319426050	Chr5B	319190801	319195672	-	319193236	1.0	1.0
gene:TraesCS5B03G0461100	Chr5B	319428633	319432689	+	319430661	Chr5B	319195819	319199875	+	319197847	1.0	0.999
gene:TraesCS5B03G0461200	Chr5B	319437591	319439863	+	319438727	Chr5B	319204749	319207027	+	319205888	1.0	0.994
gene:TraesCS5B03G0461300	Chr5B	319589265	319590145	+	319589705	Chr5B	319356492	319357371	+	319356931	0.998	0.997
gene:TraesCS5B03G0461400	Chr5B	319611823	319613067	-	319612445	Chr5B	319379041	319380285	-	319379663	1.0	0.998
gene:TraesCS5B03G0461500	Chr5B	319618996	319619825	+	319619410	Chr5B	319386214	319387043	+	319386628	1.0	1.0
gene:TraesCS5B03G0461700	Chr5B	319676457	319680920	+	319678688	Chr5B	319443157	319447620	+	319445388	1.0	0.999
gene:TraesCS5B03G0461800	Chr5B	319680533	319680772	-	319680652	Chr5B	319447233	319447472	-	319447352	1.0	1.0
gene:TraesCS5B03G0461900	Chr5B	319761532	319776838	-	319769185	Chr5B	319528128	319543637	-	319535882	1.0	0.999
gene:TraesCS5B03G0462000	Chr5B	320111995	320112408	-	320112201	Chr5B	319846064	319846477	-	319846270	1.0	1.0
gene:TraesCS5B03G0462200	Chr5B	320344980	320359048	+	320352014	Chr5B	320107418	320121482	+	320114450	1.0	0.999
gene:TraesCS5B03G0462300	Chr5B	320362345	320365183	-	320363764	Chr5B	320124778	320127614	-	320126196	0.998	0.996
gene:TraesCS5B03G0463000	Chr5B	320945099	320947677	-	320946388	Chr5B	320695014	320697591	-	320696302	1.0	0.999
gene:TraesCS5B03G0463400	Chr5B	321228031	321233451	+	321230741	Chr5B	320990615	320995963	+	320993289	1.0	1.0
gene:TraesCS5B03G0463500	Chr5B	321338385	321341730	+	321340057	Chr5B	321101006	321104351	+	321102678	1.0	1.0
gene:TraesCS5B03G0463700	Chr5B	321450126	321454785	-	321452455	Chr5B	321212983	321217642	-	321215312	1.0	1.0
gene:TraesCS5B03G0463800	Chr5B	321457296	321457876	+	321457586	Chr5B	321220152	321220732	+	321220442	1.0	0.992
gene:TraesCS5B03G0463900	Chr5B	321457888	321466422	-	321462155	Chr5B	321220744	321229326	-	321225035	1.0	1.0
gene:TraesCS5B03G0464000	Chr5B	321925604	321929358	-	321927481	Chr5B	321675355	321679101	-	321677228	1.0	0.999
gene:TraesCS5B03G0464100	Chr5B	322038765	322042010	-	322040387	Chr5B	321778669	321781914	-	321780291	1.0	0.999
gene:TraesCS5B03G0464200	Chr5B	322044286	322053857	-	322049071	Chr5B	321784434	321793614	-	321789024	0.984	0.97
gene:TraesCS5B03G0464500	Chr5B	322374342	322377307	-	322375824	Chr5B	322118797	322121762	-	322120279	1.0	1.0
gene:TraesCS5B03G0464600	Chr5B	322380856	322384561	-	322382708	Chr5B	322125480	322130435	-	322127957	1.0	0.998
gene:TraesCS5B03G0464900	Chr5B	322703838	322705756	-	322704797	Chr5B	322449127	322451045	-	322450086	1.0	0.998
gene:TraesCS5B03G0465700	Chr5B	322955286	322957603	+	322956444	Chr5B	322688623	322691075	+	322689849	1.0	0.94
gene:TraesCS5B03G0465800	Chr5B	323202153	323207145	-	323204649	Chr5B	322944774	322949767	-	322947270	1.0	0.998
gene:TraesCS5B03G0466300	Chr5B	323454711	323468485	-	323461598	Chr5B	323209972	323223963	-	323216967	1.0	0.998
gene:TraesCS5B03G0467700	Chr5B	324172469	324178239	+	324175354	Chr5B	323944074	323949845	+	323946959	1.0	0.999
gene:TraesCS5B03G0467900	Chr5B	324250602	324252562	-	324251582	Chr5B	324022442	324024397	-	324023419	1.0	0.998
gene:TraesCS5B03G0468000	Chr5B	324255869	324257711	+	324256790	Chr5B	324027704	324029554	+	324028629	1.0	0.994
gene:TraesCS5B03G0468100	Chr5B	324261115	324264470	+	324262792	Chr5B	324033035	324036379	+	324034707	1.0	1.0
gene:TraesCS5B03G0468200	Chr5B	324491275	324497255	+	324494265	Chr5B	324222530	324228509	+	324225519	1.0	0.998
gene:TraesCS5B03G0468500	Chr5B	324555387	324557493	-	324556440	Chr5B	324287297	324289403	-	324288350	1.0	0.997
gene:TraesCS5B03G0468700	Chr5B	324605697	324606898	-	324606297	Chr5B	324337662	324338863	-	324338262	1.0	1.0
gene:TraesCS5B03G0468800	Chr5B	324608680	324612532	-	324610606	Chr5B	324341366	324345166	-	324343266	1.0	1.0
gene:TraesCS5B03G0469100	Chr5B	324630149	324630784	+	324630466	Chr5B	324362786	324363421	+	324363103	1.0	1.0
gene:TraesCS5B03G0469200	Chr5B	324634137	324638767	-	324636452	Chr5B	324366818	324371450	-	324369134	1.0	1.0
gene:TraesCS5B03G0469300	Chr5B	324698382	324703608	-	324700995	Chr5B	324428247	324433471	-	324430859	1.0	0.998
gene:TraesCS5B03G0469600	Chr5B	325039832	325048894	+	325044363	Chr5B	324776654	324785589	+	324781121	1.0	0.999
gene:TraesCS5B03G0469700	Chr5B	325049543	325055327	-	325052435	Chr5B	324786238	324792009	-	324789123	1.0	0.999
gene:TraesCS5B03G0469900	Chr5B	325216065	325228376	-	325222220	Chr5B	324945818	324958190	-	324952004	0.991	0.99
gene:TraesCS5B03G0470100	Chr5B	325276626	325282516	+	325279571	Chr5B	325008453	325014335	+	325011394	1.0	1.0
gene:TraesCS5B03G0470200	Chr5B	325352292	325357141	+	325354716	Chr5B	325084057	325088906	+	325086481	1.0	0.998
gene:TraesCS5B03G0470500	Chr5B	325365565	325366527	+	325366046	Chr5B	325097298	325098260	+	325097779	1.0	1.0
gene:TraesCS5B03G0470600	Chr5B	325404867	325409578	-	325407222	Chr5B	325136604	325141315	-	325138959	1.0	0.999
gene:TraesCS5B03G0471300	Chr5B	325628696	325632523	-	325630609	Chr5B	325361802	325365629	-	325363715	1.0	0.996
gene:TraesCS5B03G0471500	Chr5B	325934279	325935160	+	325934719	Chr5B	325654136	325655018	+	325654577	1.0	0.993
gene:TraesCS5B03G0471600	Chr5B	325938742	325938861	-	325938801	Chr5B	325658542	325658661	-	325658601	1.0	1.0
gene:TraesCS5B03G0472100	Chr5B	325985508	325986053	-	325985780	Chr5B	325688114	325688667	-	325688390	1.0	1.0
gene:TraesCS5B03G0472400	Chr5B	325989299	325989421	+	325989360	Chr5B	325691787	325691909	+	325691848	1.0	1.0
gene:TraesCS5B03G0472500	Chr5B	325991925	325992032	-	325991978	Chr5B	325694412	325694519	-	325694465	1.0	1.0
gene:TraesCS5B03G0472600	Chr5B	325994858	325999451	-	325997154	Chr5B	325697258	325701850	-	325699554	0.999	0.997
gene:TraesCS5B03G0472900	Chr5B	326771946	326781866	+	326776906	Chr5B	326566773	326576706	+	326571739	1.0	0.995
gene:TraesCS5B03G0473000	Chr5B	326927127	326939802	+	326933464	Chr5B	326715809	326728599	+	326722204	0.998	0.971
gene:TraesCS5B03G0473100	Chr5B	326950795	326953912	+	326952353	Chr5B	326739539	326742657	+	326741098	1.0	1.0
gene:TraesCS5B03G0473400	Chr5B	327315550	327316838	-	327316194	Chr5B	327105297	327106585	-	327105941	1.0	1.0
gene:TraesCS5B03G0473500	Chr5B	327456176	327456919	-	327456547	Chr5B	327247099	327247842	-	327247470	1.0	0.998
gene:TraesCS5B03G0474200	Chr5B	328229924	328252117	-	328241020	Chr5B	327964545	327986883	-	327975714	1.0	1.0
gene:TraesCS5B03G0475700	Chr5B	328699929	328702811	+	328701370	Chr5B	328437205	328440087	+	328438646	1.0	1.0
gene:TraesCS5B03G0475800	Chr5B	328709046	328709861	-	328709453	Chr5B	328446323	328447138	-	328446730	1.0	0.998
gene:TraesCS5B03G0476600	Chr5B	329087490	329091746	-	329089618	Chr5B	328825070	328829326	-	328827198	1.0	1.0
gene:TraesCS5B03G0476800	Chr5B	329115904	329119246	-	329117575	Chr5B	328853503	328856964	-	328855233	1.0	0.995
gene:TraesCS5B03G0477000	Chr5B	329237508	329240525	-	329239016	Chr5B	328975472	328978489	-	328976980	1.0	0.999
gene:TraesCS5B03G0477600	Chr5B	329658276	329659408	+	329658842	Chr5B	329396145	329397277	+	329396711	1.0	1.0
gene:TraesCS5B03G0477700	Chr5B	329721851	329722396	+	329722123	Chr5B	329460033	329460578	+	329460305	1.0	1.0
gene:TraesCS5B03G0477800	Chr5B	329722974	329724121	-	329723547	Chr5B	329461156	329462303	-	329461729	1.0	1.0
gene:TraesCS5B03G0477900	Chr5B	329761282	329762967	-	329762124	Chr5B	329499453	329501138	-	329500295	1.0	1.0
gene:TraesCS5B03G0478100	Chr5B	330013067	330014160	-	330013613	Chr5B	329746446	329747539	-	329746992	1.0	1.0
gene:TraesCS5B03G0478200	Chr5B	330034235	330039294	-	330036764	Chr5B	329767990	329773049	-	329770519	1.0	1.0
gene:TraesCS5B03G0478300	Chr5B	330044924	330053396	-	330049160	Chr5B	329778790	329787166	-	329782978	1.0	1.0
gene:TraesCS5B03G0478500	Chr5B	330058153	330062398	+	330060275	Chr5B	329791923	329796168	+	329794045	1.0	0.999
gene:TraesCS5B03G0478600	Chr5B	330061522	330066259	-	330063890	Chr5B	329795292	329800024	-	329797658	1.0	1.0
gene:TraesCS5B03G0479000	Chr5B	330221326	330229249	-	330225287	Chr5B	329955057	329962980	-	329959018	1.0	1.0
gene:TraesCS5B03G0479400	Chr5B	330335617	330335904	+	330335760	Chr5B	330070774	330071061	+	330070917	1.0	1.0
gene:TraesCS5B03G0479500	Chr5B	330336603	330340177	+	330338390	Chr5B	330071760	330075334	+	330073547	1.0	1.0
gene:TraesCS5B03G0479600	Chr5B	330578309	330581975	+	330580142	Chr5B	330312793	330316459	+	330314626	1.0	0.999
gene:TraesCS5B03G0479800	Chr5B	330737262	330740484	-	330738873	Chr5B	330471651	330474873	-	330473262	1.0	1.0
gene:TraesCS5B03G0479900	Chr5B	330742712	330748635	-	330745673	Chr5B	330477101	330483036	-	330480068	1.0	0.995
gene:TraesCS5B03G0480300	Chr5B	330881249	330890032	-	330885640	Chr5B	330616041	330624828	-	330620434	1.0	1.0
gene:TraesCS5B03G0480400	Chr5B	330921230	330924116	-	330922673	Chr5B	330656088	330658974	-	330657531	1.0	1.0
gene:TraesCS5B03G0480700	Chr5B	331239253	331244392	+	331241822	Chr5B	330974882	330980021	+	330977451	1.0	1.0
gene:TraesCS5B03G0480800	Chr5B	331246400	331249637	-	331248018	Chr5B	330982121	330985019	-	330983570	0.924	0.924
gene:TraesCS5B03G0481000	Chr5B	331325073	331334870	+	331329971	Chr5B	331060453	331070250	+	331065351	1.0	1.0
gene:TraesCS5B03G0481100	Chr5B	331331981	331336644	-	331334312	Chr5B	331067361	331072024	-	331069692	1.0	0.999
gene:TraesCS5B03G0481500	Chr5B	331359789	331361206	+	331360497	Chr5B	331095167	331096584	+	331095875	1.0	1.0
gene:TraesCS5B03G0481600	Chr5B	331368825	331370281	+	331369553	Chr5B	331104207	331105663	+	331104935	1.0	1.0
gene:TraesCS5B03G0481800	Chr5B	331499081	331502356	+	331500718	Chr5B	331234735	331238010	+	331236372	1.0	1.0
gene:TraesCS5B03G0482000	Chr5B	331505682	331509432	-	331507557	Chr5B	331241203	331244953	-	331243078	1.0	1.0
gene:TraesCS5B03G0482500	Chr5B	333256185	333258786	+	333257485	Chr5B	332948244	332950845	+	332949544	1.0	1.0
gene:TraesCS5B03G0482900	Chr5B	333563077	333566293	+	333564685	Chr5B	333256900	333260116	+	333258508	1.0	1.0
gene:TraesCS5B03G0483200	Chr5B	333873558	333884439	-	333878998	Chr5B	333565236	333576119	-	333570677	1.0	1.0
gene:TraesCS5B03G0483700	Chr5B	333980504	333987223	-	333983863	Chr5B	333672085	333678726	-	333675405	1.0	1.0
gene:TraesCS5B03G0483800	Chr5B	334348615	334353840	-	334351227	Chr5B	334029020	334034306	-	334031663	1.0	1.0
gene:TraesCS5B03G0483900	Chr5B	334382010	334382504	-	334382257	Chr5B	334062388	334062882	-	334062635	1.0	1.0
gene:TraesCS5B03G0484000	Chr5B	334384883	334386252	-	334385567	Chr5B	334065261	334066630	-	334065945	1.0	0.999
gene:TraesCS5B03G0484200	Chr5B	334414009	334414781	+	334414395	Chr5B	334094387	334095159	+	334094773	1.0	1.0
gene:TraesCS5B03G0484300	Chr5B	334445401	334446984	+	334446192	Chr5B	334126167	334127750	+	334126958	1.0	1.0
gene:TraesCS5B03G0484500	Chr5B	334454391	334455814	+	334455102	Chr5B	334135159	334136582	+	334135870	1.0	1.0
gene:TraesCS5B03G0484700	Chr5B	334504572	334506011	+	334505291	Chr5B	334183594	334185033	+	334184313	1.0	1.0
gene:TraesCS5B03G0484900	Chr5B	334782625	334786053	-	334784339	Chr5B	334467438	334470866	-	334469152	1.0	1.0
gene:TraesCS5B03G0485400	Chr5B	335326776	335329783	-	335328279	Chr5B	335004953	335007960	-	335006456	1.0	1.0
gene:TraesCS5B03G0485500	Chr5B	335420997	335425013	-	335423005	Chr5B	335099175	335103191	-	335101183	1.0	1.0
gene:TraesCS5B03G0485700	Chr5B	335485910	335490353	-	335488131	Chr5B	335164094	335168537	-	335166315	1.0	1.0
gene:TraesCS5B03G0486200	Chr5B	335555398	335558539	-	335556968	Chr5B	335233740	335236874	-	335235307	1.0	1.0
gene:TraesCS5B03G0486300	Chr5B	335559832	335561089	-	335560460	Chr5B	335238167	335239424	-	335238795	1.0	1.0
gene:TraesCS5B03G0486400	Chr5B	335561450	335564043	-	335562746	Chr5B	335239785	335242378	-	335241081	1.0	1.0
gene:TraesCS5B03G0487000	Chr5B	335755301	335761146	-	335758223	Chr5B	335433931	335439776	-	335436853	1.0	1.0
