gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS1B03G0378300	Chr1B	187771544	187779291	-	187775417	Chr1B	191245844	191253591	-	191249717	1.0	0.998
gene:TraesCS1B03G0378900	Chr1B	188652848	188654289	-	188653568	Chr1B	192089722	192091175	-	192090448	1.0	0.989
gene:TraesCS1B03G0379800	Chr1B	189709549	189720239	+	189714894	Chr1B	193071974	193082893	+	193077433	1.0	0.998
gene:TraesCS1B03G0380000	Chr1B	189930066	189935596	+	189932831	Chr1B	193275949	193281475	+	193278712	0.999	0.996
gene:TraesCS1B03G0380400	Chr1B	190321075	190329491	+	190325283	Chr1B	193682584	193691007	+	193686795	1.0	0.996
gene:TraesCS1B03G0380700	Chr1B	190651729	190653610	+	190652669	Chr1B	193998624	194000505	+	193999564	1.0	0.997
gene:TraesCS1B03G0380800	Chr1B	190675154	190677988	-	190676571	Chr1B	194029160	194031994	-	194030577	1.0	0.997
gene:TraesCS1B03G0381700	Chr1B	191197764	191198589	+	191198176	Chr1B	194596327	194597152	+	194596739	1.0	0.996
gene:TraesCS1B03G0382500	Chr1B	191525257	191525895	-	191525576	Chr1B	194869330	194869968	-	194869649	1.0	0.998
gene:TraesCS1B03G0382700	Chr1B	191668986	191671332	-	191670159	Chr1B	195016787	195019133	-	195017960	1.0	0.999
gene:TraesCS1B03G0382800	Chr1B	191671441	191674381	-	191672911	Chr1B	195019242	195022193	-	195020717	0.999	0.996
gene:TraesCS1B03G0383100	Chr1B	191993053	191998816	+	191995934	Chr1B	195377486	195383248	+	195380367	1.0	1.0
gene:TraesCS1B03G0383500	Chr1B	192902143	192907896	+	192905019	Chr1B	196320767	196326534	+	196323650	1.0	0.998
gene:TraesCS1B03G0383600	Chr1B	192961171	192962070	+	192961620	Chr1B	196394321	196395220	+	196394770	1.0	0.998
gene:TraesCS1B03G0383700	Chr1B	192964129	192964440	+	192964284	Chr1B	196397279	196397590	+	196397434	1.0	0.996
gene:TraesCS1B03G0384100	Chr1B	193238945	193245173	+	193242059	Chr1B	196690022	196696239	+	196693130	1.0	1.0
gene:TraesCS1B03G0384600	Chr1B	193642927	193650686	+	193646806	Chr1B	197103095	197110852	+	197106973	1.0	0.998
gene:TraesCS1B03G0385200	Chr1B	194136866	194152344	-	194144605	Chr1B	197559702	197575021	-	197567361	1.0	0.999
gene:TraesCS1B03G0385400	Chr1B	194696747	194698384	-	194697565	Chr1B	198116228	198117865	-	198117046	1.0	0.999
gene:TraesCS1B03G0385300	Chr1B	194696735	194700074	+	194698404	Chr1B	198116216	198119554	+	198117885	1.0	0.999
gene:TraesCS1B03G0385500	Chr1B	194698574	194701475	-	194700024	Chr1B	198118055	198120955	-	198119505	1.0	0.997
gene:TraesCS1B03G0385700	Chr1B	194880663	194901141	+	194890902	Chr1B	198313360	198333836	+	198323598	1.0	0.998
gene:TraesCS1B03G0386200	Chr1B	195225683	195229476	+	195227579	Chr1B	198675073	198678870	+	198676971	1.0	0.996
gene:TraesCS1B03G0386500	Chr1B	195339334	195341635	-	195340484	Chr1B	198776157	198778458	-	198777307	1.0	1.0
gene:TraesCS1B03G0386800	Chr1B	195652759	195653307	+	195653033	Chr1B	199104486	199105034	+	199104760	1.0	0.987
gene:TraesCS1B03G0387000	Chr1B	195754778	195759653	-	195757215	Chr1B	199191949	199196600	-	199194274	1.0	0.998
gene:TraesCS1B03G0387700	Chr1B	196020059	196020697	+	196020378	Chr1B	199471470	199472108	+	199471789	1.0	0.99
gene:TraesCS1B03G0388500	Chr1B	196134588	196137450	+	196136019	Chr1B	199587284	199590146	+	199588715	1.0	1.0
gene:TraesCS1B03G0388600	Chr1B	196146619	196150385	-	196148502	Chr1B	199599288	199603051	-	199601169	1.0	0.998
gene:TraesCS1B03G0389100	Chr1B	197057412	197060528	+	197058970	Chr1B	200494672	200497788	+	200496230	1.0	1.0
gene:TraesCS1B03G0389200	Chr1B	197308714	197313542	-	197311128	Chr1B	200752807	200757658	-	200755232	1.0	0.998
gene:TraesCS1B03G0389300	Chr1B	197426309	197430291	+	197428300	Chr1B	200917865	200921848	+	200919856	1.0	1.0
gene:TraesCS1B03G0389400	Chr1B	198372631	198378925	+	198375778	Chr1B	201827085	201833379	+	201830232	1.0	1.0
gene:TraesCS1B03G0389800	Chr1B	198641901	198643199	+	198642550	Chr1B	202083460	202084721	+	202084090	0.965	0.965
gene:TraesCS1B03G0389900	Chr1B	198682338	198690683	+	198686510	Chr1B	202123863	202132209	+	202128036	0.997	0.994
gene:TraesCS1B03G0390400	Chr1B	198690909	198693823	-	198692366	Chr1B	202132435	202135349	-	202133892	1.0	0.999
gene:TraesCS1B03G0390800	Chr1B	198939523	198949688	+	198944605	Chr1B	202380130	202390477	+	202385303	1.0	1.0
gene:TraesCS1B03G0391000	Chr1B	199101118	199104967	-	199103042	Chr1B	202570548	202574398	-	202572473	1.0	1.0
gene:TraesCS1B03G0391300	Chr1B	199412586	199413432	-	199413009	Chr1B	202873767	202874613	-	202874190	1.0	1.0
gene:TraesCS1B03G0391700	Chr1B	199684393	199694751	+	199689572	Chr1B	203163239	203173667	+	203168453	1.0	0.999
gene:TraesCS1B03G0392600	Chr1B	200036433	200037896	-	200037164	Chr1B	203506732	203508195	-	203507463	1.0	0.999
gene:TraesCS1B03G0392900	Chr1B	200755328	200755618	-	200755473	Chr1B	204191133	204191423	-	204191278	1.0	0.996
gene:TraesCS1B03G0393100	Chr1B	201180316	201189516	+	201184916	Chr1B	204570659	204579866	+	204575262	1.0	1.0
gene:TraesCS1B03G0393200	Chr1B	201438858	201440614	+	201439736	Chr1B	204829340	204831096	+	204830218	1.0	0.999
gene:TraesCS1B03G0393300	Chr1B	201496897	201497395	-	201497146	Chr1B	204887148	204887646	-	204887397	1.0	0.993
gene:TraesCS1B03G0393400	Chr1B	201767615	201776207	-	201771911	Chr1B	205157174	205165758	-	205161466	1.0	0.999
gene:TraesCS1B03G0393900	Chr1B	201945159	201952822	+	201948990	Chr1B	205355445	205363102	+	205359273	1.0	0.997
gene:TraesCS1B03G0394400	Chr1B	201982586	201988261	-	201985423	Chr1B	205393043	205398699	-	205395871	1.0	0.998
gene:TraesCS1B03G0394500	Chr1B	202451017	202451304	+	202451160	Chr1B	205844104	205844391	+	205844247	1.0	0.996
gene:TraesCS1B03G0394600	Chr1B	202452603	202454143	-	202453373	Chr1B	205845689	205847229	-	205846459	1.0	0.998
gene:TraesCS1B03G0394800	Chr1B	202531993	202533832	+	202532912	Chr1B	205925149	205926988	+	205926068	1.0	1.0
gene:TraesCS1B03G0394900	Chr1B	202535166	202538647	-	202536906	Chr1B	205928320	205931800	-	205930060	1.0	1.0
gene:TraesCS1B03G0395100	Chr1B	202850612	202854148	-	202852380	Chr1B	206488117	206491651	-	206489884	1.0	0.997
gene:TraesCS1B03G0395300	Chr1B	203260228	203270563	+	203265395	Chr1B	206889901	206900234	+	206895067	1.0	1.0
gene:TraesCS1B03G0395400	Chr1B	203813405	203814988	+	203814196	Chr1B	207391398	207392981	+	207392189	1.0	0.998
gene:TraesCS1B03G0396500	Chr1B	204592441	204601181	-	204596811	Chr1B	208158545	208168164	-	208163354	1.0	0.998
gene:TraesCS1B03G0396600	Chr1B	204854433	204854669	-	204854551	Chr1B	208410762	208410998	-	208410880	1.0	0.983
gene:TraesCS1B03G0396900	Chr1B	204933123	204933908	+	204933515	Chr1B	208474548	208475333	+	208474940	1.0	0.997
gene:TraesCS1B03G0397600	Chr1B	205063432	205064166	-	205063799	Chr1B	208604223	208604957	-	208604590	1.0	0.997
gene:TraesCS1B03G0397700	Chr1B	205084291	205088599	+	205086445	Chr1B	208616094	208620401	+	208618247	1.0	1.0
gene:TraesCS1B03G0397800	Chr1B	205088836	205091476	-	205090156	Chr1B	208620639	208623291	-	208621965	1.0	0.992
gene:TraesCS1B03G0398000	Chr1B	205205166	205205876	+	205205521	Chr1B	208707096	208707806	+	208707451	1.0	0.997
gene:TraesCS1B03G0398200	Chr1B	206013103	206018902	+	206016002	Chr1B	210462089	210467553	-	210464821	0.98	0.977
gene:TraesCS1B03G0398400	Chr1B	206104737	206108331	-	206106534	Chr1B	210371737	210375368	+	210373552	1.0	0.996
gene:TraesCS1B03G0398500	Chr1B	206109365	206109959	-	206109662	Chr1B	210370112	210370703	+	210370407	0.994	0.988
gene:TraesCS1B03G0400100	Chr1B	207434158	207434607	+	207434382	Chr1B	208981235	208981684	-	208981459	1.0	0.997
gene:TraesCS1B03G0400200	Chr1B	208189926	208194276	+	208192101	Chr1B	211730207	211734558	+	211732382	1.0	0.998
gene:TraesCS1B03G0400500	Chr1B	208211319	208213292	+	208212305	Chr1B	211743051	211745039	+	211744045	1.0	1.0
gene:TraesCS1B03G0400700	Chr1B	208442109	208448539	-	208445324	Chr1B	211970022	211976540	-	211973281	1.0	0.967
gene:TraesCS1B03G0401800	Chr1B	210831025	210839325	-	210835175	Chr1B	213815167	213823462	-	213819314	0.998	0.997
gene:TraesCS1B03G0402600	Chr1B	211840760	211849979	+	211845369	Chr1B	214852434	214860500	+	214856467	1.0	0.999
gene:TraesCS1B03G0403300	Chr1B	212449794	212455139	+	212452466	Chr1B	215509018	215514362	+	215511690	1.0	0.998
gene:TraesCS1B03G0403700	Chr1B	212840804	212845314	+	212843059	Chr1B	215908565	215913077	+	215910821	1.0	0.996
gene:TraesCS1B03G0404300	Chr1B	213578415	213579062	-	213578738	Chr1B	216551720	216552367	-	216552043	1.0	0.993
gene:TraesCS1B03G0404400	Chr1B	213674780	213681671	+	213678225	Chr1B	216646245	216653378	+	216649811	1.0	0.998
gene:TraesCS1B03G0405400	Chr1B	215527648	215532464	-	215530056	Chr1B	219451187	219456001	-	219453594	0.996	0.993
gene:TraesCS1B03G0405700	Chr1B	216031441	216043368	-	216037404	Chr1B	219965024	219976951	-	219970987	1.0	0.993
gene:TraesCS1B03G0405900	Chr1B	216581813	216584245	-	216583029	Chr1B	220431459	220433890	-	220432674	0.998	0.997
gene:TraesCS1B03G0406400	Chr1B	217680083	217694910	-	217687496	Chr1B	221567537	221582354	-	221574945	0.998	0.998
gene:TraesCS1B03G0409100	Chr1B	219683221	219691867	-	219687544	Chr1B	223499958	223508625	-	223504291	1.0	1.0
gene:TraesCS1B03G0409400	Chr1B	219946016	219952409	-	219949212	Chr1B	223758858	223765251	-	223762054	1.0	0.999
gene:TraesCS1B03G0409500	Chr1B	220258795	220271612	+	220265203	Chr1B	224080074	224092901	+	224086487	1.0	0.997
gene:TraesCS1B03G0410200	Chr1B	220931470	220932015	+	220931742	Chr1B	224776335	224776880	+	224776607	1.0	0.996
gene:TraesCS1B03G0410800	Chr1B	221387079	221387890	+	221387484	Chr1B	225210942	225211752	+	225211347	0.998	0.998
gene:TraesCS1B03G0411400	Chr1B	221946959	221955086	-	221951022	Chr1B	225787076	225795206	-	225791141	1.0	0.998
gene:TraesCS1B03G0411800	Chr1B	222320894	222321259	-	222321076	Chr1B	226227035	226227400	-	226227217	1.0	0.997
gene:TraesCS1B03G0411500	Chr1B	222299256	222346845	+	222323050	Chr1B	226205722	226253125	+	226229423	1.0	0.998
gene:TraesCS1B03G0413100	Chr1B	223125657	223136029	+	223130843	Chr1B	227101967	227117488	+	227109727	1.0	0.998
gene:TraesCS1B03G0413600	Chr1B	223400698	223405537	+	223403117	Chr1B	227378859	227383622	+	227381240	0.942	0.934
gene:TraesCS1B03G0413700	Chr1B	223533586	223564370	+	223548978	Chr1B	227512028	227545783	+	227528905	0.993	0.989
gene:TraesCS1B03G0415700	Chr1B	224255575	224281340	-	224268457	Chr1B	228211411	228237165	-	228224288	1.0	1.0
gene:TraesCS1B03G0432100	Chr1B	246836011	246846059	-	246841035	Chr1B	240586970	240597050	-	240592010	0.958	0.957
gene:TraesCS1B03G0432400	Chr1B	247253835	247262547	+	247258191	Chr1B	240172461	240181172	-	240176816	0.999	0.998
gene:TraesCS1B03G0432500	Chr1B	247328993	247337636	-	247333314	Chr1B	240098626	240109912	+	240104269	1.0	0.999
gene:TraesCS1B03G0432700	Chr1B	247657183	247669348	+	247663265	Chr1B	239745347	239757502	-	239751424	1.0	0.997
gene:TraesCS1B03G0433300	Chr1B	248382952	248386178	+	248384565	Chr1B	239057904	239061130	-	239059517	1.0	0.999
gene:TraesCS1B03G0433500	Chr1B	249132886	249152353	-	249142619	Chr1B	238355421	238374410	+	238364915	1.0	0.999
gene:TraesCS1B03G0437800	Chr1B	255241252	255244336	+	255242794	Chr1B	245465937	245469015	-	245467476	0.997	0.995
gene:TraesCS1B03G0438100	Chr1B	255513130	255525174	-	255519152	Chr1B	245197485	245209520	+	245203502	1.0	0.998
gene:TraesCS1B03G0438200	Chr1B	255625817	255637724	+	255631770	Chr1B	245092879	245104792	-	245098835	1.0	0.997
gene:TraesCS1B03G0439800	Chr1B	258130772	258146294	+	258138533	Chr1B	245738917	245755898	+	245747407	1.0	0.999
gene:TraesCS1B03G0439900	Chr1B	258397245	258435056	-	258416150	Chr1B	246008769	246027931	-	246018350	1.0	0.998
gene:TraesCS1B03G0440300	Chr1B	259079349	259125740	-	259102544	Chr1B	246625955	246660837	-	246643396	1.0	0.999
gene:TraesCS1B03G0441300	Chr1B	259933713	259934015	-	259933864	Chr1B	247463299	247463601	-	247463450	1.0	1.0
gene:TraesCS1B03G0442100	Chr1B	260557042	260580117	-	260568579	Chr1B	248070256	248093165	-	248081710	0.999	0.982
gene:TraesCS1B03G0442700	Chr1B	261595618	261611374	-	261603496	Chr1B	249109567	249125496	-	249117531	1.0	0.999
gene:TraesCS1B03G0443100	Chr1B	262286905	262308581	+	262297743	Chr1B	249926385	249947864	+	249937124	0.999	0.998
gene:TraesCS1B03G0443400	Chr1B	262308943	262309227	-	262309085	Chr1B	249948226	249948510	-	249948368	1.0	1.0
gene:TraesCS1B03G0444200	Chr1B	262996981	263015428	+	263006204	Chr1B	250609338	250627489	+	250618413	1.0	1.0
gene:TraesCS1B03G0444500	Chr1B	263591879	263593568	+	263592723	Chr1B	251197719	251199402	+	251198560	1.0	0.998
gene:TraesCS1B03G0445900	Chr1B	265104685	265110189	+	265107437	Chr1B	252659059	252664240	+	252661649	1.0	0.998
gene:TraesCS1B03G0446700	Chr1B	265588649	265594690	+	265591669	Chr1B	253155042	253161083	+	253158062	1.0	0.999
gene:TraesCS1B03G0447400	Chr1B	265865117	265875218	-	265870167	Chr1B	253443423	253453533	-	253448478	1.0	0.999
gene:TraesCS1B03G0447700	Chr1B	266910329	266911090	-	266910709	Chr1B	254499198	254499959	-	254499578	1.0	0.998
gene:TraesCS1B03G0448500	Chr1B	267901845	267906952	+	267904398	Chr1B	255508789	255513913	+	255511351	1.0	0.999
gene:TraesCS1B03G0448700	Chr1B	268120126	268122809	+	268121467	Chr1B	255729526	255732209	+	255730867	1.0	1.0
gene:TraesCS1B03G0448800	Chr1B	268144072	268149623	+	268146847	Chr1B	255751785	255757336	+	255754560	1.0	0.999
gene:TraesCS1B03G0448900	Chr1B	268581356	268584439	+	268582897	Chr1B	256198271	256201356	+	256199813	1.0	0.998
gene:TraesCS1B03G0449700	Chr1B	268966345	268971096	-	268968720	Chr1B	256595459	256600210	-	256597834	1.0	0.998
gene:TraesCS1B03G0449800	Chr1B	269312542	269313249	+	269312895	Chr1B	256977214	256977921	+	256977567	1.0	0.998
gene:TraesCS1B03G0450000	Chr1B	269316192	269322684	-	269319438	Chr1B	256980864	256987357	-	256984110	1.0	0.999
gene:TraesCS1B03G0450400	Chr1B	269592287	269605940	+	269599113	Chr1B	257273327	257287061	+	257280194	1.0	0.998
gene:TraesCS1B03G0450900	Chr1B	269606829	269607918	+	269607373	Chr1B	257287950	257289009	+	257288479	0.998	0.995
gene:TraesCS1B03G0451000	Chr1B	269615558	269616427	+	269615992	Chr1B	257296655	257297524	+	257297089	1.0	1.0
gene:TraesCS1B03G0451400	Chr1B	269788892	269791078	+	269789985	Chr1B	257464287	257466473	+	257465380	1.0	1.0
gene:TraesCS1B03G0451500	Chr1B	269791204	269793295	-	269792249	Chr1B	257466599	257468687	-	257467643	1.0	0.995
gene:TraesCS1B03G0451700	Chr1B	269986835	269988542	+	269987688	Chr1B	257661521	257663228	+	257662374	1.0	0.998
gene:TraesCS1B03G0451800	Chr1B	269988272	269990351	-	269989311	Chr1B	257662958	257665037	-	257663997	1.0	0.997
gene:TraesCS1B03G0452200	Chr1B	270021087	270024857	+	270022972	Chr1B	257687220	257690989	+	257689104	1.0	0.997
gene:TraesCS1B03G0452500	Chr1B	270380513	270380830	+	270380671	Chr1B	258025728	258026045	+	258025886	1.0	0.996
gene:TraesCS1B03G0452400	Chr1B	270380434	270404427	-	270392430	Chr1B	258025649	258049293	-	258037471	1.0	0.999
gene:TraesCS1B03G0452800	Chr1B	270801011	270801888	+	270801449	Chr1B	258436483	258437360	+	258436921	1.0	1.0
gene:TraesCS1B03G0453000	Chr1B	270885326	270895999	-	270890662	Chr1B	258520700	258531577	-	258526138	1.0	0.996
gene:TraesCS1B03G0453100	Chr1B	271328652	271335545	+	271332098	Chr1B	258838388	258845280	+	258841834	1.0	0.998
gene:TraesCS1B03G0453200	Chr1B	271681246	271683108	+	271682177	Chr1B	259047768	259049630	+	259048699	1.0	0.998
gene:TraesCS1B03G0453600	Chr1B	272107472	272127756	+	272117614	Chr1B	259482992	259492014	+	259487503	1.0	0.996
gene:TraesCS1B03G0453700	Chr1B	272129316	272131596	+	272130456	Chr1B	259493559	259495838	+	259494698	0.999	0.998
gene:TraesCS1B03G0453900	Chr1B	272276702	272278696	+	272277699	Chr1B	259649985	259651970	+	259650977	0.995	0.994
gene:TraesCS1B03G0453800	Chr1B	272276632	272289719	-	272283175	Chr1B	259649915	259663080	-	259656497	0.998	0.996
gene:TraesCS1B03G0455100	Chr1B	274418085	274420987	+	274419536	Chr1B	263442206	263445108	+	263443657	1.0	0.997
gene:TraesCS1B03G0455200	Chr1B	274507054	274509145	+	274508099	Chr1B	263543238	263545329	+	263544283	1.0	0.998
gene:TraesCS1B03G0455300	Chr1B	274510056	274512317	-	274511186	Chr1B	263546240	263548501	-	263547370	1.0	1.0
gene:TraesCS1B03G0455500	Chr1B	274643161	274644166	+	274643663	Chr1B	263671353	263672358	+	263671855	1.0	0.994
gene:TraesCS1B03G0455600	Chr1B	274647054	274659194	+	274653124	Chr1B	263675234	263687373	+	263681303	1.0	0.998
gene:TraesCS1B03G0455800	Chr1B	274825349	274826488	+	274825918	Chr1B	263881152	263882291	+	263881721	1.0	0.999
gene:TraesCS1B03G0456300	Chr1B	275175157	275178052	+	275176604	Chr1B	264293824	264296710	+	264295267	1.0	0.996
gene:TraesCS1B03G0456600	Chr1B	275329537	275337503	+	275333520	Chr1B	264449229	264457292	+	264453260	1.0	0.999
gene:TraesCS1B03G0457000	Chr1B	275431139	275431498	-	275431318	Chr1B	264538567	264538926	-	264538746	1.0	1.0
gene:TraesCS1B03G0457400	Chr1B	275568199	275572789	+	275570494	Chr1B	264668369	264672959	+	264670664	1.0	0.999
gene:TraesCS1B03G0457500	Chr1B	275572864	275586109	-	275579486	Chr1B	264673034	264687092	-	264680063	1.0	0.998
gene:TraesCS1B03G0458200	Chr1B	275603586	275603855	-	275603720	Chr1B	264704579	264704848	-	264704713	1.0	1.0
gene:TraesCS1B03G0458600	Chr1B	275749456	275752485	-	275750970	Chr1B	264843615	264846644	-	264845129	1.0	0.998
gene:TraesCS1B03G0459100	Chr1B	275833405	275834595	-	275834000	Chr1B	264927901	264929091	-	264928496	1.0	0.996
gene:TraesCS1B03G0460100	Chr1B	276174209	276177165	+	276175687	Chr1B	265261902	265264949	+	265263425	1.0	1.0
gene:TraesCS1B03G0461100	Chr1B	276825353	276834345	+	276829849	Chr1B	265915624	265924620	+	265920122	1.0	0.998
gene:TraesCS1B03G0462000	Chr1B	277304346	277307684	+	277306015	Chr1B	266364117	266367062	+	266365589	0.997	0.996
gene:TraesCS1B03G0462100	Chr1B	277609584	277620231	-	277614907	Chr1B	266669856	266680501	-	266675178	1.0	0.999
gene:TraesCS1B03G0462200	Chr1B	278391842	278408136	-	278399989	Chr1B	267411825	267428114	-	267419969	1.0	0.999
gene:TraesCS1B03G0462300	Chr1B	278408436	278410263	+	278409349	Chr1B	267428414	267430241	+	267429327	1.0	0.998
gene:TraesCS1B03G0462400	Chr1B	278914113	278916143	+	278915128	Chr1B	267935259	267937290	+	267936274	1.0	0.997
gene:TraesCS1B03G0462600	Chr1B	279384177	279387425	-	279385801	Chr1B	268378440	268381687	-	268380063	1.0	1.0
gene:TraesCS1B03G0465500	Chr1B	281848120	281851083	+	281849601	Chr1B	270630474	270633421	+	270631947	0.994	0.992
gene:TraesCS1B03G0466000	Chr1B	282042876	282044345	+	282043610	Chr1B	270815304	270816773	+	270816038	1.0	1.0
gene:TraesCS1B03G0466100	Chr1B	282090476	282090826	+	282090651	Chr1B	270732012	270732359	+	270732185	0.991	0.96
gene:TraesCS1B03G0466400	Chr1B	282159341	282161228	+	282160284	Chr1B	270931886	270933773	+	270932829	1.0	0.996
gene:TraesCS1B03G0467300	Chr1B	283896046	283934363	-	283915204	Chr1B	272593521	272631853	-	272612687	1.0	0.999
gene:TraesCS1B03G0468100	Chr1B	284235769	284241427	+	284238598	Chr1B	272930646	272936304	+	272933475	1.0	0.998
gene:TraesCS1B03G0468200	Chr1B	284241766	284245683	-	284243724	Chr1B	272936643	272940556	-	272938599	1.0	1.0
gene:TraesCS1B03G0468600	Chr1B	284429014	284431033	+	284430023	Chr1B	273115130	273117149	+	273116139	1.0	0.999
gene:TraesCS1B03G0468700	Chr1B	284431833	284434631	-	284433232	Chr1B	273117937	273120771	-	273119354	1.0	1.0
gene:TraesCS1B03G0468800	Chr1B	284555769	284559956	+	284557862	Chr1B	273230517	273234386	+	273232451	1.0	0.998
gene:TraesCS1B03G0468900	Chr1B	284925045	284947007	+	284936026	Chr1B	273591146	273613210	+	273602178	1.0	0.998
gene:TraesCS1B03G0469000	Chr1B	285095353	285097092	-	285096222	Chr1B	273742375	273744114	-	273743244	1.0	0.999
gene:TraesCS1B03G0470800	Chr1B	285654482	285656033	-	285655257	Chr1B	274288328	274289879	-	274289103	1.0	0.997
gene:TraesCS1B03G0472100	Chr1B	286032480	286035193	-	286033836	Chr1B	274648967	274651702	-	274650334	1.0	0.99
gene:TraesCS1B03G0472200	Chr1B	286233680	286237470	+	286235575	Chr1B	274872969	274876757	+	274874863	0.999	0.998
gene:TraesCS1B03G0472300	Chr1B	286356280	286370953	+	286363616	Chr1B	275006998	275021660	+	275014329	1.0	1.0
gene:TraesCS1B03G0472900	Chr1B	286611875	286612954	-	286612414	Chr1B	275249994	275251073	-	275250533	1.0	0.996
gene:TraesCS1B03G0473000	Chr1B	286615331	286621073	+	286618202	Chr1B	275253450	275259189	+	275256319	1.0	0.999
gene:TraesCS1B03G0473100	Chr1B	286621234	286625099	+	286623166	Chr1B	275259350	275263214	+	275261282	1.0	0.999
gene:TraesCS1B03G0473200	Chr1B	286635296	286637010	+	286636153	Chr1B	275271703	275273424	+	275272563	1.0	0.987
gene:TraesCS1B03G0477200	Chr1B	288569661	288585218	-	288577439	Chr1B	277165805	277181398	-	277173601	1.0	0.995
gene:TraesCS1B03G0479800	Chr1B	290481021	290482883	-	290481952	Chr1B	279036800	279037483	-	279037141	0.976	0.953
gene:TraesCS1B03G0479900	Chr1B	290487918	290489173	-	290488545	Chr1B	279042642	279043897	-	279043269	1.0	0.983
gene:TraesCS1B03G0480300	Chr1B	291756225	291774559	-	291765392	Chr1B	280322916	280341298	-	280332107	1.0	0.997
gene:TraesCS1B03G0480800	Chr1B	292450397	292450808	-	292450602	Chr1B	281023257	281023668	-	281023462	1.0	0.995
gene:TraesCS1B03G0480900	Chr1B	292450890	292451175	-	292451032	Chr1B	281023750	281024035	-	281023892	1.0	0.989
gene:TraesCS1B03G0481000	Chr1B	292460383	292462034	+	292461208	Chr1B	281033225	281034876	+	281034050	0.999	0.993
gene:TraesCS1B03G0481400	Chr1B	292581724	292583446	-	292582585	Chr1B	281153998	281155720	-	281154859	1.0	0.987
gene:TraesCS1B03G0482000	Chr1B	292745246	292749332	-	292747289	Chr1B	281324764	281328851	-	281326807	1.0	0.999
gene:TraesCS1B03G0482100	Chr1B	293034076	293035804	+	293034940	Chr1B	281608161	281609889	+	281609025	1.0	1.0
gene:TraesCS1B03G0482200	Chr1B	293035156	293037521	-	293036338	Chr1B	281609241	281611606	-	281610423	1.0	0.999
gene:TraesCS1B03G0482300	Chr1B	293131732	293137629	-	293134680	Chr1B	281717572	281723499	-	281720535	1.0	0.998
gene:TraesCS1B03G0482400	Chr1B	293182170	293184879	+	293183524	Chr1B	281765196	281767906	+	281766551	1.0	0.998
gene:TraesCS1B03G0483000	Chr1B	293396831	293398758	-	293397794	Chr1B	281966389	281968250	-	281967319	0.925	0.922
gene:TraesCS1B03G0483200	Chr1B	293935971	293937455	+	293936713	Chr1B	282445547	282447031	+	282446289	1.0	0.993
gene:TraesCS1B03G0483300	Chr1B	294124095	294129964	+	294127029	Chr1B	282626778	282632647	+	282629712	1.0	0.999
gene:TraesCS1B03G0483500	Chr1B	294257929	294260335	+	294259132	Chr1B	282760628	282763033	+	282761830	0.999	0.997
gene:TraesCS1B03G0483800	Chr1B	294574231	294580817	+	294577524	Chr1B	283075232	283081819	+	283078525	1.0	0.997
gene:TraesCS1B03G0483900	Chr1B	294584952	294586561	-	294585756	Chr1B	283086216	283087825	-	283087020	1.0	1.0
gene:TraesCS1B03G0484000	Chr1B	294803886	294818176	+	294811031	Chr1B	283294021	283308136	+	283301078	1.0	0.998
gene:TraesCS1B03G0484800	Chr1B	295052215	295057525	+	295054870	Chr1B	283529723	283535034	+	283532378	1.0	0.997
gene:TraesCS1B03G0484900	Chr1B	295159876	295161704	+	295160790	Chr1B	283620345	283622172	+	283621258	0.999	0.998
gene:TraesCS1B03G0485000	Chr1B	295202633	295208341	+	295205487	Chr1B	283659624	283665333	+	283662478	1.0	0.999
gene:TraesCS1B03G0485200	Chr1B	295211256	295214546	-	295212901	Chr1B	283668368	283671658	-	283670013	1.0	1.0
gene:TraesCS1B03G0485300	Chr1B	295352976	295355976	+	295354476	Chr1B	283810304	283813304	+	283811804	1.0	1.0
gene:TraesCS1B03G0485500	Chr1B	295360688	295363233	-	295361960	Chr1B	283817947	283820492	-	283819219	1.0	0.999
gene:TraesCS1B03G0485900	Chr1B	295476560	295486836	+	295481698	Chr1B	283933901	283944178	+	283939039	1.0	1.0
gene:TraesCS1B03G0486200	Chr1B	295704503	295707152	+	295705827	Chr1B	284161540	284164189	+	284162864	1.0	1.0
gene:TraesCS1B03G0486400	Chr1B	295917997	295920503	-	295919250	Chr1B	284375145	284377651	-	284376398	1.0	1.0
gene:TraesCS1B03G0486500	Chr1B	296087460	296089796	+	296088628	Chr1B	284544662	284546998	+	284545830	1.0	1.0
gene:TraesCS1B03G0488700	Chr1B	298737852	298739548	-	298738700	Chr1B	287195712	287197408	-	287196560	1.0	1.0
gene:TraesCS1B03G0489000	Chr1B	298808109	298809466	-	298808787	Chr1B	287259940	287261297	-	287260618	1.0	1.0
gene:TraesCS1B03G0489100	Chr1B	298812822	298813517	+	298813169	Chr1B	287264663	287265358	+	287265010	1.0	1.0
gene:TraesCS1B03G0489200	Chr1B	298815132	298819074	+	298817103	Chr1B	287267109	287271049	+	287269079	0.998	0.998
gene:TraesCS1B03G0490100	Chr1B	301330822	301370753	+	301350787	Chr1B	289757179	289797307	+	289777243	1.0	1.0
gene:TraesCS1B03G0492700	Chr1B	302874816	302887305	+	302881060	Chr1B	291296387	291308891	+	291302639	1.0	1.0
