gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS3D03G0230000	Chr3D	64767805	64770322	-	64769063	Chr3D	72855684	72858201	-	72856942	1.0	1.0
gene:TraesCS3D03G0230100	Chr3D	64880820	64883317	+	64882068	Chr3D	72967250	72969747	+	72968498	1.0	1.0
gene:TraesCS3D03G0230300	Chr3D	64889603	64890488	-	64890045	Chr3D	72976033	72976918	-	72976475	1.0	1.0
gene:TraesCS3D03G0230600	Chr3D	64975181	64977960	+	64976570	Chr3D	73061984	73064762	+	73063373	1.0	1.0
gene:TraesCS3D03G0230900	Chr3D	65423545	65436941	-	65430243	Chr3D	73511931	73525380	-	73518655	1.0	0.999
gene:TraesCS3D03G0231700	Chr3D	66354734	66355102	-	66354918	Chr3D	74440792	74441160	-	74440976	1.0	1.0
gene:TraesCS3D03G0232900	Chr3D	66453806	66455372	+	66454589	Chr3D	74540309	74541875	+	74541092	1.0	1.0
gene:TraesCS3D03G0233000	Chr3D	66454890	66459011	-	66456950	Chr3D	74541393	74545514	-	74543453	1.0	0.999
gene:TraesCS3D03G0233400	Chr3D	66518342	66520993	+	66519667	Chr3D	74604830	74607481	+	74606155	1.0	1.0
gene:TraesCS3D03G0233500	Chr3D	66630081	66639356	+	66634718	Chr3D	74716259	74725534	+	74720896	1.0	1.0
gene:TraesCS3D03G0233600	Chr3D	66666968	66667726	+	66667347	Chr3D	74753150	74753908	+	74753529	1.0	1.0
gene:TraesCS3D03G0233800	Chr3D	66675251	66675827	+	66675539	Chr3D	74761433	74762009	+	74761721	1.0	1.0
gene:TraesCS3D03G0234100	Chr3D	66848383	66849892	+	66849137	Chr3D	74934890	74936399	+	74935644	1.0	1.0
gene:TraesCS3D03G0234600	Chr3D	67001712	67007271	-	67004491	Chr3D	75088430	75093989	-	75091209	1.0	1.0
gene:TraesCS3D03G0235200	Chr3D	67131896	67140843	-	67136369	Chr3D	75218952	75227903	-	75223427	1.0	1.0
gene:TraesCS3D03G0235300	Chr3D	67166247	67166653	+	67166450	Chr3D	75253139	75253545	+	75253342	1.0	1.0
gene:TraesCS3D03G0235400	Chr3D	67171352	67176020	+	67173686	Chr3D	75258320	75262988	+	75260654	1.0	1.0
gene:TraesCS3D03G0235600	Chr3D	67458847	67459819	+	67459333	Chr3D	75545669	75546641	+	75546155	1.0	1.0
gene:TraesCS3D03G0235700	Chr3D	67563091	67565843	-	67564467	Chr3D	75650036	75652788	-	75651412	1.0	1.0
gene:TraesCS3D03G0235800	Chr3D	67575088	67588845	-	67581966	Chr3D	75662146	75675903	-	75669024	1.0	1.0
gene:TraesCS3D03G0236000	Chr3D	67637595	67639459	+	67638527	Chr3D	75724665	75726529	+	75725597	1.0	1.0
gene:TraesCS3D03G0236100	Chr3D	67644810	67648017	-	67646413	Chr3D	75731880	75735087	-	75733483	1.0	1.0
gene:TraesCS3D03G0236700	Chr3D	67733145	67734961	-	67734053	Chr3D	75819869	75821686	-	75820777	1.0	0.999
gene:TraesCS3D03G0236800	Chr3D	67753942	67759557	-	67756749	Chr3D	75840670	75846285	-	75843477	1.0	0.999
gene:TraesCS3D03G0236900	Chr3D	67761662	67767552	-	67764607	Chr3D	75848389	75854438	-	75851413	1.0	1.0
gene:TraesCS3D03G0237300	Chr3D	67777757	67784658	-	67781207	Chr3D	75864643	75871545	-	75868094	1.0	0.999
gene:TraesCS3D03G0237700	Chr3D	67812961	67815762	+	67814361	Chr3D	75899923	75902724	+	75901323	1.0	1.0
gene:TraesCS3D03G0237800	Chr3D	67815766	67816584	-	67816175	Chr3D	75902728	75903546	-	75903137	1.0	1.0
gene:TraesCS3D03G0237900	Chr3D	67820355	67832407	+	67826381	Chr3D	75907243	75919262	+	75913252	0.991	0.991
gene:TraesCS3D03G0238100	Chr3D	68137508	68138065	-	68137786	Chr3D	76224239	76224796	-	76224517	1.0	1.0
gene:TraesCS3D03G0238200	Chr3D	68172071	68173203	-	68172637	Chr3D	76258832	76259964	-	76259398	1.0	1.0
gene:TraesCS3D03G0238300	Chr3D	68177849	68183203	-	68180526	Chr3D	76264609	76269963	-	76267286	1.0	1.0
gene:TraesCS3D03G0238500	Chr3D	68270491	68271300	+	68270895	Chr3D	76357241	76358050	+	76357645	1.0	1.0
gene:TraesCS3D03G0238700	Chr3D	68372406	68373213	+	68372809	Chr3D	76459098	76459905	+	76459501	1.0	1.0
gene:TraesCS3D03G0238800	Chr3D	68423323	68423811	-	68423567	Chr3D	76510355	76510843	-	76510599	1.0	1.0
gene:TraesCS3D03G0239000	Chr3D	68433280	68434106	-	68433693	Chr3D	76520313	76521139	-	76520726	1.0	1.0
gene:TraesCS3D03G0239100	Chr3D	68486706	68487480	+	68487093	Chr3D	76573830	76574604	+	76574217	1.0	1.0
gene:TraesCS3D03G0239200	Chr3D	68528152	68528824	+	68528488	Chr3D	76615328	76616000	+	76615664	1.0	1.0
gene:TraesCS3D03G0239400	Chr3D	68927840	68928562	+	68928201	Chr3D	77016185	77016907	+	77016546	1.0	1.0
gene:TraesCS3D03G0239500	Chr3D	68937619	68938065	+	68937842	Chr3D	77025965	77026411	+	77026188	1.0	1.0
gene:TraesCS3D03G0239600	Chr3D	68938568	68943704	-	68941136	Chr3D	77026914	77032049	-	77029481	0.999	0.999
gene:TraesCS3D03G0239800	Chr3D	68975265	68976251	+	68975758	Chr3D	77060343	77061329	+	77060836	1.0	1.0
gene:TraesCS3D03G0240200	Chr3D	68993268	69008268	-	69000768	Chr3D	77077829	77092458	-	77085143	1.0	1.0
gene:TraesCS3D03G0240700	Chr3D	69590720	69591644	-	69591182	Chr3D	77664180	77665104	-	77664642	1.0	1.0
gene:TraesCS3D03G0240800	Chr3D	69591945	69596032	-	69593988	Chr3D	77665405	77669492	-	77667448	1.0	1.0
gene:TraesCS3D03G0241300	Chr3D	69753188	69754030	-	69753609	Chr3D	77826196	77827038	-	77826617	1.0	1.0
gene:TraesCS3D03G0241400	Chr3D	69760665	69763868	+	69762266	Chr3D	77833674	77836877	+	77835275	1.0	1.0
gene:TraesCS3D03G0241600	Chr3D	69883872	69886547	+	69885209	Chr3D	77959857	77962532	+	77961194	1.0	1.0
gene:TraesCS3D03G0241700	Chr3D	69943159	69946858	+	69945008	Chr3D	78019195	78022894	+	78021044	1.0	1.0
gene:TraesCS3D03G0241900	Chr3D	69994709	69996637	-	69995673	Chr3D	78070545	78072473	-	78071509	1.0	1.0
gene:TraesCS3D03G0242200	Chr3D	70317020	70318573	+	70317796	Chr3D	78391947	78393500	+	78392723	1.0	1.0
gene:TraesCS3D03G0242300	Chr3D	70330526	70333225	+	70331875	Chr3D	78405453	78408152	+	78406802	1.0	1.0
gene:TraesCS3D03G0242400	Chr3D	70333404	70335046	-	70334225	Chr3D	78408331	78409973	-	78409152	1.0	1.0
gene:TraesCS3D03G0242600	Chr3D	70364063	70370975	-	70367519	Chr3D	78439114	78446465	-	78442789	1.0	1.0
gene:TraesCS3D03G0243300	Chr3D	70790688	70794442	-	70792565	Chr3D	78868324	78872078	-	78870201	1.0	1.0
gene:TraesCS3D03G0243400	Chr3D	70798041	70800030	-	70799035	Chr3D	78875709	78877698	-	78876703	1.0	1.0
gene:TraesCS3D03G0243500	Chr3D	70801102	70802032	-	70801567	Chr3D	78878770	78879700	-	78879235	1.0	1.0
gene:TraesCS3D03G0243600	Chr3D	70810537	70813677	+	70812107	Chr3D	78888221	78891361	+	78889791	1.0	1.0
gene:TraesCS3D03G0243800	Chr3D	70984555	70984868	+	70984711	Chr3D	79056931	79057244	+	79057087	1.0	1.0
gene:TraesCS3D03G0244100	Chr3D	71199175	71200393	-	71199784	Chr3D	79270769	79271987	-	79271378	1.0	1.0
gene:TraesCS3D03G0244300	Chr3D	71210672	71210974	+	71210823	Chr3D	79282255	79282557	+	79282406	1.0	1.0
gene:TraesCS3D03G0244700	Chr3D	71571815	71575339	+	71573577	Chr3D	79643426	79646950	+	79645188	1.0	1.0
gene:TraesCS3D03G0245000	Chr3D	71578887	71580380	-	71579633	Chr3D	79650498	79651991	-	79651244	1.0	1.0
gene:TraesCS3D03G0245200	Chr3D	71584529	71605155	-	71594842	Chr3D	79656140	79676766	-	79666453	1.0	1.0
gene:TraesCS3D03G0245300	Chr3D	71610361	71610963	+	71610662	Chr3D	79681972	79682574	+	79682273	1.0	1.0
gene:TraesCS3D03G0245400	Chr3D	71839168	71844656	+	71841912	Chr3D	79908842	79914007	+	79911424	1.0	0.972
gene:TraesCS3D03G0245500	Chr3D	72045607	72052348	+	72048977	Chr3D	80114076	80120817	+	80117446	1.0	1.0
gene:TraesCS3D03G0246000	Chr3D	72331997	72333885	+	72332941	Chr3D	80398046	80399934	+	80398990	1.0	1.0
gene:TraesCS3D03G0246500	Chr3D	72728214	72729912	+	72729063	Chr3D	80792127	80793825	+	80792976	1.0	1.0
gene:TraesCS3D03G0246600	Chr3D	73282027	73284626	-	73283326	Chr3D	81343046	81345645	-	81344345	1.0	1.0
gene:TraesCS3D03G0246700	Chr3D	73454804	73460734	+	73457769	Chr3D	81515451	81521383	+	81518417	1.0	0.999
gene:TraesCS3D03G0246800	Chr3D	73463629	73467543	+	73465586	Chr3D	81525534	81529448	+	81527491	1.0	0.999
gene:TraesCS3D03G0246900	Chr3D	73471200	73472039	+	73471619	Chr3D	81533089	81533938	+	81533513	1.0	0.98
gene:TraesCS3D03G0247000	Chr3D	73503534	73504537	+	73504035	Chr3D	81565463	81566466	+	81565964	1.0	1.0
gene:TraesCS3D03G0247300	Chr3D	73783974	73787584	-	73785779	Chr3D	81843812	81847422	-	81845617	1.0	1.0
gene:TraesCS3D03G0247400	Chr3D	73828612	73835214	+	73831913	Chr3D	81889049	81895651	+	81892350	1.0	1.0
gene:TraesCS3D03G0247500	Chr3D	73964162	73968177	+	73966169	Chr3D	82024808	82028823	+	82026815	1.0	1.0
gene:TraesCS3D03G0247800	Chr3D	74408756	74414062	+	74411409	Chr3D	82467555	82472861	+	82470208	1.0	1.0
gene:TraesCS3D03G0248000	Chr3D	74423179	74432925	+	74428052	Chr3D	82481992	82491738	+	82486865	1.0	1.0
gene:TraesCS3D03G0248900	Chr3D	74826151	74828206	-	74827178	Chr3D	82885327	82887382	-	82886354	1.0	1.0
gene:TraesCS3D03G0249300	Chr3D	75207250	75214651	+	75210950	Chr3D	83264093	83271494	+	83267793	1.0	0.998
gene:TraesCS3D03G0249400	Chr3D	75213102	75216596	-	75214849	Chr3D	83269945	83273439	-	83271692	1.0	1.0
gene:TraesCS3D03G0249800	Chr3D	75421574	75424195	+	75422884	Chr3D	83477999	83480225	+	83479112	0.999	0.995
gene:TraesCS3D03G0250100	Chr3D	75607710	75610776	+	75609243	Chr3D	83663273	83666339	+	83664806	1.0	1.0
gene:TraesCS3D03G0250500	Chr3D	75795813	75802429	+	75799121	Chr3D	83851740	83858356	+	83855048	1.0	1.0
gene:TraesCS3D03G0250600	Chr3D	75828511	75829574	-	75829042	Chr3D	83884439	83885502	-	83884970	1.0	1.0
gene:TraesCS3D03G0250900	Chr3D	76008739	76010744	+	76009741	Chr3D	84065031	84067036	+	84066033	1.0	1.0
gene:TraesCS3D03G0251000	Chr3D	76014685	76020758	-	76017721	Chr3D	84070860	84076572	-	84073716	1.0	1.0
gene:TraesCS3D03G0251100	Chr3D	76024219	76026049	+	76025134	Chr3D	84080032	84081862	+	84080947	1.0	1.0
gene:TraesCS3D03G0251200	Chr3D	76046843	76052195	+	76049519	Chr3D	84102333	84107685	+	84105009	1.0	1.0
gene:TraesCS3D03G0251300	Chr3D	76460307	76466898	-	76463602	Chr3D	84527503	84534094	-	84530798	1.0	1.0
gene:TraesCS3D03G0251600	Chr3D	76479846	76482584	+	76481215	Chr3D	84547042	84549780	+	84548411	1.0	1.0
gene:TraesCS3D03G0251900	Chr3D	76998645	77012756	-	77005700	Chr3D	85055253	85069058	-	85062155	1.0	1.0
gene:TraesCS3D03G0252000	Chr3D	77012932	77016333	-	77014632	Chr3D	85069234	85072635	-	85070934	1.0	1.0
gene:TraesCS3D03G0252100	Chr3D	77016747	77021250	-	77018998	Chr3D	85073049	85077501	-	85075275	0.963	0.963
gene:TraesCS3D03G0252200	Chr3D	77400346	77400741	-	77400543	Chr3D	85457021	85457416	-	85457218	1.0	1.0
gene:TraesCS3D03G0252300	Chr3D	77423174	77424331	+	77423752	Chr3D	85477966	85479125	+	85478545	1.0	1.0
gene:TraesCS3D03G0253400	Chr3D	78074899	78075873	+	78075386	Chr3D	86126662	86127636	+	86127149	1.0	1.0
gene:TraesCS3D03G0253500	Chr3D	78171773	78173731	+	78172752	Chr3D	86222762	86224720	+	86223741	1.0	1.0
gene:TraesCS3D03G0253600	Chr3D	79016186	79017156	-	79016671	Chr3D	87056671	87057641	-	87057156	1.0	1.0
gene:TraesCS3D03G0254000	Chr3D	79489025	79490978	-	79490001	Chr3D	88319223	88321176	-	88320199	1.0	1.0
gene:TraesCS3D03G0254100	Chr3D	79497329	79499148	+	79498238	Chr3D	88327285	88329104	+	88328194	1.0	1.0
gene:TraesCS3D03G0254200	Chr3D	79573235	79575267	+	79574251	Chr3D	88400574	88402606	+	88401590	1.0	1.0
gene:TraesCS3D03G0254300	Chr3D	79578901	79580129	-	79579515	Chr3D	88406240	88407468	-	88406854	1.0	1.0
gene:TraesCS3D03G0254500	Chr3D	79669352	79672607	+	79670979	Chr3D	88496493	88499748	+	88498120	1.0	1.0
gene:TraesCS3D03G0255000	Chr3D	79692120	79692347	-	79692233	Chr3D	88519261	88519488	-	88519374	1.0	1.0
gene:TraesCS3D03G0255100	Chr3D	79698953	79702849	-	79700901	Chr3D	88526126	88530026	-	88528076	1.0	0.992
gene:TraesCS3D03G0255200	Chr3D	79703510	79711293	-	79707401	Chr3D	88530687	88538510	-	88534598	1.0	1.0
gene:TraesCS3D03G0255700	Chr3D	80288651	80295474	+	80292062	Chr3D	89113285	89120107	+	89116696	1.0	1.0
gene:TraesCS3D03G0256100	Chr3D	80484340	80485878	-	80485109	Chr3D	89307312	89308850	-	89308081	1.0	1.0
gene:TraesCS3D03G0257100	Chr3D	80545262	80546644	-	80545953	Chr3D	89368807	89370189	-	89369498	1.0	1.0
gene:TraesCS3D03G0257300	Chr3D	80644094	80645524	-	80644809	Chr3D	89467197	89468627	-	89467912	1.0	1.0
gene:TraesCS3D03G0257600	Chr3D	80666719	80668122	-	80667420	Chr3D	89489979	89491382	-	89490680	1.0	1.0
gene:TraesCS3D03G0257800	Chr3D	80695659	80697080	-	80696369	Chr3D	89519060	89520481	-	89519770	1.0	1.0
gene:TraesCS3D03G0258000	Chr3D	80981545	80982975	-	80982260	Chr3D	89795704	89797134	-	89796419	1.0	1.0
gene:TraesCS3D03G0258100	Chr3D	81006955	81007906	+	81007430	Chr3D	89820966	89821917	+	89821441	1.0	1.0
gene:TraesCS3D03G0258200	Chr3D	81008139	81017925	-	81013032	Chr3D	89822150	89831773	-	89826961	1.0	1.0
gene:TraesCS3D03G0258600	Chr3D	81182022	81183683	-	81182852	Chr3D	89995722	89997383	-	89996552	1.0	1.0
gene:TraesCS3D03G0258900	Chr3D	81267601	81268367	+	81267984	Chr3D	90081810	90082576	+	90082193	1.0	1.0
gene:TraesCS3D03G0259000	Chr3D	81424646	81427898	+	81426272	Chr3D	90226204	90229456	+	90227830	1.0	1.0
gene:TraesCS3D03G0259100	Chr3D	81429465	81432042	-	81430753	Chr3D	90231023	90233600	-	90232311	1.0	1.0
gene:TraesCS3D03G0259200	Chr3D	81432314	81435901	-	81434107	Chr3D	90233872	90237459	-	90235665	1.0	1.0
gene:TraesCS3D03G0259300	Chr3D	81437086	81442002	-	81439544	Chr3D	90238644	90243560	-	90241102	1.0	1.0
gene:TraesCS3D03G0259500	Chr3D	81451737	81455267	-	81453502	Chr3D	90253436	90256966	-	90255201	1.0	1.0
gene:TraesCS3D03G0259700	Chr3D	81749058	81749999	+	81749528	Chr3D	90550980	90551921	+	90551450	1.0	1.0
gene:TraesCS3D03G0259900	Chr3D	81773459	81781065	-	81777262	Chr3D	90575379	90582985	-	90579182	1.0	0.999
gene:TraesCS3D03G0260200	Chr3D	81869468	81874121	+	81871794	Chr3D	90671835	90676151	+	90673993	0.993	0.993
gene:TraesCS3D03G0260400	Chr3D	81883188	81888075	+	81885631	Chr3D	90685126	90690013	+	90687569	1.0	1.0
gene:TraesCS3D03G0260700	Chr3D	82149989	82160790	+	82155389	Chr3D	90947129	90957930	+	90952529	1.0	1.0
gene:TraesCS3D03G0261200	Chr3D	82469649	82471609	+	82470629	Chr3D	91265255	91267215	+	91266235	1.0	1.0
gene:TraesCS3D03G0261400	Chr3D	82796394	82808321	-	82802357	Chr3D	91590893	91602850	-	91596871	1.0	0.999
gene:TraesCS3D03G0261500	Chr3D	82810019	82815911	-	82812965	Chr3D	91604548	91610440	-	91607494	1.0	1.0
gene:TraesCS3D03G0261700	Chr3D	82845677	82856641	-	82851159	Chr3D	91640255	91651346	-	91645800	0.997	0.997
gene:TraesCS3D03G0262600	Chr3D	83553889	83554737	-	83554313	Chr3D	92343800	92344648	-	92344224	1.0	1.0
gene:TraesCS3D03G0262700	Chr3D	83651284	83652635	-	83651959	Chr3D	92441199	92442550	-	92441874	1.0	1.0
gene:TraesCS3D03G0262800	Chr3D	83753303	83756198	+	83754750	Chr3D	92543172	92546067	+	92544619	1.0	1.0
gene:TraesCS3D03G0263200	Chr3D	83874560	83877811	-	83876185	Chr3D	92665255	92668506	-	92666880	1.0	1.0
gene:TraesCS3D03G0263300	Chr3D	83909950	83912323	-	83911136	Chr3D	92700636	92703009	-	92701822	1.0	1.0
gene:TraesCS3D03G0263400	Chr3D	83964052	83967591	+	83965821	Chr3D	92754992	92758528	+	92756760	0.999	0.998
gene:TraesCS3D03G0263500	Chr3D	83967544	83971695	-	83969619	Chr3D	92758481	92762633	-	92760557	1.0	1.0
gene:TraesCS3D03G0263800	Chr3D	84060527	84063351	+	84061939	Chr3D	92851706	92854530	+	92853118	1.0	1.0
gene:TraesCS3D03G0264100	Chr3D	84152928	84154814	+	84153871	Chr3D	92944253	92946139	+	92945196	1.0	1.0
gene:TraesCS3D03G0264200	Chr3D	84156189	84158181	-	84157185	Chr3D	92947514	92949506	-	92948510	1.0	1.0
gene:TraesCS3D03G0264400	Chr3D	84161228	84167013	+	84164120	Chr3D	92952553	92958338	+	92955445	1.0	1.0
gene:TraesCS3D03G0264500	Chr3D	84164665	84166933	-	84165799	Chr3D	92955990	92958258	-	92957124	1.0	1.0
gene:TraesCS3D03G0264800	Chr3D	84529289	84532632	-	84530960	Chr3D	93316309	93319652	-	93317980	1.0	1.0
gene:TraesCS3D03G0264900	Chr3D	84541183	84543387	-	84542285	Chr3D	93328203	93330407	-	93329305	1.0	1.0
gene:TraesCS3D03G0265200	Chr3D	84548381	84550786	-	84549583	Chr3D	93337044	93339449	-	93338246	1.0	1.0
gene:TraesCS3D03G0265600	Chr3D	84608006	84610151	-	84609078	Chr3D	93394555	93396700	-	93395627	1.0	0.999
gene:TraesCS3D03G0265700	Chr3D	84613732	84627565	-	84620648	Chr3D	93400177	93414010	-	93407093	1.0	1.0
gene:TraesCS3D03G0265800	Chr3D	84632617	84634980	-	84633798	Chr3D	93419062	93421425	-	93420243	1.0	1.0
gene:TraesCS3D03G0266200	Chr3D	84726427	84728599	+	84727513	Chr3D	93511145	93513317	+	93512231	1.0	1.0
gene:TraesCS3D03G0266300	Chr3D	84737121	84737921	-	84737521	Chr3D	93521839	93522639	-	93522239	1.0	1.0
gene:TraesCS3D03G0266500	Chr3D	84924145	84926226	+	84925185	Chr3D	93709083	93711164	+	93710123	1.0	0.999
gene:TraesCS3D03G0266600	Chr3D	84927704	84929565	+	84928634	Chr3D	93712642	93714503	+	93713572	1.0	1.0
gene:TraesCS3D03G0266700	Chr3D	84939670	84944659	-	84942164	Chr3D	93724249	93729238	-	93726743	1.0	1.0
gene:TraesCS3D03G0266900	Chr3D	84954404	84958833	-	84956618	Chr3D	93738983	93743245	-	93741114	1.0	1.0
gene:TraesCS3D03G0268000	Chr3D	85294141	85295887	+	85295014	Chr3D	94078187	94079933	+	94079060	1.0	0.998
gene:TraesCS3D03G0268700	Chr3D	85448944	85452115	-	85450529	Chr3D	94239993	94243164	-	94241578	1.0	1.0
gene:TraesCS3D03G0268800	Chr3D	85481364	85491948	+	85486656	Chr3D	94280042	94290775	+	94285408	1.0	1.0
gene:TraesCS3D03G0269200	Chr3D	85622077	85628988	+	85625532	Chr3D	94423013	94429749	+	94426381	0.914	0.914
gene:TraesCS3D03G0269500	Chr3D	85862477	85863869	+	85863173	Chr3D	94663369	94664761	+	94664065	1.0	1.0
gene:TraesCS3D03G0269700	Chr3D	85930778	85931584	+	85931181	Chr3D	94731698	94732502	+	94732100	0.997	0.997
gene:TraesCS3D03G0269900	Chr3D	86113209	86113605	-	86113407	Chr3D	94923203	94923599	-	94923401	1.0	1.0
gene:TraesCS3D03G0270200	Chr3D	86269284	86270133	+	86269708	Chr3D	95076042	95076891	+	95076466	1.0	1.0
gene:TraesCS3D03G0270300	Chr3D	86365770	86371668	+	86368719	Chr3D	95173386	95179284	+	95176335	1.0	0.999
gene:TraesCS3D03G0270400	Chr3D	86373589	86375167	-	86374378	Chr3D	95181205	95182783	-	95181994	1.0	1.0
gene:TraesCS3D03G0270500	Chr3D	86380726	86389472	+	86385099	Chr3D	95188391	95197137	+	95192764	1.0	1.0
gene:TraesCS3D03G0271100	Chr3D	86965840	86969547	-	86967693	Chr3D	95770158	95773865	-	95772011	1.0	1.0
gene:TraesCS3D03G0272500	Chr3D	87950497	87954221	+	87952359	Chr3D	96753249	96756973	+	96755111	1.0	1.0
gene:TraesCS3D03G0272600	Chr3D	87956560	87959266	-	87957913	Chr3D	96759311	96762017	-	96760664	1.0	1.0
gene:TraesCS3D03G0272800	Chr3D	88119874	88121031	-	88120452	Chr3D	96922227	96923384	-	96922805	1.0	0.999
gene:TraesCS3D03G0273000	Chr3D	88375506	88377533	+	88376519	Chr3D	97178123	97180150	+	97179136	1.0	1.0
gene:TraesCS3D03G0273200	Chr3D	88453108	88454401	+	88453754	Chr3D	97255466	97256759	+	97256112	1.0	1.0
gene:TraesCS3D03G0273500	Chr3D	89232974	89234034	+	89233504	Chr3D	98024228	98025289	+	98024758	1.0	0.998
gene:TraesCS3D03G0273600	Chr3D	89234197	89237464	+	89235830	Chr3D	98025452	98028719	+	98027085	1.0	1.0
gene:TraesCS3D03G0273700	Chr3D	89579741	89583743	+	89581742	Chr3D	98353873	98357875	+	98355874	1.0	1.0
gene:TraesCS3D03G0273800	Chr3D	89676337	89677431	-	89676884	Chr3D	98449932	98451026	-	98450479	1.0	1.0
gene:TraesCS3D03G0273900	Chr3D	89839231	89841407	+	89840319	Chr3D	98612073	98614249	+	98613161	1.0	1.0
gene:TraesCS3D03G0274100	Chr3D	89934472	89935837	+	89935154	Chr3D	98707144	98708491	+	98707817	0.982	0.982
gene:TraesCS3D03G0274200	Chr3D	89936283	89942520	-	89939401	Chr3D	98708937	98715174	-	98712055	1.0	1.0
gene:TraesCS3D03G0274500	Chr3D	90292476	90295566	-	90294021	Chr3D	99064843	99067933	-	99066388	1.0	1.0
gene:TraesCS3D03G0274700	Chr3D	90405254	90407516	+	90406385	Chr3D	99177330	99179592	+	99178461	1.0	1.0
gene:TraesCS3D03G0274800	Chr3D	90407762	90408722	+	90408242	Chr3D	99179838	99180798	+	99180318	1.0	1.0
gene:TraesCS3D03G0274900	Chr3D	90408525	90411127	-	90409826	Chr3D	99180601	99183203	-	99181902	1.0	1.0
gene:TraesCS3D03G0275000	Chr3D	90415164	90417687	-	90416425	Chr3D	99187281	99189804	-	99188542	1.0	1.0
gene:TraesCS3D03G0275200	Chr3D	90776897	90777778	-	90777337	Chr3D	99540717	99541598	-	99541157	1.0	1.0
gene:TraesCS3D03G0275300	Chr3D	90808999	90810117	-	90809558	Chr3D	99572213	99573331	-	99572772	1.0	1.0
gene:TraesCS3D03G0275400	Chr3D	90814447	90815710	+	90815078	Chr3D	99577660	99578923	+	99578291	1.0	1.0
gene:TraesCS3D03G0275500	Chr3D	90817596	90819620	-	90818608	Chr3D	99580809	99582833	-	99581821	1.0	1.0
gene:TraesCS3D03G0275600	Chr3D	90858801	90863105	+	90860953	Chr3D	99622013	99626317	+	99624165	1.0	1.0
gene:TraesCS3D03G0276100	Chr3D	91063854	91066692	+	91065273	Chr3D	99827126	99829964	+	99828545	1.0	1.0
gene:TraesCS3D03G0276400	Chr3D	91251075	91257511	+	91254293	Chr3D	100012921	100019357	+	100016139	1.0	1.0
gene:TraesCS3D03G0276500	Chr3D	91256440	91258667	-	91257553	Chr3D	100018286	100020513	-	100019399	1.0	1.0
gene:TraesCS3D03G0276800	Chr3D	91403147	91413447	-	91408297	Chr3D	100164358	100174658	-	100169508	1.0	1.0
gene:TraesCS3D03G0277000	Chr3D	91417491	91418354	-	91417922	Chr3D	100178702	100179565	-	100179133	1.0	1.0
gene:TraesCS3D03G0277300	Chr3D	91689663	91690373	-	91690018	Chr3D	100456715	100457425	-	100457070	1.0	1.0
gene:TraesCS3D03G0277400	Chr3D	91692218	91702073	+	91697145	Chr3D	100459270	100469125	+	100464197	1.0	0.999
gene:TraesCS3D03G0277500	Chr3D	91703977	91708959	+	91706468	Chr3D	100471029	100476084	+	100473556	1.0	1.0
gene:TraesCS3D03G0277600	Chr3D	91711326	91712552	-	91711939	Chr3D	100478451	100479677	-	100479064	1.0	1.0
gene:TraesCS3D03G0278000	Chr3D	91737411	91738624	+	91738017	Chr3D	100504607	100505820	+	100505213	1.0	1.0
gene:TraesCS3D03G0278100	Chr3D	91826003	91826954	+	91826478	Chr3D	100593761	100594712	+	100594236	1.0	1.0
gene:TraesCS3D03G0278200	Chr3D	91830172	91830912	-	91830542	Chr3D	100597930	100598670	-	100598300	1.0	1.0
gene:TraesCS3D03G0278400	Chr3D	91858313	91862244	-	91860278	Chr3D	100625906	100629837	-	100627871	1.0	1.0
gene:TraesCS3D03G0278600	Chr3D	92152379	92153819	-	92153099	Chr3D	100917795	100919235	-	100918515	1.0	1.0
gene:TraesCS3D03G0278700	Chr3D	92239353	92240960	+	92240156	Chr3D	101004851	101006458	+	101005654	1.0	1.0
gene:TraesCS3D03G0278800	Chr3D	92241250	92242746	+	92241998	Chr3D	101006748	101008244	+	101007496	1.0	1.0
gene:TraesCS3D03G0279100	Chr3D	92286634	92287377	-	92287005	Chr3D	101051587	101052330	-	101051958	1.0	1.0
gene:TraesCS3D03G0279400	Chr3D	92380257	92383172	-	92381714	Chr3D	101145294	101148209	-	101146751	1.0	1.0
gene:TraesCS3D03G0279600	Chr3D	92390463	92391383	-	92390923	Chr3D	101155637	101156557	-	101156097	1.0	1.0
gene:TraesCS3D03G0279700	Chr3D	92404676	92408160	-	92406418	Chr3D	101170023	101173557	-	101171790	1.0	1.0
gene:TraesCS3D03G0279900	Chr3D	92877575	92879139	-	92878357	Chr3D	101599150	101600715	-	101599932	1.0	0.999
gene:TraesCS3D03G0280000	Chr3D	92911640	92912943	+	92912291	Chr3D	101633229	101634532	+	101633880	1.0	1.0
gene:TraesCS3D03G0280100	Chr3D	92941411	92942644	-	92942027	Chr3D	101663001	101664234	-	101663617	1.0	1.0
gene:TraesCS3D03G0280200	Chr3D	92985316	92985981	-	92985648	Chr3D	101706908	101707573	-	101707240	1.0	1.0
gene:TraesCS3D03G0280300	Chr3D	92992794	92993686	+	92993240	Chr3D	101714428	101715320	+	101714874	1.0	1.0
gene:TraesCS3D03G0280400	Chr3D	92998595	92999478	+	92999036	Chr3D	101720506	101721389	+	101720947	1.0	1.0
