gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS4D03G0174000	Chr4D	65068758	65071673	-	65070215	Chr4D	62858310	62861225	-	62859767	1.0	1.0
gene:TraesCS4D03G0174200	Chr4D	65080093	65082755	-	65081424	Chr4D	62869760	62872422	-	62871091	1.0	1.0
gene:TraesCS4D03G0174300	Chr4D	65170943	65184027	-	65177485	Chr4D	62960850	62973934	-	62967392	1.0	1.0
gene:TraesCS4D03G0174600	Chr4D	65189059	65194388	-	65191723	Chr4D	62978966	62984295	-	62981630	1.0	1.0
gene:TraesCS4D03G0174700	Chr4D	65531929	65533181	-	65532555	Chr4D	63321908	63323161	-	63322534	1.0	0.999
gene:TraesCS4D03G0174800	Chr4D	65537049	65539271	-	65538160	Chr4D	63327029	63329251	-	63328140	1.0	1.0
gene:TraesCS4D03G0175000	Chr4D	65574313	65583381	-	65578847	Chr4D	63363271	63372173	-	63367722	1.0	1.0
gene:TraesCS4D03G0175200	Chr4D	65583698	65589967	+	65586832	Chr4D	63372490	63378759	+	63375624	1.0	1.0
gene:TraesCS4D03G0176000	Chr4D	65635317	65635811	-	65635564	Chr4D	63423935	63424429	-	63424182	1.0	1.0
gene:TraesCS4D03G0176100	Chr4D	65636861	65638404	-	65637632	Chr4D	63425479	63427022	-	63426250	1.0	1.0
gene:TraesCS4D03G0176200	Chr4D	65639117	65643961	-	65641539	Chr4D	63427735	63432579	-	63430157	1.0	1.0
gene:TraesCS4D03G0177200	Chr4D	65991320	65999300	+	65995310	Chr4D	63774927	63783018	+	63778972	1.0	1.0
gene:TraesCS4D03G0177300	Chr4D	66036320	66038054	-	66037187	Chr4D	63819155	63820889	-	63820022	1.0	0.999
gene:TraesCS4D03G0177600	Chr4D	66319518	66321248	+	66320383	Chr4D	64099842	64101572	+	64100707	1.0	1.0
gene:TraesCS4D03G0178200	Chr4D	66393310	66395695	+	66394502	Chr4D	64173867	64176252	+	64175059	1.0	1.0
gene:TraesCS4D03G0178400	Chr4D	66396144	66398571	-	66397357	Chr4D	64176701	64179128	-	64177914	1.0	1.0
gene:TraesCS4D03G0178600	Chr4D	66399226	66399486	+	66399356	Chr4D	64179783	64180043	+	64179913	1.0	1.0
gene:TraesCS4D03G0178500	Chr4D	66398715	66406886	-	66402800	Chr4D	64179272	64187443	-	64183357	1.0	1.0
gene:TraesCS4D03G0178900	Chr4D	66745282	66755199	+	66750240	Chr4D	64523776	64533628	+	64528702	1.0	1.0
gene:TraesCS4D03G0179100	Chr4D	66759096	66764622	+	66761859	Chr4D	64537347	64542873	+	64540110	1.0	1.0
gene:TraesCS4D03G0179400	Chr4D	66774077	66781489	-	66777783	Chr4D	64552071	64559483	-	64555777	1.0	1.0
gene:TraesCS4D03G0179600	Chr4D	66966976	66974348	+	66970662	Chr4D	64744175	64751548	+	64747861	1.0	1.0
gene:TraesCS4D03G0179700	Chr4D	67027292	67028033	-	67027662	Chr4D	64810209	64810950	-	64810579	1.0	1.0
gene:TraesCS4D03G0179800	Chr4D	67047072	67050344	-	67048708	Chr4D	64829989	64833261	-	64831625	1.0	1.0
gene:TraesCS4D03G0180000	Chr4D	67240604	67241651	+	67241127	Chr4D	65024395	65025442	+	65024918	1.0	1.0
gene:TraesCS4D03G0180100	Chr4D	67395606	67396286	-	67395946	Chr4D	65179805	65180485	-	65180145	1.0	1.0
gene:TraesCS4D03G0180200	Chr4D	67572945	67577467	-	67575206	Chr4D	65358294	65362816	-	65360555	1.0	1.0
gene:TraesCS4D03G0180400	Chr4D	67696959	67697886	+	67697422	Chr4D	65482318	65483245	+	65482781	1.0	1.0
gene:TraesCS4D03G0180600	Chr4D	67732336	67733286	-	67732811	Chr4D	65517697	65518647	-	65518172	1.0	1.0
gene:TraesCS4D03G0181100	Chr4D	67782859	67783419	-	67783139	Chr4D	65568265	65568825	-	65568545	1.0	1.0
gene:TraesCS4D03G0181300	Chr4D	67788823	67791997	-	67790410	Chr4D	65574519	65577693	-	65576106	1.0	1.0
gene:TraesCS4D03G0181600	Chr4D	67916484	67922729	-	67919606	Chr4D	65702389	65708635	-	65705512	1.0	1.0
gene:TraesCS4D03G0181700	Chr4D	68244430	68255220	+	68249825	Chr4D	66039267	66050055	+	66044661	1.0	0.999
gene:TraesCS4D03G0181800	Chr4D	68506459	68507844	+	68507151	Chr4D	66300057	66301442	+	66300749	1.0	1.0
gene:TraesCS4D03G0182000	Chr4D	68872601	68878686	+	68875643	Chr4D	66664930	66671010	+	66667970	1.0	0.998
gene:TraesCS4D03G0182100	Chr4D	68917569	68935475	+	68926522	Chr4D	66709891	66727784	+	66718837	1.0	1.0
gene:TraesCS4D03G0182500	Chr4D	69109133	69114152	+	69111642	Chr4D	66900379	66905440	+	66902909	1.0	0.98
gene:TraesCS4D03G0182600	Chr4D	69157743	69161785	+	69159764	Chr4D	66949034	66953076	+	66951055	1.0	1.0
gene:TraesCS4D03G0182700	Chr4D	69206052	69206477	+	69206264	Chr4D	66997530	66997955	+	66997742	1.0	1.0
gene:TraesCS4D03G0182900	Chr4D	69257694	69260147	+	69258920	Chr4D	67051276	67053729	+	67052502	1.0	1.0
gene:TraesCS4D03G0183200	Chr4D	69575721	69578989	+	69577355	Chr4D	67367931	67371199	+	67369565	1.0	1.0
gene:TraesCS4D03G0183300	Chr4D	69657485	69658374	-	69657929	Chr4D	67449684	67450573	-	67450128	1.0	1.0
gene:TraesCS4D03G0183600	Chr4D	69692982	69701842	-	69697412	Chr4D	67485364	67494334	-	67489849	1.0	1.0
gene:TraesCS4D03G0184200	Chr4D	69839056	69870180	+	69854618	Chr4D	67631723	67663104	+	67647413	1.0	1.0
gene:TraesCS4D03G0184800	Chr4D	69924736	69936719	+	69930727	Chr4D	67717963	67729956	+	67723959	1.0	1.0
gene:TraesCS4D03G0185100	Chr4D	69982490	69984352	-	69983421	Chr4D	67775725	67777587	-	67776656	1.0	1.0
gene:TraesCS4D03G0185200	Chr4D	70086700	70089949	+	70088324	Chr4D	67878363	67881612	+	67879987	1.0	1.0
gene:TraesCS4D03G0185500	Chr4D	70094433	70096609	+	70095521	Chr4D	67886096	67888272	+	67887184	1.0	0.999
gene:TraesCS4D03G0185600	Chr4D	70118907	70121214	-	70120060	Chr4D	67910564	67912814	-	67911689	0.969	0.969
gene:TraesCS4D03G0186000	Chr4D	70286123	70290265	+	70288194	Chr4D	68076859	68081001	+	68078930	1.0	1.0
gene:TraesCS4D03G0186100	Chr4D	70557067	70560390	+	70558728	Chr4D	68347454	68350777	+	68349115	1.0	1.0
gene:TraesCS4D03G0186200	Chr4D	70664327	70677696	-	70671011	Chr4D	68454503	68467872	-	68461187	1.0	0.999
gene:TraesCS4D03G0186300	Chr4D	70775523	70776155	-	70775839	Chr4D	68565680	68566312	-	68565996	1.0	1.0
gene:TraesCS4D03G0186400	Chr4D	70781232	70782089	-	70781660	Chr4D	68571389	68572246	-	68571817	1.0	1.0
gene:TraesCS4D03G0186500	Chr4D	70789557	70797705	-	70793631	Chr4D	68579714	68587862	-	68583788	1.0	1.0
gene:TraesCS4D03G0186600	Chr4D	70797886	70800324	+	70799105	Chr4D	68588043	68590481	+	68589262	1.0	1.0
gene:TraesCS4D03G0186900	Chr4D	70953831	70954901	-	70954366	Chr4D	68728308	68729378	-	68728843	1.0	1.0
gene:TraesCS4D03G0187200	Chr4D	71123377	71125645	-	71124511	Chr4D	68897225	68899493	-	68898359	1.0	1.0
gene:TraesCS4D03G0187300	Chr4D	71434326	71440691	+	71437508	Chr4D	69208189	69214554	+	69211371	1.0	1.0
gene:TraesCS4D03G0187400	Chr4D	71450219	71452019	-	71451119	Chr4D	69224082	69225882	-	69224982	1.0	1.0
gene:TraesCS4D03G0187600	Chr4D	71743242	71746655	-	71744948	Chr4D	69516766	69520179	-	69518472	1.0	1.0
gene:TraesCS4D03G0188000	Chr4D	71869588	71870929	-	71870258	Chr4D	69645717	69647058	-	69646387	1.0	1.0
gene:TraesCS4D03G0188200	Chr4D	71979448	71979999	+	71979723	Chr4D	69756224	69756775	+	69756499	1.0	1.0
gene:TraesCS4D03G0188300	Chr4D	72269285	72270966	-	72270125	Chr4D	70047244	70048925	-	70048084	1.0	1.0
gene:TraesCS4D03G0188400	Chr4D	72272747	72280713	-	72276730	Chr4D	70050706	70058320	-	70054513	0.92	0.92
gene:TraesCS4D03G0189100	Chr4D	72678334	72682547	-	72680440	Chr4D	70456715	70460928	-	70458821	1.0	1.0
gene:TraesCS4D03G0190100	Chr4D	73109764	73121420	+	73115592	Chr4D	70888470	70900126	+	70894298	1.0	1.0
gene:TraesCS4D03G0190200	Chr4D	73256181	73256594	+	73256387	Chr4D	71033660	71034073	+	71033866	1.0	1.0
gene:TraesCS4D03G0190300	Chr4D	73349991	73353968	+	73351979	Chr4D	71127530	71131507	+	71129518	1.0	1.0
gene:TraesCS4D03G0190500	Chr4D	73649162	73650394	+	73649778	Chr4D	71427211	71428443	+	71427827	1.0	1.0
gene:TraesCS4D03G0190600	Chr4D	73659997	73665453	-	73662725	Chr4D	71438048	71443504	-	71440776	1.0	1.0
gene:TraesCS4D03G0190800	Chr4D	73788469	73807166	-	73797817	Chr4D	71565654	71584297	-	71574975	1.0	1.0
gene:TraesCS4D03G0190900	Chr4D	73823179	73827374	+	73825276	Chr4D	71600087	71604282	+	71602184	1.0	1.0
gene:TraesCS4D03G0191400	Chr4D	74399569	74401539	-	74400554	Chr4D	72176072	72178042	-	72177057	1.0	1.0
gene:TraesCS4D03G0191500	Chr4D	74421574	74424494	-	74423034	Chr4D	72198077	72200997	-	72199537	1.0	1.0
gene:TraesCS4D03G0191600	Chr4D	74426209	74428927	-	74427568	Chr4D	72202712	72205430	-	72204071	1.0	1.0
gene:TraesCS4D03G0191800	Chr4D	74508544	74511533	-	74510038	Chr4D	72284707	72287696	-	72286201	1.0	1.0
gene:TraesCS4D03G0192100	Chr4D	74525332	74527509	+	74526420	Chr4D	72301496	72303673	+	72302584	1.0	1.0
gene:TraesCS4D03G0192400	Chr4D	74589206	74590775	-	74589990	Chr4D	72365339	72366908	-	72366123	1.0	1.0
gene:TraesCS4D03G0192500	Chr4D	74777853	74778131	-	74777992	Chr4D	72554094	72554372	-	72554233	1.0	1.0
gene:TraesCS4D03G0192600	Chr4D	74781439	74782497	-	74781968	Chr4D	72557681	72558739	-	72558210	1.0	1.0
gene:TraesCS4D03G0193400	Chr4D	74798792	74804155	-	74801473	Chr4D	72564154	72569517	-	72566835	1.0	1.0
gene:TraesCS4D03G0193500	Chr4D	75034239	75034682	+	75034460	Chr4D	72800085	72800528	+	72800306	1.0	1.0
gene:TraesCS4D03G0193600	Chr4D	75036241	75041640	-	75038940	Chr4D	72802087	72807485	-	72804786	1.0	1.0
gene:TraesCS4D03G0193800	Chr4D	75471651	75478650	+	75475150	Chr4D	73234720	73241720	+	73238220	1.0	1.0
gene:TraesCS4D03G0193900	Chr4D	75478792	75480188	-	75479490	Chr4D	73241862	73243258	-	73242560	1.0	1.0
gene:TraesCS4D03G0194000	Chr4D	75655253	75659225	-	75657239	Chr4D	73417949	73421921	-	73419935	1.0	1.0
gene:TraesCS4D03G0194400	Chr4D	75691101	75699843	-	75695472	Chr4D	73453893	73462635	-	73458264	1.0	1.0
gene:TraesCS4D03G0194600	Chr4D	75815697	75817028	-	75816362	Chr4D	73578379	73579710	-	73579044	1.0	0.999
gene:TraesCS4D03G0194700	Chr4D	75925947	75934509	+	75930228	Chr4D	73688658	73697220	+	73692939	1.0	1.0
gene:TraesCS4D03G0195000	Chr4D	75978046	75980489	-	75979267	Chr4D	73740760	73743203	-	73741981	1.0	1.0
gene:TraesCS4D03G0195200	Chr4D	76200685	76208720	+	76204702	Chr4D	73963138	73971173	+	73967155	1.0	1.0
gene:TraesCS4D03G0195500	Chr4D	76209935	76212542	-	76211238	Chr4D	73972388	73974995	-	73973691	1.0	1.0
gene:TraesCS4D03G0195600	Chr4D	76441540	76443337	-	76442438	Chr4D	74202498	74204295	-	74203396	1.0	1.0
gene:TraesCS4D03G0195700	Chr4D	76446413	76448803	-	76447608	Chr4D	74207565	74209955	-	74208760	1.0	1.0
gene:TraesCS4D03G0196000	Chr4D	77026056	77026943	+	77026499	Chr4D	74784557	74785444	+	74785000	1.0	1.0
gene:TraesCS4D03G0196100	Chr4D	77030999	77034106	-	77032552	Chr4D	74789705	74792812	-	74791258	1.0	1.0
gene:TraesCS4D03G0196200	Chr4D	77045629	77047273	-	77046451	Chr4D	74804335	74805979	-	74805157	1.0	1.0
gene:TraesCS4D03G0196400	Chr4D	77254857	77257594	-	77256225	Chr4D	74996428	74999165	-	74997796	1.0	1.0
gene:TraesCS4D03G0196600	Chr4D	77438087	77439773	+	77438930	Chr4D	75179808	75181494	+	75180651	1.0	1.0
gene:TraesCS4D03G0197000	Chr4D	77446823	77449654	+	77448238	Chr4D	75188544	75191375	+	75189959	1.0	0.999
gene:TraesCS4D03G0197400	Chr4D	77462061	77463301	-	77462681	Chr4D	75203782	75205022	-	75204402	1.0	1.0
gene:TraesCS4D03G0197500	Chr4D	77540938	77542762	+	77541850	Chr4D	75282773	75284597	+	75283685	1.0	1.0
gene:TraesCS4D03G0197600	Chr4D	77544453	77547064	+	77545758	Chr4D	75286287	75288898	+	75287592	1.0	1.0
gene:TraesCS4D03G0197700	Chr4D	77547539	77550131	-	77548835	Chr4D	75289373	75291965	-	75290669	1.0	1.0
gene:TraesCS4D03G0197900	Chr4D	77694530	77698279	+	77696404	Chr4D	75435914	75439663	+	75437788	1.0	1.0
gene:TraesCS4D03G0198000	Chr4D	77699490	77709545	-	77704517	Chr4D	75440874	75450835	-	75445854	1.0	1.0
gene:TraesCS4D03G0198100	Chr4D	77713334	77717167	-	77715250	Chr4D	75454884	75458717	-	75456800	1.0	1.0
gene:TraesCS4D03G0198700	Chr4D	78326172	78326897	-	78326534	Chr4D	76073315	76074040	-	76073677	1.0	1.0
gene:TraesCS4D03G0198900	Chr4D	78788259	78791537	-	78789898	Chr4D	76535357	76538635	-	76536996	1.0	0.999
gene:TraesCS4D03G0199000	Chr4D	78853799	78854965	-	78854382	Chr4D	76601166	76602332	-	76601749	1.0	1.0
gene:TraesCS4D03G0199500	Chr4D	79150224	79150775	-	79150499	Chr4D	76897587	76898138	-	76897862	1.0	1.0
gene:TraesCS4D03G0199600	Chr4D	79198001	79199981	+	79198991	Chr4D	76945372	76947352	+	76946362	1.0	1.0
gene:TraesCS4D03G0199800	Chr4D	79212189	79213409	-	79212799	Chr4D	76959559	76960779	-	76960169	1.0	1.0
gene:TraesCS4D03G0199900	Chr4D	79253556	79254142	-	79253849	Chr4D	77000948	77001534	-	77001241	1.0	1.0
gene:TraesCS4D03G0200100	Chr4D	79427009	79427787	+	79427398	Chr4D	77173925	77174703	+	77174314	1.0	1.0
gene:TraesCS4D03G0200300	Chr4D	79626830	79637838	+	79632334	Chr4D	77373994	77385047	+	77379520	1.0	0.999
gene:TraesCS4D03G0200900	Chr4D	79680411	79687874	-	79684142	Chr4D	77426726	77434189	-	77430457	1.0	1.0
gene:TraesCS4D03G0201200	Chr4D	80113472	80122121	+	80117796	Chr4D	77859010	77867659	+	77863334	1.0	1.0
gene:TraesCS4D03G0201400	Chr4D	80553869	80559795	+	80556832	Chr4D	78295195	78301121	+	78298158	1.0	1.0
gene:TraesCS4D03G0201500	Chr4D	80558437	80559729	-	80559083	Chr4D	78299763	78301055	-	78300409	1.0	1.0
gene:TraesCS4D03G0201600	Chr4D	80633523	80634454	-	80633988	Chr4D	78375041	78375972	-	78375506	1.0	1.0
gene:TraesCS4D03G0202200	Chr4D	81245529	81248275	+	81246902	Chr4D	78985402	78988148	+	78986775	1.0	0.999
gene:TraesCS4D03G0202300	Chr4D	81292742	81297345	-	81295043	Chr4D	79032675	79037278	-	79034976	1.0	1.0
gene:TraesCS4D03G0202400	Chr4D	81382803	81393349	-	81388076	Chr4D	79122733	79133297	-	79128015	1.0	1.0
gene:TraesCS4D03G0202700	Chr4D	81729952	81737529	+	81733740	Chr4D	79470377	79477954	+	79474165	1.0	1.0
gene:TraesCS4D03G0203100	Chr4D	81798185	81800347	+	81799266	Chr4D	79538801	79540963	+	79539882	1.0	1.0
gene:TraesCS4D03G0203300	Chr4D	82063068	82064874	-	82063971	Chr4D	79803332	79805138	-	79804235	1.0	1.0
gene:TraesCS4D03G0203500	Chr4D	82305756	82308224	+	82306990	Chr4D	80043522	80045990	+	80044756	1.0	1.0
gene:TraesCS4D03G0203600	Chr4D	82311926	82312327	-	82312126	Chr4D	80049696	80050097	-	80049896	1.0	1.0
gene:TraesCS4D03G0203700	Chr4D	82315525	82316084	-	82315804	Chr4D	80053295	80053854	-	80053574	1.0	1.0
gene:TraesCS4D03G0203800	Chr4D	82316590	82320327	-	82318458	Chr4D	80054360	80058097	-	80056228	1.0	1.0
gene:TraesCS4D03G0203900	Chr4D	82369857	82372733	-	82371295	Chr4D	80107540	80110416	-	80108978	1.0	1.0
gene:TraesCS4D03G0204000	Chr4D	82373201	82378536	+	82375868	Chr4D	80110884	80116221	+	80113552	1.0	1.0
gene:TraesCS4D03G0204100	Chr4D	82383344	82385805	-	82384574	Chr4D	80121029	80123490	-	80122259	1.0	0.998
gene:TraesCS4D03G0204300	Chr4D	82411169	82421089	-	82416129	Chr4D	80149025	80158945	-	80153985	1.0	1.0
gene:TraesCS4D03G0205000	Chr4D	82690064	82696322	+	82693193	Chr4D	80421250	80427474	+	80424362	0.986	0.986
gene:TraesCS4D03G0205100	Chr4D	82693442	82697063	-	82695252	Chr4D	80424594	80428215	-	80426404	1.0	1.0
gene:TraesCS4D03G0205300	Chr4D	82845901	82849979	+	82847940	Chr4D	80577140	80581218	+	80579179	1.0	1.0
gene:TraesCS4D03G0205500	Chr4D	82859702	82861546	-	82860624	Chr4D	80591100	80592944	-	80592022	1.0	1.0
gene:TraesCS4D03G0205600	Chr4D	82896810	82897712	-	82897261	Chr4D	80635961	80636863	-	80636412	1.0	1.0
gene:TraesCS4D03G0205900	Chr4D	82964515	82965042	+	82964778	Chr4D	80704072	80704599	+	80704335	1.0	1.0
gene:TraesCS4D03G0206100	Chr4D	83120513	83127421	+	83123967	Chr4D	80859280	80866188	+	80862734	1.0	1.0
gene:TraesCS4D03G0206200	Chr4D	83127197	83128395	-	83127796	Chr4D	80865964	80867162	-	80866563	1.0	1.0
gene:TraesCS4D03G0206300	Chr4D	83134880	83135829	-	83135354	Chr4D	80873649	80874598	-	80874123	1.0	1.0
gene:TraesCS4D03G0206600	Chr4D	83215133	83215939	-	83215536	Chr4D	80953774	80954580	-	80954177	1.0	1.0
gene:TraesCS4D03G0206700	Chr4D	83220229	83226522	-	83223375	Chr4D	80958838	80965131	-	80961984	1.0	1.0
gene:TraesCS4D03G0207000	Chr4D	83253566	83254637	+	83254101	Chr4D	80992066	80993137	+	80992601	1.0	0.996
gene:TraesCS4D03G0207200	Chr4D	83261562	83265401	-	83263481	Chr4D	81000047	81003886	-	81001966	1.0	1.0
gene:TraesCS4D03G0207600	Chr4D	83528075	83532371	+	83530223	Chr4D	81266739	81271104	+	81268921	1.0	1.0
gene:TraesCS4D03G0207700	Chr4D	83532338	83548954	-	83540646	Chr4D	81271071	81287686	-	81279378	1.0	1.0
gene:TraesCS4D03G0207800	Chr4D	83667315	83672691	+	83670003	Chr4D	81406412	81411788	+	81409100	1.0	1.0
gene:TraesCS4D03G0207900	Chr4D	83674315	83676995	-	83675655	Chr4D	81413412	81416092	-	81414752	1.0	1.0
gene:TraesCS4D03G0208500	Chr4D	84244583	84265590	-	84255086	Chr4D	81982809	82003816	-	81993312	1.0	1.0
gene:TraesCS4D03G0208600	Chr4D	84563808	84564846	-	84564327	Chr4D	82301683	82302721	-	82302202	1.0	1.0
gene:TraesCS4D03G0208800	Chr4D	84659918	84665921	+	84662919	Chr4D	82397403	82403406	+	82400404	1.0	1.0
gene:TraesCS4D03G0209000	Chr4D	84667510	84670551	+	84669030	Chr4D	82404995	82408036	+	82406515	1.0	1.0
gene:TraesCS4D03G0209200	Chr4D	84682651	84687788	+	84685219	Chr4D	82420136	82425279	+	82422707	1.0	1.0
gene:TraesCS4D03G0209300	Chr4D	84692270	84694313	+	84693291	Chr4D	82429761	82431804	+	82430782	1.0	1.0
gene:TraesCS4D03G0209600	Chr4D	84933464	84937157	-	84935310	Chr4D	82670153	82673846	-	82671999	1.0	1.0
gene:TraesCS4D03G0209700	Chr4D	84990218	84993147	-	84991682	Chr4D	82727205	82730157	-	82728681	1.0	1.0
gene:TraesCS4D03G0209800	Chr4D	85148058	85150046	-	85149052	Chr4D	82885447	82887435	-	82886441	1.0	1.0
gene:TraesCS4D03G0210100	Chr4D	85162710	85165896	-	85164303	Chr4D	82900147	82903333	-	82901740	1.0	1.0
gene:TraesCS4D03G0210200	Chr4D	85175606	85176793	+	85176199	Chr4D	82913072	82914259	+	82913665	1.0	1.0
gene:TraesCS4D03G0210500	Chr4D	85179261	85180446	+	85179853	Chr4D	82916727	82917912	+	82917319	1.0	1.0
gene:TraesCS4D03G0210600	Chr4D	85182182	85184276	-	85183229	Chr4D	82919648	82921742	-	82920695	1.0	1.0
gene:TraesCS4D03G0210800	Chr4D	85370017	85372335	+	85371176	Chr4D	83098317	83100635	+	83099476	1.0	1.0
gene:TraesCS4D03G0210900	Chr4D	85386130	85395258	+	85390694	Chr4D	83114468	83123506	+	83118987	0.984	0.984
gene:TraesCS4D03G0211100	Chr4D	85548685	85558573	-	85553629	Chr4D	83277212	83287100	-	83282156	1.0	1.0
gene:TraesCS4D03G0211200	Chr4D	85640294	85646801	-	85643547	Chr4D	83368822	83375329	-	83372075	1.0	1.0
gene:TraesCS4D03G0211300	Chr4D	85717634	85724489	+	85721061	Chr4D	83446164	83453019	+	83449591	1.0	1.0
gene:TraesCS4D03G0211700	Chr4D	85960877	85965017	+	85962947	Chr4D	83689587	83693727	+	83691657	1.0	1.0
gene:TraesCS4D03G0211800	Chr4D	85970013	85970741	+	85970377	Chr4D	83698659	83699387	+	83699023	1.0	1.0
gene:TraesCS4D03G0211900	Chr4D	85972580	85975645	+	85974112	Chr4D	83701226	83704291	+	83702758	1.0	1.0
gene:TraesCS4D03G0213500	Chr4D	86124931	86127226	+	86126078	Chr4D	83854700	83856995	+	83855847	1.0	1.0
gene:TraesCS4D03G0213800	Chr4D	86256770	86262566	+	86259668	Chr4D	83986414	83992210	+	83989312	1.0	1.0
gene:TraesCS4D03G0215400	Chr4D	87908959	87915522	+	87912240	Chr4D	85636227	85642788	+	85639507	1.0	1.0
gene:TraesCS4D03G0216100	Chr4D	87939105	87944237	+	87941671	Chr4D	85666431	85671563	+	85668997	1.0	1.0
gene:TraesCS4D03G0216200	Chr4D	88080211	88082488	+	88081349	Chr4D	85807940	85810217	+	85809078	1.0	1.0
gene:TraesCS4D03G0216300	Chr4D	88082770	88088466	-	88085618	Chr4D	85810436	85816132	-	85813284	1.0	1.0
gene:TraesCS4D03G0216400	Chr4D	88093423	88095409	+	88094416	Chr4D	85821193	85823179	+	85822186	1.0	1.0
gene:TraesCS4D03G0216500	Chr4D	88311273	88313029	+	88312151	Chr4D	86039092	86040848	+	86039970	1.0	0.996
gene:TraesCS4D03G0216700	Chr4D	88319893	88321378	-	88320635	Chr4D	86047712	86049197	-	86048454	1.0	1.0
gene:TraesCS4D03G0216800	Chr4D	88329032	88330761	-	88329896	Chr4D	86056851	86058580	-	86057715	1.0	1.0
gene:TraesCS4D03G0217000	Chr4D	88484799	88486342	+	88485570	Chr4D	86212081	86213624	+	86212852	1.0	1.0
gene:TraesCS4D03G0217100	Chr4D	88489050	88496359	-	88492704	Chr4D	86216332	86223641	-	86219986	1.0	1.0
gene:TraesCS4D03G0217200	Chr4D	88503775	88505971	-	88504873	Chr4D	86231057	86233253	-	86232155	1.0	1.0
gene:TraesCS4D03G0217300	Chr4D	88506379	88512307	-	88509343	Chr4D	86233661	86239589	-	86236625	1.0	1.0
gene:TraesCS4D03G0217400	Chr4D	88514818	88517522	-	88516170	Chr4D	86241933	86244637	-	86243285	1.0	1.0
gene:TraesCS4D03G0217500	Chr4D	88519207	88521781	-	88520494	Chr4D	86246322	86248896	-	86247609	1.0	1.0
gene:TraesCS4D03G0217600	Chr4D	88833047	88833511	+	88833279	Chr4D	86558427	86558891	+	86558659	1.0	1.0
gene:TraesCS4D03G0217900	Chr4D	89061269	89062178	+	89061723	Chr4D	86785471	86786380	+	86785925	1.0	1.0
gene:TraesCS4D03G0218000	Chr4D	89261716	89264284	-	89263000	Chr4D	86988179	86990746	-	86989462	0.999	0.998
gene:TraesCS4D03G0218400	Chr4D	89618372	89620504	-	89619438	Chr4D	87344931	87347064	-	87345997	1.0	0.998
gene:TraesCS4D03G0218600	Chr4D	89773947	89776778	+	89775362	Chr4D	87500218	87503049	+	87501633	1.0	1.0
gene:TraesCS4D03G0218700	Chr4D	89776625	89781818	-	89779221	Chr4D	87502896	87508089	-	87505492	1.0	1.0
gene:TraesCS4D03G0218900	Chr4D	89782130	89786639	+	89784384	Chr4D	87508401	87512910	+	87510655	1.0	1.0
gene:TraesCS4D03G0219100	Chr4D	89788750	89790747	-	89789748	Chr4D	87515021	87517018	-	87516019	1.0	1.0
gene:TraesCS4D03G0219400	Chr4D	89891156	89895684	-	89893420	Chr4D	87617650	87622178	-	87619914	1.0	1.0
gene:TraesCS4D03G0219600	Chr4D	90281045	90285539	-	90283292	Chr4D	88004110	88008604	-	88006357	1.0	1.0
gene:TraesCS4D03G0219900	Chr4D	91276197	91277109	+	91276653	Chr4D	88996145	88997057	+	88996601	1.0	1.0
gene:TraesCS4D03G0220100	Chr4D	91338407	91342989	+	91340698	Chr4D	89057490	89062072	+	89059781	1.0	1.0
gene:TraesCS4D03G0220200	Chr4D	91400083	91406925	+	91403504	Chr4D	89117905	89124747	+	89121326	1.0	1.0
gene:TraesCS4D03G0220300	Chr4D	91409751	91410647	-	91410199	Chr4D	89127573	89128469	-	89128021	1.0	1.0
gene:TraesCS4D03G0220700	Chr4D	91567646	91569626	-	91568636	Chr4D	89285650	89287630	-	89286640	1.0	1.0
gene:TraesCS4D03G0220900	Chr4D	91571812	91574232	-	91573022	Chr4D	89289855	89292275	-	89291065	1.0	1.0
gene:TraesCS4D03G0221100	Chr4D	91586823	91590563	-	91588693	Chr4D	89304521	89308261	-	89306391	1.0	1.0
gene:TraesCS4D03G0221200	Chr4D	91868758	91869913	-	91869335	Chr4D	89585845	89587000	-	89586422	1.0	1.0
gene:TraesCS4D03G0221400	Chr4D	92410593	92412620	-	92411606	Chr4D	90124349	90126376	-	90125362	1.0	1.0
gene:TraesCS4D03G0221500	Chr4D	92519314	92532746	+	92526030	Chr4D	90232499	90245931	+	90239215	1.0	1.0
gene:TraesCS4D03G0221700	Chr4D	92541269	92541505	-	92541387	Chr4D	90254629	90254865	-	90254747	1.0	1.0
gene:TraesCS4D03G0221800	Chr4D	92541674	92541982	-	92541828	Chr4D	90255034	90255342	-	90255188	1.0	1.0
gene:TraesCS4D03G0222000	Chr4D	92547077	92548143	-	92547610	Chr4D	90260440	90261506	-	90260973	1.0	1.0
gene:TraesCS4D03G0222100	Chr4D	92550399	92551347	-	92550873	Chr4D	90263762	90264710	-	90264236	1.0	1.0
gene:TraesCS4D03G0222300	Chr4D	92558539	92559252	-	92558895	Chr4D	90272037	90272750	-	90272393	1.0	1.0
gene:TraesCS4D03G0222500	Chr4D	92990797	92997801	+	92994299	Chr4D	90701628	90708633	+	90705130	1.0	0.999
gene:TraesCS4D03G0222900	Chr4D	93407113	93410982	+	93409047	Chr4D	91116800	91120669	+	91118734	1.0	1.0
