gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS5D03G0357400	Chr5D	231441328	231443086	+	231442207	Chr5D	239358407	239360165	+	239359286	1.0	1.0
gene:TraesCS5D03G0357500	Chr5D	231483409	231486066	+	231484737	Chr5D	239400489	239403146	+	239401817	1.0	1.0
gene:TraesCS5D03G0357600	Chr5D	231485805	231492536	-	231489170	Chr5D	239402885	239409616	-	239406250	1.0	1.0
gene:TraesCS5D03G0357900	Chr5D	231577404	231577946	-	231577675	Chr5D	239493050	239493592	-	239493321	1.0	0.998
gene:TraesCS5D03G0358000	Chr5D	231704534	231708040	+	231706287	Chr5D	239619941	239623447	+	239621694	1.0	1.0
gene:TraesCS5D03G0358100	Chr5D	231707954	231714264	-	231711109	Chr5D	239623361	239629671	-	239626516	1.0	1.0
gene:TraesCS5D03G0358400	Chr5D	231889604	231891592	-	231890598	Chr5D	239804630	239806618	-	239805624	1.0	1.0
gene:TraesCS5D03G0358700	Chr5D	232071592	232073100	-	232072346	Chr5D	239986414	239987922	-	239987168	1.0	1.0
gene:TraesCS5D03G0358900	Chr5D	232076149	232077783	-	232076966	Chr5D	239990971	239992605	-	239991788	1.0	1.0
gene:TraesCS5D03G0359000	Chr5D	232081948	232084363	-	232083155	Chr5D	239996770	239999185	-	239997977	1.0	0.999
gene:TraesCS5D03G0359100	Chr5D	232114376	232118569	+	232116472	Chr5D	240029219	240033412	+	240031315	1.0	1.0
gene:TraesCS5D03G0359200	Chr5D	232114376	232120056	-	232117216	Chr5D	240029219	240034899	-	240032059	1.0	1.0
gene:TraesCS5D03G0359400	Chr5D	232280740	232281798	-	232281269	Chr5D	240195362	240196420	-	240195891	1.0	1.0
gene:TraesCS5D03G0359500	Chr5D	232282271	232293664	-	232287967	Chr5D	240197326	240208719	-	240203022	1.0	0.999
gene:TraesCS5D03G0359700	Chr5D	232944839	232947734	+	232946286	Chr5D	240856439	240859334	+	240857886	1.0	1.0
gene:TraesCS5D03G0359800	Chr5D	232951836	232957205	+	232954520	Chr5D	240863435	240868802	+	240866118	1.0	1.0
gene:TraesCS5D03G0360000	Chr5D	232970479	232971647	-	232971063	Chr5D	240882078	240883246	-	240882662	1.0	1.0
gene:TraesCS5D03G0360100	Chr5D	233296542	233298254	+	233297398	Chr5D	241213799	241215511	+	241214655	1.0	1.0
gene:TraesCS5D03G0360200	Chr5D	233321205	233321685	-	233321445	Chr5D	241238505	241238985	-	241238745	1.0	1.0
gene:TraesCS5D03G0360300	Chr5D	233340501	233348743	-	233344622	Chr5D	241257796	241266038	-	241261917	1.0	1.0
gene:TraesCS5D03G0360700	Chr5D	233431813	233434163	+	233432988	Chr5D	241349091	241351441	+	241350266	1.0	1.0
gene:TraesCS5D03G0361200	Chr5D	234149997	234152763	+	234151380	Chr5D	242067133	242069899	+	242068516	1.0	1.0
gene:TraesCS5D03G0361500	Chr5D	234245575	234246537	+	234246056	Chr5D	242161774	242162736	+	242162255	1.0	1.0
gene:TraesCS5D03G0361600	Chr5D	234246910	234250169	-	234248539	Chr5D	242163109	242166368	-	242164738	1.0	1.0
gene:TraesCS5D03G0361700	Chr5D	234254119	234255251	+	234254685	Chr5D	242170318	242171450	+	242170884	1.0	1.0
gene:TraesCS5D03G0362000	Chr5D	234275035	234277805	-	234276420	Chr5D	242191234	242194004	-	242192619	1.0	1.0
gene:TraesCS5D03G0362100	Chr5D	234492140	234492592	+	234492366	Chr5D	242408042	242408494	+	242408268	1.0	1.0
gene:TraesCS5D03G0363600	Chr5D	234657187	234664054	+	234660620	Chr5D	242573112	242579979	+	242576545	1.0	1.0
gene:TraesCS5D03G0363700	Chr5D	234665541	234672563	+	234669052	Chr5D	242581466	242588488	+	242584977	1.0	1.0
gene:TraesCS5D03G0364000	Chr5D	234710178	234710525	+	234710351	Chr5D	242625618	242625965	+	242625791	1.0	1.0
gene:TraesCS5D03G0364700	Chr5D	234931060	234931415	+	234931237	Chr5D	242846500	242846855	+	242846677	1.0	1.0
gene:TraesCS5D03G0364800	Chr5D	235055601	235057013	-	235056307	Chr5D	242971334	242972746	-	242972040	1.0	1.0
gene:TraesCS5D03G0364900	Chr5D	235057644	235062061	-	235059852	Chr5D	242973377	242977794	-	242975585	1.0	1.0
gene:TraesCS5D03G0365200	Chr5D	235319267	235320800	-	235320033	Chr5D	243234996	243236529	-	243235762	1.0	1.0
gene:TraesCS5D03G0365300	Chr5D	235334148	235335310	-	235334729	Chr5D	243249728	243250890	-	243250309	1.0	1.0
gene:TraesCS5D03G0365400	Chr5D	235370193	235372249	-	235371221	Chr5D	243285760	243287816	-	243286788	1.0	1.0
gene:TraesCS5D03G0365500	Chr5D	235513379	235515545	-	235514462	Chr5D	243429006	243431172	-	243430089	1.0	1.0
gene:TraesCS5D03G0365600	Chr5D	235534077	235537688	-	235535882	Chr5D	243449701	243453471	-	243451586	1.0	0.933
gene:TraesCS5D03G0365700	Chr5D	235761307	235763323	-	235762315	Chr5D	243677584	243679600	-	243678592	1.0	0.999
gene:TraesCS5D03G0365800	Chr5D	235929999	235932541	+	235931270	Chr5D	243844688	243847230	+	243845959	1.0	1.0
gene:TraesCS5D03G0365900	Chr5D	235933078	235934715	-	235933896	Chr5D	243847767	243849404	-	243848585	1.0	1.0
gene:TraesCS5D03G0366000	Chr5D	235948063	235951135	+	235949599	Chr5D	243862752	243865824	+	243864288	1.0	1.0
gene:TraesCS5D03G0366300	Chr5D	235956257	235962220	+	235959238	Chr5D	243870946	243876909	+	243873927	1.0	1.0
gene:TraesCS5D03G0366500	Chr5D	236067227	236071506	+	236069366	Chr5D	243981941	243986220	+	243984080	1.0	1.0
gene:TraesCS5D03G0366900	Chr5D	236322551	236324729	+	236323640	Chr5D	244236388	244238566	+	244237477	1.0	1.0
gene:TraesCS5D03G0367100	Chr5D	236325777	236326460	-	236326118	Chr5D	244239614	244240297	-	244239955	1.0	1.0
gene:TraesCS5D03G0367500	Chr5D	236400308	236401982	+	236401145	Chr5D	244313999	244315673	+	244314836	1.0	1.0
gene:TraesCS5D03G0367600	Chr5D	236417253	236420446	-	236418849	Chr5D	244330942	244334135	-	244332538	1.0	1.0
gene:TraesCS5D03G0367800	Chr5D	236599999	236600685	-	236600342	Chr5D	244512563	244513249	-	244512906	1.0	1.0
gene:TraesCS5D03G0368300	Chr5D	236646713	236648637	+	236647675	Chr5D	244559252	244561176	+	244560214	1.0	1.0
gene:TraesCS5D03G0368400	Chr5D	236651667	236653316	-	236652491	Chr5D	244564206	244565855	-	244565030	1.0	1.0
gene:TraesCS5D03G0368500	Chr5D	236657735	236659389	-	236658562	Chr5D	244570311	244571965	-	244571138	1.0	1.0
gene:TraesCS5D03G0368900	Chr5D	236876640	236881449	-	236879044	Chr5D	244788866	244793675	-	244791270	1.0	1.0
gene:TraesCS5D03G0369000	Chr5D	236961395	236967889	-	236964642	Chr5D	244873675	244880169	-	244876922	1.0	1.0
gene:TraesCS5D03G0369100	Chr5D	236970616	236974600	-	236972608	Chr5D	244882902	244886884	-	244884893	1.0	1.0
gene:TraesCS5D03G0369200	Chr5D	237050185	237054509	+	237052347	Chr5D	244962564	244966888	+	244964726	1.0	1.0
gene:TraesCS5D03G0369400	Chr5D	237727825	237730863	+	237729344	Chr5D	245634468	245637506	+	245635987	1.0	1.0
gene:TraesCS5D03G0369600	Chr5D	237752622	237758131	-	237755376	Chr5D	245659266	245664775	-	245662020	1.0	1.0
gene:TraesCS5D03G0369900	Chr5D	238759627	238760622	-	238760124	Chr5D	246665497	246666492	-	246665994	1.0	1.0
gene:TraesCS5D03G0370000	Chr5D	238805568	238807005	-	238806286	Chr5D	246711442	246712881	-	246712161	1.0	1.0
gene:TraesCS5D03G0370100	Chr5D	239302067	239336844	+	239319455	Chr5D	247207751	247242525	+	247225138	1.0	1.0
gene:TraesCS5D03G0370300	Chr5D	239338078	239339395	+	239338736	Chr5D	247243760	247245077	+	247244418	1.0	1.0
gene:TraesCS5D03G0370500	Chr5D	239551296	239554870	-	239553083	Chr5D	247453593	247457170	-	247455381	1.0	0.999
gene:TraesCS5D03G0370700	Chr5D	240459490	240462108	-	240460799	Chr5D	248360589	248363207	-	248361898	1.0	1.0
gene:TraesCS5D03G0370800	Chr5D	240946584	240948308	+	240947446	Chr5D	248844354	248846078	+	248845216	1.0	1.0
gene:TraesCS5D03G0370900	Chr5D	240953303	240955007	+	240954155	Chr5D	248851074	248852778	+	248851926	1.0	1.0
gene:TraesCS5D03G0371200	Chr5D	240990949	240994647	-	240992798	Chr5D	248888665	248892363	-	248890514	1.0	1.0
gene:TraesCS5D03G0371400	Chr5D	241021410	241023780	-	241022595	Chr5D	248919128	248921498	-	248920313	1.0	1.0
gene:TraesCS5D03G0371600	Chr5D	241046230	241052457	+	241049343	Chr5D	248943949	248950182	+	248947065	1.0	1.0
gene:TraesCS5D03G0371700	Chr5D	241052824	241059579	+	241056201	Chr5D	248950549	248957297	+	248953923	1.0	1.0
gene:TraesCS5D03G0372000	Chr5D	241255484	241256219	+	241255851	Chr5D	249152174	249152909	+	249152541	1.0	1.0
gene:TraesCS5D03G0372100	Chr5D	241419018	241423022	+	241421020	Chr5D	249323980	249327985	+	249325982	1.0	0.997
gene:TraesCS5D03G0372200	Chr5D	241428851	241430443	-	241429647	Chr5D	249333814	249335406	-	249334610	1.0	1.0
gene:TraesCS5D03G0372300	Chr5D	241455761	241459199	-	241457480	Chr5D	249360724	249364162	-	249362443	1.0	1.0
gene:TraesCS5D03G0372500	Chr5D	241540939	241542810	-	241541874	Chr5D	249445827	249447698	-	249446762	1.0	1.0
gene:TraesCS5D03G0372600	Chr5D	241576745	241581860	-	241579302	Chr5D	249481611	249486726	-	249484168	1.0	1.0
gene:TraesCS5D03G0372700	Chr5D	241583027	241585003	-	241584015	Chr5D	249487893	249489869	-	249488881	1.0	1.0
gene:TraesCS5D03G0372800	Chr5D	241649761	241655172	-	241652466	Chr5D	249554625	249560036	-	249557330	1.0	1.0
gene:TraesCS5D03G0373100	Chr5D	241770127	241778236	-	241774181	Chr5D	249674978	249683087	-	249679032	1.0	1.0
gene:TraesCS5D03G0373300	Chr5D	241818119	241818352	-	241818235	Chr5D	249718178	249718411	-	249718294	1.0	1.0
gene:TraesCS5D03G0373400	Chr5D	242140162	242143899	+	242142030	Chr5D	250040149	250043886	+	250042017	1.0	1.0
gene:TraesCS5D03G0373500	Chr5D	242144371	242148813	-	242146592	Chr5D	250044358	250048800	-	250046579	1.0	1.0
gene:TraesCS5D03G0373600	Chr5D	242446933	242451776	-	242449354	Chr5D	250345493	250350336	-	250347914	1.0	1.0
gene:TraesCS5D03G0373800	Chr5D	242801027	242805012	+	242803019	Chr5D	250698401	250702385	+	250700393	1.0	1.0
gene:TraesCS5D03G0374100	Chr5D	242942955	242943305	+	242943130	Chr5D	250840029	250840379	+	250840204	1.0	1.0
gene:TraesCS5D03G0374200	Chr5D	242943634	242953078	-	242948356	Chr5D	250840708	250850152	-	250845430	1.0	0.999
gene:TraesCS5D03G0374500	Chr5D	242993151	242993279	+	242993215	Chr5D	250890227	250890355	+	250890291	1.0	1.0
gene:TraesCS5D03G0375200	Chr5D	243355312	243358021	+	243356666	Chr5D	251251855	251254564	+	251253209	1.0	1.0
gene:TraesCS5D03G0375300	Chr5D	243359484	243360711	-	243360097	Chr5D	251256027	251257254	-	251256640	1.0	1.0
gene:TraesCS5D03G0375400	Chr5D	243364768	243368879	-	243366823	Chr5D	251261104	251265215	-	251263159	1.0	1.0
gene:TraesCS5D03G0375500	Chr5D	243369132	243374462	-	243371797	Chr5D	251265469	251270799	-	251268134	1.0	1.0
gene:TraesCS5D03G0375800	Chr5D	243697956	243698531	+	243698243	Chr5D	251592139	251592714	+	251592426	1.0	1.0
gene:TraesCS5D03G0375900	Chr5D	243702416	243706859	-	243704637	Chr5D	251596600	251601078	-	251598839	1.0	1.0
gene:TraesCS5D03G0376100	Chr5D	243707010	243709475	+	243708242	Chr5D	251601229	251603694	+	251602461	1.0	1.0
gene:TraesCS5D03G0376300	Chr5D	243874202	243878102	-	243876152	Chr5D	251767497	251771397	-	251769447	1.0	1.0
gene:TraesCS5D03G0376400	Chr5D	243965694	243968421	-	243967057	Chr5D	251858817	251861544	-	251860180	1.0	1.0
gene:TraesCS5D03G0376500	Chr5D	244094541	244101848	+	244098194	Chr5D	251987686	251994997	+	251991341	1.0	0.999
gene:TraesCS5D03G0376800	Chr5D	244115154	244119469	-	244117311	Chr5D	252008303	252012607	-	252010455	1.0	1.0
gene:TraesCS5D03G0376900	Chr5D	244121097	244123897	+	244122497	Chr5D	252014235	252017035	+	252015635	1.0	0.994
gene:TraesCS5D03G0377000	Chr5D	244125254	244127496	+	244126375	Chr5D	252018392	252020634	+	252019513	1.0	0.999
gene:TraesCS5D03G0377100	Chr5D	244206913	244209424	+	244208168	Chr5D	252100054	252102565	+	252101309	1.0	0.998
gene:TraesCS5D03G0377300	Chr5D	244511949	244516335	+	244514142	Chr5D	252412978	252417364	+	252415171	1.0	1.0
gene:TraesCS5D03G0377400	Chr5D	244681349	244684888	+	244683118	Chr5D	252581680	252585219	+	252583449	1.0	1.0
gene:TraesCS5D03G0377600	Chr5D	244687772	244690557	+	244689164	Chr5D	252588103	252590888	+	252589495	1.0	1.0
gene:TraesCS5D03G0377800	Chr5D	244691289	244691588	+	244691438	Chr5D	252591620	252591919	+	252591769	1.0	1.0
gene:TraesCS5D03G0377700	Chr5D	244690921	244694013	-	244692467	Chr5D	252591252	252594344	-	252592798	1.0	1.0
gene:TraesCS5D03G0377900	Chr5D	244790402	244796418	+	244793410	Chr5D	252690731	252696747	+	252693739	1.0	1.0
gene:TraesCS5D03G0378100	Chr5D	244798923	244800612	-	244799767	Chr5D	252699253	252700942	-	252700097	1.0	1.0
gene:TraesCS5D03G0378300	Chr5D	244859054	244860600	-	244859827	Chr5D	252759391	252760937	-	252760164	1.0	1.0
gene:TraesCS5D03G0378400	Chr5D	244862196	244867375	-	244864785	Chr5D	252762532	252767711	-	252765121	1.0	1.0
gene:TraesCS5D03G0378500	Chr5D	244964553	244970447	-	244967500	Chr5D	252864871	252870765	-	252867818	1.0	1.0
gene:TraesCS5D03G0378900	Chr5D	245200468	245203358	+	245201913	Chr5D	253100553	253103443	+	253101998	1.0	1.0
gene:TraesCS5D03G0379000	Chr5D	245204433	245209300	-	245206866	Chr5D	253104518	253109405	-	253106961	1.0	1.0
gene:TraesCS5D03G0379100	Chr5D	245211010	245216721	-	245213865	Chr5D	253111120	253116831	-	253113975	1.0	1.0
gene:TraesCS5D03G0379600	Chr5D	245412921	245424621	+	245418771	Chr5D	253312252	253323949	+	253318100	1.0	1.0
gene:TraesCS5D03G0379700	Chr5D	245465462	245468862	+	245467162	Chr5D	253364583	253367983	+	253366283	1.0	1.0
gene:TraesCS5D03G0379900	Chr5D	245488714	245490476	-	245489595	Chr5D	253391505	253393267	-	253392386	1.0	1.0
gene:TraesCS5D03G0380000	Chr5D	245690238	245691947	+	245691092	Chr5D	253600576	253602285	+	253601430	1.0	0.999
gene:TraesCS5D03G0380100	Chr5D	245697665	245701330	-	245699497	Chr5D	253615568	253619024	-	253617296	0.938	0.938
gene:TraesCS5D03G0380300	Chr5D	245806031	245807362	-	245806696	Chr5D	253723807	253725138	-	253724472	1.0	1.0
gene:TraesCS5D03G0380600	Chr5D	245813631	245815082	+	245814356	Chr5D	253731359	253732810	+	253732084	1.0	1.0
gene:TraesCS5D03G0380800	Chr5D	246059663	246060772	+	246060217	Chr5D	253977453	253978562	+	253978007	1.0	1.0
gene:TraesCS5D03G0381400	Chr5D	246153232	246156741	-	246154986	Chr5D	254070771	254074280	-	254072525	1.0	1.0
gene:TraesCS5D03G0381700	Chr5D	246645750	246647693	+	246646721	Chr5D	254574612	254576555	+	254575583	1.0	1.0
gene:TraesCS5D03G0382200	Chr5D	246656333	246659782	-	246658057	Chr5D	254585195	254588644	-	254586919	1.0	1.0
gene:TraesCS5D03G0382500	Chr5D	246671176	246673242	-	246672209	Chr5D	254600038	254602104	-	254601071	1.0	1.0
gene:TraesCS5D03G0382600	Chr5D	246672594	246673021	+	246672807	Chr5D	254601456	254601883	+	254601669	1.0	1.0
gene:TraesCS5D03G0382700	Chr5D	246717983	246720683	-	246719333	Chr5D	254646855	254649555	-	254648205	1.0	1.0
gene:TraesCS5D03G0382800	Chr5D	246831636	246834868	+	246833252	Chr5D	254759860	254763092	+	254761476	1.0	1.0
gene:TraesCS5D03G0382900	Chr5D	246945198	246948051	-	246946624	Chr5D	255229364	255232217	-	255230790	1.0	1.0
gene:TraesCS5D03G0383200	Chr5D	247043710	247047626	-	247045668	Chr5D	255323018	255326934	-	255324976	1.0	1.0
gene:TraesCS5D03G0383400	Chr5D	247200956	247204133	-	247202544	Chr5D	255480276	255483453	-	255481864	1.0	1.0
gene:TraesCS5D03G0383500	Chr5D	247204415	247211359	-	247207887	Chr5D	255483735	255490679	-	255487207	1.0	1.0
gene:TraesCS5D03G0383600	Chr5D	247246880	247247971	-	247247425	Chr5D	255527563	255528654	-	255528108	1.0	1.0
gene:TraesCS5D03G0383700	Chr5D	247451970	247456196	+	247454083	Chr5D	255732962	255737188	+	255735075	1.0	1.0
gene:TraesCS5D03G0383800	Chr5D	247456830	247458914	+	247457872	Chr5D	255737822	255739906	+	255738864	1.0	1.0
gene:TraesCS5D03G0384000	Chr5D	247459391	247460542	+	247459966	Chr5D	255740383	255741534	+	255740958	1.0	1.0
gene:TraesCS5D03G0383900	Chr5D	247459109	247462968	-	247461038	Chr5D	255740101	255743960	-	255742030	1.0	1.0
gene:TraesCS5D03G0384100	Chr5D	247466659	247467628	-	247467143	Chr5D	255747651	255748620	-	255748135	1.0	1.0
gene:TraesCS5D03G0384300	Chr5D	247475033	247475713	-	247475373	Chr5D	255756024	255756704	-	255756364	1.0	1.0
gene:TraesCS5D03G0384400	Chr5D	247478242	247480898	-	247479570	Chr5D	255759233	255761889	-	255760561	1.0	1.0
gene:TraesCS5D03G0384500	Chr5D	247535470	247539397	-	247537433	Chr5D	255816059	255819986	-	255818022	1.0	1.0
gene:TraesCS5D03G0384600	Chr5D	247539506	247540639	+	247540072	Chr5D	255820095	255821228	+	255820661	1.0	1.0
gene:TraesCS5D03G0384700	Chr5D	247541035	247546315	-	247543675	Chr5D	255821624	255826903	-	255824263	1.0	1.0
gene:TraesCS5D03G0385100	Chr5D	248018241	248021357	-	248019799	Chr5D	256305969	256309085	-	256307527	1.0	1.0
gene:TraesCS5D03G0385200	Chr5D	248030062	248031213	-	248030637	Chr5D	256317790	256318941	-	256318365	1.0	1.0
gene:TraesCS5D03G0385300	Chr5D	248034458	248037387	-	248035922	Chr5D	256322186	256325115	-	256323650	1.0	1.0
gene:TraesCS5D03G0385900	Chr5D	248208255	248210795	+	248209525	Chr5D	256496024	256498564	+	256497294	1.0	1.0
gene:TraesCS5D03G0386500	Chr5D	248547431	248549915	+	248548673	Chr5D	256833199	256835483	+	256834341	1.0	1.0
gene:TraesCS5D03G0386800	Chr5D	248597774	248604296	+	248601035	Chr5D	256883094	256889616	+	256886355	1.0	1.0
gene:TraesCS5D03G0387000	Chr5D	248835790	248839759	+	248837774	Chr5D	257119087	257123056	+	257121071	1.0	1.0
gene:TraesCS5D03G0387100	Chr5D	248840314	248842571	-	248841442	Chr5D	257123611	257125868	-	257124739	1.0	1.0
gene:TraesCS5D03G0387200	Chr5D	248842966	248844539	-	248843752	Chr5D	257126263	257127836	-	257127049	1.0	1.0
gene:TraesCS5D03G0387400	Chr5D	249127137	249130140	+	249128638	Chr5D	257410424	257413427	+	257411925	1.0	1.0
gene:TraesCS5D03G0387500	Chr5D	249133741	249135542	+	249134641	Chr5D	257417028	257418829	+	257417928	1.0	1.0
gene:TraesCS5D03G0387600	Chr5D	249172556	249174505	+	249173530	Chr5D	257455841	257457776	+	257456808	0.988	0.988
gene:TraesCS5D03G0387700	Chr5D	249482365	249487544	+	249484954	Chr5D	257765837	257771016	+	257768426	1.0	0.999
gene:TraesCS5D03G0388000	Chr5D	249502748	249506076	+	249504412	Chr5D	257786218	257789546	+	257787882	1.0	1.0
gene:TraesCS5D03G0388100	Chr5D	249594295	249595128	+	249594711	Chr5D	257877679	257878512	+	257878095	1.0	1.0
gene:TraesCS5D03G0388200	Chr5D	249598481	249609495	-	249603988	Chr5D	257881865	257892879	-	257887372	1.0	0.999
gene:TraesCS5D03G0388600	Chr5D	249897794	249900612	+	249899203	Chr5D	258183545	258186365	+	258184955	1.0	1.0
gene:TraesCS5D03G0388500	Chr5D	249896384	249903089	-	249899736	Chr5D	258182135	258188842	-	258185488	1.0	1.0
gene:TraesCS5D03G0389800	Chr5D	250439210	250442605	+	250440907	Chr5D	258722472	258725867	+	258724169	1.0	1.0
gene:TraesCS5D03G0390100	Chr5D	250443516	250446299	-	250444907	Chr5D	258726778	258729561	-	258728169	1.0	1.0
gene:TraesCS5D03G0390300	Chr5D	250580827	250582704	+	250581765	Chr5D	258863520	258865397	+	258864458	1.0	1.0
gene:TraesCS5D03G0390500	Chr5D	250584869	250586317	+	250585593	Chr5D	258867562	258869010	+	258868286	1.0	1.0
gene:TraesCS5D03G0391100	Chr5D	251903951	251905117	-	251904534	Chr5D	260174969	260176135	-	260175552	1.0	1.0
gene:TraesCS5D03G0392100	Chr5D	252074317	252076332	+	252075324	Chr5D	260345332	260347347	+	260346339	1.0	1.0
gene:TraesCS5D03G0392200	Chr5D	252339427	252343516	+	252341471	Chr5D	260609062	260613151	+	260611106	1.0	1.0
gene:TraesCS5D03G0392300	Chr5D	252346525	252348902	-	252347713	Chr5D	260616160	260618537	-	260617348	1.0	1.0
gene:TraesCS5D03G0392500	Chr5D	252604702	252610203	-	252607452	Chr5D	260873517	260879018	-	260876267	1.0	1.0
gene:TraesCS5D03G0392800	Chr5D	252727472	252729088	+	252728280	Chr5D	260996285	260997901	+	260997093	1.0	1.0
gene:TraesCS5D03G0393000	Chr5D	252734607	252743646	+	252739126	Chr5D	261003425	261012464	+	261007944	1.0	1.0
gene:TraesCS5D03G0393200	Chr5D	252796106	252796981	+	252796543	Chr5D	261064925	261065800	+	261065362	1.0	1.0
gene:TraesCS5D03G0393300	Chr5D	252876040	252881332	+	252878686	Chr5D	261144729	261150021	+	261147375	1.0	1.0
gene:TraesCS5D03G0393500	Chr5D	252881928	252886949	+	252884438	Chr5D	261150617	261155638	+	261153127	1.0	0.999
gene:TraesCS5D03G0393600	Chr5D	252887306	252890601	-	252888953	Chr5D	261155995	261159290	-	261157642	1.0	1.0
gene:TraesCS5D03G0393800	Chr5D	253219592	253222943	-	253221267	Chr5D	261485087	261488438	-	261486762	1.0	1.0
gene:TraesCS5D03G0393900	Chr5D	253228542	253232824	+	253230683	Chr5D	261493838	261498120	+	261495979	1.0	1.0
gene:TraesCS5D03G0394100	Chr5D	253413618	253415813	-	253414715	Chr5D	261678797	261680992	-	261679894	1.0	0.999
gene:TraesCS5D03G0394300	Chr5D	253876192	253877993	-	253877092	Chr5D	262140405	262142206	-	262141305	1.0	1.0
gene:TraesCS5D03G0394700	Chr5D	254116394	254125297	-	254120845	Chr5D	262379493	262388396	-	262383944	1.0	1.0
gene:TraesCS5D03G0394800	Chr5D	254232535	254239515	-	254236025	Chr5D	262495204	262502184	-	262498694	1.0	1.0
gene:TraesCS5D03G0395000	Chr5D	254747544	254748650	+	254748097	Chr5D	263007796	263008902	+	263008349	1.0	1.0
gene:TraesCS5D03G0395300	Chr5D	254765495	254767299	-	254766397	Chr5D	263025790	263027594	-	263026692	1.0	1.0
gene:TraesCS5D03G0395400	Chr5D	254769837	254773884	-	254771860	Chr5D	263030313	263034289	-	263032301	1.0	0.979
gene:TraesCS5D03G0395700	Chr5D	255025790	255028334	-	255027062	Chr5D	263285139	263287683	-	263286411	1.0	1.0
gene:TraesCS5D03G0396100	Chr5D	255422888	255429336	+	255426112	Chr5D	263681639	263688087	+	263684863	1.0	0.999
gene:TraesCS5D03G0396200	Chr5D	255429498	255436942	-	255433220	Chr5D	263688249	263695693	-	263691971	1.0	1.0
gene:TraesCS5D03G0396400	Chr5D	255982748	255984173	+	255983460	Chr5D	264241796	264243221	+	264242508	1.0	1.0
gene:TraesCS5D03G0396500	Chr5D	255984773	255987834	+	255986303	Chr5D	264243821	264246882	+	264245351	1.0	1.0
gene:TraesCS5D03G0396600	Chr5D	255987747	255991047	-	255989397	Chr5D	264246795	264250095	-	264248445	1.0	1.0
gene:TraesCS5D03G0396700	Chr5D	256004686	256007236	-	256005961	Chr5D	264263734	264266284	-	264265009	1.0	1.0
gene:TraesCS5D03G0396900	Chr5D	256183194	256191953	-	256187573	Chr5D	264432494	264441256	-	264436875	0.999	0.999
gene:TraesCS5D03G0397100	Chr5D	256346629	256353742	+	256350185	Chr5D	264595986	264602803	+	264599394	1.0	1.0
gene:TraesCS5D03G0397600	Chr5D	256824358	256825463	+	256824910	Chr5D	265069649	265070754	+	265070201	1.0	1.0
gene:TraesCS5D03G0398000	Chr5D	257236876	257237760	-	257237318	Chr5D	265481614	265482498	-	265482056	1.0	1.0
gene:TraesCS5D03G0398200	Chr5D	257325584	257326545	-	257326064	Chr5D	265570326	265571287	-	265570806	1.0	1.0
gene:TraesCS5D03G0398400	Chr5D	257336047	257338559	-	257337303	Chr5D	265580763	265583275	-	265582019	1.0	1.0
gene:TraesCS5D03G0398800	Chr5D	257378178	257383182	+	257380680	Chr5D	265622879	265627884	+	265625381	1.0	1.0
gene:TraesCS5D03G0399000	Chr5D	257392492	257395046	+	257393769	Chr5D	265637201	265639755	+	265638478	1.0	1.0
gene:TraesCS5D03G0399100	Chr5D	257630676	257633893	+	257632284	Chr5D	265875480	265878697	+	265877088	1.0	1.0
gene:TraesCS5D03G0399200	Chr5D	257633843	257636476	-	257635159	Chr5D	265878647	265881297	-	265879972	1.0	0.997
gene:TraesCS5D03G0399300	Chr5D	257636788	257640571	+	257638679	Chr5D	265881613	265885396	+	265883504	1.0	1.0
gene:TraesCS5D03G0399400	Chr5D	257641618	257656822	+	257649220	Chr5D	265886443	265901647	+	265894045	1.0	1.0
gene:TraesCS5D03G0399500	Chr5D	257873570	257883609	+	257878589	Chr5D	266117627	266127666	+	266122646	1.0	1.0
gene:TraesCS5D03G0399600	Chr5D	258163422	258178770	+	258171096	Chr5D	266400109	266415460	+	266407784	1.0	1.0
gene:TraesCS5D03G0399800	Chr5D	258273795	258274298	+	258274046	Chr5D	266509232	266509735	+	266509483	1.0	1.0
gene:TraesCS5D03G0399900	Chr5D	258295381	258306105	-	258300743	Chr5D	266530835	266541559	-	266536197	1.0	1.0
gene:TraesCS5D03G0400500	Chr5D	258373264	258377331	-	258375297	Chr5D	266608727	266612794	-	266610760	1.0	1.0
gene:TraesCS5D03G0400700	Chr5D	258392965	258394709	-	258393837	Chr5D	266628427	266630171	-	266629299	1.0	1.0
gene:TraesCS5D03G0400900	Chr5D	258481885	258486751	+	258484318	Chr5D	266710527	266715393	+	266712960	1.0	1.0
gene:TraesCS5D03G0401100	Chr5D	258486921	258493937	-	258490429	Chr5D	266715563	266722585	-	266719074	1.0	1.0
gene:TraesCS5D03G0401200	Chr5D	258498675	258504740	-	258501707	Chr5D	266727319	266733392	-	266730355	1.0	1.0
gene:TraesCS5D03G0401400	Chr5D	258738528	258744171	+	258741349	Chr5D	266966677	266972320	+	266969498	1.0	1.0
gene:TraesCS5D03G0401500	Chr5D	258783419	258785229	-	258784324	Chr5D	267011364	267013147	-	267012255	0.983	0.983
