gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS1A03G0303700	Chr1A	141628723	141630520	+	141629621	Chr1A	141646595	141648392	+	141647493	1.0	1.0
gene:TraesCS1A03G0303800	Chr1A	141633964	141637192	+	141635578	Chr1A	141651836	141655064	+	141653450	1.0	1.0
gene:TraesCS1A03G0304000	Chr1A	141712721	141766180	-	141739450	Chr1A	141730660	141733820	-	141732240	1.0	1.0
gene:TraesCS1A03G0304400	Chr1A	143080142	143082346	+	143081244	Chr1A	143042167	143044371	+	143043269	1.0	1.0
gene:TraesCS1A03G0304700	Chr1A	143550164	143554911	-	143552537	Chr1A	143511781	143516526	-	143514153	1.0	1.0
gene:TraesCS1A03G0304900	Chr1A	144212309	144212998	+	144212653	Chr1A	144172633	144173322	+	144172977	1.0	1.0
gene:TraesCS1A03G0305300	Chr1A	144993421	144994734	-	144994077	Chr1A	144950602	144951915	-	144951258	1.0	1.0
gene:TraesCS1A03G0305700	Chr1A	145380981	145383619	-	145382300	Chr1A	145340822	145343460	-	145342141	1.0	1.0
gene:TraesCS1A03G0306200	Chr1A	145481692	145482094	-	145481893	Chr1A	145440605	145441007	-	145440806	1.0	1.0
gene:TraesCS1A03G0306300	Chr1A	145483086	145483683	-	145483384	Chr1A	145441999	145442596	-	145442297	1.0	1.0
gene:TraesCS1A03G0306700	Chr1A	145910315	145919097	+	145914706	Chr1A	145868902	145877684	+	145873293	1.0	1.0
gene:TraesCS1A03G0307200	Chr1A	146648687	146648980	+	146648833	Chr1A	146614691	146614984	+	146614837	1.0	1.0
gene:TraesCS1A03G0307400	Chr1A	146655119	146655403	-	146655261	Chr1A	146621123	146621407	-	146621265	1.0	0.996
gene:TraesCS1A03G0307800	Chr1A	147465879	147475977	-	147470928	Chr1A	147429716	147439814	-	147434765	1.0	1.0
gene:TraesCS1A03G0307900	Chr1A	147970552	147971072	+	147970812	Chr1A	147942984	147943504	+	147943244	1.0	1.0
gene:TraesCS1A03G0308100	Chr1A	148082066	148082983	+	148082524	Chr1A	148054519	148055436	+	148054977	1.0	0.998
gene:TraesCS1A03G0308600	Chr1A	148715635	148720332	-	148717983	Chr1A	148686590	148691287	-	148688938	1.0	1.0
gene:TraesCS1A03G0308800	Chr1A	149026471	149029231	+	149027851	Chr1A	148997482	149000242	+	148998862	1.0	1.0
gene:TraesCS1A03G0309000	Chr1A	149029535	149035062	-	149032298	Chr1A	149000546	149006073	-	149003309	1.0	1.0
gene:TraesCS1A03G0309100	Chr1A	149041308	149042018	-	149041663	Chr1A	149012319	149013029	-	149012674	1.0	1.0
gene:TraesCS1A03G0309300	Chr1A	149433023	149437029	-	149435026	Chr1A	149403471	149407477	-	149405474	1.0	1.0
gene:TraesCS1A03G0309800	Chr1A	149754403	149762470	+	149758436	Chr1A	149723866	149731933	+	149727899	1.0	1.0
gene:TraesCS1A03G0309900	Chr1A	149769599	149771327	-	149770463	Chr1A	149739062	149740790	-	149739926	1.0	0.998
gene:TraesCS1A03G0310200	Chr1A	149806413	149807886	-	149807149	Chr1A	149775922	149777395	-	149776658	1.0	1.0
gene:TraesCS1A03G0310500	Chr1A	150341806	150346187	+	150343996	Chr1A	150310362	150314743	+	150312552	1.0	1.0
gene:TraesCS1A03G0310800	Chr1A	150681455	150683600	-	150682527	Chr1A	150645825	150647970	-	150646897	1.0	1.0
gene:TraesCS1A03G0311100	Chr1A	150816422	150817980	+	150817201	Chr1A	150780792	150782350	+	150781571	1.0	1.0
gene:TraesCS1A03G0311400	Chr1A	151025571	151031302	+	151028436	Chr1A	150989387	150995118	+	150992252	1.0	1.0
gene:TraesCS1A03G0311800	Chr1A	151422345	151426114	-	151424229	Chr1A	151383386	151387155	-	151385270	1.0	0.999
gene:TraesCS1A03G0312000	Chr1A	151579828	151583670	-	151581749	Chr1A	151540908	151544742	-	151542825	0.993	0.992
gene:TraesCS1A03G0312100	Chr1A	151930845	151940038	+	151935441	Chr1A	151891635	151900828	+	151896231	1.0	1.0
gene:TraesCS1A03G0312400	Chr1A	152071395	152072796	+	152072095	Chr1A	152032332	152033733	+	152033032	1.0	1.0
gene:TraesCS1A03G0312600	Chr1A	152510815	152518088	-	152514451	Chr1A	152470490	152477763	-	152474126	1.0	1.0
gene:TraesCS1A03G0312900	Chr1A	152919101	152919895	+	152919498	Chr1A	152878151	152878945	+	152878548	1.0	1.0
gene:TraesCS1A03G0313200	Chr1A	152949128	152953561	+	152951344	Chr1A	152908151	152912584	+	152910367	1.0	1.0
gene:TraesCS1A03G0313300	Chr1A	152957701	152960671	-	152959186	Chr1A	152916607	152919577	-	152918092	1.0	1.0
gene:TraesCS1A03G0313700	Chr1A	153406996	153407712	+	153407354	Chr1A	153365139	153365855	+	153365497	1.0	1.0
gene:TraesCS1A03G0313800	Chr1A	153824889	153832299	+	153828594	Chr1A	153782046	153789456	+	153785751	1.0	1.0
gene:TraesCS1A03G0314000	Chr1A	153926393	153930781	-	153928587	Chr1A	153883556	153887634	-	153885595	1.0	0.999
gene:TraesCS1A03G0314200	Chr1A	154459248	154485620	-	154472434	Chr1A	154417291	154443664	-	154430477	1.0	1.0
gene:TraesCS1A03G0315800	Chr1A	154514156	154514927	+	154514541	Chr1A	154472201	154472972	+	154472586	1.0	1.0
gene:TraesCS1A03G0316000	Chr1A	154764689	154765099	-	154764894	Chr1A	154722742	154723152	-	154722947	1.0	0.997
gene:TraesCS1A03G0316300	Chr1A	155628559	155634445	+	155631502	Chr1A	155585841	155591727	+	155588784	1.0	1.0
gene:TraesCS1A03G0316400	Chr1A	156054880	156062203	+	156058541	Chr1A	156013869	156021193	+	156017531	1.0	1.0
gene:TraesCS1A03G0316800	Chr1A	156123109	156123554	+	156123331	Chr1A	156082089	156082534	+	156082311	1.0	1.0
gene:TraesCS1A03G0316700	Chr1A	156122233	156146776	+	156134504	Chr1A	156081213	156105756	+	156093484	1.0	1.0
gene:TraesCS1A03G0317300	Chr1A	156618765	156621640	+	156620202	Chr1A	156577075	156579950	+	156578512	1.0	1.0
gene:TraesCS1A03G0317400	Chr1A	156743366	156747601	+	156745483	Chr1A	156701393	156705628	+	156703510	1.0	1.0
gene:TraesCS1A03G0317700	Chr1A	157108575	157117018	+	157112796	Chr1A	157066592	157075037	+	157070814	1.0	1.0
gene:TraesCS1A03G0318600	Chr1A	157178601	157179470	-	157179035	Chr1A	157134389	157135258	-	157134823	1.0	1.0
gene:TraesCS1A03G0318900	Chr1A	157183417	157183952	-	157183684	Chr1A	157139205	157139740	-	157139472	1.0	1.0
gene:TraesCS1A03G0319000	Chr1A	157731974	157736542	+	157734258	Chr1A	157684216	157688784	+	157686500	1.0	1.0
gene:TraesCS1A03G0319500	Chr1A	157844688	157846293	+	157845490	Chr1A	157796956	157798561	+	157797758	1.0	1.0
gene:TraesCS1A03G0319700	Chr1A	157878498	157896434	-	157887466	Chr1A	157830756	157848689	-	157839722	1.0	1.0
gene:TraesCS1A03G0319900	Chr1A	158628646	158629022	+	158628834	Chr1A	158580877	158581253	+	158581065	1.0	1.0
gene:TraesCS1A03G0320300	Chr1A	159341170	159345869	-	159343519	Chr1A	159293230	159297763	-	159295496	1.0	0.999
gene:TraesCS1A03G0320900	Chr1A	159540901	159541528	-	159541214	Chr1A	159492808	159493435	-	159493121	1.0	1.0
gene:TraesCS1A03G0321300	Chr1A	159855821	159861550	-	159858685	Chr1A	159807702	159813431	-	159810566	1.0	1.0
gene:TraesCS1A03G0321500	Chr1A	159989023	159989367	+	159989195	Chr1A	159916884	159917228	+	159917056	1.0	1.0
gene:TraesCS1A03G0321600	Chr1A	160515309	160515953	-	160515631	Chr1A	160443119	160443763	-	160443441	1.0	1.0
gene:TraesCS1A03G0322200	Chr1A	161535874	161547515	+	161541694	Chr1A	161460066	161471597	+	161465831	1.0	1.0
gene:TraesCS1A03G0322700	Chr1A	163677967	163678512	-	163678239	Chr1A	163636451	163636996	-	163636723	1.0	1.0
gene:TraesCS1A03G0323800	Chr1A	165387032	165388938	-	165387985	Chr1A	165325554	165327460	-	165326507	1.0	1.0
gene:TraesCS1A03G0324000	Chr1A	165397816	165402265	-	165400040	Chr1A	165336602	165341051	-	165338826	1.0	1.0
gene:TraesCS1A03G0324400	Chr1A	166455142	166468242	-	166461692	Chr1A	166402426	166415526	-	166408976	1.0	1.0
gene:TraesCS1A03G0324600	Chr1A	167167863	167174927	-	167171395	Chr1A	167113859	167120919	-	167117389	1.0	1.0
gene:TraesCS1A03G0325400	Chr1A	168320985	168327683	+	168324334	Chr1A	168345785	168352474	+	168349129	1.0	1.0
gene:TraesCS1A03G0325800	Chr1A	169158032	169160355	+	169159193	Chr1A	169165432	169167755	+	169166593	1.0	1.0
gene:TraesCS1A03G0326700	Chr1A	169802705	169804656	+	169803680	Chr1A	169808935	169810886	+	169809910	1.0	1.0
gene:TraesCS1A03G0326800	Chr1A	169805298	169807177	-	169806237	Chr1A	169811528	169813407	-	169812467	1.0	1.0
gene:TraesCS1A03G0327000	Chr1A	170260312	170261116	+	170260714	Chr1A	170262065	170262869	+	170262467	1.0	1.0
gene:TraesCS1A03G0327400	Chr1A	170441805	170442139	+	170441972	Chr1A	170443574	170443908	+	170443741	1.0	1.0
gene:TraesCS1A03G0327700	Chr1A	170443051	170443770	+	170443410	Chr1A	170444820	170445539	+	170445179	1.0	1.0
gene:TraesCS1A03G0328000	Chr1A	170445651	170446082	-	170445866	Chr1A	170447322	170447749	-	170447535	0.99	0.99
gene:TraesCS1A03G0328200	Chr1A	170447167	170447388	-	170447277	Chr1A	170448834	170449055	-	170448944	1.0	1.0
gene:TraesCS1A03G0328300	Chr1A	170447490	170447621	+	170447555	Chr1A	170449157	170449288	+	170449222	1.0	1.0
gene:TraesCS1A03G0328600	Chr1A	170449434	170449646	+	170449540	Chr1A	170451101	170451313	+	170451207	1.0	1.0
gene:TraesCS1A03G0328800	Chr1A	170544076	170545686	+	170544881	Chr1A	170541311	170542921	+	170542116	1.0	1.0
gene:TraesCS1A03G0329000	Chr1A	170549387	170586033	-	170567710	Chr1A	170546622	170583271	-	170564946	1.0	0.999
gene:TraesCS1A03G0329700	Chr1A	171625990	171636355	+	171631172	Chr1A	171621177	171631542	+	171626359	1.0	0.999
gene:TraesCS1A03G0330400	Chr1A	172982018	173009540	-	172995779	Chr1A	172973985	173001503	-	172987744	1.0	1.0
gene:TraesCS1A03G0330800	Chr1A	173436760	173453209	-	173444984	Chr1A	173419797	173436246	-	173428021	1.0	1.0
gene:TraesCS1A03G0331100	Chr1A	173872560	173872943	-	173872751	Chr1A	173855432	173855815	-	173855623	1.0	1.0
gene:TraesCS1A03G0331200	Chr1A	174163552	174172196	+	174167874	Chr1A	174143324	174151968	+	174147646	1.0	1.0
gene:TraesCS1A03G0331900	Chr1A	175920498	175938677	+	175929587	Chr1A	175898158	175916413	+	175907285	1.0	1.0
gene:TraesCS1A03G0332300	Chr1A	176393513	176394530	+	176394021	Chr1A	176369812	176370829	+	176370320	1.0	1.0
gene:TraesCS1A03G0332500	Chr1A	177126018	177131776	-	177128897	Chr1A	177102067	177107825	-	177104946	1.0	1.0
gene:TraesCS1A03G0333400	Chr1A	178396771	178409583	+	178403177	Chr1A	178353347	178366167	+	178359757	1.0	1.0
gene:TraesCS1A03G0333800	Chr1A	179323090	179325181	+	179324135	Chr1A	179276672	179278763	+	179277717	1.0	0.984
gene:TraesCS1A03G0333900	Chr1A	179374311	179374836	-	179374573	Chr1A	179327860	179328385	-	179328122	1.0	1.0
gene:TraesCS1A03G0334100	Chr1A	179407455	179414610	+	179411032	Chr1A	179360386	179367541	+	179363963	1.0	1.0
gene:TraesCS1A03G0334500	Chr1A	179425642	179427426	+	179426534	Chr1A	179378573	179380357	+	179379465	1.0	1.0
gene:TraesCS1A03G0335800	Chr1A	181643258	181651338	+	181647298	Chr1A	181472159	181480239	+	181476199	1.0	0.999
gene:TraesCS1A03G0336200	Chr1A	181653006	181654552	-	181653779	Chr1A	181481907	181483455	-	181482681	1.0	1.0
gene:TraesCS1A03G0336500	Chr1A	182538755	182539210	-	182538982	Chr1A	182367782	182368237	-	182368009	1.0	1.0
gene:TraesCS1A03G0337200	Chr1A	183878062	183902949	+	183890505	Chr1A	183683403	183708289	+	183695846	1.0	1.0
gene:TraesCS1A03G0337700	Chr1A	184093165	184093562	-	184093363	Chr1A	183898556	183898953	-	183898754	1.0	0.985
gene:TraesCS1A03G0337800	Chr1A	184191292	184298695	-	184244993	Chr1A	183996695	184104094	-	184050394	1.0	0.999
gene:TraesCS1A03G0339300	Chr1A	187211262	187213030	+	187212146	Chr1A	187020816	187022584	+	187021700	1.0	1.0
gene:TraesCS1A03G0339400	Chr1A	187234566	187239514	-	187237040	Chr1A	187044119	187049067	-	187046593	1.0	0.999
gene:TraesCS1A03G0339900	Chr1A	188299121	188301497	+	188300309	Chr1A	188107763	188110139	+	188108951	1.0	1.0
gene:TraesCS1A03G0340200	Chr1A	188801322	188802593	-	188801957	Chr1A	188609620	188610891	-	188610255	1.0	1.0
gene:TraesCS1A03G0341000	Chr1A	189078681	189086630	-	189082655	Chr1A	188882022	188889971	-	188885996	1.0	1.0
gene:TraesCS1A03G0341200	Chr1A	190224237	190224506	-	190224371	Chr1A	190018412	190018681	-	190018546	1.0	1.0
gene:TraesCS1A03G0341100	Chr1A	190216127	190235279	+	190225703	Chr1A	190010302	190029451	+	190019876	1.0	1.0
gene:TraesCS1A03G0342100	Chr1A	191784654	191796943	+	191790798	Chr1A	191585672	191597957	+	191591814	1.0	1.0
gene:TraesCS1A03G0342300	Chr1A	192032074	192039034	+	192035554	Chr1A	191832364	191839324	+	191835844	1.0	1.0
gene:TraesCS1A03G0342500	Chr1A	193921770	193928726	-	193925248	Chr1A	193769275	193776231	-	193772753	1.0	1.0
gene:TraesCS1A03G0343000	Chr1A	195577616	195579432	+	195578524	Chr1A	195423902	195425718	+	195424810	1.0	0.998
gene:TraesCS1A03G0344200	Chr1A	199243948	199290861	-	199267404	Chr1A	199097633	199144312	-	199120972	1.0	1.0
gene:TraesCS1A03G0346000	Chr1A	202719069	202719895	-	202719482	Chr1A	202599452	202600278	-	202599865	1.0	1.0
gene:TraesCS1A03G0346700	Chr1A	203879501	203882112	-	203880806	Chr1A	203751153	203753765	-	203752459	1.0	0.994
gene:TraesCS1A03G0346800	Chr1A	203888096	203888377	+	203888236	Chr1A	203759751	203760032	+	203759891	1.0	1.0
gene:TraesCS1A03G0347000	Chr1A	203987533	203999227	-	203993380	Chr1A	203859195	203870913	-	203865054	1.0	1.0
gene:TraesCS1A03G0347400	Chr1A	204202138	204232476	-	204217307	Chr1A	204073897	204104248	-	204089072	1.0	1.0
gene:TraesCS1A03G0348300	Chr1A	206439221	206440679	+	206439950	Chr1A	206307327	206308785	+	206308056	1.0	1.0
gene:TraesCS1A03G0348600	Chr1A	206944838	206947278	+	206946058	Chr1A	206812617	206815057	+	206813837	1.0	1.0
gene:TraesCS1A03G0348800	Chr1A	207341356	207341928	-	207341642	Chr1A	207205204	207205776	-	207205490	1.0	1.0
gene:TraesCS1A03G0349100	Chr1A	208317326	208317532	-	208317429	Chr1A	208180336	208180542	-	208180439	1.0	1.0
gene:TraesCS1A03G0349500	Chr1A	208903180	208916609	-	208909894	Chr1A	208755521	208768951	-	208762236	1.0	0.999
gene:TraesCS1A03G0350800	Chr1A	210309104	210320156	-	210314630	Chr1A	210155975	210167027	-	210161501	1.0	1.0
gene:TraesCS1A03G0352100	Chr1A	210975646	211007342	+	210991494	Chr1A	210820686	210852379	+	210836532	1.0	1.0
gene:TraesCS1A03G0352600	Chr1A	211441698	211450892	-	211446295	Chr1A	211286815	211296009	-	211291412	1.0	1.0
gene:TraesCS1A03G0353100	Chr1A	214015447	214016490	-	214015968	Chr1A	213800062	213801105	-	213800583	1.0	1.0
gene:TraesCS1A03G0353200	Chr1A	214016831	214019244	+	214018037	Chr1A	213801446	213803859	+	213802652	1.0	1.0
gene:TraesCS1A03G0353300	Chr1A	214020181	214024362	-	214022271	Chr1A	213804796	213808979	-	213806887	1.0	0.998
gene:TraesCS1A03G0353900	Chr1A	214864691	214867506	-	214866098	Chr1A	216433250	216436065	-	216434657	1.0	1.0
gene:TraesCS1A03G0355000	Chr1A	215884332	215914108	+	215899220	Chr1A	220018667	220048448	-	220033557	1.0	1.0
gene:TraesCS1A03G0356800	Chr1A	217645805	217646071	-	217645938	Chr1A	221442207	221442473	-	221442340	1.0	1.0
gene:TraesCS1A03G0357800	Chr1A	218393070	218434978	-	218414024	Chr1A	222147246	222188951	-	222168098	1.0	1.0
gene:TraesCS1A03G0359000	Chr1A	219580539	219583797	-	219582168	Chr1A	223314936	223318194	-	223316565	1.0	1.0
gene:TraesCS1A03G0359100	Chr1A	220175334	220180326	-	220177830	Chr1A	223918779	223923771	-	223921275	1.0	1.0
gene:TraesCS1A03G0359400	Chr1A	220264290	220267793	-	220266041	Chr1A	224007742	224011245	-	224009493	1.0	1.0
gene:TraesCS1A03G0359500	Chr1A	220479229	220485776	+	220482502	Chr1A	224222801	224229348	+	224226074	1.0	1.0
gene:TraesCS1A03G0360300	Chr1A	221334575	221340208	-	221337391	Chr1A	225068410	225074044	-	225071227	1.0	1.0
gene:TraesCS1A03G0360600	Chr1A	221844529	221850754	-	221847641	Chr1A	225576434	225582659	-	225579546	1.0	1.0
gene:TraesCS1A03G0361000	Chr1A	222126035	222126370	+	222126202	Chr1A	225858042	225858377	+	225858209	1.0	1.0
gene:TraesCS1A03G0361500	Chr1A	223641353	223654000	+	223647676	Chr1A	227344805	227357452	+	227351128	1.0	1.0
gene:TraesCS1A03G0361700	Chr1A	223654338	223655387	+	223654862	Chr1A	227357790	227358839	+	227358314	1.0	1.0
gene:TraesCS1A03G0362200	Chr1A	224289693	224312263	-	224300978	Chr1A	228003259	228025829	-	228014544	1.0	0.999
gene:TraesCS1A03G0363000	Chr1A	225382383	225393456	+	225387919	Chr1A	229078184	229089257	+	229083720	1.0	1.0
gene:TraesCS1A03G0363600	Chr1A	225763316	225765058	-	225764187	Chr1A	229465959	229467701	-	229466830	1.0	1.0
gene:TraesCS1A03G0363800	Chr1A	225873985	225885286	-	225879635	Chr1A	229576604	229587905	-	229582254	1.0	1.0
gene:TraesCS1A03G0364800	Chr1A	226734082	226758759	+	226746420	Chr1A	230433365	230458037	+	230445701	1.0	1.0
gene:TraesCS1A03G0365600	Chr1A	227431396	227441246	-	227436321	Chr1A	231129678	231139490	-	231134584	1.0	1.0
gene:TraesCS1A03G0366300	Chr1A	229171142	229182198	+	229176670	Chr1A	232855332	232866392	+	232860862	1.0	1.0
gene:TraesCS1A03G0367400	Chr1A	231069295	231071957	-	231070626	Chr1A	234759971	234762633	-	234761302	1.0	0.998
gene:TraesCS1A03G0367900	Chr1A	232025459	232058501	+	232041980	Chr1A	235707517	235740340	+	235723928	1.0	1.0
gene:TraesCS1A03G0368700	Chr1A	232360918	232364629	-	232362773	Chr1A	236040644	236044355	-	236042499	1.0	1.0
gene:TraesCS1A03G0369600	Chr1A	233960830	233969193	+	233965011	Chr1A	237652296	237660659	+	237656477	1.0	1.0
gene:TraesCS1A03G0369700	Chr1A	233980700	233999601	-	233990150	Chr1A	237671904	237690258	-	237681081	1.0	0.999
gene:TraesCS1A03G0370000	Chr1A	234226453	234237078	+	234231765	Chr1A	237915481	237926106	+	237920793	1.0	1.0
gene:TraesCS1A03G0370200	Chr1A	234498532	234510802	+	234504667	Chr1A	238186664	238198931	+	238192797	1.0	0.998
gene:TraesCS1A03G0370700	Chr1A	235800593	235805342	+	235802967	Chr1A	239479946	239484695	+	239482320	1.0	1.0
gene:TraesCS1A03G0370800	Chr1A	236019445	236020431	-	236019938	Chr1A	239698778	239699764	-	239699271	1.0	0.996
gene:TraesCS1A03G0370900	Chr1A	236026272	236026484	-	236026378	Chr1A	239705605	239705817	-	239705711	1.0	1.0
gene:TraesCS1A03G0371000	Chr1A	236076836	236124244	+	236100540	Chr1A	239756161	239803476	+	239779818	1.0	1.0
gene:TraesCS1A03G0371400	Chr1A	236660751	236664155	+	236662453	Chr1A	240340004	240343408	+	240341706	1.0	0.999
gene:TraesCS1A03G0371500	Chr1A	236670743	236680869	-	236675806	Chr1A	240349996	240360122	-	240355059	1.0	1.0
gene:TraesCS1A03G0371800	Chr1A	237510997	237547530	+	237529263	Chr1A	241189322	241225855	+	241207588	1.0	1.0
gene:TraesCS1A03G0372800	Chr1A	238576106	238583151	+	238579628	Chr1A	242254194	242261239	+	242257716	1.0	1.0
gene:TraesCS1A03G0374000	Chr1A	239186276	239188886	-	239187581	Chr1A	242865306	242867916	-	242866611	1.0	1.0
gene:TraesCS1A03G0374400	Chr1A	239367091	239377286	-	239372188	Chr1A	243046155	243056350	-	243051252	1.0	1.0
gene:TraesCS1A03G0374500	Chr1A	239599939	239601357	-	239600648	Chr1A	243278362	243279780	-	243279071	1.0	1.0
gene:TraesCS1A03G0374600	Chr1A	239601766	239603575	+	239602670	Chr1A	243280189	243281998	+	243281093	1.0	1.0
gene:TraesCS1A03G0374800	Chr1A	239926981	239927268	+	239927124	Chr1A	243605336	243605623	+	243605479	1.0	1.0
gene:TraesCS1A03G0375800	Chr1A	240001771	240002241	-	240002006	Chr1A	243635444	243635914	-	243635679	1.0	0.997
gene:TraesCS1A03G0376400	Chr1A	240003568	240003945	-	240003756	Chr1A	243673457	243673834	-	243673645	1.0	1.0
gene:TraesCS1A03G0376500	Chr1A	240003990	240004346	-	240004168	Chr1A	243673879	243674235	-	243674057	1.0	1.0
gene:TraesCS1A03G0376700	Chr1A	240493456	240498179	-	240495817	Chr1A	244160875	244165596	-	244163235	0.999	0.999
gene:TraesCS1A03G0376900	Chr1A	240501822	240516280	+	240509051	Chr1A	244169231	244183689	+	244176460	1.0	1.0
gene:TraesCS1A03G0377100	Chr1A	240518742	240519305	+	240519023	Chr1A	244186151	244186714	+	244186432	1.0	1.0
gene:TraesCS1A03G0377200	Chr1A	240522791	240536300	-	240529545	Chr1A	244190200	244203718	-	244196959	1.0	1.0
gene:TraesCS1A03G0377700	Chr1A	240713551	240714549	-	240714050	Chr1A	244338772	244339770	-	244339271	1.0	1.0
gene:TraesCS1A03G0377800	Chr1A	240843062	240845794	+	240844428	Chr1A	244464430	244467162	+	244465796	1.0	1.0
gene:TraesCS1A03G0377900	Chr1A	240942989	240949351	+	240946170	Chr1A	244564365	244570727	+	244567546	1.0	0.999
gene:TraesCS1A03G0378000	Chr1A	240946238	240948512	-	240947375	Chr1A	244567614	244569888	-	244568751	1.0	1.0
gene:TraesCS1A03G0378500	Chr1A	241728171	241741970	+	241735070	Chr1A	245341136	245354931	+	245348033	1.0	1.0
gene:TraesCS1A03G0378600	Chr1A	241744482	241745717	+	241745099	Chr1A	245357448	245358683	+	245358065	1.0	1.0
gene:TraesCS1A03G0379700	Chr1A	243000967	243003910	+	243002438	Chr1A	246612155	246615098	+	246613626	1.0	1.0
gene:TraesCS1A03G0380000	Chr1A	243144964	243152947	+	243148955	Chr1A	246756201	246764184	+	246760192	1.0	1.0
gene:TraesCS1A03G0380300	Chr1A	243208191	243208550	-	243208370	Chr1A	246819440	246819799	-	246819619	1.0	1.0
gene:TraesCS1A03G0380600	Chr1A	243507685	243509619	-	243508652	Chr1A	247118814	247120748	-	247119781	1.0	1.0
gene:TraesCS1A03G0380800	Chr1A	243813230	243814651	-	243813940	Chr1A	247422380	247423801	-	247423090	1.0	1.0
gene:TraesCS1A03G0380900	Chr1A	243814719	243816652	+	243815685	Chr1A	247423869	247425802	+	247424835	1.0	1.0
gene:TraesCS1A03G0381000	Chr1A	243823058	243843209	+	243833133	Chr1A	247432208	247451661	+	247441934	1.0	1.0
gene:TraesCS1A03G0381500	Chr1A	244603376	244628015	+	244615695	Chr1A	248342230	248366883	+	248354556	1.0	1.0
gene:TraesCS1A03G0381900	Chr1A	244981616	244984203	-	244982909	Chr1A	248718883	248721470	-	248720176	1.0	0.999
gene:TraesCS1A03G0382100	Chr1A	245438825	245443930	-	245441377	Chr1A	249176464	249181569	-	249179016	1.0	1.0
gene:TraesCS1A03G0382300	Chr1A	245680815	245684339	-	245682577	Chr1A	249418461	249421987	-	249420224	1.0	1.0
gene:TraesCS1A03G0383400	Chr1A	246313357	246316332	-	246314844	Chr1A	250043529	250046504	-	250045016	1.0	1.0
gene:TraesCS1A03G0383500	Chr1A	246319062	246325129	-	246322095	Chr1A	250049234	250055301	-	250052267	1.0	0.999
gene:TraesCS1A03G0384100	Chr1A	246924551	246927855	+	246926203	Chr1A	250654641	250657945	+	250656293	1.0	1.0
gene:TraesCS1A03G0384700	Chr1A	247325557	247334579	+	247330068	Chr1A	251052917	251061939	+	251057428	1.0	0.999
gene:TraesCS1A03G0384900	Chr1A	247334118	247343758	-	247338938	Chr1A	251061478	251071117	-	251066297	1.0	1.0
gene:TraesCS1A03G0385100	Chr1A	247932400	247935235	-	247933817	Chr1A	251659298	251662133	-	251660715	1.0	1.0
gene:TraesCS1A03G0385200	Chr1A	248492912	248496292	-	248494602	Chr1A	252219075	252222455	-	252220765	1.0	1.0
gene:TraesCS1A03G0385800	Chr1A	249110851	249146338	-	249128594	Chr1A	252837317	252872831	-	252855074	1.0	1.0
gene:TraesCS1A03G0386600	Chr1A	250215474	250220096	+	250217785	Chr1A	253942011	253946647	+	253944329	1.0	1.0
gene:TraesCS1A03G0386700	Chr1A	250221959	250228426	-	250225192	Chr1A	253948507	253954974	-	253951740	1.0	1.0
gene:TraesCS1A03G0386900	Chr1A	250403904	250405933	+	250404918	Chr1A	254131202	254133231	+	254132216	1.0	1.0
gene:TraesCS1A03G0387000	Chr1A	250405859	250408919	-	250407389	Chr1A	254133157	254136217	-	254134687	1.0	1.0
gene:TraesCS1A03G0387100	Chr1A	250666534	250670580	+	250668557	Chr1A	254393083	254396893	+	254394988	1.0	0.999
gene:TraesCS1A03G0387200	Chr1A	250830555	250845140	+	250837847	Chr1A	254556913	254571498	+	254564205	1.0	1.0
gene:TraesCS1A03G0387300	Chr1A	250933834	250935607	-	250934720	Chr1A	254660226	254661999	-	254661112	1.0	1.0
gene:TraesCS1A03G0389800	Chr1A	251868969	251872313	-	251870641	Chr1A	255593391	255596735	-	255595063	1.0	1.0
gene:TraesCS1A03G0390000	Chr1A	252095802	252097231	-	252096516	Chr1A	255776881	255778310	-	255777595	1.0	0.999
gene:TraesCS1A03G0390100	Chr1A	252335969	252337781	-	252336875	Chr1A	256017085	256018897	-	256017991	1.0	1.0
gene:TraesCS1A03G0390400	Chr1A	252418103	252420031	-	252419067	Chr1A	256099204	256101132	-	256100168	1.0	1.0
gene:TraesCS1A03G0390500	Chr1A	252442712	252446212	+	252444462	Chr1A	256123813	256127313	+	256125563	1.0	1.0
gene:TraesCS1A03G0390800	Chr1A	252907111	252916952	+	252912031	Chr1A	256580493	256590334	+	256585413	1.0	1.0
gene:TraesCS1A03G0391100	Chr1A	253116561	253117639	-	253117100	Chr1A	256789939	256791017	-	256790478	1.0	1.0
gene:TraesCS1A03G0391400	Chr1A	253230258	253237444	+	253233851	Chr1A	256903659	256910845	+	256907252	1.0	1.0
gene:TraesCS1A03G0391500	Chr1A	253237561	253242928	+	253240244	Chr1A	256910962	256916339	+	256913650	1.0	0.995
gene:TraesCS1A03G0391700	Chr1A	253271622	253273332	+	253272477	Chr1A	256944967	256946677	+	256945822	1.0	1.0
gene:TraesCS1A03G0391800	Chr1A	253427303	253428128	-	253427715	Chr1A	257100445	257101270	-	257100857	1.0	1.0
