gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS6B03G0145300	Chr6B	45783655	45787128	-	45785391	Chr6B	46981451	46984924	-	46983187	1.0	1.0
gene:TraesCS6B03G0145800	Chr6B	46031290	46036275	+	46033782	Chr6B	47226491	47231462	+	47228976	0.994	0.994
gene:TraesCS6B03G0146100	Chr6B	46088638	46092537	+	46090587	Chr6B	47282861	47286760	+	47284810	1.0	0.999
gene:TraesCS6B03G0146300	Chr6B	46095989	46098001	-	46096995	Chr6B	47289765	47291777	-	47290771	1.0	1.0
gene:TraesCS6B03G0146200	Chr6B	46093486	46109895	-	46101690	Chr6B	47287709	47303666	-	47295687	1.0	1.0
gene:TraesCS6B03G0146400	Chr6B	46171673	46173240	-	46172456	Chr6B	47364918	47366485	-	47365701	1.0	1.0
gene:TraesCS6B03G0147300	Chr6B	46260860	46263389	+	46262124	Chr6B	47455208	47457737	+	47456472	1.0	1.0
gene:TraesCS6B03G0147400	Chr6B	46301111	46305138	+	46303124	Chr6B	47495461	47499488	+	47497474	1.0	1.0
gene:TraesCS6B03G0147500	Chr6B	46306369	46306632	-	46306500	Chr6B	47500719	47500982	-	47500850	1.0	1.0
gene:TraesCS6B03G0147600	Chr6B	46314608	46314961	+	46314784	Chr6B	47508646	47508999	+	47508822	1.0	1.0
gene:TraesCS6B03G0147700	Chr6B	46320205	46323426	+	46321815	Chr6B	47513843	47517064	+	47515453	1.0	1.0
gene:TraesCS6B03G0147800	Chr6B	46333198	46334646	-	46333922	Chr6B	47526838	47528286	-	47527562	1.0	1.0
gene:TraesCS6B03G0148100	Chr6B	46539346	46540825	-	46540085	Chr6B	47721650	47723129	-	47722389	1.0	1.0
gene:TraesCS6B03G0148200	Chr6B	46551308	46552636	-	46551972	Chr6B	47733612	47734940	-	47734276	1.0	1.0
gene:TraesCS6B03G0148500	Chr6B	46559248	46560401	-	46559824	Chr6B	47741551	47742704	-	47742127	1.0	1.0
gene:TraesCS6B03G0148600	Chr6B	46646091	46647809	-	46646950	Chr6B	47828619	47830337	-	47829478	1.0	1.0
gene:TraesCS6B03G0148800	Chr6B	46720267	46721846	+	46721056	Chr6B	47902744	47904323	+	47903533	1.0	1.0
gene:TraesCS6B03G0148900	Chr6B	46731449	46733944	-	46732696	Chr6B	47913926	47916421	-	47915173	1.0	0.999
gene:TraesCS6B03G0149000	Chr6B	46748594	46751080	+	46749837	Chr6B	47931069	47933555	+	47932312	1.0	1.0
gene:TraesCS6B03G0149300	Chr6B	46824719	46827658	+	46826188	Chr6B	48006482	48009421	+	48007951	1.0	1.0
gene:TraesCS6B03G0149600	Chr6B	46837509	46839714	-	46838611	Chr6B	48019271	48021476	-	48020373	1.0	1.0
gene:TraesCS6B03G0149800	Chr6B	46877870	46878490	+	46878180	Chr6B	48059601	48060221	+	48059911	1.0	1.0
gene:TraesCS6B03G0150400	Chr6B	47072320	47077363	+	47074841	Chr6B	48263331	48268374	+	48265852	1.0	1.0
gene:TraesCS6B03G0150600	Chr6B	47099145	47105010	+	47102077	Chr6B	48290164	48296029	+	48293096	1.0	1.0
gene:TraesCS6B03G0150700	Chr6B	47135848	47139579	+	47137713	Chr6B	48326866	48330597	+	48328731	1.0	0.999
gene:TraesCS6B03G0150800	Chr6B	47137375	47142905	-	47140140	Chr6B	48328393	48333923	-	48331158	1.0	1.0
gene:TraesCS6B03G0151700	Chr6B	47404806	47410422	+	47407614	Chr6B	48594011	48599626	+	48596818	1.0	1.0
gene:TraesCS6B03G0151800	Chr6B	47468856	47470475	+	47469665	Chr6B	48658103	48659722	+	48658912	1.0	1.0
gene:TraesCS6B03G0152000	Chr6B	47545934	47548921	-	47547427	Chr6B	48734938	48737925	-	48736431	1.0	1.0
gene:TraesCS6B03G0152200	Chr6B	47558227	47558583	-	47558405	Chr6B	48747113	48747469	-	48747291	1.0	1.0
gene:TraesCS6B03G0152400	Chr6B	47599878	47603315	+	47601596	Chr6B	48787922	48791359	+	48789640	1.0	1.0
gene:TraesCS6B03G0152500	Chr6B	47604163	47609195	+	47606679	Chr6B	48792207	48797239	+	48794723	1.0	1.0
gene:TraesCS6B03G0152600	Chr6B	47670303	47675986	+	47673144	Chr6B	48858106	48863792	+	48860949	1.0	1.0
gene:TraesCS6B03G0152700	Chr6B	47708004	47708912	+	47708458	Chr6B	48895469	48896374	+	48895921	0.996	0.996
gene:TraesCS6B03G0152900	Chr6B	47760080	47760961	+	47760520	Chr6B	48946588	48947466	+	48947027	0.996	0.994
gene:TraesCS6B03G0153200	Chr6B	47821187	47826089	+	47823638	Chr6B	49007234	49012136	+	49009685	1.0	0.999
gene:TraesCS6B03G0153400	Chr6B	47844393	47844446	+	47844419	Chr6B	49030196	49030249	+	49030222	1.0	1.0
gene:TraesCS6B03G0153500	Chr6B	47844393	47845349	+	47844871	Chr6B	49030196	49031155	+	49030675	0.996	0.99
gene:TraesCS6B03G0153700	Chr6B	47882130	47883080	+	47882605	Chr6B	49067483	49068430	+	49067956	0.996	0.996
gene:TraesCS6B03G0153800	Chr6B	47893351	47894292	+	47893821	Chr6B	49078692	49079636	+	49079164	1.0	0.996
gene:TraesCS6B03G0153900	Chr6B	47904550	47905491	+	47905020	Chr6B	49089853	49090803	+	49090328	1.0	0.989
gene:TraesCS6B03G0154100	Chr6B	48152960	48153538	+	48153249	Chr6B	49357223	49357804	+	49357513	1.0	0.993
gene:TraesCS6B03G0154200	Chr6B	48176131	48176607	+	48176369	Chr6B	49335835	49336329	+	49336082	1.0	0.957
gene:TraesCS6B03G0154300	Chr6B	48281280	48282392	+	48281836	Chr6B	49466844	49467959	+	49467401	1.0	0.997
gene:TraesCS6B03G0154900	Chr6B	48471657	48472535	+	48472096	Chr6B	49657293	49658174	+	49657733	1.0	0.996
gene:TraesCS6B03G0155000	Chr6B	48509660	48513898	+	48511779	Chr6B	49695341	49699579	+	49697460	1.0	0.999
gene:TraesCS6B03G0155100	Chr6B	48514448	48518178	+	48516313	Chr6B	49700129	49703859	+	49701994	1.0	1.0
gene:TraesCS6B03G0155500	Chr6B	48646000	48650681	-	48648340	Chr6B	49833092	49837773	-	49835432	1.0	1.0
gene:TraesCS6B03G0155600	Chr6B	48686509	48690512	-	48688510	Chr6B	49873599	49877602	-	49875600	1.0	1.0
gene:TraesCS6B03G0155700	Chr6B	48692983	48694485	-	48693734	Chr6B	49880069	49881571	-	49880820	1.0	0.999
gene:TraesCS6B03G0156200	Chr6B	49065308	49084546	-	49074927	Chr6B	50250258	50269496	-	50259877	1.0	0.999
gene:TraesCS6B03G0156500	Chr6B	49238178	49241394	-	49239786	Chr6B	50421124	50424341	-	50422732	1.0	1.0
gene:TraesCS6B03G0156700	Chr6B	49250088	49256791	-	49253439	Chr6B	50433032	50439732	-	50436382	1.0	1.0
gene:TraesCS6B03G0157000	Chr6B	49573504	49574459	-	49573981	Chr6B	50756430	50757385	-	50756907	1.0	1.0
gene:TraesCS6B03G0157200	Chr6B	49923965	49924533	-	49924249	Chr6B	51112762	51113330	-	51113046	1.0	1.0
gene:TraesCS6B03G0157400	Chr6B	49949859	49951441	+	49950650	Chr6B	51139966	51141548	+	51140757	1.0	1.0
gene:TraesCS6B03G0157500	Chr6B	49956651	49958809	+	49957730	Chr6B	51146759	51148911	+	51147835	1.0	1.0
gene:TraesCS6B03G0157600	Chr6B	49959262	49961124	+	49960193	Chr6B	51149365	51151227	+	51150296	1.0	1.0
gene:TraesCS6B03G0157900	Chr6B	49978997	49980068	-	49979532	Chr6B	51169095	51170166	-	51169630	1.0	0.997
gene:TraesCS6B03G0158000	Chr6B	49983845	49992370	-	49988107	Chr6B	51173943	51182477	-	51178210	1.0	1.0
gene:TraesCS6B03G0158400	Chr6B	50022724	50024214	-	50023469	Chr6B	51212791	51214281	-	51213536	1.0	1.0
gene:TraesCS6B03G0158900	Chr6B	50182720	50186954	-	50184837	Chr6B	51366606	51370840	-	51368723	1.0	1.0
gene:TraesCS6B03G0159500	Chr6B	50296982	50297764	+	50297373	Chr6B	51480897	51481679	+	51481288	1.0	1.0
gene:TraesCS6B03G0159600	Chr6B	50387073	50389612	+	50388342	Chr6B	51570847	51573386	+	51572116	1.0	0.999
gene:TraesCS6B03G0159900	Chr6B	50475447	50477206	+	50476326	Chr6B	51659238	51660997	+	51660117	1.0	1.0
gene:TraesCS6B03G0160100	Chr6B	50482261	50484134	-	50483197	Chr6B	51666051	51667924	-	51666987	1.0	0.999
gene:TraesCS6B03G0160200	Chr6B	50495735	50497711	+	50496723	Chr6B	51679525	51681501	+	51680513	1.0	0.999
gene:TraesCS6B03G0160400	Chr6B	50787501	50789144	+	50788322	Chr6B	51970999	51972642	+	51971820	1.0	1.0
gene:TraesCS6B03G0160600	Chr6B	50818216	50819918	+	50819067	Chr6B	52010100	52011802	+	52010951	1.0	1.0
gene:TraesCS6B03G0160700	Chr6B	50835336	50837636	-	50836486	Chr6B	52027230	52029530	-	52028380	1.0	1.0
gene:TraesCS6B03G0160900	Chr6B	50924888	50928558	-	50926723	Chr6B	52116785	52120455	-	52118620	1.0	1.0
gene:TraesCS6B03G0161000	Chr6B	51021033	51046919	-	51033976	Chr6B	52212947	52238835	-	52225891	1.0	1.0
gene:TraesCS6B03G0161200	Chr6B	51048946	51050541	+	51049743	Chr6B	52240875	52242470	+	52241672	1.0	1.0
gene:TraesCS6B03G0161300	Chr6B	51056631	51057528	+	51057079	Chr6B	52248558	52249455	+	52249006	1.0	1.0
gene:TraesCS6B03G0161600	Chr6B	51090702	51091293	+	51090997	Chr6B	52282664	52283255	+	52282959	1.0	0.998
gene:TraesCS6B03G0161700	Chr6B	51136413	51136796	+	51136604	Chr6B	52328423	52328806	+	52328614	1.0	1.0
gene:TraesCS6B03G0162000	Chr6B	51145817	51148995	+	51147406	Chr6B	52337831	52341009	+	52339420	1.0	1.0
gene:TraesCS6B03G0162300	Chr6B	51156450	51163806	+	51160128	Chr6B	52348463	52355818	+	52352140	1.0	0.999
gene:TraesCS6B03G0162500	Chr6B	51175955	51184431	+	51180193	Chr6B	52367967	52376442	+	52372204	1.0	0.999
gene:TraesCS6B03G0162600	Chr6B	51219718	51221965	+	51220841	Chr6B	52411731	52413978	+	52412854	1.0	1.0
gene:TraesCS6B03G0163000	Chr6B	51237871	51240199	+	51239035	Chr6B	52429725	52432053	+	52430889	1.0	1.0
gene:TraesCS6B03G0163300	Chr6B	51272500	51273384	+	51272942	Chr6B	52464374	52465258	+	52464816	1.0	1.0
gene:TraesCS6B03G0163400	Chr6B	51276567	51280533	-	51278550	Chr6B	52468441	52472407	-	52470424	1.0	1.0
gene:TraesCS6B03G0163600	Chr6B	51315798	51323826	-	51319812	Chr6B	52507659	52515687	-	52511673	1.0	1.0
gene:TraesCS6B03G0163700	Chr6B	51333780	51335591	-	51334685	Chr6B	52525641	52527452	-	52526546	1.0	1.0
gene:TraesCS6B03G0164000	Chr6B	51340505	51346144	-	51343324	Chr6B	52532366	52538005	-	52535185	1.0	1.0
gene:TraesCS6B03G0164400	Chr6B	51354162	51358628	-	51356395	Chr6B	52546023	52550489	-	52548256	1.0	1.0
gene:TraesCS6B03G0164600	Chr6B	51480370	51488229	-	51484299	Chr6B	52672249	52680108	-	52676178	1.0	1.0
gene:TraesCS6B03G0165100	Chr6B	51528069	51537456	-	51532762	Chr6B	52719920	52729307	-	52724613	1.0	1.0
gene:TraesCS6B03G0165900	Chr6B	51647416	51661066	-	51654241	Chr6B	52839263	52852920	-	52846091	1.0	1.0
gene:TraesCS6B03G0166000	Chr6B	51661310	51662031	-	51661670	Chr6B	52853164	52853885	-	52853524	1.0	1.0
gene:TraesCS6B03G0166100	Chr6B	51666028	51673233	-	51669630	Chr6B	52857882	52865087	-	52861484	1.0	0.997
gene:TraesCS6B03G0166200	Chr6B	51686934	51690455	-	51688694	Chr6B	52878757	52882278	-	52880517	1.0	0.997
gene:TraesCS6B03G0167000	Chr6B	52242378	52267386	+	52254882	Chr6B	53153979	53177438	+	53165708	0.978	0.962
gene:TraesCS6B03G0167500	Chr6B	52472441	52474015	+	52473228	Chr6B	53496641	53498220	+	53497430	1.0	0.985
gene:TraesCS6B03G0167600	Chr6B	52478615	52479629	+	52479122	Chr6B	53502848	53503862	+	53503355	1.0	0.988
gene:TraesCS6B03G0168200	Chr6B	52743409	52749883	-	52746646	Chr6B	53799168	53805726	-	53802447	0.998	0.982
gene:TraesCS6B03G0168400	Chr6B	52804276	52804950	-	52804613	Chr6B	53845176	53845821	-	53845498	0.955	0.921
gene:TraesCS6B03G0168600	Chr6B	52817916	52818610	+	52818263	Chr6B	53851758	53852464	+	53852111	0.985	0.938
gene:TraesCS6B03G0169000	Chr6B	52931251	52932028	+	52931639	Chr6B	53993375	53994148	+	53993761	0.985	0.939
gene:TraesCS6B03G0169200	Chr6B	52933949	52934418	+	52934183	Chr6B	53995885	53996362	+	53996123	1.0	0.961
gene:TraesCS6B03G0169300	Chr6B	52936010	52936712	+	52936361	Chr6B	53997776	53998434	+	53998105	1.0	0.954
gene:TraesCS6B03G0169500	Chr6B	52946456	52948696	+	52947576	Chr6B	54009562	54011918	+	54010740	0.979	0.911
gene:TraesCS6B03G0169900	Chr6B	53690693	53693426	-	53692059	Chr6B	54348179	54350909	-	54349544	0.984	0.952
gene:TraesCS6B03G0170600	Chr6B	53845385	53847787	-	53846586	Chr6B	54457299	54459691	-	54458495	0.997	0.96
gene:TraesCS6B03G0171300	Chr6B	54168835	54169294	+	54169064	Chr6B	54505679	54506138	+	54505908	1.0	0.954
gene:TraesCS6B03G0171400	Chr6B	54283983	54284834	+	54284408	Chr6B	54524180	54525033	+	54524606	0.996	0.968
gene:TraesCS6B03G0171700	Chr6B	54614547	54615900	-	54615223	Chr6B	54939686	54941039	-	54940362	1.0	1.0
gene:TraesCS6B03G0171800	Chr6B	54670079	54672760	+	54671419	Chr6B	54995236	54997923	+	54996579	1.0	0.995
gene:TraesCS6B03G0172900	Chr6B	54952386	54956381	-	54954383	Chr6B	55564359	55568361	-	55566360	0.998	0.985
gene:TraesCS6B03G0173000	Chr6B	55004065	55004721	+	55004393	Chr6B	55616021	55616678	+	55616349	1.0	0.993
gene:TraesCS6B03G0173100	Chr6B	55027569	55029182	+	55028375	Chr6B	55629415	55631028	+	55630221	1.0	0.995
gene:TraesCS6B03G0173900	Chr6B	55548832	55551559	+	55550195	Chr6B	56077863	56080590	+	56079226	1.0	0.997
gene:TraesCS6B03G0174000	Chr6B	55565535	55572175	+	55568855	Chr6B	56094547	56101187	+	56097867	1.0	0.996
gene:TraesCS6B03G0174200	Chr6B	55636756	55640723	-	55638739	Chr6B	56165838	56169801	-	56167819	1.0	0.998
gene:TraesCS6B03G0174300	Chr6B	55678903	55682185	-	55680544	Chr6B	56200568	56203849	-	56202208	0.999	0.998
gene:TraesCS6B03G0174900	Chr6B	55871759	55873323	-	55872541	Chr6B	56404202	56405766	-	56404984	1.0	0.996
gene:TraesCS6B03G0175200	Chr6B	55890083	55893628	-	55891855	Chr6B	56422872	56426417	-	56424644	1.0	1.0
gene:TraesCS6B03G0175400	Chr6B	55964818	55968975	-	55966896	Chr6B	56497286	56501231	-	56499258	1.0	1.0
gene:TraesCS6B03G0175500	Chr6B	55972208	55976155	-	55974181	Chr6B	56504464	56508411	-	56506437	1.0	1.0
gene:TraesCS6B03G0175600	Chr6B	55980169	55982783	-	55981476	Chr6B	56512425	56515039	-	56513732	1.0	1.0
gene:TraesCS6B03G0176000	Chr6B	56112578	56115808	-	56114193	Chr6B	56644037	56647267	-	56645652	1.0	1.0
gene:TraesCS6B03G0176100	Chr6B	56117380	56118741	-	56118060	Chr6B	56648839	56650200	-	56649519	1.0	1.0
gene:TraesCS6B03G0176200	Chr6B	56149598	56152364	+	56150981	Chr6B	56681062	56683828	+	56682445	1.0	1.0
gene:TraesCS6B03G0176600	Chr6B	56265285	56269220	+	56267252	Chr6B	56792312	56796247	+	56794279	1.0	1.0
gene:TraesCS6B03G0177000	Chr6B	56445576	56450372	+	56447974	Chr6B	56971539	56976335	+	56973937	1.0	1.0
gene:TraesCS6B03G0177100	Chr6B	56451563	56456620	+	56454091	Chr6B	56977526	56982583	+	56980054	1.0	1.0
gene:TraesCS6B03G0177200	Chr6B	56586339	56591567	+	56588953	Chr6B	57112019	57116617	+	57114318	0.979	0.979
gene:TraesCS6B03G0177400	Chr6B	56602628	56605612	-	56604120	Chr6B	57126204	57129188	-	57127696	1.0	1.0
gene:TraesCS6B03G0177600	Chr6B	56700517	56700780	-	56700648	Chr6B	57223003	57223266	-	57223134	1.0	0.996
gene:TraesCS6B03G0177900	Chr6B	56723382	56729164	+	56726273	Chr6B	57245438	57251220	+	57248329	1.0	1.0
gene:TraesCS6B03G0178200	Chr6B	56777705	56778874	-	56778289	Chr6B	57298611	57299780	-	57299195	1.0	1.0
gene:TraesCS6B03G0179100	Chr6B	56990987	56996443	-	56993715	Chr6B	57509717	57515173	-	57512445	1.0	1.0
gene:TraesCS6B03G0179200	Chr6B	56998362	57002215	-	57000288	Chr6B	57792120	57795058	-	57793589	1.0	0.992
gene:TraesCS6B03G0180000	Chr6B	57273469	57275660	+	57274564	Chr6B	58066928	58069119	+	58068023	1.0	1.0
gene:TraesCS6B03G0180600	Chr6B	57391437	57394510	-	57392973	Chr6B	58183537	58186610	-	58185073	1.0	1.0
gene:TraesCS6B03G0180900	Chr6B	57399241	57400347	-	57399794	Chr6B	58191341	58192447	-	58191894	1.0	1.0
gene:TraesCS6B03G0181200	Chr6B	57506760	57507611	-	57507185	Chr6B	58298881	58299733	-	58299307	1.0	0.997
gene:TraesCS6B03G0181600	Chr6B	57799240	57804169	-	57801704	Chr6B	58574515	58579442	-	58576978	1.0	0.999
gene:TraesCS6B03G0181700	Chr6B	57810446	57820064	-	57815255	Chr6B	58585719	58595336	-	58590527	1.0	1.0
gene:TraesCS6B03G0181800	Chr6B	57883417	57885426	-	57884421	Chr6B	58658659	58660668	-	58659663	1.0	1.0
gene:TraesCS6B03G0182300	Chr6B	57898897	57900057	-	57899477	Chr6B	58674142	58675302	-	58674722	1.0	1.0
gene:TraesCS6B03G0182600	Chr6B	58409508	58409909	+	58409708	Chr6B	59187065	59187466	+	59187265	1.0	1.0
gene:TraesCS6B03G0183100	Chr6B	58548777	58550164	+	58549470	Chr6B	59328821	59330208	+	59329514	1.0	1.0
gene:TraesCS6B03G0183300	Chr6B	58559954	58561624	+	58560789	Chr6B	59340004	59341674	+	59340839	1.0	1.0
gene:TraesCS6B03G0183500	Chr6B	58905356	58906474	+	58905915	Chr6B	59692790	59693908	+	59693349	1.0	1.0
gene:TraesCS6B03G0183600	Chr6B	58968281	58969904	+	58969092	Chr6B	59755582	59757205	+	59756393	1.0	1.0
gene:TraesCS6B03G0183700	Chr6B	58978348	58983385	-	58980866	Chr6B	59765423	59770459	-	59767941	1.0	1.0
gene:TraesCS6B03G0184000	Chr6B	59028485	59031411	-	59029948	Chr6B	59815593	59818519	-	59817056	1.0	1.0
gene:TraesCS6B03G0184100	Chr6B	59034169	59034399	+	59034284	Chr6B	59821277	59821507	+	59821392	1.0	1.0
gene:TraesCS6B03G0184200	Chr6B	59238614	59239780	-	59239197	Chr6B	60017746	60018912	-	60018329	1.0	1.0
gene:TraesCS6B03G0184300	Chr6B	59477999	59478683	-	59478341	Chr6B	60257289	60257973	-	60257631	1.0	1.0
gene:TraesCS6B03G0184700	Chr6B	59692381	59692935	-	59692658	Chr6B	60470873	60471427	-	60471150	1.0	1.0
gene:TraesCS6B03G0184900	Chr6B	59707125	59710961	+	59709043	Chr6B	60485627	60489475	+	60487551	1.0	0.999
gene:TraesCS6B03G0185000	Chr6B	59934663	59935302	+	59934982	Chr6B	60713159	60713798	+	60713478	1.0	1.0
gene:TraesCS6B03G0185200	Chr6B	60016850	60019115	+	60017982	Chr6B	60795338	60797603	+	60796470	1.0	1.0
gene:TraesCS6B03G0185300	Chr6B	60148446	60150354	+	60149400	Chr6B	60927297	60929205	+	60928251	1.0	1.0
gene:TraesCS6B03G0185400	Chr6B	60248684	60249547	+	60249115	Chr6B	61027263	61028126	+	61027694	1.0	1.0
gene:TraesCS6B03G0186000	Chr6B	60461210	60461775	-	60461492	Chr6B	61239779	61240344	-	61240061	1.0	1.0
gene:TraesCS6B03G0186400	Chr6B	60501809	60502707	+	60502258	Chr6B	61280410	61281308	+	61280859	1.0	1.0
gene:TraesCS6B03G0186600	Chr6B	60505024	60505589	-	60505306	Chr6B	61283624	61284189	-	61283906	1.0	1.0
gene:TraesCS6B03G0186900	Chr6B	60532946	60533461	-	60533203	Chr6B	61311550	61312065	-	61311807	1.0	1.0
gene:TraesCS6B03G0187500	Chr6B	60802509	60805385	+	60803947	Chr6B	61591492	61594368	+	61592930	1.0	0.999
gene:TraesCS6B03G0187600	Chr6B	60805521	60810282	-	60807901	Chr6B	61594504	61599265	-	61596884	1.0	1.0
gene:TraesCS6B03G0187800	Chr6B	60814287	60816140	-	60815213	Chr6B	61603270	61605123	-	61604196	1.0	1.0
gene:TraesCS6B03G0188500	Chr6B	60857265	60859389	-	60858327	Chr6B	61645677	61647801	-	61646739	1.0	1.0
gene:TraesCS6B03G0188600	Chr6B	60860338	60864030	-	60862184	Chr6B	61648750	61652442	-	61650596	1.0	1.0
gene:TraesCS6B03G0188800	Chr6B	60874988	60877090	+	60876039	Chr6B	61662716	61664818	+	61663767	1.0	1.0
gene:TraesCS6B03G0189800	Chr6B	61008733	61010055	+	61009394	Chr6B	61796149	61797473	+	61796811	1.0	0.996
gene:TraesCS6B03G0190000	Chr6B	61301935	61302773	-	61302354	Chr6B	62083686	62084524	-	62084105	1.0	1.0
gene:TraesCS6B03G0190100	Chr6B	61361996	61366666	-	61364331	Chr6B	62142540	62147060	-	62144800	0.915	0.915
gene:TraesCS6B03G0191400	Chr6B	61897876	61898991	+	61898433	Chr6B	62676406	62677521	+	62676963	1.0	1.0
gene:TraesCS6B03G0191500	Chr6B	61973494	61974231	-	61973862	Chr6B	62752040	62752777	-	62752408	1.0	1.0
gene:TraesCS6B03G0191900	Chr6B	62263460	62268243	+	62265851	Chr6B	63041916	63046700	+	63044308	1.0	1.0
gene:TraesCS6B03G0192000	Chr6B	62300440	62305198	+	62302819	Chr6B	63078902	63083660	+	63081281	1.0	0.999
gene:TraesCS6B03G0192500	Chr6B	62394057	62398959	+	62396508	Chr6B	63172528	63177429	+	63174978	1.0	1.0
gene:TraesCS6B03G0192600	Chr6B	62431270	62432849	+	62432059	Chr6B	63209758	63211337	+	63210547	1.0	1.0
gene:TraesCS6B03G0192700	Chr6B	62436517	62437041	-	62436779	Chr6B	63215005	63215529	-	63215267	1.0	1.0
gene:TraesCS6B03G0193000	Chr6B	62555766	62558496	+	62557131	Chr6B	63334410	63337140	+	63335775	1.0	1.0
gene:TraesCS6B03G0193300	Chr6B	62684974	62688446	-	62686710	Chr6B	63461290	63464762	-	63463026	1.0	1.0
gene:TraesCS6B03G0193400	Chr6B	62698445	62701722	-	62700083	Chr6B	63474814	63478094	-	63476454	1.0	1.0
gene:TraesCS6B03G0193500	Chr6B	62705832	62711464	-	62708648	Chr6B	63482204	63487836	-	63485020	1.0	1.0
gene:TraesCS6B03G0193700	Chr6B	63030814	63031367	-	63031090	Chr6B	63807050	63807603	-	63807326	1.0	1.0
gene:TraesCS6B03G0193800	Chr6B	63050335	63050829	+	63050582	Chr6B	63826573	63827067	+	63826820	1.0	0.997
gene:TraesCS6B03G0194100	Chr6B	63281840	63282987	+	63282413	Chr6B	64058794	64059941	+	64059367	1.0	0.998
gene:TraesCS6B03G0194200	Chr6B	63291304	63291615	-	63291459	Chr6B	64074630	64074941	-	64074785	1.0	1.0
gene:TraesCS6B03G0194400	Chr6B	63746226	63746636	+	63746431	Chr6B	64545051	64545461	+	64545256	1.0	1.0
gene:TraesCS6B03G0194700	Chr6B	63780451	63781306	+	63780878	Chr6B	64579233	64580088	+	64579660	1.0	1.0
gene:TraesCS6B03G0195100	Chr6B	63989178	63989948	+	63989563	Chr6B	64787972	64788742	+	64788357	1.0	1.0
gene:TraesCS6B03G0195200	Chr6B	64063317	64064141	+	64063729	Chr6B	64861517	64862341	+	64861929	1.0	1.0
gene:TraesCS6B03G0195400	Chr6B	64195134	64195883	+	64195508	Chr6B	64993340	64994089	+	64993714	1.0	1.0
gene:TraesCS6B03G0195500	Chr6B	64256048	64256859	+	64256453	Chr6B	65054225	65055036	+	65054630	1.0	1.0
gene:TraesCS6B03G0195600	Chr6B	64260163	64260904	+	64260533	Chr6B	65058339	65059080	+	65058709	1.0	1.0
gene:TraesCS6B03G0195700	Chr6B	64263369	64266594	-	64264981	Chr6B	65061545	65064770	-	65063157	1.0	0.999
gene:TraesCS6B03G0196400	Chr6B	64547005	64547674	-	64547339	Chr6B	65341406	65342075	-	65341740	1.0	1.0
gene:TraesCS6B03G0196600	Chr6B	64694496	64704648	+	64699572	Chr6B	65487919	65498065	+	65492992	1.0	0.999
gene:TraesCS6B03G0197000	Chr6B	64784971	64787318	-	64786144	Chr6B	65578403	65580761	-	65579582	1.0	0.996
gene:TraesCS6B03G0197100	Chr6B	64828809	64831830	+	64830319	Chr6B	65622254	65625275	+	65623764	1.0	0.999
gene:TraesCS6B03G0197800	Chr6B	65042461	65046974	-	65044717	Chr6B	65835687	65840200	-	65837943	1.0	1.0
gene:TraesCS6B03G0198400	Chr6B	65536276	65539316	+	65537796	Chr6B	66321228	66324268	+	66322748	1.0	0.999
gene:TraesCS6B03G0198600	Chr6B	65546256	65550632	+	65548444	Chr6B	66331209	66335585	+	66333397	1.0	1.0
gene:TraesCS6B03G0198700	Chr6B	65555573	65556873	-	65556223	Chr6B	66340536	66341836	-	66341186	1.0	1.0
gene:TraesCS6B03G0198800	Chr6B	65567559	65576897	+	65572228	Chr6B	66352522	66361857	+	66357189	1.0	1.0
gene:TraesCS6B03G0198900	Chr6B	65583975	65588380	+	65586177	Chr6B	66368935	66373341	+	66371138	1.0	0.999
gene:TraesCS6B03G0199000	Chr6B	65608842	65612849	+	65610845	Chr6B	66393806	66397814	+	66395810	1.0	0.999
gene:TraesCS6B03G0199200	Chr6B	65810313	65810879	-	65810596	Chr6B	66595003	66595569	-	66595286	1.0	1.0
gene:TraesCS6B03G0199300	Chr6B	65811310	65815529	-	65813419	Chr6B	66596000	66599427	-	66597713	1.0	1.0
gene:TraesCS6B03G0199400	Chr6B	65877154	65877465	+	65877309	Chr6B	66661045	66661356	+	66661200	1.0	0.996
gene:TraesCS6B03G0199800	Chr6B	66171926	66174826	+	66173376	Chr6B	67000738	67003638	+	67002188	1.0	1.0
gene:TraesCS6B03G0199900	Chr6B	66438026	66438704	+	66438365	Chr6B	67266551	67267229	+	67266890	1.0	1.0
gene:TraesCS6B03G0200000	Chr6B	66440219	66441454	+	66440836	Chr6B	67268744	67269979	+	67269361	1.0	1.0
gene:TraesCS6B03G0200100	Chr6B	66441850	66445678	-	66443764	Chr6B	67270375	67274204	-	67272289	1.0	0.999
gene:TraesCS6B03G0200300	Chr6B	66732083	66736673	+	66734378	Chr6B	67560237	67564827	+	67562532	1.0	0.999
gene:TraesCS6B03G0200400	Chr6B	66737877	66738287	-	66738082	Chr6B	67566031	67566441	-	67566236	1.0	1.0
gene:TraesCS6B03G0200500	Chr6B	66737896	66738517	+	66738206	Chr6B	67566050	67566671	+	67566360	1.0	1.0
gene:TraesCS6B03G0200600	Chr6B	66741525	66742183	-	66741854	Chr6B	67569546	67570204	-	67569875	1.0	1.0
