gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS4D03G0162000	Chr4D	58386802	58387942	-	58387372	Chr4D	60080441	60081581	-	60081011	1.0	1.0
gene:TraesCS4D03G0162100	Chr4D	58638286	58646485	+	58642385	Chr4D	60331999	60340200	+	60336099	1.0	1.0
gene:TraesCS4D03G0162200	Chr4D	58650110	58652399	+	58651254	Chr4D	60343823	60346112	+	60344967	1.0	1.0
gene:TraesCS4D03G0162300	Chr4D	58653282	58660869	+	58657075	Chr4D	60346995	60354590	+	60350792	1.0	1.0
gene:TraesCS4D03G0162400	Chr4D	58772440	58772763	+	58772601	Chr4D	60466185	60466508	+	60466346	1.0	1.0
gene:TraesCS4D03G0162500	Chr4D	58774375	58775766	+	58775070	Chr4D	60468120	60469511	+	60468815	1.0	1.0
gene:TraesCS4D03G0162600	Chr4D	58778181	58785779	-	58781980	Chr4D	60471926	60479524	-	60475725	1.0	1.0
gene:TraesCS4D03G0163300	Chr4D	58892203	58905156	-	58898679	Chr4D	60585944	60598899	-	60592421	1.0	0.999
gene:TraesCS4D03G0164000	Chr4D	59448444	59449885	+	59449164	Chr4D	61132809	61134250	+	61133529	1.0	1.0
gene:TraesCS4D03G0164800	Chr4D	59909859	59912521	+	59911190	Chr4D	61594239	61596901	+	61595570	1.0	1.0
gene:TraesCS4D03G0165500	Chr4D	60116770	60119520	+	60118145	Chr4D	61801181	61803931	+	61802556	1.0	1.0
gene:TraesCS4D03G0165600	Chr4D	60137021	60139655	+	60138338	Chr4D	61821444	61824080	+	61822762	1.0	1.0
gene:TraesCS4D03G0165700	Chr4D	60611409	60620842	+	60616125	Chr4D	62300585	62310012	+	62305298	1.0	0.999
gene:TraesCS4D03G0165900	Chr4D	60624670	60626206	+	60625438	Chr4D	62313856	62315392	+	62314624	1.0	1.0
gene:TraesCS4D03G0166200	Chr4D	60658964	60661387	-	60660175	Chr4D	62348151	62350561	-	62349356	1.0	1.0
gene:TraesCS4D03G0166300	Chr4D	60666522	60668887	+	60667704	Chr4D	62355693	62358058	+	62356875	1.0	0.999
gene:TraesCS4D03G0166900	Chr4D	61364742	61369682	+	61367212	Chr4D	63051038	63055978	+	63053508	1.0	1.0
gene:TraesCS4D03G0167000	Chr4D	61614701	61635258	-	61624979	Chr4D	63301000	63321557	-	63311278	1.0	1.0
gene:TraesCS4D03G0167500	Chr4D	61636137	61650911	+	61643524	Chr4D	63322436	63337212	+	63329824	1.0	1.0
gene:TraesCS4D03G0167600	Chr4D	62070954	62078801	+	62074877	Chr4D	63758707	63766554	+	63762630	1.0	0.999
gene:TraesCS4D03G0167700	Chr4D	62078902	62080047	-	62079474	Chr4D	63766655	63767800	-	63767227	1.0	1.0
gene:TraesCS4D03G0167800	Chr4D	62090205	62091148	+	62090676	Chr4D	63777659	63778602	+	63778130	1.0	1.0
gene:TraesCS4D03G0167900	Chr4D	62333599	62334768	+	62334183	Chr4D	64020714	64021883	+	64021298	1.0	1.0
gene:TraesCS4D03G0168000	Chr4D	62437452	62439461	-	62438456	Chr4D	64124013	64126022	-	64125017	1.0	1.0
gene:TraesCS4D03G0168200	Chr4D	62439769	62452625	-	62446197	Chr4D	64126330	64138943	-	64132636	1.0	1.0
gene:TraesCS4D03G0168700	Chr4D	62471362	62473275	+	62472318	Chr4D	64157680	64159595	+	64158637	1.0	0.997
gene:TraesCS4D03G0169000	Chr4D	62576821	62577801	+	62577311	Chr4D	64262787	64263767	+	64263277	1.0	1.0
gene:TraesCS4D03G0169100	Chr4D	62578812	62583899	-	62581355	Chr4D	64264778	64269865	-	64267321	1.0	1.0
gene:TraesCS4D03G0169200	Chr4D	62598201	62602381	+	62600291	Chr4D	64284166	64288346	+	64286256	1.0	1.0
gene:TraesCS4D03G0169800	Chr4D	62784173	62785039	+	62784606	Chr4D	64468932	64469798	+	64469365	1.0	1.0
gene:TraesCS4D03G0169900	Chr4D	62936956	62948849	+	62942902	Chr4D	64621715	64633610	+	64627662	1.0	1.0
gene:TraesCS4D03G0170100	Chr4D	62958949	62962312	+	62960630	Chr4D	64643710	64647073	+	64645391	1.0	1.0
gene:TraesCS4D03G0170200	Chr4D	63028074	63028529	+	63028301	Chr4D	64712875	64713330	+	64713102	1.0	1.0
gene:TraesCS4D03G0170400	Chr4D	63202313	63208418	-	63205365	Chr4D	64887099	64893204	-	64890151	1.0	1.0
gene:TraesCS4D03G0170700	Chr4D	63218814	63220044	-	63219429	Chr4D	64903599	64904829	-	64904214	1.0	1.0
gene:TraesCS4D03G0170900	Chr4D	63233192	63253532	-	63243362	Chr4D	64917975	64938319	-	64928147	1.0	1.0
gene:TraesCS4D03G0171000	Chr4D	63298732	63300204	+	63299468	Chr4D	64983526	64984998	+	64984262	1.0	1.0
gene:TraesCS4D03G0171100	Chr4D	63349667	63352966	-	63351316	Chr4D	65034471	65037770	-	65036120	1.0	0.996
gene:TraesCS4D03G0171300	Chr4D	63693626	63694090	-	63693858	Chr4D	65374237	65374701	-	65374469	1.0	1.0
gene:TraesCS4D03G0171500	Chr4D	63702551	63706790	-	63704670	Chr4D	65383162	65387401	-	65385281	1.0	1.0
gene:TraesCS4D03G0171600	Chr4D	63723579	63729232	-	63726405	Chr4D	65403404	65409057	-	65406230	1.0	1.0
gene:TraesCS4D03G0171900	Chr4D	64043340	64044754	-	64044047	Chr4D	65723034	65724448	-	65723741	1.0	1.0
gene:TraesCS4D03G0172000	Chr4D	64055474	64061415	-	64058444	Chr4D	65735168	65741109	-	65738138	1.0	1.0
gene:TraesCS4D03G0172500	Chr4D	64653357	64659217	+	64656287	Chr4D	66332149	66338009	+	66335079	1.0	1.0
gene:TraesCS4D03G0172600	Chr4D	64687301	64687811	+	64687556	Chr4D	66366118	66366628	+	66366373	1.0	1.0
gene:TraesCS4D03G0173100	Chr4D	64815074	64815796	-	64815435	Chr4D	66493887	66494609	-	66494248	1.0	1.0
gene:TraesCS4D03G0173400	Chr4D	64869146	64870489	+	64869817	Chr4D	66547964	66549307	+	66548635	1.0	1.0
gene:TraesCS4D03G0173600	Chr4D	65002514	65007572	+	65005043	Chr4D	66681326	66686384	+	66683855	1.0	1.0
gene:TraesCS4D03G0173800	Chr4D	65008996	65013805	-	65011400	Chr4D	66687808	66692617	-	66690212	1.0	1.0
gene:TraesCS4D03G0174000	Chr4D	65068758	65071673	-	65070215	Chr4D	66747579	66750494	-	66749036	1.0	1.0
gene:TraesCS4D03G0174200	Chr4D	65080093	65082755	-	65081424	Chr4D	66758913	66761575	-	66760244	1.0	1.0
gene:TraesCS4D03G0174300	Chr4D	65170943	65184027	-	65177485	Chr4D	66849841	66862925	-	66856383	1.0	1.0
gene:TraesCS4D03G0174600	Chr4D	65189059	65194388	-	65191723	Chr4D	66867959	66873288	-	66870623	1.0	0.999
gene:TraesCS4D03G0174700	Chr4D	65531929	65533181	-	65532555	Chr4D	67209533	67210786	-	67210159	1.0	0.999
gene:TraesCS4D03G0174800	Chr4D	65537049	65539271	-	65538160	Chr4D	67214654	67216876	-	67215765	1.0	1.0
gene:TraesCS4D03G0175000	Chr4D	65574313	65583381	-	65578847	Chr4D	67250722	67259610	-	67255166	1.0	1.0
gene:TraesCS4D03G0175200	Chr4D	65583698	65589967	+	65586832	Chr4D	67259927	67266196	+	67263061	1.0	1.0
gene:TraesCS4D03G0176000	Chr4D	65635317	65635811	-	65635564	Chr4D	67311036	67311530	-	67311283	1.0	1.0
gene:TraesCS4D03G0176100	Chr4D	65636861	65638404	-	65637632	Chr4D	67312580	67314123	-	67313351	1.0	1.0
gene:TraesCS4D03G0176200	Chr4D	65639117	65643961	-	65641539	Chr4D	67314836	67319839	-	67317337	1.0	1.0
gene:TraesCS4D03G0177200	Chr4D	65991320	65999300	+	65995310	Chr4D	67665425	67673407	+	67669416	1.0	1.0
gene:TraesCS4D03G0177300	Chr4D	66036320	66038054	-	66037187	Chr4D	67710422	67712156	-	67711289	1.0	0.999
gene:TraesCS4D03G0177600	Chr4D	66319518	66321248	+	66320383	Chr4D	67992203	67993933	+	67993068	1.0	1.0
gene:TraesCS4D03G0178200	Chr4D	66393310	66395695	+	66394502	Chr4D	68065992	68068377	+	68067184	1.0	1.0
gene:TraesCS4D03G0178400	Chr4D	66396144	66398571	-	66397357	Chr4D	68068826	68071253	-	68070039	1.0	1.0
gene:TraesCS4D03G0178600	Chr4D	66399226	66399486	+	66399356	Chr4D	68071908	68072168	+	68072038	1.0	1.0
gene:TraesCS4D03G0178500	Chr4D	66398715	66406886	-	66402800	Chr4D	68071397	68079568	-	68075482	1.0	1.0
gene:TraesCS4D03G0178900	Chr4D	66745282	66755199	+	66750240	Chr4D	68416863	68426595	+	68421729	1.0	1.0
gene:TraesCS4D03G0179100	Chr4D	66759096	66764622	+	66761859	Chr4D	68430319	68435845	+	68433082	1.0	1.0
gene:TraesCS4D03G0179400	Chr4D	66774077	66781489	-	66777783	Chr4D	68445073	68452485	-	68448779	1.0	1.0
gene:TraesCS4D03G0179600	Chr4D	66966976	66974348	+	66970662	Chr4D	68636522	68643893	+	68640207	1.0	1.0
gene:TraesCS4D03G0179700	Chr4D	67027292	67028033	-	67027662	Chr4D	68696861	68697602	-	68697231	1.0	1.0
gene:TraesCS4D03G0179800	Chr4D	67047072	67050344	-	67048708	Chr4D	68716641	68719913	-	68718277	1.0	1.0
gene:TraesCS4D03G0180000	Chr4D	67240604	67241651	+	67241127	Chr4D	68909848	68910895	+	68910371	1.0	1.0
gene:TraesCS4D03G0180100	Chr4D	67395606	67396286	-	67395946	Chr4D	69064739	69065419	-	69065079	1.0	1.0
gene:TraesCS4D03G0180200	Chr4D	67572945	67577467	-	67575206	Chr4D	69241711	69246233	-	69243972	1.0	1.0
gene:TraesCS4D03G0180400	Chr4D	67696959	67697886	+	67697422	Chr4D	69365727	69366654	+	69366190	1.0	0.998
gene:TraesCS4D03G0180600	Chr4D	67732336	67733286	-	67732811	Chr4D	69401106	69402056	-	69401581	1.0	1.0
gene:TraesCS4D03G0181100	Chr4D	67782859	67783419	-	67783139	Chr4D	69451633	69452193	-	69451913	1.0	1.0
gene:TraesCS4D03G0181300	Chr4D	67788823	67791997	-	67790410	Chr4D	69457601	69460775	-	69459188	1.0	1.0
gene:TraesCS4D03G0181600	Chr4D	67916484	67922729	-	67919606	Chr4D	69585594	69591840	-	69588717	1.0	1.0
gene:TraesCS4D03G0181700	Chr4D	68244430	68255220	+	68249825	Chr4D	69922145	69932933	+	69927539	1.0	1.0
gene:TraesCS4D03G0181800	Chr4D	68506459	68507844	+	68507151	Chr4D	70183265	70184650	+	70183957	1.0	1.0
gene:TraesCS4D03G0182000	Chr4D	68872601	68878686	+	68875643	Chr4D	70548648	70554728	+	70551688	1.0	0.998
gene:TraesCS4D03G0182100	Chr4D	68917569	68935475	+	68926522	Chr4D	70593612	70611530	+	70602571	1.0	1.0
gene:TraesCS4D03G0182500	Chr4D	69109133	69114152	+	69111642	Chr4D	70783970	70789031	+	70786500	1.0	0.98
gene:TraesCS4D03G0182600	Chr4D	69157743	69161785	+	69159764	Chr4D	70832623	70836665	+	70834644	1.0	1.0
gene:TraesCS4D03G0182700	Chr4D	69206052	69206477	+	69206264	Chr4D	70880939	70881364	+	70881151	1.0	1.0
gene:TraesCS4D03G0182900	Chr4D	69257694	69260147	+	69258920	Chr4D	70934976	70937429	+	70936202	1.0	1.0
gene:TraesCS4D03G0183200	Chr4D	69575721	69578989	+	69577355	Chr4D	71251384	71254652	+	71253018	1.0	1.0
gene:TraesCS4D03G0183300	Chr4D	69657485	69658374	-	69657929	Chr4D	71333139	71334028	-	71333583	1.0	1.0
gene:TraesCS4D03G0183600	Chr4D	69692982	69701842	-	69697412	Chr4D	71368627	71377490	-	71373058	1.0	1.0
gene:TraesCS4D03G0184200	Chr4D	69839056	69870180	+	69854618	Chr4D	71514719	71545852	+	71530285	1.0	1.0
gene:TraesCS4D03G0184800	Chr4D	69924736	69936719	+	69930727	Chr4D	71600428	71612431	+	71606429	1.0	1.0
gene:TraesCS4D03G0185100	Chr4D	69982490	69984352	-	69983421	Chr4D	71658204	71660066	-	71659135	1.0	1.0
gene:TraesCS4D03G0185200	Chr4D	70086700	70089949	+	70088324	Chr4D	71762413	71765662	+	71764037	1.0	1.0
gene:TraesCS4D03G0185500	Chr4D	70094433	70096609	+	70095521	Chr4D	71770146	71772322	+	71771234	1.0	0.999
gene:TraesCS4D03G0185600	Chr4D	70118907	70121214	-	70120060	Chr4D	71794617	71796924	-	71795770	1.0	1.0
gene:TraesCS4D03G0186000	Chr4D	70286123	70290265	+	70288194	Chr4D	71961851	71965993	+	71963922	1.0	1.0
gene:TraesCS4D03G0186100	Chr4D	70557067	70560390	+	70558728	Chr4D	72232502	72235825	+	72234163	1.0	1.0
gene:TraesCS4D03G0186200	Chr4D	70664327	70677696	-	70671011	Chr4D	72339571	72352940	-	72346255	1.0	0.999
gene:TraesCS4D03G0186300	Chr4D	70775523	70776155	-	70775839	Chr4D	72450754	72451386	-	72451070	1.0	0.998
gene:TraesCS4D03G0186400	Chr4D	70781232	70782089	-	70781660	Chr4D	72456463	72457320	-	72456891	1.0	1.0
gene:TraesCS4D03G0186500	Chr4D	70789557	70797705	-	70793631	Chr4D	72464788	72472936	-	72468862	1.0	1.0
gene:TraesCS4D03G0186600	Chr4D	70797886	70800324	+	70799105	Chr4D	72473117	72475555	+	72474336	1.0	1.0
gene:TraesCS4D03G0186900	Chr4D	70953831	70954901	-	70954366	Chr4D	72627424	72628494	-	72627959	1.0	1.0
gene:TraesCS4D03G0187200	Chr4D	71123377	71125645	-	71124511	Chr4D	72796149	72798417	-	72797283	1.0	1.0
gene:TraesCS4D03G0187300	Chr4D	71434326	71440691	+	71437508	Chr4D	73107305	73113670	+	73110487	1.0	1.0
gene:TraesCS4D03G0187400	Chr4D	71450219	71452019	-	71451119	Chr4D	73123198	73124998	-	73124098	1.0	1.0
gene:TraesCS4D03G0187600	Chr4D	71743242	71746655	-	71744948	Chr4D	73415575	73418988	-	73417281	1.0	1.0
gene:TraesCS4D03G0188000	Chr4D	71869588	71870929	-	71870258	Chr4D	73541928	73543269	-	73542598	1.0	0.999
gene:TraesCS4D03G0188200	Chr4D	71979448	71979999	+	71979723	Chr4D	73651788	73652339	+	73652063	1.0	1.0
gene:TraesCS4D03G0188300	Chr4D	72269285	72270966	-	72270125	Chr4D	73941305	73942986	-	73942145	1.0	1.0
gene:TraesCS4D03G0188400	Chr4D	72272747	72280713	-	72276730	Chr4D	73944767	73952725	-	73948746	1.0	1.0
gene:TraesCS4D03G0189100	Chr4D	72678334	72682547	-	72680440	Chr4D	74348715	74352928	-	74350821	1.0	1.0
gene:TraesCS4D03G0190100	Chr4D	73109764	73121420	+	73115592	Chr4D	74779636	74791292	+	74785464	1.0	1.0
gene:TraesCS4D03G0190200	Chr4D	73256181	73256594	+	73256387	Chr4D	74924693	74925106	+	74924899	1.0	0.997
gene:TraesCS4D03G0190300	Chr4D	73349991	73353968	+	73351979	Chr4D	75018371	75022348	+	75020359	1.0	1.0
gene:TraesCS4D03G0190500	Chr4D	73649162	73650394	+	73649778	Chr4D	75317675	75318907	+	75318291	1.0	1.0
gene:TraesCS4D03G0190600	Chr4D	73659997	73665453	-	73662725	Chr4D	75328512	75333968	-	75331240	1.0	1.0
gene:TraesCS4D03G0190800	Chr4D	73788469	73807166	-	73797817	Chr4D	75456356	75475061	-	75465708	1.0	1.0
gene:TraesCS4D03G0190900	Chr4D	73823179	73827374	+	73825276	Chr4D	75491085	75495280	+	75493182	1.0	1.0
gene:TraesCS4D03G0191400	Chr4D	74399569	74401539	-	74400554	Chr4D	76066621	76068591	-	76067606	1.0	1.0
gene:TraesCS4D03G0191500	Chr4D	74421574	74424494	-	74423034	Chr4D	76088625	76091545	-	76090085	1.0	1.0
gene:TraesCS4D03G0191600	Chr4D	74426209	74428927	-	74427568	Chr4D	76093260	76095978	-	76094619	1.0	1.0
gene:TraesCS4D03G0191800	Chr4D	74508544	74511533	-	74510038	Chr4D	76175740	76178729	-	76177234	1.0	1.0
gene:TraesCS4D03G0192100	Chr4D	74525332	74527509	+	74526420	Chr4D	76192529	76194706	+	76193617	1.0	1.0
gene:TraesCS4D03G0192400	Chr4D	74589206	74590775	-	74589990	Chr4D	76256321	76257890	-	76257105	1.0	1.0
gene:TraesCS4D03G0192500	Chr4D	74777853	74778131	-	74777992	Chr4D	76439571	76439849	-	76439710	1.0	1.0
gene:TraesCS4D03G0192600	Chr4D	74781439	74782497	-	74781968	Chr4D	76443157	76444215	-	76443686	1.0	1.0
gene:TraesCS4D03G0192800	Chr4D	74784400	74786109	+	74785254	Chr4D	76446118	76447827	+	76446972	1.0	1.0
gene:TraesCS4D03G0193300	Chr4D	74794651	74797318	-	74795984	Chr4D	76456369	76459036	-	76457702	1.0	1.0
gene:TraesCS4D03G0193400	Chr4D	74798792	74804155	-	74801473	Chr4D	76460510	76465873	-	76463191	1.0	1.0
gene:TraesCS4D03G0193500	Chr4D	75034239	75034682	+	75034460	Chr4D	76695935	76696378	+	76696156	1.0	1.0
gene:TraesCS4D03G0193600	Chr4D	75036241	75041640	-	75038940	Chr4D	76697937	76703335	-	76700636	1.0	1.0
gene:TraesCS4D03G0193800	Chr4D	75471651	75478650	+	75475150	Chr4D	77130671	77137671	+	77134171	1.0	1.0
gene:TraesCS4D03G0193900	Chr4D	75478792	75480188	-	75479490	Chr4D	77137813	77139209	-	77138511	1.0	1.0
gene:TraesCS4D03G0194000	Chr4D	75655253	75659225	-	75657239	Chr4D	77313656	77317628	-	77315642	1.0	1.0
gene:TraesCS4D03G0194400	Chr4D	75691101	75699843	-	75695472	Chr4D	77349564	77358307	-	77353935	1.0	1.0
gene:TraesCS4D03G0194600	Chr4D	75815697	75817028	-	75816362	Chr4D	77473770	77475101	-	77474435	1.0	1.0
gene:TraesCS4D03G0194700	Chr4D	75925947	75934509	+	75930228	Chr4D	77576396	77584958	+	77580677	1.0	1.0
gene:TraesCS4D03G0195000	Chr4D	75978046	75980489	-	75979267	Chr4D	77628499	77630942	-	77629720	1.0	1.0
gene:TraesCS4D03G0195200	Chr4D	76200685	76208720	+	76204702	Chr4D	77850652	77858687	+	77854669	1.0	1.0
gene:TraesCS4D03G0195500	Chr4D	76209935	76212542	-	76211238	Chr4D	77859902	77862509	-	77861205	1.0	1.0
gene:TraesCS4D03G0195600	Chr4D	76441540	76443337	-	76442438	Chr4D	78090397	78092194	-	78091295	1.0	1.0
gene:TraesCS4D03G0195700	Chr4D	76446413	76448803	-	76447608	Chr4D	78095297	78097687	-	78096492	1.0	1.0
gene:TraesCS4D03G0196000	Chr4D	77026056	77026943	+	77026499	Chr4D	78672273	78673160	+	78672716	1.0	1.0
gene:TraesCS4D03G0196100	Chr4D	77030999	77034106	-	77032552	Chr4D	78677215	78680322	-	78678768	1.0	1.0
gene:TraesCS4D03G0196200	Chr4D	77045629	77047273	-	77046451	Chr4D	78691846	78693490	-	78692668	1.0	1.0
gene:TraesCS4D03G0196400	Chr4D	77254857	77257594	-	77256225	Chr4D	78900281	78903018	-	78901649	1.0	1.0
gene:TraesCS4D03G0196600	Chr4D	77438087	77439773	+	77438930	Chr4D	79082860	79084546	+	79083703	1.0	1.0
gene:TraesCS4D03G0197000	Chr4D	77446823	77449654	+	77448238	Chr4D	79091597	79094428	+	79093012	1.0	1.0
gene:TraesCS4D03G0197400	Chr4D	77462061	77463301	-	77462681	Chr4D	79106835	79108075	-	79107455	1.0	1.0
gene:TraesCS4D03G0197500	Chr4D	77540938	77542762	+	77541850	Chr4D	79185606	79187430	+	79186518	1.0	1.0
gene:TraesCS4D03G0197600	Chr4D	77544453	77547064	+	77545758	Chr4D	79189120	79191731	+	79190425	1.0	1.0
gene:TraesCS4D03G0197700	Chr4D	77547539	77550131	-	77548835	Chr4D	79192206	79194798	-	79193502	1.0	1.0
gene:TraesCS4D03G0197900	Chr4D	77694530	77698279	+	77696404	Chr4D	79338607	79342356	+	79340481	1.0	1.0
gene:TraesCS4D03G0198000	Chr4D	77699490	77709545	-	77704517	Chr4D	79343567	79353473	-	79348520	1.0	1.0
gene:TraesCS4D03G0198100	Chr4D	77713334	77717167	-	77715250	Chr4D	79357303	79361136	-	79359219	1.0	0.999
gene:TraesCS4D03G0198700	Chr4D	78326172	78326897	-	78326534	Chr4D	79964801	79965526	-	79965163	1.0	1.0
gene:TraesCS4D03G0198900	Chr4D	78788259	78791537	-	78789898	Chr4D	80426024	80429302	-	80427663	1.0	0.999
gene:TraesCS4D03G0199000	Chr4D	78853799	78854965	-	78854382	Chr4D	80491794	80492960	-	80492377	1.0	1.0
gene:TraesCS4D03G0199500	Chr4D	79150224	79150775	-	79150499	Chr4D	80786830	80787381	-	80787105	1.0	0.997
gene:TraesCS4D03G0199600	Chr4D	79198001	79199981	+	79198991	Chr4D	80834617	80836597	+	80835607	1.0	1.0
gene:TraesCS4D03G0199800	Chr4D	79212189	79213409	-	79212799	Chr4D	80848805	80850025	-	80849415	1.0	1.0
gene:TraesCS4D03G0199900	Chr4D	79253556	79254142	-	79253849	Chr4D	80890169	80890755	-	80890462	1.0	1.0
gene:TraesCS4D03G0200100	Chr4D	79427009	79427787	+	79427398	Chr4D	81063329	81064107	+	81063718	1.0	1.0
gene:TraesCS4D03G0200300	Chr4D	79626830	79637838	+	79632334	Chr4D	81263181	81274234	+	81268707	1.0	0.999
gene:TraesCS4D03G0200900	Chr4D	79680411	79687874	-	79684142	Chr4D	81316820	81324283	-	81320551	1.0	1.0
gene:TraesCS4D03G0201200	Chr4D	80113472	80122121	+	80117796	Chr4D	81748790	81757439	+	81753114	1.0	1.0
gene:TraesCS4D03G0201400	Chr4D	80553869	80559795	+	80556832	Chr4D	82185830	82191756	+	82188793	1.0	1.0
gene:TraesCS4D03G0201500	Chr4D	80558437	80559729	-	80559083	Chr4D	82190398	82191690	-	82191044	1.0	1.0
gene:TraesCS4D03G0201600	Chr4D	80633523	80634454	-	80633988	Chr4D	82265264	82266195	-	82265729	1.0	0.997
gene:TraesCS4D03G0202200	Chr4D	81245529	81248275	+	81246902	Chr4D	82875062	82877808	+	82876435	1.0	1.0
gene:TraesCS4D03G0202300	Chr4D	81292742	81297345	-	81295043	Chr4D	82922274	82926877	-	82924575	1.0	1.0
gene:TraesCS4D03G0202400	Chr4D	81382803	81393349	-	81388076	Chr4D	83012363	83022913	-	83017638	1.0	1.0
gene:TraesCS4D03G0202700	Chr4D	81729952	81737529	+	81733740	Chr4D	83359208	83366785	+	83362996	1.0	1.0
gene:TraesCS4D03G0203100	Chr4D	81798185	81800347	+	81799266	Chr4D	83427484	83429646	+	83428565	1.0	1.0
gene:TraesCS4D03G0203300	Chr4D	82063068	82064874	-	82063971	Chr4D	83692151	83693957	-	83693054	1.0	1.0
gene:TraesCS4D03G0203500	Chr4D	82305756	82308224	+	82306990	Chr4D	83932694	83935162	+	83933928	1.0	1.0
gene:TraesCS4D03G0203600	Chr4D	82311926	82312327	-	82312126	Chr4D	83938864	83939265	-	83939064	1.0	1.0
gene:TraesCS4D03G0203700	Chr4D	82315525	82316084	-	82315804	Chr4D	83942463	83943022	-	83942742	1.0	1.0
gene:TraesCS4D03G0203800	Chr4D	82316590	82320327	-	82318458	Chr4D	83943528	83947265	-	83945396	1.0	1.0
gene:TraesCS4D03G0203900	Chr4D	82369857	82372733	-	82371295	Chr4D	83996673	83999549	-	83998111	1.0	1.0
gene:TraesCS4D03G0204000	Chr4D	82373201	82378536	+	82375868	Chr4D	84000017	84005354	+	84002685	1.0	1.0
gene:TraesCS4D03G0204100	Chr4D	82383344	82385805	-	82384574	Chr4D	84010162	84012623	-	84011392	1.0	1.0
gene:TraesCS4D03G0204300	Chr4D	82411169	82421089	-	82416129	Chr4D	84038006	84047926	-	84042966	1.0	1.0
gene:TraesCS4D03G0205000	Chr4D	82690064	82696322	+	82693193	Chr4D	84316210	84322468	+	84319339	1.0	1.0
gene:TraesCS4D03G0205100	Chr4D	82693442	82697063	-	82695252	Chr4D	84319588	84323209	-	84321398	1.0	1.0
gene:TraesCS4D03G0205300	Chr4D	82845901	82849979	+	82847940	Chr4D	84472091	84476169	+	84474130	1.0	1.0
gene:TraesCS4D03G0205500	Chr4D	82859702	82861546	-	82860624	Chr4D	84485892	84487736	-	84486814	1.0	1.0
gene:TraesCS4D03G0205600	Chr4D	82896810	82897712	-	82897261	Chr4D	84530771	84531673	-	84531222	1.0	1.0
gene:TraesCS4D03G0205900	Chr4D	82964515	82965042	+	82964778	Chr4D	84598463	84598990	+	84598726	1.0	1.0
gene:TraesCS4D03G0206100	Chr4D	83120513	83127421	+	83123967	Chr4D	84753445	84760353	+	84756899	1.0	1.0
gene:TraesCS4D03G0206200	Chr4D	83127197	83128395	-	83127796	Chr4D	84760129	84761327	-	84760728	1.0	1.0
gene:TraesCS4D03G0206300	Chr4D	83134880	83135829	-	83135354	Chr4D	84767814	84768763	-	84768288	1.0	1.0
gene:TraesCS4D03G0206600	Chr4D	83215133	83215939	-	83215536	Chr4D	84848068	84848874	-	84848471	1.0	1.0
gene:TraesCS4D03G0206700	Chr4D	83220229	83226522	-	83223375	Chr4D	84852965	84859258	-	84856111	1.0	1.0
gene:TraesCS4D03G0207000	Chr4D	83253566	83254637	+	83254101	Chr4D	84886159	84887230	+	84886694	1.0	0.996
gene:TraesCS4D03G0207200	Chr4D	83261562	83265401	-	83263481	Chr4D	84894140	84897979	-	84896059	1.0	1.0
gene:TraesCS4D03G0207600	Chr4D	83528075	83532371	+	83530223	Chr4D	85160724	85165015	+	85162869	1.0	1.0
gene:TraesCS4D03G0207700	Chr4D	83532338	83548954	-	83540646	Chr4D	85164982	85181597	-	85173289	1.0	1.0
gene:TraesCS4D03G0207800	Chr4D	83667315	83672691	+	83670003	Chr4D	85299973	85305349	+	85302661	1.0	1.0
gene:TraesCS4D03G0207900	Chr4D	83674315	83676995	-	83675655	Chr4D	85306973	85309653	-	85308313	1.0	1.0
gene:TraesCS4D03G0208500	Chr4D	84244583	84265590	-	84255086	Chr4D	85876194	85897201	-	85886697	1.0	1.0
gene:TraesCS4D03G0208600	Chr4D	84563808	84564846	-	84564327	Chr4D	86194784	86195822	-	86195303	1.0	1.0
gene:TraesCS4D03G0208800	Chr4D	84659918	84665921	+	84662919	Chr4D	86290888	86296891	+	86293889	1.0	1.0
gene:TraesCS4D03G0209000	Chr4D	84667510	84670551	+	84669030	Chr4D	86298480	86301521	+	86300000	1.0	1.0
gene:TraesCS4D03G0209200	Chr4D	84682651	84687788	+	84685219	Chr4D	86313621	86318752	+	86316186	1.0	1.0
gene:TraesCS4D03G0209300	Chr4D	84692270	84694313	+	84693291	Chr4D	86323234	86325277	+	86324255	1.0	1.0
gene:TraesCS4D03G0209600	Chr4D	84933464	84937157	-	84935310	Chr4D	86563699	86567392	-	86565545	1.0	1.0
gene:TraesCS4D03G0209700	Chr4D	84990218	84993147	-	84991682	Chr4D	86620451	86623403	-	86621927	1.0	1.0
gene:TraesCS4D03G0209800	Chr4D	85148058	85150046	-	85149052	Chr4D	86778274	86780262	-	86779268	1.0	1.0
gene:TraesCS4D03G0210100	Chr4D	85162710	85165896	-	85164303	Chr4D	86792928	86796114	-	86794521	1.0	1.0
gene:TraesCS4D03G0210200	Chr4D	85175606	85176793	+	85176199	Chr4D	86805820	86807007	+	86806413	1.0	1.0
gene:TraesCS4D03G0210500	Chr4D	85179261	85180446	+	85179853	Chr4D	86809475	86810660	+	86810067	1.0	1.0
