gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS3A03G0159800	Chr3A	45024854	45027899	-	45026376	Chr3A	44017230	44020275	-	44018752	1.0	1.0
gene:TraesCS3A03G0160100	Chr3A	45033895	45034158	-	45034026	Chr3A	44026270	44026533	-	44026401	1.0	1.0
gene:TraesCS3A03G0160300	Chr3A	45342294	45344980	+	45343637	Chr3A	44334129	44336815	+	44335472	1.0	0.998
gene:TraesCS3A03G0160900	Chr3A	45382169	45383192	-	45382680	Chr3A	44381074	44382097	-	44381585	1.0	0.997
gene:TraesCS3A03G0161100	Chr3A	45425103	45425980	-	45425541	Chr3A	44423793	44424670	-	44424231	1.0	1.0
gene:TraesCS3A03G0161200	Chr3A	45815998	45820109	-	45818053	Chr3A	44814728	44818839	-	44816783	1.0	1.0
gene:TraesCS3A03G0161300	Chr3A	45821642	45825059	-	45823350	Chr3A	44820372	44823789	-	44822080	1.0	1.0
gene:TraesCS3A03G0161400	Chr3A	45844557	45855831	+	45850194	Chr3A	44842402	44853684	+	44848043	1.0	0.997
gene:TraesCS3A03G0161600	Chr3A	46027406	46028688	+	46028047	Chr3A	45012675	45013957	+	45013316	1.0	0.997
gene:TraesCS3A03G0161700	Chr3A	46182888	46189362	-	46186125	Chr3A	45161221	45167694	-	45164457	0.999	0.999
gene:TraesCS3A03G0162100	Chr3A	46257789	46260754	-	46259271	Chr3A	45235467	45238432	-	45236949	1.0	1.0
gene:TraesCS3A03G0162400	Chr3A	46273957	46278221	-	46276089	Chr3A	45250051	45254315	-	45252183	1.0	1.0
gene:TraesCS3A03G0162700	Chr3A	46459398	46461145	-	46460271	Chr3A	45434161	45435920	-	45435040	1.0	1.0
gene:TraesCS3A03G0162900	Chr3A	46556428	46566999	-	46561713	Chr3A	45529849	45540196	-	45535022	1.0	1.0
gene:TraesCS3A03G0163100	Chr3A	46603194	46606611	-	46604902	Chr3A	45575804	45579221	-	45577512	1.0	1.0
gene:TraesCS3A03G0163200	Chr3A	46847985	46851534	-	46849759	Chr3A	45819035	45822586	-	45820810	1.0	1.0
gene:TraesCS3A03G0163500	Chr3A	46954680	46957138	+	46955909	Chr3A	45925788	45928246	+	45927017	1.0	1.0
gene:TraesCS3A03G0163700	Chr3A	46963329	46965174	+	46964251	Chr3A	45934434	45936279	+	45935356	1.0	1.0
gene:TraesCS3A03G0163900	Chr3A	46970764	46972610	-	46971687	Chr3A	45941874	45943720	-	45942797	1.0	1.0
gene:TraesCS3A03G0164300	Chr3A	46992496	46993594	-	46993045	Chr3A	45963609	45964707	-	45964158	1.0	1.0
gene:TraesCS3A03G0164400	Chr3A	46999376	47004670	-	47002023	Chr3A	45970489	45975783	-	45973136	1.0	1.0
gene:TraesCS3A03G0164600	Chr3A	47101229	47107401	-	47104315	Chr3A	46072228	46078400	-	46075314	1.0	1.0
gene:TraesCS3A03G0164700	Chr3A	47117214	47120787	-	47119000	Chr3A	46088244	46091817	-	46090030	1.0	1.0
gene:TraesCS3A03G0164800	Chr3A	47217433	47221493	+	47219463	Chr3A	46189014	46193074	+	46191044	1.0	1.0
gene:TraesCS3A03G0164900	Chr3A	47221698	47224313	+	47223005	Chr3A	46193279	46195894	+	46194586	1.0	1.0
gene:TraesCS3A03G0165100	Chr3A	47232053	47232487	+	47232270	Chr3A	46203634	46204068	+	46203851	1.0	1.0
gene:TraesCS3A03G0165200	Chr3A	47255010	47257054	+	47256032	Chr3A	46226378	46228422	+	46227400	1.0	1.0
gene:TraesCS3A03G0165300	Chr3A	47258123	47261019	-	47259571	Chr3A	46229491	46232387	-	46230939	1.0	1.0
gene:TraesCS3A03G0165500	Chr3A	47373395	47378022	+	47375708	Chr3A	46344264	46348890	+	46346577	1.0	1.0
gene:TraesCS3A03G0165600	Chr3A	47380616	47384092	+	47382354	Chr3A	46351484	46354960	+	46353222	1.0	1.0
gene:TraesCS3A03G0165700	Chr3A	47424140	47427620	+	47425880	Chr3A	46395006	46398486	+	46396746	1.0	1.0
gene:TraesCS3A03G0165800	Chr3A	47433999	47434409	+	47434204	Chr3A	46404869	46405279	+	46405074	1.0	1.0
gene:TraesCS3A03G0166000	Chr3A	47435255	47436026	-	47435640	Chr3A	46406125	46406896	-	46406510	1.0	1.0
gene:TraesCS3A03G0166100	Chr3A	47450871	47451658	+	47451264	Chr3A	46421745	46422532	+	46422138	1.0	1.0
gene:TraesCS3A03G0166300	Chr3A	47453120	47454079	+	47453599	Chr3A	46423994	46424953	+	46424473	1.0	1.0
gene:TraesCS3A03G0166400	Chr3A	47470037	47471089	+	47470563	Chr3A	46440914	46441966	+	46441440	1.0	1.0
gene:TraesCS3A03G0166500	Chr3A	47631964	47635465	+	47633714	Chr3A	46602822	46606323	+	46604572	1.0	1.0
gene:TraesCS3A03G0166600	Chr3A	47645945	47656719	+	47651332	Chr3A	46616814	46627591	+	46622202	1.0	1.0
gene:TraesCS3A03G0166800	Chr3A	47662003	47666330	+	47664166	Chr3A	46632875	46637202	+	46635038	1.0	1.0
gene:TraesCS3A03G0166900	Chr3A	47668458	47669342	-	47668900	Chr3A	46639330	46640214	-	46639772	1.0	1.0
gene:TraesCS3A03G0167300	Chr3A	47875561	47880480	+	47878020	Chr3A	46838190	46843109	+	46840649	1.0	1.0
gene:TraesCS3A03G0167400	Chr3A	47908012	47913527	+	47910769	Chr3A	46870638	46876153	+	46873395	1.0	1.0
gene:TraesCS3A03G0168300	Chr3A	48203888	48207527	+	48205707	Chr3A	47206618	47210257	+	47208437	1.0	1.0
gene:TraesCS3A03G0168400	Chr3A	48207803	48216680	-	48212241	Chr3A	47210533	47219451	-	47214992	1.0	0.999
gene:TraesCS3A03G0168600	Chr3A	48228832	48233138	+	48230985	Chr3A	47231612	47235918	+	47233765	1.0	1.0
gene:TraesCS3A03G0169300	Chr3A	49038032	49038693	-	49038362	Chr3A	48024179	48024840	-	48024509	1.0	1.0
gene:TraesCS3A03G0170100	Chr3A	49846517	49850860	+	49848688	Chr3A	48839791	48844134	+	48841962	1.0	1.0
gene:TraesCS3A03G0170300	Chr3A	49872400	49874748	-	49873574	Chr3A	48865671	48868019	-	48866845	1.0	1.0
gene:TraesCS3A03G0171400	Chr3A	50337472	50339837	+	50338654	Chr3A	49330138	49332503	+	49331320	1.0	1.0
gene:TraesCS3A03G0171500	Chr3A	50344532	50348558	-	50346545	Chr3A	49336851	49340877	-	49338864	1.0	1.0
gene:TraesCS3A03G0171900	Chr3A	50727202	50730093	-	50728647	Chr3A	49718137	49721028	-	49719582	1.0	1.0
gene:TraesCS3A03G0172000	Chr3A	50744129	50746589	-	50745359	Chr3A	49735068	49737528	-	49736298	1.0	1.0
gene:TraesCS3A03G0172100	Chr3A	50797583	50797831	+	50797707	Chr3A	49788543	49788791	+	49788667	1.0	0.995
gene:TraesCS3A03G0172200	Chr3A	50907173	50908978	-	50908075	Chr3A	49898136	49899941	-	49899038	1.0	1.0
gene:TraesCS3A03G0172500	Chr3A	50999239	51001345	-	51000292	Chr3A	49990407	49992513	-	49991460	1.0	1.0
gene:TraesCS3A03G0172600	Chr3A	51080373	51080767	+	51080570	Chr3A	50071545	50071939	+	50071742	1.0	1.0
gene:TraesCS3A03G0172700	Chr3A	51086325	51088347	-	51087336	Chr3A	50077497	50079519	-	50078508	1.0	1.0
gene:TraesCS3A03G0172800	Chr3A	51107082	51111961	-	51109521	Chr3A	50098295	50103176	-	50100735	1.0	0.998
gene:TraesCS3A03G0172900	Chr3A	51178365	51181555	+	51179960	Chr3A	50169582	50172772	+	50171177	1.0	1.0
gene:TraesCS3A03G0173000	Chr3A	51248173	51251797	+	51249985	Chr3A	50239409	50243033	+	50241221	1.0	1.0
gene:TraesCS3A03G0173100	Chr3A	51249721	51256076	-	51252898	Chr3A	50240957	50247312	-	50244134	1.0	1.0
gene:TraesCS3A03G0173200	Chr3A	51256356	51261420	-	51258888	Chr3A	50247592	50252656	-	50250124	1.0	1.0
gene:TraesCS3A03G0173900	Chr3A	51295853	51297275	+	51296564	Chr3A	50288897	50290319	+	50289608	1.0	1.0
gene:TraesCS3A03G0174000	Chr3A	51311715	51321811	-	51316763	Chr3A	50304776	50314872	-	50309824	1.0	1.0
gene:TraesCS3A03G0174500	Chr3A	51638547	51650315	+	51644431	Chr3A	50630885	50642653	+	50636769	1.0	1.0
gene:TraesCS3A03G0174600	Chr3A	51739108	51741571	+	51740339	Chr3A	50731470	50733933	+	50732701	1.0	1.0
gene:TraesCS3A03G0174700	Chr3A	51758766	51761123	+	51759944	Chr3A	50751115	50753472	+	50752293	1.0	1.0
gene:TraesCS3A03G0174900	Chr3A	51765621	51766541	-	51766081	Chr3A	50757970	50758890	-	50758430	1.0	1.0
gene:TraesCS3A03G0175600	Chr3A	52051899	52052187	+	52052043	Chr3A	51043893	51044181	+	51044037	1.0	1.0
gene:TraesCS3A03G0175900	Chr3A	52105150	52108426	-	52106788	Chr3A	51097162	51100434	-	51098798	1.0	1.0
gene:TraesCS3A03G0176000	Chr3A	52123033	52130495	-	52126764	Chr3A	51115067	51122529	-	51118798	1.0	1.0
gene:TraesCS3A03G0176200	Chr3A	52164863	52165274	-	52165068	Chr3A	51156893	51157304	-	51157098	1.0	1.0
gene:TraesCS3A03G0177700	Chr3A	52269987	52270377	+	52270182	Chr3A	51262015	51262405	+	51262210	1.0	1.0
gene:TraesCS3A03G0178000	Chr3A	52271314	52272066	+	52271690	Chr3A	51263342	51264094	+	51263718	1.0	1.0
gene:TraesCS3A03G0178800	Chr3A	52300324	52303116	-	52301720	Chr3A	51292354	51295146	-	51293750	1.0	1.0
gene:TraesCS3A03G0179200	Chr3A	52558065	52559045	-	52558555	Chr3A	51549815	51550795	-	51550305	1.0	1.0
gene:TraesCS3A03G0179800	Chr3A	52697510	52701937	-	52699723	Chr3A	51689029	51693456	-	51691242	1.0	1.0
gene:TraesCS3A03G0179900	Chr3A	52725714	52726539	-	52726126	Chr3A	51717239	51718064	-	51717651	1.0	1.0
gene:TraesCS3A03G0180000	Chr3A	52768750	52771126	-	52769938	Chr3A	51760384	51762760	-	51761572	1.0	1.0
gene:TraesCS3A03G0180100	Chr3A	52796659	52797164	-	52796911	Chr3A	51788290	51788795	-	51788542	1.0	1.0
gene:TraesCS3A03G0180300	Chr3A	52807462	52809664	+	52808563	Chr3A	51798903	51801105	+	51800004	1.0	1.0
gene:TraesCS3A03G0180500	Chr3A	52897828	52903939	-	52900883	Chr3A	51889015	51895126	-	51892070	1.0	0.998
gene:TraesCS3A03G0180600	Chr3A	52904428	52905031	-	52904729	Chr3A	51895615	51896218	-	51895916	1.0	1.0
gene:TraesCS3A03G0180700	Chr3A	52905599	52908739	-	52907169	Chr3A	51896786	51899926	-	51898356	1.0	1.0
gene:TraesCS3A03G0180800	Chr3A	52937527	52942244	+	52939885	Chr3A	51974591	51979277	+	51976934	1.0	0.999
gene:TraesCS3A03G0181000	Chr3A	53028318	53033855	+	53031086	Chr3A	52019150	52024991	+	52022070	1.0	1.0
gene:TraesCS3A03G0181200	Chr3A	53074149	53079987	+	53077068	Chr3A	52065288	52071111	+	52068199	1.0	0.999
gene:TraesCS3A03G0181900	Chr3A	53334595	53338202	+	53336398	Chr3A	52373314	52376921	+	52375117	1.0	0.994
gene:TraesCS3A03G0182200	Chr3A	53481085	53486287	-	53483686	Chr3A	52518608	52523810	-	52521209	1.0	0.999
gene:TraesCS3A03G0182300	Chr3A	53501962	53503729	+	53502845	Chr3A	52539486	52541253	+	52540369	1.0	0.999
gene:TraesCS3A03G0182500	Chr3A	53507593	53509786	-	53508689	Chr3A	52545121	52547314	-	52546217	1.0	1.0
gene:TraesCS3A03G0182600	Chr3A	53513611	53515357	+	53514484	Chr3A	52551139	52552885	+	52552012	1.0	1.0
gene:TraesCS3A03G0182700	Chr3A	53515779	53520366	-	53518072	Chr3A	52553309	52557896	-	52555602	1.0	1.0
gene:TraesCS3A03G0183300	Chr3A	53554352	53555031	-	53554691	Chr3A	52591887	52592566	-	52592226	1.0	1.0
gene:TraesCS3A03G0183400	Chr3A	53590796	53591978	-	53591387	Chr3A	52628340	52629522	-	52628931	1.0	1.0
gene:TraesCS3A03G0183700	Chr3A	53620924	53622989	-	53621956	Chr3A	52658469	52660534	-	52659501	1.0	0.999
gene:TraesCS3A03G0183800	Chr3A	53629784	53632368	-	53631076	Chr3A	52667329	52669913	-	52668621	1.0	1.0
gene:TraesCS3A03G0183900	Chr3A	53639746	53642294	-	53641020	Chr3A	52676284	52678832	-	52677558	1.0	1.0
gene:TraesCS3A03G0184100	Chr3A	53711390	53713437	-	53712413	Chr3A	52747985	52750032	-	52749008	1.0	1.0
gene:TraesCS3A03G0184200	Chr3A	53850135	53852647	-	53851391	Chr3A	52885931	52888443	-	52887187	1.0	0.998
gene:TraesCS3A03G0184500	Chr3A	53855642	53858010	+	53856826	Chr3A	52891438	52893806	+	52892622	1.0	1.0
gene:TraesCS3A03G0184600	Chr3A	53862922	53863482	+	53863202	Chr3A	52898723	52899283	+	52899003	1.0	1.0
gene:TraesCS3A03G0184800	Chr3A	53864888	53865106	+	53864997	Chr3A	52900689	52900907	+	52900798	1.0	1.0
gene:TraesCS3A03G0184900	Chr3A	53865367	53869578	-	53867472	Chr3A	52901168	52905379	-	52903273	1.0	1.0
gene:TraesCS3A03G0185000	Chr3A	54034712	54037603	+	54036157	Chr3A	53070495	53073386	+	53071940	1.0	1.0
gene:TraesCS3A03G0185400	Chr3A	54119432	54121088	-	54120260	Chr3A	53155016	53156672	-	53155844	1.0	1.0
gene:TraesCS3A03G0185600	Chr3A	54125374	54129208	-	54127291	Chr3A	53160958	53164792	-	53162875	1.0	0.999
gene:TraesCS3A03G0185900	Chr3A	54529706	54530903	-	54530304	Chr3A	53563085	53564282	-	53563683	1.0	1.0
gene:TraesCS3A03G0186600	Chr3A	54581392	54582602	-	54581997	Chr3A	53614771	53615981	-	53615376	1.0	1.0
gene:TraesCS3A03G0186800	Chr3A	54622389	54623336	-	54622862	Chr3A	53655821	53656768	-	53656294	1.0	1.0
gene:TraesCS3A03G0187500	Chr3A	54762199	54766400	-	54764299	Chr3A	53795636	53799826	-	53797731	1.0	1.0
gene:TraesCS3A03G0187700	Chr3A	54948296	54951510	+	54949903	Chr3A	53981169	53984383	+	53982776	1.0	1.0
gene:TraesCS3A03G0187800	Chr3A	54950984	54953005	-	54951994	Chr3A	53983857	53985878	-	53984867	1.0	1.0
gene:TraesCS3A03G0187900	Chr3A	54954594	54956724	-	54955659	Chr3A	53987260	53989390	-	53988325	1.0	1.0
gene:TraesCS3A03G0188000	Chr3A	54959524	54962352	-	54960938	Chr3A	53992190	53995018	-	53993604	1.0	1.0
gene:TraesCS3A03G0188100	Chr3A	55097423	55099455	+	55098439	Chr3A	54128773	54130805	+	54129789	1.0	0.999
gene:TraesCS3A03G0188400	Chr3A	55167686	55168980	-	55168333	Chr3A	54199034	54200328	-	54199681	1.0	1.0
gene:TraesCS3A03G0188500	Chr3A	55171321	55172356	-	55171838	Chr3A	54202669	54203704	-	54203186	1.0	1.0
gene:TraesCS3A03G0188600	Chr3A	55176395	55178857	-	55177626	Chr3A	54207742	54210204	-	54208973	1.0	1.0
gene:TraesCS3A03G0189000	Chr3A	55231758	55237293	-	55234525	Chr3A	54262536	54268071	-	54265303	1.0	0.999
gene:TraesCS3A03G0189400	Chr3A	55324120	55329094	+	55326607	Chr3A	54354937	54359911	+	54357424	1.0	1.0
gene:TraesCS3A03G0189600	Chr3A	55328580	55332808	-	55330694	Chr3A	54359397	54363625	-	54361511	1.0	1.0
gene:TraesCS3A03G0189800	Chr3A	55338364	55342372	-	55340368	Chr3A	54368780	54372788	-	54370784	1.0	1.0
gene:TraesCS3A03G0190200	Chr3A	55378764	55380648	-	55379706	Chr3A	54408990	54410874	-	54409932	1.0	1.0
gene:TraesCS3A03G0190400	Chr3A	55516568	55548928	+	55532748	Chr3A	54546470	54578235	+	54562352	1.0	1.0
gene:TraesCS3A03G0191500	Chr3A	55776806	55777642	+	55777224	Chr3A	54802764	54803600	+	54803182	1.0	1.0
gene:TraesCS3A03G0191600	Chr3A	55794863	55798394	-	55796628	Chr3A	54820878	54824409	-	54822643	1.0	1.0
gene:TraesCS3A03G0191900	Chr3A	55851155	55855331	-	55853243	Chr3A	54876646	54880822	-	54878734	1.0	1.0
gene:TraesCS3A03G0192000	Chr3A	56127254	56129308	-	56128281	Chr3A	55141751	55143805	-	55142778	1.0	1.0
gene:TraesCS3A03G0192200	Chr3A	56137336	56140588	+	56138962	Chr3A	55151833	55155085	+	55153459	1.0	1.0
gene:TraesCS3A03G0192400	Chr3A	56144159	56144995	-	56144577	Chr3A	55158656	55159492	-	55159074	1.0	0.998
gene:TraesCS3A03G0192500	Chr3A	56158930	56161839	+	56160384	Chr3A	55169815	55172724	+	55171269	1.0	0.997
gene:TraesCS3A03G0192600	Chr3A	56164438	56165185	+	56164811	Chr3A	55175323	55176073	+	55175698	1.0	0.99
gene:TraesCS3A03G0192700	Chr3A	56262378	56262710	+	56262544	Chr3A	55227362	55227694	+	55227528	1.0	0.969
gene:TraesCS3A03G0192800	Chr3A	56554235	56561261	+	56557748	Chr3A	55452728	55459939	+	55456333	1.0	0.999
gene:TraesCS3A03G0192900	Chr3A	56562034	56566150	-	56564092	Chr3A	55460697	55464779	-	55462738	0.983	0.981
gene:TraesCS3A03G0193000	Chr3A	56636295	56639356	-	56637825	Chr3A	55525652	55528711	-	55527181	0.999	0.996
gene:TraesCS3A03G0193100	Chr3A	56640326	56646860	-	56643593	Chr3A	55529654	55536188	-	55532921	1.0	0.998
gene:TraesCS3A03G0193200	Chr3A	56647079	56650804	-	56648941	Chr3A	55536407	55540133	-	55538270	1.0	0.995
gene:TraesCS3A03G0193400	Chr3A	56809706	56810352	-	56810029	Chr3A	55685461	55686105	-	55685783	0.996	0.979
gene:TraesCS3A03G0193500	Chr3A	56810625	56811994	-	56811309	Chr3A	55686378	55687746	-	55687062	0.999	0.995
gene:TraesCS3A03G0193700	Chr3A	56816065	56818677	+	56817371	Chr3A	55690797	55693423	+	55692110	1.0	0.988
gene:TraesCS3A03G0193800	Chr3A	56818399	56822068	-	56820233	Chr3A	55693131	55696813	-	55694972	1.0	0.991
gene:TraesCS3A03G0193900	Chr3A	56829394	56830170	+	56829782	Chr3A	55710943	55711719	+	55711331	1.0	0.998
gene:TraesCS3A03G0194100	Chr3A	57005345	57006601	+	57005973	Chr3A	55897417	55898673	+	55898045	1.0	0.999
gene:TraesCS3A03G0194200	Chr3A	57081581	57089667	+	57085624	Chr3A	55984122	55992312	+	55988217	1.0	0.967
gene:TraesCS3A03G0194300	Chr3A	57147161	57147865	+	57147513	Chr3A	56029505	56030209	+	56029857	1.0	1.0
gene:TraesCS3A03G0194700	Chr3A	57173747	57175663	+	57174705	Chr3A	56046223	56048140	+	56047181	1.0	0.995
gene:TraesCS3A03G0194800	Chr3A	57175873	57177002	+	57176437	Chr3A	56048350	56049479	+	56048914	1.0	0.997
gene:TraesCS3A03G0195200	Chr3A	57187065	57187268	+	57187166	Chr3A	56062569	56062772	+	56062670	1.0	0.99
gene:TraesCS3A03G0195300	Chr3A	57189785	57189988	+	57189886	Chr3A	56065290	56065493	+	56065391	1.0	0.985
gene:TraesCS3A03G0195400	Chr3A	57260554	57260757	+	57260655	Chr3A	56206034	56206237	+	56206135	1.0	1.0
gene:TraesCS3A03G0195500	Chr3A	57263423	57263626	+	57263524	Chr3A	56208889	56209092	+	56208990	1.0	0.985
gene:TraesCS3A03G0195600	Chr3A	57268322	57268525	+	57268423	Chr3A	56213791	56213994	+	56213892	1.0	0.995
gene:TraesCS3A03G0195700	Chr3A	57356869	57357072	+	57356970	Chr3A	56302038	56302241	+	56302139	1.0	1.0
gene:TraesCS3A03G0196000	Chr3A	57420797	57421252	-	57421024	Chr3A	56445628	56446083	-	56445855	1.0	0.991
gene:TraesCS3A03G0196100	Chr3A	57424812	57434875	-	57429843	Chr3A	56449745	56459633	-	56454689	1.0	0.993
gene:TraesCS3A03G0196200	Chr3A	57498251	57506714	+	57502482	Chr3A	56547681	56556144	+	56551912	1.0	0.999
gene:TraesCS3A03G0196400	Chr3A	57561129	57561807	+	57561468	Chr3A	56610598	56611276	+	56610937	1.0	1.0
gene:TraesCS3A03G0196500	Chr3A	57565393	57571371	+	57568382	Chr3A	56614861	56620839	+	56617850	1.0	1.0
gene:TraesCS3A03G0196900	Chr3A	57601913	57607176	+	57604544	Chr3A	56643940	56649201	+	56646570	1.0	1.0
gene:TraesCS3A03G0197100	Chr3A	57626006	57626935	-	57626470	Chr3A	56668729	56669658	-	56669193	1.0	1.0
gene:TraesCS3A03G0197300	Chr3A	57636623	57637547	-	57637085	Chr3A	56679349	56680273	-	56679811	1.0	0.998
gene:TraesCS3A03G0197500	Chr3A	57654029	57656733	-	57655381	Chr3A	56696767	56699483	-	56698125	1.0	1.0
gene:TraesCS3A03G0197600	Chr3A	57671023	57675032	+	57673027	Chr3A	56713755	56717764	+	56715759	1.0	0.999
gene:TraesCS3A03G0197900	Chr3A	57688056	57696267	+	57692161	Chr3A	56730789	56739000	+	56734894	1.0	1.0
gene:TraesCS3A03G0198000	Chr3A	57784292	57788204	+	57786248	Chr3A	56827038	56830950	+	56828994	1.0	1.0
gene:TraesCS3A03G0198600	Chr3A	57887446	57888823	+	57888134	Chr3A	56930228	56931605	+	56930916	1.0	0.998
gene:TraesCS3A03G0199000	Chr3A	57920080	57922816	+	57921448	Chr3A	56962875	56965611	+	56964243	1.0	1.0
gene:TraesCS3A03G0199200	Chr3A	57964513	57966990	+	57965751	Chr3A	57007314	57009791	+	57008552	1.0	1.0
gene:TraesCS3A03G0200000	Chr3A	58014042	58017362	-	58015702	Chr3A	57056854	57060174	-	57058514	1.0	0.999
gene:TraesCS3A03G0200200	Chr3A	58105240	58107119	-	58106179	Chr3A	57147805	57149684	-	57148744	1.0	1.0
gene:TraesCS3A03G0200300	Chr3A	58118513	58120326	-	58119419	Chr3A	57161089	57162907	-	57161998	1.0	1.0
gene:TraesCS3A03G0200600	Chr3A	58177014	58180205	+	58178609	Chr3A	57225280	57228471	+	57226875	1.0	0.998
gene:TraesCS3A03G0201000	Chr3A	58206577	58212070	+	58209323	Chr3A	57254313	57259777	+	57257045	0.993	0.993
gene:TraesCS3A03G0201100	Chr3A	58215351	58215650	+	58215500	Chr3A	57263045	57263344	+	57263194	1.0	1.0
gene:TraesCS3A03G0201600	Chr3A	58258102	58262169	-	58260135	Chr3A	57305795	57309862	-	57307828	1.0	1.0
gene:TraesCS3A03G0201700	Chr3A	58262375	58265122	+	58263748	Chr3A	57310068	57312815	+	57311441	1.0	0.982
gene:TraesCS3A03G0201800	Chr3A	58266932	58273405	+	58270168	Chr3A	57314679	57321141	+	57317910	1.0	0.999
gene:TraesCS3A03G0201900	Chr3A	58275258	58285203	+	58280230	Chr3A	57322994	57332936	+	57327965	1.0	1.0
gene:TraesCS3A03G0202000	Chr3A	58289234	58294183	-	58291708	Chr3A	57336966	57341915	-	57339440	1.0	1.0
gene:TraesCS3A03G0202200	Chr3A	58296337	58298615	-	58297476	Chr3A	57344069	57346347	-	57345208	1.0	1.0
gene:TraesCS3A03G0202300	Chr3A	58298744	58299750	-	58299247	Chr3A	57346476	57347482	-	57346979	1.0	1.0
gene:TraesCS3A03G0202400	Chr3A	58300675	58304303	-	58302489	Chr3A	57348407	57352035	-	57350221	1.0	1.0
gene:TraesCS3A03G0202500	Chr3A	58305559	58308381	+	58306970	Chr3A	57353291	57356113	+	57354702	1.0	1.0
gene:TraesCS3A03G0202700	Chr3A	58345337	58349958	-	58347647	Chr3A	57393069	57397690	-	57395379	1.0	1.0
gene:TraesCS3A03G0202900	Chr3A	58359991	58361996	-	58360993	Chr3A	57407727	57409732	-	57408729	1.0	1.0
gene:TraesCS3A03G0204100	Chr3A	58470584	58470981	-	58470782	Chr3A	57517761	57518158	-	57517959	1.0	0.995
gene:TraesCS3A03G0204500	Chr3A	58859592	58860349	+	58859970	Chr3A	57905190	57905947	+	57905568	1.0	1.0
gene:TraesCS3A03G0204900	Chr3A	59073720	59077892	-	59075806	Chr3A	58118991	58123160	-	58121075	0.998	0.998
gene:TraesCS3A03G0205100	Chr3A	59224553	59227664	-	59226108	Chr3A	58269789	58272900	-	58271344	1.0	1.0
gene:TraesCS3A03G0205600	Chr3A	59314749	59319312	+	59317030	Chr3A	58347444	58352007	+	58349725	1.0	1.0
gene:TraesCS3A03G0205700	Chr3A	59809064	59820690	+	59814877	Chr3A	58841597	58853223	+	58847410	1.0	1.0
gene:TraesCS3A03G0206000	Chr3A	59890788	59904688	+	59897738	Chr3A	58923212	58937111	+	58930161	1.0	1.0
gene:TraesCS3A03G0206100	Chr3A	59913120	59915018	+	59914069	Chr3A	58946259	58948157	+	58947208	1.0	1.0
gene:TraesCS3A03G0206500	Chr3A	60186823	60189201	+	60188012	Chr3A	59219829	59222207	+	59221018	1.0	0.998
gene:TraesCS3A03G0206600	Chr3A	60203138	60204486	-	60203812	Chr3A	59236144	59237492	-	59236818	1.0	1.0
gene:TraesCS3A03G0206800	Chr3A	60334505	60335715	-	60335110	Chr3A	59378719	59379929	-	59379324	1.0	0.999
gene:TraesCS3A03G0206900	Chr3A	60385260	60386505	-	60385882	Chr3A	59429334	59430543	-	59429938	0.968	0.968
gene:TraesCS3A03G0207000	Chr3A	60408396	60409407	-	60408901	Chr3A	59452428	59453439	-	59452933	1.0	1.0
gene:TraesCS3A03G0207500	Chr3A	60572964	60574475	+	60573719	Chr3A	59617029	59618540	+	59617784	1.0	1.0
gene:TraesCS3A03G0207800	Chr3A	60580008	60580586	+	60580297	Chr3A	59624073	59624651	+	59624362	1.0	1.0
gene:TraesCS3A03G0207900	Chr3A	60583679	60584437	+	60584058	Chr3A	59627748	59628506	+	59628127	1.0	1.0
gene:TraesCS3A03G0208500	Chr3A	60622103	60622826	+	60622464	Chr3A	59666221	59666944	+	59666582	1.0	1.0
gene:TraesCS3A03G0208600	Chr3A	60630580	60631320	+	60630950	Chr3A	59674703	59675443	+	59675073	1.0	1.0
gene:TraesCS3A03G0208800	Chr3A	60676176	60677363	+	60676769	Chr3A	59720404	59721591	+	59720997	1.0	1.0
gene:TraesCS3A03G0209000	Chr3A	60811846	60812082	-	60811964	Chr3A	59856088	59856324	-	59856206	1.0	1.0
gene:TraesCS3A03G0209100	Chr3A	60818963	60820811	-	60819887	Chr3A	59863178	59865026	-	59864102	1.0	1.0
gene:TraesCS3A03G0209200	Chr3A	60824611	60829969	-	60827290	Chr3A	59868825	59874183	-	59871504	1.0	1.0
gene:TraesCS3A03G0209300	Chr3A	60849286	60850930	+	60850108	Chr3A	59893500	59895144	+	59894322	1.0	1.0
gene:TraesCS3A03G0209500	Chr3A	60879241	60881889	-	60880565	Chr3A	59923265	59925913	-	59924589	1.0	1.0
gene:TraesCS3A03G0209600	Chr3A	60882424	60883465	+	60882944	Chr3A	59926448	59927489	+	59926968	1.0	1.0
gene:TraesCS3A03G0209700	Chr3A	60884397	60889547	-	60886972	Chr3A	59928421	59938609	-	59933515	1.0	1.0
gene:TraesCS3A03G0209900	Chr3A	61001724	61003497	+	61002610	Chr3A	60038911	60040684	+	60039797	1.0	1.0
gene:TraesCS3A03G0210000	Chr3A	61020044	61023886	-	61021965	Chr3A	60057231	60061073	-	60059152	1.0	1.0
gene:TraesCS3A03G0210100	Chr3A	61054296	61058190	-	61056243	Chr3A	60091488	60095382	-	60093435	1.0	0.999
