gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS1D03G0280200	Chr1D	117156800	117157149	+	117156974	Chr1D	117158544	117158893	+	117158718	1.0	1.0
gene:TraesCS1D03G0280900	Chr1D	117225782	117229933	+	117227857	Chr1D	117235008	117239159	+	117237083	1.0	0.997
gene:TraesCS1D03G0281000	Chr1D	117233733	117234228	+	117233980	Chr1D	117242960	117243455	+	117243207	1.0	1.0
gene:TraesCS1D03G0281600	Chr1D	117384909	117385256	-	117385082	Chr1D	117393428	117393775	-	117393601	1.0	1.0
gene:TraesCS1D03G0281900	Chr1D	117425456	117431583	-	117428519	Chr1D	117433987	117440114	-	117437050	1.0	1.0
gene:TraesCS1D03G0282000	Chr1D	117435803	117437607	-	117436705	Chr1D	117444337	117446141	-	117445239	1.0	1.0
gene:TraesCS1D03G0282100	Chr1D	117462014	117463549	-	117462781	Chr1D	117470547	117472082	-	117471314	1.0	1.0
gene:TraesCS1D03G0282300	Chr1D	117714066	117715115	-	117714590	Chr1D	117722018	117723067	-	117722542	1.0	1.0
gene:TraesCS1D03G0282400	Chr1D	117715908	117717758	+	117716833	Chr1D	117723860	117725710	+	117724785	1.0	1.0
gene:TraesCS1D03G0283300	Chr1D	118432026	118436002	+	118434014	Chr1D	118435548	118439524	+	118437536	1.0	1.0
gene:TraesCS1D03G0283400	Chr1D	118632665	118633541	-	118633103	Chr1D	118634892	118635768	-	118635330	1.0	1.0
gene:TraesCS1D03G0283500	Chr1D	118636381	118639640	-	118638010	Chr1D	118638608	118641866	-	118640237	1.0	1.0
gene:TraesCS1D03G0283700	Chr1D	118641321	118643699	-	118642510	Chr1D	118643209	118645587	-	118644398	1.0	1.0
gene:TraesCS1D03G0283800	Chr1D	119066475	119069036	-	119067755	Chr1D	119067174	119069735	-	119068454	1.0	1.0
gene:TraesCS1D03G0283900	Chr1D	119511573	119515280	+	119513426	Chr1D	119512345	119516052	+	119514198	1.0	1.0
gene:TraesCS1D03G0284200	Chr1D	119605218	119607438	+	119606328	Chr1D	119605994	119608214	+	119607104	1.0	1.0
gene:TraesCS1D03G0284800	Chr1D	119833074	119835329	+	119834201	Chr1D	119833870	119836125	+	119834997	1.0	1.0
gene:TraesCS1D03G0284900	Chr1D	120002909	120003462	+	120003185	Chr1D	120003703	120004256	+	120003979	1.0	1.0
gene:TraesCS1D03G0285000	Chr1D	120468846	120470942	-	120469894	Chr1D	120468973	120471069	-	120470021	1.0	0.999
gene:TraesCS1D03G0285500	Chr1D	121576399	121578459	+	121577429	Chr1D	121561154	121563214	+	121562184	1.0	1.0
gene:TraesCS1D03G0285600	Chr1D	121868993	121870184	+	121869588	Chr1D	121853810	121855001	+	121854405	1.0	1.0
gene:TraesCS1D03G0285900	Chr1D	121949531	121953434	-	121951482	Chr1D	121934354	121938257	-	121936305	1.0	1.0
gene:TraesCS1D03G0286000	Chr1D	121991704	121992877	-	121992290	Chr1D	121976527	121977700	-	121977113	1.0	1.0
gene:TraesCS1D03G0286200	Chr1D	122072759	122074408	-	122073583	Chr1D	122057606	122059255	-	122058430	1.0	1.0
gene:TraesCS1D03G0286700	Chr1D	122367782	122375447	-	122371614	Chr1D	122351925	122359590	-	122355757	1.0	0.998
gene:TraesCS1D03G0286800	Chr1D	122464574	122467015	-	122465794	Chr1D	122448738	122451179	-	122449958	1.0	1.0
gene:TraesCS1D03G0286900	Chr1D	123071980	123087091	+	123079535	Chr1D	123052207	123067324	+	123059765	1.0	1.0
gene:TraesCS1D03G0287100	Chr1D	123101671	123103329	-	123102500	Chr1D	123081901	123083559	-	123082730	1.0	1.0
gene:TraesCS1D03G0287300	Chr1D	123589617	123594926	+	123592271	Chr1D	123569251	123574560	+	123571905	1.0	1.0
gene:TraesCS1D03G0287900	Chr1D	124187327	124194783	+	124191055	Chr1D	124163276	124170291	+	124166783	1.0	1.0
gene:TraesCS1D03G0288000	Chr1D	124288280	124290083	+	124289181	Chr1D	124263501	124265304	+	124264402	1.0	1.0
gene:TraesCS1D03G0288100	Chr1D	124290991	124294210	-	124292600	Chr1D	124266212	124269431	-	124267821	1.0	1.0
gene:TraesCS1D03G0288200	Chr1D	124360286	124361047	+	124360666	Chr1D	124335509	124336270	+	124335889	1.0	1.0
gene:TraesCS1D03G0288300	Chr1D	124447370	124454719	-	124451044	Chr1D	124422606	124429955	-	124426280	1.0	1.0
gene:TraesCS1D03G0288400	Chr1D	124454854	124457909	-	124456381	Chr1D	124430090	124433145	-	124431617	1.0	1.0
gene:TraesCS1D03G0288500	Chr1D	124668629	124675732	+	124672180	Chr1D	124643192	124650295	+	124646743	1.0	1.0
gene:TraesCS1D03G0289200	Chr1D	125585089	125592543	+	125588816	Chr1D	125545023	125552477	+	125548750	1.0	1.0
gene:TraesCS1D03G0289300	Chr1D	125592939	125595386	+	125594162	Chr1D	125552873	125555320	+	125554096	1.0	1.0
gene:TraesCS1D03G0289400	Chr1D	125815328	125821148	+	125818238	Chr1D	125770665	125776485	+	125773575	1.0	1.0
gene:TraesCS1D03G0290200	Chr1D	125946772	125947356	-	125947064	Chr1D	125901510	125902094	-	125901802	1.0	1.0
gene:TraesCS1D03G0290300	Chr1D	126149610	126162652	-	126156131	Chr1D	126102351	126115127	-	126108739	1.0	1.0
gene:TraesCS1D03G0291200	Chr1D	126743408	126745033	-	126744220	Chr1D	126693181	126694806	-	126693993	1.0	1.0
gene:TraesCS1D03G0291400	Chr1D	126745353	126748118	-	126746735	Chr1D	126695126	126697891	-	126696508	1.0	1.0
gene:TraesCS1D03G0291600	Chr1D	127292680	127323889	+	127308284	Chr1D	127241586	127272806	+	127257196	1.0	0.999
gene:TraesCS1D03G0292200	Chr1D	127538402	127542524	+	127540463	Chr1D	127486638	127490760	+	127488699	1.0	1.0
gene:TraesCS1D03G0292800	Chr1D	127880013	127882294	-	127881153	Chr1D	127828228	127830509	-	127829368	1.0	1.0
gene:TraesCS1D03G0293000	Chr1D	128044597	128057383	-	128050990	Chr1D	127992588	128005374	-	127998981	1.0	0.998
gene:TraesCS1D03G0293600	Chr1D	128796110	128797819	+	128796964	Chr1D	128740573	128742282	+	128741427	1.0	1.0
gene:TraesCS1D03G0293700	Chr1D	128802196	128805111	+	128803653	Chr1D	128746656	128749576	+	128748116	1.0	0.995
gene:TraesCS1D03G0294000	Chr1D	128837562	128841426	-	128839494	Chr1D	128782032	128785896	-	128783964	1.0	1.0
gene:TraesCS1D03G0294300	Chr1D	129443644	129446652	+	129445148	Chr1D	129386128	129389136	+	129387632	1.0	1.0
gene:TraesCS1D03G0294500	Chr1D	129643078	129647601	-	129645339	Chr1D	129585486	129590009	-	129587747	1.0	1.0
gene:TraesCS1D03G0294700	Chr1D	129942645	129943236	+	129942940	Chr1D	129882404	129882995	+	129882699	1.0	1.0
gene:TraesCS1D03G0295400	Chr1D	130192852	130203611	-	130198231	Chr1D	130121197	130131706	-	130126451	1.0	1.0
gene:TraesCS1D03G0295500	Chr1D	130492322	130503497	+	130497909	Chr1D	130420443	130431618	+	130426030	1.0	1.0
gene:TraesCS1D03G0296000	Chr1D	130922129	130930260	-	130926194	Chr1D	130851467	130859598	-	130855532	1.0	1.0
gene:TraesCS1D03G0296200	Chr1D	131493834	131522511	+	131508172	Chr1D	131422706	131451483	+	131437094	0.997	0.997
gene:TraesCS1D03G0296800	Chr1D	131662360	131665963	+	131664161	Chr1D	131591385	131594988	+	131593186	1.0	1.0
gene:TraesCS1D03G0297100	Chr1D	133280660	133291115	+	133285887	Chr1D	133204638	133215093	+	133209865	1.0	1.0
gene:TraesCS1D03G0297200	Chr1D	133608276	133615233	+	133611754	Chr1D	133530524	133537292	+	133533908	1.0	1.0
gene:TraesCS1D03G0297500	Chr1D	134143174	134148640	+	134145907	Chr1D	134062626	134068089	+	134065357	1.0	1.0
gene:TraesCS1D03G0297700	Chr1D	134285239	134290026	+	134287632	Chr1D	134204102	134208889	+	134206495	1.0	1.0
gene:TraesCS1D03G0297900	Chr1D	134409978	134410625	-	134410301	Chr1D	134328871	134329518	-	134329194	1.0	1.0
gene:TraesCS1D03G0298400	Chr1D	135201366	135208932	+	135205149	Chr1D	135113203	135120787	+	135116995	1.0	0.998
gene:TraesCS1D03G0298700	Chr1D	135846186	135853790	-	135849988	Chr1D	135801303	135808906	-	135805104	1.0	0.999
gene:TraesCS1D03G0298800	Chr1D	136550251	136556256	+	136553253	Chr1D	136505349	136511354	+	136508351	1.0	1.0
gene:TraesCS1D03G0298900	Chr1D	136931283	136942336	+	136936809	Chr1D	136876543	136887596	+	136882069	1.0	0.999
gene:TraesCS1D03G0299200	Chr1D	137661163	137665552	+	137663357	Chr1D	137601730	137606119	+	137603924	1.0	1.0
gene:TraesCS1D03G0299300	Chr1D	137667876	137669798	+	137668837	Chr1D	137608443	137610365	+	137609404	1.0	1.0
gene:TraesCS1D03G0299600	Chr1D	138370096	138370641	+	138370368	Chr1D	138312265	138312810	+	138312537	1.0	1.0
gene:TraesCS1D03G0300000	Chr1D	138700651	138701688	+	138701169	Chr1D	138640719	138641756	+	138641237	1.0	1.0
gene:TraesCS1D03G0300400	Chr1D	139922518	139924867	-	139923692	Chr1D	139853643	139855992	-	139854817	1.0	1.0
gene:TraesCS1D03G0300500	Chr1D	140036835	140047038	+	140041936	Chr1D	139967887	139977766	+	139972826	1.0	0.999
gene:TraesCS1D03G0301000	Chr1D	140401508	140401777	+	140401642	Chr1D	140329105	140329374	+	140329239	1.0	1.0
gene:TraesCS1D03G0301100	Chr1D	140403995	140407282	-	140405638	Chr1D	140331331	140334618	-	140332974	1.0	1.0
gene:TraesCS1D03G0301200	Chr1D	140408441	140413214	-	140410827	Chr1D	140335777	140340550	-	140338163	1.0	1.0
gene:TraesCS1D03G0301500	Chr1D	140605474	140615013	-	140610243	Chr1D	140534086	140543624	-	140538855	1.0	1.0
gene:TraesCS1D03G0301800	Chr1D	140935939	140938941	-	140937440	Chr1D	140863340	140866342	-	140864841	1.0	0.999
gene:TraesCS1D03G0302100	Chr1D	141172470	141177986	+	141175228	Chr1D	141098460	141103976	+	141101218	1.0	1.0
gene:TraesCS1D03G0302600	Chr1D	141238750	141246904	+	141242827	Chr1D	141164735	141172893	+	141168814	1.0	1.0
gene:TraesCS1D03G0302700	Chr1D	141313469	141316370	+	141314919	Chr1D	141239462	141242363	+	141240912	1.0	1.0
gene:TraesCS1D03G0303200	Chr1D	141749731	141752229	-	141750980	Chr1D	141673251	141675749	-	141674500	1.0	1.0
gene:TraesCS1D03G0303600	Chr1D	142109977	142114826	+	142112401	Chr1D	142030504	142035353	+	142032928	1.0	1.0
gene:TraesCS1D03G0303800	Chr1D	142493801	142494756	-	142494278	Chr1D	142405528	142406483	-	142406005	1.0	0.998
gene:TraesCS1D03G0303900	Chr1D	142501100	142507735	-	142504417	Chr1D	142412814	142419449	-	142416131	1.0	1.0
gene:TraesCS1D03G0304100	Chr1D	142868311	142869387	-	142868849	Chr1D	142779858	142780934	-	142780396	1.0	1.0
gene:TraesCS1D03G0304200	Chr1D	142942436	142944807	+	142943621	Chr1D	142854114	142856485	+	142855299	1.0	1.0
gene:TraesCS1D03G0304300	Chr1D	143007754	143015242	-	143011498	Chr1D	142919301	142926586	-	142922943	1.0	1.0
gene:TraesCS1D03G0304500	Chr1D	143018488	143019018	-	143018753	Chr1D	142929884	142930414	-	142930149	1.0	1.0
gene:TraesCS1D03G0304600	Chr1D	143478094	143485822	+	143481958	Chr1D	143385794	143393525	+	143389659	1.0	1.0
gene:TraesCS1D03G0304900	Chr1D	143743323	143744171	-	143743747	Chr1D	143650260	143651108	-	143650684	1.0	1.0
gene:TraesCS1D03G0305100	Chr1D	144164923	144173920	-	144169421	Chr1D	144071427	144080424	-	144075925	1.0	1.0
gene:TraesCS1D03G0305200	Chr1D	144225359	144228197	+	144226778	Chr1D	144131698	144134536	+	144133117	1.0	1.0
gene:TraesCS1D03G0307100	Chr1D	144495370	144498684	+	144497027	Chr1D	144396937	144400251	+	144398594	1.0	1.0
gene:TraesCS1D03G0307200	Chr1D	144654934	144660725	-	144657829	Chr1D	144554812	144560607	-	144557709	1.0	1.0
gene:TraesCS1D03G0307500	Chr1D	144846800	144847087	+	144846943	Chr1D	144746581	144746868	+	144746724	1.0	1.0
gene:TraesCS1D03G0307600	Chr1D	144848094	144849665	-	144848879	Chr1D	144747875	144749446	-	144748660	1.0	1.0
gene:TraesCS1D03G0307900	Chr1D	144890547	144892663	+	144891605	Chr1D	144790329	144792445	+	144791387	1.0	1.0
gene:TraesCS1D03G0308100	Chr1D	144894070	144896461	-	144895265	Chr1D	144793852	144796243	-	144795047	1.0	1.0
gene:TraesCS1D03G0308200	Chr1D	145094912	145098901	-	145096906	Chr1D	144994709	144998698	-	144996703	1.0	1.0
gene:TraesCS1D03G0308400	Chr1D	145283439	145290632	-	145287035	Chr1D	145183086	145190067	-	145186576	1.0	0.999
gene:TraesCS1D03G0308500	Chr1D	145597979	145601949	+	145599964	Chr1D	145497416	145501386	+	145499401	1.0	1.0
gene:TraesCS1D03G0308900	Chr1D	146058177	146063108	-	146060642	Chr1D	145956131	145961062	-	145958596	1.0	1.0
gene:TraesCS1D03G0309000	Chr1D	146115970	146117105	+	146116537	Chr1D	146013963	146015098	+	146014530	1.0	1.0
gene:TraesCS1D03G0309100	Chr1D	146189340	146193906	+	146191623	Chr1D	146087326	146091892	+	146089609	1.0	1.0
gene:TraesCS1D03G0309200	Chr1D	146194318	146197746	-	146196032	Chr1D	146092304	146095732	-	146094018	1.0	1.0
gene:TraesCS1D03G0309600	Chr1D	146205323	146205815	-	146205569	Chr1D	146103310	146103802	-	146103556	1.0	1.0
gene:TraesCS1D03G0309800	Chr1D	146250606	146253914	+	146252260	Chr1D	146148592	146151900	+	146150246	1.0	1.0
gene:TraesCS1D03G0309900	Chr1D	146261778	146267820	+	146264799	Chr1D	146159442	146165484	+	146162463	1.0	1.0
gene:TraesCS1D03G0310100	Chr1D	146269423	146270197	+	146269810	Chr1D	146167087	146167861	+	146167474	1.0	1.0
gene:TraesCS1D03G0310800	Chr1D	146296632	146298356	+	146297494	Chr1D	146193765	146195524	+	146194644	1.0	0.975
gene:TraesCS1D03G0310700	Chr1D	146292318	146304945	-	146298631	Chr1D	146189451	146201685	-	146195568	1.0	1.0
gene:TraesCS1D03G0311000	Chr1D	146373165	146374089	-	146373627	Chr1D	146269208	146270132	-	146269670	1.0	1.0
gene:TraesCS1D03G0311200	Chr1D	146881104	146891140	+	146886122	Chr1D	146768514	146778562	+	146773538	1.0	0.999
gene:TraesCS1D03G0313200	Chr1D	147241722	147243556	-	147242639	Chr1D	147129283	147131117	-	147130200	1.0	1.0
gene:TraesCS1D03G0313400	Chr1D	147613077	147613794	-	147613435	Chr1D	147500815	147501532	-	147501173	1.0	1.0
gene:TraesCS1D03G0314100	Chr1D	148863447	148871906	+	148867676	Chr1D	148745302	148753761	+	148749531	1.0	1.0
gene:TraesCS1D03G0314400	Chr1D	149409837	149411499	+	149410668	Chr1D	149289798	149291460	+	149290629	1.0	1.0
gene:TraesCS1D03G0315300	Chr1D	150812253	150814855	+	150813554	Chr1D	150685266	150687868	+	150686567	1.0	0.997
gene:TraesCS1D03G0315600	Chr1D	151570227	151601447	-	151585837	Chr1D	151443196	151474423	-	151458809	1.0	1.0
gene:TraesCS1D03G0316300	Chr1D	152549861	152560496	+	152555178	Chr1D	152412999	152423634	+	152418316	1.0	1.0
gene:TraesCS1D03G0316600	Chr1D	153837159	153859828	-	153848493	Chr1D	153646837	153669552	-	153658194	1.0	1.0
gene:TraesCS1D03G0317200	Chr1D	155524561	155525197	+	155524879	Chr1D	155339621	155340257	+	155339939	1.0	1.0
gene:TraesCS1D03G0318000	Chr1D	156656267	156667553	+	156661910	Chr1D	156470512	156481798	+	156476155	1.0	1.0
gene:TraesCS1D03G0318200	Chr1D	156895660	156910897	+	156903278	Chr1D	156709541	156724564	+	156717052	1.0	0.999
gene:TraesCS1D03G0318700	Chr1D	158227937	158231301	-	158229619	Chr1D	158026353	158029717	-	158028035	1.0	1.0
gene:TraesCS1D03G0318900	Chr1D	158613584	158619907	+	158616745	Chr1D	158419303	158425632	+	158422467	1.0	1.0
gene:TraesCS1D03G0319000	Chr1D	158620567	158622323	-	158621445	Chr1D	158426292	158428048	-	158427170	1.0	1.0
gene:TraesCS1D03G0319500	Chr1D	158807983	158810506	-	158809244	Chr1D	158613072	158615595	-	158614333	1.0	1.0
gene:TraesCS1D03G0319800	Chr1D	158888061	158894049	-	158891055	Chr1D	158693151	158698374	-	158695762	1.0	1.0
gene:TraesCS1D03G0320000	Chr1D	158999793	159018023	+	159008908	Chr1D	158802529	158820765	+	158811647	1.0	0.998
gene:TraesCS1D03G0320300	Chr1D	159169075	159174109	-	159171592	Chr1D	158970758	158975792	-	158973275	1.0	1.0
gene:TraesCS1D03G0320600	Chr1D	159657057	159657676	+	159657366	Chr1D	159455021	159455640	+	159455330	1.0	1.0
gene:TraesCS1D03G0321600	Chr1D	160603147	160603512	+	160603329	Chr1D	160404031	160404396	+	160404213	1.0	1.0
gene:TraesCS1D03G0322000	Chr1D	160967645	160989257	-	160978451	Chr1D	160766887	160788603	-	160777745	1.0	1.0
gene:TraesCS1D03G0322500	Chr1D	162015246	162020365	+	162017805	Chr1D	161836013	161841131	+	161838572	1.0	1.0
gene:TraesCS1D03G0322900	Chr1D	162809952	162813395	+	162811673	Chr1D	162601763	162605206	+	162603484	1.0	1.0
gene:TraesCS1D03G0323000	Chr1D	162813531	162832453	-	162822992	Chr1D	162605342	162624232	-	162614787	1.0	1.0
gene:TraesCS1D03G0324000	Chr1D	163395389	163395907	+	163395648	Chr1D	163179088	163179606	+	163179347	1.0	1.0
gene:TraesCS1D03G0324300	Chr1D	163435579	163438179	-	163436879	Chr1D	163219261	163221861	-	163220561	1.0	1.0
gene:TraesCS1D03G0324800	Chr1D	163797748	163800218	-	163798983	Chr1D	163581228	163583698	-	163582463	1.0	1.0
gene:TraesCS1D03G0325400	Chr1D	164939851	164955012	+	164947431	Chr1D	164721552	164736713	+	164729132	1.0	0.997
gene:TraesCS1D03G0326100	Chr1D	165106228	165107478	+	165106853	Chr1D	164887036	164888286	+	164887661	1.0	0.998
gene:TraesCS1D03G0326400	Chr1D	165525318	165538385	+	165531851	Chr1D	165304334	165317401	+	165310867	1.0	1.0
gene:TraesCS1D03G0326600	Chr1D	166014468	166019109	+	166016788	Chr1D	165792747	165797388	+	165795067	1.0	1.0
gene:TraesCS1D03G0327000	Chr1D	166301455	166312763	-	166307109	Chr1D	166079483	166090791	-	166085137	1.0	1.0
gene:TraesCS1D03G0328100	Chr1D	167299151	167326875	-	167313013	Chr1D	167076992	167104718	-	167090855	1.0	1.0
gene:TraesCS1D03G0329400	Chr1D	168048129	168048659	+	168048394	Chr1D	167821443	167821973	+	167821708	1.0	1.0
gene:TraesCS1D03G0330200	Chr1D	168076332	168077208	+	168076770	Chr1D	167849647	167850523	+	167850085	1.0	1.0
gene:TraesCS1D03G0330900	Chr1D	168345476	168349185	-	168347330	Chr1D	168118846	168122555	-	168120700	1.0	1.0
gene:TraesCS1D03G0331700	Chr1D	169689131	169714018	-	169701574	Chr1D	169460895	169485789	-	169473342	0.999	0.999
gene:TraesCS1D03G0332800	Chr1D	171652838	171654304	+	171653571	Chr1D	171427392	171428858	+	171428125	1.0	1.0
gene:TraesCS1D03G0332900	Chr1D	171911609	171922031	-	171916820	Chr1D	171686239	171696667	-	171691453	1.0	1.0
gene:TraesCS1D03G0335400	Chr1D	176977340	176980140	-	176978740	Chr1D	173628081	173630881	-	173629481	1.0	1.0
gene:TraesCS1D03G0336300	Chr1D	177663665	177668663	-	177666164	Chr1D	174303041	174308039	-	174305540	1.0	1.0
gene:TraesCS1D03G0336700	Chr1D	178681258	178687636	+	178684447	Chr1D	175313123	175319534	+	175316328	1.0	1.0
gene:TraesCS1D03G0337100	Chr1D	179070175	179070351	-	179070263	Chr1D	175699977	175700153	-	175700065	1.0	1.0
gene:TraesCS1D03G0337200	Chr1D	179070411	179070665	-	179070538	Chr1D	175700213	175700467	-	175700340	1.0	1.0
gene:TraesCS1D03G0337400	Chr1D	179073141	179073510	+	179073325	Chr1D	175702943	175703312	+	175703127	1.0	1.0
gene:TraesCS1D03G0337600	Chr1D	179208746	179217614	+	179213180	Chr1D	175838548	175847416	+	175842982	1.0	1.0
gene:TraesCS1D03G0337900	Chr1D	179243973	179256800	-	179250386	Chr1D	175873776	175886342	-	175880059	1.0	1.0
gene:TraesCS1D03G0338300	Chr1D	179775153	179786656	+	179780904	Chr1D	176404204	176415249	+	176409726	1.0	1.0
gene:TraesCS1D03G0338600	Chr1D	181295114	181312910	+	181304012	Chr1D	177938521	177955763	+	177947142	1.0	1.0
gene:TraesCS1D03G0338800	Chr1D	181519200	181519370	+	181519285	Chr1D	178160776	178160946	+	178160861	1.0	1.0
gene:TraesCS1D03G0339100	Chr1D	181683737	181684157	-	181683947	Chr1D	178324911	178325331	-	178325121	1.0	1.0
gene:TraesCS1D03G0339400	Chr1D	182279676	182282115	+	182280895	Chr1D	178918823	178921262	+	178920042	1.0	1.0
gene:TraesCS1D03G0339700	Chr1D	182980989	183014743	-	182997866	Chr1D	179614631	179648390	-	179631510	1.0	1.0
gene:TraesCS1D03G0342000	Chr1D	183670517	183692056	+	183681286	Chr1D	180297039	180318591	+	180307815	1.0	1.0
gene:TraesCS1D03G0342500	Chr1D	184448754	184461158	+	184454956	Chr1D	181086394	181098807	+	181092600	1.0	1.0
gene:TraesCS1D03G0342700	Chr1D	184850599	184871956	-	184861277	Chr1D	181488357	181509716	-	181499036	1.0	1.0
gene:TraesCS1D03G0343000	Chr1D	185396725	185397338	+	185397031	Chr1D	182033852	182034465	+	182034158	1.0	1.0
gene:TraesCS1D03G0343400	Chr1D	185488649	185493863	+	185491256	Chr1D	182125803	182131017	+	182128410	1.0	1.0
gene:TraesCS1D03G0344500	Chr1D	185829785	185844398	-	185837091	Chr1D	182466897	182481511	-	182474204	1.0	1.0
gene:TraesCS1D03G0344600	Chr1D	187268321	187273488	+	187270904	Chr1D	183904332	183909499	+	183906915	1.0	1.0
gene:TraesCS1D03G0344800	Chr1D	187859953	187868342	+	187864147	Chr1D	184493406	184501795	+	184497600	1.0	1.0
gene:TraesCS1D03G0345200	Chr1D	188555262	188555691	+	188555476	Chr1D	185181309	185181738	+	185181523	1.0	1.0
gene:TraesCS1D03G0345300	Chr1D	188555736	188555993	+	188555864	Chr1D	185181783	185182040	+	185181911	1.0	1.0
gene:TraesCS1D03G0345400	Chr1D	188562637	188562955	+	188562796	Chr1D	185188683	185189001	+	185188842	1.0	1.0
gene:TraesCS1D03G0346300	Chr1D	188589469	188590515	-	188589992	Chr1D	185215529	185216575	-	185216052	1.0	1.0
gene:TraesCS1D03G0346500	Chr1D	188801811	188809111	+	188805461	Chr1D	185427879	185435179	+	185431529	1.0	1.0
gene:TraesCS1D03G0347300	Chr1D	190594842	190595460	+	190595151	Chr1D	187226267	187226885	+	187226576	1.0	0.995
gene:TraesCS1D03G0347700	Chr1D	191124997	191128099	+	191126548	Chr1D	187756357	187759162	+	187757759	1.0	1.0
gene:TraesCS1D03G0347800	Chr1D	191238206	191242671	-	191240438	Chr1D	187861045	187865510	-	187863277	1.0	1.0
gene:TraesCS1D03G0347900	Chr1D	191247089	191253146	-	191250117	Chr1D	187869931	187875988	-	187872959	1.0	1.0
gene:TraesCS1D03G0348800	Chr1D	192433783	192449319	+	192441551	Chr1D	189050593	189066136	+	189058364	1.0	1.0
gene:TraesCS1D03G0349000	Chr1D	192449670	192450663	+	192450166	Chr1D	189066487	189067480	+	189066983	1.0	1.0
gene:TraesCS1D03G0349200	Chr1D	192493922	192495204	+	192494563	Chr1D	189110711	189111993	+	189111352	1.0	1.0
gene:TraesCS1D03G0349300	Chr1D	192667490	192669475	+	192668482	Chr1D	189283151	189285136	+	189284143	1.0	1.0
gene:TraesCS1D03G0349400	Chr1D	192670105	192671999	-	192671052	Chr1D	189285766	189287660	-	189286713	1.0	1.0
gene:TraesCS1D03G0349700	Chr1D	193258212	193262527	+	193260369	Chr1D	189871782	189876097	+	189873939	1.0	1.0
gene:TraesCS1D03G0349800	Chr1D	193262001	193263983	-	193262992	Chr1D	189875571	189877553	-	189876562	1.0	1.0
gene:TraesCS1D03G0350000	Chr1D	193264246	193265379	+	193264812	Chr1D	189877816	189878949	+	189878382	1.0	1.0
gene:TraesCS1D03G0350300	Chr1D	193543835	193544164	+	193543999	Chr1D	190157303	190157632	+	190157467	1.0	1.0
gene:TraesCS1D03G0350400	Chr1D	193543888	193567567	-	193555727	Chr1D	190157356	190181048	-	190169202	1.0	0.999
gene:TraesCS1D03G0351300	Chr1D	194269722	194279104	-	194274413	Chr1D	190883048	190892430	-	190887739	1.0	1.0
gene:TraesCS1D03G0351400	Chr1D	194508078	194509325	+	194508701	Chr1D	191120105	191121352	+	191120728	1.0	1.0
gene:TraesCS1D03G0351500	Chr1D	194566366	194573036	-	194569701	Chr1D	191178407	191185077	-	191181742	1.0	1.0
gene:TraesCS1D03G0351700	Chr1D	194634146	194636044	+	194635095	Chr1D	191246193	191248091	+	191247142	1.0	1.0
gene:TraesCS1D03G0351900	Chr1D	195317454	195335768	+	195326611	Chr1D	191929851	191948158	+	191939004	1.0	0.998
gene:TraesCS1D03G0352000	Chr1D	195336041	195337006	+	195336523	Chr1D	191948431	191949396	+	191948913	1.0	1.0
gene:TraesCS1D03G0352200	Chr1D	195338941	195341497	+	195340219	Chr1D	191951331	191953887	+	191952609	1.0	1.0
gene:TraesCS1D03G0352300	Chr1D	195353136	195362896	-	195358016	Chr1D	191965526	191975291	-	191970408	1.0	0.999
gene:TraesCS1D03G0353300	Chr1D	195420041	195420658	-	195420349	Chr1D	192032371	192032988	-	192032679	1.0	1.0
gene:TraesCS1D03G0353900	Chr1D	195674055	195676872	+	195675463	Chr1D	192286286	192289103	+	192287694	1.0	1.0
gene:TraesCS1D03G0354200	Chr1D	196114333	196116559	+	196115446	Chr1D	192726229	192728454	+	192727341	0.999	0.995
gene:TraesCS1D03G0354400	Chr1D	196117078	196120238	-	196118658	Chr1D	192728973	192732133	-	192730553	1.0	1.0
gene:TraesCS1D03G0354500	Chr1D	196171031	196187190	+	196179110	Chr1D	192782969	192799129	+	192791049	1.0	1.0
gene:TraesCS1D03G0354600	Chr1D	196202946	196204068	+	196203507	Chr1D	192814898	192816020	+	192815459	1.0	1.0
gene:TraesCS1D03G0354700	Chr1D	196254172	196262418	+	196258295	Chr1D	192866151	192874397	+	192870274	1.0	1.0
gene:TraesCS1D03G0355500	Chr1D	196717719	196720680	+	196719199	Chr1D	193329613	193332574	+	193331093	1.0	1.0
gene:TraesCS1D03G0355700	Chr1D	196891171	196897635	+	196894403	Chr1D	193500911	193507375	+	193504143	1.0	1.0
gene:TraesCS1D03G0356100	Chr1D	196959475	196959834	-	196959654	Chr1D	193569209	193569568	-	193569388	1.0	1.0
gene:TraesCS1D03G0356200	Chr1D	196979871	196981801	-	196980836	Chr1D	193589606	193591536	-	193590571	1.0	1.0
gene:TraesCS1D03G0356300	Chr1D	197212446	197214202	-	197213324	Chr1D	193835181	193836937	-	193836059	1.0	0.999
gene:TraesCS1D03G0356400	Chr1D	197214360	197229479	+	197221919	Chr1D	193837095	193852075	+	193844585	1.0	0.998
gene:TraesCS1D03G0356700	Chr1D	197424924	197434959	+	197429941	Chr1D	194047566	194057601	+	194052583	1.0	1.0
