gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS2D03G0333800	Chr2D	105244220	105246369	-	105245294	Chr2D	112793489	112795638	-	112794563	1.0	1.0
gene:TraesCS2D03G0334300	Chr2D	105306831	105314227	+	105310529	Chr2D	112854823	112862019	+	112858421	1.0	1.0
gene:TraesCS2D03G0334900	Chr2D	105494163	105496869	+	105495516	Chr2D	113041430	113044136	+	113042783	1.0	1.0
gene:TraesCS2D03G0335000	Chr2D	105496430	105496666	-	105496548	Chr2D	113043697	113043933	-	113043815	1.0	1.0
gene:TraesCS2D03G0335200	Chr2D	105532816	105536473	-	105534644	Chr2D	113079916	113083573	-	113081744	1.0	1.0
gene:TraesCS2D03G0335600	Chr2D	105838803	105842512	+	105840657	Chr2D	113383929	113387638	+	113385783	1.0	1.0
gene:TraesCS2D03G0335900	Chr2D	106630500	106634483	+	106632491	Chr2D	114173887	114177494	+	114175690	1.0	1.0
gene:TraesCS2D03G0336100	Chr2D	106906260	106907938	-	106907099	Chr2D	114444236	114445914	-	114445075	1.0	1.0
gene:TraesCS2D03G0336300	Chr2D	107234380	107243800	+	107239090	Chr2D	114781337	114790757	+	114786047	1.0	1.0
gene:TraesCS2D03G0337200	Chr2D	107285781	107286044	-	107285912	Chr2D	114832896	114833159	-	114833027	1.0	1.0
gene:TraesCS2D03G0338500	Chr2D	108473107	108476322	+	108474714	Chr2D	116019543	116022758	+	116021150	1.0	1.0
gene:TraesCS2D03G0338700	Chr2D	108499121	108500626	-	108499873	Chr2D	116045353	116046858	-	116046105	1.0	1.0
gene:TraesCS2D03G0339200	Chr2D	108610159	108615001	+	108612580	Chr2D	116152444	116157286	+	116154865	1.0	1.0
gene:TraesCS2D03G0339300	Chr2D	108616912	108619991	-	108618451	Chr2D	116159197	116162276	-	116160736	1.0	1.0
gene:TraesCS2D03G0339400	Chr2D	108671559	108684900	-	108678229	Chr2D	116213820	116227161	-	116220490	1.0	1.0
gene:TraesCS2D03G0339500	Chr2D	108697055	108697411	+	108697233	Chr2D	116239316	116239672	+	116239494	1.0	1.0
gene:TraesCS2D03G0339800	Chr2D	108717915	108721870	-	108719892	Chr2D	116259915	116263870	-	116261892	1.0	1.0
gene:TraesCS2D03G0340300	Chr2D	108974762	108975463	-	108975112	Chr2D	116516315	116517016	-	116516665	1.0	1.0
gene:TraesCS2D03G0340400	Chr2D	108975848	108978181	-	108977014	Chr2D	116517401	116519734	-	116518567	1.0	1.0
gene:TraesCS2D03G0340500	Chr2D	108978923	108982623	-	108980773	Chr2D	116520476	116524176	-	116522326	1.0	1.0
gene:TraesCS2D03G0340800	Chr2D	108999643	109000578	-	109000110	Chr2D	116541211	116542146	-	116541678	1.0	1.0
gene:TraesCS2D03G0340900	Chr2D	109216067	109217050	-	109216558	Chr2D	116756661	116757644	-	116757152	1.0	1.0
gene:TraesCS2D03G0341100	Chr2D	109297654	109298504	+	109298079	Chr2D	116838061	116838911	+	116838486	1.0	1.0
gene:TraesCS2D03G0341200	Chr2D	109306669	109307845	+	109307257	Chr2D	116847060	116848236	+	116847648	1.0	1.0
gene:TraesCS2D03G0341300	Chr2D	109316581	109317433	-	109317007	Chr2D	116856971	116857823	-	116857397	1.0	1.0
gene:TraesCS2D03G0341600	Chr2D	109345902	109346276	+	109346089	Chr2D	116886289	116886663	+	116886476	1.0	1.0
gene:TraesCS2D03G0342100	Chr2D	109373375	109374976	+	109374175	Chr2D	116913762	116915363	+	116914562	1.0	1.0
gene:TraesCS2D03G0342600	Chr2D	109740121	109745140	+	109742630	Chr2D	117274905	117279932	+	117277418	1.0	1.0
gene:TraesCS2D03G0342700	Chr2D	109745847	109751274	-	109748560	Chr2D	117280639	117286066	-	117283352	1.0	1.0
gene:TraesCS2D03G0343100	Chr2D	109905849	109906715	-	109906282	Chr2D	117440629	117441495	-	117441062	1.0	1.0
gene:TraesCS2D03G0343300	Chr2D	109919498	109920578	-	109920038	Chr2D	117454279	117455359	-	117454819	1.0	1.0
gene:TraesCS2D03G0343400	Chr2D	110037778	110039025	-	110038401	Chr2D	117572564	117573811	-	117573187	1.0	1.0
gene:TraesCS2D03G0343900	Chr2D	110061850	110063566	+	110062708	Chr2D	117596640	117598356	+	117597498	1.0	1.0
gene:TraesCS2D03G0344000	Chr2D	110163156	110180130	-	110171643	Chr2D	117697953	117714905	-	117706429	1.0	1.0
gene:TraesCS2D03G0344100	Chr2D	110210982	110211471	+	110211226	Chr2D	117747043	117747532	+	117747287	1.0	1.0
gene:TraesCS2D03G0344200	Chr2D	110645240	110646972	+	110646106	Chr2D	118181141	118182873	+	118182007	1.0	1.0
gene:TraesCS2D03G0344600	Chr2D	111093168	111095643	+	111094405	Chr2D	118619957	118622432	+	118621194	1.0	1.0
gene:TraesCS2D03G0344700	Chr2D	111241558	111244051	+	111242804	Chr2D	118768374	118770867	+	118769620	1.0	1.0
gene:TraesCS2D03G0344800	Chr2D	111244101	111245696	-	111244898	Chr2D	118770917	118772512	-	118771714	1.0	1.0
gene:TraesCS2D03G0344900	Chr2D	111246023	111249568	+	111247795	Chr2D	118772838	118776384	+	118774611	0.989	0.973
gene:TraesCS2D03G0345000	Chr2D	111255512	111257219	+	111256365	Chr2D	118782328	118784035	+	118783181	1.0	1.0
gene:TraesCS2D03G0345100	Chr2D	111318909	111320087	-	111319498	Chr2D	118845742	118846920	-	118846331	1.0	1.0
gene:TraesCS2D03G0345200	Chr2D	111320462	111323335	+	111321898	Chr2D	118847295	118850168	+	118848731	1.0	1.0
gene:TraesCS2D03G0345500	Chr2D	111350173	111352435	+	111351304	Chr2D	118877013	118879275	+	118878144	1.0	0.999
gene:TraesCS2D03G0345700	Chr2D	111363596	111367076	+	111365336	Chr2D	118890436	118893916	+	118892176	1.0	1.0
gene:TraesCS2D03G0345800	Chr2D	111396609	111396929	+	111396769	Chr2D	118923225	118923545	+	118923385	1.0	1.0
gene:TraesCS2D03G0345900	Chr2D	111447744	111448337	-	111448040	Chr2D	118974364	118974957	-	118974660	1.0	1.0
gene:TraesCS2D03G0346000	Chr2D	111449441	111450304	+	111449872	Chr2D	118976061	118976924	+	118976492	1.0	1.0
gene:TraesCS2D03G0346300	Chr2D	111718758	111719342	+	111719050	Chr2D	119245398	119245982	+	119245690	1.0	1.0
gene:TraesCS2D03G0346400	Chr2D	111869937	111871705	+	111870821	Chr2D	119396604	119398368	+	119397486	0.997	0.997
gene:TraesCS2D03G0346600	Chr2D	112011862	112017406	+	112014634	Chr2D	119538537	119544080	+	119541308	0.999	0.998
gene:TraesCS2D03G0346700	Chr2D	112018766	112023053	+	112020909	Chr2D	119545440	119549725	+	119547582	0.998	0.998
gene:TraesCS2D03G0346800	Chr2D	112038452	112039283	-	112038867	Chr2D	119565135	119565966	-	119565550	1.0	1.0
gene:TraesCS2D03G0346900	Chr2D	112051018	112051918	+	112051468	Chr2D	119577702	119578602	+	119578152	1.0	1.0
gene:TraesCS2D03G0347300	Chr2D	112106511	112107245	+	112106878	Chr2D	119633199	119633933	+	119633566	1.0	1.0
gene:TraesCS2D03G0347400	Chr2D	112143986	112144192	+	112144089	Chr2D	119670681	119670887	+	119670784	1.0	0.995
gene:TraesCS2D03G0347500	Chr2D	112213521	112214447	+	112213984	Chr2D	119741410	119742336	+	119741873	1.0	1.0
gene:TraesCS2D03G0347600	Chr2D	112357632	112363205	+	112360418	Chr2D	119885389	119890962	+	119888175	1.0	1.0
gene:TraesCS2D03G0347700	Chr2D	112363798	112367791	-	112365794	Chr2D	119891555	119895548	-	119893551	1.0	1.0
gene:TraesCS2D03G0347800	Chr2D	112369311	112373007	+	112371159	Chr2D	119897068	119900764	+	119898916	1.0	1.0
gene:TraesCS2D03G0347900	Chr2D	112373198	112373846	-	112373522	Chr2D	119900955	119901603	-	119901279	1.0	1.0
gene:TraesCS2D03G0348400	Chr2D	112710667	112711575	+	112711121	Chr2D	120234737	120235645	+	120235191	1.0	1.0
gene:TraesCS2D03G0348500	Chr2D	112935421	112936305	-	112935863	Chr2D	120459464	120460348	-	120459906	1.0	1.0
gene:TraesCS2D03G0348900	Chr2D	112967948	112969171	-	112968559	Chr2D	120491997	120493220	-	120492608	1.0	1.0
gene:TraesCS2D03G0349000	Chr2D	112970507	112975513	-	112973010	Chr2D	120494556	120499576	-	120497066	1.0	1.0
gene:TraesCS2D03G0349300	Chr2D	113146249	113147962	-	113147105	Chr2D	120670005	120671718	-	120670861	1.0	1.0
gene:TraesCS2D03G0349800	Chr2D	113213149	113215551	+	113214350	Chr2D	120736120	120738522	+	120737321	1.0	1.0
gene:TraesCS2D03G0349900	Chr2D	113242005	113247816	+	113244910	Chr2D	120763024	120768835	+	120765929	1.0	1.0
gene:TraesCS2D03G0350100	Chr2D	113314619	113316774	-	113315696	Chr2D	120803125	120805280	-	120804202	1.0	1.0
gene:TraesCS2D03G0350200	Chr2D	113325003	113326541	-	113325772	Chr2D	120830040	120831578	-	120830809	1.0	1.0
gene:TraesCS2D03G0350300	Chr2D	113364758	113367548	+	113366153	Chr2D	120869819	120872609	+	120871214	1.0	1.0
gene:TraesCS2D03G0350600	Chr2D	113514625	113519445	+	113517035	Chr2D	121018935	121023755	+	121021345	1.0	1.0
gene:TraesCS2D03G0351200	Chr2D	113598180	113600788	+	113599484	Chr2D	121102487	121105095	+	121103791	1.0	1.0
gene:TraesCS2D03G0351700	Chr2D	113684059	113687245	-	113685652	Chr2D	121188360	121191546	-	121189953	1.0	1.0
gene:TraesCS2D03G0351800	Chr2D	113687507	113691735	-	113689621	Chr2D	121191808	121196036	-	121193922	1.0	1.0
gene:TraesCS2D03G0351900	Chr2D	113695052	113700135	-	113697593	Chr2D	121199353	121204436	-	121201894	1.0	1.0
gene:TraesCS2D03G0352000	Chr2D	113700344	113702269	+	113701306	Chr2D	121204645	121206570	+	121205607	1.0	1.0
gene:TraesCS2D03G0352100	Chr2D	113706609	113713243	+	113709926	Chr2D	121210910	121217544	+	121214227	1.0	1.0
gene:TraesCS2D03G0352200	Chr2D	113715234	113717410	+	113716322	Chr2D	121219534	121221709	+	121220621	1.0	1.0
gene:TraesCS2D03G0352300	Chr2D	113951722	113955070	+	113953396	Chr2D	121456092	121459440	+	121457766	1.0	1.0
gene:TraesCS2D03G0352700	Chr2D	114459616	114462889	+	114461252	Chr2D	121961302	121964575	+	121962938	1.0	1.0
gene:TraesCS2D03G0352900	Chr2D	114538443	114541971	-	114540207	Chr2D	122039663	122043191	-	122041427	1.0	1.0
gene:TraesCS2D03G0353300	Chr2D	114880765	114886067	-	114883416	Chr2D	122377989	122383336	-	122380662	1.0	1.0
gene:TraesCS2D03G0353400	Chr2D	114899951	114906001	-	114902976	Chr2D	122397219	122403269	-	122400244	1.0	1.0
gene:TraesCS2D03G0353500	Chr2D	114907923	114909405	-	114908664	Chr2D	122405191	122406673	-	122405932	1.0	1.0
gene:TraesCS2D03G0353700	Chr2D	115077885	115080131	-	115079008	Chr2D	122573736	122575981	-	122574858	1.0	1.0
gene:TraesCS2D03G0353900	Chr2D	115223579	115224187	+	115223883	Chr2D	122719160	122719768	+	122719464	1.0	1.0
gene:TraesCS2D03G0353800	Chr2D	115223371	115224480	-	115223925	Chr2D	122718952	122720061	-	122719506	1.0	1.0
gene:TraesCS2D03G0354000	Chr2D	115228661	115232626	-	115230643	Chr2D	122724242	122728207	-	122726224	1.0	1.0
gene:TraesCS2D03G0354300	Chr2D	115271656	115272108	+	115271882	Chr2D	122767578	122768030	+	122767804	1.0	1.0
gene:TraesCS2D03G0354600	Chr2D	115285619	115292524	+	115289071	Chr2D	122781545	122788445	+	122784995	1.0	1.0
gene:TraesCS2D03G0354800	Chr2D	115407835	115410833	+	115409334	Chr2D	122903503	122906501	+	122905002	1.0	1.0
gene:TraesCS2D03G0354900	Chr2D	115448876	115450180	+	115449528	Chr2D	122940026	122941330	+	122940678	1.0	1.0
gene:TraesCS2D03G0355100	Chr2D	115835839	115837158	+	115836498	Chr2D	123327183	123328502	+	123327842	1.0	1.0
gene:TraesCS2D03G0355300	Chr2D	115842463	115846548	+	115844505	Chr2D	123333807	123337892	+	123335849	1.0	1.0
gene:TraesCS2D03G0355700	Chr2D	115858638	115861400	-	115860019	Chr2D	123349981	123352743	-	123351362	1.0	1.0
gene:TraesCS2D03G0355800	Chr2D	115864246	115866694	-	115865470	Chr2D	123355589	123358037	-	123356813	1.0	1.0
gene:TraesCS2D03G0355900	Chr2D	116262888	116271117	+	116267002	Chr2D	123751837	123759850	+	123755843	1.0	1.0
gene:TraesCS2D03G0356100	Chr2D	116492627	116497117	+	116494872	Chr2D	123980549	123985039	+	123982794	1.0	1.0
gene:TraesCS2D03G0356200	Chr2D	116569438	116569819	+	116569628	Chr2D	124056952	124057333	+	124057142	1.0	1.0
gene:TraesCS2D03G0356300	Chr2D	116856480	116860436	+	116858458	Chr2D	124343145	124347101	+	124345123	1.0	1.0
gene:TraesCS2D03G0356500	Chr2D	116869999	116872272	-	116871135	Chr2D	124356562	124358835	-	124357698	1.0	1.0
gene:TraesCS2D03G0356600	Chr2D	116881493	116885650	+	116883571	Chr2D	124367741	124371898	+	124369819	1.0	1.0
gene:TraesCS2D03G0356700	Chr2D	116887305	116888444	-	116887874	Chr2D	124373553	124374692	-	124374122	1.0	1.0
gene:TraesCS2D03G0356800	Chr2D	116896382	116898732	-	116897557	Chr2D	124382640	124384990	-	124383815	1.0	1.0
gene:TraesCS2D03G0356900	Chr2D	116899426	116904347	-	116901886	Chr2D	124385684	124390605	-	124388144	1.0	1.0
gene:TraesCS2D03G0357100	Chr2D	117024682	117044665	+	117034673	Chr2D	124507751	124527893	+	124517822	1.0	0.999
gene:TraesCS2D03G0357300	Chr2D	117094081	117097059	+	117095570	Chr2D	124577312	124580290	+	124578801	1.0	0.999
gene:TraesCS2D03G0357400	Chr2D	117136705	117141397	+	117139051	Chr2D	124619945	124624637	+	124622291	1.0	1.0
gene:TraesCS2D03G0357500	Chr2D	117168691	117170217	+	117169454	Chr2D	124651929	124653455	+	124652692	1.0	1.0
gene:TraesCS2D03G0357600	Chr2D	117454772	117464574	+	117459673	Chr2D	124937305	124947107	+	124942206	1.0	0.999
gene:TraesCS2D03G0357700	Chr2D	117469971	117471779	+	117470875	Chr2D	124952504	124954312	+	124953408	1.0	1.0
gene:TraesCS2D03G0357800	Chr2D	117514851	117515302	-	117515076	Chr2D	124997384	124997835	-	124997609	1.0	1.0
gene:TraesCS2D03G0358100	Chr2D	117942589	117944420	-	117943504	Chr2D	125422186	125424017	-	125423101	1.0	1.0
gene:TraesCS2D03G0358200	Chr2D	117945614	117955968	-	117950791	Chr2D	125425211	125434813	-	125430012	1.0	1.0
gene:TraesCS2D03G0358300	Chr2D	117988431	117990812	-	117989621	Chr2D	125467275	125469656	-	125468465	1.0	1.0
gene:TraesCS2D03G0358400	Chr2D	118297103	118301705	+	118299404	Chr2D	125777147	125781749	+	125779448	1.0	1.0
gene:TraesCS2D03G0358500	Chr2D	118302962	118305065	-	118304013	Chr2D	125783006	125785109	-	125784057	1.0	1.0
gene:TraesCS2D03G0358600	Chr2D	118308713	118311552	+	118310132	Chr2D	125788757	125791596	+	125790176	1.0	1.0
gene:TraesCS2D03G0358700	Chr2D	118312544	118316961	-	118314752	Chr2D	125792588	125796519	-	125794553	0.957	0.957
gene:TraesCS2D03G0358800	Chr2D	118317285	118320018	-	118318651	Chr2D	125797021	125799753	-	125798387	1.0	1.0
gene:TraesCS2D03G0358900	Chr2D	118846975	118848202	+	118847588	Chr2D	126326538	126327765	+	126327151	1.0	1.0
gene:TraesCS2D03G0359000	Chr2D	118868424	118869581	+	118869002	Chr2D	126347986	126349143	+	126348564	1.0	1.0
gene:TraesCS2D03G0359100	Chr2D	118908922	118910602	-	118909762	Chr2D	126388515	126390195	-	126389355	1.0	0.999
gene:TraesCS2D03G0359300	Chr2D	118945136	118946212	-	118945674	Chr2D	126424733	126425809	-	126425271	1.0	1.0
gene:TraesCS2D03G0359400	Chr2D	118950899	118952010	-	118951454	Chr2D	126430492	126431603	-	126431047	1.0	1.0
gene:TraesCS2D03G0359500	Chr2D	118973906	118975973	-	118974939	Chr2D	126453497	126455564	-	126454530	1.0	1.0
gene:TraesCS2D03G0359900	Chr2D	119129344	119130714	-	119130029	Chr2D	126608384	126609754	-	126609069	1.0	1.0
gene:TraesCS2D03G0360000	Chr2D	119152880	119154311	-	119153595	Chr2D	126631918	126633349	-	126632633	1.0	1.0
gene:TraesCS2D03G0360300	Chr2D	119257727	119262816	+	119260271	Chr2D	126736746	126741835	+	126739290	1.0	1.0
gene:TraesCS2D03G0360400	Chr2D	119459834	119464482	+	119462158	Chr2D	126937414	126941819	+	126939616	1.0	1.0
gene:TraesCS2D03G0360600	Chr2D	119476133	119477566	-	119476849	Chr2D	126953472	126954905	-	126954188	1.0	1.0
gene:TraesCS2D03G0361300	Chr2D	119551632	119551892	-	119551762	Chr2D	127028971	127029231	-	127029101	1.0	1.0
gene:TraesCS2D03G0361400	Chr2D	119571065	119571723	-	119571394	Chr2D	127048282	127048940	-	127048611	1.0	1.0
gene:TraesCS2D03G0361500	Chr2D	119578382	119582809	-	119580595	Chr2D	127055155	127059582	-	127057368	1.0	0.999
gene:TraesCS2D03G0361900	Chr2D	119742834	119746262	-	119744548	Chr2D	127217830	127221258	-	127219544	1.0	1.0
gene:TraesCS2D03G0362100	Chr2D	119982371	119984237	+	119983304	Chr2D	127456034	127457900	+	127456967	1.0	1.0
gene:TraesCS2D03G0362500	Chr2D	120147010	120159357	-	120153183	Chr2D	127620673	127633032	-	127626852	1.0	0.999
gene:TraesCS2D03G0363200	Chr2D	120179597	120181492	-	120180544	Chr2D	127653274	127655169	-	127654221	1.0	1.0
gene:TraesCS2D03G0363300	Chr2D	120182483	120185979	-	120184231	Chr2D	127656160	127659656	-	127657908	1.0	1.0
gene:TraesCS2D03G0363400	Chr2D	120186359	120191471	-	120188915	Chr2D	127660036	127665148	-	127662592	1.0	1.0
gene:TraesCS2D03G0363500	Chr2D	120192063	120198212	-	120195137	Chr2D	127665742	127671894	-	127668818	1.0	1.0
gene:TraesCS2D03G0364000	Chr2D	120396657	120399953	-	120398305	Chr2D	127869959	127873255	-	127871607	1.0	1.0
gene:TraesCS2D03G0364600	Chr2D	120594134	120595413	+	120594773	Chr2D	128066585	128067864	+	128067224	1.0	1.0
gene:TraesCS2D03G0365000	Chr2D	120730465	120731832	-	120731148	Chr2D	128202855	128204222	-	128203538	1.0	1.0
gene:TraesCS2D03G0365300	Chr2D	120882524	120882847	+	120882685	Chr2D	128353023	128353346	+	128353184	1.0	1.0
gene:TraesCS2D03G0365400	Chr2D	120900243	120901496	+	120900869	Chr2D	128370739	128371992	+	128371365	1.0	0.998
gene:TraesCS2D03G0365600	Chr2D	120903428	120908901	-	120906164	Chr2D	128373924	128379397	-	128376660	1.0	1.0
gene:TraesCS2D03G0366000	Chr2D	121152529	121153239	-	121152884	Chr2D	128622560	128623270	-	128622915	1.0	1.0
gene:TraesCS2D03G0366500	Chr2D	121242546	121243100	-	121242823	Chr2D	128710942	128711496	-	128711219	1.0	1.0
gene:TraesCS2D03G0366600	Chr2D	121409182	121412630	-	121410906	Chr2D	128875748	128879196	-	128877472	1.0	1.0
gene:TraesCS2D03G0366700	Chr2D	121414209	121419830	-	121417019	Chr2D	128880775	128886396	-	128883585	1.0	1.0
gene:TraesCS2D03G0367300	Chr2D	121610383	121613000	+	121611691	Chr2D	129076708	129079325	+	129078016	1.0	1.0
gene:TraesCS2D03G0367400	Chr2D	121643194	121646478	+	121644836	Chr2D	129110615	129113911	+	129112263	1.0	0.998
gene:TraesCS2D03G0367500	Chr2D	121646494	121652149	-	121649321	Chr2D	129113927	129119636	-	129116781	1.0	1.0
gene:TraesCS2D03G0367600	Chr2D	121720323	121725787	+	121723055	Chr2D	129187497	129192961	+	129190229	1.0	1.0
gene:TraesCS2D03G0367700	Chr2D	121725884	121727278	-	121726581	Chr2D	129193058	129194452	-	129193755	1.0	1.0
gene:TraesCS2D03G0367800	Chr2D	122007001	122015090	-	122011045	Chr2D	129472879	129480968	-	129476923	1.0	1.0
gene:TraesCS2D03G0368100	Chr2D	122167188	122167966	-	122167577	Chr2D	129633062	129633840	-	129633451	1.0	1.0
gene:TraesCS2D03G0368300	Chr2D	122178376	122184146	+	122181261	Chr2D	129644250	129650017	+	129647133	0.994	0.994
gene:TraesCS2D03G0368400	Chr2D	122287702	122294687	+	122291194	Chr2D	129754101	129761086	+	129757593	1.0	1.0
gene:TraesCS2D03G0368600	Chr2D	122434249	122439300	-	122436774	Chr2D	129900663	129905714	-	129903188	1.0	1.0
gene:TraesCS2D03G0368700	Chr2D	122449029	122453784	-	122451406	Chr2D	129915451	129920206	-	129917828	1.0	1.0
gene:TraesCS2D03G0368800	Chr2D	122599686	122602056	-	122600871	Chr2D	130066100	130068470	-	130067285	1.0	0.999
gene:TraesCS2D03G0368900	Chr2D	122882328	122892400	+	122887364	Chr2D	130346002	130356075	+	130351038	1.0	1.0
gene:TraesCS2D03G0369000	Chr2D	122895866	122898036	+	122896951	Chr2D	130359541	130361711	+	130360626	1.0	1.0
gene:TraesCS2D03G0369200	Chr2D	122909415	122910759	+	122910087	Chr2D	130373090	130374434	+	130373762	1.0	1.0
gene:TraesCS2D03G0369400	Chr2D	122974787	122977035	-	122975911	Chr2D	130438466	130440714	-	130439590	1.0	1.0
gene:TraesCS2D03G0369700	Chr2D	123313167	123316633	+	123314900	Chr2D	130788004	130791470	+	130789737	1.0	1.0
gene:TraesCS2D03G0370100	Chr2D	123336162	123338115	-	123337138	Chr2D	130810837	130812790	-	130811813	1.0	1.0
gene:TraesCS2D03G0370200	Chr2D	123341075	123347914	-	123344494	Chr2D	130815750	130822589	-	130819169	1.0	1.0
gene:TraesCS2D03G0370300	Chr2D	123399032	123402448	+	123400740	Chr2D	130873020	130876436	+	130874728	1.0	1.0
gene:TraesCS2D03G0370400	Chr2D	123402288	123404305	-	123403296	Chr2D	130876276	130878293	-	130877284	1.0	1.0
gene:TraesCS2D03G0370800	Chr2D	123572376	123572750	-	123572563	Chr2D	131044954	131045328	-	131045141	1.0	1.0
gene:TraesCS2D03G0371000	Chr2D	123695268	123697235	-	123696251	Chr2D	131167358	131169325	-	131168341	1.0	1.0
gene:TraesCS2D03G0371100	Chr2D	123700915	123702391	+	123701653	Chr2D	131173006	131174482	+	131173744	1.0	1.0
gene:TraesCS2D03G0371500	Chr2D	124041689	124045638	-	124043663	Chr2D	131512865	131516814	-	131514839	1.0	1.0
gene:TraesCS2D03G0372000	Chr2D	124113945	124122795	-	124118370	Chr2D	131596908	131605758	-	131601333	1.0	0.999
gene:TraesCS2D03G0372200	Chr2D	124371529	124371966	+	124371747	Chr2D	131853797	131854234	+	131854015	1.0	1.0
gene:TraesCS2D03G0372400	Chr2D	124377061	124386835	-	124381948	Chr2D	131859329	131869101	-	131864215	1.0	1.0
gene:TraesCS2D03G0372500	Chr2D	124388055	124391794	+	124389924	Chr2D	131870321	131874060	+	131872190	1.0	1.0
gene:TraesCS2D03G0372700	Chr2D	124728752	124731631	+	124730191	Chr2D	132209398	132212277	+	132210837	1.0	1.0
gene:TraesCS2D03G0372800	Chr2D	124732381	124733350	+	124732865	Chr2D	132213027	132213996	+	132213511	1.0	1.0
gene:TraesCS2D03G0372900	Chr2D	124733732	124736582	-	124735157	Chr2D	132214378	132217228	-	132215803	1.0	1.0
gene:TraesCS2D03G0373000	Chr2D	124896040	124896399	+	124896219	Chr2D	132376682	132377041	+	132376861	1.0	1.0
gene:TraesCS2D03G0373100	Chr2D	125037949	125041259	-	125039604	Chr2D	132517547	132520857	-	132519202	1.0	1.0
gene:TraesCS2D03G0373800	Chr2D	125197745	125202819	-	125200282	Chr2D	132676499	132681573	-	132679036	1.0	1.0
gene:TraesCS2D03G0374000	Chr2D	125430178	125432392	+	125431285	Chr2D	132914891	132917105	+	132915998	1.0	1.0
gene:TraesCS2D03G0374300	Chr2D	125546347	125551500	-	125548923	Chr2D	133030082	133035234	-	133032658	1.0	1.0
gene:TraesCS2D03G0374400	Chr2D	125848286	125855161	-	125851723	Chr2D	133331317	133338192	-	133334754	1.0	1.0
gene:TraesCS2D03G0374600	Chr2D	126141349	126145577	+	126143463	Chr2D	133624096	133628341	+	133626218	1.0	1.0
gene:TraesCS2D03G0374800	Chr2D	126149027	126150730	-	126149878	Chr2D	133631791	133633494	-	133632642	1.0	1.0
gene:TraesCS2D03G0375300	Chr2D	126396779	126401653	-	126399216	Chr2D	133879510	133884384	-	133881947	1.0	1.0
gene:TraesCS2D03G0375700	Chr2D	126812012	126812943	-	126812477	Chr2D	134294127	134295058	-	134294592	1.0	1.0
gene:TraesCS2D03G0376200	Chr2D	127132796	127133948	-	127133372	Chr2D	134613306	134614458	-	134613882	1.0	1.0
gene:TraesCS2D03G0376300	Chr2D	127138086	127139347	+	127138716	Chr2D	134618168	134619429	+	134618798	1.0	1.0
gene:TraesCS2D03G0376500	Chr2D	127143690	127146565	+	127145127	Chr2D	134623772	134626647	+	134625209	1.0	1.0
gene:TraesCS2D03G0376700	Chr2D	127209507	127217816	-	127213661	Chr2D	134688415	134696724	-	134692569	1.0	1.0
gene:TraesCS2D03G0376800	Chr2D	127597986	127600528	+	127599257	Chr2D	135075340	135077882	+	135076611	1.0	1.0
gene:TraesCS2D03G0376900	Chr2D	127603804	127605057	-	127604430	Chr2D	135081155	135082408	-	135081781	1.0	1.0
gene:TraesCS2D03G0377200	Chr2D	127655922	127657076	+	127656499	Chr2D	135133285	135134439	+	135133862	1.0	0.999
gene:TraesCS2D03G0377400	Chr2D	127661427	127670286	-	127665856	Chr2D	135138790	135147649	-	135143219	1.0	1.0
gene:TraesCS2D03G0377500	Chr2D	127675012	127676634	+	127675823	Chr2D	135152375	135153997	+	135153186	1.0	1.0
gene:TraesCS2D03G0377600	Chr2D	127675244	127676479	-	127675861	Chr2D	135152607	135153842	-	135153224	1.0	1.0
gene:TraesCS2D03G0377900	Chr2D	127781672	127782600	-	127782136	Chr2D	135259036	135259964	-	135259500	1.0	1.0
gene:TraesCS2D03G0378600	Chr2D	127843325	127843804	-	127843564	Chr2D	135320339	135320818	-	135320578	1.0	1.0
gene:TraesCS2D03G0379100	Chr2D	128057390	128063711	-	128060550	Chr2D	135533429	135539755	-	135536592	1.0	1.0
gene:TraesCS2D03G0379400	Chr2D	128452822	128477614	-	128465218	Chr2D	135925704	135950487	-	135938095	1.0	1.0
gene:TraesCS2D03G0379600	Chr2D	129011183	129012961	+	129012072	Chr2D	136482071	136483849	+	136482960	1.0	0.999
gene:TraesCS2D03G0379700	Chr2D	129016314	129016577	-	129016445	Chr2D	136487201	136487464	-	136487332	1.0	1.0
gene:TraesCS2D03G0379800	Chr2D	129064448	129067546	-	129065997	Chr2D	136545653	136548679	-	136547166	1.0	1.0
gene:TraesCS2D03G0380300	Chr2D	129217771	129220006	-	129218888	Chr2D	136698186	136700421	-	136699303	1.0	1.0
gene:TraesCS2D03G0380400	Chr2D	129226785	129227567	-	129227176	Chr2D	136707200	136707982	-	136707591	1.0	1.0
gene:TraesCS2D03G0380500	Chr2D	129274211	129274894	+	129274552	Chr2D	136754353	136755036	+	136754694	1.0	1.0
gene:TraesCS2D03G0380600	Chr2D	129275186	129275872	+	129275529	Chr2D	136755328	136756014	+	136755671	1.0	0.997
gene:TraesCS2D03G0381300	Chr2D	129295503	129297501	+	129296502	Chr2D	136775388	136777388	+	136776388	1.0	1.0
