gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS5D03G0147600	Chr5D	56334428	56335791	+	56335109	Chr5D	58841662	58843025	+	58842343	1.0	1.0
gene:TraesCS5D03G0147700	Chr5D	56338545	56342303	+	56340424	Chr5D	58845779	58849406	+	58847592	1.0	1.0
gene:TraesCS5D03G0147800	Chr5D	56343271	56346285	-	56344778	Chr5D	58850374	58853388	-	58851881	1.0	1.0
gene:TraesCS5D03G0147900	Chr5D	56663142	56667022	+	56665082	Chr5D	59167424	59171304	+	59169364	1.0	1.0
gene:TraesCS5D03G0148000	Chr5D	56668083	56670230	+	56669156	Chr5D	59172367	59174514	+	59173440	1.0	1.0
gene:TraesCS5D03G0148100	Chr5D	56672296	56677255	-	56674775	Chr5D	59176580	59181593	-	59179086	1.0	0.999
gene:TraesCS5D03G0148200	Chr5D	56680447	56687696	-	56684071	Chr5D	59184874	59192594	-	59188734	1.0	1.0
gene:TraesCS5D03G0148300	Chr5D	57014708	57016356	+	57015532	Chr5D	59521678	59523326	+	59522502	1.0	1.0
gene:TraesCS5D03G0148700	Chr5D	57137263	57138297	+	57137780	Chr5D	59648961	59649995	+	59649478	1.0	1.0
gene:TraesCS5D03G0148900	Chr5D	57166039	57168149	-	57167094	Chr5D	59678237	59680347	-	59679292	1.0	1.0
gene:TraesCS5D03G0149700	Chr5D	57584943	57585560	-	57585251	Chr5D	60094200	60094817	-	60094508	1.0	1.0
gene:TraesCS5D03G0149800	Chr5D	57604598	57611325	-	57607961	Chr5D	60114370	60121176	-	60117773	1.0	0.999
gene:TraesCS5D03G0149900	Chr5D	57786185	57788838	-	57787511	Chr5D	60295996	60298649	-	60297322	1.0	0.999
gene:TraesCS5D03G0150200	Chr5D	58033298	58033915	+	58033606	Chr5D	60544028	60544645	+	60544336	1.0	1.0
gene:TraesCS5D03G0150600	Chr5D	58057200	58064581	+	58060890	Chr5D	60568168	60575549	+	60571858	1.0	1.0
gene:TraesCS5D03G0150700	Chr5D	58065582	58066004	+	58065793	Chr5D	60576550	60576972	+	60576761	1.0	1.0
gene:TraesCS5D03G0150800	Chr5D	58203065	58205200	+	58204132	Chr5D	60713948	60716083	+	60715015	1.0	1.0
gene:TraesCS5D03G0150900	Chr5D	58205535	58213118	-	58209326	Chr5D	60716418	60724001	-	60720209	1.0	1.0
gene:TraesCS5D03G0151100	Chr5D	58251486	58251737	+	58251611	Chr5D	60761824	60762075	+	60761949	1.0	1.0
gene:TraesCS5D03G0151300	Chr5D	58335657	58338174	+	58336915	Chr5D	60844980	60847497	+	60846238	1.0	1.0
gene:TraesCS5D03G0151400	Chr5D	58342793	58345423	+	58344108	Chr5D	60852051	60854681	+	60853366	1.0	1.0
gene:TraesCS5D03G0151500	Chr5D	58347729	58348202	+	58347965	Chr5D	60857411	60857884	+	60857647	1.0	1.0
gene:TraesCS5D03G0151600	Chr5D	58348257	58349843	+	58349050	Chr5D	60857939	60859525	+	60858732	1.0	1.0
gene:TraesCS5D03G0151700	Chr5D	58351309	58354684	+	58352996	Chr5D	60860991	60864366	+	60862678	1.0	1.0
gene:TraesCS5D03G0151800	Chr5D	58355745	58362031	+	58358888	Chr5D	60865427	60872258	+	60868842	1.0	1.0
gene:TraesCS5D03G0151900	Chr5D	58363490	58367890	+	58365690	Chr5D	60873717	60878117	+	60875917	1.0	1.0
gene:TraesCS5D03G0152000	Chr5D	58439019	58442326	+	58440672	Chr5D	60949921	60953251	+	60951586	1.0	1.0
gene:TraesCS5D03G0152100	Chr5D	58446555	58461013	+	58453784	Chr5D	60957578	60972119	+	60964848	1.0	1.0
gene:TraesCS5D03G0152300	Chr5D	58467839	58484653	-	58476246	Chr5D	60978945	60995814	-	60987379	1.0	1.0
gene:TraesCS5D03G0152500	Chr5D	58485723	58498032	+	58491877	Chr5D	60996884	61009191	+	61003037	0.999	0.999
gene:TraesCS5D03G0152600	Chr5D	58631425	58634170	+	58632797	Chr5D	61143147	61145892	+	61144519	1.0	1.0
gene:TraesCS5D03G0152900	Chr5D	58707811	58709791	+	58708801	Chr5D	61220169	61222149	+	61221159	1.0	1.0
gene:TraesCS5D03G0153000	Chr5D	58711839	58714179	+	58713009	Chr5D	61224197	61226537	+	61225367	1.0	1.0
gene:TraesCS5D03G0153100	Chr5D	58715790	58718366	+	58717078	Chr5D	61228147	61230723	+	61229435	1.0	1.0
gene:TraesCS5D03G0153400	Chr5D	58881277	58882803	-	58882040	Chr5D	61394054	61395711	-	61394882	1.0	1.0
gene:TraesCS5D03G0153600	Chr5D	58887906	58889528	+	58888717	Chr5D	61400814	61402436	+	61401625	1.0	1.0
gene:TraesCS5D03G0153800	Chr5D	58896014	58896493	-	58896253	Chr5D	61408922	61409401	-	61409161	1.0	1.0
gene:TraesCS5D03G0154000	Chr5D	59122814	59123110	-	59122962	Chr5D	61642857	61643153	-	61643005	1.0	1.0
gene:TraesCS5D03G0154100	Chr5D	59123376	59123722	+	59123549	Chr5D	61643419	61643764	+	61643591	0.997	0.997
gene:TraesCS5D03G0154300	Chr5D	59156530	59159504	+	59158017	Chr5D	61676813	61679787	+	61678300	1.0	1.0
gene:TraesCS5D03G0154400	Chr5D	59240076	59243511	+	59241793	Chr5D	61760357	61763792	+	61762074	1.0	1.0
gene:TraesCS5D03G0154600	Chr5D	59247927	59255044	+	59251485	Chr5D	61768210	61775327	+	61771768	1.0	1.0
gene:TraesCS5D03G0154700	Chr5D	59252816	59254936	-	59253876	Chr5D	61773099	61775219	-	61774159	1.0	1.0
gene:TraesCS5D03G0154900	Chr5D	59423913	59425131	-	59424522	Chr5D	61946364	61947582	-	61946973	1.0	1.0
gene:TraesCS5D03G0155100	Chr5D	59431878	59435081	-	59433479	Chr5D	61954689	61957892	-	61956290	1.0	1.0
gene:TraesCS5D03G0155300	Chr5D	59453328	59456535	+	59454931	Chr5D	61976490	61979697	+	61978093	1.0	1.0
gene:TraesCS5D03G0156400	Chr5D	60032167	60034312	+	60033239	Chr5D	62563181	62565326	+	62564253	1.0	1.0
gene:TraesCS5D03G0156500	Chr5D	60033789	60037876	-	60035832	Chr5D	62564803	62568890	-	62566846	1.0	1.0
gene:TraesCS5D03G0156700	Chr5D	60144145	60145333	+	60144739	Chr5D	62675184	62676372	+	62675778	1.0	1.0
gene:TraesCS5D03G0156800	Chr5D	60148559	60155590	-	60152074	Chr5D	62679657	62686786	-	62683221	0.984	0.984
gene:TraesCS5D03G0157700	Chr5D	60342038	60344175	-	60343106	Chr5D	62875010	62877147	-	62876078	1.0	1.0
gene:TraesCS5D03G0157800	Chr5D	60418897	60421455	-	60420176	Chr5D	62952233	62954791	-	62953512	1.0	1.0
gene:TraesCS5D03G0158400	Chr5D	60448336	60453233	+	60450784	Chr5D	62982865	62987762	+	62985313	1.0	1.0
gene:TraesCS5D03G0158800	Chr5D	60668374	60670393	+	60669383	Chr5D	63207859	63209878	+	63208868	1.0	1.0
gene:TraesCS5D03G0159000	Chr5D	60673061	60679401	-	60676231	Chr5D	63212546	63218891	-	63215718	1.0	1.0
gene:TraesCS5D03G0159300	Chr5D	60832139	60840228	+	60836183	Chr5D	63376302	63384397	+	63380349	1.0	1.0
gene:TraesCS5D03G0159800	Chr5D	61090225	61092967	+	61091596	Chr5D	63633608	63636349	+	63634978	1.0	1.0
gene:TraesCS5D03G0159900	Chr5D	61094268	61097513	+	61095890	Chr5D	63637650	63640895	+	63639272	1.0	1.0
gene:TraesCS5D03G0160000	Chr5D	61239061	61246957	+	61243009	Chr5D	63782764	63790660	+	63786712	1.0	1.0
gene:TraesCS5D03G0160100	Chr5D	61250260	61258303	+	61254281	Chr5D	63793963	63802006	+	63797984	1.0	1.0
gene:TraesCS5D03G0160200	Chr5D	61259709	61265157	+	61262433	Chr5D	63803830	63809248	+	63806539	1.0	1.0
gene:TraesCS5D03G0160400	Chr5D	61610353	61614448	+	61612400	Chr5D	64155878	64159981	+	64157929	1.0	1.0
gene:TraesCS5D03G0160800	Chr5D	61660287	61670348	-	61665317	Chr5D	64206081	64216142	-	64211111	1.0	1.0
gene:TraesCS5D03G0161000	Chr5D	61834780	61839329	+	61837054	Chr5D	64391718	64396267	+	64393992	1.0	1.0
gene:TraesCS5D03G0161300	Chr5D	61888768	61893419	-	61891093	Chr5D	64444945	64449596	-	64447270	1.0	1.0
gene:TraesCS5D03G0161400	Chr5D	61893795	61908882	-	61901338	Chr5D	64449972	64465182	-	64457577	1.0	1.0
gene:TraesCS5D03G0161800	Chr5D	62004623	62004877	-	62004750	Chr5D	64561689	64561943	-	64561816	1.0	1.0
gene:TraesCS5D03G0161900	Chr5D	62025858	62026106	-	62025982	Chr5D	64583031	64583279	-	64583155	1.0	1.0
gene:TraesCS5D03G0162300	Chr5D	62292553	62293383	-	62292968	Chr5D	64851604	64852434	-	64852019	1.0	1.0
gene:TraesCS5D03G0162500	Chr5D	62313773	62316514	-	62315143	Chr5D	64873152	64875893	-	64874522	1.0	1.0
gene:TraesCS5D03G0162600	Chr5D	62324861	62325109	-	62324985	Chr5D	64884528	64884776	-	64884652	1.0	1.0
gene:TraesCS5D03G0162900	Chr5D	62389506	62393372	+	62391439	Chr5D	64948708	64952574	+	64950641	1.0	1.0
gene:TraesCS5D03G0163100	Chr5D	62421431	62425733	-	62423582	Chr5D	64981263	64985565	-	64983414	1.0	1.0
gene:TraesCS5D03G0163200	Chr5D	62482486	62485639	+	62484062	Chr5D	65043068	65046221	+	65044644	1.0	1.0
gene:TraesCS5D03G0163400	Chr5D	62660563	62661168	+	62660865	Chr5D	65230164	65230769	+	65230466	1.0	1.0
gene:TraesCS5D03G0163500	Chr5D	62692073	62692767	+	62692420	Chr5D	65261833	65262527	+	65262180	1.0	1.0
gene:TraesCS5D03G0163600	Chr5D	62700631	62704647	-	62702639	Chr5D	65270552	65274875	-	65272713	1.0	1.0
gene:TraesCS5D03G0163800	Chr5D	62708228	62712024	+	62710126	Chr5D	65278456	65282113	+	65280284	1.0	1.0
gene:TraesCS5D03G0164200	Chr5D	63284957	63290324	+	63287640	Chr5D	65855827	65861194	+	65858510	1.0	1.0
gene:TraesCS5D03G0164300	Chr5D	63331474	63333638	+	63332556	Chr5D	65904431	65906595	+	65905513	1.0	1.0
gene:TraesCS5D03G0164500	Chr5D	63446632	63448657	+	63447644	Chr5D	66019546	66021571	+	66020558	1.0	1.0
gene:TraesCS5D03G0165000	Chr5D	63687819	63693003	+	63690411	Chr5D	66261672	66266856	+	66264264	1.0	1.0
gene:TraesCS5D03G0165600	Chr5D	64307734	64308609	+	64308171	Chr5D	66878508	66879383	+	66878945	1.0	1.0
gene:TraesCS5D03G0165700	Chr5D	64317322	64318149	-	64317735	Chr5D	66888096	66888923	-	66888509	1.0	1.0
gene:TraesCS5D03G0166100	Chr5D	64433564	64434268	+	64433916	Chr5D	67012490	67013194	+	67012842	1.0	1.0
gene:TraesCS5D03G0166200	Chr5D	64446844	64447167	+	64447005	Chr5D	67025932	67026255	+	67026093	1.0	1.0
gene:TraesCS5D03G0166300	Chr5D	64464528	64465721	-	64465124	Chr5D	67043832	67045025	-	67044428	1.0	1.0
gene:TraesCS5D03G0167600	Chr5D	65178514	65180049	+	65179281	Chr5D	67756786	67758321	+	67757553	1.0	1.0
gene:TraesCS5D03G0167800	Chr5D	65210044	65211486	-	65210765	Chr5D	67788130	67789572	-	67788851	1.0	1.0
gene:TraesCS5D03G0168100	Chr5D	65920067	65921683	+	65920875	Chr5D	68505161	68506777	+	68505969	1.0	1.0
gene:TraesCS5D03G0168200	Chr5D	65925666	65930305	-	65927985	Chr5D	68510831	68515470	-	68513150	1.0	0.988
gene:TraesCS5D03G0168400	Chr5D	66070038	66073767	-	66071902	Chr5D	68652926	68656655	-	68654790	1.0	0.999
gene:TraesCS5D03G0168800	Chr5D	66138425	66143251	-	66140838	Chr5D	68712029	68716856	-	68714442	1.0	1.0
gene:TraesCS5D03G0168900	Chr5D	66146028	66148163	+	66147095	Chr5D	68719633	68721768	+	68720700	1.0	1.0
gene:TraesCS5D03G0169500	Chr5D	66830754	66832089	-	66831421	Chr5D	69399323	69400658	-	69399990	1.0	1.0
gene:TraesCS5D03G0169600	Chr5D	66916212	66919278	+	66917745	Chr5D	69483497	69486563	+	69485030	1.0	1.0
gene:TraesCS5D03G0169700	Chr5D	66920932	66927118	-	66924025	Chr5D	69488217	69494403	-	69491310	1.0	0.999
gene:TraesCS5D03G0169800	Chr5D	66927614	66932157	-	66929885	Chr5D	69494899	69499442	-	69497170	1.0	1.0
gene:TraesCS5D03G0169900	Chr5D	67484020	67485960	+	67484990	Chr5D	70058788	70060726	+	70059757	1.0	1.0
gene:TraesCS5D03G0170100	Chr5D	67742456	67753028	-	67747742	Chr5D	70320737	70331307	-	70326022	0.982	0.981
gene:TraesCS5D03G0170300	Chr5D	68023616	68029566	+	68026591	Chr5D	70616163	70622247	+	70619205	1.0	1.0
gene:TraesCS5D03G0170500	Chr5D	68084911	68093570	-	68089240	Chr5D	70684052	70692711	-	70688381	1.0	0.999
gene:TraesCS5D03G0170600	Chr5D	68115073	68120544	-	68117808	Chr5D	70714213	70719684	-	70716948	1.0	1.0
gene:TraesCS5D03G0170700	Chr5D	68120936	68122596	-	68121766	Chr5D	70720076	70721736	-	70720906	1.0	0.998
gene:TraesCS5D03G0170800	Chr5D	68249127	68252702	+	68250914	Chr5D	70849939	70853514	+	70851726	1.0	1.0
gene:TraesCS5D03G0171100	Chr5D	68371388	68372381	-	68371884	Chr5D	70976333	70977326	-	70976829	1.0	1.0
gene:TraesCS5D03G0171300	Chr5D	68389819	68394333	+	68392076	Chr5D	70994764	70999257	+	70997010	1.0	1.0
gene:TraesCS5D03G0171400	Chr5D	68397496	68398466	-	68397981	Chr5D	71002420	71003390	-	71002905	1.0	1.0
gene:TraesCS5D03G0171500	Chr5D	68398669	68399581	+	68399125	Chr5D	71003593	71004505	+	71004049	1.0	1.0
gene:TraesCS5D03G0171700	Chr5D	68856101	68859313	+	68857707	Chr5D	71461001	71464213	+	71462607	1.0	1.0
gene:TraesCS5D03G0171800	Chr5D	68863953	68867858	-	68865905	Chr5D	71468853	71472758	-	71470805	1.0	1.0
gene:TraesCS5D03G0172000	Chr5D	69062739	69067015	-	69064877	Chr5D	71671212	71675487	-	71673349	1.0	0.999
gene:TraesCS5D03G0172300	Chr5D	69252908	69259828	-	69256368	Chr5D	71862844	71869764	-	71866304	1.0	1.0
gene:TraesCS5D03G0172400	Chr5D	69260019	69268438	+	69264228	Chr5D	71869955	71878374	+	71874164	1.0	1.0
gene:TraesCS5D03G0172500	Chr5D	69268601	69272028	+	69270314	Chr5D	71878537	71882191	+	71880364	1.0	1.0
gene:TraesCS5D03G0172700	Chr5D	69482254	69484989	+	69483621	Chr5D	72093306	72096041	+	72094673	1.0	1.0
gene:TraesCS5D03G0172800	Chr5D	69503020	69509468	+	69506244	Chr5D	72114198	72120646	+	72117422	1.0	0.999
gene:TraesCS5D03G0172900	Chr5D	69565445	69568658	+	69567051	Chr5D	72177029	72180242	+	72178635	1.0	1.0
gene:TraesCS5D03G0173200	Chr5D	69657916	69659011	-	69658463	Chr5D	72270573	72271668	-	72271120	1.0	1.0
gene:TraesCS5D03G0174800	Chr5D	70567030	70568084	-	70567557	Chr5D	73185916	73186970	-	73186443	1.0	1.0
gene:TraesCS5D03G0175200	Chr5D	70684714	70685793	-	70685253	Chr5D	73306510	73307589	-	73307049	1.0	1.0
gene:TraesCS5D03G0175400	Chr5D	70801061	70804143	-	70802602	Chr5D	73422690	73425819	-	73424254	1.0	1.0
gene:TraesCS5D03G0175600	Chr5D	71714149	71722975	-	71718562	Chr5D	74643903	74652729	-	74648316	1.0	0.999
gene:TraesCS5D03G0175800	Chr5D	72046772	72052144	-	72049458	Chr5D	74977617	74982989	-	74980303	1.0	1.0
gene:TraesCS5D03G0175900	Chr5D	72054532	72060134	-	72057333	Chr5D	74985377	74990979	-	74988178	1.0	0.999
gene:TraesCS5D03G0176000	Chr5D	72060154	72065427	-	72062790	Chr5D	74990999	74996272	-	74993635	1.0	1.0
gene:TraesCS5D03G0176100	Chr5D	72072482	72075274	-	72073878	Chr5D	75003108	75005900	-	75004504	1.0	1.0
gene:TraesCS5D03G0176300	Chr5D	72359215	72361846	+	72360530	Chr5D	75281989	75284620	+	75283304	1.0	1.0
gene:TraesCS5D03G0176400	Chr5D	72364852	72372613	+	72368732	Chr5D	75287785	75295546	+	75291665	1.0	0.999
gene:TraesCS5D03G0176700	Chr5D	72380011	72381438	+	72380724	Chr5D	75303011	75304438	+	75303724	1.0	1.0
gene:TraesCS5D03G0176800	Chr5D	72518647	72520212	+	72519429	Chr5D	75442165	75443730	+	75442947	1.0	1.0
gene:TraesCS5D03G0177100	Chr5D	72556386	72558011	+	72557198	Chr5D	75480772	75482397	+	75481584	1.0	1.0
gene:TraesCS5D03G0177300	Chr5D	72646595	72648545	+	72647570	Chr5D	75571875	75573825	+	75572850	1.0	1.0
gene:TraesCS5D03G0177500	Chr5D	72655103	72659471	-	72657287	Chr5D	75580383	75584751	-	75582567	1.0	1.0
gene:TraesCS5D03G0177700	Chr5D	72701733	72702802	-	72702267	Chr5D	75626747	75627816	-	75627281	1.0	1.0
gene:TraesCS5D03G0177800	Chr5D	72743818	72745496	+	72744657	Chr5D	75669357	75671035	+	75670196	1.0	1.0
gene:TraesCS5D03G0177900	Chr5D	72767587	72768870	+	72768228	Chr5D	75693642	75694925	+	75694283	1.0	1.0
gene:TraesCS5D03G0178100	Chr5D	72770496	72774791	-	72772643	Chr5D	75696551	75700846	-	75698698	1.0	1.0
gene:TraesCS5D03G0178500	Chr5D	73022456	73023709	+	73023082	Chr5D	75949663	75950916	+	75950289	1.0	1.0
gene:TraesCS5D03G0178900	Chr5D	73050133	73052674	+	73051403	Chr5D	75977351	75979892	+	75978621	1.0	1.0
gene:TraesCS5D03G0179000	Chr5D	73052201	73052383	-	73052292	Chr5D	75979419	75979601	-	75979510	1.0	1.0
gene:TraesCS5D03G0179100	Chr5D	73052955	73058150	-	73055552	Chr5D	75980173	75985368	-	75982770	1.0	1.0
gene:TraesCS5D03G0179200	Chr5D	73060391	73064053	-	73062222	Chr5D	75987692	75991344	-	75989518	0.996	0.996
gene:TraesCS5D03G0179300	Chr5D	73543363	73548230	+	73545796	Chr5D	76470318	76475185	+	76472751	1.0	1.0
gene:TraesCS5D03G0179500	Chr5D	73549021	73549302	-	73549161	Chr5D	76475976	76476257	-	76476116	1.0	1.0
gene:TraesCS5D03G0179900	Chr5D	73649748	73650783	+	73650265	Chr5D	76574166	76575201	+	76574683	1.0	1.0
gene:TraesCS5D03G0180100	Chr5D	73653682	73659468	-	73656575	Chr5D	76578100	76583886	-	76580993	1.0	1.0
gene:TraesCS5D03G0180300	Chr5D	73895115	73914355	-	73904735	Chr5D	76820370	76839610	-	76829990	1.0	1.0
gene:TraesCS5D03G0180400	Chr5D	73942023	73947448	+	73944735	Chr5D	76867368	76872793	+	76870080	1.0	1.0
gene:TraesCS5D03G0180500	Chr5D	73947750	73949401	+	73948575	Chr5D	76873095	76874749	+	76873922	1.0	0.998
gene:TraesCS5D03G0180600	Chr5D	74233255	74235851	-	74234553	Chr5D	77164158	77166754	-	77165456	1.0	1.0
gene:TraesCS5D03G0180900	Chr5D	74290859	74292753	+	74291806	Chr5D	77221188	77223082	+	77222135	1.0	1.0
gene:TraesCS5D03G0181600	Chr5D	74564082	74566184	+	74565133	Chr5D	77493743	77495845	+	77494794	1.0	1.0
gene:TraesCS5D03G0181700	Chr5D	74570638	74573234	+	74571936	Chr5D	77500103	77502699	+	77501401	1.0	0.998
gene:TraesCS5D03G0181800	Chr5D	74604194	74610290	+	74607242	Chr5D	77539547	77545643	+	77542595	1.0	1.0
gene:TraesCS5D03G0182000	Chr5D	74612455	74612718	-	74612586	Chr5D	77547808	77548071	-	77547939	1.0	1.0
gene:TraesCS5D03G0182600	Chr5D	74877289	74879226	+	74878257	Chr5D	77813765	77815525	+	77814645	1.0	1.0
gene:TraesCS5D03G0182700	Chr5D	74902614	74907428	-	74905021	Chr5D	77839422	77844236	-	77841829	1.0	0.999
gene:TraesCS5D03G0182900	Chr5D	75274315	75275405	-	75274860	Chr5D	78212667	78213757	-	78213212	1.0	0.998
gene:TraesCS5D03G0183000	Chr5D	75411359	75411775	+	75411567	Chr5D	78349580	78349996	+	78349788	1.0	1.0
gene:TraesCS5D03G0183100	Chr5D	75417979	75420213	-	75419096	Chr5D	78356234	78358468	-	78357351	1.0	1.0
gene:TraesCS5D03G0183200	Chr5D	75491889	75493190	-	75492539	Chr5D	78430238	78431539	-	78430888	1.0	1.0
gene:TraesCS5D03G0183300	Chr5D	75496029	75506936	+	75501482	Chr5D	78434030	78444937	+	78439483	1.0	1.0
gene:TraesCS5D03G0183600	Chr5D	75557558	75557923	-	75557740	Chr5D	78495853	78496218	-	78496035	1.0	1.0
gene:TraesCS5D03G0184500	Chr5D	76048776	76049234	-	76049005	Chr5D	78993043	78993501	-	78993272	1.0	1.0
gene:TraesCS5D03G0184600	Chr5D	76055081	76057059	+	76056070	Chr5D	78999345	79001323	+	79000334	1.0	0.999
gene:TraesCS5D03G0184700	Chr5D	76132347	76133450	-	76132898	Chr5D	79077218	79078321	-	79077769	1.0	1.0
gene:TraesCS5D03G0184800	Chr5D	76135288	76139617	+	76137452	Chr5D	79080158	79084487	+	79082322	1.0	0.997
gene:TraesCS5D03G0184900	Chr5D	76236300	76241478	-	76238889	Chr5D	79180930	79186108	-	79183519	1.0	1.0
gene:TraesCS5D03G0185000	Chr5D	76337896	76342382	-	76340139	Chr5D	79282363	79286849	-	79284606	1.0	1.0
gene:TraesCS5D03G0185200	Chr5D	76348991	76357173	-	76353082	Chr5D	79293463	79301645	-	79297554	1.0	1.0
gene:TraesCS5D03G0185400	Chr5D	76822868	76824711	-	76823789	Chr5D	79821184	79823027	-	79822105	1.0	0.998
gene:TraesCS5D03G0185900	Chr5D	77147832	77185627	-	77166729	Chr5D	80084937	80122717	-	80103827	1.0	1.0
gene:TraesCS5D03G0186100	Chr5D	77185966	77190777	-	77188371	Chr5D	80123056	80127867	-	80125461	1.0	1.0
gene:TraesCS5D03G0186200	Chr5D	77208729	77213512	-	77211120	Chr5D	80146292	80151075	-	80148683	1.0	1.0
gene:TraesCS5D03G0186300	Chr5D	77339086	77339457	-	77339271	Chr5D	80268816	80269187	-	80269001	1.0	1.0
gene:TraesCS5D03G0186400	Chr5D	77713437	77717463	+	77715450	Chr5D	80660645	80664671	+	80662658	1.0	1.0
gene:TraesCS5D03G0186600	Chr5D	77718675	77722233	+	77720454	Chr5D	80665883	80669441	+	80667662	1.0	1.0
gene:TraesCS5D03G0186800	Chr5D	77722956	77725131	+	77724043	Chr5D	80670164	80672337	+	80671250	1.0	1.0
gene:TraesCS5D03G0186900	Chr5D	77868151	77873079	+	77870615	Chr5D	80815899	80820827	+	80818363	1.0	1.0
gene:TraesCS5D03G0187000	Chr5D	78015525	78015752	+	78015638	Chr5D	80964435	80964662	+	80964548	1.0	1.0
gene:TraesCS5D03G0187300	Chr5D	78140918	78143704	+	78142311	Chr5D	81091217	81094003	+	81092610	1.0	1.0
gene:TraesCS5D03G0187400	Chr5D	78181461	78186051	+	78183756	Chr5D	81131761	81136351	+	81134056	1.0	1.0
gene:TraesCS5D03G0187500	Chr5D	78250651	78254634	-	78252642	Chr5D	81200276	81204259	-	81202267	1.0	1.0
gene:TraesCS5D03G0187600	Chr5D	78261416	78264349	+	78262882	Chr5D	81210745	81213678	+	81212211	1.0	1.0
gene:TraesCS5D03G0187900	Chr5D	78438397	78452437	+	78445417	Chr5D	81387498	81401538	+	81394518	1.0	1.0
gene:TraesCS5D03G0188300	Chr5D	78725278	78726488	-	78725883	Chr5D	81676066	81677276	-	81676671	1.0	1.0
gene:TraesCS5D03G0188400	Chr5D	78918619	78923437	+	78921028	Chr5D	81869918	81874743	+	81872330	1.0	1.0
gene:TraesCS5D03G0188500	Chr5D	78927261	78928895	+	78928078	Chr5D	81878794	81880428	+	81879611	1.0	1.0
gene:TraesCS5D03G0188600	Chr5D	79226614	79228529	+	79227571	Chr5D	82178634	82180549	+	82179591	1.0	1.0
gene:TraesCS5D03G0189600	Chr5D	79858666	79859849	+	79859257	Chr5D	82818499	82819682	+	82819090	1.0	0.997
gene:TraesCS5D03G0190200	Chr5D	79983184	79983540	+	79983362	Chr5D	82942991	82943347	+	82943169	1.0	1.0
gene:TraesCS5D03G0190400	Chr5D	80011790	80012108	+	80011949	Chr5D	82971597	82971915	+	82971756	1.0	1.0
gene:TraesCS5D03G0190500	Chr5D	80013286	80013985	+	80013635	Chr5D	82973093	82973792	+	82973442	1.0	0.997
gene:TraesCS5D03G0191100	Chr5D	80134118	80134336	-	80134227	Chr5D	83093154	83093372	-	83093263	1.0	1.0
gene:TraesCS5D03G0191200	Chr5D	80134815	80135474	-	80135144	Chr5D	83093851	83094510	-	83094180	1.0	1.0
gene:TraesCS5D03G0191400	Chr5D	80135536	80136321	-	80135928	Chr5D	83094572	83095357	-	83094964	1.0	1.0
gene:TraesCS5D03G0191500	Chr5D	80148133	80150443	-	80149288	Chr5D	83107169	83109479	-	83108324	1.0	1.0
gene:TraesCS5D03G0191700	Chr5D	80162205	80162714	-	80162459	Chr5D	83121100	83121609	-	83121354	1.0	1.0
gene:TraesCS5D03G0191900	Chr5D	80220140	80220436	-	80220288	Chr5D	83179030	83179326	-	83179178	1.0	1.0
gene:TraesCS5D03G0192200	Chr5D	80234694	80235239	-	80234966	Chr5D	83193584	83194129	-	83193856	1.0	1.0
gene:TraesCS5D03G0192700	Chr5D	80316622	80317094	+	80316858	Chr5D	83275804	83276276	+	83276040	1.0	1.0
gene:TraesCS5D03G0193000	Chr5D	80410130	80414653	-	80412391	Chr5D	83362071	83366594	-	83364332	1.0	0.999
gene:TraesCS5D03G0193100	Chr5D	80414791	80416778	+	80415784	Chr5D	83366732	83368719	+	83367725	1.0	1.0
gene:TraesCS5D03G0193200	Chr5D	80475104	80475580	+	80475342	Chr5D	83426370	83426846	+	83426608	1.0	1.0
gene:TraesCS5D03G0193300	Chr5D	80485138	80487896	+	80486517	Chr5D	83435947	83438705	+	83437326	1.0	1.0
gene:TraesCS5D03G0193500	Chr5D	80550939	80553180	+	80552059	Chr5D	83508661	83510902	+	83509781	1.0	1.0
gene:TraesCS5D03G0193600	Chr5D	80813216	80818444	-	80815830	Chr5D	83769938	83775166	-	83772552	1.0	1.0
gene:TraesCS5D03G0193700	Chr5D	80820108	80824059	-	80822083	Chr5D	83776830	83780781	-	83778805	1.0	1.0
gene:TraesCS5D03G0194400	Chr5D	81260927	81263384	-	81262155	Chr5D	84220964	84223421	-	84222192	1.0	1.0
gene:TraesCS5D03G0194600	Chr5D	81454244	81456557	-	81455400	Chr5D	84413283	84415596	-	84414439	1.0	1.0
gene:TraesCS5D03G0194900	Chr5D	81844184	81846727	+	81845455	Chr5D	84806200	84808743	+	84807471	1.0	1.0
gene:TraesCS5D03G0195000	Chr5D	81846754	81848731	-	81847742	Chr5D	84808770	84810747	-	84809758	1.0	1.0
gene:TraesCS5D03G0195300	Chr5D	81897044	81898871	-	81897957	Chr5D	84859428	84861255	-	84860341	1.0	0.999
gene:TraesCS5D03G0195400	Chr5D	82188410	82190197	-	82189303	Chr5D	85150493	85152280	-	85151386	1.0	1.0
gene:TraesCS5D03G0195500	Chr5D	82289582	82296104	+	82292843	Chr5D	85256511	85263033	+	85259772	1.0	1.0
gene:TraesCS5D03G0195600	Chr5D	82297045	82299625	+	82298335	Chr5D	85263974	85266554	+	85265264	1.0	1.0
