gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS7D03G0382500	Chr7D	121155598	121156637	-	121156117	Chr7D	120847962	120849001	-	120848481	1.0	1.0
gene:TraesCS7D03G0382700	Chr7D	121613453	121617029	-	121615241	Chr7D	121312147	121315723	-	121313935	1.0	1.0
gene:TraesCS7D03G0383100	Chr7D	121793851	121794534	-	121794192	Chr7D	121493008	121493691	-	121493349	1.0	1.0
gene:TraesCS7D03G0383200	Chr7D	121806533	121807443	-	121806988	Chr7D	121506522	121507432	-	121506977	1.0	1.0
gene:TraesCS7D03G0383300	Chr7D	121936815	121937737	+	121937276	Chr7D	121637361	121638283	+	121637822	1.0	1.0
gene:TraesCS7D03G0383400	Chr7D	121938060	121946751	-	121942405	Chr7D	121638606	121647292	-	121642949	1.0	0.997
gene:TraesCS7D03G0383700	Chr7D	122357634	122361690	+	122359662	Chr7D	122058653	122062709	+	122060681	1.0	1.0
gene:TraesCS7D03G0383800	Chr7D	122364808	122368910	+	122366859	Chr7D	122065618	122069720	+	122067669	1.0	1.0
gene:TraesCS7D03G0383900	Chr7D	122569087	122572374	+	122570730	Chr7D	122271148	122274435	+	122272791	1.0	0.999
gene:TraesCS7D03G0384500	Chr7D	123160411	123161536	+	123160973	Chr7D	122853702	122854827	+	122854264	1.0	1.0
gene:TraesCS7D03G0385200	Chr7D	123966773	123968098	+	123967435	Chr7D	123658641	123659966	+	123659303	1.0	1.0
gene:TraesCS7D03G0385400	Chr7D	123970533	123982324	-	123976428	Chr7D	123662400	123674177	-	123668288	1.0	0.999
gene:TraesCS7D03G0385500	Chr7D	124715448	124715942	+	124715695	Chr7D	124402197	124402691	+	124402444	1.0	1.0
gene:TraesCS7D03G0385600	Chr7D	124716302	124722876	+	124719589	Chr7D	124403051	124409625	+	124406338	1.0	1.0
gene:TraesCS7D03G0385800	Chr7D	124853623	124854817	+	124854220	Chr7D	124540260	124541454	+	124540857	1.0	1.0
gene:TraesCS7D03G0386000	Chr7D	124875945	124879168	+	124877556	Chr7D	124562256	124565480	+	124563868	1.0	1.0
gene:TraesCS7D03G0386200	Chr7D	124991595	124993458	+	124992526	Chr7D	124678379	124680242	+	124679310	1.0	1.0
gene:TraesCS7D03G0386300	Chr7D	125078946	125081916	+	125080431	Chr7D	124765258	124768229	+	124766743	1.0	1.0
gene:TraesCS7D03G0386400	Chr7D	125082077	125087948	+	125085012	Chr7D	124768390	124774261	+	124771325	1.0	1.0
gene:TraesCS7D03G0386500	Chr7D	125178223	125179393	+	125178808	Chr7D	124864485	124865655	+	124865070	1.0	1.0
gene:TraesCS7D03G0386600	Chr7D	125188818	125190637	+	125189727	Chr7D	124874856	124876675	+	124875765	1.0	1.0
gene:TraesCS7D03G0386800	Chr7D	125194776	125195983	-	125195379	Chr7D	124880814	124882021	-	124881417	1.0	1.0
gene:TraesCS7D03G0387000	Chr7D	125251231	125251974	+	125251602	Chr7D	124937041	124937784	+	124937412	1.0	1.0
gene:TraesCS7D03G0387100	Chr7D	125353818	125357108	+	125355463	Chr7D	125040190	125043480	+	125041835	1.0	1.0
gene:TraesCS7D03G0387900	Chr7D	125485560	125487455	+	125486507	Chr7D	125170344	125172239	+	125171291	1.0	0.999
gene:TraesCS7D03G0388200	Chr7D	125519723	125521246	-	125520484	Chr7D	125204463	125205986	-	125205224	1.0	1.0
gene:TraesCS7D03G0388400	Chr7D	125684140	125689202	+	125686671	Chr7D	125372163	125377225	+	125374694	1.0	1.0
gene:TraesCS7D03G0388500	Chr7D	125777300	125779429	-	125778364	Chr7D	125449999	125452128	-	125451063	1.0	0.999
gene:TraesCS7D03G0388800	Chr7D	126058311	126061347	-	126059829	Chr7D	125738350	125741795	-	125740072	1.0	0.998
gene:TraesCS7D03G0388900	Chr7D	126063878	126067343	+	126065610	Chr7D	125744169	125747634	+	125745901	1.0	0.998
gene:TraesCS7D03G0389000	Chr7D	126068718	126072421	+	126070569	Chr7D	125749008	125752711	+	125750859	1.0	1.0
gene:TraesCS7D03G0389200	Chr7D	126200745	126202853	-	126201799	Chr7D	125892374	125894482	-	125893428	1.0	0.997
gene:TraesCS7D03G0389400	Chr7D	126327386	126329497	+	126328441	Chr7D	126020158	126022269	+	126021213	1.0	1.0
gene:TraesCS7D03G0389500	Chr7D	126333072	126335865	+	126334468	Chr7D	126025846	126028640	+	126027243	1.0	0.998
gene:TraesCS7D03G0389700	Chr7D	126535387	126537301	-	126536344	Chr7D	126228431	126230345	-	126229388	1.0	0.997
gene:TraesCS7D03G0389800	Chr7D	126539134	126546152	-	126542643	Chr7D	126232177	126239195	-	126235686	1.0	0.998
gene:TraesCS7D03G0390000	Chr7D	126556069	126562123	-	126559096	Chr7D	126249843	126255897	-	126252870	1.0	0.999
gene:TraesCS7D03G0390100	Chr7D	126626340	126626672	-	126626506	Chr7D	126320224	126320556	-	126320390	1.0	1.0
gene:TraesCS7D03G0390300	Chr7D	126648591	126648989	+	126648790	Chr7D	126342319	126342717	+	126342518	1.0	0.997
gene:TraesCS7D03G0390500	Chr7D	126675166	126675456	-	126675311	Chr7D	126369146	126369436	-	126369291	1.0	0.996
gene:TraesCS7D03G0390600	Chr7D	126681667	126681948	-	126681807	Chr7D	126375673	126375954	-	126375813	1.0	0.996
gene:TraesCS7D03G0390800	Chr7D	126861488	126861778	-	126861633	Chr7D	126564696	126564986	-	126564841	1.0	1.0
gene:TraesCS7D03G0390900	Chr7D	126868835	126873890	-	126871362	Chr7D	126580623	126585680	-	126583151	1.0	0.998
gene:TraesCS7D03G0391000	Chr7D	126904767	126906332	-	126905549	Chr7D	126618664	126620229	-	126619446	1.0	0.999
gene:TraesCS7D03G0391100	Chr7D	127861629	127862313	+	127861971	Chr7D	127595686	127596370	+	127596028	1.0	1.0
gene:TraesCS7D03G0391300	Chr7D	127875141	127876653	+	127875897	Chr7D	127608960	127610472	+	127609716	1.0	1.0
gene:TraesCS7D03G0391500	Chr7D	127906406	127908062	+	127907234	Chr7D	127633900	127635556	+	127634728	1.0	1.0
gene:TraesCS7D03G0392000	Chr7D	128032821	128046416	-	128039618	Chr7D	127763705	127776400	-	127770052	1.0	1.0
gene:TraesCS7D03G0392100	Chr7D	128066939	128068938	-	128067938	Chr7D	127797435	127799435	-	127798435	1.0	1.0
gene:TraesCS7D03G0392300	Chr7D	128479416	128480363	-	128479889	Chr7D	128218600	128219547	-	128219073	1.0	1.0
gene:TraesCS7D03G0392400	Chr7D	128481187	128485749	-	128483468	Chr7D	128220371	128224933	-	128222652	1.0	0.999
gene:TraesCS7D03G0392500	Chr7D	128487649	128493102	-	128490375	Chr7D	128226834	128232289	-	128229561	1.0	1.0
gene:TraesCS7D03G0392600	Chr7D	128515941	128518318	-	128517129	Chr7D	128255114	128257491	-	128256302	1.0	1.0
gene:TraesCS7D03G0393100	Chr7D	128676951	128679061	+	128678006	Chr7D	128416385	128418495	+	128417440	1.0	1.0
gene:TraesCS7D03G0393200	Chr7D	128689747	128692124	+	128690935	Chr7D	128428970	128431347	+	128430158	1.0	1.0
gene:TraesCS7D03G0393300	Chr7D	128713360	128714487	-	128713923	Chr7D	128453242	128454369	-	128453805	1.0	1.0
gene:TraesCS7D03G0393800	Chr7D	128819241	128820470	+	128819855	Chr7D	128554249	128555478	+	128554863	1.0	1.0
gene:TraesCS7D03G0394100	Chr7D	128884907	128888665	-	128886786	Chr7D	128619391	128623149	-	128621270	1.0	1.0
gene:TraesCS7D03G0394500	Chr7D	128996505	129005731	-	129001118	Chr7D	128731524	128740750	-	128736137	1.0	1.0
gene:TraesCS7D03G0394600	Chr7D	129022635	129027033	-	129024834	Chr7D	128757648	128762046	-	128759847	1.0	1.0
gene:TraesCS7D03G0394700	Chr7D	129133527	129139806	-	129136666	Chr7D	128868820	128875924	-	128872372	1.0	1.0
gene:TraesCS7D03G0394800	Chr7D	129291182	129293998	-	129292590	Chr7D	129027748	129030564	-	129029156	1.0	1.0
gene:TraesCS7D03G0395100	Chr7D	129342154	129344477	-	129343315	Chr7D	129077294	129079616	-	129078455	0.999	0.999
gene:TraesCS7D03G0395500	Chr7D	129418596	129419291	-	129418943	Chr7D	129154507	129155202	-	129154854	1.0	1.0
gene:TraesCS7D03G0395600	Chr7D	129421196	129421609	+	129421402	Chr7D	129157107	129157520	+	129157313	1.0	1.0
gene:TraesCS7D03G0396000	Chr7D	129641663	129643690	+	129642676	Chr7D	129376749	129378621	+	129377685	1.0	1.0
gene:TraesCS7D03G0396100	Chr7D	129649121	129651428	-	129650274	Chr7D	129384052	129386359	-	129385205	1.0	1.0
gene:TraesCS7D03G0396300	Chr7D	129680507	129682487	-	129681497	Chr7D	129416370	129418350	-	129417360	1.0	1.0
gene:TraesCS7D03G0396500	Chr7D	129698496	129699698	-	129699097	Chr7D	129434359	129435561	-	129434960	1.0	1.0
gene:TraesCS7D03G0396800	Chr7D	129751373	129753146	-	129752259	Chr7D	129487237	129489010	-	129488123	1.0	1.0
gene:TraesCS7D03G0397000	Chr7D	129763870	129765560	-	129764715	Chr7D	129499733	129501423	-	129500578	1.0	1.0
gene:TraesCS7D03G0397100	Chr7D	129767862	129769618	-	129768740	Chr7D	129503724	129505480	-	129504602	1.0	1.0
gene:TraesCS7D03G0397400	Chr7D	130124388	130138556	+	130131472	Chr7D	129843454	129858305	+	129850879	1.0	0.999
gene:TraesCS7D03G0397500	Chr7D	130140306	130143267	-	130141786	Chr7D	129860499	129863460	-	129861979	1.0	1.0
gene:TraesCS7D03G0397800	Chr7D	130475652	130477806	-	130476729	Chr7D	130196180	130198334	-	130197257	1.0	1.0
gene:TraesCS7D03G0397900	Chr7D	130742981	130745482	-	130744231	Chr7D	130462390	130464891	-	130463640	1.0	1.0
gene:TraesCS7D03G0398000	Chr7D	130781477	130785338	+	130783407	Chr7D	130500468	130504329	+	130502398	1.0	1.0
gene:TraesCS7D03G0398300	Chr7D	130908057	130914927	+	130911492	Chr7D	130628265	130635520	+	130631892	1.0	0.959
gene:TraesCS7D03G0398700	Chr7D	131488041	131488598	+	131488319	Chr7D	131207609	131208166	+	131207887	1.0	1.0
gene:TraesCS7D03G0399000	Chr7D	131772888	131779225	+	131776056	Chr7D	131492349	131498686	+	131495517	1.0	1.0
gene:TraesCS7D03G0399100	Chr7D	131788259	131789471	+	131788865	Chr7D	131507722	131508934	+	131508328	1.0	1.0
gene:TraesCS7D03G0399200	Chr7D	131790029	131791170	-	131790599	Chr7D	131509769	131510910	-	131510339	1.0	0.992
gene:TraesCS7D03G0399300	Chr7D	131795245	131797280	-	131796262	Chr7D	131515075	131517110	-	131516092	1.0	1.0
gene:TraesCS7D03G0399400	Chr7D	131797953	131799604	-	131798778	Chr7D	131517783	131519434	-	131518608	1.0	1.0
gene:TraesCS7D03G0399600	Chr7D	131963864	131966574	-	131965219	Chr7D	131684637	131687347	-	131685992	1.0	1.0
gene:TraesCS7D03G0400100	Chr7D	132103306	132107296	-	132105301	Chr7D	131824189	131828183	-	131826186	1.0	1.0
gene:TraesCS7D03G0400300	Chr7D	132749623	132753223	+	132751423	Chr7D	132477408	132481008	+	132479208	1.0	1.0
gene:TraesCS7D03G0400500	Chr7D	132912610	132913897	-	132913253	Chr7D	132640122	132641409	-	132640765	1.0	1.0
gene:TraesCS7D03G0400600	Chr7D	133084205	133088701	+	133086453	Chr7D	132811535	132816032	+	132813783	1.0	0.997
gene:TraesCS7D03G0400700	Chr7D	133088588	133097788	-	133093188	Chr7D	132815919	132825119	-	132820519	1.0	1.0
gene:TraesCS7D03G0400900	Chr7D	133257128	133258354	-	133257741	Chr7D	132988284	132989510	-	132988897	1.0	1.0
gene:TraesCS7D03G0401600	Chr7D	133446634	133447996	+	133447315	Chr7D	133179258	133180620	+	133179939	1.0	1.0
gene:TraesCS7D03G0401700	Chr7D	133449313	133457825	-	133453569	Chr7D	133181937	133190449	-	133186193	1.0	0.999
gene:TraesCS7D03G0401900	Chr7D	133584820	133585281	+	133585050	Chr7D	133324945	133325406	+	133325175	1.0	1.0
gene:TraesCS7D03G0402000	Chr7D	133585824	133593142	-	133589483	Chr7D	133325949	133333267	-	133329608	1.0	1.0
gene:TraesCS7D03G0402100	Chr7D	133597452	133606872	+	133602162	Chr7D	133337853	133347273	+	133342563	1.0	1.0
gene:TraesCS7D03G0402300	Chr7D	133637281	133639016	-	133638148	Chr7D	133378373	133380108	-	133379240	1.0	1.0
gene:TraesCS7D03G0402400	Chr7D	133676493	133676756	+	133676624	Chr7D	133416809	133417072	+	133416940	1.0	1.0
gene:TraesCS7D03G0402800	Chr7D	133802529	133806934	+	133804731	Chr7D	133549622	133554028	+	133551825	1.0	0.999
gene:TraesCS7D03G0402900	Chr7D	133807941	133808309	-	133808125	Chr7D	133555035	133555403	-	133555219	1.0	1.0
gene:TraesCS7D03G0403300	Chr7D	134120167	134121305	+	134120736	Chr7D	133865516	133866654	+	133866085	1.0	1.0
gene:TraesCS7D03G0403400	Chr7D	134141371	134142477	+	134141924	Chr7D	133887285	133888391	+	133887838	1.0	1.0
gene:TraesCS7D03G0403500	Chr7D	134181783	134182780	+	134182281	Chr7D	133928611	133929608	+	133929109	1.0	1.0
gene:TraesCS7D03G0404200	Chr7D	134721238	134729100	+	134725169	Chr7D	134470697	134478559	+	134474628	1.0	1.0
gene:TraesCS7D03G0404300	Chr7D	134743435	134744685	-	134744060	Chr7D	134492894	134494144	-	134493519	1.0	1.0
gene:TraesCS7D03G0404400	Chr7D	134809781	134810909	-	134810345	Chr7D	134559396	134560524	-	134559960	1.0	1.0
gene:TraesCS7D03G0404700	Chr7D	135171350	135172494	+	135171922	Chr7D	134921879	134923023	+	134922451	1.0	1.0
gene:TraesCS7D03G0404900	Chr7D	135177272	135182625	+	135179948	Chr7D	134927799	134933013	+	134930406	1.0	1.0
gene:TraesCS7D03G0405000	Chr7D	135202094	135205833	-	135203963	Chr7D	134952546	134956285	-	134954415	1.0	1.0
gene:TraesCS7D03G0405100	Chr7D	135292094	135293265	-	135292679	Chr7D	135042715	135043886	-	135043300	1.0	1.0
gene:TraesCS7D03G0405200	Chr7D	135296591	135297598	+	135297094	Chr7D	135047212	135048219	+	135047715	1.0	1.0
gene:TraesCS7D03G0405300	Chr7D	135296672	135297628	-	135297150	Chr7D	135047293	135048249	-	135047771	1.0	1.0
gene:TraesCS7D03G0405400	Chr7D	135303686	135304324	-	135304005	Chr7D	135054307	135054945	-	135054626	1.0	1.0
gene:TraesCS7D03G0405600	Chr7D	135467948	135468820	+	135468384	Chr7D	135367513	135368385	+	135367949	1.0	1.0
gene:TraesCS7D03G0405500	Chr7D	135467775	135469006	+	135468390	Chr7D	135367340	135368571	+	135367955	1.0	1.0
gene:TraesCS7D03G0406100	Chr7D	135586602	135587832	-	135587217	Chr7D	135256902	135258132	-	135257517	1.0	1.0
gene:TraesCS7D03G0406300	Chr7D	135639546	135640823	-	135640184	Chr7D	135411108	135412385	-	135411746	1.0	1.0
gene:TraesCS7D03G0406400	Chr7D	135801723	135803089	+	135802406	Chr7D	135572058	135573424	+	135572741	1.0	1.0
gene:TraesCS7D03G0406600	Chr7D	136071360	136073494	+	136072427	Chr7D	135842618	135844749	+	135843683	1.0	1.0
gene:TraesCS7D03G0406700	Chr7D	136144505	136149040	-	136146772	Chr7D	135915278	135919813	-	135917545	1.0	0.998
gene:TraesCS7D03G0406800	Chr7D	136411566	136412254	+	136411910	Chr7D	136193287	136193975	+	136193631	1.0	1.0
gene:TraesCS7D03G0407000	Chr7D	136434104	136434831	-	136434467	Chr7D	136216290	136217017	-	136216653	1.0	1.0
gene:TraesCS7D03G0407100	Chr7D	136451418	136451828	-	136451623	Chr7D	136233603	136234013	-	136233808	1.0	1.0
gene:TraesCS7D03G0407200	Chr7D	136452778	136460894	-	136456836	Chr7D	136234963	136243296	-	136239129	1.0	1.0
gene:TraesCS7D03G0408300	Chr7D	137312623	137314208	+	137313415	Chr7D	137099023	137100608	+	137099815	1.0	1.0
gene:TraesCS7D03G0408500	Chr7D	137320964	137322437	+	137321700	Chr7D	137107669	137109142	+	137108405	1.0	1.0
gene:TraesCS7D03G0408600	Chr7D	137325217	137329742	-	137327479	Chr7D	137111922	137116447	-	137114184	1.0	1.0
gene:TraesCS7D03G0408700	Chr7D	137357487	137360702	+	137359094	Chr7D	137144241	137147457	+	137145849	1.0	0.999
gene:TraesCS7D03G0408900	Chr7D	137362459	137363765	+	137363112	Chr7D	137149214	137150520	+	137149867	1.0	1.0
gene:TraesCS7D03G0409100	Chr7D	137400136	137402021	-	137401078	Chr7D	137187111	137188996	-	137188053	1.0	1.0
gene:TraesCS7D03G0409200	Chr7D	137402142	137402794	-	137402468	Chr7D	137189117	137189769	-	137189443	1.0	1.0
gene:TraesCS7D03G0409300	Chr7D	137406433	137409158	-	137407795	Chr7D	137193408	137196133	-	137194770	1.0	1.0
gene:TraesCS7D03G0409500	Chr7D	137629525	137636044	+	137632784	Chr7D	137423877	137430925	+	137427401	1.0	1.0
gene:TraesCS7D03G0410000	Chr7D	137739269	137739940	-	137739604	Chr7D	137534537	137535208	-	137534872	1.0	1.0
gene:TraesCS7D03G0410400	Chr7D	137894104	137898302	+	137896203	Chr7D	137689584	137693782	+	137691683	1.0	1.0
gene:TraesCS7D03G0410500	Chr7D	137975487	137977948	-	137976717	Chr7D	137771877	137774338	-	137773107	1.0	1.0
gene:TraesCS7D03G0410800	Chr7D	138164185	138166341	-	138165263	Chr7D	137962145	137964301	-	137963223	1.0	1.0
gene:TraesCS7D03G0410900	Chr7D	138203612	138208233	-	138205922	Chr7D	138001886	138006507	-	138004196	1.0	1.0
gene:TraesCS7D03G0411000	Chr7D	138212870	138213771	-	138213320	Chr7D	138011193	138012094	-	138011643	1.0	1.0
gene:TraesCS7D03G0411300	Chr7D	138367223	138369708	-	138368465	Chr7D	138175345	138177830	-	138176587	1.0	1.0
gene:TraesCS7D03G0411500	Chr7D	138420755	138423089	-	138421922	Chr7D	138228360	138230694	-	138229527	1.0	1.0
gene:TraesCS7D03G0411600	Chr7D	138486373	138487760	+	138487066	Chr7D	138293719	138295106	+	138294412	1.0	0.999
gene:TraesCS7D03G0411800	Chr7D	138537166	138538136	-	138537651	Chr7D	138344467	138345437	-	138344952	1.0	1.0
gene:TraesCS7D03G0411900	Chr7D	138539919	138543647	-	138541783	Chr7D	138347118	138350846	-	138348982	1.0	1.0
gene:TraesCS7D03G0412400	Chr7D	138843224	138844859	-	138844041	Chr7D	138647884	138649519	-	138648701	1.0	1.0
gene:TraesCS7D03G0412800	Chr7D	138946409	138959105	-	138952757	Chr7D	138754548	138767244	-	138760896	1.0	1.0
gene:TraesCS7D03G0412900	Chr7D	139241635	139242644	-	139242139	Chr7D	139050427	139051436	-	139050931	1.0	0.999
gene:TraesCS7D03G0413000	Chr7D	139503548	139507294	+	139505421	Chr7D	139313787	139317533	+	139315660	1.0	1.0
gene:TraesCS7D03G0413200	Chr7D	139507489	139514855	-	139511172	Chr7D	139317728	139325094	-	139321411	1.0	1.0
gene:TraesCS7D03G0413400	Chr7D	139517968	139519423	-	139518695	Chr7D	139328687	139330142	-	139329414	1.0	1.0
gene:TraesCS7D03G0413900	Chr7D	139851112	139852830	-	139851971	Chr7D	139685402	139687120	-	139686261	1.0	1.0
gene:TraesCS7D03G0414000	Chr7D	139931766	139933990	-	139932878	Chr7D	139766272	139768496	-	139767384	1.0	1.0
gene:TraesCS7D03G0414100	Chr7D	139962178	139963221	-	139962699	Chr7D	139797219	139798262	-	139797740	1.0	1.0
gene:TraesCS7D03G0414500	Chr7D	140096557	140098175	-	140097366	Chr7D	139938222	139939840	-	139939031	1.0	1.0
gene:TraesCS7D03G0414600	Chr7D	140145123	140145823	-	140145473	Chr7D	139986200	139986900	-	139986550	1.0	1.0
gene:TraesCS7D03G0414700	Chr7D	140235682	140249256	+	140242469	Chr7D	140073467	140087239	+	140080353	1.0	0.999
gene:TraesCS7D03G0414900	Chr7D	140250508	140252631	-	140251569	Chr7D	140088491	140090614	-	140089552	1.0	1.0
gene:TraesCS7D03G0415000	Chr7D	140252210	140252467	+	140252338	Chr7D	140090193	140090450	+	140090321	1.0	1.0
gene:TraesCS7D03G0415200	Chr7D	140339438	140339777	+	140339607	Chr7D	140178331	140178670	+	140178500	1.0	1.0
gene:TraesCS7D03G0415300	Chr7D	140342554	140342895	+	140342724	Chr7D	140181447	140181788	+	140181617	1.0	1.0
gene:TraesCS7D03G0415400	Chr7D	140366392	140366716	+	140366554	Chr7D	140205613	140205937	+	140205775	1.0	1.0
gene:TraesCS7D03G0415500	Chr7D	140369028	140370209	-	140369618	Chr7D	140208249	140209430	-	140208839	1.0	1.0
gene:TraesCS7D03G0415700	Chr7D	140394599	140395804	-	140395201	Chr7D	140233819	140235024	-	140234421	1.0	1.0
gene:TraesCS7D03G0416100	Chr7D	140406328	140407381	-	140406854	Chr7D	140245744	140246797	-	140246270	1.0	1.0
gene:TraesCS7D03G0416200	Chr7D	140435463	140436001	-	140435732	Chr7D	140275200	140275738	-	140275469	1.0	1.0
gene:TraesCS7D03G0416300	Chr7D	140474856	140482292	-	140478574	Chr7D	140314628	140322064	-	140318346	1.0	1.0
gene:TraesCS7D03G0416600	Chr7D	140551691	140554701	-	140553196	Chr7D	140392100	140395110	-	140393605	1.0	1.0
gene:TraesCS7D03G0417200	Chr7D	140832188	140850641	-	140841414	Chr7D	140674532	140692989	-	140683760	1.0	1.0
gene:TraesCS7D03G0417800	Chr7D	141060679	141063604	-	141062141	Chr7D	140901142	140904067	-	140902604	1.0	0.999
gene:TraesCS7D03G0418000	Chr7D	141101726	141104798	-	141103262	Chr7D	140942734	140945806	-	140944270	1.0	1.0
gene:TraesCS7D03G0418200	Chr7D	141120183	141131895	-	141126039	Chr7D	140961212	140972929	-	140967070	1.0	1.0
gene:TraesCS7D03G0418300	Chr7D	141134401	141135168	+	141134784	Chr7D	140975460	140976227	+	140975843	1.0	1.0
gene:TraesCS7D03G0418400	Chr7D	141138429	141142477	+	141140453	Chr7D	140979488	140983536	+	140981512	1.0	1.0
gene:TraesCS7D03G0418600	Chr7D	141143002	141144795	-	141143898	Chr7D	140984061	140985854	-	140984957	1.0	1.0
gene:TraesCS7D03G0418700	Chr7D	141156879	141158927	+	141157903	Chr7D	140997935	140999983	+	140998959	1.0	1.0
gene:TraesCS7D03G0419000	Chr7D	141354718	141356472	+	141355595	Chr7D	141208577	141210331	+	141209454	1.0	1.0
gene:TraesCS7D03G0419100	Chr7D	141357073	141359322	-	141358197	Chr7D	141210932	141213181	-	141212056	1.0	1.0
gene:TraesCS7D03G0419700	Chr7D	141876249	141877324	+	141876786	Chr7D	141735184	141736259	+	141735721	1.0	1.0
gene:TraesCS7D03G0419800	Chr7D	141879678	141887789	-	141883733	Chr7D	141738613	141746724	-	141742668	1.0	1.0
gene:TraesCS7D03G0419900	Chr7D	141894993	141899350	-	141897171	Chr7D	141753928	141758285	-	141756106	1.0	1.0
gene:TraesCS7D03G0420000	Chr7D	141912684	141914174	+	141913429	Chr7D	141771598	141773088	+	141772343	1.0	1.0
gene:TraesCS7D03G0420100	Chr7D	141934407	141935929	+	141935168	Chr7D	141796774	141798296	+	141797535	1.0	1.0
gene:TraesCS7D03G0420200	Chr7D	141986504	141988024	+	141987264	Chr7D	141856816	141858336	+	141857576	1.0	1.0
gene:TraesCS7D03G0420300	Chr7D	142278077	142279979	+	142279028	Chr7D	142152451	142154339	+	142153395	0.992	0.992
gene:TraesCS7D03G0420700	Chr7D	142352846	142355178	+	142354012	Chr7D	142227138	142229470	+	142228304	1.0	1.0
gene:TraesCS7D03G0420800	Chr7D	142355814	142356995	-	142356404	Chr7D	142230106	142231287	-	142230696	1.0	0.999
gene:TraesCS7D03G0420900	Chr7D	142365593	142366801	-	142366197	Chr7D	142239648	142240856	-	142240252	1.0	0.999
gene:TraesCS7D03G0421000	Chr7D	142372298	142374298	-	142373298	Chr7D	142246353	142248353	-	142247353	1.0	1.0
gene:TraesCS7D03G0421300	Chr7D	142776971	142778176	-	142777573	Chr7D	142651662	142652867	-	142652264	1.0	1.0
gene:TraesCS7D03G0421400	Chr7D	142813306	142818464	-	142815885	Chr7D	142688430	142693588	-	142691009	1.0	1.0
gene:TraesCS7D03G0421600	Chr7D	142847698	142850783	-	142849240	Chr7D	142722797	142725882	-	142724339	1.0	1.0
gene:TraesCS7D03G0421700	Chr7D	142855726	142856454	+	142856090	Chr7D	142730825	142731553	+	142731189	1.0	1.0
gene:TraesCS7D03G0422100	Chr7D	142878234	142884579	+	142881406	Chr7D	142753370	142759715	+	142756542	1.0	1.0
gene:TraesCS7D03G0422200	Chr7D	142889832	142891192	+	142890512	Chr7D	142764968	142766065	+	142765516	0.998	0.998
gene:TraesCS7D03G0422300	Chr7D	142906235	142908687	-	142907461	Chr7D	142781166	142783618	-	142782392	1.0	1.0
gene:TraesCS7D03G0423100	Chr7D	143229264	143233062	-	143231163	Chr7D	143102447	143106245	-	143104346	1.0	1.0
gene:TraesCS7D03G0423600	Chr7D	143399611	143406095	-	143402853	Chr7D	143272981	143279465	-	143276223	1.0	1.0
gene:TraesCS7D03G0424500	Chr7D	143603153	143605153	+	143604153	Chr7D	143474291	143476291	+	143475291	1.0	1.0
gene:TraesCS7D03G0424600	Chr7D	143674978	143676686	-	143675832	Chr7D	143546114	143547822	-	143546968	1.0	1.0
gene:TraesCS7D03G0424800	Chr7D	143687314	143687773	-	143687543	Chr7D	143558449	143558908	-	143558678	1.0	1.0
gene:TraesCS7D03G0425100	Chr7D	144252404	144253221	-	144252812	Chr7D	144125695	144126512	-	144126103	1.0	1.0
gene:TraesCS7D03G0425200	Chr7D	144645419	144647788	+	144646603	Chr7D	144501866	144504235	+	144503050	1.0	1.0
gene:TraesCS7D03G0425300	Chr7D	144647923	144649010	-	144648466	Chr7D	144504370	144505457	-	144504913	1.0	1.0
gene:TraesCS7D03G0425400	Chr7D	144652297	144654471	-	144653384	Chr7D	144508744	144510918	-	144509831	1.0	0.999
gene:TraesCS7D03G0425700	Chr7D	144719585	144725109	+	144722347	Chr7D	144581322	144586846	+	144584084	1.0	0.999
gene:TraesCS7D03G0425800	Chr7D	144733179	144734834	-	144734006	Chr7D	144594916	144596876	-	144595896	1.0	1.0
gene:TraesCS7D03G0426000	Chr7D	146001422	146002758	-	146002090	Chr7D	145864092	145865428	-	145864760	1.0	1.0
gene:TraesCS7D03G0426100	Chr7D	146018566	146024061	-	146021313	Chr7D	145881228	145886774	-	145884001	1.0	1.0
gene:TraesCS7D03G0426300	Chr7D	146157084	146164431	-	146160757	Chr7D	146019868	146027214	-	146023541	1.0	0.999
gene:TraesCS7D03G0426700	Chr7D	146173500	146174976	-	146174238	Chr7D	146035956	146037432	-	146036694	1.0	0.999
gene:TraesCS7D03G0427100	Chr7D	147780794	147793733	+	147787263	Chr7D	147646054	147659077	+	147652565	1.0	0.982
gene:TraesCS7D03G0427400	Chr7D	147925422	147926539	+	147925980	Chr7D	147798274	147799391	+	147798832	1.0	1.0
gene:TraesCS7D03G0427500	Chr7D	147926244	147928390	-	147927317	Chr7D	147799096	147801242	-	147800169	1.0	1.0
gene:TraesCS7D03G0427600	Chr7D	148109834	148111701	+	148110767	Chr7D	147965834	147967701	+	147966767	1.0	1.0
gene:TraesCS7D03G0427700	Chr7D	148123256	148125859	+	148124557	Chr7D	147979048	147981651	+	147980349	1.0	1.0
gene:TraesCS7D03G0427800	Chr7D	148201586	148203576	-	148202581	Chr7D	148058055	148060045	-	148059050	1.0	1.0
gene:TraesCS7D03G0427900	Chr7D	148252531	148253636	-	148253083	Chr7D	148109008	148110113	-	148109560	1.0	1.0
