gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS1B03G0318800	Chr1B	143478299	143486457	+	143482378	Chr1B	137626979	137635137	+	137631058	1.0	0.999
gene:TraesCS1B03G0318900	Chr1B	143506011	143508542	+	143507276	Chr1B	137655269	137657800	+	137656534	1.0	1.0
gene:TraesCS1B03G0319000	Chr1B	143527404	143529777	+	143528590	Chr1B	137681201	137683574	+	137682387	1.0	1.0
gene:TraesCS1B03G0319100	Chr1B	143531768	143534266	+	143533017	Chr1B	137685519	137688017	+	137686768	1.0	0.999
gene:TraesCS1B03G0319900	Chr1B	143795710	143796390	-	143796050	Chr1B	137948645	137949325	-	137948985	1.0	1.0
gene:TraesCS1B03G0320000	Chr1B	143797272	143800383	+	143798827	Chr1B	137950207	137953273	+	137951740	0.997	0.997
gene:TraesCS1B03G0320100	Chr1B	143801669	143802688	-	143802178	Chr1B	137954559	137955578	-	137955068	1.0	1.0
gene:TraesCS1B03G0320200	Chr1B	143804828	143806083	-	143805455	Chr1B	137958328	137959583	-	137958955	1.0	1.0
gene:TraesCS1B03G0320500	Chr1B	143907219	143908145	+	143907682	Chr1B	138059239	138060165	+	138059702	1.0	1.0
gene:TraesCS1B03G0321000	Chr1B	143964894	143966225	+	143965559	Chr1B	138116454	138117754	+	138117104	0.976	0.973
gene:TraesCS1B03G0321100	Chr1B	143976046	143978318	+	143977182	Chr1B	138127556	138129828	+	138128692	1.0	1.0
gene:TraesCS1B03G0321200	Chr1B	143983811	143990191	-	143987001	Chr1B	138135321	138141701	-	138138511	1.0	0.999
gene:TraesCS1B03G0321400	Chr1B	144221581	144222228	+	144221904	Chr1B	138373906	138374553	+	138374229	1.0	1.0
gene:TraesCS1B03G0321600	Chr1B	144386292	144392071	+	144389181	Chr1B	138539071	138544918	+	138541994	0.995	0.988
gene:TraesCS1B03G0322100	Chr1B	144918064	144929884	+	144923974	Chr1B	139074613	139086433	+	139080523	1.0	1.0
gene:TraesCS1B03G0322700	Chr1B	145414399	145418116	-	145416257	Chr1B	139576623	139581363	-	139578993	1.0	1.0
gene:TraesCS1B03G0322900	Chr1B	145429064	145429435	-	145429249	Chr1B	139592311	139592682	-	139592496	1.0	1.0
gene:TraesCS1B03G0323400	Chr1B	145709497	145712578	-	145711037	Chr1B	139882116	139885197	-	139883656	1.0	1.0
gene:TraesCS1B03G0323600	Chr1B	145823590	145824126	-	145823858	Chr1B	139995872	139996408	-	139996140	1.0	1.0
gene:TraesCS1B03G0323700	Chr1B	145824583	145826636	-	145825609	Chr1B	139996865	139998918	-	139997891	1.0	1.0
gene:TraesCS1B03G0323800	Chr1B	146004429	146014557	+	146009493	Chr1B	140177567	140187695	+	140182631	1.0	1.0
gene:TraesCS1B03G0324000	Chr1B	146016411	146020440	-	146018425	Chr1B	140188958	140192859	-	140190908	0.943	0.943
gene:TraesCS1B03G0324200	Chr1B	146637922	146642882	-	146640402	Chr1B	140812598	140817558	-	140815078	1.0	1.0
gene:TraesCS1B03G0324300	Chr1B	147450097	147463806	-	147456951	Chr1B	141626275	141639984	-	141633129	1.0	1.0
gene:TraesCS1B03G0324500	Chr1B	147611537	147624186	+	147617861	Chr1B	141798497	141811151	+	141804824	1.0	0.999
gene:TraesCS1B03G0325000	Chr1B	148048402	148050339	+	148049370	Chr1B	142230262	142232199	+	142231230	1.0	1.0
gene:TraesCS1B03G0325100	Chr1B	148057501	148058869	-	148058185	Chr1B	142239361	142240729	-	142240045	1.0	1.0
gene:TraesCS1B03G0325300	Chr1B	148170851	148172295	+	148171573	Chr1B	142353287	142354731	+	142354009	1.0	1.0
gene:TraesCS1B03G0325500	Chr1B	148362735	148364120	+	148363427	Chr1B	142552750	142554135	+	142553442	1.0	1.0
gene:TraesCS1B03G0325600	Chr1B	148419121	148420074	+	148419597	Chr1B	142630300	142631253	+	142630776	1.0	0.998
gene:TraesCS1B03G0325800	Chr1B	148432943	148435012	+	148433977	Chr1B	142644124	142646193	+	142645158	1.0	1.0
gene:TraesCS1B03G0325900	Chr1B	148456838	148458138	-	148457488	Chr1B	142667821	142669121	-	142668471	1.0	1.0
gene:TraesCS1B03G0326000	Chr1B	148458669	148459949	-	148459309	Chr1B	142669652	142670932	-	142670292	1.0	1.0
gene:TraesCS1B03G0326300	Chr1B	148616413	148618120	+	148617266	Chr1B	142827339	142829046	+	142828192	1.0	1.0
gene:TraesCS1B03G0326400	Chr1B	148621672	148624201	+	148622936	Chr1B	142832331	142834860	+	142833595	1.0	1.0
gene:TraesCS1B03G0326700	Chr1B	148841706	148842608	-	148842157	Chr1B	143051929	143052831	-	143052380	1.0	1.0
gene:TraesCS1B03G0326600	Chr1B	148841611	148843048	+	148842329	Chr1B	143051834	143053271	+	143052552	1.0	1.0
gene:TraesCS1B03G0326900	Chr1B	148848193	148848895	+	148848544	Chr1B	143058414	143059116	+	143058765	1.0	1.0
gene:TraesCS1B03G0326800	Chr1B	148847673	148850098	-	148848885	Chr1B	143057894	143060319	-	143059106	1.0	0.999
gene:TraesCS1B03G0327300	Chr1B	149044455	149045718	+	149045086	Chr1B	143248373	143249636	+	143249004	1.0	1.0
gene:TraesCS1B03G0328000	Chr1B	149365140	149382117	-	149373628	Chr1B	143573684	143590662	-	143582173	1.0	1.0
gene:TraesCS1B03G0328300	Chr1B	149377349	149377953	-	149377651	Chr1B	143585894	143586498	-	143586196	1.0	1.0
gene:TraesCS1B03G0328400	Chr1B	149379208	149381110	-	149380159	Chr1B	143587753	143589655	-	143588704	1.0	1.0
gene:TraesCS1B03G0328500	Chr1B	149382647	149383540	-	149383093	Chr1B	143591192	143592085	-	143591638	1.0	1.0
gene:TraesCS1B03G0329500	Chr1B	149774629	149775135	-	149774882	Chr1B	143973727	143974233	-	143973980	1.0	1.0
gene:TraesCS1B03G0329600	Chr1B	149941406	149942015	-	149941710	Chr1B	144146484	144147093	-	144146788	1.0	0.997
gene:TraesCS1B03G0331400	Chr1B	151242525	151248784	+	151245654	Chr1B	145432783	145439058	+	145435920	1.0	1.0
gene:TraesCS1B03G0331500	Chr1B	151665470	151667012	+	151666241	Chr1B	145859423	145860965	+	145860194	1.0	0.999
gene:TraesCS1B03G0331700	Chr1B	151676066	151677369	+	151676717	Chr1B	145869941	145871244	+	145870592	1.0	1.0
gene:TraesCS1B03G0332000	Chr1B	151761666	151762016	-	151761841	Chr1B	145950977	145951327	-	145951152	1.0	1.0
gene:TraesCS1B03G0332400	Chr1B	151769540	151774684	-	151772112	Chr1B	145958851	145963995	-	145961423	1.0	1.0
gene:TraesCS1B03G0332600	Chr1B	152031430	152033908	+	152032669	Chr1B	146219088	146221525	+	146220306	0.974	0.974
gene:TraesCS1B03G0332700	Chr1B	152040729	152042119	-	152041424	Chr1B	146228736	146230126	-	146229431	1.0	1.0
gene:TraesCS1B03G0333800	Chr1B	153274851	153288267	-	153281559	Chr1B	147430891	147443904	-	147437397	1.0	1.0
gene:TraesCS1B03G0333900	Chr1B	154034118	154042324	+	154038221	Chr1B	148193989	148202140	+	148198064	1.0	1.0
gene:TraesCS1B03G0334000	Chr1B	154434774	154443261	+	154439017	Chr1B	148597353	148605753	+	148601553	1.0	1.0
gene:TraesCS1B03G0334800	Chr1B	154733838	154735878	+	154734858	Chr1B	148899214	148901254	+	148900234	1.0	1.0
gene:TraesCS1B03G0334900	Chr1B	154737147	154739653	-	154738400	Chr1B	148902523	148905029	-	148903776	1.0	1.0
gene:TraesCS1B03G0335200	Chr1B	154757458	154758246	+	154757852	Chr1B	148931130	148931918	+	148931524	1.0	1.0
gene:TraesCS1B03G0335100	Chr1B	154757442	154765117	-	154761279	Chr1B	148931114	148938789	-	148934951	1.0	1.0
gene:TraesCS1B03G0335300	Chr1B	154794235	154800994	-	154797614	Chr1B	148974968	148981727	-	148978347	1.0	0.999
gene:TraesCS1B03G0335700	Chr1B	155209613	155218215	+	155213914	Chr1B	149420518	149429167	+	149424842	1.0	0.999
gene:TraesCS1B03G0336300	Chr1B	155794492	155795663	-	155795077	Chr1B	150007952	150009123	-	150008537	1.0	1.0
gene:TraesCS1B03G0336700	Chr1B	155921055	155933391	-	155927223	Chr1B	150134502	150146838	-	150140670	1.0	1.0
gene:TraesCS1B03G0336800	Chr1B	156378055	156382843	-	156380449	Chr1B	150590853	150595641	-	150593247	1.0	0.999
gene:TraesCS1B03G0336900	Chr1B	156676231	156687841	+	156682036	Chr1B	150888917	150900527	+	150894722	1.0	1.0
gene:TraesCS1B03G0337300	Chr1B	156840145	156840510	-	156840327	Chr1B	151050614	151050979	-	151050796	1.0	1.0
gene:TraesCS1B03G0337400	Chr1B	156855673	156858820	+	156857246	Chr1B	151066706	151069853	+	151068279	1.0	1.0
gene:TraesCS1B03G0337700	Chr1B	156862307	156864004	-	156863155	Chr1B	151073548	151075246	-	151074397	1.0	0.999
gene:TraesCS1B03G0337900	Chr1B	156978202	156980220	+	156979211	Chr1B	151190149	151192167	+	151191158	1.0	0.998
gene:TraesCS1B03G0338100	Chr1B	156980427	156983710	-	156982068	Chr1B	151192374	151195654	-	151194014	1.0	1.0
gene:TraesCS1B03G0338400	Chr1B	157116084	157118963	-	157117523	Chr1B	151334203	151334921	-	151334562	0.921	0.921
gene:TraesCS1B03G0338800	Chr1B	157312174	157318325	-	157315249	Chr1B	151532847	151538998	-	151535922	1.0	1.0
gene:TraesCS1B03G0338900	Chr1B	157383259	157385604	-	157384431	Chr1B	151596294	151598639	-	151597466	1.0	1.0
gene:TraesCS1B03G0339000	Chr1B	157389332	157393794	+	157391563	Chr1B	151602367	151606829	+	151604598	1.0	1.0
gene:TraesCS1B03G0339100	Chr1B	157395008	157409897	-	157402452	Chr1B	151608043	151623407	-	151615725	1.0	0.962
gene:TraesCS1B03G0340300	Chr1B	157773675	157778932	-	157776303	Chr1B	151984027	151989284	-	151986655	1.0	0.999
gene:TraesCS1B03G0340400	Chr1B	157780288	157786280	-	157783284	Chr1B	151990640	151996632	-	151993636	1.0	1.0
gene:TraesCS1B03G0340600	Chr1B	158148357	158149256	-	158148806	Chr1B	152359829	152360728	-	152360278	1.0	1.0
gene:TraesCS1B03G0340700	Chr1B	158151515	158159349	-	158155432	Chr1B	152362987	152370820	-	152366903	1.0	1.0
gene:TraesCS1B03G0341300	Chr1B	159010225	159013148	+	159011686	Chr1B	153196039	153199222	+	153197630	1.0	0.999
gene:TraesCS1B03G0341400	Chr1B	159080216	159082015	+	159081115	Chr1B	153266801	153268599	+	153267700	1.0	0.998
gene:TraesCS1B03G0341500	Chr1B	159084717	159087335	-	159086026	Chr1B	153271380	153273998	-	153272689	1.0	0.999
gene:TraesCS1B03G0341800	Chr1B	159292638	159293498	+	159293068	Chr1B	153479771	153480631	+	153480201	1.0	1.0
gene:TraesCS1B03G0342000	Chr1B	159323051	159327326	-	159325188	Chr1B	153516013	153520288	-	153518150	1.0	1.0
gene:TraesCS1B03G0342200	Chr1B	159356560	159361672	-	159359116	Chr1B	153559909	153565021	-	153562465	1.0	1.0
gene:TraesCS1B03G0342600	Chr1B	159396482	159397388	+	159396935	Chr1B	153599835	153600741	+	153600288	1.0	1.0
gene:TraesCS1B03G0343100	Chr1B	159511554	159519039	+	159515296	Chr1B	153714949	153722434	+	153718691	1.0	0.998
gene:TraesCS1B03G0343200	Chr1B	159979352	159979903	-	159979627	Chr1B	154184778	154185329	-	154185053	1.0	1.0
gene:TraesCS1B03G0343600	Chr1B	160699958	160702517	+	160701237	Chr1B	154912095	154914654	+	154913374	1.0	1.0
gene:TraesCS1B03G0343800	Chr1B	160705258	160709332	+	160707295	Chr1B	154917395	154921469	+	154919432	1.0	1.0
gene:TraesCS1B03G0343900	Chr1B	160709608	160713576	-	160711592	Chr1B	154921745	154925713	-	154923729	1.0	1.0
gene:TraesCS1B03G0344000	Chr1B	160716755	160721871	-	160719313	Chr1B	154928892	154934008	-	154931450	1.0	1.0
gene:TraesCS1B03G0344100	Chr1B	161131161	161131709	+	161131435	Chr1B	155350933	155351481	+	155351207	1.0	1.0
gene:TraesCS1B03G0344200	Chr1B	161144612	161149260	+	161146936	Chr1B	155364393	155369234	+	155366813	1.0	0.999
gene:TraesCS1B03G0344300	Chr1B	161951500	161953551	+	161952525	Chr1B	156172830	156174881	+	156173855	1.0	1.0
gene:TraesCS1B03G0344400	Chr1B	161954105	161958020	-	161956062	Chr1B	156175435	156179350	-	156177392	1.0	1.0
gene:TraesCS1B03G0344500	Chr1B	161957719	161973447	+	161965583	Chr1B	156179049	156194592	+	156186820	0.998	0.99
gene:TraesCS1B03G0344600	Chr1B	161985337	161986365	-	161985851	Chr1B	156206870	156207898	-	156207384	1.0	1.0
gene:TraesCS1B03G0345000	Chr1B	162279033	162285518	+	162282275	Chr1B	156503098	156509583	+	156506340	1.0	1.0
gene:TraesCS1B03G0345100	Chr1B	162289284	162289757	+	162289520	Chr1B	156513349	156513822	+	156513585	1.0	1.0
gene:TraesCS1B03G0345200	Chr1B	162291778	162294703	-	162293240	Chr1B	156515843	156519270	-	156517556	1.0	1.0
gene:TraesCS1B03G0345500	Chr1B	163104498	163106650	-	163105574	Chr1B	157330828	157332943	-	157331885	0.998	0.998
gene:TraesCS1B03G0345600	Chr1B	163119986	163125929	+	163122957	Chr1B	157346297	157352240	+	157349268	1.0	1.0
gene:TraesCS1B03G0345700	Chr1B	163130315	163132896	+	163131605	Chr1B	157356888	157359469	+	157358178	1.0	1.0
gene:TraesCS1B03G0345800	Chr1B	163133325	163137158	-	163135241	Chr1B	157359995	157363828	-	157361911	1.0	1.0
gene:TraesCS1B03G0345900	Chr1B	163142573	163143975	-	163143274	Chr1B	157368181	157369583	-	157368882	1.0	1.0
gene:TraesCS1B03G0346000	Chr1B	163223161	163226918	+	163225039	Chr1B	157448782	157452539	+	157450660	1.0	0.999
gene:TraesCS1B03G0346200	Chr1B	163374261	163376113	-	163375187	Chr1B	157600301	157602153	-	157601227	1.0	1.0
gene:TraesCS1B03G0346300	Chr1B	163385516	163392457	-	163388986	Chr1B	157611939	157619060	-	157615499	1.0	0.999
gene:TraesCS1B03G0347100	Chr1B	163990646	164000879	-	163995762	Chr1B	158209296	158219505	-	158214400	0.983	0.983
gene:TraesCS1B03G0347500	Chr1B	164432152	164435449	+	164433800	Chr1B	158677558	158680855	+	158679206	1.0	1.0
gene:TraesCS1B03G0347700	Chr1B	164457897	164461935	-	164459916	Chr1B	158703283	158707321	-	158705302	1.0	1.0
gene:TraesCS1B03G0347800	Chr1B	164467810	164473007	-	164470408	Chr1B	158713273	158718470	-	158715871	1.0	1.0
gene:TraesCS1B03G0348100	Chr1B	164837022	164842461	-	164839741	Chr1B	159082868	159088307	-	159085587	1.0	1.0
gene:TraesCS1B03G0348200	Chr1B	165043716	165046820	+	165045268	Chr1B	159289866	159292970	+	159291418	1.0	0.999
gene:TraesCS1B03G0348400	Chr1B	165059602	165060459	-	165060030	Chr1B	159305800	159306657	-	159306228	1.0	0.998
gene:TraesCS1B03G0348500	Chr1B	165060926	165072874	-	165066900	Chr1B	159307124	159319347	-	159313235	1.0	0.999
gene:TraesCS1B03G0348600	Chr1B	165698310	165698726	+	165698518	Chr1B	159969113	159969529	+	159969321	1.0	1.0
gene:TraesCS1B03G0349400	Chr1B	165738751	165739771	-	165739261	Chr1B	160009887	160010907	-	160010397	1.0	0.998
gene:TraesCS1B03G0349500	Chr1B	165919683	165923734	+	165921708	Chr1B	160192890	160196940	+	160194915	1.0	1.0
gene:TraesCS1B03G0350100	Chr1B	166165253	166171591	-	166168422	Chr1B	160441149	160447795	-	160444472	1.0	1.0
gene:TraesCS1B03G0350400	Chr1B	166444614	166445677	-	166445145	Chr1B	160718484	160719544	-	160719014	0.997	0.997
gene:TraesCS1B03G0350500	Chr1B	166446925	166456266	-	166451595	Chr1B	160720792	160730448	-	160725620	1.0	1.0
gene:TraesCS1B03G0350700	Chr1B	166549661	166550255	+	166549958	Chr1B	160824172	160824766	+	160824469	1.0	1.0
gene:TraesCS1B03G0351000	Chr1B	166838312	166839575	-	166838943	Chr1B	161105645	161106908	-	161106276	1.0	1.0
gene:TraesCS1B03G0351100	Chr1B	166849644	166857306	-	166853475	Chr1B	161117048	161124710	-	161120879	1.0	1.0
gene:TraesCS1B03G0351400	Chr1B	167013362	167017045	+	167015203	Chr1B	161295473	161299156	+	161297314	1.0	0.999
gene:TraesCS1B03G0351800	Chr1B	167192723	167194836	+	167193779	Chr1B	161475604	161477688	+	161476646	0.949	0.949
gene:TraesCS1B03G0352100	Chr1B	167727624	167734241	+	167730932	Chr1B	162011712	162018328	+	162015020	1.0	1.0
gene:TraesCS1B03G0352200	Chr1B	167734651	167737188	-	167735919	Chr1B	162018738	162021275	-	162020006	1.0	1.0
gene:TraesCS1B03G0354200	Chr1B	168506916	168518636	+	168512776	Chr1B	162777075	162788781	+	162782928	0.999	0.997
gene:TraesCS1B03G0354900	Chr1B	168796316	168802455	+	168799385	Chr1B	163067927	163074230	+	163071078	1.0	0.999
gene:TraesCS1B03G0355100	Chr1B	168861126	168864754	-	168862940	Chr1B	163133122	163136750	-	163134936	1.0	1.0
gene:TraesCS1B03G0355400	Chr1B	169293896	169297622	+	169295759	Chr1B	163566239	163569965	+	163568102	1.0	0.994
gene:TraesCS1B03G0355800	Chr1B	169319955	169320422	-	169320188	Chr1B	163584015	163584482	-	163584248	1.0	1.0
gene:TraesCS1B03G0356000	Chr1B	169324661	169329121	-	169326891	Chr1B	163588721	163593180	-	163590950	0.999	0.995
gene:TraesCS1B03G0356600	Chr1B	169577192	169578690	-	169577941	Chr1B	163862544	163864041	-	163863292	1.0	0.983
gene:TraesCS1B03G0356700	Chr1B	169580920	169582357	-	169581638	Chr1B	163866383	163867820	-	163867101	1.0	0.985
gene:TraesCS1B03G0356800	Chr1B	169608856	169613032	-	169610944	Chr1B	163894808	163898982	-	163896895	1.0	0.999
gene:TraesCS1B03G0357500	Chr1B	170203000	170203887	-	170203443	Chr1B	164516613	164517500	-	164517056	1.0	0.993
gene:TraesCS1B03G0358500	Chr1B	171265211	171272255	-	171268733	Chr1B	165526865	165534271	-	165530568	0.999	0.9
gene:TraesCS1B03G0358600	Chr1B	171613059	171613892	+	171613475	Chr1B	165851813	165852644	+	165852228	0.997	0.996
gene:TraesCS1B03G0358700	Chr1B	171619748	171623784	+	171621766	Chr1B	165858481	165862517	+	165860499	1.0	1.0
gene:TraesCS1B03G0358800	Chr1B	171624487	171626334	-	171625410	Chr1B	165863220	165865067	-	165864143	1.0	1.0
gene:TraesCS1B03G0358900	Chr1B	172092194	172093258	-	172092726	Chr1B	166161145	166162209	-	166161677	1.0	0.994
gene:TraesCS1B03G0359400	Chr1B	172360689	172364498	-	172362593	Chr1B	166461113	166464923	-	166463018	1.0	0.998
gene:TraesCS1B03G0359700	Chr1B	172619913	172623828	-	172621870	Chr1B	166672925	166676858	-	166674891	1.0	0.997
gene:TraesCS1B03G0359800	Chr1B	173123578	173135649	+	173129613	Chr1B	167134250	167146077	+	167140163	0.958	0.952
gene:TraesCS1B03G0359900	Chr1B	173136339	173138880	-	173137609	Chr1B	167146785	167149323	-	167148054	1.0	0.999
gene:TraesCS1B03G0360100	Chr1B	173201520	173203469	-	173202494	Chr1B	167197592	167199540	-	167198566	0.999	0.998
gene:TraesCS1B03G0360300	Chr1B	173649811	173652785	-	173651298	Chr1B	167635013	167638300	-	167636656	0.988	0.986
gene:TraesCS1B03G0360700	Chr1B	174251757	174253799	+	174252778	Chr1B	168221852	168223896	+	168222874	1.0	0.998
gene:TraesCS1B03G0360800	Chr1B	174254421	174258382	+	174256401	Chr1B	168224516	168228477	+	168226496	1.0	0.999
gene:TraesCS1B03G0361100	Chr1B	174468217	174472214	+	174470215	Chr1B	168444996	168448164	+	168446580	0.934	0.933
gene:TraesCS1B03G0361500	Chr1B	174526844	174536662	-	174531753	Chr1B	168494423	168504425	-	168499424	1.0	0.998
gene:TraesCS1B03G0361800	Chr1B	174868070	174868846	+	174868458	Chr1B	168854743	168855517	+	168855130	0.997	0.997
gene:TraesCS1B03G0362100	Chr1B	174953355	174956535	+	174954945	Chr1B	168924511	168927703	+	168926107	1.0	0.998
gene:TraesCS1B03G0362200	Chr1B	175158543	175161645	+	175160094	Chr1B	169175828	169178936	+	169177382	1.0	0.997
gene:TraesCS1B03G0362400	Chr1B	175506966	175511243	+	175509104	Chr1B	169547385	169551670	+	169549527	1.0	0.997
gene:TraesCS1B03G0362900	Chr1B	175561013	175562023	-	175561518	Chr1B	169595641	169596649	-	169596145	0.998	0.995
gene:TraesCS1B03G0363200	Chr1B	176063391	176066566	-	176064978	Chr1B	170094218	170097393	-	170095805	1.0	0.997
gene:TraesCS1B03G0363400	Chr1B	176173385	176175325	-	176174355	Chr1B	170216392	170218337	-	170217364	1.0	0.996
gene:TraesCS1B03G0363500	Chr1B	176193113	176197250	-	176195181	Chr1B	170226693	170230794	-	170228743	0.993	0.988
gene:TraesCS1B03G0363900	Chr1B	176224777	176228970	+	176226873	Chr1B	170273037	170277230	+	170275133	1.0	0.998
gene:TraesCS1B03G0364700	Chr1B	177039226	177041583	-	177040404	Chr1B	171096885	171099242	-	171098063	1.0	0.999
gene:TraesCS1B03G0364900	Chr1B	177093898	177100662	-	177097280	Chr1B	171154055	171160748	-	171157401	0.96	0.96
gene:TraesCS1B03G0365300	Chr1B	177365585	177367768	-	177366676	Chr1B	171412021	171414191	-	171413106	1.0	0.996
gene:TraesCS1B03G0365400	Chr1B	177553187	177568413	+	177560800	Chr1B	171599146	171619325	+	171609235	1.0	0.999
gene:TraesCS1B03G0365600	Chr1B	177651649	177655126	+	177653387	Chr1B	171703686	171707163	+	171705424	1.0	0.997
gene:TraesCS1B03G0365900	Chr1B	177722708	177723004	-	177722856	Chr1B	171774476	171774772	-	171774624	1.0	1.0
gene:TraesCS1B03G0366000	Chr1B	177741241	177753615	-	177747428	Chr1B	171793354	171805766	-	171799560	1.0	1.0
gene:TraesCS1B03G0366100	Chr1B	177929853	177933108	-	177931480	Chr1B	171982972	171986227	-	171984599	1.0	1.0
gene:TraesCS1B03G0366300	Chr1B	178136520	178139999	+	178138259	Chr1B	172189478	172193005	+	172191241	1.0	1.0
gene:TraesCS1B03G0367100	Chr1B	178520142	178524495	+	178522318	Chr1B	172573961	172578314	+	172576137	1.0	1.0
gene:TraesCS1B03G0367200	Chr1B	178525699	178532721	-	178529210	Chr1B	172579519	172586870	-	172583194	1.0	1.0
gene:TraesCS1B03G0367500	Chr1B	178775421	178776284	+	178775852	Chr1B	172829245	172830108	+	172829676	1.0	1.0
gene:TraesCS1B03G0367600	Chr1B	178896016	178899452	+	178897734	Chr1B	172950252	172953689	+	172951970	1.0	0.999
gene:TraesCS1B03G0367700	Chr1B	178899683	178906222	-	178902952	Chr1B	172953920	172960455	-	172957187	1.0	1.0
gene:TraesCS1B03G0368300	Chr1B	179409020	179412142	+	179410581	Chr1B	173447558	173450681	+	173449119	1.0	1.0
gene:TraesCS1B03G0368400	Chr1B	179460751	179464120	+	179462435	Chr1B	173500221	173503588	+	173501904	1.0	1.0
gene:TraesCS1B03G0368500	Chr1B	179638103	179639014	-	179638558	Chr1B	173676801	173677712	-	173677256	1.0	1.0
gene:TraesCS1B03G0368900	Chr1B	179645436	179649535	-	179647485	Chr1B	173683764	173687863	-	173685813	1.0	0.999
gene:TraesCS1B03G0369200	Chr1B	179816807	179819255	-	179818031	Chr1B	173856914	173859362	-	173858138	1.0	1.0
gene:TraesCS1B03G0369300	Chr1B	180108080	180109264	+	180108672	Chr1B	174155503	174156687	+	174156095	1.0	0.998
gene:TraesCS1B03G0369400	Chr1B	180480989	180487092	-	180484040	Chr1B	174529998	174536101	-	174533049	1.0	1.0
gene:TraesCS1B03G0369600	Chr1B	180613184	180616539	+	180614861	Chr1B	174662759	174666114	+	174664436	1.0	1.0
gene:TraesCS1B03G0369700	Chr1B	180616571	180616942	+	180616756	Chr1B	174666146	174666517	+	174666331	1.0	1.0
gene:TraesCS1B03G0370000	Chr1B	181103476	181106673	-	181105074	Chr1B	175153926	175157123	-	175155524	1.0	1.0
gene:TraesCS1B03G0370100	Chr1B	181106794	181109313	+	181108053	Chr1B	175157244	175159763	+	175158503	1.0	1.0
gene:TraesCS1B03G0370300	Chr1B	181146566	181148413	-	181147489	Chr1B	175197826	175199673	-	175198749	1.0	0.999
gene:TraesCS1B03G0370600	Chr1B	181266634	181267334	-	181266984	Chr1B	175310856	175311556	-	175311206	1.0	1.0
gene:TraesCS1B03G0370700	Chr1B	181287609	181287986	-	181287797	Chr1B	175331463	175331840	-	175331651	1.0	0.997
gene:TraesCS1B03G0370800	Chr1B	181287637	181287971	+	181287804	Chr1B	175331491	175331825	+	175331658	1.0	1.0
gene:TraesCS1B03G0370900	Chr1B	181485440	181490077	+	181487758	Chr1B	175526976	175531613	+	175529294	1.0	1.0
gene:TraesCS1B03G0371000	Chr1B	181768452	181769210	-	181768831	Chr1B	175814308	175815066	-	175814687	1.0	1.0
gene:TraesCS1B03G0371200	Chr1B	181906916	181913102	-	181910009	Chr1B	175953693	175959879	-	175956786	1.0	1.0
gene:TraesCS1B03G0371300	Chr1B	181919632	181921422	-	181920527	Chr1B	175966409	175968175	-	175967292	0.986	0.986
gene:TraesCS1B03G0371500	Chr1B	182149430	182150479	-	182149954	Chr1B	176194013	176195062	-	176194537	1.0	1.0
gene:TraesCS1B03G0372300	Chr1B	183271046	183274817	+	183272931	Chr1B	177293329	177297100	+	177295214	1.0	1.0
gene:TraesCS1B03G0372800	Chr1B	183281008	183290539	-	183285773	Chr1B	177303291	177312872	-	177308081	1.0	1.0
gene:TraesCS1B03G0373500	Chr1B	183483712	183485429	-	183484570	Chr1B	177505468	177507185	-	177506326	1.0	1.0
gene:TraesCS1B03G0373600	Chr1B	183486613	183488880	-	183487746	Chr1B	177508628	177510684	-	177509656	0.985	0.985
gene:TraesCS1B03G0374000	Chr1B	184317989	184320619	-	184319304	Chr1B	178353236	178355866	-	178354551	1.0	1.0
gene:TraesCS1B03G0374100	Chr1B	184576700	184580423	+	184578561	Chr1B	178619553	178623276	+	178621414	1.0	1.0
gene:TraesCS1B03G0374900	Chr1B	184985394	184989573	+	184987483	Chr1B	179025680	179029859	+	179027769	1.0	1.0
gene:TraesCS1B03G0375200	Chr1B	185191032	185193474	+	185192253	Chr1B	179234827	179237269	+	179236048	1.0	1.0
gene:TraesCS1B03G0376400	Chr1B	185976053	185976310	+	185976181	Chr1B	180004044	180004301	+	180004172	1.0	1.0
gene:TraesCS1B03G0376500	Chr1B	186097772	186099888	-	186098830	Chr1B	180125312	180127428	-	180126370	1.0	1.0
gene:TraesCS1B03G0376600	Chr1B	186870499	186872358	+	186871428	Chr1B	180900515	180902374	+	180901444	1.0	0.999
gene:TraesCS1B03G0376700	Chr1B	186996624	186997829	+	186997226	Chr1B	181027390	181028595	+	181027992	1.0	1.0
gene:TraesCS1B03G0376800	Chr1B	187146927	187150456	-	187148691	Chr1B	181171543	181175072	-	181173307	1.0	0.996
gene:TraesCS1B03G0378100	Chr1B	187674499	187676608	-	187675553	Chr1B	181665797	181667906	-	181666851	1.0	1.0
gene:TraesCS1B03G0378300	Chr1B	187771544	187779291	-	187775417	Chr1B	181763848	181771595	-	181767721	1.0	1.0
gene:TraesCS1B03G0378900	Chr1B	188652848	188654289	-	188653568	Chr1B	182653472	182654913	-	182654192	1.0	1.0
gene:TraesCS1B03G0379800	Chr1B	189709549	189720239	+	189714894	Chr1B	183701475	183712509	+	183706992	1.0	1.0
gene:TraesCS1B03G0380000	Chr1B	189930066	189935596	+	189932831	Chr1B	183922088	183927618	+	183924853	1.0	1.0
